Date,EUROPE Standard (Large+Mid Cap)
2009-12-01,6219.619
2009-12-02,6241.353
2009-12-03,6233.845
2009-12-04,6219.861
2009-12-07,6165.114
2009-12-08,6029.936
2009-12-09,5972.681
2009-12-10,6024.399
2009-12-11,6013.928
2009-12-14,6076.297
2009-12-15,6040.024
2009-12-16,6127.175
2009-12-17,5951.35
2009-12-18,5897.85
2009-12-21,5996.841
2009-12-22,6001.892
2009-12-23,6062.979
2009-12-24,6073.982
2009-12-25,6073.982
2009-12-28,6119.345
2009-12-29,6146.685
2009-12-30,6077.796
2009-12-31,6116.086
2010-01-01,6116.086
2010-01-04,6244.606
2010-01-05,6233.528
2010-01-06,6227.252
2010-01-07,6201.034
2010-01-08,6225.671
2010-01-11,6315.254
2010-01-12,6253.753
2010-01-13,6252.189
2010-01-14,6283.495
2010-01-15,6178.577
2010-01-18,6228.493
2010-01-19,6234.434
2010-01-20,6067.241
2010-01-21,5956.367
2010-01-22,5921.226
2010-01-25,5891.624
2010-01-26,5878.941
2010-01-27,5822.697
2010-01-28,5723.79
2010-01-29,5755.28
2010-02-01,5788.834
2010-02-02,5866.056
2010-02-03,5819.186
2010-02-04,5608.804
2010-02-05,5445.92
2010-02-08,5494.288
2010-02-09,5515.338
2010-02-10,5542.985
2010-02-11,5525.055
2010-02-12,5510.925
2010-02-15,5526.826
2010-02-16,5627.187
2010-02-17,5683.492
2010-02-18,5705.944
2010-02-19,5685.382
2010-02-22,5703.001
2010-02-23,5626.672
2010-02-24,5657.509
2010-02-25,5532.662
2010-02-26,5641.322
2010-03-01,5636.177
2010-03-02,5718.972
2010-03-03,5821.124
2010-03-04,5797.209
2010-03-05,5891.002
2010-03-08,5906.289
2010-03-09,5872.601
2010-03-10,5945.868
2010-03-11,5935.424
2010-03-12,5987.829
2010-03-15,5902.799
2010-03-16,6003.667
2010-03-17,6051.049
2010-03-18,5987.589
2010-03-19,5932.481
2010-03-22,5930.602
2010-03-23,5970.398
2010-03-24,5896.835
2010-03-25,5952.362
2010-03-26,5950.621
2010-03-29,5990.508
2010-03-30,5968.901
2010-03-31,6011.035
2010-04-01,6106.193
2010-04-02,6106.193
2010-04-05,6091.379
2010-04-06,6074.281
2010-04-07,6040.036
2010-04-08,5993.569
2010-04-09,6112.878
2010-04-12,6179.943
2010-04-13,6145.66
2010-04-14,6217.905
2010-04-15,6230.985
2010-04-16,6108.133
2010-04-19,6055.745
2010-04-20,6136.068
2010-04-21,6070.011
2010-04-22,5962.865
2010-04-23,6038.539
2010-04-26,6081.5
2010-04-27,5888.651
2010-04-28,5772.071
2010-04-29,5868.369
2010-04-30,5855.895
2010-05-03,5821.367
2010-05-04,5597.405
2010-05-05,5481.736
2010-05-06,5340.137
2010-05-07,5115.664
2010-05-10,5559.635
2010-05-11,5473.08
2010-05-12,5547.126
2010-05-13,5511.468
2010-05-14,5265.289
2010-05-17,5222.967
2010-05-18,5307.208
2010-05-19,5137.688
2010-05-20,5030.592
2010-05-21,5094.674
2010-05-24,5045.48
2010-05-25,4870.809
2010-05-26,4977.199
2010-05-27,5146.66
2010-05-28,5159.032
2010-05-31,5155.623
2010-06-01,5170.694
2010-06-02,5140.208
2010-06-03,5215.093
2010-06-04,5053.119
2010-06-07,4971.828
2010-06-08,4925.392
2010-06-09,5063.296
2010-06-10,5162.367
2010-06-11,5178.001
2010-06-14,5321.806
2010-06-15,5371.771
2010-06-16,5382.277
2010-06-17,5408.121
2010-06-18,5429.481
2010-06-21,5488.256
2010-06-22,5417.663
2010-06-23,5346.903
2010-06-24,5281.921
2010-06-25,5240.766
2010-06-28,5323.16
2010-06-29,5099.241
2010-06-30,5118.959
2010-07-01,5075.702
2010-07-02,5133.911
2010-07-05,5091.83
2010-07-06,5270.502
2010-07-07,5335.861
2010-07-08,5411.416
2010-07-09,5424.804
2010-07-12,5428.166
2010-07-13,5570.236
2010-07-14,5596.39
2010-07-15,5603.431
2010-07-16,5520.651
2010-07-19,5485.719
2010-07-20,5455.244
2010-07-21,5489.72
2010-07-22,5642.399
2010-07-23,5636.292
2010-07-26,5713.02
2010-07-27,5757.251
2010-07-28,5752.009
2010-07-29,5761.042
2010-07-30,5715.766
2010-08-02,5939.898
2010-08-03,5956.882
2010-08-04,5929.252
2010-08-05,5916.298
2010-08-06,5914.19
2010-08-09,5974.974
2010-08-10,5853.231
2010-08-11,5656.567
2010-08-12,5640.994
2010-08-13,5617.649
2010-08-16,5655.545
2010-08-17,5729.225
2010-08-18,5704.792
2010-08-19,5625.822
2010-08-20,5510.217
2010-08-23,5533.483
2010-08-24,5451.551
2010-08-25,5386.425
2010-08-26,5481.176
2010-08-27,5507.665
2010-08-30,5493.375
2010-08-31,5506.362
2010-09-01,5706.463
2010-09-02,5708.576
2010-09-03,5773.467
2010-09-06,5792.533
2010-09-07,5698.608
2010-09-08,5766.146
2010-09-09,5823.301
2010-09-10,5808.682
2010-09-13,5912.132
2010-09-14,5959.608
2010-09-15,5965.244
2010-09-16,5952.714
2010-09-17,5911.439
2010-09-20,6008.006
2010-09-21,6000.588
2010-09-22,6040.943
2010-09-23,6003.299
2010-09-24,6134.553
2010-09-27,6105.911
2010-09-28,6126.578
2010-09-29,6118.681
2010-09-30,6112.05
2010-10-01,6140.652
2010-10-04,6078.077
2010-10-05,6230.439
2010-10-06,6284.805
2010-10-07,6303.14
2010-10-08,6298.151
2010-10-11,6303.084
2010-10-12,6258.896
2010-10-13,6406.631
2010-10-14,6450.187
2010-10-15,6422.476
2010-10-18,6422.258
2010-10-19,6306.548
2010-10-20,6410.28
2010-10-21,6459.252
2010-10-22,6403.169
2010-10-25,6444.541
2010-10-26,6381.736
2010-10-27,6294.708
2010-10-28,6376.062
2010-10-29,6377.308
2010-11-01,6382.489
2010-11-02,6474.341
2010-11-03,6447.174
2010-11-04,6651.058
2010-11-05,6589.045
2010-11-08,6527.949
2010-11-09,6570.152
2010-11-10,6425.995
2010-11-11,6413.243
2010-11-12,6403.477
2010-11-15,6403.208
2010-11-16,6233.658
2010-11-17,6262.945
2010-11-18,6380.61
2010-11-19,6368.116
2010-11-22,6301.289
2010-11-23,6124.968
2010-11-24,6168.986
2010-11-25,6191.733
2010-11-26,6093.017
2010-11-29,5933.998
2010-11-30,5895.421
2010-12-01,6035.652
2010-12-02,6184.355
2010-12-03,6267.997
2010-12-06,6233.013
2010-12-07,6317.049
2010-12-08,6281.077
2010-12-09,6284.547
2010-12-10,6312.526
2010-12-13,6410.262
2010-12-14,6424.311
2010-12-15,6370.664
2010-12-16,6330.272
2010-12-17,6280.307
2010-12-20,6300.757
2010-12-21,6379.698
2010-12-22,6369.522
2010-12-23,6363.005
2010-12-24,6381.954
2010-12-27,6343.762
2010-12-28,6347.923
2010-12-29,6369.626
2010-12-30,6355.968
2010-12-31,6390.612
2011-01-03,6413.61
2011-01-04,6450.925
2011-01-05,6370.322
2011-01-06,6340.316
2011-01-07,6305.574
2011-01-10,6229.841
2011-01-11,6303.205
2011-01-12,6451.994
2011-01-13,6545.341
2011-01-14,6551.762
2011-01-17,6523.996
2011-01-18,6636.518
2011-01-19,6596.126
2011-01-20,6479.45
2011-01-21,6607.475
2011-01-24,6670.757
2011-01-25,6623.989
2011-01-26,6692.531
2011-01-27,6720.651
2011-01-28,6611.347
2011-01-31,6643.795
2011-02-01,6785.404
2011-02-02,6808.118
2011-02-03,6728.414
2011-02-04,6707.661
2011-02-07,6768.134
2011-02-08,6828.344
2011-02-09,6820.685
2011-02-10,6756.521
2011-02-11,6760.28
2011-02-14,6739.049
2011-02-15,6775.578
2011-02-16,6808.649
2011-02-17,6851.38
2011-02-18,6879.632
2011-02-21,6805.497
2011-02-22,6776.642
2011-02-23,6739.49
2011-02-24,6715.65
2011-02-25,6776.822
2011-02-28,6863.975
2011-03-01,6828.306
2011-03-02,6808.838
2011-03-03,6863.644
2011-03-04,6846.905
2011-03-07,6828.264
2011-03-08,6798.645
2011-03-09,6795.93
2011-03-10,6657.139
2011-03-11,6619.557
2011-03-14,6612.374
2011-03-15,6459.202
2011-03-16,6339.974
2011-03-17,6505.194
2011-03-18,6571.899
2011-03-21,6708.541
2011-03-22,6709.513
2011-03-23,6702.353
2011-03-24,6804.701
2011-03-25,6785.569
2011-03-28,6773.11
2011-03-29,6763.713
2011-03-30,6828.544
2011-03-31,6809.866
2011-04-01,6891.988
2011-04-04,6942.881
2011-04-05,6945.152
2011-04-06,7031.162
2011-04-07,6985.88
2011-04-08,7081.683
2011-04-11,7074.131
2011-04-12,6972.475
2011-04-13,7028.51
2011-04-14,6979.048
2011-04-15,6979.094
2011-04-18,6764.744
2011-04-19,6850.494
2011-04-20,7067.828
2011-04-21,7135.762
2011-04-22,7135.762
2011-04-25,7119.419
2011-04-26,7184.914
2011-04-27,7219.702
2011-04-28,7331.323
2011-04-29,7365.091
2011-05-02,7400.795
2011-05-03,7340.246
2011-05-04,7262.236
2011-05-05,7117.047
2011-05-06,7163.766
2011-05-09,7023.431
2011-05-10,7132.567
2011-05-11,7129.238
2011-05-12,7031.488
2011-05-13,7005.708
2011-05-16,7016.957
2011-05-17,6912.623
2011-05-18,6980.133
2011-05-19,7025.745
2011-05-20,6973.192
2011-05-23,6798.618
2011-05-24,6853.247
2011-05-25,6888.393
2011-05-26,6899.404
2011-05-27,7026.184
2011-05-30,7024.441
2011-05-31,7138.317
2011-06-01,7097.407
2011-06-02,7006.868
2011-06-03,7041.879
2011-06-06,7021.876
2011-06-07,7051.997
2011-06-08,6944.587
2011-06-09,6969.985
2011-06-10,6808.299
2011-06-13,6832.931
2011-06-14,6933.76
2011-06-15,6771.201
2011-06-16,6672.699
2011-06-17,6761.351
2011-06-20,6731.893
2011-06-21,6858.256
2011-06-22,6848.405
2011-06-23,6619.822
2011-06-24,6619.322
2011-06-27,6674.965
2011-06-28,6745.466
2011-06-29,6875.734
2011-06-30,7003.759
2011-07-01,7047.804
2011-07-04,7077.515
2011-07-05,7058.951
2011-07-06,6962.893
2011-07-07,7022.326
2011-07-08,6916.633
2011-07-11,6694.915
2011-07-12,6647.817
2011-07-13,6777.558
2011-07-14,6719.959
2011-07-15,6688.133
2011-07-18,6525.924
2011-07-19,6655.715
2011-07-20,6744.8
2011-07-21,6902.105
2011-07-22,6933.991
2011-07-25,6903.236
2011-07-26,6945.524
2011-07-27,6820.122
2011-07-28,6783.469
2011-07-29,6768.077
2011-08-01,6610.118
2011-08-02,6497.366
2011-08-03,6407.869
2011-08-04,6126.87
2011-08-05,6031.195
2011-08-08,5785.601
2011-08-09,5877.005
2011-08-10,5643.136
2011-08-11,5820.525
2011-08-12,6011.386
2011-08-15,6116.785
2011-08-16,6091.631
2011-08-17,6130.545
2011-08-18,5785.808
2011-08-19,5734.73
2011-08-22,5764.63
2011-08-23,5814.417
2011-08-24,5902.574
2011-08-25,5805.959
2011-08-26,5770.037
2011-08-29,5908.826
2011-08-30,5930.469
2011-08-31,6090.823
2011-09-01,6066.521
2011-09-02,5901.261
2011-09-05,5617.744
2011-09-06,5555.618
2011-09-07,5731.492
2011-09-08,5759.914
2011-09-09,5496.383
2011-09-12,5319.75
2011-09-13,5394.453
2011-09-14,5473.232
2011-09-15,5656.124
2011-09-16,5664.491
2011-09-19,5471.203
2011-09-20,5615.344
2011-09-21,5513.022
2011-09-22,5169.935
2011-09-23,5223.519
2011-09-26,5304.064
2011-09-27,5602.536
2011-09-28,5526.284
2011-09-29,5580.915
2011-09-30,5423.759
2011-10-03,5303.702
2011-10-04,5161.514
2011-10-05,5333.946
2011-10-06,5517.811
2011-10-07,5594.898
2011-10-10,5759.09
2011-10-11,5735.907
2011-10-12,5897.821
2011-10-13,5796.296
2011-10-14,5913.493
2011-10-17,5819.925
2011-10-18,5763.456
2011-10-19,5849.035
2011-10-20,5718.441
2011-10-21,5948.179
2011-10-24,6015.16
2011-10-25,5982.696
2011-10-26,5960.521
2011-10-27,6314.433
2011-10-28,6319.343
2011-10-31,6080.598
2011-11-01,5761.938
2011-11-02,5871.43
2011-11-03,5964.195
2011-11-04,5911.235
2011-11-07,5880.574
2011-11-08,5955.459
2011-11-09,5760.079
2011-11-10,5739.75
2011-11-11,5939.064
2011-11-14,5835.608
2011-11-15,5754.364
2011-11-16,5761.091
2011-11-17,5681.578
2011-11-18,5641.804
2011-11-21,5440.315
2011-11-22,5416.172
2011-11-23,5289.87
2011-11-24,5267.613
2011-11-25,5284.287
2011-11-28,5514.236
2011-11-29,5549.885
2011-11-30,5808.448
2011-12-01,5774.378
2011-12-02,5813.216
2011-12-05,5877.62
2011-12-06,5821.196
2011-12-07,5813.925
2011-12-08,5692.985
2011-12-09,5783.047
2011-12-12,5616.063
2011-12-13,5593.564
2011-12-14,5422.903
2011-12-15,5494.238
2011-12-16,5491.081
2011-12-19,5482.332
2011-12-20,5630.648
2011-12-21,5576.062
2011-12-22,5643.15
2011-12-23,5680.253
2011-12-26,5680.253
2011-12-27,5692.807
2011-12-28,5601.034
2011-12-29,5641.956
2011-12-30,5719.401
2012-01-02,5779.177
2012-01-03,5901.326
2012-01-04,5805.503
2012-01-05,5702.887
2012-01-06,5670.837
2012-01-09,5655.351
2012-01-10,5775.963
2012-01-11,5710.402
2012-01-12,5744.173
2012-01-13,5677.485
2012-01-16,5725.123
2012-01-17,5802.786
2012-01-18,5843.669
2012-01-19,5947.413
2012-01-20,5941.909
2012-01-23,6029.678
2012-01-24,5980.159
2012-01-25,5951.771
2012-01-26,6103.127
2012-01-27,6031.729
2012-01-30,5958.147
2012-01-31,5989.071
2012-02-01,6156.463
2012-02-02,6155.362
2012-02-03,6236.012
2012-02-06,6207.878
2012-02-07,6270.15
2012-02-08,6263.735
2012-02-09,6302.703
2012-02-10,6192.493
2012-02-13,6251.725
2012-02-14,6198.026
2012-02-15,6212.072
2012-02-16,6206.094
2012-02-17,6299.16
2012-02-20,6399.107
2012-02-21,6366.745
2012-02-22,6303.399
2012-02-23,6327.94
2012-02-24,6413.261
2012-02-27,6366.647
2012-02-28,6390.53
2012-02-29,6370.805
2012-03-01,6414.714
2012-03-02,6356.604
2012-03-05,6331.714
2012-03-06,6111.475
2012-03-07,6153.885
2012-03-08,6325.767
2012-03-09,6283.792
2012-03-12,6278.17
2012-03-13,6373.638
2012-03-14,6354.055
2012-03-15,6393.036
2012-03-16,6475.776
2012-03-19,6504.552
2012-03-20,6420.554
2012-03-21,6400.583
2012-03-22,6328.347
2012-03-23,6365.248
2012-03-26,6453.121
2012-03-27,6421.916
2012-03-28,6340.585
2012-03-29,6256.198
2012-03-30,6337.556
2012-04-02,6427.994
2012-04-03,6374.139
2012-04-04,6140.562
2012-04-05,6125.927
2012-04-06,6125.927
2012-04-09,6130.025
2012-04-10,5982.797
2012-04-11,6045.348
2012-04-12,6136.938
2012-04-13,6005.22
2012-04-16,6018.565
2012-04-17,6178.25
2012-04-18,6130.815
2012-04-19,6111.399
2012-04-20,6177.85
2012-04-23,6004.604
2012-04-24,6103.05
2012-04-25,6158.544
2012-04-26,6191.928
2012-04-27,6252.352
2012-04-30,6203.658
2012-05-01,6227.504
2012-05-02,6169.908
2012-05-03,6175.274
2012-05-04,6059.979
2012-05-07,6074.679
2012-05-08,5951.905
2012-05-09,5911.809
2012-05-10,5961.282
2012-05-11,5977.103
2012-05-14,5822.543
2012-05-15,5757.155
2012-05-16,5711.961
2012-05-17,5633.834
2012-05-18,5582.49
2012-05-21,5636.464
2012-05-22,5740.73
2012-05-23,5540.418
2012-05-24,5598.875
2012-05-25,5584.369
2012-05-28,5594.03
2012-05-29,5633.42
2012-05-30,5487.755
2012-05-31,5455.374
2012-06-01,5352.67
2012-06-04,5382.041
2012-06-05,5384.855
2012-06-06,5528.567
2012-06-07,5618.571
2012-06-08,5562.184
2012-06-11,5584.85
2012-06-12,5600.891
2012-06-13,5636.067
2012-06-14,5627.965
2012-06-15,5692.646
2012-06-18,5679.622
2012-06-19,5815.936
2012-06-20,5859.208
2012-06-21,5783.707
2012-06-22,5709.404
2012-06-25,5599.308
2012-06-26,5591.574
2012-06-27,5663.242
2012-06-28,5623.514
2012-06-29,5890.824
2012-07-02,5926.546
2012-07-03,5997.902
2012-07-04,5953.19
2012-07-05,5884.549
2012-07-06,5793.611
2012-07-09,5767.621
2012-07-10,5796.015
2012-07-11,5796.05
2012-07-12,5704.467
2012-07-13,5809.378
2012-07-16,5817.817
2012-07-17,5790.204
2012-07-18,5880.052
2012-07-19,5941.671
2012-07-20,5814.142
2012-07-23,5648.926
2012-07-24,5606.793
2012-07-25,5621.691
2012-07-26,5840.142
2012-07-27,5947.436
2012-07-30,5980.748
2012-07-31,5958.232
2012-08-01,5978.994
2012-08-02,5840.469
2012-08-03,6071.111
2012-08-06,6132.57
2012-08-07,6181.365
2012-08-08,6170.367
2012-08-09,6171.449
2012-08-10,6164.626
2012-08-13,6157.278
2012-08-14,6183.274
2012-08-15,6163.678
2012-08-16,6223.064
2012-08-17,6225.075
2012-08-20,6217.283
2012-08-21,6310.105
2012-08-22,6227.42
2012-08-23,6248.513
2012-08-24,6224.004
2012-08-27,6252.221
2012-08-28,6233.82
2012-08-29,6205.557
2012-08-30,6143.951
2012-08-31,6221.64
2012-09-03,6264.225
2012-09-04,6180.879
2012-09-05,6204.259
2012-09-06,6365.126
2012-09-07,6463.326
2012-09-10,6440.928
2012-09-11,6492.912
2012-09-12,6520.862
2012-09-13,6520.05
2012-09-14,6724.87
2012-09-17,6697.583
2012-09-18,6627.87
2012-09-19,6656.909
2012-09-20,6591.709
2012-09-21,6641.097
2012-09-24,6582.389
2012-09-25,6633.485
2012-09-26,6452.211
2012-09-27,6483.734
2012-09-28,6407.057
2012-10-01,6519.743
2012-10-02,6517.002
2012-10-03,6494.953
2012-10-04,6542.759
2012-10-05,6637.257
2012-10-08,6527.527
2012-10-09,6461.969
2012-10-10,6431.547
2012-10-11,6502.411
2012-10-12,6480.419
2012-10-15,6497.73
2012-10-16,6627.79
2012-10-17,6711.201
2012-10-18,6707.244
2012-10-19,6624.408
2012-10-22,6617.809
2012-10-23,6454.538
2012-10-24,6487.553
2012-10-25,6497.933
2012-10-26,6492.341
2012-10-29,6454.622
2012-10-30,6547.775
2012-10-31,6500.929
2012-11-01,6573.109
2012-11-02,6554.341
2012-11-05,6484.539
2012-11-06,6531.11
2012-11-07,6421.57
2012-11-08,6396.928
2012-11-09,6381.683
2012-11-12,6366.316
2012-11-13,6394.563
2012-11-14,6346.84
2012-11-15,6316.762
2012-11-16,6209.263
2012-11-19,6400.997
2012-11-20,6415.549
2012-11-21,6441.993
2012-11-22,6511.553
2012-11-23,6587.711
2012-11-26,6559.493
2012-11-27,6562.119
2012-11-28,6559.173
2012-11-29,6669.533
2012-11-30,6670.616
2012-12-03,6712.045
2012-12-04,6722.483
2012-12-05,6729.75
2012-12-06,6734.534
2012-12-07,6712.47
2012-12-10,6722.435
2012-12-11,6782.572
2012-12-12,6808.638
2012-12-13,6808.22
2012-12-14,6812.055
2012-12-17,6836.846
2012-12-18,6894.206
2012-12-19,6946.655
2012-12-20,6937.574
2012-12-21,6885.569
2012-12-24,6885.515
2012-12-25,6885.515
2012-12-26,6895.188
2012-12-27,6902.052
2012-12-28,6856.988
2012-12-31,6859.245
2013-01-01,6859.245
2013-01-02,7024.762
2013-01-03,6987.262
2013-01-04,6985.756
2013-01-07,6983.302
2013-01-08,6955.881
2013-01-09,6991.576
2013-01-10,7064.086
2013-01-11,7125.707
2013-01-14,7111.612
2013-01-15,7103.859
2013-01-16,7079.34
2013-01-17,7143.237
2013-01-18,7098.78
2013-01-21,7130.712
2013-01-22,7113.24
2013-01-23,7125.222
2013-01-24,7194.155
2013-01-25,7270.207
2013-01-28,7254.219
2013-01-29,7290.786
2013-01-30,7298.871
2013-01-31,7262.017
2013-02-01,7347.758
2013-02-04,7165.612
2013-02-05,7191.444
2013-02-06,7168.118
2013-02-07,7071.119
2013-02-08,7151.229
2013-02-11,7108.436
2013-02-12,7188.456
2013-02-13,7206.962
2013-02-14,7145.722
2013-02-15,7136.32
2013-02-18,7123.782
2013-02-19,7206.386
2013-02-20,7192.578
2013-02-21,7009.949
2013-02-22,7067.386
2013-02-25,7092.279
2013-02-26,6930.277
2013-02-27,7013.896
2013-02-28,7063.551
2013-03-01,6991.298
2013-03-04,7003.266
2013-03-05,7138.362
2013-03-06,7109.518
2013-03-07,7155.701
2013-03-08,7158.989
2013-03-11,7170.511
2013-03-12,7175.447
2013-03-13,7140.05
2013-03-14,7235.301
2013-03-15,7255.815
2013-03-18,7180.031
2013-03-19,7110.524
2013-03-20,7172.219
2013-03-21,7112.706
2013-03-22,7143.051
2013-03-25,7060.77
2013-03-26,7060.336
2013-03-27,6990.396
2013-03-28,7053.358
2013-03-29,7053.358
2013-04-01,7061.452
2013-04-02,7142.751
2013-04-03,7082.156
2013-04-04,7013.527
2013-04-05,6997.794
2013-04-08,7010.461
2013-04-09,7042.001
2013-04-10,7181.644
2013-04-11,7248.147
2013-04-12,7172.718
2013-04-15,7125.503
2013-04-16,7095.976
2013-04-17,6941.005
2013-04-18,6961.686
2013-04-19,7002.231
2013-04-22,6988.059
2013-04-23,7151.417
2013-04-24,7198.011
2013-04-25,7259.602
2013-04-26,7251.684
2013-04-29,7338.144
2013-04-30,7372.484
2013-05-01,7382.518
2013-05-02,7345.075
2013-05-03,7448.734
2013-05-06,7417.852
2013-05-07,7454.29
2013-05-08,7560.091
2013-05-09,7522.056
2013-05-10,7482.53
2013-05-13,7475.882
2013-05-14,7507.072
2013-05-15,7499.436
2013-05-16,7529.186
2013-05-17,7497.482
2013-05-20,7546.532
2013-05-21,7564.236
2013-05-22,7585.44
2013-05-23,7439.542
2013-05-24,7441.621
2013-05-27,7470.701
2013-05-28,7516.213
2013-05-29,7441.948
2013-05-30,7520.333
2013-05-31,7398.799
2013-06-03,7382.149
2013-06-04,7429.726
2013-06-05,7330.646
2013-06-06,7306.252
2013-06-07,7414.622
2013-06-10,7396.076
2013-06-11,7355.898
2013-06-12,7367.984
2013-06-13,7342.498
2013-06-14,7376.997
2013-06-17,7435.66
2013-06-18,7454.067
2013-06-19,7443.852
2013-06-20,7100.606
2013-06-21,6999.157
2013-06-24,6865.664
2013-06-25,6954.377
2013-06-26,7035.615
2013-06-27,7080.778
2013-06-28,7043.759
2013-07-01,7144.261
2013-07-02,7113.925
2013-07-03,7038.9
2013-07-04,7171.745
2013-07-05,7032.203
2013-07-08,7148.574
2013-07-09,7158.921
2013-07-10,7208.621
2013-07-11,7353.136
2013-07-12,7351.102
2013-07-15,7379.492
2013-07-16,7378.927
2013-07-17,7398.188
2013-07-18,7461.804
2013-07-19,7490.95
2013-07-22,7533.037
2013-07-23,7525.805
2013-07-24,7579.291
2013-07-25,7541.741
2013-07-26,7539.974
2013-07-29,7537.336
2013-07-30,7541.671
2013-07-31,7563.301
2013-08-01,7625.261
2013-08-02,7672.926
2013-08-05,7660.369
2013-08-06,7670.291
2013-08-07,7663.109
2013-08-08,7733.796
2013-08-09,7760.166
2013-08-12,7731.852
2013-08-13,7742.711
2013-08-14,7786.395
2013-08-15,7699.173
2013-08-16,7770.323
2013-08-19,7738.055
2013-08-20,7718.723
2013-08-21,7650.649
2013-08-22,7706.905
2013-08-23,7770.709
2013-08-26,7749.861
2013-08-27,7625.382
2013-08-28,7571.451
2013-08-29,7558.948
2013-08-30,7467.577
2013-09-02,7606.676
2013-09-03,7557.208
2013-09-04,7597.947
2013-09-05,7608.052
2013-09-06,7668.495
2013-09-09,7714.083
2013-09-10,7820.038
2013-09-11,7870.448
2013-09-12,7872.156
2013-09-13,7861.329
2013-09-16,7966.725
2013-09-17,7926.811
2013-09-18,7962.222
2013-09-19,8125.116
2013-09-20,8082.574
2013-09-23,8034.221
2013-09-24,8048.288
2013-09-25,8053.158
2013-09-26,8039.436
2013-09-27,8053.434
2013-09-30,8005.653
2013-10-01,8057.348
2013-10-02,8041.587
2013-10-03,8028.873
2013-10-04,8020.806
2013-10-07,7988.118
2013-10-08,7941.504
2013-10-09,7852.044
2013-10-10,7987.015
2013-10-11,8046.189
2013-10-14,8075.13
2013-10-15,8092.818
2013-10-16,8106.449
2013-10-17,8220.792
2013-10-18,8304.076
2013-10-21,8319.358
2013-10-22,8420.347
2013-10-23,8376.249
2013-10-24,8426.664
2013-10-25,8415.5
2013-10-28,8397.862
2013-10-29,8418.728
2013-10-30,8420.901
2013-10-31,8348.773
2013-11-01,8261.159
2013-11-04,8303.798
2013-11-05,8266.948
2013-11-06,8336.61
2013-11-07,8248.392
2013-11-08,8216.873
2013-11-11,8273.972
2013-11-12,8244.846
2013-11-13,8183.487
2013-11-14,8284.177
2013-11-15,8312.448
2013-11-18,8388.637
2013-11-19,8333.17
2013-11-20,8310.026
2013-11-21,8295.09
2013-11-22,8341.15
2013-11-25,8364.238
2013-11-26,8342.606
2013-11-27,8395.98
2013-11-28,8440.792
2013-11-29,8449.431
2013-12-02,8385.338
2013-12-03,8277.943
2013-12-04,8210.767
2013-12-05,8196.577
2013-12-06,8269.35
2013-12-09,8306.654
2013-12-10,8276.773
2013-12-11,8246.159
2013-12-12,8146.921
2013-12-13,8119.726
2013-12-16,8239.328
2013-12-17,8163.627
2013-12-18,8252.63
2013-12-19,8337.816
2013-12-20,8383.886
2013-12-23,8466.78
2013-12-24,8464.373
2013-12-25,8464.373
2013-12-26,8483.344
2013-12-27,8624.154
2013-12-30,8630.794
2013-12-31,8639.704
2014-01-01,8639.704
2014-01-02,8495.651
2014-01-03,8513.505
2014-01-06,8512.555
2014-01-07,8552.979
2014-01-08,8558.057
2014-01-09,8512.595
2014-01-10,8606.074
2014-01-13,8614.521
2014-01-14,8650.164
2014-01-15,8680.535
2014-01-16,8675.645
2014-01-17,8694.163
2014-01-20,8690.134
2014-01-21,8686.813
2014-01-22,8708.226
2014-01-23,8695.183
2014-01-24,8492.481
2014-01-27,8414.953
2014-01-28,8460.778
2014-01-29,8404.153
2014-01-30,8376.711
2014-01-31,8306.884
2014-02-03,8215.243
2014-02-04,8191.654
2014-02-05,8217.429
2014-02-06,8378.738
2014-02-07,8450.898
2014-02-10,8474.467
2014-02-11,8604.1
2014-02-12,8615.033
2014-02-13,8652.244
2014-02-14,8711.481
2014-02-17,8753.587
2014-02-18,8786.743
2014-02-19,8803.712
2014-02-20,8773.809
2014-02-21,8828.202
2014-02-24,8870.584
2014-02-25,8876.84
2014-02-26,8817.08
2014-02-27,8817.508
2014-02-28,8916.243
2014-03-03,8692.35
2014-03-04,8849.441
2014-03-05,8847.161
2014-03-06,8921.38
2014-03-07,8823.134
2014-03-10,8792.198
2014-03-11,8784.535
2014-03-12,8722.146
2014-03-13,8643.299
2014-03-14,8581.88
2014-03-17,8674.833
2014-03-18,8722.48
2014-03-19,8713.536
2014-03-20,8639.354
2014-03-21,8652.792
2014-03-24,8565.712
2014-03-25,8672.654
2014-03-26,8739.275
2014-03-27,8725.934
2014-03-28,8799.676
2014-03-31,8830.927
2014-04-01,8890.114
2014-04-02,8888.545
2014-04-03,8867.645
2014-04-04,8906.613
2014-04-07,8829.946
2014-04-08,8845.477
2014-04-09,8897.806
2014-04-10,8890.015
2014-04-11,8775.72
2014-04-14,8780.824
2014-04-15,8705.129
2014-04-16,8802.932
2014-04-17,8862.958
2014-04-18,8862.958
2014-04-21,8846.443
2014-04-22,8958.186
2014-04-23,8933.894
2014-04-24,8960.148
2014-04-25,8907.003
2014-04-28,8933.055
2014-04-29,9024.48
2014-04-30,9062.05
2014-05-01,9076.587
2014-05-02,9061.912
2014-05-05,9055.665
2014-05-06,9066.863
2014-05-07,9071.185
2014-05-08,9132.509
2014-05-09,9038.834
2014-05-12,9108.568
2014-05-13,9104.862
2014-05-14,9113.07
2014-05-15,9047.164
2014-05-16,9065.503
