Date,EUROPE Standard (Large+Mid Cap)
2022-10-26,6789.799
2022-10-27,6752.138
2022-10-28,6729.411
2022-10-31,6708.757
2022-11-01,6739.682
2022-11-02,6718.254
2022-11-03,6580.752
2022-11-04,6796.569
2022-11-07,6885.723
2022-11-08,6983.143
2022-11-09,6936.524
2022-11-10,7231.765
2022-11-11,7339.777
2022-11-14,7355.251
2022-11-15,7407.786
2022-11-16,7366.886
2022-11-17,7285.018
2022-11-18,7390.417
2022-11-21,7298.328
2022-11-22,7384.674
2022-11-23,7491.559
2022-11-24,7550.313
2022-11-25,7549.336
2022-11-28,7495.967
2022-11-29,7461.829
2022-11-30,7470.225
2022-12-01,7672.361
2022-12-02,7650.02
2022-12-05,7659.247
2022-12-06,7598.258
2022-12-07,7550.253
2022-12-08,7567.467
2022-12-09,7626.658
2022-12-12,7574.638
2022-12-13,7754.843
2022-12-14,7758.872
2022-12-15,7541.079
2022-12-16,7427.528
2022-12-19,7421.354
2022-12-20,7435.07
2022-12-21,7545.035
2022-12-22,7464.141
2022-12-23,7473.988
2022-12-26,7473.988
2022-12-27,7508.9
2022-12-28,7479.307
2022-12-29,7563.048
2022-12-30,7471.158
2023-01-02,7543.529
2023-01-03,7557.957
2023-01-04,7699.554
2023-01-05,7627.017
2023-01-06,7774.845
2023-01-09,7943.959
2023-01-10,7886.859
2023-01-11,7934.497
2023-01-12,8024.709
2023-01-13,8081.897
2023-01-16,8117.208
2023-01-17,8133.096
2023-01-18,8176.971
2023-01-19,8020.808
2023-01-20,8079.5
2023-01-23,8147.148
2023-01-24,8133.886
2023-01-25,8133.832
2023-01-26,8128.61
2023-01-27,8135.932
2023-01-30,8147.395
2023-01-31,8119.257
2023-02-01,8160.904
2023-02-02,8275.886
2023-02-03,8246.615
2023-02-06,8090.068
2023-02-07,8078.427
2023-02-08,8121.236
2023-02-09,8203.371
2023-02-10,8065.841
2023-02-13,8171.026
2023-02-14,8178.6
2023-02-15,8180.662
2023-02-16,8198.187
2023-02-17,8176.398
2023-02-20,8201.207
2023-02-21,8182.999
2023-02-22,8114.847
2023-02-23,8095.36
2023-02-24,7964.885
2023-02-27,8094.346
2023-02-28,8068.905
2023-03-01,8059.847
2023-03-02,8063.266
2023-03-03,8127.014
2023-03-06,8185.949
2023-03-07,8054.116
2023-03-08,8035.11
2023-03-09,8037.758
2023-03-10,8021.227
2023-03-13,7864.841
2023-03-14,7977.115
2023-03-15,7611.305
2023-03-16,7771.274
2023-03-17,7697.632
2023-03-20,7828.659
2023-03-21,7966.897
2023-03-22,8000.007
2023-03-23,8056.637
2023-03-24,7862.182
2023-03-27,7960.368
2023-03-28,7995.59
2023-03-29,8096.179
2023-03-30,8240.404
2023-03-31,8260.174
2023-04-03,8279.439
2023-04-04,8333.279
2023-04-05,8283.973
2023-04-06,8339.039
2023-04-07,8339.039
2023-04-10,8276.248
2023-04-11,8379.683
2023-04-12,8444.21
2023-04-13,8533.445
2023-04-14,8552.212
2023-04-17,8479.831
2023-04-18,8548.85
2023-04-19,8538.053
2023-04-20,8544.411
2023-04-21,8570.988
2023-04-24,8624.275
2023-04-25,8556.541
2023-04-26,8535.729
2023-04-27,8527.185
2023-04-28,8603.248
2023-05-01,8562.001
2023-05-02,8458.441
2023-05-03,8545.141
2023-05-04,8471.309
2023-05-05,8569.525
2023-05-08,8608.736
2023-05-09,8541.597
2023-05-10,8520.186
2023-05-11,8484.844
2023-05-12,8480.426
2023-05-15,8504.774
2023-05-16,8469.248
2023-05-17,8422.236
2023-05-18,8421.592
2023-05-19,8491.996
2023-05-22,8507.784
2023-05-23,8439.499
2023-05-24,8277.571
2023-05-25,8225.567
2023-05-26,8304.84
2023-05-29,8297.95
2023-05-30,8238.488
2023-05-31,8098.513
2023-06-01,8214.437
2023-06-02,8331.525
2023-06-05,8280.043
2023-06-06,8295.52
2023-06-07,8292.287
2023-06-08,8341.471
2023-06-09,8315.624
2023-06-12,8322.391
2023-06-13,8414.005
2023-06-14,8483.51
2023-06-15,8519.872
2023-06-16,8576.252
2023-06-19,8490.59
2023-06-20,8424.182
2023-06-21,8424.954
2023-06-22,8388.769
2023-06-23,8304.826
2023-06-26,8316.916
2023-06-27,8353.48
2023-06-28,8371.025
2023-06-29,8372.189
2023-06-30,8486.367
2023-07-03,8466.475
2023-07-04,8469.006
2023-07-05,8388.525
2023-07-06,8187.636
2023-07-07,8253.333
2023-07-10,8287.622
2023-07-11,8357.052
2023-07-12,8580.445
2023-07-13,8693.494
2023-07-14,8722.575
2023-07-17,8660.056
2023-07-18,8715.377
2023-07-19,8696.884
2023-07-20,8703.264
2023-07-21,8706.237
2023-07-24,8686.599
2023-07-25,8698.837
2023-07-26,8665.639
2023-07-27,8726.669
2023-07-28,8744.752
2023-07-31,8746.598
2023-08-01,8633.251
2023-08-02,8477.407
2023-08-03,8428.805
2023-08-04,8520.767
2023-08-07,8514.899
2023-08-08,8455.126
2023-08-09,8520.819
2023-08-10,8624.504
2023-08-11,8494.8
2023-08-14,8455.248
2023-08-15,8401.54
2023-08-16,8372.83
2023-08-17,8291.395
2023-08-18,8231.809
2023-08-21,8249.137
2023-08-22,8277.127
2023-08-23,8307.321
2023-08-24,8270.69
2023-08-25,8214.978
2023-08-28,8312.856
2023-08-29,8412.411
2023-08-30,8474.594
2023-08-31,8399.618
2023-09-01,8363.483
2023-09-04,8344.915
2023-09-05,8266.64
2023-09-06,8220.794
2023-09-07,8211.771
2023-09-08,8236.29
2023-09-11,8288.015
2023-09-12,8248.814
2023-09-13,8240.46
2023-09-14,8310.22
2023-09-15,8331.063
2023-09-18,8249.776
2023-09-19,8256.775
2023-09-20,8353.698
2023-09-21,8199.805
2023-09-22,8173.145
2023-09-25,8061.579
2023-09-26,8017.866
2023-09-27,7948.784
2023-09-28,8019.375
2023-09-29,8065.852
2023-10-02,7916.854
2023-10-03,7817.33
2023-10-04,7819.492
2023-10-05,7868.867
2023-10-06,7938.181
2023-10-09,7925.682
2023-10-10,8118.914
2023-10-11,8152.338
2023-10-12,8110.909
2023-10-13,7996.225
2023-10-16,8045.627
2023-10-17,8058.288
2023-10-18,7946.194
2023-10-19,7875.482
2023-10-20,7783.546
2023-10-23,7803.88
2023-10-24,7816.869
2023-10-25,7815.566
2023-10-26,7743.73
2023-10-27,7701.444
2023-10-30,7757.369
2023-10-31,7764.654
2023-11-01,7794.59
2023-11-02,7975.38
2023-11-03,8070.153
2023-11-06,8068.146
2023-11-07,8011.485
2023-11-08,8048.776
2023-11-09,8121.514
2023-11-10,8007.377
2023-11-13,8082.573
2023-11-14,8292.989
2023-11-15,8350.0
2023-11-16,8307.386
2023-11-17,8397.192
2023-11-20,8446.198
2023-11-21,8437.993
2023-11-22,8411.005
2023-11-23,8470.497
2023-11-24,8521.246
2023-11-27,8485.548
2023-11-28,8495.72
2023-11-29,8528.695
2023-11-30,8530.975
2023-12-01,8553.065
2023-12-04,8533.906
2023-12-05,8556.843
2023-12-06,8587.807
2023-12-07,8560.18
2023-12-08,8611.744
2023-12-11,8617.925
2023-12-12,8631.853
2023-12-13,8639.318
2023-12-14,8865.294
2023-12-15,8803.722
2023-12-18,8779.718
2023-12-19,8867.936
2023-12-20,8872.495
2023-12-21,8868.807
2023-12-22,8899.96
2023-12-25,8899.96
2023-12-26,8904.427
2023-12-27,8991.759
2023-12-28,8984.001
2023-12-29,8957.142
2024-01-01,8957.142
2024-01-02,8866.586
2024-01-03,8763.043
2024-01-04,8865.227
2024-01-05,8860.636
2024-01-08,8885.478
2024-01-09,8826.66
2024-01-10,8851.249
2024-01-11,8768.152
2024-01-12,8856.092
2024-01-15,8797.294
2024-01-16,8720.949
2024-01-17,8603.067
2024-01-18,8654.484
2024-01-19,8658.38
2024-01-22,8727.099
2024-01-23,8660.801
2024-01-24,8817.501
2024-01-25,8786.91
2024-01-26,8912.753
2024-01-29,8880.838
2024-01-30,8926.665
2024-01-31,8946.663
2024-02-01,8887.023
2024-02-02,8867.391
2024-02-05,8804.123
2024-02-06,8873.811
2024-02-07,8863.046
2024-02-08,8856.587
2024-02-09,8870.155
2024-02-12,8899.379
2024-02-13,8777.113
2024-02-14,8822.534
2024-02-15,8919.403
2024-02-16,8983.191
2024-02-19,8996.264
2024-02-20,9035.414
2024-02-21,9004.34
2024-02-22,9084.396
2024-02-23,9133.722
2024-02-26,9125.289
2024-02-27,9138.713
2024-02-28,9096.078
2024-02-29,9085.938
2024-03-01,9150.749
2024-03-04,9173.638
2024-03-05,9160.552
2024-03-06,9223.358
2024-03-07,9349.692
2024-03-08,9376.208
2024-03-11,9315.596
2024-03-12,9401.379
2024-03-13,9438.571
2024-03-14,9380.273
2024-03-15,9349.049
2024-03-18,9330.668
2024-03-19,9329.226
2024-03-20,9326.593
2024-03-21,9416.407
2024-03-22,9381.925
2024-03-25,9407.428
2024-03-26,9419.162
2024-03-27,9424.554
2024-03-28,9425.574
2024-03-29,9425.574
2024-04-01,9374.233
2024-04-02,9321.772
2024-04-03,9396.671
2024-04-04,9451.055
2024-04-05,9329.542
2024-04-08,9401.957
2024-04-09,9350.518
2024-04-10,9275.9
2024-04-11,9204.822
2024-04-12,9160.831
2024-04-15,9169.613
2024-04-16,9038.668
2024-04-17,9046.554
2024-04-18,9081.726
2024-04-19,9090.594
2024-04-22,9135.533
2024-04-23,9282.974
2024-04-24,9241.068
2024-04-25,9207.39
2024-04-26,9288.701
2024-04-29,9322.554
2024-04-30,9247.076
2024-05-01,9225.868
2024-05-02,9215.705
2024-05-03,9329.129
2024-05-06,9388.865
2024-05-07,9498.706
2024-05-08,9507.583
2024-05-09,9560.469
2024-05-10,9626.244
2024-05-13,9667.57
2024-05-14,9699.367
2024-05-15,9783.491
2024-05-16,9783.979
2024-05-17,9779.459
2024-05-20,9793.843
2024-05-21,9778.103
2024-05-22,9720.22
2024-05-23,9722.721
2024-05-24,9720.941
2024-05-27,9762.623
2024-05-28,9720.607
2024-05-29,9566.096
2024-05-30,9648.65
2024-05-31,9694.975
2024-06-03,9736.912
2024-06-04,9700.661
2024-06-05,9771.298
2024-06-06,9853.327
2024-06-07,9776.461
2024-06-10,9682.383
2024-06-11,9583.63
2024-06-12,9794.93
2024-06-13,9603.773
2024-06-14,9441.703
2024-06-17,9472.687
2024-06-18,9557.251
2024-06-19,9550.365
2024-06-20,9615.87
2024-06-21,9511.4
2024-06-24,9621.083
2024-06-25,9577.849
2024-06-26,9509.229
2024-06-27,9493.475
2024-06-28,9477.159
2024-07-01,9517.327
2024-07-02,9490.302
2024-07-03,9610.54
2024-07-04,9669.107
2024-07-05,9662.602
2024-07-08,9666.603
2024-07-09,9564.424
2024-07-10,9658.504
2024-07-11,9761.21
2024-07-12,9876.627
2024-07-15,9780.658
2024-07-16,9719.093
2024-07-17,9716.856
2024-07-18,9681.529
2024-07-19,9585.814
2024-07-22,9673.533
2024-07-23,9652.633
2024-07-24,9599.942
2024-07-25,9533.574
2024-07-26,9611.26
2024-07-29,9556.965
2024-07-30,9586.479
2024-07-31,9680.645
2024-08-01,9540.214
2024-08-02,9393.571
2024-08-05,9241.425
2024-08-06,9231.063
2024-08-07,9369.833
2024-08-08,9363.356
2024-08-09,9428.889
2024-08-12,9430.687
2024-08-13,9502.218
2024-08-14,9617.764
2024-08-15,9693.543
2024-08-16,9727.125
2024-08-19,9853.516
2024-08-20,9851.809
2024-08-21,9896.116
2024-08-22,9921.988
2024-08-23,10021.492
2024-08-26,10016.79
2024-08-27,10027.684
2024-08-28,10028.848
2024-08-29,10055.993
2024-08-30,10062.263
2024-09-02,10058.363
2024-09-03,9937.531
2024-09-04,9880.839
2024-09-05,9813.827
2024-09-06,9746.446
2024-09-09,9757.691
2024-09-10,9679.405
2024-09-11,9678.973
2024-09-12,9781.752
2024-09-13,9897.255
2024-09-16,9911.771
2024-09-17,9948.023
2024-09-18,9889.835
2024-09-19,10036.354
2024-09-20,9906.036
2024-09-23,9938.86
2024-09-24,10024.738
2024-09-25,10034.197
2024-09-26,10154.064
2024-09-27,10214.203
2024-09-30,10101.108
2024-10-01,9988.452
2024-10-02,9958.94
2024-10-03,9852.981
2024-10-04,9848.536
2024-10-07,9876.17
2024-10-08,9818.476
2024-10-09,9862.147
2024-10-10,9824.443
2024-10-11,9897.299
2024-10-14,9925.883
2024-10-15,9828.267
2024-10-16,9787.902
2024-10-17,9825.008
2024-10-18,9873.413
2024-10-21,9789.781
2024-10-22,9746.126
2024-10-23,9685.59
2024-10-24,9710.019
2024-10-25,9737.848
2024-10-28,9764.176
2024-10-29,9690.241
2024-10-30,9624.541
2024-10-31,9505.962
2024-11-01,9603.419
2024-11-04,9613.996
2024-11-05,9623.15
2024-11-06,9424.687
2024-11-07,9545.967
2024-11-08,9429.058
2024-11-11,9446.358
2024-11-12,9226.095
2024-11-13,9200.205
2024-11-14,9288.925
2024-11-15,9181.531
2024-11-18,9216.53
2024-11-19,9189.527
2024-11-20,9131.97
2024-11-21,9162.615
2024-11-22,9182.317
2024-11-25,9254.097
2024-11-26,9197.791
2024-11-27,9256.329
2024-11-28,9283.402
2024-11-29,9345.834
2024-12-02,9329.872
2024-12-03,9410.122
2024-12-04,9453.293
2024-12-05,9527.421
2024-12-06,9535.69
2024-12-09,9573.459
2024-12-10,9442.939
2024-12-11,9457.458
2024-12-12,9433.182
2024-12-13,9396.27
2024-12-16,9403.077
2024-12-17,9359.817
2024-12-18,9342.147
2024-12-19,9123.266
2024-12-20,9055.839
2024-12-23,9064.545
2024-12-24,9082.365
2024-12-25,9082.365
2024-12-26,9088.14
2024-12-27,9168.737
2024-12-30,9090.174
2024-12-31,9117.388
2025-01-01,9117.388
2025-01-02,9103.402
2025-01-03,9071.816
2025-01-06,9252.235
2025-01-07,9264.93
2025-01-08,9191.082
2025-01-09,9231.096
2025-01-10,9108.993
2025-01-13,9015.449
2025-01-14,9094.291
2025-01-15,9220.535
2025-01-16,9309.012
2025-01-17,9370.484
2025-01-20,9465.595
2025-01-21,9501.524
2025-01-22,9555.997
2025-01-23,9576.895
2025-01-24,9685.6
2025-01-27,9664.065
2025-01-28,9629.659
2025-01-29,9676.803
2025-01-30,9767.283
2025-01-31,9745.149
2025-02-03,9587.405
2025-02-04,9678.654
2025-02-05,9763.35
2025-02-06,9827.398
2025-02-07,9765.078
2025-02-10,9795.081
2025-02-11,9840.95
2025-02-12,9886.619
2025-02-13,10054.634
2025-02-14,10102.078
2025-02-17,10129.739
2025-02-18,10149.074
2025-02-19,10022.55
2025-02-20,10055.411
2025-02-21,10084.785
2025-02-24,10092.523
2025-02-25,10136.622
2025-02-26,10244.237
2025-02-27,10108.932
2025-02-28,10103.156
2025-03-03,10294.215
2025-03-04,10120.263
2025-03-05,10429.727
2025-03-06,10473.684
2025-03-07,10474.14
2025-03-10,10305.754
2025-03-11,10216.094
2025-03-12,10295.115
2025-03-13,10225.404
2025-03-14,10354.366
2025-03-17,10486.692
2025-03-18,10549.313
2025-03-19,10522.687
2025-03-20,10451.832
2025-03-21,10358.766
2025-03-24,10329.043
2025-03-25,10404.676
2025-03-26,10311.78
2025-03-27,10293.57
2025-03-28,10241.811
2025-03-31,10072.728
2025-04-01,10187.084
2025-04-02,10179.551
2025-04-03,10148.0
2025-04-04,9531.365
2025-04-07,9050.853
2025-04-08,9280.63
2025-04-09,9071.213
2025-04-10,9522.928
2025-04-11,9650.585
2025-04-14,9930.84
2025-04-15,10058.461
2025-04-16,10088.066
2025-04-17,10049.561
2025-04-18,10049.561
2025-04-21,10175.151
2025-04-22,10202.482
2025-04-23,10268.841
2025-04-24,10333.613
2025-04-25,10370.455
2025-04-28,10430.884
2025-04-29,10472.031
2025-04-30,10513.211
2025-05-01,10433.607
2025-05-02,10697.986
2025-05-05,10700.447
2025-05-06,10681.074
2025-05-07,10650.808
2025-05-08,10610.642
2025-05-09,10651.691
2025-05-12,10635.616
2025-05-13,10694.501
2025-05-14,10719.162
2025-05-15,10766.02
2025-05-16,10786.437
2025-05-19,10911.441
2025-05-20,11004.375
2025-05-21,11072.379
2025-05-22,10942.452
2025-05-23,10907.344
2025-05-26,11053.179
2025-05-27,11048.343
2025-05-28,10941.054
2025-05-29,10967.582
2025-05-30,10992.676
2025-06-02,11057.812
2025-06-03,11030.979
2025-06-04,11126.775
2025-06-05,11169.954
2025-06-06,11142.667
2025-06-09,11148.187
2025-06-10,11159.104
2025-06-11,11185.369
2025-06-12,11246.39
2025-06-13,11113.8
2025-06-16,11197.675
2025-06-17,11041.025
2025-06-18,10982.147
2025-06-19,10859.212
2025-06-20,10914.632
2025-06-23,10903.547
2025-06-24,11104.086
2025-06-25,11020.236
2025-06-26,11113.173
2025-06-27,11249.886
2025-06-30,11218.874
2025-07-01,11232.329
2025-07-02,11247.314
2025-07-03,11282.562
2025-07-04,11256.888
2025-07-07,11269.031
2025-07-08,11268.579
2025-07-09,11376.463
2025-07-10,11405.726
2025-07-11,11300.372
2025-07-14,11282.668
2025-07-15,11178.241
2025-07-16,11094.162
2025-07-17,11192.014
2025-07-18,11239.194
2025-07-21,11281.298
2025-07-22,11257.634
2025-07-23,11390.397
2025-07-24,11448.006
2025-07-25,11382.628
2025-07-28,11273.28
2025-07-29,11182.99
2025-07-30,11142.777
2025-07-31,11019.16
2025-08-01,10915.415
2025-08-04,11027.765
2025-08-05,11044.17
2025-08-06,11090.213
2025-08-07,11196.818
2025-08-08,11250.992
2025-08-11,11188.161
2025-08-12,11269.716
2025-08-13,11396.443
2025-08-14,11415.079
2025-08-15,11465.274
2025-08-18,11426.945
2025-08-19,11513.316
2025-08-20,11531.623
2025-08-21,11483.085
2025-08-22,11630.106
2025-08-25,11549.06
2025-08-26,11425.798
2025-08-27,11381.199
2025-08-28,11437.206
2025-08-29,11398.457
2025-09-01,11432.22
2025-09-02,11221.775
2025-09-03,11299.567
2025-09-04,11341.259
2025-09-05,11421.445
2025-09-08,11485.113
2025-09-09,11481.294
2025-09-10,11473.189
2025-09-11,11533.564
2025-09-12,11522.821
2025-09-15,11599.236
2025-09-16,11559.334
2025-09-17,11556.605
2025-09-18,11580.996
2025-09-19,11547.422
2025-09-22,11547.407
2025-09-23,11598.198
2025-09-24,11526.3
2025-09-25,11391.702
2025-09-26,11497.207
2025-09-29,11553.398
2025-09-30,11624.559
2025-10-01,11760.514
2025-10-02,11796.433
2025-10-03,11877.797
2025-10-06,11852.477
2025-10-07,11779.565
2025-10-08,11828.321
2025-10-09,11733.67
2025-10-10,11589.437
2025-10-13,11621.018
2025-10-14,11614.243
2025-10-15,11709.246
2025-10-16,11845.491
2025-10-17,11730.423
2025-10-20,11838.699
2025-10-21,11813.09
2025-10-22,11790.187
2025-10-23,11832.784
2025-10-24,11867.569
2025-10-27,11905.288
2025-10-28,11902.894
2025-10-29,11903.684
2025-10-30,11793.31
2025-10-31,11710.544
2025-11-03,11698.758
2025-11-04,11634.666
2025-11-05,11653.17
2025-11-06,11638.82
2025-11-07,11609.386
2025-11-10,11748.293
2025-11-11,11952.388
2025-11-12,12040.083
2025-11-13,12010.239
2025-11-14,11861.213
2025-11-17,11783.021
2025-11-18,11566.856
2025-11-19,11523.644
2025-11-20,11545.422
2025-11-21,11486.549
2025-11-24,11530.675
2025-11-25,11666.105
2025-11-26,11822.257
2025-11-27,11840.075
2025-11-28,11882.166
2025-12-01,11883.943
2025-12-02,11872.902
2025-12-03,11939.558
2025-12-04,12006.795
2025-12-05,11976.67
2025-12-08,11948.712
2025-12-09,11941.593
2025-12-10,11965.581
2025-12-11,12143.503
2025-12-12,12056.833
2025-12-15,12165.134
2025-12-16,12114.253
2025-12-17,12095.871
2025-12-18,12182.117
2025-12-19,12215.958
2025-12-22,12250.502
2025-12-23,12306.529
2025-12-24,12309.927
2025-12-25,12309.927
2025-12-26,12308.879
2025-12-29,12307.218
2025-12-30,12369.789
2025-12-31,12345.646
2026-01-01,12345.646
2026-01-02,12435.491
2026-01-05,12505.578
2026-01-06,12570.684
2026-01-07,12549.55
2026-01-08,12503.855
2026-01-09,12595.629
2026-01-12,12670.888
2026-01-13,12632.122
2026-01-14,12664.464
2026-01-15,12657.14
2026-01-16,12648.097
2026-01-19,12546.377
2026-01-20,12552.116
2026-01-21,12517.942
2026-01-22,12670.188
2026-01-23,12689.171
2026-01-26,12864.272
2026-01-27,13001.778
2026-01-28,12888.532
2026-01-29,12846.348
2026-01-30,12894.885
