Date,WORLD SMID VALUE SMID (Small+Mid Cap)
2010-09-21,807.44
2010-09-22,806.155
2010-09-23,799.34
2010-09-24,815.38
2010-09-27,814.988
2010-09-28,820.268
2010-09-29,822.908
2010-09-30,821.442
2010-10-01,824.704
2010-10-04,818.529
2010-10-05,835.355
2010-10-06,839.069
2010-10-07,840.725
2010-10-08,844.364
2010-10-11,845.629
2010-10-12,843.337
2010-10-13,853.736
2010-10-14,856.033
2010-10-15,851.961
2010-10-18,855.695
2010-10-19,842.803
2010-10-20,851.939
2010-10-21,852.118
2010-10-22,852.244
2010-10-25,857.257
2010-10-26,852.381
2010-10-27,845.34
2010-10-28,847.352
2010-10-29,849.996
2010-11-01,849.801
2010-11-02,857.628
2010-11-03,857.388
2010-11-04,878.113
2010-11-05,879.144
2010-11-08,877.024
2010-11-09,871.939
2010-11-10,868.312
2010-11-11,865.75
2010-11-12,856.75
2010-11-15,856.505
2010-11-16,840.156
2010-11-17,842.675
2010-11-18,854.592
2010-11-19,856.444
2010-11-22,856.493
2010-11-23,844.626
2010-11-24,853.907
2010-11-25,855.242
2010-11-26,847.151
2010-11-29,842.404
2010-11-30,837.223
2010-12-01,852.669
2010-12-02,869.148
2010-12-03,877.964
2010-12-06,878.458
2010-12-07,882.344
2010-12-08,880.474
2010-12-09,883.44
2010-12-10,888.232
2010-12-13,893.346
2010-12-14,894.808
2010-12-15,889.887
2010-12-16,890.636
2010-12-17,891.133
2010-12-20,892.662
2010-12-21,901.446
2010-12-22,904.586
2010-12-23,904.216
2010-12-24,904.462
2010-12-27,905.399
2010-12-28,907.083
2010-12-29,911.112
2010-12-30,911.085
2010-12-31,913.073
2011-01-03,920.399
2011-01-04,917.733
2011-01-05,916.035
2011-01-06,914.774
2011-01-07,913.701
2011-01-10,911.262
2011-01-11,915.906
2011-01-12,926.236
2011-01-13,931.126
2011-01-14,934.42
2011-01-17,934.181
2011-01-18,939.648
2011-01-19,932.682
2011-01-20,921.241
2011-01-21,923.274
2011-01-24,930.139
2011-01-25,930.636
2011-01-26,937.599
2011-01-27,941.987
2011-01-28,928.383
2011-01-31,930.615
2011-02-01,946.425
2011-02-02,946.012
2011-02-03,945.027
2011-02-04,947.628
2011-02-07,954.897
2011-02-08,959.598
2011-02-09,955.411
2011-02-10,951.439
2011-02-11,955.631
2011-02-14,958.535
2011-02-15,956.732
2011-02-16,963.031
2011-02-17,970.255
2011-02-18,972.783
2011-02-21,969.682
2011-02-22,953.293
2011-02-23,944.279
2011-02-24,941.563
2011-02-25,955.748
2011-02-28,963.53
2011-03-01,955.052
2011-03-02,952.454
2011-03-03,962.891
2011-03-04,961.744
2011-03-07,954.553
2011-03-08,957.891
2011-03-09,958.611
2011-03-10,938.218
2011-03-11,939.124
2011-03-14,928.261
2011-03-15,904.778
2011-03-16,902.189
2011-03-17,914.281
2011-03-18,923.821
2011-03-21,939.162
2011-03-22,941.775
2011-03-23,940.336
2011-03-24,948.279
2011-03-25,950.541
2011-03-28,947.615
2011-03-29,949.94
2011-03-30,960.201
2011-03-31,962.42
2011-04-01,966.168
2011-04-04,969.153
2011-04-05,968.401
2011-04-06,971.973
2011-04-07,967.287
2011-04-08,969.04
2011-04-11,965.037
2011-04-12,953.765
2011-04-13,956.25
2011-04-14,957.54
2011-04-15,960.729
2011-04-18,946.216
2011-04-19,951.167
2011-04-20,967.705
2011-04-21,975.822
2011-04-22,975.724
2011-04-25,973.681
2011-04-26,981.662
2011-04-27,984.405
2011-04-28,994.881
2011-04-29,996.788
2011-05-02,997.647
2011-05-03,989.356
2011-05-04,981.487
2011-05-05,973.707
2011-05-06,976.084
2011-05-09,974.638
2011-05-10,985.806
2011-05-11,979.392
2011-05-12,976.648
2011-05-13,969.536
2011-05-16,963.206
2011-05-17,956.844
2011-05-18,966.827
2011-05-19,968.682
2011-05-20,963.932
2011-05-23,947.629
2011-05-24,947.372
2011-05-25,950.435
2011-05-26,956.657
2011-05-27,965.768
2011-05-30,966.394
2011-05-31,977.42
2011-06-01,963.677
2011-06-02,957.116
2011-06-03,951.772
2011-06-06,943.13
2011-06-07,946.019
2011-06-08,936.771
2011-06-09,938.764
2011-06-10,925.786
2011-06-13,924.65
2011-06-14,939.169
2011-06-15,924.664
2011-06-16,916.766
2011-06-17,921.636
2011-06-20,922.618
2011-06-21,937.083
2011-06-22,936.64
2011-06-23,924.327
2011-06-24,921.041
2011-06-27,922.476
2011-06-28,932.22
2011-06-29,944.621
2011-06-30,955.805
2011-07-01,966.53
2011-07-04,970.928
2011-07-05,968.208
2011-07-06,966.343
2011-07-07,974.44
2011-07-08,967.737
2011-07-11,945.867
2011-07-12,942.317
2011-07-13,951.325
2011-07-14,941.628
2011-07-15,942.826
2011-07-18,928.676
2011-07-19,942.606
2011-07-20,948.599
2011-07-21,961.612
2011-07-22,965.274
2011-07-25,958.005
2011-07-26,957.474
2011-07-27,938.999
2011-07-28,932.791
2011-07-29,930.396
2011-08-01,924.009
2011-08-02,901.205
2011-08-03,895.266
2011-08-04,853.533
2011-08-05,837.441
2011-08-08,785.388
2011-08-09,814.271
2011-08-10,796.027
2011-08-11,822.806
2011-08-12,829.623
2011-08-15,850.954
2011-08-16,842.536
2011-08-17,845.459
2011-08-18,807.971
2011-08-19,796.258
2011-08-22,794.217
2011-08-23,812.082
2011-08-24,820.772
2011-08-25,810.58
2011-08-26,818.86
2011-08-29,845.388
2011-08-30,849.892
2011-08-31,858.978
2011-09-01,849.19
2011-09-02,828.551
2011-09-05,815.633
2011-09-06,805.703
2011-09-07,830.633
2011-09-08,825.783
2011-09-09,802.931
2011-09-12,794.958
2011-09-13,804.555
2011-09-14,810.945
2011-09-15,826.687
2011-09-16,831.913
2011-09-19,816.641
2011-09-20,813.601
2011-09-21,794.021
2011-09-22,763.615
2011-09-23,766.822
2011-09-26,773.563
2011-09-27,794.897
2011-09-28,782.253
2011-09-29,791.1
2011-09-30,773.699
2011-10-03,747.347
2011-10-04,752.574
2011-10-05,763.787
2011-10-06,784.269
2011-10-07,781.069
2011-10-10,802.481
2011-10-11,805.332
2011-10-12,819.048
2011-10-13,814.8
2011-10-14,825.012
2011-10-17,813.306
2011-10-18,820.817
2011-10-19,817.932
2011-10-20,813.819
2011-10-21,832.612
2011-10-24,850.221
2011-10-25,836.035
2011-10-26,841.186
2011-10-27,877.581
2011-10-28,876.868
2011-10-31,853.838
2011-11-01,822.628
2011-11-02,834.719
2011-11-03,847.943
2011-11-04,847.471
2011-11-07,847.135
2011-11-08,852.973
2011-11-09,827.608
2011-11-10,826.624
2011-11-11,845.214
2011-11-14,835.933
2011-11-15,834.785
2011-11-16,826.022
2011-11-17,815.797
2011-11-18,814.38
2011-11-21,796.833
2011-11-22,792.432
2011-11-23,773.652
2011-11-24,772.145
2011-11-25,769.452
2011-11-28,792.648
2011-11-29,798.362
2011-11-30,831.13
2011-12-01,828.234
2011-12-02,832.238
2011-12-05,843.242
2011-12-06,837.807
2011-12-07,840.858
2011-12-08,821.062
2011-12-09,831.984
2011-12-12,818.849
2011-12-13,808.553
2011-12-14,795.339
2011-12-15,800.839
2011-12-16,805.35
2011-12-19,793.788
2011-12-20,817.355
2011-12-21,820.775
2011-12-22,827.314
2011-12-23,832.089
2011-12-26,832.44
2011-12-27,833.324
2011-12-28,821.567
2011-12-29,828.702
2011-12-30,831.915
2012-01-02,833.927
2012-01-03,847.28
2012-01-04,844.927
2012-01-05,841.709
2012-01-06,838.927
2012-01-09,839.949
2012-01-10,851.569
2012-01-11,853.275
2012-01-12,856.612
2012-01-13,852.195
2012-01-16,853.219
2012-01-17,858.365
2012-01-18,868.485
2012-01-19,876.247
2012-01-20,880.305
2012-01-23,885.353
2012-01-24,882.229
2012-01-25,887.691
2012-01-26,892.816
2012-01-27,893.645
2012-01-30,886.096
2012-01-31,888.332
2012-02-01,905.073
2012-02-02,908.101
2012-02-03,919.461
2012-02-06,918.148
2012-02-07,920.249
2012-02-08,924.252
2012-02-09,925.513
2012-02-10,912.956
2012-02-13,920.628
2012-02-14,914.435
2012-02-15,914.993
2012-02-16,921.272
2012-02-17,927.965
2012-02-20,933.679
2012-02-21,929.687
2012-02-22,923.573
2012-02-23,929.895
2012-02-24,933.412
2012-02-27,931.737
2012-02-28,932.391
2012-02-29,928.639
2012-03-01,931.353
2012-03-02,926.577
2012-03-05,922.291
2012-03-06,902.323
2012-03-07,908.841
2012-03-08,922.277
2012-03-09,927.696
2012-03-12,925.035
2012-03-13,940.181
2012-03-14,936.471
2012-03-15,943.921
2012-03-16,946.842
2012-03-19,950.286
2012-03-20,942.538
2012-03-21,939.332
2012-03-22,931.486
2012-03-23,936.327
2012-03-26,947.011
2012-03-27,946.918
2012-03-28,941.11
2012-03-29,936.671
2012-03-30,939.766
2012-04-02,945.911
2012-04-03,942.161
2012-04-04,923.624
2012-04-05,920.111
2012-04-06,919.484
2012-04-09,911.054
2012-04-10,894.381
2012-04-11,902.413
2012-04-12,916.934
2012-04-13,906.345
2012-04-16,905.343
2012-04-17,918.111
2012-04-18,914.641
2012-04-19,910.364
2012-04-20,914.596
2012-04-23,901.869
2012-04-24,908.888
2012-04-25,920.281
2012-04-26,925.65
2012-04-27,931.113
2012-04-30,926.824
2012-05-01,928.512
2012-05-02,926.977
2012-05-03,919.161
2012-05-04,905.767
2012-05-07,902.398
2012-05-08,897.525
2012-05-09,890.178
2012-05-10,895.59
2012-05-11,893.27
2012-05-14,879.292
2012-05-15,870.542
2012-05-16,860.255
2012-05-17,848.52
2012-05-18,837.141
2012-05-21,848.751
2012-05-22,854.422
2012-05-23,848.099
2012-05-24,850.504
2012-05-25,848.771
2012-05-28,849.867
2012-05-29,859.978
2012-05-30,843.536
2012-05-31,842.421
2012-06-01,822.319
2012-06-04,817.592
2012-06-05,825.635
2012-06-06,844.86
2012-06-07,848.251
2012-06-08,847.252
2012-06-11,839.558
2012-06-12,842.985
2012-06-13,838.759
2012-06-14,843.508
2012-06-15,853.331
2012-06-18,856.679
2012-06-19,868.026
2012-06-20,871.475
2012-06-21,856.055
2012-06-22,855.716
2012-06-25,842.555
2012-06-26,842.854
2012-06-27,852.624
2012-06-28,855.659
2012-06-29,881.036
2012-07-02,886.818
2012-07-03,895.558
2012-07-04,895.48
2012-07-05,890.304
2012-07-06,881.977
2012-07-09,876.517
2012-07-10,871.905
2012-07-11,870.419
2012-07-12,862.874
2012-07-13,875.916
2012-07-16,875.779
2012-07-17,878.181
2012-07-18,882.61
2012-07-19,887.532
2012-07-20,876.81
2012-07-23,861.067
2012-07-24,853.811
2012-07-25,852.437
2012-07-26,868.943
2012-07-27,884.087
2012-07-30,887.395
2012-07-31,884.623
2012-08-01,879.008
2012-08-02,870.214
2012-08-03,885.554
2012-08-06,892.786
2012-08-07,899.161
2012-08-08,900.535
2012-08-09,903.265
2012-08-10,903.876
2012-08-13,901.924
2012-08-14,902.74
2012-08-15,904.557
2012-08-16,912.984
2012-08-17,917.884
2012-08-20,917.034
2012-08-21,920.879
2012-08-22,916.099
2012-08-23,913.712
2012-08-24,912.854
2012-08-27,912.47
2012-08-28,911.67
2012-08-29,912.816
2012-08-30,904.861
2012-08-31,909.486
2012-09-03,910.085
2012-09-04,910.734
2012-09-05,909.521
2012-09-06,925.169
2012-09-07,938.333
2012-09-10,936.548
2012-09-11,940.673
2012-09-12,947.098
2012-09-13,954.305
2012-09-14,970.403
2012-09-17,962.54
2012-09-18,957.4
2012-09-19,960.451
2012-09-20,954.086
2012-09-21,957.217
2012-09-24,953.01
2012-09-25,948.101
2012-09-26,937.469
2012-09-27,944.36
2012-09-28,939.671
2012-10-01,941.978
2012-10-02,943.711
2012-10-03,942.055
2012-10-04,950.951
2012-10-05,956.042
2012-10-08,950.575
2012-10-09,942.41
2012-10-10,936.708
2012-10-11,941.057
2012-10-12,937.515
2012-10-15,941.422
2012-10-16,951.943
2012-10-17,962.612
2012-10-18,963.988
2012-10-19,953.576
2012-10-22,952.383
2012-10-23,941.005
2012-10-24,939.65
2012-10-25,943.415
2012-10-26,939.612
2012-10-29,937.123
2012-10-30,939.123
2012-10-31,942.662
2012-11-01,952.644
2012-11-02,946.835
2012-11-05,945.958
2012-11-06,952.21
2012-11-07,936.558
2012-11-08,926.748
2012-11-09,924.889
2012-11-12,922.263
2012-11-13,918.608
2012-11-14,907.805
2012-11-15,905.01
2012-11-16,907.051
2012-11-19,924.752
2012-11-20,925.451
2012-11-21,928.401
2012-11-22,933.828
2012-11-23,942.975
2012-11-26,943.44
2012-11-27,942.062
2012-11-28,944.271
2012-11-29,953.713
2012-11-30,955.283
2012-12-03,955.502
2012-12-04,956.854
2012-12-05,959.255
2012-12-06,962.572
2012-12-07,964.46
2012-12-10,966.895
2012-12-11,971.864
2012-12-12,973.109
2012-12-13,971.311
2012-12-14,971.746
2012-12-17,980.296
2012-12-18,991.107
2012-12-19,996.19
2012-12-20,1000.704
2012-12-21,993.253
2012-12-24,990.835
2012-12-25,991.426
2012-12-26,989.805
2012-12-27,990.931
2012-12-28,986.241
2012-12-31,994.628
2013-01-01,994.789
2013-01-02,1015.496
2013-01-03,1015.514
2013-01-04,1021.926
2013-01-07,1020.429
2013-01-08,1016.478
2013-01-09,1021.079
2013-01-10,1028.828
2013-01-11,1030.691
2013-01-14,1030.142
2013-01-15,1033.867
2013-01-16,1029.132
2013-01-17,1036.044
2013-01-18,1039.049
2013-01-21,1040.698
2013-01-22,1046.917
2013-01-23,1043.131
2013-01-24,1045.782
2013-01-25,1051.779
2013-01-28,1051.322
2013-01-29,1055.238
2013-01-30,1053.556
2013-01-31,1054.901
2013-02-01,1062.192
2013-02-04,1051.371
2013-02-05,1052.945
2013-02-06,1060.103
2013-02-07,1057.772
2013-02-08,1063.751
2013-02-11,1060.998
2013-02-12,1069.036
2013-02-13,1069.678
2013-02-14,1069.624
2013-02-15,1066.482
2013-02-18,1068.4
2013-02-19,1077.656
2013-02-20,1068.174
2013-02-21,1055.513
2013-02-22,1062.543
2013-02-25,1052.913
2013-02-26,1050.398
2013-02-27,1060.488
2013-02-28,1065.739
2013-03-01,1062.373
2013-03-04,1063.821
2013-03-05,1074.708
2013-03-06,1077.748
2013-03-07,1079.267
2013-03-08,1083.707
2013-03-11,1088.419
2013-03-12,1086.86
2013-03-13,1086.458
2013-03-14,1095.633
2013-03-15,1102.161
2013-03-18,1093.635
2013-03-19,1090.382
2013-03-20,1096.312
2013-03-21,1093.464
2013-03-22,1094.59
2013-03-25,1091.889
2013-03-26,1095.931
2013-03-27,1095.236
2013-03-28,1099.35
2013-03-29,1099.659
2013-04-01,1089.974
2013-04-02,1088.722
2013-04-03,1081.718
2013-04-04,1080.754
2013-04-05,1080.991
2013-04-08,1088.618
2013-04-09,1092.711
2013-04-10,1108.546
2013-04-11,1115.35
2013-04-12,1112.838
2013-04-15,1088.492
2013-04-16,1094.688
2013-04-17,1082.364
2013-04-18,1077.108
2013-04-19,1085.841
2013-04-22,1090.859
2013-04-23,1103.684
2013-04-24,1112.808
2013-04-25,1120.713
2013-04-26,1117.913
2013-04-29,1124.985
2013-04-30,1134.54
2013-05-01,1123.731
2013-05-02,1125.974
2013-05-03,1136.239
2013-05-06,1138.419
2013-05-07,1149.949
2013-05-08,1158.299
2013-05-09,1151.577
2013-05-10,1151.11
2013-05-13,1151.073
2013-05-14,1157.398
2013-05-15,1160.836
2013-05-16,1159.592
2013-05-17,1165.413
2013-05-20,1173.296
2013-05-21,1174.652
2013-05-22,1162.064
2013-05-23,1143.797
2013-05-24,1143.979
2013-05-27,1140.282
2013-05-28,1144.503
2013-05-29,1141.52
2013-05-30,1141.832
2013-05-31,1131.318
2013-06-03,1129.581
2013-06-04,1128.198
2013-06-05,1111.908
2013-06-06,1115.107
2013-06-07,1123.696
2013-06-10,1126.975
2013-06-11,1116.809
2013-06-12,1111.98
2013-06-13,1119.205
2013-06-14,1120.847
2013-06-17,1130.364
2013-06-18,1135.35
2013-06-19,1128.776
2013-06-20,1090.511
2013-06-21,1088.145
2013-06-24,1072.194
2013-06-25,1082.592
2013-06-26,1089.623
2013-06-27,1103.153
2013-06-28,1105.265
2013-07-01,1115.115
2013-07-02,1117.317
2013-07-03,1113.883
2013-07-04,1117.927
2013-07-05,1121.941
2013-07-08,1126.443
2013-07-09,1136.93
2013-07-10,1140.478
2013-07-11,1158.36
2013-07-12,1160.027
2013-07-15,1163.113
2013-07-16,1162.883
2013-07-17,1164.816
2013-07-18,1173.995
2013-07-19,1174.452
2013-07-22,1182.17
2013-07-23,1183.312
2013-07-24,1177.135
2013-07-25,1178.416
2013-07-26,1176.206
2013-07-29,1168.084
2013-07-30,1173.014
2013-07-31,1171.088
2013-08-01,1186.047
2013-08-02,1191.126
2013-08-05,1190.417
2013-08-06,1186.72
2013-08-07,1179.858
2013-08-08,1188.989
2013-08-09,1190.961
2013-08-12,1190.422
2013-08-13,1189.652
2013-08-14,1191.789
2013-08-15,1175.231
2013-08-16,1174.904
2013-08-19,1166.93
2013-08-20,1171.119
2013-08-21,1161.668
2013-08-22,1169.098
2013-08-23,1176.016
2013-08-26,1172.449
2013-08-27,1154.839
2013-08-28,1149.553
2013-08-29,1151.026
2013-08-30,1140.642
2013-09-02,1146.247
2013-09-03,1150.114
2013-09-04,1157.854
2013-09-05,1159.076
2013-09-06,1163.491
2013-09-09,1178.547
2013-09-10,1189.813
2013-09-11,1193.913
2013-09-12,1190.714
2013-09-13,1192.207
2013-09-16,1202.455
2013-09-17,1204.616
2013-09-18,1215.06
2013-09-19,1222.637
2013-09-20,1214.033
2013-09-23,1211.692
2013-09-24,1213.48
2013-09-25,1214.094
2013-09-26,1216.739
2013-09-27,1215.895
2013-09-30,1211.387
2013-10-01,1220.911
2013-10-02,1218.625
2013-10-03,1210.988
2013-10-04,1215.105
2013-10-07,1204.498
2013-10-08,1196.388
2013-10-09,1194.997
2013-10-10,1215.028
2013-10-11,1226.431
2013-10-14,1230.764
2013-10-15,1226.235
2013-10-16,1234.719
2013-10-17,1250.882
2013-10-18,1260.089
2013-10-21,1262.324
2013-10-22,1269.294
2013-10-23,1262.926
2013-10-24,1266.51
2013-10-25,1266.005
2013-10-28,1266.335
2013-10-29,1267.811
2013-10-30,1264.388
2013-10-31,1259.067
2013-11-01,1252.743
2013-11-04,1260.313
2013-11-05,1254.967
2013-11-06,1259.789
2013-11-07,1242.653
2013-11-08,1249.033
2013-11-11,1252.975
2013-11-12,1251.024
2013-11-13,1253.826
2013-11-14,1261.833
2013-11-15,1267.487
2013-11-18,1266.063
2013-11-19,1259.199
2013-11-20,1254.106
2013-11-21,1259.511
2013-11-22,1264.428
2013-11-25,1264.721
2013-11-26,1264.86
2013-11-27,1268.026
2013-11-28,1270.076
2013-11-29,1269.321
2013-12-02,1262.161
2013-12-03,1256.543
2013-12-04,1251.837
2013-12-05,1248.849
2013-12-06,1257.829
2013-12-09,1260.912
2013-12-10,1259.445
2013-12-11,1245.843
2013-12-12,1239.239
2013-12-13,1239.894
2013-12-16,1248.216
2013-12-17,1248.008
2013-12-18,1259.752
2013-12-19,1258.478
2013-12-20,1269.848
2013-12-23,1278.956
2013-12-24,1282.343
2013-12-25,1282.256
2013-12-26,1285.475
2013-12-27,1291.373
2013-12-30,1295.453
2013-12-31,1298.047
2014-01-01,1298.075
2014-01-02,1286.873
2014-01-03,1290.188
2014-01-06,1287.021
2014-01-07,1291.121
2014-01-08,1293.46
2014-01-09,1292.854
2014-01-10,1302.736
2014-01-13,1296.433
2014-01-14,1300.785
2014-01-15,1306.87
2014-01-16,1306.361
2014-01-17,1306.208
2014-01-20,1305.785
2014-01-21,1308.827
2014-01-22,1312.581
2014-01-23,1303.667
2014-01-24,1278.709
2014-01-27,1266.751
2014-01-28,1273.768
2014-01-29,1270.595
2014-01-30,1273.45
2014-01-31,1268.269
2014-02-03,1242.867
2014-02-04,1240.582
2014-02-05,1241.448
2014-02-06,1256.01
2014-02-07,1268.478
2014-02-10,1273.043
2014-02-11,1284.8
2014-02-12,1289.303
2014-02-13,1294.587
2014-02-14,1300.353
2014-02-17,1304.436
2014-02-18,1311.663
2014-02-19,1307.173
2014-02-20,1308.611
2014-02-21,1314.401
2014-02-24,1320.884
2014-02-25,1322.84
2014-02-26,1321.912
2014-02-27,1324.761
2014-02-28,1333.323
2014-03-03,1319.877
2014-03-04,1337.886
2014-03-05,1339.341
2014-03-06,1344.649
2014-03-07,1342.691
2014-03-10,1337.341
2014-03-11,1332.684
2014-03-12,1329.02
2014-03-13,1322.144
2014-03-14,1316.787
2014-03-17,1325.594
2014-03-18,1336.545
2014-03-19,1330.276
2014-03-20,1324.169
2014-03-21,1326.196
2014-03-24,1320.68
2014-03-25,1326.651
2014-03-26,1322.137
2014-03-27,1323.075
2014-03-28,1329.649
2014-03-31,1344.819
2014-04-01,1353.084
2014-04-02,1356.885
2014-04-03,1354.051
2014-04-04,1347.827
2014-04-07,1334.905
2014-04-08,1337.276
2014-04-09,1345.248
2014-04-10,1331.043
2014-04-11,1315.765
2014-04-14,1316.022
2014-04-15,1317.865
2014-04-16,1332.065
2014-04-17,1337.043
2014-04-18,1337.903
2014-04-21,1338.238
2014-04-22,1346.361
2014-04-23,1346.09
2014-04-24,1346.771
2014-04-25,1338.493
2014-04-28,1335.425
2014-04-29,1340.718
2014-04-30,1346.822
2014-05-01,1348.418
2014-05-02,1350.885
2014-05-05,1349.567
2014-05-06,1346.771
2014-05-07,1347.495
2014-05-08,1347.655
2014-05-09,1345.643
2014-05-12,1357.554
2014-05-13,1355.309
2014-05-14,1349.692
2014-05-15,1338.069
2014-05-16,1336.604
2014-05-19,1340.57
2014-05-20,1333.16
2014-05-21,1336.894
2014-05-22,1343.969
2014-05-23,1351.429
2014-05-26,1355.874
2014-05-27,1361.851
2014-05-28,1361.595
2014-05-29,1366.328
2014-05-30,1367.004
2014-06-02,1370.01
2014-06-03,1367.417
2014-06-04,1371.065
2014-06-05,1381.691
2014-06-06,1391.584
2014-06-09,1394.278
2014-06-10,1391.454
2014-06-11,1387.389
2014-06-12,1385.323
2014-06-13,1384.762
2014-06-16,1383.506
2014-06-17,1387.9
2014-06-18,1394.658
2014-06-19,1403.132
2014-06-20,1402.334
2014-06-23,1400.944
2014-06-24,1392.998
2014-06-25,1394.704
2014-06-26,1397.313
2014-06-27,1401.589
2014-06-30,1407.567
2014-07-01,1416.021
2014-07-02,1413.891
2014-07-03,1419.028
2014-07-04,1418.842
2014-07-07,1409.011
2014-07-08,1400.112
2014-07-09,1400.198
2014-07-10,1391.089
2014-07-11,1389.844
2014-07-14,1396.003
2014-07-15,1391.646
2014-07-16,1396.224
2014-07-17,1384.509
2014-07-18,1392.199
2014-07-21,1388.532
2014-07-22,1396.25
2014-07-23,1397.646
2014-07-24,1398.52
2014-07-25,1391.766
2014-07-28,1391.114
2014-07-29,1387.047
2014-07-30,1381.934
2014-07-31,1363.489
2014-08-01,1356.812
2014-08-04,1359.272
2014-08-05,1351.188
2014-08-06,1347.485
2014-08-07,1342.616
2014-08-08,1346.275
2014-08-11,1357.84
2014-08-12,1356.172
2014-08-13,1364.033
2014-08-14,1369.415
2014-08-15,1369.177
2014-08-18,1380.105
2014-08-19,1385.269
2014-08-20,1384.92
2014-08-21,1389.63
2014-08-22,1385.346
2014-08-25,1390.393
2014-08-26,1394.418
2014-08-27,1397.647
2014-08-28,1392.722
2014-08-29,1397.113
2014-09-01,1396.8
2014-09-02,1396.427
2014-09-03,1398.504
2014-09-04,1394.105
2014-09-05,1396.206
2014-09-08,1390.742
2014-09-09,1379.311
2014-09-10,1378.398
2014-09-11,1381.708
2014-09-12,1372.32
2014-09-15,1366.196
2014-09-16,1368.041
2014-09-17,1369.497
2014-09-18,1371.624
2014-09-19,1366.791
2014-09-22,1354.383
2014-09-23,1344.711
2014-09-24,1347.03
2014-09-25,1334.912
2014-09-26,1337.631
2014-09-29,1334.155
2014-09-30,1326.258
2014-10-01,1313.055
2014-10-02,1306.648
2014-10-03,1309.212
2014-10-06,1311.809
2014-10-07,1298.654
2014-10-08,1306.983
2014-10-09,1287.763
2014-10-10,1269.211
2014-10-13,1262.249
2014-10-14,1265.582
2014-10-15,1259.938
2014-10-16,1263.202
2014-10-17,1272.524
2014-10-20,1286.046
2014-10-21,1305.305
2014-10-22,1303.045
2014-10-23,1311.462
2014-10-24,1315.325
2014-10-27,1314.767
2014-10-28,1332.066
2014-10-29,1332.847
2014-10-30,1333.004
2014-10-31,1346.993
2014-11-03,1341.892
2014-11-04,1340.945
2014-11-05,1346.161
2014-11-06,1343.46
2014-11-07,1345.216
2014-11-10,1351.812
2014-11-11,1351.693
2014-11-12,1352.791
2014-11-13,1348.705
2014-11-14,1349.042
2014-11-17,1346.167
2014-11-18,1356.176
2014-11-19,1350.224
2014-11-20,1354.417
2014-11-21,1361.812
2014-11-24,1366.011
2014-11-25,1369.002
2014-11-26,1371.816
2014-11-27,1367.802
2014-11-28,1358.573
2014-12-01,1349.047
2014-12-02,1354.036
2014-12-03,1361.167
2014-12-04,1358.128
2014-12-05,1359.256
2014-12-08,1350.378
2014-12-09,1354.806
2014-12-10,1335.414
2014-12-11,1335.187
2014-12-12,1319.023
2014-12-15,1303.656
2014-12-16,1307.833
2014-12-17,1325.528
2014-12-18,1345.377
2014-12-19,1354.611
2014-12-22,1359.736
2014-12-23,1362.966
2014-12-24,1366.098
2014-12-25,1365.387
2014-12-26,1369.595
2014-12-29,1374.163
2014-12-30,1369.341
2014-12-31,1360.518
2015-01-01,1360.539
2015-01-02,1357.99
2015-01-05,1337.624
2015-01-06,1323.123
2015-01-07,1327.294
2015-01-08,1346.715
2015-01-09,1341.47
2015-01-12,1336.234
2015-01-13,1337.517
2015-01-14,1332.483
2015-01-15,1328.131
2015-01-16,1336.952
2015-01-19,1342.845
2015-01-20,1339.126
2015-01-21,1343.873
2015-01-22,1357.821
2015-01-23,1354.513
2015-01-26,1362.876
2015-01-27,1364.266
2015-01-28,1353.262
2015-01-29,1355.474
2015-01-30,1344.428
2015-02-02,1355.481
2015-02-03,1374.964
2015-02-04,1373.017
2015-02-05,1387.788
2015-02-06,1380.974
2015-02-09,1374.857
2015-02-10,1380.134
2015-02-11,1374.326
2015-02-12,1392.348
2015-02-13,1398.849
2015-02-16,1400.898
2015-02-17,1401.718
2015-02-18,1408.806
2015-02-19,1408.984
2015-02-20,1413.489
2015-02-23,1414.51
2015-02-24,1415.919
2015-02-25,1418.876
2015-02-26,1415.224
2015-02-27,1415.358
2015-03-02,1416.702
2015-03-03,1412.706
2015-03-04,1403.952
2015-03-05,1407.673
2015-03-06,1390.339
2015-03-09,1388.41
2015-03-10,1369.439
2015-03-11,1371.197
2015-03-12,1386.812
2015-03-13,1380.505
2015-03-16,1391.412
2015-03-17,1389.764
2015-03-18,1403.814
2015-03-19,1402.409
2015-03-20,1422.687
2015-03-23,1428.112
2015-03-24,1425.75
2015-03-25,1413.801
2015-03-26,1402.965
2015-03-27,1403.785
2015-03-30,1413.63
2015-03-31,1406.216
2015-04-01,1406.077
2015-04-02,1416.682
2015-04-03,1417.297
2015-04-06,1429.088
2015-04-07,1424.296
2015-04-08,1427.666
2015-04-09,1426.835
2015-04-10,1430.831
2015-04-13,1425.971
2015-04-14,1434.86
2015-04-15,1438.71
2015-04-16,1441.962
2015-04-17,1428.759
2015-04-20,1433.561
2015-04-21,1435.026
2015-04-22,1435.985
2015-04-23,1440.461
2015-04-24,1444.391
2015-04-27,1443.495
2015-04-28,1447.122
2015-04-29,1441.173
2015-04-30,1428.457
2015-05-01,1430.26
2015-05-04,1434.736
2015-05-05,1421.764
2015-05-06,1423.418
2015-05-07,1420.586
2015-05-08,1438.375
2015-05-11,1440.054
2015-05-12,1438.461
2015-05-13,1445.149
2015-05-14,1453.644
