Date,DENMARK VALUE Standard (Large+Mid Cap)
2009-12-01,3492.458
2009-12-02,3557.949
2009-12-03,3636.44
2009-12-04,3601.26
2009-12-07,3556.48
2009-12-08,3500.279
2009-12-09,3510.016
2009-12-10,3515.784
2009-12-11,3495.624
2009-12-14,3542.831
2009-12-15,3522.191
2009-12-16,3545.476
2009-12-17,3462.708
2009-12-18,3414.184
2009-12-21,3354.143
2009-12-22,3380.779
2009-12-23,3406.27
2009-12-24,3412.018
2009-12-25,3412.018
2009-12-28,3434.16
2009-12-29,3453.419
2009-12-30,3418.952
2009-12-31,3430.323
2010-01-01,3430.323
2010-01-04,3555.268
2010-01-05,3542.084
2010-01-06,3504.673
2010-01-07,3546.255
2010-01-08,3571.374
2010-01-11,3711.738
2010-01-12,3653.159
2010-01-13,3622.324
2010-01-14,3626.903
2010-01-15,3611.736
2010-01-18,3654.631
2010-01-19,3611.484
2010-01-20,3549.811
2010-01-21,3502.395
2010-01-22,3525.118
2010-01-25,3566.508
2010-01-26,3496.596
2010-01-27,3472.505
2010-01-28,3449.922
2010-01-29,3540.484
2010-02-01,3512.814
2010-02-02,3526.422
2010-02-03,3504.763
2010-02-04,3410.084
2010-02-05,3289.433
2010-02-08,3217.27
2010-02-09,3231.524
2010-02-10,3223.721
2010-02-11,3260.477
2010-02-12,3281.997
2010-02-15,3237.143
2010-02-16,3311.581
2010-02-17,3309.528
2010-02-18,3289.268
2010-02-19,3336.197
2010-02-22,3335.861
2010-02-23,3525.164
2010-02-24,3510.599
2010-02-25,3455.542
2010-02-26,3569.473
2010-03-01,3579.558
2010-03-02,3650.387
2010-03-03,3662.918
2010-03-04,3602.202
2010-03-05,3657.084
2010-03-08,3652.847
2010-03-09,3664.97
2010-03-10,3660.203
2010-03-11,3673.968
2010-03-12,3689.528
2010-03-15,3664.759
2010-03-16,3721.042
2010-03-17,3793.664
2010-03-18,3773.455
2010-03-19,3745.053
2010-03-22,3769.775
2010-03-23,3846.7
2010-03-24,3776.145
2010-03-25,3768.723
2010-03-26,3799.872
2010-03-29,3845.62
2010-03-30,3812.721
2010-03-31,3847.517
2010-04-01,3848.916
2010-04-02,3848.916
2010-04-05,3839.631
2010-04-06,3874.747
2010-04-07,3875.633
2010-04-08,3856.422
2010-04-09,3882.402
2010-04-12,3976.179
2010-04-13,3869.562
2010-04-14,3893.885
2010-04-15,3871.103
2010-04-16,3792.787
2010-04-19,3717.409
2010-04-20,3825.597
2010-04-21,3839.865
2010-04-22,3760.981
2010-04-23,3810.488
2010-04-26,3822.719
2010-04-27,3752.903
2010-04-28,3693.445
2010-04-29,3755.06
2010-04-30,3769.852
2010-05-03,3722.345
2010-05-04,3618.179
2010-05-05,3522.807
2010-05-06,3478.129
2010-05-07,3273.159
2010-05-10,3569.627
2010-05-11,3578.278
2010-05-12,3768.634
2010-05-13,3735.72
2010-05-14,3693.635
2010-05-17,3586.102
2010-05-18,3720.915
2010-05-19,3653.564
2010-05-20,3491.199
2010-05-21,3544.013
2010-05-24,3493.701
2010-05-25,3318.389
2010-05-26,3393.169
2010-05-27,3511.243
2010-05-28,3478.887
2010-05-31,3476.187
2010-06-01,3477.868
2010-06-02,3504.502
2010-06-03,3592.956
2010-06-04,3498.504
2010-06-07,3428.452
2010-06-08,3393.637
2010-06-09,3564.409
2010-06-10,3701.674
2010-06-11,3615.014
2010-06-14,3716.379
2010-06-15,3715.103
2010-06-16,3683.886
2010-06-17,3695.848
2010-06-18,3747.172
2010-06-21,3715.179
2010-06-22,3659.305
2010-06-23,3621.616
2010-06-24,3606.032
2010-06-25,3593.668
2010-06-28,3616.564
2010-06-29,3432.914
2010-06-30,3495.83
2010-07-01,3422.666
2010-07-02,3583.918
2010-07-05,3551.969
2010-07-06,3687.654
2010-07-07,3702.432
2010-07-08,3717.309
2010-07-09,3748.57
2010-07-12,3749.089
2010-07-13,3804.967
2010-07-14,3777.0
2010-07-15,3835.125
2010-07-16,3793.66
2010-07-19,3810.5
2010-07-20,3779.928
2010-07-21,3813.079
2010-07-22,3877.276
2010-07-23,3992.664
2010-07-26,4000.98
2010-07-27,4063.698
2010-07-28,4055.931
2010-07-29,4100.689
2010-07-30,4034.584
2010-08-02,4190.56
2010-08-03,4221.191
2010-08-04,4197.198
2010-08-05,4142.496
2010-08-06,3984.473
2010-08-09,4062.469
2010-08-10,3955.038
2010-08-11,3881.254
2010-08-12,3943.253
2010-08-13,3895.043
2010-08-16,3923.931
2010-08-17,3999.288
2010-08-18,4021.53
2010-08-19,4092.147
2010-08-20,4037.704
2010-08-23,4035.983
2010-08-24,4037.756
2010-08-25,4052.078
2010-08-26,4204.143
2010-08-27,4241.281
2010-08-30,4203.299
2010-08-31,4261.795
2010-09-01,4418.935
2010-09-02,4339.114
2010-09-03,4381.53
2010-09-06,4354.11
2010-09-07,4311.75
2010-09-08,4386.223
2010-09-09,4432.07
2010-09-10,4433.643
2010-09-13,4441.583
2010-09-14,4538.281
2010-09-15,4487.58
2010-09-16,4453.15
2010-09-17,4427.025
2010-09-20,4492.667
2010-09-21,4572.744
2010-09-22,4584.395
2010-09-23,4592.914
2010-09-24,4713.163
2010-09-27,4732.318
2010-09-28,4686.085
2010-09-29,4656.261
2010-09-30,4712.002
2010-10-01,4651.441
2010-10-04,4665.263
2010-10-05,4838.924
2010-10-06,4923.006
2010-10-07,4924.142
2010-10-08,4960.938
2010-10-11,5022.727
2010-10-12,4953.073
2010-10-13,5110.973
2010-10-14,5070.145
2010-10-15,4919.1
2010-10-18,4939.746
2010-10-19,4788.888
2010-10-20,4833.817
2010-10-21,5023.928
2010-10-22,4973.041
2010-10-25,5006.561
2010-10-26,4917.428
2010-10-27,4828.63
2010-10-28,4903.41
2010-10-29,4883.497
2010-11-01,4946.341
2010-11-02,5013.069
2010-11-03,4949.655
2010-11-04,5105.235
2010-11-05,5010.51
2010-11-08,4959.878
2010-11-09,4723.297
2010-11-10,4593.228
2010-11-11,4660.908
2010-11-12,4600.766
2010-11-15,4548.372
2010-11-16,4513.133
2010-11-17,4480.261
2010-11-18,4478.442
2010-11-19,4497.867
2010-11-22,4447.052
2010-11-23,4432.926
2010-11-24,4381.68
2010-11-25,4443.242
2010-11-26,4371.757
2010-11-29,4251.204
2010-11-30,4230.923
2010-12-01,4368.38
2010-12-02,4459.061
2010-12-03,4505.96
2010-12-06,4523.689
2010-12-07,4601.028
2010-12-08,4604.094
2010-12-09,4524.377
2010-12-10,4593.129
2010-12-13,4632.172
2010-12-14,4628.734
2010-12-15,4681.267
2010-12-16,4666.79
2010-12-17,4661.999
2010-12-20,4626.406
2010-12-21,4688.312
2010-12-22,4647.683
2010-12-23,4674.348
2010-12-24,4692.903
2010-12-27,4675.927
2010-12-28,4674.683
2010-12-29,4696.38
2010-12-30,4669.249
2010-12-31,4717.876
2011-01-03,4859.037
2011-01-04,4888.247
2011-01-05,4720.44
2011-01-06,4713.56
2011-01-07,4625.446
2011-01-10,4616.182
2011-01-11,4666.996
2011-01-12,4788.056
2011-01-13,4881.218
2011-01-14,4930.313
2011-01-17,4895.968
2011-01-18,4994.356
2011-01-19,5042.724
2011-01-20,4980.364
2011-01-21,4955.644
2011-01-24,5020.062
2011-01-25,5061.182
2011-01-26,5092.461
2011-01-27,5175.593
2011-01-28,5139.233
2011-01-31,5076.624
2011-02-01,5202.778
2011-02-02,5167.343
2011-02-03,5083.9
2011-02-04,5041.611
2011-02-07,5116.218
2011-02-08,5148.333
2011-02-09,5173.846
2011-02-10,5045.121
2011-02-11,5038.254
2011-02-14,5063.41
2011-02-15,5097.204
2011-02-16,5081.571
2011-02-17,5098.648
2011-02-18,5040.417
2011-02-21,4981.706
2011-02-22,4967.442
2011-02-23,4973.063
2011-02-24,5085.332
2011-02-25,5056.264
2011-02-28,5163.813
2011-03-01,5096.571
2011-03-02,5026.301
2011-03-03,5040.548
2011-03-04,4945.729
2011-03-07,4909.172
2011-03-08,4954.537
2011-03-09,5027.642
2011-03-10,4970.787
2011-03-11,4872.727
2011-03-14,4899.792
2011-03-15,4813.434
2011-03-16,4815.717
2011-03-17,4882.721
2011-03-18,5011.361
2011-03-21,5054.097
2011-03-22,5042.095
2011-03-23,5042.569
2011-03-24,5033.778
2011-03-25,5007.01
2011-03-28,4987.947
2011-03-29,4940.352
2011-03-30,4963.822
2011-03-31,4965.435
2011-04-01,4940.232
2011-04-04,4985.633
2011-04-05,5026.109
2011-04-06,5061.408
2011-04-07,5125.798
2011-04-08,5197.615
2011-04-11,5140.976
2011-04-12,5088.81
2011-04-13,5111.665
2011-04-14,5096.638
2011-04-15,5114.674
2011-04-18,4895.072
2011-04-19,4925.161
2011-04-20,5111.494
2011-04-21,5132.816
2011-04-22,5132.816
2011-04-25,5129.108
2011-04-26,5171.317
2011-04-27,5191.876
2011-04-28,5302.583
2011-04-29,5418.339
2011-05-02,5390.402
2011-05-03,5316.614
2011-05-04,5274.592
2011-05-05,5158.005
2011-05-06,5142.09
2011-05-09,5039.073
2011-05-10,5068.443
2011-05-11,5261.349
2011-05-12,5238.008
2011-05-13,5257.895
2011-05-16,5268.708
2011-05-17,5212.988
2011-05-18,5195.194
2011-05-19,5199.463
2011-05-20,5164.134
2011-05-23,5015.941
2011-05-24,5039.936
2011-05-25,5008.762
2011-05-26,4979.431
2011-05-27,5086.348
2011-05-30,5034.47
2011-05-31,5124.982
2011-06-01,5074.144
2011-06-02,5078.861
2011-06-03,5123.516
2011-06-06,4967.457
2011-06-07,4867.159
2011-06-08,4726.983
2011-06-09,4762.743
2011-06-10,4686.018
2011-06-13,4691.483
2011-06-14,4696.285
2011-06-15,4498.162
2011-06-16,4436.679
2011-06-17,4472.899
2011-06-20,4362.254
2011-06-21,4534.697
2011-06-22,4447.224
2011-06-23,4219.625
2011-06-24,4257.699
2011-06-27,4329.706
2011-06-28,4356.403
2011-06-29,4447.961
2011-06-30,4590.468
2011-07-01,4610.562
2011-07-04,4643.03
2011-07-05,4539.561
2011-07-06,4476.49
2011-07-07,4506.865
2011-07-08,4445.291
2011-07-11,4227.741
2011-07-12,4187.205
2011-07-13,4305.97
2011-07-14,4241.319
2011-07-15,4175.851
2011-07-18,4073.821
2011-07-19,4182.123
2011-07-20,4209.662
2011-07-21,4330.308
2011-07-22,4391.231
2011-07-25,4295.87
2011-07-26,4311.952
2011-07-27,4258.217
2011-07-28,4151.081
2011-07-29,4097.02
2011-08-01,4021.727
2011-08-02,3946.371
2011-08-03,3917.482
2011-08-04,3727.263
2011-08-05,3804.667
2011-08-08,3561.604
2011-08-09,3594.057
2011-08-10,3352.718
2011-08-11,3418.593
2011-08-12,3443.493
2011-08-15,3607.975
2011-08-16,3581.155
2011-08-17,3740.795
2011-08-18,3476.528
2011-08-19,3379.761
2011-08-22,3384.014
2011-08-23,3424.252
2011-08-24,3453.512
2011-08-25,3324.952
2011-08-26,3341.144
2011-08-29,3517.875
2011-08-30,3518.263
2011-08-31,3738.488
2011-09-01,3663.303
2011-09-02,3489.807
2011-09-05,3333.243
2011-09-06,3330.662
2011-09-07,3475.401
2011-09-08,3455.879
2011-09-09,3284.638
2011-09-12,3186.641
2011-09-13,3169.701
2011-09-14,3219.882
2011-09-15,3414.375
2011-09-16,3369.948
2011-09-19,3222.394
2011-09-20,3326.405
2011-09-21,3388.651
2011-09-22,3198.644
2011-09-23,3177.383
2011-09-26,3136.272
2011-09-27,3254.402
2011-09-28,3229.795
2011-09-29,3272.954
2011-09-30,3155.323
2011-10-03,3131.337
2011-10-04,3088.858
2011-10-05,3135.349
2011-10-06,3173.918
2011-10-07,3207.38
2011-10-10,3293.148
2011-10-11,3298.262
2011-10-12,3479.288
2011-10-13,3457.134
2011-10-14,3556.094
2011-10-17,3454.512
2011-10-18,3428.19
2011-10-19,3448.906
2011-10-20,3400.148
2011-10-21,3537.821
2011-10-24,3651.446
2011-10-25,3678.943
2011-10-26,3628.571
2011-10-27,3834.697
2011-10-28,3911.51
2011-10-31,3650.683
2011-11-01,3436.884
2011-11-02,3372.45
2011-11-03,3443.979
2011-11-04,3451.379
2011-11-07,3357.426
2011-11-08,3433.982
2011-11-09,3333.079
2011-11-10,3338.145
2011-11-11,3427.369
2011-11-14,3442.739
2011-11-15,3458.239
2011-11-16,3458.879
2011-11-17,3439.373
2011-11-18,3374.792
2011-11-21,3272.848
2011-11-22,3215.162
2011-11-23,3156.891
2011-11-24,3145.363
2011-11-25,3144.726
2011-11-28,3277.449
2011-11-29,3323.826
2011-11-30,3632.739
2011-12-01,3552.583
2011-12-02,3648.766
2011-12-05,3688.89
2011-12-06,3620.928
2011-12-07,3564.174
2011-12-08,3498.681
2011-12-09,3498.891
2011-12-12,3442.442
2011-12-13,3412.568
2011-12-14,3191.779
2011-12-15,3198.51
2011-12-16,3212.604
2011-12-19,3212.764
2011-12-20,3292.858
2011-12-21,3303.061
2011-12-22,3375.343
2011-12-23,3428.283
2011-12-26,3428.283
2011-12-27,3462.503
2011-12-28,3409.816
2011-12-29,3433.292
2011-12-30,3511.025
2012-01-02,3569.483
2012-01-03,3610.994
2012-01-04,3559.471
2012-01-05,3603.022
2012-01-06,3506.507
2012-01-09,3496.829
2012-01-10,3522.603
2012-01-11,3462.112
2012-01-12,3577.743
2012-01-13,3531.077
2012-01-16,3504.919
2012-01-17,3536.831
2012-01-18,3609.604
2012-01-19,3634.713
2012-01-20,3619.745
2012-01-23,3662.114
2012-01-24,3667.558
2012-01-25,3734.855
2012-01-26,3884.123
2012-01-27,3779.721
2012-01-30,3738.381
2012-01-31,3920.312
2012-02-01,4126.73
2012-02-02,4071.807
2012-02-03,4149.982
2012-02-06,4141.573
2012-02-07,4200.887
2012-02-08,4217.93
2012-02-09,4280.8
2012-02-10,4204.697
2012-02-13,4308.57
2012-02-14,4289.819
2012-02-15,4359.19
2012-02-16,4280.118
2012-02-17,4473.828
2012-02-20,4562.602
2012-02-21,4498.087
2012-02-22,4234.082
2012-02-23,4241.657
2012-02-24,4384.494
2012-02-27,4202.51
2012-02-28,4217.526
2012-02-29,4303.285
2012-03-01,4441.255
2012-03-02,4337.349
2012-03-05,4269.473
2012-03-06,4069.996
2012-03-07,4067.066
2012-03-08,4111.618
2012-03-09,4213.801
2012-03-12,4218.412
2012-03-13,4270.14
2012-03-14,4192.97
2012-03-15,4206.788
2012-03-16,4219.967
2012-03-19,4174.812
2012-03-20,4103.851
2012-03-21,4047.094
2012-03-22,4069.372
2012-03-23,4158.528
2012-03-26,4165.137
2012-03-27,4091.943
2012-03-28,4065.716
2012-03-29,3926.473
2012-03-30,4097.058
2012-04-02,4158.985
2012-04-03,4216.978
2012-04-04,4014.771
2012-04-05,3997.855
2012-04-06,3997.855
2012-04-09,4000.173
2012-04-10,3867.147
2012-04-11,3885.993
2012-04-12,3995.324
2012-04-13,3927.419
2012-04-16,3956.529
2012-04-17,3968.902
2012-04-18,4003.711
2012-04-19,4033.508
2012-04-20,4002.355
2012-04-23,3914.021
2012-04-24,3956.571
2012-04-25,3953.882
2012-04-26,4018.594
2012-04-27,4203.958
2012-04-30,4230.011
2012-05-01,4291.706
2012-05-02,4248.179
2012-05-03,4250.377
2012-05-04,4238.161
2012-05-07,4129.401
2012-05-08,4036.193
2012-05-09,3896.782
2012-05-10,3930.199
2012-05-11,3862.147
2012-05-14,3721.051
2012-05-15,3744.097
2012-05-16,3503.272
2012-05-17,3494.348
2012-05-18,3498.026
2012-05-21,3528.077
2012-05-22,3540.074
2012-05-23,3387.23
2012-05-24,3393.009
2012-05-25,3347.844
2012-05-28,3354.934
2012-05-29,3428.751
2012-05-30,3320.178
2012-05-31,3354.572
2012-06-01,3253.302
2012-06-04,3228.286
2012-06-05,3219.38
2012-06-06,3301.138
2012-06-07,3412.997
2012-06-08,3368.741
2012-06-11,3408.898
2012-06-12,3368.655
2012-06-13,3375.937
2012-06-14,3343.201
2012-06-15,3442.452
2012-06-18,3417.246
2012-06-19,3518.641
2012-06-20,3569.43
2012-06-21,3526.726
2012-06-22,3505.999
2012-06-25,3400.825
2012-06-26,3354.698
2012-06-27,3376.695
2012-06-28,3369.829
2012-06-29,3579.408
2012-07-02,3583.265
2012-07-03,3687.976
2012-07-04,3692.413
2012-07-05,3627.667
2012-07-06,3526.042
2012-07-09,3499.873
2012-07-10,3545.566
2012-07-11,3522.892
2012-07-12,3462.249
2012-07-13,3563.046
2012-07-16,3598.295
2012-07-17,3637.823
2012-07-18,3694.315
2012-07-19,3746.241
2012-07-20,3663.508
2012-07-23,3529.533
2012-07-24,3542.858
2012-07-25,3545.039
2012-07-26,3655.271
2012-07-27,3731.834
2012-07-30,3712.598
2012-07-31,3723.311
2012-08-01,3684.978
2012-08-02,3615.835
2012-08-03,3728.572
2012-08-06,3789.846
2012-08-07,3806.307
2012-08-08,3767.499
2012-08-09,3719.026
2012-08-10,3632.375
2012-08-13,3640.781
2012-08-14,3725.617
2012-08-15,3712.205
2012-08-16,3719.812
2012-08-17,3709.727
2012-08-20,3709.009
2012-08-21,3776.993
2012-08-22,3731.504
2012-08-23,3754.629
2012-08-24,3659.084
2012-08-27,3695.234
2012-08-28,3651.103
2012-08-29,3657.32
2012-08-30,3562.237
2012-08-31,3569.488
2012-09-03,3604.134
2012-09-04,3577.222
2012-09-05,3594.847
2012-09-06,3650.848
2012-09-07,3752.795
2012-09-10,3757.968
2012-09-11,3762.66
2012-09-12,3811.288
2012-09-13,3773.781
2012-09-14,3997.663
2012-09-17,3973.299
2012-09-18,3895.918
2012-09-19,3976.122
2012-09-20,3949.966
2012-09-21,4036.377
2012-09-24,3986.292
2012-09-25,4014.3
2012-09-26,3901.613
2012-09-27,3906.716
2012-09-28,3903.989
2012-10-01,4002.576
2012-10-02,4023.694
2012-10-03,4008.227
2012-10-04,4000.062
2012-10-05,4052.305
2012-10-08,4017.545
2012-10-09,3924.564
2012-10-10,3835.115
2012-10-11,3884.282
2012-10-12,3817.357
2012-10-15,3820.412
2012-10-16,3903.985
2012-10-17,3922.774
2012-10-18,3949.976
2012-10-19,3865.442
2012-10-22,3861.493
2012-10-23,3788.951
2012-10-24,3780.105
2012-10-25,3783.973
2012-10-26,3779.697
2012-10-29,3776.966
2012-10-30,3797.706
2012-10-31,3778.479
2012-11-01,3805.12
2012-11-02,3809.706
2012-11-05,3734.111
2012-11-06,3719.68
2012-11-07,3688.425
2012-11-08,3650.205
2012-11-09,3702.971
2012-11-12,3756.483
2012-11-13,3753.191
2012-11-14,3736.648
2012-11-15,3709.948
2012-11-16,3671.701
2012-11-19,3756.604
2012-11-20,3758.529
2012-11-21,3771.486
2012-11-22,3818.168
2012-11-23,3837.737
2012-11-26,3792.444
2012-11-27,3754.557
2012-11-28,3707.106
2012-11-29,3785.538
2012-11-30,3839.265
2012-12-03,3877.27
2012-12-04,3836.827
2012-12-05,3839.112
2012-12-06,3855.722
2012-12-07,3838.452
2012-12-10,3837.978
2012-12-11,3890.243
2012-12-12,3927.149
2012-12-13,3935.617
2012-12-14,3985.006
2012-12-17,3974.679
2012-12-18,4038.574
2012-12-19,4092.409
2012-12-20,4064.727
2012-12-21,4043.573
2012-12-24,4049.829
2012-12-25,4049.829
2012-12-26,4059.521
2012-12-27,4079.587
2012-12-28,4038.579
2012-12-31,4027.089
2013-01-01,4027.089
2013-01-02,4205.124
2013-01-03,4189.356
2013-01-04,4170.302
2013-01-07,4209.079
2013-01-08,4171.474
2013-01-09,4229.349
2013-01-10,4346.296
2013-01-11,4380.398
2013-01-14,4388.578
2013-01-15,4368.293
2013-01-16,4329.205
2013-01-17,4378.748
2013-01-18,4387.638
2013-01-21,4465.535
2013-01-22,4417.313
2013-01-23,4352.569
2013-01-24,4351.831
2013-01-25,4433.315
2013-01-28,4404.957
2013-01-29,4377.678
2013-01-30,4391.457
2013-01-31,4294.952
2013-02-01,4415.171
2013-02-04,4322.909
2013-02-05,4316.566
2013-02-06,4290.601
2013-02-07,4261.042
2013-02-08,4256.395
2013-02-11,4248.291
2013-02-12,4283.647
2013-02-13,4284.931
2013-02-14,4270.658
2013-02-15,4277.213
2013-02-18,4281.457
2013-02-19,4380.388
2013-02-20,4395.88
2013-02-21,4295.306
2013-02-22,4240.351
2013-02-25,4345.934
2013-02-26,4282.362
2013-02-27,4296.942
2013-02-28,4309.29
2013-03-01,4230.758
2013-03-04,4257.427
2013-03-05,4367.562
2013-03-06,4377.599
2013-03-07,4384.473
2013-03-08,4365.431
2013-03-11,4364.453
2013-03-12,4395.771
2013-03-13,4351.698
2013-03-14,4411.719
2013-03-15,4470.049
2013-03-18,4420.131
2013-03-19,4402.922
2013-03-20,4445.545
2013-03-21,4443.529
2013-03-22,4449.43
2013-03-25,4391.414
2013-03-26,4360.729
2013-03-27,4273.589
2013-03-28,4292.655
2013-03-29,4292.655
2013-04-01,4294.578
2013-04-02,4302.772
2013-04-03,4306.279
2013-04-04,4230.708
2013-04-05,4200.28
2013-04-08,4185.742
2013-04-09,4199.199
2013-04-10,4267.892
2013-04-11,4284.194
2013-04-12,4192.246
2013-04-15,4099.723
2013-04-16,4137.343
2013-04-17,4038.65
2013-04-18,4062.078
2013-04-19,4054.794
2013-04-22,4074.706
2013-04-23,4179.211
2013-04-24,4168.734
2013-04-25,4192.483
2013-04-26,4199.222
2013-04-29,4128.477
2013-04-30,4136.014
2013-05-01,4132.222
2013-05-02,4099.006
2013-05-03,4207.631
2013-05-06,4164.051
2013-05-07,4189.105
2013-05-08,4234.247
2013-05-09,4209.139
2013-05-10,4168.709
2013-05-13,4163.264
2013-05-14,4171.078
2013-05-15,4103.666
2013-05-16,4170.419
2013-05-17,4191.821
2013-05-20,4202.054
2013-05-21,4223.097
2013-05-22,4258.227
2013-05-23,4181.713
2013-05-24,4170.733
2013-05-27,4208.832
2013-05-28,4220.941
2013-05-29,4230.632
2013-05-30,4209.198
2013-05-31,4109.422
2013-06-03,4136.187
2013-06-04,4195.926
2013-06-05,4200.676
2013-06-06,4173.395
2013-06-07,4169.67
2013-06-10,4233.788
2013-06-11,4191.07
2013-06-12,4174.995
2013-06-13,4153.022
2013-06-14,4167.871
2013-06-17,4187.096
2013-06-18,4295.71
2013-06-19,4327.558
2013-06-20,4182.686
2013-06-21,4145.565
2013-06-24,4051.591
2013-06-25,4100.591
2013-06-26,4098.622
2013-06-27,4125.254
2013-06-28,4131.063
2013-07-01,4192.358
2013-07-02,4245.04
2013-07-03,4171.318
2013-07-04,4179.629
2013-07-05,4133.496
2013-07-08,4215.637
2013-07-09,4201.109
2013-07-10,4288.911
2013-07-11,4409.393
2013-07-12,4417.99
2013-07-15,4352.867
2013-07-16,4352.634
2013-07-17,4348.024
2013-07-18,4374.754
2013-07-19,4441.566
2013-07-22,4447.914
2013-07-23,4489.322
2013-07-24,4518.229
2013-07-25,4526.551
2013-07-26,4510.482
2013-07-29,4484.73
2013-07-30,4518.655
2013-07-31,4505.104
2013-08-01,4519.259
2013-08-02,4543.388
2013-08-05,4518.71
2013-08-06,4498.735
2013-08-07,4475.074
2013-08-08,4543.783
2013-08-09,4604.774
2013-08-12,4561.046
2013-08-13,4609.982
2013-08-14,4601.843
2013-08-15,4541.317
2013-08-16,4866.018
2013-08-19,4945.475
2013-08-20,4923.975
2013-08-21,4898.565
2013-08-22,4902.379
2013-08-23,4880.693
2013-08-26,4882.71
2013-08-27,4826.332
2013-08-28,4788.758
2013-08-29,4750.859
2013-08-30,4706.289
2013-09-02,4787.69
2013-09-03,4806.369
2013-09-04,4852.367
2013-09-05,4897.273
2013-09-06,4915.226
2013-09-09,4973.007
2013-09-10,5047.864
2013-09-11,5062.4
2013-09-12,5083.174
2013-09-13,4998.3
2013-09-16,5020.639
2013-09-17,4988.068
2013-09-18,5003.21
2013-09-19,5114.722
2013-09-20,5138.564
2013-09-23,5028.923
2013-09-24,5067.778
2013-09-25,5104.871
2013-09-26,5086.716
2013-09-27,5122.614
2013-09-30,5029.79
2013-10-01,5091.424
2013-10-02,5144.255
2013-10-03,5155.044
2013-10-04,5144.75
2013-10-07,5157.983
2013-10-08,5176.175
2013-10-09,5139.259
2013-10-10,5178.902
2013-10-11,5260.042
2013-10-14,5280.716
2013-10-15,5216.628
2013-10-16,5335.325
2013-10-17,5348.861
2013-10-18,5353.464
2013-10-21,5394.373
2013-10-22,5455.124
2013-10-23,5407.483
2013-10-24,5476.962
2013-10-25,5463.964
2013-10-28,5403.116
2013-10-29,5406.755
2013-10-30,5412.975
2013-10-31,5316.296
2013-11-01,5284.81
2013-11-04,5290.987
2013-11-05,5261.445
2013-11-06,5303.769
2013-11-07,5217.343
2013-11-08,5267.14
2013-11-11,5321.718
2013-11-12,5259.542
2013-11-13,5290.692
2013-11-14,5414.346
2013-11-15,5425.971
2013-11-18,5443.925
2013-11-19,5408.86
2013-11-20,5354.301
2013-11-21,5362.729
2013-11-22,5291.703
2013-11-25,5317.004
2013-11-26,5355.703
2013-11-27,5461.682
2013-11-28,5484.188
2013-11-29,5517.537
2013-12-02,5498.893
2013-12-03,5489.624
2013-12-04,5434.096
2013-12-05,5465.115
2013-12-06,5490.892
2013-12-09,5538.528
2013-12-10,5565.076
2013-12-11,5579.023
2013-12-12,5544.714
2013-12-13,5529.245
2013-12-16,5529.511
2013-12-17,5532.412
2013-12-18,5665.885
2013-12-19,5670.056
2013-12-20,5715.166
2013-12-23,5807.395
2013-12-24,5791.436
2013-12-25,5791.436
2013-12-26,5802.065
2013-12-27,5928.248
2013-12-30,5950.291
2013-12-31,5934.904
2014-01-01,5934.904
2014-01-02,5921.469
2014-01-03,5964.958
2014-01-06,5983.311
2014-01-07,6069.961
2014-01-08,6084.516
2014-01-09,6112.732
2014-01-10,6162.777
2014-01-13,6210.008
2014-01-14,6318.1
2014-01-15,6332.291
2014-01-16,6267.908
2014-01-17,6227.816
2014-01-20,6170.639
2014-01-21,6221.78
2014-01-22,6203.68
2014-01-23,6256.439
2014-01-24,6193.662
2014-01-27,6047.333
2014-01-28,6078.197
2014-01-29,6009.879
2014-01-30,6052.53
2014-01-31,5982.613
2014-02-03,5921.174
2014-02-04,5826.676
2014-02-05,5831.025
2014-02-06,5941.29
2014-02-07,6039.866
2014-02-10,6114.148
2014-02-11,6171.775
2014-02-12,6116.196
2014-02-13,6134.874
2014-02-14,6210.983
2014-02-17,6248.204
2014-02-18,6270.811
2014-02-19,6294.24
2014-02-20,6256.806
2014-02-21,6350.46
2014-02-24,6427.942
2014-02-25,6463.234
2014-02-26,6414.5
2014-02-27,6271.425
2014-02-28,6484.748
2014-03-03,6298.186
2014-03-04,6424.81
2014-03-05,6394.492
2014-03-06,6430.076
2014-03-07,6331.844
2014-03-10,6273.485
2014-03-11,6318.171
2014-03-12,6177.019
2014-03-13,6145.355
2014-03-14,6022.001
2014-03-17,6086.089
2014-03-18,6127.137
2014-03-19,6122.988
2014-03-20,6017.587
2014-03-21,6074.481
2014-03-24,6007.91
2014-03-25,6024.984
2014-03-26,6055.641
2014-03-27,6045.213
2014-03-28,6211.76
2014-03-31,6323.359
2014-04-01,6331.803
2014-04-02,6379.934
2014-04-03,6388.305
2014-04-04,6349.55
2014-04-07,6307.969
2014-04-08,6307.66
2014-04-09,6341.77
2014-04-10,6312.283
2014-04-11,6262.885
2014-04-14,6102.468
2014-04-15,6070.967
2014-04-16,6159.322
2014-04-17,6172.219
2014-04-18,6172.219
2014-04-21,6158.24
2014-04-22,6264.406
2014-04-23,6238.33
2014-04-24,6229.229
2014-04-25,6186.027
2014-04-28,6219.746
2014-04-29,6286.484
2014-04-30,6371.421
2014-05-01,6413.631
2014-05-02,6435.55
2014-05-05,6436.716
2014-05-06,6458.715
2014-05-07,6388.656
2014-05-08,6376.78
2014-05-09,6387.549
2014-05-12,6505.174
2014-05-13,6470.141
2014-05-14,6518.926
2014-05-15,6545.099
2014-05-16,6539.211
