Date,SWITZERLAND SMID GROWTH SMID (Small+Mid Cap)
2015-05-19,1519.352
2015-05-20,1515.907
2015-05-21,1523.771
2015-05-22,1512.438
2015-05-25,1512.438
2015-05-26,1491.856
2015-05-27,1498.47
2015-05-28,1512.995
2015-05-29,1499.844
2015-06-01,1503.28
2015-06-02,1513.117
2015-06-03,1529.299
2015-06-04,1528.638
2015-06-05,1490.231
2015-06-08,1512.912
2015-06-09,1513.087
2015-06-10,1525.411
2015-06-11,1516.723
2015-06-12,1515.108
2015-06-15,1481.103
2015-06-16,1495.694
2015-06-17,1484.031
2015-06-18,1499.741
2015-06-19,1494.376
2015-06-22,1517.591
2015-06-23,1501.684
2015-06-24,1493.577
2015-06-25,1483.634
2015-06-26,1485.142
2015-06-29,1472.7
2015-06-30,1457.105
2015-07-01,1460.703
2015-07-02,1464.926
2015-07-03,1465.378
2015-07-06,1448.564
2015-07-07,1422.869
2015-07-08,1428.286
2015-07-09,1453.343
2015-07-10,1491.524
2015-07-13,1491.002
2015-07-14,1499.047
2015-07-15,1490.803
2015-07-16,1507.575
2015-07-17,1506.828
2015-07-20,1506.696
2015-07-21,1506.913
2015-07-22,1494.439
2015-07-23,1504.497
2015-07-24,1500.593
2015-07-27,1486.545
2015-07-28,1489.125
2015-07-29,1507.026
2015-07-30,1502.475
2015-07-31,1524.582
2015-08-03,1520.018
2015-08-04,1509.992
2015-08-05,1506.297
2015-08-06,1495.352
2015-08-07,1478.815
2015-08-10,1486.174
2015-08-11,1487.926
2015-08-12,1471.619
2015-08-13,1478.647
2015-08-14,1477.576
2015-08-17,1482.814
2015-08-18,1485.572
2015-08-19,1476.117
2015-08-20,1463.211
2015-08-21,1438.194
2015-08-24,1415.772
2015-08-25,1448.032
2015-08-26,1430.945
2015-08-27,1437.5
2015-08-28,1433.405
2015-08-31,1435.121
2015-09-01,1414.245
2015-09-02,1405.736
2015-09-03,1420.117
2015-09-04,1403.471
2015-09-07,1405.527
2015-09-08,1417.724
2015-09-09,1429.8
2015-09-10,1427.295
2015-09-11,1420.392
2015-09-14,1416.612
2015-09-15,1420.442
2015-09-16,1433.816
2015-09-17,1435.469
2015-09-18,1438.001
2015-09-21,1435.499
2015-09-22,1398.085
2015-09-23,1386.642
2015-09-24,1374.309
2015-09-25,1384.452
2015-09-28,1365.626
2015-09-29,1352.772
2015-09-30,1373.581
2015-10-01,1373.309
2015-10-02,1384.03
2015-10-05,1404.789
2015-10-06,1431.977
2015-10-07,1408.486
2015-10-08,1427.171
2015-10-09,1444.078
2015-10-12,1445.072
2015-10-13,1438.404
2015-10-14,1436.181
2015-10-15,1455.758
2015-10-16,1471.919
2015-10-19,1465.385
2015-10-20,1471.466
2015-10-21,1474.812
2015-10-22,1471.296
2015-10-23,1486.759
2015-10-26,1477.414
2015-10-27,1456.475
2015-10-28,1468.725
2015-10-29,1462.482
2015-10-30,1470.417
2015-11-02,1490.208
2015-11-03,1483.794
2015-11-04,1476.167
2015-11-05,1475.502
2015-11-06,1469.87
2015-11-09,1455.331
2015-11-10,1451.956
2015-11-11,1467.242
2015-11-12,1459.266
2015-11-13,1445.172
2015-11-16,1445.81
2015-11-17,1459.134
2015-11-18,1456.899
2015-11-19,1469.649
2015-11-20,1468.039
2015-11-23,1461.655
2015-11-24,1447.909
2015-11-25,1459.83
2015-11-26,1460.279
2015-11-27,1457.337
2015-11-30,1470.922
2015-12-01,1470.451
2015-12-02,1471.563
2015-12-03,1493.618
2015-12-04,1488.443
2015-12-07,1501.477
2015-12-08,1492.299
2015-12-09,1487.257
2015-12-10,1472.022
2015-12-11,1460.537
2015-12-14,1458.422
2015-12-15,1480.287
2015-12-16,1487.637
2015-12-17,1481.966
2015-12-18,1470.522
2015-12-21,1462.388
2015-12-22,1469.855
2015-12-23,1485.991
2015-12-24,1495.097
2015-12-25,1495.097
2015-12-28,1502.492
2015-12-29,1514.069
2015-12-30,1518.403
2015-12-31,1502.096
2016-01-01,1502.096
2016-01-04,1466.213
2016-01-05,1466.041
2016-01-06,1450.667
2016-01-07,1428.996
2016-01-08,1422.487
2016-01-11,1408.023
2016-01-12,1424.792
2016-01-13,1432.062
2016-01-14,1409.539
2016-01-15,1382.802
2016-01-18,1368.0
2016-01-19,1402.193
2016-01-20,1368.789
2016-01-21,1362.814
2016-01-22,1396.301
2016-01-25,1406.311
2016-01-26,1416.703
2016-01-27,1430.503
2016-01-28,1422.069
2016-01-29,1431.605
2016-02-01,1443.495
2016-02-02,1430.371
2016-02-03,1435.906
2016-02-04,1430.909
2016-02-05,1424.711
2016-02-08,1376.664
2016-02-09,1382.903
2016-02-10,1399.055
2016-02-11,1366.144
2016-02-12,1388.143
2016-02-15,1415.034
2016-02-16,1412.792
2016-02-17,1436.36
2016-02-18,1447.653
2016-02-19,1450.244
2016-02-22,1452.012
2016-02-23,1448.632
2016-02-24,1430.221
2016-02-25,1458.995
2016-02-26,1458.135
2016-02-29,1461.238
2016-03-01,1481.832
2016-03-02,1470.443
2016-03-03,1475.611
2016-03-04,1490.127
2016-03-07,1487.502
2016-03-08,1492.662
2016-03-09,1487.61
2016-03-10,1485.971
2016-03-11,1516.683
2016-03-14,1523.715
2016-03-15,1504.403
2016-03-16,1504.746
2016-03-17,1536.096
2016-03-18,1520.414
2016-03-21,1526.579
2016-03-22,1531.927
2016-03-23,1538.303
2016-03-24,1518.687
2016-03-25,1518.687
2016-03-28,1524.384
2016-03-29,1527.888
2016-03-30,1565.672
2016-03-31,1574.743
2016-04-01,1563.245
2016-04-04,1573.003
2016-04-05,1571.504
2016-04-06,1586.686
2016-04-07,1587.256
2016-04-08,1599.857
2016-04-11,1599.125
2016-04-12,1597.184
2016-04-13,1593.429
2016-04-14,1594.221
2016-04-15,1593.314
2016-04-18,1605.962
2016-04-19,1626.22
2016-04-20,1609.303
2016-04-21,1590.38
2016-04-22,1579.571
2016-04-25,1585.051
2016-04-26,1583.528
2016-04-27,1589.217
2016-04-28,1599.194
2016-04-29,1602.384
2016-05-02,1619.023
2016-05-03,1613.927
2016-05-04,1603.523
2016-05-05,1585.798
2016-05-06,1588.834
2016-05-09,1601.063
2016-05-10,1609.243
2016-05-11,1610.613
2016-05-12,1611.437
2016-05-13,1607.344
2016-05-16,1606.11
2016-05-17,1610.033
2016-05-18,1600.33
2016-05-19,1581.335
2016-05-20,1595.756
2016-05-23,1604.024
2016-05-24,1610.205
2016-05-25,1612.547
2016-05-26,1623.375
2016-05-27,1619.422
2016-05-30,1622.052
2016-05-31,1616.991
2016-06-01,1620.965
2016-06-02,1616.425
2016-06-03,1634.77
2016-06-06,1647.105
2016-06-07,1665.941
2016-06-08,1664.567
2016-06-09,1644.364
2016-06-10,1621.814
2016-06-13,1589.261
2016-06-14,1567.904
2016-06-15,1582.283
2016-06-16,1553.626
2016-06-17,1578.582
2016-06-20,1624.416
2016-06-21,1627.319
2016-06-22,1625.956
2016-06-23,1646.114
2016-06-24,1582.956
2016-06-27,1504.895
2016-06-28,1546.681
2016-06-29,1592.291
2016-06-30,1611.373
2016-07-01,1633.109
2016-07-04,1628.354
2016-07-05,1601.815
2016-07-06,1580.365
2016-07-07,1603.319
2016-07-08,1611.939
2016-07-11,1639.696
2016-07-12,1632.218
2016-07-13,1644.456
2016-07-14,1647.26
2016-07-15,1640.651
2016-07-18,1655.536
2016-07-19,1645.629
2016-07-20,1662.899
2016-07-21,1640.737
2016-07-22,1650.544
2016-07-25,1650.84
2016-07-26,1652.886
2016-07-27,1650.788
2016-07-28,1659.169
2016-07-29,1693.294
2016-08-01,1692.681
2016-08-02,1683.15
2016-08-03,1665.163
2016-08-04,1678.165
2016-08-05,1674.204
2016-08-08,1674.324
2016-08-09,1691.407
2016-08-10,1696.208
2016-08-11,1724.43
2016-08-12,1716.792
2016-08-15,1724.766
2016-08-16,1734.727
2016-08-17,1722.318
2016-08-18,1740.009
2016-08-19,1727.991
2016-08-22,1731.121
2016-08-23,1739.641
2016-08-24,1728.466
2016-08-25,1721.712
2016-08-26,1727.429
2016-08-29,1708.422
2016-08-30,1707.011
2016-08-31,1694.413
2016-09-01,1697.004
2016-09-02,1715.069
2016-09-05,1722.698
2016-09-06,1734.23
2016-09-07,1743.882
2016-09-08,1737.357
2016-09-09,1701.647
2016-09-12,1693.503
2016-09-13,1694.651
2016-09-14,1703.886
2016-09-15,1713.117
2016-09-16,1695.807
2016-09-19,1708.122
2016-09-20,1713.373
2016-09-21,1714.451
2016-09-22,1745.277
2016-09-23,1733.35
2016-09-26,1726.261
2016-09-27,1715.872
2016-09-28,1726.48
2016-09-29,1724.234
2016-09-30,1725.953
2016-10-03,1730.919
2016-10-04,1724.41
2016-10-05,1723.932
2016-10-06,1718.067
2016-10-07,1701.699
2016-10-10,1705.068
2016-10-11,1685.354
2016-10-12,1666.648
2016-10-13,1663.087
2016-10-14,1674.226
2016-10-17,1655.916
2016-10-18,1666.166
2016-10-19,1680.827
2016-10-20,1652.545
2016-10-21,1644.584
2016-10-24,1629.419
2016-10-25,1613.478
2016-10-26,1613.086
2016-10-27,1608.754
2016-10-28,1608.321
2016-10-31,1624.086
2016-11-01,1627.229
2016-11-02,1622.176
2016-11-03,1615.882
2016-11-04,1612.651
2016-11-07,1620.985
2016-11-08,1625.108
2016-11-09,1630.332
2016-11-10,1597.343
2016-11-11,1583.226
2016-11-14,1565.3
2016-11-15,1571.487
2016-11-16,1582.793
2016-11-17,1599.98
2016-11-18,1587.701
2016-11-21,1582.826
2016-11-22,1569.74
2016-11-23,1559.678
2016-11-24,1575.27
2016-11-25,1617.691
2016-11-28,1616.01
2016-11-29,1638.237
2016-11-30,1620.519
2016-12-01,1615.227
2016-12-02,1622.281
2016-12-05,1627.381
2016-12-06,1639.829
2016-12-07,1631.193
2016-12-08,1607.75
2016-12-09,1625.411
2016-12-12,1618.681
2016-12-13,1636.16
2016-12-14,1617.711
2016-12-15,1592.182
2016-12-16,1623.614
2016-12-19,1630.424
2016-12-20,1611.183
2016-12-21,1629.966
2016-12-22,1646.488
2016-12-23,1648.208
2016-12-26,1648.208
2016-12-27,1649.331
2016-12-28,1651.579
2016-12-29,1662.483
2016-12-30,1672.677
2017-01-02,1672.677
2017-01-03,1661.372
2017-01-04,1674.957
2017-01-05,1705.801
2017-01-06,1702.984
2017-01-09,1700.681
2017-01-10,1707.935
2017-01-11,1693.188
2017-01-12,1710.886
2017-01-13,1717.004
2017-01-16,1710.995
2017-01-17,1729.73
2017-01-18,1735.164
2017-01-19,1717.816
2017-01-20,1720.168
2017-01-23,1738.999
2017-01-24,1734.391
2017-01-25,1754.138
2017-01-26,1796.796
2017-01-27,1801.68
2017-01-30,1798.666
2017-01-31,1791.81
2017-02-01,1784.545
2017-02-02,1784.952
2017-02-03,1788.507
2017-02-06,1782.311
2017-02-07,1793.085
2017-02-08,1805.974
2017-02-09,1798.62
2017-02-10,1808.245
2017-02-13,1808.462
2017-02-14,1800.02
2017-02-15,1807.902
2017-02-16,1824.799
2017-02-17,1822.478
2017-02-20,1834.112
2017-02-21,1829.179
2017-02-22,1830.079
2017-02-23,1838.495
2017-02-24,1829.396
2017-02-27,1841.795
2017-02-28,1856.609
2017-03-01,1851.496
2017-03-02,1850.995
2017-03-03,1851.669
2017-03-06,1850.321
2017-03-07,1853.162
2017-03-08,1851.711
2017-03-09,1852.481
2017-03-10,1871.475
2017-03-13,1882.323
2017-03-14,1873.888
2017-03-15,1877.771
2017-03-16,1907.189
2017-03-17,1905.373
2017-03-20,1912.428
2017-03-21,1904.003
2017-03-22,1903.389
2017-03-23,1910.976
2017-03-24,1913.851
2017-03-27,1919.396
2017-03-28,1928.807
2017-03-29,1911.373
2017-03-30,1925.48
2017-03-31,1916.792
2017-04-03,1913.179
2017-04-04,1921.585
2017-04-05,1921.064
2017-04-06,1922.176
2017-04-07,1918.982
2017-04-10,1927.191
2017-04-11,1933.219
2017-04-12,1948.618
2017-04-13,1951.058
2017-04-14,1951.058
2017-04-17,1957.193
2017-04-18,1947.901
2017-04-19,1957.408
2017-04-20,1968.987
2017-04-21,1954.107
2017-04-24,1988.484
2017-04-25,2016.827
2017-04-26,2028.338
2017-04-27,2035.522
2017-04-28,2023.147
2017-05-01,2026.2
2017-05-02,2053.951
2017-05-03,2060.59
2017-05-04,2067.914
2017-05-05,2079.835
2017-05-08,2065.499
2017-05-09,2064.437
2017-05-10,2058.351
2017-05-11,2053.976
2017-05-12,2076.181
2017-05-15,2089.258
2017-05-16,2112.984
2017-05-17,2086.48
2017-05-18,2076.068
2017-05-19,2111.887
2017-05-22,2123.074
2017-05-23,2129.723
2017-05-24,2129.027
2017-05-25,2138.881
2017-05-26,2137.911
2017-05-29,2129.803
2017-05-30,2129.91
2017-05-31,2141.749
2017-06-01,2151.702
2017-06-02,2172.806
2017-06-05,2171.116
2017-06-06,2159.681
2017-06-07,2150.991
2017-06-08,2136.635
2017-06-09,2143.598
2017-06-12,2106.156
2017-06-13,2131.294
2017-06-14,2140.564
2017-06-15,2109.626
2017-06-16,2149.382
2017-06-19,2164.993
2017-06-20,2150.837
2017-06-21,2156.951
2017-06-22,2160.222
2017-06-23,2160.044
2017-06-26,2150.933
2017-06-27,2145.802
2017-06-28,2146.925
2017-06-29,2127.774
2017-06-30,2138.824
2017-07-03,2141.676
2017-07-04,2125.515
2017-07-05,2133.893
2017-07-06,2113.616
2017-07-07,2123.556
2017-07-10,2128.466
2017-07-11,2112.178
2017-07-12,2157.369
2017-07-13,2147.816
2017-07-14,2170.504
2017-07-17,2184.265
2017-07-18,2194.958
2017-07-19,2201.944
2017-07-20,2206.089
2017-07-21,2194.611
2017-07-24,2184.883
2017-07-25,2170.263
2017-07-26,2181.143
2017-07-27,2180.503
2017-07-28,2167.621
2017-07-31,2193.604
2017-08-01,2191.673
2017-08-02,2207.216
2017-08-03,2207.796
2017-08-04,2205.068
2017-08-07,2201.534
2017-08-08,2190.485
2017-08-09,2188.537
2017-08-10,2159.599
2017-08-11,2149.569
2017-08-14,2167.207
2017-08-15,2161.428
2017-08-16,2167.585
2017-08-17,2192.025
2017-08-18,2173.756
2017-08-21,2183.198
2017-08-22,2194.925
2017-08-23,2193.004
2017-08-24,2195.592
2017-08-25,2206.808
2017-08-28,2198.043
2017-08-29,2193.526
2017-08-30,2186.713
2017-08-31,2195.449
2017-09-01,2205.149
2017-09-04,2210.713
2017-09-05,2215.068
2017-09-06,2213.468
2017-09-07,2242.456
2017-09-08,2260.812
2017-09-11,2276.686
2017-09-12,2278.177
2017-09-13,2268.429
2017-09-14,2264.921
2017-09-15,2268.256
2017-09-18,2282.896
2017-09-19,2288.971
2017-09-20,2292.447
2017-09-21,2264.319
2017-09-22,2277.444
2017-09-25,2272.447
2017-09-26,2247.337
2017-09-27,2230.116
2017-09-28,2255.777
2017-09-29,2278.261
2017-10-02,2280.194
2017-10-03,2292.139
2017-10-04,2302.165
2017-10-05,2289.709
2017-10-06,2272.07
2017-10-09,2274.0
2017-10-10,2304.048
2017-10-11,2310.348
2017-10-12,2316.47
2017-10-13,2322.328
2017-10-16,2304.605
2017-10-17,2283.705
2017-10-18,2290.11
2017-10-19,2287.952
2017-10-20,2273.684
2017-10-23,2284.045
2017-10-24,2273.842
2017-10-25,2272.256
2017-10-26,2291.642
2017-10-27,2298.298
2017-10-30,2305.373
2017-10-31,2311.081
2017-11-01,2301.237
2017-11-02,2298.006
2017-11-03,2314.062
2017-11-06,2308.682
2017-11-07,2303.471
2017-11-08,2307.271
2017-11-09,2270.842
2017-11-10,2274.619
2017-11-13,2263.243
2017-11-14,2271.925
2017-11-15,2258.857
2017-11-16,2282.907
2017-11-17,2288.574
2017-11-20,2316.407
2017-11-21,2327.019
2017-11-22,2329.835
2017-11-23,2334.546
2017-11-24,2343.201
2017-11-27,2324.248
2017-11-28,2327.91
2017-11-29,2305.688
2017-11-30,2325.236
2017-12-01,2298.037
2017-12-04,2310.198
2017-12-05,2304.464
2017-12-06,2296.259
2017-12-07,2289.85
2017-12-08,2303.795
2017-12-11,2298.674
2017-12-12,2302.997
2017-12-13,2315.733
2017-12-14,2309.739
2017-12-15,2296.18
2017-12-18,2333.69
2017-12-19,2326.654
2017-12-20,2325.521
2017-12-21,2331.055
2017-12-22,2330.954
2017-12-25,2330.954
2017-12-26,2331.425
2017-12-27,2346.851
2017-12-28,2362.21
2017-12-29,2365.8
2018-01-01,2365.8
2018-01-02,2371.397
2018-01-03,2397.253
2018-01-04,2415.53
2018-01-05,2436.265
2018-01-08,2429.84
2018-01-09,2431.504
2018-01-10,2424.65
2018-01-11,2429.382
2018-01-12,2449.986
2018-01-15,2470.667
2018-01-16,2464.923
2018-01-17,2474.044
2018-01-18,2486.015
2018-01-19,2505.535
2018-01-22,2505.256
2018-01-23,2513.558
2018-01-24,2529.224
2018-01-25,2549.554
2018-01-26,2550.09
2018-01-29,2540.506
2018-01-30,2530.086
2018-01-31,2532.593
2018-02-01,2524.834
2018-02-02,2481.464
2018-02-05,2430.234
2018-02-06,2375.787
2018-02-07,2405.569
2018-02-08,2349.761
2018-02-09,2318.764
2018-02-12,2360.713
2018-02-13,2364.277
2018-02-14,2403.48
2018-02-15,2455.681
2018-02-16,2474.653
2018-02-19,2434.602
2018-02-20,2437.078
2018-02-21,2443.228
2018-02-22,2436.517
2018-02-23,2425.23
2018-02-26,2442.397
2018-02-27,2431.261
2018-02-28,2403.098
2018-03-01,2338.336
2018-03-02,2321.353
2018-03-05,2368.047
2018-03-06,2371.547
2018-03-07,2369.464
2018-03-08,2382.855
2018-03-09,2398.513
2018-03-12,2405.54
2018-03-13,2395.647
2018-03-14,2383.274
2018-03-15,2391.278
2018-03-16,2372.605
2018-03-19,2364.914
2018-03-20,2365.477
2018-03-21,2364.477
2018-03-22,2333.075
2018-03-23,2325.587
2018-03-26,2316.371
2018-03-27,2337.449
2018-03-28,2325.663
2018-03-29,2314.058
2018-03-30,2314.058
2018-04-02,2320.479
2018-04-03,2284.471
2018-04-04,2253.292
2018-04-05,2301.583
2018-04-06,2298.88
2018-04-09,2308.368
2018-04-10,2327.53
2018-04-11,2305.829
2018-04-12,2319.592
2018-04-13,2322.544
2018-04-16,2330.302
2018-04-17,2351.028
2018-04-18,2362.045
2018-04-19,2357.156
2018-04-20,2344.563
2018-04-23,2349.681
2018-04-24,2329.603
2018-04-25,2294.521
2018-04-26,2317.908
2018-04-27,2323.224
2018-04-30,2314.785
2018-05-01,2300.839
2018-05-02,2313.871
2018-05-03,2307.2
2018-05-04,2319.546
2018-05-07,2354.772
2018-05-08,2354.643
2018-05-09,2358.579
2018-05-10,2359.401
2018-05-11,2395.558
2018-05-14,2400.51
2018-05-15,2389.338
2018-05-16,2380.818
2018-05-17,2390.578
2018-05-18,2394.539
2018-05-21,2395.859
2018-05-22,2412.882
2018-05-23,2377.474
2018-05-24,2382.196
2018-05-25,2392.593
2018-05-28,2394.833
2018-05-29,2365.121
2018-05-30,2367.964
2018-05-31,2367.039
2018-06-01,2382.984
2018-06-04,2394.304
2018-06-05,2394.944
2018-06-06,2420.644
2018-06-07,2429.785
2018-06-08,2415.235
2018-06-11,2442.604
2018-06-12,2451.714
2018-06-13,2466.256
2018-06-14,2460.123
2018-06-15,2433.613
2018-06-18,2408.885
2018-06-19,2366.588
2018-06-20,2376.243
2018-06-21,2361.084
2018-06-22,2394.83
2018-06-25,2353.142
2018-06-26,2362.127
2018-06-27,2362.696
2018-06-28,2326.283
2018-06-29,2369.348
2018-07-02,2338.338
2018-07-03,2358.701
2018-07-04,2344.38
2018-07-05,2360.654
2018-07-06,2381.227
2018-07-09,2410.357
2018-07-10,2425.585
2018-07-11,2408.764
2018-07-12,2409.368
2018-07-13,2409.698
2018-07-16,2423.362
2018-07-17,2420.847
2018-07-18,2428.991
2018-07-19,2397.075
2018-07-20,2420.654
2018-07-23,2410.569
2018-07-24,2423.479
2018-07-25,2433.845
2018-07-26,2454.825
2018-07-27,2461.122
2018-07-30,2468.097
2018-07-31,2455.784
2018-08-01,2448.858
2018-08-02,2451.616
2018-08-03,2460.303
2018-08-06,2454.571
2018-08-07,2466.549
2018-08-08,2464.809
2018-08-09,2486.324
2018-08-10,2451.074
2018-08-13,2440.346
2018-08-14,2440.394
2018-08-15,2400.671
2018-08-16,2417.953
2018-08-17,2408.422
2018-08-20,2431.423
2018-08-21,2453.878
2018-08-22,2473.933
2018-08-23,2481.595
2018-08-24,2484.793
2018-08-27,2511.203
2018-08-28,2522.467
2018-08-29,2537.885
2018-08-30,2538.826
2018-08-31,2540.395
2018-09-03,2536.775
2018-09-04,2495.958
2018-09-05,2459.149
2018-09-06,2451.18
2018-09-07,2461.299
2018-09-10,2461.177
2018-09-11,2472.172
2018-09-12,2488.726
2018-09-13,2500.134
2018-09-14,2515.11
2018-09-17,2510.952
2018-09-18,2515.306
2018-09-19,2496.323
2018-09-20,2521.35
2018-09-21,2514.753
2018-09-24,2499.394
2018-09-25,2505.183
2018-09-26,2504.65
2018-09-27,2482.975
2018-09-28,2468.077
2018-10-01,2469.991
2018-10-02,2456.667
2018-10-03,2450.618
2018-10-04,2390.665
2018-10-05,2364.307
2018-10-08,2315.725
2018-10-09,2302.537
2018-10-10,2241.047
2018-10-11,2209.395
2018-10-12,2213.443
2018-10-15,2213.387
2018-10-16,2258.392
2018-10-17,2256.139
2018-10-18,2242.656
2018-10-19,2216.733
2018-10-22,2209.211
2018-10-23,2141.194
2018-10-24,2118.907
2018-10-25,2131.248
2018-10-26,2139.712
2018-10-29,2162.226
2018-10-30,2165.466
2018-10-31,2217.856
2018-11-01,2234.433
2018-11-02,2243.146
2018-11-05,2214.043
2018-11-06,2219.439
2018-11-07,2243.983
2018-11-08,2226.333
2018-11-09,2214.401
2018-11-12,2153.903
2018-11-13,2156.31
2018-11-14,2139.63
2018-11-15,2120.656
2018-11-16,2121.683
2018-11-19,2103.161
2018-11-20,2072.787
2018-11-21,2091.084
2018-11-22,2089.646
2018-11-23,2095.327
2018-11-26,2112.99
2018-11-27,2099.655
2018-11-28,2097.97
2018-11-29,2139.812
2018-11-30,2115.204
2018-12-03,2154.949
2018-12-04,2138.084
2018-12-05,2108.888
2018-12-06,2052.085
2018-12-07,2065.6
2018-12-10,2019.48
2018-12-11,2048.625
2018-12-12,2085.619
2018-12-13,2075.139
2018-12-14,2037.179
2018-12-17,2001.31
2018-12-18,1976.167
2018-12-19,1985.043
2018-12-20,1928.761
2018-12-21,1933.276
2018-12-24,1936.305
2018-12-25,1936.305
2018-12-26,1935.621
2018-12-27,1906.761
2018-12-28,1964.459
2018-12-31,1961.57
2019-01-01,1961.57
2019-01-02,1956.509
2019-01-03,1922.613
2019-01-04,1983.17
2019-01-07,2011.062
2019-01-08,2014.058
2019-01-09,2055.415
2019-01-10,2066.223
2019-01-11,2059.775
2019-01-14,2046.401
2019-01-15,2042.381
2019-01-16,2060.35
2019-01-17,2072.649
2019-01-18,2107.033
2019-01-21,2112.265
2019-01-22,2094.552
2019-01-23,2101.766
2019-01-24,2113.884
2019-01-25,2119.618
2019-01-28,2108.12
2019-01-29,2114.823
2019-01-30,2107.684
2019-01-31,2113.023
2019-02-01,2102.189
2019-02-04,2097.765
2019-02-05,2127.229
2019-02-06,2133.512
2019-02-07,2103.467
2019-02-08,2080.979
2019-02-11,2096.845
2019-02-12,2108.683
2019-02-13,2119.06
2019-02-14,2124.647
2019-02-15,2135.272
2019-02-18,2150.335
2019-02-19,2145.01
2019-02-20,2162.645
2019-02-21,2157.935
2019-02-22,2170.65
2019-02-25,2192.642
2019-02-26,2200.485
2019-02-27,2187.616
2019-02-28,2183.273
2019-03-01,2206.364
2019-03-04,2214.04
2019-03-05,2210.629
2019-03-06,2205.073
2019-03-07,2177.049
2019-03-08,2155.093
2019-03-11,2173.955
2019-03-12,2183.741
2019-03-13,2206.223
2019-03-14,2227.905
2019-03-15,2246.125
2019-03-18,2241.637
2019-03-19,2251.508
2019-03-20,2240.186
2019-03-21,2249.346
2019-03-22,2209.264
2019-03-25,2203.302
2019-03-26,2216.179
2019-03-27,2204.338
2019-03-28,2213.147
2019-03-29,2237.663
2019-04-01,2262.746
2019-04-02,2266.434
2019-04-03,2291.959
2019-04-04,2275.838
2019-04-05,2296.818
2019-04-08,2300.31
2019-04-09,2291.95
2019-04-10,2300.15
2019-04-11,2301.427
2019-04-12,2317.417
2019-04-15,2319.474
2019-04-16,2333.677
2019-04-17,2320.336
2019-04-18,2324.626
2019-04-19,2324.626
2019-04-22,2319.477
2019-04-23,2340.396
2019-04-24,2344.553
2019-04-25,2333.384
2019-04-26,2347.386
2019-04-29,2348.138
2019-04-30,2350.356
2019-05-01,2359.968
2019-05-02,2361.084
2019-05-03,2374.983
2019-05-06,2352.555
2019-05-07,2334.517
2019-05-08,2355.019
2019-05-09,2310.333
2019-05-10,2326.82
2019-05-13,2295.18
2019-05-14,2313.585
2019-05-15,2327.237
2019-05-16,2363.979
2019-05-17,2350.881
2019-05-20,2320.647
2019-05-21,2349.063
2019-05-22,2367.287
2019-05-23,2335.394
2019-05-24,2348.404
2019-05-27,2350.885
2019-05-28,2342.292
2019-05-29,2304.705
2019-05-30,2302.648
2019-05-31,2310.714
2019-06-03,2336.849
2019-06-04,2342.626
2019-06-05,2379.938
2019-06-06,2372.945
2019-06-07,2407.361
2019-06-10,2400.552
2019-06-11,2434.465
2019-06-12,2438.769
2019-06-13,2436.069
2019-06-14,2410.108
2019-06-17,2409.938
2019-06-18,2444.365
2019-06-19,2455.176
2019-06-20,2494.53
2019-06-21,2480.489
2019-06-24,2501.205
2019-06-25,2501.43
2019-06-26,2482.07
2019-06-27,2478.652
2019-06-28,2515.328
2019-07-01,2511.364
2019-07-02,2498.435
2019-07-03,2518.728
2019-07-04,2515.012
2019-07-05,2469.014
2019-07-08,2458.2
2019-07-09,2436.538
2019-07-10,2446.781
2019-07-11,2443.439
2019-07-12,2449.345
2019-07-15,2462.475
2019-07-16,2463.851
2019-07-17,2466.855
2019-07-18,2448.516
2019-07-19,2466.385
2019-07-22,2467.15
2019-07-23,2478.162
2019-07-24,2478.447
2019-07-25,2462.845
2019-07-26,2457.395
2019-07-29,2465.518
2019-07-30,2454.179
2019-07-31,2460.954
2019-08-01,2450.435
2019-08-02,2448.241
2019-08-05,2408.831
2019-08-06,2397.319
2019-08-07,2417.475
2019-08-08,2445.91
2019-08-09,2442.622
2019-08-12,2440.534
2019-08-13,2432.274
2019-08-14,2387.089
2019-08-15,2369.25
2019-08-16,2386.741
2019-08-19,2412.399
2019-08-20,2398.751
2019-08-21,2429.657
2019-08-22,2410.383
2019-08-23,2404.839
2019-08-26,2399.634
2019-08-27,2402.053
2019-08-28,2387.748
2019-08-29,2408.116
2019-08-30,2426.078
2019-09-02,2419.424
2019-09-03,2421.81
2019-09-04,2453.31
2019-09-05,2464.501
2019-09-06,2485.618
2019-09-09,2490.456
2019-09-10,2465.57
2019-09-11,2480.458
2019-09-12,2489.658
2019-09-13,2497.374
2019-09-16,2460.061
2019-09-17,2465.573
2019-09-18,2474.328
2019-09-19,2489.492
2019-09-20,2485.898
2019-09-23,2469.61
2019-09-24,2477.301
2019-09-25,2458.712
2019-09-26,2462.524
2019-09-27,2472.893
2019-09-30,2463.026
2019-10-01,2451.682
2019-10-02,2386.361
2019-10-03,2398.254
2019-10-04,2426.123
2019-10-07,2458.192
2019-10-08,2428.875
2019-10-09,2428.555
2019-10-10,2443.01
2019-10-11,2478.561
2019-10-14,2477.036
2019-10-15,2497.913
2019-10-16,2504.107
2019-10-17,2505.972
2019-10-18,2485.553
2019-10-21,2496.232
2019-10-22,2490.012
2019-10-23,2477.937
2019-10-24,2495.121
2019-10-25,2513.957
2019-10-28,2528.249
2019-10-29,2532.365
2019-10-30,2547.187
2019-10-31,2552.792
