Date,SWITZERLAND SMID GROWTH SMID (Small+Mid Cap)
2010-09-15,784.253
2010-09-16,775.005
2010-09-17,779.372
2010-09-20,794.187
2010-09-21,792.366
2010-09-22,801.714
2010-09-23,799.435
2010-09-24,804.208
2010-09-27,801.899
2010-09-28,811.201
2010-09-29,811.156
2010-09-30,809.157
2010-10-01,810.553
2010-10-04,806.874
2010-10-05,817.094
2010-10-06,827.319
2010-10-07,826.006
2010-10-08,835.837
2010-10-11,836.906
2010-10-12,840.278
2010-10-13,849.018
2010-10-14,860.729
2010-10-15,854.879
2010-10-18,857.448
2010-10-19,838.223
2010-10-20,850.767
2010-10-21,854.791
2010-10-22,848.044
2010-10-25,859.168
2010-10-26,843.389
2010-10-27,832.117
2010-10-28,842.129
2010-10-29,845.695
2010-11-01,841.077
2010-11-02,856.548
2010-11-03,853.429
2010-11-04,878.729
2010-11-05,884.301
2010-11-08,878.862
2010-11-09,886.659
2010-11-10,868.217
2010-11-11,867.569
2010-11-12,864.348
2010-11-15,863.806
2010-11-16,852.402
2010-11-17,859.004
2010-11-18,864.261
2010-11-19,865.287
2010-11-22,868.445
2010-11-23,852.469
2010-11-24,861.786
2010-11-25,865.36
2010-11-26,858.113
2010-11-29,852.278
2010-11-30,852.757
2010-12-01,862.661
2010-12-02,882.819
2010-12-03,901.394
2010-12-06,896.313
2010-12-07,906.529
2010-12-08,898.706
2010-12-09,896.796
2010-12-10,899.087
2010-12-13,914.977
2010-12-14,919.017
2010-12-15,916.591
2010-12-16,907.248
2010-12-17,905.527
2010-12-20,916.088
2010-12-21,927.371
2010-12-22,927.611
2010-12-23,924.177
2010-12-24,923.216
2010-12-27,918.71
2010-12-28,930.56
2010-12-29,933.443
2010-12-30,936.911
2010-12-31,941.635
2011-01-03,945.878
2011-01-04,936.352
2011-01-05,907.264
2011-01-06,904.854
2011-01-07,896.674
2011-01-10,885.699
2011-01-11,892.447
2011-01-12,910.887
2011-01-13,903.689
2011-01-14,904.858
2011-01-17,901.908
2011-01-18,905.311
2011-01-19,900.782
2011-01-20,882.465
2011-01-21,894.277
2011-01-24,902.742
2011-01-25,907.669
2011-01-26,915.23
2011-01-27,913.558
2011-01-28,913.909
2011-01-31,907.918
2011-02-01,919.794
2011-02-02,923.258
2011-02-03,914.996
2011-02-04,912.481
2011-02-07,919.823
2011-02-08,913.016
2011-02-09,908.152
2011-02-10,899.426
2011-02-11,902.233
2011-02-14,910.184
2011-02-15,913.311
2011-02-16,912.45
2011-02-17,920.693
2011-02-18,919.476
2011-02-21,915.868
2011-02-22,918.715
2011-02-23,912.804
2011-02-24,911.351
2011-02-25,920.073
2011-02-28,928.891
2011-03-01,930.221
2011-03-02,935.368
2011-03-03,933.796
2011-03-04,938.487
2011-03-07,938.956
2011-03-08,934.103
2011-03-09,936.169
2011-03-10,920.71
2011-03-11,914.689
2011-03-14,911.52
2011-03-15,893.701
2011-03-16,883.72
2011-03-17,898.935
2011-03-18,907.721
2011-03-21,924.812
2011-03-22,926.276
2011-03-23,931.89
2011-03-24,939.73
2011-03-25,937.655
2011-03-28,936.808
2011-03-29,936.95
2011-03-30,938.118
2011-03-31,945.014
2011-04-01,940.305
2011-04-04,948.636
2011-04-05,944.793
2011-04-06,949.985
2011-04-07,948.159
2011-04-08,955.229
2011-04-11,955.708
2011-04-12,960.714
2011-04-13,963.745
2011-04-14,963.781
2011-04-15,961.305
2011-04-18,947.696
2011-04-19,950.409
2011-04-20,969.45
2011-04-21,991.339
2011-04-22,991.339
2011-04-25,991.676
2011-04-26,997.586
2011-04-27,991.91
2011-04-28,1005.076
2011-04-29,1015.207
2011-05-02,1016.469
2011-05-03,1013.636
2011-05-04,1011.912
2011-05-05,991.917
2011-05-06,995.723
2011-05-09,990.381
2011-05-10,993.805
2011-05-11,991.647
2011-05-12,982.497
2011-05-13,979.203
2011-05-16,981.759
2011-05-17,968.017
2011-05-18,976.472
2011-05-19,977.352
2011-05-20,980.286
2011-05-23,956.115
2011-05-24,963.208
2011-05-25,965.817
2011-05-26,974.028
2011-05-27,994.27
2011-05-30,995.026
2011-05-31,1004.266
2011-06-01,1014.658
2011-06-02,1011.771
2011-06-03,1012.038
2011-06-06,1002.983
2011-06-07,993.141
2011-06-08,979.426
2011-06-09,978.595
2011-06-10,963.784
2011-06-13,970.235
2011-06-14,965.829
2011-06-15,950.232
2011-06-16,935.103
2011-06-17,938.387
2011-06-20,934.694
2011-06-21,942.948
2011-06-22,950.86
2011-06-23,926.994
2011-06-24,923.872
2011-06-27,923.235
2011-06-28,932.217
2011-06-29,938.662
2011-06-30,949.383
2011-07-01,950.397
2011-07-04,961.752
2011-07-05,959.404
2011-07-06,956.267
2011-07-07,957.989
2011-07-08,957.423
2011-07-11,941.399
2011-07-12,940.999
2011-07-13,955.967
2011-07-14,947.981
2011-07-15,935.103
2011-07-18,910.502
2011-07-19,919.276
2011-07-20,929.342
2011-07-21,944.591
2011-07-22,955.609
2011-07-25,958.656
2011-07-26,958.817
2011-07-27,947.512
2011-07-28,936.204
2011-07-29,947.138
2011-08-01,955.808
2011-08-02,924.068
2011-08-03,908.531
2011-08-04,863.028
2011-08-05,858.688
2011-08-08,818.267
2011-08-09,850.836
2011-08-10,829.5
2011-08-11,817.665
2011-08-12,841.573
2011-08-15,848.898
2011-08-16,828.465
2011-08-17,827.345
2011-08-18,791.338
2011-08-19,787.176
2011-08-22,791.99
2011-08-23,797.175
2011-08-24,813.082
2011-08-25,808.159
2011-08-26,795.523
2011-08-29,814.918
2011-08-30,819.244
2011-08-31,852.264
2011-09-01,851.245
2011-09-02,843.573
2011-09-05,801.275
2011-09-06,760.52
2011-09-07,782.025
2011-09-08,775.217
2011-09-09,748.415
2011-09-12,730.171
2011-09-13,739.318
2011-09-14,749.843
2011-09-15,771.023
2011-09-16,771.299
2011-09-19,749.892
2011-09-20,756.041
2011-09-21,742.663
2011-09-22,706.92
2011-09-23,708.621
2011-09-26,720.348
2011-09-27,754.338
2011-09-28,746.627
2011-09-29,756.063
2011-09-30,725.882
2011-10-03,716.113
2011-10-04,697.613
2011-10-05,705.183
2011-10-06,726.114
2011-10-07,736.919
2011-10-10,754.595
2011-10-11,752.693
2011-10-12,778.057
2011-10-13,765.824
2011-10-14,779.231
2011-10-17,771.254
2011-10-18,764.347
2011-10-19,769.917
2011-10-20,761.186
2011-10-21,790.645
2011-10-24,804.285
2011-10-25,801.857
2011-10-26,798.344
2011-10-27,841.594
2011-10-28,839.896
2011-10-31,815.14
2011-11-01,771.66
2011-11-02,786.539
2011-11-03,800.752
2011-11-04,794.164
2011-11-07,779.602
2011-11-08,785.021
2011-11-09,762.415
2011-11-10,757.331
2011-11-11,778.55
2011-11-14,767.491
2011-11-15,752.686
2011-11-16,755.04
2011-11-17,748.31
2011-11-18,744.261
2011-11-21,724.649
2011-11-22,727.925
2011-11-23,715.448
2011-11-24,715.415
2011-11-25,706.11
2011-11-28,735.882
2011-11-29,740.5
2011-11-30,771.772
2011-12-01,770.439
2011-12-02,772.707
2011-12-05,778.519
2011-12-06,767.32
2011-12-07,771.339
2011-12-08,758.82
2011-12-09,765.457
2011-12-12,746.412
2011-12-13,742.146
2011-12-14,719.553
2011-12-15,731.533
2011-12-16,735.012
2011-12-19,731.475
2011-12-20,749.692
2011-12-21,745.11
2011-12-22,753.092
2011-12-23,759.238
2011-12-26,759.238
2011-12-27,762.195
2011-12-28,755.13
2011-12-29,757.295
2011-12-30,768.647
2012-01-02,768.647
2012-01-03,790.396
2012-01-04,776.232
2012-01-05,757.701
2012-01-06,752.02
2012-01-09,754.491
2012-01-10,763.741
2012-01-11,753.699
2012-01-12,768.382
2012-01-13,764.558
2012-01-16,766.77
2012-01-17,773.223
2012-01-18,783.729
2012-01-19,801.222
2012-01-20,797.752
2012-01-23,808.438
2012-01-24,798.508
2012-01-25,795.057
2012-01-26,813.987
2012-01-27,810.3
2012-01-30,795.914
2012-01-31,801.837
2012-02-01,825.707
2012-02-02,824.428
2012-02-03,832.384
2012-02-06,825.808
2012-02-07,835.43
2012-02-08,831.804
2012-02-09,831.691
2012-02-10,824.607
2012-02-13,828.569
2012-02-14,823.279
2012-02-15,829.287
2012-02-16,824.612
2012-02-17,832.298
2012-02-20,846.715
2012-02-21,839.861
2012-02-22,832.104
2012-02-23,834.766
2012-02-24,848.69
2012-02-27,842.37
2012-02-28,841.788
2012-02-29,836.821
2012-03-01,839.156
2012-03-02,831.077
2012-03-05,827.037
2012-03-06,801.927
2012-03-07,808.297
2012-03-08,827.329
2012-03-09,824.571
2012-03-12,822.7
2012-03-13,829.569
2012-03-14,820.447
2012-03-15,832.97
2012-03-16,840.033
2012-03-19,845.162
2012-03-20,837.445
2012-03-21,833.22
2012-03-22,822.465
2012-03-23,830.287
2012-03-26,842.933
2012-03-27,841.491
2012-03-28,836.712
2012-03-29,830.538
2012-03-30,844.543
2012-04-02,851.547
2012-04-03,855.123
2012-04-04,823.158
2012-04-05,821.136
2012-04-06,821.136
2012-04-09,822.252
2012-04-10,805.486
2012-04-11,814.917
2012-04-12,830.417
2012-04-13,817.745
2012-04-16,817.017
2012-04-17,833.289
2012-04-18,828.002
2012-04-19,832.754
2012-04-20,838.126
2012-04-23,815.398
2012-04-24,826.712
2012-04-25,837.563
2012-04-26,844.048
2012-04-27,850.24
2012-04-30,852.602
2012-05-01,851.711
2012-05-02,850.908
2012-05-03,850.384
2012-05-04,835.42
2012-05-07,832.977
2012-05-08,818.685
2012-05-09,806.286
2012-05-10,811.352
2012-05-11,817.196
2012-05-14,799.073
2012-05-15,785.534
2012-05-16,785.304
2012-05-17,783.227
2012-05-18,770.396
2012-05-21,775.693
2012-05-22,782.498
2012-05-23,759.702
2012-05-24,763.679
2012-05-25,763.82
2012-05-28,764.697
2012-05-29,773.883
2012-05-30,756.24
2012-05-31,749.428
2012-06-01,741.237
2012-06-04,738.143
2012-06-05,735.534
2012-06-06,753.823
2012-06-07,768.796
2012-06-08,761.611
2012-06-11,764.768
2012-06-12,761.554
2012-06-13,772.922
2012-06-14,767.3
2012-06-15,773.048
2012-06-18,773.413
2012-06-19,788.833
2012-06-20,791.763
2012-06-21,783.013
2012-06-22,771.277
2012-06-25,760.881
2012-06-26,758.873
2012-06-27,765.037
2012-06-28,756.416
2012-06-29,791.959
2012-07-02,789.439
2012-07-03,799.862
2012-07-04,796.433
2012-07-05,786.148
2012-07-06,775.641
2012-07-09,772.963
2012-07-10,776.98
2012-07-11,772.724
2012-07-12,758.3
2012-07-13,766.712
2012-07-16,766.023
2012-07-17,766.833
2012-07-18,778.448
2012-07-19,789.102
2012-07-20,773.85
2012-07-23,753.174
2012-07-24,753.413
2012-07-25,757.673
2012-07-26,780.03
2012-07-27,787.863
2012-07-30,783.039
2012-07-31,787.677
2012-08-01,786.347
2012-08-02,771.122
2012-08-03,787.935
2012-08-06,798.055
2012-08-07,798.564
2012-08-08,797.434
2012-08-09,796.43
2012-08-10,793.31
2012-08-13,784.763
2012-08-14,786.284
2012-08-15,783.414
2012-08-16,789.293
2012-08-17,785.319
2012-08-20,786.132
2012-08-21,796.527
2012-08-22,789.233
2012-08-23,794.49
2012-08-24,789.44
2012-08-27,791.266
2012-08-28,789.451
2012-08-29,789.305
2012-08-30,784.48
2012-08-31,794.099
2012-09-03,797.738
2012-09-04,790.75
2012-09-05,795.564
2012-09-06,806.825
2012-09-07,821.678
2012-09-10,819.254
2012-09-11,824.71
2012-09-12,832.763
2012-09-13,834.522
2012-09-14,859.497
2012-09-17,857.177
2012-09-18,848.328
2012-09-19,849.164
2012-09-20,840.571
2012-09-21,843.415
2012-09-24,835.375
2012-09-25,837.075
2012-09-26,817.116
2012-09-27,823.267
2012-09-28,821.534
2012-10-01,835.208
2012-10-02,838.665
2012-10-03,832.481
2012-10-04,837.851
2012-10-05,845.508
2012-10-08,835.53
2012-10-09,827.079
2012-10-10,823.009
2012-10-11,831.329
2012-10-12,831.902
2012-10-15,833.143
2012-10-16,847.013
2012-10-17,855.475
2012-10-18,853.776
2012-10-19,844.901
2012-10-22,845.626
2012-10-23,825.674
2012-10-24,827.849
2012-10-25,826.657
2012-10-26,827.94
2012-10-29,825.608
2012-10-30,830.938
2012-10-31,828.899
2012-11-01,832.568
2012-11-02,831.65
2012-11-05,822.086
2012-11-06,828.522
2012-11-07,819.079
2012-11-08,813.544
2012-11-09,809.971
2012-11-12,805.643
2012-11-13,810.221
2012-11-14,806.283
2012-11-15,801.651
2012-11-16,789.938
2012-11-19,811.317
2012-11-20,810.928
2012-11-21,812.17
2012-11-22,819.861
2012-11-23,829.359
2012-11-26,827.128
2012-11-27,827.097
2012-11-28,827.212
2012-11-29,835.271
2012-11-30,841.51
2012-12-03,845.877
2012-12-04,843.216
2012-12-05,844.206
2012-12-06,846.919
2012-12-07,846.264
2012-12-10,848.438
2012-12-11,850.171
2012-12-12,853.29
2012-12-13,854.201
2012-12-14,853.798
2012-12-17,860.12
2012-12-18,868.797
2012-12-19,874.107
2012-12-20,874.772
2012-12-21,865.612
2012-12-24,866.936
2012-12-25,866.936
2012-12-26,868.36
2012-12-27,866.385
2012-12-28,862.96
2012-12-31,860.933
2013-01-01,860.933
2013-01-02,862.393
2013-01-03,871.865
2013-01-04,879.011
2013-01-07,881.584
2013-01-08,879.806
2013-01-09,883.242
2013-01-10,894.506
2013-01-11,902.293
2013-01-14,897.301
2013-01-15,891.013
2013-01-16,887.955
2013-01-17,899.355
2013-01-18,895.634
2013-01-21,897.243
2013-01-22,895.02
2013-01-23,900.298
2013-01-24,904.339
2013-01-25,915.952
2013-01-28,910.526
2013-01-29,908.565
2013-01-30,915.548
2013-01-31,913.719
2013-02-01,933.155
2013-02-04,917.719
2013-02-05,926.115
2013-02-06,928.038
2013-02-07,920.963
2013-02-08,927.32
2013-02-11,926.417
2013-02-12,932.877
2013-02-13,940.85
2013-02-14,938.978
2013-02-15,939.403
2013-02-18,938.432
2013-02-19,943.439
2013-02-20,943.689
2013-02-21,927.631
2013-02-22,931.374
2013-02-25,931.841
2013-02-26,923.284
2013-02-27,929.966
2013-02-28,933.841
2013-03-01,921.936
2013-03-04,926.612
2013-03-05,939.062
2013-03-06,932.076
2013-03-07,936.971
2013-03-08,932.216
2013-03-11,934.398
2013-03-12,938.022
2013-03-13,929.975
2013-03-14,943.709
2013-03-15,958.347
2013-03-18,949.364
2013-03-19,943.45
2013-03-20,951.117
2013-03-21,945.728
2013-03-22,945.274
2013-03-25,940.551
2013-03-26,941.767
2013-03-27,934.629
2013-03-28,949.13
2013-03-29,949.13
2013-04-01,948.229
2013-04-02,955.27
2013-04-03,955.313
2013-04-04,942.256
2013-04-05,938.012
2013-04-08,938.052
2013-04-09,933.478
2013-04-10,952.055
2013-04-11,962.555
2013-04-12,958.314
2013-04-15,952.792
2013-04-16,952.829
2013-04-17,928.961
2013-04-18,931.506
2013-04-19,936.65
2013-04-22,932.048
2013-04-23,942.944
2013-04-24,943.809
2013-04-25,946.754
2013-04-26,953.42
2013-04-29,964.003
2013-04-30,974.899
2013-05-01,976.055
2013-05-02,969.384
2013-05-03,975.234
2013-05-06,971.746
2013-05-07,975.584
2013-05-08,994.667
2013-05-09,989.169
2013-05-10,980.411
2013-05-13,980.453
2013-05-14,982.762
2013-05-15,977.109
2013-05-16,984.917
2013-05-17,971.569
2013-05-20,976.387
2013-05-21,975.814
2013-05-22,975.08
2013-05-23,961.934
2013-05-24,969.939
2013-05-27,969.333
2013-05-28,967.151
2013-05-29,967.153
2013-05-30,974.559
2013-05-31,970.702
2013-06-03,963.532
2013-06-04,972.443
2013-06-05,964.912
2013-06-06,963.04
2013-06-07,973.007
2013-06-10,974.962
2013-06-11,977.127
2013-06-12,985.264
2013-06-13,979.031
2013-06-14,984.297
2013-06-17,987.765
2013-06-18,999.645
2013-06-19,1007.123
2013-06-20,968.23
2013-06-21,959.821
2013-06-24,935.114
2013-06-25,946.565
2013-06-26,955.176
2013-06-27,960.346
2013-06-28,963.731
2013-07-01,974.899
2013-07-02,976.684
2013-07-03,971.901
2013-07-04,976.999
2013-07-05,968.993
2013-07-08,978.018
2013-07-09,977.753
2013-07-10,983.046
2013-07-11,1003.832
2013-07-12,1010.392
2013-07-15,1009.851
2013-07-16,1013.298
2013-07-17,1008.384
2013-07-18,1012.073
2013-07-19,1017.516
2013-07-22,1025.664
2013-07-23,1012.491
2013-07-24,1011.442
2013-07-25,1013.381
2013-07-26,1017.745
2013-07-29,1022.611
2013-07-30,1028.171
2013-07-31,1032.4
2013-08-01,1027.259
2013-08-02,1044.746
2013-08-05,1046.409
2013-08-06,1058.506
2013-08-07,1059.441
2013-08-08,1073.064
2013-08-09,1073.421
2013-08-12,1064.609
2013-08-13,1049.629
2013-08-14,1055.353
2013-08-15,1046.189
2013-08-16,1052.08
2013-08-19,1055.032
2013-08-20,1057.684
2013-08-21,1046.856
2013-08-22,1053.339
2013-08-23,1062.134
2013-08-26,1055.762
2013-08-27,1043.94
2013-08-28,1026.689
2013-08-29,1020.491
2013-08-30,1020.783
2013-09-02,1031.381
2013-09-03,1030.869
2013-09-04,1038.199
2013-09-05,1036.307
2013-09-06,1045.821
2013-09-09,1051.693
2013-09-10,1061.252
2013-09-11,1061.118
2013-09-12,1057.865
2013-09-13,1055.393
2013-09-16,1069.226
2013-09-17,1066.025
2013-09-18,1071.547
2013-09-19,1091.502
2013-09-20,1089.268
2013-09-23,1087.409
2013-09-24,1087.509
2013-09-25,1086.115
2013-09-26,1084.007
2013-09-27,1092.872
2013-09-30,1093.503
2013-10-01,1094.529
2013-10-02,1094.638
2013-10-03,1096.16
2013-10-04,1092.096
2013-10-07,1084.567
2013-10-08,1081.037
2013-10-09,1064.774
2013-10-10,1072.382
2013-10-11,1080.654
2013-10-14,1084.688
2013-10-15,1089.292
2013-10-16,1085.852
2013-10-17,1100.699
2013-10-18,1114.131
2013-10-21,1127.168
2013-10-22,1141.537
2013-10-23,1149.013
2013-10-24,1151.041
2013-10-25,1149.179
2013-10-28,1150.809
2013-10-29,1143.951
2013-10-30,1153.278
2013-10-31,1155.999
2013-11-01,1140.822
2013-11-04,1143.815
2013-11-05,1139.503
2013-11-06,1150.533
2013-11-07,1144.897
2013-11-08,1139.608
2013-11-11,1154.62
2013-11-12,1155.133
2013-11-13,1143.444
2013-11-14,1154.737
2013-11-15,1158.198
2013-11-18,1171.233
2013-11-19,1164.98
2013-11-20,1155.593
2013-11-21,1153.399
2013-11-22,1160.195
2013-11-25,1163.199
2013-11-26,1169.252
2013-11-27,1176.107
2013-11-28,1182.135
2013-11-29,1181.362
2013-12-02,1174.911
2013-12-03,1157.265
2013-12-04,1144.972
2013-12-05,1152.043
2013-12-06,1159.987
2013-12-09,1172.939
2013-12-10,1171.48
2013-12-11,1168.877
2013-12-12,1153.649
2013-12-13,1154.539
2013-12-16,1166.563
2013-12-17,1161.457
2013-12-18,1176.446
2013-12-19,1179.971
2013-12-20,1191.414
2013-12-23,1202.547
2013-12-24,1197.986
2013-12-25,1197.986
2013-12-26,1199.324
2013-12-27,1222.74
2013-12-30,1225.343
2013-12-31,1221.279
2014-01-01,1221.279
2014-01-02,1205.822
2014-01-03,1213.414
2014-01-06,1214.161
2014-01-07,1209.852
2014-01-08,1213.178
2014-01-09,1209.45
2014-01-10,1225.009
2014-01-13,1229.264
2014-01-14,1235.851
2014-01-15,1228.359
2014-01-16,1233.739
2014-01-17,1233.196
2014-01-20,1235.787
2014-01-21,1235.531
2014-01-22,1242.013
2014-01-23,1248.784
2014-01-24,1226.282
2014-01-27,1208.865
2014-01-28,1225.254
2014-01-29,1224.868
2014-01-30,1224.796
2014-01-31,1215.89
2014-02-03,1199.306
2014-02-04,1198.497
2014-02-05,1201.299
2014-02-06,1225.199
2014-02-07,1235.611
2014-02-10,1231.13
2014-02-11,1244.018
2014-02-12,1237.106
2014-02-13,1251.341
2014-02-14,1259.112
2014-02-17,1262.248
2014-02-18,1262.856
2014-02-19,1267.411
2014-02-20,1250.379
2014-02-21,1257.87
2014-02-24,1264.254
2014-02-25,1270.306
2014-02-26,1268.405
2014-02-27,1274.029
2014-02-28,1295.076
2014-03-03,1264.175
2014-03-04,1279.193
2014-03-05,1286.057
2014-03-06,1304.481
2014-03-07,1298.906
2014-03-10,1298.219
2014-03-11,1298.258
2014-03-12,1297.868
2014-03-13,1289.157
2014-03-14,1281.611
2014-03-17,1292.268
2014-03-18,1300.842
2014-03-19,1301.168
2014-03-20,1283.178
2014-03-21,1283.719
2014-03-24,1261.345
2014-03-25,1272.766
2014-03-26,1285.221
2014-03-27,1284.296
2014-03-28,1288.708
2014-03-31,1299.25
2014-04-01,1304.055
2014-04-02,1306.131
2014-04-03,1299.243
2014-04-04,1300.371
2014-04-07,1291.287
2014-04-08,1287.926
2014-04-09,1300.468
2014-04-10,1306.991
2014-04-11,1286.3
2014-04-14,1268.741
2014-04-15,1259.897
2014-04-16,1275.11
2014-04-17,1286.389
2014-04-18,1286.389
2014-04-21,1282.24
2014-04-22,1301.553
2014-04-23,1308.354
2014-04-24,1309.931
2014-04-25,1302.186
2014-04-28,1302.236
2014-04-29,1312.074
2014-04-30,1321.648
2014-05-01,1323.151
2014-05-02,1324.403
2014-05-05,1322.908
2014-05-06,1327.62
2014-05-07,1319.004
2014-05-08,1321.095
2014-05-09,1312.616
2014-05-12,1326.398
2014-05-13,1325.884
2014-05-14,1319.554
2014-05-15,1303.076
2014-05-16,1291.87
2014-05-19,1292.837
2014-05-20,1297.851
2014-05-21,1297.562
2014-05-22,1311.727
2014-05-23,1312.008
2014-05-26,1323.357
2014-05-27,1321.756
2014-05-28,1324.318
2014-05-29,1326.903
2014-05-30,1328.423
2014-06-02,1326.238
2014-06-03,1319.041
2014-06-04,1325.717
2014-06-05,1336.061
2014-06-06,1348.307
2014-06-09,1342.748
2014-06-10,1344.053
2014-06-11,1335.794
2014-06-12,1336.071
2014-06-13,1330.573
2014-06-16,1344.298
2014-06-17,1349.791
2014-06-18,1354.76
2014-06-19,1375.054
2014-06-20,1373.883
2014-06-23,1369.211
2014-06-24,1373.543
2014-06-25,1362.736
2014-06-26,1355.922
2014-06-27,1362.84
2014-06-30,1372.531
2014-07-01,1380.794
2014-07-02,1381.818
2014-07-03,1387.75
2014-07-04,1382.068
2014-07-07,1372.256
2014-07-08,1358.535
2014-07-09,1357.357
2014-07-10,1334.332
2014-07-11,1335.831
2014-07-14,1361.136
2014-07-15,1353.827
2014-07-16,1361.798
2014-07-17,1357.096
2014-07-18,1351.521
2014-07-21,1354.496
2014-07-22,1365.72
2014-07-23,1368.758
2014-07-24,1375.185
2014-07-25,1359.957
2014-07-28,1351.788
2014-07-29,1353.902
2014-07-30,1343.435
2014-07-31,1330.487
2014-08-01,1336.439
2014-08-04,1317.213
2014-08-05,1314.303
2014-08-06,1296.794
2014-08-07,1290.276
2014-08-08,1289.942
2014-08-11,1310.923
2014-08-12,1305.752
2014-08-13,1318.175
2014-08-14,1326.488
2014-08-15,1320.561
2014-08-18,1332.94
2014-08-19,1344.595
2014-08-20,1338.448
2014-08-21,1342.526
2014-08-22,1337.952
2014-08-25,1354.079
2014-08-26,1358.564
2014-08-27,1356.716
2014-08-28,1348.392
2014-08-29,1353.037
2014-09-01,1347.935
2014-09-02,1353.766
2014-09-03,1358.631
2014-09-04,1341.987
2014-09-05,1341.162
2014-09-08,1336.144
2014-09-09,1327.999
2014-09-10,1320.607
2014-09-11,1326.814
2014-09-12,1326.808
2014-09-15,1324.397
2014-09-16,1319.793
2014-09-17,1323.137
2014-09-18,1332.246
2014-09-19,1326.117
2014-09-22,1320.646
2014-09-23,1312.66
2014-09-24,1304.589
2014-09-25,1291.449
2014-09-26,1286.026
2014-09-29,1283.399
2014-09-30,1285.283
2014-10-01,1271.236
2014-10-02,1253.271
2014-10-03,1251.468
2014-10-06,1252.595
2014-10-07,1235.774
2014-10-08,1229.54
2014-10-09,1226.658
2014-10-10,1195.568
2014-10-13,1192.377
2014-10-14,1196.62
2014-10-15,1174.291
2014-10-16,1173.711
2014-10-17,1210.374
2014-10-20,1216.087
2014-10-21,1232.314
2014-10-22,1241.145
2014-10-23,1248.253
2014-10-24,1247.145
2014-10-27,1248.759
2014-10-28,1266.649
2014-10-29,1273.681
2014-10-30,1276.463
2014-10-31,1277.27
2014-11-03,1262.77
2014-11-04,1271.488
2014-11-05,1279.93
2014-11-06,1275.292
2014-11-07,1266.069
2014-11-10,1277.483
2014-11-11,1281.355
2014-11-12,1279.827
2014-11-13,1286.856
2014-11-14,1275.695
2014-11-17,1272.256
2014-11-18,1288.432
2014-11-19,1290.551
2014-11-20,1292.217
2014-11-21,1290.655
2014-11-24,1297.926
2014-11-25,1308.046
2014-11-26,1312.776
2014-11-27,1321.318
2014-11-28,1321.189
2014-12-01,1318.224
2014-12-02,1310.158
2014-12-03,1314.77
2014-12-04,1323.487
2014-12-05,1328.241
2014-12-08,1304.129
2014-12-09,1300.38
2014-12-10,1295.547
2014-12-11,1295.934
2014-12-12,1291.891
2014-12-15,1272.094
2014-12-16,1284.862
2014-12-17,1273.659
2014-12-18,1286.471
2014-12-19,1293.503
2014-12-22,1302.528
2014-12-23,1294.177
2014-12-24,1295.423
2014-12-25,1295.423
2014-12-26,1293.194
2014-12-29,1294.519
2014-12-30,1289.856
2014-12-31,1283.235
2015-01-01,1283.235
2015-01-02,1276.172
2015-01-05,1271.173
2015-01-06,1261.488
2015-01-07,1248.49
2015-01-08,1272.578
2015-01-09,1284.871
2015-01-12,1292.013
2015-01-13,1300.378
2015-01-14,1293.592
2015-01-15,1299.916
2015-01-16,1295.77
2015-01-19,1302.469
2015-01-20,1293.503
2015-01-21,1293.249
2015-01-22,1274.783
2015-01-23,1293.258
2015-01-26,1284.235
2015-01-27,1278.219
2015-01-28,1263.915
2015-01-29,1262.41
2015-01-30,1269.36
2015-02-02,1276.149
2015-02-03,1278.859
2015-02-04,1296.781
2015-02-05,1296.756
2015-02-06,1299.765
2015-02-09,1298.851
2015-02-10,1308.316
2015-02-11,1306.03
2015-02-12,1313.924
2015-02-13,1318.327
2015-02-16,1327.605
2015-02-17,1326.168
2015-02-18,1330.364
2015-02-19,1334.858
2015-02-20,1339.594
2015-02-23,1347.051
2015-02-24,1354.641
2015-02-25,1357.224
2015-02-26,1355.053
2015-02-27,1369.998
2015-03-02,1364.582
2015-03-03,1350.679
2015-03-04,1350.426
2015-03-05,1348.69
2015-03-06,1336.731
2015-03-09,1326.04
2015-03-10,1301.405
2015-03-11,1309.679
2015-03-12,1314.645
2015-03-13,1325.713
2015-03-16,1325.738
2015-03-17,1325.128
2015-03-18,1337.391
2015-03-19,1347.17
2015-03-20,1383.729
2015-03-23,1404.578
2015-03-24,1409.052
2015-03-25,1393.253
2015-03-26,1375.885
2015-03-27,1375.338
2015-03-30,1384.494
2015-03-31,1365.628
2015-04-01,1368.249
2015-04-02,1384.204
2015-04-03,1384.204
2015-04-06,1394.398
2015-04-07,1395.014
2015-04-08,1389.733
2015-04-09,1399.581
2015-04-10,1402.311
2015-04-13,1401.537
2015-04-14,1411.709
2015-04-15,1405.693
2015-04-16,1421.978
2015-04-17,1406.125
2015-04-20,1418.461
2015-04-21,1434.402
2015-04-22,1414.426
2015-04-23,1432.18
2015-04-24,1439.29
2015-04-27,1437.892
2015-04-28,1421.977
2015-04-29,1427.188
2015-04-30,1432.68
2015-05-01,1440.985
2015-05-04,1448.263
2015-05-05,1447.307
2015-05-06,1443.031
2015-05-07,1436.167
2015-05-08,1446.041
2015-05-11,1437.041
2015-05-12,1435.903
2015-05-13,1454.403
2015-05-14,1458.137
2015-05-15,1473.048
2015-05-18,1471.753
2015-05-19,1464.09
2015-05-20,1460.771
2015-05-21,1468.349
2015-05-22,1457.429
2015-05-25,1457.429
