Date,WORLD GROWTH Standard (Large+Mid Cap)
2009-12-01,2485.406
2009-12-02,2492.01
2009-12-03,2486.821
2009-12-04,2480.672
2009-12-07,2473.077
2009-12-08,2444.083
2009-12-09,2441.583
2009-12-10,2453.552
2009-12-11,2455.869
2009-12-14,2479.23
2009-12-15,2466.813
2009-12-16,2482.228
2009-12-17,2438.245
2009-12-18,2439.658
2009-12-21,2463.355
2009-12-22,2472.775
2009-12-23,2492.325
2009-12-24,2505.694
2009-12-25,2504.666
2009-12-28,2515.548
2009-12-29,2518.896
2009-12-30,2505.103
2009-12-31,2498.202
2010-01-01,2498.202
2010-01-04,2542.688
2010-01-05,2545.955
2010-01-06,2546.707
2010-01-07,2542.355
2010-01-08,2557.792
2010-01-11,2573.609
2010-01-12,2555.596
2010-01-13,2561.91
2010-01-14,2576.681
2010-01-15,2551.721
2010-01-18,2557.881
2010-01-19,2568.229
2010-01-20,2525.245
2010-01-21,2491.17
2010-01-22,2451.558
2010-01-25,2448.534
2010-01-26,2438.79
2010-01-27,2432.617
2010-01-28,2403.151
2010-01-29,2379.497
2010-02-01,2401.166
2010-02-02,2433.083
2010-02-03,2426.986
2010-02-04,2358.178
2010-02-05,2335.492
2010-02-08,2332.21
2010-02-09,2352.14
2010-02-10,2350.535
2010-02-11,2371.697
2010-02-12,2372.674
2010-02-15,2372.886
2010-02-16,2408.44
2010-02-17,2429.792
2010-02-18,2441.913
2010-02-19,2431.088
2010-02-22,2440.546
2010-02-23,2417.349
2010-02-24,2426.741
2010-02-25,2409.008
2010-02-26,2428.555
2010-03-01,2449.145
2010-03-02,2468.895
2010-03-03,2486.533
2010-03-04,2482.386
2010-03-05,2513.447
2010-03-08,2523.28
2010-03-09,2521.987
2010-03-10,2534.584
2010-03-11,2539.468
2010-03-12,2551.31
2010-03-15,2538.869
2010-03-16,2561.844
2010-03-17,2579.003
2010-03-18,2567.436
2010-03-19,2554.075
2010-03-22,2563.102
2010-03-23,2577.574
2010-03-24,2553.588
2010-03-25,2555.405
2010-03-26,2558.529
2010-03-29,2575.62
2010-03-30,2580.492
2010-03-31,2578.827
2010-04-01,2602.966
2010-04-02,2603.903
2010-04-05,2614.976
2010-04-06,2614.496
2010-04-07,2605.506
2010-04-08,2600.666
2010-04-09,2625.849
2010-04-12,2636.988
2010-04-13,2630.547
2010-04-14,2657.971
2010-04-15,2663.201
2010-04-16,2624.894
2010-04-19,2613.276
2010-04-20,2634.39
2010-04-21,2631.644
2010-04-22,2620.831
2010-04-23,2638.022
2010-04-26,2648.517
2010-04-27,2595.836
2010-04-28,2574.73
2010-04-29,2606.299
2010-04-30,2585.422
2010-05-03,2591.113
2010-05-04,2525.246
2010-05-05,2497.156
2010-05-06,2435.93
2010-05-07,2375.892
2010-05-10,2489.719
2010-05-11,2472.782
2010-05-12,2506.129
2010-05-13,2493.934
2010-05-14,2433.27
2010-05-17,2415.758
2010-05-18,2407.786
2010-05-19,2370.098
2010-05-20,2300.525
2010-05-21,2319.493
2010-05-24,2305.93
2010-05-25,2270.76
2010-05-26,2281.48
2010-05-27,2349.605
2010-05-28,2341.604
2010-05-31,2342.029
2010-06-01,2322.273
2010-06-02,2346.752
2010-06-03,2376.99
2010-06-04,2312.014
2010-06-07,2268.894
2010-06-08,2274.703
2010-06-09,2287.956
2010-06-10,2343.855
2010-06-11,2354.486
2010-06-14,2380.952
2010-06-15,2418.198
2010-06-16,2426.05
2010-06-17,2428.048
2010-06-18,2431.787
2010-06-21,2444.657
2010-06-22,2412.346
2010-06-23,2393.777
2010-06-24,2365.457
2010-06-25,2356.426
2010-06-28,2363.732
2010-06-29,2286.017
2010-06-30,2268.166
2010-07-01,2257.236
2010-07-02,2258.74
2010-07-05,2253.12
2010-07-06,2289.855
2010-07-07,2330.754
2010-07-08,2358.445
2010-07-09,2372.648
2010-07-12,2374.006
2010-07-13,2410.56
2010-07-14,2424.238
2010-07-15,2425.508
2010-07-16,2375.081
2010-07-19,2374.387
2010-07-20,2387.14
2010-07-21,2376.707
2010-07-22,2423.217
2010-07-23,2441.975
2010-07-26,2463.957
2010-07-27,2457.356
2010-07-28,2454.471
2010-07-29,2448.892
2010-07-30,2443.553
2010-08-02,2499.033
2010-08-03,2501.284
2010-08-04,2501.489
2010-08-05,2501.791
2010-08-06,2502.022
2010-08-09,2514.211
2010-08-10,2485.628
2010-08-11,2417.718
2010-08-12,2403.129
2010-08-13,2398.406
2010-08-16,2407.397
2010-08-17,2437.779
2010-08-18,2441.072
2010-08-19,2418.235
2010-08-20,2391.651
2010-08-23,2385.857
2010-08-24,2353.995
2010-08-25,2344.356
2010-08-26,2352.688
2010-08-27,2376.759
2010-08-30,2367.905
2010-08-31,2357.314
2010-09-01,2424.894
2010-09-02,2444.058
2010-09-03,2470.076
2010-09-06,2479.776
2010-09-07,2456.16
2010-09-08,2466.958
2010-09-09,2480.876
2010-09-10,2486.677
2010-09-13,2520.261
2010-09-14,2532.186
2010-09-15,2537.76
2010-09-16,2535.111
2010-09-17,2537.86
2010-09-20,2570.84
2010-09-21,2567.421
2010-09-22,2573.996
2010-09-23,2564.069
2010-09-24,2607.194
2010-09-27,2604.395
2010-09-28,2614.978
2010-09-29,2617.654
2010-09-30,2605.746
2010-10-01,2613.425
2010-10-04,2595.377
2010-10-05,2645.286
2010-10-06,2657.57
2010-10-07,2657.822
2010-10-08,2668.759
2010-10-11,2670.914
2010-10-12,2666.86
2010-10-13,2701.698
2010-10-14,2713.615
2010-10-15,2717.936
2010-10-18,2720.843
2010-10-19,2675.299
2010-10-20,2704.136
2010-10-21,2714.653
2010-10-22,2712.75
2010-10-25,2731.977
2010-10-26,2719.486
2010-10-27,2698.694
2010-10-28,2714.251
2010-10-29,2716.391
2010-11-01,2722.496
2010-11-02,2747.382
2010-11-03,2748.437
2010-11-04,2814.807
2010-11-05,2819.652
2010-11-08,2816.381
2010-11-09,2811.952
2010-11-10,2793.831
2010-11-11,2789.16
2010-11-12,2757.479
2010-11-15,2754.449
2010-11-16,2703.573
2010-11-17,2709.839
2010-11-18,2756.34
2010-11-19,2760.303
2010-11-22,2760.467
2010-11-23,2715.589
2010-11-24,2746.329
2010-11-25,2752.425
2010-11-26,2725.239
2010-11-29,2703.837
2010-11-30,2688.135
2010-12-01,2738.822
2010-12-02,2786.2
2010-12-03,2810.487
2010-12-06,2807.802
2010-12-07,2816.921
2010-12-08,2804.081
2010-12-09,2807.89
2010-12-10,2818.896
2010-12-13,2837.714
2010-12-14,2841.908
2010-12-15,2824.15
2010-12-16,2826.042
2010-12-17,2824.768
2010-12-20,2829.218
2010-12-21,2854.356
2010-12-22,2857.192
2010-12-23,2856.198
2010-12-24,2858.491
2010-12-27,2855.318
2010-12-28,2859.526
2010-12-29,2868.909
2010-12-30,2864.433
2010-12-31,2870.284
2011-01-03,2885.396
2011-01-04,2881.897
2011-01-05,2871.868
2011-01-06,2869.968
2011-01-07,2867.211
2011-01-10,2857.737
2011-01-11,2874.631
2011-01-12,2905.627
2011-01-13,2915.557
2011-01-14,2919.29
2011-01-17,2916.752
2011-01-18,2938.2
2011-01-19,2917.907
2011-01-20,2877.352
2011-01-21,2882.873
2011-01-24,2907.286
2011-01-25,2906.421
2011-01-26,2931.736
2011-01-27,2933.939
2011-01-28,2887.78
2011-01-31,2902.219
2011-02-01,2946.765
2011-02-02,2955.144
2011-02-03,2950.988
2011-02-04,2957.3
2011-02-07,2972.473
2011-02-08,2990.623
2011-02-09,2979.306
2011-02-10,2968.671
2011-02-11,2980.543
2011-02-14,2991.63
2011-02-15,2987.072
2011-02-16,3000.568
2011-02-17,3014.819
2011-02-18,3017.388
2011-02-21,3008.847
2011-02-22,2961.083
2011-02-23,2938.73
2011-02-24,2934.682
2011-02-25,2973.155
2011-02-28,2992.469
2011-03-01,2970.268
2011-03-02,2967.273
2011-03-03,3001.496
2011-03-04,2994.421
2011-03-07,2969.372
2011-03-08,2971.369
2011-03-09,2966.566
2011-03-10,2907.972
2011-03-11,2912.48
2011-03-14,2883.366
2011-03-15,2820.737
2011-03-16,2797.751
2011-03-17,2838.828
2011-03-18,2853.305
2011-03-21,2899.391
2011-03-22,2904.156
2011-03-23,2910.09
2011-03-24,2942.302
2011-03-25,2945.723
2011-03-28,2935.464
2011-03-29,2948.988
2011-03-30,2978.929
2011-03-31,2979.185
2011-04-01,2991.736
2011-04-04,3003.354
2011-04-05,3000.687
2011-04-06,3009.206
2011-04-07,2998.412
2011-04-08,3010.516
2011-04-11,3004.603
2011-04-12,2970.924
2011-04-13,2987.37
2011-04-14,2985.227
2011-04-15,2989.296
2011-04-18,2948.557
2011-04-19,2968.608
2011-04-20,3029.892
2011-04-21,3060.229
2011-04-22,3060.439
2011-04-25,3051.219
2011-04-26,3068.863
2011-04-27,3076.068
2011-04-28,3102.366
2011-04-29,3110.58
2011-05-02,3118.652
2011-05-03,3096.14
2011-05-04,3070.819
2011-05-05,3039.517
2011-05-06,3050.719
2011-05-09,3043.77
2011-05-10,3071.019
2011-05-11,3051.486
2011-05-12,3038.336
2011-05-13,3022.563
2011-05-16,3007.283
2011-05-17,2989.889
2011-05-18,3019.811
2011-05-19,3029.065
2011-05-20,3012.74
2011-05-23,2961.327
2011-05-24,2967.615
2011-05-25,2978.339
2011-05-26,2999.473
2011-05-27,3026.322
2011-05-30,3027.447
2011-05-31,3063.142
2011-06-01,3025.306
2011-06-02,3004.321
2011-06-03,2988.893
2011-06-06,2968.321
2011-06-07,2971.969
2011-06-08,2944.986
2011-06-09,2959.17
2011-06-10,2912.592
2011-06-13,2908.887
2011-06-14,2947.464
2011-06-15,2900.551
2011-06-16,2871.419
2011-06-17,2880.742
2011-06-20,2884.383
2011-06-21,2933.894
2011-06-22,2928.708
2011-06-23,2896.237
2011-06-24,2885.013
2011-06-27,2901.375
2011-06-28,2939.434
2011-06-29,2978.211
2011-06-30,3015.155
2011-07-01,3043.652
2011-07-04,3055.639
2011-07-05,3057.859
2011-07-06,3056.326
2011-07-07,3083.717
2011-07-08,3067.027
2011-07-11,3005.707
2011-07-12,2987.494
2011-07-13,3019.831
2011-07-14,2995.838
2011-07-15,3009.502
2011-07-18,2976.37
2011-07-19,3025.182
2011-07-20,3036.144
2011-07-21,3070.719
2011-07-22,3087.54
2011-07-25,3076.363
2011-07-26,3079.175
2011-07-27,3024.975
2011-07-28,3011.929
2011-07-29,2996.888
2011-08-01,2980.436
2011-08-02,2914.04
2011-08-03,2902.255
2011-08-04,2772.774
2011-08-05,2738.772
2011-08-08,2597.759
2011-08-09,2677.258
2011-08-10,2607.694
2011-08-11,2688.538
2011-08-12,2726.107
2011-08-15,2775.109
2011-08-16,2757.417
2011-08-17,2761.86
2011-08-18,2633.272
2011-08-19,2595.805
2011-08-22,2596.117
2011-08-23,2661.489
2011-08-24,2682.374
2011-08-25,2649.935
2011-08-26,2680.265
2011-08-29,2741.675
2011-08-30,2760.176
2011-08-31,2794.397
2011-09-01,2778.858
2011-09-02,2718.355
2011-09-05,2669.515
2011-09-06,2648.936
2011-09-07,2721.183
2011-09-08,2712.738
2011-09-09,2633.416
2011-09-12,2608.251
2011-09-13,2635.249
2011-09-14,2662.108
2011-09-15,2711.157
2011-09-16,2727.504
2011-09-19,2688.035
2011-09-20,2699.232
2011-09-21,2645.32
2011-09-22,2528.387
2011-09-23,2537.931
2011-09-26,2563.855
2011-09-27,2633.273
2011-09-28,2590.018
2011-09-29,2592.427
2011-09-30,2529.19
2011-10-03,2464.436
2011-10-04,2465.714
2011-10-05,2518.241
2011-10-06,2584.943
2011-10-07,2591.241
2011-10-10,2659.928
2011-10-11,2670.388
2011-10-12,2703.459
2011-10-13,2698.168
2011-10-14,2742.085
2011-10-17,2707.677
2011-10-18,2718.282
2011-10-19,2701.414
2011-10-20,2680.365
2011-10-21,2745.298
2011-10-24,2793.336
2011-10-25,2758.123
2011-10-26,2765.028
2011-10-27,2876.175
2011-10-28,2893.018
2011-10-31,2810.48
2011-11-01,2721.401
2011-11-02,2755.649
2011-11-03,2798.375
2011-11-04,2796.222
2011-11-07,2799.25
2011-11-08,2824.831
2011-11-09,2743.773
2011-11-10,2734.402
2011-11-11,2796.211
2011-11-14,2773.69
2011-11-15,2772.064
2011-11-16,2743.68
2011-11-17,2700.839
2011-11-18,2685.389
2011-11-21,2624.542
2011-11-22,2623.494
2011-11-23,2568.234
2011-11-24,2563.279
2011-11-25,2555.619
2011-11-28,2638.429
2011-11-29,2652.855
2011-11-30,2752.771
2011-12-01,2756.015
2011-12-02,2756.427
2011-12-05,2779.036
2011-12-06,2763.707
2011-12-07,2769.253
2011-12-08,2723.797
2011-12-09,2748.502
2011-12-12,2711.733
2011-12-13,2686.278
2011-12-14,2634.008
2011-12-15,2638.077
2011-12-16,2647.459
2011-12-19,2625.073
2011-12-20,2691.366
2011-12-21,2683.309
2011-12-22,2697.818
2011-12-23,2717.968
2011-12-26,2719.618
2011-12-27,2723.914
2011-12-28,2691.411
2011-12-29,2710.641
2011-12-30,2722.762
2012-01-02,2729.487
2012-01-03,2776.457
2012-01-04,2773.036
2012-01-05,2761.276
2012-01-06,2750.917
2012-01-09,2753.155
2012-01-10,2785.454
2012-01-11,2775.848
2012-01-12,2783.409
2012-01-13,2769.982
2012-01-16,2773.912
2012-01-17,2797.321
2012-01-18,2825.127
2012-01-19,2847.994
2012-01-20,2848.666
2012-01-23,2864.058
2012-01-24,2854.012
2012-01-25,2878.318
2012-01-26,2897.56
2012-01-27,2890.658
2012-01-30,2877.648
2012-01-31,2883.655
2012-02-01,2919.716
2012-02-02,2927.063
2012-02-03,2959.33
2012-02-06,2958.728
2012-02-07,2967.923
2012-02-08,2973.124
2012-02-09,2984.005
2012-02-10,2954.706
2012-02-13,2977.902
2012-02-14,2969.395
2012-02-15,2972.06
2012-02-16,2983.471
2012-02-17,2995.613
2012-02-20,3015.797
2012-02-21,3011.631
2012-02-22,3004.868
2012-02-23,3020.387
2012-02-24,3034.174
2012-02-27,3028.639
2012-02-28,3042.794
2012-02-29,3034.049
2012-03-01,3046.701
2012-03-02,3031.574
2012-03-05,3013.687
2012-03-06,2953.93
2012-03-07,2969.414
2012-03-08,3020.276
2012-03-09,3025.453
2012-03-12,3018.908
2012-03-13,3058.849
2012-03-14,3051.908
2012-03-15,3071.596
2012-03-16,3086.97
2012-03-19,3099.139
2012-03-20,3076.388
2012-03-21,3070.462
2012-03-22,3053.025
2012-03-23,3061.473
2012-03-26,3099.684
2012-03-27,3099.896
2012-03-28,3081.479
2012-03-29,3068.732
2012-03-30,3084.527
2012-04-02,3119.095
2012-04-03,3108.107
2012-04-04,3046.172
2012-04-05,3048.534
2012-04-06,3045.843
2012-04-09,3027.178
2012-04-10,2979.739
2012-04-11,2996.316
2012-04-12,3042.03
2012-04-13,3007.586
2012-04-16,2997.841
2012-04-17,3046.648
2012-04-18,3043.828
2012-04-19,3029.822
2012-04-20,3037.095
2012-04-23,2993.76
2012-04-24,3002.321
2012-04-25,3045.338
2012-04-26,3065.256
2012-04-27,3080.451
2012-04-30,3069.922
2012-05-01,3073.576
2012-05-02,3069.202
2012-05-03,3052.724
2012-05-04,3001.641
2012-05-07,2989.289
2012-05-08,2961.41
2012-05-09,2943.718
2012-05-10,2946.665
2012-05-11,2945.358
2012-05-14,2904.547
2012-05-15,2883.531
2012-05-16,2862.504
2012-05-17,2828.308
2012-05-18,2794.863
2012-05-21,2837.999
2012-05-22,2855.122
2012-05-23,2830.494
2012-05-24,2836.437
2012-05-25,2830.01
2012-05-28,2835.716
2012-05-29,2867.099
2012-05-30,2821.147
2012-05-31,2807.577
2012-06-01,2741.67
2012-06-04,2738.137
2012-06-05,2753.978
2012-06-06,2813.641
2012-06-07,2829.151
2012-06-08,2824.205
2012-06-11,2812.252
2012-06-12,2830.795
2012-06-13,2822.83
2012-06-14,2831.32
2012-06-15,2858.067
2012-06-18,2876.527
2012-06-19,2910.255
2012-06-20,2913.237
2012-06-21,2856.053
2012-06-22,2852.479
2012-06-25,2814.116
2012-06-26,2820.393
2012-06-27,2842.766
2012-06-28,2833.99
2012-06-29,2920.601
2012-07-02,2932.942
2012-07-03,2963.547
2012-07-04,2962.164
2012-07-05,2950.531
2012-07-06,2918.962
2012-07-09,2905.428
2012-07-10,2891.609
2012-07-11,2882.446
2012-07-12,2855.06
2012-07-13,2897.339
2012-07-16,2896.215
2012-07-17,2903.254
2012-07-18,2929.838
2012-07-19,2961.148
2012-07-20,2925.849
2012-07-23,2878.378
2012-07-24,2860.01
2012-07-25,2854.463
2012-07-26,2915.66
2012-07-27,2967.354
2012-07-30,2973.616
2012-07-31,2965.369
2012-08-01,2958.84
2012-08-02,2935.082
2012-08-03,2988.936
2012-08-06,3009.394
2012-08-07,3027.177
2012-08-08,3025.676
2012-08-09,3033.107
2012-08-10,3032.978
2012-08-13,3030.33
2012-08-14,3033.934
2012-08-15,3035.904
2012-08-16,3062.543
2012-08-17,3069.476
2012-08-20,3069.519
2012-08-21,3076.385
2012-08-22,3066.155
2012-08-23,3062.332
2012-08-24,3064.531
2012-08-27,3066.78
2012-08-28,3061.205
2012-08-29,3060.19
2012-08-30,3032.965
2012-08-31,3049.703
2012-09-03,3054.88
2012-09-04,3040.972
2012-09-05,3038.001
2012-09-06,3094.018
2012-09-07,3123.452
2012-09-10,3105.697
2012-09-11,3114.135
2012-09-12,3124.427
2012-09-13,3155.421
2012-09-14,3198.476
2012-09-17,3190.144
2012-09-18,3183.031
2012-09-19,3194.742
2012-09-20,3176.27
2012-09-21,3182.116
2012-09-24,3163.707
2012-09-25,3150.386
2012-09-26,3113.762
2012-09-27,3142.306
2012-09-28,3124.086
2012-10-01,3139.174
2012-10-02,3140.642
2012-10-03,3140.766
2012-10-04,3162.657
2012-10-05,3172.042
2012-10-08,3150.899
2012-10-09,3115.777
2012-10-10,3097.583
2012-10-11,3103.658
2012-10-12,3102.615
2012-10-15,3117.36
2012-10-16,3154.971
2012-10-17,3168.897
2012-10-18,3158.808
2012-10-19,3118.283
2012-10-22,3118.127
2012-10-23,3072.028
2012-10-24,3070.236
2012-10-25,3078.647
2012-10-26,3075.887
2012-10-29,3071.017
2012-10-30,3079.868
2012-10-31,3076.163
2012-11-01,3103.911
2012-11-02,3086.889
2012-11-05,3087.169
2012-11-06,3102.692
2012-11-07,3058.213
2012-11-08,3025.875
2012-11-09,3028.651
2012-11-12,3024.912
2012-11-13,3021.955
2012-11-14,2987.715
2012-11-15,2978.345
2012-11-16,2980.767
2012-11-19,3050.065
2012-11-20,3053.03
2012-11-21,3059.152
2012-11-22,3074.888
2012-11-23,3109.716
2012-11-26,3107.935
2012-11-27,3103.343
2012-11-28,3114.711
2012-11-29,3141.28
2012-11-30,3141.683
2012-12-03,3139.199
2012-12-04,3137.145
2012-12-05,3129.18
2012-12-06,3140.449
2012-12-07,3141.656
2012-12-10,3146.835
2012-12-11,3163.975
2012-12-12,3164.49
2012-12-13,3151.847
2012-12-14,3144.349
2012-12-17,3166.398
2012-12-18,3195.273
2012-12-19,3196.076
2012-12-20,3200.325
2012-12-21,3175.523
2012-12-24,3170.641
2012-12-25,3172.688
2012-12-26,3160.96
2012-12-27,3164.673
2012-12-28,3144.644
2012-12-31,3175.47
2013-01-01,3175.569
2013-01-02,3242.459
2013-01-03,3235.187
2013-01-04,3243.696
2013-01-07,3236.033
2013-01-08,3227.34
2013-01-09,3238.069
2013-01-10,3259.831
2013-01-11,3268.526
2013-01-14,3260.061
2013-01-15,3266.435
2013-01-16,3261.189
2013-01-17,3278.561
2013-01-18,3283.288
2013-01-21,3285.289
2013-01-22,3294.93
2013-01-23,3299.383
2013-01-24,3298.543
2013-01-25,3320.139
2013-01-28,3311.885
2013-01-29,3322.956
2013-01-30,3321.986
2013-01-31,3313.324
2013-02-01,3345.172
2013-02-04,3306.53
2013-02-05,3319.98
2013-02-06,3328.306
2013-02-07,3317.212
2013-02-08,3339.945
2013-02-11,3322.405
2013-02-12,3336.355
2013-02-13,3339.003
2013-02-14,3338.24
2013-02-15,3330.945
2013-02-18,3333.044
2013-02-19,3358.003
2013-02-20,3337.348
2013-02-21,3297.844
2013-02-22,3321.968
2013-02-25,3296.712
2013-02-26,3290.748
2013-02-27,3319.812
2013-02-28,3335.675
2013-03-01,3329.568
2013-03-04,3337.851
2013-03-05,3374.179
2013-03-06,3375.854
2013-03-07,3384.78
2013-03-08,3390.398
2013-03-11,3404.675
2013-03-12,3400.094
2013-03-13,3397.132
2013-03-14,3419.584
2013-03-15,3430.925
2013-03-18,3400.663
2013-03-19,3390.851
2013-03-20,3408.133
2013-03-21,3387.392
2013-03-22,3401.231
2013-03-25,3392.178
2013-03-26,3407.947
2013-03-27,3405.691
2013-03-28,3423.689
2013-03-29,3424.127
2013-04-01,3405.029
2013-04-02,3422.272
2013-04-03,3405.681
2013-04-04,3393.256
2013-04-05,3382.228
2013-04-08,3404.389
2013-04-09,3411.958
2013-04-10,3455.776
2013-04-11,3484.664
2013-04-12,3470.736
2013-04-15,3407.857
2013-04-16,3428.778
2013-04-17,3383.58
2013-04-18,3361.157
2013-04-19,3379.856
2013-04-22,3390.269
2013-04-23,3427.34
2013-04-24,3441.05
2013-04-25,3463.815
2013-04-26,3461.55
2013-04-29,3486.342
2013-04-30,3506.885
2013-05-01,3488.146
2013-05-02,3497.223
2013-05-03,3528.377
2013-05-06,3529.185
2013-05-07,3550.723
2013-05-08,3583.452
2013-05-09,3570.601
2013-05-10,3576.236
2013-05-13,3580.399
2013-05-14,3599.305
2013-05-15,3608.307
2013-05-16,3600.45
2013-05-17,3609.407
2013-05-20,3619.607
2013-05-21,3624.528
2013-05-22,3605.074
2013-05-23,3559.506
2013-05-24,3561.318
2013-05-27,3552.517
2013-05-28,3568.846
2013-05-29,3548.417
2013-05-30,3555.076
2013-05-31,3512.063
2013-06-03,3506.652
2013-06-04,3507.301
2013-06-05,3455.028
2013-06-06,3465.752
2013-06-07,3504.949
2013-06-10,3513.122
2013-06-11,3490.164
2013-06-12,3478.946
2013-06-13,3490.798
2013-06-14,3492.216
2013-06-17,3521.039
2013-06-18,3536.359
2013-06-19,3521.458
2013-06-20,3398.678
2013-06-21,3389.095
2013-06-24,3340.054
2013-06-25,3366.802
2013-06-26,3398.725
2013-06-27,3424.942
2013-06-28,3420.531
2013-07-01,3452.336
2013-07-02,3456.296
2013-07-03,3450.46
2013-07-04,3468.116
2013-07-05,3470.865
2013-07-08,3487.011
2013-07-09,3511.661
2013-07-10,3526.177
2013-07-11,3584.156
2013-07-12,3589.198
2013-07-15,3591.945
2013-07-16,3589.842
2013-07-17,3597.466
2013-07-18,3611.011
2013-07-19,3616.073
2013-07-22,3629.867
2013-07-23,3620.462
2013-07-24,3619.848
2013-07-25,3622.189
2013-07-26,3617.574
2013-07-29,3599.719
2013-07-30,3608.977
2013-07-31,3604.207
2013-08-01,3650.919
2013-08-02,3676.874
2013-08-05,3673.413
2013-08-06,3669.827
2013-08-07,3645.766
2013-08-08,3662.655
2013-08-09,3657.964
2013-08-12,3651.832
2013-08-13,3663.324
2013-08-14,3663.859
2013-08-15,3616.787
2013-08-16,3619.76
2013-08-19,3609.851
2013-08-20,3610.298
2013-08-21,3588.194
2013-08-22,3607.922
2013-08-23,3627.826
2013-08-26,3624.697
2013-08-27,3575.308
2013-08-28,3562.078
2013-08-29,3567.211
2013-08-30,3546.28
2013-09-02,3567.432
2013-09-03,3585.574
2013-09-04,3611.014
2013-09-05,3612.044
2013-09-06,3622.685
2013-09-09,3657.026
2013-09-10,3686.05
2013-09-11,3700.609
2013-09-12,3695.403
2013-09-13,3696.172
2013-09-16,3724.39
2013-09-17,3726.965
2013-09-18,3764.458
2013-09-19,3798.086
2013-09-20,3777.808
2013-09-23,3765.034
2013-09-24,3760.028
2013-09-25,3750.957
2013-09-26,3766.658
2013-09-27,3763.663
2013-09-30,3738.182
2013-10-01,3762.613
2013-10-02,3752.394
2013-10-03,3731.985
2013-10-04,3740.5
2013-10-07,3711.853
2013-10-08,3674.685
2013-10-09,3660.825
2013-10-10,3723.08
2013-10-11,3751.444
2013-10-14,3764.545
2013-10-15,3752.318
2013-10-16,3780.147
2013-10-17,3816.129
2013-10-18,3852.292
2013-10-21,3857.145
2013-10-22,3884.264
2013-10-23,3867.452
2013-10-24,3885.942
2013-10-25,3882.526
2013-10-28,3888.297
2013-10-29,3892.74
2013-10-30,3886.866
2013-10-31,3867.959
2013-11-01,3855.583
2013-11-04,3866.548
2013-11-05,3858.522
2013-11-06,3871.847
2013-11-07,3823.774
2013-11-08,3842.559
2013-11-11,3854.948
2013-11-12,3852.364
2013-11-13,3863.083
2013-11-14,3893.476
2013-11-15,3914.066
2013-11-18,3911.607
2013-11-19,3896.938
2013-11-20,3884.817
2013-11-21,3897.793
2013-11-22,3916.959
2013-11-25,3921.45
2013-11-26,3923.379
2013-11-27,3932.655
2013-11-28,3943.166
2013-11-29,3945.119
2013-12-02,3927.807
2013-12-03,3910.024
2013-12-04,3889.139
2013-12-05,3884.332
2013-12-06,3912.239
2013-12-09,3923.685
2013-12-10,3916.234
2013-12-11,3885.482
2013-12-12,3857.405
2013-12-13,3858.195
2013-12-16,3881.287
2013-12-17,3869.991
2013-12-18,3919.403
2013-12-19,3930.087
2013-12-20,3952.993
2013-12-23,3982.936
2013-12-24,3985.805
2013-12-25,3986.35
2013-12-26,4001.884
2013-12-27,4019.907
2013-12-30,4025.664
2013-12-31,4039.316
2014-01-01,4039.394
2014-01-02,4004.377
2014-01-03,4003.88
2014-01-06,3987.711
2014-01-07,4004.078
2014-01-08,4016.604
2014-01-09,4006.277
2014-01-10,4028.164
2014-01-13,4001.308
2014-01-14,4020.711
2014-01-15,4037.923
2014-01-16,4036.476
2014-01-17,4030.711
2014-01-20,4030.807
2014-01-21,4043.862
2014-01-22,4052.445
2014-01-23,4023.89
2014-01-24,3940.556
2014-01-27,3904.231
2014-01-28,3918.348
2014-01-29,3894.481
2014-01-30,3908.468
2014-01-31,3889.093
2014-02-03,3825.573
2014-02-04,3825.73
2014-02-05,3832.817
2014-02-06,3885.704
2014-02-07,3935.375
2014-02-10,3950.438
2014-02-11,3991.462
2014-02-12,3999.888
2014-02-13,4013.982
2014-02-14,4027.551
2014-02-17,4035.946
2014-02-18,4056.487
2014-02-19,4040.802
2014-02-20,4040.932
2014-02-21,4050.103
2014-02-24,4075.121
2014-02-25,4082.167
2014-02-26,4073.265
2014-02-27,4085.464
2014-02-28,4099.359
2014-03-03,4049.158
2014-03-04,4106.577
2014-03-05,4111.757
2014-03-06,4130.045
2014-03-07,4117.196
2014-03-10,4105.793
2014-03-11,4095.468
2014-03-12,4079.435
2014-03-13,4041.321
2014-03-14,4014.168
2014-03-17,4045.971
2014-03-18,4075.507
2014-03-19,4057.792
2014-03-20,4044.1
2014-03-21,4034.819
2014-03-24,4010.855
2014-03-25,4028.167
2014-03-26,4020.331
2014-03-27,4019.405
2014-03-28,4034.971
2014-03-31,4062.978
2014-04-01,4094.495
2014-04-02,4105.031
2014-04-03,4095.314
2014-04-04,4062.381
2014-04-07,4015.475
2014-04-08,4027.455
2014-04-09,4062.281
2014-04-10,4008.508
2014-04-11,3959.679
2014-04-14,3976.472
2014-04-15,3982.581
2014-04-16,4030.646
2014-04-17,4041.897
2014-04-18,4044.421
2014-04-21,4051.224
2014-04-22,4079.446
2014-04-23,4069.691
2014-04-24,4078.127
2014-04-25,4045.494
2014-04-28,4042.47
2014-04-29,4065.718
2014-04-30,4081.087
2014-05-01,4095.521
2014-05-02,4094.784
2014-05-05,4101.587
2014-05-06,4083.652
2014-05-07,4075.595
2014-05-08,4079.907
2014-05-09,4077.435
2014-05-12,4111.761
2014-05-13,4120.06
2014-05-14,4112.38
2014-05-15,4081.649
2014-05-16,4089.427
