Date,BELGIUM GROWTH Standard (Large+Mid Cap)
2010-01-05,2611.976
2010-01-06,2591.019
2010-01-07,2541.19
2010-01-08,2520.951
2010-01-11,2562.718
2010-01-12,2539.857
2010-01-13,2568.2
2010-01-14,2566.718
2010-01-15,2503.993
2010-01-18,2537.609
2010-01-19,2509.971
2010-01-20,2436.79
2010-01-21,2383.557
2010-01-22,2425.169
2010-01-25,2396.918
2010-01-26,2403.69
2010-01-27,2452.561
2010-01-28,2425.493
2010-01-29,2472.812
2010-02-01,2485.533
2010-02-02,2513.703
2010-02-03,2495.137
2010-02-04,2393.92
2010-02-05,2301.946
2010-02-08,2349.503
2010-02-09,2370.288
2010-02-10,2374.979
2010-02-11,2393.449
2010-02-12,2417.836
2010-02-15,2400.77
2010-02-16,2441.737
2010-02-17,2487.995
2010-02-18,2488.539
2010-02-19,2466.003
2010-02-22,2441.145
2010-02-23,2427.587
2010-02-24,2469.517
2010-02-25,2408.284
2010-02-26,2463.313
2010-03-01,2488.973
2010-03-02,2496.354
2010-03-03,2541.47
2010-03-04,2458.416
2010-03-05,2450.621
2010-03-08,2429.357
2010-03-09,2456.053
2010-03-10,2500.007
2010-03-11,2494.936
2010-03-12,2506.32
2010-03-15,2466.316
2010-03-16,2532.764
2010-03-17,2548.815
2010-03-18,2543.673
2010-03-19,2532.465
2010-03-22,2538.473
2010-03-23,2552.716
2010-03-24,2513.944
2010-03-25,2505.431
2010-03-26,2491.005
2010-03-29,2521.052
2010-03-30,2501.811
2010-03-31,2505.714
2010-04-01,2524.942
2010-04-02,2524.942
2010-04-05,2519.16
2010-04-06,2537.723
2010-04-07,2534.75
2010-04-08,2528.659
2010-04-09,2573.365
2010-04-12,2609.539
2010-04-13,2551.221
2010-04-14,2552.998
2010-04-15,2524.737
2010-04-16,2484.127
2010-04-19,2464.302
2010-04-20,2501.186
2010-04-21,2473.078
2010-04-22,2457.067
2010-04-23,2471.812
2010-04-26,2483.335
2010-04-27,2418.358
2010-04-28,2388.365
2010-04-29,2455.593
2010-04-30,2459.663
2010-05-03,2446.289
2010-05-04,2372.345
2010-05-05,2374.785
2010-05-06,2368.726
2010-05-07,2279.283
2010-05-10,2483.739
2010-05-11,2448.83
2010-05-12,2464.263
2010-05-13,2466.954
2010-05-14,2362.903
2010-05-17,2369.439
2010-05-18,2440.025
2010-05-19,2381.473
2010-05-20,2331.293
2010-05-21,2370.581
2010-05-24,2364.492
2010-05-25,2272.831
2010-05-26,2307.875
2010-05-27,2391.5
2010-05-28,2383.502
2010-05-31,2379.099
2010-06-01,2382.496
2010-06-02,2386.424
2010-06-03,2401.715
2010-06-04,2324.231
2010-06-07,2317.014
2010-06-08,2312.074
2010-06-09,2372.568
2010-06-10,2414.897
2010-06-11,2405.316
2010-06-14,2479.975
2010-06-15,2500.833
2010-06-16,2516.747
2010-06-17,2530.579
2010-06-18,2521.816
2010-06-21,2546.059
2010-06-22,2514.19
2010-06-23,2459.641
2010-06-24,2451.902
2010-06-25,2439.038
2010-06-28,2482.42
2010-06-29,2377.586
2010-06-30,2402.364
2010-07-01,2395.963
2010-07-02,2413.536
2010-07-05,2393.668
2010-07-06,2497.597
2010-07-07,2495.301
2010-07-08,2550.154
2010-07-09,2555.222
2010-07-12,2570.437
2010-07-13,2633.551
2010-07-14,2638.117
2010-07-15,2651.091
2010-07-16,2617.22
2010-07-19,2607.215
2010-07-20,2574.725
2010-07-21,2620.284
2010-07-22,2673.472
2010-07-23,2660.537
2010-07-26,2704.661
2010-07-27,2703.528
2010-07-28,2666.413
2010-07-29,2642.73
2010-07-30,2615.522
2010-08-02,2695.274
2010-08-03,2710.884
2010-08-04,2715.325
2010-08-05,2668.125
2010-08-06,2619.621
2010-08-09,2634.134
2010-08-10,2599.986
2010-08-11,2528.259
2010-08-12,2624.529
2010-08-13,2648.157
2010-08-16,2653.464
2010-08-17,2671.909
2010-08-18,2657.619
2010-08-19,2610.8
2010-08-20,2563.829
2010-08-23,2568.068
2010-08-24,2548.114
2010-08-25,2515.471
2010-08-26,2570.021
2010-08-27,2577.407
2010-08-30,2573.543
2010-08-31,2593.491
2010-09-01,2716.148
2010-09-02,2721.303
2010-09-03,2715.58
2010-09-06,2740.235
2010-09-07,2708.7
2010-09-08,2758.051
2010-09-09,2755.498
2010-09-10,2725.364
2010-09-13,2759.879
2010-09-14,2788.48
2010-09-15,2814.306
2010-09-16,2804.713
2010-09-17,2760.622
2010-09-20,2813.53
2010-09-21,2795.824
2010-09-22,2813.746
2010-09-23,2833.44
2010-09-24,2904.258
2010-09-27,2894.054
2010-09-28,2930.071
2010-09-29,2957.401
2010-09-30,2942.192
2010-10-01,2934.415
2010-10-04,2887.276
2010-10-05,2964.728
2010-10-06,2995.182
2010-10-07,2995.6
2010-10-08,3074.08
2010-10-11,3079.611
2010-10-12,3074.792
2010-10-13,3187.282
2010-10-14,3170.247
2010-10-15,3137.637
2010-10-18,3123.331
2010-10-19,3074.598
2010-10-20,3126.663
2010-10-21,3189.641
2010-10-22,3181.962
2010-10-25,3200.043
2010-10-26,3139.069
2010-10-27,3082.502
2010-10-28,3111.016
2010-10-29,3135.882
2010-11-01,3152.48
2010-11-02,3170.199
2010-11-03,3084.664
2010-11-04,3181.976
2010-11-05,3105.021
2010-11-08,3076.847
2010-11-09,3108.859
2010-11-10,3035.326
2010-11-11,3001.986
2010-11-12,2990.673
2010-11-15,2992.665
2010-11-16,2924.544
2010-11-17,2979.13
2010-11-18,3067.579
2010-11-19,3074.526
2010-11-22,3068.475
2010-11-23,2982.139
2010-11-24,2977.142
2010-11-25,2979.242
2010-11-26,2913.262
2010-11-29,2818.284
2010-11-30,2781.543
2010-12-01,2860.449
2010-12-02,2937.023
2010-12-03,2974.637
2010-12-06,2956.909
2010-12-07,2992.37
2010-12-08,2950.454
2010-12-09,2909.798
2010-12-10,2944.5
2010-12-13,2985.438
2010-12-14,2976.722
2010-12-15,2962.629
2010-12-16,2932.645
2010-12-17,2914.715
2010-12-20,2918.299
2010-12-21,2956.569
2010-12-22,2938.975
2010-12-23,2943.304
2010-12-24,2945.244
2010-12-27,2929.866
2010-12-28,2921.514
2010-12-29,2927.771
2010-12-30,2943.595
2010-12-31,2953.114
2011-01-03,2970.995
2011-01-04,2955.501
2011-01-05,2908.891
2011-01-06,2914.362
2011-01-07,2881.274
2011-01-10,2848.902
2011-01-11,2881.452
2011-01-12,2929.907
2011-01-13,2974.281
2011-01-14,2930.99
2011-01-17,2897.192
2011-01-18,2937.17
2011-01-19,2906.19
2011-01-20,2816.081
2011-01-21,2864.256
2011-01-24,2890.397
2011-01-25,2917.769
2011-01-26,2947.697
2011-01-27,2932.212
2011-01-28,2853.289
2011-01-31,2869.746
2011-02-01,2901.185
2011-02-02,2928.265
2011-02-03,2901.089
2011-02-04,2865.389
2011-02-07,2927.898
2011-02-08,2948.152
2011-02-09,2925.852
2011-02-10,2887.724
2011-02-11,2900.194
2011-02-14,2870.108
2011-02-15,2884.469
2011-02-16,2866.907
2011-02-17,2864.948
2011-02-18,2862.536
2011-02-21,2846.178
2011-02-22,2859.377
2011-02-23,2859.826
2011-02-24,2856.324
2011-02-25,2863.067
2011-02-28,2899.697
2011-03-01,2948.871
2011-03-02,2900.273
2011-03-03,2963.073
2011-03-04,2986.861
2011-03-07,2964.434
2011-03-08,2942.204
2011-03-09,2960.19
2011-03-10,2918.699
2011-03-11,2909.658
2011-03-14,2896.191
2011-03-15,2807.082
2011-03-16,2775.985
2011-03-17,2836.175
2011-03-18,2845.843
2011-03-21,2916.608
2011-03-22,2898.739
2011-03-23,2905.856
2011-03-24,2959.388
2011-03-25,2965.279
2011-03-28,2936.435
2011-03-29,2936.399
2011-03-30,2959.266
2011-03-31,2947.073
2011-04-01,3021.894
2011-04-04,3064.125
2011-04-05,3060.41
2011-04-06,3086.932
2011-04-07,3037.053
2011-04-08,3062.909
2011-04-11,3077.433
2011-04-12,3054.214
2011-04-13,3098.237
2011-04-14,3083.319
2011-04-15,3125.558
2011-04-18,3051.686
2011-04-19,3125.24
2011-04-20,3169.155
2011-04-21,3185.837
2011-04-22,3185.837
2011-04-25,3183.541
2011-04-26,3261.399
2011-04-27,3257.626
2011-04-28,3314.343
2011-04-29,3327.532
2011-05-02,3335.557
2011-05-03,3313.864
2011-05-04,3232.278
2011-05-05,3132.183
2011-05-06,3145.793
2011-05-09,3082.947
2011-05-10,3118.936
2011-05-11,3079.138
2011-05-12,3076.847
2011-05-13,3111.873
2011-05-16,3125.416
2011-05-17,3101.888
2011-05-18,3120.111
2011-05-19,3134.767
2011-05-20,3138.762
2011-05-23,3042.788
2011-05-24,3063.561
2011-05-25,3057.31
2011-05-26,3025.493
2011-05-27,3061.552
2011-05-30,3072.719
2011-05-31,3155.423
2011-06-01,3154.629
2011-06-02,3098.41
2011-06-03,3106.166
2011-06-06,3097.781
2011-06-07,3107.397
2011-06-08,3064.474
2011-06-09,3066.451
2011-06-10,2973.073
2011-06-13,2983.793
2011-06-14,3018.953
2011-06-15,2954.264
2011-06-16,2911.073
2011-06-17,2966.283
2011-06-20,2952.566
2011-06-21,2987.305
2011-06-22,2954.552
2011-06-23,2879.154
2011-06-24,2877.937
2011-06-27,2908.898
2011-06-28,2910.042
2011-06-29,2963.663
2011-06-30,2979.754
2011-07-01,2984.65
2011-07-04,3037.307
2011-07-05,2996.365
2011-07-06,2966.028
2011-07-07,3018.594
2011-07-08,2953.028
2011-07-11,2853.215
2011-07-12,2800.042
2011-07-13,2831.78
2011-07-14,2850.933
2011-07-15,2842.808
2011-07-18,2808.173
2011-07-19,2860.38
2011-07-20,2903.046
2011-07-21,2958.638
2011-07-22,3014.892
2011-07-25,3009.868
2011-07-26,3024.009
2011-07-27,2980.396
2011-07-28,2975.45
2011-07-29,2918.404
2011-08-01,2858.971
2011-08-02,2842.288
2011-08-03,2774.426
2011-08-04,2684.67
2011-08-05,2668.328
2011-08-08,2584.008
2011-08-09,2626.486
2011-08-10,2532.237
2011-08-11,2615.91
2011-08-12,2761.595
2011-08-15,2795.429
2011-08-16,2819.1
2011-08-17,2847.915
2011-08-18,2729.154
2011-08-19,2705.91
2011-08-22,2735.489
2011-08-23,2741.07
2011-08-24,2722.101
2011-08-25,2708.365
2011-08-26,2697.169
2011-08-29,2750.687
2011-08-30,2765.015
2011-08-31,2813.215
2011-09-01,2786.998
2011-09-02,2759.572
2011-09-05,2605.067
2011-09-06,2634.228
2011-09-07,2676.579
2011-09-08,2700.471
2011-09-09,2590.101
2011-09-12,2495.186
2011-09-13,2516.04
2011-09-14,2534.086
2011-09-15,2587.803
2011-09-16,2637.244
2011-09-19,2572.051
2011-09-20,2643.303
2011-09-21,2615.076
2011-09-22,2461.395
2011-09-23,2519.396
2011-09-26,2549.684
2011-09-27,2668.918
2011-09-28,2640.94
2011-09-29,2655.669
2011-09-30,2603.324
2011-10-03,2598.724
2011-10-04,2553.609
2011-10-05,2566.962
2011-10-06,2587.676
2011-10-07,2575.132
2011-10-10,2637.277
2011-10-11,2628.948
2011-10-12,2677.941
2011-10-13,2663.452
2011-10-14,2731.998
2011-10-17,2683.68
2011-10-18,2656.958
2011-10-19,2678.387
2011-10-20,2657.037
2011-10-21,2724.315
2011-10-24,2750.857
2011-10-25,2720.35
2011-10-26,2690.409
2011-10-27,2817.481
2011-10-28,2806.201
2011-10-31,2754.208
2011-11-01,2673.08
2011-11-02,2674.117
2011-11-03,2700.958
2011-11-04,2674.773
2011-11-07,2687.97
2011-11-08,2759.66
2011-11-09,2742.626
2011-11-10,2757.904
2011-11-11,2862.204
2011-11-14,2797.018
2011-11-15,2762.144
2011-11-16,2790.811
2011-11-17,2767.175
2011-11-18,2780.881
2011-11-21,2713.519
2011-11-22,2749.864
2011-11-23,2711.411
2011-11-24,2691.812
2011-11-25,2693.945
2011-11-28,2791.157
2011-11-29,2790.22
2011-11-30,2858.708
2011-12-01,2847.308
2011-12-02,2853.824
2011-12-05,2897.08
2011-12-06,2847.259
2011-12-07,2871.037
2011-12-08,2836.712
2011-12-09,2837.252
2011-12-12,2785.057
2011-12-13,2784.846
2011-12-14,2723.535
2011-12-15,2754.939
2011-12-16,2736.158
2011-12-19,2785.246
2011-12-20,2825.092
2011-12-21,2801.359
2011-12-22,2822.824
2011-12-23,2846.417
2011-12-26,2846.417
2011-12-27,2879.937
2011-12-28,2853.435
2011-12-29,2880.745
2011-12-30,2905.629
2012-01-02,2962.722
2012-01-03,2940.47
2012-01-04,2864.243
2012-01-05,2864.163
2012-01-06,2816.233
2012-01-09,2868.263
2012-01-10,2911.543
2012-01-11,2876.295
2012-01-12,2910.512
2012-01-13,2835.221
2012-01-16,2885.484
2012-01-17,2910.124
2012-01-18,2940.287
2012-01-19,2964.288
2012-01-20,2959.956
2012-01-23,2967.385
2012-01-24,2921.524
2012-01-25,2938.605
2012-01-26,3002.188
2012-01-27,2960.341
2012-01-30,2940.867
2012-01-31,2927.626
2012-02-01,3007.686
2012-02-02,3028.195
2012-02-03,3087.1
2012-02-06,3066.038
2012-02-07,3110.728
2012-02-08,3106.113
2012-02-09,3114.532
2012-02-10,3063.415
2012-02-13,3111.876
2012-02-14,3092.624
2012-02-15,3091.46
2012-02-16,3102.243
2012-02-17,3134.176
2012-02-20,3165.096
2012-02-21,3145.564
2012-02-22,3136.807
2012-02-23,3157.444
2012-02-24,3177.39
2012-02-27,3162.501
2012-02-28,3193.629
2012-02-29,3215.328
2012-03-01,3244.813
2012-03-02,3195.566
2012-03-05,3213.137
2012-03-06,3123.338
2012-03-07,3167.633
2012-03-08,3312.265
2012-03-09,3296.517
2012-03-12,3336.247
2012-03-13,3369.911
2012-03-14,3374.841
2012-03-15,3374.533
2012-03-16,3424.208
2012-03-19,3444.224
2012-03-20,3417.17
2012-03-21,3432.155
2012-03-22,3419.365
2012-03-23,3422.758
2012-03-26,3464.685
2012-03-27,3460.313
2012-03-28,3419.244
2012-03-29,3387.213
2012-03-30,3450.664
2012-04-02,3477.711
2012-04-03,3505.126
2012-04-04,3360.638
2012-04-05,3329.751
2012-04-06,3329.751
2012-04-09,3331.663
2012-04-10,3323.806
2012-04-11,3365.312
2012-04-12,3419.094
2012-04-13,3355.211
2012-04-16,3399.706
2012-04-17,3447.819
2012-04-18,3473.258
2012-04-19,3447.451
2012-04-20,3456.583
2012-04-23,3377.091
2012-04-24,3424.461
2012-04-25,3456.4
2012-04-26,3478.781
2012-04-27,3498.478
2012-04-30,3465.231
2012-05-01,3462.482
2012-05-02,3510.706
2012-05-03,3571.827
2012-05-04,3508.632
2012-05-07,3566.495
2012-05-08,3462.061
2012-05-09,3429.362
2012-05-10,3448.479
2012-05-11,3474.93
2012-05-14,3401.161
2012-05-15,3362.188
2012-05-16,3346.226
2012-05-17,3331.182
2012-05-18,3256.393
2012-05-21,3275.638
2012-05-22,3320.63
2012-05-23,3223.227
2012-05-24,3285.794
2012-05-25,3282.732
2012-05-28,3255.084
2012-05-29,3320.53
2012-05-30,3252.582
2012-05-31,3245.457
2012-06-01,3149.939
2012-06-04,3165.598
2012-06-05,3167.335
2012-06-06,3232.529
2012-06-07,3230.073
2012-06-08,3245.682
2012-06-11,3250.187
2012-06-12,3280.768
2012-06-13,3346.899
2012-06-14,3377.291
2012-06-15,3369.611
2012-06-18,3360.243
2012-06-19,3408.571
2012-06-20,3355.248
2012-06-21,3348.089
2012-06-22,3310.028
2012-06-25,3345.048
2012-06-26,3390.125
2012-06-27,3442.285
2012-06-28,3455.638
2012-06-29,3663.053
2012-07-02,3710.274
2012-07-03,3726.402
2012-07-04,3697.562
2012-07-05,3652.619
2012-07-06,3618.89
2012-07-09,3593.813
2012-07-10,3657.952
2012-07-11,3614.593
2012-07-12,3589.314
2012-07-13,3612.793
2012-07-16,3616.11
2012-07-17,3605.851
2012-07-18,3658.484
2012-07-19,3733.123
2012-07-20,3650.375
2012-07-23,3575.402
2012-07-24,3578.426
2012-07-25,3578.151
2012-07-26,3743.125
2012-07-27,3781.931
2012-07-30,3786.436
2012-07-31,3704.842
2012-08-01,3772.814
2012-08-02,3699.141
2012-08-03,3817.26
2012-08-06,3827.904
2012-08-07,3860.901
2012-08-08,3835.191
2012-08-09,3821.63
2012-08-10,3794.77
2012-08-13,3783.877
2012-08-14,3778.91
2012-08-15,3781.915
2012-08-16,3798.902
2012-08-17,3791.712
2012-08-20,3819.314
2012-08-21,3843.607
2012-08-22,3807.432
2012-08-23,3794.59
2012-08-24,3837.967
2012-08-27,3868.927
2012-08-28,3901.522
2012-08-29,3898.999
2012-08-30,3873.661
2012-08-31,3922.546
2012-09-03,4015.54
2012-09-04,3974.394
2012-09-05,3999.358
2012-09-06,4101.218
2012-09-07,4066.689
2012-09-10,3970.994
2012-09-11,4001.169
2012-09-12,3955.625
2012-09-13,3956.428
2012-09-14,4042.95
2012-09-17,4040.594
2012-09-18,4054.153
2012-09-19,4075.323
2012-09-20,4095.148
2012-09-21,4113.633
2012-09-24,4072.491
2012-09-25,4115.196
2012-09-26,4080.369
2012-09-27,4035.974
2012-09-28,4004.778
2012-10-01,4052.144
2012-10-02,4122.145
2012-10-03,4128.265
2012-10-04,4150.941
2012-10-05,4240.465
2012-10-08,4184.323
2012-10-09,4114.588
2012-10-10,4068.993
2012-10-11,4079.923
2012-10-12,4072.784
2012-10-15,4065.072
2012-10-16,4135.792
2012-10-17,4159.317
2012-10-18,4087.697
2012-10-19,4051.954
2012-10-22,4058.923
2012-10-23,4021.404
2012-10-24,4038.689
2012-10-25,4017.18
2012-10-26,4019.594
2012-10-29,4011.769
2012-10-30,4054.447
2012-10-31,3955.583
2012-11-01,3947.52
2012-11-02,3960.676
2012-11-05,3898.558
2012-11-06,3950.709
2012-11-07,3881.701
2012-11-08,3875.913
2012-11-09,3912.605
2012-11-12,3912.748
2012-11-13,3967.658
2012-11-14,3903.218
2012-11-15,3909.487
2012-11-16,3871.919
2012-11-19,4004.554
2012-11-20,4044.141
2012-11-21,3999.428
2012-11-22,4054.968
2012-11-23,4072.189
2012-11-26,4070.173
2012-11-27,4043.531
2012-11-28,4013.454
2012-11-29,4067.713
2012-11-30,4115.59
2012-12-03,4165.294
2012-12-04,4149.393
2012-12-05,4102.486
2012-12-06,4100.571
2012-12-07,4103.8
2012-12-10,4128.06
2012-12-11,4171.482
2012-12-12,4132.403
2012-12-13,4129.741
2012-12-14,4157.276
2012-12-17,4131.077
2012-12-18,4175.903
2012-12-19,4231.468
2012-12-20,4221.566
2012-12-21,4169.873
2012-12-24,4155.508
2012-12-25,4155.508
2012-12-26,4164.011
2012-12-27,4181.465
2012-12-28,4140.94
2012-12-31,4132.067
2013-01-01,4132.067
2013-01-02,4241.019
2013-01-03,4150.702
2013-01-04,4180.396
2013-01-07,4156.592
2013-01-08,4091.813
2013-01-09,4032.545
2013-01-10,4099.919
2013-01-11,4162.988
2013-01-14,4143.56
2013-01-15,4210.408
2013-01-16,4223.809
2013-01-17,4206.767
2013-01-18,4224.578
2013-01-21,4228.449
2013-01-22,4260.467
2013-01-23,4242.274
2013-01-24,4281.479
2013-01-25,4345.433
2013-01-28,4345.345
2013-01-29,4391.263
2013-01-30,4417.589
2013-01-31,4145.492
2013-02-01,4327.379
2013-02-04,4198.958
2013-02-05,4190.674
2013-02-06,4157.335
2013-02-07,4102.599
2013-02-08,4086.534
2013-02-11,4073.609
2013-02-12,4164.252
2013-02-13,4183.517
2013-02-14,4352.701
2013-02-15,4362.66
2013-02-18,4301.213
2013-02-19,4351.585
2013-02-20,4390.122
2013-02-21,4299.343
2013-02-22,4349.831
2013-02-25,4368.318
2013-02-26,4269.774
2013-02-27,4341.297
2013-02-28,4396.026
2013-03-01,4383.781
2013-03-04,4381.909
2013-03-05,4430.653
2013-03-06,4423.537
2013-03-07,4467.495
2013-03-08,4501.837
2013-03-11,4525.449
2013-03-12,4484.159
2013-03-13,4466.743
2013-03-14,4506.084
2013-03-15,4477.348
2013-03-18,4487.267
2013-03-19,4426.298
2013-03-20,4481.567
2013-03-21,4469.758
2013-03-22,4532.556
2013-03-25,4509.725
2013-03-26,4545.089
2013-03-27,4495.678
2013-03-28,4576.885
2013-03-29,4576.885
2013-04-01,4579.024
2013-04-02,4647.274
2013-04-03,4582.588
2013-04-04,4535.527
2013-04-05,4516.712
2013-04-08,4569.454
2013-04-09,4548.01
2013-04-10,4682.023
2013-04-11,4671.802
2013-04-12,4610.176
2013-04-15,4581.74
2013-04-16,4564.699
2013-04-17,4470.767
2013-04-18,4492.847
2013-04-19,4558.121
2013-04-22,4565.837
2013-04-23,4627.574
2013-04-24,4600.606
2013-04-25,4566.881
2013-04-26,4445.466
2013-04-29,4535.807
2013-04-30,4517.631
2013-05-01,4520.715
2013-05-02,4520.265
2013-05-03,4558.018
2013-05-06,4553.642
2013-05-07,4568.681
2013-05-08,4655.106
2013-05-09,4609.259
2013-05-10,4592.173
2013-05-13,4615.649
2013-05-14,4659.574
2013-05-15,4630.57
2013-05-16,4627.955
2013-05-17,4574.471
2013-05-20,4566.832
2013-05-21,4561.881
2013-05-22,4571.907
2013-05-23,4528.335
2013-05-24,4556.092
2013-05-27,4595.279
2013-05-28,4584.954
2013-05-29,4503.995
2013-05-30,4516.555
2013-05-31,4412.617
2013-06-03,4390.341
2013-06-04,4432.886
2013-06-05,4353.727
2013-06-06,4406.387
2013-06-07,4508.747
2013-06-10,4470.094
2013-06-11,4436.822
2013-06-12,4429.848
2013-06-13,4412.818
2013-06-14,4482.95
2013-06-17,4511.803
2013-06-18,4475.832
2013-06-19,4469.538
2013-06-20,4207.69
2013-06-21,4183.705
2013-06-24,4074.978
2013-06-25,4145.812
2013-06-26,4232.458
2013-06-27,4266.706
2013-06-28,4218.252
2013-07-01,4261.513
2013-07-02,4239.194
2013-07-03,4145.59
2013-07-04,4279.261
2013-07-05,4164.932
2013-07-08,4261.968
2013-07-09,4279.802
2013-07-10,4321.825
2013-07-11,4421.18
2013-07-12,4378.875
2013-07-15,4395.315
2013-07-16,4358.583
2013-07-17,4354.559
2013-07-18,4331.247
2013-07-19,4325.219
2013-07-22,4317.469
2013-07-23,4278.047
2013-07-24,4339.678
2013-07-25,4276.634
2013-07-26,4282.823
2013-07-29,4278.414
2013-07-30,4318.289
2013-07-31,4539.449
2013-08-01,4611.346
2013-08-02,4674.427
2013-08-05,4676.484
2013-08-06,4694.534
2013-08-07,4705.647
2013-08-08,4801.117
2013-08-09,4787.077
2013-08-12,4797.779
2013-08-13,4807.594
2013-08-14,4787.912
2013-08-15,4736.771
2013-08-16,4771.336
2013-08-19,4727.241
2013-08-20,4698.866
2013-08-21,4671.133
2013-08-22,4669.674
2013-08-23,4720.406
2013-08-26,4689.632
2013-08-27,4598.382
2013-08-28,4535.591
2013-08-29,4536.071
2013-08-30,4479.031
2013-09-02,4578.676
2013-09-03,4555.483
2013-09-04,4579.042
2013-09-05,4566.861
2013-09-06,4621.174
2013-09-09,4610.014
2013-09-10,4674.291
2013-09-11,4699.984
2013-09-12,4682.409
2013-09-13,4720.686
2013-09-16,4803.011
2013-09-17,4793.213
2013-09-18,4834.816
2013-09-19,4958.909
2013-09-20,4868.032
2013-09-23,4826.796
2013-09-24,4799.293
2013-09-25,4810.278
2013-09-26,4827.784
2013-09-27,4815.975
2013-09-30,4808.321
2013-10-01,4785.684
2013-10-02,4769.485
2013-10-03,4758.494
2013-10-04,4782.767
2013-10-07,4744.989
2013-10-08,4700.241
2013-10-09,4664.742
2013-10-10,4746.706
2013-10-11,4771.412
2013-10-14,4783.873
2013-10-15,4826.325
2013-10-16,4840.472
2013-10-17,4929.283
2013-10-18,5003.476
2013-10-21,4997.628
2013-10-22,5079.218
2013-10-23,5029.5
2013-10-24,5043.526
2013-10-25,5061.079
2013-10-28,5054.515
2013-10-29,5072.19
2013-10-30,5012.226
2013-10-31,5051.617
2013-11-01,4955.998
2013-11-04,4982.966
2013-11-05,4965.222
2013-11-06,5043.558
2013-11-07,4970.522
2013-11-08,4932.427
2013-11-11,5052.53
2013-11-12,5025.611
2013-11-13,4991.163
2013-11-14,5080.021
2013-11-15,5075.18
2013-11-18,5092.655
2013-11-19,5056.396
2013-11-20,5031.671
2013-11-21,4995.673
2013-11-22,4981.532
2013-11-25,5028.999
2013-11-26,4999.427
2013-11-27,5016.421
2013-11-28,4996.301
2013-11-29,5003.047
2013-12-02,4975.647
2013-12-03,4929.838
2013-12-04,4901.257
2013-12-05,4905.221
2013-12-06,4978.017
2013-12-09,4976.612
2013-12-10,4970.606
2013-12-11,4948.42
2013-12-12,4908.297
2013-12-13,4871.671
2013-12-16,4982.204
2013-12-17,4944.297
2013-12-18,5012.773
2013-12-19,5052.02
2013-12-20,5084.992
2013-12-23,5107.171
2013-12-24,5103.159
2013-12-25,5103.159
2013-12-26,5112.68
2013-12-27,5223.055
2013-12-30,5206.69
2013-12-31,5224.178
2014-01-01,5224.178
2014-01-02,5084.732
2014-01-03,5121.0
2014-01-06,5053.256
2014-01-07,5103.072
2014-01-08,5109.436
2014-01-09,5098.64
2014-01-10,5110.02
2014-01-13,5070.398
2014-01-14,5036.452
2014-01-15,5008.236
2014-01-16,5041.988
2014-01-17,4986.728
2014-01-20,5029.929
2014-01-21,5043.393
2014-01-22,5052.485
2014-01-23,5025.646
2014-01-24,4870.849
2014-01-27,4849.08
2014-01-28,4857.544
2014-01-29,4818.984
2014-01-30,4769.709
2014-01-31,4754.45
2014-02-03,4691.812
2014-02-04,4675.74
2014-02-05,4677.465
2014-02-06,4776.622
2014-02-07,4821.49
2014-02-10,4837.315
2014-02-11,4940.247
2014-02-12,4948.881
2014-02-13,4962.262
2014-02-14,5015.563
2014-02-17,5049.561
2014-02-18,5037.842
2014-02-19,5060.084
2014-02-20,5031.792
2014-02-21,5052.134
2014-02-24,5082.263
2014-02-25,5060.334
2014-02-26,5156.355
2014-02-27,5142.893
2014-02-28,5211.747
2014-03-03,5087.593
2014-03-04,5180.828
2014-03-05,5151.307
2014-03-06,5208.401
2014-03-07,5155.284
2014-03-10,5153.181
2014-03-11,5157.814
2014-03-12,5101.66
2014-03-13,5071.388
2014-03-14,5037.704
2014-03-17,5055.319
2014-03-18,5092.384
2014-03-19,5069.435
2014-03-20,5043.929
2014-03-21,5113.58
2014-03-24,5066.417
2014-03-25,5118.54
2014-03-26,5173.254
2014-03-27,5189.084
2014-03-28,5268.376
2014-03-31,5217.658
2014-04-01,5278.205
2014-04-02,5290.491
2014-04-03,5277.269
2014-04-04,5288.823
2014-04-07,5243.75
2014-04-08,5250.642
2014-04-09,5273.488
2014-04-10,5271.038
2014-04-11,5217.937
2014-04-14,5279.824
2014-04-15,5271.741
2014-04-16,5358.5
2014-04-17,5351.514
2014-04-18,5351.514
2014-04-21,5339.33
2014-04-22,5398.468
2014-04-23,5366.39
2014-04-24,5385.615
2014-04-25,5366.94
2014-04-28,5436.728
2014-04-29,5472.116
2014-04-30,5372.45
2014-05-01,5372.45
2014-05-02,5330.844
2014-05-05,5368.763
2014-05-06,5367.724
2014-05-07,5417.921
2014-05-08,5492.177
2014-05-09,5428.616
2014-05-12,5484.268
2014-05-13,5451.725
2014-05-14,5448.078
2014-05-15,5410.549
2014-05-16,5452.809
2014-05-19,5449.08
2014-05-20,5451.308
2014-05-21,5469.249
2014-05-22,5486.195
2014-05-23,5466.937
2014-05-26,5520.806
2014-05-27,5490.574
2014-05-28,5470.586
2014-05-29,5467.964
2014-05-30,5463.282
2014-06-02,5448.314
2014-06-03,5433.704
2014-06-04,5440.442
2014-06-05,5445.697
2014-06-06,5472.241
2014-06-09,5469.019
2014-06-10,5536.166
2014-06-11,5526.276
2014-06-12,5511.833
2014-06-13,5467.804
2014-06-16,5465.862
2014-06-17,5502.107
2014-06-18,5499.933
2014-06-19,5602.806
2014-06-20,5627.308
