Date,USA MID CAP Mid Cap
2010-09-23,788.395
2010-09-24,808.495
2010-09-27,803.544
2010-09-28,811.148
2010-09-29,811.453
2010-09-30,809.519
2010-10-01,811.692
2010-10-04,804.989
2010-10-05,823.169
2010-10-06,817.053
2010-10-07,817.025
2010-10-08,824.907
2010-10-11,825.868
2010-10-12,828.993
2010-10-13,834.629
2010-10-14,830.182
2010-10-15,833.239
2010-10-18,834.716
2010-10-19,820.802
2010-10-20,830.037
2010-10-21,831.004
2010-10-22,835.013
2010-10-25,838.91
2010-10-26,838.263
2010-10-27,838.737
2010-10-28,837.561
2010-10-29,842.461
2010-11-01,842.207
2010-11-02,850.444
2010-11-03,851.246
2010-11-04,869.382
2010-11-05,873.263
2010-11-08,872.759
2010-11-09,864.357
2010-11-10,870.211
2010-11-11,869.217
2010-11-12,856.293
2010-11-15,856.117
2010-11-16,841.205
2010-11-17,844.449
2010-11-18,857.643
2010-11-19,863.709
2010-11-22,867.175
2010-11-23,855.084
2010-11-24,871.826
2010-11-25,871.826
2010-11-26,866.646
2010-11-29,864.281
2010-11-30,859.892
2010-12-01,879.206
2010-12-02,891.961
2010-12-03,896.836
2010-12-06,896.681
2010-12-07,896.884
2010-12-08,896.812
2010-12-09,899.177
2010-12-10,905.104
2010-12-13,902.565
2010-12-14,903.265
2010-12-15,898.787
2010-12-16,906.655
2010-12-17,910.675
2010-12-20,913.39
2010-12-21,920.333
2010-12-22,921.546
2010-12-23,918.501
2010-12-24,918.501
2010-12-27,919.086
2010-12-28,917.97
2010-12-29,919.965
2010-12-30,919.557
2010-12-31,917.629
2011-01-03,928.659
2011-01-04,921.537
2011-01-05,925.444
2011-01-06,923.299
2011-01-07,922.193
2011-01-10,923.565
2011-01-11,928.357
2011-01-12,936.289
2011-01-13,936.248
2011-01-14,942.636
2011-01-17,942.636
2011-01-18,947.561
2011-01-19,932.808
2011-01-20,927.365
2011-01-21,927.952
2011-01-24,935.032
2011-01-25,933.66
2011-01-26,942.837
2011-01-27,946.923
2011-01-28,928.958
2011-01-31,936.901
2011-02-01,951.033
2011-02-02,948.55
2011-02-03,953.791
2011-02-04,959.551
2011-02-07,964.809
2011-02-08,968.264
2011-02-09,964.822
2011-02-10,969.391
2011-02-11,977.075
2011-02-14,980.526
2011-02-15,975.831
2011-02-16,983.974
2011-02-17,988.964
2011-02-18,989.525
2011-02-21,989.525
2011-02-22,962.78
2011-02-23,952.063
2011-02-24,953.31
2011-02-25,971.454
2011-02-28,973.577
2011-03-01,954.269
2011-03-02,958.726
2011-03-03,977.288
2011-03-04,970.218
2011-03-07,959.297
2011-03-08,967.99
2011-03-09,965.078
2011-03-10,945.589
2011-03-11,954.901
2011-03-14,950.081
2011-03-15,940.723
2011-03-16,927.768
2011-03-17,938.851
2011-03-18,943.335
2011-03-21,959.344
2011-03-22,953.908
2011-03-23,956.462
2011-03-24,967.838
2011-03-25,972.585
2011-03-28,967.541
2011-03-29,976.023
2011-03-30,985.884
2011-03-31,986.455
2011-04-01,993.254
2011-04-04,993.763
2011-04-05,995.618
2011-04-06,995.736
2011-04-07,993.593
2011-04-08,987.83
2011-04-11,983.345
2011-04-12,973.954
2011-04-13,977.589
2011-04-14,978.007
2011-04-15,986.127
2011-04-18,973.194
2011-04-19,978.934
2011-04-20,996.318
2011-04-21,1001.99
2011-04-22,1001.99
2011-04-25,999.996
2011-04-26,1007.809
2011-04-27,1012.251
2011-04-28,1014.341
2011-04-29,1016.848
2011-05-02,1014.384
2011-05-03,1004.312
2011-05-04,996.043
2011-05-05,991.856
2011-05-06,997.205
2011-05-09,1003.889
2011-05-10,1015.504
2011-05-11,1004.423
2011-05-12,1010.271
2011-05-13,1001.14
2011-05-16,994.266
2011-05-17,990.685
2011-05-18,1004.202
2011-05-19,1005.857
2011-05-20,999.879
2011-05-23,985.457
2011-05-24,982.994
2011-05-25,988.699
2011-05-26,996.132
2011-05-27,1002.267
2011-05-30,1002.267
2011-05-31,1011.415
2011-06-01,986.79
2011-06-02,987.1
2011-06-03,974.491
2011-06-06,961.097
2011-06-07,963.263
2011-06-08,955.177
2011-06-09,961.053
2011-06-10,946.44
2011-06-13,943.285
2011-06-14,959.165
2011-06-15,941.71
2011-06-16,940.291
2011-06-17,942.498
2011-06-20,949.076
2011-06-21,966.643
2011-06-22,962.087
2011-06-23,962.505
2011-06-24,952.043
2011-06-27,959.124
2011-06-28,973.789
2011-06-29,980.571
2011-06-30,989.247
2011-07-01,1005.245
2011-07-04,1005.245
2011-07-05,1004.374
2011-07-06,1005.035
2011-07-07,1016.239
2011-07-08,1007.817
2011-07-11,984.962
2011-07-12,979.714
2011-07-13,983.246
2011-07-14,972.325
2011-07-15,982.258
2011-07-18,970.14
2011-07-19,988.615
2011-07-20,987.079
2011-07-21,997.925
2011-07-22,1000.912
2011-07-25,993.644
2011-07-26,988.069
2011-07-27,963.244
2011-07-28,959.324
2011-07-29,956.602
2011-08-01,948.914
2011-08-02,918.365
2011-08-03,924.232
2011-08-04,871.017
2011-08-05,864.187
2011-08-08,796.916
2011-08-09,844.207
2011-08-10,813.729
2011-08-11,855.283
2011-08-12,861.385
2011-08-15,882.905
2011-08-16,870.574
2011-08-17,867.506
2011-08-18,821.457
2011-08-19,807.359
2011-08-22,807.585
2011-08-23,839.396
2011-08-24,850.614
2011-08-25,832.811
2011-08-26,852.237
2011-08-29,883.262
2011-08-30,889.572
2011-08-31,894.448
2011-09-01,881.68
2011-09-02,856.061
2011-09-05,856.061
2011-09-06,851.048
2011-09-07,880.467
2011-09-08,868.971
2011-09-09,845.289
2011-09-12,850.793
2011-09-13,862.814
2011-09-14,877.865
2011-09-15,889.908
2011-09-16,892.555
2011-09-19,884.14
2011-09-20,876.827
2011-09-21,849.181
2011-09-22,818.485
2011-09-23,824.917
2011-09-26,843.524
2011-09-27,855.319
2011-09-28,830.814
2011-09-29,831.985
2011-09-30,808.075
2011-10-03,776.674
2011-10-04,801.274
2011-10-05,819.114
2011-10-06,839.02
2011-10-07,828.096
2011-10-10,857.61
2011-10-11,858.137
2011-10-12,867.173
2011-10-13,867.908
2011-10-14,883.124
2011-10-17,863.474
2011-10-18,883.921
2011-10-19,870.745
2011-10-20,875.093
2011-10-21,896.499
2011-10-24,917.948
2011-10-25,895.762
2011-10-26,904.821
2011-10-27,940.291
2011-10-28,941.307
2011-10-31,917.867
2011-11-01,891.368
2011-11-02,907.44
2011-11-03,925.379
2011-11-04,924.367
2011-11-07,924.809
2011-11-08,933.583
2011-11-09,895.033
2011-11-10,901.002
2011-11-11,921.727
2011-11-14,911.853
2011-11-15,918.009
2011-11-16,904.263
2011-11-17,885.236
2011-11-18,885.089
2011-11-21,870.343
2011-11-22,866.452
2011-11-23,844.505
2011-11-24,844.505
2011-11-25,842.872
2011-11-28,870.396
2011-11-29,871.926
2011-11-30,911.555
2011-12-01,910.475
2011-12-02,910.091
2011-12-05,920.358
2011-12-06,918.044
2011-12-07,916.44
2011-12-08,894.174
2011-12-09,910.439
2011-12-12,896.22
2011-12-13,881.84
2011-12-14,868.633
2011-12-15,873.362
2011-12-16,878.849
2011-12-19,865.82
2011-12-20,894.884
2011-12-21,896.294
2011-12-22,905.99
2011-12-23,912.383
2011-12-26,912.383
2011-12-27,913.748
2011-12-28,900.053
2011-12-29,909.788
2011-12-30,906.149
2012-01-02,906.149
2012-01-03,917.705
2012-01-04,917.352
2012-01-05,923.902
2012-01-06,922.254
2012-01-09,925.328
2012-01-10,937.07
2012-01-11,937.956
2012-01-12,942.893
2012-01-13,936.73
2012-01-16,936.73
2012-01-17,939.568
2012-01-18,954.327
2012-01-19,960.665
2012-01-20,956.791
2012-01-23,958.579
2012-01-24,960.434
2012-01-25,971.65
2012-01-26,964.366
2012-01-27,966.405
2012-01-30,961.614
2012-01-31,962.283
2012-02-01,976.07
2012-02-02,978.568
2012-02-03,994.61
2012-02-06,993.497
2012-02-07,994.644
2012-02-08,998.54
2012-02-09,1002.418
2012-02-10,992.193
2012-02-13,998.996
2012-02-14,998.815
2012-02-15,996.035
2012-02-16,1008.767
2012-02-17,1009.352
2012-02-20,1009.352
2012-02-21,1005.74
2012-02-22,1001.804
2012-02-23,1008.854
2012-02-24,1010.406
2012-02-27,1009.762
2012-02-28,1009.172
2012-02-29,1004.003
2012-03-01,1012.118
2012-03-02,1007.069
2012-03-05,1000.541
2012-03-06,981.574
2012-03-07,990.716
2012-03-08,1003.208
2012-03-09,1009.268
2012-03-12,1006.234
2012-03-13,1024.107
2012-03-14,1019.023
2012-03-15,1026.057
2012-03-16,1026.452
2012-03-19,1029.116
2012-03-20,1022.488
2012-03-21,1024.212
2012-03-22,1015.256
2012-03-23,1018.773
2012-03-26,1032.156
2012-03-27,1028.43
2012-03-28,1020.169
2012-03-29,1020.459
2012-03-30,1024.283
2012-04-02,1032.364
2012-04-03,1029.054
2012-04-04,1016.049
2012-04-05,1014.879
2012-04-06,1014.879
2012-04-09,1001.034
2012-04-10,980.017
2012-04-11,991.109
2012-04-12,1007.222
2012-04-13,996.298
2012-04-16,994.908
2012-04-17,1009.642
2012-04-18,1005.472
2012-04-19,1001.543
2012-04-20,1001.84
2012-04-23,991.491
2012-04-24,992.826
2012-04-25,1009.18
2012-04-26,1018.499
2012-04-27,1021.62
2012-04-30,1017.861
2012-05-01,1023.696
2012-05-02,1022.621
2012-05-03,1009.922
2012-05-04,992.947
2012-05-07,994.462
2012-05-08,987.91
2012-05-09,983.16
2012-05-10,984.957
2012-05-11,984.468
2012-05-14,970.941
2012-05-15,963.561
2012-05-16,956.853
2012-05-17,933.018
2012-05-18,922.572
2012-05-21,945.229
2012-05-22,946.113
2012-05-23,951.16
2012-05-24,951.27
2012-05-25,952.719
2012-05-28,952.719
2012-05-29,964.612
2012-05-30,945.946
2012-05-31,941.068
2012-06-01,911.932
2012-06-04,909.338
2012-06-05,920.862
2012-06-06,943.417
2012-06-07,938.857
2012-06-08,947.307
2012-06-11,929.842
2012-06-12,941.926
2012-06-13,930.32
2012-06-14,938.361
2012-06-15,949.961
2012-06-18,955.633
2012-06-19,966.961
2012-06-20,965.276
2012-06-21,939.309
2012-06-22,946.215
2012-06-25,929.707
2012-06-26,935.72
2012-06-27,942.374
2012-06-28,940.658
2012-06-29,967.669
2012-07-02,970.287
2012-07-03,980.631
2012-07-04,980.631
2012-07-05,978.39
2012-07-06,966.019
2012-07-09,960.605
2012-07-10,949.672
2012-07-11,947.342
2012-07-12,944.159
2012-07-13,958.937
2012-07-16,954.258
2012-07-17,962.423
2012-07-18,971.036
2012-07-19,975.828
2012-07-20,962.804
2012-07-23,952.51
2012-07-24,941.148
2012-07-25,942.637
2012-07-26,962.147
2012-07-27,982.923
2012-07-30,980.398
2012-07-31,972.994
2012-08-01,967.874
2012-08-02,960.876
2012-08-03,982.114
2012-08-06,985.833
2012-08-07,996.334
2012-08-08,998.037
2012-08-09,999.418
2012-08-10,1001.155
2012-08-13,998.817
2012-08-14,997.376
2012-08-15,1003.002
2012-08-16,1012.241
2012-08-17,1015.391
2012-08-20,1011.817
2012-08-21,1010.306
2012-08-22,1009.744
2012-08-23,1001.41
2012-08-24,1006.865
2012-08-27,1004.801
2012-08-28,1004.675
2012-08-29,1006.84
2012-08-30,998.328
2012-08-31,1004.127
2012-09-03,1004.127
2012-09-04,1005.043
2012-09-05,1003.247
2012-09-06,1024.581
2012-09-07,1031.378
2012-09-10,1025.933
2012-09-11,1028.993
2012-09-12,1031.819
2012-09-13,1044.935
2012-09-14,1054.491
2012-09-17,1045.619
2012-09-18,1040.938
2012-09-19,1044.581
2012-09-20,1040.349
2012-09-21,1040.731
2012-09-24,1036.363
2012-09-25,1021.57
2012-09-26,1015.393
2012-09-27,1026.857
2012-09-28,1024.586
2012-10-01,1024.778
2012-10-02,1027.1
2012-10-03,1029.86
2012-10-04,1037.725
2012-10-05,1038.477
2012-10-08,1034.932
2012-10-09,1022.869
2012-10-10,1016.267
2012-10-11,1021.031
2012-10-12,1016.338
2012-10-15,1023.513
2012-10-16,1034.766
2012-10-17,1038.621
2012-10-18,1039.186
2012-10-19,1022.586
2012-10-22,1020.937
2012-10-23,1009.552
2012-10-24,1004.928
2012-10-25,1007.771
2012-10-26,1006.868
2012-10-29,1006.868
2012-10-30,1006.868
2012-10-31,1010.212
2012-11-01,1027.321
2012-11-02,1016.855
2012-11-05,1021.169
2012-11-06,1030.078
2012-11-07,1008.613
2012-11-08,995.094
2012-11-09,996.913
2012-11-12,996.07
2012-11-13,994.386
2012-11-14,979.539
2012-11-15,977.692
2012-11-16,984.154
2012-11-19,1002.142
2012-11-20,1003.696
2012-11-21,1006.261
2012-11-22,1006.261
2012-11-23,1018.333
2012-11-26,1014.895
2012-11-27,1010.899
2012-11-28,1018.446
2012-11-29,1023.039
2012-11-30,1024.562
2012-12-03,1019.783
2012-12-04,1019.852
2012-12-05,1023.812
2012-12-06,1028.209
2012-12-07,1031.733
2012-12-10,1034.768
2012-12-11,1040.136
2012-12-12,1039.885
2012-12-13,1032.884
2012-12-14,1031.261
2012-12-17,1042.504
2012-12-18,1056.795
2012-12-19,1053.054
2012-12-20,1060.202
2012-12-21,1052.064
2012-12-24,1050.086
2012-12-25,1050.086
2012-12-26,1042.633
2012-12-27,1043.003
2012-12-28,1033.67
2012-12-31,1052.046
2013-01-01,1052.046
2013-01-02,1076.671
2013-01-03,1077.392
2013-01-04,1084.913
2013-01-07,1081.348
2013-01-08,1078.138
2013-01-09,1083.561
2013-01-10,1088.791
2013-01-11,1087.74
2013-01-14,1088.366
2013-01-15,1093.494
2013-01-16,1091.938
2013-01-17,1101.706
2013-01-18,1105.921
2013-01-21,1105.921
2013-01-22,1113.078
2013-01-23,1112.012
2013-01-24,1117.698
2013-01-25,1127.294
2013-01-28,1124.435
2013-01-29,1126.833
2013-01-30,1122.693
2013-01-31,1123.696
2013-02-01,1133.416
2013-02-04,1122.286
2013-02-05,1133.053
2013-02-06,1136.895
2013-02-07,1133.195
2013-02-08,1141.26
2013-02-11,1140.261
2013-02-12,1143.519
2013-02-13,1143.992
2013-02-14,1147.272
2013-02-15,1146.479
2013-02-18,1146.479
2013-02-19,1153.559
2013-02-20,1132.952
2013-02-21,1122.206
2013-02-22,1134.829
2013-02-25,1113.082
2013-02-26,1120.018
2013-02-27,1137.654
2013-02-28,1139.582
2013-03-01,1141.071
2013-03-04,1145.544
2013-03-05,1158.086
2013-03-06,1158.383
2013-03-07,1160.532
2013-03-08,1169.051
2013-03-11,1171.542
2013-03-12,1169.312
2013-03-13,1173.774
2013-03-14,1181.455
2013-03-15,1177.314
2013-03-18,1170.613
2013-03-19,1165.391
2013-03-20,1176.307
2013-03-21,1165.784
2013-03-22,1171.212
2013-03-25,1166.833
2013-03-26,1176.104
2013-03-27,1177.359
2013-03-28,1186.377
2013-03-29,1186.377
2013-04-01,1175.457
2013-04-02,1175.363
2013-04-03,1159.223
2013-04-04,1165.206
2013-04-05,1162.488
2013-04-08,1172.662
2013-04-09,1175.553
2013-04-10,1191.09
2013-04-11,1197.132
2013-04-12,1192.702
2013-04-15,1156.193
2013-04-16,1176.337
2013-04-17,1156.892
2013-04-18,1150.168
2013-04-19,1165.589
2013-04-22,1169.692
2013-04-23,1184.962
2013-04-24,1189.442
2013-04-25,1196.713
2013-04-26,1190.571
2013-04-29,1197.818
2013-04-30,1204.811
2013-05-01,1192.062
2013-05-02,1204.214
2013-05-03,1217.678
2013-05-06,1222.754
2013-05-07,1230.865
2013-05-08,1237.403
2013-05-09,1233.742
2013-05-10,1243.327
2013-05-13,1240.261
2013-05-14,1254.577
2013-05-15,1261.17
2013-05-16,1252.527
2013-05-17,1266.755
2013-05-20,1265.576
2013-05-21,1267.219
2013-05-22,1249.445
2013-05-23,1246.919
2013-05-24,1242.731
2013-05-27,1242.731
2013-05-28,1249.396
2013-05-29,1239.365
2013-05-30,1246.512
2013-05-31,1231.05
2013-06-03,1230.614
2013-06-04,1222.851
2013-06-05,1206.092
2013-06-06,1218.901
2013-06-07,1235.167
2013-06-10,1234.273
2013-06-11,1219.09
2013-06-12,1207.172
2013-06-13,1229.63
2013-06-14,1224.717
2013-06-17,1235.131
2013-06-18,1245.291
2013-06-19,1227.605
2013-06-20,1193.383
2013-06-21,1193.358
2013-06-24,1179.783
2013-06-25,1193.991
2013-06-26,1205.03
2013-06-27,1218.623
2013-06-28,1214.753
2013-07-01,1224.911
2013-07-02,1222.058
2013-07-03,1221.822
2013-07-04,1221.822
2013-07-05,1235.322
2013-07-08,1239.031
2013-07-09,1249.243
2013-07-10,1251.445
2013-07-11,1269.589
2013-07-12,1273.747
2013-07-15,1275.214
2013-07-16,1268.446
2013-07-17,1271.809
2013-07-18,1281.123
2013-07-19,1284.557
2013-07-22,1287.374
2013-07-23,1283.513
2013-07-24,1274.146
2013-07-25,1282.558
2013-07-26,1280.304
2013-07-29,1275.352
2013-07-30,1281.704
2013-07-31,1285.963
2013-08-01,1309.744
2013-08-02,1310.083
2013-08-05,1308.424
2013-08-06,1299.134
2013-08-07,1290.846
2013-08-08,1299.138
2013-08-09,1299.124
2013-08-12,1297.835
2013-08-13,1299.293
2013-08-14,1290.713
2013-08-15,1269.595
2013-08-16,1265.849
2013-08-19,1255.385
2013-08-20,1269.032
2013-08-21,1260.375
2013-08-22,1275.491
2013-08-23,1278.374
2013-08-26,1275.768
2013-08-27,1251.905
2013-08-28,1254.885
2013-08-29,1260.387
2013-08-30,1252.614
2013-09-02,1252.614
2013-09-03,1258.099
2013-09-04,1270.937
2013-09-05,1273.971
2013-09-06,1273.753
2013-09-09,1290.802
2013-09-10,1302.342
2013-09-11,1306.868
2013-09-12,1300.899
2013-09-13,1303.748
2013-09-16,1312.438
2013-09-17,1319.185
2013-09-18,1334.72
2013-09-19,1332.877
2013-09-20,1321.48
2013-09-23,1313.759
2013-09-24,1315.166
2013-09-25,1313.62
2013-09-26,1318.56
2013-09-27,1313.872
2013-09-30,1310.774
2013-10-01,1324.556
2013-10-02,1323.766
2013-10-03,1312.431
2013-10-04,1324.272
2013-10-07,1310.427
2013-10-08,1289.689
2013-10-09,1287.679
2013-10-10,1315.278
2013-10-11,1324.134
2013-10-14,1329.479
2013-10-15,1316.745
2013-10-16,1335.936
2013-10-17,1348.641
2013-10-18,1357.528
2013-10-21,1355.786
2013-10-22,1362.259
2013-10-23,1351.809
2013-10-24,1355.888
2013-10-25,1360.205
2013-10-28,1358.389
2013-10-29,1366.545
2013-10-30,1355.996
2013-10-31,1353.031
2013-11-01,1355.209
2013-11-04,1364.394
2013-11-05,1356.819
2013-11-06,1355.946
2013-11-07,1333.688
2013-11-08,1351.259
2013-11-11,1354.872
2013-11-12,1351.654
2013-11-13,1364.476
2013-11-14,1370.505
2013-11-15,1376.026
2013-11-18,1364.254
2013-11-19,1354.712
2013-11-20,1350.975
2013-11-21,1366.251
2013-11-22,1370.845
2013-11-25,1368.084
2013-11-26,1369.887
2013-11-27,1373.623
2013-11-28,1373.623
2013-11-29,1370.48
2013-12-02,1368.263
2013-12-03,1364.196
2013-12-04,1362.404
2013-12-05,1359.033
2013-12-06,1372.258
2013-12-09,1374.32
2013-12-10,1371.302
2013-12-11,1351.612
2013-12-12,1349.698
2013-12-13,1353.269
2013-12-16,1363.522
2013-12-17,1363.484
2013-12-18,1381.387
2013-12-19,1377.165
2013-12-20,1389.836
2013-12-23,1397.022
2013-12-24,1402.753
2013-12-25,1402.753
2013-12-26,1405.982
2013-12-27,1405.008
2013-12-30,1407.317
2013-12-31,1413.741
2014-01-01,1413.741
2014-01-02,1399.113
2014-01-03,1399.377
2014-01-06,1393.283
2014-01-07,1403.487
2014-01-08,1407.006
2014-01-09,1407.049
2014-01-10,1413.008
2014-01-13,1392.872
2014-01-14,1409.966
2014-01-15,1415.199
2014-01-16,1413.278
2014-01-17,1409.134
2014-01-20,1409.134
2014-01-21,1414.715
2014-01-22,1421.121
2014-01-23,1406.832
2014-01-24,1371.912
2014-01-27,1365.258
2014-01-28,1378.152
2014-01-29,1365.494
2014-01-30,1380.566
2014-01-31,1375.102
2014-02-03,1339.866
2014-02-04,1353.915
2014-02-05,1350.261
2014-02-06,1369.698
2014-02-07,1387.592
2014-02-10,1390.52
2014-02-11,1404.334
2014-02-12,1408.615
2014-02-13,1418.713
2014-02-14,1423.998
2014-02-17,1423.998
2014-02-18,1432.357
2014-02-19,1427.711
2014-02-20,1439.328
2014-02-21,1440.453
2014-02-24,1449.419
2014-02-25,1447.694
2014-02-26,1450.631
2014-02-27,1457.524
2014-02-28,1458.288
2014-03-03,1448.042
2014-03-04,1469.943
2014-03-05,1467.66
2014-03-06,1469.347
2014-03-07,1469.025
2014-03-10,1464.306
2014-03-11,1456.503
2014-03-12,1457.155
2014-03-13,1438.675
2014-03-14,1441.147
2014-03-17,1451.626
2014-03-18,1463.659
2014-03-19,1455.11
2014-03-20,1460.214
2014-03-21,1456.578
2014-03-24,1443.774
2014-03-25,1445.95
2014-03-26,1431.633
2014-03-27,1429.456
2014-03-28,1437.933
2014-03-31,1453.976
2014-04-01,1469.723
2014-04-02,1474.333
2014-04-03,1467.315
2014-04-04,1446.599
2014-04-07,1423.262
2014-04-08,1433.28
2014-04-09,1449.808
2014-04-10,1415.592
2014-04-11,1397.147
2014-04-14,1408.037
2014-04-15,1417.067
2014-04-16,1433.235
2014-04-17,1437.482
2014-04-18,1437.482
2014-04-21,1441.595
2014-04-22,1451.467
2014-04-23,1447.768
2014-04-24,1446.816
2014-04-25,1427.809
2014-04-28,1425.473
2014-04-29,1432.74
2014-04-30,1443.161
2014-05-01,1445.119
2014-05-02,1447.22
2014-05-05,1449.191
2014-05-06,1436.384
2014-05-07,1442.651
2014-05-08,1439.536
2014-05-09,1442.059
2014-05-12,1460.713
2014-05-13,1458.405
2014-05-14,1450.094
2014-05-15,1437.402
2014-05-16,1444.407
2014-05-19,1452.366
2014-05-20,1438.685
2014-05-21,1448.427
2014-05-22,1454.822
2014-05-23,1464.007
2014-05-26,1464.007
2014-05-27,1473.9
2014-05-28,1472.475
2014-05-29,1479.642
2014-05-30,1481.41
2014-06-02,1484.94
2014-06-03,1485.114
2014-06-04,1491.204
2014-06-05,1502.377
2014-06-06,1510.554
2014-06-09,1510.626
2014-06-10,1506.311
2014-06-11,1502.492
2014-06-12,1492.536
2014-06-13,1497.433
2014-06-16,1497.823
2014-06-17,1504.087
2014-06-18,1513.962
2014-06-19,1514.597
2014-06-20,1520.41
2014-06-23,1519.151
2014-06-24,1511.14
2014-06-25,1516.863
2014-06-26,1516.604
2014-06-27,1521.566
2014-06-30,1524.972
2014-07-01,1536.338
2014-07-02,1532.917
2014-07-03,1541.383
2014-07-04,1541.383
2014-07-07,1530.215
2014-07-08,1520.041
2014-07-09,1527.698
2014-07-10,1519.631
2014-07-11,1519.298
2014-07-14,1524.933
2014-07-15,1520.059
2014-07-16,1523.624
2014-07-17,1503.461
2014-07-18,1519.989
2014-07-21,1515.684
2014-07-22,1524.826
2014-07-23,1524.256
2014-07-24,1528.282
2014-07-25,1520.255
2014-07-28,1520.801
2014-07-29,1513.602
2014-07-30,1512.526
2014-07-31,1483.882
2014-08-01,1480.718
2014-08-04,1491.148
2014-08-05,1479.73
2014-08-06,1478.966
2014-08-07,1469.555
2014-08-08,1487.676
2014-08-11,1494.037
2014-08-12,1489.59
2014-08-13,1500.255
2014-08-14,1508.042
2014-08-15,1508.102
2014-08-18,1522.201
2014-08-19,1529.636
2014-08-20,1536.398
2014-08-21,1538.161
2014-08-22,1537.241
2014-08-25,1543.644
2014-08-26,1545.641
2014-08-27,1546.172
2014-08-28,1545.343
2014-08-29,1552.035
2014-09-01,1552.035
2014-09-02,1552.887
2014-09-03,1551.962
2014-09-04,1548.207
2014-09-05,1555.581
2014-09-08,1552.002
2014-09-09,1539.607
2014-09-10,1542.33
2014-09-11,1545.155
2014-09-12,1532.417
2014-09-15,1525.387
2014-09-16,1534.862
2014-09-17,1535.722
2014-09-18,1540.858
2014-09-19,1536.153
2014-09-22,1519.359
2014-09-23,1508.274
2014-09-24,1519.905
2014-09-25,1498.09
2014-09-26,1509.835
2014-09-29,1507.62
2014-09-30,1499.584
2014-10-01,1477.254
2014-10-02,1479.392
2014-10-03,1494.207
2014-10-06,1491.201
2014-10-07,1467.585
2014-10-08,1491.634
2014-10-09,1457.757
2014-10-10,1434.494
2014-10-13,1408.007
2014-10-14,1417.851
2014-10-15,1415.592
2014-10-16,1423.174
2014-10-17,1438.793
2014-10-20,1455.571
2014-10-21,1489.06
2014-10-22,1473.248
2014-10-23,1494.17
2014-10-24,1506.689
2014-10-27,1503.828
2014-10-28,1525.415
2014-10-29,1518.539
2014-10-30,1527.502
2014-10-31,1548.608
2014-11-03,1548.937
2014-11-04,1539.641
2014-11-05,1548.726
2014-11-06,1557.228
2014-11-07,1558.641
2014-11-10,1561.724
2014-11-11,1562.25
2014-11-12,1564.228
2014-11-13,1560.263
2014-11-14,1560.655
2014-11-17,1561.438
2014-11-18,1571.98
2014-11-19,1568.541
2014-11-20,1575.859
2014-11-21,1584.798
2014-11-24,1591.914
2014-11-25,1589.107
2014-11-26,1589.619
2014-11-27,1589.619
2014-11-28,1582.593
2014-12-01,1564.705
2014-12-02,1572.64
2014-12-03,1585.179
2014-12-04,1580.85
2014-12-05,1583.679
2014-12-08,1568.322
2014-12-09,1572.074
2014-12-10,1542.123
2014-12-11,1549.16
2014-12-12,1525.521
2014-12-15,1518.664
2014-12-16,1509.976
2014-12-17,1544.143
2014-12-18,1575.078
2014-12-19,1584.945
2014-12-22,1590.144
2014-12-23,1597.683
2014-12-24,1598.033
2014-12-25,1598.033
2014-12-26,1602.039
2014-12-29,1605.694
2014-12-30,1596.618
2014-12-31,1582.261
2015-01-01,1582.261
2015-01-02,1582.65
2015-01-05,1552.886
2015-01-06,1535.105
2015-01-07,1554.072
2015-01-08,1581.842
2015-01-09,1569.559
2015-01-12,1554.91
2015-01-13,1551.733
2015-01-14,1544.182
2015-01-15,1527.05
2015-01-16,1548.186
2015-01-19,1548.186
2015-01-20,1546.142
2015-01-21,1557.744
2015-01-22,1578.946
2015-01-23,1572.629
2015-01-26,1584.347
2015-01-27,1573.762
2015-01-28,1554.272
2015-01-29,1568.032
2015-01-30,1546.952
2015-02-02,1563.45
2015-02-03,1589.102
2015-02-04,1581.225
2015-02-05,1601.405
2015-02-06,1593.693
2015-02-09,1587.387
2015-02-10,1605.114
2015-02-11,1604.517
2015-02-12,1621.962
2015-02-13,1630.355
2015-02-16,1630.355
2015-02-17,1633.74
2015-02-18,1638.037
2015-02-19,1636.618
2015-02-20,1646.98
2015-02-23,1644.788
2015-02-24,1646.422
2015-02-25,1649.229
2015-02-26,1643.073
2015-02-27,1640.613
2015-03-02,1651.69
2015-03-03,1644.977
2015-03-04,1635.639
2015-03-05,1642.406
2015-03-06,1620.457
2015-03-09,1624.963
2015-03-10,1601.896
2015-03-11,1605.224
2015-03-12,1625.472
2015-03-13,1616.516
2015-03-16,1637.595
2015-03-17,1634.896
2015-03-18,1655.18
2015-03-19,1650.295
2015-03-20,1664.103
2015-03-23,1659.608
2015-03-24,1651.19
2015-03-25,1625.063
2015-03-26,1622.023
2015-03-27,1633.264
2015-03-30,1652.563
2015-03-31,1642.406
2015-04-01,1635.664
2015-04-02,1644.587
2015-04-03,1644.587
2015-04-06,1655.545
2015-04-07,1649.358
2015-04-08,1658.658
2015-04-09,1664.086
2015-04-10,1667.21
2015-04-13,1659.161
2015-04-14,1659.745
2015-04-15,1669.983
2015-04-16,1666.696
2015-04-17,1648.703
2015-04-20,1659.42
2015-04-21,1661.993
2015-04-22,1666.464
2015-04-23,1672.543
2015-04-24,1667.719
2015-04-27,1656.581
2015-04-28,1656.565
2015-04-29,1651.0
