Date,NETHERLANDS SMALL VALUE Small Cap
2010-09-10,768.557
2010-09-13,787.486
2010-09-14,797.346
2010-09-15,799.907
2010-09-16,802.011
2010-09-17,796.324
2010-09-20,810.983
2010-09-21,819.589
2010-09-22,826.09
2010-09-23,819.513
2010-09-24,841.977
2010-09-27,843.652
2010-09-28,857.417
2010-09-29,859.897
2010-09-30,870.669
2010-10-01,882.976
2010-10-04,875.133
2010-10-05,894.851
2010-10-06,897.623
2010-10-07,908.691
2010-10-08,911.092
2010-10-11,916.647
2010-10-12,909.918
2010-10-13,929.098
2010-10-14,948.15
2010-10-15,945.5
2010-10-18,943.63
2010-10-19,925.167
2010-10-20,937.901
2010-10-21,950.42
2010-10-22,944.613
2010-10-25,951.389
2010-10-26,940.636
2010-10-27,929.456
2010-10-28,932.917
2010-10-29,926.645
2010-11-01,922.027
2010-11-02,932.874
2010-11-03,933.302
2010-11-04,942.082
2010-11-05,929.578
2010-11-08,922.618
2010-11-09,926.676
2010-11-10,902.541
2010-11-11,902.3
2010-11-12,898.519
2010-11-15,900.024
2010-11-16,883.733
2010-11-17,887.964
2010-11-18,897.925
2010-11-19,899.912
2010-11-22,906.208
2010-11-23,885.041
2010-11-24,891.138
2010-11-25,893.105
2010-11-26,876.159
2010-11-29,856.286
2010-11-30,842.775
2010-12-01,862.517
2010-12-02,886.438
2010-12-03,904.488
2010-12-06,907.197
2010-12-07,922.833
2010-12-08,918.078
2010-12-09,916.11
2010-12-10,922.695
2010-12-13,939.422
2010-12-14,939.36
2010-12-15,933.397
2010-12-16,925.309
2010-12-17,923.344
2010-12-20,924.84
2010-12-21,933.994
2010-12-22,935.496
2010-12-23,928.967
2010-12-24,932.289
2010-12-27,934.349
2010-12-28,937.315
2010-12-29,940.513
2010-12-30,954.099
2010-12-31,966.154
2011-01-03,974.444
2011-01-04,965.423
2011-01-05,953.447
2011-01-06,938.57
2011-01-07,927.066
2011-01-10,912.442
2011-01-11,926.576
2011-01-12,950.054
2011-01-13,965.381
2011-01-14,973.981
2011-01-17,973.401
2011-01-18,984.363
2011-01-19,977.393
2011-01-20,956.265
2011-01-21,971.805
2011-01-24,974.521
2011-01-25,973.85
2011-01-26,978.063
2011-01-27,977.18
2011-01-28,966.915
2011-01-31,965.616
2011-02-01,985.056
2011-02-02,983.816
2011-02-03,968.253
2011-02-04,964.138
2011-02-07,974.423
2011-02-08,984.527
2011-02-09,982.815
2011-02-10,968.605
2011-02-11,967.422
2011-02-14,961.229
2011-02-15,964.686
2011-02-16,974.583
2011-02-17,974.662
2011-02-18,978.304
2011-02-21,970.325
2011-02-22,967.537
2011-02-23,968.267
2011-02-24,965.427
2011-02-25,969.88
2011-02-28,982.726
2011-03-01,986.934
2011-03-02,994.999
2011-03-03,1008.094
2011-03-04,1009.916
2011-03-07,1009.541
2011-03-08,1002.43
2011-03-09,1002.361
2011-03-10,980.914
2011-03-11,973.979
2011-03-14,976.956
2011-03-15,957.447
2011-03-16,948.463
2011-03-17,966.619
2011-03-18,982.365
2011-03-21,999.66
2011-03-22,1000.193
2011-03-23,999.024
2011-03-24,1022.314
2011-03-25,1023.579
2011-03-28,1022.983
2011-03-29,1020.372
2011-03-30,1032.804
2011-03-31,1033.954
2011-04-01,1037.391
2011-04-04,1047.246
2011-04-05,1046.411
2011-04-06,1059.527
2011-04-07,1046.436
2011-04-08,1054.889
2011-04-11,1062.064
2011-04-12,1049.442
2011-04-13,1055.704
2011-04-14,1045.261
2011-04-15,1044.432
2011-04-18,1014.253
2011-04-19,1029.517
2011-04-20,1067.827
2011-04-21,1078.223
2011-04-22,1078.223
2011-04-25,1077.446
2011-04-26,1082.681
2011-04-27,1082.172
2011-04-28,1104.62
2011-04-29,1110.046
2011-05-02,1119.208
2011-05-03,1114.381
2011-05-04,1102.065
2011-05-05,1078.359
2011-05-06,1077.244
2011-05-09,1054.545
2011-05-10,1071.44
2011-05-11,1076.621
2011-05-12,1062.543
2011-05-13,1059.272
2011-05-16,1054.418
2011-05-17,1040.373
2011-05-18,1045.4
2011-05-19,1042.543
2011-05-20,1035.472
2011-05-23,1008.743
2011-05-24,1018.693
2011-05-25,1013.366
2011-05-26,1015.602
2011-05-27,1034.456
2011-05-30,1039.145
2011-05-31,1055.959
2011-06-01,1053.087
2011-06-02,1043.893
2011-06-03,1049.916
2011-06-06,1040.747
2011-06-07,1044.761
2011-06-08,1018.929
2011-06-09,1016.94
2011-06-10,999.47
2011-06-13,996.932
2011-06-14,1009.9
2011-06-15,993.452
2011-06-16,971.344
2011-06-17,982.225
2011-06-20,971.75
2011-06-21,989.103
2011-06-22,990.72
2011-06-23,951.015
2011-06-24,952.1
2011-06-27,957.547
2011-06-28,956.054
2011-06-29,973.299
2011-06-30,990.909
2011-07-01,998.881
2011-07-04,998.391
2011-07-05,987.209
2011-07-06,970.44
2011-07-07,981.904
2011-07-08,964.05
2011-07-11,920.753
2011-07-12,911.854
2011-07-13,926.801
2011-07-14,914.714
2011-07-15,908.521
2011-07-18,878.55
2011-07-19,897.845
2011-07-20,904.842
2011-07-21,930.248
2011-07-22,932.31
2011-07-25,929.993
2011-07-26,933.824
2011-07-27,914.95
2011-07-28,905.515
2011-07-29,905.677
2011-08-01,879.254
2011-08-02,854.842
2011-08-03,836.851
2011-08-04,794.369
2011-08-05,779.764
2011-08-08,741.86
2011-08-09,766.644
2011-08-10,757.039
2011-08-11,787.906
2011-08-12,806.001
2011-08-15,825.355
2011-08-16,804.802
2011-08-17,807.197
2011-08-18,764.311
2011-08-19,757.126
2011-08-22,764.005
2011-08-23,770.297
2011-08-24,776.12
2011-08-25,776.799
2011-08-26,770.475
2011-08-29,793.898
2011-08-30,794.522
2011-08-31,810.227
2011-09-01,805.574
2011-09-02,788.934
2011-09-05,756.503
2011-09-06,747.363
2011-09-07,758.415
2011-09-08,760.447
2011-09-09,728.355
2011-09-12,697.81
2011-09-13,699.502
2011-09-14,703.088
2011-09-15,721.694
2011-09-16,733.101
2011-09-19,711.859
2011-09-20,720.148
2011-09-21,717.344
2011-09-22,675.917
2011-09-23,669.123
2011-09-26,671.426
2011-09-27,705.561
2011-09-28,700.258
2011-09-29,711.666
2011-09-30,693.716
2011-10-03,675.811
2011-10-04,656.031
2011-10-05,669.684
2011-10-06,693.487
2011-10-07,694.919
2011-10-10,700.918
2011-10-11,701.16
2011-10-12,724.993
2011-10-13,712.895
2011-10-14,733.195
2011-10-17,720.311
2011-10-18,713.129
2011-10-19,726.478
2011-10-20,711.129
2011-10-21,731.983
2011-10-24,739.28
2011-10-25,736.263
2011-10-26,729.33
2011-10-27,760.474
2011-10-28,757.864
2011-10-31,734.612
2011-11-01,691.428
2011-11-02,697.625
2011-11-03,703.687
2011-11-04,703.537
2011-11-07,692.307
2011-11-08,697.182
2011-11-09,669.899
2011-11-10,658.366
2011-11-11,678.831
2011-11-14,664.93
2011-11-15,643.139
2011-11-16,641.968
2011-11-17,627.609
2011-11-18,620.709
2011-11-21,596.918
2011-11-22,595.862
2011-11-23,581.469
2011-11-24,585.364
2011-11-25,579.241
2011-11-28,607.127
2011-11-29,612.428
2011-11-30,639.021
2011-12-01,632.12
2011-12-02,643.984
2011-12-05,658.2
2011-12-06,645.048
2011-12-07,641.046
2011-12-08,619.056
2011-12-09,627.725
2011-12-12,599.382
2011-12-13,595.135
2011-12-14,573.808
2011-12-15,586.016
2011-12-16,591.689
2011-12-19,591.786
2011-12-20,616.153
2011-12-21,607.606
2011-12-22,620.706
2011-12-23,630.136
2011-12-26,630.136
2011-12-27,639.196
2011-12-28,627.451
2011-12-29,631.712
2011-12-30,641.341
2012-01-02,653.193
2012-01-03,662.224
2012-01-04,644.288
2012-01-05,625.772
2012-01-06,619.34
2012-01-09,619.835
2012-01-10,629.34
2012-01-11,630.371
2012-01-12,643.175
2012-01-13,633.827
2012-01-16,639.75
2012-01-17,642.095
2012-01-18,648.643
2012-01-19,669.34
2012-01-20,677.378
2012-01-23,695.295
2012-01-24,685.205
2012-01-25,685.1
2012-01-26,707.932
2012-01-27,707.898
2012-01-30,689.342
2012-01-31,692.234
2012-02-01,714.761
2012-02-02,715.875
2012-02-03,721.045
2012-02-06,717.139
2012-02-07,730.776
2012-02-08,738.955
2012-02-09,742.162
2012-02-10,725.557
2012-02-13,731.056
2012-02-14,718.659
2012-02-15,718.516
2012-02-16,717.964
2012-02-17,730.652
2012-02-20,777.083
2012-02-21,765.82
2012-02-22,759.844
2012-02-23,754.773
2012-02-24,766.728
2012-02-27,759.662
2012-02-28,753.722
2012-02-29,753.654
2012-03-01,756.949
2012-03-02,753.388
2012-03-05,752.276
2012-03-06,724.163
2012-03-07,730.999
2012-03-08,753.613
2012-03-09,750.146
2012-03-12,756.073
2012-03-13,765.108
2012-03-14,765.963
2012-03-15,774.471
2012-03-16,780.009
2012-03-19,787.545
2012-03-20,777.463
2012-03-21,772.638
2012-03-22,765.6
2012-03-23,768.654
2012-03-26,782.683
2012-03-27,785.257
2012-03-28,775.284
2012-03-29,764.579
2012-03-30,770.352
2012-04-02,768.943
2012-04-03,763.689
2012-04-04,729.643
2012-04-05,729.078
2012-04-06,729.078
2012-04-09,729.475
2012-04-10,710.478
2012-04-11,716.788
2012-04-12,727.169
2012-04-13,713.601
2012-04-16,703.009
2012-04-17,725.013
2012-04-18,714.313
2012-04-19,708.343
2012-04-20,713.123
2012-04-23,688.043
2012-04-24,701.364
2012-04-25,705.763
2012-04-26,697.223
2012-04-27,706.999
2012-04-30,700.261
2012-05-01,699.739
2012-05-02,698.885
2012-05-03,695.903
2012-05-04,680.451
2012-05-07,692.699
2012-05-08,678.285
2012-05-09,660.12
2012-05-10,669.491
2012-05-11,674.035
2012-05-14,651.427
2012-05-15,636.306
2012-05-16,627.468
2012-05-17,612.58
2012-05-18,608.336
2012-05-21,615.227
2012-05-22,637.143
2012-05-23,609.993
2012-05-24,617.889
2012-05-25,619.01
2012-05-28,618.268
2012-05-29,621.036
2012-05-30,603.776
2012-05-31,599.565
2012-06-01,587.058
2012-06-04,593.054
2012-06-05,599.545
2012-06-06,619.018
2012-06-07,621.089
2012-06-08,614.186
2012-06-11,609.274
2012-06-12,600.419
2012-06-13,593.026
2012-06-14,593.969
2012-06-15,614.737
2012-06-18,614.39
2012-06-19,631.457
2012-06-20,640.652
2012-06-21,632.79
2012-06-22,630.637
2012-06-25,612.859
2012-06-26,605.889
2012-06-27,614.705
2012-06-28,609.782
2012-06-29,642.682
2012-07-02,643.664
2012-07-03,655.687
2012-07-04,650.146
2012-07-05,640.203
2012-07-06,629.441
2012-07-09,628.913
2012-07-10,629.869
2012-07-11,627.363
2012-07-12,616.204
2012-07-13,622.395
2012-07-16,622.38
2012-07-17,619.215
2012-07-18,623.978
2012-07-19,622.041
2012-07-20,604.949
2012-07-23,571.321
2012-07-24,567.738
2012-07-25,572.364
2012-07-26,589.55
2012-07-27,592.726
2012-07-30,590.607
2012-07-31,592.371
2012-08-01,594.218
2012-08-02,576.036
2012-08-03,596.601
2012-08-06,602.119
2012-08-07,607.139
2012-08-08,602.418
2012-08-09,598.298
2012-08-10,598.765
2012-08-13,598.347
2012-08-14,599.822
2012-08-15,601.698
2012-08-16,612.389
2012-08-17,615.706
2012-08-20,616.474
2012-08-21,625.983
2012-08-22,618.815
2012-08-23,620.792
2012-08-24,610.542
2012-08-27,615.883
2012-08-28,613.122
2012-08-29,613.03
2012-08-30,606.024
2012-08-31,616.164
2012-09-03,614.802
2012-09-04,611.93
2012-09-05,611.455
2012-09-06,625.694
2012-09-07,642.802
2012-09-10,641.371
2012-09-11,646.763
2012-09-12,656.775
2012-09-13,653.763
2012-09-14,672.965
2012-09-17,675.426
2012-09-18,663.714
2012-09-19,665.983
2012-09-20,656.96
2012-09-21,658.321
2012-09-24,663.649
2012-09-25,671.15
2012-09-26,654.434
2012-09-27,652.573
2012-09-28,646.506
2012-10-01,651.695
2012-10-02,657.745
2012-10-03,657.642
2012-10-04,663.864
2012-10-05,675.623
2012-10-08,670.243
2012-10-09,663.228
2012-10-10,661.26
2012-10-11,664.277
2012-10-12,666.098
2012-10-15,671.492
2012-10-16,680.379
2012-10-17,691.827
2012-10-18,694.931
2012-10-19,695.912
2012-10-22,697.21
2012-10-23,683.159
2012-10-24,687.957
2012-10-25,689.425
2012-10-26,684.589
2012-10-29,681.365
2012-10-30,691.096
2012-10-31,690.004
2012-11-01,695.809
2012-11-02,689.348
2012-11-05,675.164
2012-11-06,676.742
2012-11-07,666.156
2012-11-08,661.858
2012-11-09,657.062
2012-11-12,657.483
2012-11-13,658.495
2012-11-14,653.39
2012-11-15,646.67
2012-11-16,634.03
2012-11-19,645.501
2012-11-20,641.884
2012-11-21,650.221
2012-11-22,658.251
2012-11-23,664.04
2012-11-26,663.865
2012-11-27,663.36
2012-11-28,664.378
2012-11-29,676.055
2012-11-30,679.117
2012-12-03,683.583
2012-12-04,687.152
2012-12-05,692.224
2012-12-06,690.975
2012-12-07,688.671
2012-12-10,688.62
2012-12-11,695.648
2012-12-12,702.46
2012-12-13,703.556
2012-12-14,705.871
2012-12-17,711.044
2012-12-18,715.901
2012-12-19,726.965
2012-12-20,745.456
2012-12-21,733.292
2012-12-24,736.477
2012-12-25,736.477
2012-12-26,737.932
2012-12-27,739.581
2012-12-28,737.411
2012-12-31,735.115
2013-01-01,735.115
2013-01-02,756.415
2013-01-03,745.173
2013-01-04,744.906
2013-01-07,755.055
2013-01-08,750.139
2013-01-09,752.668
2013-01-10,768.405
2013-01-11,771.99
2013-01-14,740.676
2013-01-15,733.298
2013-01-16,731.049
2013-01-17,738.707
2013-01-18,738.409
2013-01-21,747.311
2013-01-22,750.535
2013-01-23,749.656
2013-01-24,756.007
2013-01-25,762.483
2013-01-28,767.517
2013-01-29,768.187
2013-01-30,762.858
2013-01-31,761.018
2013-02-01,770.47
2013-02-04,747.572
2013-02-05,744.344
2013-02-06,738.752
2013-02-07,730.767
2013-02-08,735.181
2013-02-11,734.959
2013-02-12,742.24
2013-02-13,753.459
2013-02-14,734.622
2013-02-15,730.418
2013-02-18,729.027
2013-02-19,741.457
2013-02-20,734.026
2013-02-21,714.4
2013-02-22,715.168
2013-02-25,723.864
2013-02-26,707.854
2013-02-27,714.265
2013-02-28,709.94
2013-03-01,696.252
2013-03-04,695.431
2013-03-05,709.348
2013-03-06,707.469
2013-03-07,709.8
2013-03-08,709.057
2013-03-11,711.189
2013-03-12,738.154
2013-03-13,732.17
2013-03-14,737.495
2013-03-15,745.876
2013-03-18,737.318
2013-03-19,728.029
2013-03-20,737.467
2013-03-21,733.062
2013-03-22,731.3
2013-03-25,722.614
2013-03-26,723.813
2013-03-27,707.321
2013-03-28,710.469
2013-03-29,710.469
2013-04-01,710.786
2013-04-02,716.693
2013-04-03,712.563
2013-04-04,714.273
2013-04-05,711.971
2013-04-08,711.053
2013-04-09,721.372
2013-04-10,734.208
2013-04-11,743.854
2013-04-12,742.145
2013-04-15,736.364
2013-04-16,739.273
2013-04-17,721.42
2013-04-18,719.246
2013-04-19,720.348
2013-04-22,714.821
2013-04-23,722.466
2013-04-24,731.358
2013-04-25,742.77
2013-04-26,741.002
2013-04-29,748.939
2013-04-30,752.992
2013-05-01,753.485
2013-05-02,750.466
2013-05-03,762.062
2013-05-06,762.12
2013-05-07,768.49
2013-05-08,781.531
2013-05-09,783.261
2013-05-10,776.518
2013-05-13,777.893
2013-05-14,781.504
2013-05-15,774.034
2013-05-16,777.889
2013-05-17,776.184
2013-05-20,785.252
2013-05-21,785.734
2013-05-22,784.09
2013-05-23,777.447
2013-05-24,783.256
2013-05-27,784.629
2013-05-28,788.611
2013-05-29,789.874
2013-05-30,792.43
2013-05-31,786.231
2013-06-03,785.622
2013-06-04,789.16
2013-06-05,776.408
2013-06-06,774.93
2013-06-07,784.652
2013-06-10,782.704
2013-06-11,778.13
2013-06-12,775.998
2013-06-13,774.513
2013-06-14,776.956
2013-06-17,779.927
2013-06-18,780.482
2013-06-19,780.964
2013-06-20,746.157
2013-06-21,733.292
2013-06-24,716.038
2013-06-25,720.118
2013-06-26,724.377
2013-06-27,726.192
2013-06-28,730.646
2013-07-01,739.05
2013-07-02,742.108
2013-07-03,737.666
2013-07-04,744.287
2013-07-05,740.951
2013-07-08,749.731
2013-07-09,756.857
2013-07-10,764.57
2013-07-11,778.994
2013-07-12,776.928
2013-07-15,780.364
2013-07-16,780.908
2013-07-17,780.806
2013-07-18,784.09
2013-07-19,793.863
2013-07-22,797.28
2013-07-23,798.36
2013-07-24,801.238
2013-07-25,799.324
2013-07-26,798.026
2013-07-29,797.353
2013-07-30,797.506
2013-07-31,801.934
2013-08-01,818.729
2013-08-02,820.822
2013-08-05,810.526
2013-08-06,804.958
2013-08-07,799.17
2013-08-08,824.983
2013-08-09,828.403
2013-08-12,829.721
2013-08-13,829.813
2013-08-14,834.224
2013-08-15,825.603
2013-08-16,835.051
2013-08-19,840.961
2013-08-20,833.838
2013-08-21,830.219
2013-08-22,824.888
2013-08-23,826.72
2013-08-26,822.923
2013-08-27,803.635
2013-08-28,798.7
2013-08-29,796.824
2013-08-30,785.496
2013-09-02,793.821
2013-09-03,794.284
2013-09-04,799.085
2013-09-05,798.755
2013-09-06,807.203
2013-09-09,813.78
2013-09-10,834.267
2013-09-11,839.196
2013-09-12,845.868
2013-09-13,845.613
2013-09-16,856.013
2013-09-17,855.028
2013-09-18,851.293
2013-09-19,870.122
2013-09-20,866.221
2013-09-23,859.282
2013-09-24,863.719
2013-09-25,865.99
2013-09-26,854.785
2013-09-27,861.012
2013-09-30,855.656
2013-10-01,864.93
2013-10-02,870.473
2013-10-03,866.734
2013-10-04,873.936
2013-10-07,864.215
2013-10-08,864.583
2013-10-09,855.292
2013-10-10,869.467
2013-10-11,871.235
2013-10-14,877.848
2013-10-15,882.899
2013-10-16,883.825
2013-10-17,893.339
2013-10-18,903.344
2013-10-21,913.983
2013-10-22,924.614
2013-10-23,925.334
2013-10-24,929.678
2013-10-25,927.895
2013-10-28,925.006
2013-10-29,924.796
2013-10-30,929.38
2013-10-31,919.057
2013-11-01,910.478
2013-11-04,924.488
2013-11-05,924.367
2013-11-06,930.661
2013-11-07,905.536
2013-11-08,908.014
2013-11-11,925.976
2013-11-12,921.182
2013-11-13,906.212
2013-11-14,912.666
2013-11-15,914.94
2013-11-18,927.705
2013-11-19,919.48
2013-11-20,906.198
2013-11-21,903.26
2013-11-22,907.078
2013-11-25,905.951
2013-11-26,899.915
2013-11-27,906.706
2013-11-28,909.841
2013-11-29,910.367
2013-12-02,905.944
2013-12-03,887.68
2013-12-04,880.662
2013-12-05,881.707
2013-12-06,888.962
2013-12-09,892.223
2013-12-10,891.512
2013-12-11,882.068
2013-12-12,874.376
2013-12-13,873.089
2013-12-16,881.138
2013-12-17,871.153
2013-12-18,887.515
2013-12-19,891.865
2013-12-20,901.217
2013-12-23,907.187
2013-12-24,904.565
2013-12-25,904.565
2013-12-26,906.147
2013-12-27,916.19
2013-12-30,922.277
2013-12-31,923.627
2014-01-01,923.627
2014-01-02,912.428
2014-01-03,921.246
2014-01-06,925.042
2014-01-07,928.701
2014-01-08,931.706
2014-01-09,931.495
2014-01-10,942.436
2014-01-13,946.738
2014-01-14,948.937
2014-01-15,946.344
2014-01-16,944.482
2014-01-17,946.199
2014-01-20,951.639
2014-01-21,938.11
2014-01-22,938.298
2014-01-23,946.561
2014-01-24,923.883
2014-01-27,916.798
2014-01-28,922.928
2014-01-29,922.617
2014-01-30,919.873
2014-01-31,916.61
2014-02-03,908.789
2014-02-04,909.759
2014-02-05,911.342
2014-02-06,918.319
2014-02-07,904.661
2014-02-10,904.716
2014-02-11,912.158
2014-02-12,909.103
2014-02-13,914.396
2014-02-14,917.397
2014-02-17,924.324
2014-02-18,920.996
2014-02-19,920.586
2014-02-20,916.29
2014-02-21,923.913
2014-02-24,901.153
2014-02-25,902.18
2014-02-26,898.014
2014-02-27,899.184
2014-02-28,922.552
2014-03-03,893.942
2014-03-04,912.396
2014-03-05,915.664
2014-03-06,929.602
2014-03-07,924.085
2014-03-10,914.29
2014-03-11,919.35
2014-03-12,905.197
2014-03-13,897.76
2014-03-14,884.59
2014-03-17,896.556
2014-03-18,908.377
2014-03-19,910.985
2014-03-20,899.492
2014-03-21,896.011
2014-03-24,887.174
2014-03-25,901.827
2014-03-26,907.537
2014-03-27,909.814
2014-03-28,919.221
2014-03-31,928.597
2014-04-01,934.233
2014-04-02,942.696
2014-04-03,932.77
2014-04-04,933.61
2014-04-07,928.959
2014-04-08,923.699
2014-04-09,934.333
2014-04-10,927.658
2014-04-11,914.449
2014-04-14,898.365
2014-04-15,893.182
2014-04-16,898.182
2014-04-17,907.227
2014-04-18,907.227
2014-04-21,905.292
2014-04-22,918.071
2014-04-23,916.188
2014-04-24,919.893
2014-04-25,911.797
2014-04-28,914.961
2014-04-29,920.579
2014-04-30,926.967
2014-05-01,926.967
2014-05-02,925.359
2014-05-05,923.939
2014-05-06,933.625
2014-05-07,928.189
2014-05-08,940.447
2014-05-09,931.477
2014-05-12,939.521
2014-05-13,936.634
2014-05-14,936.304
2014-05-15,921.671
2014-05-16,910.724
2014-05-19,911.683
2014-05-20,902.402
2014-05-21,906.614
2014-05-22,909.976
2014-05-23,916.027
2014-05-26,924.718
2014-05-27,923.671
2014-05-28,913.054
2014-05-29,923.311
2014-05-30,922.485
2014-06-02,920.274
2014-06-03,915.312
2014-06-04,915.7
2014-06-05,919.173
2014-06-06,932.305
2014-06-09,937.885
2014-06-10,932.696
2014-06-11,927.163
2014-06-12,922.713
2014-06-13,915.957
2014-06-16,910.45
2014-06-17,907.932
2014-06-18,908.903
2014-06-19,918.278
2014-06-20,917.231
2014-06-23,912.09
2014-06-24,907.505
2014-06-25,901.269
2014-06-26,897.333
2014-06-27,899.653
2014-06-30,905.897
2014-07-01,907.522
2014-07-02,909.016
2014-07-03,912.206
2014-07-04,906.949
2014-07-07,899.349
2014-07-08,882.678
2014-07-09,886.747
2014-07-10,870.0
2014-07-11,872.325
2014-07-14,876.492
2014-07-15,866.287
2014-07-16,875.947
2014-07-17,867.877
2014-07-18,862.66
2014-07-21,854.165
2014-07-22,858.607
2014-07-23,863.621
2014-07-24,867.432
2014-07-25,852.652
2014-07-28,848.977
2014-07-29,856.644
2014-07-30,847.198
2014-07-31,831.369
2014-08-01,823.236
2014-08-04,816.928
2014-08-05,815.181
2014-08-06,806.009
2014-08-07,793.412
2014-08-08,779.542
2014-08-11,805.455
2014-08-12,799.888
2014-08-13,803.687
2014-08-14,807.316
2014-08-15,804.63
2014-08-18,815.314
2014-08-19,829.204
2014-08-20,823.694
2014-08-21,835.956
2014-08-22,829.408
2014-08-25,834.873
2014-08-26,840.959
2014-08-27,845.005
2014-08-28,836.126
2014-08-29,835.638
2014-09-01,833.61
2014-09-02,832.436
2014-09-03,839.098
2014-09-04,832.452
2014-09-05,834.163
2014-09-08,835.116
2014-09-09,825.371
2014-09-10,820.216
2014-09-11,819.41
2014-09-12,817.265
2014-09-15,808.556
2014-09-16,803.604
2014-09-17,808.881
2014-09-18,812.287
2014-09-19,806.232
2014-09-22,802.392
2014-09-23,801.866
2014-09-24,794.401
2014-09-25,784.611
2014-09-26,780.169
2014-09-29,779.224
2014-09-30,778.695
2014-10-01,763.812
2014-10-02,755.634
2014-10-03,753.01
2014-10-06,755.851
2014-10-07,751.914
2014-10-08,743.049
2014-10-09,737.027
2014-10-10,703.234
2014-10-13,628.626
2014-10-14,598.341
2014-10-15,590.795
2014-10-16,581.669
2014-10-17,576.562
2014-10-20,567.103
2014-10-21,571.953
2014-10-22,585.111
2014-10-23,567.146
2014-10-24,564.408
2014-10-27,557.344
2014-10-28,566.551
2014-10-29,565.114
2014-10-30,556.829
2014-10-31,557.266
2014-11-03,545.844
2014-11-04,542.283
2014-11-05,541.602
2014-11-06,548.556
2014-11-07,547.142
2014-11-10,557.073
2014-11-11,556.721
2014-11-12,570.972
2014-11-13,566.358
2014-11-14,560.867
2014-11-17,566.026
2014-11-18,564.758
2014-11-19,567.409
2014-11-20,564.233
2014-11-21,564.891
2014-11-24,565.471
2014-11-25,568.416
2014-11-26,569.207
2014-11-27,565.857
2014-11-28,565.088
2014-12-01,557.955
2014-12-02,562.977
2014-12-03,557.523
2014-12-04,555.644
2014-12-05,551.422
2014-12-08,547.839
2014-12-09,548.63
2014-12-10,540.607
2014-12-11,539.622
2014-12-12,539.236
2014-12-15,528.598
2014-12-16,536.402
2014-12-17,529.956
2014-12-18,537.225
2014-12-19,535.198
2014-12-22,540.058
2014-12-23,546.961
2014-12-24,548.867
2014-12-25,548.867
2014-12-26,548.012
2014-12-29,547.298
2014-12-30,542.615
2014-12-31,545.26
2015-01-01,545.26
2015-01-02,540.727
2015-01-05,526.175
2015-01-06,524.177
2015-01-07,520.956
2015-01-08,526.16
2015-01-09,524.256
2015-01-12,522.835
2015-01-13,527.274
2015-01-14,520.525
2015-01-15,515.296
2015-01-16,515.449
2015-01-19,526.826
2015-01-20,526.696
2015-01-21,530.893
2015-01-22,527.798
2015-01-23,525.509
2015-01-26,536.098
2015-01-27,537.779
2015-01-28,539.637
2015-01-29,539.109
2015-01-30,541.531
2015-02-02,550.327
2015-02-03,562.627
2015-02-04,553.773
2015-02-05,568.498
2015-02-06,558.368
2015-02-09,554.13
2015-02-10,553.209
2015-02-11,548.782
2015-02-12,560.65
2015-02-13,568.942
2015-02-16,574.562
2015-02-17,570.97
2015-02-18,574.851
2015-02-19,582.4
2015-02-20,584.528
2015-02-23,592.861
2015-02-24,600.154
2015-02-25,595.902
2015-02-26,595.074
2015-02-27,601.606
2015-03-02,604.573
2015-03-03,605.519
2015-03-04,598.817
2015-03-05,605.754
2015-03-06,598.112
2015-03-09,596.412
2015-03-10,586.281
2015-03-11,589.679
2015-03-12,595.064
2015-03-13,589.66
2015-03-16,595.865
2015-03-17,589.892
2015-03-18,596.49
2015-03-19,600.275
2015-03-20,618.576
2015-03-23,633.419
2015-03-24,633.948
2015-03-25,629.423
2015-03-26,614.767
2015-03-27,610.523
2015-03-30,616.418
2015-03-31,606.383
2015-04-01,611.397
2015-04-02,620.183
2015-04-03,620.183
2015-04-06,628.788
2015-04-07,635.427
2015-04-08,628.622
2015-04-09,627.232
2015-04-10,629.318
2015-04-13,627.348
2015-04-14,634.355
2015-04-15,629.975
2015-04-16,627.56
2015-04-17,622.276
2015-04-20,629.077
2015-04-21,628.056
2015-04-22,623.828
2015-04-23,626.893
2015-04-24,632.075
2015-04-27,640.884
2015-04-28,640.41
2015-04-29,633.941
2015-04-30,635.498
2015-05-01,636.462
2015-05-04,642.543
2015-05-05,631.683
2015-05-06,634.023
2015-05-07,621.601
2015-05-08,628.818
2015-05-11,630.29
2015-05-12,629.241
2015-05-13,638.599
2015-05-14,646.18
2015-05-15,652.485
2015-05-18,643.031
2015-05-19,635.203
2015-05-20,631.642
2015-05-21,635.077
2015-05-22,625.462
2015-05-25,627.196
2015-05-26,615.159
2015-05-27,619.96
2015-05-28,622.744
2015-05-29,620.954
2015-06-01,619.175
2015-06-02,627.982
2015-06-03,634.169
2015-06-04,629.023
2015-06-05,607.403
2015-06-08,606.639
2015-06-09,610.522
2015-06-10,619.931
2015-06-11,614.956
2015-06-12,612.407
2015-06-15,603.295
2015-06-16,606.594
2015-06-17,600.63
2015-06-18,612.817
2015-06-19,610.627
2015-06-22,627.527
2015-06-23,624.079
2015-06-24,620.807
2015-06-25,619.371
2015-06-26,618.808
2015-06-29,603.383
2015-06-30,599.975
2015-07-01,602.555
2015-07-02,595.109
2015-07-03,594.619
2015-07-06,586.354
2015-07-07,568.306
2015-07-08,577.946
2015-07-09,585.538
2015-07-10,601.836
2015-07-13,605.009
2015-07-14,608.56
2015-07-15,608.282
