Date,GERMANY IMI GROWTH IMI (Large+Mid+Small Cap)
2015-04-06,1394.483
2015-04-07,1388.084
2015-04-08,1372.16
2015-04-09,1375.128
2015-04-10,1394.596
2015-04-13,1382.554
2015-04-14,1387.3
2015-04-15,1375.597
2015-04-16,1364.764
2015-04-17,1338.3
2015-04-20,1357.158
2015-04-21,1367.344
2015-04-22,1356.109
2015-04-23,1347.795
2015-04-24,1365.675
2015-04-27,1396.45
2015-04-28,1378.834
2015-04-29,1353.722
2015-04-30,1363.182
2015-05-01,1365.25
2015-05-04,1375.443
2015-05-05,1346.686
2015-05-06,1363.948
2015-05-07,1364.794
2015-05-08,1395.261
2015-05-11,1385.351
2015-05-12,1376.185
2015-05-13,1378.533
2015-05-14,1405.013
2015-05-15,1404.062
2015-05-18,1412.448
2015-05-19,1412.601
2015-05-20,1407.966
2015-05-21,1411.318
2015-05-22,1393.144
2015-05-25,1393.144
2015-05-26,1359.394
2015-05-27,1375.976
2015-05-28,1373.853
2015-05-29,1352.318
2015-06-01,1349.829
2015-06-02,1362.395
2015-06-03,1386.382
2015-06-04,1379.661
2015-06-05,1339.018
2015-06-08,1334.201
2015-06-09,1330.926
2015-06-10,1369.334
2015-06-11,1369.791
2015-06-12,1357.888
2015-06-15,1330.685
2015-06-16,1339.67
2015-06-17,1330.807
2015-06-18,1365.057
2015-06-19,1351.244
2015-06-22,1406.604
2015-06-23,1393.085
2015-06-24,1385.847
2015-06-25,1388.658
2015-06-26,1381.767
2015-06-29,1337.984
2015-06-30,1321.278
2015-07-01,1343.678
2015-07-02,1332.483
2015-07-03,1326.729
2015-07-06,1308.095
2015-07-07,1271.372
2015-07-08,1293.396
2015-07-09,1321.198
2015-07-10,1373.418
2015-07-13,1373.665
2015-07-14,1376.49
2015-07-15,1373.673
2015-07-16,1387.472
2015-07-17,1378.243
2015-07-20,1386.753
2015-07-21,1379.987
2015-07-22,1364.983
2015-07-23,1373.941
2015-07-24,1358.807
2015-07-27,1339.782
2015-07-28,1348.064
2015-07-29,1354.85
2015-07-30,1338.789
2015-07-31,1359.846
2015-08-03,1369.686
2015-08-04,1373.382
2015-08-05,1379.359
2015-08-06,1377.24
2015-08-07,1365.064
2015-08-10,1381.83
2015-08-11,1356.904
2015-08-12,1327.826
2015-08-13,1336.866
2015-08-14,1334.622
2015-08-17,1326.02
2015-08-18,1321.502
2015-08-19,1298.296
2015-08-20,1282.741
2015-08-21,1257.943
2015-08-24,1231.333
2015-08-25,1274.825
2015-08-26,1255.608
2015-08-27,1275.288
2015-08-28,1272.694
2015-08-31,1268.427
2015-09-01,1244.043
2015-09-02,1246.815
2015-09-03,1266.518
2015-09-04,1235.664
2015-09-07,1249.395
2015-09-08,1270.315
2015-09-09,1273.536
2015-09-10,1271.747
2015-09-11,1268.593
2015-09-14,1270.394
2015-09-15,1277.951
2015-09-16,1289.119
2015-09-17,1290.684
2015-09-18,1268.007
2015-09-21,1254.207
2015-09-22,1204.307
2015-09-23,1209.969
2015-09-24,1202.26
2015-09-25,1226.59
2015-09-28,1207.69
2015-09-29,1201.402
2015-09-30,1221.147
2015-10-01,1209.493
2015-10-02,1222.154
2015-10-05,1248.187
2015-10-06,1262.039
2015-10-07,1256.726
2015-10-08,1262.79
2015-10-09,1277.728
2015-10-12,1278.216
2015-10-13,1268.586
2015-10-14,1261.794
2015-10-15,1278.726
2015-10-16,1280.563
2015-10-19,1280.578
2015-10-20,1282.584
2015-10-21,1297.047
2015-10-22,1301.62
2015-10-23,1323.832
2015-10-26,1326.193
2015-10-27,1315.685
2015-10-28,1336.444
2015-10-29,1327.167
2015-10-30,1340.618
2015-11-02,1351.807
2015-11-03,1338.975
2015-11-04,1315.378
2015-11-05,1324.354
2015-11-06,1319.812
2015-11-09,1298.277
2015-11-10,1296.721
2015-11-11,1311.131
2015-11-12,1298.612
2015-11-13,1287.79
2015-11-16,1289.223
2015-11-17,1312.162
2015-11-18,1308.623
2015-11-19,1332.51
2015-11-20,1328.569
2015-11-23,1318.277
2015-11-24,1298.881
2015-11-25,1317.45
2015-11-26,1338.684
2015-11-27,1334.569
2015-11-30,1338.895
2015-12-01,1328.351
2015-12-02,1321.571
2015-12-03,1311.377
2015-12-04,1311.866
2015-12-07,1328.039
2015-12-08,1308.174
2015-12-09,1303.839
2015-12-10,1301.747
2015-12-11,1280.602
2015-12-14,1262.317
2015-12-15,1288.715
2015-12-16,1292.948
2015-12-17,1310.405
2015-12-18,1297.418
2015-12-21,1289.73
2015-12-22,1294.718
2015-12-23,1310.025
2015-12-24,1319.537
2015-12-25,1319.537
2015-12-28,1314.553
2015-12-29,1333.261
2015-12-30,1319.761
2015-12-31,1313.654
2016-01-01,1313.654
2016-01-04,1260.595
2016-01-05,1255.538
2016-01-06,1247.513
2016-01-07,1231.163
2016-01-08,1224.901
2016-01-11,1211.014
2016-01-12,1230.473
2016-01-13,1229.731
2016-01-14,1208.27
2016-01-15,1189.731
2016-01-18,1181.403
2016-01-19,1204.412
2016-01-20,1173.219
2016-01-21,1187.522
2016-01-22,1214.211
2016-01-25,1221.505
2016-01-26,1223.372
2016-01-27,1234.52
2016-01-28,1210.816
2016-01-29,1224.635
2016-02-01,1231.665
2016-02-02,1214.775
2016-02-03,1214.881
2016-02-04,1217.979
2016-02-05,1191.773
2016-02-08,1150.328
2016-02-09,1160.763
2016-02-10,1168.742
2016-02-11,1156.593
2016-02-12,1166.386
2016-02-15,1186.165
2016-02-16,1177.062
2016-02-17,1205.53
2016-02-18,1218.068
2016-02-19,1215.518
2016-02-22,1224.448
2016-02-23,1209.718
2016-02-24,1177.856
2016-02-25,1199.96
2016-02-26,1201.33
2016-02-29,1194.036
2016-03-01,1218.846
2016-03-02,1213.042
2016-03-03,1216.067
2016-03-04,1228.983
2016-03-07,1221.239
2016-03-08,1216.481
2016-03-09,1215.971
2016-03-10,1208.148
2016-03-11,1245.256
2016-03-14,1258.91
2016-03-15,1253.031
2016-03-16,1254.461
2016-03-17,1268.532
2016-03-18,1269.91
2016-03-21,1269.606
2016-03-22,1272.22
2016-03-23,1277.391
2016-03-24,1258.378
2016-03-25,1258.378
2016-03-28,1264.183
2016-03-29,1268.053
2016-03-30,1305.393
2016-03-31,1303.053
2016-04-01,1282.805
2016-04-04,1292.825
2016-04-05,1264.927
2016-04-06,1274.88
2016-04-07,1265.449
2016-04-08,1275.981
2016-04-11,1282.027
2016-04-12,1281.774
2016-04-13,1296.246
2016-04-14,1299.31
2016-04-15,1297.301
2016-04-18,1308.527
2016-04-19,1340.909
2016-04-20,1333.663
2016-04-21,1321.699
2016-04-22,1311.06
2016-04-25,1310.039
2016-04-26,1306.448
2016-04-27,1310.992
2016-04-28,1310.1
2016-04-29,1294.76
2016-05-02,1310.577
2016-05-03,1294.493
2016-05-04,1278.4
2016-05-05,1275.264
2016-05-06,1275.914
2016-05-09,1289.788
2016-05-10,1294.588
2016-05-11,1294.583
2016-05-12,1278.663
2016-05-13,1276.345
2016-05-16,1280.017
2016-05-17,1277.085
2016-05-18,1278.919
2016-05-19,1248.82
2016-05-20,1265.69
2016-05-23,1253.717
2016-05-24,1270.228
2016-05-25,1279.111
2016-05-26,1288.613
2016-05-27,1283.451
2016-05-30,1289.355
2016-05-31,1285.512
2016-06-01,1288.014
2016-06-02,1289.118
2016-06-03,1303.916
2016-06-06,1307.611
2016-06-07,1326.572
2016-06-08,1323.751
2016-06-09,1302.007
2016-06-10,1269.279
2016-06-13,1249.493
2016-06-14,1224.473
2016-06-15,1234.228
2016-06-16,1216.495
2016-06-17,1235.971
2016-06-20,1283.512
2016-06-21,1280.121
2016-06-22,1286.897
2016-06-23,1312.814
2016-06-24,1223.62
2016-06-27,1176.916
2016-06-28,1210.9
2016-06-29,1238.16
2016-06-30,1249.055
2016-07-01,1261.108
2016-07-04,1252.873
2016-07-05,1233.587
2016-07-06,1213.497
2016-07-07,1222.635
2016-07-08,1243.169
2016-07-11,1268.123
2016-07-12,1277.577
2016-07-13,1277.626
2016-07-14,1287.745
2016-07-15,1284.963
2016-07-18,1286.624
2016-07-19,1275.895
2016-07-20,1294.818
2016-07-21,1295.006
2016-07-22,1293.91
2016-07-25,1300.21
2016-07-26,1307.581
2016-07-27,1316.497
2016-07-28,1329.001
2016-07-29,1350.086
2016-08-01,1351.201
2016-08-02,1336.716
2016-08-03,1329.996
2016-08-04,1328.435
2016-08-05,1336.857
2016-08-08,1338.308
2016-08-09,1370.417
2016-08-10,1372.018
2016-08-11,1388.915
2016-08-12,1385.556
2016-08-15,1391.712
2016-08-16,1387.985
2016-08-17,1373.595
2016-08-18,1390.202
2016-08-19,1386.647
2016-08-22,1380.786
2016-08-23,1388.077
2016-08-24,1380.171
2016-08-25,1373.613
2016-08-26,1378.659
2016-08-29,1362.357
2016-08-30,1369.015
2016-08-31,1355.161
2016-09-01,1355.046
2016-09-02,1368.573
2016-09-05,1366.38
2016-09-06,1383.504
2016-09-07,1390.394
2016-09-08,1383.398
2016-09-09,1355.243
2016-09-12,1345.905
2016-09-13,1347.818
2016-09-14,1351.367
2016-09-15,1353.892
2016-09-16,1335.574
2016-09-19,1350.589
2016-09-20,1355.692
2016-09-21,1355.035
2016-09-22,1394.41
2016-09-23,1385.552
2016-09-26,1368.003
2016-09-27,1359.484
2016-09-28,1367.237
2016-09-29,1363.024
2016-09-30,1372.825
2016-10-03,1370.381
2016-10-04,1372.703
2016-10-05,1366.212
2016-10-06,1358.826
2016-10-07,1346.62
2016-10-10,1360.183
2016-10-11,1341.236
2016-10-12,1324.33
2016-10-13,1316.921
2016-10-14,1329.593
2016-10-17,1318.613
2016-10-18,1331.8
2016-10-19,1331.117
2016-10-20,1324.065
2016-10-21,1320.467
2016-10-24,1323.097
2016-10-25,1316.114
2016-10-26,1314.731
2016-10-27,1318.127
2016-10-28,1314.597
2016-10-31,1315.338
2016-11-01,1308.551
2016-11-02,1304.379
2016-11-03,1294.973
2016-11-04,1288.031
2016-11-07,1297.515
2016-11-08,1300.302
2016-11-09,1308.275
2016-11-10,1276.305
2016-11-11,1271.487
2016-11-14,1253.194
2016-11-15,1263.859
2016-11-16,1252.455
2016-11-17,1256.809
2016-11-18,1247.256
2016-11-21,1253.575
2016-11-22,1250.284
2016-11-23,1237.946
2016-11-24,1247.018
2016-11-25,1255.317
2016-11-28,1244.172
2016-11-29,1253.638
2016-11-30,1251.641
2016-12-01,1232.532
2016-12-02,1235.623
2016-12-05,1253.928
2016-12-06,1259.283
2016-12-07,1279.655
2016-12-08,1281.06
2016-12-09,1282.629
2016-12-12,1288.773
2016-12-13,1302.111
2016-12-14,1297.472
2016-12-15,1281.922
2016-12-16,1285.333
2016-12-19,1296.9
2016-12-20,1291.85
2016-12-21,1300.409
2016-12-22,1302.792
2016-12-23,1302.361
2016-12-26,1302.361
2016-12-27,1306.608
2016-12-28,1300.815
2016-12-29,1311.453
2016-12-30,1319.155
2017-01-02,1334.72
2017-01-03,1309.9
2017-01-04,1315.834
2017-01-05,1334.273
2017-01-06,1332.304
2017-01-09,1324.783
2017-01-10,1330.213
2017-01-11,1319.384
2017-01-12,1334.129
2017-01-13,1341.528
2017-01-16,1336.032
2017-01-17,1342.457
2017-01-18,1351.413
2017-01-19,1339.876
2017-01-20,1349.918
2017-01-23,1349.983
2017-01-24,1356.074
2017-01-25,1374.667
2017-01-26,1374.868
2017-01-27,1381.069
2017-01-30,1365.159
2017-01-31,1366.172
2017-02-01,1365.648
2017-02-02,1378.856
2017-02-03,1379.473
2017-02-06,1356.318
2017-02-07,1357.253
2017-02-08,1363.287
2017-02-09,1369.034
2017-02-10,1370.133
2017-02-13,1377.155
2017-02-14,1368.949
2017-02-15,1371.476
2017-02-16,1382.833
2017-02-17,1380.258
2017-02-20,1383.1
2017-02-21,1386.987
2017-02-22,1392.422
2017-02-23,1389.583
2017-02-24,1372.408
2017-02-27,1380.652
2017-02-28,1382.156
2017-03-01,1392.847
2017-03-02,1390.233
2017-03-03,1388.599
2017-03-06,1389.098
2017-03-07,1386.97
2017-03-08,1386.087
2017-03-09,1389.549
2017-03-10,1402.289
2017-03-13,1406.87
2017-03-14,1407.104
2017-03-15,1409.051
2017-03-16,1431.217
2017-03-17,1437.2
2017-03-20,1435.319
2017-03-21,1426.306
2017-03-22,1416.13
2017-03-23,1429.196
2017-03-24,1438.751
2017-03-27,1437.701
2017-03-28,1449.419
2017-03-29,1438.476
2017-03-30,1442.688
2017-03-31,1444.946
2017-04-03,1437.119
2017-04-04,1443.493
2017-04-05,1438.235
2017-04-06,1437.718
2017-04-07,1436.673
2017-04-10,1432.697
2017-04-11,1426.887
2017-04-12,1430.836
2017-04-13,1430.441
2017-04-14,1430.441
2017-04-17,1435.624
2017-04-18,1425.44
2017-04-19,1430.493
2017-04-20,1435.809
2017-04-21,1426.326
2017-04-24,1488.587
2017-04-25,1497.61
2017-04-26,1491.643
2017-04-27,1500.888
2017-04-28,1506.886
2017-05-01,1510.76
2017-05-02,1517.18
2017-05-03,1520.697
2017-05-04,1542.685
2017-05-05,1558.123
2017-05-08,1547.536
2017-05-09,1549.635
2017-05-10,1546.362
2017-05-11,1535.975
2017-05-12,1553.075
2017-05-15,1562.172
2017-05-16,1579.703
2017-05-17,1567.94
2017-05-18,1561.617
2017-05-19,1577.976
2017-05-22,1582.643
2017-05-23,1587.501
2017-05-24,1585.294
2017-05-25,1591.013
2017-05-26,1587.983
2017-05-29,1589.548
2017-05-30,1590.333
2017-05-31,1606.348
2017-06-01,1612.608
2017-06-02,1637.417
2017-06-05,1634.15
2017-06-06,1619.571
2017-06-07,1615.655
2017-06-08,1610.217
2017-06-09,1615.08
2017-06-12,1595.764
2017-06-13,1610.89
2017-06-14,1631.298
2017-06-15,1599.103
2017-06-16,1620.38
2017-06-19,1629.95
2017-06-20,1614.066
2017-06-21,1612.913
2017-06-22,1617.552
2017-06-23,1615.593
2017-06-26,1619.58
2017-06-27,1615.779
2017-06-28,1621.639
2017-06-29,1595.308
2017-06-30,1584.888
2017-07-03,1590.634
2017-07-04,1582.787
2017-07-05,1587.61
2017-07-06,1584.839
2017-07-07,1580.885
2017-07-10,1590.771
2017-07-11,1590.962
2017-07-12,1617.688
2017-07-13,1620.8
2017-07-14,1628.364
2017-07-17,1628.735
2017-07-18,1623.91
2017-07-19,1622.529
2017-07-20,1637.711
2017-07-21,1615.223
2017-07-24,1609.522
2017-07-25,1616.971
2017-07-26,1622.026
2017-07-27,1619.654
2017-07-28,1624.449
2017-07-31,1625.321
2017-08-01,1641.84
2017-08-02,1637.197
2017-08-03,1639.227
2017-08-04,1641.027
2017-08-07,1642.943
2017-08-08,1636.534
2017-08-09,1620.062
2017-08-10,1603.686
2017-08-11,1609.026
2017-08-14,1629.051
2017-08-15,1620.917
2017-08-16,1629.906
2017-08-17,1630.494
2017-08-18,1623.641
2017-08-21,1620.529
2017-08-22,1636.0
2017-08-23,1636.051
2017-08-24,1631.362
2017-08-25,1641.175
2017-08-28,1645.808
2017-08-29,1632.332
2017-08-30,1626.493
2017-08-31,1634.598
2017-09-01,1643.469
2017-09-04,1639.771
2017-09-05,1644.392
2017-09-06,1654.916
2017-09-07,1677.4
2017-09-08,1680.573
2017-09-11,1697.113
2017-09-12,1698.641
2017-09-13,1695.913
2017-09-14,1688.424
2017-09-15,1697.784
2017-09-18,1701.891
2017-09-19,1706.482
2017-09-20,1708.021
2017-09-21,1699.114
2017-09-22,1704.804
2017-09-25,1693.86
2017-09-26,1678.735
2017-09-27,1677.267
2017-09-28,1695.683
2017-09-29,1714.024
2017-10-02,1715.319
2017-10-03,1718.023
2017-10-04,1729.391
2017-10-05,1717.419
2017-10-06,1715.696
2017-10-09,1718.46
2017-10-10,1729.833
2017-10-11,1738.543
2017-10-12,1742.42
2017-10-13,1743.947
2017-10-16,1741.052
2017-10-17,1730.195
2017-10-18,1737.411
2017-10-19,1736.902
2017-10-20,1728.272
2017-10-23,1724.551
2017-10-24,1724.754
2017-10-25,1723.389
2017-10-26,1729.98
2017-10-27,1720.927
2017-10-30,1725.899
2017-10-31,1729.164
2017-11-01,1745.941
2017-11-02,1746.341
2017-11-03,1747.176
2017-11-06,1742.156
2017-11-07,1726.997
2017-11-08,1730.281
2017-11-09,1706.231
2017-11-10,1709.29
2017-11-13,1700.575
2017-11-14,1715.133
2017-11-15,1711.163
2017-11-16,1721.332
2017-11-17,1720.03
2017-11-20,1724.984
2017-11-21,1738.3
2017-11-22,1725.384
2017-11-23,1734.33
2017-11-24,1749.105
2017-11-27,1742.962
2017-11-28,1744.2
2017-11-29,1733.767
2017-11-30,1744.482
2017-12-01,1714.344
2017-12-04,1733.076
2017-12-05,1732.136
2017-12-06,1718.708
2017-12-07,1723.656
2017-12-08,1730.054
2017-12-11,1731.684
2017-12-12,1732.201
2017-12-13,1732.621
2017-12-14,1726.777
2017-12-15,1729.77
2017-12-18,1759.522
2017-12-19,1751.128
2017-12-20,1744.059
2017-12-21,1744.863
2017-12-22,1737.408
2017-12-25,1737.408
2017-12-26,1741.96
2017-12-27,1749.825
2017-12-28,1746.319
2017-12-29,1751.703
2018-01-01,1751.703
2018-01-02,1750.62
2018-01-03,1766.268
2018-01-04,1797.068
2018-01-05,1817.311
2018-01-08,1813.93
2018-01-09,1810.768
2018-01-10,1800.055
2018-01-11,1797.951
2018-01-12,1810.799
2018-01-15,1822.424
2018-01-16,1821.396
2018-01-17,1816.435
2018-01-18,1828.945
2018-01-19,1848.256
2018-01-22,1848.036
2018-01-23,1870.041
2018-01-24,1862.14
2018-01-25,1864.501
2018-01-26,1866.097
2018-01-29,1851.401
2018-01-30,1842.185
2018-01-31,1850.256
2018-02-01,1827.73
2018-02-02,1792.696
2018-02-05,1773.751
2018-02-06,1724.668
2018-02-07,1753.086
2018-02-08,1698.384
2018-02-09,1680.04
2018-02-12,1706.195
2018-02-13,1706.705
2018-02-14,1738.042
2018-02-15,1752.059
2018-02-16,1767.069
2018-02-19,1747.927
2018-02-20,1757.323
2018-02-21,1753.816
2018-02-22,1754.357
2018-02-23,1752.489
2018-02-26,1756.587
2018-02-27,1748.35
2018-02-28,1738.475
2018-03-01,1697.697
2018-03-02,1679.578
2018-03-05,1711.231
2018-03-06,1729.767
2018-03-07,1750.29
2018-03-08,1761.699
2018-03-09,1764.757
2018-03-12,1772.94
2018-03-13,1760.689
2018-03-14,1755.438
2018-03-15,1759.489
2018-03-16,1746.096
2018-03-19,1732.767
2018-03-20,1735.752
2018-03-21,1737.965
2018-03-22,1716.527
2018-03-23,1698.492
2018-03-26,1691.429
2018-03-27,1711.593
2018-03-28,1694.467
2018-03-29,1702.831
2018-03-30,1702.831
2018-04-02,1704.354
2018-04-03,1682.735
2018-04-04,1677.183
2018-04-05,1717.147
2018-04-06,1712.929
2018-04-09,1724.407
2018-04-10,1751.302
2018-04-11,1740.802
2018-04-12,1746.783
2018-04-13,1750.708
2018-04-16,1749.93
2018-04-17,1778.006
2018-04-18,1784.848
2018-04-19,1774.525
2018-04-20,1753.611
2018-04-23,1746.105
2018-04-24,1743.102
2018-04-25,1716.536
2018-04-26,1723.289
2018-04-27,1729.763
2018-04-30,1732.13
2018-05-01,1718.869
2018-05-02,1741.18
2018-05-03,1730.066
2018-05-04,1743.252
2018-05-07,1760.564
2018-05-08,1747.169
2018-05-09,1749.986
2018-05-10,1761.304
2018-05-11,1767.375
2018-05-14,1770.853
2018-05-15,1747.642
2018-05-16,1746.045
2018-05-17,1763.926
2018-05-18,1757.74
2018-05-21,1754.827
2018-05-22,1765.021
2018-05-23,1734.397
2018-05-24,1731.454
2018-05-25,1735.185
2018-05-28,1726.685
2018-05-29,1695.847
2018-05-30,1721.379
2018-05-31,1719.264
2018-06-01,1729.712
2018-06-04,1742.006
2018-06-05,1747.749
2018-06-06,1772.649
2018-06-07,1774.741
2018-06-08,1763.87
2018-06-11,1782.253
2018-06-12,1779.599
2018-06-13,1788.197
2018-06-14,1795.263
2018-06-15,1777.367
2018-06-18,1755.204
2018-06-19,1724.554
2018-06-20,1733.317
2018-06-21,1716.959
2018-06-22,1725.134
2018-06-25,1688.434
2018-06-26,1684.532
2018-06-27,1690.691
2018-06-28,1656.926
2018-06-29,1692.127
2018-07-02,1668.844
2018-07-03,1688.835
2018-07-04,1677.219
2018-07-05,1704.219
2018-07-06,1720.344
2018-07-09,1729.434
2018-07-10,1736.482
2018-07-11,1713.119
2018-07-12,1722.338
2018-07-13,1725.749
2018-07-16,1735.388
2018-07-17,1745.593
2018-07-18,1756.447
2018-07-19,1737.709
2018-07-20,1739.603
2018-07-23,1733.897
2018-07-24,1751.543
2018-07-25,1736.968
2018-07-26,1758.223
2018-07-27,1758.074
2018-07-30,1753.449
2018-07-31,1749.206
2018-08-01,1740.305
2018-08-02,1709.272
2018-08-03,1712.144
2018-08-06,1706.455
2018-08-07,1712.326
2018-08-08,1712.704
2018-08-09,1719.571
2018-08-10,1671.867
2018-08-13,1675.78
2018-08-14,1671.442
2018-08-15,1636.098
2018-08-16,1666.815
2018-08-17,1666.951
2018-08-20,1687.674
2018-08-21,1703.859
2018-08-22,1714.781
2018-08-23,1717.104
2018-08-24,1731.497
2018-08-27,1756.814
2018-08-28,1764.011
2018-08-29,1764.463
2018-08-30,1752.871
2018-08-31,1733.623
2018-09-03,1731.468
2018-09-04,1700.601
2018-09-05,1680.52
2018-09-06,1673.604
2018-09-07,1670.485
2018-09-10,1679.144
2018-09-11,1677.669
2018-09-12,1690.73
2018-09-13,1695.04
2018-09-14,1701.368
2018-09-17,1696.871
2018-09-18,1704.163
2018-09-19,1700.327
2018-09-20,1716.096
2018-09-21,1727.554
2018-09-24,1722.55
2018-09-25,1731.683
2018-09-26,1722.699
2018-09-27,1712.767
2018-09-28,1684.502
2018-10-01,1698.487
2018-10-02,1685.448
2018-10-03,1682.895
2018-10-04,1662.928
2018-10-05,1639.585
2018-10-08,1605.068
2018-10-09,1607.665
2018-10-10,1564.268
2018-10-11,1543.631
2018-10-12,1547.528
2018-10-15,1555.101
2018-10-16,1588.118
2018-10-17,1568.413
2018-10-18,1539.393
2018-10-19,1533.02
2018-10-22,1528.822
2018-10-23,1495.526
2018-10-24,1476.928
2018-10-25,1499.187
2018-10-26,1484.725
2018-10-29,1502.741
2018-10-30,1493.214
2018-10-31,1518.22
2018-11-01,1528.252
2018-11-02,1536.532
2018-11-05,1528.76
2018-11-06,1527.504
2018-11-07,1548.451
2018-11-08,1536.563
2018-11-09,1522.164
2018-11-12,1474.746
2018-11-13,1501.356
2018-11-14,1500.775
2018-11-15,1497.184
2018-11-16,1506.928
2018-11-19,1490.642
2018-11-20,1459.85
2018-11-21,1479.48
2018-11-22,1468.767
2018-11-23,1467.847
2018-11-26,1482.13
2018-11-27,1473.82
2018-11-28,1472.407
2018-11-29,1491.667
2018-11-30,1475.055
2018-12-03,1504.443
2018-12-04,1488.553
2018-12-05,1466.901
2018-12-06,1426.699
2018-12-07,1422.725
2018-12-10,1402.929
2018-12-11,1412.165
2018-12-12,1436.345
2018-12-13,1431.776
2018-12-14,1413.897
2018-12-17,1395.833
2018-12-18,1395.469
2018-12-19,1408.037
2018-12-20,1383.691
2018-12-21,1383.522
2018-12-24,1383.522
2018-12-25,1383.522
2018-12-26,1382.795
2018-12-27,1357.361
2018-12-28,1381.435
2018-12-31,1381.073
2019-01-01,1381.073
2019-01-02,1381.247
2019-01-03,1355.504
2019-01-04,1401.867
2019-01-07,1410.433
2019-01-08,1419.971
2019-01-09,1444.974
2019-01-10,1446.543
2019-01-11,1436.153
2019-01-14,1425.633
2019-01-15,1429.066
2019-01-16,1429.337
2019-01-17,1432.525
2019-01-18,1463.802
2019-01-21,1459.102
2019-01-22,1450.74
2019-01-23,1458.482
2019-01-24,1463.088
2019-01-25,1483.719
2019-01-28,1480.554
2019-01-29,1475.897
2019-01-30,1469.848
2019-01-31,1474.867
2019-02-01,1462.108
2019-02-04,1460.959
2019-02-05,1485.966
2019-02-06,1480.127
2019-02-07,1440.636
2019-02-08,1420.15
2019-02-11,1429.529
2019-02-12,1441.704
2019-02-13,1443.512
2019-02-14,1441.845
2019-02-15,1458.256
2019-02-18,1468.403
2019-02-19,1472.696
2019-02-20,1480.889
2019-02-21,1480.488
2019-02-22,1485.806
2019-02-25,1493.297
2019-02-26,1497.697
2019-02-27,1484.369
2019-02-28,1490.687
2019-03-01,1503.801
2019-03-04,1495.621
2019-03-05,1496.922
2019-03-06,1495.156
2019-03-07,1476.893
2019-03-08,1471.409
2019-03-11,1484.594
2019-03-12,1491.6
2019-03-13,1498.345
2019-03-14,1506.986
2019-03-15,1521.989
2019-03-18,1520.002
2019-03-19,1538.158
2019-03-20,1524.733
2019-03-21,1522.988
2019-03-22,1491.017
2019-03-25,1495.219
2019-03-26,1510.745
2019-03-27,1503.173
2019-03-28,1500.397
2019-03-29,1510.785
2019-04-01,1527.447
2019-04-02,1528.97
2019-04-03,1555.082
2019-04-04,1553.702
2019-04-05,1555.932
2019-04-08,1556.122
2019-04-09,1537.999
2019-04-10,1544.163
2019-04-11,1550.695
2019-04-12,1560.654
2019-04-15,1562.806
2019-04-16,1573.216
2019-04-17,1574.746
2019-04-18,1572.317
2019-04-19,1572.317
2019-04-22,1573.925
2019-04-23,1574.572
2019-04-24,1607.311
2019-04-25,1593.028
2019-04-26,1598.65
2019-04-29,1604.928
2019-04-30,1613.963
2019-05-01,1618.787
2019-05-02,1599.345
2019-05-03,1615.061
2019-05-06,1599.774
2019-05-07,1577.404
2019-05-08,1596.989
2019-05-09,1576.224
2019-05-10,1593.735
2019-05-13,1567.675
2019-05-14,1581.912
2019-05-15,1588.848
2019-05-16,1612.008
2019-05-17,1599.033
2019-05-20,1573.954
2019-05-21,1594.601
2019-05-22,1601.124
2019-05-23,1570.08
2019-05-24,1584.307
2019-05-27,1586.532
2019-05-28,1582.301
2019-05-29,1546.662
2019-05-30,1553.686
2019-05-31,1534.566
2019-06-03,1548.561
2019-06-04,1562.702
2019-06-05,1573.724
2019-06-06,1570.169
2019-06-07,1592.863
2019-06-10,1589.702
2019-06-11,1603.006
2019-06-12,1599.586
2019-06-13,1599.816
2019-06-14,1581.647
2019-06-17,1584.346
2019-06-18,1610.64
2019-06-19,1608.453
2019-06-20,1628.219
2019-06-21,1627.288
2019-06-24,1632.63
2019-06-25,1625.519
2019-06-26,1619.663
2019-06-27,1617.635
2019-06-28,1641.454
2019-07-01,1653.039
2019-07-02,1651.655
2019-07-03,1662.293
2019-07-04,1662.208
2019-07-05,1638.871
2019-07-08,1636.611
2019-07-09,1624.881
2019-07-10,1624.748
2019-07-11,1621.536
2019-07-12,1615.492
2019-07-15,1627.335
2019-07-16,1623.671
2019-07-17,1613.338
2019-07-18,1589.736
2019-07-19,1593.205
2019-07-22,1597.409
2019-07-23,1602.143
2019-07-24,1610.933
2019-07-25,1598.625
2019-07-26,1606.436
2019-07-29,1605.411
2019-07-30,1574.502
2019-07-31,1584.093
2019-08-01,1583.564
2019-08-02,1543.537
2019-08-05,1516.32
2019-08-06,1509.861
2019-08-07,1522.988
2019-08-08,1540.811
2019-08-09,1518.182
2019-08-12,1517.5
2019-08-13,1516.332
2019-08-14,1477.183
2019-08-15,1460.237
2019-08-16,1480.934
2019-08-19,1499.562
2019-08-20,1489.932
2019-08-21,1516.77
2019-08-22,1502.733
2019-08-23,1496.47
2019-08-26,1499.286
2019-08-27,1508.788
2019-08-28,1497.888
2019-08-29,1512.794
2019-08-30,1521.987
2019-09-02,1515.891
2019-09-03,1510.945
2019-09-04,1535.301
2019-09-05,1551.179
2019-09-06,1560.234
2019-09-09,1561.121
2019-09-10,1553.257
2019-09-11,1558.743
2019-09-12,1568.982
2019-09-13,1576.595
2019-09-16,1554.368
2019-09-17,1567.678
2019-09-18,1571.401
