Date,AUSTRIA Standard (Large+Mid Cap)
2009-12-01,3462.312
2009-12-02,3495.463
2009-12-03,3474.031
2009-12-04,3470.552
2009-12-07,3410.745
2009-12-08,3389.239
2009-12-09,3211.669
2009-12-10,3263.969
2009-12-11,3225.654
2009-12-14,3259.233
2009-12-15,3167.501
2009-12-16,3225.482
2009-12-17,3115.619
2009-12-18,3058.915
2009-12-21,3106.694
2009-12-22,3088.32
2009-12-23,3113.842
2009-12-24,3119.165
2009-12-25,3119.165
2009-12-28,3153.765
2009-12-29,3185.792
2009-12-30,3151.955
2009-12-31,3162.204
2010-01-01,3162.204
2010-01-04,3247.052
2010-01-05,3303.175
2010-01-06,3296.531
2010-01-07,3265.581
2010-01-08,3258.992
2010-01-11,3423.204
2010-01-12,3371.111
2010-01-13,3383.932
2010-01-14,3432.311
2010-01-15,3380.011
2010-01-18,3408.409
2010-01-19,3376.395
2010-01-20,3275.599
2010-01-21,3188.605
2010-01-22,3167.316
2010-01-25,3150.008
2010-01-26,3114.233
2010-01-27,3083.569
2010-01-28,3000.254
2010-01-29,3011.689
2010-02-01,3067.676
2010-02-02,3096.737
2010-02-03,3071.588
2010-02-04,2965.108
2010-02-05,2829.015
2010-02-08,2859.151
2010-02-09,2872.553
2010-02-10,2922.856
2010-02-11,2930.888
2010-02-12,2910.16
2010-02-15,2920.885
2010-02-16,3005.515
2010-02-17,3025.723
2010-02-18,3057.774
2010-02-19,3055.28
2010-02-22,3059.446
2010-02-23,2974.191
2010-02-24,2973.739
2010-02-25,2878.32
2010-02-26,2902.324
2010-03-01,2870.137
2010-03-02,2903.347
2010-03-03,2900.771
2010-03-04,2818.678
2010-03-05,2887.654
2010-03-08,2945.025
2010-03-09,2920.349
2010-03-10,2982.866
2010-03-11,2977.668
2010-03-12,3013.725
2010-03-15,2990.9
2010-03-16,3063.438
2010-03-17,3104.829
2010-03-18,3037.122
2010-03-19,2993.755
2010-03-22,2975.396
2010-03-23,3010.205
2010-03-24,2977.376
2010-03-25,3052.306
2010-03-26,3057.734
2010-03-29,3104.196
2010-03-30,3085.975
2010-03-31,3123.503
2010-04-01,3157.157
2010-04-02,3157.157
2010-04-05,3149.927
2010-04-06,3183.315
2010-04-07,3208.457
2010-04-08,3190.1
2010-04-09,3269.861
2010-04-12,3344.337
2010-04-13,3277.268
2010-04-14,3373.193
2010-04-15,3344.074
2010-04-16,3262.324
2010-04-19,3239.099
2010-04-20,3266.545
2010-04-21,3243.904
2010-04-22,3167.977
2010-04-23,3216.855
2010-04-26,3251.442
2010-04-27,3172.887
2010-04-28,3071.857
2010-04-29,3099.784
2010-04-30,3131.283
2010-05-03,3119.63
2010-05-04,2945.307
2010-05-05,2811.272
2010-05-06,2673.221
2010-05-07,2571.027
2010-05-10,2873.065
2010-05-11,2796.687
2010-05-12,2863.969
2010-05-13,2838.109
2010-05-14,2701.648
2010-05-17,2656.213
2010-05-18,2728.851
2010-05-19,2637.617
2010-05-20,2548.778
2010-05-21,2641.368
2010-05-24,2603.715
2010-05-25,2445.287
2010-05-26,2504.63
2010-05-27,2608.078
2010-05-28,2628.753
2010-05-31,2612.838
2010-06-01,2578.517
2010-06-02,2531.558
2010-06-03,2532.181
2010-06-04,2401.699
2010-06-07,2342.722
2010-06-08,2318.989
2010-06-09,2406.921
2010-06-10,2489.583
2010-06-11,2507.114
2010-06-14,2604.65
2010-06-15,2629.833
2010-06-16,2606.291
2010-06-17,2604.59
2010-06-18,2632.254
2010-06-21,2654.011
2010-06-22,2637.401
2010-06-23,2593.495
2010-06-24,2545.193
2010-06-25,2528.945
2010-06-28,2575.774
2010-06-29,2450.585
2010-06-30,2424.266
2010-07-01,2409.666
2010-07-02,2444.477
2010-07-05,2411.676
2010-07-06,2473.987
2010-07-07,2536.267
2010-07-08,2605.228
2010-07-09,2602.402
2010-07-12,2601.569
2010-07-13,2687.552
2010-07-14,2699.454
2010-07-15,2703.744
2010-07-16,2650.719
2010-07-19,2637.372
2010-07-20,2632.684
2010-07-21,2668.496
2010-07-22,2773.673
2010-07-23,2736.323
2010-07-26,2825.137
2010-07-27,2870.277
2010-07-28,2872.671
2010-07-29,2911.137
2010-07-30,2862.092
2010-08-02,2949.763
2010-08-03,2977.093
2010-08-04,2985.251
2010-08-05,2974.441
2010-08-06,2947.151
2010-08-09,2969.856
2010-08-10,2881.097
2010-08-11,2783.522
2010-08-12,2732.699
2010-08-13,2752.365
2010-08-16,2803.971
2010-08-17,2880.168
2010-08-18,2865.038
2010-08-19,2831.782
2010-08-20,2784.48
2010-08-23,2801.639
2010-08-24,2755.39
2010-08-25,2708.612
2010-08-26,2757.957
2010-08-27,2765.788
2010-08-30,2752.184
2010-08-31,2732.761
2010-09-01,2831.108
2010-09-02,2842.921
2010-09-03,2860.525
2010-09-06,2899.164
2010-09-07,2822.509
2010-09-08,2834.586
2010-09-09,2865.115
2010-09-10,2847.015
2010-09-13,2912.493
2010-09-14,2931.026
2010-09-15,2937.462
2010-09-16,2952.746
2010-09-17,2921.097
2010-09-20,2952.49
2010-09-21,2976.424
2010-09-22,3017.723
2010-09-23,2988.359
2010-09-24,3072.796
2010-09-27,3057.744
2010-09-28,3071.171
2010-09-29,3085.277
2010-09-30,3110.118
2010-10-01,3168.924
2010-10-04,3124.847
2010-10-05,3201.638
2010-10-06,3269.888
2010-10-07,3306.569
2010-10-08,3318.428
2010-10-11,3325.904
2010-10-12,3283.639
2010-10-13,3369.342
2010-10-14,3385.256
2010-10-15,3364.671
2010-10-18,3386.5
2010-10-19,3319.454
2010-10-20,3376.423
2010-10-21,3389.625
2010-10-22,3384.871
2010-10-25,3422.869
2010-10-26,3395.933
2010-10-27,3348.997
2010-10-28,3370.521
2010-10-29,3325.185
2010-11-01,3322.554
2010-11-02,3403.097
2010-11-03,3380.039
2010-11-04,3482.66
2010-11-05,3428.716
2010-11-08,3386.681
2010-11-09,3422.1
2010-11-10,3336.96
2010-11-11,3257.001
2010-11-12,3298.388
2010-11-15,3302.602
2010-11-16,3239.094
2010-11-17,3250.78
2010-11-18,3315.061
2010-11-19,3330.358
2010-11-22,3299.462
2010-11-23,3170.776
2010-11-24,3161.724
2010-11-25,3177.574
2010-11-26,3133.441
2010-11-29,3051.872
2010-11-30,2985.981
2010-12-01,3116.289
2010-12-02,3202.588
2010-12-03,3249.94
2010-12-06,3229.066
2010-12-07,3264.954
2010-12-08,3233.147
2010-12-09,3291.27
2010-12-10,3291.871
2010-12-13,3378.502
2010-12-14,3361.256
2010-12-15,3347.616
2010-12-16,3310.129
2010-12-17,3294.479
2010-12-20,3328.13
2010-12-21,3386.6
2010-12-22,3398.22
2010-12-23,3358.139
2010-12-24,3371.373
2010-12-27,3378.703
2010-12-28,3409.396
2010-12-29,3459.074
2010-12-30,3440.003
2010-12-31,3474.579
2011-01-03,3530.088
2011-01-04,3499.221
2011-01-05,3396.895
2011-01-06,3368.726
2011-01-07,3372.252
2011-01-10,3260.962
2011-01-11,3302.97
2011-01-12,3390.509
2011-01-13,3441.356
2011-01-14,3414.128
2011-01-17,3386.759
2011-01-18,3503.471
2011-01-19,3532.972
2011-01-20,3455.217
2011-01-21,3511.003
2011-01-24,3568.86
2011-01-25,3494.027
2011-01-26,3544.556
2011-01-27,3608.696
2011-01-28,3557.297
2011-01-31,3583.417
2011-02-01,3687.693
2011-02-02,3678.787
2011-02-03,3628.232
2011-02-04,3613.629
2011-02-07,3646.583
2011-02-08,3700.68
2011-02-09,3695.142
2011-02-10,3667.488
2011-02-11,3640.02
2011-02-14,3658.249
2011-02-15,3661.442
2011-02-16,3686.8
2011-02-17,3689.193
2011-02-18,3700.552
2011-02-21,3640.383
2011-02-22,3634.857
2011-02-23,3588.715
2011-02-24,3592.054
2011-02-25,3602.622
2011-02-28,3639.457
2011-03-01,3619.155
2011-03-02,3597.879
2011-03-03,3583.535
2011-03-04,3559.337
2011-03-07,3568.219
2011-03-08,3520.023
2011-03-09,3528.211
2011-03-10,3473.266
2011-03-11,3461.265
2011-03-14,3443.146
2011-03-15,3401.927
2011-03-16,3370.425
2011-03-17,3477.329
2011-03-18,3541.154
2011-03-21,3597.526
2011-03-22,3602.172
2011-03-23,3611.927
2011-03-24,3680.979
2011-03-25,3659.911
2011-03-28,3669.163
2011-03-29,3661.933
2011-03-30,3701.406
2011-03-31,3683.569
2011-04-01,3700.372
2011-04-04,3703.166
2011-04-05,3696.188
2011-04-06,3774.2
2011-04-07,3706.349
2011-04-08,3773.548
2011-04-11,3782.718
2011-04-12,3717.791
2011-04-13,3764.75
2011-04-14,3705.15
2011-04-15,3707.364
2011-04-18,3558.506
2011-04-19,3596.287
2011-04-20,3713.66
2011-04-21,3754.756
2011-04-22,3754.756
2011-04-25,3752.05
2011-04-26,3755.467
2011-04-27,3793.123
2011-04-28,3813.519
2011-04-29,3781.35
2011-05-02,3824.308
2011-05-03,3820.026
2011-05-04,3776.432
2011-05-05,3669.455
2011-05-06,3667.986
2011-05-09,3605.022
2011-05-10,3671.717
2011-05-11,3678.734
2011-05-12,3612.893
2011-05-13,3572.721
2011-05-16,3580.14
2011-05-17,3527.579
2011-05-18,3562.717
2011-05-19,3585.43
2011-05-20,3529.382
2011-05-23,3446.173
2011-05-24,3491.242
2011-05-25,3478.489
2011-05-26,3482.783
2011-05-27,3562.931
2011-05-30,3565.041
2011-05-31,3644.436
2011-06-01,3640.275
2011-06-02,3643.934
2011-06-03,3656.809
2011-06-06,3645.331
2011-06-07,3651.243
2011-06-08,3606.372
2011-06-09,3614.082
2011-06-10,3557.782
2011-06-13,3561.994
2011-06-14,3657.506
2011-06-15,3584.823
2011-06-16,3514.217
2011-06-17,3558.508
2011-06-20,3522.345
2011-06-21,3610.775
2011-06-22,3615.464
2011-06-23,3543.951
2011-06-24,3450.118
2011-06-27,3489.699
2011-06-28,3550.959
2011-06-29,3643.077
2011-06-30,3736.151
2011-07-01,3786.517
2011-07-04,3763.358
2011-07-05,3719.9
2011-07-06,3650.367
2011-07-07,3690.922
2011-07-08,3611.327
2011-07-11,3457.179
2011-07-12,3459.574
2011-07-13,3520.875
2011-07-14,3471.075
2011-07-15,3442.774
2011-07-18,3339.561
2011-07-19,3413.481
2011-07-20,3472.405
2011-07-21,3599.346
2011-07-22,3589.228
2011-07-25,3552.379
2011-07-26,3600.742
2011-07-27,3524.873
2011-07-28,3485.846
2011-07-29,3491.202
2011-08-01,3397.621
2011-08-02,3268.488
2011-08-03,3212.132
2011-08-04,3081.323
2011-08-05,2982.607
2011-08-08,2809.075
2011-08-09,2801.314
2011-08-10,2714.339
2011-08-11,2821.275
2011-08-12,2910.521
2011-08-15,2957.611
2011-08-16,2942.805
2011-08-17,2963.013
2011-08-18,2778.084
2011-08-19,2738.768
2011-08-22,2776.032
2011-08-23,2754.021
2011-08-24,2838.143
2011-08-25,2831.255
2011-08-26,2822.181
2011-08-29,2923.119
2011-08-30,2917.612
2011-08-31,2995.398
2011-09-01,2954.966
2011-09-02,2860.188
2011-09-05,2723.39
2011-09-06,2679.853
2011-09-07,2742.404
2011-09-08,2774.709
2011-09-09,2537.171
2011-09-12,2415.748
2011-09-13,2438.575
2011-09-14,2440.971
2011-09-15,2527.847
2011-09-16,2553.392
2011-09-19,2431.477
2011-09-20,2470.416
2011-09-21,2423.535
2011-09-22,2217.092
2011-09-23,2203.718
2011-09-26,2261.514
2011-09-27,2418.804
2011-09-28,2385.384
2011-09-29,2412.231
2011-09-30,2327.676
2011-10-03,2217.893
2011-10-04,2190.381
2011-10-05,2335.347
2011-10-06,2380.435
2011-10-07,2431.708
2011-10-10,2420.857
2011-10-11,2331.642
2011-10-12,2486.753
2011-10-13,2413.918
2011-10-14,2463.667
2011-10-17,2420.34
2011-10-18,2398.882
2011-10-19,2421.211
2011-10-20,2330.745
2011-10-21,2451.33
2011-10-24,2470.257
2011-10-25,2462.622
2011-10-26,2447.568
2011-10-27,2678.149
2011-10-28,2646.245
2011-10-31,2480.732
2011-11-01,2432.355
2011-11-02,2378.536
2011-11-03,2418.547
2011-11-04,2443.949
2011-11-07,2399.766
2011-11-08,2437.595
2011-11-09,2317.597
2011-11-10,2259.888
2011-11-11,2349.44
2011-11-14,2313.863
2011-11-15,2253.233
2011-11-16,2238.683
2011-11-17,2167.01
2011-11-18,2142.997
2011-11-21,2023.728
2011-11-22,1960.385
2011-11-23,1926.404
2011-11-24,1963.838
2011-11-25,1964.8
2011-11-28,2083.715
2011-11-29,2096.067
2011-11-30,2217.314
2011-12-01,2183.601
2011-12-02,2225.331
2011-12-05,2258.477
2011-12-06,2239.975
2011-12-07,2245.323
2011-12-08,2232.16
2011-12-09,2208.992
2011-12-12,2108.823
2011-12-13,2090.147
2011-12-14,2030.629
2011-12-15,2068.145
2011-12-16,2101.272
2011-12-19,2085.914
2011-12-20,2169.301
2011-12-21,2160.983
2011-12-22,2220.206
2011-12-23,2212.094
2011-12-26,2212.094
2011-12-27,2231.658
2011-12-28,2195.349
2011-12-29,2197.368
2011-12-30,2208.768
2012-01-02,2266.883
2012-01-03,2290.235
2012-01-04,2236.019
2012-01-05,2155.539
2012-01-06,2142.228
2012-01-09,2106.071
2012-01-10,2157.207
2012-01-11,2146.297
2012-01-12,2192.301
2012-01-13,2172.352
2012-01-16,2178.304
2012-01-17,2229.129
2012-01-18,2246.87
2012-01-19,2316.342
2012-01-20,2334.495
2012-01-23,2455.879
2012-01-24,2392.715
2012-01-25,2404.955
2012-01-26,2538.529
2012-01-27,2511.684
2012-01-30,2435.856
2012-01-31,2436.18
2012-02-01,2539.418
2012-02-02,2582.935
2012-02-03,2624.236
2012-02-06,2623.55
2012-02-07,2672.554
2012-02-08,2674.581
2012-02-09,2694.669
2012-02-10,2576.273
2012-02-13,2618.685
2012-02-14,2562.919
2012-02-15,2558.558
2012-02-16,2548.061
2012-02-17,2615.244
2012-02-20,2681.811
2012-02-21,2653.11
2012-02-22,2612.549
2012-02-23,2623.072
2012-02-24,2692.386
2012-02-27,2657.045
2012-02-28,2664.622
2012-02-29,2645.554
2012-03-01,2692.136
2012-03-02,2667.003
2012-03-05,2637.749
2012-03-06,2506.036
2012-03-07,2519.864
2012-03-08,2589.907
2012-03-09,2562.714
2012-03-12,2543.458
2012-03-13,2583.773
2012-03-14,2576.996
2012-03-15,2611.619
2012-03-16,2653.279
2012-03-19,2679.389
2012-03-20,2651.795
2012-03-21,2631.82
2012-03-22,2590.799
2012-03-23,2611.01
2012-03-26,2646.119
2012-03-27,2635.765
2012-03-28,2588.662
2012-03-29,2544.26
2012-03-30,2572.441
2012-04-02,2558.821
2012-04-03,2548.802
2012-04-04,2441.894
2012-04-05,2382.887
2012-04-06,2382.887
2012-04-09,2384.255
2012-04-10,2331.125
2012-04-11,2392.256
2012-04-12,2440.839
2012-04-13,2367.495
2012-04-16,2355.881
2012-04-17,2405.274
2012-04-18,2351.81
2012-04-19,2341.199
2012-04-20,2392.063
2012-04-23,2328.539
2012-04-24,2389.68
2012-04-25,2415.697
2012-04-26,2432.84
2012-04-27,2461.302
2012-04-30,2468.511
2012-05-01,2466.552
2012-05-02,2433.991
2012-05-03,2422.021
2012-05-04,2395.597
2012-05-07,2424.912
2012-05-08,2386.284
2012-05-09,2304.612
2012-05-10,2332.848
2012-05-11,2321.928
2012-05-14,2219.46
2012-05-15,2148.371
2012-05-16,2125.171
2012-05-17,2119.667
2012-05-18,2109.277
2012-05-21,2140.095
2012-05-22,2193.045
2012-05-23,2103.617
2012-05-24,2117.42
2012-05-25,2089.4
2012-05-28,2093.742
2012-05-29,2090.499
2012-05-30,2004.19
2012-05-31,2012.441
2012-06-01,1972.623
2012-06-04,1994.959
2012-06-05,2013.429
2012-06-06,2046.356
2012-06-07,2056.999
2012-06-08,2052.142
2012-06-11,2061.321
2012-06-12,2031.736
2012-06-13,2054.483
2012-06-14,2068.733
2012-06-15,2116.692
2012-06-18,2095.192
2012-06-19,2167.789
2012-06-20,2185.003
2012-06-21,2133.707
2012-06-22,2076.456
2012-06-25,2035.018
2012-06-26,2005.778
2012-06-27,2040.376
2012-06-28,2033.06
2012-06-29,2182.657
2012-07-02,2201.203
2012-07-03,2216.468
2012-07-04,2195.499
2012-07-05,2148.136
2012-07-06,2083.342
2012-07-09,2079.714
2012-07-10,2093.447
2012-07-11,2087.66
2012-07-12,2048.464
2012-07-13,2091.311
2012-07-16,2087.807
2012-07-17,2089.751
2012-07-18,2115.018
2012-07-19,2130.828
2012-07-20,2051.74
2012-07-23,1979.843
2012-07-24,1969.132
2012-07-25,1987.924
2012-07-26,2101.074
2012-07-27,2130.022
2012-07-30,2158.055
2012-07-31,2167.109
2012-08-01,2139.653
2012-08-02,2057.729
2012-08-03,2160.441
2012-08-06,2208.93
2012-08-07,2222.152
2012-08-08,2209.68
2012-08-09,2209.198
2012-08-10,2195.548
2012-08-13,2201.791
2012-08-14,2203.397
2012-08-15,2196.333
2012-08-16,2240.048
2012-08-17,2252.931
2012-08-20,2226.77
2012-08-21,2261.607
2012-08-22,2235.841
2012-08-23,2235.812
2012-08-24,2191.561
2012-08-27,2212.185
2012-08-28,2196.657
2012-08-29,2190.983
2012-08-30,2145.941
2012-08-31,2202.194
2012-09-03,2201.207
2012-09-04,2189.959
2012-09-05,2213.826
2012-09-06,2302.119
2012-09-07,2351.812
2012-09-10,2349.252
2012-09-11,2381.206
2012-09-12,2416.89
2012-09-13,2398.993
2012-09-14,2551.437
2012-09-17,2533.441
2012-09-18,2477.905
2012-09-19,2474.96
2012-09-20,2425.607
2012-09-21,2444.982
2012-09-24,2412.681
2012-09-25,2412.65
2012-09-26,2337.75
2012-09-27,2359.891
2012-09-28,2338.302
2012-10-01,2394.939
2012-10-02,2395.731
2012-10-03,2406.398
2012-10-04,2434.085
2012-10-05,2471.817
2012-10-08,2435.141
2012-10-09,2405.06
2012-10-10,2407.29
2012-10-11,2460.335
2012-10-12,2446.921
2012-10-15,2462.916
2012-10-16,2518.866
2012-10-17,2579.681
2012-10-18,2574.353
2012-10-19,2516.391
2012-10-22,2522.982
2012-10-23,2441.825
2012-10-24,2441.559
2012-10-25,2436.253
2012-10-26,2430.99
2012-10-29,2419.284
2012-10-30,2488.033
2012-10-31,2493.083
2012-11-01,2489.043
2012-11-02,2521.23
2012-11-05,2500.82
2012-11-06,2517.965
2012-11-07,2470.763
2012-11-08,2430.434
2012-11-09,2437.423
2012-11-12,2438.084
2012-11-13,2431.324
2012-11-14,2435.791
2012-11-15,2441.463
2012-11-16,2406.992
2012-11-19,2478.709
2012-11-20,2481.297
2012-11-21,2474.018
2012-11-22,2509.34
2012-11-23,2558.184
2012-11-26,2564.802
2012-11-27,2574.804
2012-11-28,2559.779
2012-11-29,2618.206
2012-11-30,2629.327
2012-12-03,2644.632
2012-12-04,2636.512
2012-12-05,2654.004
2012-12-06,2666.674
2012-12-07,2636.12
2012-12-10,2645.774
2012-12-11,2685.607
2012-12-12,2705.136
2012-12-13,2734.898
2012-12-14,2734.024
2012-12-17,2747.181
2012-12-18,2804.119
2012-12-19,2838.441
2012-12-20,2808.3
2012-12-21,2784.566
2012-12-24,2788.899
2012-12-25,2788.899
2012-12-26,2794.606
2012-12-27,2808.383
2012-12-28,2788.702
2012-12-31,2780.898
2013-01-01,2780.898
2013-01-02,2884.79
2013-01-03,2868.566
2013-01-04,2849.159
2013-01-07,2860.329
2013-01-08,2854.146
2013-01-09,2862.087
2013-01-10,2879.076
2013-01-11,2895.253
2013-01-14,2888.348
2013-01-15,2877.218
2013-01-16,2858.62
2013-01-17,2900.236
2013-01-18,2871.544
2013-01-21,2864.849
2013-01-22,2844.56
2013-01-23,2844.015
2013-01-24,2869.289
2013-01-25,2905.217
2013-01-28,2898.364
2013-01-29,2903.69
2013-01-30,2902.763
2013-01-31,2901.793
2013-02-01,2918.629
2013-02-04,2824.064
2013-02-05,2829.461
2013-02-06,2821.212
2013-02-07,2768.921
2013-02-08,2816.402
2013-02-11,2813.777
2013-02-12,2849.472
2013-02-13,2868.941
2013-02-14,2822.037
2013-02-15,2804.569
2013-02-18,2801.136
2013-02-19,2818.98
2013-02-20,2851.53
2013-02-21,2771.529
2013-02-22,2800.039
2013-02-25,2842.021
2013-02-26,2759.932
2013-02-27,2804.886
2013-02-28,2839.396
2013-03-01,2816.647
2013-03-04,2825.059
2013-03-05,2887.516
2013-03-06,2872.608
2013-03-07,2891.007
2013-03-08,2913.171
2013-03-11,2897.278
2013-03-12,2872.568
2013-03-13,2836.882
2013-03-14,2865.063
2013-03-15,2870.503
2013-03-18,2810.241
2013-03-19,2760.638
2013-03-20,2805.644
2013-03-21,2783.623
2013-03-22,2769.809
2013-03-25,2693.873
2013-03-26,2692.414
2013-03-27,2646.219
2013-03-28,2651.018
2013-03-29,2651.018
2013-04-01,2652.257
2013-04-02,2686.706
2013-04-03,2675.024
2013-04-04,2660.316
2013-04-05,2670.584
2013-04-08,2680.112
2013-04-09,2748.214
2013-04-10,2832.655
2013-04-11,2879.264
2013-04-12,2828.826
2013-04-15,2753.763
2013-04-16,2748.289
2013-04-17,2690.459
2013-04-18,2681.62
2013-04-19,2702.838
2013-04-22,2703.76
2013-04-23,2748.831
2013-04-24,2772.528
2013-04-25,2807.167
2013-04-26,2771.017
2013-04-29,2808.974
2013-04-30,2819.798
2013-05-01,2821.723
2013-05-02,2719.413
2013-05-03,2781.96
2013-05-06,2793.489
2013-05-07,2805.86
2013-05-08,2807.119
2013-05-09,2790.391
2013-05-10,2802.676
2013-05-13,2812.242
2013-05-14,2876.229
2013-05-15,2856.691
2013-05-16,2860.831
2013-05-17,2854.832
2013-05-20,2862.067
2013-05-21,2890.141
2013-05-22,2873.375
2013-05-23,2829.875
2013-05-24,2834.388
2013-05-27,2846.3
2013-05-28,2844.234
2013-05-29,2839.932
2013-05-30,2859.096
2013-05-31,2785.488
2013-06-03,2797.366
2013-06-04,2806.401
2013-06-05,2807.68
2013-06-06,2769.887
2013-06-07,2837.383
2013-06-10,2821.536
2013-06-11,2804.441
2013-06-12,2792.942
2013-06-13,2787.232
2013-06-14,2820.636
2013-06-17,2824.837
2013-06-18,2851.079
2013-06-19,2852.651
2013-06-20,2729.043
2013-06-21,2663.67
2013-06-24,2524.918
2013-06-25,2553.923
2013-06-26,2587.304
2013-06-27,2595.39
2013-06-28,2570.067
2013-07-01,2621.998
2013-07-02,2622.456
2013-07-03,2560.942
2013-07-04,2594.056
2013-07-05,2577.355
2013-07-08,2613.821
2013-07-09,2578.73
2013-07-10,2559.243
2013-07-11,2658.83
2013-07-12,2690.954
2013-07-15,2696.184
2013-07-16,2684.062
2013-07-17,2693.937
2013-07-18,2723.518
2013-07-19,2696.917
2013-07-22,2708.875
2013-07-23,2714.298
2013-07-24,2753.473
2013-07-25,2747.644
2013-07-26,2774.377
2013-07-29,2788.627
2013-07-30,2759.779
2013-07-31,2765.471
2013-08-01,2843.456
2013-08-02,2862.333
2013-08-05,2853.897
2013-08-06,2862.676
2013-08-07,2859.1
2013-08-08,2926.862
2013-08-09,2951.05
2013-08-12,2945.982
2013-08-13,2951.996
2013-08-14,2979.179
2013-08-15,2975.811
2013-08-16,3030.642
2013-08-19,2978.457
2013-08-20,2955.535
2013-08-21,2940.608
2013-08-22,2975.378
2013-08-23,3022.244
2013-08-26,3001.186
2013-08-27,2941.833
2013-08-28,2941.883
2013-08-29,2926.614
2013-08-30,2876.733
2013-09-02,2908.252
2013-09-03,2913.275
2013-09-04,2944.977
2013-09-05,2953.973
2013-09-06,2951.284
2013-09-09,2978.407
2013-09-10,3006.812
2013-09-11,3030.005
2013-09-12,2980.614
2013-09-13,2943.287
2013-09-16,2999.834
2013-09-17,2984.679
2013-09-18,2992.206
2013-09-19,3052.247
2013-09-20,3024.884
2013-09-23,3000.192
2013-09-24,3027.01
2013-09-25,3042.238
2013-09-26,3044.78
2013-09-27,3083.318
2013-09-30,3056.188
2013-10-01,3075.517
2013-10-02,3082.736
2013-10-03,3091.354
2013-10-04,3075.243
2013-10-07,3038.472
2013-10-08,3009.916
2013-10-09,2974.204
2013-10-10,3041.809
2013-10-11,3047.138
2013-10-14,3063.806
2013-10-15,3084.254
2013-10-16,3081.15
2013-10-17,3122.251
2013-10-18,3153.725
2013-10-21,3144.976
2013-10-22,3156.478
2013-10-23,3137.121
2013-10-24,3145.416
2013-10-25,3133.075
2013-10-28,3124.887
2013-10-29,3157.792
2013-10-30,3222.093
2013-10-31,3167.076
2013-11-01,3142.033
2013-11-04,3226.267
2013-11-05,3199.03
2013-11-06,3245.91
2013-11-07,3200.53
2013-11-08,3154.262
2013-11-11,3182.448
2013-11-12,3176.394
2013-11-13,3146.153
2013-11-14,3148.781
2013-11-15,3165.116
2013-11-18,3202.573
2013-11-19,3189.05
2013-11-20,3158.599
2013-11-21,3191.385
2013-11-22,3212.711
2013-11-25,3227.197
2013-11-26,3237.724
2013-11-27,3246.84
2013-11-28,3253.615
2013-11-29,3246.272
2013-12-02,3211.41
2013-12-03,3156.962
2013-12-04,3107.255
2013-12-05,3088.38
2013-12-06,3086.698
2013-12-09,3116.262
2013-12-10,3136.057
2013-12-11,3102.282
2013-12-12,3067.855
2013-12-13,3027.251
2013-12-16,3050.169
2013-12-17,3010.219
2013-12-18,3065.881
2013-12-19,3042.369
2013-12-20,3066.992
2013-12-23,3116.276
2013-12-24,3107.295
2013-12-25,3107.295
2013-12-26,3113.093
2013-12-27,3159.484
2013-12-30,3161.974
2013-12-31,3153.963
2014-01-01,3153.963
2014-01-02,3104.962
2014-01-03,3114.06
2014-01-06,3120.693
2014-01-07,3218.284
2014-01-08,3272.034
2014-01-09,3269.828
2014-01-10,3281.681
2014-01-13,3293.58
2014-01-14,3293.398
2014-01-15,3327.583
2014-01-16,3312.513
2014-01-17,3312.47
2014-01-20,3291.035
2014-01-21,3269.954
2014-01-22,3288.106
2014-01-23,3287.987
2014-01-24,3223.867
2014-01-27,3186.179
2014-01-28,3242.818
2014-01-29,3171.191
2014-01-30,3121.754
2014-01-31,3075.71
2014-02-03,3033.442
2014-02-04,3023.908
2014-02-05,3061.305
2014-02-06,3110.391
2014-02-07,3150.623
2014-02-10,3153.68
2014-02-11,3220.507
2014-02-12,3222.545
2014-02-13,3188.241
2014-02-14,3234.59
2014-02-17,3256.212
2014-02-18,3269.193
2014-02-19,3235.286
2014-02-20,3230.061
2014-02-21,3262.157
2014-02-24,3279.861
2014-02-25,3278.687
2014-02-26,3263.214
2014-02-27,3212.151
2014-02-28,3156.619
2014-03-03,3028.643
2014-03-04,3090.175
2014-03-05,3084.138
2014-03-06,3147.104
2014-03-07,3099.77
2014-03-10,3056.938
2014-03-11,3027.294
2014-03-12,2986.81
2014-03-13,2935.761
2014-03-14,2910.765
2014-03-17,2979.803
2014-03-18,3037.501
2014-03-19,3042.201
2014-03-20,2997.788
2014-03-21,3006.05
2014-03-24,2951.764
2014-03-25,2967.656
2014-03-26,3013.581
2014-03-27,2968.019
2014-03-28,3001.025
2014-03-31,3066.409
2014-04-01,3108.966
2014-04-02,3103.502
2014-04-03,3113.382
2014-04-04,3123.412
2014-04-07,3063.017
2014-04-08,3028.773
2014-04-09,3081.844
2014-04-10,3074.489
2014-04-11,3046.821
2014-04-14,2998.744
2014-04-15,2953.712
2014-04-16,2978.417
2014-04-17,2994.425
2014-04-18,2994.425
2014-04-21,2987.608
2014-04-22,3046.694
2014-04-23,3062.966
2014-04-24,3050.229
2014-04-25,3001.556
2014-04-28,3011.612
2014-04-29,3073.766
2014-04-30,3080.317
2014-05-01,3080.317
2014-05-02,3076.074
2014-05-05,3046.938
2014-05-06,3026.906
2014-05-07,3015.533
2014-05-08,3038.756
2014-05-09,3004.219
2014-05-12,3018.373
2014-05-13,2982.228
2014-05-14,2975.697
2014-05-15,2904.372
2014-05-16,2884.018
