Date,WORLD SMALL GROWTH Small Cap
2010-09-16,831.719
2010-09-17,835.093
2010-09-20,848.625
2010-09-21,847.07
2010-09-22,844.607
2010-09-23,839.448
2010-09-24,856.298
2010-09-27,857.765
2010-09-28,863.642
2010-09-29,867.486
2010-09-30,864.92
2010-10-01,868.772
2010-10-04,859.795
2010-10-05,877.771
2010-10-06,878.246
2010-10-07,878.856
2010-10-08,885.373
2010-10-11,888.182
2010-10-12,887.314
2010-10-13,900.467
2010-10-14,902.489
2010-10-15,899.206
2010-10-18,901.263
2010-10-19,883.201
2010-10-20,892.411
2010-10-21,892.619
2010-10-22,897.504
2010-10-25,906.643
2010-10-26,903.164
2010-10-27,896.723
2010-10-28,898.449
2010-10-29,903.1
2010-11-01,903.144
2010-11-02,913.663
2010-11-03,914.316
2010-11-04,935.243
2010-11-05,939.127
2010-11-08,941.08
2010-11-09,937.68
2010-11-10,935.762
2010-11-11,934.278
2010-11-12,921.763
2010-11-15,921.512
2010-11-16,904.121
2010-11-17,907.964
2010-11-18,924.471
2010-11-19,927.786
2010-11-22,932.323
2010-11-23,919.962
2010-11-24,933.674
2010-11-25,936.601
2010-11-26,929.694
2010-11-29,923.787
2010-11-30,919.632
2010-12-01,936.913
2010-12-02,952.667
2010-12-03,964.246
2010-12-06,968.554
2010-12-07,972.688
2010-12-08,967.894
2010-12-09,970.488
2010-12-10,976.873
2010-12-13,981.047
2010-12-14,982.028
2010-12-15,978.238
2010-12-16,979.977
2010-12-17,984.059
2010-12-20,985.722
2010-12-21,994.489
2010-12-22,994.164
2010-12-23,994.712
2010-12-24,994.485
2010-12-27,994.794
2010-12-28,995.093
2010-12-29,1001.684
2010-12-30,1003.817
2010-12-31,1005.257
2011-01-03,1013.398
2011-01-04,1007.467
2011-01-05,1007.473
2011-01-06,1004.347
2011-01-07,1002.59
2011-01-10,1003.617
2011-01-11,1010.517
2011-01-12,1020.575
2011-01-13,1023.896
2011-01-14,1025.608
2011-01-17,1025.104
2011-01-18,1031.162
2011-01-19,1019.349
2011-01-20,1000.47
2011-01-21,998.939
2011-01-24,1004.968
2011-01-25,1003.121
2011-01-26,1016.992
2011-01-27,1020.099
2011-01-28,1005.262
2011-01-31,1010.793
2011-02-01,1030.482
2011-02-02,1031.512
2011-02-03,1033.098
2011-02-04,1037.922
2011-02-07,1047.359
2011-02-08,1052.621
2011-02-09,1046.985
2011-02-10,1046.138
2011-02-11,1051.849
2011-02-14,1059.841
2011-02-15,1055.429
2011-02-16,1061.687
2011-02-17,1066.892
2011-02-18,1068.315
2011-02-21,1065.863
2011-02-22,1043.661
2011-02-23,1031.966
2011-02-24,1030.971
2011-02-25,1050.405
2011-02-28,1055.91
2011-03-01,1047.63
2011-03-02,1049.792
2011-03-03,1064.426
2011-03-04,1066.201
2011-03-07,1055.613
2011-03-08,1057.692
2011-03-09,1054.7
2011-03-10,1029.88
2011-03-11,1031.278
2011-03-14,1017.211
2011-03-15,993.995
2011-03-16,993.129
2011-03-17,1003.657
2011-03-18,1015.379
2011-03-21,1036.688
2011-03-22,1038.724
2011-03-23,1039.465
2011-03-24,1049.527
2011-03-25,1054.999
2011-03-28,1051.73
2011-03-29,1057.926
2011-03-30,1070.965
2011-03-31,1075.402
2011-04-01,1077.818
2011-04-04,1084.953
2011-04-05,1087.832
2011-04-06,1087.071
2011-04-07,1081.131
2011-04-08,1083.168
2011-04-11,1077.081
2011-04-12,1061.232
2011-04-13,1069.091
2011-04-14,1072.831
2011-04-15,1076.738
2011-04-18,1059.282
2011-04-19,1064.804
2011-04-20,1087.657
2011-04-21,1099.833
2011-04-22,1100.205
2011-04-25,1098.256
2011-04-26,1103.472
2011-04-27,1107.467
2011-04-28,1116.284
2011-04-29,1120.986
2011-05-02,1116.202
2011-05-03,1101.255
2011-05-04,1090.719
2011-05-05,1083.168
2011-05-06,1088.198
2011-05-09,1093.591
2011-05-10,1106.269
2011-05-11,1094.914
2011-05-12,1091.211
2011-05-13,1081.875
2011-05-16,1069.912
2011-05-17,1061.827
2011-05-18,1078.124
2011-05-19,1081.263
2011-05-20,1076.909
2011-05-23,1056.541
2011-05-24,1057.619
2011-05-25,1065.292
2011-05-26,1076.402
2011-05-27,1087.089
2011-05-30,1088.81
2011-05-31,1099.873
2011-06-01,1083.487
2011-06-02,1078.272
2011-06-03,1069.714
2011-06-06,1057.134
2011-06-07,1060.156
2011-06-08,1045.349
2011-06-09,1051.551
2011-06-10,1035.694
2011-06-13,1031.626
2011-06-14,1048.824
2011-06-15,1033.202
2011-06-16,1021.498
2011-06-17,1023.069
2011-06-20,1024.016
2011-06-21,1046.899
2011-06-22,1045.817
2011-06-23,1037.452
2011-06-24,1032.504
2011-06-27,1034.887
2011-06-28,1050.219
2011-06-29,1062.782
2011-06-30,1076.311
2011-07-01,1087.754
2011-07-04,1092.51
2011-07-05,1094.945
2011-07-06,1096.003
2011-07-07,1106.634
2011-07-08,1101.094
2011-07-11,1074.981
2011-07-12,1068.968
2011-07-13,1083.421
2011-07-14,1071.249
2011-07-15,1074.134
2011-07-18,1059.533
2011-07-19,1078.929
2011-07-20,1080.131
2011-07-21,1089.662
2011-07-22,1098.172
2011-07-25,1090.317
2011-07-26,1088.998
2011-07-27,1064.333
2011-07-28,1056.994
2011-07-29,1053.13
2011-08-01,1048.451
2011-08-02,1021.576
2011-08-03,1019.215
2011-08-04,961.507
2011-08-05,939.368
2011-08-08,875.601
2011-08-09,911.034
2011-08-10,893.449
2011-08-11,925.002
2011-08-12,936.74
2011-08-15,960.253
2011-08-16,946.953
2011-08-17,946.555
2011-08-18,896.242
2011-08-19,883.459
2011-08-22,882.091
2011-08-23,909.403
2011-08-24,915.455
2011-08-25,903.164
2011-08-26,920.143
2011-08-29,950.791
2011-08-30,959.455
2011-08-31,967.529
2011-09-01,956.208
2011-09-02,933.477
2011-09-05,921.017
2011-09-06,911.709
2011-09-07,941.009
2011-09-08,936.072
2011-09-09,910.077
2011-09-12,901.851
2011-09-13,915.499
2011-09-14,924.44
2011-09-15,939.271
2011-09-16,945.332
2011-09-19,929.851
2011-09-20,922.355
2011-09-21,902.249
2011-09-22,861.404
2011-09-23,863.706
2011-09-26,867.381
2011-09-27,893.807
2011-09-28,873.859
2011-09-29,876.256
2011-09-30,855.355
2011-10-03,822.672
2011-10-04,833.647
2011-10-05,849.402
2011-10-06,873.369
2011-10-07,870.115
2011-10-10,895.33
2011-10-11,901.917
2011-10-12,916.428
2011-10-13,916.196
2011-10-14,929.575
2011-10-17,914.013
2011-10-18,921.84
2011-10-19,912.7
2011-10-20,906.358
2011-10-21,925.957
2011-10-24,952.451
2011-10-25,937.091
2011-10-26,944.497
2011-10-27,985.791
2011-10-28,988.158
2011-10-31,960.968
2011-11-01,927.646
2011-11-02,942.607
2011-11-03,960.797
2011-11-04,962.055
2011-11-07,959.46
2011-11-08,967.032
2011-11-09,935.542
2011-11-10,932.896
2011-11-11,955.755
2011-11-14,948.459
2011-11-15,950.46
2011-11-16,938.915
2011-11-17,924.138
2011-11-18,918.346
2011-11-21,896.881
2011-11-22,893.441
2011-11-23,870.928
2011-11-24,869.78
2011-11-25,863.099
2011-11-28,895.353
2011-11-29,900.006
2011-11-30,938.899
2011-12-01,935.503
2011-12-02,938.641
2011-12-05,951.353
2011-12-06,944.1
2011-12-07,943.836
2011-12-08,923.469
2011-12-09,937.493
2011-12-12,922.575
2011-12-13,908.181
2011-12-14,887.956
2011-12-15,891.523
2011-12-16,899.24
2011-12-19,886.323
2011-12-20,914.102
2011-12-21,913.51
2011-12-22,918.001
2011-12-23,923.7
2011-12-26,923.806
2011-12-27,926.411
2011-12-28,911.016
2011-12-29,918.53
2011-12-30,922.408
2012-01-02,924.044
2012-01-03,937.93
2012-01-04,933.558
2012-01-05,933.711
2012-01-06,931.808
2012-01-09,935.586
2012-01-10,947.657
2012-01-11,948.994
2012-01-12,953.405
2012-01-13,948.235
2012-01-16,949.26
2012-01-17,954.838
2012-01-18,967.911
2012-01-19,976.635
2012-01-20,977.282
2012-01-23,980.175
2012-01-24,979.171
2012-01-25,988.24
2012-01-26,992.52
2012-01-27,998.175
2012-01-30,991.285
2012-01-31,993.808
2012-02-01,1012.494
2012-02-02,1016.968
2012-02-03,1029.768
2012-02-06,1031.32
2012-02-07,1031.817
2012-02-08,1032.794
2012-02-09,1033.618
2012-02-10,1023.004
2012-02-13,1032.973
2012-02-14,1028.178
2012-02-15,1027.403
2012-02-16,1033.971
2012-02-17,1035.566
2012-02-20,1040.07
2012-02-21,1036.718
2012-02-22,1034.468
2012-02-23,1043.961
2012-02-24,1047.812
2012-02-27,1045.675
2012-02-28,1046.413
2012-02-29,1039.21
2012-03-01,1043.268
2012-03-02,1034.017
2012-03-05,1027.365
2012-03-06,1004.195
2012-03-07,1012.529
2012-03-08,1029.278
2012-03-09,1035.589
2012-03-12,1030.616
2012-03-13,1045.783
2012-03-14,1037.806
2012-03-15,1044.47
2012-03-16,1047.598
2012-03-19,1052.02
2012-03-20,1041.836
2012-03-21,1041.887
2012-03-22,1034.252
2012-03-23,1041.617
2012-03-26,1058.187
2012-03-27,1055.172
2012-03-28,1046.435
2012-03-29,1042.459
2012-03-30,1046.698
2012-04-02,1056.435
2012-04-03,1053.994
2012-04-04,1031.683
2012-04-05,1029.854
2012-04-06,1029.502
2012-04-09,1019.2
2012-04-10,999.107
2012-04-11,1008.788
2012-04-12,1026.931
2012-04-13,1017.482
2012-04-16,1012.681
2012-04-17,1027.282
2012-04-18,1027.909
2012-04-19,1025.092
2012-04-20,1027.573
2012-04-23,1011.824
2012-04-24,1013.532
2012-04-25,1029.67
2012-04-26,1039.932
2012-04-27,1047.034
2012-04-30,1042.502
2012-05-01,1043.25
2012-05-02,1044.754
2012-05-03,1032.966
2012-05-04,1015.568
2012-05-07,1009.75
2012-05-08,1000.424
2012-05-09,992.863
2012-05-10,997.967
2012-05-11,997.714
2012-05-14,980.548
2012-05-15,972.916
2012-05-16,964.542
2012-05-17,950.193
2012-05-18,937.006
2012-05-21,953.732
2012-05-22,958.773
2012-05-23,954.653
2012-05-24,955.244
2012-05-25,954.289
2012-05-28,956.559
2012-05-29,969.103
2012-05-30,950.766
2012-05-31,948.034
2012-06-01,921.991
2012-06-04,918.065
2012-06-05,929.218
2012-06-06,949.699
2012-06-07,951.062
2012-06-08,950.71
2012-06-11,940.499
2012-06-12,945.27
2012-06-13,938.381
2012-06-14,942.621
2012-06-15,954.139
2012-06-18,960.499
2012-06-19,973.127
2012-06-20,975.307
2012-06-21,954.491
2012-06-22,955.218
2012-06-25,940.539
2012-06-26,941.189
2012-06-27,950.398
2012-06-28,948.205
2012-06-29,979.183
2012-07-02,986.884
2012-07-03,999.593
2012-07-04,1000.011
2012-07-05,997.531
2012-07-06,983.828
2012-07-09,979.246
2012-07-10,971.239
2012-07-11,966.184
2012-07-12,959.825
2012-07-13,973.802
2012-07-16,972.277
2012-07-17,973.058
2012-07-18,979.3
2012-07-19,987.926
2012-07-20,975.882
2012-07-23,955.802
2012-07-24,947.823
2012-07-25,950.139
2012-07-26,966.992
2012-07-27,984.12
2012-07-30,982.949
2012-07-31,978.653
2012-08-01,968.665
2012-08-02,960.727
2012-08-03,978.348
2012-08-06,989.207
2012-08-07,998.43
2012-08-08,997.856
2012-08-09,1001.597
2012-08-10,1002.266
2012-08-13,999.867
2012-08-14,998.589
2012-08-15,1003.24
2012-08-16,1011.926
2012-08-17,1017.62
2012-08-20,1014.439
2012-08-21,1019.708
2012-08-22,1016.129
2012-08-23,1015.815
2012-08-24,1014.339
2012-08-27,1014.312
2012-08-28,1015.178
2012-08-29,1016.765
2012-08-30,1006.513
2012-08-31,1014.341
2012-09-03,1015.336
2012-09-04,1020.244
2012-09-05,1018.217
2012-09-06,1036.008
2012-09-07,1047.468
2012-09-10,1045.324
2012-09-11,1047.314
2012-09-12,1052.251
2012-09-13,1060.749
2012-09-14,1077.258
2012-09-17,1071.216
2012-09-18,1066.401
2012-09-19,1069.015
2012-09-20,1061.189
2012-09-21,1066.368
2012-09-24,1058.924
2012-09-25,1051.359
2012-09-26,1039.868
2012-09-27,1052.206
2012-09-28,1049.677
2012-10-01,1050.954
2012-10-02,1051.421
2012-10-03,1046.933
2012-10-04,1056.239
2012-10-05,1058.946
2012-10-08,1052.831
2012-10-09,1040.899
2012-10-10,1035.186
2012-10-11,1038.451
2012-10-12,1035.474
2012-10-15,1039.314
2012-10-16,1050.787
2012-10-17,1059.824
2012-10-18,1057.481
2012-10-19,1043.779
2012-10-22,1042.246
2012-10-23,1033.564
2012-10-24,1030.492
2012-10-25,1035.304
2012-10-26,1032.217
2012-10-29,1030.977
2012-10-30,1032.248
2012-10-31,1036.776
2012-11-01,1050.588
2012-11-02,1039.552
2012-11-05,1041.251
2012-11-06,1047.167
2012-11-07,1033.575
2012-11-08,1022.993
2012-11-09,1021.921
2012-11-12,1019.003
2012-11-13,1014.632
2012-11-14,1001.161
2012-11-15,995.864
2012-11-16,998.387
2012-11-19,1018.561
2012-11-20,1019.573
2012-11-21,1022.582
2012-11-22,1026.458
2012-11-23,1036.38
2012-11-26,1036.131
2012-11-27,1035.782
2012-11-28,1038.425
2012-11-29,1048.566
2012-11-30,1047.388
2012-12-03,1046.435
2012-12-04,1047.279
2012-12-05,1045.199
2012-12-06,1048.293
2012-12-07,1048.102
2012-12-10,1051.051
2012-12-11,1058.504
2012-12-12,1058.922
2012-12-13,1053.814
2012-12-14,1052.67
2012-12-17,1059.753
2012-12-18,1071.976
2012-12-19,1074.677
2012-12-20,1075.849
2012-12-21,1068.433
2012-12-24,1065.922
2012-12-25,1066.329
2012-12-26,1061.817
2012-12-27,1063.076
2012-12-28,1059.053
2012-12-31,1072.467
2013-01-01,1072.549
2013-01-02,1096.606
2013-01-03,1094.871
2013-01-04,1098.825
2013-01-07,1099.965
2013-01-08,1096.793
2013-01-09,1102.085
2013-01-10,1106.431
2013-01-11,1107.906
2013-01-14,1106.727
2013-01-15,1111.655
2013-01-16,1108.871
2013-01-17,1115.27
2013-01-18,1117.442
2013-01-21,1118.239
2013-01-22,1122.88
2013-01-23,1121.366
2013-01-24,1123.871
2013-01-25,1132.706
2013-01-28,1129.89
2013-01-29,1128.332
2013-01-30,1123.952
2013-01-31,1128.61
2013-02-01,1139.192
2013-02-04,1128.114
2013-02-05,1131.932
2013-02-06,1137.557
2013-02-07,1134.304
2013-02-08,1140.908
2013-02-11,1135.715
2013-02-12,1140.835
2013-02-13,1142.175
2013-02-14,1142.617
2013-02-15,1139.795
2013-02-18,1139.825
2013-02-19,1149.535
2013-02-20,1136.453
2013-02-21,1122.631
2013-02-22,1131.743
2013-02-25,1119.009
2013-02-26,1118.792
2013-02-27,1128.85
2013-02-28,1132.58
2013-03-01,1130.028
2013-03-04,1131.37
2013-03-05,1144.793
2013-03-06,1149.26
2013-03-07,1152.384
2013-03-08,1157.167
2013-03-11,1159.363
2013-03-12,1158.42
2013-03-13,1159.143
2013-03-14,1169.133
2013-03-15,1174.586
2013-03-18,1167.148
2013-03-19,1162.538
2013-03-20,1169.389
2013-03-21,1166.237
2013-03-22,1167.204
2013-03-25,1166.003
2013-03-26,1170.387
2013-03-27,1171.295
2013-03-28,1175.736
2013-03-29,1175.411
2013-04-01,1162.371
2013-04-02,1159.285
2013-04-03,1147.486
2013-04-04,1146.03
2013-04-05,1143.503
2013-04-08,1151.162
2013-04-09,1153.3
2013-04-10,1168.488
2013-04-11,1174.693
2013-04-12,1169.247
2013-04-15,1137.368
2013-04-16,1146.325
2013-04-17,1132.008
2013-04-18,1125.692
2013-04-19,1133.408
2013-04-22,1138.052
2013-04-23,1151.76
2013-04-24,1158.396
2013-04-25,1170.859
2013-04-26,1168.847
2013-04-29,1175.456
2013-04-30,1184.541
2013-05-01,1171.044
2013-05-02,1177.583
2013-05-03,1189.522
2013-05-06,1192.074
2013-05-07,1201.167
2013-05-08,1210.986
2013-05-09,1208.062
2013-05-10,1211.712
2013-05-13,1211.767
2013-05-14,1221.877
2013-05-15,1219.715
2013-05-16,1217.573
2013-05-17,1224.242
2013-05-20,1228.552
2013-05-21,1229.738
2013-05-22,1215.654
2013-05-23,1205.162
2013-05-24,1205.555
2013-05-27,1203.467
2013-05-28,1214.671
2013-05-29,1210.62
2013-05-30,1215.479
2013-05-31,1206.657
2013-06-03,1205.321
2013-06-04,1201.848
2013-06-05,1187.077
2013-06-06,1190.852
2013-06-07,1199.267
2013-06-10,1206.651
2013-06-11,1197.275
2013-06-12,1194.077
2013-06-13,1199.747
2013-06-14,1200.286
2013-06-17,1210.885
2013-06-18,1217.517
2013-06-19,1212.837
2013-06-20,1173.459
2013-06-21,1170.255
2013-06-24,1152.804
2013-06-25,1162.041
2013-06-26,1166.716
2013-06-27,1182.21
2013-06-28,1182.96
2013-07-01,1198.851
2013-07-02,1199.352
2013-07-03,1200.086
2013-07-04,1204.299
2013-07-05,1212.388
2013-07-08,1217.009
2013-07-09,1226.465
2013-07-10,1230.361
2013-07-11,1249.89
2013-07-12,1253.542
2013-07-15,1255.871
2013-07-16,1252.225
2013-07-17,1255.283
2013-07-18,1261.872
2013-07-19,1262.682
2013-07-22,1269.977
2013-07-23,1268.215
2013-07-24,1262.276
2013-07-25,1267.101
2013-07-26,1262.721
2013-07-29,1255.591
2013-07-30,1261.487
2013-07-31,1262.546
2013-08-01,1280.189
2013-08-02,1286.492
2013-08-05,1290.26
2013-08-06,1283.557
2013-08-07,1273.905
2013-08-08,1283.525
2013-08-09,1283.892
2013-08-12,1285.113
2013-08-13,1286.217
2013-08-14,1285.876
2013-08-15,1265.7
2013-08-16,1267.669
2013-08-19,1263.522
2013-08-20,1269.982
2013-08-21,1263.956
2013-08-22,1273.069
2013-08-23,1279.303
2013-08-26,1280.571
2013-08-27,1257.244
2013-08-28,1253.523
2013-08-29,1260.934
2013-08-30,1248.253
2013-09-02,1254.68
2013-09-03,1261.683
2013-09-04,1273.577
2013-09-05,1276.562
2013-09-06,1280.507
2013-09-09,1298.917
2013-09-10,1312.178
2013-09-11,1314.286
2013-09-12,1310.501
2013-09-13,1313.68
2013-09-16,1321.948
2013-09-17,1327.337
2013-09-18,1336.583
2013-09-19,1345.316
2013-09-20,1337.446
2013-09-23,1333.436
2013-09-24,1336.718
2013-09-25,1335.734
2013-09-26,1341.774
2013-09-27,1342.578
2013-09-30,1340.255
2013-10-01,1353.316
2013-10-02,1350.881
2013-10-03,1342.662
2013-10-04,1346.272
2013-10-07,1330.83
2013-10-08,1313.678
2013-10-09,1305.514
2013-10-10,1329.344
2013-10-11,1341.339
2013-10-14,1347.393
2013-10-15,1340.208
2013-10-16,1350.199
2013-10-17,1364.558
2013-10-18,1377.916
2013-10-21,1380.328
2013-10-22,1385.609
2013-10-23,1377.283
2013-10-24,1385.167
2013-10-25,1383.893
2013-10-28,1381.557
2013-10-29,1384.148
2013-10-30,1375.364
2013-10-31,1371.699
2013-11-01,1363.989
2013-11-04,1373.94
2013-11-05,1372.929
2013-11-06,1372.408
2013-11-07,1352.456
2013-11-08,1363.622
2013-11-11,1369.535
2013-11-12,1369.672
2013-11-13,1375.667
2013-11-14,1381.907
2013-11-15,1389.341
2013-11-18,1384.209
2013-11-19,1375.723
2013-11-20,1373.056
2013-11-21,1384.511
2013-11-22,1389.796
2013-11-25,1389.699
2013-11-26,1398.09
2013-11-27,1400.877
2013-11-28,1404.059
2013-11-29,1405.672
2013-12-02,1397.637
2013-12-03,1390.53
2013-12-04,1385.032
2013-12-05,1386.673
2013-12-06,1393.49
2013-12-09,1396.363
2013-12-10,1394.131
2013-12-11,1377.93
2013-12-12,1372.183
2013-12-13,1374.763
2013-12-16,1383.761
2013-12-17,1383.077
2013-12-18,1396.812
2013-12-19,1394.524
2013-12-20,1409.668
2013-12-23,1421.972
2013-12-24,1423.738
2013-12-25,1424.189
2013-12-26,1428.842
2013-12-27,1432.575
2013-12-30,1437.58
2013-12-31,1442.069
2014-01-01,1442.123
2014-01-02,1432.668
2014-01-03,1439.771
2014-01-06,1434.101
2014-01-07,1441.673
2014-01-08,1446.693
2014-01-09,1444.459
2014-01-10,1458.38
2014-01-13,1447.259
2014-01-14,1456.621
2014-01-15,1463.467
2014-01-16,1463.527
2014-01-17,1461.074
2014-01-20,1461.081
2014-01-21,1464.137
2014-01-22,1470.217
2014-01-23,1459.686
2014-01-24,1426.522
2014-01-27,1405.852
2014-01-28,1419.919
2014-01-29,1413.938
2014-01-30,1422.785
2014-01-31,1417.058
2014-02-03,1382.123
2014-02-04,1381.791
2014-02-05,1379.941
2014-02-06,1397.223
2014-02-07,1414.716
2014-02-10,1420.622
2014-02-11,1433.418
2014-02-12,1440.865
2014-02-13,1453.03
2014-02-14,1455.937
2014-02-17,1459.972
2014-02-18,1472.108
2014-02-19,1464.24
2014-02-20,1470.403
2014-02-21,1476.529
2014-02-24,1486.265
2014-02-25,1489.008
2014-02-26,1489.99
2014-02-27,1494.479
2014-02-28,1496.192
2014-03-03,1480.403
2014-03-04,1508.649
2014-03-05,1509.131
2014-03-06,1511.763
2014-03-07,1511.02
2014-03-10,1502.699
2014-03-11,1494.851
2014-03-12,1491.894
2014-03-13,1477.902
2014-03-14,1473.607
2014-03-17,1482.353
2014-03-18,1500.209
2014-03-19,1493.187
2014-03-20,1484.739
2014-03-21,1476.015
2014-03-24,1460.764
2014-03-25,1461.761
2014-03-26,1449.534
2014-03-27,1449.458
2014-03-28,1453.135
2014-03-31,1472.144
2014-04-01,1487.912
2014-04-02,1491.538
2014-04-03,1479.802
2014-04-04,1460.295
2014-04-07,1436.489
2014-04-08,1439.879
2014-04-09,1458.944
2014-04-10,1432.751
2014-04-11,1409.79
2014-04-14,1406.089
2014-04-15,1406.942
2014-04-16,1427.388
2014-04-17,1435.423
2014-04-18,1436.481
2014-04-21,1439.863
2014-04-22,1455.171
2014-04-23,1448.973
2014-04-24,1448.275
2014-04-25,1429.652
2014-04-28,1419.146
2014-04-29,1427.438
2014-04-30,1433.568
2014-05-01,1439.079
2014-05-02,1444.261
2014-05-05,1443.303
2014-05-06,1434.777
2014-05-07,1424.136
2014-05-08,1417.075
2014-05-09,1417.973
2014-05-12,1438.767
2014-05-13,1433.068
2014-05-14,1422.663
2014-05-15,1408.95
2014-05-16,1407.522
2014-05-19,1414.764
2014-05-20,1404.184
2014-05-21,1411.637
2014-05-22,1424.493
2014-05-23,1433.639
2014-05-26,1439.052
2014-05-27,1450.346
2014-05-28,1447.79
2014-05-29,1453.178
2014-05-30,1449.621
2014-06-02,1450.923
2014-06-03,1448.2
2014-06-04,1453.972
2014-06-05,1467.433
2014-06-06,1480.275
2014-06-09,1486.984
2014-06-10,1483.218
2014-06-11,1480.734
2014-06-12,1476.986
2014-06-13,1477.999
2014-06-16,1480.924
2014-06-17,1488.034
2014-06-18,1496.653
2014-06-19,1503.712
2014-06-20,1505.4
2014-06-23,1505.809
2014-06-24,1493.763
2014-06-25,1498.556
2014-06-26,1501.12
2014-06-27,1506.213
2014-06-30,1515.765
2014-07-01,1528.319
2014-07-02,1527.326
2014-07-03,1535.236
2014-07-04,1535.838
2014-07-07,1516.142
2014-07-08,1497.827
2014-07-09,1499.06
2014-07-10,1484.344
2014-07-11,1483.988
2014-07-14,1491.613
2014-07-15,1478.271
2014-07-16,1481.297
2014-07-17,1467.458
2014-07-18,1477.348
2014-07-21,1473.393
2014-07-22,1484.675
2014-07-23,1488.536
2014-07-24,1489.193
2014-07-25,1480.992
2014-07-28,1475.175
2014-07-29,1476.288
2014-07-30,1476.224
2014-07-31,1449.055
2014-08-01,1441.484
2014-08-04,1446.882
2014-08-05,1440.211
2014-08-06,1436.463
2014-08-07,1433.449
2014-08-08,1437.818
2014-08-11,1454.248
2014-08-12,1448.959
2014-08-13,1457.619
2014-08-14,1462.497
2014-08-15,1462.798
2014-08-18,1478.89
2014-08-19,1487.406
2014-08-20,1484.131
2014-08-21,1485.95
2014-08-22,1485.118
2014-08-25,1492.282
2014-08-26,1500.186
2014-08-27,1499.924
2014-08-28,1492.039
2014-08-29,1498.263
2014-09-01,1498.269
2014-09-02,1498.843
2014-09-03,1497.179
2014-09-04,1488.916
2014-09-05,1489.606
2014-09-08,1486.625
2014-09-09,1474.322
2014-09-10,1477.134
2014-09-11,1482.159
2014-09-12,1474.768
2014-09-15,1462.625
2014-09-16,1464.879
2014-09-17,1468.536
2014-09-18,1473.512
2014-09-19,1466.333
2014-09-22,1447.439
2014-09-23,1438.277
2014-09-24,1445.427
2014-09-25,1429.45
2014-09-26,1432.417
2014-09-29,1433.179
2014-09-30,1419.971
2014-10-01,1401.343
2014-10-02,1399.213
2014-10-03,1405.159
2014-10-06,1403.08
2014-10-07,1382.493
2014-10-08,1390.64
2014-10-09,1365.707
2014-10-10,1335.466
2014-10-13,1322.399
2014-10-14,1326.792
2014-10-15,1331.215
2014-10-16,1340.234
2014-10-17,1349.744
2014-10-20,1365.033
2014-10-21,1388.357
2014-10-22,1380.564
2014-10-23,1393.943
2014-10-24,1398.479
2014-10-27,1395.788
2014-10-28,1419.655
2014-10-29,1421.056
2014-10-30,1422.945
2014-10-31,1440.234
2014-11-03,1435.572
2014-11-04,1431.51
2014-11-05,1430.252
2014-11-06,1435.49
2014-11-07,1435.602
2014-11-10,1442.631
2014-11-11,1444.054
2014-11-12,1447.609
2014-11-13,1440.32
2014-11-14,1442.167
2014-11-17,1433.559
2014-11-18,1445.148
2014-11-19,1436.365
2014-11-20,1446.096
2014-11-21,1453.129
2014-11-24,1463.283
2014-11-25,1465.408
2014-11-26,1468.391
2014-11-27,1465.554
2014-11-28,1452.505
2014-12-01,1435.603
2014-12-02,1442.252
2014-12-03,1451.331
2014-12-04,1447.807
2014-12-05,1451.258
2014-12-08,1439.644
2014-12-09,1448.273
2014-12-10,1426.079
2014-12-11,1427.119
2014-12-12,1414.331
2014-12-15,1399.648
2014-12-16,1398.114
2014-12-17,1421.177
2014-12-18,1444.202
2014-12-19,1452.739
2014-12-22,1455.977
2014-12-23,1454.815
2014-12-24,1460.601
2014-12-25,1460.034
2014-12-26,1466.976
2014-12-29,1469.847
2014-12-30,1465.1
2014-12-31,1461.017
2015-01-01,1460.996
2015-01-02,1454.878
2015-01-05,1434.837
2015-01-06,1414.953
2015-01-07,1421.766
2015-01-08,1444.823
2015-01-09,1441.165
2015-01-12,1435.007
2015-01-13,1436.2
2015-01-14,1429.963
2015-01-15,1413.958
2015-01-16,1424.729
2015-01-19,1430.539
2015-01-20,1428.231
2015-01-21,1429.791
2015-01-22,1442.808
2015-01-23,1443.495
2015-01-26,1454.633
2015-01-27,1454.604
2015-01-28,1441.581
2015-01-29,1446.149
2015-01-30,1435.038
2015-02-02,1445.074
2015-02-03,1463.647
2015-02-04,1464.266
2015-02-05,1480.538
2015-02-06,1475.019
2015-02-09,1469.237
2015-02-10,1478.009
2015-02-11,1475.886
2015-02-12,1497.874
2015-02-13,1507.954
2015-02-16,1508.981
2015-02-17,1510.273
2015-02-18,1518.47
2015-02-19,1522.297
2015-02-20,1528.046
2015-02-23,1528.773
2015-02-24,1530.244
2015-02-25,1537.807
2015-02-26,1537.058
2015-02-27,1534.354
2015-03-02,1539.512
2015-03-03,1532.193
2015-03-04,1526.053
2015-03-05,1531.032
2015-03-06,1514.91
2015-03-09,1514.583
2015-03-10,1495.796
2015-03-11,1501.254
2015-03-12,1519.182
2015-03-13,1513.691
2015-03-16,1524.789
2015-03-17,1524.203
2015-03-18,1536.34
2015-03-19,1539.527
2015-03-20,1555.841
2015-03-23,1558.677
2015-03-24,1557.943
2015-03-25,1538.042
2015-03-26,1528.595
2015-03-27,1535.528
2015-03-30,1548.966
2015-03-31,1543.515
2015-04-01,1540.224
2015-04-02,1550.868
2015-04-03,1552.689
