Date,SWITZERLAND LARGE GROWTH Large Cap
2010-08-02,1020.307
2010-08-03,1020.753
2010-08-04,1014.447
2010-08-05,1015.58
2010-08-06,1020.407
2010-08-09,1022.657
2010-08-10,1012.368
2010-08-11,995.561
2010-08-12,1006.382
2010-08-13,1006.985
2010-08-16,1022.007
2010-08-17,1027.894
2010-08-18,1031.102
2010-08-19,1031.03
2010-08-20,1009.558
2010-08-23,1009.366
2010-08-24,1006.223
2010-08-25,1001.679
2010-08-26,1011.981
2010-08-27,1017.004
2010-08-30,1024.326
2010-08-31,1032.003
2010-09-01,1052.549
2010-09-02,1057.839
2010-09-03,1062.98
2010-09-06,1071.108
2010-09-07,1065.51
2010-09-08,1071.786
2010-09-09,1074.29
2010-09-10,1068.851
2010-09-13,1082.079
2010-09-14,1095.305
2010-09-15,1082.811
2010-09-16,1066.424
2010-09-17,1063.523
2010-09-20,1082.763
2010-09-21,1077.828
2010-09-22,1087.765
2010-09-23,1082.624
2010-09-24,1094.832
2010-09-27,1089.921
2010-09-28,1096.787
2010-09-29,1093.484
2010-09-30,1091.374
2010-10-01,1091.387
2010-10-04,1087.82
2010-10-05,1107.625
2010-10-06,1116.841
2010-10-07,1117.207
2010-10-08,1120.435
2010-10-11,1120.185
2010-10-12,1125.108
2010-10-13,1139.473
2010-10-14,1141.029
2010-10-15,1137.824
2010-10-18,1144.444
2010-10-19,1121.354
2010-10-20,1140.933
2010-10-21,1146.118
2010-10-22,1125.527
2010-10-25,1138.586
2010-10-26,1115.19
2010-10-27,1109.954
2010-10-28,1117.374
2010-10-29,1116.014
2010-11-01,1110.662
2010-11-02,1134.216
2010-11-03,1129.504
2010-11-04,1165.079
2010-11-05,1169.113
2010-11-08,1159.866
2010-11-09,1160.084
2010-11-10,1137.038
2010-11-11,1134.105
2010-11-12,1127.61
2010-11-15,1128.698
2010-11-16,1110.958
2010-11-17,1112.075
2010-11-18,1126.119
2010-11-19,1118.088
2010-11-22,1118.019
2010-11-23,1093.303
2010-11-24,1103.983
2010-11-25,1106.908
2010-11-26,1100.269
2010-11-29,1086.91
2010-11-30,1077.225
2010-12-01,1083.634
2010-12-02,1104.38
2010-12-03,1120.444
2010-12-06,1106.351
2010-12-07,1117.018
2010-12-08,1115.901
2010-12-09,1125.193
2010-12-10,1129.061
2010-12-13,1145.997
2010-12-14,1155.746
2010-12-15,1149.311
2010-12-16,1139.661
2010-12-17,1133.956
2010-12-20,1137.0
2010-12-21,1152.551
2010-12-22,1160.141
2010-12-23,1158.558
2010-12-24,1157.354
2010-12-27,1152.547
2010-12-28,1164.432
2010-12-29,1165.011
2010-12-30,1158.814
2010-12-31,1164.657
2011-01-03,1171.277
2011-01-04,1151.492
2011-01-05,1128.577
2011-01-06,1127.879
2011-01-07,1124.641
2011-01-10,1109.965
2011-01-11,1117.757
2011-01-12,1135.922
2011-01-13,1133.562
2011-01-14,1133.837
2011-01-17,1137.163
2011-01-18,1149.783
2011-01-19,1139.563
2011-01-20,1120.923
2011-01-21,1140.517
2011-01-24,1163.917
2011-01-25,1169.085
2011-01-26,1173.361
2011-01-27,1163.545
2011-01-28,1161.029
2011-01-31,1154.635
2011-02-01,1165.789
2011-02-02,1169.042
2011-02-03,1152.953
2011-02-04,1143.804
2011-02-07,1146.78
2011-02-08,1155.088
2011-02-09,1151.273
2011-02-10,1147.054
2011-02-11,1149.644
2011-02-14,1150.245
2011-02-15,1158.114
2011-02-16,1157.897
2011-02-17,1174.729
2011-02-18,1173.011
2011-02-21,1174.807
2011-02-22,1176.715
2011-02-23,1184.216
2011-02-24,1184.399
2011-02-25,1183.841
2011-02-28,1197.063
2011-03-01,1192.631
2011-03-02,1198.942
2011-03-03,1199.031
2011-03-04,1190.14
2011-03-07,1187.874
2011-03-08,1183.484
2011-03-09,1178.32
2011-03-10,1162.948
2011-03-11,1163.13
2011-03-14,1154.322
2011-03-15,1124.664
2011-03-16,1122.263
2011-03-17,1147.989
2011-03-18,1147.424
2011-03-21,1170.972
2011-03-22,1170.691
2011-03-23,1176.178
2011-03-24,1188.744
2011-03-25,1182.818
2011-03-28,1183.533
2011-03-29,1177.527
2011-03-30,1186.598
2011-03-31,1188.593
2011-04-01,1186.782
2011-04-04,1198.126
2011-04-05,1192.566
2011-04-06,1202.02
2011-04-07,1200.892
2011-04-08,1209.822
2011-04-11,1211.775
2011-04-12,1216.064
2011-04-13,1220.205
2011-04-14,1224.588
2011-04-15,1233.958
2011-04-18,1216.902
2011-04-19,1233.29
2011-04-20,1264.663
2011-04-21,1286.027
2011-04-22,1286.027
2011-04-25,1286.464
2011-04-26,1299.494
2011-04-27,1294.46
2011-04-28,1317.303
2011-04-29,1330.568
2011-05-02,1342.759
2011-05-03,1348.129
2011-05-04,1340.787
2011-05-05,1321.93
2011-05-06,1329.408
2011-05-09,1315.676
2011-05-10,1323.857
2011-05-11,1324.05
2011-05-12,1320.901
2011-05-13,1317.186
2011-05-16,1330.184
2011-05-17,1310.771
2011-05-18,1327.213
2011-05-19,1323.265
2011-05-20,1324.854
2011-05-23,1300.995
2011-05-24,1310.567
2011-05-25,1318.287
2011-05-26,1326.917
2011-05-27,1354.367
2011-05-30,1351.974
2011-05-31,1368.118
2011-06-01,1378.388
2011-06-02,1374.467
2011-06-03,1369.314
2011-06-06,1359.128
2011-06-07,1346.54
2011-06-08,1331.1
2011-06-09,1330.24
2011-06-10,1313.495
2011-06-13,1322.286
2011-06-14,1323.827
2011-06-15,1300.173
2011-06-16,1289.409
2011-06-17,1292.523
2011-06-20,1295.288
2011-06-21,1307.6
2011-06-22,1308.807
2011-06-23,1280.033
2011-06-24,1283.671
2011-06-27,1290.091
2011-06-28,1300.779
2011-06-29,1313.758
2011-06-30,1319.977
2011-07-01,1320.726
2011-07-04,1322.501
2011-07-05,1326.048
2011-07-06,1323.328
2011-07-07,1321.094
2011-07-08,1315.643
2011-07-11,1298.168
2011-07-12,1294.473
2011-07-13,1315.605
2011-07-14,1313.517
2011-07-15,1307.159
2011-07-18,1279.78
2011-07-19,1289.61
2011-07-20,1304.541
2011-07-21,1322.703
2011-07-22,1325.266
2011-07-25,1343.167
2011-07-26,1339.968
2011-07-27,1323.561
2011-07-28,1315.953
2011-07-29,1321.7
2011-08-01,1333.799
2011-08-02,1295.023
2011-08-03,1292.822
2011-08-04,1236.719
2011-08-05,1222.758
2011-08-08,1177.986
2011-08-09,1223.37
2011-08-10,1194.119
2011-08-11,1199.526
2011-08-12,1235.01
2011-08-15,1236.951
2011-08-16,1231.205
2011-08-17,1237.715
2011-08-18,1188.073
2011-08-19,1170.635
2011-08-22,1184.069
2011-08-23,1197.562
2011-08-24,1214.087
2011-08-25,1202.693
2011-08-26,1190.482
2011-08-29,1203.283
2011-08-30,1208.28
2011-08-31,1245.196
2011-09-01,1263.134
2011-09-02,1246.081
2011-09-05,1188.036
2011-09-06,1134.446
2011-09-07,1156.729
2011-09-08,1148.143
2011-09-09,1108.017
2011-09-12,1083.337
2011-09-13,1098.547
2011-09-14,1113.319
2011-09-15,1120.895
2011-09-16,1116.504
2011-09-19,1084.727
2011-09-20,1109.325
2011-09-21,1094.71
2011-09-22,1040.806
2011-09-23,1048.799
2011-09-26,1067.08
2011-09-27,1113.323
2011-09-28,1101.698
2011-09-29,1115.456
2011-09-30,1077.199
2011-10-03,1061.431
2011-10-04,1049.222
2011-10-05,1057.209
2011-10-06,1086.875
2011-10-07,1095.251
2011-10-10,1123.312
2011-10-11,1119.724
2011-10-12,1148.386
2011-10-13,1120.906
2011-10-14,1139.982
2011-10-17,1126.018
2011-10-18,1115.385
2011-10-19,1122.554
2011-10-20,1116.866
2011-10-21,1157.283
2011-10-24,1162.02
2011-10-25,1156.692
2011-10-26,1151.859
2011-10-27,1203.477
2011-10-28,1214.832
2011-10-31,1177.188
2011-11-01,1122.348
2011-11-02,1139.763
2011-11-03,1151.934
2011-11-04,1143.422
2011-11-07,1124.899
2011-11-08,1140.418
2011-11-09,1109.56
2011-11-10,1101.236
2011-11-11,1128.461
2011-11-14,1122.093
2011-11-15,1110.95
2011-11-16,1114.684
2011-11-17,1105.492
2011-11-18,1101.086
2011-11-21,1067.951
2011-11-22,1067.107
2011-11-23,1048.663
2011-11-24,1045.339
2011-11-25,1039.791
2011-11-28,1077.417
2011-11-29,1083.91
2011-11-30,1125.379
2011-12-01,1127.101
2011-12-02,1125.128
2011-12-05,1129.978
2011-12-06,1123.36
2011-12-07,1124.794
2011-12-08,1115.378
2011-12-09,1131.138
2011-12-12,1109.875
2011-12-13,1102.937
2011-12-14,1081.442
2011-12-15,1101.511
2011-12-16,1101.148
2011-12-19,1103.72
2011-12-20,1120.239
2011-12-21,1112.123
2011-12-22,1117.019
2011-12-23,1125.935
2011-12-26,1125.935
2011-12-27,1128.661
2011-12-28,1121.748
2011-12-29,1121.281
2011-12-30,1137.418
2012-01-02,1137.418
2012-01-03,1165.308
2012-01-04,1153.284
2012-01-05,1138.221
2012-01-06,1130.603
2012-01-09,1133.443
2012-01-10,1149.415
2012-01-11,1135.822
2012-01-12,1151.102
2012-01-13,1136.486
2012-01-16,1147.928
2012-01-17,1155.578
2012-01-18,1175.101
2012-01-19,1198.515
2012-01-20,1193.302
2012-01-23,1206.174
2012-01-24,1202.374
2012-01-25,1189.953
2012-01-26,1215.316
2012-01-27,1200.525
2012-01-30,1186.31
2012-01-31,1186.692
2012-02-01,1210.447
2012-02-02,1207.039
2012-02-03,1221.656
2012-02-06,1214.662
2012-02-07,1229.509
2012-02-08,1231.171
2012-02-09,1240.649
2012-02-10,1223.789
2012-02-13,1234.965
2012-02-14,1223.485
2012-02-15,1226.993
2012-02-16,1226.785
2012-02-17,1239.666
2012-02-20,1252.212
2012-02-21,1248.441
2012-02-22,1237.981
2012-02-23,1250.439
2012-02-24,1261.43
2012-02-27,1254.747
2012-02-28,1254.695
2012-02-29,1247.53
2012-03-01,1244.222
2012-03-02,1237.118
2012-03-05,1239.496
2012-03-06,1207.439
2012-03-07,1223.598
2012-03-08,1260.032
2012-03-09,1249.664
2012-03-12,1251.415
2012-03-13,1262.489
2012-03-14,1253.727
2012-03-15,1271.494
2012-03-16,1282.787
2012-03-19,1284.666
2012-03-20,1275.412
2012-03-21,1272.5
2012-03-22,1263.337
2012-03-23,1268.504
2012-03-26,1285.233
2012-03-27,1282.399
2012-03-28,1274.934
2012-03-29,1259.044
2012-03-30,1276.871
2012-04-02,1293.736
2012-04-03,1289.85
2012-04-04,1248.597
2012-04-05,1243.722
2012-04-06,1243.722
2012-04-09,1245.414
2012-04-10,1223.387
2012-04-11,1226.864
2012-04-12,1246.867
2012-04-13,1228.361
2012-04-16,1236.1
2012-04-17,1261.71
2012-04-18,1254.602
2012-04-19,1264.151
2012-04-20,1279.814
2012-04-23,1254.866
2012-04-24,1269.189
2012-04-25,1276.411
2012-04-26,1275.276
2012-04-27,1277.054
2012-04-30,1272.062
2012-05-01,1270.732
2012-05-02,1269.843
2012-05-03,1269.98
2012-05-04,1253.782
2012-05-07,1239.582
2012-05-08,1217.685
2012-05-09,1207.507
2012-05-10,1209.415
2012-05-11,1213.015
2012-05-14,1185.005
2012-05-15,1179.776
2012-05-16,1181.13
2012-05-17,1178.005
2012-05-18,1159.917
2012-05-21,1170.499
2012-05-22,1188.675
2012-05-23,1151.623
2012-05-24,1155.894
2012-05-25,1151.55
2012-05-28,1152.871
2012-05-29,1166.846
2012-05-30,1148.207
2012-05-31,1133.018
2012-06-01,1115.749
2012-06-04,1116.386
2012-06-05,1114.915
2012-06-06,1139.317
2012-06-07,1155.905
2012-06-08,1145.263
2012-06-11,1151.596
2012-06-12,1157.754
2012-06-13,1170.332
2012-06-14,1167.132
2012-06-15,1166.073
2012-06-18,1167.26
2012-06-19,1196.65
2012-06-20,1194.519
2012-06-21,1182.688
2012-06-22,1169.991
2012-06-25,1158.854
2012-06-26,1163.67
2012-06-27,1164.589
2012-06-28,1163.25
2012-06-29,1202.625
2012-07-02,1200.207
2012-07-03,1220.666
2012-07-04,1214.424
2012-07-05,1202.701
2012-07-06,1193.778
2012-07-09,1187.352
2012-07-10,1192.208
2012-07-11,1185.147
2012-07-12,1171.964
2012-07-13,1186.481
2012-07-16,1189.535
2012-07-17,1190.998
2012-07-18,1207.814
2012-07-19,1218.313
2012-07-20,1203.817
2012-07-23,1175.723
2012-07-24,1172.946
2012-07-25,1178.335
2012-07-26,1214.514
2012-07-27,1240.073
2012-07-30,1232.19
2012-07-31,1243.819
2012-08-01,1241.719
2012-08-02,1230.223
2012-08-03,1258.291
2012-08-06,1265.808
2012-08-07,1264.932
2012-08-08,1258.482
2012-08-09,1267.693
2012-08-10,1263.971
2012-08-13,1264.057
2012-08-14,1269.067
2012-08-15,1262.095
2012-08-16,1269.862
2012-08-17,1263.876
2012-08-20,1265.812
2012-08-21,1277.861
2012-08-22,1265.125
2012-08-23,1274.748
2012-08-24,1274.647
2012-08-27,1279.472
2012-08-28,1270.834
2012-08-29,1266.822
2012-08-30,1254.19
2012-08-31,1266.777
2012-09-03,1277.271
2012-09-04,1258.898
2012-09-05,1269.206
2012-09-06,1289.766
2012-09-07,1307.337
2012-09-10,1300.191
2012-09-11,1301.835
2012-09-12,1296.156
2012-09-13,1300.523
2012-09-14,1330.334
2012-09-17,1327.387
2012-09-18,1323.025
2012-09-19,1333.256
2012-09-20,1319.201
2012-09-21,1325.498
2012-09-24,1318.5
2012-09-25,1326.282
2012-09-26,1305.628
2012-09-27,1307.63
2012-09-28,1295.244
2012-10-01,1323.239
2012-10-02,1325.223
2012-10-03,1316.679
2012-10-04,1329.574
2012-10-05,1345.216
2012-10-08,1335.107
2012-10-09,1329.19
2012-10-10,1324.367
2012-10-11,1336.706
2012-10-12,1341.312
2012-10-15,1347.368
2012-10-16,1365.707
2012-10-17,1377.747
2012-10-18,1372.869
2012-10-19,1365.723
2012-10-22,1365.684
2012-10-23,1331.304
2012-10-24,1332.701
2012-10-25,1328.069
2012-10-26,1327.586
2012-10-29,1320.535
2012-10-30,1332.328
2012-10-31,1322.295
2012-11-01,1331.554
2012-11-02,1331.185
2012-11-05,1329.112
2012-11-06,1336.833
2012-11-07,1324.941
2012-11-08,1323.305
2012-11-09,1323.053
2012-11-12,1322.483
2012-11-13,1327.266
2012-11-14,1322.863
2012-11-15,1308.701
2012-11-16,1287.241
2012-11-19,1327.105
2012-11-20,1324.263
2012-11-21,1332.055
2012-11-22,1344.613
2012-11-23,1358.206
2012-11-26,1354.863
2012-11-27,1355.905
2012-11-28,1366.801
2012-11-29,1386.361
2012-11-30,1389.338
2012-12-03,1394.385
2012-12-04,1393.234
2012-12-05,1391.713
2012-12-06,1399.639
2012-12-07,1398.266
2012-12-10,1403.964
2012-12-11,1411.14
2012-12-12,1412.752
2012-12-13,1412.306
2012-12-14,1414.488
2012-12-17,1416.622
2012-12-18,1426.767
2012-12-19,1434.916
2012-12-20,1428.372
2012-12-21,1415.927
2012-12-24,1418.094
2012-12-25,1418.094
2012-12-26,1420.422
2012-12-27,1414.488
2012-12-28,1407.426
2012-12-31,1404.12
2013-01-01,1404.12
2013-01-02,1406.502
2013-01-03,1433.159
2013-01-04,1432.07
2013-01-07,1435.156
2013-01-08,1435.655
2013-01-09,1450.987
2013-01-10,1464.128
2013-01-11,1481.727
2013-01-14,1476.124
2013-01-15,1477.42
2013-01-16,1477.923
2013-01-17,1500.924
2013-01-18,1483.615
2013-01-21,1480.794
2013-01-22,1477.421
2013-01-23,1490.9
2013-01-24,1504.407
2013-01-25,1519.121
2013-01-28,1513.982
2013-01-29,1518.354
2013-01-30,1516.829
2013-01-31,1523.07
2013-02-01,1546.309
2013-02-04,1522.35
2013-02-05,1527.173
2013-02-06,1530.305
2013-02-07,1494.994
2013-02-08,1510.669
2013-02-11,1506.514
2013-02-12,1516.843
2013-02-13,1523.536
2013-02-14,1514.472
2013-02-15,1515.166
2013-02-18,1515.104
2013-02-19,1534.45
2013-02-20,1545.579
2013-02-21,1511.383
2013-02-22,1518.689
2013-02-25,1528.434
2013-02-26,1508.349
2013-02-27,1517.019
2013-02-28,1532.417
2013-03-01,1510.238
2013-03-04,1510.271
2013-03-05,1537.55
2013-03-06,1524.384
2013-03-07,1543.024
2013-03-08,1533.302
2013-03-11,1542.891
2013-03-12,1556.567
2013-03-13,1547.419
2013-03-14,1565.55
2013-03-15,1587.771
2013-03-18,1567.853
2013-03-19,1552.103
2013-03-20,1564.676
2013-03-21,1541.656
2013-03-22,1548.795
2013-03-25,1542.472
2013-03-26,1546.883
2013-03-27,1534.57
2013-03-28,1553.808
2013-03-29,1553.808
2013-04-01,1552.332
2013-04-02,1569.149
2013-04-03,1570.643
2013-04-04,1544.593
2013-04-05,1539.596
2013-04-08,1551.87
2013-04-09,1543.827
2013-04-10,1574.411
2013-04-11,1584.376
2013-04-12,1574.22
2013-04-15,1581.017
2013-04-16,1585.362
2013-04-17,1539.087
2013-04-18,1549.612
2013-04-19,1558.996
2013-04-22,1542.656
2013-04-23,1573.506
2013-04-24,1576.884
2013-04-25,1587.225
2013-04-26,1586.591
2013-04-29,1609.221
2013-04-30,1625.801
2013-05-01,1627.729
2013-05-02,1616.581
2013-05-03,1624.709
2013-05-06,1613.685
2013-05-07,1619.715
2013-05-08,1652.053
2013-05-09,1642.921
2013-05-10,1626.792
2013-05-13,1622.597
2013-05-14,1630.491
2013-05-15,1637.201
2013-05-16,1644.748
2013-05-17,1631.221
2013-05-20,1639.31
2013-05-21,1643.689
2013-05-22,1646.527
2013-05-23,1616.55
2013-05-24,1634.71
2013-05-27,1629.257
2013-05-28,1617.685
2013-05-29,1604.262
2013-05-30,1613.799
2013-05-31,1585.699
2013-06-03,1560.398
2013-06-04,1590.186
2013-06-05,1573.929
2013-06-06,1562.416
2013-06-07,1596.898
2013-06-10,1590.642
2013-06-11,1584.155
2013-06-12,1592.875
2013-06-13,1579.989
2013-06-14,1586.375
2013-06-17,1598.62
2013-06-18,1600.498
2013-06-19,1609.181
2013-06-20,1537.946
2013-06-21,1515.678
2013-06-24,1479.661
2013-06-25,1502.216
2013-06-26,1530.969
2013-06-27,1545.383
2013-06-28,1550.339
2013-07-01,1560.893
2013-07-02,1558.696
2013-07-03,1544.429
2013-07-04,1566.147
2013-07-05,1546.891
2013-07-08,1556.556
2013-07-09,1559.1
2013-07-10,1572.917
2013-07-11,1604.82
2013-07-12,1608.664
2013-07-15,1606.534
2013-07-16,1607.178
2013-07-17,1603.786
2013-07-18,1599.61
2013-07-19,1609.868
2013-07-22,1617.702
2013-07-23,1608.984
2013-07-24,1616.958
2013-07-25,1608.741
2013-07-26,1604.281
2013-07-29,1603.809
2013-07-30,1605.06
2013-07-31,1608.659
2013-08-01,1600.648
2013-08-02,1641.261
2013-08-05,1638.847
2013-08-06,1656.165
2013-08-07,1654.152
2013-08-08,1653.391
2013-08-09,1654.407
2013-08-12,1652.204
2013-08-13,1648.115
2013-08-14,1657.056
2013-08-15,1637.561
2013-08-16,1650.497
2013-08-19,1646.582
2013-08-20,1656.34
2013-08-21,1640.946
2013-08-22,1655.341
2013-08-23,1667.302
2013-08-26,1665.053
2013-08-27,1645.608
2013-08-28,1615.279
2013-08-29,1595.633
2013-08-30,1589.507
2013-09-02,1614.346
2013-09-03,1600.748
2013-09-04,1608.188
2013-09-05,1601.139
2013-09-06,1615.869
2013-09-09,1625.52
2013-09-10,1642.147
2013-09-11,1651.922
2013-09-12,1653.298
2013-09-13,1646.751
2013-09-16,1661.828
2013-09-17,1655.312
2013-09-18,1668.178
2013-09-19,1709.873
2013-09-20,1709.205
2013-09-23,1699.206
2013-09-24,1696.495
2013-09-25,1697.611
2013-09-26,1699.253
2013-09-27,1711.038
2013-09-30,1704.589
2013-10-01,1708.661
2013-10-02,1697.446
2013-10-03,1696.073
2013-10-04,1688.23
2013-10-07,1673.786
2013-10-08,1663.449
2013-10-09,1632.94
2013-10-10,1653.616
2013-10-11,1674.496
2013-10-14,1677.022
2013-10-15,1673.229
2013-10-16,1670.666
2013-10-17,1707.452
2013-10-18,1722.392
2013-10-21,1729.877
2013-10-22,1759.779
2013-10-23,1764.686
2013-10-24,1769.183
2013-10-25,1765.761
2013-10-28,1771.264
2013-10-29,1751.731
2013-10-30,1753.246
2013-10-31,1736.014
2013-11-01,1721.07
2013-11-04,1713.34
2013-11-05,1702.235
2013-11-06,1719.334
2013-11-07,1703.732
2013-11-08,1696.269
2013-11-11,1706.209
2013-11-12,1707.693
2013-11-13,1696.545
2013-11-14,1718.182
2013-11-15,1723.631
2013-11-18,1738.091
2013-11-19,1728.079
2013-11-20,1719.165
2013-11-21,1714.631
2013-11-22,1722.123
2013-11-25,1729.696
2013-11-26,1723.803
2013-11-27,1726.033
2013-11-28,1734.689
2013-11-29,1740.239
2013-12-02,1732.745
2013-12-03,1703.597
2013-12-04,1688.131
2013-12-05,1698.38
2013-12-06,1714.899
2013-12-09,1716.302
2013-12-10,1706.544
2013-12-11,1707.585
2013-12-12,1676.156
2013-12-13,1669.021
2013-12-16,1681.484
2013-12-17,1672.332
2013-12-18,1685.459
2013-12-19,1697.423
2013-12-20,1712.585
2013-12-23,1723.541
2013-12-24,1717.004
2013-12-25,1717.004
2013-12-26,1718.922
2013-12-27,1757.682
2013-12-30,1757.407
2013-12-31,1751.578
2014-01-01,1751.578
2014-01-02,1729.41
2014-01-03,1739.087
2014-01-06,1741.166
2014-01-07,1740.889
2014-01-08,1749.817
2014-01-09,1735.023
2014-01-10,1764.117
2014-01-13,1776.217
2014-01-14,1771.896
2014-01-15,1759.287
2014-01-16,1767.86
2014-01-17,1768.069
2014-01-20,1769.042
2014-01-21,1765.018
2014-01-22,1762.752
2014-01-23,1768.201
2014-01-24,1736.071
2014-01-27,1715.633
2014-01-28,1722.821
2014-01-29,1715.602
2014-01-30,1718.513
2014-01-31,1711.653
2014-02-03,1698.736
2014-02-04,1695.564
2014-02-05,1702.147
2014-02-06,1732.048
2014-02-07,1756.172
2014-02-10,1762.672
2014-02-11,1775.072
2014-02-12,1769.695
2014-02-13,1778.881
2014-02-14,1789.726
2014-02-17,1793.514
2014-02-18,1803.218
2014-02-19,1802.34
2014-02-20,1792.437
2014-02-21,1805.937
2014-02-24,1814.366
2014-02-25,1821.337
2014-02-26,1818.03
2014-02-27,1822.524
2014-02-28,1839.745
2014-03-03,1793.93
2014-03-04,1819.265
2014-03-05,1820.448
2014-03-06,1849.172
2014-03-07,1832.324
2014-03-10,1831.864
2014-03-11,1826.934
2014-03-12,1822.968
2014-03-13,1804.447
2014-03-14,1785.669
2014-03-17,1793.751
2014-03-18,1810.649
2014-03-19,1806.636
2014-03-20,1798.787
2014-03-21,1803.487
2014-03-24,1781.681
2014-03-25,1801.343
2014-03-26,1810.403
2014-03-27,1806.146
2014-03-28,1818.043
2014-03-31,1838.875
2014-04-01,1841.253
2014-04-02,1845.647
2014-04-03,1838.987
2014-04-04,1836.042
2014-04-07,1823.911
2014-04-08,1833.293
2014-04-09,1838.192
2014-04-10,1846.271
2014-04-11,1823.079
2014-04-14,1831.947
2014-04-15,1826.579
2014-04-16,1829.965
2014-04-17,1844.174
2014-04-18,1844.174
2014-04-21,1838.226
2014-04-22,1852.012
2014-04-23,1852.937
2014-04-24,1846.654
2014-04-25,1841.04
2014-04-28,1842.906
2014-04-29,1843.605
2014-04-30,1860.842
2014-05-01,1862.957
2014-05-02,1854.217
2014-05-05,1850.281
2014-05-06,1854.847
2014-05-07,1855.591
2014-05-08,1859.756
2014-05-09,1852.378
2014-05-12,1857.634
2014-05-13,1854.727
2014-05-14,1872.221
2014-05-15,1880.748
2014-05-16,1887.235
2014-05-19,1878.627
2014-05-20,1876.06
2014-05-21,1873.02
2014-05-22,1881.623
2014-05-23,1880.498
2014-05-26,1885.136
2014-05-27,1876.182
2014-05-28,1875.301
2014-05-29,1878.962
2014-05-30,1874.924
2014-06-02,1875.817
2014-06-03,1871.743
2014-06-04,1874.955
2014-06-05,1870.967
2014-06-06,1873.366
2014-06-09,1865.642
2014-06-10,1880.451
2014-06-11,1871.956
2014-06-12,1863.64
2014-06-13,1852.402
2014-06-16,1854.452
2014-06-17,1849.306
2014-06-18,1851.686
2014-06-19,1866.227
2014-06-20,1863.091
2014-06-23,1851.872
2014-06-24,1857.582
2014-06-25,1844.456
2014-06-26,1831.023
2014-06-27,1843.303
2014-06-30,1850.771
2014-07-01,1858.136
2014-07-02,1853.524
2014-07-03,1865.214
2014-07-04,1858.085
2014-07-07,1846.909
2014-07-08,1839.717
2014-07-09,1839.45
2014-07-10,1823.401
2014-07-11,1821.804
2014-07-14,1845.478
2014-07-15,1839.293
2014-07-16,1840.08
2014-07-17,1825.26
2014-07-18,1814.363
2014-07-21,1815.834
2014-07-22,1824.132
2014-07-23,1828.602
2014-07-24,1837.142
2014-07-25,1817.611
2014-07-28,1813.803
2014-07-29,1805.214
2014-07-30,1790.739
2014-07-31,1773.572
2014-08-01,1781.506
2014-08-04,1755.236
2014-08-05,1758.028
2014-08-06,1750.984
2014-08-07,1754.432
2014-08-08,1758.81
2014-08-11,1766.347
2014-08-12,1760.607
2014-08-13,1774.102
2014-08-14,1786.377
2014-08-15,1774.509
2014-08-18,1788.697
2014-08-19,1797.652
2014-08-20,1792.645
2014-08-21,1800.202
2014-08-22,1789.615
2014-08-25,1802.121
2014-08-26,1813.426
2014-08-27,1813.871
2014-08-28,1802.663
2014-08-29,1806.245
2014-09-01,1811.466
2014-09-02,1812.199
2014-09-03,1821.865
2014-09-04,1804.625
2014-09-05,1796.265
2014-09-08,1799.876
2014-09-09,1796.133
2014-09-10,1787.087
2014-09-11,1796.049
2014-09-12,1790.038
2014-09-15,1788.485
2014-09-16,1795.521
2014-09-17,1795.835
2014-09-18,1798.785
2014-09-19,1789.79
2014-09-22,1781.642
2014-09-23,1778.098
2014-09-24,1776.142
2014-09-25,1762.768
2014-09-26,1751.983
2014-09-29,1749.59
2014-09-30,1750.916
2014-10-01,1736.293
2014-10-02,1715.38
2014-10-03,1696.805
2014-10-06,1709.341
2014-10-07,1684.377
2014-10-08,1682.472
2014-10-09,1680.857
2014-10-10,1649.404
2014-10-13,1654.393
2014-10-14,1654.168
2014-10-15,1630.303
2014-10-16,1622.242
2014-10-17,1658.642
2014-10-20,1668.64
2014-10-21,1688.692
2014-10-22,1700.164
2014-10-23,1704.629
2014-10-24,1702.234
2014-10-27,1705.863
2014-10-28,1731.284
2014-10-29,1739.686
2014-10-30,1733.376
2014-10-31,1740.555
2014-11-03,1717.799
2014-11-04,1726.182
2014-11-05,1740.451
2014-11-06,1740.674
2014-11-07,1730.962
2014-11-10,1743.776
2014-11-11,1748.182
2014-11-12,1750.339
2014-11-13,1764.806
2014-11-14,1759.923
2014-11-17,1757.832
2014-11-18,1776.018
2014-11-19,1780.041
2014-11-20,1785.019
2014-11-21,1784.908
2014-11-24,1782.084
2014-11-25,1783.222
2014-11-26,1794.641
2014-11-27,1804.992
2014-11-28,1808.576
2014-12-01,1807.856
2014-12-02,1791.305
2014-12-03,1787.255
2014-12-04,1796.412
2014-12-05,1794.186
2014-12-08,1788.362
2014-12-09,1780.429
2014-12-10,1771.883
2014-12-11,1776.151
2014-12-12,1756.345
2014-12-15,1714.279
2014-12-16,1741.899
2014-12-17,1721.21
2014-12-18,1749.795
2014-12-19,1732.985
2014-12-22,1743.359
2014-12-23,1727.762
2014-12-24,1729.426
2014-12-25,1729.426
2014-12-26,1726.451
2014-12-29,1730.435
2014-12-30,1720.486
2014-12-31,1711.655
2015-01-01,1711.655
2015-01-02,1702.233
2015-01-05,1685.349
2015-01-06,1672.042
2015-01-07,1660.58
2015-01-08,1706.671
2015-01-09,1707.368
2015-01-12,1713.498
2015-01-13,1732.373
2015-01-14,1717.35
2015-01-15,1752.397
