Date,EUROPE SMALL VALUE Small Cap
2015-06-09,1158.558
2015-06-10,1183.046
2015-06-11,1179.958
2015-06-12,1173.743
2015-06-15,1152.308
2015-06-16,1158.454
2015-06-17,1156.549
2015-06-18,1169.497
2015-06-19,1169.017
2015-06-22,1192.323
2015-06-23,1187.321
2015-06-24,1181.49
2015-06-25,1183.122
2015-06-26,1179.075
2015-06-29,1153.397
2015-06-30,1148.371
2015-07-01,1157.944
2015-07-02,1150.915
2015-07-03,1146.401
2015-07-06,1129.466
2015-07-07,1098.605
2015-07-08,1103.296
2015-07-09,1122.802
2015-07-10,1152.108
2015-07-13,1160.144
2015-07-14,1158.716
2015-07-15,1161.883
2015-07-16,1171.972
2015-07-17,1168.266
2015-07-20,1172.547
2015-07-21,1171.31
2015-07-22,1163.989
2015-07-23,1165.074
2015-07-24,1157.413
2015-07-27,1146.821
2015-07-28,1152.255
2015-07-29,1164.941
2015-07-30,1155.732
2015-07-31,1168.835
2015-08-03,1169.243
2015-08-04,1168.16
2015-08-05,1169.377
2015-08-06,1164.859
2015-08-07,1156.254
2015-08-10,1166.896
2015-08-11,1162.874
2015-08-12,1153.037
2015-08-13,1161.071
2015-08-14,1162.01
2015-08-17,1159.949
2015-08-18,1159.818
2015-08-19,1146.483
2015-08-20,1137.146
2015-08-21,1118.609
2015-08-24,1086.285
2015-08-25,1114.579
2015-08-26,1103.137
2015-08-27,1114.418
2015-08-28,1120.121
2015-08-31,1120.046
2015-09-01,1099.629
2015-09-02,1099.005
2015-09-03,1108.222
2015-09-04,1088.655
2015-09-07,1093.594
2015-09-08,1111.17
2015-09-09,1121.377
2015-09-10,1118.561
2015-09-11,1115.012
2015-09-14,1109.301
2015-09-15,1109.973
2015-09-16,1123.247
2015-09-17,1126.563
2015-09-18,1122.918
2015-09-21,1112.547
2015-09-22,1081.146
2015-09-23,1082.787
2015-09-24,1075.648
2015-09-25,1086.171
2015-09-28,1072.331
2015-09-29,1065.768
2015-09-30,1078.089
2015-10-01,1081.376
2015-10-02,1090.412
2015-10-05,1110.767
2015-10-06,1122.088
2015-10-07,1120.166
2015-10-08,1126.126
2015-10-09,1133.645
2015-10-12,1131.448
2015-10-13,1121.568
2015-10-14,1124.678
2015-10-15,1131.55
2015-10-16,1130.399
2015-10-19,1131.569
2015-10-20,1134.877
2015-10-21,1137.401
2015-10-22,1132.258
2015-10-23,1136.393
2015-10-26,1135.379
2015-10-27,1122.059
2015-10-28,1130.691
2015-10-29,1119.677
2015-10-30,1132.143
2015-11-02,1138.301
2015-11-03,1131.744
2015-11-04,1126.084
2015-11-05,1119.35
2015-11-06,1113.966
2015-11-09,1108.939
2015-11-10,1100.934
2015-11-11,1110.292
2015-11-12,1096.809
2015-11-13,1089.404
2015-11-16,1094.299
2015-11-17,1106.44
2015-11-18,1107.127
2015-11-19,1118.044
2015-11-20,1112.971
2015-11-23,1104.229
2015-11-24,1091.166
2015-11-25,1096.438
2015-11-26,1105.561
2015-11-27,1105.795
2015-11-30,1112.847
2015-12-01,1121.51
2015-12-02,1118.096
2015-12-03,1123.702
2015-12-04,1125.059
2015-12-07,1121.7
2015-12-08,1104.715
2015-12-09,1112.849
2015-12-10,1106.615
2015-12-11,1092.528
2015-12-14,1078.971
2015-12-15,1091.555
2015-12-16,1098.691
2015-12-17,1098.032
2015-12-18,1092.986
2015-12-21,1091.568
2015-12-22,1097.372
2015-12-23,1112.015
2015-12-24,1120.409
2015-12-25,1120.409
2015-12-28,1118.708
2015-12-29,1124.412
2015-12-30,1123.035
2015-12-31,1114.458
2016-01-01,1114.458
2016-01-04,1090.188
2016-01-05,1085.124
2016-01-06,1072.773
2016-01-07,1054.543
2016-01-08,1049.8
2016-01-11,1040.374
2016-01-12,1042.08
2016-01-13,1047.196
2016-01-14,1027.509
2016-01-15,1009.477
2016-01-18,988.476
2016-01-19,1000.278
2016-01-20,967.989
2016-01-21,977.879
2016-01-22,1009.177
2016-01-25,1008.082
2016-01-26,1018.219
2016-01-27,1018.129
2016-01-28,1018.547
2016-01-29,1025.014
2016-02-01,1034.746
2016-02-02,1018.363
2016-02-03,1018.739
2016-02-04,1030.324
2016-02-05,1022.083
2016-02-08,977.385
2016-02-09,970.685
2016-02-10,981.172
2016-02-11,969.007
2016-02-12,981.611
2016-02-15,1001.605
2016-02-16,995.991
2016-02-17,1021.189
2016-02-18,1027.189
2016-02-19,1017.499
2016-02-22,1025.469
2016-02-23,1018.141
2016-02-24,1002.455
2016-02-25,1017.587
2016-02-26,1022.715
2016-02-29,1028.685
2016-03-01,1041.857
2016-03-02,1042.401
2016-03-03,1054.929
2016-03-04,1076.169
2016-03-07,1072.379
2016-03-08,1064.052
2016-03-09,1061.667
2016-03-10,1062.586
2016-03-11,1088.808
2016-03-14,1096.087
2016-03-15,1085.155
2016-03-16,1086.671
2016-03-17,1115.347
2016-03-18,1121.373
2016-03-21,1112.372
2016-03-22,1106.564
2016-03-23,1097.534
2016-03-24,1084.987
2016-03-25,1084.987
2016-03-28,1091.09
2016-03-29,1089.106
2016-03-30,1120.893
2016-03-31,1117.667
2016-04-01,1104.607
2016-04-04,1107.727
2016-04-05,1089.523
2016-04-06,1094.851
2016-04-07,1088.138
2016-04-08,1104.142
2016-04-11,1114.516
2016-04-12,1109.902
2016-04-13,1122.455
2016-04-14,1118.969
2016-04-15,1116.206
2016-04-18,1121.753
2016-04-19,1136.71
2016-04-20,1135.334
2016-04-21,1125.445
2016-04-22,1121.326
2016-04-25,1123.294
2016-04-26,1130.934
2016-04-27,1137.333
2016-04-28,1143.485
2016-04-29,1143.578
2016-05-02,1146.674
2016-05-03,1130.431
2016-05-04,1122.455
2016-05-05,1118.679
2016-05-06,1117.584
2016-05-09,1113.169
2016-05-10,1118.986
2016-05-11,1120.466
2016-05-12,1115.333
2016-05-13,1106.259
2016-05-16,1113.796
2016-05-17,1120.018
2016-05-18,1122.65
2016-05-19,1105.73
2016-05-20,1116.9
2016-05-23,1121.144
2016-05-24,1132.731
2016-05-25,1144.644
2016-05-26,1147.514
2016-05-27,1145.455
2016-05-30,1147.434
2016-05-31,1143.284
2016-06-01,1133.834
2016-06-02,1136.962
2016-06-03,1146.681
2016-06-06,1151.41
2016-06-07,1162.449
2016-06-08,1163.117
2016-06-09,1151.272
2016-06-10,1121.97
2016-06-13,1096.916
2016-06-14,1067.571
2016-06-15,1074.749
2016-06-16,1048.131
2016-06-17,1084.05
2016-06-20,1132.489
2016-06-21,1129.485
2016-06-22,1132.683
2016-06-23,1158.272
2016-06-24,1045.724
2016-06-27,967.48
2016-06-28,999.152
2016-06-29,1030.293
2016-06-30,1041.498
2016-07-01,1054.035
2016-07-04,1043.116
2016-07-05,1009.732
2016-07-06,991.042
2016-07-07,1004.585
2016-07-08,1022.671
2016-07-11,1048.908
2016-07-12,1064.837
2016-07-13,1066.589
2016-07-14,1075.558
2016-07-15,1067.665
2016-07-18,1074.741
2016-07-19,1067.66
2016-07-20,1076.573
2016-07-21,1078.106
2016-07-22,1071.042
2016-07-25,1076.902
2016-07-26,1077.776
2016-07-27,1091.105
2016-07-28,1092.379
2016-07-29,1107.562
2016-08-01,1096.917
2016-08-02,1092.703
2016-08-03,1085.909
2016-08-04,1090.615
2016-08-05,1096.275
2016-08-08,1100.473
2016-08-09,1110.944
2016-08-10,1114.602
2016-08-11,1122.264
2016-08-12,1124.742
2016-08-15,1124.412
2016-08-16,1123.334
2016-08-17,1115.931
2016-08-18,1134.8
2016-08-19,1126.98
2016-08-22,1130.371
2016-08-23,1140.269
2016-08-24,1140.325
2016-08-25,1133.71
2016-08-26,1138.571
2016-08-29,1125.454
2016-08-30,1125.277
2016-08-31,1120.779
2016-09-01,1134.235
2016-09-02,1144.97
2016-09-05,1146.464
2016-09-06,1157.471
2016-09-07,1161.253
2016-09-08,1166.202
2016-09-09,1144.84
2016-09-12,1133.34
2016-09-13,1125.254
2016-09-14,1125.117
2016-09-15,1130.49
2016-09-16,1119.692
2016-09-19,1127.728
2016-09-20,1122.933
2016-09-21,1124.055
2016-09-22,1147.836
2016-09-23,1137.275
2016-09-26,1130.864
2016-09-27,1120.434
2016-09-28,1129.643
2016-09-29,1136.437
2016-09-30,1138.455
2016-10-03,1142.67
2016-10-04,1140.416
2016-10-05,1140.957
2016-10-06,1133.152
2016-10-07,1119.885
2016-10-10,1121.589
2016-10-11,1108.137
2016-10-12,1102.165
2016-10-13,1098.192
2016-10-14,1105.988
2016-10-17,1097.544
2016-10-18,1112.822
2016-10-19,1114.946
2016-10-20,1111.451
2016-10-21,1107.8
2016-10-24,1109.795
2016-10-25,1102.537
2016-10-26,1103.643
2016-10-27,1094.784
2016-10-28,1095.567
2016-10-31,1095.89
2016-11-01,1096.703
2016-11-02,1091.553
2016-11-03,1096.669
2016-11-04,1085.895
2016-11-07,1088.575
2016-11-08,1089.78
2016-11-09,1090.765
2016-11-10,1089.194
2016-11-11,1083.075
2016-11-14,1072.816
2016-11-15,1076.928
2016-11-16,1071.078
2016-11-17,1074.061
2016-11-18,1066.524
2016-11-21,1070.101
2016-11-22,1074.901
2016-11-23,1068.411
2016-11-24,1073.34
2016-11-25,1076.096
2016-11-28,1067.513
2016-11-29,1073.899
2016-11-30,1074.525
2016-12-01,1077.764
2016-12-02,1074.681
2016-12-05,1085.107
2016-12-06,1093.239
2016-12-07,1103.791
2016-12-08,1101.849
2016-12-09,1101.368
2016-12-12,1106.132
2016-12-13,1114.467
2016-12-14,1111.911
2016-12-15,1091.714
2016-12-16,1095.323
2016-12-19,1097.779
2016-12-20,1095.33
2016-12-21,1101.888
2016-12-22,1103.077
2016-12-23,1105.229
2016-12-26,1105.229
2016-12-27,1107.727
2016-12-28,1105.324
2016-12-29,1111.805
2016-12-30,1122.767
2017-01-02,1130.561
2017-01-03,1122.088
2017-01-04,1129.494
2017-01-05,1147.73
2017-01-06,1143.245
2017-01-09,1131.566
2017-01-10,1137.771
2017-01-11,1126.584
2017-01-12,1141.193
2017-01-13,1145.374
2017-01-16,1135.644
2017-01-17,1149.89
2017-01-18,1150.94
2017-01-19,1143.483
2017-01-20,1148.988
2017-01-23,1157.337
2017-01-24,1161.24
2017-01-25,1170.928
2017-01-26,1164.544
2017-01-27,1165.807
2017-01-30,1153.299
2017-01-31,1162.095
2017-02-01,1169.803
2017-02-02,1169.761
2017-02-03,1172.989
2017-02-06,1159.951
2017-02-07,1163.74
2017-02-08,1171.016
2017-02-09,1170.857
2017-02-10,1169.75
2017-02-13,1176.589
2017-02-14,1177.438
2017-02-15,1182.174
2017-02-16,1186.365
2017-02-17,1178.037
2017-02-20,1181.075
2017-02-21,1177.176
2017-02-22,1172.747
2017-02-23,1174.94
2017-02-24,1162.452
2017-02-27,1167.893
2017-02-28,1173.345
2017-03-01,1178.265
2017-03-02,1173.902
2017-03-03,1173.773
2017-03-06,1173.557
2017-03-07,1168.355
2017-03-08,1167.095
2017-03-09,1167.189
2017-03-10,1176.521
2017-03-13,1183.218
2017-03-14,1173.957
2017-03-15,1177.763
2017-03-16,1199.262
2017-03-17,1204.202
2017-03-20,1207.83
2017-03-21,1206.446
2017-03-22,1196.826
2017-03-23,1208.906
2017-03-24,1208.357
2017-03-27,1208.256
2017-03-28,1213.831
2017-03-29,1202.801
2017-03-30,1208.82
2017-03-31,1209.125
2017-04-03,1203.524
2017-04-04,1203.863
2017-04-05,1209.517
2017-04-06,1211.24
2017-04-07,1208.548
2017-04-10,1210.717
2017-04-11,1213.538
2017-04-12,1219.236
2017-04-13,1220.866
2017-04-14,1220.866
2017-04-17,1226.303
2017-04-18,1222.347
2017-04-19,1231.178
2017-04-20,1236.1
2017-04-21,1226.896
2017-04-24,1260.448
2017-04-25,1274.091
2017-04-26,1277.024
2017-04-27,1277.13
2017-04-28,1282.55
2017-05-01,1284.202
2017-05-02,1295.288
2017-05-03,1288.504
2017-05-04,1296.465
2017-05-05,1306.491
2017-05-08,1302.858
2017-05-09,1307.343
2017-05-10,1307.065
2017-05-11,1299.885
2017-05-12,1304.584
2017-05-15,1312.622
2017-05-16,1321.53
2017-05-17,1310.924
2017-05-18,1301.125
2017-05-19,1320.765
2017-05-22,1330.535
2017-05-23,1330.762
2017-05-24,1329.571
2017-05-25,1334.452
2017-05-26,1329.133
2017-05-29,1327.546
2017-05-30,1328.077
2017-05-31,1331.195
2017-06-01,1336.716
2017-06-02,1343.548
2017-06-05,1336.5
2017-06-06,1326.918
2017-06-07,1329.208
2017-06-08,1324.189
2017-06-09,1319.425
2017-06-12,1309.858
2017-06-13,1322.403
2017-06-14,1332.996
2017-06-15,1304.297
2017-06-16,1320.539
2017-06-19,1324.555
2017-06-20,1310.006
2017-06-21,1311.285
2017-06-22,1311.582
2017-06-23,1317.74
2017-06-26,1318.875
2017-06-27,1316.426
2017-06-28,1325.994
2017-06-29,1322.838
2017-06-30,1323.701
2017-07-03,1325.553
2017-07-04,1321.972
2017-07-05,1324.671
2017-07-06,1325.753
2017-07-07,1324.208
2017-07-10,1327.251
2017-07-11,1322.181
2017-07-12,1334.828
2017-07-13,1342.443
2017-07-14,1352.875
2017-07-17,1361.017
2017-07-18,1366.641
2017-07-19,1369.64
2017-07-20,1376.524
2017-07-21,1367.647
2017-07-24,1366.005
2017-07-25,1372.372
2017-07-26,1373.973
2017-07-27,1383.289
2017-07-28,1377.448
2017-07-31,1385.234
2017-08-01,1394.585
2017-08-02,1397.396
2017-08-03,1397.508
2017-08-04,1392.246
2017-08-07,1396.292
2017-08-08,1391.31
2017-08-09,1385.119
2017-08-10,1375.364
2017-08-11,1362.021
2017-08-14,1377.29
2017-08-15,1365.355
2017-08-16,1374.819
2017-08-17,1374.286
2017-08-18,1367.36
2017-08-21,1372.318
2017-08-22,1372.576
2017-08-23,1372.93
2017-08-24,1371.878
2017-08-25,1378.838
2017-08-28,1380.425
2017-08-29,1372.23
2017-08-30,1372.321
2017-08-31,1382.505
2017-09-01,1389.336
2017-09-04,1385.288
2017-09-05,1388.655
2017-09-06,1389.794
2017-09-07,1400.961
2017-09-08,1402.599
2017-09-11,1410.06
2017-09-12,1413.524
2017-09-13,1406.501
2017-09-14,1404.475
2017-09-15,1413.892
2017-09-18,1417.021
2017-09-19,1421.508
2017-09-20,1423.698
2017-09-21,1417.663
2017-09-22,1425.236
2017-09-25,1416.982
2017-09-26,1403.908
2017-09-27,1406.352
2017-09-28,1420.425
2017-09-29,1433.704
2017-10-02,1425.592
2017-10-03,1430.76
2017-10-04,1428.697
2017-10-05,1423.215
2017-10-06,1417.036
2017-10-09,1419.499
2017-10-10,1429.036
2017-10-11,1432.666
2017-10-12,1433.968
2017-10-13,1439.492
2017-10-16,1436.689
2017-10-17,1424.506
2017-10-18,1432.997
2017-10-19,1429.945
2017-10-20,1428.109
2017-10-23,1422.295
2017-10-24,1421.325
2017-10-25,1423.114
2017-10-26,1420.617
2017-10-27,1409.358
2017-10-30,1420.536
2017-10-31,1429.31
2017-11-01,1433.946
2017-11-02,1431.362
2017-11-03,1429.389
2017-11-06,1428.544
2017-11-07,1422.034
2017-11-08,1420.132
2017-11-09,1405.1
2017-11-10,1407.673
2017-11-13,1389.828
2017-11-14,1396.091
2017-11-15,1391.015
2017-11-16,1401.663
2017-11-17,1398.211
2017-11-20,1404.758
2017-11-21,1410.348
2017-11-22,1417.339
2017-11-23,1423.257
2017-11-24,1432.059
2017-11-27,1423.46
2017-11-28,1422.691
2017-11-29,1431.319
2017-11-30,1443.78
2017-12-01,1430.964
2017-12-04,1438.159
2017-12-05,1431.697
2017-12-06,1421.283
2017-12-07,1425.194
2017-12-08,1430.484
2017-12-11,1435.709
2017-12-12,1435.035
2017-12-13,1435.807
2017-12-14,1437.593
2017-12-15,1432.856
2017-12-18,1457.402
2017-12-19,1457.327
2017-12-20,1463.016
2017-12-21,1464.446
2017-12-22,1462.803
2017-12-25,1462.803
2017-12-26,1464.687
2017-12-27,1478.848
2017-12-28,1485.866
2017-12-29,1496.099
2018-01-01,1496.099
2018-01-02,1502.175
2018-01-03,1505.25
2018-01-04,1521.041
2018-01-05,1528.261
2018-01-08,1526.256
2018-01-09,1526.609
2018-01-10,1525.876
2018-01-11,1529.835
2018-01-12,1547.791
2018-01-15,1564.179
2018-01-16,1561.668
2018-01-17,1559.901
2018-01-18,1562.11
2018-01-19,1564.23
2018-01-22,1572.312
2018-01-23,1580.663
2018-01-24,1589.232
2018-01-25,1596.54
2018-01-26,1592.015
2018-01-29,1574.73
2018-01-30,1560.925
2018-01-31,1568.358
2018-02-01,1569.713
2018-02-02,1543.681
2018-02-05,1511.898
2018-02-06,1470.727
2018-02-07,1497.321
2018-02-08,1471.374
2018-02-09,1452.868
2018-02-12,1469.558
2018-02-13,1470.151
2018-02-14,1488.72
2018-02-15,1504.036
2018-02-16,1518.972
2018-02-19,1509.422
2018-02-20,1511.776
2018-02-21,1509.104
2018-02-22,1503.547
2018-02-23,1509.306
2018-02-26,1509.54
2018-02-27,1504.389
2018-02-28,1489.273
2018-03-01,1472.487
2018-03-02,1462.718
2018-03-05,1478.006
2018-03-06,1500.345
2018-03-07,1506.76
2018-03-08,1512.811
2018-03-09,1517.971
2018-03-12,1522.19
2018-03-13,1520.565
2018-03-14,1510.779
2018-03-15,1512.424
2018-03-16,1504.803
2018-03-19,1505.578
2018-03-20,1504.532
2018-03-21,1502.842
2018-03-22,1487.085
2018-03-23,1488.329
2018-03-26,1485.236
2018-03-27,1493.45
2018-03-28,1483.996
2018-03-29,1484.231
2018-03-30,1484.231
2018-04-02,1485.938
2018-04-03,1477.777
2018-04-04,1473.182
2018-04-05,1490.495
2018-04-06,1496.439
2018-04-09,1499.402
2018-04-10,1516.219
2018-04-11,1514.543
2018-04-12,1524.405
2018-04-13,1529.525
2018-04-16,1534.003
2018-04-17,1542.121
2018-04-18,1552.685
2018-04-19,1556.22
2018-04-20,1543.322
2018-04-23,1542.638
2018-04-24,1536.92
2018-04-25,1519.204
2018-04-26,1525.952
2018-04-27,1526.153
2018-04-30,1524.99
2018-05-01,1512.204
2018-05-02,1519.736
2018-05-03,1509.398
2018-05-04,1510.196
2018-05-07,1518.966
2018-05-08,1516.782
2018-05-09,1526.158
2018-05-10,1522.417
2018-05-11,1536.673
2018-05-14,1538.502
2018-05-15,1524.519
2018-05-16,1515.22
2018-05-17,1521.853
2018-05-18,1515.018
2018-05-21,1518.211
2018-05-22,1525.811
2018-05-23,1502.11
2018-05-24,1497.313
2018-05-25,1490.524
2018-05-28,1481.617
2018-05-29,1449.223
2018-05-30,1461.283
2018-05-31,1467.137
2018-06-01,1481.674
2018-06-04,1491.399
2018-06-05,1484.802
2018-06-06,1500.251
2018-06-07,1503.139
2018-06-08,1491.466
2018-06-11,1505.802
2018-06-12,1503.008
2018-06-13,1502.535
2018-06-14,1500.643
2018-06-15,1476.626
2018-06-18,1469.94
2018-06-19,1452.379
2018-06-20,1458.051
2018-06-21,1447.898
2018-06-22,1466.369
2018-06-25,1449.935
2018-06-26,1445.035
2018-06-27,1437.817
2018-06-28,1423.222
2018-06-29,1445.332
2018-07-02,1423.905
2018-07-03,1435.312
2018-07-04,1435.364
2018-07-05,1445.305
2018-07-06,1455.063
2018-07-09,1466.284
2018-07-10,1466.947
2018-07-11,1449.674
2018-07-12,1451.791
2018-07-13,1450.182
2018-07-16,1456.533
2018-07-17,1455.534
2018-07-18,1452.026
2018-07-19,1442.2
2018-07-20,1449.336
2018-07-23,1445.039
2018-07-24,1456.945
2018-07-25,1450.876
2018-07-26,1458.491
2018-07-27,1463.459
2018-07-30,1469.325
2018-07-31,1467.888
2018-08-01,1462.716
2018-08-02,1439.54
2018-08-03,1442.824
2018-08-06,1437.382
2018-08-07,1446.834
2018-08-08,1447.076
2018-08-09,1448.159
2018-08-10,1420.439
2018-08-13,1411.477
2018-08-14,1403.505
2018-08-15,1382.579
2018-08-16,1396.924
2018-08-17,1396.111
2018-08-20,1404.207
2018-08-21,1425.841
2018-08-22,1435.152
2018-08-23,1432.218
2018-08-24,1436.18
2018-08-27,1445.62
2018-08-28,1450.77
2018-08-29,1450.002
2018-08-30,1444.054
2018-08-31,1438.088
2018-09-03,1433.158
2018-09-04,1418.295
2018-09-05,1423.497
2018-09-06,1417.183
2018-09-07,1408.157
2018-09-10,1419.73
2018-09-11,1414.919
2018-09-12,1428.505
2018-09-13,1430.107
2018-09-14,1435.831
2018-09-17,1446.488
2018-09-18,1450.785
2018-09-19,1450.184
2018-09-20,1463.486
2018-09-21,1459.511
2018-09-24,1456.839
2018-09-25,1455.759
2018-09-26,1451.955
2018-09-27,1440.989
2018-09-28,1423.09
2018-10-01,1423.491
2018-10-02,1412.947
2018-10-03,1418.201
2018-10-04,1403.641
2018-10-05,1390.181
2018-10-08,1369.585
2018-10-09,1371.055
2018-10-10,1358.077
2018-10-11,1334.183
2018-10-12,1333.472
2018-10-15,1329.426
2018-10-16,1355.249
2018-10-17,1346.657
2018-10-18,1337.231
2018-10-19,1325.866
2018-10-22,1313.611
2018-10-23,1284.293
2018-10-24,1276.729
2018-10-25,1278.103
2018-10-26,1268.401
2018-10-29,1286.358
2018-10-30,1284.425
2018-10-31,1301.223
2018-11-01,1321.527
2018-11-02,1330.34
2018-11-05,1323.886
2018-11-06,1326.926
2018-11-07,1344.178
2018-11-08,1341.228
2018-11-09,1322.978
2018-11-12,1291.297
2018-11-13,1300.997
2018-11-14,1297.199
2018-11-15,1275.018
2018-11-16,1278.513
2018-11-19,1276.416
2018-11-20,1253.342
2018-11-21,1263.838
2018-11-22,1262.022
2018-11-23,1257.366
2018-11-26,1273.29
2018-11-27,1265.698
2018-11-28,1264.72
2018-11-29,1273.877
2018-11-30,1260.41
2018-12-03,1269.52
2018-12-04,1251.375
2018-12-05,1245.004
2018-12-06,1216.185
2018-12-07,1222.515
2018-12-10,1185.71
2018-12-11,1193.796
2018-12-12,1223.131
2018-12-13,1214.927
2018-12-14,1199.823
2018-12-17,1187.09
2018-12-18,1187.438
2018-12-19,1195.798
2018-12-20,1179.144
2018-12-21,1180.157
2018-12-24,1175.186
2018-12-25,1175.186
2018-12-26,1172.576
2018-12-27,1155.53
2018-12-28,1183.937
2018-12-31,1192.768
2019-01-01,1192.768
2019-01-02,1186.651
2019-01-03,1183.675
2019-01-04,1216.683
2019-01-07,1234.892
2019-01-08,1246.887
2019-01-09,1262.809
2019-01-10,1265.803
2019-01-11,1267.47
2019-01-14,1261.817
2019-01-15,1253.744
2019-01-16,1264.324
2019-01-17,1264.573
2019-01-18,1278.755
2019-01-21,1277.804
2019-01-22,1273.383
2019-01-23,1277.097
2019-01-24,1278.137
2019-01-25,1292.88
2019-01-28,1286.343
2019-01-29,1293.849
2019-01-30,1299.81
2019-01-31,1302.15
2019-02-01,1299.908
2019-02-04,1297.261
2019-02-05,1299.446
2019-02-06,1303.542
2019-02-07,1282.707
2019-02-08,1265.861
2019-02-11,1270.273
2019-02-12,1276.411
2019-02-13,1281.246
2019-02-14,1274.23
2019-02-15,1284.584
2019-02-18,1297.703
2019-02-19,1297.971
2019-02-20,1309.367
2019-02-21,1310.539
2019-02-22,1312.801
2019-02-25,1314.378
2019-02-26,1324.337
2019-02-27,1327.622
2019-02-28,1328.127
2019-03-01,1338.551
2019-03-04,1335.152
2019-03-05,1331.949
2019-03-06,1332.01
2019-03-07,1308.461
2019-03-08,1294.569
2019-03-11,1302.833
2019-03-12,1312.059
2019-03-13,1326.54
2019-03-14,1336.948
2019-03-15,1345.849
2019-03-18,1348.283
2019-03-19,1359.252
2019-03-20,1345.728
2019-03-21,1339.608
2019-03-22,1317.877
2019-03-25,1309.487
2019-03-26,1313.136
2019-03-27,1312.947
2019-03-28,1306.638
2019-03-29,1316.377
2019-04-01,1335.273
2019-04-02,1333.921
2019-04-03,1358.009
2019-04-04,1351.751
2019-04-05,1349.772
2019-04-08,1351.475
2019-04-09,1343.411
2019-04-10,1344.942
2019-04-11,1352.774
2019-04-12,1363.112
2019-04-15,1369.462
2019-04-16,1372.483
2019-04-17,1372.582
2019-04-18,1368.155
2019-04-19,1368.155
2019-04-22,1367.437
2019-04-23,1363.208
2019-04-24,1363.492
2019-04-25,1352.56
2019-04-26,1353.589
2019-04-29,1357.751
2019-04-30,1360.641
2019-05-01,1364.375
2019-05-02,1352.405
2019-05-03,1356.709
2019-05-06,1345.284
2019-05-07,1331.971
2019-05-08,1331.364
2019-05-09,1314.288
2019-05-10,1323.622
2019-05-13,1304.018
2019-05-14,1312.825
2019-05-15,1311.81
2019-05-16,1318.344
2019-05-17,1310.811
2019-05-20,1297.747
2019-05-21,1309.802
2019-05-22,1300.222
2019-05-23,1279.672
2019-05-24,1292.446
2019-05-27,1291.76
2019-05-28,1291.876
2019-05-29,1271.657
2019-05-30,1275.211
2019-05-31,1270.532
2019-06-03,1269.129
2019-06-04,1284.895
2019-06-05,1295.929
2019-06-06,1292.649
2019-06-07,1307.731
2019-06-10,1309.469
2019-06-11,1319.043
2019-06-12,1314.024
2019-06-13,1312.19
2019-06-14,1298.467
2019-06-17,1294.359
2019-06-18,1303.894
2019-06-19,1310.316
2019-06-20,1323.071
2019-06-21,1323.802
2019-06-24,1324.051
2019-06-25,1323.28
2019-06-26,1321.655
2019-06-27,1323.77
2019-06-28,1336.574
2019-07-01,1341.544
2019-07-02,1337.895
2019-07-03,1348.488
2019-07-04,1355.423
2019-07-05,1338.419
2019-07-08,1335.135
2019-07-09,1323.072
2019-07-10,1327.634
2019-07-11,1330.853
2019-07-12,1337.256
2019-07-15,1337.499
2019-07-16,1330.99
2019-07-17,1323.327
2019-07-18,1317.451
2019-07-19,1319.936
2019-07-22,1323.21
2019-07-23,1324.377
2019-07-24,1326.961
2019-07-25,1327.109
2019-07-26,1319.272
2019-07-29,1312.866
2019-07-30,1294.035
2019-07-31,1295.169
2019-08-01,1289.075
2019-08-02,1272.213
2019-08-05,1255.754
2019-08-06,1254.254
2019-08-07,1256.731
2019-08-08,1269.424
2019-08-09,1257.447
2019-08-12,1248.219
2019-08-13,1250.885
2019-08-14,1227.222
2019-08-15,1217.869
2019-08-16,1234.819
2019-08-19,1254.995
2019-08-20,1246.522
2019-08-21,1260.487
2019-08-22,1263.895
2019-08-23,1262.404
2019-08-26,1259.454
2019-08-27,1268.62
2019-08-28,1257.671
2019-08-29,1266.965
2019-08-30,1270.325
2019-09-02,1264.403
2019-09-03,1261.639
2019-09-04,1283.077
2019-09-05,1297.346
2019-09-06,1299.15
2019-09-09,1304.507
2019-09-10,1308.46
2019-09-11,1316.682
2019-09-12,1318.741
2019-09-13,1341.245
2019-09-16,1327.635
2019-09-17,1328.146
2019-09-18,1330.441
2019-09-19,1335.806
2019-09-20,1333.165
2019-09-23,1317.097
2019-09-24,1316.773
2019-09-25,1302.235
2019-09-26,1304.209
2019-09-27,1309.617
2019-09-30,1311.113
2019-10-01,1300.784
2019-10-02,1279.649
2019-10-03,1278.458
2019-10-04,1284.304
2019-10-07,1291.156
2019-10-08,1273.842
2019-10-09,1275.128
2019-10-10,1289.406
2019-10-11,1339.159
2019-10-14,1330.92
2019-10-15,1352.71
2019-10-16,1353.974
2019-10-17,1363.484
2019-10-18,1369.324
2019-10-21,1383.495
2019-10-22,1375.911
2019-10-23,1374.721
2019-10-24,1374.129
2019-10-25,1372.498
2019-10-28,1378.229
2019-10-29,1379.401
2019-10-30,1375.522
2019-10-31,1376.38
2019-11-01,1386.769
2019-11-04,1395.262
2019-11-05,1392.1
2019-11-06,1391.71
2019-11-07,1400.369
2019-11-08,1392.811
2019-11-11,1400.435
2019-11-12,1400.35
2019-11-13,1391.005
2019-11-14,1390.811
2019-11-15,1406.841
2019-11-18,1410.723
2019-11-19,1410.264
2019-11-20,1404.786
2019-11-21,1397.343
2019-11-22,1397.963
2019-11-25,1408.362
