Date,EUROPE SMALL VALUE Small Cap
2010-09-22,722.051
2010-09-23,718.013
2010-09-24,732.357
2010-09-27,734.266
2010-09-28,738.397
2010-09-29,740.024
2010-09-30,740.662
2010-10-01,746.424
2010-10-04,742.167
2010-10-05,757.115
2010-10-06,764.113
2010-10-07,766.885
2010-10-08,765.66
2010-10-11,769.23
2010-10-12,763.66
2010-10-13,779.579
2010-10-14,786.092
2010-10-15,780.778
2010-10-18,779.582
2010-10-19,767.094
2010-10-20,776.791
2010-10-21,782.558
2010-10-22,777.874
2010-10-25,784.737
2010-10-26,781.313
2010-10-27,770.978
2010-10-28,777.673
2010-10-29,778.966
2010-11-01,779.947
2010-11-02,786.742
2010-11-03,785.297
2010-11-04,804.191
2010-11-05,797.4
2010-11-08,790.422
2010-11-09,793.578
2010-11-10,776.06
2010-11-11,770.013
2010-11-12,769.262
2010-11-15,769.615
2010-11-16,751.031
2010-11-17,753.427
2010-11-18,764.317
2010-11-19,765.778
2010-11-22,762.065
2010-11-23,742.091
2010-11-24,746.06
2010-11-25,748.933
2010-11-26,737.996
2010-11-29,723.747
2010-11-30,718.298
2010-12-01,735.592
2010-12-02,757.955
2010-12-03,771.19
2010-12-06,770.668
2010-12-07,783.579
2010-12-08,778.214
2010-12-09,778.604
2010-12-10,782.727
2010-12-13,794.114
2010-12-14,795.493
2010-12-15,791.707
2010-12-16,785.16
2010-12-17,784.008
2010-12-20,785.213
2010-12-21,792.803
2010-12-22,793.758
2010-12-23,793.173
2010-12-24,793.233
2010-12-27,790.758
2010-12-28,791.323
2010-12-29,798.778
2010-12-30,802.263
2010-12-31,812.649
2011-01-03,813.462
2011-01-04,815.717
2011-01-05,805.041
2011-01-06,801.029
2011-01-07,796.571
2011-01-10,788.708
2011-01-11,799.402
2011-01-12,813.767
2011-01-13,826.623
2011-01-14,828.074
2011-01-17,825.79
2011-01-18,836.953
2011-01-19,835.087
2011-01-20,816.611
2011-01-21,830.248
2011-01-24,834.71
2011-01-25,830.054
2011-01-26,839.364
2011-01-27,842.584
2011-01-28,835.117
2011-01-31,836.716
2011-02-01,852.73
2011-02-02,850.649
2011-02-03,840.223
2011-02-04,840.732
2011-02-07,850.923
2011-02-08,857.455
2011-02-09,857.336
2011-02-10,845.197
2011-02-11,845.613
2011-02-14,846.371
2011-02-15,847.897
2011-02-16,848.21
2011-02-17,852.522
2011-02-18,859.068
2011-02-21,848.306
2011-02-22,844.212
2011-02-23,840.634
2011-02-24,832.955
2011-02-25,843.195
2011-02-28,855.481
2011-03-01,855.532
2011-03-02,852.103
2011-03-03,856.627
2011-03-04,861.117
2011-03-07,864.335
2011-03-08,857.148
2011-03-09,861.766
2011-03-10,842.505
2011-03-11,835.21
2011-03-14,838.104
2011-03-15,817.874
2011-03-16,809.767
2011-03-17,829.127
2011-03-18,841.93
2011-03-21,858.899
2011-03-22,858.446
2011-03-23,853.852
2011-03-24,865.348
2011-03-25,863.36
2011-03-28,861.891
2011-03-29,857.46
2011-03-30,863.863
2011-03-31,863.265
2011-04-01,868.805
2011-04-04,876.914
2011-04-05,876.853
2011-04-06,887.675
2011-04-07,880.064
2011-04-08,890.652
2011-04-11,888.271
2011-04-12,876.284
2011-04-13,883.852
2011-04-14,880.95
2011-04-15,879.849
2011-04-18,854.634
2011-04-19,867.988
2011-04-20,888.862
2011-04-21,899.448
2011-04-22,899.448
2011-04-25,897.354
2011-04-26,904.545
2011-04-27,907.756
2011-04-28,923.663
2011-04-29,927.926
2011-05-02,932.835
2011-05-03,923.996
2011-05-04,917.108
2011-05-05,901.168
2011-05-06,904.081
2011-05-09,891.72
2011-05-10,905.998
2011-05-11,906.526
2011-05-12,894.185
2011-05-13,894.397
2011-05-16,892.745
2011-05-17,883.141
2011-05-18,887.234
2011-05-19,890.849
2011-05-20,887.406
2011-05-23,866.716
2011-05-24,872.826
2011-05-25,872.455
2011-05-26,874.523
2011-05-27,889.703
2011-05-30,891.078
2011-05-31,901.916
2011-06-01,902.322
2011-06-02,896.865
2011-06-03,899.462
2011-06-06,895.859
2011-06-07,898.481
2011-06-08,880.392
2011-06-09,880.55
2011-06-10,863.928
2011-06-13,864.169
2011-06-14,874.833
2011-06-15,856.278
2011-06-16,838.409
2011-06-17,847.509
2011-06-20,837.412
2011-06-21,850.613
2011-06-22,850.36
2011-06-23,823.652
2011-06-24,824.331
2011-06-27,827.505
2011-06-28,834.777
2011-06-29,853.232
2011-06-30,868.081
2011-07-01,875.919
2011-07-04,882.787
2011-07-05,880.537
2011-07-06,867.978
2011-07-07,872.487
2011-07-08,860.788
2011-07-11,827.985
2011-07-12,822.145
2011-07-13,837.215
2011-07-14,829.16
2011-07-15,824.007
2011-07-18,800.056
2011-07-19,814.653
2011-07-20,824.656
2011-07-21,843.129
2011-07-22,850.514
2011-07-25,845.987
2011-07-26,849.264
2011-07-27,833.651
2011-07-28,827.972
2011-07-29,827.957
2011-08-01,809.545
2011-08-02,786.276
2011-08-03,772.714
2011-08-04,733.77
2011-08-05,720.298
2011-08-08,683.188
2011-08-09,697.672
2011-08-10,683.761
2011-08-11,702.278
2011-08-12,725.717
2011-08-15,742.305
2011-08-16,732.564
2011-08-17,737.865
2011-08-18,696.183
2011-08-19,692.056
2011-08-22,693.123
2011-08-23,695.27
2011-08-24,704.464
2011-08-25,700.416
2011-08-26,696.025
2011-08-29,715.334
2011-08-30,719.296
2011-08-31,739.906
2011-09-01,736.017
2011-09-02,719.6
2011-09-05,687.291
2011-09-06,673.447
2011-09-07,691.675
2011-09-08,694.14
2011-09-09,666.859
2011-09-12,643.222
2011-09-13,646.27
2011-09-14,652.485
2011-09-15,673.139
2011-09-16,680.927
2011-09-19,658.674
2011-09-20,667.33
2011-09-21,660.502
2011-09-22,623.502
2011-09-23,622.332
2011-09-26,623.927
2011-09-27,655.334
2011-09-28,650.387
2011-09-29,655.555
2011-09-30,638.676
2011-10-03,625.024
2011-10-04,603.63
2011-10-05,617.536
2011-10-06,638.069
2011-10-07,647.447
2011-10-10,665.837
2011-10-11,664.723
2011-10-12,685.522
2011-10-13,676.354
2011-10-14,690.316
2011-10-17,679.736
2011-10-18,673.123
2011-10-19,680.298
2011-10-20,666.698
2011-10-21,689.771
2011-10-24,700.793
2011-10-25,698.214
2011-10-26,694.526
2011-10-27,730.003
2011-10-28,730.56
2011-10-31,707.829
2011-11-01,668.964
2011-11-02,678.433
2011-11-03,690.58
2011-11-04,688.535
2011-11-07,683.079
2011-11-08,690.281
2011-11-09,668.831
2011-11-10,662.332
2011-11-11,684.688
2011-11-14,673.485
2011-11-15,660.072
2011-11-16,657.979
2011-11-17,648.21
2011-11-18,643.294
2011-11-21,619.386
2011-11-22,614.112
2011-11-23,598.392
2011-11-24,599.285
2011-11-25,597.672
2011-11-28,621.102
2011-11-29,626.536
2011-11-30,653.673
2011-12-01,643.458
2011-12-02,650.816
2011-12-05,661.553
2011-12-06,652.869
2011-12-07,652.566
2011-12-08,634.0
2011-12-09,640.973
2011-12-12,618.824
2011-12-13,614.554
2011-12-14,594.644
2011-12-15,602.337
2011-12-16,603.094
2011-12-19,600.976
2011-12-20,619.56
2011-12-21,615.804
2011-12-22,622.914
2011-12-23,626.13
2011-12-26,626.13
2011-12-27,627.725
2011-12-28,619.803
2011-12-29,620.368
2011-12-30,629.935
2012-01-02,636.83
2012-01-03,652.036
2012-01-04,641.208
2012-01-05,627.141
2012-01-06,625.5
2012-01-09,623.92
2012-01-10,633.724
2012-01-11,632.5
2012-01-12,643.698
2012-01-13,639.035
2012-01-16,643.549
2012-01-17,652.25
2012-01-18,660.839
2012-01-19,677.429
2012-01-20,680.598
2012-01-23,694.696
2012-01-24,683.86
2012-01-25,684.998
2012-01-26,704.397
2012-01-27,701.368
2012-01-30,688.834
2012-01-31,696.734
2012-02-01,718.822
2012-02-02,723.409
2012-02-03,731.739
2012-02-06,731.648
2012-02-07,737.33
2012-02-08,740.861
2012-02-09,747.279
2012-02-10,734.653
2012-02-13,741.767
2012-02-14,732.651
2012-02-15,731.34
2012-02-16,726.99
2012-02-17,743.828
2012-02-20,760.227
2012-02-21,754.886
2012-02-22,746.922
2012-02-23,744.991
2012-02-24,758.159
2012-02-27,751.597
2012-02-28,754.454
2012-02-29,755.098
2012-03-01,759.486
2012-03-02,754.638
2012-03-05,748.283
2012-03-06,719.66
2012-03-07,727.37
2012-03-08,747.446
2012-03-09,742.992
2012-03-12,742.001
2012-03-13,755.319
2012-03-14,752.904
2012-03-15,756.271
2012-03-16,766.413
2012-03-19,769.736
2012-03-20,759.494
2012-03-21,756.967
2012-03-22,745.514
2012-03-23,752.284
2012-03-26,766.186
2012-03-27,764.426
2012-03-28,754.058
2012-03-29,742.667
2012-03-30,750.957
2012-04-02,754.2
2012-04-03,752.723
2012-04-04,724.431
2012-04-05,721.313
2012-04-06,721.313
2012-04-09,721.574
2012-04-10,704.418
2012-04-11,712.867
2012-04-12,726.3
2012-04-13,714.406
2012-04-16,708.43
2012-04-17,727.172
2012-04-18,724.547
2012-04-19,721.733
2012-04-20,725.742
2012-04-23,703.95
2012-04-24,715.366
2012-04-25,724.572
2012-04-26,724.225
2012-04-27,735.328
2012-04-30,733.07
2012-05-01,734.111
2012-05-02,729.327
2012-05-03,728.05
2012-05-04,709.086
2012-05-07,709.963
2012-05-08,692.524
2012-05-09,681.652
2012-05-10,693.768
2012-05-11,695.352
2012-05-14,675.385
2012-05-15,663.155
2012-05-16,658.139
2012-05-17,650.002
2012-05-18,640.452
2012-05-21,646.652
2012-05-22,660.84
2012-05-23,640.048
2012-05-24,642.2
2012-05-25,638.787
2012-05-28,642.95
2012-05-29,648.583
2012-05-30,630.455
2012-05-31,628.385
2012-06-01,613.427
2012-06-04,615.069
2012-06-05,614.964
2012-06-06,631.344
2012-06-07,645.185
2012-06-08,637.485
2012-06-11,636.511
2012-06-12,627.998
2012-06-13,626.744
2012-06-14,629.481
2012-06-15,643.778
2012-06-18,642.978
2012-06-19,657.494
2012-06-20,667.364
2012-06-21,660.971
2012-06-22,652.642
2012-06-25,635.407
2012-06-26,631.58
2012-06-27,637.2
2012-06-28,631.269
2012-06-29,665.656
2012-07-02,671.041
2012-07-03,677.761
2012-07-04,673.313
2012-07-05,664.678
2012-07-06,652.608
2012-07-09,648.524
2012-07-10,650.06
2012-07-11,646.496
2012-07-12,636.233
2012-07-13,648.125
2012-07-16,653.813
2012-07-17,652.909
2012-07-18,657.369
2012-07-19,668.109
2012-07-20,656.605
2012-07-23,634.151
2012-07-24,632.193
2012-07-25,632.058
2012-07-26,653.667
2012-07-27,661.324
2012-07-30,663.078
2012-07-31,661.299
2012-08-01,660.414
2012-08-02,644.626
2012-08-03,666.755
2012-08-06,676.993
2012-08-07,681.908
2012-08-08,678.838
2012-08-09,679.417
2012-08-10,680.405
2012-08-13,679.373
2012-08-14,681.161
2012-08-15,680.162
2012-08-16,687.971
2012-08-17,693.102
2012-08-20,692.652
2012-08-21,703.552
2012-08-22,696.779
2012-08-23,698.269
2012-08-24,693.367
2012-08-27,695.437
2012-08-28,692.897
2012-08-29,691.755
2012-08-30,686.252
2012-08-31,696.844
2012-09-03,701.47
2012-09-04,697.979
2012-09-05,702.006
2012-09-06,717.539
2012-09-07,735.445
2012-09-10,737.905
2012-09-11,741.579
2012-09-12,750.516
2012-09-13,748.617
2012-09-14,774.765
2012-09-17,772.317
2012-09-18,762.37
2012-09-19,764.648
2012-09-20,757.239
2012-09-21,763.413
2012-09-24,755.346
2012-09-25,761.428
2012-09-26,740.348
2012-09-27,743.944
2012-09-28,740.629
2012-10-01,748.776
2012-10-02,752.117
2012-10-03,747.91
2012-10-04,757.231
2012-10-05,769.952
2012-10-08,757.521
2012-10-09,751.034
2012-10-10,744.455
2012-10-11,750.519
2012-10-12,751.225
2012-10-15,750.937
2012-10-16,764.941
2012-10-17,776.616
2012-10-18,777.876
2012-10-19,770.329
2012-10-22,772.097
2012-10-23,756.159
2012-10-24,759.888
2012-10-25,764.644
2012-10-26,762.011
2012-10-29,754.761
2012-10-30,761.943
2012-10-31,760.212
2012-11-01,766.183
2012-11-02,765.181
2012-11-05,757.721
2012-11-06,761.727
2012-11-07,751.842
2012-11-08,746.297
2012-11-09,740.666
2012-11-12,736.634
2012-11-13,734.461
2012-11-14,731.35
2012-11-15,727.637
2012-11-16,716.861
2012-11-19,735.667
2012-11-20,736.958
2012-11-21,740.883
2012-11-22,751.396
2012-11-23,758.004
2012-11-26,756.053
2012-11-27,756.134
2012-11-28,754.002
2012-11-29,767.644
2012-11-30,769.028
2012-12-03,774.737
2012-12-04,776.698
2012-12-05,780.215
2012-12-06,782.385
2012-12-07,779.957
2012-12-10,779.191
2012-12-11,787.224
2012-12-12,792.513
2012-12-13,794.919
2012-12-14,797.849
2012-12-17,802.486
2012-12-18,811.481
2012-12-19,822.533
2012-12-20,823.26
2012-12-21,815.313
2012-12-24,815.565
2012-12-25,815.565
2012-12-26,816.796
2012-12-27,819.085
2012-12-28,815.577
2012-12-31,816.324
2013-01-01,816.324
2013-01-02,837.867
2013-01-03,834.655
2013-01-04,835.94
2013-01-07,844.335
2013-01-08,841.932
2013-01-09,846.568
2013-01-10,858.634
2013-01-11,866.328
2013-01-14,862.888
2013-01-15,859.856
2013-01-16,854.971
2013-01-17,865.864
2013-01-18,865.017
2013-01-21,870.243
2013-01-22,869.84
2013-01-23,869.06
2013-01-24,875.768
2013-01-25,883.626
2013-01-28,883.523
2013-01-29,882.457
2013-01-30,881.862
2013-01-31,878.803
2013-02-01,893.562
2013-02-04,874.861
2013-02-05,876.338
2013-02-06,881.111
2013-02-07,875.546
2013-02-08,885.023
2013-02-11,880.82
2013-02-12,892.461
2013-02-13,898.593
2013-02-14,890.502
2013-02-15,892.189
2013-02-18,888.97
2013-02-19,900.411
2013-02-20,900.045
2013-02-21,877.412
2013-02-22,881.394
2013-02-25,881.999
2013-02-26,863.435
2013-02-27,872.357
2013-02-28,876.508
2013-03-01,866.493
2013-03-04,863.126
2013-03-05,878.879
2013-03-06,876.503
2013-03-07,880.726
2013-03-08,879.62
2013-03-11,879.196
2013-03-12,881.187
2013-03-13,877.204
2013-03-14,887.809
2013-03-15,892.625
2013-03-18,885.982
2013-03-19,875.468
2013-03-20,882.637
2013-03-21,879.541
2013-03-22,881.428
2013-03-25,872.604
2013-03-26,870.341
2013-03-27,857.96
2013-03-28,866.473
2013-03-29,866.473
2013-04-01,867.534
2013-04-02,871.803
2013-04-03,867.16
2013-04-04,858.758
2013-04-05,854.451
2013-04-08,853.102
2013-04-09,862.581
2013-04-10,882.805
2013-04-11,895.318
2013-04-12,889.137
2013-04-15,878.824
2013-04-16,875.293
2013-04-17,858.857
2013-04-18,860.191
2013-04-19,865.213
2013-04-22,865.43
2013-04-23,880.859
2013-04-24,886.065
2013-04-25,899.502
2013-04-26,899.344
2013-04-29,906.224
2013-04-30,910.861
2013-05-01,913.465
2013-05-02,907.386
2013-05-03,920.39
2013-05-06,918.481
2013-05-07,922.901
2013-05-08,938.55
2013-05-09,936.068
2013-05-10,929.372
2013-05-13,929.118
2013-05-14,930.065
2013-05-15,932.75
2013-05-16,940.854
2013-05-17,938.628
2013-05-20,944.151
2013-05-21,946.611
2013-05-22,945.71
2013-05-23,926.723
2013-05-24,926.974
2013-05-27,931.493
2013-05-28,938.651
2013-05-29,933.753
2013-05-30,942.652
2013-05-31,932.434
2013-06-03,930.428
2013-06-04,933.856
2013-06-05,922.373
2013-06-06,919.813
2013-06-07,930.617
2013-06-10,928.739
2013-06-11,919.376
2013-06-12,920.77
2013-06-13,916.408
2013-06-14,927.735
2013-06-17,934.725
2013-06-18,937.131
2013-06-19,937.305
2013-06-20,898.245
2013-06-21,885.182
2013-06-24,864.555
2013-06-25,874.811
2013-06-26,883.422
2013-06-27,891.927
2013-06-28,890.325
2013-07-01,902.664
2013-07-02,900.979
2013-07-03,894.184
2013-07-04,907.577
2013-07-05,895.94
2013-07-08,909.328
2013-07-09,911.751
2013-07-10,916.549
2013-07-11,935.704
2013-07-12,937.086
2013-07-15,939.981
2013-07-16,943.036
2013-07-17,945.367
2013-07-18,956.713
2013-07-19,960.658
2013-07-22,967.505
2013-07-23,969.352
2013-07-24,975.369
2013-07-25,972.565
2013-07-26,972.781
2013-07-29,971.834
2013-07-30,974.459
2013-07-31,975.516
2013-08-01,986.357
2013-08-02,994.244
2013-08-05,999.404
2013-08-06,997.275
2013-08-07,997.2
2013-08-08,1012.222
2013-08-09,1015.326
2013-08-12,1013.549
2013-08-13,1013.658
2013-08-14,1020.767
2013-08-15,1006.509
2013-08-16,1019.498
2013-08-19,1021.977
2013-08-20,1014.246
2013-08-21,1010.301
2013-08-22,1017.41
2013-08-23,1025.683
2013-08-26,1019.942
2013-08-27,1003.305
2013-08-28,995.373
2013-08-29,994.724
2013-08-30,983.52
2013-09-02,1001.832
2013-09-03,999.877
2013-09-04,1003.793
2013-09-05,1006.558
2013-09-06,1014.315
2013-09-09,1026.61
2013-09-10,1043.105
2013-09-11,1050.362
2013-09-12,1049.9
2013-09-13,1049.755
2013-09-16,1061.942
2013-09-17,1057.179
2013-09-18,1058.282
2013-09-19,1076.641
2013-09-20,1067.099
2013-09-23,1061.445
2013-09-24,1066.649
2013-09-25,1067.938
2013-09-26,1065.663
2013-09-27,1068.158
2013-09-30,1065.877
2013-10-01,1075.671
2013-10-02,1078.234
2013-10-03,1078.569
2013-10-04,1078.431
2013-10-07,1074.792
2013-10-08,1072.743
2013-10-09,1062.31
2013-10-10,1080.231
2013-10-11,1087.138
2013-10-14,1092.456
2013-10-15,1096.872
2013-10-16,1098.031
2013-10-17,1116.792
2013-10-18,1130.761
2013-10-21,1139.1
2013-10-22,1145.818
2013-10-23,1139.888
2013-10-24,1144.488
2013-10-25,1140.298
2013-10-28,1132.359
2013-10-29,1137.662
2013-10-30,1141.733
2013-10-31,1132.913
2013-11-01,1122.71
2013-11-04,1126.439
2013-11-05,1122.756
2013-11-06,1134.573
2013-11-07,1123.63
2013-11-08,1116.041
2013-11-11,1127.918
2013-11-12,1120.211
2013-11-13,1105.65
2013-11-14,1116.79
2013-11-15,1117.459
2013-11-18,1128.484
2013-11-19,1121.219
2013-11-20,1113.836
2013-11-21,1111.412
2013-11-22,1120.817
2013-11-25,1124.419
2013-11-26,1126.677
2013-11-27,1135.819
2013-11-28,1141.111
2013-11-29,1143.957
2013-12-02,1134.178
2013-12-03,1119.275
2013-12-04,1111.769
2013-12-05,1112.412
2013-12-06,1121.364
2013-12-09,1128.573
2013-12-10,1130.892
2013-12-11,1126.849
2013-12-12,1109.693
2013-12-13,1106.56
2013-12-16,1117.475
2013-12-17,1114.531
2013-12-18,1125.879
2013-12-19,1135.662
2013-12-20,1143.019
2013-12-23,1154.138
2013-12-24,1154.616
2013-12-25,1154.616
2013-12-26,1157.25
2013-12-27,1175.064
2013-12-30,1181.597
2013-12-31,1181.45
2014-01-01,1181.45
2014-01-02,1169.271
2014-01-03,1175.0
2014-01-06,1179.441
2014-01-07,1184.453
2014-01-08,1185.093
2014-01-09,1184.854
2014-01-10,1203.977
2014-01-13,1208.886
2014-01-14,1212.96
2014-01-15,1215.184
2014-01-16,1212.373
2014-01-17,1216.771
2014-01-20,1215.782
2014-01-21,1209.606
2014-01-22,1212.568
2014-01-23,1210.779
2014-01-24,1182.865
2014-01-27,1169.881
2014-01-28,1184.506
2014-01-29,1179.732
2014-01-30,1175.662
2014-01-31,1168.853
2014-02-03,1153.222
2014-02-04,1152.191
2014-02-05,1156.645
2014-02-06,1179.505
2014-02-07,1188.345
2014-02-10,1192.922
2014-02-11,1209.643
2014-02-12,1212.136
2014-02-13,1215.034
2014-02-14,1226.563
2014-02-17,1235.362
2014-02-18,1238.549
2014-02-19,1243.228
2014-02-20,1237.459
2014-02-21,1247.129
2014-02-24,1250.066
2014-02-25,1253.505
2014-02-26,1245.737
2014-02-27,1250.284
2014-02-28,1274.637
2014-03-03,1240.46
2014-03-04,1262.777
2014-03-05,1267.784
2014-03-06,1280.472
2014-03-07,1273.068
2014-03-10,1265.799
2014-03-11,1265.687
2014-03-12,1254.483
2014-03-13,1247.666
2014-03-14,1235.637
2014-03-17,1255.934
2014-03-18,1261.079
2014-03-19,1261.274
2014-03-20,1241.769
2014-03-21,1236.789
2014-03-24,1221.043
2014-03-25,1232.172
2014-03-26,1244.2
2014-03-27,1242.971
2014-03-28,1249.42
2014-03-31,1265.686
2014-04-01,1276.698
2014-04-02,1277.781
2014-04-03,1271.699
2014-04-04,1279.09
2014-04-07,1272.999
2014-04-08,1262.433
2014-04-09,1276.842
2014-04-10,1275.649
2014-04-11,1255.274
2014-04-14,1234.713
2014-04-15,1221.852
2014-04-16,1237.658
2014-04-17,1250.201
2014-04-18,1250.201
2014-04-21,1247.894
2014-04-22,1262.588
2014-04-23,1259.283
2014-04-24,1262.483
2014-04-25,1254.628
2014-04-28,1253.241
2014-04-29,1261.604
2014-04-30,1266.563
2014-05-01,1267.619
2014-05-02,1273.814
2014-05-05,1270.617
2014-05-06,1277.852
2014-05-07,1270.279
2014-05-08,1279.34
2014-05-09,1264.364
2014-05-12,1275.292
2014-05-13,1270.514
2014-05-14,1264.257
2014-05-15,1240.591
2014-05-16,1227.057
2014-05-19,1229.89
2014-05-20,1230.689
2014-05-21,1237.353
2014-05-22,1243.067
2014-05-23,1248.473
2014-05-26,1259.762
2014-05-27,1265.111
2014-05-28,1265.789
2014-05-29,1268.493
2014-05-30,1272.453
2014-06-02,1276.599
2014-06-03,1268.252
2014-06-04,1272.025
2014-06-05,1275.911
2014-06-06,1294.147
2014-06-09,1295.186
2014-06-10,1291.043
2014-06-11,1280.14
2014-06-12,1284.333
2014-06-13,1272.517
2014-06-16,1266.0
2014-06-17,1261.21
2014-06-18,1264.415
2014-06-19,1276.002
2014-06-20,1270.141
2014-06-23,1266.475
2014-06-24,1257.748
2014-06-25,1251.326
2014-06-26,1255.615
2014-06-27,1259.288
2014-06-30,1266.25
2014-07-01,1273.326
2014-07-02,1277.871
2014-07-03,1285.751
2014-07-04,1282.712
2014-07-07,1271.356
2014-07-08,1252.293
2014-07-09,1249.571
2014-07-10,1231.926
2014-07-11,1232.965
2014-07-14,1245.001
2014-07-15,1234.942
2014-07-16,1247.417
2014-07-17,1240.254
2014-07-18,1234.494
2014-07-21,1229.726
2014-07-22,1236.08
2014-07-23,1242.834
2014-07-24,1245.635
2014-07-25,1238.769
2014-07-28,1233.826
2014-07-29,1234.846
2014-07-30,1225.73
2014-07-31,1208.246
2014-08-01,1195.397
2014-08-04,1191.313
2014-08-05,1185.261
2014-08-06,1168.854
2014-08-07,1158.691
2014-08-08,1154.824
2014-08-11,1175.718
2014-08-12,1173.758
2014-08-13,1176.724
2014-08-14,1182.126
2014-08-15,1179.307
2014-08-18,1190.688
2014-08-19,1193.893
2014-08-20,1187.476
2014-08-21,1196.189
2014-08-22,1190.938
2014-08-25,1197.421
2014-08-26,1206.713
2014-08-27,1212.89
2014-08-28,1200.245
2014-08-29,1199.703
2014-09-01,1197.947
2014-09-02,1194.288
2014-09-03,1199.854
2014-09-04,1194.717
2014-09-05,1191.67
2014-09-08,1182.373
2014-09-09,1174.156
2014-09-10,1168.692
2014-09-11,1168.319
2014-09-12,1170.368
2014-09-15,1163.336
2014-09-16,1156.322
2014-09-17,1166.685
2014-09-18,1172.539
2014-09-19,1168.714
2014-09-22,1161.218
2014-09-23,1150.729
2014-09-24,1146.122
2014-09-25,1135.272
2014-09-26,1128.504
2014-09-29,1123.929
2014-09-30,1125.761
2014-10-01,1112.815
2014-10-02,1092.455
2014-10-03,1091.15
2014-10-06,1096.047
2014-10-07,1084.486
2014-10-08,1074.091
2014-10-09,1067.025
2014-10-10,1042.281
2014-10-13,1038.463
2014-10-14,1039.973
2014-10-15,1021.765
2014-10-16,1019.983
2014-10-17,1048.286
2014-10-20,1047.304
2014-10-21,1069.347
2014-10-22,1075.772
2014-10-23,1077.4
2014-10-24,1075.68
2014-10-27,1070.146
2014-10-28,1082.839
2014-10-29,1085.733
2014-10-30,1077.829
2014-10-31,1087.378
2014-11-03,1081.045
2014-11-04,1078.438
2014-11-05,1081.37
2014-11-06,1078.016
2014-11-07,1069.437
2014-11-10,1079.788
2014-11-11,1080.568
2014-11-12,1075.934
2014-11-13,1073.992
2014-11-14,1072.673
2014-11-17,1075.844
2014-11-18,1087.881
2014-11-19,1086.022
2014-11-20,1084.809
2014-11-21,1091.018
2014-11-24,1097.363
2014-11-25,1107.239
2014-11-26,1107.879
2014-11-27,1105.851
2014-11-28,1100.524
2014-12-01,1095.956
2014-12-02,1095.341
2014-12-03,1096.593
2014-12-04,1098.354
2014-12-05,1100.375
2014-12-08,1096.299
2014-12-09,1086.416
2014-12-10,1085.84
2014-12-11,1079.268
2014-12-12,1065.004
2014-12-15,1045.12
2014-12-16,1061.214
2014-12-17,1057.768
2014-12-18,1073.968
2014-12-19,1079.791
2014-12-22,1086.36
2014-12-23,1088.848
2014-12-24,1090.263
2014-12-25,1090.263
2014-12-26,1089.291
2014-12-29,1088.546
2014-12-30,1084.615
2014-12-31,1085.631
2015-01-01,1085.631
2015-01-02,1080.656
2015-01-05,1058.785
2015-01-06,1048.177
2015-01-07,1040.789
2015-01-08,1057.199
2015-01-09,1056.733
2015-01-12,1055.682
2015-01-13,1064.625
2015-01-14,1054.149
2015-01-15,1055.583
2015-01-16,1056.191
2015-01-19,1073.4
2015-01-20,1074.749
2015-01-21,1079.227
2015-01-22,1082.965
2015-01-23,1079.568
2015-01-26,1087.49
2015-01-27,1087.847
2015-01-28,1088.317
2015-01-29,1083.784
2015-01-30,1082.33
2015-02-02,1090.847
2015-02-03,1114.472
2015-02-04,1115.933
2015-02-05,1127.369
2015-02-06,1120.816
2015-02-09,1112.225
2015-02-10,1120.077
2015-02-11,1113.067
2015-02-12,1134.537
2015-02-13,1145.202
2015-02-16,1147.954
2015-02-17,1145.407
2015-02-18,1157.776
2015-02-19,1162.021
2015-02-20,1163.845
2015-02-23,1168.68
2015-02-24,1173.093
2015-02-25,1175.86
2015-02-26,1171.961
2015-02-27,1177.855
2015-03-02,1172.598
2015-03-03,1163.43
2015-03-04,1152.263
2015-03-05,1160.857
2015-03-06,1148.039
2015-03-09,1143.463
2015-03-10,1122.218
2015-03-11,1118.788
2015-03-12,1123.396
2015-03-13,1118.093
2015-03-16,1128.407
2015-03-17,1120.703
2015-03-18,1126.001
2015-03-19,1134.296
2015-03-20,1159.331
2015-03-23,1171.822
2015-03-24,1176.838
2015-03-25,1175.958
2015-03-26,1156.21
2015-03-27,1153.712
2015-03-30,1156.375
2015-03-31,1147.084
2015-04-01,1151.801
2015-04-02,1166.377
2015-04-03,1166.377
2015-04-06,1180.233
2015-04-07,1181.145
2015-04-08,1181.051
2015-04-09,1178.932
2015-04-10,1182.998
2015-04-13,1179.83
2015-04-14,1192.02
2015-04-15,1189.791
2015-04-16,1190.987
2015-04-17,1178.388
2015-04-20,1183.535
2015-04-21,1189.2
2015-04-22,1182.813
2015-04-23,1187.128
2015-04-24,1200.455
2015-04-27,1212.629
2015-04-28,1209.323
2015-04-29,1205.46
2015-04-30,1207.865
2015-05-01,1201.883
2015-05-04,1203.143
2015-05-05,1195.288
2015-05-06,1203.922
2015-05-07,1197.716
2015-05-08,1228.108
2015-05-11,1229.914
2015-05-12,1224.915
2015-05-13,1242.869
2015-05-14,1251.999
2015-05-15,1263.194
2015-05-18,1255.927
2015-05-19,1246.624
2015-05-20,1245.257
2015-05-21,1248.643
2015-05-22,1237.722
2015-05-25,1234.672
2015-05-26,1214.938
2015-05-27,1220.152
2015-05-28,1220.134
2015-05-29,1211.633
2015-06-01,1209.517
2015-06-02,1228.566
2015-06-03,1241.207
2015-06-04,1235.006
