Date,HONG KONG IMI GROWTH IMI (Large+Mid+Small Cap)
2015-02-23,1376.22
2015-02-24,1381.068
2015-02-25,1375.61
2015-02-26,1373.51
2015-02-27,1374.747
2015-03-02,1391.112
2015-03-03,1405.055
2015-03-04,1402.284
2015-03-05,1379.31
2015-03-06,1386.989
2015-03-09,1379.52
2015-03-10,1359.609
2015-03-11,1355.188
2015-03-12,1359.294
2015-03-13,1347.267
2015-03-16,1348.675
2015-03-17,1340.774
2015-03-18,1348.899
2015-03-19,1373.046
2015-03-20,1373.31
2015-03-23,1374.333
2015-03-24,1375.041
2015-03-25,1392.771
2015-03-26,1392.942
2015-03-27,1393.983
2015-03-30,1414.32
2015-03-31,1405.887
2015-04-01,1423.602
2015-04-02,1428.948
2015-04-03,1428.948
2015-04-06,1428.984
2015-04-07,1429.16
2015-04-08,1493.901
2015-04-09,1554.683
2015-04-10,1573.272
2015-04-13,1619.583
2015-04-14,1594.281
2015-04-15,1577.112
2015-04-16,1579.04
2015-04-17,1583.897
2015-04-20,1546.348
2015-04-21,1569.4
2015-04-22,1571.467
2015-04-23,1579.095
2015-04-24,1589.439
2015-04-27,1601.017
2015-04-28,1595.386
2015-04-29,1583.682
2015-04-30,1585.072
2015-05-01,1585.134
2015-05-04,1588.541
2015-05-05,1571.414
2015-05-06,1566.301
2015-05-07,1550.58
2015-05-08,1561.451
2015-05-11,1567.984
2015-05-12,1556.642
2015-05-13,1548.359
2015-05-14,1543.861
2015-05-15,1591.753
2015-05-18,1587.767
2015-05-19,1589.04
2015-05-20,1579.603
2015-05-21,1588.754
2015-05-22,1607.223
2015-05-25,1607.223
2015-05-26,1628.535
2015-05-27,1609.615
2015-05-28,1573.984
2015-05-29,1576.723
2015-06-01,1583.808
2015-06-02,1570.648
2015-06-03,1565.767
2015-06-04,1569.977
2015-06-05,1559.856
2015-06-08,1550.627
2015-06-09,1523.444
2015-06-10,1506.528
2015-06-11,1514.618
2015-06-12,1540.072
2015-06-15,1519.648
2015-06-16,1513.526
2015-06-17,1526.676
2015-06-18,1528.138
2015-06-19,1539.358
2015-06-22,1557.068
2015-06-23,1557.938
2015-06-24,1552.78
2015-06-25,1551.869
2015-06-26,1532.964
2015-06-29,1488.068
2015-06-30,1497.315
2015-07-01,1497.354
2015-07-02,1511.242
2015-07-03,1483.145
2015-07-06,1419.415
2015-07-07,1402.266
2015-07-08,1321.26
2015-07-09,1409.137
2015-07-10,1428.087
2015-07-13,1454.836
2015-07-14,1445.848
2015-07-15,1443.754
2015-07-16,1446.061
2015-07-17,1458.509
2015-07-20,1450.947
2015-07-21,1452.4
2015-07-22,1433.336
2015-07-23,1452.019
2015-07-24,1438.134
2015-07-27,1390.385
2015-07-28,1407.289
2015-07-29,1416.986
2015-07-30,1408.115
2015-07-31,1417.064
2015-08-03,1389.184
2015-08-04,1394.277
2015-08-05,1399.971
2015-08-06,1396.727
2015-08-07,1415.663
2015-08-10,1416.039
2015-08-11,1410.836
2015-08-12,1377.637
2015-08-13,1374.484
2015-08-14,1375.262
2015-08-17,1358.917
2015-08-18,1339.708
2015-08-19,1316.255
2015-08-20,1289.359
2015-08-21,1270.266
2015-08-24,1195.587
2015-08-25,1222.433
2015-08-26,1207.594
2015-08-27,1241.445
2015-08-28,1245.383
2015-08-31,1234.52
2015-09-01,1217.044
2015-09-02,1201.093
2015-09-03,1200.884
2015-09-04,1201.735
2015-09-07,1192.448
2015-09-08,1228.348
2015-09-09,1275.106
2015-09-10,1246.545
2015-09-11,1240.428
2015-09-14,1243.636
2015-09-15,1229.314
2015-09-16,1256.729
2015-09-17,1254.639
2015-09-18,1264.242
2015-09-21,1252.857
2015-09-22,1253.256
2015-09-23,1227.972
2015-09-24,1211.25
2015-09-25,1211.958
2015-09-28,1211.973
2015-09-29,1177.921
2015-09-30,1189.539
2015-10-01,1189.539
2015-10-02,1233.958
2015-10-05,1248.49
2015-10-06,1248.18
2015-10-07,1281.315
2015-10-08,1283.225
2015-10-09,1289.067
2015-10-12,1301.243
2015-10-13,1297.697
2015-10-14,1290.554
2015-10-15,1320.379
2015-10-16,1338.248
2015-10-19,1331.372
2015-10-20,1328.437
2015-10-21,1328.412
2015-10-22,1329.088
2015-10-23,1350.441
2015-10-26,1346.786
2015-10-27,1349.797
2015-10-28,1346.66
2015-10-29,1347.678
2015-10-30,1329.114
2015-11-02,1319.875
2015-11-03,1337.698
2015-11-04,1369.271
2015-11-05,1365.508
2015-11-06,1365.485
2015-11-09,1367.682
2015-11-10,1344.575
2015-11-11,1339.215
2015-11-12,1372.423
2015-11-13,1352.132
2015-11-16,1326.544
2015-11-17,1337.636
2015-11-18,1330.897
2015-11-19,1349.797
2015-11-20,1364.934
2015-11-23,1361.981
2015-11-24,1358.153
2015-11-25,1354.823
2015-11-26,1353.384
2015-11-27,1327.905
2015-11-30,1320.796
2015-12-01,1345.203
2015-12-02,1358.924
2015-12-03,1353.589
2015-12-04,1349.396
2015-12-07,1350.487
2015-12-08,1333.064
2015-12-09,1328.584
2015-12-10,1324.41
2015-12-11,1305.923
2015-12-14,1294.921
2015-12-15,1286.798
2015-12-16,1309.501
2015-12-17,1321.098
2015-12-18,1312.17
2015-12-21,1313.963
2015-12-22,1319.66
2015-12-23,1326.335
2015-12-24,1328.992
2015-12-25,1328.992
2015-12-28,1317.198
2015-12-29,1322.193
2015-12-30,1323.205
2015-12-31,1323.723
2016-01-01,1323.723
2016-01-04,1294.093
2016-01-05,1293.186
2016-01-06,1278.603
2016-01-07,1246.19
2016-01-08,1247.223
2016-01-11,1211.538
2016-01-12,1206.269
2016-01-13,1223.045
2016-01-14,1212.009
2016-01-15,1196.741
2016-01-18,1178.735
2016-01-19,1198.767
2016-01-20,1142.92
2016-01-21,1120.222
2016-01-22,1153.94
2016-01-25,1167.991
2016-01-26,1146.531
2016-01-27,1161.583
2016-01-28,1160.743
2016-01-29,1188.399
2016-02-01,1178.179
2016-02-02,1165.617
2016-02-03,1130.052
2016-02-04,1144.691
2016-02-05,1141.452
2016-02-08,1141.487
2016-02-09,1139.763
2016-02-10,1141.202
2016-02-11,1112.803
2016-02-12,1106.971
2016-02-15,1135.186
2016-02-16,1140.88
2016-02-17,1138.295
2016-02-18,1160.502
2016-02-19,1163.718
2016-02-22,1178.53
2016-02-23,1178.947
2016-02-24,1168.054
2016-02-25,1155.206
2016-02-26,1183.619
2016-02-29,1164.471
2016-03-01,1178.102
2016-03-02,1212.802
2016-03-03,1212.596
2016-03-04,1221.321
2016-03-07,1214.16
2016-03-08,1205.16
2016-03-09,1205.936
2016-03-10,1209.976
2016-03-11,1225.73
2016-03-14,1235.2
2016-03-15,1231.747
2016-03-16,1230.231
2016-03-17,1242.177
2016-03-18,1250.84
2016-03-21,1264.104
2016-03-22,1262.301
2016-03-23,1255.585
2016-03-24,1242.921
2016-03-25,1242.921
2016-03-28,1243.238
2016-03-29,1252.587
2016-03-30,1285.716
2016-03-31,1283.175
2016-04-01,1265.652
2016-04-04,1265.344
2016-04-05,1253.02
2016-04-06,1254.265
2016-04-07,1258.478
2016-04-08,1269.13
2016-04-11,1273.367
2016-04-12,1278.22
2016-04-13,1306.759
2016-04-14,1318.907
2016-04-15,1312.954
2016-04-18,1304.992
2016-04-19,1320.389
2016-04-20,1309.604
2016-04-21,1331.426
2016-04-22,1334.625
2016-04-25,1334.624
2016-04-26,1339.488
2016-04-27,1334.865
2016-04-28,1332.581
2016-04-29,1318.305
2016-05-02,1318.296
2016-05-03,1289.281
2016-05-04,1282.889
2016-05-05,1291.707
2016-05-06,1263.426
2016-05-09,1266.888
2016-05-10,1273.764
2016-05-11,1260.727
2016-05-12,1253.821
2016-05-13,1242.089
2016-05-16,1249.637
2016-05-17,1258.535
2016-05-18,1241.173
2016-05-19,1229.383
2016-05-20,1242.765
2016-05-23,1237.843
2016-05-24,1238.72
2016-05-25,1265.956
2016-05-26,1268.861
2016-05-27,1277.176
2016-05-30,1281.911
2016-05-31,1296.664
2016-06-01,1294.839
2016-06-02,1302.86
2016-06-03,1312.648
2016-06-06,1317.323
2016-06-07,1325.132
2016-06-08,1323.572
2016-06-09,1323.594
2016-06-10,1319.944
2016-06-13,1287.268
2016-06-14,1279.197
2016-06-15,1285.223
2016-06-16,1266.026
2016-06-17,1272.788
2016-06-20,1285.474
2016-06-21,1287.24
2016-06-22,1296.258
2016-06-23,1303.643
2016-06-24,1274.142
2016-06-27,1275.12
2016-06-28,1274.578
2016-06-29,1294.62
2016-06-30,1315.12
2016-07-01,1315.4
2016-07-04,1332.184
2016-07-05,1314.166
2016-07-06,1304.205
2016-07-07,1312.555
2016-07-08,1307.148
2016-07-11,1319.261
2016-07-12,1342.788
2016-07-13,1341.231
2016-07-14,1352.866
2016-07-15,1359.039
2016-07-18,1369.623
2016-07-19,1370.047
2016-07-20,1382.494
2016-07-21,1386.864
2016-07-22,1385.636
2016-07-25,1388.298
2016-07-26,1406.99
2016-07-27,1403.125
2016-07-28,1397.76
2016-07-29,1378.075
2016-08-01,1390.202
2016-08-02,1389.688
2016-08-03,1365.895
2016-08-04,1367.937
2016-08-05,1389.474
2016-08-08,1402.633
2016-08-09,1397.127
2016-08-10,1396.021
2016-08-11,1403.028
2016-08-12,1399.737
2016-08-15,1404.302
2016-08-16,1397.668
2016-08-17,1389.698
2016-08-18,1387.173
2016-08-19,1375.922
2016-08-22,1378.713
2016-08-23,1385.365
2016-08-24,1374.053
2016-08-25,1373.795
2016-08-26,1379.006
2016-08-29,1367.808
2016-08-30,1376.607
2016-08-31,1379.094
2016-09-01,1390.07
2016-09-02,1398.622
2016-09-05,1413.463
2016-09-06,1416.01
2016-09-07,1423.771
2016-09-08,1435.997
2016-09-09,1455.114
2016-09-12,1417.994
2016-09-13,1408.905
2016-09-14,1411.077
2016-09-15,1428.251
2016-09-16,1427.93
2016-09-19,1440.931
2016-09-20,1434.799
2016-09-21,1436.881
2016-09-22,1447.714
2016-09-23,1449.248
2016-09-26,1432.531
2016-09-27,1448.448
2016-09-28,1454.09
2016-09-29,1458.904
2016-09-30,1439.513
2016-10-03,1456.464
2016-10-04,1460.375
2016-10-05,1463.433
2016-10-06,1469.356
2016-10-07,1468.93
2016-10-10,1468.894
2016-10-11,1451.369
2016-10-12,1447.866
2016-10-13,1425.313
2016-10-14,1438.519
2016-10-17,1426.41
2016-10-18,1446.732
2016-10-19,1443.672
2016-10-20,1449.45
2016-10-21,1449.425
2016-10-24,1458.887
2016-10-25,1461.854
2016-10-26,1451.215
2016-10-27,1439.605
2016-10-28,1433.482
2016-10-31,1417.071
2016-11-01,1423.909
2016-11-02,1408.532
2016-11-03,1400.714
2016-11-04,1399.232
2016-11-07,1401.639
2016-11-08,1406.065
2016-11-09,1382.853
2016-11-10,1402.197
2016-11-11,1387.72
2016-11-14,1369.643
2016-11-15,1365.833
2016-11-16,1365.356
2016-11-17,1373.033
2016-11-18,1373.17
2016-11-21,1371.48
2016-11-22,1381.284
2016-11-23,1384.182
2016-11-24,1383.088
2016-11-25,1385.719
2016-11-28,1387.892
2016-11-29,1392.157
2016-11-30,1401.105
2016-12-01,1389.299
2016-12-02,1362.555
2016-12-05,1363.462
2016-12-06,1366.672
2016-12-07,1365.066
2016-12-08,1356.719
2016-12-09,1334.639
2016-12-12,1322.572
2016-12-13,1329.144
2016-12-14,1325.0
2016-12-15,1304.395
2016-12-16,1304.218
2016-12-19,1290.9
2016-12-20,1288.221
2016-12-21,1294.079
2016-12-22,1289.564
2016-12-23,1283.973
2016-12-26,1283.973
2016-12-27,1283.936
2016-12-28,1283.821
2016-12-29,1279.585
2016-12-30,1295.788
2017-01-02,1295.788
2017-01-03,1299.613
2017-01-04,1296.321
2017-01-05,1316.775
2017-01-06,1316.932
2017-01-09,1327.216
2017-01-10,1350.185
2017-01-11,1355.567
2017-01-12,1343.484
2017-01-13,1346.281
2017-01-16,1343.05
2017-01-17,1347.844
2017-01-18,1360.433
2017-01-19,1360.38
2017-01-20,1353.613
2017-01-23,1354.987
2017-01-24,1355.688
2017-01-25,1364.781
2017-01-26,1374.242
2017-01-27,1378.905
2017-01-30,1378.833
2017-01-31,1378.366
2017-02-01,1370.848
2017-02-02,1358.374
2017-02-03,1358.713
2017-02-06,1367.04
2017-02-07,1365.251
2017-02-08,1379.262
2017-02-09,1374.893
2017-02-10,1378.389
2017-02-13,1382.98
2017-02-14,1391.132
2017-02-15,1397.811
2017-02-16,1394.083
2017-02-17,1401.682
2017-02-20,1404.546
2017-02-21,1399.048
2017-02-22,1403.95
2017-02-23,1408.101
2017-02-24,1402.191
2017-02-27,1413.15
2017-02-28,1399.482
2017-03-01,1415.24
2017-03-02,1414.938
2017-03-03,1404.899
2017-03-06,1407.365
2017-03-07,1406.897
2017-03-08,1413.614
2017-03-09,1404.352
2017-03-10,1410.088
2017-03-13,1399.838
2017-03-14,1401.605
2017-03-15,1406.463
2017-03-16,1432.683
2017-03-17,1435.054
2017-03-20,1445.933
2017-03-21,1446.464
2017-03-22,1437.574
2017-03-23,1448.756
2017-03-24,1447.678
2017-03-27,1435.255
2017-03-28,1447.811
2017-03-29,1453.048
2017-03-30,1451.316
2017-03-31,1444.106
2017-04-03,1455.353
2017-04-04,1455.11
2017-04-05,1468.293
2017-04-06,1465.358
2017-04-07,1467.357
2017-04-10,1468.859
2017-04-11,1458.285
2017-04-12,1470.835
2017-04-13,1465.256
2017-04-14,1465.256
2017-04-17,1465.278
2017-04-18,1448.099
2017-04-19,1436.129
2017-04-20,1448.782
2017-04-21,1450.036
2017-04-24,1448.192
2017-04-25,1462.719
2017-04-26,1483.455
2017-04-27,1507.602
2017-04-28,1504.304
2017-05-01,1504.731
2017-05-02,1513.572
2017-05-03,1514.017
2017-05-04,1511.242
2017-05-05,1496.685
2017-05-08,1497.54
2017-05-09,1520.273
2017-05-10,1520.305
2017-05-11,1524.517
2017-05-12,1521.032
2017-05-15,1529.919
2017-05-16,1533.799
2017-05-17,1525.553
2017-05-18,1520.119
2017-05-19,1519.588
2017-05-22,1525.974
2017-05-23,1529.678
2017-05-24,1534.33
2017-05-25,1535.281
2017-05-26,1538.423
2017-05-29,1549.34
2017-05-30,1549.861
2017-05-31,1564.344
2017-06-01,1565.601
2017-06-02,1577.091
2017-06-05,1574.588
2017-06-06,1574.788
2017-06-07,1579.911
2017-06-08,1592.376
2017-06-09,1595.319
2017-06-12,1577.276
2017-06-13,1593.305
2017-06-14,1589.018
2017-06-15,1573.937
2017-06-16,1575.446
2017-06-19,1597.457
2017-06-20,1595.699
2017-06-21,1589.618
2017-06-22,1596.386
2017-06-23,1593.144
2017-06-26,1603.908
2017-06-27,1598.688
2017-06-28,1585.455
2017-06-29,1596.138
2017-06-30,1584.419
2017-07-03,1569.067
2017-07-04,1540.77
2017-07-05,1552.478
2017-07-06,1555.472
2017-07-07,1554.999
2017-07-10,1570.49
2017-07-11,1585.046
2017-07-12,1590.647
2017-07-13,1607.339
2017-07-14,1605.043
2017-07-17,1601.695
2017-07-18,1609.173
2017-07-19,1607.984
2017-07-20,1620.067
2017-07-21,1618.089
2017-07-24,1623.126
2017-07-25,1622.892
2017-07-26,1619.705
2017-07-27,1634.524
2017-07-28,1621.689
2017-07-31,1641.337
2017-08-01,1649.603
2017-08-02,1647.32
2017-08-03,1644.912
2017-08-04,1645.889
2017-08-07,1647.076
2017-08-08,1662.852
2017-08-09,1651.78
2017-08-10,1633.938
2017-08-11,1600.57
2017-08-14,1617.311
2017-08-15,1619.89
2017-08-16,1630.955
2017-08-17,1626.177
2017-08-18,1612.228
2017-08-21,1610.604
2017-08-22,1621.948
2017-08-23,1621.338
2017-08-24,1626.849
2017-08-25,1637.643
2017-08-28,1634.627
2017-08-29,1630.708
2017-08-30,1644.98
2017-08-31,1651.698
2017-09-01,1667.668
2017-09-04,1664.954
2017-09-05,1662.314
2017-09-06,1658.073
2017-09-07,1653.984
2017-09-08,1657.393
2017-09-11,1672.329
2017-09-12,1673.702
2017-09-13,1673.175
2017-09-14,1664.673
2017-09-15,1665.83
2017-09-18,1695.8
2017-09-19,1690.472
2017-09-20,1696.239
2017-09-21,1695.824
2017-09-22,1685.416
2017-09-25,1660.748
2017-09-26,1653.792
2017-09-27,1664.03
2017-09-28,1659.058
2017-09-29,1662.786
2017-10-02,1664.239
2017-10-03,1674.776
2017-10-04,1686.704
2017-10-05,1686.416
2017-10-06,1693.592
2017-10-09,1688.774
2017-10-10,1696.541
2017-10-11,1685.188
2017-10-12,1693.261
2017-10-13,1700.665
2017-10-16,1708.872
2017-10-17,1711.707
2017-10-18,1715.774
2017-10-19,1695.17
2017-10-20,1700.887
2017-10-23,1688.697
2017-10-24,1677.574
2017-10-25,1681.399
2017-10-26,1681.85
2017-10-27,1683.951
2017-10-30,1674.765
2017-10-31,1676.649
2017-11-01,1704.81
2017-11-02,1699.787
2017-11-03,1706.01
2017-11-06,1701.517
2017-11-07,1720.495
2017-11-08,1731.546
2017-11-09,1737.987
2017-11-10,1739.544
2017-11-13,1774.916
2017-11-14,1778.707
2017-11-15,1758.37
2017-11-16,1763.452
2017-11-17,1771.689
2017-11-20,1773.33
2017-11-21,1814.075
2017-11-22,1822.811
2017-11-23,1809.969
2017-11-24,1824.236
2017-11-27,1815.4
2017-11-28,1802.087
2017-11-29,1798.426
2017-11-30,1760.706
2017-12-01,1762.516
2017-12-04,1763.629
2017-12-05,1742.539
2017-12-06,1713.838
2017-12-07,1713.84
2017-12-08,1739.446
2017-12-11,1758.854
2017-12-12,1756.884
2017-12-13,1769.474
2017-12-14,1751.011
2017-12-15,1745.642
2017-12-18,1760.744
2017-12-19,1769.264
2017-12-20,1767.653
2017-12-21,1781.069
2017-12-22,1791.086
2017-12-25,1791.086
2017-12-26,1791.322
2017-12-27,1798.995
2017-12-28,1814.866
2017-12-29,1826.279
2018-01-01,1826.279
2018-01-02,1843.635
2018-01-03,1851.679
2018-01-04,1853.732
2018-01-05,1846.443
2018-01-08,1850.769
2018-01-09,1860.363
2018-01-10,1862.036
2018-01-11,1853.675
2018-01-12,1862.468
2018-01-15,1865.223
2018-01-16,1896.678
2018-01-17,1906.61
2018-01-18,1891.844
2018-01-19,1897.543
2018-01-22,1908.87
2018-01-23,1925.757
2018-01-24,1918.473
2018-01-25,1900.084
2018-01-26,1911.506
2018-01-29,1887.864
2018-01-30,1887.166
2018-01-31,1908.912
2018-02-01,1885.637
2018-02-02,1874.139
2018-02-05,1846.987
2018-02-06,1765.402
2018-02-07,1761.364
2018-02-08,1783.275
2018-02-09,1716.389
2018-02-12,1726.925
2018-02-13,1759.968
2018-02-14,1785.822
2018-02-15,1805.731
2018-02-16,1804.617
2018-02-19,1803.811
2018-02-20,1813.779
2018-02-21,1837.218
2018-02-22,1812.885
2018-02-23,1833.68
2018-02-26,1847.966
2018-02-27,1861.147
2018-02-28,1852.963
2018-03-01,1864.932
2018-03-02,1838.829
2018-03-05,1793.082
2018-03-06,1827.796
2018-03-07,1796.081
2018-03-08,1838.305
2018-03-09,1858.063
2018-03-12,1895.565
2018-03-13,1891.736
2018-03-14,1874.562
2018-03-15,1879.241
2018-03-16,1868.374
2018-03-19,1873.417
2018-03-20,1875.74
2018-03-21,1859.338
2018-03-22,1837.744
2018-03-23,1801.202
2018-03-26,1821.07
2018-03-27,1831.332
2018-03-28,1788.347
2018-03-29,1802.572
2018-03-30,1802.572
2018-04-02,1801.889
2018-04-03,1811.609
2018-04-04,1784.297
2018-04-05,1785.225
2018-04-06,1796.322
2018-04-09,1814.905
2018-04-10,1836.418
2018-04-11,1868.245
2018-04-12,1860.319
2018-04-13,1859.604
2018-04-16,1821.068
2018-04-17,1812.304
2018-04-18,1835.718
2018-04-19,1845.204
2018-04-20,1829.822
2018-04-23,1826.594
2018-04-24,1843.006
2018-04-25,1829.618
2018-04-26,1808.888
2018-04-27,1828.839
2018-04-30,1864.981
2018-05-01,1866.391
2018-05-02,1863.433
2018-05-03,1848.557
2018-05-04,1825.48
2018-05-07,1821.999
2018-05-08,1839.897
2018-05-09,1843.964
2018-05-10,1860.404
2018-05-11,1886.49
2018-05-14,1917.856
2018-05-15,1892.74
2018-05-16,1879.573
2018-05-17,1865.128
2018-05-18,1868.369
2018-05-21,1907.268
2018-05-22,1907.969
2018-05-23,1873.59
2018-05-24,1878.925
2018-05-25,1875.701
2018-05-28,1901.023
2018-05-29,1874.657
2018-05-30,1848.975
2018-05-31,1871.65
2018-06-01,1856.557
2018-06-04,1879.759
2018-06-05,1875.144
2018-06-06,1888.042
2018-06-07,1900.179
2018-06-08,1872.573
2018-06-11,1879.897
2018-06-12,1873.451
2018-06-13,1852.971
2018-06-14,1837.721
2018-06-15,1827.405
2018-06-18,1827.13
2018-06-19,1772.961
2018-06-20,1801.172
2018-06-21,1773.884
2018-06-22,1787.456
2018-06-25,1757.672
2018-06-26,1757.312
2018-06-27,1726.107
2018-06-28,1746.045
2018-06-29,1765.364
2018-07-02,1761.3
2018-07-03,1730.738
2018-07-04,1720.873
2018-07-05,1709.753
2018-07-06,1726.558
2018-07-09,1761.417
2018-07-10,1755.047
2018-07-11,1741.393
2018-07-12,1754.7
2018-07-13,1760.329
2018-07-16,1767.328
2018-07-17,1752.51
2018-07-18,1751.519
2018-07-19,1748.114
2018-07-20,1756.527
2018-07-23,1766.556
2018-07-24,1783.424
2018-07-25,1791.357
2018-07-26,1776.58
2018-07-27,1777.646
2018-07-30,1773.711
2018-07-31,1769.725
2018-08-01,1753.304
2018-08-02,1710.835
2018-08-03,1703.021
2018-08-06,1714.13
2018-08-07,1733.075
2018-08-08,1738.867
2018-08-09,1758.268
2018-08-10,1745.581
2018-08-13,1724.205
2018-08-14,1710.02
2018-08-15,1685.883
2018-08-16,1672.354
2018-08-17,1675.682
2018-08-20,1698.435
2018-08-21,1718.767
2018-08-22,1729.691
2018-08-23,1717.841
2018-08-24,1698.381
2018-08-27,1730.717
2018-08-28,1733.97
2018-08-29,1747.029
2018-08-30,1734.779
2018-08-31,1728.772
2018-09-03,1721.862
2018-09-04,1734.019
2018-09-05,1687.45
2018-09-06,1657.579
2018-09-07,1646.219
2018-09-10,1614.228
2018-09-11,1605.24
2018-09-12,1605.968
2018-09-13,1642.991
2018-09-14,1666.414
2018-09-17,1653.09
2018-09-18,1670.487
2018-09-19,1688.622
2018-09-20,1687.376
2018-09-21,1730.181
2018-09-24,1700.121
2018-09-25,1701.098
2018-09-26,1721.261
2018-09-27,1719.826
2018-09-28,1723.076
2018-10-01,1724.052
2018-10-02,1678.904
2018-10-03,1663.522
2018-10-04,1635.434
2018-10-05,1623.127
2018-10-08,1600.732
2018-10-09,1596.482
2018-10-10,1597.074
2018-10-11,1536.525
2018-10-12,1578.478
2018-10-15,1563.856
2018-10-16,1552.263
2018-10-17,1552.61
2018-10-18,1564.529
2018-10-19,1575.042
2018-10-22,1617.122
2018-10-23,1557.862
2018-10-24,1546.282
2018-10-25,1527.642
2018-10-26,1519.0
2018-10-29,1511.302
2018-10-30,1490.921
2018-10-31,1509.169
2018-11-01,1548.296
2018-11-02,1629.593
2018-11-05,1585.698
2018-11-06,1593.011
2018-11-07,1611.257
2018-11-08,1604.845
2018-11-09,1577.148
2018-11-12,1588.669
2018-11-13,1608.838
2018-11-14,1600.911
2018-11-15,1628.415
2018-11-16,1628.846
2018-11-19,1641.171
2018-11-20,1596.946
2018-11-21,1609.388
2018-11-22,1619.07
2018-11-23,1616.565
2018-11-26,1646.668
2018-11-27,1637.141
2018-11-28,1654.271
2018-11-29,1645.256
2018-11-30,1639.005
2018-12-03,1700.839
2018-12-04,1715.333
2018-12-05,1681.498
2018-12-06,1649.922
2018-12-07,1644.346
2018-12-10,1616.426
2018-12-11,1628.037
2018-12-12,1653.03
2018-12-13,1672.696
2018-12-14,1660.906
2018-12-17,1653.878
2018-12-18,1640.935
2018-12-19,1652.834
2018-12-20,1635.737
2018-12-21,1635.978
2018-12-24,1628.929
2018-12-25,1628.929
2018-12-26,1632.719
2018-12-27,1625.507
2018-12-28,1635.2
2018-12-31,1653.61
2019-01-01,1653.61
2019-01-02,1613.904
2019-01-03,1598.9
2019-01-04,1632.768
2019-01-07,1637.292
2019-01-08,1644.742
2019-01-09,1682.479
2019-01-10,1688.158
2019-01-11,1694.248
2019-01-14,1679.479
2019-01-15,1719.329
2019-01-16,1728.781
2019-01-17,1713.928
2019-01-18,1737.031
2019-01-21,1732.984
2019-01-22,1727.969
2019-01-23,1723.125
2019-01-24,1724.27
2019-01-25,1752.027
2019-01-28,1759.227
2019-01-29,1747.252
2019-01-30,1750.144
2019-01-31,1781.394
2019-02-01,1779.895
2019-02-04,1809.095
2019-02-05,1809.603
2019-02-06,1809.796
2019-02-07,1808.562
2019-02-08,1818.85
2019-02-11,1830.299
2019-02-12,1831.362
2019-02-13,1861.551
2019-02-14,1858.337
2019-02-15,1821.389
2019-02-18,1846.298
2019-02-19,1850.027
2019-02-20,1882.16
2019-02-21,1897.529
2019-02-22,1910.429
2019-02-25,1918.521
2019-02-26,1900.873
2019-02-27,1909.829
2019-02-28,1926.154
2019-03-01,1940.487
2019-03-04,1944.531
2019-03-05,1926.653
2019-03-06,1929.05
2019-03-07,1903.706
2019-03-08,1869.214
2019-03-11,1896.383
2019-03-12,1924.87
2019-03-13,1923.507
2019-03-14,1913.625
2019-03-15,1920.768
2019-03-18,1940.507
2019-03-19,1938.693
2019-03-20,1917.788
2019-03-21,1906.551
2019-03-22,1915.532
2019-03-25,1881.137
2019-03-26,1890.157
2019-03-27,1903.017
2019-03-28,1909.846
2019-03-29,1944.49
2019-04-01,1979.026
2019-04-02,1998.181
2019-04-03,2019.424
2019-04-04,2009.621
2019-04-05,2009.373
2019-04-08,2009.11
2019-04-09,2007.271
2019-04-10,2015.565
2019-04-11,1995.107
2019-04-12,1992.07
2019-04-15,1993.067
2019-04-16,2003.014
2019-04-17,1994.066
2019-04-18,1989.565
2019-04-19,1989.565
2019-04-22,1989.444
2019-04-23,1993.735
2019-04-24,1987.993
2019-04-25,1981.653
2019-04-26,1988.117
2019-04-29,2002.053
2019-04-30,1982.893
2019-05-01,1983.182
2019-05-02,2030.987
2019-05-03,2042.066
2019-05-06,1972.574
2019-05-07,1984.451
2019-05-08,1952.568
2019-05-09,1895.134
2019-05-10,1910.476
2019-05-13,1907.259
2019-05-14,1875.98
2019-05-15,1895.701
2019-05-16,1893.919
2019-05-17,1876.428
2019-05-20,1868.72
2019-05-21,1863.886
2019-05-22,1887.086
2019-05-23,1864.426
2019-05-24,1873.26
2019-05-27,1874.716
2019-05-28,1899.515
2019-05-29,1889.655
2019-05-30,1858.649
2019-05-31,1841.572
2019-06-03,1822.989
2019-06-04,1816.771
2019-06-05,1843.208
2019-06-06,1854.157
2019-06-07,1854.6
2019-06-10,1901.96
2019-06-11,1928.403
2019-06-12,1890.806
2019-06-13,1891.072
2019-06-14,1870.51
2019-06-17,1885.204
2019-06-18,1918.326
2019-06-19,1982.5
2019-06-20,2010.824
2019-06-21,2007.376
2019-06-24,2009.055
2019-06-25,1996.002
2019-06-26,1999.678
2019-06-27,2032.158
2019-06-28,2023.787
2019-07-01,2026.1
2019-07-02,2072.972
2019-07-03,2080.964
2019-07-04,2075.074
2019-07-05,2080.097
2019-07-08,2045.511
2019-07-09,2024.14
2019-07-10,2021.208
2019-07-11,2037.542
2019-07-12,2051.556
2019-07-15,2051.625
2019-07-16,2058.756
2019-07-17,2057.59
2019-07-18,2058.888
2019-07-19,2092.293
2019-07-22,2062.171
2019-07-23,2065.722
2019-07-24,2062.014
2019-07-25,2051.475
2019-07-26,2031.352
2019-07-29,1996.014
2019-07-30,1997.161
2019-07-31,1965.177
2019-08-01,1943.779
2019-08-02,1901.604
2019-08-05,1836.976
2019-08-06,1834.956
2019-08-07,1846.634
