Date,GERMANY SMID VALUE SMID (Small+Mid Cap)
2010-09-15,660.575
2010-09-16,662.052
2010-09-17,661.677
2010-09-20,669.678
2010-09-21,673.203
2010-09-22,677.365
2010-09-23,668.102
2010-09-24,686.301
2010-09-27,684.719
2010-09-28,692.261
2010-09-29,693.258
2010-09-30,697.642
2010-10-01,702.94
2010-10-04,692.824
2010-10-05,709.718
2010-10-06,719.081
2010-10-07,725.166
2010-10-08,731.371
2010-10-11,736.158
2010-10-12,731.027
2010-10-13,751.862
2010-10-14,758.263
2010-10-15,757.902
2010-10-18,756.572
2010-10-19,741.308
2010-10-20,758.201
2010-10-21,766.733
2010-10-22,764.071
2010-10-25,774.34
2010-10-26,764.739
2010-10-27,755.601
2010-10-28,762.244
2010-10-29,765.647
2010-11-01,766.595
2010-11-02,779.434
2010-11-03,780.075
2010-11-04,802.144
2010-11-05,790.439
2010-11-08,783.888
2010-11-09,788.826
2010-11-10,766.84
2010-11-11,758.341
2010-11-12,762.441
2010-11-15,765.458
2010-11-16,745.029
2010-11-17,748.126
2010-11-18,766.617
2010-11-19,771.663
2010-11-22,767.084
2010-11-23,742.111
2010-11-24,754.052
2010-11-25,763.592
2010-11-26,750.865
2010-11-29,728.556
2010-11-30,727.071
2010-12-01,747.182
2010-12-02,769.378
2010-12-03,785.741
2010-12-06,785.324
2010-12-07,793.166
2010-12-08,783.912
2010-12-09,786.082
2010-12-10,787.571
2010-12-13,804.659
2010-12-14,806.485
2010-12-15,806.738
2010-12-16,798.956
2010-12-17,796.016
2010-12-20,796.556
2010-12-21,803.583
2010-12-22,805.84
2010-12-23,802.149
2010-12-24,805.31
2010-12-27,802.692
2010-12-28,801.975
2010-12-29,807.763
2010-12-30,813.771
2010-12-31,821.95
2011-01-03,826.953
2011-01-04,822.0
2011-01-05,803.998
2011-01-06,800.421
2011-01-07,793.603
2011-01-10,777.955
2011-01-11,784.639
2011-01-12,809.854
2011-01-13,824.162
2011-01-14,823.771
2011-01-17,818.798
2011-01-18,830.839
2011-01-19,831.646
2011-01-20,816.596
2011-01-21,830.153
2011-01-24,838.466
2011-01-25,833.491
2011-01-26,844.47
2011-01-27,851.284
2011-01-28,840.759
2011-01-31,843.286
2011-02-01,860.283
2011-02-02,861.578
2011-02-03,851.369
2011-02-04,850.276
2011-02-07,858.683
2011-02-08,867.402
2011-02-09,867.423
2011-02-10,856.34
2011-02-11,858.726
2011-02-14,857.693
2011-02-15,859.71
2011-02-16,857.744
2011-02-17,859.751
2011-02-18,868.164
2011-02-21,854.856
2011-02-22,857.175
2011-02-23,850.923
2011-02-24,846.736
2011-02-25,856.582
2011-02-28,868.29
2011-03-01,870.609
2011-03-02,863.347
2011-03-03,871.201
2011-03-04,873.424
2011-03-07,878.715
2011-03-08,872.254
2011-03-09,879.265
2011-03-10,862.618
2011-03-11,849.499
2011-03-14,842.317
2011-03-15,816.782
2011-03-16,814.094
2011-03-17,834.275
2011-03-18,845.283
2011-03-21,861.079
2011-03-22,860.277
2011-03-23,856.083
2011-03-24,872.249
2011-03-25,870.055
2011-03-28,869.13
2011-03-29,863.307
2011-03-30,869.531
2011-03-31,872.706
2011-04-01,881.981
2011-04-04,891.1
2011-04-05,890.242
2011-04-06,904.293
2011-04-07,894.011
2011-04-08,906.848
2011-04-11,904.866
2011-04-12,893.304
2011-04-13,896.632
2011-04-14,889.756
2011-04-15,891.636
2011-04-18,858.07
2011-04-19,868.623
2011-04-20,895.202
2011-04-21,901.834
2011-04-22,901.834
2011-04-25,901.184
2011-04-26,908.677
2011-04-27,912.83
2011-04-28,926.884
2011-04-29,934.058
2011-05-02,942.377
2011-05-03,934.47
2011-05-04,927.348
2011-05-05,908.442
2011-05-06,913.799
2011-05-09,897.667
2011-05-10,913.059
2011-05-11,912.467
2011-05-12,900.83
2011-05-13,905.458
2011-05-16,902.354
2011-05-17,892.722
2011-05-18,899.97
2011-05-19,904.438
2011-05-20,897.918
2011-05-23,875.42
2011-05-24,882.252
2011-05-25,880.908
2011-05-26,882.032
2011-05-27,894.549
2011-05-30,898.671
2011-05-31,919.359
2011-06-01,919.53
2011-06-02,911.368
2011-06-03,919.008
2011-06-06,914.919
2011-06-07,922.041
2011-06-08,904.885
2011-06-09,907.811
2011-06-10,894.719
2011-06-13,895.281
2011-06-14,912.912
2011-06-15,896.178
2011-06-16,877.63
2011-06-17,880.48
2011-06-20,876.044
2011-06-21,889.131
2011-06-22,895.364
2011-06-23,868.113
2011-06-24,863.783
2011-06-27,864.607
2011-06-28,871.181
2011-06-29,891.705
2011-06-30,914.44
2011-07-01,919.346
2011-07-04,927.23
2011-07-05,926.177
2011-07-06,913.048
2011-07-07,925.096
2011-07-08,905.535
2011-07-11,863.071
2011-07-12,857.907
2011-07-13,877.911
2011-07-14,865.039
2011-07-15,855.926
2011-07-18,829.085
2011-07-19,847.08
2011-07-20,858.542
2011-07-21,882.268
2011-07-22,885.251
2011-07-25,880.168
2011-07-26,884.03
2011-07-27,864.355
2011-07-28,851.666
2011-07-29,852.301
2011-08-01,827.551
2011-08-02,796.264
2011-08-03,785.817
2011-08-04,734.266
2011-08-05,723.697
2011-08-08,672.848
2011-08-09,695.205
2011-08-10,672.252
2011-08-11,704.756
2011-08-12,725.32
2011-08-15,747.676
2011-08-16,729.516
2011-08-17,724.494
2011-08-18,680.664
2011-08-19,675.166
2011-08-22,676.073
2011-08-23,680.53
2011-08-24,702.455
2011-08-25,697.501
2011-08-26,689.574
2011-08-29,715.45
2011-08-30,715.565
2011-08-31,732.31
2011-09-01,726.712
2011-09-02,701.767
2011-09-05,663.095
2011-09-06,647.991
2011-09-07,671.993
2011-09-08,678.304
2011-09-09,641.687
2011-09-12,617.587
2011-09-13,628.033
2011-09-14,639.63
2011-09-15,661.55
2011-09-16,666.79
2011-09-19,644.749
2011-09-20,658.925
2011-09-21,652.052
2011-09-22,611.056
2011-09-23,607.113
2011-09-26,613.824
2011-09-27,651.626
2011-09-28,648.388
2011-09-29,659.972
2011-09-30,631.446
2011-10-03,610.991
2011-10-04,588.069
2011-10-05,609.367
2011-10-06,637.3
2011-10-07,642.767
2011-10-10,664.022
2011-10-11,663.25
2011-10-12,692.393
2011-10-13,683.302
2011-10-14,700.856
2011-10-17,683.656
2011-10-18,681.005
2011-10-19,691.953
2011-10-20,673.896
2011-10-21,701.508
2011-10-24,715.061
2011-10-25,709.277
2011-10-26,704.034
2011-10-27,744.72
2011-10-28,743.76
2011-10-31,715.062
2011-11-01,669.225
2011-11-02,684.965
2011-11-03,703.92
2011-11-04,702.751
2011-11-07,694.088
2011-11-08,702.786
2011-11-09,676.335
2011-11-10,671.623
2011-11-11,702.965
2011-11-14,691.598
2011-11-15,672.673
2011-11-16,671.5
2011-11-17,661.184
2011-11-18,655.539
2011-11-21,631.101
2011-11-22,621.468
2011-11-23,604.967
2011-11-24,610.11
2011-11-25,609.476
2011-11-28,638.009
2011-11-29,641.859
2011-11-30,675.697
2011-12-01,667.416
2011-12-02,674.146
2011-12-05,682.073
2011-12-06,669.424
2011-12-07,661.078
2011-12-08,639.259
2011-12-09,650.089
2011-12-12,625.423
2011-12-13,620.362
2011-12-14,602.183
2011-12-15,612.035
2011-12-16,613.464
2011-12-19,609.641
2011-12-20,632.91
2011-12-21,628.38
2011-12-22,634.797
2011-12-23,637.707
2011-12-26,637.707
2011-12-27,639.009
2011-12-28,627.948
2011-12-29,631.6
2011-12-30,640.581
2012-01-02,657.862
2012-01-03,671.553
2012-01-04,655.451
2012-01-05,642.691
2012-01-06,640.368
2012-01-09,633.565
2012-01-10,649.21
2012-01-11,656.413
2012-01-12,670.826
2012-01-13,661.734
2012-01-16,668.624
2012-01-17,682.114
2012-01-18,689.61
2012-01-19,705.191
2012-01-20,704.833
2012-01-23,719.593
2012-01-24,706.063
2012-01-25,707.503
2012-01-26,732.267
2012-01-27,730.341
2012-01-30,714.478
2012-01-31,722.245
2012-02-01,743.115
2012-02-02,750.407
2012-02-03,763.042
2012-02-06,758.264
2012-02-07,762.279
2012-02-08,771.227
2012-02-09,776.886
2012-02-10,759.844
2012-02-13,766.224
2012-02-14,754.313
2012-02-15,751.696
2012-02-16,744.626
2012-02-17,765.112
2012-02-20,781.913
2012-02-21,773.512
2012-02-22,761.707
2012-02-23,761.601
2012-02-24,777.322
2012-02-27,765.821
2012-02-28,769.088
2012-02-29,767.308
2012-03-01,770.396
2012-03-02,764.674
2012-03-05,761.192
2012-03-06,726.362
2012-03-07,733.116
2012-03-08,751.832
2012-03-09,752.005
2012-03-12,753.452
2012-03-13,764.819
2012-03-14,766.319
2012-03-15,772.857
2012-03-16,782.245
2012-03-19,788.515
2012-03-20,777.87
2012-03-21,775.493
2012-03-22,765.375
2012-03-23,773.717
2012-03-26,789.538
2012-03-27,793.738
2012-03-28,781.989
2012-03-29,767.295
2012-03-30,777.479
2012-04-02,781.681
2012-04-03,784.16
2012-04-04,748.409
2012-04-05,747.851
2012-04-06,747.851
2012-04-09,748.281
2012-04-10,733.987
2012-04-11,741.198
2012-04-12,756.121
2012-04-13,742.164
2012-04-16,735.636
2012-04-17,754.299
2012-04-18,745.203
2012-04-19,739.34
2012-04-20,748.642
2012-04-23,720.896
2012-04-24,733.275
2012-04-25,749.252
2012-04-26,751.283
2012-04-27,764.015
2012-04-30,761.954
2012-05-01,761.35
2012-05-02,756.528
2012-05-03,756.335
2012-05-04,736.371
2012-05-07,734.132
2012-05-08,720.568
2012-05-09,710.867
2012-05-10,722.278
2012-05-11,728.218
2012-05-14,708.947
2012-05-15,696.443
2012-05-16,689.777
2012-05-17,679.345
2012-05-18,671.39
2012-05-21,679.693
2012-05-22,695.956
2012-05-23,674.631
2012-05-24,676.255
2012-05-25,674.578
2012-05-28,676.35
2012-05-29,684.741
2012-05-30,664.484
2012-05-31,660.718
2012-06-01,644.136
2012-06-04,639.891
2012-06-05,639.062
2012-06-06,660.289
2012-06-07,671.611
2012-06-08,662.653
2012-06-11,659.655
2012-06-12,650.289
2012-06-13,654.613
2012-06-14,653.989
2012-06-15,663.619
2012-06-18,663.378
2012-06-19,684.262
2012-06-20,696.679
2012-06-21,689.647
2012-06-22,679.671
2012-06-25,663.999
2012-06-26,654.637
2012-06-27,659.523
2012-06-28,651.299
2012-06-29,689.085
2012-07-02,693.986
2012-07-03,705.927
2012-07-04,701.568
2012-07-05,687.991
2012-07-06,673.133
2012-07-09,669.061
2012-07-10,675.323
2012-07-11,671.704
2012-07-12,662.23
2012-07-13,676.528
2012-07-16,683.211
2012-07-17,679.284
2012-07-18,688.007
2012-07-19,698.569
2012-07-20,682.836
2012-07-23,658.581
2012-07-24,656.064
2012-07-25,658.896
2012-07-26,683.099
2012-07-27,691.936
2012-07-30,693.077
2012-07-31,696.995
2012-08-01,695.512
2012-08-02,674.032
2012-08-03,701.203
2012-08-06,715.625
2012-08-07,719.469
2012-08-08,708.109
2012-08-09,707.07
2012-08-10,705.496
2012-08-13,703.518
2012-08-14,704.792
2012-08-15,700.51
2012-08-16,711.165
2012-08-17,714.948
2012-08-20,710.892
2012-08-21,723.229
2012-08-22,715.606
2012-08-23,716.002
2012-08-24,710.76
2012-08-27,715.667
2012-08-28,714.009
2012-08-29,711.336
2012-08-30,704.306
2012-08-31,713.074
2012-09-03,715.104
2012-09-04,705.041
2012-09-05,706.11
2012-09-06,722.025
2012-09-07,742.823
2012-09-10,740.339
2012-09-11,749.816
2012-09-12,759.781
2012-09-13,757.618
2012-09-14,786.736
2012-09-17,780.272
2012-09-18,770.066
2012-09-19,770.35
2012-09-20,762.788
2012-09-21,765.618
2012-09-24,756.369
2012-09-25,760.486
2012-09-26,738.94
2012-09-27,742.525
2012-09-28,737.776
2012-10-01,749.227
2012-10-02,752.954
2012-10-03,753.87
2012-10-04,763.744
2012-10-05,776.683
2012-10-08,765.314
2012-10-09,758.647
2012-10-10,755.056
2012-10-11,762.338
2012-10-12,762.641
2012-10-15,763.202
2012-10-16,781.872
2012-10-17,791.173
2012-10-18,793.223
2012-10-19,782.877
2012-10-22,788.199
2012-10-23,767.698
2012-10-24,766.194
2012-10-25,768.045
2012-10-26,768.129
2012-10-29,763.002
2012-10-30,774.524
2012-10-31,777.754
2012-11-01,784.433
2012-11-02,781.007
2012-11-05,775.206
2012-11-06,784.595
2012-11-07,773.577
2012-11-08,765.75
2012-11-09,758.385
2012-11-12,761.175
2012-11-13,760.573
2012-11-14,760.37
2012-11-15,752.602
2012-11-16,736.524
2012-11-19,759.199
2012-11-20,762.498
2012-11-21,768.185
2012-11-22,783.466
2012-11-23,790.095
2012-11-26,790.026
2012-11-27,793.234
2012-11-28,790.104
2012-11-29,802.404
2012-11-30,805.786
2012-12-03,810.766
2012-12-04,806.389
2012-12-05,808.906
2012-12-06,811.398
2012-12-07,805.337
2012-12-10,803.592
2012-12-11,815.246
2012-12-12,821.917
2012-12-13,824.677
2012-12-14,828.292
2012-12-17,832.865
2012-12-18,844.111
2012-12-19,858.092
2012-12-20,853.333
2012-12-21,843.805
2012-12-24,845.118
2012-12-25,845.118
2012-12-26,846.848
2012-12-27,846.795
2012-12-28,840.24
2012-12-31,837.888
2013-01-01,837.888
2013-01-02,860.373
2013-01-03,855.987
2013-01-04,856.996
2013-01-07,861.535
2013-01-08,857.888
2013-01-09,868.727
2013-01-10,886.255
2013-01-11,889.777
2013-01-14,889.84
2013-01-15,884.648
2013-01-16,883.071
2013-01-17,898.565
2013-01-18,895.068
2013-01-21,901.04
2013-01-22,899.436
2013-01-23,904.576
2013-01-24,916.31
2013-01-25,924.252
2013-01-28,925.343
2013-01-29,919.3
2013-01-30,919.95
2013-01-31,920.976
2013-02-01,943.474
2013-02-04,916.959
2013-02-05,915.987
2013-02-06,915.636
2013-02-07,901.837
2013-02-08,909.836
2013-02-11,907.309
2013-02-12,916.712
2013-02-13,926.125
2013-02-14,912.491
2013-02-15,914.15
2013-02-18,915.331
2013-02-19,934.803
2013-02-20,936.567
2013-02-21,914.52
2013-02-22,912.754
2013-02-25,924.169
2013-02-26,901.349
2013-02-27,913.457
2013-02-28,920.718
2013-03-01,912.163
2013-03-04,906.24
2013-03-05,921.052
2013-03-06,915.25
2013-03-07,921.656
2013-03-08,920.333
2013-03-11,920.386
2013-03-12,921.421
2013-03-13,914.591
2013-03-14,920.372
2013-03-15,926.123
2013-03-18,914.927
2013-03-19,900.2
2013-03-20,902.567
2013-03-21,893.292
2013-03-22,898.895
2013-03-25,888.299
2013-03-26,890.353
2013-03-27,874.556
2013-03-28,881.701
2013-03-29,881.701
2013-04-01,882.113
2013-04-02,886.472
2013-04-03,881.955
2013-04-04,871.81
2013-04-05,865.639
2013-04-08,867.87
2013-04-09,872.388
2013-04-10,894.278
2013-04-11,905.452
2013-04-12,896.74
2013-04-15,887.656
2013-04-16,886.133
2013-04-17,860.747
2013-04-18,858.978
2013-04-19,862.336
2013-04-22,862.327
2013-04-23,878.613
2013-04-24,882.427
2013-04-25,890.63
2013-04-26,889.016
2013-04-29,898.16
2013-04-30,910.036
2013-05-01,910.657
2013-05-02,913.141
2013-05-03,926.507
2013-05-06,926.056
2013-05-07,933.995
2013-05-08,945.121
2013-05-09,942.685
2013-05-10,935.051
2013-05-13,936.306
2013-05-14,942.651
2013-05-15,934.329
2013-05-16,938.744
2013-05-17,934.369
2013-05-20,944.307
2013-05-21,950.86
2013-05-22,948.496
2013-05-23,929.441
2013-05-24,928.354
2013-05-27,938.053
2013-05-28,946.754
2013-05-29,943.477
2013-05-30,954.045
2013-05-31,940.037
2013-06-03,934.937
2013-06-04,943.194
2013-06-05,932.447
2013-06-06,930.838
2013-06-07,943.977
2013-06-10,947.727
2013-06-11,947.148
2013-06-12,943.082
2013-06-13,936.991
2013-06-14,949.476
2013-06-17,956.968
2013-06-18,964.802
2013-06-19,967.611
2013-06-20,925.388
2013-06-21,910.3
2013-06-24,883.918
2013-06-25,895.652
2013-06-26,908.127
2013-06-27,919.973
2013-06-28,911.637
2013-07-01,919.866
2013-07-02,919.064
2013-07-03,903.95
2013-07-04,915.15
2013-07-05,898.272
2013-07-08,909.959
2013-07-09,917.918
2013-07-10,921.304
2013-07-11,943.075
2013-07-12,947.014
2013-07-15,949.177
2013-07-16,954.711
2013-07-17,951.158
2013-07-18,967.728
2013-07-19,969.376
2013-07-22,977.282
2013-07-23,975.989
2013-07-24,981.997
2013-07-25,984.558
2013-07-26,983.577
2013-07-29,984.008
2013-07-30,979.899
2013-07-31,982.564
2013-08-01,993.915
2013-08-02,994.758
2013-08-05,996.177
2013-08-06,992.238
2013-08-07,1000.494
2013-08-08,1016.051
2013-08-09,1023.113
2013-08-12,1022.909
2013-08-13,1022.313
2013-08-14,1029.744
2013-08-15,1018.252
2013-08-16,1029.516
2013-08-19,1027.926
2013-08-20,1025.715
2013-08-21,1024.247
2013-08-22,1034.516
2013-08-23,1042.48
2013-08-26,1037.714
2013-08-27,1018.041
2013-08-28,1004.101
2013-08-29,1002.217
2013-08-30,995.915
2013-09-02,1012.744
2013-09-03,1007.923
2013-09-04,1013.198
2013-09-05,1015.827
2013-09-06,1014.156
2013-09-09,1024.18
2013-09-10,1043.121
2013-09-11,1048.387
2013-09-12,1046.763
2013-09-13,1045.02
2013-09-16,1064.095
2013-09-17,1059.036
2013-09-18,1063.437
2013-09-19,1084.835
2013-09-20,1079.229
2013-09-23,1076.447
2013-09-24,1077.082
2013-09-25,1079.295
2013-09-26,1078.179
2013-09-27,1086.347
2013-09-30,1080.842
2013-10-01,1088.634
2013-10-02,1095.634
2013-10-03,1096.571
2013-10-04,1096.992
2013-10-07,1089.628
2013-10-08,1096.373
2013-10-09,1080.406
2013-10-10,1101.364
2013-10-11,1108.971
2013-10-14,1112.084
2013-10-15,1119.167
2013-10-16,1117.974
2013-10-17,1134.785
2013-10-18,1150.147
2013-10-21,1161.684
2013-10-22,1168.2
2013-10-23,1165.264
2013-10-24,1170.865
2013-10-25,1167.254
2013-10-28,1163.441
2013-10-29,1170.283
2013-10-30,1173.89
2013-10-31,1161.145
2013-11-01,1153.94
2013-11-04,1157.751
2013-11-05,1153.092
2013-11-06,1165.933
2013-11-07,1146.332
2013-11-08,1137.919
2013-11-11,1154.328
2013-11-12,1145.211
2013-11-13,1130.31
2013-11-14,1149.736
2013-11-15,1154.039
2013-11-18,1170.492
2013-11-19,1165.925
2013-11-20,1159.241
2013-11-21,1155.896
2013-11-22,1164.266
2013-11-25,1167.476
2013-11-26,1174.316
2013-11-27,1175.506
2013-11-28,1183.108
2013-11-29,1192.45
2013-12-02,1192.397
2013-12-03,1175.346
2013-12-04,1163.239
2013-12-05,1167.334
2013-12-06,1177.682
2013-12-09,1187.182
2013-12-10,1189.513
2013-12-11,1182.228
2013-12-12,1166.785
2013-12-13,1163.357
2013-12-16,1176.35
2013-12-17,1175.137
2013-12-18,1182.129
2013-12-19,1186.02
2013-12-20,1196.132
2013-12-23,1208.21
2013-12-24,1204.728
2013-12-25,1204.728
2013-12-26,1206.975
2013-12-27,1223.34
2013-12-30,1227.617
2013-12-31,1224.507
2014-01-01,1224.507
2014-01-02,1204.971
2014-01-03,1211.224
2014-01-06,1213.4
2014-01-07,1212.313
2014-01-08,1217.395
2014-01-09,1214.752
2014-01-10,1230.493
2014-01-13,1240.873
2014-01-14,1248.321
2014-01-15,1256.269
2014-01-16,1263.967
2014-01-17,1257.441
2014-01-20,1257.618
2014-01-21,1253.451
2014-01-22,1251.441
2014-01-23,1251.459
2014-01-24,1224.19
2014-01-27,1210.94
2014-01-28,1224.933
2014-01-29,1220.243
2014-01-30,1211.647
2014-01-31,1205.573
2014-02-03,1195.249
2014-02-04,1189.459
2014-02-05,1194.223
2014-02-06,1224.32
2014-02-07,1234.192
2014-02-10,1237.009
2014-02-11,1253.332
2014-02-12,1253.417
2014-02-13,1262.097
2014-02-14,1270.196
2014-02-17,1280.848
2014-02-18,1282.319
2014-02-19,1284.077
2014-02-20,1276.948
2014-02-21,1286.013
2014-02-24,1290.414
2014-02-25,1287.811
2014-02-26,1279.538
2014-02-27,1280.344
2014-02-28,1299.799
2014-03-03,1260.263
2014-03-04,1285.665
2014-03-05,1289.16
2014-03-06,1303.206
2014-03-07,1289.163
2014-03-10,1279.801
2014-03-11,1275.176
2014-03-12,1261.211
2014-03-13,1243.228
2014-03-14,1237.707
2014-03-17,1261.082
2014-03-18,1274.508
2014-03-19,1277.33
2014-03-20,1255.961
2014-03-21,1255.208
2014-03-24,1232.982
2014-03-25,1246.897
2014-03-26,1260.433
2014-03-27,1253.836
2014-03-28,1263.017
2014-03-31,1273.157
2014-04-01,1284.143
2014-04-02,1283.687
2014-04-03,1275.651
2014-04-04,1280.477
2014-04-07,1268.826
2014-04-08,1254.328
2014-04-09,1264.534
2014-04-10,1264.234
2014-04-11,1248.357
2014-04-14,1231.613
2014-04-15,1215.612
2014-04-16,1235.905
2014-04-17,1246.349
2014-04-18,1246.349
2014-04-21,1243.511
2014-04-22,1266.108
2014-04-23,1262.96
2014-04-24,1262.922
2014-04-25,1250.566
2014-04-28,1253.474
2014-04-29,1263.845
2014-04-30,1267.366
2014-05-01,1267.366
2014-05-02,1272.796
2014-05-05,1267.44
2014-05-06,1273.782
2014-05-07,1271.604
2014-05-08,1289.107
2014-05-09,1284.73
2014-05-12,1297.217
2014-05-13,1290.752
2014-05-14,1284.974
2014-05-15,1271.371
2014-05-16,1256.615
2014-05-19,1267.612
2014-05-20,1260.684
2014-05-21,1262.798
2014-05-22,1270.802
2014-05-23,1278.474
2014-05-26,1295.111
2014-05-27,1298.046
2014-05-28,1300.578
2014-05-29,1303.756
2014-05-30,1304.127
2014-06-02,1305.042
2014-06-03,1292.974
2014-06-04,1295.631
2014-06-05,1298.435
2014-06-06,1319.225
2014-06-09,1315.601
2014-06-10,1312.75
2014-06-11,1300.581
2014-06-12,1306.474
2014-06-13,1293.288
2014-06-16,1291.568
2014-06-17,1295.737
2014-06-18,1301.058
2014-06-19,1315.218
2014-06-20,1303.924
2014-06-23,1299.692
2014-06-24,1301.881
2014-06-25,1292.608
2014-06-26,1287.06
2014-06-27,1298.673
2014-06-30,1303.803
2014-07-01,1289.915
2014-07-02,1290.041
2014-07-03,1301.237
2014-07-04,1298.832
2014-07-07,1288.215
2014-07-08,1268.797
2014-07-09,1268.73
2014-07-10,1248.963
2014-07-11,1246.742
2014-07-14,1264.249
2014-07-15,1248.246
2014-07-16,1258.624
2014-07-17,1255.914
2014-07-18,1249.457
2014-07-21,1239.216
2014-07-22,1245.014
2014-07-23,1250.734
2014-07-24,1259.289
2014-07-25,1241.591
2014-07-28,1232.538
2014-07-29,1236.435
2014-07-30,1225.403
2014-07-31,1194.125
2014-08-01,1184.419
2014-08-04,1175.891
2014-08-05,1169.387
2014-08-06,1157.238
2014-08-07,1156.917
2014-08-08,1152.945
2014-08-11,1185.916
2014-08-12,1173.14
2014-08-13,1183.678
2014-08-14,1190.667
2014-08-15,1181.181
2014-08-18,1191.844
2014-08-19,1195.999
2014-08-20,1188.154
2014-08-21,1193.14
2014-08-22,1187.886
2014-08-25,1196.058
2014-08-26,1205.402
2014-08-27,1207.804
2014-08-28,1190.476
2014-08-29,1186.65
2014-09-01,1186.41
2014-09-02,1187.459
2014-09-03,1200.102
2014-09-04,1189.301
2014-09-05,1190.248
2014-09-08,1190.453
2014-09-09,1181.712
2014-09-10,1173.098
2014-09-11,1178.152
2014-09-12,1176.529
2014-09-15,1171.455
2014-09-16,1163.908
2014-09-17,1174.903
2014-09-18,1175.972
2014-09-19,1175.192
2014-09-22,1164.579
2014-09-23,1149.463
2014-09-24,1140.024
2014-09-25,1127.559
2014-09-26,1126.396
2014-09-29,1119.575
2014-09-30,1119.228
2014-10-01,1104.534
2014-10-02,1084.835
2014-10-03,1072.661
2014-10-06,1083.846
2014-10-07,1074.034
2014-10-08,1066.542
2014-10-09,1057.977
2014-10-10,1031.178
2014-10-13,1030.827
2014-10-14,1038.225
2014-10-15,1028.259
2014-10-16,1028.439
2014-10-17,1062.729
2014-10-20,1054.551
2014-10-21,1074.885
2014-10-22,1078.139
2014-10-23,1086.107
2014-10-24,1081.82
2014-10-27,1073.471
2014-10-28,1090.672
2014-10-29,1099.524
2014-10-30,1093.63
2014-10-31,1104.7
2014-11-03,1101.542
2014-11-04,1101.948
2014-11-05,1098.241
2014-11-06,1098.335
2014-11-07,1093.172
2014-11-10,1106.559
2014-11-11,1105.752
2014-11-12,1099.33
2014-11-13,1106.928
2014-11-14,1109.648
2014-11-17,1116.962
2014-11-18,1137.89
2014-11-19,1145.314
2014-11-20,1147.294
2014-11-21,1155.281
2014-11-24,1163.917
2014-11-25,1169.755
2014-11-26,1175.218
2014-11-27,1174.363
2014-11-28,1168.111
2014-12-01,1167.594
2014-12-02,1164.981
2014-12-03,1165.76
2014-12-04,1167.933
2014-12-05,1167.486
2014-12-08,1160.072
2014-12-09,1156.845
2014-12-10,1155.29
2014-12-11,1156.756
2014-12-12,1145.723
2014-12-15,1125.815
2014-12-16,1149.993
2014-12-17,1138.923
2014-12-18,1149.767
2014-12-19,1154.165
2014-12-22,1161.591
2014-12-23,1168.56
2014-12-24,1169.808
2014-12-25,1169.808
2014-12-26,1167.984
2014-12-29,1166.98
2014-12-30,1160.229
2014-12-31,1154.125
2015-01-01,1154.125
2015-01-02,1151.988
2015-01-05,1123.61
2015-01-06,1119.698
2015-01-07,1118.293
2015-01-08,1140.082
2015-01-09,1143.331
2015-01-12,1144.134
2015-01-13,1149.886
2015-01-14,1142.264
2015-01-15,1143.484
2015-01-16,1146.829
2015-01-19,1172.95
2015-01-20,1174.749
2015-01-21,1178.792
2015-01-22,1185.291
2015-01-23,1183.701
2015-01-26,1195.527
2015-01-27,1194.842
2015-01-28,1194.625
2015-01-29,1191.768
2015-01-30,1186.39
2015-02-02,1198.802
2015-02-03,1223.197
2015-02-04,1226.506
2015-02-05,1232.296
2015-02-06,1219.633
2015-02-09,1200.178
2015-02-10,1209.452
2015-02-11,1205.351
2015-02-12,1240.099
2015-02-13,1246.74
2015-02-16,1245.338
2015-02-17,1241.662
2015-02-18,1252.168
2015-02-19,1259.728
2015-02-20,1256.295
2015-02-23,1265.725
2015-02-24,1267.947
2015-02-25,1267.336
2015-02-26,1262.085
2015-02-27,1265.946
2015-03-02,1269.868
2015-03-03,1250.78
2015-03-04,1236.012
2015-03-05,1237.346
2015-03-06,1223.453
2015-03-09,1220.535
2015-03-10,1204.075
2015-03-11,1213.196
2015-03-12,1223.803
2015-03-13,1218.778
2015-03-16,1241.315
2015-03-17,1226.734
2015-03-18,1229.685
2015-03-19,1234.072
2015-03-20,1261.617
2015-03-23,1268.707
2015-03-24,1276.461
2015-03-25,1275.259
2015-03-26,1253.897
2015-03-27,1255.56
2015-03-30,1264.258
2015-03-31,1242.193
2015-04-01,1252.781
2015-04-02,1269.687
2015-04-03,1269.687
2015-04-06,1287.304
2015-04-07,1279.214
2015-04-08,1275.364
2015-04-09,1277.342
2015-04-10,1286.863
2015-04-13,1278.937
2015-04-14,1290.065
2015-04-15,1280.579
2015-04-16,1275.178
2015-04-17,1256.778
2015-04-20,1269.512
2015-04-21,1278.727
2015-04-22,1268.23
2015-04-23,1264.218
2015-04-24,1276.736
2015-04-27,1299.181
2015-04-28,1293.542
2015-04-29,1279.962
2015-04-30,1277.311
2015-05-01,1279.248
2015-05-04,1293.511
2015-05-05,1270.299
2015-05-06,1279.267
2015-05-07,1272.348
2015-05-08,1305.25
2015-05-11,1303.314
2015-05-12,1292.857
2015-05-13,1306.823
2015-05-14,1326.136
2015-05-15,1331.505
2015-05-18,1331.781
2015-05-19,1328.459
2015-05-20,1318.205
2015-05-21,1315.843
2015-05-22,1301.19
2015-05-25,1301.19
2015-05-26,1271.546
2015-05-27,1279.693
2015-05-28,1274.393
