Date,EUROPE LARGE CAP Large Cap
2015-06-19,1015.833
2015-06-22,1046.645
2015-06-23,1038.262
2015-06-24,1035.131
2015-06-25,1032.612
2015-06-26,1028.676
2015-06-29,1001.063
2015-06-30,986.353
2015-07-01,997.792
2015-07-02,995.032
2015-07-03,988.809
2015-07-06,973.941
2015-07-07,946.532
2015-07-08,959.749
2015-07-09,979.256
2015-07-10,1011.168
2015-07-13,1015.592
2015-07-14,1020.312
2015-07-15,1020.221
2015-07-16,1029.347
2015-07-17,1024.415
2015-07-20,1028.217
2015-07-21,1024.353
2015-07-22,1013.193
2015-07-23,1016.288
2015-07-24,1005.958
2015-07-27,996.224
2015-07-28,1000.535
2015-07-29,1010.474
2015-07-30,1007.1
2015-07-31,1018.052
2015-08-03,1019.147
2015-08-04,1015.376
2015-08-05,1021.103
2015-08-06,1018.265
2015-08-07,1012.03
2015-08-10,1022.716
2015-08-11,1011.86
2015-08-12,996.47
2015-08-13,1001.015
2015-08-14,997.25
2015-08-17,996.478
2015-08-18,994.225
2015-08-19,977.767
2015-08-20,970.801
2015-08-21,948.158
2015-08-24,917.023
2015-08-25,941.922
2015-08-26,923.571
2015-08-27,941.371
2015-08-28,944.946
2015-08-31,941.952
2015-09-01,919.657
2015-09-02,918.98
2015-09-03,930.012
2015-09-04,907.149
2015-09-07,915.416
2015-09-08,928.238
2015-09-09,939.362
2015-09-10,931.158
2015-09-11,927.347
2015-09-14,922.323
2015-09-15,929.269
2015-09-16,946.533
2015-09-17,945.992
2015-09-18,932.037
2015-09-21,925.167
2015-09-22,890.164
2015-09-23,891.892
2015-09-24,883.642
2015-09-25,900.413
2015-09-28,882.157
2015-09-29,878.392
2015-09-30,896.284
2015-10-01,895.045
2015-10-02,905.576
2015-10-05,928.727
2015-10-06,938.877
2015-10-07,940.037
2015-10-08,945.156
2015-10-09,955.93
2015-10-12,955.414
2015-10-13,946.667
2015-10-14,944.446
2015-10-15,954.093
2015-10-16,959.82
2015-10-19,956.346
2015-10-20,953.72
2015-10-21,953.932
2015-10-22,958.229
2015-10-23,965.764
2015-10-26,963.326
2015-10-27,953.485
2015-10-28,965.639
2015-10-29,955.441
2015-10-30,961.623
2015-11-02,963.619
2015-11-03,961.185
2015-11-04,958.516
2015-11-05,955.184
2015-11-06,946.485
2015-11-09,936.281
2015-11-10,932.841
2015-11-11,941.925
2015-11-12,928.901
2015-11-13,919.187
2015-11-16,920.248
2015-11-17,937.978
2015-11-18,936.612
2015-11-19,948.358
2015-11-20,944.529
2015-11-23,936.181
2015-11-24,927.508
2015-11-25,936.603
2015-11-26,946.995
2015-11-27,942.297
2015-11-30,942.139
2015-12-01,942.538
2015-12-02,939.343
2015-12-03,931.894
2015-12-04,930.428
2015-12-07,931.623
2015-12-08,916.274
2015-12-09,920.138
2015-12-10,915.956
2015-12-11,901.18
2015-12-14,886.357
2015-12-15,903.961
2015-12-16,908.12
2015-12-17,910.878
2015-12-18,902.351
2015-12-21,897.691
2015-12-22,901.515
2015-12-23,919.648
2015-12-24,926.231
2015-12-25,926.231
2015-12-28,922.631
2015-12-29,930.096
2015-12-30,924.818
2015-12-31,915.646
2016-01-01,915.646
2016-01-04,887.328
2016-01-05,886.444
2016-01-06,877.722
2016-01-07,864.724
2016-01-08,856.202
2016-01-11,849.209
2016-01-12,854.79
2016-01-13,860.455
2016-01-14,848.636
2016-01-15,833.429
2016-01-18,825.589
2016-01-19,838.16
2016-01-20,810.878
2016-01-21,821.51
2016-01-22,846.686
2016-01-25,841.62
2016-01-26,850.578
2016-01-27,855.816
2016-01-28,847.246
2016-01-29,856.705
2016-02-01,859.509
2016-02-02,841.381
2016-02-03,839.554
2016-02-04,848.191
2016-02-05,839.308
2016-02-08,812.422
2016-02-09,810.103
2016-02-10,816.228
2016-02-11,796.404
2016-02-12,814.063
2016-02-15,830.475
2016-02-16,826.819
2016-02-17,847.581
2016-02-18,844.323
2016-02-19,837.776
2016-02-22,847.372
2016-02-23,835.426
2016-02-24,815.456
2016-02-25,833.635
2016-02-26,838.985
2016-02-29,839.698
2016-03-01,850.81
2016-03-02,855.704
2016-03-03,860.684
2016-03-04,872.938
2016-03-07,868.902
2016-03-08,866.462
2016-03-09,867.952
2016-03-10,863.617
2016-03-11,887.344
2016-03-14,888.525
2016-03-15,878.943
2016-03-16,875.884
2016-03-17,893.597
2016-03-18,893.992
2016-03-21,889.724
2016-03-22,885.476
2016-03-23,880.517
2016-03-24,866.105
2016-03-25,866.105
2016-03-28,870.771
2016-03-29,871.398
2016-03-30,895.939
2016-03-31,888.694
2016-04-01,872.49
2016-04-04,879.352
2016-04-05,861.53
2016-04-06,868.829
2016-04-07,864.247
2016-04-08,876.457
2016-04-11,882.354
2016-04-12,882.726
2016-04-13,899.379
2016-04-14,901.967
2016-04-15,902.584
2016-04-18,908.91
2016-04-19,926.807
2016-04-20,928.818
2016-04-21,923.358
2016-04-22,916.207
2016-04-25,912.128
2016-04-26,917.126
2016-04-27,920.056
2016-04-28,922.161
2016-04-29,911.952
2016-05-02,916.901
2016-05-03,901.104
2016-05-04,887.773
2016-05-05,884.784
2016-05-06,883.889
2016-05-09,886.267
2016-05-10,894.799
2016-05-11,893.519
2016-05-12,887.171
2016-05-13,884.442
2016-05-16,887.482
2016-05-17,887.368
2016-05-18,890.648
2016-05-19,874.892
2016-05-20,886.23
2016-05-23,880.979
2016-05-24,897.905
2016-05-25,910.409
2016-05-26,915.209
2016-05-27,913.172
2016-05-30,915.202
2016-05-31,906.784
2016-06-01,901.798
2016-06-02,901.499
2016-06-03,906.708
2016-06-06,912.837
2016-06-07,922.632
2016-06-08,921.63
2016-06-09,907.316
2016-06-10,883.521
2016-06-13,867.959
2016-06-14,844.824
2016-06-15,854.914
2016-06-16,844.016
2016-06-17,862.301
2016-06-20,899.656
2016-06-21,901.617
2016-06-22,905.892
2016-06-23,924.896
2016-06-24,845.692
2016-06-27,807.141
2016-06-28,832.285
2016-06-29,862.235
2016-06-30,872.167
2016-07-01,879.014
2016-07-04,874.576
2016-07-05,860.165
2016-07-06,842.76
2016-07-07,851.26
2016-07-08,860.742
2016-07-11,873.884
2016-07-12,884.83
2016-07-13,886.047
2016-07-14,892.864
2016-07-15,889.373
2016-07-18,890.031
2016-07-19,881.355
2016-07-20,890.493
2016-07-21,889.126
2016-07-22,887.68
2016-07-25,887.758
2016-07-26,889.7
2016-07-27,893.257
2016-07-28,891.147
2016-07-29,904.96
2016-08-01,898.472
2016-08-02,889.845
2016-08-03,886.817
2016-08-04,890.783
2016-08-05,894.459
2016-08-08,894.792
2016-08-09,906.056
2016-08-10,908.166
2016-08-11,918.524
2016-08-12,916.614
2016-08-15,918.518
2016-08-16,916.364
2016-08-17,910.316
2016-08-18,920.134
2016-08-19,912.245
2016-08-22,912.467
2016-08-23,919.967
2016-08-24,917.822
2016-08-25,913.304
2016-08-26,918.013
2016-08-29,907.576
2016-08-30,911.33
2016-08-31,907.104
2016-09-01,910.33
2016-09-02,927.28
2016-09-05,926.182
2016-09-06,930.107
2016-09-07,933.718
2016-09-08,933.407
2016-09-09,918.979
2016-09-12,910.935
2016-09-13,902.884
2016-09-14,901.907
2016-09-15,906.495
2016-09-16,892.521
2016-09-19,903.7
2016-09-20,902.068
2016-09-21,903.726
2016-09-22,926.895
2016-09-23,918.451
2016-09-26,907.562
2016-09-27,902.578
2016-09-28,908.036
2016-09-29,913.699
2016-09-30,914.123
2016-10-03,913.13
2016-10-04,916.974
2016-10-05,916.429
2016-10-06,910.692
2016-10-07,904.829
2016-10-10,910.495
2016-10-11,897.69
2016-10-12,889.628
2016-10-13,882.556
2016-10-14,892.316
2016-10-17,884.644
2016-10-18,896.177
2016-10-19,898.227
2016-10-20,898.523
2016-10-21,893.652
2016-10-24,894.955
2016-10-25,890.498
2016-10-26,892.15
2016-10-27,893.638
2016-10-28,891.158
2016-10-31,887.742
2016-11-01,885.026
2016-11-02,880.169
2016-11-03,877.278
2016-11-04,873.357
2016-11-07,880.322
2016-11-08,885.283
2016-11-09,890.42
2016-11-10,883.683
2016-11-11,877.779
2016-11-14,869.428
2016-11-15,872.206
2016-11-16,865.407
2016-11-17,870.371
2016-11-18,858.313
2016-11-21,864.858
2016-11-22,863.39
2016-11-23,857.851
2016-11-24,863.262
2016-11-25,868.396
2016-11-28,859.245
2016-11-29,864.261
2016-11-30,867.62
2016-12-01,865.734
2016-12-02,865.574
2016-12-05,876.393
2016-12-06,886.447
2016-12-07,897.976
2016-12-08,896.939
2016-12-09,898.997
2016-12-12,901.766
2016-12-13,914.789
2016-12-14,911.193
2016-12-15,899.199
2016-12-16,901.676
2016-12-19,902.822
2016-12-20,902.51
2016-12-21,905.023
2016-12-22,904.706
2016-12-23,904.995
2016-12-26,904.995
2016-12-27,905.631
2016-12-28,903.068
2016-12-29,907.881
2016-12-30,915.909
2017-01-02,919.741
2017-01-03,912.217
2017-01-04,919.588
2017-01-05,930.76
2017-01-06,928.471
2017-01-09,922.125
2017-01-10,926.234
2017-01-11,917.463
2017-01-12,927.79
2017-01-13,934.215
2017-01-16,924.804
2017-01-17,930.087
2017-01-18,932.133
2017-01-19,923.924
2017-01-20,929.674
2017-01-23,930.444
2017-01-24,933.624
2017-01-25,945.201
2017-01-26,940.23
2017-01-27,939.728
2017-01-30,928.496
2017-01-31,931.83
2017-02-01,935.16
2017-02-02,935.961
2017-02-03,940.376
2017-02-06,929.97
2017-02-07,927.073
2017-02-08,930.859
2017-02-09,935.897
2017-02-10,933.389
2017-02-13,938.834
2017-02-14,934.849
2017-02-15,939.73
2017-02-16,945.737
2017-02-17,943.022
2017-02-20,943.599
2017-02-21,942.045
2017-02-22,943.283
2017-02-23,947.361
2017-02-24,938.207
2017-02-27,940.501
2017-02-28,943.0
2017-03-01,951.683
2017-03-02,949.933
2017-03-03,953.181
2017-03-06,950.83
2017-03-07,946.964
2017-03-08,945.184
2017-03-09,948.416
2017-03-10,956.478
2017-03-13,960.706
2017-03-14,955.421
2017-03-15,958.186
2017-03-16,975.39
2017-03-17,977.731
2017-03-20,976.927
2017-03-21,977.388
2017-03-22,973.108
2017-03-23,979.299
2017-03-24,979.067
2017-03-27,982.784
2017-03-28,987.5
2017-03-29,980.471
2017-03-30,983.979
2017-03-31,981.829
2017-04-03,972.975
2017-04-04,976.11
2017-04-05,975.735
2017-04-06,976.956
2017-04-07,974.613
2017-04-10,972.822
2017-04-11,975.183
2017-04-12,975.434
2017-04-13,971.557
2017-04-14,971.557
2017-04-17,975.699
2017-04-18,966.581
2017-04-19,969.407
2017-04-20,976.338
2017-04-21,969.969
2017-04-24,1007.995
2017-04-25,1016.522
2017-04-26,1016.043
2017-04-27,1012.562
2017-04-28,1012.966
2017-05-01,1014.322
2017-05-02,1020.065
2017-05-03,1021.777
2017-05-04,1033.268
2017-05-05,1044.425
2017-05-08,1038.395
2017-05-09,1039.596
2017-05-10,1039.552
2017-05-11,1035.988
2017-05-12,1045.429
2017-05-15,1052.299
2017-05-16,1063.434
2017-05-17,1057.418
2017-05-18,1049.907
2017-05-19,1061.889
2017-05-22,1066.178
2017-05-23,1067.058
2017-05-24,1063.284
2017-05-25,1065.544
2017-05-26,1060.589
2017-05-29,1059.948
2017-05-30,1057.653
2017-05-31,1063.318
2017-06-01,1065.558
2017-06-02,1072.869
2017-06-05,1070.11
2017-06-06,1064.505
2017-06-07,1062.802
2017-06-08,1059.656
2017-06-09,1060.43
2017-06-12,1052.929
2017-06-13,1057.701
2017-06-14,1059.959
2017-06-15,1045.885
2017-06-16,1056.68
2017-06-19,1063.557
2017-06-20,1052.27
2017-06-21,1051.359
2017-06-22,1053.472
2017-06-23,1054.838
2017-06-26,1060.203
2017-06-27,1061.257
2017-06-28,1067.88
2017-06-29,1059.691
2017-06-30,1052.01
2017-07-03,1061.171
2017-07-04,1056.05
2017-07-05,1055.047
2017-07-06,1055.505
2017-07-07,1053.268
2017-07-10,1056.722
2017-07-11,1052.856
2017-07-12,1069.811
2017-07-13,1070.855
2017-07-14,1076.342
2017-07-17,1077.59
2017-07-18,1074.91
2017-07-19,1077.573
2017-07-20,1084.832
2017-07-21,1075.596
2017-07-24,1072.138
2017-07-25,1079.304
2017-07-26,1080.599
2017-07-27,1081.886
2017-07-28,1078.532
2017-07-31,1080.819
2017-08-01,1089.358
2017-08-02,1088.957
2017-08-03,1092.696
2017-08-04,1092.135
2017-08-07,1094.717
2017-08-08,1091.701
2017-08-09,1083.52
2017-08-10,1074.341
2017-08-11,1067.1
2017-08-14,1077.369
2017-08-15,1072.769
2017-08-16,1078.026
2017-08-17,1075.394
2017-08-18,1068.895
2017-08-21,1070.114
2017-08-22,1074.255
2017-08-23,1073.802
2017-08-24,1074.903
2017-08-25,1079.879
2017-08-28,1082.457
2017-08-29,1077.941
2017-08-30,1074.749
2017-08-31,1080.028
2017-09-01,1085.384
2017-09-04,1082.726
2017-09-05,1082.127
2017-09-06,1085.216
2017-09-07,1094.682
2017-09-08,1097.199
2017-09-11,1105.339
2017-09-12,1108.596
2017-09-13,1105.722
2017-09-14,1102.216
2017-09-15,1107.43
2017-09-18,1109.764
2017-09-19,1112.278
2017-09-20,1113.206
2017-09-21,1110.089
2017-09-22,1115.161
2017-09-25,1108.332
2017-09-26,1099.898
2017-09-27,1101.222
2017-09-28,1107.401
2017-09-29,1116.131
2017-10-02,1113.717
2017-10-03,1116.865
2017-10-04,1115.992
2017-10-05,1114.22
2017-10-06,1111.849
2017-10-09,1114.542
2017-10-10,1121.47
2017-10-11,1124.048
2017-10-12,1124.149
2017-10-13,1125.906
2017-10-16,1122.83
2017-10-17,1116.935
2017-10-18,1122.28
2017-10-19,1123.449
2017-10-20,1119.978
2017-10-23,1117.347
2017-10-24,1115.257
2017-10-25,1112.516
2017-10-26,1113.575
2017-10-27,1108.443
2017-10-30,1113.7
2017-10-31,1119.68
2017-11-01,1121.096
2017-11-02,1122.763
2017-11-03,1119.505
2017-11-06,1118.217
2017-11-07,1111.719
2017-11-08,1112.626
2017-11-09,1105.844
2017-11-10,1105.125
2017-11-13,1099.234
2017-11-14,1100.318
2017-11-15,1099.686
2017-11-16,1103.994
2017-11-17,1101.726
2017-11-20,1106.094
2017-11-21,1109.114
2017-11-22,1112.126
2017-11-23,1117.801
2017-11-24,1126.069
2017-11-27,1119.033
2017-11-28,1121.073
2017-11-29,1121.886
2017-11-30,1123.51
2017-12-01,1110.559
2017-12-04,1119.67
2017-12-05,1115.646
2017-12-06,1111.763
2017-12-07,1112.01
2017-12-08,1116.561
2017-12-11,1121.055
2017-12-12,1123.273
2017-12-13,1122.963
2017-12-14,1118.616
2017-12-15,1116.244
2017-12-18,1133.19
2017-12-19,1127.44
2017-12-20,1125.619
2017-12-21,1131.367
2017-12-22,1126.749
2017-12-25,1126.749
2017-12-26,1128.376
2017-12-27,1132.318
2017-12-28,1133.327
2017-12-29,1139.09
2018-01-01,1139.09
2018-01-02,1139.504
2018-01-03,1142.497
2018-01-04,1158.502
2018-01-05,1165.122
2018-01-08,1162.736
2018-01-09,1163.325
2018-01-10,1165.318
2018-01-11,1168.293
2018-01-12,1180.807
2018-01-15,1191.162
2018-01-16,1187.356
2018-01-17,1187.043
2018-01-18,1188.986
2018-01-19,1193.733
2018-01-22,1201.031
2018-01-23,1207.339
2018-01-24,1209.882
2018-01-25,1215.172
2018-01-26,1214.095
2018-01-29,1204.938
2018-01-30,1199.212
2018-01-31,1200.697
2018-02-01,1194.071
2018-02-02,1175.131
2018-02-05,1155.256
2018-02-06,1119.384
2018-02-07,1135.825
2018-02-08,1115.309
2018-02-09,1097.383
2018-02-12,1113.362
2018-02-13,1113.227
2018-02-14,1128.998
2018-02-15,1141.584
2018-02-16,1150.967
2018-02-19,1139.126
2018-02-20,1140.142
2018-02-21,1139.596
2018-02-22,1138.691
2018-02-23,1139.532
2018-02-26,1145.278
2018-02-27,1138.648
2018-02-28,1126.74
2018-03-01,1112.304
2018-03-02,1099.967
2018-03-05,1112.906
2018-03-06,1120.611
2018-03-07,1124.136
2018-03-08,1129.135
2018-03-09,1132.487
2018-03-12,1135.216
2018-03-13,1131.255
2018-03-14,1126.34
2018-03-15,1129.131
2018-03-16,1129.997
2018-03-19,1121.405
2018-03-20,1121.82
2018-03-21,1119.651
2018-03-22,1106.677
2018-03-23,1100.442
2018-03-26,1100.488
2018-03-27,1110.1
2018-03-28,1112.914
2018-03-29,1113.832
2018-03-30,1113.832
2018-04-02,1115.174
2018-04-03,1106.935
2018-04-04,1106.078
2018-04-05,1127.237
2018-04-06,1126.663
2018-04-09,1132.847
2018-04-10,1146.356
2018-04-11,1143.108
2018-04-12,1143.843
2018-04-13,1145.75
2018-04-16,1145.174
2018-04-17,1151.63
2018-04-18,1158.245
2018-04-19,1156.964
2018-04-20,1149.452
2018-04-23,1148.33
2018-04-24,1149.083
2018-04-25,1138.119
2018-04-26,1143.037
2018-04-27,1145.238
2018-04-30,1146.637
2018-05-01,1136.382
2018-05-02,1140.032
2018-05-03,1131.207
2018-05-04,1137.712
2018-05-07,1143.111
2018-05-08,1137.456
2018-05-09,1146.374
2018-05-10,1148.885
2018-05-11,1156.376
2018-05-14,1159.354
2018-05-15,1150.214
2018-05-16,1145.176
2018-05-17,1153.563
2018-05-18,1148.532
2018-05-21,1150.414
2018-05-22,1156.202
2018-05-23,1135.664
2018-05-24,1130.51
2018-05-25,1124.13
2018-05-28,1117.532
2018-05-29,1097.656
2018-05-30,1106.11
2018-05-31,1103.592
2018-06-01,1113.886
2018-06-04,1120.04
2018-06-05,1113.254
2018-06-06,1122.947
2018-06-07,1125.462
2018-06-08,1117.576
2018-06-11,1130.134
2018-06-12,1126.266
2018-06-13,1126.077
2018-06-14,1128.879
2018-06-15,1114.635
2018-06-18,1104.984
2018-06-19,1093.641
2018-06-20,1097.962
2018-06-21,1091.249
2018-06-22,1107.519
2018-06-25,1087.877
2018-06-26,1086.829
2018-06-27,1089.318
2018-06-28,1081.175
2018-06-29,1098.409
2018-07-02,1083.341
2018-07-03,1096.743
2018-07-04,1097.917
2018-07-05,1108.221
2018-07-06,1115.217
2018-07-09,1121.715
2018-07-10,1121.869
2018-07-11,1106.552
2018-07-12,1111.759
2018-07-13,1112.406
2018-07-16,1111.969
2018-07-17,1111.752
2018-07-18,1114.988
2018-07-19,1110.493
2018-07-20,1117.992
2018-07-23,1116.839
2018-07-24,1126.351
2018-07-25,1119.325
2018-07-26,1127.28
2018-07-27,1131.42
2018-07-30,1133.95
2018-07-31,1136.214
2018-08-01,1127.567
2018-08-02,1111.954
2018-08-03,1117.161
2018-08-06,1112.511
2018-08-07,1122.456
2018-08-08,1120.816
2018-08-09,1119.405
2018-08-10,1092.943
2018-08-13,1088.423
2018-08-14,1084.703
2018-08-15,1064.425
2018-08-16,1077.162
2018-08-17,1078.013
2018-08-20,1086.428
2018-08-21,1096.976
2018-08-22,1103.99
2018-08-23,1099.289
2018-08-24,1105.15
2018-08-27,1114.916
2018-08-28,1117.781
2018-08-29,1118.724
2018-08-30,1111.137
2018-08-31,1098.714
2018-09-03,1099.401
2018-09-04,1085.055
2018-09-05,1079.805
2018-09-06,1073.919
2018-09-07,1070.091
2018-09-10,1076.896
2018-09-11,1073.844
2018-09-12,1082.75
2018-09-13,1087.243
2018-09-14,1089.551
2018-09-17,1093.153
2018-09-18,1095.001
2018-09-19,1097.023
2018-09-20,1113.623
2018-09-21,1121.644
2018-09-24,1118.144
2018-09-25,1123.391
2018-09-26,1123.39
2018-09-27,1122.142
2018-09-28,1106.246
2018-10-01,1105.086
2018-10-02,1097.672
2018-10-03,1102.001
2018-10-04,1090.056
2018-10-05,1079.899
2018-10-08,1066.1
2018-10-09,1068.643
2018-10-10,1060.565
2018-10-11,1041.094
2018-10-12,1037.259
2018-10-15,1042.874
2018-10-16,1055.918
2018-10-17,1047.192
2018-10-18,1038.184
2018-10-19,1040.511
2018-10-22,1033.724
2018-10-23,1019.528
2018-10-24,1011.693
2018-10-25,1014.52
2018-10-26,1006.085
2018-10-29,1015.531
2018-10-30,1013.155
2018-10-31,1027.813
2018-11-01,1036.979
2018-11-02,1036.646
2018-11-05,1040.085
2018-11-06,1037.769
2018-11-07,1053.634
2018-11-08,1052.003
2018-11-09,1042.179
2018-11-12,1023.77
2018-11-13,1033.219
2018-11-14,1029.334
2018-11-15,1023.177
2018-11-16,1027.951
2018-11-19,1026.506
2018-11-20,1012.47
2018-11-21,1022.158
2018-11-22,1016.002
2018-11-23,1013.066
2018-11-26,1025.606
2018-11-27,1019.166
2018-11-28,1018.04
2018-11-29,1029.252
2018-11-30,1023.287
2018-12-03,1035.856
2018-12-04,1029.552
2018-12-05,1015.56
2018-12-06,988.099
2018-12-07,995.454
2018-12-10,976.97
2018-12-11,987.273
2018-12-12,1007.094
2018-12-13,1004.522
2018-12-14,994.06
2018-12-17,986.732
2018-12-18,980.089
2018-12-19,987.792
2018-12-20,974.077
2018-12-21,974.169
2018-12-24,969.763
2018-12-25,969.763
2018-12-26,968.494
2018-12-27,951.951
2018-12-28,973.952
2018-12-31,977.318
2019-01-01,977.318
2019-01-02,969.563
2019-01-03,965.112
2019-01-04,993.17
2019-01-07,993.25
2019-01-08,998.718
2019-01-09,1008.763
2019-01-10,1013.491
2019-01-11,1009.942
2019-01-14,1004.597
2019-01-15,1005.546
2019-01-16,1005.305
2019-01-17,1003.926
2019-01-18,1021.296
2019-01-21,1018.695
2019-01-22,1013.226
2019-01-23,1014.593
2019-01-24,1014.147
2019-01-25,1024.568
2019-01-28,1017.775
2019-01-29,1024.298
2019-01-30,1029.719
2019-01-31,1037.737
2019-02-01,1039.875
2019-02-04,1036.646
2019-02-05,1050.455
2019-02-06,1049.229
2019-02-07,1032.232
2019-02-08,1024.879
2019-02-11,1028.031
2019-02-12,1035.352
2019-02-13,1039.794
2019-02-14,1035.722
2019-02-15,1050.44
2019-02-18,1056.074
2019-02-19,1056.584
2019-02-20,1065.24
2019-02-21,1062.71
2019-02-22,1063.891
2019-02-25,1067.158
2019-02-26,1071.574
2019-02-27,1071.498
2019-02-28,1072.78
2019-03-01,1075.429
2019-03-04,1071.896
2019-03-05,1073.211
2019-03-06,1074.526
2019-03-07,1064.833
2019-03-08,1055.709
2019-03-11,1062.944
2019-03-12,1066.352
2019-03-13,1076.3
2019-03-14,1084.094
2019-03-15,1093.388
2019-03-18,1098.303
2019-03-19,1105.267
2019-03-20,1096.423
2019-03-21,1097.837
2019-03-22,1076.901
2019-03-25,1076.494
2019-03-26,1081.069
2019-03-27,1078.978
2019-03-28,1076.146
2019-03-29,1082.056
2019-04-01,1093.553
2019-04-02,1094.163
2019-04-03,1107.273
2019-04-04,1104.448
2019-04-05,1105.853
2019-04-08,1109.111
2019-04-09,1106.04
2019-04-10,1106.075
2019-04-11,1108.3
2019-04-12,1113.475
2019-04-15,1114.657
2019-04-16,1116.817
2019-04-17,1119.274
2019-04-18,1115.953
2019-04-19,1115.953
2019-04-22,1115.338
2019-04-23,1115.725
2019-04-24,1113.359
2019-04-25,1106.621
2019-04-26,1110.716
2019-04-29,1112.53
2019-04-30,1118.92
2019-05-01,1120.592
2019-05-02,1110.419
2019-05-03,1115.51
2019-05-06,1108.004
2019-05-07,1090.634
2019-05-08,1094.354
2019-05-09,1081.133
2019-05-10,1084.881
2019-05-13,1073.403
2019-05-14,1080.743
2019-05-15,1086.279
2019-05-16,1098.439
2019-05-17,1093.221
2019-05-20,1084.307
2019-05-21,1091.051
2019-05-22,1087.197
2019-05-23,1073.016
2019-05-24,1084.68
2019-05-27,1086.462
2019-05-28,1081.47
2019-05-29,1064.376
2019-05-30,1067.169
2019-05-31,1059.381
2019-06-03,1070.486
2019-06-04,1080.007
2019-06-05,1085.467
2019-06-06,1088.364
2019-06-07,1103.478
2019-06-10,1104.034
2019-06-11,1110.867
2019-06-12,1107.71
2019-06-13,1104.799
2019-06-14,1096.101
2019-06-17,1095.317
2019-06-18,1110.355
2019-06-19,1113.791
2019-06-20,1125.292
2019-06-21,1124.218
2019-06-24,1128.229
2019-06-25,1125.632
2019-06-26,1122.258
2019-06-27,1122.032
2019-06-28,1130.751
2019-07-01,1132.658
2019-07-02,1134.972
2019-07-03,1142.355
2019-07-04,1143.57
2019-07-05,1130.276
2019-07-08,1129.3
2019-07-09,1123.698
2019-07-10,1125.902
2019-07-11,1124.183
2019-07-12,1122.99
2019-07-15,1125.704
2019-07-16,1125.472
2019-07-17,1121.454
2019-07-18,1119.158
2019-07-19,1119.763
2019-07-22,1121.687
2019-07-23,1125.457
2019-07-24,1123.615
2019-07-25,1119.231
2019-07-26,1120.001
2019-07-29,1121.618
2019-07-30,1107.059
2019-07-31,1108.326
2019-08-01,1104.733
2019-08-02,1081.404
2019-08-05,1064.669
2019-08-06,1059.439
2019-08-07,1064.293
2019-08-08,1082.261
2019-08-09,1073.595
2019-08-12,1072.55
2019-08-13,1076.304
2019-08-14,1055.376
2019-08-15,1049.963
2019-08-16,1062.494
2019-08-19,1073.083
2019-08-20,1065.041
2019-08-21,1077.326
2019-08-22,1071.624
2019-08-23,1065.258
2019-08-26,1066.048
2019-08-27,1070.8
2019-08-28,1068.127
2019-08-29,1078.652
2019-08-30,1079.476
2019-09-02,1079.1
2019-09-03,1076.591
2019-09-04,1092.646
2019-09-05,1101.31
2019-09-06,1104.874
2019-09-09,1102.929
2019-09-10,1103.866
2019-09-11,1107.267
2019-09-12,1113.013
2019-09-13,1120.582
2019-09-16,1105.392
2019-09-17,1110.462
2019-09-18,1111.903
2019-09-19,1119.191
2019-09-20,1118.602
2019-09-23,1109.44
2019-09-24,1108.277
2019-09-25,1098.906
2019-09-26,1103.963
2019-09-27,1109.601
2019-09-30,1109.315
2019-10-01,1095.385
2019-10-02,1068.383
2019-10-03,1072.61
2019-10-04,1079.345
2019-10-07,1088.827
2019-10-08,1073.8
2019-10-09,1081.174
2019-10-10,1091.48
2019-10-11,1116.45
2019-10-14,1110.101
2019-10-15,1121.539
2019-10-16,1121.608
2019-10-17,1126.907
2019-10-18,1125.707
2019-10-21,1133.62
2019-10-22,1134.418
2019-10-23,1134.501
2019-10-24,1140.182
2019-10-25,1141.042
2019-10-28,1142.255
2019-10-29,1142.742
2019-10-30,1144.989
2019-10-31,1141.882
2019-11-01,1150.76
2019-11-04,1161.22
2019-11-05,1155.752
2019-11-06,1159.068
2019-11-07,1159.388
2019-11-08,1153.602
2019-11-11,1154.575
2019-11-12,1157.061
2019-11-13,1153.563
2019-11-14,1148.55
2019-11-15,1157.891
2019-11-18,1160.267
2019-11-19,1158.68
2019-11-20,1151.845
2019-11-21,1149.344
2019-11-22,1149.969
2019-11-25,1158.784
2019-11-26,1157.212
2019-11-27,1159.346
2019-11-28,1158.847
2019-11-29,1155.884
2019-12-02,1142.488
2019-12-03,1135.506
2019-12-04,1149.092
2019-12-05,1146.919
2019-12-06,1156.477
2019-12-09,1155.661
2019-12-10,1155.587
2019-12-11,1158.5
2019-12-12,1166.059
2019-12-13,1178.256
2019-12-16,1195.133
2019-12-17,1189.718
2019-12-18,1186.124
2019-12-19,1187.383
2019-12-20,1194.016
2019-12-23,1193.156
2019-12-24,1194.853
2019-12-25,1194.853
2019-12-26,1196.036
2019-12-27,1204.953
2019-12-30,1198.459
2019-12-31,1200.007
2020-01-01,1200.007
2020-01-02,1208.79
2020-01-03,1202.829
2020-01-06,1201.748
2020-01-07,1198.813
2020-01-08,1198.955
2020-01-09,1200.694
2020-01-10,1200.379
2020-01-13,1200.071
2020-01-14,1201.513
2020-01-15,1205.558
2020-01-16,1206.934
2020-01-17,1213.753
2020-01-20,1210.153
2020-01-21,1209.597
2020-01-22,1204.687
2020-01-23,1193.767
2020-01-24,1201.386
2020-01-27,1172.575
2020-01-28,1181.434
2020-01-29,1185.517
