Date,EUROPE LARGE CAP Large Cap
2010-09-09,723.359
2010-09-10,721.392
2010-09-13,734.289
2010-09-14,740.144
2010-09-15,740.37
2010-09-16,738.752
2010-09-17,732.897
2010-09-20,745.203
2010-09-21,743.749
2010-09-22,748.617
2010-09-23,744.029
2010-09-24,760.258
2010-09-27,756.514
2010-09-28,758.668
2010-09-29,756.888
2010-09-30,755.865
2010-10-01,759.523
2010-10-04,751.578
2010-10-05,770.732
2010-10-06,777.409
2010-10-07,779.834
2010-10-08,779.249
2010-10-11,779.525
2010-10-12,773.964
2010-10-13,792.365
2010-10-14,797.475
2010-10-15,794.27
2010-10-18,794.654
2010-10-19,780.471
2010-10-20,793.423
2010-10-21,799.43
2010-10-22,792.316
2010-10-25,797.12
2010-10-26,789.24
2010-10-27,778.591
2010-10-28,789.145
2010-10-29,789.385
2010-11-01,789.682
2010-11-02,801.645
2010-11-03,798.315
2010-11-04,824.11
2010-11-05,816.223
2010-11-08,808.451
2010-11-09,813.391
2010-11-10,795.648
2010-11-11,794.648
2010-11-12,793.486
2010-11-15,793.361
2010-11-16,772.302
2010-11-17,776.013
2010-11-18,790.986
2010-11-19,788.949
2010-11-22,780.594
2010-11-23,758.048
2010-11-24,763.245
2010-11-25,765.78
2010-11-26,752.986
2010-11-29,733.063
2010-11-30,728.06
2010-12-01,745.292
2010-12-02,763.445
2010-12-03,773.431
2010-12-06,768.92
2010-12-07,779.336
2010-12-08,775.277
2010-12-09,776.494
2010-12-10,779.967
2010-12-13,792.027
2010-12-14,794.243
2010-12-15,787.286
2010-12-16,782.169
2010-12-17,775.202
2010-12-20,777.767
2010-12-21,787.748
2010-12-22,786.345
2010-12-23,785.604
2010-12-24,787.975
2010-12-27,782.972
2010-12-28,783.417
2010-12-29,786.003
2010-12-30,783.799
2010-12-31,787.817
2011-01-03,790.395
2011-01-04,795.33
2011-01-05,785.783
2011-01-06,782.046
2011-01-07,777.07
2011-01-10,767.624
2011-01-11,776.141
2011-01-12,795.204
2011-01-13,807.672
2011-01-14,808.204
2011-01-17,804.678
2011-01-18,818.773
2011-01-19,813.838
2011-01-20,800.451
2011-01-21,816.763
2011-01-24,825.148
2011-01-25,818.915
2011-01-26,826.541
2011-01-27,829.508
2011-01-28,815.77
2011-01-31,820.235
2011-02-01,837.704
2011-02-02,841.375
2011-02-03,831.098
2011-02-04,827.956
2011-02-07,834.91
2011-02-08,842.808
2011-02-09,841.677
2011-02-10,833.972
2011-02-11,833.925
2011-02-14,830.582
2011-02-15,836.096
2011-02-16,840.424
2011-02-17,845.935
2011-02-18,849.451
2011-02-21,840.364
2011-02-22,836.673
2011-02-23,832.74
2011-02-24,829.766
2011-02-25,836.687
2011-02-28,847.097
2011-03-01,842.055
2011-03-02,839.569
2011-03-03,846.178
2011-03-04,843.43
2011-03-07,840.684
2011-03-08,837.379
2011-03-09,836.292
2011-03-10,820.076
2011-03-11,816.075
2011-03-14,814.581
2011-03-15,795.721
2011-03-16,780.691
2011-03-17,801.474
2011-03-18,809.016
2011-03-21,826.073
2011-03-22,826.567
2011-03-23,825.67
2011-03-24,838.358
2011-03-25,835.974
2011-03-28,834.387
2011-03-29,833.125
2011-03-30,841.089
2011-03-31,838.381
2011-04-01,848.97
2011-04-04,854.88
2011-04-05,855.073
2011-04-06,866.01
2011-04-07,861.269
2011-04-08,873.533
2011-04-11,872.894
2011-04-12,860.251
2011-04-13,867.074
2011-04-14,860.75
2011-04-15,860.757
2011-04-18,833.976
2011-04-19,844.272
2011-04-20,871.449
2011-04-21,879.498
2011-04-22,879.498
2011-04-25,877.467
2011-04-26,885.351
2011-04-27,889.88
2011-04-28,904.132
2011-04-29,908.354
2011-05-02,912.592
2011-05-03,905.683
2011-05-04,895.916
2011-05-05,877.815
2011-05-06,883.743
2011-05-09,865.382
2011-05-10,878.807
2011-05-11,878.288
2011-05-12,866.21
2011-05-13,862.622
2011-05-16,864.463
2011-05-17,851.779
2011-05-18,860.46
2011-05-19,865.969
2011-05-20,859.185
2011-05-23,837.99
2011-05-24,844.769
2011-05-25,849.326
2011-05-26,850.761
2011-05-27,866.339
2011-05-30,865.826
2011-05-31,879.871
2011-06-01,874.587
2011-06-02,863.006
2011-06-03,867.252
2011-06-06,864.709
2011-06-07,868.626
2011-06-08,856.23
2011-06-09,859.458
2011-06-10,839.686
2011-06-13,842.894
2011-06-14,855.24
2011-06-15,835.052
2011-06-16,824.024
2011-06-17,835.115
2011-06-20,832.198
2011-06-21,847.393
2011-06-22,846.1
2011-06-23,818.107
2011-06-24,818.04
2011-06-27,825.088
2011-06-28,833.998
2011-06-29,849.469
2011-06-30,865.243
2011-07-01,870.484
2011-07-04,873.464
2011-07-05,871.284
2011-07-06,859.583
2011-07-07,866.604
2011-07-08,853.524
2011-07-11,826.718
2011-07-12,820.676
2011-07-13,836.398
2011-07-14,829.907
2011-07-15,826.238
2011-07-18,806.901
2011-07-19,822.574
2011-07-20,833.791
2011-07-21,853.242
2011-07-22,856.593
2011-07-25,852.764
2011-07-26,858.786
2011-07-27,843.299
2011-07-28,840.166
2011-07-29,837.908
2011-08-01,818.691
2011-08-02,805.944
2011-08-03,795.259
2011-08-04,761.475
2011-08-05,748.872
2011-08-08,719.861
2011-08-09,729.545
2011-08-10,698.95
2011-08-11,720.567
2011-08-12,744.237
2011-08-15,756.907
2011-08-16,754.909
2011-08-17,759.907
2011-08-18,717.834
2011-08-19,710.392
2011-08-22,714.386
2011-08-23,720.967
2011-08-24,731.472
2011-08-25,719.178
2011-08-26,714.542
2011-08-29,731.061
2011-08-30,733.454
2011-08-31,753.035
2011-09-01,750.522
2011-09-02,729.814
2011-09-05,694.388
2011-09-06,686.866
2011-09-07,708.103
2011-09-08,711.489
2011-09-09,678.842
2011-09-12,656.998
2011-09-13,667.124
2011-09-14,676.46
2011-09-15,699.168
2011-09-16,700.109
2011-09-19,676.188
2011-09-20,694.293
2011-09-21,681.147
2011-09-22,639.07
2011-09-23,646.847
2011-09-26,657.521
2011-09-27,694.653
2011-09-28,685.528
2011-09-29,692.571
2011-09-30,673.721
2011-10-03,659.214
2011-10-04,642.478
2011-10-05,664.3
2011-10-06,687.161
2011-10-07,696.573
2011-10-10,716.783
2011-10-11,714.175
2011-10-12,733.822
2011-10-13,721.13
2011-10-14,735.442
2011-10-17,724.272
2011-10-18,716.911
2011-10-19,728.352
2011-10-20,712.132
2011-10-21,740.493
2011-10-24,748.312
2011-10-25,743.922
2011-10-26,741.283
2011-10-27,785.622
2011-10-28,786.101
2011-10-31,756.611
2011-11-01,717.474
2011-11-02,730.847
2011-11-03,741.708
2011-11-04,734.888
2011-11-07,731.176
2011-11-08,741.017
2011-11-09,716.865
2011-11-10,714.658
2011-11-11,739.277
2011-11-14,726.603
2011-11-15,716.935
2011-11-16,718.259
2011-11-17,708.742
2011-11-18,704.046
2011-11-21,679.154
2011-11-22,675.936
2011-11-23,660.267
2011-11-24,656.729
2011-11-25,659.23
2011-11-28,687.964
2011-11-29,691.948
2011-11-30,723.922
2011-12-01,719.722
2011-12-02,724.531
2011-12-05,732.451
2011-12-06,725.899
2011-12-07,725.18
2011-12-08,710.724
2011-12-09,722.444
2011-12-12,701.812
2011-12-13,698.907
2011-12-14,677.973
2011-12-15,686.81
2011-12-16,685.667
2011-12-19,684.832
2011-12-20,702.306
2011-12-21,695.681
2011-12-22,704.167
2011-12-23,708.912
2011-12-26,708.912
2011-12-27,710.47
2011-12-28,698.67
2011-12-29,704.034
2011-12-30,713.548
2012-01-02,721.075
2012-01-03,736.251
2012-01-04,724.342
2012-01-05,711.77
2012-01-06,707.436
2012-01-09,705.281
2012-01-10,720.338
2012-01-11,711.654
2012-01-12,715.246
2012-01-13,706.949
2012-01-16,713.36
2012-01-17,723.038
2012-01-18,727.77
2012-01-19,740.542
2012-01-20,739.633
2012-01-23,750.552
2012-01-24,745.19
2012-01-25,740.92
2012-01-26,759.503
2012-01-27,750.307
2012-01-30,741.78
2012-01-31,745.086
2012-02-01,765.654
2012-02-02,765.2
2012-02-03,775.244
2012-02-06,771.894
2012-02-07,780.223
2012-02-08,779.153
2012-02-09,784.276
2012-02-10,770.204
2012-02-13,777.871
2012-02-14,771.228
2012-02-15,772.624
2012-02-16,772.046
2012-02-17,783.362
2012-02-20,795.165
2012-02-21,791.806
2012-02-22,783.858
2012-02-23,787.03
2012-02-24,796.997
2012-02-27,791.411
2012-02-28,794.264
2012-02-29,791.407
2012-03-01,797.187
2012-03-02,789.855
2012-03-05,787.303
2012-03-06,760.478
2012-03-07,765.124
2012-03-08,786.037
2012-03-09,780.567
2012-03-12,780.001
2012-03-13,791.82
2012-03-14,789.616
2012-03-15,794.323
2012-03-16,804.574
2012-03-19,808.152
2012-03-20,797.606
2012-03-21,794.978
2012-03-22,786.185
2012-03-23,790.37
2012-03-26,800.663
2012-03-27,796.698
2012-03-28,786.621
2012-03-29,775.815
2012-03-30,785.353
2012-04-02,796.891
2012-04-03,789.762
2012-04-04,761.61
2012-04-05,759.502
2012-04-06,759.502
2012-04-09,760.08
2012-04-10,741.804
2012-04-11,749.362
2012-04-12,759.827
2012-04-13,743.475
2012-04-16,745.59
2012-04-17,765.656
2012-04-18,760.021
2012-04-19,757.018
2012-04-20,765.795
2012-04-23,745.134
2012-04-24,757.526
2012-04-25,763.859
2012-04-26,768.372
2012-04-27,775.23
2012-04-30,769.218
2012-05-01,772.338
2012-05-02,764.703
2012-05-03,765.348
2012-05-04,751.701
2012-05-07,753.702
2012-05-08,738.636
2012-05-09,733.886
2012-05-10,739.857
2012-05-11,742.033
2012-05-14,722.942
2012-05-15,715.129
2012-05-16,709.708
2012-05-17,700.157
2012-05-18,694.19
2012-05-21,700.339
2012-05-22,713.072
2012-05-23,688.259
2012-05-24,695.593
2012-05-25,693.824
2012-05-28,694.364
2012-05-29,698.876
2012-05-30,680.92
2012-05-31,677.473
2012-06-01,665.221
2012-06-04,669.105
2012-06-05,669.343
2012-06-06,687.45
2012-06-07,698.077
2012-06-08,691.23
2012-06-11,694.161
2012-06-12,697.019
2012-06-13,702.189
2012-06-14,701.083
2012-06-15,708.928
2012-06-18,706.944
2012-06-19,723.911
2012-06-20,728.406
2012-06-21,719.062
2012-06-22,710.246
2012-06-25,696.521
2012-06-26,696.295
2012-06-27,705.263
2012-06-28,700.265
2012-06-29,733.153
2012-07-02,737.683
2012-07-03,746.525
2012-07-04,740.623
2012-07-05,732.109
2012-07-06,721.091
2012-07-09,717.911
2012-07-10,720.976
2012-07-11,721.844
2012-07-12,710.5
2012-07-13,723.373
2012-07-16,724.157
2012-07-17,720.747
2012-07-18,732.306
2012-07-19,739.218
2012-07-20,723.189
2012-07-23,703.129
2012-07-24,697.454
2012-07-25,698.824
2012-07-26,726.055
2012-07-27,740.015
2012-07-30,744.284
2012-07-31,741.728
2012-08-01,744.733
2012-08-02,727.537
2012-08-03,756.648
2012-08-06,763.808
2012-08-07,770.385
2012-08-08,769.526
2012-08-09,769.374
2012-08-10,768.419
2012-08-13,767.941
2012-08-14,771.146
2012-08-15,768.432
2012-08-16,775.418
2012-08-17,774.97
2012-08-20,774.323
2012-08-21,785.808
2012-08-22,775.503
2012-08-23,778.109
2012-08-24,775.348
2012-08-27,779.082
2012-08-28,776.952
2012-08-29,772.922
2012-08-30,765.034
2012-08-31,774.457
2012-09-03,780.218
2012-09-04,769.565
2012-09-05,772.263
2012-09-06,792.834
2012-09-07,804.28
2012-09-10,801.175
2012-09-11,808.495
2012-09-12,811.012
2012-09-13,811.323
2012-09-14,836.006
2012-09-17,832.584
2012-09-18,824.155
2012-09-19,828.034
2012-09-20,819.693
2012-09-21,825.84
2012-09-24,819.023
2012-09-25,825.383
2012-09-26,802.774
2012-09-27,806.609
2012-09-28,796.14
2012-10-01,810.435
2012-10-02,810.065
2012-10-03,807.484
2012-10-04,813.108
2012-10-05,825.006
2012-10-08,811.64
2012-10-09,803.493
2012-10-10,800.096
2012-10-11,808.977
2012-10-12,806.241
2012-10-15,808.301
2012-10-16,825.025
2012-10-17,835.548
2012-10-18,834.912
2012-10-19,824.622
2012-10-22,823.85
2012-10-23,803.35
2012-10-24,807.278
2012-10-25,808.108
2012-10-26,807.603
2012-10-29,802.725
2012-10-30,814.879
2012-10-31,808.301
2012-11-01,817.194
2012-11-02,815.005
2012-11-05,806.243
2012-11-06,811.762
2012-11-07,797.812
2012-11-08,795.31
2012-11-09,793.614
2012-11-12,791.754
2012-11-13,795.476
2012-11-14,789.19
2012-11-15,785.737
2012-11-16,772.005
2012-11-19,796.55
2012-11-20,798.053
2012-11-21,801.453
2012-11-22,809.685
2012-11-23,819.146
2012-11-26,815.559
2012-11-27,815.491
2012-11-28,815.07
2012-11-29,828.673
2012-11-30,828.596
2012-12-03,833.838
2012-12-04,835.198
2012-12-05,835.985
2012-12-06,836.707
2012-12-07,833.844
2012-12-10,835.298
2012-12-11,842.744
2012-12-12,846.072
2012-12-13,846.102
2012-12-14,846.517
2012-12-17,849.736
2012-12-18,856.479
2012-12-19,862.367
2012-12-20,860.963
2012-12-21,854.793
2012-12-24,854.836
2012-12-25,854.836
2012-12-26,856.014
2012-12-27,856.93
2012-12-28,851.256
2012-12-31,851.528
2013-01-01,851.528
2013-01-02,871.947
2013-01-03,867.36
2013-01-04,867.537
2013-01-07,867.253
2013-01-08,864.075
2013-01-09,868.838
2013-01-10,877.846
2013-01-11,885.767
2013-01-14,884.263
2013-01-15,883.094
2013-01-16,880.089
2013-01-17,887.763
2013-01-18,882.033
2013-01-21,885.971
2013-01-22,883.55
2013-01-23,885.364
2013-01-24,894.225
2013-01-25,903.452
2013-01-28,901.645
2013-01-29,906.923
2013-01-30,907.981
2013-01-31,903.309
2013-02-01,913.391
2013-02-04,889.979
2013-02-05,893.639
2013-02-06,890.049
2013-02-07,877.438
2013-02-08,887.565
2013-02-11,882.388
2013-02-12,892.511
2013-02-13,894.023
2013-02-14,886.306
2013-02-15,884.599
2013-02-18,883.311
2013-02-19,893.588
2013-02-20,891.463
2013-02-21,868.398
2013-02-22,875.727
2013-02-25,879.66
2013-02-26,858.784
2013-02-27,869.479
2013-02-28,875.876
2013-03-01,866.492
2013-03-04,867.713
2013-03-05,884.724
2013-03-06,880.91
2013-03-07,886.896
2013-03-08,887.908
2013-03-11,889.488
2013-03-12,890.171
2013-03-13,885.757
2013-03-14,898.074
2013-03-15,900.511
2013-03-18,890.462
2013-03-19,881.75
2013-03-20,889.871
2013-03-21,882.251
2013-03-22,886.44
2013-03-25,876.089
2013-03-26,875.995
2013-03-27,867.387
2013-03-28,874.443
2013-03-29,874.443
2013-04-01,875.449
2013-04-02,886.268
2013-04-03,878.227
2013-04-04,869.894
2013-04-05,868.253
2013-04-08,869.827
2013-04-09,873.928
2013-04-10,890.979
2013-04-11,898.883
2013-04-12,889.112
2013-04-15,884.131
2013-04-16,880.626
2013-04-17,860.886
2013-04-18,863.68
2013-04-19,868.844
2013-04-22,866.826
2013-04-23,887.368
2013-04-24,893.472
2013-04-25,900.461
2013-04-26,899.301
2013-04-29,910.515
2013-04-30,914.834
2013-05-01,916.073
2013-05-02,911.789
2013-05-03,924.544
2013-05-06,920.382
2013-05-07,925.302
2013-05-08,938.494
2013-05-09,933.347
2013-05-10,928.376
2013-05-13,927.252
2013-05-14,931.393
2013-05-15,930.325
2013-05-16,933.653
2013-05-17,930.162
2013-05-20,936.145
2013-05-21,938.26
2013-05-22,941.22
2013-05-23,922.851
2013-05-24,923.025
2013-05-27,926.662
2013-05-28,932.41
2013-05-29,922.746
2013-05-30,932.224
2013-05-31,916.843
2013-06-03,914.267
2013-06-04,920.688
2013-06-05,907.864
2013-06-06,904.328
2013-06-07,918.626
2013-06-10,916.011
2013-06-11,911.221
2013-06-12,912.192
2013-06-13,908.959
2013-06-14,912.612
2013-06-17,920.022
2013-06-18,921.79
2013-06-19,920.054
2013-06-20,876.999
2013-06-21,864.796
2013-06-24,849.07
2013-06-25,859.965
2013-06-26,870.52
2013-06-27,876.017
2013-06-28,871.294
2013-07-01,883.1
2013-07-02,878.804
2013-07-03,868.786
2013-07-04,885.887
2013-07-05,867.632
2013-07-08,882.217
2013-07-09,883.452
2013-07-10,889.282
2013-07-11,907.118
2013-07-12,906.618
2013-07-15,910.138
2013-07-16,909.79
2013-07-17,912.471
2013-07-18,919.96
2013-07-19,923.706
2013-07-22,929.088
2013-07-23,928.34
2013-07-24,934.94
2013-07-25,930.119
2013-07-26,929.947
2013-07-29,929.584
2013-07-30,929.745
2013-07-31,932.65
2013-08-01,940.22
2013-08-02,946.291
2013-08-05,944.079
2013-08-06,945.129
2013-08-07,944.337
2013-08-08,952.586
2013-08-09,956.071
2013-08-12,952.772
2013-08-13,954.443
2013-08-14,959.562
2013-08-15,949.278
2013-08-16,958.114
2013-08-19,953.504
2013-08-20,951.137
2013-08-21,942.311
2013-08-22,949.302
2013-08-23,957.26
2013-08-26,955.06
2013-08-27,939.875
2013-08-28,933.615
2013-08-29,931.682
2013-08-30,920.059
2013-09-02,937.303
2013-09-03,930.73
2013-09-04,935.944
2013-09-05,936.99
2013-09-06,944.799
2013-09-09,949.839
2013-09-10,962.806
2013-09-11,969.464
2013-09-12,969.859
2013-09-13,968.434
2013-09-16,981.193
2013-09-17,976.305
2013-09-18,981.236
2013-09-19,1001.832
2013-09-20,996.139
2013-09-23,990.157
2013-09-24,991.996
2013-09-25,992.992
2013-09-26,991.584
2013-09-27,993.222
2013-09-30,987.18
2013-10-01,993.061
2013-10-02,991.229
2013-10-03,989.86
2013-10-04,989.306
2013-10-07,985.453
2013-10-08,979.484
2013-10-09,968.609
2013-10-10,985.397
2013-10-11,992.967
2013-10-14,996.451
2013-10-15,998.598
2013-10-16,1000.415
2013-10-17,1015.161
2013-10-18,1025.02
2013-10-21,1026.076
2013-10-22,1039.365
2013-10-23,1033.329
2013-10-24,1039.857
2013-10-25,1038.776
2013-10-28,1036.673
2013-10-29,1039.68
2013-10-30,1039.597
2013-10-31,1029.953
2013-11-01,1019.643
2013-11-04,1024.78
2013-11-05,1020.297
2013-11-06,1028.494
2013-11-07,1017.353
2013-11-08,1013.53
2013-11-11,1020.645
2013-11-12,1017.11
2013-11-13,1009.908
2013-11-14,1022.64
2013-11-15,1026.4
2013-11-18,1036.361
2013-11-19,1029.148
2013-11-20,1026.943
2013-11-21,1025.087
2013-11-22,1030.578
2013-11-25,1033.491
2013-11-26,1030.193
2013-11-27,1036.584
2013-11-28,1042.282
2013-11-29,1043.311
2013-12-02,1035.336
2013-12-03,1022.079
2013-12-04,1013.633
2013-12-05,1011.465
2013-12-06,1021.14
2013-12-09,1025.397
2013-12-10,1020.685
2013-12-11,1016.766
2013-12-12,1004.683
2013-12-13,1001.012
2013-12-16,1016.345
2013-12-17,1006.466
2013-12-18,1017.84
2013-12-19,1028.503
2013-12-20,1033.927
2013-12-23,1044.047
2013-12-24,1043.392
2013-12-25,1043.392
2013-12-26,1045.714
2013-12-27,1063.722
2013-12-30,1064.063
2013-12-31,1065.08
2014-01-01,1065.08
2014-01-02,1046.503
2014-01-03,1048.223
2014-01-06,1047.677
2014-01-07,1053.551
2014-01-08,1053.672
2014-01-09,1047.459
2014-01-10,1058.895
2014-01-13,1059.563
2014-01-14,1063.927
2014-01-15,1068.153
2014-01-16,1067.435
2014-01-17,1069.515
2014-01-20,1069.29
2014-01-21,1068.813
2014-01-22,1071.485
2014-01-23,1069.322
2014-01-24,1043.949
2014-01-27,1034.197
2014-01-28,1038.938
2014-01-29,1031.348
2014-01-30,1028.412
2014-01-31,1020.282
2014-02-03,1008.52
2014-02-04,1005.438
2014-02-05,1008.606
2014-02-06,1028.493
2014-02-07,1037.539
2014-02-10,1040.399
2014-02-11,1056.162
2014-02-12,1057.801
2014-02-13,1062.363
2014-02-14,1069.631
2014-02-17,1074.503
2014-02-18,1078.947
2014-02-19,1081.206
2014-02-20,1077.85
2014-02-21,1084.61
2014-02-24,1089.472
2014-02-25,1089.736
2014-02-26,1082.486
2014-02-27,1081.983
2014-02-28,1093.356
2014-03-03,1065.849
2014-03-04,1085.36
2014-03-05,1084.548
2014-03-06,1093.286
2014-03-07,1080.734
2014-03-10,1077.455
2014-03-11,1076.299
2014-03-12,1068.838
2014-03-13,1058.732
2014-03-14,1051.55
2014-03-17,1062.072
2014-03-18,1068.328
2014-03-19,1067.148
2014-03-20,1058.839
2014-03-21,1060.917
2014-03-24,1050.859
2014-03-25,1064.152
2014-03-26,1071.611
2014-03-27,1070.585
2014-03-28,1080.27
2014-03-31,1083.724
2014-04-01,1090.436
2014-04-02,1090.257
2014-04-03,1088.055
2014-04-04,1092.834
2014-04-07,1083.441
2014-04-08,1087.028
2014-04-09,1092.723
2014-04-10,1091.878
2014-04-11,1078.585
2014-04-14,1081.501
2014-04-15,1072.055
2014-04-16,1083.275
2014-04-17,1090.2
2014-04-18,1090.2
2014-04-21,1088.164
2014-04-22,1101.432
2014-04-23,1097.867
2014-04-24,1101.054
2014-04-25,1094.238
2014-04-28,1098.312
2014-04-29,1109.861
2014-04-30,1114.556
2014-05-01,1116.255
2014-05-02,1113.777
2014-05-05,1113.238
2014-05-06,1113.851
2014-05-07,1115.52
2014-05-08,1123.754
2014-05-09,1111.885
2014-05-12,1120.097
2014-05-13,1119.695
2014-05-14,1121.748
2014-05-15,1115.379
2014-05-16,1119.581
2014-05-19,1118.64
2014-05-20,1114.776
2014-05-21,1118.754
2014-05-22,1119.205
2014-05-23,1119.658
2014-05-26,1127.476
2014-05-27,1126.077
2014-05-28,1123.496
2014-05-29,1126.268
2014-05-30,1127.102
2014-06-02,1126.879
2014-06-03,1123.908
2014-06-04,1123.485
2014-06-05,1127.211
2014-06-06,1135.469
2014-06-09,1135.906
2014-06-10,1136.123
2014-06-11,1130.785
2014-06-12,1132.52
2014-06-13,1129.863
2014-06-16,1128.296
2014-06-17,1129.281
2014-06-18,1131.412
2014-06-19,1143.408
2014-06-20,1138.629
2014-06-23,1134.856
2014-06-24,1134.038
2014-06-25,1125.586
2014-06-26,1119.667
2014-06-27,1124.233
2014-06-30,1127.984
2014-07-01,1137.25
2014-07-02,1137.513
2014-07-03,1144.469
2014-07-04,1139.65
2014-07-07,1130.242
2014-07-08,1117.282
2014-07-09,1119.922
2014-07-10,1105.539
2014-07-11,1107.234
2014-07-14,1118.793
2014-07-15,1110.179
2014-07-16,1121.83
2014-07-17,1109.068
2014-07-18,1108.174
2014-07-21,1103.464
2014-07-22,1113.685
2014-07-23,1114.668
2014-07-24,1120.092
2014-07-25,1109.328
2014-07-28,1108.522
2014-07-29,1109.219
2014-07-30,1100.594
2014-07-31,1087.186
2014-08-01,1077.858
2014-08-04,1075.082
2014-08-05,1075.101
2014-08-06,1066.811
2014-08-07,1058.704
2014-08-08,1057.18
2014-08-11,1068.129
2014-08-12,1063.04
2014-08-13,1070.373
2014-08-14,1073.379
2014-08-15,1068.816
2014-08-18,1080.07
2014-08-19,1082.432
2014-08-20,1080.194
2014-08-21,1086.948
2014-08-22,1079.215
2014-08-25,1089.038
2014-08-26,1097.464
2014-08-27,1098.18
2014-08-28,1089.303
2014-08-29,1092.672
2014-09-01,1092.395
2014-09-02,1090.703
2014-09-03,1099.746
2014-09-04,1097.959
2014-09-05,1093.112
2014-09-08,1088.512
2014-09-09,1081.75
2014-09-10,1082.226
2014-09-11,1082.752
2014-09-12,1081.887
2014-09-15,1082.061
2014-09-16,1080.395
2014-09-17,1086.091
2014-09-18,1093.719
2014-09-19,1088.893
2014-09-22,1081.697
2014-09-23,1071.048
2014-09-24,1074.7
2014-09-25,1060.601
2014-09-26,1059.004
2014-09-29,1053.66
2014-09-30,1055.631
2014-10-01,1044.181
2014-10-02,1023.519
2014-10-03,1020.813
2014-10-06,1028.078
2014-10-07,1017.909
2014-10-08,1014.606
2014-10-09,1013.013
2014-10-10,990.174
2014-10-13,995.533
2014-10-14,993.448
2014-10-15,968.356
2014-10-16,964.593
2014-10-17,990.177
2014-10-20,985.098
2014-10-21,1001.094
2014-10-22,1002.464
2014-10-23,1008.765
2014-10-24,1006.951
2014-10-27,1004.189
2014-10-28,1016.081
2014-10-29,1019.434
2014-10-30,1013.773
2014-10-31,1025.294
2014-11-03,1012.594
2014-11-04,1008.26
2014-11-05,1018.638
2014-11-06,1017.357
2014-11-07,1010.103
2014-11-10,1019.55
2014-11-11,1021.667
2014-11-12,1014.352
2014-11-13,1016.979
2014-11-14,1016.297
2014-11-17,1019.524
2014-11-18,1031.683
2014-11-19,1032.494
2014-11-20,1029.94
2014-11-21,1041.542
2014-11-24,1044.61
2014-11-25,1049.995
2014-11-26,1053.735
2014-11-27,1052.658
2014-11-28,1051.05
2014-12-01,1046.627
2014-12-02,1046.214
2014-12-03,1044.261
2014-12-04,1039.103
2014-12-05,1045.98
2014-12-08,1037.75
2014-12-09,1024.702
2014-12-10,1019.798
2014-12-11,1017.698
2014-12-12,996.283
2014-12-15,969.851
2014-12-16,994.507
2014-12-17,987.163
2014-12-18,1006.598
2014-12-19,1008.867
2014-12-22,1013.143
2014-12-23,1012.46
2014-12-24,1013.114
2014-12-25,1013.114
2014-12-26,1012.128
2014-12-29,1014.234
2014-12-30,1002.035
2014-12-31,1001.047
2015-01-01,1001.047
2015-01-02,991.043
2015-01-05,959.946
2015-01-06,952.532
2015-01-07,948.394
2015-01-08,975.451
2015-01-09,963.761
2015-01-12,968.63
2015-01-13,979.441
2015-01-14,964.48
2015-01-15,975.027
2015-01-16,979.86
2015-01-19,992.404
2015-01-20,995.407
2015-01-21,1003.188
2015-01-22,1004.676
2015-01-23,1008.018
2015-01-26,1013.558
2015-01-27,1016.85
2015-01-28,1012.225
2015-01-29,1010.537
2015-01-30,1000.135
2015-02-02,1007.5
2015-02-03,1025.333
2015-02-04,1027.892
2015-02-05,1028.517
2015-02-06,1022.719
2015-02-09,1015.311
2015-02-10,1019.14
2015-02-11,1014.624
2015-02-12,1027.466
2015-02-13,1037.638
2015-02-16,1036.346
2015-02-17,1037.925
2015-02-18,1042.52
2015-02-19,1047.876
2015-02-20,1048.643
2015-02-23,1054.383
2015-02-24,1059.213
2015-02-25,1059.756
2015-02-26,1057.372
2015-02-27,1062.303
2015-03-02,1057.401
2015-03-03,1047.642
2015-03-04,1045.611
2015-03-05,1050.778
2015-03-06,1035.597
2015-03-09,1031.722
2015-03-10,1008.303
2015-03-11,1010.721
2015-03-12,1014.418
2015-03-13,1008.069
2015-03-16,1023.425
2015-03-17,1019.59
2015-03-18,1027.337
2015-03-19,1031.188
2015-03-20,1057.871
2015-03-23,1063.706
2015-03-24,1064.466
2015-03-25,1060.402
2015-03-26,1045.97
2015-03-27,1046.361
2015-03-30,1051.95
2015-03-31,1035.478
2015-04-01,1040.969
2015-04-02,1051.053
2015-04-03,1051.053
2015-04-06,1063.445
2015-04-07,1066.993
2015-04-08,1059.5
2015-04-09,1059.789
2015-04-10,1064.766
2015-04-13,1061.035
2015-04-14,1067.979
2015-04-15,1066.552
2015-04-16,1067.939
2015-04-17,1056.725
2015-04-20,1064.746
2015-04-21,1068.253
2015-04-22,1066.664
2015-04-23,1070.811
2015-04-24,1080.483
2015-04-27,1093.412
2015-04-28,1086.901
2015-04-29,1078.923
2015-04-30,1080.78
2015-05-01,1079.938
2015-05-04,1080.233
2015-05-05,1067.486
2015-05-06,1077.94
2015-05-07,1069.487
2015-05-08,1096.118
2015-05-11,1093.178
2015-05-12,1088.444
2015-05-13,1095.759
2015-05-14,1106.533
2015-05-15,1106.318
2015-05-18,1104.628
2015-05-19,1099.486
2015-05-20,1102.943
2015-05-21,1109.51
2015-05-22,1099.853
2015-05-25,1096.983
2015-05-26,1075.497
2015-05-27,1087.938
2015-05-28,1086.99
2015-05-29,1072.055
2015-06-01,1066.989
2015-06-02,1078.365
