Date,SINGAPORE MID VALUE Mid Cap
2010-08-17,1178.572
2010-08-18,1179.415
2010-08-19,1187.677
2010-08-20,1178.191
2010-08-23,1169.629
2010-08-24,1156.052
2010-08-25,1168.178
2010-08-26,1168.973
2010-08-27,1174.892
2010-08-30,1180.098
2010-08-31,1186.735
2010-09-01,1213.71
2010-09-02,1214.08
2010-09-03,1228.99
2010-09-06,1239.97
2010-09-07,1239.224
2010-09-08,1241.454
2010-09-09,1254.677
2010-09-10,1255.426
2010-09-13,1278.847
2010-09-14,1260.627
2010-09-15,1271.448
2010-09-16,1279.3
2010-09-17,1271.545
2010-09-20,1278.62
2010-09-21,1288.65
2010-09-22,1298.664
2010-09-23,1298.359
2010-09-24,1307.537
2010-09-27,1307.959
2010-09-28,1317.273
2010-09-29,1346.444
2010-09-30,1365.664
2010-10-01,1355.166
2010-10-04,1362.625
2010-10-05,1354.473
2010-10-06,1354.9
2010-10-07,1356.733
2010-10-08,1351.332
2010-10-11,1352.591
2010-10-12,1343.238
2010-10-13,1343.173
2010-10-14,1341.343
2010-10-15,1354.935
2010-10-18,1349.035
2010-10-19,1331.602
2010-10-20,1326.746
2010-10-21,1334.727
2010-10-22,1339.718
2010-10-25,1338.969
2010-10-26,1325.562
2010-10-27,1314.939
2010-10-28,1323.129
2010-10-29,1338.381
2010-11-01,1359.508
2010-11-02,1383.42
2010-11-03,1389.906
2010-11-04,1401.148
2010-11-05,1397.009
2010-11-08,1412.824
2010-11-09,1420.141
2010-11-10,1400.285
2010-11-11,1396.951
2010-11-12,1371.663
2010-11-15,1356.166
2010-11-16,1340.207
2010-11-17,1341.133
2010-11-18,1346.037
2010-11-19,1334.317
2010-11-22,1349.252
2010-11-23,1307.736
2010-11-24,1306.757
2010-11-25,1311.728
2010-11-26,1297.271
2010-11-29,1284.665
2010-11-30,1274.477
2010-12-01,1307.996
2010-12-02,1337.136
2010-12-03,1333.718
2010-12-06,1324.818
2010-12-07,1333.569
2010-12-08,1318.554
2010-12-09,1322.085
2010-12-10,1322.135
2010-12-13,1324.93
2010-12-14,1333.299
2010-12-15,1312.449
2010-12-16,1290.752
2010-12-17,1280.17
2010-12-20,1270.437
2010-12-21,1283.136
2010-12-22,1298.289
2010-12-23,1295.23
2010-12-24,1301.208
2010-12-27,1308.056
2010-12-28,1327.956
2010-12-29,1346.42
2010-12-30,1347.89
2010-12-31,1348.373
2011-01-03,1358.065
2011-01-04,1364.155
2011-01-05,1366.396
2011-01-06,1374.668
2011-01-07,1371.471
2011-01-10,1361.48
2011-01-11,1365.561
2011-01-12,1375.142
2011-01-13,1376.185
2011-01-14,1368.921
2011-01-17,1368.358
2011-01-18,1373.321
2011-01-19,1376.339
2011-01-20,1347.045
2011-01-21,1357.709
2011-01-24,1366.759
2011-01-25,1368.969
2011-01-26,1383.333
2011-01-27,1383.383
2011-01-28,1376.025
2011-01-31,1352.801
2011-02-01,1362.278
2011-02-02,1383.058
2011-02-03,1379.209
2011-02-04,1379.967
2011-02-07,1375.814
2011-02-08,1377.846
2011-02-09,1365.148
2011-02-10,1346.164
2011-02-11,1325.451
2011-02-14,1322.376
2011-02-15,1320.448
2011-02-16,1325.443
2011-02-17,1322.882
2011-02-18,1323.702
2011-02-21,1319.21
2011-02-22,1297.976
2011-02-23,1303.02
2011-02-24,1289.322
2011-02-25,1307.571
2011-02-28,1313.739
2011-03-01,1332.869
2011-03-02,1309.865
2011-03-03,1313.093
2011-03-04,1320.001
2011-03-07,1324.934
2011-03-08,1332.99
2011-03-09,1338.237
2011-03-10,1326.979
2011-03-11,1311.6
2011-03-14,1314.322
2011-03-15,1273.708
2011-03-16,1283.383
2011-03-17,1267.079
2011-03-18,1262.639
2011-03-21,1289.914
2011-03-22,1302.112
2011-03-23,1307.914
2011-03-24,1337.082
2011-03-25,1339.318
2011-03-28,1342.581
2011-03-29,1354.659
2011-03-30,1364.93
2011-03-31,1353.332
2011-04-01,1353.247
2011-04-04,1360.273
2011-04-05,1353.696
2011-04-06,1361.478
2011-04-07,1356.379
2011-04-08,1368.163
2011-04-11,1363.612
2011-04-12,1359.326
2011-04-13,1369.108
2011-04-14,1381.422
2011-04-15,1384.029
2011-04-18,1365.359
2011-04-19,1371.196
2011-04-20,1381.457
2011-04-21,1394.605
2011-04-22,1394.605
2011-04-25,1396.796
2011-04-26,1396.929
2011-04-27,1408.63
2011-04-28,1413.289
2011-04-29,1426.031
2011-05-02,1426.148
2011-05-03,1411.692
2011-05-04,1385.722
2011-05-05,1383.191
2011-05-06,1389.444
2011-05-09,1391.299
2011-05-10,1396.125
2011-05-11,1402.315
2011-05-12,1388.38
2011-05-13,1398.239
2011-05-16,1377.301
2011-05-17,1375.481
2011-05-18,1386.009
2011-05-19,1398.388
2011-05-20,1405.747
2011-05-23,1377.15
2011-05-24,1383.908
2011-05-25,1383.994
2011-05-26,1385.468
2011-05-27,1397.351
2011-05-30,1411.036
2011-05-31,1427.885
2011-06-01,1425.17
2011-06-02,1414.976
2011-06-03,1422.616
2011-06-06,1405.623
2011-06-07,1406.128
2011-06-08,1401.52
2011-06-09,1395.562
2011-06-10,1380.551
2011-06-13,1368.085
2011-06-14,1391.272
2011-06-15,1375.415
2011-06-16,1362.209
2011-06-17,1355.761
2011-06-20,1365.876
2011-06-21,1381.362
2011-06-22,1376.06
2011-06-23,1369.796
2011-06-24,1378.091
2011-06-27,1365.011
2011-06-28,1367.302
2011-06-29,1380.188
2011-06-30,1401.298
2011-07-01,1409.828
2011-07-04,1420.02
2011-07-05,1416.742
2011-07-06,1410.154
2011-07-07,1433.248
2011-07-08,1439.557
2011-07-11,1419.344
2011-07-12,1406.613
2011-07-13,1420.389
2011-07-14,1422.05
2011-07-15,1422.156
2011-07-18,1419.218
2011-07-19,1423.133
2011-07-20,1437.598
2011-07-21,1451.878
2011-07-22,1459.364
2011-07-25,1452.559
2011-07-26,1464.967
2011-07-27,1460.865
2011-07-28,1456.482
2011-07-29,1454.488
2011-08-01,1465.86
2011-08-02,1463.616
2011-08-03,1443.619
2011-08-04,1422.555
2011-08-05,1382.667
2011-08-08,1347.231
2011-08-09,1349.169
2011-08-10,1321.182
2011-08-11,1313.679
2011-08-12,1330.912
2011-08-15,1370.945
2011-08-16,1361.812
2011-08-17,1371.261
2011-08-18,1349.597
2011-08-19,1337.768
2011-08-22,1333.902
2011-08-23,1347.084
2011-08-24,1351.204
2011-08-25,1357.9
2011-08-26,1358.112
2011-08-29,1368.554
2011-08-30,1366.625
2011-08-31,1402.31
2011-09-01,1389.874
2011-09-02,1389.909
2011-09-05,1365.058
2011-09-06,1367.46
2011-09-07,1379.657
2011-09-08,1384.023
2011-09-09,1355.139
2011-09-12,1313.668
2011-09-13,1308.317
2011-09-14,1321.217
2011-09-15,1330.985
2011-09-16,1351.861
2011-09-19,1301.162
2011-09-20,1317.268
2011-09-21,1303.122
2011-09-22,1255.196
2011-09-23,1264.27
2011-09-26,1241.308
2011-09-27,1285.136
2011-09-28,1266.23
2011-09-29,1261.408
2011-09-30,1240.08
2011-10-03,1220.0
2011-10-04,1197.827
2011-10-05,1212.564
2011-10-06,1211.872
2011-10-07,1224.627
2011-10-10,1253.031
2011-10-11,1252.318
2011-10-12,1263.804
2011-10-13,1270.849
2011-10-14,1291.88
2011-10-17,1297.246
2011-10-18,1289.569
2011-10-19,1289.904
2011-10-20,1274.242
2011-10-21,1285.18
2011-10-24,1297.502
2011-10-25,1312.337
2011-10-26,1300.462
2011-10-27,1353.208
2011-10-28,1368.356
2011-10-31,1353.012
2011-11-01,1300.023
2011-11-02,1315.613
2011-11-03,1306.724
2011-11-04,1323.493
2011-11-07,1318.604
2011-11-08,1323.974
2011-11-09,1304.979
2011-11-10,1281.535
2011-11-11,1294.755
2011-11-14,1304.09
2011-11-15,1299.387
2011-11-16,1304.099
2011-11-17,1297.002
2011-11-18,1274.335
2011-11-21,1257.199
2011-11-22,1269.23
2011-11-23,1251.282
2011-11-24,1254.792
2011-11-25,1244.369
2011-11-28,1265.046
2011-11-29,1263.325
2011-11-30,1292.08
2011-12-01,1311.111
2011-12-02,1321.512
2011-12-05,1326.638
2011-12-06,1315.49
2011-12-07,1311.706
2011-12-08,1274.336
2011-12-09,1254.742
2011-12-12,1250.739
2011-12-13,1241.012
2011-12-14,1226.754
2011-12-15,1229.434
2011-12-16,1243.147
2011-12-19,1219.06
2011-12-20,1237.144
2011-12-21,1252.103
2011-12-22,1262.46
2011-12-23,1264.588
2011-12-26,1264.588
2011-12-27,1258.912
2011-12-28,1255.278
2011-12-29,1254.244
2011-12-30,1247.432
2012-01-02,1247.432
2012-01-03,1281.817
2012-01-04,1286.261
2012-01-05,1276.592
2012-01-06,1284.881
2012-01-09,1272.755
2012-01-10,1298.85
2012-01-11,1302.215
2012-01-12,1297.123
2012-01-13,1315.74
2012-01-16,1304.776
2012-01-17,1331.317
2012-01-18,1329.164
2012-01-19,1331.848
2012-01-20,1343.349
2012-01-23,1351.039
2012-01-24,1347.156
2012-01-25,1365.766
2012-01-26,1377.644
2012-01-27,1387.294
2012-01-30,1376.932
2012-01-31,1397.223
2012-02-01,1398.783
2012-02-02,1411.04
2012-02-03,1414.852
2012-02-06,1422.703
2012-02-07,1436.499
2012-02-08,1453.676
2012-02-09,1451.502
2012-02-10,1426.978
2012-02-13,1441.916
2012-02-14,1433.674
2012-02-15,1447.686
2012-02-16,1432.2
2012-02-17,1452.353
2012-02-20,1471.61
2012-02-21,1473.447
2012-02-22,1468.007
2012-02-23,1471.263
2012-02-24,1472.914
2012-02-27,1461.69
2012-02-28,1472.233
2012-02-29,1495.221
2012-03-01,1495.146
2012-03-02,1504.181
2012-03-05,1478.924
2012-03-06,1449.884
2012-03-07,1438.323
2012-03-08,1482.096
2012-03-09,1480.11
2012-03-12,1471.381
2012-03-13,1478.117
2012-03-14,1479.21
2012-03-15,1484.279
2012-03-16,1486.058
2012-03-19,1480.294
2012-03-20,1475.374
2012-03-21,1478.785
2012-03-22,1468.284
2012-03-23,1481.933
2012-03-26,1476.553
2012-03-27,1508.678
2012-03-28,1508.37
2012-03-29,1492.104
2012-03-30,1505.679
2012-04-02,1511.578
2012-04-03,1514.164
2012-04-04,1496.669
2012-04-05,1492.819
2012-04-06,1492.819
2012-04-09,1476.387
2012-04-10,1486.002
2012-04-11,1474.444
2012-04-12,1489.967
2012-04-13,1497.789
2012-04-16,1492.975
2012-04-17,1495.906
2012-04-18,1501.045
2012-04-19,1509.308
2012-04-20,1511.991
2012-04-23,1500.002
2012-04-24,1510.839
2012-04-25,1511.893
2012-04-26,1519.181
2012-04-27,1520.585
2012-04-30,1518.196
2012-05-01,1520.1
2012-05-02,1526.562
2012-05-03,1521.534
2012-05-04,1505.115
2012-05-07,1461.196
2012-05-08,1462.054
2012-05-09,1444.661
2012-05-10,1458.113
2012-05-11,1449.48
2012-05-14,1433.027
2012-05-15,1439.277
2012-05-16,1412.189
2012-05-17,1421.093
2012-05-18,1383.427
2012-05-21,1393.095
2012-05-22,1415.58
2012-05-23,1392.671
2012-05-24,1391.399
2012-05-25,1389.196
2012-05-28,1400.872
2012-05-29,1407.348
2012-05-30,1391.89
2012-05-31,1393.339
2012-06-01,1374.655
2012-06-04,1359.685
2012-06-05,1368.316
2012-06-06,1393.334
2012-06-07,1391.366
2012-06-08,1371.347
2012-06-11,1398.556
2012-06-12,1398.019
2012-06-13,1405.554
2012-06-14,1397.104
2012-06-15,1420.159
2012-06-18,1430.54
2012-06-19,1442.586
2012-06-20,1451.156
2012-06-21,1430.476
2012-06-22,1423.46
2012-06-25,1414.895
2012-06-26,1427.764
2012-06-27,1441.566
2012-06-28,1450.713
2012-06-29,1485.05
2012-07-02,1494.937
2012-07-03,1518.938
2012-07-04,1507.101
2012-07-05,1531.384
2012-07-06,1530.878
2012-07-09,1504.96
2012-07-10,1532.975
2012-07-11,1548.907
2012-07-12,1523.285
2012-07-13,1541.187
2012-07-16,1541.957
2012-07-17,1556.468
2012-07-18,1571.07
2012-07-19,1585.652
2012-07-20,1572.379
2012-07-23,1533.646
2012-07-24,1550.684
2012-07-25,1553.073
2012-07-26,1565.178
2012-07-27,1573.365
2012-07-30,1586.934
2012-07-31,1601.485
2012-08-01,1604.423
2012-08-02,1592.972
2012-08-03,1607.062
2012-08-06,1615.614
2012-08-07,1600.389
2012-08-08,1598.054
2012-08-09,1597.861
2012-08-10,1596.497
2012-08-13,1597.514
2012-08-14,1609.89
2012-08-15,1596.682
2012-08-16,1593.753
2012-08-17,1593.426
2012-08-20,1594.57
2012-08-21,1599.319
2012-08-22,1586.095
2012-08-23,1601.801
2012-08-24,1600.134
2012-08-27,1591.263
2012-08-28,1581.929
2012-08-29,1593.59
2012-08-30,1576.701
2012-08-31,1595.255
2012-09-03,1592.729
2012-09-04,1586.52
2012-09-05,1577.088
2012-09-06,1579.183
2012-09-07,1600.467
2012-09-10,1595.524
2012-09-11,1600.118
2012-09-12,1613.451
2012-09-13,1610.747
2012-09-14,1649.348
2012-09-17,1645.189
2012-09-18,1634.276
2012-09-19,1640.456
2012-09-20,1635.004
2012-09-21,1654.007
2012-09-24,1630.287
2012-09-25,1626.281
2012-09-26,1621.245
2012-09-27,1634.884
2012-09-28,1643.086
2012-10-01,1633.107
2012-10-02,1639.671
2012-10-03,1625.126
2012-10-04,1628.909
2012-10-05,1643.669
2012-10-08,1629.142
2012-10-09,1632.365
2012-10-10,1625.331
2012-10-11,1621.006
2012-10-12,1633.648
2012-10-15,1636.463
2012-10-16,1643.377
2012-10-17,1645.432
2012-10-18,1644.798
2012-10-19,1637.509
2012-10-22,1633.816
2012-10-23,1633.961
2012-10-24,1628.631
2012-10-25,1655.656
2012-10-26,1654.638
2012-10-29,1637.416
2012-10-30,1627.352
2012-10-31,1625.737
2012-11-01,1611.902
2012-11-02,1614.37
2012-11-05,1609.578
2012-11-06,1600.882
2012-11-07,1621.924
2012-11-08,1599.76
2012-11-09,1584.818
2012-11-12,1595.79
2012-11-13,1596.9
2012-11-14,1587.913
2012-11-15,1561.33
2012-11-16,1554.916
2012-11-19,1566.394
2012-11-20,1573.813
2012-11-21,1585.594
2012-11-22,1595.852
2012-11-23,1602.145
2012-11-26,1618.934
2012-11-27,1612.395
2012-11-28,1615.508
2012-11-29,1648.425
2012-11-30,1655.717
2012-12-03,1649.372
2012-12-04,1645.927
2012-12-05,1646.783
2012-12-06,1650.083
2012-12-07,1664.343
2012-12-10,1667.794
2012-12-11,1666.8
2012-12-12,1674.366
2012-12-13,1676.64
2012-12-14,1686.946
2012-12-17,1678.232
2012-12-18,1675.914
2012-12-19,1680.869
2012-12-20,1688.229
2012-12-21,1676.853
2012-12-24,1685.812
2012-12-25,1685.812
2012-12-26,1690.868
2012-12-27,1692.534
2012-12-28,1700.245
2012-12-31,1691.323
2013-01-01,1691.323
2013-01-02,1712.051
2013-01-03,1705.077
2013-01-04,1702.259
2013-01-07,1699.235
2013-01-08,1704.317
2013-01-09,1713.967
2013-01-10,1742.977
2013-01-11,1730.474
2013-01-14,1718.684
2013-01-15,1714.305
2013-01-16,1713.53
2013-01-17,1709.497
2013-01-18,1713.075
2013-01-21,1707.092
2013-01-22,1705.334
2013-01-23,1720.126
2013-01-24,1714.561
2013-01-25,1711.843
2013-01-28,1704.37
2013-01-29,1709.086
2013-01-30,1720.018
2013-01-31,1720.352
2013-02-01,1716.656
2013-02-04,1714.851
2013-02-05,1706.968
2013-02-06,1721.014
2013-02-07,1714.65
2013-02-08,1717.764
2013-02-11,1712.849
2013-02-12,1714.162
2013-02-13,1726.927
2013-02-14,1737.604
2013-02-15,1737.997
2013-02-18,1738.828
2013-02-19,1750.464
2013-02-20,1756.751
2013-02-21,1745.053
2013-02-22,1737.375
2013-02-25,1729.712
2013-02-26,1718.034
2013-02-27,1726.332
2013-02-28,1741.727
2013-03-01,1728.755
2013-03-04,1689.662
2013-03-05,1697.8
2013-03-06,1717.829
2013-03-07,1719.433
2013-03-08,1703.392
2013-03-11,1701.416
2013-03-12,1715.393
2013-03-13,1714.593
2013-03-14,1708.443
2013-03-15,1702.478
2013-03-18,1691.155
2013-03-19,1695.634
2013-03-20,1691.347
2013-03-21,1705.147
2013-03-22,1709.21
2013-03-25,1718.529
2013-03-26,1724.686
2013-03-27,1734.043
2013-03-28,1724.157
2013-03-29,1724.157
2013-04-01,1724.972
2013-04-02,1736.09
2013-04-03,1749.828
2013-04-04,1739.493
2013-04-05,1748.578
2013-04-08,1741.358
2013-04-09,1748.338
2013-04-10,1758.047
2013-04-11,1765.466
2013-04-12,1779.232
2013-04-15,1771.775
2013-04-16,1759.266
2013-04-17,1744.21
2013-04-18,1747.953
2013-04-19,1749.293
2013-04-22,1748.427
2013-04-23,1737.533
2013-04-24,1750.805
2013-04-25,1769.349
2013-04-26,1785.812
2013-04-29,1803.255
2013-04-30,1805.202
2013-05-01,1802.86
2013-05-02,1791.278
2013-05-03,1791.448
2013-05-06,1806.2
2013-05-07,1811.564
2013-05-08,1826.724
2013-05-09,1831.225
2013-05-10,1810.462
2013-05-13,1809.008
2013-05-14,1815.237
2013-05-15,1811.613
2013-05-16,1801.198
2013-05-17,1790.851
2013-05-20,1789.158
2013-05-21,1796.329
2013-05-22,1789.584
2013-05-23,1717.588
2013-05-24,1718.675
2013-05-27,1722.669
2013-05-28,1719.666
2013-05-29,1696.313
2013-05-30,1681.899
2013-05-31,1648.098
2013-06-03,1656.87
2013-06-04,1692.714
2013-06-05,1672.98
2013-06-06,1644.572
2013-06-07,1645.088
2013-06-10,1622.087
2013-06-11,1617.488
2013-06-12,1605.177
2013-06-13,1589.657
2013-06-14,1612.99
2013-06-17,1614.354
2013-06-18,1620.685
2013-06-19,1621.737
2013-06-20,1553.687
2013-06-21,1541.926
2013-06-24,1496.702
2013-06-25,1521.708
2013-06-26,1537.555
2013-06-27,1553.615
2013-06-28,1568.709
2013-07-01,1566.998
2013-07-02,1576.429
2013-07-03,1548.412
2013-07-04,1556.693
2013-07-05,1559.927
2013-07-08,1540.566
2013-07-09,1554.284
2013-07-10,1569.915
2013-07-11,1619.074
2013-07-12,1611.057
2013-07-15,1608.498
2013-07-16,1612.067
2013-07-17,1597.936
2013-07-18,1606.453
2013-07-19,1609.219
2013-07-22,1619.831
2013-07-23,1637.563
2013-07-24,1644.251
2013-07-25,1636.797
2013-07-26,1643.714
2013-07-29,1632.863
2013-07-30,1631.57
2013-07-31,1619.872
2013-08-01,1617.46
2013-08-02,1617.821
2013-08-05,1621.249
2013-08-06,1618.014
2013-08-07,1620.673
2013-08-08,1630.646
2013-08-09,1633.175
2013-08-12,1624.093
2013-08-13,1618.188
2013-08-14,1607.342
2013-08-15,1594.521
2013-08-16,1591.892
2013-08-19,1572.286
2013-08-20,1552.573
2013-08-21,1534.469
2013-08-22,1519.963
2013-08-23,1524.829
2013-08-26,1539.774
2013-08-27,1523.736
2013-08-28,1516.28
2013-08-29,1522.821
2013-08-30,1530.484
2013-09-02,1540.558
2013-09-03,1545.015
2013-09-04,1524.612
2013-09-05,1519.569
2013-09-06,1535.233
2013-09-09,1546.088
2013-09-10,1562.145
2013-09-11,1565.316
2013-09-12,1573.197
2013-09-13,1569.104
2013-09-16,1618.029
2013-09-17,1612.212
2013-09-18,1619.56
2013-09-19,1664.2
2013-09-20,1646.205
2013-09-23,1639.834
2013-09-24,1631.539
2013-09-25,1635.001
2013-09-26,1639.712
2013-09-27,1641.051
2013-09-30,1621.302
2013-10-01,1631.55
2013-10-02,1629.362
2013-10-03,1623.543
2013-10-04,1621.941
2013-10-07,1614.781
2013-10-08,1610.685
2013-10-09,1612.585
2013-10-10,1628.202
2013-10-11,1632.523
2013-10-14,1629.351
2013-10-15,1631.383
2013-10-16,1637.551
2013-10-17,1642.403
2013-10-18,1666.752
2013-10-21,1669.127
2013-10-22,1680.66
2013-10-23,1680.875
2013-10-24,1688.562
2013-10-25,1691.476
2013-10-28,1692.063
2013-10-29,1699.056
2013-10-30,1719.792
2013-10-31,1717.715
2013-11-01,1700.977
2013-11-04,1692.616
2013-11-05,1690.469
2013-11-06,1696.455
2013-11-07,1695.559
2013-11-08,1683.665
2013-11-11,1674.377
2013-11-12,1667.414
2013-11-13,1665.947
2013-11-14,1678.129
2013-11-15,1695.455
2013-11-18,1705.473
2013-11-19,1703.511
2013-11-20,1696.49
2013-11-21,1673.817
2013-11-22,1675.491
2013-11-25,1674.693
2013-11-26,1681.597
2013-11-27,1667.447
2013-11-28,1665.137
2013-11-29,1665.113
2013-12-02,1665.589
2013-12-03,1658.682
2013-12-04,1640.1
2013-12-05,1613.474
2013-12-06,1614.894
2013-12-09,1621.189
2013-12-10,1613.242
2013-12-11,1592.668
2013-12-12,1592.244
2013-12-13,1597.823
2013-12-16,1587.758
2013-12-17,1595.644
2013-12-18,1585.535
2013-12-19,1573.463
2013-12-20,1585.97
2013-12-23,1599.76
2013-12-24,1610.428
2013-12-25,1610.428
2013-12-26,1611.823
2013-12-27,1620.048
2013-12-30,1615.883
2013-12-31,1630.646
2014-01-01,1630.646
2014-01-02,1626.7
2014-01-03,1601.642
2014-01-06,1599.812
2014-01-07,1591.736
2014-01-08,1605.533
2014-01-09,1597.427
2014-01-10,1603.688
2014-01-13,1606.074
2014-01-14,1591.405
2014-01-15,1589.519
2014-01-16,1581.009
2014-01-17,1584.978
2014-01-20,1579.481
2014-01-21,1578.595
2014-01-22,1587.808
2014-01-23,1570.829
2014-01-24,1556.471
2014-01-27,1558.972
2014-01-28,1568.451
2014-01-29,1570.499
2014-01-30,1561.516
2014-01-31,1557.363
2014-02-03,1543.799
2014-02-04,1538.733
2014-02-05,1537.005
2014-02-06,1550.137
2014-02-07,1562.31
2014-02-10,1560.266
2014-02-11,1572.956
2014-02-12,1571.508
2014-02-13,1572.891
2014-02-14,1577.108
2014-02-17,1591.088
2014-02-18,1590.411
2014-02-19,1609.938
2014-02-20,1609.477
2014-02-21,1611.054
2014-02-24,1620.948
2014-02-25,1629.954
2014-02-26,1623.962
2014-02-27,1636.219
2014-02-28,1635.271
2014-03-03,1629.779
2014-03-04,1640.554
2014-03-05,1650.523
2014-03-06,1665.773
2014-03-07,1661.71
2014-03-10,1650.917
2014-03-11,1665.281
2014-03-12,1656.75
2014-03-13,1656.696
2014-03-14,1663.408
2014-03-17,1665.619
2014-03-18,1669.362
2014-03-19,1667.813
2014-03-20,1636.376
2014-03-21,1650.806
2014-03-24,1662.951
2014-03-25,1665.185
2014-03-26,1684.6
2014-03-27,1700.982
2014-03-28,1713.539
2014-03-31,1716.45
2014-04-01,1717.105
2014-04-02,1724.936
2014-04-03,1747.449
2014-04-04,1746.681
2014-04-07,1735.522
2014-04-08,1755.843
2014-04-09,1772.639
2014-04-10,1765.303
2014-04-11,1763.247
2014-04-14,1751.13
2014-04-15,1765.335
2014-04-16,1777.386
2014-04-17,1785.744
2014-04-18,1785.744
2014-04-21,1777.434
2014-04-22,1785.118
2014-04-23,1773.609
2014-04-24,1789.981
2014-04-25,1777.551
2014-04-28,1775.912
2014-04-29,1783.168
2014-04-30,1795.956
2014-05-01,1800.114
2014-05-02,1812.298
2014-05-05,1814.45
2014-05-06,1821.955
2014-05-07,1817.429
2014-05-08,1822.257
2014-05-09,1815.118
2014-05-12,1822.376
2014-05-13,1820.993
2014-05-14,1839.089
2014-05-15,1842.646
2014-05-16,1845.948
2014-05-19,1847.733
2014-05-20,1845.3
2014-05-21,1846.924
2014-05-22,1846.22
2014-05-23,1855.736
2014-05-26,1849.969
2014-05-27,1845.128
2014-05-28,1850.616
2014-05-29,1872.698
2014-05-30,1851.577
2014-06-02,1843.314
2014-06-03,1836.698
2014-06-04,1818.473
2014-06-05,1827.638
2014-06-06,1841.567
2014-06-09,1847.314
2014-06-10,1843.411
2014-06-11,1834.287
2014-06-12,1839.764
2014-06-13,1832.23
2014-06-16,1831.689
2014-06-17,1821.65
2014-06-18,1824.057
2014-06-19,1826.136
2014-06-20,1818.954
2014-06-23,1819.353
2014-06-24,1816.669
2014-06-25,1814.976
2014-06-26,1828.93
2014-06-27,1821.096
2014-06-30,1818.674
2014-07-01,1806.881
2014-07-02,1813.932
2014-07-03,1818.086
2014-07-04,1816.483
2014-07-07,1814.886
2014-07-08,1815.995
2014-07-09,1819.203
2014-07-10,1825.364
2014-07-11,1834.2
2014-07-14,1823.872
2014-07-15,1824.756
2014-07-16,1829.307
2014-07-17,1829.471
2014-07-18,1838.048
2014-07-21,1841.014
2014-07-22,1844.351
2014-07-23,1853.547
2014-07-24,1854.904
2014-07-25,1853.634
2014-07-28,1852.568
2014-07-29,1854.037
2014-07-30,1844.835
2014-07-31,1842.147
2014-08-01,1830.906
2014-08-04,1819.049
2014-08-05,1815.059
2014-08-06,1816.408
2014-08-07,1814.772
2014-08-08,1802.391
2014-08-11,1806.662
2014-08-12,1809.37
2014-08-13,1817.773
2014-08-14,1820.857
2014-08-15,1831.243
2014-08-18,1830.234
2014-08-19,1839.681
2014-08-20,1834.648
2014-08-21,1834.045
2014-08-22,1841.039
2014-08-25,1834.476
2014-08-26,1835.233
2014-08-27,1844.158
2014-08-28,1842.071
2014-08-29,1839.772
2014-09-01,1831.904
2014-09-02,1829.143
2014-09-03,1841.491
2014-09-04,1840.783
2014-09-05,1839.218
2014-09-08,1832.672
2014-09-09,1827.033
2014-09-10,1818.403
2014-09-11,1819.647
2014-09-12,1823.332
2014-09-15,1799.355
2014-09-16,1787.049
2014-09-17,1794.526
2014-09-18,1776.226
2014-09-19,1778.978
2014-09-22,1778.979
2014-09-23,1778.57
2014-09-24,1778.138
2014-09-25,1775.56
2014-09-26,1770.461
2014-09-29,1766.799
2014-09-30,1776.774
2014-10-01,1769.996
2014-10-02,1757.105
2014-10-03,1753.774
2014-10-06,1758.462
2014-10-07,1748.872
2014-10-08,1738.906
2014-10-09,1757.894
2014-10-10,1735.546
2014-10-13,1729.851
2014-10-14,1729.373
2014-10-15,1738.146
2014-10-16,1723.029
2014-10-17,1726.551
2014-10-20,1739.529
2014-10-21,1752.574
2014-10-22,1751.877
2014-10-23,1767.19
2014-10-24,1765.155
2014-10-27,1770.568
2014-10-28,1770.475
2014-10-29,1775.821
2014-10-30,1765.331
2014-10-31,1771.363
2014-11-03,1769.608
2014-11-04,1766.76
2014-11-05,1762.767
2014-11-06,1764.786
2014-11-07,1759.252
2014-11-10,1766.75
2014-11-11,1772.901
2014-11-12,1777.644
2014-11-13,1768.369
2014-11-14,1762.823
2014-11-17,1754.501
2014-11-18,1767.154
2014-11-19,1755.18
2014-11-20,1751.714
2014-11-21,1764.607
2014-11-24,1758.798
2014-11-25,1771.261
2014-11-26,1779.631
2014-11-27,1775.529
2014-11-28,1777.072
2014-12-01,1754.872
2014-12-02,1754.878
2014-12-03,1739.694
2014-12-04,1744.895
2014-12-05,1738.366
2014-12-08,1735.546
2014-12-09,1751.851
2014-12-10,1765.924
2014-12-11,1756.059
2014-12-12,1759.209
2014-12-15,1760.496
2014-12-16,1747.414
2014-12-17,1743.95
2014-12-18,1742.641
2014-12-19,1746.062
2014-12-22,1767.181
2014-12-23,1760.17
2014-12-24,1769.193
2014-12-25,1769.193
2014-12-26,1773.611
2014-12-29,1781.703
2014-12-30,1783.497
2014-12-31,1778.17
2015-01-01,1778.17
2015-01-02,1776.546
2015-01-05,1762.271
2015-01-06,1749.615
2015-01-07,1763.086
2015-01-08,1770.032
2015-01-09,1778.338
2015-01-12,1786.416
2015-01-13,1790.556
2015-01-14,1780.637
2015-01-15,1799.522
2015-01-16,1802.524
2015-01-19,1803.63
2015-01-20,1811.588
2015-01-21,1821.484
2015-01-22,1825.569
2015-01-23,1840.594
2015-01-26,1866.219
2015-01-27,1857.531
2015-01-28,1844.294
2015-01-29,1828.551
2015-01-30,1804.268
