Date,SINGAPORE MID VALUE Mid Cap
2010-08-17,1172.288
2010-08-18,1173.126
2010-08-19,1181.344
2010-08-20,1171.909
2010-08-23,1163.393
2010-08-24,1149.888
2010-08-25,1161.949
2010-08-26,1162.74
2010-08-27,1168.627
2010-08-30,1173.806
2010-08-31,1180.407
2010-09-01,1207.238
2010-09-02,1207.606
2010-09-03,1222.437
2010-09-06,1233.358
2010-09-07,1232.616
2010-09-08,1234.834
2010-09-09,1247.987
2010-09-10,1248.732
2010-09-13,1272.028
2010-09-14,1253.905
2010-09-15,1264.668
2010-09-16,1272.478
2010-09-17,1264.765
2010-09-20,1271.802
2010-09-21,1281.778
2010-09-22,1291.739
2010-09-23,1291.436
2010-09-24,1300.565
2010-09-27,1300.985
2010-09-28,1310.249
2010-09-29,1339.264
2010-09-30,1358.382
2010-10-01,1347.94
2010-10-04,1355.359
2010-10-05,1347.251
2010-10-06,1347.675
2010-10-07,1349.499
2010-10-08,1344.127
2010-10-11,1345.378
2010-10-12,1336.075
2010-10-13,1336.011
2010-10-14,1334.191
2010-10-15,1347.71
2010-10-18,1341.842
2010-10-19,1324.501
2010-10-20,1319.671
2010-10-21,1327.609
2010-10-22,1332.213
2010-10-25,1331.468
2010-10-26,1318.136
2010-10-27,1307.572
2010-10-28,1315.33
2010-10-29,1330.492
2010-11-01,1351.494
2010-11-02,1375.266
2010-11-03,1381.713
2010-11-04,1392.889
2010-11-05,1388.775
2010-11-08,1404.497
2010-11-09,1411.77
2010-11-10,1392.031
2010-11-11,1388.717
2010-11-12,1363.578
2010-11-15,1348.172
2010-11-16,1332.307
2010-11-17,1333.228
2010-11-18,1338.103
2010-11-19,1326.452
2010-11-22,1341.299
2010-11-23,1300.027
2010-11-24,1299.055
2010-11-25,1303.996
2010-11-26,1289.624
2010-11-29,1277.093
2010-11-30,1266.965
2010-12-01,1300.286
2010-12-02,1329.254
2010-12-03,1325.856
2010-12-06,1317.009
2010-12-07,1325.709
2010-12-08,1310.782
2010-12-09,1314.292
2010-12-10,1314.342
2010-12-13,1317.12
2010-12-14,1325.44
2010-12-15,1304.713
2010-12-16,1283.144
2010-12-17,1272.624
2010-12-20,1262.949
2010-12-21,1275.573
2010-12-22,1290.636
2010-12-23,1287.596
2010-12-24,1293.539
2010-12-27,1300.346
2010-12-28,1320.129
2010-12-29,1338.483
2010-12-30,1339.945
2010-12-31,1340.426
2011-01-03,1350.061
2011-01-04,1356.114
2011-01-05,1358.342
2011-01-06,1366.566
2011-01-07,1363.387
2011-01-10,1353.455
2011-01-11,1357.512
2011-01-12,1367.037
2011-01-13,1368.073
2011-01-14,1360.852
2011-01-17,1360.292
2011-01-18,1365.226
2011-01-19,1368.227
2011-01-20,1339.105
2011-01-21,1349.256
2011-01-24,1358.25
2011-01-25,1360.446
2011-01-26,1374.238
2011-01-27,1374.288
2011-01-28,1366.978
2011-01-31,1343.906
2011-02-01,1353.321
2011-02-02,1373.965
2011-02-03,1370.141
2011-02-04,1370.894
2011-02-07,1366.768
2011-02-08,1368.787
2011-02-09,1356.173
2011-02-10,1337.313
2011-02-11,1316.736
2011-02-14,1313.681
2011-02-15,1311.766
2011-02-16,1316.728
2011-02-17,1314.184
2011-02-18,1314.999
2011-02-21,1310.536
2011-02-22,1289.442
2011-02-23,1294.453
2011-02-24,1280.845
2011-02-25,1298.974
2011-02-28,1305.102
2011-03-01,1324.106
2011-03-02,1301.253
2011-03-03,1304.46
2011-03-04,1311.322
2011-03-07,1316.223
2011-03-08,1324.226
2011-03-09,1329.438
2011-03-10,1318.255
2011-03-11,1302.976
2011-03-14,1305.68
2011-03-15,1265.333
2011-03-16,1274.945
2011-03-17,1258.748
2011-03-18,1254.337
2011-03-21,1281.433
2011-03-22,1293.551
2011-03-23,1299.314
2011-03-24,1328.291
2011-03-25,1330.512
2011-03-28,1333.754
2011-03-29,1345.752
2011-03-30,1355.956
2011-03-31,1344.434
2011-04-01,1344.35
2011-04-04,1351.329
2011-04-05,1344.796
2011-04-06,1352.01
2011-04-07,1346.946
2011-04-08,1358.647
2011-04-11,1354.129
2011-04-12,1349.872
2011-04-13,1359.587
2011-04-14,1371.814
2011-04-15,1374.404
2011-04-18,1355.863
2011-04-19,1361.66
2011-04-20,1371.85
2011-04-21,1384.906
2011-04-22,1384.906
2011-04-25,1387.082
2011-04-26,1387.214
2011-04-27,1398.834
2011-04-28,1402.984
2011-04-29,1415.634
2011-05-02,1415.749
2011-05-03,1401.399
2011-05-04,1375.618
2011-05-05,1373.106
2011-05-06,1379.313
2011-05-09,1381.155
2011-05-10,1385.946
2011-05-11,1392.09
2011-05-12,1378.257
2011-05-13,1388.044
2011-05-16,1367.259
2011-05-17,1365.452
2011-05-18,1375.903
2011-05-19,1388.192
2011-05-20,1395.497
2011-05-23,1367.109
2011-05-24,1373.817
2011-05-25,1373.903
2011-05-26,1375.366
2011-05-27,1387.163
2011-05-30,1400.748
2011-05-31,1417.474
2011-06-01,1414.779
2011-06-02,1404.66
2011-06-03,1412.244
2011-06-06,1395.374
2011-06-07,1395.876
2011-06-08,1391.302
2011-06-09,1385.387
2011-06-10,1370.485
2011-06-13,1358.11
2011-06-14,1381.128
2011-06-15,1365.387
2011-06-16,1352.277
2011-06-17,1345.876
2011-06-20,1355.918
2011-06-21,1371.29
2011-06-22,1366.026
2011-06-23,1359.809
2011-06-24,1368.043
2011-06-27,1355.058
2011-06-28,1357.333
2011-06-29,1370.125
2011-06-30,1391.081
2011-07-01,1399.549
2011-07-04,1409.667
2011-07-05,1406.412
2011-07-06,1399.872
2011-07-07,1422.798
2011-07-08,1429.061
2011-07-11,1408.995
2011-07-12,1396.357
2011-07-13,1410.032
2011-07-14,1411.682
2011-07-15,1411.787
2011-07-18,1408.87
2011-07-19,1412.757
2011-07-20,1427.116
2011-07-21,1441.292
2011-07-22,1448.401
2011-07-25,1441.354
2011-07-26,1453.666
2011-07-27,1449.595
2011-07-28,1445.246
2011-07-29,1443.268
2011-08-01,1454.552
2011-08-02,1452.325
2011-08-03,1432.483
2011-08-04,1411.581
2011-08-05,1372.001
2011-08-08,1336.838
2011-08-09,1338.761
2011-08-10,1310.99
2011-08-11,1303.545
2011-08-12,1320.645
2011-08-15,1360.369
2011-08-16,1351.307
2011-08-17,1360.682
2011-08-18,1339.186
2011-08-19,1327.448
2011-08-22,1323.612
2011-08-23,1336.692
2011-08-24,1340.781
2011-08-25,1347.425
2011-08-26,1347.635
2011-08-29,1357.996
2011-08-30,1356.082
2011-08-31,1391.492
2011-09-01,1379.152
2011-09-02,1379.187
2011-09-05,1354.528
2011-09-06,1356.911
2011-09-07,1369.014
2011-09-08,1373.346
2011-09-09,1344.685
2011-09-12,1303.534
2011-09-13,1298.225
2011-09-14,1311.025
2011-09-15,1320.717
2011-09-16,1341.433
2011-09-19,1291.125
2011-09-20,1307.107
2011-09-21,1293.07
2011-09-22,1245.513
2011-09-23,1254.517
2011-09-26,1231.732
2011-09-27,1275.222
2011-09-28,1256.462
2011-09-29,1251.678
2011-09-30,1230.514
2011-10-03,1210.589
2011-10-04,1188.586
2011-10-05,1203.21
2011-10-06,1202.524
2011-10-07,1215.18
2011-10-10,1243.365
2011-10-11,1242.657
2011-10-12,1254.054
2011-10-13,1261.046
2011-10-14,1281.914
2011-10-17,1287.239
2011-10-18,1279.621
2011-10-19,1279.953
2011-10-20,1264.412
2011-10-21,1274.894
2011-10-24,1286.829
2011-10-25,1301.541
2011-10-26,1289.764
2011-10-27,1342.076
2011-10-28,1357.099
2011-10-31,1341.881
2011-11-01,1289.328
2011-11-02,1304.79
2011-11-03,1295.975
2011-11-04,1312.489
2011-11-07,1307.641
2011-11-08,1312.966
2011-11-09,1294.129
2011-11-10,1270.88
2011-11-11,1283.99
2011-11-14,1293.248
2011-11-15,1288.584
2011-11-16,1293.251
2011-11-17,1286.213
2011-11-18,1263.735
2011-11-21,1246.741
2011-11-22,1258.672
2011-11-23,1240.873
2011-11-24,1244.354
2011-11-25,1234.018
2011-11-28,1254.523
2011-11-29,1252.816
2011-11-30,1281.332
2011-12-01,1300.205
2011-12-02,1310.519
2011-12-05,1315.602
2011-12-06,1304.547
2011-12-07,1300.795
2011-12-08,1263.735
2011-12-09,1244.304
2011-12-12,1240.335
2011-12-13,1230.688
2011-12-14,1216.549
2011-12-15,1219.207
2011-12-16,1232.806
2011-12-19,1208.919
2011-12-20,1226.853
2011-12-21,1241.687
2011-12-22,1251.958
2011-12-23,1254.068
2011-12-26,1254.068
2011-12-27,1248.44
2011-12-28,1244.835
2011-12-29,1243.81
2011-12-30,1237.055
2012-01-02,1237.055
2012-01-03,1271.154
2012-01-04,1275.561
2012-01-05,1265.973
2012-01-06,1274.193
2012-01-09,1262.168
2012-01-10,1288.046
2012-01-11,1291.382
2012-01-12,1286.333
2012-01-13,1304.794
2012-01-16,1293.922
2012-01-17,1320.243
2012-01-18,1318.107
2012-01-19,1320.769
2012-01-20,1332.174
2012-01-23,1339.8
2012-01-24,1335.95
2012-01-25,1354.133
2012-01-26,1365.786
2012-01-27,1375.352
2012-01-30,1365.08
2012-01-31,1385.196
2012-02-01,1386.743
2012-02-02,1398.894
2012-02-03,1402.673
2012-02-06,1410.457
2012-02-07,1424.134
2012-02-08,1441.164
2012-02-09,1439.009
2012-02-10,1414.695
2012-02-13,1429.505
2012-02-14,1421.333
2012-02-15,1435.225
2012-02-16,1419.873
2012-02-17,1439.852
2012-02-20,1458.943
2012-02-21,1460.765
2012-02-22,1455.371
2012-02-23,1458.599
2012-02-24,1460.236
2012-02-27,1449.109
2012-02-28,1459.561
2012-02-29,1482.35
2012-03-01,1482.276
2012-03-02,1491.234
2012-03-05,1466.194
2012-03-06,1437.404
2012-03-07,1425.942
2012-03-08,1469.339
2012-03-09,1467.37
2012-03-12,1458.716
2012-03-13,1465.394
2012-03-14,1466.478
2012-03-15,1471.503
2012-03-16,1473.267
2012-03-19,1467.552
2012-03-20,1462.675
2012-03-21,1466.056
2012-03-22,1455.646
2012-03-23,1469.177
2012-03-26,1463.843
2012-03-27,1495.692
2012-03-28,1495.387
2012-03-29,1479.261
2012-03-30,1492.719
2012-04-02,1498.567
2012-04-03,1501.131
2012-04-04,1483.787
2012-04-05,1479.97
2012-04-06,1479.97
2012-04-09,1463.679
2012-04-10,1473.211
2012-04-11,1461.753
2012-04-12,1477.142
2012-04-13,1484.896
2012-04-16,1480.124
2012-04-17,1483.03
2012-04-18,1488.124
2012-04-19,1496.317
2012-04-20,1498.977
2012-04-23,1486.812
2012-04-24,1497.327
2012-04-25,1498.373
2012-04-26,1505.595
2012-04-27,1506.986
2012-04-30,1504.619
2012-05-01,1506.506
2012-05-02,1512.91
2012-05-03,1507.927
2012-05-04,1491.655
2012-05-07,1448.129
2012-05-08,1448.979
2012-05-09,1431.604
2012-05-10,1444.934
2012-05-11,1436.38
2012-05-14,1420.075
2012-05-15,1426.268
2012-05-16,1399.425
2012-05-17,1408.249
2012-05-18,1370.924
2012-05-21,1380.504
2012-05-22,1402.786
2012-05-23,1380.084
2012-05-24,1378.823
2012-05-25,1376.64
2012-05-28,1388.211
2012-05-29,1394.629
2012-05-30,1379.31
2012-05-31,1380.746
2012-06-01,1362.231
2012-06-04,1347.397
2012-06-05,1355.949
2012-06-06,1380.741
2012-06-07,1378.791
2012-06-08,1358.952
2012-06-11,1385.915
2012-06-12,1385.384
2012-06-13,1392.85
2012-06-14,1384.477
2012-06-15,1407.323
2012-06-18,1417.611
2012-06-19,1429.547
2012-06-20,1438.04
2012-06-21,1417.547
2012-06-22,1410.595
2012-06-25,1402.107
2012-06-26,1414.859
2012-06-27,1428.537
2012-06-28,1437.601
2012-06-29,1471.628
2012-07-02,1481.426
2012-07-03,1505.209
2012-07-04,1493.48
2012-07-05,1517.544
2012-07-06,1517.042
2012-07-09,1491.358
2012-07-10,1519.12
2012-07-11,1534.907
2012-07-12,1509.518
2012-07-13,1527.257
2012-07-16,1528.021
2012-07-17,1542.401
2012-07-18,1556.87
2012-07-19,1571.321
2012-07-20,1558.168
2012-07-23,1519.629
2012-07-24,1536.259
2012-07-25,1538.625
2012-07-26,1550.617
2012-07-27,1558.728
2012-07-30,1572.171
2012-07-31,1586.586
2012-08-01,1589.497
2012-08-02,1578.153
2012-08-03,1592.112
2012-08-06,1600.585
2012-08-07,1585.501
2012-08-08,1583.187
2012-08-09,1582.996
2012-08-10,1581.645
2012-08-13,1582.653
2012-08-14,1594.913
2012-08-15,1581.828
2012-08-16,1578.927
2012-08-17,1578.602
2012-08-20,1579.736
2012-08-21,1584.441
2012-08-22,1571.34
2012-08-23,1586.9
2012-08-24,1585.248
2012-08-27,1576.459
2012-08-28,1567.212
2012-08-29,1578.765
2012-08-30,1562.033
2012-08-31,1580.415
2012-09-03,1577.912
2012-09-04,1571.761
2012-09-05,1562.416
2012-09-06,1564.492
2012-09-07,1585.578
2012-09-10,1580.681
2012-09-11,1585.233
2012-09-12,1598.441
2012-09-13,1595.762
2012-09-14,1634.004
2012-09-17,1629.884
2012-09-18,1619.072
2012-09-19,1625.195
2012-09-20,1619.794
2012-09-21,1638.62
2012-09-24,1615.12
2012-09-25,1611.152
2012-09-26,1606.163
2012-09-27,1619.675
2012-09-28,1627.801
2012-10-01,1617.914
2012-10-02,1624.417
2012-10-03,1610.008
2012-10-04,1613.755
2012-10-05,1628.378
2012-10-08,1613.986
2012-10-09,1617.179
2012-10-10,1610.211
2012-10-11,1605.926
2012-10-12,1618.451
2012-10-15,1621.239
2012-10-16,1628.089
2012-10-17,1630.125
2012-10-18,1629.497
2012-10-19,1622.276
2012-10-22,1618.616
2012-10-23,1618.445
2012-10-24,1613.165
2012-10-25,1639.666
2012-10-26,1638.658
2012-10-29,1621.603
2012-10-30,1611.636
2012-10-31,1610.036
2012-11-01,1596.335
2012-11-02,1598.779
2012-11-05,1594.033
2012-11-06,1585.422
2012-11-07,1606.26
2012-11-08,1584.31
2012-11-09,1569.512
2012-11-12,1580.379
2012-11-13,1581.477
2012-11-14,1572.577
2012-11-15,1546.251
2012-11-16,1539.899
2012-11-19,1551.266
2012-11-20,1558.613
2012-11-21,1570.28
2012-11-22,1580.44
2012-11-23,1586.672
2012-11-26,1603.298
2012-11-27,1596.657
2012-11-28,1599.74
2012-11-29,1632.335
2012-11-30,1639.556
2012-12-03,1633.273
2012-12-04,1629.862
2012-12-05,1630.703
2012-12-06,1633.972
2012-12-07,1648.092
2012-12-10,1651.509
2012-12-11,1650.525
2012-12-12,1658.017
2012-12-13,1660.269
2012-12-14,1670.475
2012-12-17,1661.845
2012-12-18,1659.55
2012-12-19,1664.457
2012-12-20,1671.745
2012-12-21,1660.481
2012-12-24,1669.352
2012-12-25,1669.352
2012-12-26,1674.358
2012-12-27,1676.009
2012-12-28,1683.643
2012-12-31,1674.809
2013-01-01,1674.809
2013-01-02,1695.334
2013-01-03,1688.429
2013-01-04,1685.638
2013-01-07,1682.644
2013-01-08,1687.676
2013-01-09,1697.231
2013-01-10,1725.959
2013-01-11,1713.577
2013-01-14,1701.902
2013-01-15,1697.567
2013-01-16,1696.8
2013-01-17,1692.805
2013-01-18,1696.348
2013-01-21,1690.088
2013-01-22,1688.348
2013-01-23,1702.992
2013-01-24,1697.391
2013-01-25,1694.7
2013-01-28,1687.302
2013-01-29,1691.577
2013-01-30,1702.396
2013-01-31,1702.727
2013-02-01,1699.069
2013-02-04,1697.282
2013-02-05,1689.48
2013-02-06,1703.382
2013-02-07,1697.084
2013-02-08,1700.166
2013-02-11,1695.301
2013-02-12,1696.6
2013-02-13,1709.235
2013-02-14,1719.802
2013-02-15,1720.191
2013-02-18,1721.014
2013-02-19,1732.531
2013-02-20,1738.753
2013-02-21,1727.175
2013-02-22,1719.575
2013-02-25,1711.992
2013-02-26,1700.433
2013-02-27,1708.645
2013-02-28,1723.883
2013-03-01,1711.044
2013-03-04,1672.351
2013-03-05,1680.406
2013-03-06,1700.229
2013-03-07,1701.817
2013-03-08,1685.941
2013-03-11,1683.985
2013-03-12,1697.819
2013-03-13,1697.027
2013-03-14,1690.695
2013-03-15,1684.791
2013-03-18,1673.586
2013-03-19,1678.018
2013-03-20,1673.776
2013-03-21,1687.433
2013-03-22,1691.453
2013-03-25,1700.676
2013-03-26,1706.769
2013-03-27,1716.029
2013-03-28,1706.245
2013-03-29,1706.245
2013-04-01,1707.051
2013-04-02,1718.055
2013-04-03,1731.649
2013-04-04,1721.422
2013-04-05,1730.412
2013-04-08,1723.268
2013-04-09,1730.175
2013-04-10,1739.783
2013-04-11,1747.125
2013-04-12,1760.748
2013-04-15,1753.369
2013-04-16,1740.99
2013-04-17,1726.089
2013-04-18,1729.795
2013-04-19,1731.085
2013-04-22,1730.228
2013-04-23,1719.447
2013-04-24,1732.581
2013-04-25,1750.657
2013-04-26,1766.946
2013-04-29,1784.204
2013-04-30,1786.131
2013-05-01,1783.814
2013-05-02,1772.355
2013-05-03,1772.522
2013-05-06,1787.118
2013-05-07,1792.425
2013-05-08,1807.426
2013-05-09,1811.879
2013-05-10,1791.335
2013-05-13,1789.897
2013-05-14,1796.06
2013-05-15,1792.474
2013-05-16,1782.17
2013-05-17,1771.932
2013-05-20,1770.257
2013-05-21,1777.352
2013-05-22,1770.678
2013-05-23,1699.443
2013-05-24,1700.518
2013-05-27,1704.47
2013-05-28,1701.499
2013-05-29,1678.392
2013-05-30,1664.131
2013-05-31,1630.687
2013-06-03,1639.366
2013-06-04,1674.831
2013-06-05,1655.306
2013-06-06,1627.198
2013-06-07,1627.709
2013-06-10,1604.95
2013-06-11,1600.4
2013-06-12,1588.219
2013-06-13,1572.864
2013-06-14,1595.949
2013-06-17,1597.299
2013-06-18,1603.564
2013-06-19,1604.604
2013-06-20,1537.273
2013-06-21,1525.636
2013-06-24,1480.89
2013-06-25,1505.632
2013-06-26,1521.312
2013-06-27,1537.202
2013-06-28,1552.136
2013-07-01,1550.444
2013-07-02,1559.775
2013-07-03,1532.054
2013-07-04,1540.247
2013-07-05,1543.447
2013-07-08,1524.291
2013-07-09,1537.864
2013-07-10,1553.329
2013-07-11,1601.97
2013-07-12,1594.037
2013-07-15,1591.505
2013-07-16,1595.036
2013-07-17,1581.054
2013-07-18,1589.482
2013-07-19,1592.218
2013-07-22,1602.369
2013-07-23,1619.91
2013-07-24,1626.526
2013-07-25,1618.857
2013-07-26,1625.698
2013-07-29,1614.58
2013-07-30,1613.302
2013-07-31,1601.735
2013-08-01,1599.35
2013-08-02,1599.707
2013-08-05,1603.096
2013-08-06,1599.898
2013-08-07,1602.527
2013-08-08,1612.388
2013-08-09,1614.889
2013-08-12,1605.909
2013-08-13,1600.07
2013-08-14,1589.345
2013-08-15,1576.668
2013-08-16,1574.068
2013-08-19,1554.681
2013-08-20,1535.189
2013-08-21,1517.288
2013-08-22,1502.944
2013-08-23,1507.756
2013-08-26,1522.533
2013-08-27,1506.675
2013-08-28,1499.303
2013-08-29,1505.77
2013-08-30,1513.347
2013-09-02,1523.308
2013-09-03,1527.716
2013-09-04,1507.542
2013-09-05,1502.555
2013-09-06,1518.044
2013-09-09,1528.777
2013-09-10,1544.655
2013-09-11,1547.79
2013-09-12,1555.583
2013-09-13,1551.535
2013-09-16,1599.913
2013-09-17,1594.161
2013-09-18,1601.426
2013-09-19,1645.566
2013-09-20,1627.773
2013-09-23,1621.473
2013-09-24,1613.271
2013-09-25,1616.695
2013-09-26,1621.353
2013-09-27,1622.677
2013-09-30,1603.149
2013-10-01,1613.282
2013-10-02,1611.119
2013-10-03,1605.365
2013-10-04,1603.781
2013-10-07,1596.701
2013-10-08,1592.651
2013-10-09,1594.53
2013-10-10,1609.972
2013-10-11,1614.244
2013-10-14,1611.108
2013-10-15,1613.117
2013-10-16,1619.216
2013-10-17,1624.014
2013-10-18,1648.09
2013-10-21,1650.438
2013-10-22,1661.474
2013-10-23,1661.687
2013-10-24,1669.286
2013-10-25,1672.167
2013-10-28,1672.747
2013-10-29,1679.35
2013-10-30,1699.844
2013-10-31,1697.792
2013-11-01,1681.248
2013-11-04,1672.984
2013-11-05,1670.862
2013-11-06,1676.779
2013-11-07,1675.893
2013-11-08,1664.137
2013-11-11,1654.957
2013-11-12,1648.074
2013-11-13,1646.624
2013-11-14,1658.665
2013-11-15,1675.791
2013-11-18,1685.692
2013-11-19,1683.753
2013-11-20,1676.813
2013-11-21,1654.403
2013-11-22,1656.058
2013-11-25,1655.269
2013-11-26,1662.093
2013-11-27,1648.107
2013-11-28,1645.824
2013-11-29,1645.8
2013-12-02,1646.27
2013-12-03,1639.444
2013-12-04,1621.077
2013-12-05,1594.76
2013-12-06,1596.164
2013-12-09,1602.386
2013-12-10,1594.531
2013-12-11,1574.195
2013-12-12,1573.776
2013-12-13,1579.291
2013-12-16,1569.343
2013-12-17,1577.137
2013-12-18,1567.145
2013-12-19,1555.213
2013-12-20,1567.575
2013-12-23,1581.205
2013-12-24,1591.749
2013-12-25,1591.749
2013-12-26,1593.128
2013-12-27,1601.258
2013-12-30,1597.141
2013-12-31,1611.733
2014-01-01,1611.733
2014-01-02,1607.833
2014-01-03,1583.065
2014-01-06,1581.256
2014-01-07,1573.274
2014-01-08,1586.911
2014-01-09,1578.899
2014-01-10,1585.087
2014-01-13,1587.446
2014-01-14,1572.947
2014-01-15,1571.082
2014-01-16,1562.672
2014-01-17,1566.594
2014-01-20,1561.161
2014-01-21,1560.286
2014-01-22,1569.392
2014-01-23,1552.301
2014-01-24,1538.111
2014-01-27,1540.583
2014-01-28,1549.951
2014-01-29,1551.334
2014-01-30,1542.461
2014-01-31,1538.358
2014-02-03,1524.959
2014-02-04,1519.955
2014-02-05,1518.249
2014-02-06,1531.22
2014-02-07,1543.244
2014-02-10,1541.225
2014-02-11,1553.761
2014-02-12,1552.33
2014-02-13,1553.697
2014-02-14,1557.862
2014-02-17,1571.671
2014-02-18,1571.003
2014-02-19,1590.291
2014-02-20,1589.836
2014-02-21,1591.394
2014-02-24,1601.167
2014-02-25,1610.063
2014-02-26,1604.144
2014-02-27,1616.251
2014-02-28,1615.315
2014-03-03,1609.89
2014-03-04,1620.534
2014-03-05,1630.381
2014-03-06,1645.445
2014-03-07,1641.432
2014-03-10,1630.77
2014-03-11,1644.959
2014-03-12,1636.532
2014-03-13,1636.479
2014-03-14,1643.109
2014-03-17,1645.293
2014-03-18,1648.99
2014-03-19,1647.46
2014-03-20,1616.407
2014-03-21,1630.661
2014-03-24,1642.658
2014-03-25,1644.864
2014-03-26,1664.042
2014-03-27,1680.225
2014-03-28,1692.628
2014-03-31,1695.504
2014-04-01,1696.15
2014-04-02,1703.885
2014-04-03,1726.124
2014-04-04,1725.365
2014-04-07,1714.343
2014-04-08,1734.416
2014-04-09,1751.007
2014-04-10,1743.76
2014-04-11,1741.729
2014-04-14,1729.761
2014-04-15,1743.791
2014-04-16,1755.696
2014-04-17,1763.951
2014-04-18,1763.951
2014-04-21,1755.743
2014-04-22,1763.334
2014-04-23,1751.965
2014-04-24,1768.137
2014-04-25,1755.54
2014-04-28,1753.922
2014-04-29,1760.814
2014-04-30,1773.442
2014-05-01,1777.548
2014-05-02,1789.579
2014-05-05,1791.704
2014-05-06,1799.115
2014-05-07,1794.646
2014-05-08,1799.413
2014-05-09,1792.364
2014-05-12,1799.531
2014-05-13,1798.165
2014-05-14,1816.034
2014-05-15,1819.547
2014-05-16,1822.808
2014-05-19,1824.57
2014-05-20,1822.168
2014-05-21,1823.771
2014-05-22,1823.076
2014-05-23,1832.472
2014-05-26,1826.778
2014-05-27,1821.998
2014-05-28,1827.416
2014-05-29,1849.222
2014-05-30,1828.366
2014-06-02,1820.206
2014-06-03,1813.673
2014-06-04,1795.677
2014-06-05,1804.726
2014-06-06,1818.481
2014-06-09,1824.156
2014-06-10,1820.302
2014-06-11,1811.293
2014-06-12,1816.7
2014-06-13,1809.261
2014-06-16,1808.727
2014-06-17,1798.814
2014-06-18,1801.191
2014-06-19,1803.243
2014-06-20,1796.151
2014-06-23,1796.546
2014-06-24,1793.896
2014-06-25,1792.223
2014-06-26,1806.002
2014-06-27,1798.267
2014-06-30,1795.875
2014-07-01,1784.23
2014-07-02,1791.193
2014-07-03,1795.295
2014-07-04,1793.712
2014-07-07,1792.135
2014-07-08,1793.229
2014-07-09,1796.397
2014-07-10,1802.482
2014-07-11,1811.207
2014-07-14,1801.008
2014-07-15,1801.881
2014-07-16,1806.374
2014-07-17,1806.537
2014-07-18,1815.007
2014-07-21,1817.936
2014-07-22,1821.23
2014-07-23,1830.311
2014-07-24,1831.176
2014-07-25,1829.922
2014-07-28,1828.87
2014-07-29,1830.32
2014-07-30,1820.873
2014-07-31,1818.22
2014-08-01,1807.125
2014-08-04,1795.422
2014-08-05,1791.483
2014-08-06,1792.814
2014-08-07,1791.2
2014-08-08,1778.98
2014-08-11,1783.196
2014-08-12,1785.868
2014-08-13,1794.162
2014-08-14,1797.206
2014-08-15,1807.457
2014-08-18,1806.462
2014-08-19,1815.785
2014-08-20,1810.818
2014-08-21,1810.223
2014-08-22,1817.125
2014-08-25,1810.648
2014-08-26,1811.395
2014-08-27,1820.204
2014-08-28,1818.144
2014-08-29,1815.876
2014-09-01,1808.109
2014-09-02,1805.384
2014-09-03,1817.572
2014-09-04,1816.873
2014-09-05,1815.328
2014-09-08,1808.868
2014-09-09,1803.302
2014-09-10,1794.784
2014-09-11,1796.012
2014-09-12,1799.649
2014-09-15,1775.983
2014-09-16,1763.837
2014-09-17,1771.217
2014-09-18,1753.155
2014-09-19,1755.87
2014-09-22,1755.872
2014-09-23,1755.468
2014-09-24,1755.042
2014-09-25,1752.498
2014-09-26,1747.465
2014-09-29,1743.85
2014-09-30,1753.695
2014-10-01,1747.006
2014-10-02,1734.282
2014-10-03,1730.994
2014-10-06,1735.621
2014-10-07,1726.156
2014-10-08,1716.32
2014-10-09,1735.061
2014-10-10,1713.003
2014-10-13,1707.382
2014-10-14,1706.91
2014-10-15,1715.569
2014-10-16,1700.649
2014-10-17,1704.125
2014-10-20,1716.934
2014-10-21,1729.81
2014-10-22,1729.122
2014-10-23,1744.236
2014-10-24,1741.866
2014-10-27,1747.209
2014-10-28,1747.117
2014-10-29,1751.571
2014-10-30,1741.224
2014-10-31,1747.174
2014-11-03,1745.443
2014-11-04,1742.634
2014-11-05,1738.695
2014-11-06,1740.687
2014-11-07,1735.228
2014-11-10,1742.624
2014-11-11,1748.691
2014-11-12,1753.369
2014-11-13,1744.221
2014-11-14,1738.75
2014-11-17,1730.542
2014-11-18,1743.022
2014-11-19,1731.212
2014-11-20,1727.793
2014-11-21,1740.51
2014-11-24,1734.781
2014-11-25,1747.073
2014-11-26,1755.329
2014-11-27,1751.283
2014-11-28,1752.805
2014-12-01,1730.908
2014-12-02,1730.914
2014-12-03,1715.938
2014-12-04,1721.067
2014-12-05,1714.627
2014-12-08,1711.846
2014-12-09,1727.928
2014-12-10,1741.809
2014-12-11,1732.079
2014-12-12,1735.186
2014-12-15,1736.455
2014-12-16,1723.552
2014-12-17,1720.135
2014-12-18,1718.844
2014-12-19,1722.218
2014-12-22,1743.049
2014-12-23,1736.134
2014-12-24,1745.033
2014-12-25,1745.033
2014-12-26,1749.391
2014-12-29,1757.372
2014-12-30,1759.143
2014-12-31,1753.888
2015-01-01,1753.888
2015-01-02,1752.286
2015-01-05,1738.206
2015-01-06,1725.723
2015-01-07,1739.01
2015-01-08,1745.861
2015-01-09,1754.053
2015-01-12,1762.021
2015-01-13,1766.105
2015-01-14,1756.321
2015-01-15,1774.948
2015-01-16,1777.909
2015-01-19,1779.0
2015-01-20,1786.85
2015-01-21,1796.61
2015-01-22,1800.64
2015-01-23,1815.46
2015-01-26,1840.735
2015-01-27,1831.764
2015-01-28,1818.431
2015-01-29,1802.592
2015-01-30,1778.653
