Date,SWEDEN LARGE VALUE Large Cap
2015-05-20,1173.424
2015-05-21,1179.936
2015-05-22,1180.258
2015-05-25,1181.45
2015-05-26,1163.618
2015-05-27,1173.679
2015-05-28,1173.877
2015-05-29,1155.93
2015-06-01,1153.512
2015-06-02,1160.985
2015-06-03,1187.492
2015-06-04,1180.877
2015-06-05,1137.929
2015-06-08,1132.611
2015-06-09,1141.731
2015-06-10,1165.118
2015-06-11,1172.909
2015-06-12,1179.127
2015-06-15,1152.381
2015-06-16,1157.56
2015-06-17,1147.27
2015-06-18,1157.437
2015-06-19,1154.272
2015-06-22,1199.909
2015-06-23,1187.101
2015-06-24,1181.504
2015-06-25,1180.539
2015-06-26,1176.977
2015-06-29,1147.705
2015-06-30,1131.686
2015-07-01,1151.272
2015-07-02,1121.181
2015-07-03,1113.295
2015-07-06,1094.122
2015-07-07,1078.68
2015-07-08,1095.572
2015-07-09,1112.841
2015-07-10,1162.157
2015-07-13,1168.19
2015-07-14,1166.557
2015-07-15,1162.987
2015-07-16,1173.448
2015-07-17,1156.021
2015-07-20,1166.138
2015-07-21,1159.827
2015-07-22,1144.189
2015-07-23,1146.416
2015-07-24,1143.879
2015-07-27,1138.971
2015-07-28,1131.101
2015-07-29,1133.942
2015-07-30,1127.827
2015-07-31,1145.085
2015-08-03,1137.511
2015-08-04,1127.997
2015-08-05,1125.356
2015-08-06,1119.069
2015-08-07,1112.149
2015-08-10,1139.826
2015-08-11,1136.477
2015-08-12,1119.319
2015-08-13,1140.348
2015-08-14,1132.198
2015-08-17,1130.51
2015-08-18,1120.621
2015-08-19,1098.045
2015-08-20,1093.88
2015-08-21,1078.93
2015-08-24,1043.821
2015-08-25,1074.432
2015-08-26,1062.973
2015-08-27,1090.565
2015-08-28,1103.87
2015-08-31,1092.833
2015-09-01,1075.102
2015-09-02,1081.561
2015-09-03,1098.001
2015-09-04,1063.66
2015-09-07,1070.0
2015-09-08,1091.605
2015-09-09,1102.891
2015-09-10,1099.674
2015-09-11,1108.264
2015-09-14,1088.959
2015-09-15,1093.763
2015-09-16,1105.858
2015-09-17,1114.797
2015-09-18,1099.587
2015-09-21,1086.547
2015-09-22,1050.286
2015-09-23,1036.005
2015-09-24,1017.243
2015-09-25,1039.727
2015-09-28,1016.406
2015-09-29,1016.721
2015-09-30,1032.585
2015-10-01,1031.082
2015-10-02,1042.17
2015-10-05,1069.135
2015-10-06,1078.284
2015-10-07,1073.205
2015-10-08,1084.774
2015-10-09,1100.463
2015-10-12,1103.454
2015-10-13,1088.682
2015-10-14,1073.692
2015-10-15,1066.163
2015-10-16,1076.113
2015-10-19,1072.202
2015-10-20,1077.914
2015-10-21,1043.57
2015-10-22,1051.147
2015-10-23,1059.879
2015-10-26,1057.745
2015-10-27,1042.885
2015-10-28,1053.197
2015-10-29,1032.355
2015-10-30,1041.573
2015-11-02,1047.846
2015-11-03,1040.95
2015-11-04,1044.605
2015-11-05,1030.191
2015-11-06,1024.697
2015-11-09,1019.647
2015-11-10,1012.28
2015-11-11,1024.633
2015-11-12,1020.19
2015-11-13,1003.885
2015-11-16,1001.642
2015-11-17,1022.597
2015-11-18,1023.432
2015-11-19,1035.189
2015-11-20,1029.162
2015-11-23,1022.42
2015-11-24,1000.567
2015-11-25,1007.881
2015-11-26,1023.898
2015-11-27,1024.545
2015-11-30,1031.735
2015-12-01,1027.452
2015-12-02,1030.428
2015-12-03,1032.951
2015-12-04,1023.236
2015-12-07,1028.95
2015-12-08,1000.467
2015-12-09,998.667
2015-12-10,987.886
2015-12-11,967.915
2015-12-14,960.381
2015-12-15,990.413
2015-12-16,991.838
2015-12-17,993.983
2015-12-18,982.549
2015-12-21,991.267
2015-12-22,1000.064
2015-12-23,1018.192
2015-12-24,1026.338
2015-12-25,1026.338
2015-12-28,1020.962
2015-12-29,1031.79
2015-12-30,1021.198
2015-12-31,1020.731
2016-01-01,1020.731
2016-01-04,980.79
2016-01-05,965.491
2016-01-06,968.117
2016-01-07,951.788
2016-01-08,951.511
2016-01-11,950.38
2016-01-12,951.386
2016-01-13,964.253
2016-01-14,943.534
2016-01-15,909.564
2016-01-18,908.089
2016-01-19,924.799
2016-01-20,887.352
2016-01-21,903.452
2016-01-22,946.641
2016-01-25,943.223
2016-01-26,962.527
2016-01-27,938.213
2016-01-28,922.99
2016-01-29,938.383
2016-02-01,930.226
2016-02-02,911.508
2016-02-03,911.65
2016-02-04,951.568
2016-02-05,939.662
2016-02-08,900.759
2016-02-09,900.067
2016-02-10,911.021
2016-02-11,881.422
2016-02-12,903.294
2016-02-15,934.016
2016-02-16,935.89
2016-02-17,958.713
2016-02-18,952.834
2016-02-19,946.344
2016-02-22,970.363
2016-02-23,959.185
2016-02-24,933.827
2016-02-25,955.492
2016-02-26,956.143
2016-02-29,952.198
2016-03-01,959.506
2016-03-02,956.838
2016-03-03,966.524
2016-03-04,977.303
2016-03-07,971.529
2016-03-08,975.624
2016-03-09,987.564
2016-03-10,992.167
2016-03-11,1028.949
2016-03-14,1028.868
2016-03-15,1020.856
2016-03-16,1014.842
2016-03-17,1028.099
2016-03-18,1035.632
2016-03-21,1022.117
2016-03-22,1023.374
2016-03-23,998.488
2016-03-24,975.902
2016-03-25,975.902
2016-03-28,978.501
2016-03-29,981.959
2016-03-30,1015.105
2016-03-31,1009.541
2016-04-01,1000.316
2016-04-04,1005.102
2016-04-05,978.874
2016-04-06,985.491
2016-04-07,973.277
2016-04-08,998.857
2016-04-11,1005.843
2016-04-12,1002.142
2016-04-13,1021.913
2016-04-14,1013.345
2016-04-15,1007.709
2016-04-18,1005.214
2016-04-19,1026.506
2016-04-20,1030.492
2016-04-21,1005.892
2016-04-22,993.82
2016-04-25,985.271
2016-04-26,996.985
2016-04-27,997.934
2016-04-28,997.111
2016-04-29,983.376
2016-05-02,983.277
2016-05-03,963.565
2016-05-04,948.396
2016-05-05,943.846
2016-05-06,930.724
2016-05-09,943.554
2016-05-10,949.293
2016-05-11,944.652
2016-05-12,927.264
2016-05-13,926.646
2016-05-16,937.566
2016-05-17,936.567
2016-05-18,938.588
2016-05-19,924.636
2016-05-20,941.018
2016-05-23,935.32
2016-05-24,955.212
2016-05-25,972.972
2016-05-26,981.108
2016-05-27,976.669
2016-05-30,979.848
2016-05-31,964.3
2016-06-01,961.656
2016-06-02,963.467
2016-06-03,968.071
2016-06-06,974.42
2016-06-07,986.806
2016-06-08,984.159
2016-06-09,963.732
2016-06-10,932.126
2016-06-13,919.33
2016-06-14,894.425
2016-06-15,918.766
2016-06-16,890.826
2016-06-17,915.859
2016-06-20,956.997
2016-06-21,958.285
2016-06-22,963.639
2016-06-23,969.046
2016-06-24,939.338
2016-06-27,837.822
2016-06-28,862.362
2016-06-29,888.736
2016-06-30,896.538
2016-07-01,907.203
2016-07-04,892.182
2016-07-05,864.584
2016-07-06,844.408
2016-07-07,854.987
2016-07-08,871.307
2016-07-11,888.242
2016-07-12,901.926
2016-07-13,901.508
2016-07-14,914.343
2016-07-15,913.361
2016-07-18,906.012
2016-07-19,896.699
2016-07-20,909.903
2016-07-21,910.171
2016-07-22,902.214
2016-07-25,910.667
2016-07-26,908.629
2016-07-27,910.643
2016-07-28,905.094
2016-07-29,921.751
2016-08-01,912.431
2016-08-02,903.87
2016-08-03,898.954
2016-08-04,908.979
2016-08-05,911.365
2016-08-08,916.398
2016-08-09,939.904
2016-08-10,944.204
2016-08-11,951.598
2016-08-12,946.74
2016-08-15,950.335
2016-08-16,944.305
2016-08-17,936.287
2016-08-18,946.988
2016-08-19,940.59
2016-08-22,944.661
2016-08-23,957.131
2016-08-24,955.283
2016-08-25,952.068
2016-08-26,960.92
2016-08-29,953.081
2016-08-30,957.333
2016-08-31,960.82
2016-09-01,962.885
2016-09-02,973.364
2016-09-05,975.515
2016-09-06,976.629
2016-09-07,987.473
2016-09-08,992.867
2016-09-09,979.22
2016-09-12,973.485
2016-09-13,966.546
2016-09-14,966.04
2016-09-15,978.582
2016-09-16,958.701
2016-09-19,970.621
2016-09-20,969.323
2016-09-21,971.517
2016-09-22,991.638
2016-09-23,982.949
2016-09-26,971.367
2016-09-27,959.915
2016-09-28,964.688
2016-09-29,981.857
2016-09-30,989.944
2016-10-03,999.019
2016-10-04,997.054
2016-10-05,996.804
2016-10-06,1002.188
2016-10-07,999.73
2016-10-10,1007.596
2016-10-11,976.809
2016-10-12,945.342
2016-10-13,935.164
2016-10-14,946.365
2016-10-17,944.173
2016-10-18,956.207
2016-10-19,952.209
2016-10-20,953.809
2016-10-21,948.996
2016-10-24,949.428
2016-10-25,946.493
2016-10-26,956.975
2016-10-27,944.448
2016-10-28,946.542
2016-10-31,939.757
2016-11-01,933.394
2016-11-02,929.175
2016-11-03,927.914
2016-11-04,916.798
2016-11-07,925.004
2016-11-08,936.854
2016-11-09,940.815
2016-11-10,945.784
2016-11-11,944.113
2016-11-14,934.074
2016-11-15,941.915
2016-11-16,932.902
2016-11-17,939.665
2016-11-18,935.242
2016-11-21,940.924
2016-11-22,948.196
2016-11-23,938.967
2016-11-24,943.578
2016-11-25,948.217
2016-11-28,931.547
2016-11-29,933.605
2016-11-30,940.531
2016-12-01,939.664
2016-12-02,940.584
2016-12-05,957.648
2016-12-06,975.001
2016-12-07,993.564
2016-12-08,995.931
2016-12-09,1001.139
2016-12-12,1004.142
2016-12-13,1017.127
2016-12-14,1011.167
2016-12-15,1000.569
2016-12-16,998.391
2016-12-19,997.166
2016-12-20,989.959
2016-12-21,998.094
2016-12-22,997.979
2016-12-23,1002.731
2016-12-26,1002.731
2016-12-27,1004.122
2016-12-28,998.843
2016-12-29,1002.201
2016-12-30,1006.459
2017-01-02,1013.024
2017-01-03,1011.453
2017-01-04,1021.703
2017-01-05,1026.404
2017-01-06,1022.815
2017-01-09,1002.032
2017-01-10,1002.537
2017-01-11,994.838
2017-01-12,1012.296
2017-01-13,1027.148
2017-01-16,1017.888
2017-01-17,1019.7
2017-01-18,1026.781
2017-01-19,1016.413
2017-01-20,1040.928
2017-01-23,1036.54
2017-01-24,1050.341
2017-01-25,1067.452
2017-01-26,1074.572
2017-01-27,1066.311
2017-01-30,1057.335
2017-01-31,1067.006
2017-02-01,1077.044
2017-02-02,1089.952
2017-02-03,1089.302
2017-02-06,1075.547
2017-02-07,1068.924
2017-02-08,1069.433
2017-02-09,1069.497
2017-02-10,1065.801
2017-02-13,1068.402
2017-02-14,1066.767
2017-02-15,1074.879
2017-02-16,1091.783
2017-02-17,1083.075
2017-02-20,1081.753
2017-02-21,1081.731
2017-02-22,1075.268
2017-02-23,1081.659
2017-02-24,1067.182
2017-02-27,1059.146
2017-02-28,1064.208
2017-03-01,1075.796
2017-03-02,1067.441
2017-03-03,1073.166
2017-03-06,1071.914
2017-03-07,1070.446
2017-03-08,1068.148
2017-03-09,1079.292
2017-03-10,1087.462
2017-03-13,1095.023
2017-03-14,1085.182
2017-03-15,1091.499
2017-03-16,1112.352
2017-03-17,1109.791
2017-03-20,1105.703
2017-03-21,1102.713
2017-03-22,1094.883
2017-03-23,1101.642
2017-03-24,1101.185
2017-03-27,1105.79
2017-03-28,1105.538
2017-03-29,1095.656
2017-03-30,1100.352
2017-03-31,1103.332
2017-04-03,1086.888
2017-04-04,1078.69
2017-04-05,1076.036
2017-04-06,1081.902
2017-04-07,1076.236
2017-04-10,1075.782
2017-04-11,1078.019
2017-04-12,1084.623
2017-04-13,1075.491
2017-04-14,1075.491
2017-04-17,1080.96
2017-04-18,1073.818
2017-04-19,1083.631
2017-04-20,1091.478
2017-04-21,1083.148
2017-04-24,1133.536
2017-04-25,1152.098
2017-04-26,1149.954
2017-04-27,1139.445
2017-04-28,1155.419
2017-05-01,1158.592
2017-05-02,1170.712
2017-05-03,1174.639
2017-05-04,1181.457
2017-05-05,1187.786
2017-05-08,1177.997
2017-05-09,1183.27
2017-05-10,1178.522
2017-05-11,1175.22
2017-05-12,1184.284
2017-05-15,1191.984
2017-05-16,1194.647
2017-05-17,1184.099
2017-05-18,1170.526
2017-05-19,1185.688
2017-05-22,1187.179
2017-05-23,1202.083
2017-05-24,1197.897
2017-05-25,1201.651
2017-05-26,1195.554
2017-05-29,1190.996
2017-05-30,1192.498
2017-05-31,1202.351
2017-06-01,1200.121
2017-06-02,1203.785
2017-06-05,1199.866
2017-06-06,1196.729
2017-06-07,1200.327
2017-06-08,1200.109
2017-06-09,1203.007
2017-06-12,1192.687
2017-06-13,1200.504
2017-06-14,1201.805
2017-06-15,1182.175
2017-06-16,1191.859
2017-06-19,1201.691
2017-06-20,1186.669
2017-06-21,1181.546
2017-06-22,1183.826
2017-06-23,1186.659
2017-06-26,1185.759
2017-06-27,1187.998
2017-06-28,1206.497
2017-06-29,1211.928
2017-06-30,1205.022
2017-07-03,1224.197
2017-07-04,1219.492
2017-07-05,1223.775
2017-07-06,1222.935
2017-07-07,1223.018
2017-07-10,1227.151
2017-07-11,1230.191
2017-07-12,1250.985
2017-07-13,1257.181
2017-07-14,1266.878
2017-07-17,1271.966
2017-07-18,1225.536
2017-07-19,1227.156
2017-07-20,1215.952
2017-07-21,1208.974
2017-07-24,1200.903
2017-07-25,1203.234
2017-07-26,1207.652
2017-07-27,1205.752
2017-07-28,1215.013
2017-07-31,1211.105
2017-08-01,1220.266
2017-08-02,1218.151
2017-08-03,1214.429
2017-08-04,1214.597
2017-08-07,1214.864
2017-08-08,1212.759
2017-08-09,1205.339
2017-08-10,1198.943
2017-08-11,1188.21
2017-08-14,1208.286
2017-08-15,1206.0
2017-08-16,1209.799
2017-08-17,1195.717
2017-08-18,1192.123
2017-08-21,1192.437
2017-08-22,1194.148
2017-08-23,1198.018
2017-08-24,1193.687
2017-08-25,1205.361
2017-08-28,1210.812
2017-08-29,1208.011
2017-08-30,1218.385
2017-08-31,1226.289
2017-09-01,1222.47
2017-09-04,1214.619
2017-09-05,1205.911
2017-09-06,1202.682
2017-09-07,1201.757
2017-09-08,1204.224
2017-09-11,1208.032
2017-09-12,1220.329
2017-09-13,1216.841
2017-09-14,1211.066
2017-09-15,1209.764
2017-09-18,1215.365
2017-09-19,1217.109
2017-09-20,1217.492
2017-09-21,1225.337
2017-09-22,1234.254
2017-09-25,1224.58
2017-09-26,1216.184
2017-09-27,1229.612
2017-09-28,1231.823
2017-09-29,1240.753
2017-10-02,1238.963
2017-10-03,1246.213
2017-10-04,1245.783
2017-10-05,1251.833
2017-10-06,1253.862
2017-10-09,1256.5
2017-10-10,1259.786
2017-10-11,1255.648
2017-10-12,1247.922
2017-10-13,1239.001
2017-10-16,1232.752
2017-10-17,1234.47
2017-10-18,1235.267
2017-10-19,1231.452
2017-10-20,1250.309
2017-10-23,1235.873
2017-10-24,1225.243
2017-10-25,1219.229
2017-10-26,1187.025
2017-10-27,1182.983
2017-10-30,1177.751
2017-10-31,1184.344
2017-11-01,1177.807
2017-11-02,1185.804
2017-11-03,1175.482
2017-11-06,1180.317
2017-11-07,1181.398
2017-11-08,1176.803
2017-11-09,1162.887
2017-11-10,1161.964
2017-11-13,1153.102
2017-11-14,1141.34
2017-11-15,1140.589
2017-11-16,1146.764
2017-11-17,1129.224
2017-11-20,1124.774
2017-11-21,1139.598
2017-11-22,1134.819
2017-11-23,1144.074
2017-11-24,1150.78
2017-11-27,1144.084
2017-11-28,1144.415
2017-11-29,1143.685
2017-11-30,1146.07
2017-12-01,1123.585
2017-12-04,1131.453
2017-12-05,1122.306
2017-12-06,1108.733
2017-12-07,1113.904
2017-12-08,1136.752
2017-12-11,1140.356
2017-12-12,1148.261
2017-12-13,1143.326
2017-12-14,1134.897
2017-12-15,1129.109
2017-12-18,1153.942
2017-12-19,1148.396
2017-12-20,1151.643
2017-12-21,1160.664
2017-12-22,1159.202
2017-12-25,1159.202
2017-12-26,1159.959
2017-12-27,1157.476
2017-12-28,1155.696
2017-12-29,1157.883
2018-01-01,1157.883
2018-01-02,1163.78
2018-01-03,1160.708
2018-01-04,1181.367
2018-01-05,1183.593
2018-01-08,1177.898
2018-01-09,1195.24
2018-01-10,1208.049
2018-01-11,1214.663
2018-01-12,1209.841
2018-01-15,1211.211
2018-01-16,1204.512
2018-01-17,1209.05
2018-01-18,1211.325
2018-01-19,1202.58
2018-01-22,1218.233
2018-01-23,1228.025
2018-01-24,1229.727
2018-01-25,1210.163
2018-01-26,1224.923
2018-01-29,1223.982
2018-01-30,1215.878
2018-01-31,1225.035
2018-02-01,1235.387
2018-02-02,1216.296
2018-02-05,1189.065
2018-02-06,1148.186
2018-02-07,1170.743
2018-02-08,1141.876
2018-02-09,1129.571
2018-02-12,1142.334
2018-02-13,1144.733
2018-02-14,1176.286
2018-02-15,1186.024
2018-02-16,1197.59
2018-02-19,1191.761
2018-02-20,1177.97
2018-02-21,1179.618
2018-02-22,1171.082
2018-02-23,1168.009
2018-02-26,1175.078
2018-02-27,1167.318
2018-02-28,1155.176
2018-03-01,1149.923
2018-03-02,1129.724
2018-03-05,1143.193
2018-03-06,1158.138
2018-03-07,1169.429
2018-03-08,1176.508
2018-03-09,1176.678
2018-03-12,1184.106
2018-03-13,1177.242
2018-03-14,1182.767
2018-03-15,1185.139
2018-03-16,1171.339
2018-03-19,1151.303
2018-03-20,1144.145
2018-03-21,1136.919
2018-03-22,1103.14
2018-03-23,1107.133
2018-03-26,1104.287
2018-03-27,1101.563
2018-03-28,1099.144
2018-03-29,1103.552
2018-03-30,1103.552
2018-04-02,1103.42
2018-04-03,1078.248
2018-04-04,1073.754
2018-04-05,1086.222
2018-04-06,1079.613
2018-04-09,1078.448
2018-04-10,1088.526
2018-04-11,1060.973
2018-04-12,1052.703
2018-04-13,1051.391
2018-04-16,1060.112
2018-04-17,1073.833
2018-04-18,1077.016
2018-04-19,1084.151
2018-04-20,1089.263
2018-04-23,1097.514
2018-04-24,1089.393
2018-04-25,1070.229
2018-04-26,1079.073
2018-04-27,1083.105
2018-04-30,1058.336
2018-05-01,1044.967
2018-05-02,1040.916
2018-05-03,1033.66
2018-05-04,1044.132
2018-05-07,1050.525
2018-05-08,1056.501
2018-05-09,1086.877
2018-05-10,1090.904
2018-05-11,1099.306
2018-05-14,1087.537
2018-05-15,1076.916
2018-05-16,1060.512
2018-05-17,1068.752
2018-05-18,1064.511
2018-05-21,1064.718
2018-05-22,1075.776
2018-05-23,1050.008
2018-05-24,1045.982
2018-05-25,1039.523
2018-05-28,1027.407
2018-05-29,999.612
2018-05-30,1013.127
2018-05-31,1006.95
2018-06-01,1017.948
2018-06-04,1025.057
2018-06-05,1015.192
2018-06-06,1020.953
2018-06-07,1030.197
2018-06-08,1027.239
2018-06-11,1050.881
2018-06-12,1062.229
2018-06-13,1052.24
2018-06-14,1058.982
2018-06-15,1025.943
2018-06-18,1017.664
2018-06-19,1021.122
2018-06-20,1032.036
2018-06-21,1017.381
2018-06-22,1022.373
2018-06-25,1020.961
2018-06-26,1024.64
2018-06-27,1019.776
2018-06-28,1010.272
2018-06-29,1024.941
2018-07-02,1012.032
2018-07-03,1031.93
2018-07-04,1038.423
2018-07-05,1046.706
2018-07-06,1054.442
2018-07-09,1064.847
2018-07-10,1063.017
2018-07-11,1046.315
2018-07-12,1040.709
2018-07-13,1037.334
2018-07-16,1044.17
2018-07-17,1051.785
2018-07-18,1045.12
2018-07-19,1047.604
2018-07-20,1067.339
2018-07-23,1080.607
2018-07-24,1102.19
2018-07-25,1102.952
2018-07-26,1110.32
2018-07-27,1111.08
2018-07-30,1120.131
2018-07-31,1115.755
2018-08-01,1106.572
2018-08-02,1093.396
2018-08-03,1095.907
2018-08-06,1089.972
2018-08-07,1094.424
2018-08-08,1091.807
2018-08-09,1096.178
2018-08-10,1068.644
2018-08-13,1061.977
2018-08-14,1060.375
2018-08-15,1046.867
2018-08-16,1064.709
2018-08-17,1070.916
2018-08-20,1071.558
2018-08-21,1082.556
2018-08-22,1098.717
2018-08-23,1093.901
2018-08-24,1099.269
2018-08-27,1108.986
2018-08-28,1102.931
2018-08-29,1105.837
2018-08-30,1099.822
2018-08-31,1093.788
2018-09-03,1099.699
2018-09-04,1088.757
2018-09-05,1091.584
2018-09-06,1094.28
2018-09-07,1090.325
2018-09-10,1098.55
2018-09-11,1087.67
2018-09-12,1094.778
2018-09-13,1101.295
2018-09-14,1099.301
2018-09-17,1125.23
2018-09-18,1116.653
2018-09-19,1117.028
2018-09-20,1144.881
2018-09-21,1157.112
2018-09-24,1158.845
2018-09-25,1162.853
2018-09-26,1164.178
2018-09-27,1184.672
2018-09-28,1167.873
2018-10-01,1165.225
2018-10-02,1144.991
2018-10-03,1123.67
2018-10-04,1114.941
2018-10-05,1109.206
2018-10-08,1096.992
2018-10-09,1092.674
2018-10-10,1095.597
2018-10-11,1074.375
2018-10-12,1069.855
2018-10-15,1083.183
2018-10-16,1105.546
2018-10-17,1082.315
2018-10-18,1065.528
2018-10-19,1074.933
2018-10-22,1066.258
2018-10-23,1055.489
2018-10-24,1049.588
2018-10-25,1046.93
2018-10-26,1028.466
2018-10-29,1037.609
2018-10-30,1044.638
2018-10-31,1049.22
2018-11-01,1053.472
2018-11-02,1057.893
2018-11-05,1062.364
2018-11-06,1059.404
2018-11-07,1073.15
2018-11-08,1078.545
2018-11-09,1069.1
2018-11-12,1052.592
2018-11-13,1070.623
2018-11-14,1057.6
2018-11-15,1052.753
2018-11-16,1065.556
2018-11-19,1061.706
2018-11-20,1032.481
2018-11-21,1043.445
2018-11-22,1041.259
2018-11-23,1046.109
2018-11-26,1057.984
2018-11-27,1068.794
2018-11-28,1066.906
2018-11-29,1077.947
2018-11-30,1069.085
2018-12-03,1078.606
2018-12-04,1068.355
2018-12-05,1059.747
2018-12-06,1027.85
2018-12-07,1041.171
2018-12-10,1019.433
2018-12-11,1034.473
2018-12-12,1052.87
2018-12-13,1044.864
2018-12-14,1046.679
2018-12-17,1033.754
2018-12-18,1023.433
2018-12-19,1024.52
2018-12-20,1014.667
2018-12-21,1000.724
2018-12-24,996.117
2018-12-25,996.117
2018-12-26,990.561
2018-12-27,977.478
2018-12-28,996.344
2018-12-31,1009.475
2019-01-01,1009.475
2019-01-02,1000.653
2019-01-03,999.064
2019-01-04,1034.916
2019-01-07,1033.882
2019-01-08,1039.718
2019-01-09,1047.861
2019-01-10,1058.053
2019-01-11,1050.964
2019-01-14,1045.692
2019-01-15,1040.618
2019-01-16,1044.789
2019-01-17,1041.289
2019-01-18,1059.534
2019-01-21,1054.169
2019-01-22,1048.405
2019-01-23,1046.325
2019-01-24,1047.759
2019-01-25,1046.717
2019-01-28,1034.75
2019-01-29,1031.748
2019-01-30,1040.066
2019-01-31,1042.483
2019-02-01,1048.879
2019-02-04,1042.946
2019-02-05,1056.283
2019-02-06,1044.102
2019-02-07,1025.446
2019-02-08,1017.91
2019-02-11,1024.561
2019-02-12,1031.404
2019-02-13,1038.961
2019-02-14,1024.736
2019-02-15,1040.485
2019-02-18,1046.922
2019-02-19,1045.853
2019-02-20,1018.978
2019-02-21,984.709
2019-02-22,996.599
2019-02-25,1002.031
2019-02-26,995.902
2019-02-27,1009.052
2019-02-28,1013.547
2019-03-01,1013.645
2019-03-04,997.55
2019-03-05,1002.12
2019-03-06,998.102
2019-03-07,983.294
2019-03-08,981.155
2019-03-11,992.697
2019-03-12,993.102
2019-03-13,1002.309
2019-03-14,1015.275
2019-03-15,1022.83
2019-03-18,1037.11
2019-03-19,1039.372
2019-03-20,1037.147
2019-03-21,1036.479
2019-03-22,1010.341
2019-03-25,1015.597
2019-03-26,1016.852
2019-03-27,994.582
2019-03-28,966.726
2019-03-29,965.844
2019-04-01,979.41
2019-04-02,990.912
2019-04-03,1013.426
2019-04-04,1022.105
2019-04-05,1018.189
2019-04-08,1022.297
2019-04-09,1024.136
2019-04-10,1024.044
2019-04-11,1027.218
2019-04-12,1036.248
2019-04-15,1043.31
2019-04-16,1049.552
2019-04-17,1048.677
2019-04-18,1044.14
2019-04-19,1044.14
2019-04-22,1043.461
2019-04-23,1036.467
2019-04-24,1028.36
2019-04-25,1018.344
2019-04-26,1033.254
2019-04-29,1029.081
2019-04-30,1013.981
2019-05-01,1013.352
2019-05-02,1014.03
2019-05-03,1021.107
2019-05-06,1010.138
2019-05-07,990.905
2019-05-08,989.174
2019-05-09,967.881
2019-05-10,979.283
2019-05-13,964.271
2019-05-14,976.139
2019-05-15,975.318
2019-05-16,982.34
2019-05-17,976.504
2019-05-20,964.873
2019-05-21,970.464
2019-05-22,957.702
2019-05-23,943.843
2019-05-24,958.606
2019-05-27,956.462
2019-05-28,948.843
2019-05-29,936.518
2019-05-30,940.41
2019-05-31,922.089
2019-06-03,931.12
2019-06-04,946.005
2019-06-05,948.317
2019-06-06,949.666
2019-06-07,959.627
2019-06-10,966.065
2019-06-11,970.529
2019-06-12,967.627
2019-06-13,963.099
2019-06-14,962.729
2019-06-17,957.189
2019-06-18,958.793
2019-06-19,962.613
2019-06-20,969.404
2019-06-21,972.75
2019-06-24,974.428
2019-06-25,968.172
2019-06-26,977.201
2019-06-27,990.082
2019-06-28,986.681
2019-07-01,995.027
2019-07-02,1001.671
2019-07-03,1005.072
2019-07-04,1013.58
2019-07-05,1014.537
2019-07-08,1016.789
2019-07-09,1009.001
2019-07-10,1013.927
2019-07-11,1015.717
2019-07-12,1027.765
2019-07-15,1030.209
2019-07-16,1022.055
2019-07-17,1000.295
2019-07-18,988.4
2019-07-19,990.047
2019-07-22,976.681
2019-07-23,980.221
2019-07-24,973.656
2019-07-25,969.566
2019-07-26,963.752
2019-07-29,967.925
2019-07-30,948.838
2019-07-31,947.845
2019-08-01,946.172
2019-08-02,929.279
2019-08-05,915.785
2019-08-06,913.655
2019-08-07,912.418
2019-08-08,924.851
2019-08-09,920.427
2019-08-12,916.832
2019-08-13,917.177
2019-08-14,886.506
2019-08-15,884.467
2019-08-16,900.018
2019-08-19,907.138
2019-08-20,898.334
2019-08-21,911.065
2019-08-22,912.069
2019-08-23,907.168
2019-08-26,904.362
2019-08-27,913.119
2019-08-28,911.341
2019-08-29,916.776
2019-08-30,922.644
2019-09-02,912.765
2019-09-03,907.342
2019-09-04,923.159
2019-09-05,949.018
2019-09-06,957.093
2019-09-09,973.354
2019-09-10,982.383
2019-09-11,982.518
2019-09-12,994.682
2019-09-13,1011.57
2019-09-16,995.802
2019-09-17,983.583
2019-09-18,985.125
2019-09-19,997.281
2019-09-20,998.596
2019-09-23,979.567
2019-09-24,980.753
2019-09-25,974.588
2019-09-26,981.479
2019-09-27,986.385
2019-09-30,985.688
2019-10-01,975.618
2019-10-02,952.936
2019-10-03,951.727
2019-10-04,950.756
2019-10-07,962.733
2019-10-08,952.08
2019-10-09,955.859
2019-10-10,976.994
2019-10-11,995.349
2019-10-14,994.579
2019-10-15,1006.141
2019-10-16,1009.167
2019-10-17,1012.93
2019-10-18,1018.012
2019-10-21,1032.518
2019-10-22,1041.242
2019-10-23,1030.727
2019-10-24,1037.789
2019-10-25,1040.172
2019-10-28,1039.67
2019-10-29,1026.273
2019-10-30,1023.64
2019-10-31,1023.189
2019-11-01,1027.557
2019-11-04,1040.246
2019-11-05,1031.441
2019-11-06,1034.26
2019-11-07,1037.046
2019-11-08,1028.217
2019-11-11,1023.43
2019-11-12,1032.224
2019-11-13,1015.278
2019-11-14,1011.677
2019-11-15,1002.621
2019-11-18,996.452
2019-11-19,994.929
2019-11-20,982.878
2019-11-21,979.694
2019-11-22,985.569
2019-11-25,987.487
2019-11-26,986.127
2019-11-27,995.104
2019-11-28,989.757
2019-11-29,986.569
2019-12-02,975.448
2019-12-03,966.458
2019-12-04,984.363
2019-12-05,986.591
2019-12-06,996.658
2019-12-09,1000.229
2019-12-10,1002.908
2019-12-11,1015.87
2019-12-12,1035.069
2019-12-13,1044.055
2019-12-16,1059.487
2019-12-17,1066.79
2019-12-18,1061.833
