Date,SINGAPORE LARGE GROWTH Large Cap
2019-10-18,1136.897
2019-10-21,1142.726
2019-10-22,1146.66
2019-10-23,1140.01
2019-10-24,1149.963
2019-10-25,1154.018
2019-10-28,1154.696
2019-10-29,1160.76
2019-10-30,1169.483
2019-10-31,1181.077
2019-11-01,1182.68
2019-11-04,1191.88
2019-11-05,1192.796
2019-11-06,1197.091
2019-11-07,1207.749
2019-11-08,1202.92
2019-11-11,1197.997
2019-11-12,1202.815
2019-11-13,1197.616
2019-11-14,1194.959
2019-11-15,1205.108
2019-11-18,1215.807
2019-11-19,1207.006
2019-11-20,1198.157
2019-11-21,1180.127
2019-11-22,1185.919
2019-11-25,1181.334
2019-11-26,1179.432
2019-11-27,1183.203
2019-11-28,1174.255
2019-11-29,1166.416
2019-12-02,1166.111
2019-12-03,1157.994
2019-12-04,1150.544
2019-12-05,1158.023
2019-12-06,1165.696
2019-12-09,1162.346
2019-12-10,1159.758
2019-12-11,1168.937
2019-12-12,1182.597
2019-12-13,1198.466
2019-12-16,1196.065
2019-12-17,1190.733
2019-12-18,1198.619
2019-12-19,1203.366
2019-12-20,1199.025
2019-12-23,1200.057
2019-12-24,1197.986
2019-12-25,1197.986
2019-12-26,1200.964
2019-12-27,1204.189
2019-12-30,1202.055
2019-12-31,1209.031
2020-01-01,1209.031
2020-01-02,1220.858
2020-01-03,1215.015
2020-01-06,1206.41
2020-01-07,1221.028
2020-01-08,1218.083
2020-01-09,1219.886
2020-01-10,1229.815
2020-01-13,1234.599
2020-01-14,1240.768
2020-01-15,1230.489
2020-01-16,1236.638
2020-01-17,1231.966
2020-01-20,1231.196
2020-01-21,1217.722
2020-01-22,1222.792
2020-01-23,1209.553
2020-01-24,1210.817
2020-01-27,1205.242
2020-01-28,1177.139
2020-01-29,1173.748
2020-01-30,1162.018
2020-01-31,1155.565
2020-02-03,1134.421
2020-02-04,1154.148
2020-02-05,1159.812
2020-02-06,1167.032
2020-02-07,1147.507
2020-02-10,1136.689
2020-02-11,1144.751
2020-02-12,1161.775
2020-02-13,1158.082
2020-02-14,1157.449
2020-02-17,1154.592
2020-02-18,1141.675
2020-02-19,1148.191
2020-02-20,1136.633
2020-02-21,1134.834
2020-02-24,1119.63
2020-02-25,1130.434
2020-02-26,1118.381
2020-02-27,1123.669
2020-02-28,1086.36
2020-03-02,1086.576
2020-03-03,1094.473
2020-03-04,1090.151
2020-03-05,1082.263
2020-03-06,1059.795
2020-03-09,982.955
2020-03-10,997.832
2020-03-11,972.201
2020-03-12,916.181
2020-03-13,890.568
2020-03-16,852.211
2020-03-17,834.334
2020-03-18,812.476
2020-03-19,772.881
2020-03-20,803.105
2020-03-23,740.805
2020-03-24,796.688
2020-03-25,850.002
2020-03-26,848.2
2020-03-27,863.889
2020-03-30,824.014
2020-03-31,841.668
2020-04-01,818.723
2020-04-02,831.805
2020-04-03,797.986
2020-04-06,834.71
2020-04-07,874.193
2020-04-08,859.399
2020-04-09,877.799
2020-04-10,877.799
2020-04-13,878.087
2020-04-14,903.953
2020-04-15,880.734
2020-04-16,878.689
2020-04-17,875.691
2020-04-20,873.268
2020-04-21,849.441
2020-04-22,848.759
2020-04-23,853.413
2020-04-24,850.115
2020-04-27,863.537
2020-04-28,870.284
2020-04-29,876.013
2020-04-30,902.463
2020-05-01,897.807
2020-05-04,871.405
2020-05-05,875.799
2020-05-06,875.381
2020-05-07,876.276
2020-05-08,881.687
2020-05-11,888.37
2020-05-12,890.478
2020-05-13,891.13
2020-05-14,870.001
2020-05-15,867.898
2020-05-18,875.536
2020-05-19,896.586
2020-05-20,894.279
2020-05-21,888.123
2020-05-22,871.856
2020-05-25,872.407
2020-05-26,892.609
2020-05-27,892.677
2020-05-28,898.61
2020-05-29,893.911
2020-06-01,908.098
2020-06-02,936.968
2020-06-03,975.23
2020-06-04,977.411
2020-06-05,991.982
2020-06-08,1011.128
2020-06-09,1009.577
2020-06-10,1023.304
2020-06-11,992.638
2020-06-12,981.232
2020-06-15,956.683
2020-06-16,973.569
2020-06-17,973.64
2020-06-18,968.014
2020-06-19,954.274
2020-06-22,952.531
2020-06-23,969.799
2020-06-24,964.342
2020-06-25,949.136
2020-06-26,953.369
2020-06-29,940.318
2020-06-30,948.173
2020-07-01,955.323
2020-07-02,967.213
2020-07-03,976.078
2020-07-06,990.669
2020-07-07,976.935
2020-07-08,983.627
2020-07-09,983.942
2020-07-10,985.534
2020-07-13,978.091
2020-07-14,970.907
2020-07-15,986.42
2020-07-16,975.745
2020-07-17,973.838
2020-07-20,977.117
2020-07-21,984.798
2020-07-22,971.101
2020-07-23,977.827
2020-07-24,966.313
2020-07-27,971.974
2020-07-28,973.08
2020-07-29,977.065
2020-07-30,960.372
2020-07-31,964.083
2020-08-03,946.66
2020-08-04,958.608
2020-08-05,974.585
2020-08-06,980.903
2020-08-07,971.283
2020-08-10,970.894
2020-08-11,968.431
2020-08-12,981.585
2020-08-13,993.216
2020-08-14,993.529
2020-08-17,989.167
2020-08-18,988.861
2020-08-19,991.408
2020-08-20,962.466
2020-08-21,963.307
2020-08-24,962.613
2020-08-25,967.76
2020-08-26,966.574
2020-08-27,964.108
2020-08-28,977.517
2020-08-31,970.278
2020-09-01,974.861
2020-09-02,972.485
2020-09-03,971.606
2020-09-04,959.205
2020-09-07,958.821
2020-09-08,955.565
2020-09-09,949.507
2020-09-10,947.274
2020-09-11,949.978
2020-09-14,947.79
2020-09-15,949.863
2020-09-16,956.84
2020-09-17,955.064
2020-09-18,955.038
2020-09-21,949.073
2020-09-22,938.721
2020-09-23,941.928
2020-09-24,925.701
2020-09-25,932.81
2020-09-28,939.258
2020-09-29,937.248
2020-09-30,940.317
2020-10-01,954.638
2020-10-02,955.367
2020-10-05,965.481
2020-10-06,968.697
2020-10-07,972.864
2020-10-08,972.173
2020-10-09,974.724
2020-10-12,980.81
2020-10-13,981.407
2020-10-14,985.66
2020-10-15,958.55
2020-10-16,968.901
2020-10-19,968.445
2020-10-20,961.958
2020-10-21,965.23
2020-10-22,966.077
2020-10-23,964.094
2020-10-26,952.456
2020-10-27,946.275
2020-10-28,933.825
2020-10-29,914.849
2020-10-30,910.99
2020-11-02,915.036
2020-11-03,938.575
2020-11-04,950.182
2020-11-05,982.799
2020-11-06,982.839
2020-11-09,991.261
2020-11-10,1013.944
2020-11-11,1023.178
2020-11-12,1026.328
2020-11-13,1027.106
2020-11-16,1040.663
2020-11-17,1055.186
2020-11-18,1068.075
2020-11-19,1066.106
2020-11-20,1083.593
2020-11-23,1100.342
2020-11-24,1120.265
2020-11-25,1109.203
2020-11-26,1105.627
2020-11-27,1104.661
2020-11-30,1083.151
2020-12-01,1083.434
2020-12-02,1086.275
2020-12-03,1101.344
2020-12-04,1105.762
2020-12-07,1089.331
2020-12-08,1077.643
2020-12-09,1094.595
2020-12-10,1079.79
2020-12-11,1079.711
2020-12-14,1096.526
2020-12-15,1099.094
2020-12-16,1107.566
2020-12-17,1104.715
2020-12-18,1093.607
2020-12-21,1094.939
2020-12-22,1088.478
2020-12-23,1097.041
2020-12-24,1106.112
2020-12-25,1106.112
2020-12-28,1103.665
2020-12-29,1109.296
2020-12-30,1118.735
2020-12-31,1109.437
2021-01-01,1109.437
2021-01-04,1128.679
2021-01-05,1133.615
2021-01-06,1127.631
2021-01-07,1158.776
2021-01-08,1211.868
2021-01-11,1186.139
2021-01-12,1183.582
2021-01-13,1184.62
2021-01-14,1198.273
2021-01-15,1191.133
2021-01-18,1179.598
2021-01-19,1184.538
2021-01-20,1182.859
2021-01-21,1192.772
2021-01-22,1176.673
2021-01-25,1170.899
2021-01-26,1162.971
2021-01-27,1162.989
2021-01-28,1144.584
2021-01-29,1134.461
2021-02-01,1132.635
2021-02-02,1138.237
2021-02-03,1133.202
2021-02-04,1128.528
2021-02-05,1133.1
2021-02-08,1168.343
2021-02-09,1167.187
2021-02-10,1170.474
2021-02-11,1173.064
2021-02-12,1172.622
2021-02-15,1171.027
2021-02-16,1174.793
2021-02-17,1170.929
2021-02-18,1163.643
2021-02-19,1165.567
2021-02-22,1162.969
2021-02-23,1163.255
2021-02-24,1190.77
2021-02-25,1208.722
2021-02-26,1186.271
2021-03-01,1206.785
2021-03-02,1197.314
2021-03-03,1218.255
2021-03-04,1237.885
2021-03-05,1213.001
2021-03-08,1231.056
2021-03-09,1251.531
2021-03-10,1216.283
2021-03-11,1240.438
2021-03-12,1228.323
2021-03-15,1221.143
2021-03-16,1219.211
2021-03-17,1221.385
2021-03-18,1238.21
2021-03-19,1242.161
2021-03-22,1244.927
2021-03-23,1233.034
2021-03-24,1234.833
2021-03-25,1239.805
2021-03-26,1248.785
2021-03-29,1254.834
2021-03-30,1263.933
2021-03-31,1257.62
2021-04-01,1265.775
2021-04-02,1265.775
2021-04-05,1280.092
2021-04-06,1281.289
2021-04-07,1271.223
2021-04-08,1264.078
2021-04-09,1263.044
2021-04-12,1262.206
2021-04-13,1269.865
2021-04-14,1270.218
2021-04-15,1281.369
2021-04-16,1283.143
2021-04-19,1287.015
2021-04-20,1286.089
2021-04-21,1262.619
2021-04-22,1283.112
2021-04-23,1283.545
2021-04-26,1289.312
2021-04-27,1301.723
2021-04-28,1303.71
2021-04-29,1304.138
2021-04-30,1316.429
2021-05-03,1297.596
2021-05-04,1284.484
2021-05-05,1281.515
2021-05-06,1290.652
2021-05-07,1308.839
2021-05-10,1306.414
2021-05-11,1295.778
2021-05-12,1289.554
2021-05-13,1288.684
2021-05-14,1277.723
2021-05-17,1277.105
2021-05-18,1307.154
2021-05-19,1284.465
2021-05-20,1293.584
2021-05-21,1301.67
2021-05-24,1302.971
2021-05-25,1313.056
2021-05-26,1314.593
2021-05-27,1319.063
2021-05-28,1326.125
2021-05-31,1315.031
2021-06-01,1329.773
2021-06-02,1311.616
2021-06-03,1301.941
2021-06-04,1300.663
2021-06-07,1322.159
2021-06-08,1314.783
2021-06-09,1301.781
2021-06-10,1309.179
2021-06-11,1304.575
2021-06-14,1301.957
2021-06-15,1311.552
2021-06-16,1303.038
2021-06-17,1289.873
2021-06-18,1283.167
2021-06-21,1276.544
2021-06-22,1266.838
2021-06-23,1267.696
2021-06-24,1276.122
2021-06-25,1275.074
2021-06-28,1276.802
2021-06-29,1261.006
2021-06-30,1278.731
2021-07-01,1280.793
2021-07-02,1281.607
2021-07-05,1285.782
2021-07-06,1314.736
2021-07-07,1280.787
2021-07-08,1255.593
2021-07-09,1266.762
2021-07-12,1277.658
2021-07-13,1291.1
2021-07-14,1279.369
2021-07-15,1271.041
2021-07-16,1276.083
2021-07-19,1251.925
2021-07-20,1249.928
2021-07-21,1258.479
2021-07-22,1283.642
2021-07-23,1282.752
2021-07-26,1273.213
2021-07-27,1260.926
2021-07-28,1267.28
2021-07-29,1291.373
2021-07-30,1283.129
2021-08-02,1284.014
2021-08-03,1283.017
2021-08-04,1303.388
2021-08-05,1313.367
2021-08-06,1313.886
2021-08-09,1313.462
2021-08-10,1333.468
2021-08-11,1322.286
2021-08-12,1326.275
2021-08-13,1329.494
2021-08-16,1313.863
2021-08-17,1304.177
2021-08-18,1311.037
2021-08-19,1287.84
2021-08-20,1293.905
2021-08-23,1294.003
2021-08-24,1299.15
2021-08-25,1303.018
2021-08-26,1313.127
2021-08-27,1305.245
2021-08-30,1322.912
2021-08-31,1305.668
2021-09-01,1316.54
2021-09-02,1313.65
2021-09-03,1332.571
2021-09-06,1339.151
2021-09-07,1334.863
2021-09-08,1314.25
2021-09-09,1296.292
2021-09-10,1308.981
2021-09-13,1299.107
2021-09-14,1313.084
2021-09-15,1310.437
2021-09-16,1314.211
2021-09-17,1315.303
2021-09-20,1289.359
2021-09-21,1286.969
2021-09-22,1288.599
2021-09-23,1304.738
2021-09-24,1293.03
2021-09-27,1304.482
2021-09-28,1278.083
2021-09-29,1272.207
2021-09-30,1288.878
2021-10-01,1279.248
2021-10-04,1287.287
2021-10-05,1285.78
2021-10-06,1284.76
2021-10-07,1301.915
2021-10-08,1304.5
2021-10-11,1290.385
2021-10-12,1296.245
2021-10-13,1340.486
2021-10-14,1335.401
2021-10-15,1347.068
2021-10-18,1352.014
2021-10-19,1385.977
2021-10-20,1379.473
2021-10-21,1380.103
2021-10-22,1373.038
2021-10-25,1366.498
2021-10-26,1362.828
2021-10-27,1363.247
2021-10-28,1375.96
2021-10-29,1357.662
2021-11-01,1381.579
2021-11-02,1395.174
2021-11-03,1388.414
2021-11-04,1391.64
2021-11-05,1396.324
2021-11-08,1390.197
2021-11-09,1377.387
2021-11-10,1361.316
2021-11-11,1361.473
2021-11-12,1375.615
2021-11-15,1381.678
2021-11-16,1357.488
2021-11-17,1339.634
2021-11-18,1340.175
2021-11-19,1337.63
2021-11-22,1324.72
2021-11-23,1305.009
2021-11-24,1304.84
2021-11-25,1298.614
2021-11-26,1288.85
2021-11-29,1270.987
2021-11-30,1233.295
2021-12-01,1205.911
2021-12-02,1202.293
2021-12-03,1183.436
2021-12-06,1176.196
2021-12-07,1194.664
2021-12-08,1220.525
2021-12-09,1201.129
2021-12-10,1166.124
2021-12-13,1146.712
2021-12-14,1133.434
2021-12-15,1136.726
2021-12-16,1122.098
2021-12-17,1117.438
2021-12-20,1094.107
2021-12-21,1139.698
2021-12-22,1132.517
2021-12-23,1134.64
2021-12-24,1137.902
2021-12-27,1130.944
2021-12-28,1132.724
2021-12-29,1127.335
2021-12-30,1145.427
2021-12-31,1146.516
2022-01-03,1145.309
2022-01-04,1106.24
2022-01-05,1071.674
2022-01-06,1093.535
2022-01-07,1090.158
2022-01-10,1101.04
2022-01-11,1137.281
2022-01-12,1148.844
2022-01-13,1107.083
2022-01-14,1103.518
2022-01-17,1107.089
2022-01-18,1093.594
2022-01-19,1089.541
2022-01-20,1097.745
2022-01-21,1061.906
2022-01-24,1051.715
2022-01-25,1035.69
2022-01-26,1022.035
2022-01-27,1003.372
2022-01-28,1011.416
2022-01-31,1043.192
2022-02-01,1062.232
2022-02-02,1039.703
2022-02-03,1052.487
2022-02-04,1075.418
2022-02-07,1088.023
2022-02-08,1105.538
2022-02-09,1136.257
2022-02-10,1116.444
2022-02-11,1107.161
2022-02-14,1044.485
2022-02-15,1082.039
2022-02-16,1068.982
2022-02-17,1059.834
2022-02-18,1034.575
2022-02-21,1038.795
2022-02-22,1028.057
2022-02-23,1011.795
2022-02-24,980.592
2022-02-25,1021.073
2022-02-28,1014.701
2022-03-01,957.056
2022-03-02,915.254
2022-03-03,869.657
2022-03-04,822.752
2022-03-07,792.981
2022-03-08,789.094
2022-03-09,823.952
2022-03-10,834.011
2022-03-11,809.865
2022-03-14,794.16
2022-03-15,816.437
2022-03-16,888.234
2022-03-17,906.656
2022-03-18,934.802
2022-03-21,911.879
2022-03-22,941.367
2022-03-23,948.725
2022-03-24,943.632
2022-03-25,918.609
2022-03-28,926.035
2022-03-29,964.534
2022-03-30,952.039
2022-03-31,935.603
2022-04-01,937.021
2022-04-04,978.155
2022-04-05,954.394
2022-04-06,937.875
2022-04-07,918.016
2022-04-08,907.497
2022-04-11,901.126
2022-04-12,875.825
2022-04-13,893.997
2022-04-14,876.243
2022-04-15,876.243
2022-04-18,852.958
2022-04-19,864.068
2022-04-20,843.325
2022-04-21,818.046
2022-04-22,805.25
2022-04-25,808.703
2022-04-26,788.11
2022-04-27,784.149
2022-04-28,791.398
2022-04-29,797.674
2022-05-02,816.433
2022-05-03,814.435
2022-05-04,823.529
2022-05-05,791.491
2022-05-06,767.245
2022-05-09,723.595
2022-05-10,720.89
2022-05-11,698.076
2022-05-12,703.56
2022-05-13,747.931
2022-05-16,728.737
2022-05-17,763.261
2022-05-18,743.111
2022-05-19,754.871
2022-05-20,767.216
2022-05-23,753.364
2022-05-24,727.435
2022-05-25,738.01
2022-05-26,760.068
2022-05-27,772.027
2022-05-30,770.811
2022-05-31,767.18
2022-06-01,756.441
2022-06-02,766.589
2022-06-03,748.738
2022-06-06,755.732
2022-06-07,774.814
2022-06-08,783.57
2022-06-09,754.03
2022-06-10,725.177
2022-06-13,698.623
2022-06-14,697.832
2022-06-15,714.576
2022-06-16,689.285
2022-06-17,691.333
2022-06-20,694.162
2022-06-21,714.039
2022-06-22,701.566
2022-06-23,726.938
2022-06-24,739.608
2022-06-27,723.406
2022-06-28,707.004
2022-06-29,694.088
2022-06-30,681.79
2022-07-01,685.546
2022-07-04,691.809
2022-07-05,714.848
2022-07-06,708.536
2022-07-07,725.086
2022-07-08,727.627
2022-07-11,707.485
2022-07-12,712.127
2022-07-13,702.171
2022-07-14,684.34
2022-07-15,693.262
2022-07-18,701.531
2022-07-19,724.56
2022-07-20,746.239
2022-07-21,761.698
2022-07-22,743.697
2022-07-25,734.297
2022-07-26,726.476
2022-07-27,748.289
2022-07-28,750.037
2022-07-29,742.743
2022-08-01,751.791
2022-08-02,759.496
2022-08-03,779.908
2022-08-04,796.917
2022-08-05,806.204
2022-08-08,798.445
2022-08-09,789.088
2022-08-10,811.858
2022-08-11,817.862
2022-08-12,816.797
2022-08-15,819.074
2022-08-16,771.694
2022-08-17,749.851
2022-08-18,742.664
2022-08-19,725.157
2022-08-22,717.222
2022-08-23,715.624
2022-08-24,720.337
2022-08-25,731.281
2022-08-26,713.826
2022-08-29,699.503
2022-08-30,707.398
2022-08-31,700.29
2022-09-01,695.642
2022-09-02,690.099
2022-09-05,691.785
2022-09-06,686.477
2022-09-07,688.359
2022-09-08,696.757
2022-09-09,718.816
2022-09-12,734.73
2022-09-13,717.506
2022-09-14,712.144
2022-09-15,702.445
2022-09-16,697.88
2022-09-19,700.661
2022-09-20,691.505
2022-09-21,685.721
2022-09-22,675.426
2022-09-23,665.48
2022-09-26,662.335
2022-09-27,660.161
2022-09-28,660.279
2022-09-29,655.555
2022-09-30,667.826
2022-10-03,662.224
2022-10-04,687.921
2022-10-05,683.442
2022-10-06,690.652
2022-10-07,680.349
2022-10-10,668.503
2022-10-11,662.199
2022-10-12,661.035
2022-10-13,644.574
2022-10-14,638.328
2022-10-17,641.217
2022-10-18,646.836
2022-10-19,624.445
2022-10-20,622.731
2022-10-21,609.565
2022-10-24,612.572
2022-10-25,631.538
2022-10-26,637.925
2022-10-27,632.777
2022-10-28,643.478
2022-10-31,651.278
2022-11-01,653.987
2022-11-02,651.349
2022-11-03,639.187
2022-11-04,641.157
2022-11-07,661.743
2022-11-08,657.682
2022-11-09,634.125
2022-11-10,662.335
2022-11-11,690.704
2022-11-14,684.243
2022-11-15,750.014
2022-11-16,737.513
2022-11-17,743.499
2022-11-18,732.006
2022-11-21,712.93
2022-11-22,714.304
2022-11-23,723.052
2022-11-24,721.063
2022-11-25,714.298
2022-11-28,707.254
2022-11-29,717.982
2022-11-30,738.679
2022-12-01,749.557
2022-12-02,746.04
2022-12-05,739.089
2022-12-06,731.591
2022-12-07,719.351
2022-12-08,729.807
2022-12-09,728.509
2022-12-12,735.182
2022-12-13,751.202
2022-12-14,754.31
2022-12-15,733.916
2022-12-16,707.263
2022-12-19,708.629
2022-12-20,704.516
2022-12-21,710.59
2022-12-22,703.609
2022-12-23,702.389
2022-12-26,702.389
2022-12-27,708.992
2022-12-28,700.643
2022-12-29,711.251
2022-12-30,710.758
2023-01-02,710.758
2023-01-03,714.503
2023-01-04,725.322
2023-01-05,732.96
2023-01-06,731.447
2023-01-09,738.991
2023-01-10,731.145
2023-01-11,738.655
2023-01-12,745.254
2023-01-13,757.835
2023-01-16,757.267
2023-01-17,767.702
2023-01-18,767.898
2023-01-19,754.927
2023-01-20,772.39
2023-01-23,776.365
2023-01-24,765.493
2023-01-25,782.826
2023-01-26,795.309
2023-01-27,805.603
2023-01-30,788.17
2023-01-31,789.01
2023-02-01,805.404
2023-02-02,808.416
2023-02-03,801.089
2023-02-06,787.399
2023-02-07,797.287
2023-02-08,801.238
2023-02-09,793.216
2023-02-10,779.24
2023-02-13,773.141
2023-02-14,769.215
2023-02-15,767.519
2023-02-16,772.846
2023-02-17,766.444
2023-02-20,765.635
2023-02-21,755.849
2023-02-22,755.221
2023-02-23,742.888
2023-02-24,732.432
2023-02-27,732.04
2023-02-28,738.616
2023-03-01,736.466
2023-03-02,734.647
2023-03-03,741.061
2023-03-06,745.087
2023-03-07,789.141
2023-03-08,787.918
2023-03-09,775.563
2023-03-10,756.961
2023-03-13,754.773
2023-03-14,759.694
2023-03-15,759.919
2023-03-16,766.084
2023-03-17,769.657
2023-03-20,760.651
2023-03-21,779.702
2023-03-22,780.95
2023-03-23,802.888
2023-03-24,792.916
2023-03-27,798.725
2023-03-28,799.267
2023-03-29,813.135
2023-03-30,814.205
2023-03-31,809.566
2023-04-03,815.85
2023-04-04,821.774
2023-04-05,814.648
2023-04-06,807.639
2023-04-07,807.639
2023-04-10,804.308
2023-04-11,799.193
2023-04-12,796.475
2023-04-13,811.21
2023-04-14,806.125
2023-04-17,807.015
2023-04-18,805.886
2023-04-19,805.483
2023-04-20,793.928
2023-04-21,792.651
2023-04-24,793.682
2023-04-25,775.449
2023-04-26,770.849
2023-04-27,776.626
2023-04-28,785.002
2023-05-01,783.968
2023-05-02,781.124
2023-05-03,773.811
2023-05-04,780.278
2023-05-05,786.926
2023-05-08,811.068
2023-05-09,808.96
2023-05-10,813.007
2023-05-11,809.525
2023-05-12,794.252
2023-05-15,809.477
2023-05-16,756.817
2023-05-17,749.707
2023-05-18,733.446
2023-05-19,736.893
2023-05-22,736.41
2023-05-23,730.689
2023-05-24,726.001
2023-05-25,716.134
2023-05-26,713.959
2023-05-29,711.748
2023-05-30,705.288
2023-05-31,687.987
2023-06-01,694.619
2023-06-02,702.119
2023-06-05,701.346
2023-06-06,716.123
2023-06-07,712.241
2023-06-08,729.867
2023-06-09,727.477
2023-06-12,737.447
2023-06-13,741.053
2023-06-14,735.017
2023-06-15,734.088
2023-06-16,732.593
2023-06-19,730.741
2023-06-20,723.494
2023-06-21,719.908
2023-06-22,718.028
2023-06-23,707.567
2023-06-26,698.014
2023-06-27,704.794
2023-06-28,702.443
2023-06-29,704.25
2023-06-30,709.302
2023-07-03,710.474
2023-07-04,713.411
2023-07-05,709.792
2023-07-06,688.474
2023-07-07,688.413
2023-07-10,706.571
2023-07-11,716.449
2023-07-12,732.548
2023-07-13,752.733
2023-07-14,752.125
2023-07-17,755.363
2023-07-18,746.148
2023-07-19,750.23
2023-07-20,742.641
2023-07-21,748.367
2023-07-24,748.163
2023-07-25,750.813
2023-07-26,758.657
2023-07-27,754.567
2023-07-28,776.823
2023-07-31,792.14
2023-08-01,785.518
2023-08-02,750.485
2023-08-03,746.783
2023-08-04,740.264
2023-08-07,738.603
2023-08-08,730.933
2023-08-09,725.64
2023-08-10,729.905
2023-08-11,725.86
2023-08-14,718.095
2023-08-15,639.667
2023-08-16,633.112
2023-08-17,624.613
2023-08-18,619.445
2023-08-21,618.19
2023-08-22,609.492
2023-08-23,622.097
2023-08-24,615.247
2023-08-25,619.124
2023-08-28,626.148
2023-08-29,632.833
2023-08-30,633.434
2023-08-31,634.934
2023-09-01,639.628
2023-09-04,638.27
2023-09-05,629.256
2023-09-06,633.766
2023-09-07,634.578
2023-09-08,627.706
2023-09-11,632.376
2023-09-12,631.084
2023-09-13,630.464
2023-09-14,638.839
2023-09-15,640.833
2023-09-18,636.101
2023-09-19,638.054
2023-09-20,632.581
2023-09-21,618.758
2023-09-22,619.184
2023-09-25,637.128
2023-09-26,637.203
2023-09-27,642.634
2023-09-28,651.866
2023-09-29,659.302
2023-10-02,656.752
2023-10-03,646.558
2023-10-04,636.04
2023-10-05,642.566
2023-10-06,648.347
2023-10-09,641.6
2023-10-10,660.734
2023-10-11,662.94
2023-10-12,665.997
2023-10-13,660.057
2023-10-16,663.761
2023-10-17,664.845
2023-10-18,656.155
2023-10-19,649.367
2023-10-20,644.187
2023-10-23,641.725
2023-10-24,653.423
2023-10-25,644.242
2023-10-26,626.332
2023-10-27,620.092
2023-10-30,630.993
2023-10-31,629.137
2023-11-01,624.584
2023-11-02,633.03
2023-11-03,657.496
2023-11-06,661.087
2023-11-07,661.484
2023-11-08,649.79
2023-11-09,651.149
2023-11-10,653.883
2023-11-13,657.933
2023-11-14,612.464
2023-11-15,629.069
2023-11-16,625.109
2023-11-17,625.246
2023-11-20,625.875
2023-11-21,614.456
2023-11-22,614.031
2023-11-23,613.25
2023-11-24,605.932
2023-11-27,611.665
2023-11-28,622.051
2023-11-29,610.488
2023-11-30,607.999
2023-12-01,612.438
2023-12-04,610.89
2023-12-05,607.6
2023-12-06,611.54
2023-12-07,609.241
2023-12-08,617.998
2023-12-11,607.056
2023-12-12,613.216
2023-12-13,614.318
2023-12-14,616.48
2023-12-15,604.625
2023-12-18,611.888
2023-12-19,617.483
2023-12-20,609.812
2023-12-21,620.765
2023-12-22,629.471
2023-12-25,629.471
2023-12-26,629.497
2023-12-27,638.213
2023-12-28,651.314
2023-12-29,655.654
2024-01-01,655.654
2024-01-02,643.804
2024-01-03,638.125
2024-01-04,630.522
2024-01-05,632.139
2024-01-08,634.045
2024-01-09,632.627
2024-01-10,628.59
2024-01-11,626.688
2024-01-12,623.825
2024-01-15,624.791
2024-01-16,616.365
2024-01-17,604.996
2024-01-18,609.089
2024-01-19,614.305
2024-01-22,614.489
2024-01-23,616.405
2024-01-24,623.505
2024-01-25,622.512
2024-01-26,625.309
2024-01-29,626.171
2024-01-30,621.992
2024-01-31,619.826
2024-02-01,626.224
2024-02-02,635.854
2024-02-05,625.646
2024-02-06,624.247
2024-02-07,639.607
2024-02-08,635.631
2024-02-09,637.538
2024-02-12,638.098
2024-02-13,630.05
2024-02-14,634.844
2024-02-15,648.766
2024-02-16,659.757
2024-02-19,662.143
2024-02-20,664.096
2024-02-21,658.564
2024-02-22,660.514
2024-02-23,659.783
2024-02-26,655.154
2024-02-27,659.592
2024-02-28,661.33
2024-02-29,663.654
2024-03-01,673.749
2024-03-04,681.412
2024-03-05,686.328
2024-03-06,702.439
2024-03-07,708.116
2024-03-08,704.944
2024-03-11,705.004
2024-03-12,702.333
2024-03-13,720.485
2024-03-14,727.631
2024-03-15,719.13
2024-03-18,721.067
2024-03-19,715.735
2024-03-20,715.119
2024-03-21,719.544
2024-03-22,719.043
2024-03-25,716.042
2024-03-26,726.769
2024-03-27,726.338
2024-03-28,718.82
2024-03-29,718.82
2024-04-01,714.702
2024-04-02,723.414
2024-04-03,712.162
2024-04-04,716.285
2024-04-05,717.096
2024-04-08,721.108
2024-04-09,727.669
2024-04-10,724.926
2024-04-11,721.639
2024-04-12,711.652
2024-04-15,702.546
2024-04-16,710.897
2024-04-17,714.135
2024-04-18,723.296
2024-04-19,719.716
2024-04-22,745.788
2024-04-23,762.637
2024-04-24,764.548
2024-04-25,765.288
2024-04-26,764.105
2024-04-29,771.571
2024-04-30,768.984
2024-05-01,767.481
2024-05-02,782.05
2024-05-03,795.514
2024-05-06,795.498
2024-05-07,793.087
2024-05-08,793.524
2024-05-09,793.548
2024-05-10,792.608
2024-05-13,792.123
2024-05-14,800.546
2024-05-15,808.328
2024-05-16,821.186
2024-05-17,830.404
2024-05-20,828.064
2024-05-21,826.646
2024-05-22,826.547
2024-05-23,822.473
2024-05-24,824.576
2024-05-27,825.49
2024-05-28,818.877
2024-05-29,811.213
2024-05-30,808.109
2024-05-31,814.178
2024-06-03,824.121
2024-06-04,823.617
2024-06-05,819.308
2024-06-06,825.622
2024-06-07,826.106
2024-06-10,828.624
2024-06-11,828.596
2024-06-12,836.405
2024-06-13,839.735
2024-06-14,831.651
2024-06-17,833.991
2024-06-18,840.08
2024-06-19,840.266
2024-06-20,837.938
2024-06-21,834.761
2024-06-24,838.898
2024-06-25,833.164
2024-06-26,835.127
2024-06-27,839.485
2024-06-28,824.597
2024-07-01,820.89
2024-07-02,839.943
2024-07-03,859.362
2024-07-04,860.255
