Date,IRELAND VALUE Standard (Large+Mid Cap)
2021-06-29,88.768
2021-06-30,87.254
2021-07-01,88.347
2021-07-02,88.073
2021-07-05,88.776
2021-07-06,87.383
2021-07-07,87.763
2021-07-08,85.462
2021-07-09,87.173
2021-07-12,86.642
2021-07-13,86.027
2021-07-14,85.704
2021-07-15,84.543
2021-07-16,84.326
2021-07-19,81.337
2021-07-20,82.104
2021-07-21,84.021
2021-07-22,85.096
2021-07-23,85.567
2021-07-26,85.7
2021-07-27,85.712
2021-07-28,86.086
2021-07-29,87.0
2021-07-30,86.512
2021-08-02,86.96
2021-08-03,86.327
2021-08-04,86.959
2021-08-05,87.297
2021-08-06,87.635
2021-08-09,87.999
2021-08-10,90.521
2021-08-11,92.317
2021-08-12,92.444
2021-08-13,92.714
2021-08-16,91.518
2021-08-17,90.564
2021-08-18,90.636
2021-08-19,89.133
2021-08-20,89.521
2021-08-23,90.348
2021-08-24,90.556
2021-08-25,91.536
2021-08-26,93.312
2021-08-27,92.798
2021-08-30,93.039
2021-08-31,92.449
2021-09-01,92.785
2021-09-02,92.889
2021-09-03,93.44
2021-09-06,93.224
2021-09-07,93.157
2021-09-08,91.552
2021-09-09,91.729
2021-09-10,91.018
2021-09-13,91.774
2021-09-14,91.901
2021-09-15,91.564
2021-09-16,92.472
2021-09-17,90.791
2021-09-20,88.149
2021-09-21,88.891
2021-09-22,91.264
2021-09-23,91.719
2021-09-24,90.471
2021-09-27,89.351
2021-09-28,87.354
2021-09-29,86.486
2021-09-30,85.391
2021-10-01,84.793
2021-10-04,84.546
2021-10-05,84.224
2021-10-06,83.275
2021-10-07,85.482
2021-10-08,85.008
2021-10-11,83.858
2021-10-12,83.164
2021-10-13,83.987
2021-10-14,84.717
2021-10-15,85.59
2021-10-18,84.431
2021-10-19,85.459
2021-10-20,86.02
2021-10-21,84.614
2021-10-22,85.302
2021-10-25,85.544
2021-10-26,86.569
2021-10-27,85.924
2021-10-28,86.375
2021-10-29,85.376
2021-11-01,86.451
2021-11-02,85.337
2021-11-03,85.946
2021-11-04,84.853
2021-11-05,84.834
2021-11-08,86.017
2021-11-09,86.034
2021-11-10,85.93
2021-11-11,85.34
2021-11-12,85.759
2021-11-15,85.316
2021-11-16,84.974
2021-11-17,84.117
2021-11-18,83.405
2021-11-19,83.022
2021-11-22,82.215
2021-11-23,83.579
2021-11-24,83.524
2021-11-25,83.71
2021-11-26,80.861
2021-11-29,80.503
2021-11-30,79.287
2021-12-01,81.083
2021-12-02,80.535
2021-12-03,79.162
2021-12-06,81.922
2021-12-07,84.127
2021-12-08,83.906
2021-12-09,82.887
2021-12-10,82.691
2021-12-13,81.892
2021-12-14,82.379
2021-12-15,82.157
2021-12-16,83.074
2021-12-17,83.375
2021-12-20,81.405
2021-12-21,82.895
2021-12-22,84.13
2021-12-23,85.777
2021-12-24,86.059
2021-12-27,85.983
2021-12-28,85.813
2021-12-29,87.243
2021-12-30,87.761
2021-12-31,87.522
2022-01-03,86.906
2022-01-04,89.3
2022-01-05,89.802
2022-01-06,87.913
2022-01-07,87.825
2022-01-10,86.566
2022-01-11,87.44
2022-01-12,88.663
2022-01-13,89.3
2022-01-14,87.513
2022-01-17,87.854
2022-01-18,85.625
2022-01-19,85.841
2022-01-20,86.472
2022-01-21,84.279
2022-01-24,80.424
2022-01-25,80.035
2022-01-26,81.4
2022-01-27,80.728
2022-01-28,82.269
2022-01-31,82.621
2022-02-01,84.931
2022-02-02,86.19
2022-02-03,85.291
2022-02-04,83.736
2022-02-07,84.17
2022-02-08,84.02
2022-02-09,85.484
2022-02-10,86.434
2022-02-11,85.834
2022-02-14,82.568
2022-02-15,83.6
2022-02-16,83.89
2022-02-17,83.332
2022-02-18,82.353
2022-02-21,81.365
2022-02-22,80.459
2022-02-23,79.247
2022-02-24,72.829
2022-02-25,76.19
2022-02-28,76.952
2022-03-01,72.528
2022-03-02,71.953
2022-03-03,70.668
2022-03-04,64.498
2022-03-07,63.355
2022-03-08,61.778
2022-03-09,67.349
2022-03-10,65.586
2022-03-11,67.99
2022-03-14,69.672
2022-03-15,69.9
2022-03-16,72.36
2022-03-17,74.234
2022-03-18,75.155
2022-03-21,74.111
2022-03-22,73.248
2022-03-23,71.065
2022-03-24,70.154
2022-03-25,69.017
2022-03-28,68.715
2022-03-29,71.422
2022-03-30,69.176
2022-03-31,68.375
2022-04-01,67.63
2022-04-04,68.25
2022-04-05,66.668
2022-04-06,64.17
2022-04-07,63.646
2022-04-08,65.003
2022-04-11,65.534
2022-04-12,64.943
2022-04-13,65.234
2022-04-14,65.607
2022-04-15,65.607
2022-04-18,65.71
2022-04-19,65.781
2022-04-20,69.081
2022-04-21,69.826
2022-04-22,67.961
2022-04-25,66.281
2022-04-26,65.37
2022-04-27,65.055
2022-04-28,64.876
2022-04-29,66.548
2022-05-02,66.384
2022-05-03,66.814
2022-05-04,66.594
2022-05-05,65.5
2022-05-06,65.077
2022-05-09,62.904
2022-05-10,62.913
2022-05-11,64.012
2022-05-12,62.882
2022-05-13,64.4
2022-05-16,63.573
2022-05-17,65.989
2022-05-18,64.856
2022-05-19,64.376
2022-05-20,64.965
2022-05-23,66.001
2022-05-24,65.579
2022-05-25,66.633
2022-05-26,67.798
2022-05-27,68.733
2022-05-30,69.633
2022-05-31,68.523
2022-06-01,67.227
2022-06-02,68.459
2022-06-03,68.428
2022-06-06,69.039
2022-06-07,68.43
2022-06-08,67.137
2022-06-09,66.006
2022-06-10,61.622
2022-06-13,58.834
2022-06-14,58.227
2022-06-15,59.155
2022-06-16,58.917
2022-06-17,58.692
2022-06-20,57.838
2022-06-21,57.868
2022-06-22,57.048
2022-06-23,56.478
2022-06-24,57.939
2022-06-27,58.431
2022-06-28,57.631
2022-06-29,57.289
2022-06-30,57.058
2022-07-01,56.468
2022-07-04,56.836
2022-07-05,54.035
2022-07-06,55.092
2022-07-07,56.242
2022-07-08,57.668
2022-07-11,56.516
2022-07-12,57.116
2022-07-13,56.474
2022-07-14,55.371
2022-07-15,56.57
2022-07-18,57.759
2022-07-19,59.574
2022-07-20,58.393
2022-07-21,58.694
2022-07-22,58.843
2022-07-25,58.947
2022-07-26,57.9
2022-07-27,59.491
2022-07-28,61.847
2022-07-29,62.657
2022-08-01,62.936
2022-08-02,61.778
2022-08-03,62.627
2022-08-04,64.126
2022-08-05,63.084
2022-08-08,64.092
2022-08-09,63.436
2022-08-10,65.771
2022-08-11,65.157
2022-08-12,65.083
2022-08-15,65.219
2022-08-16,65.608
2022-08-17,64.289
2022-08-18,64.531
2022-08-19,63.211
2022-08-22,61.511
2022-08-23,61.618
2022-08-24,60.435
2022-08-25,61.999
2022-08-26,61.225
2022-08-29,60.632
2022-08-30,60.35
2022-08-31,60.288
2022-09-01,58.035
2022-09-02,60.374
2022-09-05,57.601
2022-09-06,57.825
2022-09-07,58.414
2022-09-08,58.61
2022-09-09,60.255
2022-09-12,62.462
2022-09-13,60.35
2022-09-14,58.291
2022-09-15,58.638
2022-09-16,57.776
2022-09-19,58.102
2022-09-20,55.842
2022-09-21,56.196
2022-09-22,54.608
2022-09-23,52.168
2022-09-26,51.559
2022-09-27,51.624
2022-09-28,52.169
2022-09-29,51.159
2022-09-30,52.761
2022-10-03,53.334
2022-10-04,56.851
2022-10-05,54.99
2022-10-06,53.913
2022-10-07,52.143
2022-10-10,53.014
2022-10-11,52.516
2022-10-12,51.609
2022-10-13,52.472
2022-10-14,52.732
2022-10-17,54.42
2022-10-18,56.001
2022-10-19,55.507
2022-10-20,56.322
2022-10-21,55.028
2022-10-24,56.575
2022-10-25,58.4
2022-10-26,58.929
2022-10-27,58.622
2022-10-28,59.22
2022-10-31,59.195
2022-11-01,59.104
2022-11-02,57.948
2022-11-03,57.633
2022-11-04,59.847
2022-11-07,60.921
2022-11-08,60.773
2022-11-09,59.796
2022-11-10,63.731
2022-11-11,65.761
2022-11-14,65.344
2022-11-15,66.035
2022-11-16,64.723
2022-11-17,63.159
2022-11-18,64.747
2022-11-21,64.522
2022-11-22,64.431
2022-11-23,65.497
2022-11-24,66.063
2022-11-25,66.029
2022-11-28,65.313
2022-11-29,65.013
2022-11-30,63.957
2022-12-01,65.133
2022-12-02,65.269
2022-12-05,65.546
2022-12-06,65.32
2022-12-07,65.287
2022-12-08,65.062
2022-12-09,65.965
2022-12-12,64.776
2022-12-13,66.712
2022-12-14,66.989
2022-12-15,65.128
2022-12-16,65.654
2022-12-19,66.213
2022-12-20,66.734
2022-12-21,67.773
2022-12-22,67.367
2022-12-23,67.711
2022-12-26,67.711
2022-12-27,67.941
2022-12-28,67.848
2022-12-29,68.193
2022-12-30,67.723
2023-01-02,67.723
2023-01-03,69.367
2023-01-04,71.782
2023-01-05,71.36
2023-01-06,73.136
2023-01-09,74.36
2023-01-10,73.998
2023-01-11,74.108
2023-01-12,74.807
2023-01-13,75.385
2023-01-16,75.79
2023-01-17,75.573
2023-01-18,75.766
2023-01-19,74.51
2023-01-20,75.062
2023-01-23,75.95
2023-01-24,76.382
2023-01-25,76.869
2023-01-26,77.539
2023-01-27,77.62
2023-01-30,77.771
2023-01-31,77.694
2023-02-01,79.299
2023-02-02,79.761
2023-02-03,79.23
2023-02-06,77.735
2023-02-07,77.429
2023-02-08,77.172
2023-02-09,78.194
2023-02-10,76.073
2023-02-13,77.167
2023-02-14,77.56
2023-02-15,78.255
2023-02-16,77.622
2023-02-17,76.989
2023-02-20,78.132
2023-02-21,77.811
2023-02-22,76.397
2023-02-23,75.632
2023-02-24,75.41
2023-02-27,77.349
2023-02-28,78.044
2023-03-01,78.288
2023-03-02,81.605
2023-03-03,81.641
2023-03-06,82.876
2023-03-07,82.617
2023-03-08,82.194
2023-03-09,81.236
2023-03-10,80.544
2023-03-13,77.012
2023-03-14,79.014
2023-03-15,74.177
2023-03-16,76.716
2023-03-17,75.542
2023-03-20,78.273
2023-03-21,80.872
2023-03-22,80.805
2023-03-23,79.536
2023-03-24,75.536
2023-03-27,76.524
2023-03-28,77.649
2023-03-29,78.328
2023-03-30,80.306
2023-03-31,80.025
2023-04-03,79.325
2023-04-04,79.781
2023-04-05,76.626
2023-04-06,77.288
2023-04-07,77.288
2023-04-10,76.694
2023-04-11,77.977
2023-04-12,78.777
2023-04-13,79.507
2023-04-14,80.319
2023-04-17,79.617
2023-04-18,80.729
2023-04-19,81.314
2023-04-20,80.963
2023-04-21,80.228
2023-04-24,80.932
2023-04-25,80.77
2023-04-26,79.892
2023-04-27,78.527
2023-04-28,79.109
2023-05-01,78.683
2023-05-02,78.003
2023-05-03,77.999
2023-05-04,77.655
2023-05-05,79.114
2023-05-08,80.246
2023-05-09,80.207
2023-05-10,79.948
2023-05-11,79.596
2023-05-12,79.153
2023-05-15,79.776
2023-05-16,79.821
2023-05-17,79.605
2023-05-18,79.79
2023-05-19,79.876
2023-05-22,79.883
2023-05-23,79.723
2023-05-24,77.529
2023-05-25,77.346
2023-05-26,77.701
2023-05-29,77.597
2023-05-30,76.754
2023-05-31,75.895
2023-06-01,77.209
2023-06-02,78.834
2023-06-05,78.281
2023-06-06,77.572
2023-06-07,78.482
2023-06-08,79.499
2023-06-09,78.409
2023-06-12,78.573
2023-06-13,79.013
2023-06-14,81.832
2023-06-15,82.323
2023-06-16,84.091
2023-06-19,83.188
2023-06-20,82.812
2023-06-21,83.363
2023-06-22,82.792
2023-06-23,81.504
2023-06-26,81.065
2023-06-27,82.021
2023-06-28,82.488
2023-06-29,82.696
2023-06-30,83.79
2023-07-03,84.764
2023-07-04,84.144
2023-07-05,83.997
2023-07-06,81.812
2023-07-07,82.834
2023-07-10,83.244
2023-07-11,84.568
2023-07-12,87.038
2023-07-13,87.83
2023-07-14,88.79
2023-07-17,88.57
2023-07-18,89.286
2023-07-19,89.734
2023-07-20,90.398
2023-07-21,90.76
2023-07-24,90.355
2023-07-25,90.926
2023-07-26,90.938
2023-07-27,91.996
2023-07-28,92.44
2023-07-31,92.624
2023-08-01,92.177
2023-08-02,90.995
2023-08-03,91.275
2023-08-04,93.336
2023-08-07,93.457
2023-08-08,91.945
2023-08-09,91.828
2023-08-10,92.082
2023-08-11,90.528
2023-08-14,90.317
2023-08-15,90.263
2023-08-16,90.765
2023-08-17,89.334
2023-08-18,87.953
2023-08-21,87.769
2023-08-22,88.839
2023-08-23,89.057
2023-08-24,88.111
2023-08-25,88.53
2023-08-28,89.607
2023-08-29,90.21
2023-08-30,90.616
2023-08-31,90.615
2023-09-01,89.899
2023-09-04,89.059
2023-09-05,87.384
2023-09-06,86.023
2023-09-07,84.845
2023-09-08,84.512
2023-09-11,85.368
2023-09-12,82.333
2023-09-13,82.455
2023-09-14,84.571
2023-09-15,83.345
2023-09-18,81.869
2023-09-19,83.528
2023-09-20,82.66
2023-09-21,83.015
2023-09-22,82.163
2023-09-25,81.543
2023-09-26,81.804
2023-09-27,81.691
2023-09-28,82.91
2023-09-29,83.493
2023-10-02,80.893
2023-10-03,79.892
2023-10-04,80.772
2023-10-05,80.623
2023-10-06,81.576
2023-10-09,81.491
2023-10-10,84.711
2023-10-11,84.291
2023-10-12,84.393
2023-10-13,83.888
2023-10-16,84.662
2023-10-17,84.548
2023-10-18,83.846
2023-10-19,82.695
2023-10-20,80.393
2023-10-23,79.811
2023-10-24,78.6
2023-10-25,78.44
2023-10-26,79.326
2023-10-27,79.427
2023-10-30,79.705
2023-10-31,79.475
2023-11-01,79.881
2023-11-02,80.375
2023-11-03,83.172
2023-11-06,81.669
2023-11-07,82.249
2023-11-08,82.088
2023-11-09,83.131
2023-11-10,82.533
2023-11-13,83.224
2023-11-14,85.218
2023-11-15,85.274
2023-11-16,82.982
2023-11-17,84.026
2023-11-20,83.826
2023-11-21,83.247
2023-11-22,83.488
2023-11-23,84.57
2023-11-24,85.161
2023-11-27,83.992
2023-11-28,85.302
2023-11-29,85.949
2023-11-30,88.072
2023-12-01,89.019
2023-12-04,88.738
2023-12-05,87.713
2023-12-06,87.407
2023-12-07,85.644
2023-12-08,84.722
2023-12-11,84.955
2023-12-12,84.423
2023-12-13,84.05
2023-12-14,86.938
2023-12-15,87.073
2023-12-18,87.543
2023-12-19,88.431
2023-12-20,88.606
2023-12-21,88.057
2023-12-22,89.421
2023-12-25,89.421
2023-12-26,89.534
2023-12-27,89.751
2023-12-28,88.245
2023-12-29,87.86
2024-01-01,87.86
2024-01-02,87.399
2024-01-03,87.867
2024-01-04,89.504
2024-01-05,89.92
2024-01-08,90.388
2024-01-09,88.966
2024-01-10,87.951
2024-01-11,85.908
2024-01-12,86.194
2024-01-15,86.063
2024-01-16,84.949
2024-01-17,83.919
2024-01-18,83.841
2024-01-19,83.876
2024-01-22,84.052
2024-01-23,84.444
2024-01-24,85.746
2024-01-25,86.992
2024-01-26,87.807
2024-01-29,86.611
2024-01-30,87.431
2024-01-31,86.508
2024-02-01,84.243
2024-02-02,83.523
2024-02-05,82.302
2024-02-06,82.433
2024-02-07,83.973
2024-02-08,86.393
2024-02-09,87.765
2024-02-12,88.022
2024-02-13,87.122
2024-02-14,87.721
2024-02-15,88.235
2024-02-16,89.731
2024-02-19,90.991
2024-02-20,90.586
2024-02-21,90.724
2024-02-22,92.182
2024-02-23,93.627
2024-02-26,89.77
2024-02-27,90.93
2024-02-28,92.249
2024-02-29,91.466
2024-03-01,92.636
2024-03-04,92.743
2024-03-05,92.942
2024-03-06,93.91
2024-03-07,94.241
2024-03-08,95.301
2024-03-11,95.184
2024-03-12,97.034
2024-03-13,97.378
2024-03-14,97.173
2024-03-15,99.163
2024-03-18,99.204
2024-03-19,100.262
2024-03-20,98.791
2024-03-21,100.459
2024-03-22,99.155
2024-03-25,99.026
2024-03-26,100.262
2024-03-27,99.852
2024-03-28,101.696
2024-03-29,101.696
2024-04-01,101.174
2024-04-02,101.841
2024-04-03,103.518
2024-04-04,104.635
2024-04-05,104.654
2024-04-08,105.045
2024-04-09,104.546
2024-04-10,104.554
2024-04-11,102.827
2024-04-12,101.483
2024-04-15,101.388
2024-04-16,99.289
2024-04-17,100.709
2024-04-18,102.763
2024-04-19,103.087
2024-04-22,102.882
2024-04-23,103.53
2024-04-24,102.771
2024-04-25,103.021
2024-04-26,101.639
2024-04-29,102.948
2024-04-30,102.446
2024-05-01,102.36
2024-05-02,106.663
2024-05-03,107.425
2024-05-06,107.554
2024-05-07,110.541
2024-05-08,109.515
2024-05-09,107.897
2024-05-10,108.216
2024-05-13,108.613
2024-05-14,109.643
2024-05-15,110.885
2024-05-16,111.359
2024-05-17,112.411
2024-05-20,112.381
2024-05-21,112.692
2024-05-22,113.708
2024-05-23,113.933
2024-05-24,114.713
2024-05-27,113.247
2024-05-28,113.545
2024-05-29,111.876
2024-05-30,114.095
2024-05-31,113.531
2024-06-03,113.918
2024-06-04,112.051
2024-06-05,111.295
2024-06-06,111.184
2024-06-07,110.578
2024-06-10,108.625
2024-06-11,106.328
2024-06-12,107.299
2024-06-13,106.081
2024-06-14,104.356
2024-06-17,105.777
2024-06-18,107.214
2024-06-19,109.403
2024-06-20,109.281
2024-06-21,105.682
2024-06-24,106.683
2024-06-25,106.99
2024-06-26,106.394
2024-06-27,105.001
2024-06-28,105.224
2024-07-01,105.911
2024-07-02,105.057
2024-07-03,105.709
2024-07-04,108.264
2024-07-05,106.89
2024-07-08,110.172
2024-07-09,109.922
2024-07-10,110.923
2024-07-11,111.571
2024-07-12,111.767
2024-07-15,112.221
2024-07-16,112.319
2024-07-17,113.153
2024-07-18,113.302
2024-07-19,113.308
2024-07-22,114.642
2024-07-23,115.441
2024-07-24,114.942
2024-07-25,113.27
2024-07-26,114.159
2024-07-29,113.725
2024-07-30,114.026
2024-07-31,115.34
2024-08-01,110.484
2024-08-02,107.84
2024-08-05,106.831
2024-08-06,106.609
2024-08-07,109.439
2024-08-08,108.055
2024-08-09,109.252
2024-08-12,108.958
2024-08-13,110.214
2024-08-14,111.28
2024-08-15,114.829
2024-08-16,114.929
2024-08-19,117.248
2024-08-20,116.016
2024-08-21,117.245
2024-08-22,117.629
2024-08-23,118.723
2024-08-26,120.17
2024-08-27,119.579
2024-08-28,118.484
2024-08-29,118.274
2024-08-30,119.794
2024-09-02,120.322
2024-09-03,118.013
2024-09-04,117.802
2024-09-05,118.301
2024-09-06,117.19
2024-09-09,116.978
2024-09-10,116.459
2024-09-11,114.695
2024-09-12,116.696
2024-09-13,117.767
2024-09-16,117.104
2024-09-17,118.634
2024-09-18,118.109
2024-09-19,120.525
2024-09-20,121.494
2024-09-23,119.169
2024-09-24,119.893
2024-09-25,120.25
2024-09-26,123.938
2024-09-27,120.983
2024-09-30,117.145
2024-10-01,110.375
2024-10-02,109.415
2024-10-03,108.763
2024-10-04,109.195
2024-10-07,110.72
2024-10-08,111.375
2024-10-09,112.149
2024-10-10,111.467
2024-10-11,112.38
2024-10-14,112.786
2024-10-15,112.078
2024-10-16,108.962
2024-10-17,108.311
2024-10-18,108.401
2024-10-21,107.445
2024-10-22,107.287
2024-10-23,107.089
2024-10-24,107.913
2024-10-25,107.37
2024-10-28,107.437
2024-10-29,106.705
2024-10-30,105.374
2024-10-31,105.278
2024-11-01,109.383
2024-11-04,109.224
2024-11-05,113.027
2024-11-06,108.514
2024-11-07,109.382
2024-11-08,108.17
2024-11-11,108.144
2024-11-12,106.726
2024-11-13,105.003
2024-11-14,106.957
2024-11-15,106.77
2024-11-18,107.784
2024-11-19,106.374
2024-11-20,106.98
2024-11-21,105.892
2024-11-22,103.629
2024-11-25,103.292
2024-11-26,104.007
2024-11-27,102.201
2024-11-28,102.116
2024-11-29,102.79
2024-12-02,102.705
2024-12-03,104.959
2024-12-04,104.446
2024-12-05,107.188
2024-12-06,104.408
2024-12-09,105.906
2024-12-10,107.432
2024-12-11,108.249
2024-12-12,106.679
2024-12-13,107.431
2024-12-16,106.555
2024-12-17,105.273
2024-12-18,104.934
2024-12-19,104.024
2024-12-20,103.449
2024-12-23,104.196
2024-12-24,104.596
2024-12-25,104.596
2024-12-26,104.772
2024-12-27,104.876
2024-12-30,104.981
2024-12-31,105.588
2025-01-01,105.588
2025-01-02,103.443
2025-01-03,103.519
2025-01-06,106.535
2025-01-07,105.655
2025-01-08,106.852
2025-01-09,106.232
2025-01-10,106.345
2025-01-13,107.115
2025-01-14,109.046
2025-01-15,108.314
2025-01-16,107.374
2025-01-17,108.148
2025-01-20,110.417
2025-01-21,112.991
2025-01-22,111.78
2025-01-23,114.22
2025-01-24,117.326
2025-01-27,117.124
2025-01-28,114.86
2025-01-29,115.682
2025-01-30,115.95
2025-01-31,114.501
2025-02-03,110.203
2025-02-04,114.416
2025-02-05,114.674
2025-02-06,117.665
2025-02-07,116.855
2025-02-10,116.227
2025-02-11,118.221
2025-02-12,120.456
2025-02-13,120.745
2025-02-14,121.704
2025-02-17,121.595
2025-02-18,124.736
2025-02-19,122.52
2025-02-20,123.893
2025-02-21,126.709
2025-02-24,129.689
2025-02-25,131.984
2025-02-26,134.079
2025-02-27,133.407
2025-02-28,135.168
2025-03-03,137.605
2025-03-04,132.881
2025-03-05,144.713
2025-03-06,148.916
2025-03-07,149.137
2025-03-10,146.477
2025-03-11,143.947
2025-03-12,143.484
2025-03-13,140.768
2025-03-14,142.915
2025-03-17,144.106
2025-03-18,145.987
2025-03-19,145.024
2025-03-20,139.651
2025-03-21,141.317
2025-03-24,138.717
2025-03-25,140.905
2025-03-26,135.901
2025-03-27,135.568
2025-03-28,132.823
2025-03-31,131.762
2025-04-01,136.093
2025-04-02,135.917
2025-04-03,133.442
2025-04-04,120.968
2025-04-07,116.668
2025-04-08,121.034
2025-04-09,115.881
2025-04-10,121.841
2025-04-11,124.849
2025-04-14,130.364
2025-04-15,133.714
2025-04-16,133.146
2025-04-17,128.659
2025-04-18,128.659
2025-04-21,130.337
2025-04-22,131.405
2025-04-23,136.66
2025-04-24,133.296
2025-04-25,132.823
2025-04-28,135.644
2025-04-29,138.055
2025-04-30,136.378
2025-05-01,135.346
2025-05-02,138.45
2025-05-05,138.091
2025-05-06,138.945
2025-05-07,142.453
2025-05-08,142.631
2025-05-09,143.352
2025-05-12,148.138
2025-05-13,148.332
2025-05-14,152.025
2025-05-15,150.499
2025-05-16,149.062
2025-05-19,149.516
2025-05-20,154.178
2025-05-21,155.424
2025-05-22,153.95
2025-05-23,152.59
2025-05-26,155.366
2025-05-27,155.416
2025-05-28,154.213
2025-05-29,159.113
2025-05-30,159.343
