Date,WORLD ex USA IMI GROWTH IMI (Large+Mid+Small Cap)
2015-05-08,1186.746
2015-05-11,1187.187
2015-05-12,1185.351
2015-05-13,1195.425
2015-05-14,1200.435
2015-05-15,1207.194
2015-05-18,1205.645
2015-05-19,1200.583
2015-05-20,1201.232
2015-05-21,1207.75
2015-05-22,1200.301
2015-05-25,1200.895
2015-05-26,1183.344
2015-05-27,1188.646
2015-05-28,1188.233
2015-05-29,1179.635
2015-06-01,1177.116
2015-06-02,1184.261
2015-06-03,1190.925
2015-06-04,1183.893
2015-06-05,1161.295
2015-06-08,1159.54
2015-06-09,1157.421
2015-06-10,1177.638
2015-06-11,1179.489
2015-06-12,1176.97
2015-06-15,1163.956
2015-06-16,1166.551
2015-06-17,1160.704
2015-06-18,1174.434
2015-06-19,1174.832
2015-06-22,1196.714
2015-06-23,1195.501
2015-06-24,1190.424
2015-06-25,1189.528
2015-06-26,1182.795
2015-06-29,1157.139
2015-06-30,1151.424
2015-07-01,1161.441
2015-07-02,1160.39
2015-07-03,1156.032
2015-07-06,1140.323
2015-07-07,1125.876
2015-07-08,1123.293
2015-07-09,1136.994
2015-07-10,1156.867
2015-07-13,1164.169
2015-07-14,1172.813
2015-07-15,1172.528
2015-07-16,1182.11
2015-07-17,1179.803
2015-07-20,1181.794
2015-07-21,1182.506
2015-07-22,1169.655
2015-07-23,1174.679
2015-07-24,1165.684
2015-07-27,1155.048
2015-07-28,1157.242
2015-07-29,1165.752
2015-07-30,1160.831
2015-07-31,1174.364
2015-08-03,1173.753
2015-08-04,1174.679
2015-08-05,1174.302
2015-08-06,1170.539
2015-08-07,1165.663
2015-08-10,1175.478
2015-08-11,1165.301
2015-08-12,1151.019
2015-08-13,1155.522
2015-08-14,1155.431
2015-08-17,1154.939
2015-08-18,1152.601
2015-08-19,1137.04
2015-08-20,1124.999
2015-08-21,1101.175
2015-08-24,1068.433
2015-08-25,1078.518
2015-08-26,1076.089
2015-08-27,1090.707
2015-08-28,1099.756
2015-08-31,1093.759
2015-09-01,1069.065
2015-09-02,1066.831
2015-09-03,1075.894
2015-09-04,1056.795
2015-09-07,1060.856
2015-09-08,1066.092
2015-09-09,1087.398
2015-09-10,1078.241
2015-09-11,1075.143
2015-09-14,1071.281
2015-09-15,1074.067
2015-09-16,1091.788
2015-09-17,1095.57
2015-09-18,1088.487
2015-09-21,1080.416
2015-09-22,1055.668
2015-09-23,1053.35
2015-09-24,1044.055
2015-09-25,1056.577
2015-09-28,1045.691
2015-09-29,1027.009
2015-09-30,1049.812
2015-10-01,1056.798
2015-10-02,1065.521
2015-10-05,1085.259
2015-10-06,1094.011
2015-10-07,1095.613
2015-10-08,1097.536
2015-10-09,1110.518
2015-10-12,1111.13
2015-10-13,1103.331
2015-10-14,1097.904
2015-10-15,1112.192
2015-10-16,1116.18
2015-10-19,1112.712
2015-10-20,1111.985
2015-10-21,1114.531
2015-10-22,1114.464
2015-10-23,1125.88
2015-10-26,1126.713
2015-10-27,1118.775
2015-10-28,1128.153
2015-10-29,1121.448
2015-10-30,1128.006
2015-11-02,1124.258
2015-11-03,1122.363
2015-11-04,1121.051
2015-11-05,1121.199
2015-11-06,1112.5
2015-11-09,1108.435
2015-11-10,1104.086
2015-11-11,1114.526
2015-11-12,1107.14
2015-11-13,1096.845
2015-11-16,1094.64
2015-11-17,1110.345
2015-11-18,1108.65
2015-11-19,1125.16
2015-11-20,1125.49
2015-11-23,1119.32
2015-11-24,1112.444
2015-11-25,1117.617
2015-11-26,1126.842
2015-11-27,1121.58
2015-11-30,1122.211
2015-12-01,1130.521
2015-12-02,1127.961
2015-12-03,1123.344
2015-12-04,1119.675
2015-12-07,1122.309
2015-12-08,1108.42
2015-12-09,1107.818
2015-12-10,1103.497
2015-12-11,1094.195
2015-12-14,1082.205
2015-12-15,1087.758
2015-12-16,1099.162
2015-12-17,1102.079
2015-12-18,1094.308
2015-12-21,1091.415
2015-12-22,1095.041
2015-12-23,1106.392
2015-12-24,1111.461
2015-12-25,1111.056
2015-12-28,1111.102
2015-12-29,1120.769
2015-12-30,1119.361
2015-12-31,1112.206
2016-01-01,1112.206
2016-01-04,1085.022
2016-01-05,1081.301
2016-01-06,1070.375
2016-01-07,1054.361
2016-01-08,1047.818
2016-01-11,1040.412
2016-01-12,1037.009
2016-01-13,1046.399
2016-01-14,1027.037
2016-01-15,1015.475
2016-01-18,1005.104
2016-01-19,1016.406
2016-01-20,988.87
2016-01-21,990.594
2016-01-22,1022.669
2016-01-25,1025.347
2016-01-26,1025.904
2016-01-27,1035.057
2016-01-28,1028.094
2016-01-29,1041.97
2016-02-01,1054.137
2016-02-02,1041.529
2016-02-03,1038.423
2016-02-04,1041.744
2016-02-05,1026.656
2016-02-08,1007.164
2016-02-09,997.027
2016-02-10,995.749
2016-02-11,987.583
2016-02-12,981.889
2016-02-15,1009.758
2016-02-16,1010.006
2016-02-17,1023.953
2016-02-18,1032.812
2016-02-19,1026.638
2016-02-22,1035.745
2016-02-23,1029.146
2016-02-24,1016.567
2016-02-25,1029.853
2016-02-26,1030.598
2016-02-29,1030.339
2016-03-01,1041.351
2016-03-02,1050.447
2016-03-03,1057.459
2016-03-04,1067.333
2016-03-07,1064.193
2016-03-08,1060.938
2016-03-09,1060.885
2016-03-10,1060.432
2016-03-11,1078.385
2016-03-14,1084.196
2016-03-15,1075.541
2016-03-16,1070.559
2016-03-17,1092.82
2016-03-18,1089.902
2016-03-21,1087.043
2016-03-22,1089.259
2016-03-23,1083.986
2016-03-24,1073.473
2016-03-25,1074.843
2016-03-28,1080.45
2016-03-29,1084.375
2016-03-30,1105.367
2016-03-31,1100.423
2016-04-01,1079.534
2016-04-04,1086.7
2016-04-05,1070.335
2016-04-06,1077.971
2016-04-07,1079.854
2016-04-08,1089.923
2016-04-11,1093.702
2016-04-12,1093.885
2016-04-13,1107.633
2016-04-14,1116.159
2016-04-15,1115.24
2016-04-18,1113.776
2016-04-19,1136.603
2016-04-20,1135.21
2016-04-21,1133.469
2016-04-22,1124.195
2016-04-25,1123.867
2016-04-26,1123.499
2016-04-27,1122.47
2016-04-28,1124.247
2016-04-29,1123.789
2016-05-02,1120.639
2016-05-03,1111.356
2016-05-04,1099.559
2016-05-05,1096.821
2016-05-06,1095.203
2016-05-09,1097.725
2016-05-10,1108.834
2016-05-11,1110.262
2016-05-12,1106.327
2016-05-13,1097.762
2016-05-16,1102.216
2016-05-17,1105.606
2016-05-18,1103.066
2016-05-19,1088.976
2016-05-20,1099.289
2016-05-23,1098.051
2016-05-24,1105.801
2016-05-25,1114.349
2016-05-26,1120.051
2016-05-27,1120.93
2016-05-30,1122.503
2016-05-31,1122.774
2016-06-01,1120.76
2016-06-02,1118.805
2016-06-03,1133.818
2016-06-06,1137.234
2016-06-07,1146.528
2016-06-08,1148.923
2016-06-09,1137.917
2016-06-10,1116.996
2016-06-13,1097.63
2016-06-14,1076.652
2016-06-15,1084.283
2016-06-16,1069.16
2016-06-17,1082.53
2016-06-20,1117.132
2016-06-21,1120.884
2016-06-22,1121.6
2016-06-23,1134.978
2016-06-24,1071.032
2016-06-27,1044.965
2016-06-28,1063.283
2016-06-29,1092.064
2016-06-30,1101.878
2016-07-01,1110.943
2016-07-04,1113.058
2016-07-05,1100.828
2016-07-06,1087.812
2016-07-07,1093.66
2016-07-08,1096.715
2016-07-11,1113.287
2016-07-12,1121.089
2016-07-13,1125.701
2016-07-14,1129.684
2016-07-15,1124.292
2016-07-18,1127.55
2016-07-19,1123.706
2016-07-20,1131.514
2016-07-21,1131.488
2016-07-22,1127.092
2016-07-25,1127.847
2016-07-26,1132.255
2016-07-27,1133.637
2016-07-28,1135.617
2016-07-29,1156.014
2016-08-01,1152.886
2016-08-02,1149.407
2016-08-03,1136.736
2016-08-04,1139.837
2016-08-05,1138.776
2016-08-08,1139.69
2016-08-09,1153.086
2016-08-10,1157.447
2016-08-11,1164.665
2016-08-12,1168.178
2016-08-15,1169.46
2016-08-16,1164.349
2016-08-17,1160.536
2016-08-18,1165.204
2016-08-19,1158.866
2016-08-22,1161.989
2016-08-23,1167.769
2016-08-24,1162.763
2016-08-25,1158.671
2016-08-26,1158.592
2016-08-29,1148.426
2016-08-30,1145.777
2016-08-31,1140.24
2016-09-01,1147.153
2016-09-02,1156.411
2016-09-05,1160.353
2016-09-06,1172.565
2016-09-07,1176.415
2016-09-08,1173.44
2016-09-09,1151.596
2016-09-12,1143.27
2016-09-13,1137.656
2016-09-14,1136.097
2016-09-15,1140.12
2016-09-16,1134.927
2016-09-19,1144.475
2016-09-20,1145.718
2016-09-21,1155.571
2016-09-22,1174.484
2016-09-23,1167.737
2016-09-26,1159.274
2016-09-27,1159.693
2016-09-28,1162.884
2016-09-29,1163.949
2016-09-30,1160.675
2016-10-03,1162.182
2016-10-04,1160.008
2016-10-05,1154.537
2016-10-06,1148.354
2016-10-07,1141.541
2016-10-10,1144.134
2016-10-11,1134.68
2016-10-12,1124.841
2016-10-13,1122.848
2016-10-14,1127.657
2016-10-17,1122.405
2016-10-18,1132.88
2016-10-19,1138.463
2016-10-20,1133.661
2016-10-21,1127.073
2016-10-24,1125.089
2016-10-25,1120.927
2016-10-26,1120.744
2016-10-27,1116.608
2016-10-28,1113.034
2016-10-31,1112.79
2016-11-01,1113.435
2016-11-02,1108.175
2016-11-03,1105.099
2016-11-04,1097.187
2016-11-07,1101.491
2016-11-08,1102.947
2016-11-09,1091.113
2016-11-10,1089.291
2016-11-11,1081.288
2016-11-14,1070.606
2016-11-15,1074.227
2016-11-16,1072.224
2016-11-17,1078.789
2016-11-18,1069.302
2016-11-21,1076.257
2016-11-22,1074.617
2016-11-23,1067.351
2016-11-24,1072.761
2016-11-25,1079.414
2016-11-28,1077.607
2016-11-29,1079.802
2016-11-30,1077.502
2016-12-01,1073.203
2016-12-02,1071.376
2016-12-05,1074.643
2016-12-06,1078.491
2016-12-07,1085.87
2016-12-08,1084.713
2016-12-09,1088.656
2016-12-12,1091.533
2016-12-13,1103.61
2016-12-14,1101.241
2016-12-15,1078.608
2016-12-16,1081.779
2016-12-19,1088.507
2016-12-20,1085.871
2016-12-21,1087.987
2016-12-22,1088.091
2016-12-23,1088.154
2016-12-26,1088.448
2016-12-27,1088.355
2016-12-28,1088.481
2016-12-29,1094.62
2016-12-30,1099.642
2017-01-02,1102.614
2017-01-03,1093.353
2017-01-04,1105.347
2017-01-05,1121.851
2017-01-06,1117.431
2017-01-09,1115.461
2017-01-10,1120.075
2017-01-11,1112.58
2017-01-12,1123.788
2017-01-13,1127.486
2017-01-16,1122.319
2017-01-17,1124.834
2017-01-18,1126.963
2017-01-19,1117.79
2017-01-20,1122.45
2017-01-23,1125.898
2017-01-24,1129.54
2017-01-25,1138.193
2017-01-26,1136.342
2017-01-27,1138.692
2017-01-30,1133.156
2017-01-31,1136.481
2017-02-01,1137.178
2017-02-02,1140.083
2017-02-03,1144.043
2017-02-06,1136.729
2017-02-07,1136.999
2017-02-08,1144.87
2017-02-09,1142.972
2017-02-10,1148.279
2017-02-13,1152.449
2017-02-14,1144.11
2017-02-15,1149.726
2017-02-16,1158.021
2017-02-17,1158.726
2017-02-20,1158.274
2017-02-21,1158.452
2017-02-22,1160.232
2017-02-23,1165.87
2017-02-24,1157.636
2017-02-27,1158.081
2017-02-28,1158.323
2017-03-01,1160.327
2017-03-02,1159.454
2017-03-03,1156.421
2017-03-06,1157.199
2017-03-07,1154.247
2017-03-08,1149.156
2017-03-09,1149.309
2017-03-10,1159.945
2017-03-13,1166.01
2017-03-14,1162.921
2017-03-15,1165.485
2017-03-16,1184.604
2017-03-17,1186.108
2017-03-20,1187.45
2017-03-21,1186.901
2017-03-22,1179.658
2017-03-23,1185.448
2017-03-24,1189.588
2017-03-27,1190.453
2017-03-28,1198.015
2017-03-29,1195.097
2017-03-30,1195.122
2017-03-31,1189.911
2017-04-03,1188.648
2017-04-04,1190.418
2017-04-05,1190.757
2017-04-06,1187.828
2017-04-07,1188.955
2017-04-10,1191.095
2017-04-11,1195.571
2017-04-12,1196.811
2017-04-13,1195.861
2017-04-14,1193.668
2017-04-17,1201.655
2017-04-18,1193.565
2017-04-19,1192.933
2017-04-20,1197.022
2017-04-21,1194.384
2017-04-24,1217.58
2017-04-25,1222.361
2017-04-26,1224.376
2017-04-27,1225.519
2017-04-28,1225.369
2017-05-01,1228.464
2017-05-02,1235.153
2017-05-03,1233.362
2017-05-04,1237.848
2017-05-05,1245.38
2017-05-08,1248.637
2017-05-09,1247.182
2017-05-10,1249.223
2017-05-11,1247.402
2017-05-12,1254.026
2017-05-15,1258.314
2017-05-16,1269.066
2017-05-17,1265.705
2017-05-18,1258.593
2017-05-19,1267.842
2017-05-22,1276.145
2017-05-23,1275.99
2017-05-24,1274.135
2017-05-25,1278.505
2017-05-26,1276.268
2017-05-29,1275.716
2017-05-30,1276.704
2017-05-31,1282.856
2017-06-01,1288.311
2017-06-02,1301.902
2017-06-05,1301.199
2017-06-06,1296.394
2017-06-07,1294.387
2017-06-08,1285.684
2017-06-09,1283.947
2017-06-12,1275.951
2017-06-13,1284.992
2017-06-14,1292.222
2017-06-15,1273.821
2017-06-16,1285.484
2017-06-19,1292.29
2017-06-20,1284.432
2017-06-21,1282.446
2017-06-22,1285.024
2017-06-23,1288.025
2017-06-26,1291.593
2017-06-27,1287.932
2017-06-28,1291.045
2017-06-29,1283.506
2017-06-30,1277.192
2017-07-03,1275.1
2017-07-04,1269.68
2017-07-05,1271.716
2017-07-06,1269.215
2017-07-07,1264.24
2017-07-10,1269.658
2017-07-11,1268.263
2017-07-12,1283.979
2017-07-13,1287.631
2017-07-14,1298.63
2017-07-17,1300.138
2017-07-18,1302.149
2017-07-19,1306.977
2017-07-20,1315.149
2017-07-21,1309.231
2017-07-24,1303.808
2017-07-25,1305.053
2017-07-26,1307.001
2017-07-27,1313.648
2017-07-28,1309.209
2017-07-31,1310.313
2017-08-01,1319.988
2017-08-02,1319.208
2017-08-03,1321.631
2017-08-04,1317.473
2017-08-07,1320.523
2017-08-08,1315.931
2017-08-09,1309.939
2017-08-10,1304.87
2017-08-11,1299.938
2017-08-14,1304.826
2017-08-15,1300.864
2017-08-16,1306.302
2017-08-17,1309.552
2017-08-18,1302.675
2017-08-21,1304.077
2017-08-22,1308.074
2017-08-23,1309.169
2017-08-24,1308.498
2017-08-25,1313.425
2017-08-28,1315.901
2017-08-29,1314.067
2017-08-30,1309.978
2017-08-31,1319.18
2017-09-01,1326.086
2017-09-04,1321.934
2017-09-05,1323.124
2017-09-06,1326.029
2017-09-07,1337.888
2017-09-08,1341.243
2017-09-11,1347.567
2017-09-12,1349.164
2017-09-13,1345.063
2017-09-14,1341.518
2017-09-15,1345.454
2017-09-18,1347.116
2017-09-19,1352.294
2017-09-20,1354.811
2017-09-21,1343.806
2017-09-22,1348.248
2017-09-25,1344.838
2017-09-26,1334.097
2017-09-27,1334.336
2017-09-28,1341.296
2017-09-29,1347.568
2017-10-02,1348.141
2017-10-03,1352.131
2017-10-04,1355.242
2017-10-05,1351.011
2017-10-06,1348.256
2017-10-09,1350.984
2017-10-10,1362.652
2017-10-11,1364.842
2017-10-12,1369.08
2017-10-13,1376.08
2017-10-16,1375.257
2017-10-17,1368.831
2017-10-18,1371.683
2017-10-19,1373.175
2017-10-20,1366.013
2017-10-23,1366.256
2017-10-24,1363.81
2017-10-25,1361.565
2017-10-26,1363.414
2017-10-27,1364.978
2017-10-30,1371.475
2017-10-31,1374.918
2017-11-01,1378.64
2017-11-02,1379.826
2017-11-03,1379.945
2017-11-06,1380.767
2017-11-07,1380.348
2017-11-08,1384.056
2017-11-09,1376.47
2017-11-10,1375.826
2017-11-13,1367.16
2017-11-14,1367.386
2017-11-15,1358.733
2017-11-16,1371.534
2017-11-17,1372.136
2017-11-20,1376.784
2017-11-21,1384.748
2017-11-22,1389.365
2017-11-23,1395.246
2017-11-24,1401.178
2017-11-27,1396.314
2017-11-28,1394.073
2017-11-29,1388.923
2017-11-30,1391.029
2017-12-01,1381.864
2017-12-04,1384.824
2017-12-05,1382.444
2017-12-06,1374.998
2017-12-07,1378.193
2017-12-08,1382.251
2017-12-11,1387.162
2017-12-12,1385.934
2017-12-13,1388.653
2017-12-14,1386.998
2017-12-15,1383.46
2017-12-18,1403.585
2017-12-19,1398.551
2017-12-20,1397.899
2017-12-21,1402.473
2017-12-22,1402.435
2017-12-25,1403.428
2017-12-26,1404.592
2017-12-27,1411.211
2017-12-28,1414.028
2017-12-29,1419.024
2018-01-01,1419.075
2018-01-02,1422.038
2018-01-03,1426.304
2018-01-04,1444.561
2018-01-05,1452.804
2018-01-08,1451.006
2018-01-09,1454.734
2018-01-10,1453.306
2018-01-11,1451.249
2018-01-12,1458.255
2018-01-15,1472.413
2018-01-16,1472.575
2018-01-17,1472.971
2018-01-18,1471.125
2018-01-19,1481.598
2018-01-22,1484.784
2018-01-23,1497.407
2018-01-24,1500.654
2018-01-25,1499.62
2018-01-26,1500.802
2018-01-29,1490.892
2018-01-30,1482.572
2018-01-31,1482.453
2018-02-01,1482.339
2018-02-02,1458.277
2018-02-05,1430.135
2018-02-06,1387.906
2018-02-07,1403.019
2018-02-08,1385.692
2018-02-09,1367.384
2018-02-12,1382.114
2018-02-13,1386.443
2018-02-14,1401.652
2018-02-15,1421.77
2018-02-16,1433.33
2018-02-19,1429.157
2018-02-20,1427.179
2018-02-21,1426.936
2018-02-22,1423.719
2018-02-23,1428.927
2018-02-26,1436.258
2018-02-27,1431.617
2018-02-28,1418.72
2018-03-01,1398.157
2018-03-02,1388.509
2018-03-05,1394.026
2018-03-06,1409.269
2018-03-07,1407.353
2018-03-08,1417.427
2018-03-09,1423.692
2018-03-12,1433.537
2018-03-13,1432.272
2018-03-14,1428.82
2018-03-15,1431.11
2018-03-16,1424.972
2018-03-19,1417.458
2018-03-20,1412.883
2018-03-21,1413.063
2018-03-22,1408.44
2018-03-23,1389.58
2018-03-26,1389.411
2018-03-27,1403.846
2018-03-28,1397.011
2018-03-29,1399.815
2018-03-30,1402.939
2018-04-02,1401.593
2018-04-03,1393.791
2018-04-04,1388.355
2018-04-05,1405.951
2018-04-06,1405.357
2018-04-09,1412.955
2018-04-10,1425.507
2018-04-11,1422.963
2018-04-12,1420.441
2018-04-13,1423.091
2018-04-16,1426.011
2018-04-17,1431.922
2018-04-18,1443.116
2018-04-19,1439.149
2018-04-20,1428.37
2018-04-23,1421.376
2018-04-24,1421.694
2018-04-25,1410.991
2018-04-26,1418.39
2018-04-27,1424.736
2018-04-30,1425.01
2018-05-01,1415.446
2018-05-02,1420.29
2018-05-03,1418.67
2018-05-04,1423.561
2018-05-07,1430.154
2018-05-08,1429.628
2018-05-09,1432.612
2018-05-10,1437.56
2018-05-11,1448.694
2018-05-14,1455.683
2018-05-15,1441.706
2018-05-16,1441.889
2018-05-17,1447.862
2018-05-18,1447.393
2018-05-21,1451.285
2018-05-22,1453.968
2018-05-23,1440.13
2018-05-24,1440.507
2018-05-25,1438.431
2018-05-28,1434.437
2018-05-29,1420.512
2018-05-30,1422.293
2018-05-31,1428.308
2018-06-01,1430.092
2018-06-04,1441.345
2018-06-05,1439.759
2018-06-06,1449.187
2018-06-07,1450.801
2018-06-08,1446.291
2018-06-11,1454.785
2018-06-12,1454.59
2018-06-13,1456.597
2018-06-14,1452.133
2018-06-15,1443.5
2018-06-18,1433.025
2018-06-19,1414.152
2018-06-20,1422.731
2018-06-21,1419.69
2018-06-22,1428.193
2018-06-25,1408.357
2018-06-26,1406.962
2018-06-27,1406.033
2018-06-28,1396.282
2018-06-29,1412.644
2018-07-02,1392.481
2018-07-03,1401.913
2018-07-04,1398.818
2018-07-05,1401.404
2018-07-06,1413.904
2018-07-09,1424.895
2018-07-10,1427.852
2018-07-11,1413.706
2018-07-12,1420.016
2018-07-13,1427.308
2018-07-16,1428.876
2018-07-17,1429.348
2018-07-18,1432.921
2018-07-19,1427.246
2018-07-20,1437.694
2018-07-23,1430.563
2018-07-24,1439.051
2018-07-25,1437.782
2018-07-26,1444.736
2018-07-27,1448.236
2018-07-30,1444.239
2018-07-31,1438.365
2018-08-01,1436.345
2018-08-02,1424.583
2018-08-03,1428.248
2018-08-06,1423.514
2018-08-07,1430.163
2018-08-08,1429.512
2018-08-09,1432.042
2018-08-10,1407.799
2018-08-13,1397.246
2018-08-14,1401.727
2018-08-15,1382.404
2018-08-16,1389.96
2018-08-17,1394.706
2018-08-20,1402.754
2018-08-21,1409.903
2018-08-22,1417.977
2018-08-23,1413.705
2018-08-24,1421.99
2018-08-27,1438.314
2018-08-28,1442.643
2018-08-29,1443.436
2018-08-30,1441.258
2018-08-31,1433.311
2018-09-03,1428.723
2018-09-04,1413.869
2018-09-05,1400.673
2018-09-06,1394.111
2018-09-07,1389.208
2018-09-10,1392.426
2018-09-11,1393.002
2018-09-12,1400.332
2018-09-13,1403.057
2018-09-14,1409.648
2018-09-17,1410.757
2018-09-18,1417.231
2018-09-19,1421.807
2018-09-20,1432.771
2018-09-21,1439.402
2018-09-24,1434.81
2018-09-25,1439.159
2018-09-26,1442.67
2018-09-27,1433.138
2018-09-28,1427.893
2018-10-01,1429.515
2018-10-02,1420.291
2018-10-03,1418.119
2018-10-04,1399.565
2018-10-05,1387.351
2018-10-08,1374.096
2018-10-09,1365.005
2018-10-10,1346.848
2018-10-11,1318.415
2018-10-12,1325.174
2018-10-15,1320.874
2018-10-16,1338.167
2018-10-17,1336.506
2018-10-18,1324.283
2018-10-19,1319.869
2018-10-22,1315.557
2018-10-23,1290.589
2018-10-24,1282.456
2018-10-25,1272.324
2018-10-26,1266.008
2018-10-29,1266.565
2018-10-30,1272.292
2018-10-31,1294.245
2018-11-01,1305.142
2018-11-02,1316.95
2018-11-05,1307.993
2018-11-06,1311.367
2018-11-07,1324.293
2018-11-08,1326.375
2018-11-09,1314.077
2018-11-12,1296.781
2018-11-13,1297.099
2018-11-14,1294.19
2018-11-15,1291.036
2018-11-16,1294.884
2018-11-19,1292.761
2018-11-20,1271.788
2018-11-21,1278.902
2018-11-22,1280.331
2018-11-23,1281.001
2018-11-26,1286.69
2018-11-27,1282.296
2018-11-28,1286.44
2018-11-29,1302.418
2018-11-30,1296.458
2018-12-03,1316.722
2018-12-04,1303.974
2018-12-05,1289.264
2018-12-06,1262.421
2018-12-07,1269.068
2018-12-10,1244.103
2018-12-11,1249.324
2018-12-12,1274.249
2018-12-13,1271.255
2018-12-14,1254.091
2018-12-17,1247.928
2018-12-18,1237.977
2018-12-19,1240.865
2018-12-20,1219.181
2018-12-21,1212.881
2018-12-24,1210.434
2018-12-25,1195.687
2018-12-26,1198.984
2018-12-27,1206.001
2018-12-28,1220.58
2018-12-31,1227.47
2019-01-01,1227.502
2019-01-02,1221.373
2019-01-03,1218.749
2019-01-04,1234.959
2019-01-07,1249.28
2019-01-08,1257.727
2019-01-09,1277.86
2019-01-10,1276.679
2019-01-11,1275.435
2019-01-14,1269.334
2019-01-15,1275.45
2019-01-16,1274.259
2019-01-17,1276.083
2019-01-18,1290.732
2019-01-21,1291.296
2019-01-22,1285.407
2019-01-23,1283.943
2019-01-24,1286.636
2019-01-25,1298.56
2019-01-28,1294.868
2019-01-29,1298.303
2019-01-30,1301.472
2019-01-31,1316.577
2019-02-01,1317.903
2019-02-04,1319.546
2019-02-05,1332.052
2019-02-06,1329.19
2019-02-07,1315.891
2019-02-08,1304.233
2019-02-11,1304.815
2019-02-12,1318.873
2019-02-13,1327.282
2019-02-14,1327.964
2019-02-15,1333.924
2019-02-18,1345.545
2019-02-19,1346.772
2019-02-20,1356.206
2019-02-21,1356.815
2019-02-22,1358.572
2019-02-25,1364.91
2019-02-26,1366.849
2019-02-27,1363.527
2019-02-28,1360.449
2019-03-01,1367.117
2019-03-04,1369.108
2019-03-05,1366.827
2019-03-06,1364.952
2019-03-07,1355.297
2019-03-08,1343.658
2019-03-11,1350.519
2019-03-12,1359.819
2019-03-13,1364.891
2019-03-14,1368.05
2019-03-15,1379.065
2019-03-18,1384.199
2019-03-19,1388.497
2019-03-20,1383.414
2019-03-21,1387.935
2019-03-22,1375.693
2019-03-25,1364.114
2019-03-26,1378.46
2019-03-27,1376.457
2019-03-28,1372.834
2019-03-29,1381.902
2019-04-01,1394.258
2019-04-02,1392.627
2019-04-03,1406.719
2019-04-04,1401.633
2019-04-05,1403.991
2019-04-08,1407.671
2019-04-09,1405.2
2019-04-10,1405.848
2019-04-11,1405.779
2019-04-12,1410.126
2019-04-15,1416.275
2019-04-16,1418.69
2019-04-17,1418.716
2019-04-18,1413.853
2019-04-19,1415.614
2019-04-22,1415.141
2019-04-23,1418.551
2019-04-24,1420.941
2019-04-25,1417.812
2019-04-26,1422.425
2019-04-29,1423.291
2019-04-30,1427.692
2019-05-01,1430.649
2019-05-02,1420.426
2019-05-03,1426.854
2019-05-06,1418.46
2019-05-07,1406.109
2019-05-08,1405.831
2019-05-09,1391.263
2019-05-10,1396.13
2019-05-13,1383.272
2019-05-14,1385.859
2019-05-15,1395.755
2019-05-16,1405.041
2019-05-17,1404.911
2019-05-20,1396.485
2019-05-21,1399.353
2019-05-22,1400.272
2019-05-23,1388.182
2019-05-24,1397.375
2019-05-27,1399.637
2019-05-28,1399.289
2019-05-29,1378.209
2019-05-30,1376.825
2019-05-31,1372.913
2019-06-03,1377.918
2019-06-04,1380.441
2019-06-05,1397.608
2019-06-06,1399.302
2019-06-07,1415.542
2019-06-10,1419.615
2019-06-11,1428.653
2019-06-12,1427.254
2019-06-13,1422.675
2019-06-14,1417.007
2019-06-17,1415.408
2019-06-18,1427.172
2019-06-19,1437.592
2019-06-20,1457.828
2019-06-21,1449.738
2019-06-24,1456.755
2019-06-25,1454.048
2019-06-26,1444.466
2019-06-27,1449.293
2019-06-28,1458.228
2019-07-01,1464.853
2019-07-02,1470.601
2019-07-03,1478.809
2019-07-04,1481.193
2019-07-05,1466.315
2019-07-08,1458.96
2019-07-09,1452.346
2019-07-10,1455.298
2019-07-11,1457.691
2019-07-12,1458.227
2019-07-15,1462.36
2019-07-16,1460.17
2019-07-17,1460.241
2019-07-18,1451.676
2019-07-19,1462.16
2019-07-22,1460.741
2019-07-23,1463.86
2019-07-24,1468.087
2019-07-25,1464.284
2019-07-26,1463.944
2019-07-29,1463.113
2019-07-30,1455.232
2019-07-31,1454.414
2019-08-01,1454.299
2019-08-02,1434.971
2019-08-05,1412.8
2019-08-06,1404.481
2019-08-07,1414.441
2019-08-08,1430.415
2019-08-09,1427.93
2019-08-12,1427.076
2019-08-13,1420.142
2019-08-14,1406.304
2019-08-15,1395.54
2019-08-16,1406.771
2019-08-19,1419.918
2019-08-20,1420.16
2019-08-21,1431.182
2019-08-22,1422.445
2019-08-23,1421.118
2019-08-26,1412.885
2019-08-27,1422.638
2019-08-28,1418.489
2019-08-29,1425.877
2019-08-30,1435.4
2019-09-02,1432.099
2019-09-03,1431.647
2019-09-04,1446.112
2019-09-05,1457.266
2019-09-06,1464.249
2019-09-09,1459.101
2019-09-10,1447.638
2019-09-11,1454.743
2019-09-12,1461.781
2019-09-13,1467.627
2019-09-16,1454.432
2019-09-17,1462.008
2019-09-18,1461.434
2019-09-19,1468.074
2019-09-20,1465.166
2019-09-23,1460.467
2019-09-24,1465.01
2019-09-25,1451.427
2019-09-26,1455.609
2019-09-27,1456.082
2019-09-30,1451.763
2019-10-01,1443.461
2019-10-02,1421.914
2019-10-03,1423.107
2019-10-04,1432.104
2019-10-07,1439.463
2019-10-08,1428.792
2019-10-09,1432.21
2019-10-10,1435.994
2019-10-11,1454.206
2019-10-14,1451.789
2019-10-15,1463.721
2019-10-16,1466.42
2019-10-17,1472.368
2019-10-18,1468.142
2019-10-21,1473.016
2019-10-22,1471.602
2019-10-23,1468.963
