Date,WORLD ex USA IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-31,743.443
2010-09-01,763.781
2010-09-02,767.815
2010-09-03,773.929
2010-09-06,780.048
2010-09-07,772.532
2010-09-08,774.685
2010-09-09,781.953
2010-09-10,781.833
2010-09-13,793.614
2010-09-14,799.718
2010-09-15,799.085
2010-09-16,796.512
2010-09-17,796.539
2010-09-20,805.561
2010-09-21,804.987
2010-09-22,811.002
2010-09-23,808.237
2010-09-24,818.168
2010-09-27,820.308
2010-09-28,822.717
2010-09-29,825.287
2010-09-30,821.069
2010-10-01,824.336
2010-10-04,819.999
2010-10-05,834.223
2010-10-06,843.494
2010-10-07,844.755
2010-10-08,845.15
2010-10-11,846.556
2010-10-12,841.105
2010-10-13,854.772
2010-10-14,863.312
2010-10-15,857.997
2010-10-18,856.858
2010-10-19,842.792
2010-10-20,852.391
2010-10-21,856.052
2010-10-22,851.47
2010-10-25,860.536
2010-10-26,851.887
2010-10-27,840.227
2010-10-28,848.9
2010-10-29,849.687
2010-11-01,851.7
2010-11-02,858.848
2010-11-03,857.26
2010-11-04,883.004
2010-11-05,884.49
2010-11-08,882.793
2010-11-09,885.246
2010-11-10,870.321
2010-11-11,871.609
2010-11-12,864.326
2010-11-15,863.777
2010-11-16,845.843
2010-11-17,847.885
2010-11-18,863.057
2010-11-19,861.944
2010-11-22,860.527
2010-11-23,845.057
2010-11-24,849.82
2010-11-25,853.773
2010-11-26,842.654
2010-11-29,831.743
2010-11-30,827.73
2010-12-01,840.781
2010-12-02,859.979
2010-12-03,872.273
2010-12-06,871.739
2010-12-07,877.346
2010-12-08,868.372
2010-12-09,869.243
2010-12-10,871.617
2010-12-13,883.643
2010-12-14,885.446
2010-12-15,878.909
2010-12-16,874.269
2010-12-17,872.426
2010-12-20,873.294
2010-12-21,883.834
2010-12-22,884.789
2010-12-23,885.934
2010-12-24,887.1
2010-12-27,885.392
2010-12-28,888.671
2010-12-29,892.549
2010-12-30,891.414
2010-12-31,896.679
2011-01-03,896.91
2011-01-04,898.757
2011-01-05,887.798
2011-01-06,886.879
2011-01-07,885.766
2011-01-10,879.797
2011-01-11,886.797
2011-01-12,898.259
2011-01-13,905.19
2011-01-14,902.078
2011-01-17,900.602
2011-01-18,910.174
2011-01-19,907.926
2011-01-20,886.407
2011-01-21,891.769
2011-01-24,898.738
2011-01-25,897.427
2011-01-26,906.545
2011-01-27,906.983
2011-01-28,897.421
2011-01-31,898.521
2011-02-01,913.239
2011-02-02,919.638
2011-02-03,915.233
2011-02-04,915.27
2011-02-07,920.381
2011-02-08,926.794
2011-02-09,921.675
2011-02-10,914.62
2011-02-11,915.701
2011-02-14,920.67
2011-02-15,921.011
2011-02-16,923.206
2011-02-17,929.545
2011-02-18,930.831
2011-02-21,925.679
2011-02-22,918.357
2011-02-23,912.709
2011-02-24,908.864
2011-02-25,920.637
2011-02-28,930.092
2011-03-01,931.566
2011-03-02,927.035
2011-03-03,931.643
2011-03-04,933.548
2011-03-07,928.056
2011-03-08,922.447
2011-03-09,922.03
2011-03-10,901.958
2011-03-11,898.009
2011-03-14,883.783
2011-03-15,854.022
2011-03-16,857.511
2011-03-17,872.583
2011-03-18,880.922
2011-03-21,894.95
2011-03-22,901.22
2011-03-23,900.496
2011-03-24,909.504
2011-03-25,909.261
2011-03-28,905.703
2011-03-29,905.833
2011-03-30,918.771
2011-03-31,919.917
2011-04-01,922.619
2011-04-04,930.015
2011-04-05,928.732
2011-04-06,932.904
2011-04-07,927.387
2011-04-08,939.155
2011-04-11,937.771
2011-04-12,923.569
2011-04-13,930.224
2011-04-14,929.766
2011-04-15,929.595
2011-04-18,913.226
2011-04-19,920.052
2011-04-20,943.09
2011-04-21,954.755
2011-04-22,954.958
2011-04-25,951.44
2011-04-26,954.862
2011-04-27,954.009
2011-04-28,967.769
2011-04-29,970.945
2011-05-02,976.685
2011-05-03,967.492
2011-05-04,958.433
2011-05-05,945.672
2011-05-06,948.268
2011-05-09,938.88
2011-05-10,947.936
2011-05-11,945.518
2011-05-12,932.097
2011-05-13,930.189
2011-05-16,928.48
2011-05-17,918.955
2011-05-18,928.188
2011-05-19,931.141
2011-05-20,927.068
2011-05-23,907.351
2011-05-24,912.5
2011-05-25,914.479
2011-05-26,921.7
2011-05-27,934.644
2011-05-30,935.66
2011-05-31,947.217
2011-06-01,944.87
2011-06-02,932.399
2011-06-03,932.782
2011-06-06,929.725
2011-06-07,932.378
2011-06-08,920.426
2011-06-09,923.388
2011-06-10,909.401
2011-06-13,908.665
2011-06-14,919.31
2011-06-15,905.843
2011-06-16,888.849
2011-06-17,893.555
2011-06-20,889.938
2011-06-21,905.593
2011-06-22,908.044
2011-06-23,887.244
2011-06-24,890.737
2011-06-27,891.441
2011-06-28,899.98
2011-06-29,917.016
2011-06-30,930.146
2011-07-01,934.036
2011-07-04,941.623
2011-07-05,941.0
2011-07-06,936.917
2011-07-07,942.922
2011-07-08,938.641
2011-07-11,918.874
2011-07-12,912.804
2011-07-13,929.336
2011-07-14,922.889
2011-07-15,921.245
2011-07-18,907.793
2011-07-19,918.634
2011-07-20,927.628
2011-07-21,938.563
2011-07-22,945.588
2011-07-25,943.262
2011-07-26,948.672
2011-07-27,936.614
2011-07-28,928.92
2011-07-29,924.497
2011-08-01,919.382
2011-08-02,903.051
2011-08-03,888.869
2011-08-04,853.753
2011-08-05,833.816
2011-08-08,801.75
2011-08-09,812.65
2011-08-10,804.43
2011-08-11,817.52
2011-08-12,832.313
2011-08-15,847.996
2011-08-16,845.106
2011-08-17,849.744
2011-08-18,812.802
2011-08-19,803.464
2011-08-22,802.028
2011-08-23,811.674
2011-08-24,814.763
2011-08-25,809.817
2011-08-26,811.528
2011-08-29,826.529
2011-08-30,834.036
2011-08-31,851.469
2011-09-01,850.844
2011-09-02,835.255
2011-09-05,806.034
2011-09-06,796.31
2011-09-07,817.166
2011-09-08,820.354
2011-09-09,795.412
2011-09-12,774.395
2011-09-13,781.679
2011-09-14,784.491
2011-09-15,801.059
2011-09-16,806.698
2011-09-19,787.685
2011-09-20,796.737
2011-09-21,786.537
2011-09-22,743.397
2011-09-23,743.457
2011-09-26,741.835
2011-09-27,775.201
2011-09-28,767.604
2011-09-29,769.389
2011-09-30,753.084
2011-10-03,735.271
2011-10-04,717.4
2011-10-05,732.368
2011-10-06,756.777
2011-10-07,766.794
2011-10-10,780.83
2011-10-11,785.174
2011-10-12,799.247
2011-10-13,794.619
2011-10-14,803.781
2011-10-17,799.973
2011-10-18,792.196
2011-10-19,796.384
2011-10-20,781.789
2011-10-21,803.653
2011-10-24,818.786
2011-10-25,815.408
2011-10-26,813.905
2011-10-27,851.825
2011-10-28,859.128
2011-10-31,829.243
2011-11-01,797.803
2011-11-02,805.362
2011-11-03,813.872
2011-11-04,816.337
2011-11-07,814.012
2011-11-08,819.123
2011-11-09,803.053
2011-11-10,791.978
2011-11-11,811.897
2011-11-14,804.932
2011-11-15,797.484
2011-11-16,793.763
2011-11-17,785.056
2011-11-18,777.791
2011-11-21,756.046
2011-11-22,756.134
2011-11-23,740.644
2011-11-24,737.707
2011-11-25,736.026
2011-11-28,759.686
2011-11-29,768.316
2011-11-30,794.681
2011-12-01,795.564
2011-12-02,797.274
2011-12-05,803.32
2011-12-06,795.113
2011-12-07,799.384
2011-12-08,787.692
2011-12-09,788.4
2011-12-12,777.513
2011-12-13,771.839
2011-12-14,753.038
2011-12-15,754.249
2011-12-16,756.783
2011-12-19,751.521
2011-12-20,766.531
2011-12-21,765.38
2011-12-22,769.037
2011-12-23,773.568
2011-12-26,774.465
2011-12-27,775.584
2011-12-28,766.823
2011-12-29,769.954
2011-12-30,780.408
2012-01-02,784.352
2012-01-03,799.967
2012-01-04,796.926
2012-01-05,787.32
2012-01-06,782.049
2012-01-09,782.972
2012-01-10,794.333
2012-01-11,789.414
2012-01-12,791.367
2012-01-13,787.457
2012-01-16,789.778
2012-01-17,798.425
2012-01-18,804.669
2012-01-19,812.597
2012-01-20,815.181
2012-01-23,822.939
2012-01-24,815.458
2012-01-25,817.776
2012-01-26,833.819
2012-01-27,830.045
2012-01-30,822.873
2012-01-31,825.926
2012-02-01,840.063
2012-02-02,842.537
2012-02-03,848.095
2012-02-06,848.144
2012-02-07,851.859
2012-02-08,853.233
2012-02-09,855.91
2012-02-10,844.555
2012-02-13,851.377
2012-02-14,844.985
2012-02-15,851.34
2012-02-16,848.246
2012-02-17,855.684
2012-02-20,867.421
2012-02-21,864.877
2012-02-22,861.945
2012-02-23,866.478
2012-02-24,872.154
2012-02-27,868.505
2012-02-28,872.911
2012-02-29,871.763
2012-03-01,872.676
2012-03-02,866.914
2012-03-05,861.427
2012-03-06,839.443
2012-03-07,842.019
2012-03-08,860.713
2012-03-09,860.035
2012-03-12,857.443
2012-03-13,865.322
2012-03-14,860.466
2012-03-15,867.06
2012-03-16,875.061
2012-03-19,876.961
2012-03-20,867.119
2012-03-21,864.012
2012-03-22,859.443
2012-03-23,862.711
2012-03-26,871.716
2012-03-27,873.494
2012-03-28,867.152
2012-03-29,860.93
2012-03-30,868.25
2012-04-02,879.363
2012-04-03,874.251
2012-04-04,848.75
2012-04-05,847.541
2012-04-06,846.041
2012-04-09,844.907
2012-04-10,833.363
2012-04-11,836.446
2012-04-12,850.598
2012-04-13,841.398
2012-04-16,840.998
2012-04-17,853.064
2012-04-18,854.657
2012-04-19,853.875
2012-04-20,858.002
2012-04-23,841.278
2012-04-24,847.188
2012-04-25,854.219
2012-04-26,859.799
2012-04-27,864.047
2012-04-30,862.751
2012-05-01,862.019
2012-05-02,859.142
2012-05-03,857.725
2012-05-04,845.165
2012-05-07,837.261
2012-05-08,824.774
2012-05-09,818.475
2012-05-10,821.507
2012-05-11,821.618
2012-05-14,807.117
2012-05-15,798.254
2012-05-16,789.597
2012-05-17,787.095
2012-05-18,774.517
2012-05-21,779.118
2012-05-22,790.059
2012-05-23,771.224
2012-05-24,775.573
2012-05-25,773.838
2012-05-28,777.371
2012-05-29,785.031
2012-05-30,770.311
2012-05-31,767.205
2012-06-01,752.962
2012-06-04,748.428
2012-06-05,753.234
2012-06-06,768.435
2012-06-07,779.668
2012-06-08,769.172
2012-06-11,775.149
2012-06-12,775.088
2012-06-13,778.832
2012-06-14,776.113
2012-06-15,781.968
2012-06-18,787.674
2012-06-19,798.11
2012-06-20,802.136
2012-06-21,791.281
2012-06-22,781.421
2012-06-25,773.436
2012-06-26,772.231
2012-06-27,779.02
2012-06-28,778.185
2012-06-29,804.245
2012-07-02,808.64
2012-07-03,818.71
2012-07-04,818.075
2012-07-05,812.269
2012-07-06,804.156
2012-07-09,797.615
2012-07-10,797.889
2012-07-11,795.437
2012-07-12,783.98
2012-07-13,795.201
2012-07-16,797.616
2012-07-17,796.252
2012-07-18,803.539
2012-07-19,815.005
2012-07-20,805.193
2012-07-23,785.681
2012-07-24,783.652
2012-07-25,781.793
2012-07-26,802.268
2012-07-27,813.037
2012-07-30,817.412
2012-07-31,817.028
2012-08-01,816.959
2012-08-02,807.212
2012-08-03,820.42
2012-08-06,829.544
2012-08-07,833.757
2012-08-08,833.601
2012-08-09,836.802
2012-08-10,835.572
2012-08-13,833.689
2012-08-14,835.364
2012-08-15,833.802
2012-08-16,840.688
2012-08-17,841.411
2012-08-20,841.997
2012-08-21,850.185
2012-08-22,842.214
2012-08-23,847.756
2012-08-24,842.619
2012-08-27,843.654
2012-08-28,840.953
2012-08-29,839.337
2012-08-30,831.641
2012-08-31,836.35
2012-09-03,839.31
2012-09-04,831.825
2012-09-05,831.468
2012-09-06,844.552
2012-09-07,858.49
2012-09-10,856.017
2012-09-11,858.57
2012-09-12,861.993
2012-09-13,865.199
2012-09-14,884.538
2012-09-17,881.229
2012-09-18,877.986
2012-09-19,882.911
2012-09-20,874.751
2012-09-21,878.984
2012-09-24,872.523
2012-09-25,876.921
2012-09-26,861.651
2012-09-27,866.936
2012-09-28,861.451
2012-10-01,868.317
2012-10-02,868.541
2012-10-03,863.234
2012-10-04,871.207
2012-10-05,878.625
2012-10-08,871.372
2012-10-09,863.087
2012-10-10,856.966
2012-10-11,860.479
2012-10-12,859.951
2012-10-15,860.892
2012-10-16,871.496
2012-10-17,880.432
2012-10-18,881.32
2012-10-19,875.849
2012-10-22,873.579
2012-10-23,859.269
2012-10-24,861.334
2012-10-25,865.814
2012-10-26,863.315
2012-10-29,860.446
2012-10-30,865.422
2012-10-31,863.482
2012-11-01,867.901
2012-11-02,867.294
2012-11-05,863.294
2012-11-06,865.882
2012-11-07,859.345
2012-11-08,853.834
2012-11-09,852.127
2012-11-12,848.835
2012-11-13,848.931
2012-11-14,841.377
2012-11-15,836.924
2012-11-16,833.188
2012-11-19,852.482
2012-11-20,853.168
2012-11-21,854.321
2012-11-22,863.541
2012-11-23,870.806
2012-11-26,870.617
2012-11-27,871.82
2012-11-28,870.565
2012-11-29,880.342
2012-11-30,880.827
2012-12-03,883.733
2012-12-04,884.777
2012-12-05,883.787
2012-12-06,886.346
2012-12-07,886.047
2012-12-10,888.708
2012-12-11,892.311
2012-12-12,894.456
2012-12-13,892.891
2012-12-14,894.035
2012-12-17,895.422
2012-12-18,901.008
2012-12-19,908.188
2012-12-20,906.829
2012-12-21,900.104
2012-12-24,898.61
2012-12-25,899.781
2012-12-26,900.59
2012-12-27,902.458
2012-12-28,900.867
2012-12-31,901.162
2013-01-01,901.232
2013-01-02,915.76
2013-01-03,913.678
2013-01-04,915.504
2013-01-07,913.651
2013-01-08,910.55
2013-01-09,913.151
2013-01-10,920.069
2013-01-11,924.221
2013-01-14,922.158
2013-01-15,925.907
2013-01-16,922.079
2013-01-17,926.019
2013-01-18,925.543
2013-01-21,926.777
2013-01-22,929.195
2013-01-23,928.391
2013-01-24,931.092
2013-01-25,938.387
2013-01-28,935.24
2013-01-29,939.418
2013-01-30,942.414
2013-01-31,939.679
2013-02-01,948.449
2013-02-04,938.911
2013-02-05,934.813
2013-02-06,940.271
2013-02-07,933.769
2013-02-08,939.22
2013-02-11,931.466
2013-02-12,941.053
2013-02-13,941.603
2013-02-14,939.809
2013-02-15,935.818
2013-02-18,936.929
2013-02-19,946.184
2013-02-20,947.455
2013-02-21,931.343
2013-02-22,935.914
2013-02-25,938.024
2013-02-26,928.467
2013-02-27,933.078
2013-02-28,942.598
2013-03-01,936.399
2013-03-04,936.758
2013-03-05,946.949
2013-03-06,948.794
2013-03-07,951.48
2013-03-08,949.647
2013-03-11,954.654
2013-03-12,955.499
2013-03-13,951.575
2013-03-14,959.677
2013-03-15,969.899
2013-03-18,957.914
2013-03-19,955.334
2013-03-20,957.529
2013-03-21,955.24
2013-03-22,954.913
2013-03-25,952.92
2013-03-26,953.839
2013-03-27,951.994
2013-03-28,957.447
2013-03-29,957.603
2013-04-01,953.015
2013-04-02,956.237
2013-04-03,957.004
2013-04-04,946.693
2013-04-05,945.874
2013-04-08,951.003
2013-04-09,953.649
2013-04-10,965.116
2013-04-11,976.379
2013-04-12,970.249
2013-04-15,958.913
2013-04-16,954.169
2013-04-17,944.18
2013-04-18,942.037
2013-04-19,945.124
2013-04-22,946.137
2013-04-23,957.799
2013-04-24,966.954
2013-04-25,974.942
2013-04-26,976.037
2013-04-29,982.211
2013-04-30,989.624
2013-05-01,986.884
2013-05-02,980.531
2013-05-03,986.64
2013-05-06,984.789
2013-05-07,992.658
2013-05-08,1006.068
2013-05-09,1000.723
2013-05-10,997.117
2013-05-13,1000.062
2013-05-14,1001.491
2013-05-15,1001.928
2013-05-16,1004.097
2013-05-17,998.606
2013-05-20,1006.555
2013-05-21,1007.191
2013-05-22,1006.494
2013-05-23,982.642
2013-05-24,984.6
2013-05-27,979.482
2013-05-28,982.581
2013-05-29,980.949
2013-05-30,980.094
2013-05-31,970.187
2013-06-03,963.703
2013-06-04,970.872
2013-06-05,956.18
2013-06-06,952.144
2013-06-07,958.958
2013-06-10,965.478
2013-06-11,963.321
2013-06-12,967.687
2013-06-13,957.947
2013-06-14,964.245
2013-06-17,973.662
2013-06-18,972.961
2013-06-19,978.95
2013-06-20,934.786
2013-06-21,929.314
2013-06-24,912.602
2013-06-25,918.898
2013-06-26,926.101
2013-06-27,935.247
2013-06-28,936.539
2013-07-01,946.573
2013-07-02,948.914
2013-07-03,943.505
2013-07-04,953.855
2013-07-05,944.868
2013-07-08,949.528
2013-07-09,956.599
2013-07-10,963.509
2013-07-11,981.926
2013-07-12,981.022
2013-07-15,982.023
2013-07-16,984.942
2013-07-17,985.4
2013-07-18,988.408
2013-07-19,989.318
2013-07-22,996.554
2013-07-23,995.454
2013-07-24,996.802
2013-07-25,991.989
2013-07-26,988.692
2013-07-29,982.692
2013-07-30,985.35
2013-07-31,982.061
2013-08-01,992.107
2013-08-02,1004.396
2013-08-05,1002.491
2013-08-06,1008.006
2013-08-07,999.36
2013-08-08,1005.063
2013-08-09,1006.33
2013-08-12,1003.085
2013-08-13,1004.81
2013-08-14,1011.941
2013-08-15,1000.317
2013-08-16,1004.596
2013-08-19,1003.731
2013-08-20,998.513
2013-08-21,990.321
2013-08-22,990.821
2013-08-23,1000.818
2013-08-26,999.882
2013-08-27,990.104
2013-08-28,978.016
2013-08-29,976.969
2013-08-30,969.937
2013-09-02,982.648
2013-09-03,984.915
2013-09-04,989.887
2013-09-05,988.258
2013-09-06,993.839
2013-09-09,1001.811
2013-09-10,1011.639
2013-09-11,1016.718
2013-09-12,1016.03
2013-09-13,1015.109
2013-09-16,1027.573
2013-09-17,1022.914
2013-09-18,1029.393
2013-09-19,1049.21
2013-09-20,1044.033
2013-09-23,1041.901
2013-09-24,1040.794
2013-09-25,1040.156
2013-09-26,1041.354
2013-09-27,1044.327
2013-09-30,1036.456
2013-10-01,1039.379
2013-10-02,1035.041
2013-10-03,1034.51
2013-10-04,1030.157
2013-10-07,1023.716
2013-10-08,1020.069
2013-10-09,1013.298
2013-10-10,1024.095
2013-10-11,1033.088
2013-10-14,1035.02
2013-10-15,1035.903
2013-10-16,1035.287
2013-10-17,1050.945
2013-10-18,1060.993
2013-10-21,1064.914
2013-10-22,1074.087
2013-10-23,1069.131
2013-10-24,1073.144
2013-10-25,1068.042
2013-10-28,1070.635
2013-10-29,1067.167
2013-10-30,1070.055
2013-10-31,1062.921
2013-11-01,1052.142
2013-11-04,1055.752
2013-11-05,1054.245
2013-11-06,1061.001
2013-11-07,1051.335
2013-11-08,1046.151
2013-11-11,1052.097
2013-11-12,1051.613
2013-11-13,1045.182
2013-11-14,1056.259
2013-11-15,1062.8
2013-11-18,1069.343
2013-11-19,1064.24
2013-11-20,1061.853
2013-11-21,1057.84
2013-11-22,1061.457
2013-11-25,1065.6
2013-11-26,1062.733
2013-11-27,1063.787
2013-11-28,1069.955
2013-11-29,1070.286
2013-12-02,1064.046
2013-12-03,1057.244
2013-12-04,1047.014
2013-12-05,1045.987
2013-12-06,1051.558
2013-12-09,1056.646
2013-12-10,1055.603
2013-12-11,1050.631
2013-12-12,1037.106
2013-12-13,1036.365
2013-12-16,1042.114
2013-12-17,1038.567
2013-12-18,1048.194
2013-12-19,1055.404
2013-12-20,1060.117
2013-12-23,1068.337
2013-12-24,1067.509
2013-12-25,1067.896
2013-12-26,1071.928
2013-12-27,1084.064
2013-12-30,1087.71
2013-12-31,1089.33
2014-01-01,1089.383
2014-01-02,1079.951
2014-01-03,1082.775
2014-01-06,1078.73
2014-01-07,1078.961
2014-01-08,1083.459
2014-01-09,1077.7
2014-01-10,1087.953
2014-01-13,1090.858
2014-01-14,1084.702
2014-01-15,1088.551
2014-01-16,1089.111
2014-01-17,1090.236
2014-01-20,1090.283
2014-01-21,1091.693
2014-01-22,1093.709
2014-01-23,1087.294
2014-01-24,1068.123
2014-01-27,1054.306
2014-01-28,1056.26
2014-01-29,1059.371
2014-01-30,1049.243
2014-01-31,1045.439
2014-02-03,1036.68
2014-02-04,1023.659
2014-02-05,1029.69
2014-02-06,1044.272
2014-02-07,1054.28
2014-02-10,1060.425
2014-02-11,1071.369
2014-02-12,1075.056
2014-02-13,1074.478
2014-02-14,1078.497
2014-02-17,1083.78
2014-02-18,1090.854
2014-02-19,1090.914
2014-02-20,1083.835
2014-02-21,1091.476
2014-02-24,1096.977
2014-02-25,1101.586
2014-02-26,1095.508
2014-02-27,1094.84
2014-02-28,1102.619
2014-03-03,1082.648
2014-03-04,1095.889
2014-03-05,1098.078
2014-03-06,1107.125
2014-03-07,1101.782
2014-03-10,1095.695
2014-03-11,1095.79
2014-03-12,1085.255
2014-03-13,1081.039
2014-03-14,1069.055
2014-03-17,1075.062
2014-03-18,1082.912
2014-03-19,1081.089
2014-03-20,1067.471
2014-03-21,1069.197
2014-03-24,1066.516
2014-03-25,1074.192
2014-03-26,1081.62
2014-03-27,1084.52
2014-03-28,1089.987
2014-03-31,1097.087
2014-04-01,1101.594
2014-04-02,1103.889
2014-04-03,1102.656
2014-04-04,1106.097
2014-04-07,1095.376
2014-04-08,1094.706
2014-04-09,1097.314
2014-04-10,1097.801
2014-04-11,1083.252
2014-04-14,1080.124
2014-04-15,1075.357
2014-04-16,1088.742
2014-04-17,1093.796
2014-04-18,1095.349
2014-04-21,1093.074
2014-04-22,1101.078
2014-04-23,1101.052
2014-04-24,1101.257
2014-04-25,1098.06
2014-04-28,1095.196
2014-04-29,1100.16
2014-04-30,1104.494
2014-05-01,1109.924
2014-05-02,1110.1
2014-05-05,1108.863
2014-05-06,1112.454
2014-05-07,1104.24
2014-05-08,1108.737
2014-05-09,1102.237
2014-05-12,1106.665
2014-05-13,1111.625
2014-05-14,1113.701
2014-05-15,1107.128
2014-05-16,1103.596
2014-05-19,1102.373
2014-05-20,1101.855
2014-05-21,1103.619
2014-05-22,1110.656
2014-05-23,1111.919
2014-05-26,1119.933
2014-05-27,1119.548
2014-05-28,1119.51
2014-05-29,1123.069
2014-05-30,1124.813
2014-06-02,1127.294
2014-06-03,1125.12
2014-06-04,1126.603
2014-06-05,1128.922
2014-06-06,1134.127
2014-06-09,1134.626
2014-06-10,1134.769
2014-06-11,1132.888
2014-06-12,1133.96
2014-06-13,1130.723
2014-06-16,1129.178
2014-06-17,1129.276
2014-06-18,1130.908
2014-06-19,1144.078
2014-06-20,1141.405
2014-06-23,1139.086
2014-06-24,1135.979
2014-06-25,1130.52
2014-06-26,1132.341
2014-06-27,1134.635
2014-06-30,1139.691
2014-07-01,1146.847
2014-07-02,1149.682
2014-07-03,1153.557
2014-07-04,1152.689
2014-07-07,1145.499
2014-07-08,1136.382
2014-07-09,1135.631
2014-07-10,1124.973
2014-07-11,1124.859
2014-07-14,1133.998
2014-07-15,1128.119
2014-07-16,1135.719
2014-07-17,1130.33
2014-07-18,1128.742
2014-07-21,1126.057
2014-07-22,1134.507
2014-07-23,1136.98
2014-07-24,1138.367
2014-07-25,1133.041
2014-07-28,1131.962
2014-07-29,1131.788
2014-07-30,1126.302
2014-07-31,1114.528
2014-08-01,1107.285
2014-08-04,1102.67
2014-08-05,1099.504
2014-08-06,1093.249
2014-08-07,1089.72
2014-08-08,1083.103
2014-08-11,1096.381
2014-08-12,1096.121
2014-08-13,1100.455
2014-08-14,1105.326
2014-08-15,1103.448
2014-08-18,1111.422
2014-08-19,1117.142
2014-08-20,1114.921
2014-08-21,1118.829
2014-08-22,1113.584
2014-08-25,1120.564
2014-08-26,1124.23
2014-08-27,1126.295
2014-08-28,1119.744
2014-08-29,1120.744
2014-09-01,1120.208
2014-09-02,1120.099
2014-09-03,1127.244
2014-09-04,1124.512
2014-09-05,1120.336
2014-09-08,1115.6
2014-09-09,1109.935
2014-09-10,1107.406
2014-09-11,1108.49
2014-09-12,1106.881
2014-09-15,1105.544
2014-09-16,1102.942
2014-09-17,1104.676
2014-09-18,1109.064
2014-09-19,1106.579
2014-09-22,1097.505
2014-09-23,1090.785
2014-09-24,1090.439
2014-09-25,1084.829
2014-09-26,1080.801
2014-09-29,1077.844
2014-09-30,1076.167
2014-10-01,1066.434
2014-10-02,1051.263
2014-10-03,1047.516
2014-10-06,1056.339
2014-10-07,1048.847
2014-10-08,1041.648
2014-10-09,1040.584
2014-10-10,1018.741
2014-10-13,1019.871
2014-10-14,1014.055
2014-10-15,1004.283
2014-10-16,1001.39
2014-10-17,1015.006
2014-10-20,1022.541
2014-10-21,1031.632
2014-10-22,1037.352
2014-10-23,1038.267
2014-10-24,1040.454
2014-10-27,1041.841
2014-10-28,1050.336
2014-10-29,1057.162
2014-10-30,1053.617
2014-10-31,1063.948
2014-11-03,1052.196
2014-11-04,1057.374
2014-11-05,1060.276
2014-11-06,1058.004
2014-11-07,1056.147
2014-11-10,1063.313
2014-11-11,1065.767
2014-11-12,1064.722
2014-11-13,1067.198
2014-11-14,1067.269
2014-11-17,1062.129
2014-11-18,1074.32
2014-11-19,1071.385
2014-11-20,1071.026
2014-11-21,1078.842
2014-11-24,1078.915
2014-11-25,1084.505
2014-11-26,1087.722
2014-11-27,1085.667
2014-11-28,1082.59
2014-12-01,1079.71
2014-12-02,1078.008
2014-12-03,1077.659
2014-12-04,1078.018
2014-12-05,1078.605
2014-12-08,1073.107
2014-12-09,1067.219
2014-12-10,1057.898
2014-12-11,1052.434
2014-12-12,1043.252
2014-12-15,1024.51
2014-12-16,1034.954
2014-12-17,1029.909
2014-12-18,1045.618
2014-12-19,1053.196
2014-12-22,1056.743
2014-12-23,1053.879
2014-12-24,1057.277
2014-12-25,1056.614
2014-12-26,1057.471
2014-12-29,1060.134
2014-12-30,1053.069
2014-12-31,1051.676
2015-01-01,1051.684
2015-01-02,1045.326
2015-01-05,1028.154
2015-01-06,1015.326
2015-01-07,1009.271
2015-01-08,1030.542
2015-01-09,1029.844
2015-01-12,1031.844
2015-01-13,1037.297
2015-01-14,1028.461
2015-01-15,1037.365
2015-01-16,1034.668
2015-01-19,1045.467
2015-01-20,1047.381
2015-01-21,1052.357
2015-01-22,1051.433
2015-01-23,1056.204
2015-01-26,1059.191
2015-01-27,1068.233
2015-01-28,1064.825
2015-01-29,1059.221
2015-01-30,1054.706
2015-02-02,1058.864
2015-02-03,1064.144
2015-02-04,1071.893
2015-02-05,1074.001
2015-02-06,1067.951
2015-02-09,1064.855
2015-02-10,1067.811
2015-02-11,1062.037
2015-02-12,1077.204
2015-02-13,1084.225
2015-02-16,1084.828
2015-02-17,1086.094
2015-02-18,1093.105
2015-02-19,1098.834
2015-02-20,1101.262
2015-02-23,1107.605
2015-02-24,1109.776
2015-02-25,1113.627
2015-02-26,1113.199
2015-02-27,1116.284
2015-03-02,1113.515
2015-03-03,1108.306
2015-03-04,1104.217
2015-03-05,1107.326
2015-03-06,1097.788
2015-03-09,1091.73
2015-03-10,1075.028
2015-03-11,1075.203
2015-03-12,1084.176
2015-03-13,1082.697
2015-03-16,1092.948
2015-03-17,1091.301
2015-03-18,1098.928
2015-03-19,1102.411
2015-03-20,1121.705
2015-03-23,1128.587
2015-03-24,1129.401
2015-03-25,1126.447
2015-03-26,1112.053
2015-03-27,1111.947
2015-03-30,1113.538
2015-03-31,1103.623
2015-04-01,1104.482
2015-04-02,1116.323
2015-04-03,1118.185
2015-04-06,1129.559
2015-04-07,1131.198
2015-04-08,1133.63
2015-04-09,1136.011
2015-04-10,1140.88
2015-04-13,1137.143
2015-04-14,1145.375
2015-04-15,1141.845
2015-04-16,1146.86
2015-04-17,1136.264
2015-04-20,1137.066
2015-04-21,1146.307
2015-04-22,1145.703
2015-04-23,1149.501
2015-04-24,1157.822
2015-04-27,1166.6
2015-04-28,1164.529
2015-04-29,1158.106
2015-04-30,1148.377
2015-05-01,1145.85
2015-05-04,1148.254
2015-05-05,1140.982
2015-05-06,1145.473
2015-05-07,1136.542
2015-05-08,1154.288
2015-05-11,1154.69
2015-05-12,1152.889
2015-05-13,1162.6
