Date,JAPAN IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-09,795.864
2010-09-10,794.718
2010-09-13,802.333
2010-09-14,807.221
2010-09-15,793.292
2010-09-16,788.03
2010-09-17,793.167
2010-09-20,794.138
2010-09-21,796.277
2010-09-22,802.401
2010-09-23,804.162
2010-09-24,798.344
2010-09-27,806.581
2010-09-28,809.56
2010-09-29,814.541
2010-09-30,796.599
2010-10-01,799.659
2010-10-04,788.649
2010-10-05,803.643
2010-10-06,818.141
2010-10-07,825.844
2010-10-08,825.425
2010-10-11,823.163
2010-10-12,810.333
2010-10-13,807.202
2010-10-14,824.779
2010-10-15,813.474
2010-10-18,819.594
2010-10-19,816.409
2010-10-20,816.533
2010-10-21,810.426
2010-10-22,812.44
2010-10-25,817.719
2010-10-26,807.592
2010-10-27,801.928
2010-10-28,804.401
2010-10-29,809.464
2010-11-01,800.957
2010-11-02,799.53
2010-11-03,793.588
2010-11-04,813.005
2010-11-05,822.569
2010-11-08,828.933
2010-11-09,831.607
2010-11-10,826.477
2010-11-11,833.941
2010-11-12,827.076
2010-11-15,824.271
2010-11-16,818.05
2010-11-17,823.375
2010-11-18,836.284
2010-11-19,840.166
2010-11-22,843.611
2010-11-23,848.848
2010-11-24,836.057
2010-11-25,834.914
2010-11-26,827.916
2010-11-29,831.578
2010-11-30,825.135
2010-12-01,826.9
2010-12-02,837.98
2010-12-03,852.314
2010-12-06,855.083
2010-12-07,849.171
2010-12-08,845.128
2010-12-09,853.084
2010-12-10,851.113
2010-12-13,863.384
2010-12-14,870.619
2010-12-15,866.732
2010-12-16,864.714
2010-12-17,866.158
2010-12-20,865.713
2010-12-21,871.319
2010-12-22,875.3
2010-12-23,879.621
2010-12-24,876.682
2010-12-27,879.093
2010-12-28,887.242
2010-12-29,894.139
2010-12-30,888.495
2010-12-31,895.506
2011-01-03,889.038
2011-01-04,899.625
2011-01-05,886.117
2011-01-06,899.2
2011-01-07,903.639
2011-01-10,906.425
2011-01-11,899.46
2011-01-12,905.666
2011-01-13,919.301
2011-01-14,912.857
2011-01-17,912.073
2011-01-18,914.617
2011-01-19,926.25
2011-01-20,907.232
2011-01-21,895.295
2011-01-24,902.416
2011-01-25,916.163
2011-01-26,909.204
2011-01-27,906.378
2011-01-28,902.197
2011-01-31,898.433
2011-02-01,905.556
2011-02-02,921.929
2011-02-03,919.011
2011-02-04,923.319
2011-02-07,925.334
2011-02-08,935.314
2011-02-09,931.298
2011-02-10,928.464
2011-02-11,926.237
2011-02-14,937.513
2011-02-15,936.581
2011-02-16,940.068
2011-02-17,953.5
2011-02-18,952.875
2011-02-21,956.819
2011-02-22,941.285
2011-02-23,934.872
2011-02-24,931.593
2011-02-25,939.23
2011-02-28,946.077
2011-03-01,957.52
2011-03-02,941.369
2011-03-03,938.061
2011-03-04,945.0
2011-03-07,936.538
2011-03-08,925.644
2011-03-09,931.664
2011-03-10,914.288
2011-03-11,912.314
2011-03-14,845.75
2011-03-15,769.55
2011-03-16,825.466
2011-03-17,832.203
2011-03-18,826.884
2011-03-21,826.986
2011-03-22,870.453
2011-03-23,864.755
2011-03-24,858.629
2011-03-25,858.36
2011-03-28,851.569
2011-03-29,843.464
2011-03-30,847.525
2011-03-31,852.518
2011-04-01,834.203
2011-04-04,835.709
2011-04-05,816.457
2011-04-06,799.7
2011-04-07,804.9
2011-04-08,818.472
2011-04-11,821.285
2011-04-12,819.204
2011-04-13,820.542
2011-04-14,828.158
2011-04-15,821.175
2011-04-18,825.581
2011-04-19,814.057
2011-04-20,822.238
2011-04-21,833.717
2011-04-22,834.318
2011-04-25,831.105
2011-04-26,827.14
2011-04-27,821.674
2011-04-28,846.243
2011-04-29,849.581
2011-05-02,863.045
2011-05-03,865.501
2011-05-04,867.486
2011-05-05,874.807
2011-05-06,860.433
2011-05-09,857.578
2011-05-10,861.717
2011-05-11,858.427
2011-05-12,856.664
2011-05-13,844.514
2011-05-16,831.13
2011-05-17,822.335
2011-05-18,833.059
2011-05-19,821.194
2011-05-20,817.729
2011-05-23,808.022
2011-05-24,804.064
2011-05-25,807.187
2011-05-26,820.55
2011-05-27,823.122
2011-05-30,822.454
2011-05-31,833.475
2011-06-01,837.311
2011-06-02,823.526
2011-06-03,816.995
2011-06-06,810.381
2011-06-07,816.104
2011-06-08,821.708
2011-06-09,817.06
2011-06-10,820.615
2011-06-13,816.194
2011-06-14,825.9
2011-06-15,826.593
2011-06-16,814.198
2011-06-17,814.398
2011-06-20,815.969
2011-06-21,825.613
2011-06-22,839.8
2011-06-23,831.338
2011-06-24,839.792
2011-06-27,827.673
2011-06-28,834.138
2011-06-29,846.454
2011-06-30,854.681
2011-07-01,858.009
2011-07-04,870.157
2011-07-05,869.734
2011-07-06,877.424
2011-07-07,869.805
2011-07-08,879.468
2011-07-11,878.15
2011-07-12,875.74
2011-07-13,884.33
2011-07-14,877.79
2011-07-15,881.628
2011-07-18,881.015
2011-07-19,877.909
2011-07-20,885.539
2011-07-21,890.697
2011-07-22,900.68
2011-07-25,893.388
2011-07-26,900.377
2011-07-27,893.223
2011-07-28,883.956
2011-07-29,884.293
2011-08-01,902.056
2011-08-02,888.467
2011-08-03,875.088
2011-08-04,851.697
2011-08-05,832.336
2011-08-08,822.466
2011-08-09,813.113
2011-08-10,830.689
2011-08-11,821.833
2011-08-12,819.344
2011-08-15,828.073
2011-08-16,829.527
2011-08-17,830.269
2011-08-18,822.003
2011-08-19,810.232
2011-08-22,796.063
2011-08-23,805.626
2011-08-24,794.302
2011-08-25,794.7
2011-08-26,805.344
2011-08-29,806.25
2011-08-30,817.441
2011-08-31,824.924
2011-09-01,825.656
2011-09-02,820.446
2011-09-05,804.999
2011-09-06,788.962
2011-09-07,797.922
2011-09-08,802.858
2011-09-09,799.031
2011-09-12,792.799
2011-09-13,802.435
2011-09-14,795.933
2011-09-15,808.24
2011-09-16,821.84
2011-09-19,826.896
2011-09-20,812.722
2011-09-21,816.04
2011-09-22,804.988
2011-09-23,805.515
2011-09-26,787.223
2011-09-27,805.45
2011-09-28,823.156
2011-09-29,826.314
2011-09-30,823.369
2011-10-03,812.214
2011-10-04,797.554
2011-10-05,781.558
2011-10-06,794.572
2011-10-07,798.923
2011-10-10,799.236
2011-10-11,813.333
2011-10-12,805.177
2011-10-13,815.03
2011-10-14,799.759
2011-10-17,820.311
2011-10-18,807.547
2011-10-19,807.529
2011-10-20,803.301
2011-10-21,807.666
2011-10-24,817.934
2011-10-25,812.212
2011-10-26,808.295
2011-10-27,828.555
2011-10-28,837.353
2011-10-31,806.004
2011-11-01,794.369
2011-11-02,780.319
2011-11-03,780.97
2011-11-04,792.642
2011-11-07,792.227
2011-11-08,782.248
2011-11-09,794.422
2011-11-10,778.591
2011-11-11,779.519
2011-11-14,788.412
2011-11-15,782.701
2011-11-16,775.646
2011-11-17,779.075
2011-11-18,770.751
2011-11-21,766.763
2011-11-22,767.75
2011-11-23,763.638
2011-11-24,753.927
2011-11-25,748.725
2011-11-28,752.739
2011-11-29,771.345
2011-11-30,772.609
2011-12-01,785.96
2011-12-02,788.625
2011-12-05,795.273
2011-12-06,784.468
2011-12-07,798.028
2011-12-08,794.58
2011-12-09,786.95
2011-12-12,794.372
2011-12-13,787.813
2011-12-14,782.63
2011-12-15,771.218
2011-12-16,772.016
2011-12-19,762.009
2011-12-20,765.103
2011-12-21,771.438
2011-12-22,768.083
2011-12-23,767.985
2011-12-26,770.945
2011-12-27,771.805
2011-12-28,768.347
2011-12-29,771.596
2011-12-30,787.098
2012-01-02,787.098
2012-01-03,789.047
2012-01-04,806.313
2012-01-05,795.245
2012-01-06,787.859
2012-01-09,790.575
2012-01-10,794.079
2012-01-11,795.102
2012-01-12,789.981
2012-01-13,795.349
2012-01-16,786.368
2012-01-17,792.775
2012-01-18,796.556
2012-01-19,801.641
2012-01-20,819.554
2012-01-23,823.07
2012-01-24,816.16
2012-01-25,820.874
2012-01-26,827.453
2012-01-27,829.561
2012-01-30,830.06
2012-01-31,828.367
2012-02-01,832.536
2012-02-02,838.881
2012-02-03,832.129
2012-02-06,840.367
2012-02-07,841.504
2012-02-08,851.787
2012-02-09,850.31
2012-02-10,840.056
2012-02-13,844.667
2012-02-14,838.705
2012-02-15,858.186
2012-02-16,850.116
2012-02-17,855.411
2012-02-20,864.144
2012-02-21,857.949
2012-02-22,861.585
2012-02-23,868.462
2012-02-24,869.993
2012-02-27,874.974
2012-02-28,876.28
2012-02-29,869.152
2012-03-01,862.617
2012-03-02,864.508
2012-03-05,861.442
2012-03-06,862.234
2012-03-07,856.016
2012-03-08,864.603
2012-03-09,868.406
2012-03-12,865.973
2012-03-13,861.672
2012-03-14,862.828
2012-03-15,873.214
2012-03-16,876.628
2012-03-19,879.215
2012-03-20,875.798
2012-03-21,864.078
2012-03-22,878.932
2012-03-23,870.568
2012-03-26,864.387
2012-03-27,882.014
2012-03-28,883.776
2012-03-29,881.721
2012-03-30,876.925
2012-04-02,882.895
2012-04-03,875.257
2012-04-04,856.285
2012-04-05,853.305
2012-04-06,846.615
2012-04-09,842.961
2012-04-10,848.173
2012-04-11,838.26
2012-04-12,844.027
2012-04-13,850.22
2012-04-16,842.489
2012-04-17,836.429
2012-04-18,848.81
2012-04-19,841.439
2012-04-20,838.33
2012-04-23,840.803
2012-04-24,832.328
2012-04-25,834.442
2012-04-26,841.018
2012-04-27,839.456
2012-04-30,845.817
2012-05-01,826.777
2012-05-02,830.089
2012-05-03,828.023
2012-05-04,833.206
2012-05-07,809.069
2012-05-08,816.168
2012-05-09,806.886
2012-05-10,802.431
2012-05-11,795.687
2012-05-14,794.404
2012-05-15,782.264
2012-05-16,769.67
2012-05-17,788.645
2012-05-18,768.071
2012-05-21,766.361
2012-05-22,769.54
2012-05-23,763.92
2012-05-24,762.355
2012-05-25,759.098
2012-05-28,758.384
2012-05-29,765.264
2012-05-30,766.124
2012-05-31,766.862
2012-06-01,758.305
2012-06-04,741.932
2012-06-05,751.809
2012-06-06,757.355
2012-06-07,765.287
2012-06-08,750.753
2012-06-11,765.684
2012-06-12,757.843
2012-06-13,761.075
2012-06-14,762.304
2012-06-15,769.894
2012-06-18,781.82
2012-06-19,776.971
2012-06-20,787.999
2012-06-21,786.487
2012-06-22,781.453
2012-06-25,783.568
2012-06-26,776.86
2012-06-27,781.6
2012-06-28,800.093
2012-06-29,807.426
2012-07-02,812.404
2012-07-03,815.074
2012-07-04,817.409
2012-07-05,813.969
2012-07-06,813.689
2012-07-09,803.908
2012-07-10,799.764
2012-07-11,795.917
2012-07-12,789.296
2012-07-13,787.29
2012-07-16,791.99
2012-07-17,785.05
2012-07-18,782.759
2012-07-19,792.871
2012-07-20,777.608
2012-07-23,764.361
2012-07-24,763.375
2012-07-25,750.842
2012-07-26,761.234
2012-07-27,771.391
2012-07-30,781.285
2012-07-31,785.832
2012-08-01,774.525
2012-08-02,779.786
2012-08-03,765.154
2012-08-06,779.539
2012-08-07,785.548
2012-08-08,791.212
2012-08-09,794.513
2012-08-10,794.076
2012-08-13,792.888
2012-08-14,790.074
2012-08-15,785.679
2012-08-16,792.335
2012-08-17,798.82
2012-08-20,798.428
2012-08-21,799.851
2012-08-22,798.674
2012-08-23,808.677
2012-08-24,798.16
2012-08-27,795.814
2012-08-28,786.105
2012-08-29,787.267
2012-08-30,781.275
2012-08-31,770.31
2012-09-03,767.809
2012-09-04,765.461
2012-09-05,756.42
2012-09-06,749.309
2012-09-07,777.557
2012-09-10,778.304
2012-09-11,777.424
2012-09-12,785.93
2012-09-13,793.583
2012-09-14,800.627
2012-09-17,795.649
2012-09-18,799.878
2012-09-19,810.635
2012-09-20,799.352
2012-09-21,801.663
2012-09-24,802.326
2012-09-25,806.035
2012-09-26,798.531
2012-09-27,802.954
2012-09-28,792.618
2012-10-01,785.866
2012-10-02,784.636
2012-10-03,773.662
2012-10-04,783.651
2012-10-05,783.482
2012-10-08,788.845
2012-10-09,778.006
2012-10-10,766.551
2012-10-11,762.534
2012-10-12,770.128
2012-10-15,771.506
2012-10-16,780.576
2012-10-17,789.333
2012-10-18,798.979
2012-10-19,799.483
2012-10-22,794.515
2012-10-23,788.25
2012-10-24,779.927
2012-10-25,785.829
2012-10-26,780.715
2012-10-29,776.039
2012-10-30,771.457
2012-10-31,778.39
2012-11-01,776.735
2012-11-02,781.913
2012-11-05,780.628
2012-11-06,775.876
2012-11-07,782.913
2012-11-08,772.792
2012-11-09,771.49
2012-11-12,763.411
2012-11-13,763.438
2012-11-14,755.864
2012-11-15,763.283
2012-11-16,776.378
2012-11-19,788.191
2012-11-20,781.704
2012-11-21,780.968
2012-11-22,789.036
2012-11-23,790.713
2012-11-26,796.512
2012-11-27,797.161
2012-11-28,790.045
2012-11-29,795.059
2012-11-30,794.447
2012-12-03,797.479
2012-12-04,800.29
2012-12-05,795.114
2012-12-06,801.94
2012-12-07,805.495
2012-12-10,802.996
2012-12-11,799.992
2012-12-12,801.682
2012-12-13,804.692
2012-12-14,810.035
2012-12-17,816.052
2012-12-18,824.04
2012-12-19,846.922
2012-12-20,844.567
2012-12-21,842.136
2012-12-24,835.433
2012-12-25,839.701
2012-12-26,842.023
2012-12-27,845.072
2012-12-28,850.081
2012-12-31,846.443
2013-01-01,846.443
2013-01-02,839.597
2013-01-03,842.788
2013-01-04,859.981
2013-01-07,855.075
2013-01-08,849.925
2013-01-09,849.118
2013-01-10,857.651
2013-01-11,859.37
2013-01-14,857.733
2013-01-15,871.147
2013-01-16,854.084
2013-01-17,847.019
2013-01-18,864.082
2013-01-21,860.739
2013-01-22,868.308
2013-01-23,854.642
2013-01-24,849.961
2013-01-25,858.215
2013-01-28,860.405
2013-01-29,870.25
2013-01-30,876.914
2013-01-31,884.223
2013-02-01,870.094
2013-02-04,885.268
2013-02-05,864.748
2013-02-06,888.769
2013-02-07,895.189
2013-02-08,887.656
2013-02-11,881.053
2013-02-12,894.078
2013-02-13,878.894
2013-02-14,879.799
2013-02-15,860.204
2013-02-18,878.355
2013-02-19,883.258
2013-02-20,891.647
2013-02-21,888.822
2013-02-22,883.953
2013-02-25,895.294
2013-02-26,902.31
2013-02-27,891.033
2013-02-28,905.156
2013-03-01,900.491
2013-03-04,907.006
2013-03-05,903.096
2013-03-06,913.624
2013-03-07,900.675
2013-03-08,900.141
2013-03-11,923.921
2013-03-12,921.814
2013-03-13,917.579
2013-03-14,921.02
2013-03-15,942.245
2013-03-18,924.562
2013-03-19,941.292
2013-03-20,934.836
2013-03-21,950.541
2013-03-22,941.801
2013-03-25,952.012
2013-03-26,949.164
2013-03-27,958.568
2013-03-28,949.726
2013-03-29,946.263
2013-04-01,919.622
2013-04-02,908.66
2013-04-03,927.189
2013-04-04,916.201
2013-04-05,932.536
2013-04-08,947.588
2013-04-09,946.778
2013-04-10,962.836
2013-04-11,982.01
2013-04-12,993.926
2013-04-15,987.998
2013-04-16,972.703
2013-04-17,991.33
2013-04-18,974.968
2013-04-19,968.66
2013-04-22,984.544
2013-04-23,981.701
2013-04-24,998.141
2013-04-25,1005.087
2013-04-26,1012.975
2013-04-29,1008.124
2013-04-30,1017.5
2013-05-01,1010.925
2013-05-02,1000.254
2013-05-03,990.953
2013-05-06,987.261
2013-05-07,1018.0
2013-05-08,1024.862
2013-05-09,1007.672
2013-05-10,1001.147
2013-05-13,1019.964
2013-05-14,1015.853
2013-05-15,1029.539
2013-05-16,1027.892
2013-05-17,1024.646
2013-05-20,1048.941
2013-05-21,1053.333
2013-05-22,1046.77
2013-05-23,993.388
2013-05-24,997.393
2013-05-27,963.907
2013-05-28,962.485
2013-05-29,985.778
2013-05-30,948.996
2013-05-31,946.783
2013-06-03,929.539
2013-06-04,947.139
2013-06-05,924.837
2013-06-06,916.463
2013-06-07,912.345
2013-06-10,938.454
2013-06-11,952.432
2013-06-12,958.58
2013-06-13,931.909
2013-06-14,937.602
2013-06-17,959.408
2013-06-18,952.093
2013-06-19,979.11
2013-06-20,936.845
2013-06-21,949.071
2013-06-24,938.061
2013-06-25,927.678
2013-06-26,924.933
2013-06-27,936.333
2013-06-28,958.506
2013-07-01,967.452
2013-07-02,978.235
2013-07-03,985.438
2013-07-04,978.653
2013-07-05,985.576
2013-07-08,971.857
2013-07-09,991.885
2013-07-10,1000.733
2013-07-11,1012.893
2013-07-12,1014.871
2013-07-15,1010.299
2013-07-16,1022.76
2013-07-17,1019.984
2013-07-18,1019.014
2013-07-19,1012.705
2013-07-22,1025.133
2013-07-23,1028.451
2013-07-24,1022.012
2013-07-25,1011.816
2013-07-26,996.319
2013-07-29,965.713
2013-07-30,980.049
2013-07-31,965.863
2013-08-01,983.159
2013-08-02,1012.42
2013-08-05,1006.116
2013-08-06,1023.788
2013-08-07,1003.111
2013-08-08,998.084
2013-08-09,996.42
2013-08-12,991.534
2013-08-13,992.27
2013-08-14,1003.489
2013-08-15,992.517
2013-08-16,985.477
2013-08-19,985.08
2013-08-20,974.079
2013-08-21,964.759
2013-08-22,953.661
2013-08-23,972.656
2013-08-26,969.185
2013-08-27,979.501
2013-08-28,957.111
2013-08-29,951.759
2013-08-30,946.166
2013-09-02,940.818
2013-09-03,963.475
2013-09-04,971.766
2013-09-05,968.871
2013-09-06,972.869
2013-09-09,986.962
2013-09-10,994.115
2013-09-11,996.231
2013-09-12,1002.628
2013-09-13,999.989
2013-09-16,1005.506
2013-09-17,998.319
2013-09-18,1010.363
2013-09-19,1024.962
2013-09-20,1025.828
2013-09-23,1035.494
2013-09-24,1032.524
2013-09-25,1029.974
2013-09-26,1041.929
2013-09-27,1046.904
2013-09-30,1028.087
2013-10-01,1025.961
2013-10-02,1017.461
2013-10-03,1015.062
2013-10-04,1010.192
2013-10-07,996.727
2013-10-08,999.837
2013-10-09,1013.251
2013-10-10,1011.844
2013-10-11,1026.254
2013-10-14,1028.242
2013-10-15,1022.503
2013-10-16,1018.479
2013-10-17,1038.869
2013-10-18,1037.754
2013-10-21,1038.762
2013-10-22,1040.853
2013-10-23,1034.782
2013-10-24,1038.125
2013-10-25,1017.411
2013-10-28,1030.277
2013-10-29,1021.777
2013-10-30,1030.065
2013-10-31,1020.06
2013-11-01,1002.876
2013-11-04,1004.656
2013-11-05,1002.901
2013-11-06,1011.289
2013-11-07,1001.637
2013-11-08,994.768
2013-11-11,1000.517
2013-11-12,1013.947
2013-11-13,1016.734
2013-11-14,1022.321
2013-11-15,1035.839
2013-11-18,1041.335
2013-11-19,1034.545
2013-11-20,1033.782
2013-11-21,1032.076
2013-11-22,1031.644
2013-11-25,1034.344
2013-11-26,1033.207
2013-11-27,1022.435
2013-11-28,1030.697
2013-11-29,1028.822
2013-12-02,1023.287
2013-12-03,1030.56
2013-12-04,1011.191
2013-12-05,1007.82
2013-12-06,1005.911
2013-12-09,1016.492
2013-12-10,1020.298
2013-12-11,1019.574
2013-12-12,1007.371
2013-12-13,1002.199
2013-12-16,992.61
2013-12-17,1002.66
2013-12-18,1011.517
2013-12-19,1010.493
2013-12-20,1010.097
2013-12-23,1011.069
2013-12-24,1005.828
2013-12-25,1005.129
2013-12-26,1017.957
2013-12-27,1023.219
2013-12-30,1035.083
2013-12-31,1034.393
2014-01-01,1034.393
2014-01-02,1035.181
2014-01-03,1040.631
2014-01-06,1034.322
2014-01-07,1024.775
2014-01-08,1039.541
2014-01-09,1032.875
2014-01-10,1040.841
2014-01-13,1048.696
2014-01-14,1026.248
2014-01-15,1035.459
2014-01-16,1038.691
2014-01-17,1042.617
2014-01-20,1043.3
2014-01-21,1039.92
2014-01-22,1043.396
2014-01-23,1040.852
2014-01-24,1035.409
2014-01-27,1005.507
2014-01-28,996.735
2014-01-29,1026.999
2014-01-30,996.916
2014-01-31,1003.338
2014-02-03,991.042
2014-02-04,945.037
2014-02-05,964.483
2014-02-06,956.781
2014-02-07,978.026
2014-02-10,987.701
2014-02-11,984.276
2014-02-12,996.535
2014-02-13,986.369
2014-02-14,977.689
2014-02-17,984.48
2014-02-18,1006.512
2014-02-19,1005.382
2014-02-20,985.605
2014-02-21,1002.733
2014-02-24,1001.672
2014-02-25,1014.632
2014-02-26,1007.22
2014-02-27,1000.634
2014-02-28,997.447
2014-03-03,993.499
2014-03-04,991.219
2014-03-05,997.233
2014-03-06,1000.832
2014-03-07,1004.662
2014-03-10,998.083
2014-03-11,1002.613
2014-03-12,987.009
2014-03-13,989.879
2014-03-14,966.195
2014-03-17,955.954
2014-03-18,966.008
2014-03-19,962.916
2014-03-20,940.915
2014-03-21,941.053
2014-03-24,952.092
2014-03-25,954.194
2014-03-26,960.072
2014-03-27,973.514
2014-03-28,975.313
2014-03-31,988.109
2014-04-01,983.484
2014-04-02,987.804
2014-04-03,990.362
2014-04-04,992.872
2014-04-07,982.945
2014-04-08,976.421
2014-04-09,959.527
2014-04-10,963.053
2014-04-11,951.389
2014-04-14,948.876
2014-04-15,953.893
2014-04-16,971.178
2014-04-17,972.138
2014-04-18,976.521
2014-04-21,972.025
2014-04-22,964.927
2014-04-23,975.398
2014-04-24,970.773
2014-04-25,977.312
2014-04-28,966.051
2014-04-29,966.428
2014-04-30,972.001
2014-05-01,984.848
2014-05-02,984.685
2014-05-05,985.939
2014-05-06,991.376
2014-05-07,966.217
2014-05-08,976.659
2014-05-09,981.173
2014-05-12,972.724
2014-05-13,987.987
2014-05-14,995.969
2014-05-15,994.421
2014-05-16,980.721
2014-05-19,976.968
2014-05-20,976.245
2014-05-21,971.812
2014-05-22,984.989
2014-05-23,992.798
2014-05-26,1002.779
2014-05-27,1001.512
2014-05-28,1007.422
2014-05-29,1010.18
2014-05-30,1008.206
2014-06-02,1017.013
2014-06-03,1020.943
2014-06-04,1022.356
2014-06-05,1022.333
2014-06-06,1024.485
2014-06-09,1024.299
2014-06-10,1022.632
2014-06-11,1037.762
2014-06-12,1039.456
2014-06-13,1041.368
2014-06-16,1037.008
2014-06-17,1036.068
2014-06-18,1045.183
2014-06-19,1064.817
2014-06-20,1061.443
2014-06-23,1061.821
2014-06-24,1059.115
2014-06-25,1057.034
2014-06-26,1061.713
2014-06-27,1056.68
2014-06-30,1065.023
2014-07-01,1072.4
2014-07-02,1073.084
2014-07-03,1066.488
2014-07-04,1072.77
2014-07-07,1071.014
2014-07-08,1069.963
2014-07-09,1064.276
2014-07-10,1058.606
2014-07-11,1054.495
2014-07-14,1059.411
2014-07-15,1065.262
2014-07-16,1064.899
2014-07-17,1066.242
2014-07-18,1059.831
2014-07-21,1060.563
2014-07-22,1065.687
2014-07-23,1064.207
2014-07-24,1059.629
2014-07-25,1066.96
2014-07-28,1072.181
2014-07-29,1070.801
2014-07-30,1065.131
2014-07-31,1063.921
2014-08-01,1059.207
2014-08-04,1054.914
2014-08-05,1040.925
2014-08-06,1034.766
2014-08-07,1041.558
2014-08-08,1021.44
2014-08-11,1037.799
2014-08-12,1041.304
2014-08-13,1043.423
2014-08-14,1049.573
2014-08-15,1050.903
2014-08-18,1048.786
2014-08-19,1052.908
2014-08-20,1046.047
2014-08-21,1050.854
2014-08-22,1044.085
2014-08-25,1047.766
2014-08-26,1042.343
2014-08-27,1044.825
2014-08-28,1042.866
2014-08-29,1039.665
2014-09-01,1039.121
2014-09-02,1040.428
2014-09-03,1045.772
2014-09-04,1041.153
2014-09-05,1040.442
2014-09-08,1040.248
2014-09-09,1031.76
2014-09-10,1034.051
2014-09-11,1036.989
2014-09-12,1032.872
2014-09-15,1034.124
2014-09-16,1031.041
2014-09-17,1023.942
2014-09-18,1022.681
2014-09-19,1029.241
2014-09-22,1031.956
2014-09-23,1033.188
2014-09-24,1029.143
2014-09-25,1043.913
2014-09-26,1034.347
2014-09-29,1036.596
2014-09-30,1023.083
2014-10-01,1019.384
2014-10-02,1001.441
2014-10-03,990.353
2014-10-06,1006.066
2014-10-07,1009.914
2014-10-08,999.493
2014-10-09,992.833
2014-10-10,979.174
2014-10-13,984.282
2014-10-14,966.909
2014-10-15,978.651
2014-10-16,957.241
2014-10-17,936.552
2014-10-20,968.761
2014-10-21,956.368
2014-10-22,973.53
2014-10-23,961.801
2014-10-24,967.868
2014-10-27,982.396
2014-10-28,978.514
2014-10-29,992.065
2014-10-30,990.002
2014-10-31,1002.749
2014-11-03,984.44
2014-11-04,1015.495
2014-11-05,1009.129
2014-11-06,993.902
2014-11-07,998.576
2014-11-10,1001.363
2014-11-11,998.992
2014-11-12,1005.467
2014-11-13,1008.44
2014-11-14,1010.251
2014-11-17,988.913
2014-11-18,1005.032
2014-11-19,997.664
2014-11-20,995.553
2014-11-21,1003.024
2014-11-24,995.993
2014-11-25,1007.676
2014-11-26,1008.405
2014-11-27,994.343
2014-11-28,999.67
2014-12-01,1009.56
2014-12-02,1007.297
2014-12-03,1004.955
2014-12-04,1010.359
2014-12-05,999.558
2014-12-08,1006.223
2014-12-09,1017.839
2014-12-10,998.793
2014-12-11,986.493
2014-12-12,992.51
2014-12-15,978.985
2014-12-16,971.09
2014-12-17,967.743
2014-12-18,972.206
2014-12-19,992.214
2014-12-22,991.668
2014-12-23,985.218
2014-12-24,994.902
2014-12-25,991.415
2014-12-26,996.34
2014-12-29,994.132
2014-12-30,994.767
2014-12-31,990.453
2015-01-01,990.453
2015-01-02,987.899
2015-01-05,987.258
2015-01-06,967.018
2015-01-07,959.384
2015-01-08,969.157
2015-01-09,979.031
2015-01-12,980.846
2015-01-13,977.502
2015-01-14,980.621
2015-01-15,992.037
2015-01-16,978.474
2015-01-19,983.806
2015-01-20,994.944
2015-01-21,993.688
2015-01-22,991.633
2015-01-23,1002.426
2015-01-26,995.318
2015-01-27,1020.307
2015-01-28,1020.217
2015-01-29,1005.88
2015-01-30,1011.702
2015-02-02,1009.613
2015-02-03,996.996
2015-02-04,1017.803
2015-02-05,1016.007
2015-02-06,1010.177
2015-02-09,1019.76
2015-02-10,1016.256
2015-02-11,1006.927
2015-02-12,1034.438
2015-02-13,1038.232
2015-02-16,1052.007
2015-02-17,1049.501
2015-02-18,1061.498
2015-02-19,1071.839
2015-02-20,1076.183
2015-02-23,1075.929
2015-02-24,1076.501
2015-02-25,1079.566
2015-02-26,1085.361
2015-02-27,1083.067
2015-03-02,1078.179
2015-03-03,1084.163
2015-03-04,1076.167
2015-03-05,1077.218
2015-03-06,1080.973
2015-03-09,1073.546
2015-03-10,1067.339
2015-03-11,1063.672
2015-03-12,1080.028
2015-03-13,1087.307
2015-03-16,1085.238
2015-03-17,1090.693
2015-03-18,1102.311
2015-03-19,1096.415
2015-03-20,1105.391
2015-03-23,1120.051
2015-03-24,1117.65
2015-03-25,1125.873
2015-03-26,1113.804
2015-03-27,1108.064
2015-03-30,1102.128
2015-03-31,1090.734
2015-04-01,1083.186
2015-04-02,1100.742
2015-04-03,1105.745
2015-04-06,1109.739
2015-04-07,1111.161
2015-04-08,1121.258
2015-04-09,1121.942
2015-04-10,1120.614
2015-04-13,1116.575
2015-04-14,1133.543
2015-04-15,1130.756
2015-04-16,1145.37
2015-04-17,1147.699
2015-04-20,1140.49
2015-04-21,1155.381
2015-04-22,1162.166
2015-04-23,1167.707
2015-04-24,1170.014
2015-04-27,1167.845
2015-04-28,1175.594
2015-04-29,1174.26
2015-04-30,1145.221
2015-05-01,1136.481
2015-05-04,1136.102
2015-05-05,1137.522
2015-05-06,1143.526
2015-05-07,1136.441
2015-05-08,1145.639
2015-05-11,1153.442
2015-05-12,1156.862
2015-05-13,1162.365
2015-05-14,1151.855
2015-05-15,1160.544
2015-05-18,1173.211
2015-05-19,1168.861
2015-05-20,1168.197
2015-05-21,1172.845
2015-05-22,1170.153
2015-05-25,1180.007
2015-05-26,1165.623
2015-05-27,1158.919
2015-05-28,1164.618
2015-05-29,1165.038
2015-06-01,1166.759
2015-06-02,1163.151
2015-06-03,1161.717
2015-06-04,1161.519
2015-06-05,1144.157
2015-06-08,1145.186
