Date,JAPAN IMI VALUE IMI (Large+Mid+Small Cap)
2015-06-16,1123.094
2015-06-17,1110.235
2015-06-18,1109.095
2015-06-19,1118.648
2015-06-22,1128.135
2015-06-23,1140.439
2015-06-24,1138.809
2015-06-25,1138.187
2015-06-26,1133.94
2015-06-29,1117.94
2015-06-30,1123.078
2015-07-01,1118.902
2015-07-02,1124.902
2015-07-03,1132.129
2015-07-06,1110.596
2015-07-07,1123.536
2015-07-08,1096.63
2015-07-09,1091.016
2015-07-10,1084.339
2015-07-13,1098.213
2015-07-14,1116.691
2015-07-15,1117.65
2015-07-16,1125.957
2015-07-17,1128.366
2015-07-20,1125.732
2015-07-21,1134.302
2015-07-22,1121.569
2015-07-23,1124.916
2015-07-24,1120.171
2015-07-27,1116.472
2015-07-28,1104.836
2015-07-29,1107.79
2015-07-30,1118.153
2015-07-31,1131.256
2015-08-03,1131.19
2015-08-04,1130.897
2015-08-05,1123.591
2015-08-06,1131.574
2015-08-07,1139.6
2015-08-10,1143.444
2015-08-11,1139.147
2015-08-12,1135.215
2015-08-13,1129.633
2015-08-14,1126.705
2015-08-17,1132.015
2015-08-18,1133.692
2015-08-19,1122.598
2015-08-20,1108.836
2015-08-21,1086.392
2015-08-24,1054.809
2015-08-25,1008.817
2015-08-26,1044.461
2015-08-27,1046.453
2015-08-28,1080.13
2015-08-31,1069.728
2015-09-01,1042.58
2015-09-02,1030.193
2015-09-03,1035.493
2015-09-04,1026.313
2015-09-07,1026.796
2015-09-08,1007.836
2015-09-09,1059.428
2015-09-10,1041.29
2015-09-11,1043.963
2015-09-14,1035.723
2015-09-15,1035.088
2015-09-16,1040.173
2015-09-17,1048.268
2015-09-18,1035.171
2015-09-21,1030.276
2015-09-22,1034.482
2015-09-23,1030.532
2015-09-24,1016.404
2015-09-25,1025.364
2015-09-28,1026.175
2015-09-29,981.467
2015-09-30,1006.781
2015-10-01,1028.016
2015-10-02,1032.622
2015-10-05,1033.29
2015-10-06,1043.693
2015-10-07,1062.248
2015-10-08,1058.185
2015-10-09,1079.572
2015-10-12,1083.174
2015-10-13,1071.906
2015-10-14,1054.23
2015-10-15,1073.868
2015-10-16,1079.996
2015-10-19,1068.402
2015-10-20,1068.773
2015-10-21,1087.964
2015-10-22,1078.598
2015-10-23,1092.515
2015-10-26,1100.343
2015-10-27,1093.929
2015-10-28,1094.308
2015-10-29,1086.747
2015-10-30,1095.496
2015-11-02,1072.052
2015-11-03,1067.628
2015-11-04,1072.635
2015-11-05,1083.446
2015-11-06,1074.922
2015-11-09,1092.694
2015-11-10,1092.009
2015-11-11,1097.219
2015-11-12,1094.219
2015-11-13,1089.727
2015-11-16,1079.174
2015-11-17,1085.319
2015-11-18,1084.309
2015-11-19,1100.826
2015-11-20,1100.713
2015-11-23,1099.191
2015-11-24,1103.592
2015-11-25,1092.38
2015-11-26,1100.805
2015-11-27,1094.302
2015-11-30,1076.878
2015-12-01,1096.099
2015-12-02,1091.231
2015-12-03,1096.442
2015-12-04,1078.676
2015-12-07,1082.128
2015-12-08,1073.117
2015-12-09,1073.102
2015-12-10,1067.733
2015-12-11,1077.379
2015-12-14,1063.162
2015-12-15,1035.994
2015-12-16,1064.15
2015-12-17,1070.588
2015-12-18,1063.696
2015-12-21,1063.199
2015-12-22,1066.779
2015-12-23,1065.941
2015-12-24,1068.078
2015-12-25,1060.212
2015-12-28,1072.347
2015-12-29,1079.691
2015-12-30,1080.078
2015-12-31,1082.547
2016-01-01,1082.547
2016-01-04,1067.663
2016-01-05,1066.403
2016-01-06,1058.617
2016-01-07,1040.099
2016-01-08,1035.955
2016-01-11,1039.221
2016-01-12,1002.882
2016-01-13,1026.264
2016-01-14,1005.554
2016-01-15,1012.037
2016-01-18,997.307
2016-01-19,995.871
2016-01-20,974.152
2016-01-21,939.262
2016-01-22,978.566
2016-01-25,987.822
2016-01-26,965.158
2016-01-27,992.999
2016-01-28,986.004
2016-01-29,988.766
2016-02-01,1001.848
2016-02-02,999.803
2016-02-03,984.751
2016-02-04,984.028
2016-02-05,973.629
2016-02-08,991.46
2016-02-09,943.83
2016-02-10,915.747
2016-02-11,937.439
2016-02-12,883.314
2016-02-15,940.85
2016-02-16,952.29
2016-02-17,935.003
2016-02-18,961.899
2016-02-19,953.842
2016-02-22,953.62
2016-02-23,957.051
2016-02-24,960.841
2016-02-25,963.517
2016-02-26,954.528
2016-02-29,954.437
2016-03-01,948.387
2016-03-02,982.046
2016-03-03,1005.546
2016-03-04,1010.388
2016-03-07,1005.65
2016-03-08,1002.661
2016-03-09,986.144
2016-03-10,994.037
2016-03-11,1000.541
2016-03-14,1013.784
2016-03-15,1012.608
2016-03-16,993.17
2016-03-17,1013.64
2016-03-18,1004.987
2016-03-21,1003.006
2016-03-22,1019.576
2016-03-23,1006.334
2016-03-24,993.316
2016-03-25,1005.348
2016-03-28,1010.152
2016-03-29,1012.992
2016-03-30,1002.156
2016-03-31,1000.02
2016-04-01,965.613
2016-04-04,975.683
2016-04-05,955.303
2016-04-06,958.448
2016-04-07,980.205
2016-04-08,986.671
2016-04-11,983.644
2016-04-12,998.791
2016-04-13,1018.306
2016-04-14,1049.803
2016-04-15,1045.864
2016-04-18,1014.401
2016-04-19,1041.741
2016-04-20,1042.285
2016-04-21,1061.827
2016-04-22,1057.695
2016-04-25,1063.336
2016-04-26,1050.339
2016-04-27,1041.452
2016-04-28,1029.301
2016-04-29,1044.356
2016-05-02,1016.737
2016-05-03,1019.848
2016-05-04,1013.171
2016-05-05,1008.643
2016-05-06,1013.139
2016-05-09,1002.658
2016-05-10,1016.634
2016-05-11,1018.05
2016-05-12,1017.442
2016-05-13,998.08
2016-05-16,1004.263
2016-05-17,1013.889
2016-05-18,1013.183
2016-05-19,1007.016
2016-05-20,1006.23
2016-05-23,1013.817
2016-05-24,1000.815
2016-05-25,1011.242
2016-05-26,1015.77
2016-05-27,1019.101
2016-05-30,1019.244
2016-05-31,1031.238
2016-06-01,1031.883
2016-06-02,1014.989
2016-06-03,1033.92
2016-06-06,1023.24
2016-06-07,1030.686
2016-06-08,1044.204
2016-06-09,1033.656
2016-06-10,1023.914
2016-06-13,993.001
2016-06-14,987.439
2016-06-15,992.89
2016-06-16,983.563
2016-06-17,990.976
2016-06-20,1013.487
2016-06-21,1020.312
2016-06-22,1009.121
2016-06-23,1014.94
2016-06-24,971.562
2016-06-27,979.607
2016-06-28,965.355
2016-06-29,987.435
2016-06-30,986.893
2016-07-01,991.264
2016-07-04,997.638
2016-07-05,1002.924
2016-07-06,988.502
2016-07-07,984.84
2016-07-08,975.514
2016-07-11,992.646
2016-07-12,1001.091
2016-07-13,1022.7
2016-07-14,1018.435
2016-07-15,1025.212
2016-07-18,1024.631
2016-07-19,1028.711
2016-07-20,1021.46
2016-07-21,1037.381
2016-07-22,1027.866
2016-07-25,1030.563
2016-07-26,1025.755
2016-07-27,1029.291
2016-07-28,1027.064
2016-07-29,1064.637
2016-08-01,1063.247
2016-08-02,1056.915
2016-08-03,1030.372
2016-08-04,1051.966
2016-08-05,1042.851
2016-08-08,1064.364
2016-08-09,1079.016
2016-08-10,1079.799
2016-08-11,1079.159
2016-08-12,1087.877
2016-08-15,1079.131
2016-08-16,1071.108
2016-08-17,1092.636
2016-08-18,1078.613
2016-08-19,1090.238
2016-08-22,1093.341
2016-08-23,1083.53
2016-08-24,1086.655
2016-08-25,1086.287
2016-08-26,1073.506
2016-08-29,1082.346
2016-08-30,1078.178
2016-08-31,1088.374
2016-09-01,1097.385
2016-09-02,1089.025
2016-09-05,1101.05
2016-09-06,1117.876
2016-09-07,1116.26
2016-09-08,1113.206
2016-09-09,1102.05
2016-09-12,1093.529
2016-09-13,1088.38
2016-09-14,1075.44
2016-09-15,1064.45
2016-09-16,1073.335
2016-09-19,1078.397
2016-09-20,1083.689
2016-09-21,1127.646
2016-09-22,1126.64
2016-09-23,1117.611
2016-09-26,1111.203
2016-09-27,1120.125
2016-09-28,1106.495
2016-09-29,1108.988
2016-09-30,1095.877
2016-10-03,1096.09
2016-10-04,1093.249
2016-10-05,1096.049
2016-10-06,1098.702
2016-10-07,1107.245
2016-10-10,1102.488
2016-10-11,1105.344
2016-10-12,1088.831
2016-10-13,1094.005
2016-10-14,1089.041
2016-10-17,1097.889
2016-10-18,1100.554
2016-10-19,1107.322
2016-10-20,1112.49
2016-10-21,1112.842
2016-10-24,1108.795
2016-10-25,1114.244
2016-10-26,1119.072
2016-10-27,1111.63
2016-10-28,1119.5
2016-10-31,1125.833
2016-11-01,1131.223
2016-11-02,1125.695
2016-11-03,1126.458
2016-11-04,1110.874
2016-11-07,1107.551
2016-11-08,1108.237
2016-11-09,1057.799
2016-11-10,1103.576
2016-11-11,1113.936
2016-11-14,1114.641
2016-11-15,1114.461
2016-11-16,1127.034
2016-11-17,1127.686
2016-11-18,1120.08
2016-11-21,1127.586
2016-11-22,1124.837
2016-11-23,1108.651
2016-11-24,1118.488
2016-11-25,1125.329
2016-11-28,1138.791
2016-11-29,1131.038
2016-11-30,1120.711
2016-12-01,1130.337
2016-12-02,1141.733
2016-12-05,1126.814
2016-12-06,1143.274
2016-12-07,1161.625
2016-12-08,1175.375
2016-12-09,1176.649
2016-12-12,1172.932
2016-12-13,1178.049
2016-12-14,1178.898
2016-12-15,1148.316
2016-12-16,1157.686
2016-12-19,1167.127
2016-12-20,1154.375
2016-12-21,1154.187
2016-12-22,1155.254
2016-12-23,1157.964
2016-12-26,1149.287
2016-12-27,1145.196
2016-12-28,1147.336
2016-12-29,1143.769
2016-12-30,1141.5
2017-01-02,1141.5
2017-01-03,1128.056
2017-01-04,1166.35
2017-01-05,1182.702
2017-01-06,1166.137
2017-01-09,1166.287
2017-01-10,1165.618
2017-01-11,1161.953
2017-01-12,1178.324
2017-01-13,1174.669
2017-01-16,1172.366
2017-01-17,1168.053
2017-01-18,1170.51
2017-01-19,1163.663
2017-01-20,1171.076
2017-01-23,1177.92
2017-01-24,1164.151
2017-01-25,1172.727
2017-01-26,1182.544
2017-01-27,1182.944
2017-01-30,1190.559
2017-01-31,1184.356
2017-02-01,1177.439
2017-02-02,1174.964
2017-02-03,1177.339
2017-02-06,1183.447
2017-02-07,1181.665
2017-02-08,1192.786
2017-02-09,1168.464
2017-02-10,1189.766
2017-02-13,1192.116
2017-02-14,1177.916
2017-02-15,1189.9
2017-02-16,1202.285
2017-02-17,1200.86
2017-02-20,1200.048
2017-02-21,1202.284
2017-02-22,1206.659
2017-02-23,1213.154
2017-02-24,1210.196
2017-02-27,1197.281
2017-02-28,1201.342
2017-03-01,1193.822
2017-03-02,1197.712
2017-03-03,1191.524
2017-03-06,1197.233
2017-03-07,1194.558
2017-03-08,1183.444
2017-03-09,1186.139
2017-03-10,1197.806
2017-03-13,1202.862
2017-03-14,1200.831
2017-03-15,1198.57
2017-03-16,1216.11
2017-03-17,1213.973
2017-03-20,1214.89
2017-03-21,1218.056
2017-03-22,1195.922
2017-03-23,1194.572
2017-03-24,1205.938
2017-03-27,1196.862
2017-03-28,1214.767
2017-03-29,1211.572
2017-03-30,1199.935
2017-03-31,1185.07
2017-04-03,1188.546
2017-04-04,1182.983
2017-04-05,1172.966
2017-04-06,1158.121
2017-04-07,1166.12
2017-04-10,1171.929
2017-04-11,1183.104
2017-04-12,1171.306
2017-04-13,1162.988
2017-04-14,1158.022
2017-04-17,1169.391
2017-04-18,1171.261
2017-04-19,1166.094
2017-04-20,1167.544
2017-04-21,1183.059
2017-04-24,1183.175
2017-04-25,1188.093
2017-04-26,1199.308
2017-04-27,1202.476
2017-04-28,1194.102
2017-05-01,1198.802
2017-05-02,1202.56
2017-05-03,1200.366
2017-05-04,1196.319
2017-05-05,1197.169
2017-05-08,1219.855
2017-05-09,1200.045
2017-05-10,1200.939
2017-05-11,1206.001
2017-05-12,1204.033
2017-05-15,1195.159
2017-05-16,1203.999
2017-05-17,1212.064
2017-05-18,1194.364
2017-05-19,1196.711
2017-05-22,1207.043
2017-05-23,1201.544
2017-05-24,1198.793
2017-05-25,1202.053
2017-05-26,1199.964
2017-05-29,1198.785
2017-05-30,1202.148
2017-05-31,1201.609
2017-06-01,1207.015
2017-06-02,1240.653
2017-06-05,1230.854
2017-06-06,1233.252
2017-06-07,1235.03
2017-06-08,1222.715
2017-06-09,1218.412
2017-06-12,1232.642
2017-06-13,1233.309
2017-06-14,1242.294
2017-06-15,1217.352
2017-06-16,1223.543
2017-06-19,1221.14
2017-06-20,1223.388
2017-06-21,1219.697
2017-06-22,1220.621
2017-06-23,1222.704
2017-06-26,1219.235
2017-06-27,1217.829
2017-06-28,1221.853
2017-06-29,1225.504
2017-06-30,1222.464
2017-07-03,1215.323
2017-07-04,1218.461
2017-07-05,1224.649
2017-07-06,1222.485
2017-07-07,1207.552
2017-07-10,1209.297
2017-07-11,1213.231
2017-07-12,1221.386
2017-07-13,1214.441
2017-07-14,1228.262
2017-07-17,1226.302
2017-07-18,1232.28
2017-07-19,1232.207
2017-07-20,1239.156
2017-07-21,1242.839
2017-07-24,1234.892
2017-07-25,1226.611
2017-07-26,1228.483
2017-07-27,1234.356
2017-07-28,1238.975
2017-07-31,1244.884
2017-08-01,1258.919
2017-08-02,1257.931
2017-08-03,1261.644
2017-08-04,1249.693
2017-08-07,1258.0
2017-08-08,1255.263
2017-08-09,1252.522
2017-08-10,1258.475
2017-08-11,1261.012
2017-08-14,1241.79
2017-08-15,1241.979
2017-08-16,1237.982
2017-08-17,1246.855
2017-08-18,1246.41
2017-08-21,1244.72
2017-08-22,1236.832
2017-08-23,1243.443
2017-08-24,1233.592
2017-08-25,1239.527
2017-08-28,1241.509
2017-08-29,1244.389
2017-08-30,1235.505
2017-08-31,1245.982
2017-09-01,1246.432
2017-09-04,1242.721
2017-09-05,1243.482
2017-09-06,1241.967
2017-09-07,1251.06
2017-09-08,1251.814
2017-09-11,1252.66
2017-09-12,1252.665
2017-09-13,1253.622
2017-09-14,1249.688
2017-09-15,1251.169
2017-09-18,1245.281
2017-09-19,1270.32
2017-09-20,1272.149
2017-09-21,1263.845
2017-09-22,1268.635
2017-09-25,1275.718
2017-09-26,1272.705
2017-09-27,1270.256
2017-09-28,1277.653
2017-09-29,1278.001
2017-10-02,1274.458
2017-10-03,1281.557
2017-10-04,1281.309
2017-10-05,1281.14
2017-10-06,1285.481
2017-10-09,1286.907
2017-10-10,1296.834
2017-10-11,1294.139
2017-10-12,1292.885
2017-10-13,1301.718
2017-10-16,1314.112
2017-10-17,1310.757
2017-10-18,1304.734
2017-10-19,1313.895
2017-10-20,1301.708
2017-10-23,1308.547
2017-10-24,1315.0
2017-10-25,1317.25
2017-10-26,1316.326
2017-10-27,1330.337
2017-10-30,1335.349
2017-10-31,1322.379
2017-11-01,1329.298
2017-11-02,1339.407
2017-11-03,1334.601
2017-11-06,1332.457
2017-11-07,1348.209
2017-11-08,1353.94
2017-11-09,1347.899
2017-11-10,1339.838
2017-11-13,1324.639
2017-11-14,1321.748
2017-11-15,1300.023
2017-11-16,1311.858
2017-11-17,1319.619
2017-11-20,1313.106
2017-11-21,1321.498
2017-11-22,1337.506
2017-11-23,1342.014
2017-11-24,1338.021
2017-11-27,1340.577
2017-11-28,1333.695
2017-11-29,1341.315
2017-11-30,1351.521
2017-12-01,1343.346
2017-12-04,1339.512
2017-12-05,1345.498
2017-12-06,1332.578
2017-12-07,1336.122
2017-12-08,1338.263
2017-12-11,1349.039
2017-12-12,1350.875
2017-12-13,1359.871
2017-12-14,1360.805
2017-12-15,1345.128
2017-12-18,1365.075
2017-12-19,1357.761
2017-12-20,1362.833
2017-12-21,1360.447
2017-12-22,1366.938
2017-12-25,1367.14
2017-12-26,1365.209
2017-12-27,1369.627
2017-12-28,1365.95
2017-12-29,1370.026
2018-01-01,1370.026
2018-01-02,1376.195
2018-01-03,1373.134
2018-01-04,1400.868
2018-01-05,1408.893
2018-01-08,1412.01
2018-01-09,1423.785
2018-01-10,1445.321
2018-01-11,1443.677
2018-01-12,1435.635
2018-01-15,1452.226
2018-01-16,1452.386
2018-01-17,1448.418
2018-01-18,1433.36
2018-01-19,1446.685
2018-01-22,1445.373
2018-01-23,1462.991
2018-01-24,1474.15
2018-01-25,1469.22
2018-01-26,1463.041
2018-01-29,1459.476
2018-01-30,1447.615
2018-01-31,1424.864
2018-02-01,1450.441
2018-02-02,1434.489
2018-02-05,1411.111
2018-02-06,1363.98
2018-02-07,1365.847
2018-02-08,1378.415
2018-02-09,1358.014
2018-02-12,1359.765
2018-02-13,1356.222
2018-02-14,1351.686
2018-02-15,1370.131
2018-02-16,1386.648
2018-02-19,1409.05
2018-02-20,1392.57
2018-02-21,1381.509
2018-02-22,1378.549
2018-02-23,1396.019
2018-02-26,1402.868
2018-02-27,1405.79
2018-02-28,1396.862
2018-03-01,1369.857
2018-03-02,1364.943
2018-03-05,1351.024
2018-03-06,1360.34
2018-03-07,1351.019
2018-03-08,1351.82
2018-03-09,1340.653
2018-03-12,1369.937
2018-03-13,1371.945
2018-03-14,1372.476
2018-03-15,1371.569
2018-03-16,1365.787
2018-03-19,1356.994
2018-03-20,1354.625
2018-03-21,1355.708
2018-03-22,1372.172
2018-03-23,1333.801
2018-03-26,1334.257
2018-03-27,1360.801
2018-03-28,1357.121
2018-03-29,1355.669
2018-03-30,1362.529
2018-04-02,1357.291
2018-04-03,1348.629
2018-04-04,1354.086
2018-04-05,1356.034
2018-04-06,1355.925
2018-04-09,1361.702
2018-04-10,1369.422
2018-04-11,1374.464
2018-04-12,1361.18
2018-04-13,1368.336
2018-04-16,1376.128
2018-04-17,1371.636
2018-04-18,1381.696
2018-04-19,1385.809
2018-04-20,1382.732
2018-04-23,1378.635
2018-04-24,1386.287
2018-04-25,1387.02
2018-04-26,1386.361
2018-04-27,1393.683
2018-04-30,1389.353
2018-05-01,1382.21
2018-05-02,1374.621
2018-05-03,1386.344
2018-05-04,1385.454
2018-05-07,1384.158
2018-05-08,1388.82
2018-05-09,1379.266
2018-05-10,1387.26
2018-05-11,1398.587
2018-05-14,1402.014
2018-05-15,1393.685
2018-05-16,1390.764
2018-05-17,1392.043
2018-05-18,1399.499
2018-05-21,1387.901
2018-05-22,1387.167
2018-05-23,1388.959
2018-05-24,1381.649
2018-05-25,1371.644
2018-05-28,1366.347
2018-05-29,1366.153
2018-05-30,1343.331
2018-05-31,1352.241
2018-06-01,1344.794
2018-06-04,1367.795
2018-06-05,1363.803
2018-06-06,1366.19
2018-06-07,1375.727
2018-06-08,1376.093
2018-06-11,1370.847
2018-06-12,1367.925
2018-06-13,1372.606
2018-06-14,1366.109
2018-06-15,1365.096
2018-06-18,1350.702
2018-06-19,1341.206
2018-06-20,1340.078
2018-06-21,1334.142
2018-06-22,1329.355
2018-06-25,1324.175
2018-06-26,1328.565
2018-06-27,1320.532
2018-06-28,1319.07
2018-06-29,1318.597
2018-07-02,1295.125
2018-07-03,1293.979
2018-07-04,1298.576
2018-07-05,1288.128
2018-07-06,1300.423
2018-07-09,1309.849
2018-07-10,1307.869
2018-07-11,1297.29
2018-07-12,1285.844
2018-07-13,1294.791
2018-07-16,1294.906
2018-07-17,1303.247
2018-07-18,1309.266
2018-07-19,1309.307
2018-07-20,1316.915
2018-07-23,1323.58
2018-07-24,1333.891
2018-07-25,1340.998
2018-07-26,1350.069
2018-07-27,1357.424
2018-07-30,1357.556
2018-07-31,1333.35
2018-08-01,1348.468
2018-08-02,1341.919
2018-08-03,1336.318
2018-08-06,1325.489
2018-08-07,1337.527
2018-08-08,1338.544
2018-08-09,1333.028
2018-08-10,1323.772
2018-08-13,1296.041
2018-08-14,1311.461
2018-08-15,1308.406
2018-08-16,1300.893
2018-08-17,1312.581
2018-08-20,1308.91
2018-08-21,1300.84
2018-08-22,1311.556
2018-08-23,1299.486
2018-08-24,1305.068
2018-08-27,1318.372
2018-08-28,1321.548
2018-08-29,1322.878
2018-08-30,1322.681
2018-08-31,1321.733
2018-09-03,1308.521
2018-09-04,1300.434
2018-09-05,1289.086
2018-09-06,1289.119
2018-09-07,1281.123
2018-09-10,1285.454
2018-09-11,1288.093
2018-09-12,1284.754
2018-09-13,1294.863
2018-09-14,1304.128
2018-09-17,1305.875
2018-09-18,1326.696
2018-09-19,1345.258
2018-09-20,1347.921
2018-09-21,1363.653
2018-09-24,1363.653
2018-09-25,1371.696
2018-09-26,1373.145
2018-09-27,1358.022
2018-09-28,1364.615
2018-10-01,1360.459
2018-10-02,1372.455
2018-10-03,1348.859
2018-10-04,1359.496
2018-10-05,1356.712
2018-10-08,1364.268
2018-10-09,1344.642
2018-10-10,1354.978
2018-10-11,1317.621
2018-10-12,1312.134
2018-10-15,1297.905
2018-10-16,1307.097
2018-10-17,1324.598
2018-10-18,1317.227
2018-10-19,1309.168
2018-10-22,1306.037
2018-10-23,1284.5
2018-10-24,1279.779
2018-10-25,1246.187
2018-10-26,1260.779
2018-10-29,1247.478
2018-10-30,1255.778
2018-10-31,1274.671
2018-11-01,1263.208
2018-11-02,1271.361
2018-11-05,1258.486
2018-11-06,1273.903
2018-11-07,1264.41
2018-11-08,1280.8
2018-11-09,1277.503
2018-11-12,1277.669
2018-11-13,1250.664
2018-11-14,1254.675
2018-11-15,1259.23
2018-11-16,1260.124
2018-11-19,1262.499
2018-11-20,1262.006
2018-11-21,1246.502
2018-11-22,1253.075
2018-11-23,1255.297
2018-11-26,1247.481
2018-11-27,1256.807
2018-11-28,1256.085
2018-11-29,1265.059
2018-11-30,1265.333
2018-12-03,1281.178
2018-12-04,1259.056
2018-12-05,1249.463
2018-12-06,1242.449
2018-12-07,1240.688
2018-12-10,1220.574
2018-12-11,1202.584
2018-12-12,1222.585
2018-12-13,1227.356
2018-12-14,1216.133
2018-12-17,1221.841
2018-12-18,1207.699
2018-12-19,1203.058
2018-12-20,1183.905
2018-12-21,1164.734
2018-12-24,1171.321
2018-12-25,1120.828
2018-12-26,1136.135
2018-12-27,1178.687
2018-12-28,1181.207
2018-12-31,1188.797
2019-01-01,1188.797
2019-01-02,1193.366
2019-01-03,1212.559
2019-01-04,1195.788
2019-01-07,1223.551
2019-01-08,1229.393
2019-01-09,1245.572
2019-01-10,1242.737
2019-01-11,1250.72
2019-01-14,1251.76
2019-01-15,1258.575
2019-01-16,1248.948
2019-01-17,1250.281
2019-01-18,1253.41
2019-01-21,1264.995
2019-01-22,1259.341
2019-01-23,1249.269
2019-01-24,1255.144
2019-01-25,1264.54
2019-01-28,1260.088
2019-01-29,1259.759
2019-01-30,1251.35
2019-01-31,1269.925
2019-02-01,1254.686
2019-02-04,1259.774
2019-02-05,1260.831
2019-02-06,1261.27
2019-02-07,1249.286
2019-02-08,1224.311
2019-02-11,1216.881
2019-02-12,1236.143
2019-02-13,1242.837
2019-02-14,1245.37
2019-02-15,1239.374
2019-02-18,1258.235
2019-02-19,1263.055
2019-02-20,1265.432
2019-02-21,1265.447
2019-02-22,1259.514
2019-02-25,1264.699
2019-02-26,1263.469
2019-02-27,1264.031
2019-02-28,1250.057
2019-03-01,1245.444
2019-03-04,1252.004
2019-03-05,1246.014
2019-03-06,1244.117
2019-03-07,1236.183
2019-03-08,1218.797
2019-03-11,1226.856
2019-03-12,1241.657
2019-03-13,1232.811
2019-03-14,1226.039
2019-03-15,1238.368
2019-03-18,1247.799
2019-03-19,1249.672
2019-03-20,1252.305
2019-03-21,1258.801
2019-03-22,1273.625
2019-03-25,1241.322
2019-03-26,1265.757
2019-03-27,1268.802
2019-03-28,1246.12
2019-03-29,1247.637
2019-04-01,1263.727
2019-04-02,1265.353
2019-04-03,1269.97
2019-04-04,1267.999
2019-04-05,1272.263
2019-04-08,1268.618
2019-04-09,1269.539
2019-04-10,1261.482
2019-04-11,1251.856
2019-04-12,1244.059
2019-04-15,1258.234
2019-04-16,1258.204
2019-04-17,1263.524
2019-04-18,1255.496
2019-04-19,1252.394
2019-04-22,1253.569
2019-04-23,1258.269
2019-04-24,1245.924
2019-04-25,1254.828
2019-04-26,1251.804
2019-04-29,1248.894
2019-04-30,1253.828
2019-05-01,1256.083
2019-05-02,1252.029
2019-05-03,1255.293
2019-05-06,1259.425
2019-05-07,1251.451
2019-05-08,1232.453
2019-05-09,1221.238
2019-05-10,1220.059
2019-05-13,1221.229
2019-05-14,1214.475
2019-05-15,1216.298
2019-05-16,1205.194
2019-05-17,1213.332
2019-05-20,1216.565
2019-05-21,1206.159
2019-05-22,1206.29
2019-05-23,1208.297
2019-05-24,1211.963
2019-05-27,1214.738
2019-05-28,1216.998
2019-05-29,1210.689
2019-05-30,1207.969
2019-05-31,1201.543
2019-06-03,1194.483
2019-06-04,1202.154
2019-06-05,1227.376
2019-06-06,1220.203
2019-06-07,1228.605
2019-06-10,1233.853
2019-06-11,1242.196
2019-06-12,1239.309
2019-06-13,1227.981
2019-06-14,1230.966
2019-06-17,1222.462
2019-06-18,1216.749
2019-06-19,1238.2
2019-06-20,1249.226
2019-06-21,1240.626
2019-06-24,1245.679
2019-06-25,1247.361
2019-06-26,1235.576
2019-06-27,1248.228
2019-06-28,1245.707
2019-07-01,1264.166
2019-07-02,1270.425
2019-07-03,1265.456
2019-07-04,1272.124
2019-07-05,1267.033
2019-07-08,1256.559
2019-07-09,1255.288
2019-07-10,1255.692
2019-07-11,1262.727
2019-07-12,1265.536
2019-07-15,1266.005
2019-07-16,1258.85
2019-07-17,1259.879
2019-07-18,1236.721
2019-07-19,1258.968
2019-07-22,1254.655
2019-07-23,1258.775
2019-07-24,1263.683
2019-07-25,1256.738
2019-07-26,1248.75
2019-07-29,1241.731
2019-07-30,1248.987
2019-07-31,1239.209
2019-08-01,1247.376
2019-08-02,1235.613
2019-08-05,1219.196
2019-08-06,1210.929
2019-08-07,1214.63
2019-08-08,1205.994
2019-08-09,1215.744
2019-08-12,1219.785
2019-08-13,1188.929
2019-08-14,1208.764
2019-08-15,1193.39
2019-08-16,1193.347
2019-08-19,1200.9
2019-08-20,1209.522
2019-08-21,1199.657
2019-08-22,1201.025
2019-08-23,1209.685
2019-08-26,1192.486
2019-08-27,1201.133
2019-08-28,1203.256
2019-08-29,1198.317
2019-08-30,1219.619
2019-09-02,1215.166
2019-09-03,1224.529
2019-09-04,1216.864
2019-09-05,1225.898
2019-09-06,1234.3
2019-09-09,1239.393
2019-09-10,1255.526
2019-09-11,1277.607
2019-09-12,1282.916
2019-09-13,1290.649
2019-09-16,1291.246
2019-09-17,1294.39
2019-09-18,1284.708
2019-09-19,1290.66
2019-09-20,1294.054
2019-09-23,1300.443
2019-09-24,1302.14
2019-09-25,1297.172
2019-09-26,1304.03
2019-09-27,1293.561
2019-09-30,1278.651
2019-10-01,1295.043
2019-10-02,1296.991
2019-10-03,1282.866
2019-10-04,1282.455
2019-10-07,1279.539
2019-10-08,1288.404
2019-10-09,1281.135
2019-10-10,1274.708
2019-10-11,1282.594
2019-10-14,1284.606
2019-10-15,1299.318
2019-10-16,1308.524
2019-10-17,1302.516
2019-10-18,1303.327
2019-10-21,1310.975
2019-10-22,1310.854
2019-10-23,1319.415
2019-10-24,1327.584
2019-10-25,1326.193
2019-10-28,1322.252
2019-10-29,1338.075
2019-10-30,1336.439
2019-10-31,1344.752
2019-11-01,1341.583
2019-11-04,1337.071
2019-11-05,1353.359
2019-11-06,1358.374
2019-11-07,1356.796
2019-11-08,1366.122
2019-11-11,1367.367
2019-11-12,1370.129
2019-11-13,1365.62
2019-11-14,1354.125
2019-11-15,1362.91
2019-11-18,1364.679
2019-11-19,1362.245
2019-11-20,1353.178
2019-11-21,1354.082
2019-11-22,1353.293
2019-11-25,1358.709
2019-11-26,1357.6
2019-11-27,1358.732
2019-11-28,1354.742
2019-11-29,1349.099
2019-12-02,1364.701
2019-12-03,1363.959
2019-12-04,1359.912
2019-12-05,1370.0
2019-12-06,1372.536
