Date,DENMARK SMID CAP SMID (Small+Mid Cap)
2010-09-08,681.135
2010-09-09,686.67
2010-09-10,689.444
2010-09-13,705.137
2010-09-14,709.898
2010-09-15,709.372
2010-09-16,708.009
2010-09-17,704.422
2010-09-20,707.233
2010-09-21,715.347
2010-09-22,734.776
2010-09-23,727.915
2010-09-24,744.14
2010-09-27,740.135
2010-09-28,740.346
2010-09-29,743.873
2010-09-30,747.317
2010-10-01,746.547
2010-10-04,731.381
2010-10-05,744.068
2010-10-06,753.58
2010-10-07,757.14
2010-10-08,750.029
2010-10-11,756.555
2010-10-12,753.808
2010-10-13,777.376
2010-10-14,782.625
2010-10-15,771.914
2010-10-18,768.13
2010-10-19,760.494
2010-10-20,774.122
2010-10-21,785.458
2010-10-22,777.059
2010-10-25,785.606
2010-10-26,772.944
2010-10-27,764.12
2010-10-28,772.763
2010-10-29,767.116
2010-11-01,769.643
2010-11-02,775.594
2010-11-03,774.983
2010-11-04,801.533
2010-11-05,792.924
2010-11-08,787.57
2010-11-09,794.535
2010-11-10,778.965
2010-11-11,777.136
2010-11-12,780.036
2010-11-15,781.288
2010-11-16,765.106
2010-11-17,759.992
2010-11-18,778.787
2010-11-19,783.809
2010-11-22,783.8
2010-11-23,767.702
2010-11-24,766.815
2010-11-25,766.213
2010-11-26,756.873
2010-11-29,741.453
2010-11-30,739.135
2010-12-01,755.418
2010-12-02,778.375
2010-12-03,786.0
2010-12-06,781.656
2010-12-07,794.789
2010-12-08,782.386
2010-12-09,773.122
2010-12-10,786.344
2010-12-13,803.385
2010-12-14,809.97
2010-12-15,805.07
2010-12-16,791.746
2010-12-17,798.234
2010-12-20,789.929
2010-12-21,796.385
2010-12-22,790.53
2010-12-23,790.99
2010-12-24,794.13
2010-12-27,794.639
2010-12-28,797.538
2010-12-29,800.227
2010-12-30,811.663
2010-12-31,820.116
2011-01-03,830.138
2011-01-04,826.12
2011-01-05,806.085
2011-01-06,802.772
2011-01-07,794.841
2011-01-10,812.684
2011-01-11,823.77
2011-01-12,832.293
2011-01-13,839.383
2011-01-14,848.876
2011-01-17,843.491
2011-01-18,857.34
2011-01-19,861.865
2011-01-20,843.796
2011-01-21,859.953
2011-01-24,865.926
2011-01-25,854.233
2011-01-26,857.136
2011-01-27,865.478
2011-01-28,853.003
2011-01-31,853.844
2011-02-01,865.401
2011-02-02,858.874
2011-02-03,846.516
2011-02-04,841.568
2011-02-07,842.659
2011-02-08,848.262
2011-02-09,855.467
2011-02-10,837.932
2011-02-11,833.608
2011-02-14,833.239
2011-02-15,832.661
2011-02-16,832.394
2011-02-17,832.254
2011-02-18,836.565
2011-02-21,834.728
2011-02-22,835.843
2011-02-23,834.39
2011-02-24,837.249
2011-02-25,849.465
2011-02-28,857.879
2011-03-01,853.275
2011-03-02,852.653
2011-03-03,863.157
2011-03-04,869.447
2011-03-07,869.931
2011-03-08,862.451
2011-03-09,866.881
2011-03-10,846.8
2011-03-11,840.215
2011-03-14,850.64
2011-03-15,828.94
2011-03-16,826.394
2011-03-17,838.181
2011-03-18,866.032
2011-03-21,870.944
2011-03-22,868.402
2011-03-23,863.698
2011-03-24,876.402
2011-03-25,881.665
2011-03-28,884.557
2011-03-29,880.55
2011-03-30,893.44
2011-03-31,899.913
2011-04-01,901.991
2011-04-04,907.472
2011-04-05,898.239
2011-04-06,906.243
2011-04-07,893.178
2011-04-08,904.002
2011-04-11,906.533
2011-04-12,902.093
2011-04-13,902.442
2011-04-14,895.694
2011-04-15,889.26
2011-04-18,865.808
2011-04-19,876.496
2011-04-20,896.327
2011-04-21,900.066
2011-04-22,900.066
2011-04-25,899.416
2011-04-26,906.357
2011-04-27,902.307
2011-04-28,914.208
2011-04-29,926.877
2011-05-02,938.469
2011-05-03,929.845
2011-05-04,915.537
2011-05-05,893.651
2011-05-06,895.031
2011-05-09,878.716
2011-05-10,888.549
2011-05-11,885.983
2011-05-12,876.316
2011-05-13,880.391
2011-05-16,891.247
2011-05-17,882.665
2011-05-18,884.817
2011-05-19,882.023
2011-05-20,876.029
2011-05-23,851.231
2011-05-24,853.28
2011-05-25,852.476
2011-05-26,845.421
2011-05-27,858.39
2011-05-30,864.965
2011-05-31,876.963
2011-06-01,878.286
2011-06-02,879.102
2011-06-03,886.832
2011-06-06,882.783
2011-06-07,886.973
2011-06-08,867.783
2011-06-09,862.109
2011-06-10,846.293
2011-06-13,847.279
2011-06-14,859.303
2011-06-15,832.063
2011-06-16,803.007
2011-06-17,812.614
2011-06-20,796.87
2011-06-21,808.8
2011-06-22,810.342
2011-06-23,781.243
2011-06-24,779.216
2011-06-27,784.743
2011-06-28,793.225
2011-06-29,809.576
2011-06-30,830.176
2011-07-01,840.912
2011-07-04,849.328
2011-07-05,846.134
2011-07-06,831.822
2011-07-07,838.903
2011-07-08,830.029
2011-07-11,801.258
2011-07-12,795.473
2011-07-13,819.865
2011-07-14,810.891
2011-07-15,810.042
2011-07-18,787.966
2011-07-19,804.85
2011-07-20,811.156
2011-07-21,833.46
2011-07-22,837.836
2011-07-25,832.377
2011-07-26,836.316
2011-07-27,817.348
2011-07-28,808.624
2011-07-29,805.398
2011-08-01,794.546
2011-08-02,753.27
2011-08-03,748.071
2011-08-04,718.126
2011-08-05,709.901
2011-08-08,676.832
2011-08-09,692.088
2011-08-10,678.029
2011-08-11,677.399
2011-08-12,690.915
2011-08-15,714.451
2011-08-16,696.991
2011-08-17,711.082
2011-08-18,672.237
2011-08-19,671.031
2011-08-22,668.531
2011-08-23,664.038
2011-08-24,672.57
2011-08-25,667.789
2011-08-26,666.553
2011-08-29,692.638
2011-08-30,685.124
2011-08-31,704.113
2011-09-01,697.299
2011-09-02,676.028
2011-09-05,646.843
2011-09-06,639.763
2011-09-07,662.014
2011-09-08,664.178
2011-09-09,632.88
2011-09-12,609.434
2011-09-13,614.777
2011-09-14,624.127
2011-09-15,651.216
2011-09-16,653.286
2011-09-19,632.989
2011-09-20,648.783
2011-09-21,647.147
2011-09-22,619.823
2011-09-23,618.203
2011-09-26,623.011
2011-09-27,655.001
2011-09-28,654.171
2011-09-29,659.074
2011-09-30,634.743
2011-10-03,625.49
2011-10-04,606.672
2011-10-05,612.162
2011-10-06,624.43
2011-10-07,633.083
2011-10-10,650.484
2011-10-11,646.889
2011-10-12,666.981
2011-10-13,656.54
2011-10-14,671.373
2011-10-17,656.981
2011-10-18,656.487
2011-10-19,661.347
2011-10-20,651.008
2011-10-21,675.524
2011-10-24,685.636
2011-10-25,689.675
2011-10-26,690.686
2011-10-27,719.92
2011-10-28,720.67
2011-10-31,682.294
2011-11-01,648.717
2011-11-02,659.008
2011-11-03,666.283
2011-11-04,667.58
2011-11-07,667.21
2011-11-08,676.555
2011-11-09,655.888
2011-11-10,653.156
2011-11-11,676.286
2011-11-14,672.069
2011-11-15,665.868
2011-11-16,664.788
2011-11-17,660.761
2011-11-18,652.746
2011-11-21,635.502
2011-11-22,637.599
2011-11-23,625.949
2011-11-24,620.607
2011-11-25,620.437
2011-11-28,639.149
2011-11-29,643.378
2011-11-30,673.017
2011-12-01,665.063
2011-12-02,660.916
2011-12-05,670.4
2011-12-06,663.899
2011-12-07,664.787
2011-12-08,649.327
2011-12-09,649.87
2011-12-12,629.683
2011-12-13,625.975
2011-12-14,606.207
2011-12-15,608.628
2011-12-16,610.682
2011-12-19,608.422
2011-12-20,624.443
2011-12-21,621.17
2011-12-22,621.371
2011-12-23,624.795
2011-12-26,624.795
2011-12-27,625.799
2011-12-28,620.471
2011-12-29,621.295
2011-12-30,633.568
2012-01-02,642.937
2012-01-03,654.282
2012-01-04,632.046
2012-01-05,629.804
2012-01-06,623.715
2012-01-09,631.283
2012-01-10,646.697
2012-01-11,642.589
2012-01-12,650.068
2012-01-13,647.222
2012-01-16,654.786
2012-01-17,658.742
2012-01-18,665.012
2012-01-19,671.592
2012-01-20,670.231
2012-01-23,674.785
2012-01-24,664.291
2012-01-25,664.852
2012-01-26,683.104
2012-01-27,676.804
2012-01-30,668.45
2012-01-31,674.484
2012-02-01,692.659
2012-02-02,694.786
2012-02-03,702.84
2012-02-06,697.107
2012-02-07,707.066
2012-02-08,705.894
2012-02-09,707.612
2012-02-10,702.17
2012-02-13,706.925
2012-02-14,695.103
2012-02-15,701.199
2012-02-16,696.004
2012-02-17,705.889
2012-02-20,720.4
2012-02-21,718.408
2012-02-22,715.141
2012-02-23,715.536
2012-02-24,726.675
2012-02-27,716.194
2012-02-28,728.402
2012-02-29,727.577
2012-03-01,723.667
2012-03-02,716.614
2012-03-05,715.953
2012-03-06,692.462
2012-03-07,699.012
2012-03-08,713.123
2012-03-09,714.756
2012-03-12,712.692
2012-03-13,714.421
2012-03-14,710.84
2012-03-15,712.32
2012-03-16,721.115
2012-03-19,719.985
2012-03-20,716.024
2012-03-21,715.072
2012-03-22,707.967
2012-03-23,714.234
2012-03-26,728.181
2012-03-27,718.314
2012-03-28,716.789
2012-03-29,705.26
2012-03-30,713.794
2012-04-02,725.481
2012-04-03,734.689
2012-04-04,708.019
2012-04-05,705.036
2012-04-06,705.036
2012-04-09,705.445
2012-04-10,691.42
2012-04-11,690.537
2012-04-12,702.421
2012-04-13,694.029
2012-04-16,694.93
2012-04-17,705.999
2012-04-18,701.254
2012-04-19,707.218
2012-04-20,711.501
2012-04-23,695.175
2012-04-24,704.76
2012-04-25,702.018
2012-04-26,702.819
2012-04-27,706.728
2012-04-30,708.339
2012-05-01,708.623
2012-05-02,703.145
2012-05-03,708.317
2012-05-04,706.282
2012-05-07,695.232
2012-05-08,688.592
2012-05-09,669.699
2012-05-10,678.83
2012-05-11,681.166
2012-05-14,664.411
2012-05-15,652.598
2012-05-16,651.956
2012-05-17,650.295
2012-05-18,650.98
2012-05-21,653.141
2012-05-22,662.31
2012-05-23,644.368
2012-05-24,655.948
2012-05-25,656.537
2012-05-28,657.927
2012-05-29,664.76
2012-05-30,647.912
2012-05-31,640.263
2012-06-01,621.991
2012-06-04,621.325
2012-06-05,619.611
2012-06-06,629.215
2012-06-07,645.743
2012-06-08,638.748
2012-06-11,642.178
2012-06-12,634.353
2012-06-13,638.315
2012-06-14,633.97
2012-06-15,641.003
2012-06-18,642.347
2012-06-19,657.966
2012-06-20,662.119
2012-06-21,656.6
2012-06-22,647.025
2012-06-25,636.54
2012-06-26,625.582
2012-06-27,626.462
2012-06-28,622.064
2012-06-29,650.799
2012-07-02,648.418
2012-07-03,657.214
2012-07-04,656.903
2012-07-05,651.927
2012-07-06,641.766
2012-07-09,636.505
2012-07-10,639.744
2012-07-11,636.669
2012-07-12,626.78
2012-07-13,635.289
2012-07-16,642.962
2012-07-17,640.164
2012-07-18,649.623
2012-07-19,662.994
2012-07-20,650.426
2012-07-23,632.835
2012-07-24,633.191
2012-07-25,634.323
2012-07-26,650.051
2012-07-27,659.011
2012-07-30,655.715
2012-07-31,660.329
2012-08-01,655.812
2012-08-02,642.036
2012-08-03,662.644
2012-08-06,671.205
2012-08-07,673.131
2012-08-08,670.248
2012-08-09,674.808
2012-08-10,669.135
2012-08-13,671.101
2012-08-14,674.796
2012-08-15,674.294
2012-08-16,681.151
2012-08-17,678.045
2012-08-20,680.354
2012-08-21,695.241
2012-08-22,685.723
2012-08-23,692.113
2012-08-24,684.935
2012-08-27,688.217
2012-08-28,688.218
2012-08-29,692.426
2012-08-30,691.948
2012-08-31,702.345
2012-09-03,708.648
2012-09-04,705.51
2012-09-05,708.482
2012-09-06,721.953
2012-09-07,730.72
2012-09-10,729.205
2012-09-11,731.742
2012-09-12,735.387
2012-09-13,729.554
2012-09-14,751.086
2012-09-17,746.934
2012-09-18,738.07
2012-09-19,740.473
2012-09-20,736.719
2012-09-21,742.609
2012-09-24,739.56
2012-09-25,745.918
2012-09-26,728.184
2012-09-27,731.963
2012-09-28,733.224
2012-10-01,739.958
2012-10-02,741.456
2012-10-03,737.258
2012-10-04,743.178
2012-10-05,754.009
2012-10-08,745.484
2012-10-09,735.007
2012-10-10,730.894
2012-10-11,733.579
2012-10-12,733.887
2012-10-15,732.557
2012-10-16,744.676
2012-10-17,748.348
2012-10-18,750.369
2012-10-19,745.071
2012-10-22,743.309
2012-10-23,729.472
2012-10-24,730.561
2012-10-25,737.81
2012-10-26,737.973
2012-10-29,735.603
2012-10-30,738.836
2012-10-31,735.202
2012-11-01,738.85
2012-11-02,735.173
2012-11-05,730.036
2012-11-06,729.83
2012-11-07,722.722
2012-11-08,720.277
2012-11-09,720.476
2012-11-12,719.97
2012-11-13,712.827
2012-11-14,708.916
2012-11-15,702.715
2012-11-16,694.395
2012-11-19,704.95
2012-11-20,707.934
2012-11-21,712.222
2012-11-22,723.745
2012-11-23,730.894
2012-11-26,731.058
2012-11-27,729.867
2012-11-28,722.717
2012-11-29,734.24
2012-11-30,738.289
2012-12-03,747.132
2012-12-04,745.654
2012-12-05,750.811
2012-12-06,754.354
2012-12-07,750.768
2012-12-10,751.563
2012-12-11,759.217
2012-12-12,758.852
2012-12-13,757.091
2012-12-14,760.933
2012-12-17,754.65
2012-12-18,762.758
2012-12-19,766.683
2012-12-20,774.766
2012-12-21,770.635
2012-12-24,771.827
2012-12-25,771.827
2012-12-26,773.674
2012-12-27,773.663
2012-12-28,769.55
2012-12-31,767.361
2013-01-01,767.361
2013-01-02,783.763
2013-01-03,777.871
2013-01-04,777.648
2013-01-07,784.231
2013-01-08,783.464
2013-01-09,782.87
2013-01-10,797.749
2013-01-11,802.432
2013-01-14,799.65
2013-01-15,799.14
2013-01-16,797.557
2013-01-17,808.608
2013-01-18,807.241
2013-01-21,819.174
2013-01-22,820.299
2013-01-23,821.933
2013-01-24,826.579
2013-01-25,837.418
2013-01-28,835.142
2013-01-29,835.512
2013-01-30,837.684
2013-01-31,833.581
2013-02-01,852.492
2013-02-04,839.652
2013-02-05,841.921
2013-02-06,841.869
2013-02-07,833.965
2013-02-08,836.91
2013-02-11,832.369
2013-02-12,845.209
2013-02-13,853.093
2013-02-14,846.028
2013-02-15,848.957
2013-02-18,842.674
2013-02-19,854.746
2013-02-20,859.512
2013-02-21,845.87
2013-02-22,850.704
2013-02-25,856.564
2013-02-26,845.567
2013-02-27,852.529
2013-02-28,856.776
2013-03-01,852.925
2013-03-04,856.406
2013-03-05,868.898
2013-03-06,869.968
2013-03-07,878.057
2013-03-08,878.762
2013-03-11,882.839
2013-03-12,886.855
2013-03-13,881.418
2013-03-14,887.6
2013-03-15,893.805
2013-03-18,884.424
2013-03-19,881.925
2013-03-20,885.674
2013-03-21,883.237
2013-03-22,884.374
2013-03-25,880.131
2013-03-26,876.671
2013-03-27,865.373
2013-03-28,869.234
2013-03-29,869.234
2013-04-01,869.623
2013-04-02,887.404
2013-04-03,887.596
2013-04-04,875.81
2013-04-05,872.063
2013-04-08,877.641
2013-04-09,880.162
2013-04-10,895.605
2013-04-11,902.259
2013-04-12,898.197
2013-04-15,892.509
2013-04-16,887.746
2013-04-17,873.205
2013-04-18,870.793
2013-04-19,876.408
2013-04-22,870.888
2013-04-23,881.933
2013-04-24,881.302
2013-04-25,883.352
2013-04-26,884.772
2013-04-29,892.7
2013-04-30,901.25
2013-05-01,903.875
2013-05-02,896.71
2013-05-03,907.139
2013-05-06,905.024
2013-05-07,910.894
2013-05-08,931.15
2013-05-09,925.628
2013-05-10,916.737
2013-05-13,930.199
2013-05-14,941.225
2013-05-15,934.902
2013-05-16,933.655
2013-05-17,921.179
2013-05-20,923.428
2013-05-21,932.238
2013-05-22,932.027
2013-05-23,919.224
2013-05-24,929.064
2013-05-27,933.963
2013-05-28,937.985
2013-05-29,933.941
2013-05-30,938.279
2013-05-31,926.307
2013-06-03,922.554
2013-06-04,924.272
2013-06-05,925.319
2013-06-06,921.183
2013-06-07,920.32
2013-06-10,918.295
2013-06-11,904.819
2013-06-12,916.127
2013-06-13,911.449
2013-06-14,917.599
2013-06-17,924.735
2013-06-18,930.961
2013-06-19,927.916
2013-06-20,891.638
2013-06-21,887.761
2013-06-24,869.111
2013-06-25,882.808
2013-06-26,890.573
2013-06-27,904.65
2013-06-28,898.883
2013-07-01,906.441
2013-07-02,908.094
2013-07-03,898.547
2013-07-04,907.142
2013-07-05,903.078
2013-07-08,916.476
2013-07-09,917.239
2013-07-10,929.161
2013-07-11,951.115
2013-07-12,961.901
2013-07-15,961.559
2013-07-16,958.382
2013-07-17,961.207
2013-07-18,966.187
2013-07-19,967.04
2013-07-22,971.732
2013-07-23,974.081
2013-07-24,982.585
2013-07-25,974.405
2013-07-26,970.618
2013-07-29,974.634
2013-07-30,983.192
2013-07-31,982.435
2013-08-01,991.198
2013-08-02,998.556
2013-08-05,1001.716
2013-08-06,997.926
2013-08-07,988.244
2013-08-08,999.688
2013-08-09,1003.765
2013-08-12,1004.158
2013-08-13,1001.57
2013-08-14,1003.372
2013-08-15,996.06
2013-08-16,998.083
2013-08-19,997.498
2013-08-20,1001.622
2013-08-21,999.257
2013-08-22,1001.889
2013-08-23,1013.504
2013-08-26,1010.944
2013-08-27,988.681
2013-08-28,984.321
2013-08-29,985.746
2013-08-30,976.07
2013-09-02,989.508
2013-09-03,989.555
2013-09-04,991.937
2013-09-05,987.86
2013-09-06,993.626
2013-09-09,1005.089
2013-09-10,1024.875
2013-09-11,1027.069
2013-09-12,1026.794
2013-09-13,1023.18
2013-09-16,1038.991
2013-09-17,1033.997
2013-09-18,1036.346
2013-09-19,1061.407
2013-09-20,1061.809
2013-09-23,1049.936
2013-09-24,1050.751
2013-09-25,1047.389
2013-09-26,1053.399
2013-09-27,1063.797
2013-09-30,1059.505
2013-10-01,1070.29
2013-10-02,1069.182
2013-10-03,1079.411
2013-10-04,1075.793
2013-10-07,1073.78
2013-10-08,1075.365
2013-10-09,1059.257
2013-10-10,1072.993
2013-10-11,1077.458
2013-10-14,1080.132
2013-10-15,1079.635
2013-10-16,1090.426
2013-10-17,1103.008
2013-10-18,1109.536
2013-10-21,1117.207
2013-10-22,1134.389
2013-10-23,1139.121
2013-10-24,1141.295
2013-10-25,1129.089
2013-10-28,1119.322
2013-10-29,1126.768
2013-10-30,1125.769
2013-10-31,1122.144
2013-11-01,1114.097
2013-11-04,1114.112
2013-11-05,1101.198
2013-11-06,1132.861
2013-11-07,1112.104
2013-11-08,1102.625
2013-11-11,1108.664
2013-11-12,1098.593
2013-11-13,1092.731
2013-11-14,1103.284
2013-11-15,1109.398
2013-11-18,1121.218
2013-11-19,1112.112
2013-11-20,1096.614
2013-11-21,1100.493
2013-11-22,1103.696
2013-11-25,1107.725
2013-11-26,1113.765
2013-11-27,1123.225
2013-11-28,1136.349
2013-11-29,1138.522
2013-12-02,1136.691
2013-12-03,1125.687
2013-12-04,1109.912
2013-12-05,1115.455
2013-12-06,1119.715
2013-12-09,1132.004
2013-12-10,1140.651
2013-12-11,1141.227
2013-12-12,1125.672
2013-12-13,1122.329
2013-12-16,1131.76
2013-12-17,1122.373
2013-12-18,1136.509
2013-12-19,1144.94
2013-12-20,1163.52
2013-12-23,1172.135
2013-12-24,1168.914
2013-12-25,1168.914
2013-12-26,1171.059
2013-12-27,1190.007
2013-12-30,1194.909
2013-12-31,1191.819
2014-01-01,1191.819
2014-01-02,1190.493
2014-01-03,1195.806
2014-01-06,1209.514
2014-01-07,1210.108
2014-01-08,1212.405
2014-01-09,1216.903
2014-01-10,1227.282
2014-01-13,1220.574
2014-01-14,1217.403
2014-01-15,1224.206
2014-01-16,1222.441
2014-01-17,1223.479
2014-01-20,1222.59
2014-01-21,1233.065
2014-01-22,1230.899
2014-01-23,1233.687
2014-01-24,1204.781
2014-01-27,1175.663
2014-01-28,1190.288
2014-01-29,1185.152
2014-01-30,1206.73
2014-01-31,1206.655
2014-02-03,1199.806
2014-02-04,1183.723
2014-02-05,1199.031
2014-02-06,1213.173
2014-02-07,1217.07
2014-02-10,1226.319
2014-02-11,1234.883
2014-02-12,1225.554
2014-02-13,1236.111
2014-02-14,1248.797
2014-02-17,1255.144
2014-02-18,1261.821
2014-02-19,1271.415
2014-02-20,1263.286
2014-02-21,1275.649
2014-02-24,1285.434
2014-02-25,1299.076
2014-02-26,1289.034
2014-02-27,1281.601
2014-02-28,1303.722
2014-03-03,1267.509
2014-03-04,1290.818
2014-03-05,1294.162
2014-03-06,1309.715
2014-03-07,1301.082
2014-03-10,1295.59
2014-03-11,1292.277
2014-03-12,1278.287
2014-03-13,1273.374
2014-03-14,1249.883
2014-03-17,1264.508
2014-03-18,1270.664
2014-03-19,1269.165
2014-03-20,1249.018
2014-03-21,1251.082
2014-03-24,1231.506
2014-03-25,1239.694
2014-03-26,1253.229
2014-03-27,1256.829
2014-03-28,1269.871
2014-03-31,1283.732
2014-04-01,1302.496
2014-04-02,1308.471
2014-04-03,1298.556
2014-04-04,1307.665
2014-04-07,1294.121
2014-04-08,1281.492
2014-04-09,1301.596
2014-04-10,1303.232
2014-04-11,1282.9
2014-04-14,1251.467
2014-04-15,1251.731
2014-04-16,1271.176
2014-04-17,1273.838
2014-04-18,1273.838
2014-04-21,1270.953
2014-04-22,1311.164
2014-04-23,1319.512
2014-04-24,1315.631
2014-04-25,1307.329
2014-04-28,1309.888
2014-04-29,1311.882
2014-04-30,1330.926
2014-05-01,1340.328
2014-05-02,1345.846
2014-05-05,1353.626
2014-05-06,1362.089
2014-05-07,1354.214
2014-05-08,1352.01
2014-05-09,1361.011
2014-05-12,1382.977
2014-05-13,1372.421
2014-05-14,1382.187
2014-05-15,1382.062
2014-05-16,1380.819
2014-05-19,1374.781
2014-05-20,1384.5
2014-05-21,1392.162
2014-05-22,1398.918
2014-05-23,1380.499
2014-05-26,1395.21
2014-05-27,1395.636
2014-05-28,1398.337
2014-05-29,1400.2
2014-05-30,1403.348
2014-06-02,1405.188
2014-06-03,1395.065
2014-06-04,1412.24
2014-06-05,1411.815
2014-06-06,1427.458
2014-06-09,1422.7
2014-06-10,1413.692
2014-06-11,1395.342
2014-06-12,1399.665
2014-06-13,1395.01
2014-06-16,1388.132
2014-06-17,1386.28
2014-06-18,1402.493
2014-06-19,1417.457
2014-06-20,1413.638
2014-06-23,1415.805
2014-06-24,1403.297
2014-06-25,1395.7
2014-06-26,1397.28
2014-06-27,1408.27
2014-06-30,1418.519
2014-07-01,1419.644
2014-07-02,1429.434
2014-07-03,1429.611
2014-07-04,1421.34
2014-07-07,1415.207
2014-07-08,1395.922
2014-07-09,1386.163
2014-07-10,1366.769
2014-07-11,1379.387
2014-07-14,1393.512
2014-07-15,1374.091
2014-07-16,1388.583
2014-07-17,1383.248
2014-07-18,1374.113
2014-07-21,1370.129
2014-07-22,1382.745
2014-07-23,1369.976
2014-07-24,1375.293
2014-07-25,1370.438
2014-07-28,1364.165
2014-07-29,1366.971
2014-07-30,1364.253
2014-07-31,1345.407
2014-08-01,1332.117
2014-08-04,1335.363
2014-08-05,1339.933
2014-08-06,1319.831
2014-08-07,1308.069
2014-08-08,1292.919
2014-08-11,1325.815
2014-08-12,1337.504
2014-08-13,1342.879
2014-08-14,1330.86
2014-08-15,1326.218
2014-08-18,1335.395
2014-08-19,1342.393
2014-08-20,1325.458
2014-08-21,1319.776
2014-08-22,1313.682
2014-08-25,1318.74
2014-08-26,1315.098
2014-08-27,1325.122
2014-08-28,1312.151
2014-08-29,1305.754
2014-09-01,1304.004
2014-09-02,1303.635
2014-09-03,1314.041
2014-09-04,1300.271
2014-09-05,1291.228
2014-09-08,1292.446
2014-09-09,1277.326
2014-09-10,1277.053
2014-09-11,1280.59
2014-09-12,1281.359
2014-09-15,1268.401
2014-09-16,1258.437
2014-09-17,1269.729
2014-09-18,1274.226
2014-09-19,1275.555
2014-09-22,1276.412
2014-09-23,1262.81
2014-09-24,1256.397
2014-09-25,1253.663
2014-09-26,1255.96
2014-09-29,1249.731
2014-09-30,1250.119
2014-10-01,1248.671
2014-10-02,1231.093
2014-10-03,1225.069
2014-10-06,1220.918
2014-10-07,1208.054
2014-10-08,1188.072
2014-10-09,1190.716
2014-10-10,1158.57
2014-10-13,1158.609
2014-10-14,1158.546
2014-10-15,1145.925
2014-10-16,1127.862
2014-10-17,1166.009
2014-10-20,1171.274
2014-10-21,1194.719
2014-10-22,1216.452
2014-10-23,1231.824
2014-10-24,1229.115
2014-10-27,1238.31
2014-10-28,1251.05
2014-10-29,1266.032
2014-10-30,1258.776
2014-10-31,1270.776
2014-11-03,1258.2
2014-11-04,1265.339
2014-11-05,1264.998
2014-11-06,1261.54
2014-11-07,1270.903
2014-11-10,1274.768
2014-11-11,1274.844
2014-11-12,1269.868
2014-11-13,1268.94
2014-11-14,1266.716
2014-11-17,1264.701
2014-11-18,1288.388
2014-11-19,1289.374
2014-11-20,1289.8
2014-11-21,1288.545
2014-11-24,1298.725
2014-11-25,1310.249
2014-11-26,1312.402
2014-11-27,1307.083
2014-11-28,1289.481
2014-12-01,1282.548
2014-12-02,1295.202
2014-12-03,1290.569
2014-12-04,1300.709
2014-12-05,1305.132
2014-12-08,1303.926
2014-12-09,1301.288
2014-12-10,1297.837
2014-12-11,1295.303
2014-12-12,1284.374
2014-12-15,1265.347
2014-12-16,1255.293
2014-12-17,1256.361
2014-12-18,1272.426
2014-12-19,1284.52
2014-12-22,1293.677
2014-12-23,1283.497
2014-12-24,1284.759
2014-12-25,1284.759
2014-12-26,1282.784
2014-12-29,1280.918
2014-12-30,1278.501
2014-12-31,1271.583
2015-01-01,1271.583
2015-01-02,1282.591
2015-01-05,1265.714
2015-01-06,1261.779
2015-01-07,1232.419
2015-01-08,1239.67
2015-01-09,1248.357
2015-01-12,1253.394
2015-01-13,1257.424
2015-01-14,1246.776
2015-01-15,1229.448
2015-01-16,1217.082
2015-01-19,1249.288
2015-01-20,1255.156
2015-01-21,1265.879
2015-01-22,1248.046
2015-01-23,1240.978
2015-01-26,1268.385
2015-01-27,1263.356
2015-01-28,1266.159
2015-01-29,1267.475
2015-01-30,1265.538
2015-02-02,1266.875
2015-02-03,1283.206
2015-02-04,1288.18
2015-02-05,1289.494
2015-02-06,1276.636
2015-02-09,1280.039
2015-02-10,1289.873
2015-02-11,1273.126
2015-02-12,1299.381
2015-02-13,1301.932
2015-02-16,1301.339
2015-02-17,1323.62
2015-02-18,1347.066
2015-02-19,1352.674
2015-02-20,1353.408
2015-02-23,1370.996
2015-02-24,1367.227
2015-02-25,1373.409
2015-02-26,1367.355
2015-02-27,1372.761
2015-03-02,1368.271
2015-03-03,1361.227
2015-03-04,1353.417
2015-03-05,1367.799
2015-03-06,1351.524
2015-03-09,1340.872
2015-03-10,1321.512
2015-03-11,1321.188
2015-03-12,1321.457
2015-03-13,1316.589
2015-03-16,1336.723
2015-03-17,1321.141
2015-03-18,1331.369
2015-03-19,1336.66
2015-03-20,1363.496
2015-03-23,1378.768
2015-03-24,1382.477
2015-03-25,1381.621
2015-03-26,1346.83
2015-03-27,1355.039
2015-03-30,1370.559
2015-03-31,1355.109
2015-04-01,1369.324
2015-04-02,1384.929
2015-04-03,1384.929
2015-04-06,1403.707
2015-04-07,1409.592
2015-04-08,1401.996
2015-04-09,1406.787
2015-04-10,1413.699
2015-04-13,1414.031
2015-04-14,1425.756
2015-04-15,1413.438
2015-04-16,1410.517
2015-04-17,1399.467
2015-04-20,1415.129
2015-04-21,1428.764
2015-04-22,1418.104
2015-04-23,1411.251
2015-04-24,1438.653
2015-04-27,1451.405
2015-04-28,1436.846
2015-04-29,1430.143
2015-04-30,1440.916
2015-05-01,1442.638
2015-05-04,1453.76
2015-05-05,1449.139
2015-05-06,1456.477
2015-05-07,1450.86
2015-05-08,1459.631
2015-05-11,1462.76
2015-05-12,1461.682
2015-05-13,1477.935
2015-05-14,1481.078
2015-05-15,1489.229
2015-05-18,1486.477
2015-05-19,1478.44
2015-05-20,1475.688
2015-05-21,1479.682
2015-05-22,1468.914
