Date,FRANCE SMALL VALUE Small Cap
2010-09-17,747.054
2010-09-20,756.643
2010-09-21,769.164
2010-09-22,781.188
2010-09-23,773.352
2010-09-24,793.796
2010-09-27,798.055
2010-09-28,805.201
2010-09-29,804.409
2010-09-30,803.079
2010-10-01,808.06
2010-10-04,800.081
2010-10-05,820.548
2010-10-06,830.519
2010-10-07,835.307
2010-10-08,832.178
2010-10-11,834.922
2010-10-12,829.707
2010-10-13,851.907
2010-10-14,859.194
2010-10-15,852.646
2010-10-18,851.46
2010-10-19,839.461
2010-10-20,852.069
2010-10-21,862.161
2010-10-22,861.433
2010-10-25,867.883
2010-10-26,859.448
2010-10-27,851.464
2010-10-28,859.772
2010-10-29,860.162
2010-11-01,868.903
2010-11-02,879.541
2010-11-03,876.716
2010-11-04,891.717
2010-11-05,876.907
2010-11-08,869.859
2010-11-09,873.634
2010-11-10,851.383
2010-11-11,843.554
2010-11-12,841.847
2010-11-15,848.329
2010-11-16,828.601
2010-11-17,834.786
2010-11-18,844.753
2010-11-19,847.502
2010-11-22,844.046
2010-11-23,816.424
2010-11-24,817.784
2010-11-25,819.156
2010-11-26,809.095
2010-11-29,788.576
2010-11-30,777.386
2010-12-01,803.85
2010-12-02,831.946
2010-12-03,849.15
2010-12-06,845.705
2010-12-07,862.006
2010-12-08,854.986
2010-12-09,848.114
2010-12-10,854.355
2010-12-13,868.227
2010-12-14,865.92
2010-12-15,862.303
2010-12-16,854.236
2010-12-17,851.457
2010-12-20,850.849
2010-12-21,859.953
2010-12-22,862.895
2010-12-23,860.58
2010-12-24,857.803
2010-12-27,854.115
2010-12-28,852.829
2010-12-29,859.999
2010-12-30,869.67
2010-12-31,880.087
2011-01-03,886.795
2011-01-04,885.328
2011-01-05,875.913
2011-01-06,871.103
2011-01-07,864.47
2011-01-10,856.307
2011-01-11,869.737
2011-01-12,883.017
2011-01-13,899.647
2011-01-14,903.034
2011-01-17,896.487
2011-01-18,910.279
2011-01-19,906.929
2011-01-20,883.764
2011-01-21,902.572
2011-01-24,906.331
2011-01-25,906.11
2011-01-26,922.352
2011-01-27,930.209
2011-01-28,919.775
2011-01-31,918.386
2011-02-01,934.868
2011-02-02,927.758
2011-02-03,911.83
2011-02-04,909.376
2011-02-07,921.151
2011-02-08,938.601
2011-02-09,936.34
2011-02-10,920.775
2011-02-11,925.628
2011-02-14,927.285
2011-02-15,925.088
2011-02-16,927.24
2011-02-17,925.965
2011-02-18,930.542
2011-02-21,922.247
2011-02-22,914.916
2011-02-23,912.063
2011-02-24,906.443
2011-02-25,927.06
2011-02-28,940.418
2011-03-01,944.803
2011-03-02,938.193
2011-03-03,946.083
2011-03-04,945.082
2011-03-07,947.34
2011-03-08,940.713
2011-03-09,941.064
2011-03-10,922.645
2011-03-11,913.666
2011-03-14,910.768
2011-03-15,888.449
2011-03-16,871.648
2011-03-17,897.033
2011-03-18,916.484
2011-03-21,939.451
2011-03-22,934.75
2011-03-23,931.212
2011-03-24,949.437
2011-03-25,953.058
2011-03-28,953.59
2011-03-29,953.726
2011-03-30,964.085
2011-03-31,966.739
2011-04-01,977.79
2011-04-04,988.694
2011-04-05,989.384
2011-04-06,1000.871
2011-04-07,988.765
2011-04-08,1002.202
2011-04-11,998.818
2011-04-12,981.876
2011-04-13,991.525
2011-04-14,984.456
2011-04-15,982.197
2011-04-18,950.4
2011-04-19,970.039
2011-04-20,1004.433
2011-04-21,1013.633
2011-04-22,1013.633
2011-04-25,1012.902
2011-04-26,1028.167
2011-04-27,1029.518
2011-04-28,1043.312
2011-04-29,1050.139
2011-05-02,1057.349
2011-05-03,1041.407
2011-05-04,1035.499
2011-05-05,1015.301
2011-05-06,1019.948
2011-05-09,1002.667
2011-05-10,1020.751
2011-05-11,1019.528
2011-05-12,1003.122
2011-05-13,1002.089
2011-05-16,999.63
2011-05-17,985.222
2011-05-18,994.876
2011-05-19,999.428
2011-05-20,991.265
2011-05-23,966.327
2011-05-24,975.445
2011-05-25,971.594
2011-05-26,974.755
2011-05-27,991.875
2011-05-30,995.704
2011-05-31,1014.014
2011-06-01,1018.584
2011-06-02,1009.226
2011-06-03,1016.678
2011-06-06,1016.645
2011-06-07,1021.397
2011-06-08,1003.703
2011-06-09,1003.302
2011-06-10,980.649
2011-06-13,978.477
2011-06-14,996.214
2011-06-15,976.577
2011-06-16,954.845
2011-06-17,965.516
2011-06-20,957.736
2011-06-21,982.486
2011-06-22,984.85
2011-06-23,951.18
2011-06-24,953.893
2011-06-27,959.416
2011-06-28,971.705
2011-06-29,990.12
2011-06-30,1011.448
2011-07-01,1019.353
2011-07-04,1028.756
2011-07-05,1019.102
2011-07-06,1008.531
2011-07-07,1019.96
2011-07-08,1001.234
2011-07-11,957.914
2011-07-12,952.95
2011-07-13,972.675
2011-07-14,962.251
2011-07-15,953.447
2011-07-18,922.405
2011-07-19,944.616
2011-07-20,960.747
2011-07-21,986.932
2011-07-22,988.93
2011-07-25,986.916
2011-07-26,983.631
2011-07-27,961.1
2011-07-28,949.316
2011-07-29,944.693
2011-08-01,921.401
2011-08-02,893.256
2011-08-03,872.818
2011-08-04,820.69
2011-08-05,808.614
2011-08-08,752.953
2011-08-09,775.144
2011-08-10,755.99
2011-08-11,782.83
2011-08-12,810.29
2011-08-15,833.149
2011-08-16,820.179
2011-08-17,829.053
2011-08-18,774.376
2011-08-19,768.122
2011-08-22,765.332
2011-08-23,767.924
2011-08-24,789.349
2011-08-25,787.243
2011-08-26,786.665
2011-08-29,816.209
2011-08-30,817.683
2011-08-31,842.931
2011-09-01,831.318
2011-09-02,803.649
2011-09-05,764.726
2011-09-06,746.909
2011-09-07,774.221
2011-09-08,775.536
2011-09-09,737.05
2011-09-12,701.339
2011-09-13,704.417
2011-09-14,719.373
2011-09-15,748.502
2011-09-16,756.438
2011-09-19,725.231
2011-09-20,736.776
2011-09-21,727.544
2011-09-22,678.008
2011-09-23,675.119
2011-09-26,673.544
2011-09-27,715.629
2011-09-28,705.459
2011-09-29,711.436
2011-09-30,687.597
2011-10-03,664.136
2011-10-04,634.274
2011-10-05,657.874
2011-10-06,689.183
2011-10-07,696.136
2011-10-10,723.72
2011-10-11,722.519
2011-10-12,748.469
2011-10-13,736.689
2011-10-14,751.572
2011-10-17,736.358
2011-10-18,729.903
2011-10-19,733.806
2011-10-20,712.45
2011-10-21,739.533
2011-10-24,754.187
2011-10-25,752.027
2011-10-26,746.909
2011-10-27,791.566
2011-10-28,787.783
2011-10-31,756.806
2011-11-01,706.536
2011-11-02,718.08
2011-11-03,735.716
2011-11-04,729.098
2011-11-07,724.03
2011-11-08,727.955
2011-11-09,699.7
2011-11-10,691.838
2011-11-11,719.046
2011-11-14,705.084
2011-11-15,683.98
2011-11-16,679.161
2011-11-17,663.427
2011-11-18,659.019
2011-11-21,631.897
2011-11-22,626.955
2011-11-23,613.188
2011-11-24,616.475
2011-11-25,617.32
2011-11-28,648.92
2011-11-29,651.922
2011-11-30,684.368
2011-12-01,678.496
2011-12-02,687.085
2011-12-05,700.812
2011-12-06,686.379
2011-12-07,682.662
2011-12-08,657.345
2011-12-09,670.169
2011-12-12,645.515
2011-12-13,637.14
2011-12-14,611.789
2011-12-15,618.098
2011-12-16,613.236
2011-12-19,610.732
2011-12-20,635.035
2011-12-21,630.745
2011-12-22,640.148
2011-12-23,643.216
2011-12-26,643.216
2011-12-27,645.448
2011-12-28,635.804
2011-12-29,640.057
2011-12-30,652.199
2012-01-02,666.757
2012-01-03,679.506
2012-01-04,662.61
2012-01-05,644.73
2012-01-06,640.913
2012-01-09,637.994
2012-01-10,655.582
2012-01-11,657.609
2012-01-12,676.429
2012-01-13,662.402
2012-01-16,670.253
2012-01-17,683.831
2012-01-18,696.432
2012-01-19,718.073
2012-01-20,720.376
2012-01-23,739.419
2012-01-24,728.12
2012-01-25,728.332
2012-01-26,754.196
2012-01-27,751.077
2012-01-30,735.132
2012-01-31,742.994
2012-02-01,767.413
2012-02-02,772.182
2012-02-03,778.665
2012-02-06,774.569
2012-02-07,781.069
2012-02-08,788.159
2012-02-09,797.8
2012-02-10,778.219
2012-02-13,783.171
2012-02-14,770.297
2012-02-15,767.102
2012-02-16,761.965
2012-02-17,788.12
2012-02-20,805.266
2012-02-21,800.655
2012-02-22,795.735
2012-02-23,792.478
2012-02-24,808.977
2012-02-27,799.34
2012-02-28,806.186
2012-02-29,802.771
2012-03-01,808.121
2012-03-02,804.016
2012-03-05,797.718
2012-03-06,761.807
2012-03-07,771.687
2012-03-08,796.789
2012-03-09,792.624
2012-03-12,796.326
2012-03-13,810.659
2012-03-14,808.891
2012-03-15,812.456
2012-03-16,819.399
2012-03-19,825.003
2012-03-20,811.35
2012-03-21,806.041
2012-03-22,789.521
2012-03-23,799.801
2012-03-26,817.531
2012-03-27,819.284
2012-03-28,804.259
2012-03-29,789.31
2012-03-30,799.085
2012-04-02,798.676
2012-04-03,794.381
2012-04-04,754.197
2012-04-05,748.222
2012-04-06,748.222
2012-04-09,748.651
2012-04-10,727.445
2012-04-11,737.397
2012-04-12,751.379
2012-04-13,732.988
2012-04-16,723.355
2012-04-17,741.472
2012-04-18,731.001
2012-04-19,717.278
2012-04-20,720.317
2012-04-23,690.36
2012-04-24,703.684
2012-04-25,723.895
2012-04-26,723.958
2012-04-27,732.837
2012-04-30,726.197
2012-05-01,725.621
2012-05-02,720.042
2012-05-03,716.822
2012-05-04,698.416
2012-05-07,706.254
2012-05-08,686.048
2012-05-09,677.121
2012-05-10,687.124
2012-05-11,689.061
2012-05-14,667.332
2012-05-15,655.407
2012-05-16,655.176
2012-05-17,647.259
2012-05-18,639.107
2012-05-21,647.069
2012-05-22,661.33
2012-05-23,636.642
2012-05-24,635.155
2012-05-25,632.844
2012-05-28,637.712
2012-05-29,646.416
2012-05-30,626.595
2012-05-31,619.401
2012-06-01,606.405
2012-06-04,606.598
2012-06-05,610.321
2012-06-06,623.73
2012-06-07,637.56
2012-06-08,628.194
2012-06-11,626.127
2012-06-12,614.763
2012-06-13,608.276
2012-06-14,605.544
2012-06-15,616.299
2012-06-18,614.608
2012-06-19,627.928
2012-06-20,635.689
2012-06-21,631.894
2012-06-22,621.986
2012-06-25,604.325
2012-06-26,597.166
2012-06-27,604.36
2012-06-28,600.092
2012-06-29,633.055
2012-07-02,639.944
2012-07-03,647.438
2012-07-04,646.488
2012-07-05,634.166
2012-07-06,617.474
2012-07-09,612.464
2012-07-10,611.261
2012-07-11,607.377
2012-07-12,598.468
2012-07-13,606.662
2012-07-16,609.298
2012-07-17,605.028
2012-07-18,616.277
2012-07-19,626.403
2012-07-20,615.175
2012-07-23,594.336
2012-07-24,592.108
2012-07-25,597.39
2012-07-26,621.254
2012-07-27,630.565
2012-07-30,632.492
2012-07-31,635.937
2012-08-01,633.78
2012-08-02,615.42
2012-08-03,634.306
2012-08-06,651.137
2012-08-07,656.25
2012-08-08,652.743
2012-08-09,653.168
2012-08-10,652.043
2012-08-13,651.644
2012-08-14,652.355
2012-08-15,649.87
2012-08-16,661.554
2012-08-17,667.357
2012-08-20,665.095
2012-08-21,679.932
2012-08-22,675.029
2012-08-23,677.574
2012-08-24,667.809
2012-08-27,672.266
2012-08-28,672.386
2012-08-29,670.239
2012-08-30,662.3
2012-08-31,672.071
2012-09-03,671.855
2012-09-04,666.171
2012-09-05,665.001
2012-09-06,679.318
2012-09-07,697.558
2012-09-10,697.804
2012-09-11,703.724
2012-09-12,717.353
2012-09-13,712.519
2012-09-14,742.106
2012-09-17,739.689
2012-09-18,727.786
2012-09-19,727.001
2012-09-20,714.774
2012-09-21,720.22
2012-09-24,708.256
2012-09-25,716.129
2012-09-26,697.131
2012-09-27,700.09
2012-09-28,697.196
2012-10-01,703.089
2012-10-02,704.393
2012-10-03,701.701
2012-10-04,708.194
2012-10-05,718.313
2012-10-08,706.77
2012-10-09,700.901
2012-10-10,696.299
2012-10-11,700.85
2012-10-12,700.574
2012-10-15,699.076
2012-10-16,710.578
2012-10-17,723.883
2012-10-18,723.398
2012-10-19,717.06
2012-10-22,714.672
2012-10-23,698.368
2012-10-24,703.01
2012-10-25,702.887
2012-10-26,700.589
2012-10-29,693.859
2012-10-30,703.979
2012-10-31,707.764
2012-11-01,713.451
2012-11-02,711.343
2012-11-05,702.977
2012-11-06,709.272
2012-11-07,702.343
2012-11-08,695.122
2012-11-09,695.299
2012-11-12,695.794
2012-11-13,694.302
2012-11-14,692.381
2012-11-15,688.745
2012-11-16,678.171
2012-11-19,697.299
2012-11-20,698.146
2012-11-21,701.495
2012-11-22,715.117
2012-11-23,726.261
2012-11-26,723.465
2012-11-27,724.974
2012-11-28,723.763
2012-11-29,738.511
2012-11-30,738.808
2012-12-03,742.15
2012-12-04,740.61
2012-12-05,743.936
2012-12-06,747.415
2012-12-07,747.888
2012-12-10,750.235
2012-12-11,763.674
2012-12-12,766.921
2012-12-13,771.877
2012-12-14,773.218
2012-12-17,781.136
2012-12-18,785.341
2012-12-19,789.32
2012-12-20,786.003
2012-12-21,779.174
2012-12-24,776.52
2012-12-25,776.52
2012-12-26,778.109
2012-12-27,787.593
2012-12-28,782.815
2012-12-31,782.886
2013-01-01,782.886
2013-01-02,802.481
2013-01-03,798.873
2013-01-04,796.516
2013-01-07,806.702
2013-01-08,800.462
2013-01-09,801.357
2013-01-10,813.351
2013-01-11,823.65
2013-01-14,827.113
2013-01-15,822.944
2013-01-16,816.397
2013-01-17,832.373
2013-01-18,833.091
2013-01-21,842.639
2013-01-22,841.468
2013-01-23,841.108
2013-01-24,852.053
2013-01-25,859.737
2013-01-28,860.271
2013-01-29,857.006
2013-01-30,856.163
2013-01-31,855.055
2013-02-01,879.115
2013-02-04,852.263
2013-02-05,852.908
2013-02-06,854.118
2013-02-07,847.147
2013-02-08,858.743
2013-02-11,856.434
2013-02-12,867.205
2013-02-13,867.828
2013-02-14,861.788
2013-02-15,867.196
2013-02-18,864.833
2013-02-19,874.955
2013-02-20,870.16
2013-02-21,844.397
2013-02-22,846.365
2013-02-25,852.743
2013-02-26,830.479
2013-02-27,844.679
2013-02-28,845.346
2013-03-01,832.142
2013-03-04,833.247
2013-03-05,850.238
2013-03-06,848.263
2013-03-07,857.475
2013-03-08,855.975
2013-03-11,855.907
2013-03-12,859.041
2013-03-13,852.183
2013-03-14,861.375
2013-03-15,865.287
2013-03-18,858.127
2013-03-19,845.297
2013-03-20,853.47
2013-03-21,846.676
2013-03-22,846.136
2013-03-25,832.006
2013-03-26,830.509
2013-03-27,817.92
2013-03-28,822.236
2013-03-29,822.236
2013-04-01,822.621
2013-04-02,825.634
2013-04-03,821.278
2013-04-04,814.988
2013-04-05,806.772
2013-04-08,804.303
2013-04-09,812.407
2013-04-10,828.026
2013-04-11,837.19
2013-04-12,827.665
2013-04-15,814.684
2013-04-16,812.68
2013-04-17,790.913
2013-04-18,790.689
2013-04-19,796.456
2013-04-22,798.469
2013-04-23,814.997
2013-04-24,823.809
2013-04-25,832.702
2013-04-26,835.439
2013-04-29,847.742
2013-04-30,851.27
2013-05-01,851.851
2013-05-02,846.95
2013-05-03,856.415
2013-05-06,855.462
2013-05-07,862.724
2013-05-08,879.376
2013-05-09,874.65
2013-05-10,870.262
2013-05-13,870.776
2013-05-14,876.329
2013-05-15,873.418
2013-05-16,877.247
2013-05-17,875.952
2013-05-20,886.101
2013-05-21,891.456
2013-05-22,890.993
2013-05-23,873.904
2013-05-24,872.295
2013-05-27,883.891
2013-05-28,890.36
2013-05-29,889.022
2013-05-30,904.269
2013-05-31,899.013
2013-06-03,898.125
2013-06-04,904.534
2013-06-05,899.78
2013-06-06,901.922
2013-06-07,912.759
2013-06-10,909.939
2013-06-11,906.981
2013-06-12,903.27
2013-06-13,896.891
2013-06-14,910.233
2013-06-17,918.814
2013-06-18,924.852
2013-06-19,920.923
2013-06-20,883.809
2013-06-21,868.013
2013-06-24,846.861
2013-06-25,857.93
2013-06-26,865.501
2013-06-27,878.82
2013-06-28,875.269
2013-07-01,885.749
2013-07-02,885.01
2013-07-03,878.086
2013-07-04,895.313
2013-07-05,886.911
2013-07-08,898.719
2013-07-09,897.855
2013-07-10,903.985
2013-07-11,923.399
2013-07-12,931.254
2013-07-15,932.31
2013-07-16,938.656
2013-07-17,939.051
2013-07-18,955.409
2013-07-19,959.035
2013-07-22,966.933
2013-07-23,967.341
2013-07-24,972.519
2013-07-25,973.675
2013-07-26,972.044
2013-07-29,973.083
2013-07-30,982.215
2013-07-31,988.158
2013-08-01,992.977
2013-08-02,997.605
2013-08-05,1003.423
2013-08-06,999.706
2013-08-07,993.651
2013-08-08,1016.114
2013-08-09,1018.865
2013-08-12,1015.437
2013-08-13,1014.817
2013-08-14,1022.761
2013-08-15,1008.893
2013-08-16,1021.286
2013-08-19,1024.648
2013-08-20,1015.951
2013-08-21,1017.546
2013-08-22,1029.459
2013-08-23,1034.395
2013-08-26,1024.382
2013-08-27,1008.975
2013-08-28,993.973
2013-08-29,992.897
2013-08-30,976.953
2013-09-02,992.68
2013-09-03,990.418
2013-09-04,994.327
2013-09-05,1001.327
2013-09-06,1012.754
2013-09-09,1024.726
2013-09-10,1042.522
2013-09-11,1050.394
2013-09-12,1047.277
2013-09-13,1046.03
2013-09-16,1061.838
2013-09-17,1053.544
2013-09-18,1056.058
2013-09-19,1076.869
2013-09-20,1071.717
2013-09-23,1060.546
2013-09-24,1065.803
2013-09-25,1069.688
2013-09-26,1069.922
2013-09-27,1077.194
2013-09-30,1069.178
2013-10-01,1080.758
2013-10-02,1084.534
2013-10-03,1082.293
2013-10-04,1084.663
2013-10-07,1081.879
2013-10-08,1079.505
2013-10-09,1072.524
2013-10-10,1089.304
2013-10-11,1099.999
2013-10-14,1095.166
2013-10-15,1094.549
2013-10-16,1081.388
2013-10-17,1105.488
2013-10-18,1127.844
2013-10-21,1128.001
2013-10-22,1131.91
2013-10-23,1132.476
2013-10-24,1133.955
2013-10-25,1126.266
2013-10-28,1113.95
2013-10-29,1118.093
2013-10-30,1120.371
2013-10-31,1114.249
2013-11-01,1104.52
2013-11-04,1113.003
2013-11-05,1105.774
2013-11-06,1112.437
2013-11-07,1100.721
2013-11-08,1087.571
2013-11-11,1104.72
2013-11-12,1098.441
2013-11-13,1089.069
2013-11-14,1102.454
2013-11-15,1105.748
2013-11-18,1120.375
2013-11-19,1114.338
2013-11-20,1104.718
2013-11-21,1099.698
2013-11-22,1108.26
2013-11-25,1119.905
2013-11-26,1133.88
2013-11-27,1141.766
2013-11-28,1143.823
2013-11-29,1143.8
2013-12-02,1130.805
2013-12-03,1111.544
2013-12-04,1108.427
2013-12-05,1114.21
2013-12-06,1126.858
2013-12-09,1136.645
2013-12-10,1130.74
2013-12-11,1135.544
2013-12-12,1116.852
2013-12-13,1100.608
2013-12-16,1102.533
2013-12-17,1097.37
2013-12-18,1107.713
2013-12-19,1114.065
2013-12-20,1117.306
2013-12-23,1126.829
2013-12-24,1126.074
2013-12-25,1126.074
2013-12-26,1128.175
2013-12-27,1147.237
2013-12-30,1155.778
2013-12-31,1156.239
2014-01-01,1156.239
2014-01-02,1144.354
2014-01-03,1148.352
2014-01-06,1153.348
2014-01-07,1160.709
2014-01-08,1162.593
2014-01-09,1156.202
2014-01-10,1170.624
2014-01-13,1185.987
2014-01-14,1187.158
2014-01-15,1199.676
2014-01-16,1197.729
2014-01-17,1203.893
2014-01-20,1193.618
2014-01-21,1186.313
2014-01-22,1192.237
2014-01-23,1193.622
2014-01-24,1167.234
2014-01-27,1158.326
2014-01-28,1176.709
2014-01-29,1173.866
2014-01-30,1167.288
2014-01-31,1158.854
2014-02-03,1145.543
2014-02-04,1144.055
2014-02-05,1144.471
2014-02-06,1171.741
2014-02-07,1186.04
2014-02-10,1190.729
2014-02-11,1205.86
2014-02-12,1214.279
2014-02-13,1220.468
2014-02-14,1230.204
2014-02-17,1243.104
2014-02-18,1243.029
2014-02-19,1247.628
2014-02-20,1244.322
2014-02-21,1262.338
2014-02-24,1265.1
2014-02-25,1266.575
2014-02-26,1260.066
2014-02-27,1263.284
2014-02-28,1286.46
2014-03-03,1260.028
2014-03-04,1270.987
2014-03-05,1277.428
2014-03-06,1297.401
2014-03-07,1290.965
2014-03-10,1283.27
2014-03-11,1274.278
2014-03-12,1264.951
2014-03-13,1257.933
2014-03-14,1244.927
2014-03-17,1275.999
2014-03-18,1286.968
2014-03-19,1297.398
2014-03-20,1277.715
2014-03-21,1268.719
2014-03-24,1246.584
2014-03-25,1247.447
2014-03-26,1260.571
2014-03-27,1260.458
2014-03-28,1268.333
2014-03-31,1282.148
2014-04-01,1295.001
2014-04-02,1299.102
2014-04-03,1296.649
2014-04-04,1300.018
2014-04-07,1297.868
2014-04-08,1286.736
2014-04-09,1306.267
2014-04-10,1309.476
2014-04-11,1291.309
2014-04-14,1259.922
2014-04-15,1250.287
2014-04-16,1269.829
2014-04-17,1284.012
2014-04-18,1284.012
2014-04-21,1281.089
2014-04-22,1298.362
2014-04-23,1303.09
2014-04-24,1308.189
2014-04-25,1297.723
2014-04-28,1303.979
2014-04-29,1316.722
2014-04-30,1316.819
2014-05-01,1316.819
2014-05-02,1320.261
2014-05-05,1314.341
2014-05-06,1313.968
2014-05-07,1316.753
2014-05-08,1321.335
2014-05-09,1312.705
2014-05-12,1323.072
2014-05-13,1316.636
2014-05-14,1315.445
2014-05-15,1294.425
2014-05-16,1276.493
2014-05-19,1285.416
2014-05-20,1285.588
2014-05-21,1292.692
2014-05-22,1300.985
2014-05-23,1306.688
2014-05-26,1319.647
2014-05-27,1326.488
2014-05-28,1322.681
2014-05-29,1328.594
2014-05-30,1333.316
2014-06-02,1332.734
2014-06-03,1325.36
2014-06-04,1327.041
2014-06-05,1331.0
2014-06-06,1336.345
2014-06-09,1339.511
2014-06-10,1335.274
2014-06-11,1325.385
2014-06-12,1328.552
2014-06-13,1320.282
2014-06-16,1315.708
2014-06-17,1316.385
2014-06-18,1324.713
2014-06-19,1332.857
2014-06-20,1321.236
2014-06-23,1315.678
2014-06-24,1310.578
2014-06-25,1300.818
2014-06-26,1297.609
2014-06-27,1297.347
2014-06-30,1303.509
2014-07-01,1307.256
2014-07-02,1308.582
2014-07-03,1315.942
2014-07-04,1315.438
2014-07-07,1301.018
2014-07-08,1279.17
2014-07-09,1279.602
2014-07-10,1260.83
2014-07-11,1265.643
2014-07-14,1279.273
2014-07-15,1264.874
2014-07-16,1272.288
2014-07-17,1265.015
2014-07-18,1265.263
2014-07-21,1261.683
2014-07-22,1265.328
2014-07-23,1275.47
2014-07-24,1270.445
2014-07-25,1257.954
2014-07-28,1252.861
2014-07-29,1261.564
2014-07-30,1251.027
2014-07-31,1235.254
2014-08-01,1221.506
2014-08-04,1216.847
2014-08-05,1208.445
2014-08-06,1193.131
2014-08-07,1183.54
2014-08-08,1172.711
2014-08-11,1191.64
2014-08-12,1188.437
2014-08-13,1188.911
2014-08-14,1190.199
2014-08-15,1186.216
2014-08-18,1198.226
2014-08-19,1205.933
2014-08-20,1200.808
2014-08-21,1211.64
2014-08-22,1198.039
2014-08-25,1205.185
2014-08-26,1220.285
2014-08-27,1223.628
2014-08-28,1220.754
2014-08-29,1222.338
2014-09-01,1219.868
2014-09-02,1216.218
2014-09-03,1220.906
2014-09-04,1214.329
2014-09-05,1224.336
2014-09-08,1223.465
2014-09-09,1220.335
2014-09-10,1213.505
2014-09-11,1214.696
2014-09-12,1215.996
2014-09-15,1212.301
2014-09-16,1198.683
2014-09-17,1204.528
2014-09-18,1197.393
2014-09-19,1190.596
2014-09-22,1178.87
2014-09-23,1171.339
2014-09-24,1161.688
2014-09-25,1148.501
2014-09-26,1144.584
2014-09-29,1141.924
2014-09-30,1144.6
2014-10-01,1127.04
2014-10-02,1114.116
2014-10-03,1109.783
2014-10-06,1119.639
2014-10-07,1105.213
2014-10-08,1085.373
2014-10-09,1074.949
2014-10-10,1045.102
2014-10-13,1046.474
2014-10-14,1053.757
2014-10-15,1034.027
2014-10-16,1026.397
2014-10-17,1054.423
2014-10-20,1052.623
2014-10-21,1078.366
2014-10-22,1085.625
2014-10-23,1092.642
2014-10-24,1086.821
2014-10-27,1075.905
2014-10-28,1086.798
2014-10-29,1094.072
2014-10-30,1086.999
2014-10-31,1096.755
2014-11-03,1095.284
2014-11-04,1090.53
2014-11-05,1092.602
2014-11-06,1100.697
2014-11-07,1098.249
2014-11-10,1104.951
2014-11-11,1105.324
2014-11-12,1104.424
2014-11-13,1102.821
2014-11-14,1107.877
2014-11-17,1104.992
2014-11-18,1123.515
2014-11-19,1126.485
2014-11-20,1129.167
2014-11-21,1132.894
2014-11-24,1142.582
2014-11-25,1153.983
2014-11-26,1156.089
2014-11-27,1153.156
2014-11-28,1154.172
2014-12-01,1158.861
2014-12-02,1142.195
2014-12-03,1136.808
2014-12-04,1148.989
2014-12-05,1147.737
2014-12-08,1136.447
2014-12-09,1122.757
2014-12-10,1123.341
2014-12-11,1112.382
2014-12-12,1104.312
2014-12-15,1081.404
2014-12-16,1097.763
2014-12-17,1093.463
2014-12-18,1102.616
2014-12-19,1104.287
2014-12-22,1107.143
2014-12-23,1111.51
2014-12-24,1109.836
2014-12-25,1109.836
2014-12-26,1108.106
2014-12-29,1112.723
2014-12-30,1105.844
2014-12-31,1110.443
2015-01-01,1110.443
2015-01-02,1109.244
2015-01-05,1085.809
2015-01-06,1074.465
2015-01-07,1068.651
2015-01-08,1085.919
2015-01-09,1089.383
2015-01-12,1106.0
2015-01-13,1110.253
2015-01-14,1103.426
2015-01-15,1093.571
2015-01-16,1085.284
2015-01-19,1107.956
2015-01-20,1101.825
2015-01-21,1105.982
2015-01-22,1104.767
2015-01-23,1100.69
2015-01-26,1118.773
2015-01-27,1120.896
2015-01-28,1117.24
2015-01-29,1117.183
2015-01-30,1112.382
2015-02-02,1119.996
2015-02-03,1149.526
2015-02-04,1145.309
2015-02-05,1159.411
2015-02-06,1149.904
2015-02-09,1140.636
2015-02-10,1147.662
2015-02-11,1140.886
2015-02-12,1163.691
2015-02-13,1174.617
2015-02-16,1178.194
2015-02-17,1177.535
2015-02-18,1185.324
2015-02-19,1186.136
2015-02-20,1190.028
2015-02-23,1186.252
2015-02-24,1187.505
2015-02-25,1186.616
2015-02-26,1183.678
2015-02-27,1188.743
2015-03-02,1185.761
2015-03-03,1176.556
2015-03-04,1165.138
2015-03-05,1173.318
2015-03-06,1164.273
2015-03-09,1160.824
2015-03-10,1138.704
2015-03-11,1142.984
2015-03-12,1148.521
2015-03-13,1143.169
2015-03-16,1155.219
2015-03-17,1144.635
2015-03-18,1149.888
2015-03-19,1154.935
2015-03-20,1180.641
2015-03-23,1194.231
2015-03-24,1204.065
2015-03-25,1202.9
2015-03-26,1177.12
2015-03-27,1172.394
2015-03-30,1180.32
2015-03-31,1164.459
2015-04-01,1168.193
2015-04-02,1185.317
2015-04-03,1185.317
2015-04-06,1201.764
2015-04-07,1188.748
2015-04-08,1184.705
2015-04-09,1182.024
2015-04-10,1182.57
2015-04-13,1174.523
2015-04-14,1183.572
2015-04-15,1183.792
2015-04-16,1190.45
2015-04-17,1171.064
2015-04-20,1180.099
2015-04-21,1192.947
2015-04-22,1185.322
2015-04-23,1189.836
2015-04-24,1202.954
2015-04-27,1215.515
2015-04-28,1215.346
2015-04-29,1215.095
2015-04-30,1221.03
2015-05-01,1222.883
2015-05-04,1228.364
2015-05-05,1212.471
2015-05-06,1225.066
2015-05-07,1207.836
2015-05-08,1225.954
2015-05-11,1222.471
2015-05-12,1221.804
2015-05-13,1236.334
2015-05-14,1248.254
2015-05-15,1253.142
2015-05-18,1244.693
2015-05-19,1235.483
2015-05-20,1233.235
2015-05-21,1236.157
2015-05-22,1227.485
2015-05-25,1225.841
2015-05-26,1209.358
2015-05-27,1212.495
2015-05-28,1214.335
