Date,ACWI LARGE CAP Large Cap
2015-05-13,1289.416
2015-05-14,1299.096
2015-05-15,1302.317
2015-05-18,1302.82
2015-05-19,1299.902
2015-05-20,1299.334
2015-05-21,1303.707
2015-05-22,1299.879
2015-05-25,1299.801
2015-05-26,1284.155
2015-05-27,1291.787
2015-05-28,1289.326
2015-05-29,1280.551
2015-06-01,1279.857
2015-06-02,1281.916
2015-06-03,1286.422
2015-06-04,1276.49
2015-06-05,1265.647
2015-06-08,1259.847
2015-06-09,1258.761
2015-06-10,1276.116
2015-06-11,1277.949
2015-06-12,1272.19
2015-06-15,1262.855
2015-06-16,1266.428
2015-06-17,1266.133
2015-06-18,1279.152
2015-06-19,1274.433
2015-06-22,1290.4
2015-06-23,1291.162
2015-06-24,1285.27
2015-06-25,1281.999
2015-06-26,1277.802
2015-06-29,1250.198
2015-06-30,1250.57
2015-07-01,1258.123
2015-07-02,1258.354
2015-07-03,1255.436
2015-07-06,1243.02
2015-07-07,1238.122
2015-07-08,1223.496
2015-07-09,1232.54
2015-07-10,1251.436
2015-07-13,1262.75
2015-07-14,1269.373
2015-07-15,1268.898
2015-07-16,1278.763
2015-07-17,1278.831
2015-07-20,1279.318
2015-07-21,1277.084
2015-07-22,1268.159
2015-07-23,1264.565
2015-07-24,1251.351
2015-07-27,1241.73
2015-07-28,1250.21
2015-07-29,1260.186
2015-07-30,1258.73
2015-07-31,1262.68
2015-08-03,1258.585
2015-08-04,1256.976
2015-08-05,1259.717
2015-08-06,1252.425
2015-08-07,1248.893
2015-08-10,1261.315
2015-08-11,1249.021
2015-08-12,1241.865
2015-08-13,1242.092
2015-08-14,1243.333
2015-08-17,1245.265
2015-08-18,1241.323
2015-08-19,1228.588
2015-08-20,1208.816
2015-08-21,1175.766
2015-08-24,1130.281
2015-08-25,1129.122
2015-08-26,1150.772
2015-08-27,1176.585
2015-08-28,1181.962
2015-08-31,1173.527
2015-09-01,1141.937
2015-09-02,1151.373
2015-09-03,1156.697
2015-09-04,1137.043
2015-09-07,1137.559
2015-09-08,1157.953
2015-09-09,1161.235
2015-09-10,1158.477
2015-09-11,1159.529
2015-09-14,1155.867
2015-09-15,1165.092
2015-09-16,1180.528
2015-09-17,1180.437
2015-09-18,1166.079
2015-09-21,1163.348
2015-09-22,1144.356
2015-09-23,1139.648
2015-09-24,1132.887
2015-09-25,1138.06
2015-09-28,1115.279
2015-09-29,1109.196
2015-09-30,1131.589
2015-10-01,1136.238
2015-10-02,1149.687
2015-10-05,1171.781
2015-10-06,1175.215
2015-10-07,1186.811
2015-10-08,1193.062
2015-10-09,1201.15
2015-10-12,1202.646
2015-10-13,1192.663
2015-10-14,1186.475
2015-10-15,1203.78
2015-10-16,1209.765
2015-10-19,1207.721
2015-10-20,1205.15
2015-10-21,1201.497
2015-10-22,1212.955
2015-10-23,1226.676
2015-10-26,1225.377
2015-10-27,1219.443
2015-10-28,1230.767
2015-10-29,1224.225
2015-10-30,1222.722
2015-11-02,1229.416
2015-11-03,1232.844
2015-11-04,1231.834
2015-11-05,1229.527
2015-11-06,1223.908
2015-11-09,1214.484
2015-11-10,1212.519
2015-11-11,1213.528
2015-11-12,1200.678
2015-11-13,1187.533
2015-11-16,1195.347
2015-11-17,1202.646
2015-11-18,1212.761
2015-11-19,1220.323
2015-11-20,1222.882
2015-11-23,1218.58
2015-11-24,1216.994
2015-11-25,1217.704
2015-11-26,1221.84
2015-11-27,1217.836
2015-11-30,1211.797
2015-12-01,1223.853
2015-12-02,1214.692
2015-12-03,1202.305
2015-12-04,1212.626
2015-12-07,1206.685
2015-12-08,1194.618
2015-12-09,1190.7
2015-12-10,1189.923
2015-12-11,1170.69
2015-12-14,1167.568
2015-12-15,1178.358
2015-12-16,1194.604
2015-12-17,1187.159
2015-12-18,1171.078
2015-12-21,1174.795
2015-12-22,1182.598
2015-12-23,1197.746
2015-12-24,1199.475
2015-12-25,1199.12
2015-12-28,1196.527
2015-12-29,1206.821
2015-12-30,1199.613
2015-12-31,1190.755
2016-01-01,1190.759
2016-01-04,1165.973
2016-01-05,1166.07
2016-01-06,1152.16
2016-01-07,1126.728
2016-01-08,1117.341
2016-01-11,1112.931
2016-01-12,1116.309
2016-01-13,1105.666
2016-01-14,1109.449
2016-01-15,1088.665
2016-01-18,1083.728
2016-01-19,1090.253
2016-01-20,1068.097
2016-01-21,1071.84
2016-01-22,1100.171
2016-01-25,1090.831
2016-01-26,1098.933
2016-01-27,1097.103
2016-01-28,1099.743
2016-01-29,1121.518
2016-02-01,1123.636
2016-02-02,1103.854
2016-02-03,1103.876
2016-02-04,1111.509
2016-02-05,1095.557
2016-02-08,1079.562
2016-02-09,1072.696
2016-02-10,1071.491
2016-02-11,1057.276
2016-02-12,1069.088
2016-02-15,1082.245
2016-02-16,1093.331
2016-02-17,1109.681
2016-02-18,1110.454
2016-02-19,1106.044
2016-02-22,1120.211
2016-02-23,1107.909
2016-02-24,1102.591
2016-02-25,1115.26
2016-02-26,1116.019
2016-02-29,1110.991
2016-03-01,1131.376
2016-03-02,1142.146
2016-03-03,1149.933
2016-03-04,1157.88
2016-03-07,1157.825
2016-03-08,1148.721
2016-03-09,1152.233
2016-03-10,1151.701
2016-03-11,1171.879
2016-03-14,1173.064
2016-03-15,1166.406
2016-03-16,1167.505
2016-03-17,1184.549
2016-03-18,1187.75
2016-03-21,1187.214
2016-03-22,1187.031
2016-03-23,1178.431
2016-03-24,1171.28
2016-03-25,1172.096
2016-03-28,1174.472
2016-03-29,1180.408
2016-03-30,1194.104
2016-03-31,1190.791
2016-04-01,1184.679
2016-04-04,1185.744
2016-04-05,1169.187
2016-04-06,1178.694
2016-04-07,1171.211
2016-04-08,1178.941
2016-04-11,1179.731
2016-04-12,1189.17
2016-04-13,1205.628
2016-04-14,1210.381
2016-04-15,1209.442
2016-04-18,1212.32
2016-04-19,1224.82
2016-04-20,1225.924
2016-04-21,1223.85
2016-04-22,1219.492
2016-04-25,1216.275
2016-04-26,1218.201
2016-04-27,1217.883
2016-04-28,1212.622
2016-04-29,1207.235
2016-05-02,1210.243
2016-05-03,1197.341
2016-05-04,1186.905
2016-05-05,1184.964
2016-05-06,1185.819
2016-05-09,1185.498
2016-05-10,1199.226
2016-05-11,1193.561
2016-05-12,1191.707
2016-05-13,1181.124
2016-05-16,1189.901
2016-05-17,1185.606
2016-05-18,1184.85
2016-05-19,1174.529
2016-05-20,1182.597
2016-05-23,1180.329
2016-05-24,1192.851
2016-05-25,1204.829
2016-05-26,1207.588
2016-05-27,1211.233
2016-05-30,1211.718
2016-05-31,1209.606
2016-06-01,1208.492
2016-06-02,1209.453
2016-06-03,1213.018
2016-06-06,1219.262
2016-06-07,1225.908
2016-06-08,1230.281
2016-06-09,1222.883
2016-06-10,1206.596
2016-06-13,1192.161
2016-06-14,1181.887
2016-06-15,1184.35
2016-06-16,1180.621
2016-06-17,1185.52
2016-06-20,1205.191
2016-06-21,1209.388
2016-06-22,1209.56
2016-06-23,1225.979
2016-06-24,1169.034
2016-06-27,1145.632
2016-06-28,1164.902
2016-06-29,1190.42
2016-06-30,1204.659
2016-07-01,1209.535
2016-07-04,1210.826
2016-07-05,1200.317
2016-07-06,1195.562
2016-07-07,1198.576
2016-07-08,1210.295
2016-07-11,1221.501
2016-07-12,1231.765
2016-07-13,1234.567
2016-07-14,1242.166
2016-07-15,1241.126
2016-07-18,1243.65
2016-07-19,1239.803
2016-07-20,1245.836
2016-07-21,1244.42
2016-07-22,1245.278
2016-07-25,1243.014
2016-07-26,1243.83
2016-07-27,1245.054
2016-07-28,1245.421
2016-07-29,1253.778
2016-08-01,1253.097
2016-08-02,1245.368
2016-08-03,1242.429
2016-08-04,1246.474
2016-08-05,1254.212
2016-08-08,1257.757
2016-08-09,1264.158
2016-08-10,1263.896
2016-08-11,1270.566
2016-08-12,1271.141
2016-08-15,1274.341
2016-08-16,1269.086
2016-08-17,1269.32
2016-08-18,1273.119
2016-08-19,1268.984
2016-08-22,1268.193
2016-08-23,1272.213
2016-08-24,1266.499
2016-08-25,1264.046
2016-08-26,1263.966
2016-08-29,1263.236
2016-08-30,1262.928
2016-08-31,1259.613
2016-09-01,1261.457
2016-09-02,1270.242
2016-09-05,1273.485
2016-09-06,1281.071
2016-09-07,1282.367
2016-09-08,1280.91
2016-09-09,1255.097
2016-09-12,1257.444
2016-09-13,1243.434
2016-09-14,1241.87
2016-09-15,1250.693
2016-09-16,1244.514
2016-09-19,1250.264
2016-09-20,1250.942
2016-09-21,1263.756
2016-09-22,1278.246
2016-09-23,1270.563
2016-09-26,1258.581
2016-09-27,1263.243
2016-09-28,1267.761
2016-09-29,1264.227
2016-09-30,1266.382
2016-10-03,1265.989
2016-10-04,1264.078
2016-10-05,1266.872
2016-10-06,1265.871
2016-10-07,1262.267
2016-10-10,1267.7
2016-10-11,1253.437
2016-10-12,1249.955
2016-10-13,1244.095
2016-10-14,1248.007
2016-10-17,1243.851
2016-10-18,1254.34
2016-10-19,1258.168
2016-10-20,1257.009
2016-10-21,1254.876
2016-10-24,1259.606
2016-10-25,1256.853
2016-10-26,1254.845
2016-10-27,1251.519
2016-10-28,1248.055
2016-10-31,1247.31
2016-11-01,1242.451
2016-11-02,1233.663
2016-11-03,1228.782
2016-11-04,1223.449
2016-11-07,1243.085
2016-11-08,1248.763
2016-11-09,1249.01
2016-11-10,1251.882
2016-11-11,1244.808
2016-11-14,1239.41
2016-11-15,1246.1
2016-11-16,1244.909
2016-11-17,1250.206
2016-11-18,1243.516
2016-11-21,1252.539
2016-11-22,1255.361
2016-11-23,1252.749
2016-11-24,1254.479
2016-11-25,1260.155
2016-11-28,1256.204
2016-11-29,1257.307
2016-11-30,1256.053
2016-12-01,1253.643
2016-12-02,1252.809
2016-12-05,1258.709
2016-12-06,1266.051
2016-12-07,1281.442
2016-12-08,1285.576
2016-12-09,1291.175
2016-12-12,1291.018
2016-12-13,1301.596
2016-12-14,1294.695
2016-12-15,1287.249
2016-12-16,1287.069
2016-12-19,1288.831
2016-12-20,1290.839
2016-12-21,1289.806
2016-12-22,1287.474
2016-12-23,1287.99
2016-12-26,1287.682
2016-12-27,1289.329
2016-12-28,1284.366
2016-12-29,1286.914
2016-12-30,1286.03
2017-01-02,1287.034
2017-01-03,1291.833
2017-01-04,1301.826
2017-01-05,1308.993
2017-01-06,1309.914
2017-01-09,1305.849
2017-01-10,1308.361
2017-01-11,1307.705
2017-01-12,1312.507
2017-01-13,1315.304
2017-01-16,1311.264
2017-01-17,1311.497
2017-01-18,1313.666
2017-01-19,1307.179
2017-01-20,1311.352
2017-01-23,1311.519
2017-01-24,1317.795
2017-01-25,1328.507
2017-01-26,1328.091
2017-01-27,1327.861
2017-01-30,1320.029
2017-01-31,1318.95
2017-02-01,1320.494
2017-02-02,1321.749
2017-02-03,1329.341
2017-02-06,1325.421
2017-02-07,1324.374
2017-02-08,1327.558
2017-02-09,1331.943
2017-02-10,1336.862
2017-02-13,1343.83
2017-02-14,1344.203
2017-02-15,1352.521
2017-02-16,1355.641
2017-02-17,1354.827
2017-02-20,1355.703
2017-02-21,1360.157
2017-02-22,1361.289
2017-02-23,1364.032
2017-02-24,1359.881
2017-02-27,1359.814
2017-02-28,1357.282
2017-03-01,1370.043
2017-03-02,1365.567
2017-03-03,1365.188
2017-03-06,1363.594
2017-03-07,1360.803
2017-03-08,1357.107
2017-03-09,1356.555
2017-03-10,1363.321
2017-03-13,1367.701
2017-03-14,1363.605
2017-03-15,1371.185
2017-03-16,1380.777
2017-03-17,1380.321
2017-03-20,1379.895
2017-03-21,1371.179
2017-03-22,1367.893
2017-03-23,1369.213
2017-03-24,1369.817
2017-03-27,1369.06
2017-03-28,1378.756
2017-03-29,1378.509
2017-03-30,1380.54
2017-03-31,1374.368
2017-04-03,1372.581
2017-04-04,1373.694
2017-04-05,1371.82
2017-04-06,1371.162
2017-04-07,1370.05
2017-04-10,1370.258
2017-04-11,1369.886
2017-04-12,1367.673
2017-04-13,1361.488
2017-04-14,1360.685
2017-04-17,1370.155
2017-04-18,1363.309
2017-04-19,1360.517
2017-04-20,1369.199
2017-04-21,1366.853
2017-04-24,1388.232
2017-04-25,1397.219
2017-04-26,1397.32
2017-04-27,1396.236
2017-04-28,1394.725
2017-05-01,1397.87
2017-05-02,1401.599
2017-05-03,1400.08
2017-05-04,1401.781
2017-05-05,1407.831
2017-05-08,1409.911
2017-05-09,1408.43
2017-05-10,1410.611
2017-05-11,1409.472
2017-05-12,1411.704
2017-05-15,1418.735
2017-05-16,1422.976
2017-05-17,1406.154
2017-05-18,1402.48
2017-05-19,1412.354
2017-05-22,1420.234
2017-05-23,1422.039
2017-05-24,1422.895
2017-05-25,1428.946
2017-05-26,1428.09
2017-05-29,1427.519
2017-05-30,1425.986
2017-05-31,1426.047
2017-06-01,1433.492
2017-06-02,1442.833
2017-06-05,1441.236
2017-06-06,1437.461
2017-06-07,1438.035
2017-06-08,1437.108
2017-06-09,1436.097
2017-06-12,1431.869
2017-06-13,1438.233
2017-06-14,1439.868
2017-06-15,1429.833
2017-06-16,1433.916
2017-06-19,1444.959
2017-06-20,1435.535
2017-06-21,1433.739
2017-06-22,1435.312
2017-06-23,1437.699
2017-06-26,1440.722
2017-06-27,1434.035
2017-06-28,1443.27
2017-06-29,1435.251
2017-06-30,1432.126
2017-07-03,1435.728
2017-07-04,1433.466
2017-07-05,1435.262
2017-07-06,1427.565
2017-07-07,1429.888
2017-07-10,1433.527
2017-07-11,1434.24
2017-07-12,1447.797
2017-07-13,1452.117
2017-07-14,1460.382
2017-07-17,1460.923
2017-07-18,1462.119
2017-07-19,1469.214
2017-07-20,1472.457
2017-07-21,1469.474
2017-07-24,1467.595
2017-07-25,1471.093
2017-07-26,1472.292
2017-07-27,1474.772
2017-07-28,1471.578
2017-07-31,1472.648
2017-08-01,1479.239
2017-08-02,1480.139
2017-08-03,1478.337
2017-08-04,1478.385
2017-08-07,1482.45
2017-08-08,1480.211
2017-08-09,1475.734
2017-08-10,1459.682
2017-08-11,1456.068
2017-08-14,1467.959
2017-08-15,1466.287
2017-08-16,1470.509
2017-08-17,1458.807
2017-08-18,1454.453
2017-08-21,1456.28
2017-08-22,1466.735
2017-08-23,1465.128
2017-08-24,1464.21
2017-08-25,1468.002
2017-08-28,1469.115
2017-08-29,1468.275
2017-08-30,1471.234
2017-08-31,1478.99
2017-09-01,1483.219
2017-09-04,1480.467
2017-09-05,1474.891
2017-09-06,1477.965
2017-09-07,1482.779
2017-09-08,1482.408
2017-09-11,1495.814
2017-09-12,1500.584
2017-09-13,1499.805
2017-09-14,1497.73
2017-09-15,1501.064
2017-09-18,1504.661
2017-09-19,1508.042
2017-09-20,1510.03
2017-09-21,1504.182
2017-09-22,1505.817
2017-09-25,1499.992
2017-09-26,1494.81
2017-09-27,1498.567
2017-09-28,1500.268
2017-09-29,1507.358
2017-10-02,1510.324
2017-10-03,1516.024
2017-10-04,1517.492
2017-10-05,1521.99
2017-10-06,1521.109
2017-10-09,1520.12
2017-10-10,1527.565
2017-10-11,1530.895
2017-10-12,1530.444
2017-10-13,1533.852
2017-10-16,1536.461
2017-10-17,1534.313
2017-10-18,1536.645
2017-10-19,1536.633
2017-10-20,1538.477
2017-10-23,1533.897
2017-10-24,1534.632
2017-10-25,1529.72
2017-10-26,1529.953
2017-10-27,1537.16
2017-10-30,1538.16
2017-10-31,1539.974
2017-11-01,1544.988
2017-11-02,1546.224
2017-11-03,1547.633
2017-11-06,1548.813
2017-11-07,1550.109
2017-11-08,1552.576
2017-11-09,1547.316
2017-11-10,1545.272
2017-11-13,1541.966
2017-11-14,1538.305
2017-11-15,1530.212
2017-11-16,1542.35
2017-11-17,1541.699
2017-11-20,1543.177
2017-11-21,1553.822
2017-11-22,1556.69
2017-11-23,1558.098
2017-11-24,1562.911
2017-11-27,1558.92
2017-11-28,1566.529
2017-11-29,1564.864
2017-11-30,1569.008
2017-12-01,1563.232
2017-12-04,1564.747
2017-12-05,1559.893
2017-12-06,1554.378
2017-12-07,1557.427
2017-12-08,1565.846
2017-12-11,1572.978
2017-12-12,1573.953
2017-12-13,1575.548
2017-12-14,1571.418
2017-12-15,1576.426
2017-12-18,1590.118
2017-12-19,1585.121
2017-12-20,1584.239
2017-12-21,1588.202
2017-12-22,1588.176
2017-12-25,1588.342
2017-12-26,1587.074
2017-12-27,1590.623
2017-12-28,1594.41
2017-12-29,1592.964
2018-01-01,1592.795
2018-01-02,1604.941
2018-01-03,1612.596
2018-01-04,1625.656
2018-01-05,1636.645
2018-01-08,1638.245
2018-01-09,1640.964
2018-01-10,1640.515
2018-01-11,1646.588
2018-01-12,1657.639
2018-01-15,1663.583
2018-01-16,1661.688
2018-01-17,1670.377
2018-01-18,1669.404
2018-01-19,1676.751
2018-01-22,1687.443
2018-01-23,1695.808
2018-01-24,1698.083
2018-01-25,1700.293
2018-01-26,1712.439
2018-01-29,1702.061
2018-01-30,1684.954
2018-01-31,1685.607
2018-02-01,1684.014
2018-02-02,1653.611
2018-02-05,1603.459
2018-02-06,1597.104
2018-02-07,1596.835
2018-02-08,1556.913
2018-02-09,1558.618
2018-02-12,1577.525
2018-02-13,1582.562
2018-02-14,1602.786
2018-02-15,1623.049
2018-02-16,1627.07
2018-02-19,1625.705
2018-02-20,1617.693
2018-02-21,1614.816
2018-02-22,1613.574
2018-02-23,1632.798
2018-02-26,1647.775
2018-02-27,1633.47
2018-02-28,1615.11
2018-03-01,1595.776
2018-03-02,1593.612
2018-03-05,1603.957
2018-03-06,1613.705
2018-03-07,1611.508
2018-03-08,1619.396
2018-03-09,1637.934
2018-03-12,1643.632
2018-03-13,1637.18
2018-03-14,1629.675
2018-03-15,1629.002
2018-03-16,1628.931
2018-03-19,1610.503
2018-03-20,1611.871
2018-03-21,1610.1
2018-03-22,1583.007
2018-03-23,1553.806
2018-03-26,1578.556
2018-03-27,1569.009
2018-03-28,1561.597
2018-03-29,1575.02
2018-03-30,1576.032
2018-04-02,1556.3
2018-04-03,1564.093
2018-04-04,1570.888
2018-04-05,1585.832
2018-04-06,1565.9
2018-04-09,1572.139
2018-04-10,1594.229
2018-04-11,1589.234
2018-04-12,1595.477
2018-04-13,1593.091
2018-04-16,1598.921
2018-04-17,1610.284
2018-04-18,1616.617
2018-04-19,1612.965
2018-04-20,1599.077
2018-04-23,1595.966
2018-04-24,1584.524
2018-04-25,1579.885
2018-04-26,1591.93
2018-04-27,1596.413
2018-04-30,1591.532
2018-05-01,1589.974
2018-05-02,1582.732
2018-05-03,1577.005
2018-05-04,1589.709
2018-05-07,1595.392
2018-05-08,1594.467
2018-05-09,1605.495
2018-05-10,1618.104
2018-05-11,1625.423
2018-05-14,1629.716
2018-05-15,1615.558
2018-05-16,1618.745
2018-05-17,1618.725
2018-05-18,1614.142
2018-05-21,1620.955
2018-05-22,1620.985
2018-05-23,1615.901
2018-05-24,1612.231
2018-05-25,1607.524
2018-05-28,1604.962
2018-05-29,1586.968
2018-05-30,1596.814
2018-05-31,1592.869
2018-06-01,1606.181
2018-06-04,1617.692
2018-06-05,1615.454
2018-06-06,1628.092
2018-06-07,1629.293
2018-06-08,1626.568
2018-06-11,1631.69
2018-06-12,1632.19
2018-06-13,1627.88
2018-06-14,1627.768
2018-06-15,1620.432
2018-06-18,1613.287
2018-06-19,1600.729
2018-06-20,1606.058
2018-06-21,1596.033
2018-06-22,1603.884
2018-06-25,1581.065
2018-06-26,1582.632
2018-06-27,1572.309
2018-06-28,1575.161
2018-06-29,1585.544
2018-07-02,1580.029
2018-07-03,1578.944
2018-07-04,1579.055
2018-07-05,1588.951
2018-07-06,1601.778
2018-07-09,1616.87
2018-07-10,1620.411
2018-07-11,1605.786
2018-07-12,1616.679
2018-07-13,1620.253
2018-07-16,1618.483
2018-07-17,1621.874
2018-07-18,1624.319
2018-07-19,1617.528
2018-07-20,1622.442
2018-07-23,1623.145
2018-07-24,1634.314
2018-07-25,1643.377
2018-07-26,1642.506
2018-07-27,1639.382
2018-07-30,1633.976
2018-07-31,1636.815
2018-08-01,1634.898
2018-08-02,1630.181
2018-08-03,1636.932
2018-08-06,1638.148
2018-08-07,1646.65
2018-08-08,1646.321
2018-08-09,1644.877
2018-08-10,1626.271
2018-08-13,1615.133
2018-08-14,1621.577
2018-08-15,1604.584
2018-08-16,1615.045
2018-08-17,1619.738
2018-08-20,1626.224
2018-08-21,1631.726
2018-08-22,1635.732
2018-08-23,1630.709
2018-08-24,1639.418
2018-08-27,1655.387
2018-08-28,1657.136
2018-08-29,1663.195
2018-08-30,1654.942
2018-08-31,1650.218
2018-09-03,1647.399
2018-09-04,1639.22
2018-09-05,1629.209
2018-09-06,1623.314
2018-09-07,1620.102
2018-09-10,1621.03
2018-09-11,1623.165
2018-09-12,1626.771
2018-09-13,1637.028
2018-09-14,1641.096
2018-09-17,1634.812
2018-09-18,1643.032
2018-09-19,1649.641
2018-09-20,1663.488
2018-09-21,1669.361
2018-09-24,1663.449
2018-09-25,1664.249
2018-09-26,1662.874
2018-09-27,1664.609
2018-09-28,1660.501
2018-10-01,1664.195
2018-10-02,1659.529
2018-10-03,1659.714
2018-10-04,1644.006
2018-10-05,1633.225
2018-10-08,1627.985
2018-10-09,1625.375
2018-10-10,1590.138
2018-10-11,1554.501
2018-10-12,1572.362
2018-10-15,1564.33
2018-10-16,1591.092
2018-10-17,1590.276
2018-10-18,1570.786
2018-10-19,1571.02
2018-10-22,1567.226
2018-10-23,1551.174
2018-10-24,1518.458
2018-10-25,1530.986
2018-10-26,1512.391
2018-10-29,1506.659
2018-10-30,1520.811
2018-10-31,1541.655
2018-11-01,1555.97
2018-11-02,1556.697
2018-11-05,1559.603
2018-11-06,1566.531
2018-11-07,1591.675
2018-11-08,1590.18
2018-11-09,1574.178
2018-11-12,1548.839
2018-11-13,1547.139
2018-11-14,1539.592
2018-11-15,1550.946
2018-11-16,1555.514
2018-11-19,1540.757
2018-11-20,1515.544
2018-11-21,1520.507
2018-11-22,1520.181
2018-11-23,1511.95
2018-11-26,1529.902
2018-11-27,1532.603
2018-11-28,1555.959
2018-11-29,1560.413
2018-11-30,1565.749
2018-12-03,1586.439
2018-12-04,1552.099
2018-12-05,1544.343
2018-12-06,1528.63
2018-12-07,1511.182
2018-12-10,1500.882
2018-12-11,1502.762
2018-12-12,1519.013
2018-12-13,1520.494
2018-12-14,1495.428
2018-12-17,1475.601
2018-12-18,1470.414
2018-12-19,1460.34
2018-12-20,1438.957
2018-12-21,1419.364
2018-12-24,1395.881
2018-12-25,1390.404
2018-12-26,1429.805
2018-12-27,1438.381
2018-12-28,1446.116
2018-12-31,1455.503
2019-01-01,1455.584
2019-01-02,1452.375
2019-01-03,1431.316
2019-01-04,1469.615
2019-01-07,1481.178
2019-01-08,1491.194
2019-01-09,1504.036
2019-01-10,1509.502
2019-01-11,1509.428
2019-01-14,1501.918
2019-01-15,1515.571
2019-01-16,1517.675
2019-01-17,1523.852
2019-01-18,1542.323
2019-01-21,1542.447
2019-01-22,1525.719
2019-01-23,1527.237
2019-01-24,1529.715
2019-01-25,1544.465
2019-01-28,1534.284
2019-01-29,1534.414
2019-01-30,1551.446
2019-01-31,1566.861
2019-02-01,1567.322
2019-02-04,1572.832
2019-02-05,1582.835
2019-02-06,1579.252
2019-02-07,1564.069
2019-02-08,1559.431
2019-02-11,1559.706
2019-02-12,1577.191
2019-02-13,1582.249
2019-02-14,1578.626
2019-02-15,1590.489
2019-02-18,1595.375
2019-02-19,1597.582
2019-02-20,1605.242
2019-02-21,1601.564
2019-02-22,1609.503
2019-02-25,1614.646
2019-02-26,1614.455
2019-02-27,1613.957
2019-02-28,1607.953
2019-03-01,1614.933
2019-03-04,1611.377
2019-03-05,1610.497
2019-03-06,1605.131
2019-03-07,1592.289
2019-03-08,1583.02
2019-03-11,1601.492
2019-03-12,1609.054
2019-03-13,1617.7
2019-03-14,1618.254
2019-03-15,1628.41
2019-03-18,1636.973
2019-03-19,1639.36
2019-03-20,1634.084
2019-03-21,1644.917
2019-03-22,1620.561
2019-03-25,1613.256
2019-03-26,1624.012
2019-03-27,1618.076
2019-03-28,1619.309
2019-03-29,1630.219
2019-04-01,1648.527
2019-04-02,1648.716
2019-04-03,1657.243
2019-04-04,1657.968
2019-04-05,1663.388
2019-04-08,1666.522
2019-04-09,1661.75
2019-04-10,1664.9
2019-04-11,1662.46
2019-04-12,1670.804
2019-04-15,1671.616
2019-04-16,1674.943
2019-04-17,1675.012
2019-04-18,1673.903
2019-04-19,1673.892
2019-04-22,1674.71
2019-04-23,1683.591
2019-04-24,1678.21
2019-04-25,1675.939
2019-04-26,1681.699
2019-04-29,1684.606
2019-04-30,1686.02
2019-05-01,1680.356
2019-05-02,1673.78
2019-05-03,1686.224
2019-05-06,1675.556
2019-05-07,1653.11
2019-05-08,1649.705
2019-05-09,1637.59
2019-05-10,1643.403
2019-05-13,1613.54
2019-05-14,1621.36
2019-05-15,1630.202
2019-05-16,1641.047
2019-05-17,1632.023
2019-05-20,1624.071
2019-05-21,1633.851
2019-05-22,1629.801
2019-05-23,1611.391
2019-05-24,1616.919
2019-05-27,1618.578
2019-05-28,1609.794
2019-05-29,1596.43
2019-05-30,1599.54
2019-05-31,1584.892
2019-06-03,1585.45
2019-06-04,1607.558
2019-06-05,1619.209
2019-06-06,1625.589
2019-06-07,1642.626
2019-06-10,1651.379
2019-06-11,1656.3
2019-06-12,1651.066
2019-06-13,1652.146
2019-06-14,1647.319
2019-06-17,1647.173
2019-06-18,1663.725
2019-06-19,1673.443
2019-06-20,1691.732
2019-06-21,1688.87
2019-06-24,1689.346
2019-06-25,1677.296
2019-06-26,1675.151
2019-06-27,1681.82
2019-06-28,1689.091
2019-07-01,1700.496
2019-07-02,1705.628
2019-07-03,1714.788
2019-07-04,1717.036
2019-07-05,1709.793
2019-07-08,1700.072
2019-07-09,1699.412
2019-07-10,1706.521
2019-07-11,1710.778
2019-07-12,1714.497
2019-07-15,1717.066
2019-07-16,1712.901
2019-07-17,1704.686
2019-07-18,1704.891
2019-07-19,1702.988
2019-07-22,1705.215
2019-07-23,1713.577
2019-07-24,1718.296
2019-07-25,1711.065
2019-07-26,1716.629
2019-07-29,1714.187
2019-07-30,1707.38
2019-07-31,1694.856
2019-08-01,1683.085
2019-08-02,1663.621
2019-08-05,1621.503
2019-08-06,1629.698
2019-08-07,1632.525
2019-08-08,1658.091
2019-08-09,1649.856
2019-08-12,1637.032
2019-08-13,1648.709
2019-08-14,1614.861
2019-08-15,1613.448
2019-08-16,1632.546
2019-08-19,1650.294
2019-08-20,1641.863
2019-08-21,1653.023
2019-08-22,1648.962
2019-08-23,1622.318
2019-08-26,1628.42
2019-08-27,1628.5
2019-08-28,1634.173
2019-08-29,1650.075
2019-08-30,1656.291
2019-09-02,1655.127
2019-09-03,1646.303
2019-09-04,1665.54
2019-09-05,1685.086
2019-09-06,1689.151
2019-09-09,1689.622
2019-09-10,1689.854
2019-09-11,1701.662
2019-09-12,1708.123
2019-09-13,1711.627
2019-09-16,1704.049
2019-09-17,1706.509
2019-09-18,1706.996
2019-09-19,1709.127
2019-09-20,1705.135
2019-09-23,1701.378
2019-09-24,1692.048
2019-09-25,1693.173
2019-09-26,1693.079
2019-09-27,1687.301
2019-09-30,1690.64
2019-10-01,1675.184
2019-10-02,1647.631
2019-10-03,1655.593
2019-10-04,1672.306
2019-10-07,1670.148
2019-10-08,1651.616
2019-10-09,1661.443
2019-10-10,1671.185
2019-10-11,1693.382
2019-10-14,1691.994
2019-10-15,1706.905
2019-10-16,1707.052
2019-10-17,1712.008
2019-10-18,1706.041
2019-10-21,1716.674
2019-10-22,1714.374
2019-10-23,1716.594
2019-10-24,1722.627
2019-10-25,1727.56
2019-10-28,1735.04
2019-10-29,1735.604
