Date,DENMARK IMI IMI (Large+Mid+Small Cap)
2010-08-31,758.321
2010-09-01,788.093
2010-09-02,785.203
2010-09-03,792.002
2010-09-06,793.409
2010-09-07,783.943
2010-09-08,785.595
2010-09-09,797.546
2010-09-10,799.572
2010-09-13,814.732
2010-09-14,821.15
2010-09-15,819.39
2010-09-16,816.962
2010-09-17,813.02
2010-09-20,819.459
2010-09-21,825.745
2010-09-22,843.91
2010-09-23,836.216
2010-09-24,851.737
2010-09-27,847.21
2010-09-28,850.238
2010-09-29,852.223
2010-09-30,858.49
2010-10-01,854.841
2010-10-04,842.358
2010-10-05,858.716
2010-10-06,874.531
2010-10-07,878.143
2010-10-08,871.19
2010-10-11,879.063
2010-10-12,875.665
2010-10-13,899.472
2010-10-14,897.961
2010-10-15,887.589
2010-10-18,870.044
2010-10-19,848.84
2010-10-20,887.286
2010-10-21,899.586
2010-10-22,890.299
2010-10-25,900.839
2010-10-26,879.542
2010-10-27,876.369
2010-10-28,891.02
2010-10-29,888.5
2010-11-01,888.708
2010-11-02,902.135
2010-11-03,902.715
2010-11-04,925.621
2010-11-05,911.409
2010-11-08,902.382
2010-11-09,908.88
2010-11-10,893.756
2010-11-11,892.411
2010-11-12,891.982
2010-11-15,889.448
2010-11-16,876.489
2010-11-17,876.047
2010-11-18,885.177
2010-11-19,892.155
2010-11-22,886.567
2010-11-23,870.956
2010-11-24,872.691
2010-11-25,867.906
2010-11-26,855.566
2010-11-29,836.314
2010-11-30,834.825
2010-12-01,855.265
2010-12-02,875.841
2010-12-03,883.768
2010-12-06,881.379
2010-12-07,891.557
2010-12-08,883.991
2010-12-09,871.842
2010-12-10,893.401
2010-12-13,908.768
2010-12-14,909.572
2010-12-15,907.703
2010-12-16,896.454
2010-12-17,904.514
2010-12-20,896.808
2010-12-21,901.611
2010-12-22,896.363
2010-12-23,905.662
2010-12-24,909.257
2010-12-27,907.162
2010-12-28,911.555
2010-12-29,911.211
2010-12-30,917.7
2010-12-31,927.257
2011-01-03,930.462
2011-01-04,939.002
2011-01-05,927.189
2011-01-06,924.085
2011-01-07,910.891
2011-01-10,914.492
2011-01-11,922.574
2011-01-12,927.745
2011-01-13,930.136
2011-01-14,933.43
2011-01-17,928.196
2011-01-18,956.91
2011-01-19,955.683
2011-01-20,936.572
2011-01-21,941.536
2011-01-24,951.272
2011-01-25,950.621
2011-01-26,956.999
2011-01-27,966.186
2011-01-28,955.004
2011-01-31,951.079
2011-02-01,968.237
2011-02-02,958.506
2011-02-03,942.575
2011-02-04,938.804
2011-02-07,941.692
2011-02-08,949.904
2011-02-09,965.203
2011-02-10,945.602
2011-02-11,948.167
2011-02-14,955.617
2011-02-15,959.055
2011-02-16,958.289
2011-02-17,957.409
2011-02-18,965.859
2011-02-21,961.438
2011-02-22,962.475
2011-02-23,961.873
2011-02-24,961.363
2011-02-25,975.898
2011-02-28,987.017
2011-03-01,981.813
2011-03-02,979.254
2011-03-03,991.608
2011-03-04,993.19
2011-03-07,992.286
2011-03-08,985.253
2011-03-09,990.291
2011-03-10,971.145
2011-03-11,963.716
2011-03-14,968.828
2011-03-15,946.097
2011-03-16,941.755
2011-03-17,954.389
2011-03-18,983.745
2011-03-21,985.01
2011-03-22,982.838
2011-03-23,980.332
2011-03-24,993.686
2011-03-25,988.021
2011-03-28,984.69
2011-03-29,983.683
2011-03-30,1001.027
2011-03-31,1007.172
2011-04-01,1007.958
2011-04-04,1013.913
2011-04-05,1017.689
2011-04-06,1031.821
2011-04-07,1019.514
2011-04-08,1033.392
2011-04-11,1033.478
2011-04-12,1025.849
2011-04-13,1028.014
2011-04-14,1018.277
2011-04-15,1015.391
2011-04-18,990.951
2011-04-19,999.985
2011-04-20,1031.156
2011-04-21,1035.457
2011-04-22,1035.457
2011-04-25,1034.709
2011-04-26,1034.604
2011-04-27,1023.427
2011-04-28,1035.889
2011-04-29,1047.402
2011-05-02,1063.406
2011-05-03,1049.933
2011-05-04,1040.749
2011-05-05,1013.464
2011-05-06,1016.863
2011-05-09,999.09
2011-05-10,1001.019
2011-05-11,1002.685
2011-05-12,997.143
2011-05-13,1006.008
2011-05-16,1008.485
2011-05-17,997.256
2011-05-18,1002.377
2011-05-19,1006.303
2011-05-20,999.465
2011-05-23,974.292
2011-05-24,981.682
2011-05-25,979.332
2011-05-26,971.223
2011-05-27,986.473
2011-05-30,989.809
2011-05-31,1000.916
2011-06-01,1001.347
2011-06-02,1002.278
2011-06-03,1011.09
2011-06-06,1003.388
2011-06-07,1004.104
2011-06-08,979.093
2011-06-09,975.948
2011-06-10,963.695
2011-06-13,964.818
2011-06-14,975.605
2011-06-15,945.338
2011-06-16,914.758
2011-06-17,926.295
2011-06-20,911.397
2011-06-21,930.11
2011-06-22,927.169
2011-06-23,895.217
2011-06-24,899.156
2011-06-27,905.344
2011-06-28,912.166
2011-06-29,931.992
2011-06-30,954.182
2011-07-01,964.401
2011-07-04,975.951
2011-07-05,970.407
2011-07-06,952.734
2011-07-07,961.331
2011-07-08,952.429
2011-07-11,921.248
2011-07-12,911.459
2011-07-13,934.817
2011-07-14,927.812
2011-07-15,929.279
2011-07-18,915.357
2011-07-19,930.899
2011-07-20,931.604
2011-07-21,950.58
2011-07-22,958.514
2011-07-25,951.14
2011-07-26,951.063
2011-07-27,936.895
2011-07-28,927.757
2011-07-29,920.745
2011-08-01,905.577
2011-08-02,880.906
2011-08-03,867.416
2011-08-04,839.652
2011-08-05,813.655
2011-08-08,786.77
2011-08-09,804.2
2011-08-10,782.601
2011-08-11,785.033
2011-08-12,805.917
2011-08-15,836.207
2011-08-16,818.314
2011-08-17,816.578
2011-08-18,770.828
2011-08-19,767.353
2011-08-22,756.972
2011-08-23,745.353
2011-08-24,750.428
2011-08-25,735.562
2011-08-26,739.143
2011-08-29,769.911
2011-08-30,765.828
2011-08-31,792.057
2011-09-01,790.023
2011-09-02,764.673
2011-09-05,736.247
2011-09-06,734.194
2011-09-07,758.467
2011-09-08,762.723
2011-09-09,726.658
2011-09-12,699.697
2011-09-13,704.033
2011-09-14,709.477
2011-09-15,737.989
2011-09-16,732.315
2011-09-19,709.042
2011-09-20,728.911
2011-09-21,730.407
2011-09-22,697.184
2011-09-23,698.941
2011-09-26,701.77
2011-09-27,738.642
2011-09-28,727.52
2011-09-29,735.641
2011-09-30,717.378
2011-10-03,708.781
2011-10-04,694.618
2011-10-05,698.091
2011-10-06,702.308
2011-10-07,708.723
2011-10-10,730.995
2011-10-11,722.917
2011-10-12,747.724
2011-10-13,734.659
2011-10-14,743.114
2011-10-17,723.666
2011-10-18,725.503
2011-10-19,726.326
2011-10-20,719.649
2011-10-21,744.169
2011-10-24,753.583
2011-10-25,757.584
2011-10-26,758.747
2011-10-27,804.939
2011-10-28,812.766
2011-10-31,774.826
2011-11-01,739.935
2011-11-02,745.483
2011-11-03,758.735
2011-11-04,762.345
2011-11-07,764.571
2011-11-08,778.968
2011-11-09,763.809
2011-11-10,756.558
2011-11-11,779.011
2011-11-14,778.669
2011-11-15,774.329
2011-11-16,775.78
2011-11-17,772.858
2011-11-18,768.042
2011-11-21,751.426
2011-11-22,747.897
2011-11-23,736.846
2011-11-24,728.778
2011-11-25,732.134
2011-11-28,752.586
2011-11-29,756.277
2011-11-30,790.269
2011-12-01,775.946
2011-12-02,784.012
2011-12-05,790.511
2011-12-06,786.276
2011-12-07,787.436
2011-12-08,775.375
2011-12-09,775.117
2011-12-12,758.953
2011-12-13,758.323
2011-12-14,732.193
2011-12-15,739.61
2011-12-16,740.19
2011-12-19,742.289
2011-12-20,757.401
2011-12-21,753.81
2011-12-22,749.205
2011-12-23,757.226
2011-12-26,757.226
2011-12-27,760.168
2011-12-28,756.367
2011-12-29,756.318
2011-12-30,768.428
2012-01-02,784.533
2012-01-03,792.88
2012-01-04,771.907
2012-01-05,776.557
2012-01-06,769.853
2012-01-09,781.416
2012-01-10,789.176
2012-01-11,776.73
2012-01-12,784.713
2012-01-13,775.999
2012-01-16,784.549
2012-01-17,790.43
2012-01-18,796.854
2012-01-19,806.027
2012-01-20,801.38
2012-01-23,810.455
2012-01-24,799.146
2012-01-25,801.354
2012-01-26,820.851
2012-01-27,811.515
2012-01-30,803.206
2012-01-31,814.949
2012-02-01,837.2
2012-02-02,850.668
2012-02-03,865.128
2012-02-06,860.535
2012-02-07,880.788
2012-02-08,884.092
2012-02-09,889.093
2012-02-10,881.292
2012-02-13,896.987
2012-02-14,885.251
2012-02-15,902.464
2012-02-16,891.477
2012-02-17,903.67
2012-02-20,922.989
2012-02-21,916.045
2012-02-22,909.832
2012-02-23,918.122
2012-02-24,933.108
2012-02-27,916.979
2012-02-28,930.25
2012-02-29,925.009
2012-03-01,928.142
2012-03-02,919.535
2012-03-05,918.95
2012-03-06,888.463
2012-03-07,895.176
2012-03-08,907.99
2012-03-09,914.655
2012-03-12,916.22
2012-03-13,921.46
2012-03-14,912.567
2012-03-15,914.104
2012-03-16,923.901
2012-03-19,927.649
2012-03-20,923.821
2012-03-21,921.027
2012-03-22,914.309
2012-03-23,915.856
2012-03-26,931.395
2012-03-27,917.419
2012-03-28,921.951
2012-03-29,899.315
2012-03-30,913.328
2012-04-02,942.81
2012-04-03,958.036
2012-04-04,920.283
2012-04-05,916.405
2012-04-06,916.405
2012-04-09,916.937
2012-04-10,909.713
2012-04-11,909.713
2012-04-12,925.685
2012-04-13,915.832
2012-04-16,923.531
2012-04-17,939.802
2012-04-18,937.748
2012-04-19,944.95
2012-04-20,948.391
2012-04-23,927.09
2012-04-24,934.021
2012-04-25,935.082
2012-04-26,937.284
2012-04-27,933.118
2012-04-30,940.148
2012-05-01,940.487
2012-05-02,935.743
2012-05-03,948.458
2012-05-04,945.732
2012-05-07,929.751
2012-05-08,921.883
2012-05-09,901.173
2012-05-10,907.609
2012-05-11,911.354
2012-05-14,883.12
2012-05-15,870.603
2012-05-16,871.371
2012-05-17,869.152
2012-05-18,870.066
2012-05-21,876.87
2012-05-22,885.595
2012-05-23,856.111
2012-05-24,859.582
2012-05-25,863.385
2012-05-28,865.213
2012-05-29,864.526
2012-05-30,838.166
2012-05-31,829.944
2012-06-01,805.676
2012-06-04,805.855
2012-06-05,803.632
2012-06-06,827.4
2012-06-07,844.948
2012-06-08,825.341
2012-06-11,839.107
2012-06-12,832.907
2012-06-13,840.119
2012-06-14,836.303
2012-06-15,843.169
2012-06-18,844.322
2012-06-19,863.932
2012-06-20,867.921
2012-06-21,859.627
2012-06-22,852.145
2012-06-25,836.658
2012-06-26,829.042
2012-06-27,837.465
2012-06-28,837.453
2012-06-29,877.02
2012-07-02,879.536
2012-07-03,893.336
2012-07-04,888.156
2012-07-05,884.285
2012-07-06,875.261
2012-07-09,871.166
2012-07-10,879.142
2012-07-11,871.838
2012-07-12,864.989
2012-07-13,872.593
2012-07-16,881.846
2012-07-17,881.263
2012-07-18,889.795
2012-07-19,901.861
2012-07-20,888.055
2012-07-23,866.772
2012-07-24,866.706
2012-07-25,873.736
2012-07-26,896.883
2012-07-27,921.477
2012-07-30,915.051
2012-07-31,918.84
2012-08-01,912.762
2012-08-02,898.354
2012-08-03,924.837
2012-08-06,934.694
2012-08-07,936.118
2012-08-08,929.113
2012-08-09,935.058
2012-08-10,930.49
2012-08-13,933.029
2012-08-14,946.824
2012-08-15,949.305
2012-08-16,948.04
2012-08-17,937.057
2012-08-20,941.909
2012-08-21,951.752
2012-08-22,944.13
2012-08-23,954.631
2012-08-24,943.108
2012-08-27,946.854
2012-08-28,946.812
2012-08-29,948.022
2012-08-30,944.077
2012-08-31,956.258
2012-09-03,962.812
2012-09-04,953.236
2012-09-05,962.188
2012-09-06,977.444
2012-09-07,983.994
2012-09-10,979.432
2012-09-11,985.021
2012-09-12,976.954
2012-09-13,969.895
2012-09-14,993.268
2012-09-17,989.049
2012-09-18,984.169
2012-09-19,987.514
2012-09-20,990.889
2012-09-21,1002.282
2012-09-24,996.99
2012-09-25,1004.077
2012-09-26,981.234
2012-09-27,983.113
2012-09-28,982.382
2012-10-01,997.368
2012-10-02,1000.941
2012-10-03,997.471
2012-10-04,1011.242
2012-10-05,1022.227
2012-10-08,1012.694
2012-10-09,998.772
2012-10-10,991.435
2012-10-11,992.457
2012-10-12,987.549
2012-10-15,995.598
2012-10-16,1012.685
2012-10-17,1018.374
2012-10-18,1018.258
2012-10-19,1019.99
2012-10-22,1020.997
2012-10-23,1002.606
2012-10-24,1001.841
2012-10-25,1006.059
2012-10-26,988.025
2012-10-29,988.467
2012-10-30,984.534
2012-10-31,976.616
2012-11-01,974.105
2012-11-02,975.693
2012-11-05,969.922
2012-11-06,941.286
2012-11-07,943.236
2012-11-08,935.407
2012-11-09,965.828
2012-11-12,960.535
2012-11-13,956.862
2012-11-14,956.69
2012-11-15,945.804
2012-11-16,936.565
2012-11-19,949.822
2012-11-20,956.124
2012-11-21,959.288
2012-11-22,974.108
2012-11-23,983.737
2012-11-26,977.789
2012-11-27,978.455
2012-11-28,972.125
2012-11-29,985.886
2012-11-30,988.375
2012-12-03,999.986
2012-12-04,999.341
2012-12-05,1000.847
2012-12-06,1000.474
2012-12-07,999.064
2012-12-10,1000.325
2012-12-11,1011.923
2012-12-12,1012.16
2012-12-13,1009.843
2012-12-14,1013.181
2012-12-17,1005.817
2012-12-18,1007.912
2012-12-19,1014.81
2012-12-20,1016.549
2012-12-21,1014.757
2012-12-24,1016.328
2012-12-25,1016.328
2012-12-26,1018.76
2012-12-27,1020.108
2012-12-28,1016.394
2012-12-31,1013.502
2013-01-01,1013.502
2013-01-02,1038.44
2013-01-03,1031.404
2013-01-04,1036.327
2013-01-07,1042.515
2013-01-08,1047.999
2013-01-09,1051.481
2013-01-10,1067.575
2013-01-11,1079.814
2013-01-14,1078.411
2013-01-15,1086.076
2013-01-16,1088.11
2013-01-17,1097.971
2013-01-18,1090.07
2013-01-21,1101.311
2013-01-22,1100.664
2013-01-23,1106.226
2013-01-24,1111.879
2013-01-25,1130.652
2013-01-28,1123.802
2013-01-29,1125.895
2013-01-30,1136.252
2013-01-31,1124.798
2013-02-01,1159.767
2013-02-04,1148.212
2013-02-05,1154.267
2013-02-06,1153.981
2013-02-07,1144.93
2013-02-08,1150.523
2013-02-11,1075.792
2013-02-12,1087.036
2013-02-13,1094.676
2013-02-14,1095.577
2013-02-15,1097.857
2013-02-18,1091.311
2013-02-19,1102.682
2013-02-20,1116.36
2013-02-21,1095.456
2013-02-22,1097.47
2013-02-25,1109.663
2013-02-26,1100.893
2013-02-27,1100.983
2013-02-28,1105.52
2013-03-01,1103.826
2013-03-04,1120.198
2013-03-05,1133.226
2013-03-06,1122.645
2013-03-07,1119.348
2013-03-08,1113.966
2013-03-11,1120.961
2013-03-12,1120.673
2013-03-13,1117.114
2013-03-14,1117.882
2013-03-15,1126.568
2013-03-18,1095.926
2013-03-19,1092.091
2013-03-20,1092.126
2013-03-21,1089.962
2013-03-22,1090.795
2013-03-25,1085.912
2013-03-26,1088.087
2013-03-27,1073.639
2013-03-28,1078.429
2013-03-29,1078.429
2013-04-01,1078.912
2013-04-02,1090.229
2013-04-03,1097.499
2013-04-04,1082.433
2013-04-05,1078.091
2013-04-08,1090.49
2013-04-09,1092.661
2013-04-10,1104.916
2013-04-11,1117.079
2013-04-12,1106.321
2013-04-15,1103.181
2013-04-16,1099.423
2013-04-17,1080.407
2013-04-18,1080.818
2013-04-19,1085.171
2013-04-22,1080.349
2013-04-23,1091.02
2013-04-24,1100.802
2013-04-25,1104.661
2013-04-26,1106.437
2013-04-29,1115.125
2013-04-30,1123.627
2013-05-01,1119.197
2013-05-02,1111.266
2013-05-03,1116.981
2013-05-06,1118.207
2013-05-07,1121.417
2013-05-08,1137.577
2013-05-09,1130.832
2013-05-10,1119.97
2013-05-13,1131.965
2013-05-14,1142.257
2013-05-15,1134.655
2013-05-16,1130.184
2013-05-17,1119.689
2013-05-20,1122.422
2013-05-21,1124.898
2013-05-22,1128.281
2013-05-23,1109.875
2013-05-24,1115.377
2013-05-27,1120.841
2013-05-28,1123.775
2013-05-29,1115.086
2013-05-30,1124.701
2013-05-31,1099.131
2013-06-03,1101.349
2013-06-04,1112.568
2013-06-05,1113.828
2013-06-06,1104.954
2013-06-07,1103.659
2013-06-10,1107.029
2013-06-11,1104.975
2013-06-12,1113.853
2013-06-13,1107.363
2013-06-14,1112.228
2013-06-17,1103.382
2013-06-18,1105.991
2013-06-19,1095.917
2013-06-20,1059.472
2013-06-21,1051.794
2013-06-24,1026.804
2013-06-25,1044.033
2013-06-26,1054.051
2013-06-27,1070.896
2013-06-28,1056.472
2013-07-01,1073.481
2013-07-02,1074.384
2013-07-03,1062.721
2013-07-04,1076.834
2013-07-05,1072.951
2013-07-08,1087.773
2013-07-09,1078.875
2013-07-10,1096.619
2013-07-11,1116.579
2013-07-12,1119.442
2013-07-15,1116.416
2013-07-16,1114.083
2013-07-17,1122.451
2013-07-18,1123.072
2013-07-19,1121.744
2013-07-22,1123.764
2013-07-23,1133.281
2013-07-24,1146.307
2013-07-25,1139.241
2013-07-26,1140.403
2013-07-29,1144.582
2013-07-30,1148.733
2013-07-31,1151.192
2013-08-01,1174.946
2013-08-02,1178.876
2013-08-05,1182.216
2013-08-06,1176.066
2013-08-07,1169.63
2013-08-08,1182.108
2013-08-09,1185.139
2013-08-12,1185.797
2013-08-13,1192.078
2013-08-14,1192.428
2013-08-15,1185.198
2013-08-16,1204.742
2013-08-19,1206.227
2013-08-20,1207.695
2013-08-21,1199.907
2013-08-22,1199.11
2013-08-23,1203.057
2013-08-26,1202.065
2013-08-27,1185.916
2013-08-28,1174.935
2013-08-29,1171.515
2013-08-30,1156.452
2013-09-02,1175.786
2013-09-03,1161.355
2013-09-04,1162.707
2013-09-05,1156.374
2013-09-06,1156.707
2013-09-09,1172.603
2013-09-10,1194.012
2013-09-11,1197.173
2013-09-12,1197.306
2013-09-13,1189.602
2013-09-16,1211.071
2013-09-17,1208.142
2013-09-18,1209.422
2013-09-19,1244.146
2013-09-20,1242.779
2013-09-23,1224.95
2013-09-24,1227.08
2013-09-25,1219.279
2013-09-26,1220.127
2013-09-27,1229.816
2013-09-30,1222.356
2013-10-01,1224.111
2013-10-02,1224.611
2013-10-03,1231.448
2013-10-04,1226.062
2013-10-07,1224.718
2013-10-08,1222.431
2013-10-09,1205.486
2013-10-10,1227.621
2013-10-11,1232.612
2013-10-14,1236.9
2013-10-15,1228.261
2013-10-16,1245.661
2013-10-17,1265.068
2013-10-18,1270.809
2013-10-21,1276.83
2013-10-22,1302.314
2013-10-23,1301.034
2013-10-24,1311.446
2013-10-25,1304.55
2013-10-28,1299.158
2013-10-29,1304.792
2013-10-30,1302.782
2013-10-31,1253.143
2013-11-01,1247.191
2013-11-04,1250.874
2013-11-05,1238.847
2013-11-06,1265.884
2013-11-07,1253.395
2013-11-08,1245.363
2013-11-11,1255.653
2013-11-12,1250.439
2013-11-13,1250.121
2013-11-14,1263.723
2013-11-15,1268.135
2013-11-18,1281.846
2013-11-19,1272.158
2013-11-20,1259.305
2013-11-21,1261.571
2013-11-22,1261.541
2013-11-25,1266.806
2013-11-26,1268.794
2013-11-27,1276.537
2013-11-28,1299.787
2013-11-29,1306.698
2013-12-02,1301.321
2013-12-03,1297.312
2013-12-04,1279.828
2013-12-05,1290.536
2013-12-06,1292.404
2013-12-09,1299.97
2013-12-10,1302.206
2013-12-11,1304.623
2013-12-12,1286.231
2013-12-13,1280.864
2013-12-16,1288.911
2013-12-17,1279.212
2013-12-18,1291.517
2013-12-19,1305.899
2013-12-20,1319.641
2013-12-23,1325.272
2013-12-24,1321.63
2013-12-25,1321.63
2013-12-26,1324.055
2013-12-27,1346.87
2013-12-30,1356.23
2013-12-31,1352.723
2014-01-01,1352.723
2014-01-02,1350.694
2014-01-03,1362.59
2014-01-06,1369.939
2014-01-07,1381.066
2014-01-08,1385.203
2014-01-09,1389.588
2014-01-10,1407.871
2014-01-13,1405.906
2014-01-14,1406.717
2014-01-15,1404.393
2014-01-16,1405.545
2014-01-17,1401.132
2014-01-20,1404.948
2014-01-21,1413.55
2014-01-22,1407.334
2014-01-23,1411.756
2014-01-24,1393.413
2014-01-27,1360.246
2014-01-28,1367.49
2014-01-29,1356.052
2014-01-30,1380.139
2014-01-31,1390.401
2014-02-03,1395.344
2014-02-04,1375.548
2014-02-05,1403.077
2014-02-06,1432.427
2014-02-07,1451.271
2014-02-10,1464.147
2014-02-11,1468.529
2014-02-12,1463.197
2014-02-13,1478.341
2014-02-14,1490.622
2014-02-17,1495.478
2014-02-18,1499.178
2014-02-19,1512.953
2014-02-20,1505.854
2014-02-21,1523.608
2014-02-24,1539.525
2014-02-25,1583.354
2014-02-26,1562.059
2014-02-27,1554.393
2014-02-28,1581.233
2014-03-03,1539.086
2014-03-04,1573.27
2014-03-05,1573.941
2014-03-06,1582.164
2014-03-07,1573.582
2014-03-10,1559.472
2014-03-11,1558.163
2014-03-12,1539.346
2014-03-13,1538.496
2014-03-14,1512.316
2014-03-17,1523.759
2014-03-18,1537.728
2014-03-19,1531.535
2014-03-20,1510.173
2014-03-21,1508.138
2014-03-24,1498.711
2014-03-25,1503.035
2014-03-26,1515.571
2014-03-27,1521.218
2014-03-28,1542.346
2014-03-31,1557.723
2014-04-01,1564.257
2014-04-02,1572.296
2014-04-03,1562.712
2014-04-04,1563.951
2014-04-07,1544.456
2014-04-08,1527.917
2014-04-09,1550.212
2014-04-10,1543.266
2014-04-11,1522.675
2014-04-14,1500.522
2014-04-15,1492.986
2014-04-16,1519.927
2014-04-17,1523.11
2014-04-18,1523.11
2014-04-21,1519.66
2014-04-22,1564.931
2014-04-23,1565.94
2014-04-24,1559.669
2014-04-25,1550.954
2014-04-28,1558.865
2014-04-29,1568.615
2014-04-30,1576.748
2014-05-01,1571.97
2014-05-02,1574.411
2014-05-05,1573.888
2014-05-06,1578.983
2014-05-07,1567.42
2014-05-08,1562.258
2014-05-09,1564.271
2014-05-12,1583.956
2014-05-13,1575.587
2014-05-14,1575.604
2014-05-15,1564.56
2014-05-16,1563.153
2014-05-19,1558.54
2014-05-20,1568.463
2014-05-21,1582.526
2014-05-22,1588.709
2014-05-23,1576.368
2014-05-26,1593.828
2014-05-27,1592.478
2014-05-28,1583.973
2014-05-29,1586.083
2014-05-30,1589.65
2014-06-02,1588.133
2014-06-03,1586.67
2014-06-04,1601.338
2014-06-05,1600.856
2014-06-06,1616.439
2014-06-09,1611.051
2014-06-10,1625.617
2014-06-11,1614.109
2014-06-12,1630.963
2014-06-13,1619.076
2014-06-16,1626.91
2014-06-17,1623.85
2014-06-18,1634.175
2014-06-19,1644.736
2014-06-20,1634.518
2014-06-23,1634.023
2014-06-24,1625.539
2014-06-25,1616.61
2014-06-26,1620.77
2014-06-27,1631.398
2014-06-30,1641.343
2014-07-01,1644.735
2014-07-02,1653.908
2014-07-03,1654.354
2014-07-04,1645.993
2014-07-07,1637.268
2014-07-08,1618.952
2014-07-09,1610.987
2014-07-10,1598.101
2014-07-11,1605.43
2014-07-14,1623.754
2014-07-15,1609.861
2014-07-16,1622.961
2014-07-17,1618.785
2014-07-18,1601.53
2014-07-21,1592.537
2014-07-22,1615.696
2014-07-23,1615.338
2014-07-24,1611.279
2014-07-25,1610.933
2014-07-28,1606.957
2014-07-29,1611.862
2014-07-30,1609.466
2014-07-31,1596.579
2014-08-01,1572.485
2014-08-04,1573.277
2014-08-05,1586.985
2014-08-06,1564.3
2014-08-07,1546.079
2014-08-08,1531.125
2014-08-11,1556.102
2014-08-12,1556.548
2014-08-13,1566.407
2014-08-14,1563.677
2014-08-15,1559.821
2014-08-18,1576.844
2014-08-19,1588.803
2014-08-20,1586.004
2014-08-21,1586.808
2014-08-22,1572.879
2014-08-25,1582.894
2014-08-26,1587.233
2014-08-27,1593.547
2014-08-28,1580.168
2014-08-29,1576.241
2014-09-01,1573.058
2014-09-02,1572.3
2014-09-03,1584.065
2014-09-04,1566.26
2014-09-05,1555.713
2014-09-08,1565.262
2014-09-09,1570.905
2014-09-10,1572.285
2014-09-11,1579.169
2014-09-12,1595.715
2014-09-15,1595.777
2014-09-16,1581.947
2014-09-17,1606.684
2014-09-18,1615.355
2014-09-19,1610.872
2014-09-22,1605.441
2014-09-23,1590.239
2014-09-24,1577.276
2014-09-25,1572.247
2014-09-26,1577.979
2014-09-29,1572.7
2014-09-30,1563.294
2014-10-01,1561.157
2014-10-02,1537.653
2014-10-03,1535.463
2014-10-06,1532.01
2014-10-07,1509.801
2014-10-08,1485.596
2014-10-09,1482.301
2014-10-10,1442.468
2014-10-13,1441.636
2014-10-14,1446.256
2014-10-15,1423.966
2014-10-16,1397.754
2014-10-17,1450.615
2014-10-20,1460.49
2014-10-21,1483.56
2014-10-22,1506.36
2014-10-23,1516.175
2014-10-24,1509.223
2014-10-27,1519.011
2014-10-28,1498.635
2014-10-29,1514.799
2014-10-30,1538.598
2014-10-31,1534.779
2014-11-03,1511.481
2014-11-04,1511.592
2014-11-05,1503.067
2014-11-06,1499.082
2014-11-07,1494.268
2014-11-10,1498.131
2014-11-11,1502.515
2014-11-12,1497.889
2014-11-13,1495.929
2014-11-14,1490.558
2014-11-17,1488.602
2014-11-18,1509.368
2014-11-19,1518.448
2014-11-20,1515.132
2014-11-21,1515.466
2014-11-24,1528.27
2014-11-25,1538.412
2014-11-26,1546.268
2014-11-27,1543.14
2014-11-28,1539.415
2014-12-01,1534.994
2014-12-02,1543.444
2014-12-03,1535.673
2014-12-04,1541.0
2014-12-05,1546.198
2014-12-08,1538.327
2014-12-09,1534.401
2014-12-10,1532.398
2014-12-11,1521.869
2014-12-12,1506.908
2014-12-15,1476.616
2014-12-16,1464.201
2014-12-17,1465.299
2014-12-18,1488.869
2014-12-19,1494.18
2014-12-22,1502.992
2014-12-23,1479.743
2014-12-24,1481.197
2014-12-25,1481.197
2014-12-26,1478.92
2014-12-29,1487.391
2014-12-30,1473.561
2014-12-31,1465.587
2015-01-01,1465.587
2015-01-02,1474.685
2015-01-05,1457.779
2015-01-06,1446.93
2015-01-07,1426.016
2015-01-08,1446.817
2015-01-09,1453.634
2015-01-12,1462.373
2015-01-13,1477.86
2015-01-14,1463.576
2015-01-15,1460.14
2015-01-16,1442.634
2015-01-19,1492.514
2015-01-20,1488.421
2015-01-21,1492.971
2015-01-22,1472.353
2015-01-23,1467.997
2015-01-26,1490.885
2015-01-27,1497.462
2015-01-28,1500.438
2015-01-29,1498.96
2015-01-30,1485.006
2015-02-02,1484.113
2015-02-03,1501.127
2015-02-04,1485.475
2015-02-05,1485.737
2015-02-06,1463.025
2015-02-09,1451.911
2015-02-10,1465.531
2015-02-11,1451.513
2015-02-12,1473.353
2015-02-13,1489.582
2015-02-16,1489.101
2015-02-17,1510.725
2015-02-18,1532.361
2015-02-19,1547.23
2015-02-20,1573.11
2015-02-23,1585.896
2015-02-24,1578.041
2015-02-25,1593.874
2015-02-26,1590.808
2015-02-27,1605.002
2015-03-02,1595.703
2015-03-03,1583.45
2015-03-04,1569.312
2015-03-05,1580.787
2015-03-06,1565.398
2015-03-09,1561.116
2015-03-10,1546.847
2015-03-11,1534.564
2015-03-12,1541.094
2015-03-13,1550.407
2015-03-16,1580.494
2015-03-17,1561.776
2015-03-18,1573.417
2015-03-19,1581.823
2015-03-20,1625.796
2015-03-23,1641.793
2015-03-24,1653.364
2015-03-25,1648.873
2015-03-26,1613.195
2015-03-27,1687.435
2015-03-30,1707.944
2015-03-31,1684.075
2015-04-01,1705.909
2015-04-02,1725.35
2015-04-03,1725.35
2015-04-06,1748.743
2015-04-07,1742.749
2015-04-08,1737.427
2015-04-09,1730.48
2015-04-10,1751.29
2015-04-13,1736.904
2015-04-14,1744.15
2015-04-15,1737.767
2015-04-16,1733.347
2015-04-17,1718.213
