Date,ISRAEL LARGE CAP Large Cap
2010-07-05,1204.05
2010-07-06,1210.535
2010-07-07,1204.063
2010-07-08,1211.262
2010-07-09,1211.967
2010-07-12,1236.862
2010-07-13,1231.298
2010-07-14,1233.597
2010-07-15,1248.951
2010-07-16,1253.243
2010-07-19,1220.564
2010-07-20,1218.318
2010-07-21,1236.778
2010-07-22,1245.753
2010-07-23,1248.37
2010-07-26,1183.257
2010-07-27,1196.323
2010-07-28,1172.877
2010-07-29,1147.716
2010-07-30,1148.171
2010-08-02,1183.826
2010-08-03,1189.843
2010-08-04,1189.881
2010-08-05,1173.566
2010-08-06,1176.262
2010-08-09,1196.892
2010-08-10,1186.474
2010-08-11,1188.369
2010-08-12,1177.171
2010-08-13,1174.928
2010-08-16,1186.155
2010-08-17,1204.589
2010-08-18,1202.001
2010-08-19,1196.728
2010-08-20,1190.598
2010-08-23,1196.661
2010-08-24,1183.154
2010-08-25,1171.6
2010-08-26,1177.41
2010-08-27,1172.872
2010-08-30,1183.954
2010-08-31,1187.9
2010-09-01,1208.263
2010-09-02,1206.655
2010-09-03,1208.571
2010-09-06,1229.462
2010-09-07,1220.437
2010-09-08,1225.062
2010-09-09,1226.069
2010-09-10,1226.59
2010-09-13,1272.627
2010-09-14,1273.344
2010-09-15,1271.824
2010-09-16,1247.533
2010-09-17,1247.867
2010-09-20,1282.552
2010-09-21,1308.573
2010-09-22,1314.845
2010-09-23,1312.446
2010-09-24,1322.635
2010-09-27,1293.127
2010-09-28,1284.063
2010-09-29,1296.057
2010-09-30,1298.018
2010-10-01,1297.839
2010-10-04,1284.768
2010-10-05,1297.748
2010-10-06,1282.899
2010-10-07,1290.041
2010-10-08,1287.174
2010-10-11,1289.386
2010-10-12,1278.925
2010-10-13,1311.289
2010-10-14,1316.866
2010-10-15,1319.799
2010-10-18,1325.387
2010-10-19,1309.937
2010-10-20,1309.338
2010-10-21,1303.251
2010-10-22,1297.318
2010-10-25,1299.201
2010-10-26,1278.467
2010-10-27,1271.427
2010-10-28,1274.834
2010-10-29,1277.117
2010-11-01,1273.246
2010-11-02,1252.235
2010-11-03,1275.814
2010-11-04,1283.313
2010-11-05,1279.611
2010-11-08,1261.556
2010-11-09,1272.148
2010-11-10,1264.828
2010-11-11,1241.88
2010-11-12,1235.374
2010-11-15,1261.432
2010-11-16,1251.602
2010-11-17,1245.312
2010-11-18,1264.92
2010-11-19,1269.611
2010-11-22,1262.827
2010-11-23,1238.864
2010-11-24,1246.931
2010-11-25,1246.84
2010-11-26,1238.521
2010-11-29,1253.951
2010-11-30,1255.809
2010-12-01,1253.317
2010-12-02,1252.375
2010-12-03,1261.037
2010-12-06,1249.429
2010-12-07,1259.902
2010-12-08,1244.541
2010-12-09,1303.839
2010-12-10,1306.744
2010-12-13,1336.315
2010-12-14,1341.196
2010-12-15,1316.928
2010-12-16,1312.949
2010-12-17,1314.795
2010-12-20,1300.825
2010-12-21,1300.491
2010-12-22,1302.315
2010-12-23,1290.403
2010-12-24,1292.021
2010-12-27,1321.515
2010-12-28,1312.92
2010-12-29,1326.525
2010-12-30,1334.661
2010-12-31,1335.414
2011-01-03,1338.752
2011-01-04,1343.418
2011-01-05,1338.722
2011-01-06,1330.348
2011-01-07,1326.908
2011-01-10,1357.46
2011-01-11,1373.242
2011-01-12,1360.312
2011-01-13,1371.256
2011-01-14,1371.063
2011-01-17,1363.354
2011-01-18,1376.609
2011-01-19,1375.545
2011-01-20,1351.284
2011-01-21,1350.313
2011-01-24,1338.837
2011-01-25,1344.089
2011-01-26,1363.597
2011-01-27,1377.894
2011-01-28,1357.368
2011-01-31,1321.885
2011-02-01,1335.356
2011-02-02,1359.949
2011-02-03,1341.319
2011-02-04,1331.355
2011-02-07,1343.936
2011-02-08,1317.805
2011-02-09,1304.988
2011-02-10,1293.369
2011-02-11,1292.525
2011-02-14,1294.216
2011-02-15,1305.217
2011-02-16,1324.145
2011-02-17,1319.718
2011-02-18,1321.503
2011-02-21,1322.346
2011-02-22,1300.868
2011-02-23,1286.349
2011-02-24,1258.625
2011-02-25,1261.558
2011-02-28,1276.525
2011-03-01,1258.961
2011-03-02,1261.38
2011-03-03,1276.732
2011-03-04,1277.775
2011-03-07,1274.42
2011-03-08,1253.977
2011-03-09,1254.373
2011-03-10,1258.249
2011-03-11,1258.337
2011-03-14,1237.334
2011-03-15,1224.063
2011-03-16,1216.138
2011-03-17,1232.991
2011-03-18,1239.473
2011-03-21,1244.399
2011-03-22,1241.91
2011-03-23,1252.385
2011-03-24,1274.779
2011-03-25,1277.023
2011-03-28,1293.497
2011-03-29,1280.713
2011-03-30,1287.115
2011-03-31,1291.357
2011-04-01,1290.726
2011-04-04,1321.995
2011-04-05,1297.726
2011-04-06,1318.342
2011-04-07,1314.796
2011-04-08,1320.633
2011-04-11,1317.563
2011-04-12,1284.946
2011-04-13,1290.552
2011-04-14,1296.626
2011-04-15,1296.607
2011-04-18,1287.75
2011-04-19,1298.543
2011-04-20,1294.26
2011-04-21,1288.236
2011-04-22,1288.236
2011-04-25,1284.929
2011-04-26,1239.96
2011-04-27,1233.846
2011-04-28,1231.444
2011-04-29,1241.587
2011-05-02,1255.285
2011-05-03,1236.273
2011-05-04,1232.96
2011-05-05,1225.154
2011-05-06,1218.066
2011-05-09,1218.138
2011-05-10,1219.672
2011-05-11,1224.071
2011-05-12,1242.712
2011-05-13,1242.729
2011-05-16,1265.946
2011-05-17,1254.076
2011-05-18,1268.167
2011-05-19,1271.934
2011-05-20,1273.94
2011-05-23,1258.315
2011-05-24,1250.369
2011-05-25,1236.892
2011-05-26,1241.724
2011-05-27,1245.959
2011-05-30,1266.166
2011-05-31,1292.489
2011-06-01,1275.906
2011-06-02,1265.933
2011-06-03,1273.734
2011-06-06,1270.963
2011-06-07,1276.596
2011-06-08,1274.511
2011-06-09,1248.758
2011-06-10,1240.937
2011-06-13,1235.612
2011-06-14,1249.296
2011-06-15,1225.465
2011-06-16,1226.852
2011-06-17,1239.723
2011-06-20,1202.229
2011-06-21,1215.071
2011-06-22,1222.388
2011-06-23,1201.456
2011-06-24,1206.551
2011-06-27,1198.007
2011-06-28,1211.243
2011-06-29,1227.62
2011-06-30,1231.309
2011-07-01,1234.757
2011-07-04,1256.313
2011-07-05,1253.969
2011-07-06,1244.076
2011-07-07,1267.269
2011-07-08,1262.662
2011-07-11,1242.957
2011-07-12,1248.899
2011-07-13,1259.904
2011-07-14,1262.621
2011-07-15,1253.205
2011-07-18,1223.695
2011-07-19,1232.679
2011-07-20,1243.175
2011-07-21,1242.296
2011-07-22,1244.305
2011-07-25,1239.949
2011-07-26,1230.87
2011-07-27,1225.757
2011-07-28,1198.854
2011-07-29,1203.819
2011-08-01,1144.937
2011-08-02,1140.213
2011-08-03,1112.019
2011-08-04,1095.005
2011-08-05,1084.267
2011-08-08,1034.936
2011-08-09,1022.315
2011-08-10,1006.447
2011-08-11,1008.625
2011-08-12,1006.989
2011-08-15,1027.417
2011-08-16,1031.114
2011-08-17,1042.692
2011-08-18,997.404
2011-08-19,998.004
2011-08-22,1022.75
2011-08-23,1011.815
2011-08-24,1019.292
2011-08-25,1002.287
2011-08-26,999.102
2011-08-29,1033.596
2011-08-30,1036.389
2011-08-31,1053.419
2011-09-01,1060.793
2011-09-02,1053.073
2011-09-05,985.283
2011-09-06,964.036
2011-09-07,989.835
2011-09-08,979.891
2011-09-09,974.806
2011-09-12,914.086
2011-09-13,928.276
2011-09-14,948.809
2011-09-15,961.415
2011-09-16,966.739
2011-09-19,938.721
2011-09-20,950.434
2011-09-21,947.714
2011-09-22,910.493
2011-09-23,916.315
2011-09-26,910.589
2011-09-27,917.32
2011-09-28,913.869
2011-09-29,912.79
2011-09-30,905.836
2011-10-03,922.201
2011-10-04,880.297
2011-10-05,886.765
2011-10-06,925.364
2011-10-07,927.865
2011-10-10,933.581
2011-10-11,942.689
2011-10-12,951.279
2011-10-13,947.708
2011-10-14,949.133
2011-10-17,990.819
2011-10-18,987.461
2011-10-19,990.804
2011-10-20,981.137
2011-10-21,990.218
2011-10-24,987.523
2011-10-25,998.35
2011-10-26,992.626
2011-10-27,1048.167
2011-10-28,1056.101
2011-10-31,1025.505
2011-11-01,985.994
2011-11-02,965.63
2011-11-03,997.938
2011-11-04,1000.253
2011-11-07,1006.58
2011-11-08,1023.589
2011-11-09,991.817
2011-11-10,995.277
2011-11-11,998.473
2011-11-14,994.703
2011-11-15,981.996
2011-11-16,980.346
2011-11-17,984.39
2011-11-18,984.985
2011-11-21,939.601
2011-11-22,929.004
2011-11-23,917.903
2011-11-24,893.824
2011-11-25,893.931
2011-11-28,923.702
2011-11-29,920.125
2011-11-30,958.041
2011-12-01,969.416
2011-12-02,968.123
2011-12-05,977.635
2011-12-06,961.622
2011-12-07,957.429
2011-12-08,952.106
2011-12-09,951.664
2011-12-12,949.474
2011-12-13,965.135
2011-12-14,960.489
2011-12-15,989.313
2011-12-16,993.405
2011-12-19,1008.979
2011-12-20,1005.052
2011-12-21,988.923
2011-12-22,994.796
2011-12-23,994.928
2011-12-26,1002.653
2011-12-27,1003.808
2011-12-28,992.514
2011-12-29,961.386
2011-12-30,958.306
2012-01-02,995.346
2012-01-03,998.362
2012-01-04,1013.098
2012-01-05,1021.758
2012-01-06,1020.803
2012-01-09,1020.997
2012-01-10,1043.928
2012-01-11,1038.45
2012-01-12,1036.081
2012-01-13,1030.74
2012-01-16,1029.377
2012-01-17,1044.088
2012-01-18,1048.988
2012-01-19,1058.176
2012-01-20,1061.077
2012-01-23,1063.013
2012-01-24,1060.716
2012-01-25,1060.48
2012-01-26,1069.929
2012-01-27,1066.428
2012-01-30,1042.966
2012-01-31,1052.348
2012-02-01,1065.236
2012-02-02,1076.9
2012-02-03,1079.877
2012-02-06,1064.882
2012-02-07,1062.58
2012-02-08,1060.92
2012-02-09,1062.738
2012-02-10,1058.098
2012-02-13,1042.008
2012-02-14,1030.682
2012-02-15,1042.7
2012-02-16,1047.306
2012-02-17,1054.895
2012-02-20,1050.045
2012-02-21,1049.754
2012-02-22,1049.015
2012-02-23,1040.503
2012-02-24,1034.639
2012-02-27,1024.982
2012-02-28,1019.925
2012-02-29,1038.156
2012-03-01,1045.034
2012-03-02,1037.929
2012-03-05,1046.957
2012-03-06,1030.815
2012-03-07,1033.922
2012-03-08,1044.177
2012-03-09,1040.525
2012-03-12,1033.048
2012-03-13,1036.686
2012-03-14,1030.2
2012-03-15,1024.86
2012-03-16,1032.211
2012-03-19,1032.151
2012-03-20,1026.923
2012-03-21,1025.302
2012-03-22,1026.444
2012-03-23,1031.548
2012-03-26,1052.365
2012-03-27,1052.744
2012-03-28,1052.662
2012-03-29,1041.757
2012-03-30,1049.511
2012-04-02,1075.34
2012-04-03,1081.793
2012-04-04,1064.258
2012-04-05,1065.292
2012-04-06,1065.292
2012-04-09,1058.667
2012-04-10,1056.916
2012-04-11,1044.341
2012-04-12,1047.896
2012-04-13,1048.68
2012-04-16,1045.592
2012-04-17,1065.535
2012-04-18,1076.051
2012-04-19,1067.037
2012-04-20,1068.074
2012-04-23,1057.67
2012-04-24,1073.604
2012-04-25,1072.161
2012-04-26,1071.605
2012-04-27,1073.404
2012-04-30,1068.089
2012-05-01,1075.718
2012-05-02,1082.176
2012-05-03,1080.695
2012-05-04,1080.081
2012-05-07,1043.093
2012-05-08,1045.517
2012-05-09,1016.6
2012-05-10,1005.421
2012-05-11,1004.302
2012-05-14,978.898
2012-05-15,966.61
2012-05-16,970.885
2012-05-17,960.365
2012-05-18,963.496
2012-05-21,933.405
2012-05-22,922.419
2012-05-23,915.772
2012-05-24,927.609
2012-05-25,926.323
2012-05-28,916.991
2012-05-29,915.234
2012-05-30,897.685
2012-05-31,940.634
2012-06-01,939.491
2012-06-04,925.831
2012-06-05,918.071
2012-06-06,926.626
2012-06-07,944.014
2012-06-08,941.581
2012-06-11,936.117
2012-06-12,929.481
2012-06-13,922.097
2012-06-14,908.957
2012-06-15,913.912
2012-06-18,898.607
2012-06-19,910.843
2012-06-20,906.885
2012-06-21,897.373
2012-06-22,894.04
2012-06-25,948.089
2012-06-26,928.709
2012-06-27,927.337
2012-06-28,910.762
2012-06-29,918.943
2012-07-02,935.773
2012-07-03,934.081
2012-07-04,941.825
2012-07-05,940.617
2012-07-06,939.362
2012-07-09,931.799
2012-07-10,926.956
2012-07-11,933.353
2012-07-12,929.546
2012-07-13,933.816
2012-07-16,952.967
2012-07-17,968.544
2012-07-18,977.559
2012-07-19,972.733
2012-07-20,972.673
2012-07-23,949.539
2012-07-24,947.916
2012-07-25,951.489
2012-07-26,948.932
2012-07-27,956.496
2012-07-30,974.776
2012-07-31,973.589
2012-08-01,975.599
2012-08-02,950.612
2012-08-03,956.89
2012-08-06,923.677
2012-08-07,959.572
2012-08-08,957.087
2012-08-09,955.829
2012-08-10,954.394
2012-08-13,955.124
2012-08-14,961.115
2012-08-15,955.086
2012-08-16,962.096
2012-08-17,959.667
2012-08-20,956.053
2012-08-21,968.016
2012-08-22,964.757
2012-08-23,961.737
2012-08-24,957.388
2012-08-27,960.298
2012-08-28,950.38
2012-08-29,947.173
2012-08-30,939.395
2012-08-31,945.164
2012-09-03,945.413
2012-09-04,937.896
2012-09-05,935.817
2012-09-06,937.299
2012-09-07,948.401
2012-09-10,972.028
2012-09-11,968.741
2012-09-12,974.312
2012-09-13,962.787
2012-09-14,978.609
2012-09-17,977.88
2012-09-18,977.203
2012-09-19,971.195
2012-09-20,962.989
2012-09-21,963.865
2012-09-24,966.437
2012-09-25,970.294
2012-09-26,962.856
2012-09-27,983.675
2012-09-28,982.183
2012-10-01,985.209
2012-10-02,1010.009
2012-10-03,1008.009
2012-10-04,999.245
2012-10-05,1004.365
2012-10-08,997.528
2012-10-09,977.07
2012-10-10,974.684
2012-10-11,979.119
2012-10-12,983.422
2012-10-15,976.98
2012-10-16,980.974
2012-10-17,1000.362
2012-10-18,1014.528
2012-10-19,1010.246
2012-10-22,1006.871
2012-10-23,987.916
2012-10-24,991.597
2012-10-25,1000.276
2012-10-26,997.694
2012-10-29,976.728
2012-10-30,995.003
2012-10-31,997.131
2012-11-01,1001.426
2012-11-02,996.515
2012-11-05,1014.972
2012-11-06,1001.947
2012-11-07,994.821
2012-11-08,994.935
2012-11-09,993.725
2012-11-12,977.205
2012-11-13,976.086
2012-11-14,962.135
2012-11-15,950.84
2012-11-16,946.755
2012-11-19,959.732
2012-11-20,964.275
2012-11-21,975.951
2012-11-22,975.098
2012-11-23,979.639
2012-11-26,989.993
2012-11-27,991.324
2012-11-28,1007.242
2012-11-29,1002.807
2012-11-30,1005.346
2012-12-03,994.762
2012-12-04,1008.441
2012-12-05,1027.008
2012-12-06,1017.662
2012-12-07,1015.936
2012-12-10,1040.358
2012-12-11,1056.473
2012-12-12,1028.452
2012-12-13,996.327
2012-12-14,995.355
2012-12-17,963.371
2012-12-18,976.162
2012-12-19,982.273
2012-12-20,962.769
2012-12-21,963.798
2012-12-24,953.536
2012-12-25,946.285
2012-12-26,948.856
2012-12-27,940.322
2012-12-28,938.523
2012-12-31,938.912
2013-01-01,951.212
2013-01-02,956.139
2013-01-03,937.404
2013-01-04,931.881
2013-01-07,957.239
2013-01-08,954.995
2013-01-09,957.89
2013-01-10,974.568
2013-01-11,980.804
2013-01-14,968.382
2013-01-15,969.687
2013-01-16,965.886
2013-01-17,959.09
2013-01-18,957.019
2013-01-21,954.057
2013-01-22,953.738
2013-01-23,959.532
2013-01-24,969.344
2013-01-25,968.522
2013-01-28,960.266
2013-01-29,955.102
2013-01-30,948.275
2013-01-31,946.104
2013-02-01,957.037
2013-02-04,957.037
2013-02-05,969.326
2013-02-06,965.756
2013-02-07,957.308
2013-02-08,960.972
2013-02-11,982.553
2013-02-12,983.322
2013-02-13,991.725
2013-02-14,982.811
2013-02-15,980.415
2013-02-18,968.042
2013-02-19,978.728
2013-02-20,996.213
2013-02-21,977.982
2013-02-22,971.273
2013-02-25,976.193
2013-02-26,962.05
2013-02-27,964.065
2013-02-28,960.381
2013-03-01,954.33
2013-03-04,951.508
2013-03-05,965.658
2013-03-06,977.962
2013-03-07,1008.262
2013-03-08,1014.381
2013-03-11,1015.268
2013-03-12,1022.102
2013-03-13,1021.968
2013-03-14,1033.245
2013-03-15,1037.318
2013-03-18,1019.087
2013-03-19,1015.979
2013-03-20,1011.023
2013-03-21,1016.174
2013-03-22,1020.38
2013-03-25,1025.328
2013-03-26,1026.233
2013-03-27,1010.185
2013-03-28,1000.846
2013-03-29,1000.846
2013-04-01,999.814
2013-04-02,1011.407
2013-04-03,1011.411
2013-04-04,1008.08
2013-04-05,1009.262
2013-04-08,1006.226
2013-04-09,991.243
2013-04-10,985.034
2013-04-11,994.516
2013-04-12,995.064
2013-04-15,990.231
2013-04-16,992.24
2013-04-17,977.816
2013-04-18,972.833
2013-04-19,972.673
2013-04-22,965.794
2013-04-23,968.487
2013-04-24,967.189
2013-04-25,980.683
2013-04-26,982.727
2013-04-29,979.892
2013-04-30,989.306
2013-05-01,971.71
2013-05-02,969.698
2013-05-03,973.093
2013-05-06,978.109
2013-05-07,981.419
2013-05-08,982.727
2013-05-09,980.301
2013-05-10,973.018
2013-05-13,972.58
2013-05-14,961.305
2013-05-15,956.202
2013-05-16,994.622
2013-05-17,986.008
2013-05-20,1003.738
2013-05-21,1001.859
2013-05-22,994.219
2013-05-23,973.2
2013-05-24,974.055
2013-05-27,978.259
2013-05-28,989.745
2013-05-29,980.067
2013-05-30,974.856
2013-05-31,970.698
2013-06-03,974.438
2013-06-04,980.19
2013-06-05,974.844
2013-06-06,980.964
2013-06-07,981.575
2013-06-10,1001.3
2013-06-11,1001.653
2013-06-12,996.742
2013-06-13,979.039
2013-06-14,983.508
2013-06-17,986.408
2013-06-18,989.097
2013-06-19,991.091
2013-06-20,970.113
2013-06-21,969.129
2013-06-24,962.055
2013-06-25,964.132
2013-06-26,960.019
2013-06-27,965.268
2013-06-28,961.33
2013-07-01,964.932
2013-07-02,974.024
2013-07-03,961.185
2013-07-04,966.184
2013-07-05,959.657
2013-07-08,970.533
2013-07-09,971.367
2013-07-10,967.247
2013-07-11,977.176
2013-07-12,979.417
2013-07-15,990.302
2013-07-16,994.54
2013-07-17,985.723
2013-07-18,997.807
2013-07-19,1001.51
2013-07-22,1003.262
2013-07-23,1018.6
2013-07-24,1022.112
2013-07-25,1012.003
2013-07-26,1013.671
2013-07-29,993.39
2013-07-30,964.012
2013-07-31,968.549
2013-08-01,958.541
2013-08-02,957.279
2013-08-05,944.756
2013-08-06,940.864
2013-08-07,947.003
2013-08-08,958.649
2013-08-09,958.446
2013-08-12,973.178
2013-08-13,970.017
2013-08-14,971.724
2013-08-15,967.33
2013-08-16,969.366
2013-08-19,978.594
2013-08-20,968.783
2013-08-21,947.497
2013-08-22,936.027
2013-08-23,936.34
2013-08-26,939.516
2013-08-27,932.467
2013-08-28,932.292
2013-08-29,939.49
2013-08-30,941.555
2013-09-02,934.461
2013-09-03,934.931
2013-09-04,933.7
2013-09-05,931.08
2013-09-06,932.803
2013-09-09,933.601
2013-09-10,940.545
2013-09-11,952.141
2013-09-12,949.167
2013-09-13,948.485
2013-09-16,955.112
2013-09-17,945.501
2013-09-18,947.32
2013-09-19,959.867
2013-09-20,952.901
2013-09-23,949.515
2013-09-24,951.816
2013-09-25,947.467
2013-09-26,946.442
2013-09-27,947.107
2013-09-30,946.906
2013-10-01,949.932
2013-10-02,945.444
2013-10-03,953.097
2013-10-04,953.553
2013-10-07,967.737
2013-10-08,979.576
2013-10-09,981.003
2013-10-10,999.301
2013-10-11,1001.95
2013-10-14,1014.664
2013-10-15,1000.327
2013-10-16,997.152
2013-10-17,1000.338
2013-10-18,1000.111
2013-10-21,1009.411
2013-10-22,1008.049
2013-10-23,1000.816
2013-10-24,998.668
2013-10-25,998.06
2013-10-28,1016.664
2013-10-29,1019.429
2013-10-30,968.335
2013-10-31,950.752
2013-11-01,946.356
2013-11-04,937.022
2013-11-05,941.332
2013-11-06,939.894
2013-11-07,947.954
2013-11-08,949.026
2013-11-11,948.82
2013-11-12,957.389
2013-11-13,960.787
2013-11-14,968.603
2013-11-15,968.177
2013-11-18,971.949
2013-11-19,980.812
2013-11-20,1010.402
2013-11-21,1006.67
2013-11-22,1006.868
2013-11-25,1017.904
2013-11-26,1016.444
2013-11-27,1023.534
2013-11-28,1020.153
2013-11-29,1021.007
2013-12-02,1026.043
2013-12-03,1023.926
2013-12-04,1017.986
2013-12-05,1016.155
2013-12-06,1020.639
2013-12-09,1007.63
2013-12-10,1035.441
2013-12-11,1023.861
2013-12-12,997.993
2013-12-13,999.319
2013-12-16,1002.829
2013-12-17,997.791
2013-12-18,1001.015
2013-12-19,999.366
2013-12-20,998.428
2013-12-23,1003.462
2013-12-24,996.013
2013-12-25,1005.504
2013-12-26,1008.378
2013-12-27,1012.814
2013-12-30,1006.397
2013-12-31,1010.807
2014-01-01,1019.327
2014-01-02,1014.94
2014-01-03,1010.44
2014-01-06,1005.641
2014-01-07,1012.096
2014-01-08,1025.893
2014-01-09,1031.359
2014-01-10,1035.192
2014-01-13,1045.687
2014-01-14,1034.558
2014-01-15,1096.696
2014-01-16,1092.392
2014-01-17,1091.0
2014-01-20,1099.133
2014-01-21,1113.571
2014-01-22,1103.593
2014-01-23,1087.016
2014-01-24,1083.266
2014-01-27,1067.985
2014-01-28,1088.526
2014-01-29,1105.029
2014-01-30,1097.73
2014-01-31,1089.326
2014-02-03,1085.536
2014-02-04,1083.241
2014-02-05,1085.321
2014-02-06,1104.978
2014-02-07,1104.321
2014-02-10,1091.554
2014-02-11,1075.483
2014-02-12,1084.547
2014-02-13,1083.61
2014-02-14,1082.083
2014-02-17,1094.253
2014-02-18,1115.083
2014-02-19,1132.404
2014-02-20,1164.363
2014-02-21,1167.106
2014-02-24,1164.628
2014-02-25,1175.852
2014-02-26,1177.244
2014-02-27,1175.811
2014-02-28,1181.559
2014-03-03,1197.035
2014-03-04,1197.545
2014-03-05,1214.185
2014-03-06,1234.614
2014-03-07,1233.296
2014-03-10,1212.675
2014-03-11,1215.411
2014-03-12,1194.294
2014-03-13,1191.888
2014-03-14,1192.473
2014-03-17,1208.266
2014-03-18,1215.425
2014-03-19,1234.297
2014-03-20,1226.531
2014-03-21,1227.377
2014-03-24,1198.054
2014-03-25,1209.273
2014-03-26,1222.247
2014-03-27,1202.352
2014-03-28,1201.905
2014-03-31,1255.25
2014-04-01,1276.32
2014-04-02,1302.351
2014-04-03,1292.374
2014-04-04,1289.367
2014-04-07,1294.988
2014-04-08,1236.415
2014-04-09,1260.181
2014-04-10,1274.911
2014-04-11,1275.739
2014-04-14,1233.663
2014-04-15,1233.13
2014-04-16,1229.074
2014-04-17,1219.929
2014-04-18,1219.929
2014-04-21,1218.789
2014-04-22,1260.501
2014-04-23,1248.201
2014-04-24,1225.839
2014-04-25,1228.081
2014-04-28,1209.705
2014-04-29,1208.532
2014-04-30,1220.005
2014-05-01,1226.158
2014-05-02,1226.425
2014-05-05,1215.613
2014-05-06,1219.191
2014-05-07,1211.529
2014-05-08,1246.225
2014-05-09,1242.727
2014-05-12,1223.43
2014-05-13,1244.209
2014-05-14,1242.396
2014-05-15,1231.821
2014-05-16,1230.129
2014-05-19,1231.292
2014-05-20,1221.998
2014-05-21,1231.441
2014-05-22,1244.808
2014-05-23,1245.738
2014-05-26,1259.282
2014-05-27,1261.306
2014-05-28,1259.335
2014-05-29,1236.184
2014-05-30,1235.971
2014-06-02,1251.127
2014-06-03,1249.239
2014-06-04,1248.79
2014-06-05,1245.402
2014-06-06,1248.84
2014-06-09,1261.491
2014-06-10,1267.799
2014-06-11,1278.419
2014-06-12,1268.519
2014-06-13,1269.989
2014-06-16,1263.921
2014-06-17,1261.927
2014-06-18,1274.778
2014-06-19,1303.511
2014-06-20,1300.863
2014-06-23,1293.064
2014-06-24,1275.845
2014-06-25,1274.4
2014-06-26,1277.615
2014-06-27,1277.0
2014-06-30,1288.532
2014-07-01,1295.735
2014-07-02,1315.286
2014-07-03,1319.184
2014-07-04,1319.319
2014-07-07,1314.187
2014-07-08,1293.807
2014-07-09,1302.496
2014-07-10,1297.89
2014-07-11,1299.178
2014-07-14,1327.373
2014-07-15,1330.286
2014-07-16,1325.506
2014-07-17,1304.267
2014-07-18,1297.555
2014-07-21,1314.983
2014-07-22,1326.813
2014-07-23,1325.978
2014-07-24,1330.428
2014-07-25,1325.277
2014-07-28,1315.357
2014-07-29,1320.23
2014-07-30,1324.506
2014-07-31,1306.875
2014-08-01,1307.982
2014-08-04,1306.196
2014-08-05,1304.956
2014-08-06,1277.941
2014-08-07,1277.078
2014-08-08,1276.397
2014-08-11,1245.699
2014-08-12,1257.149
2014-08-13,1249.016
2014-08-14,1254.258
2014-08-15,1248.523
2014-08-18,1260.198
2014-08-19,1269.125
2014-08-20,1280.23
2014-08-21,1306.411
2014-08-22,1301.164
2014-08-25,1282.665
2014-08-26,1265.722
2014-08-27,1276.228
2014-08-28,1269.585
2014-08-29,1268.002
2014-09-01,1271.344
2014-09-02,1278.12
2014-09-03,1268.077
2014-09-04,1271.281
2014-09-05,1267.648
2014-09-08,1260.177
2014-09-09,1254.874
2014-09-10,1242.277
2014-09-11,1247.555
2014-09-12,1247.452
2014-09-15,1255.4
2014-09-16,1259.855
2014-09-17,1262.164
2014-09-18,1273.425
2014-09-19,1271.052
2014-09-22,1265.233
2014-09-23,1255.008
2014-09-24,1251.777
2014-09-25,1251.453
2014-09-26,1247.866
2014-09-29,1300.561
2014-09-30,1296.766
2014-10-01,1289.175
2014-10-02,1303.957
2014-10-03,1295.65
2014-10-06,1302.26
2014-10-07,1291.364
2014-10-08,1286.751
2014-10-09,1295.783
2014-10-10,1284.783
2014-10-13,1252.841
2014-10-14,1207.163
2014-10-15,1220.205
2014-10-16,1221.111
2014-10-17,1213.739
2014-10-20,1248.076
2014-10-21,1248.956
2014-10-22,1282.062
2014-10-23,1284.478
2014-10-24,1282.236
2014-10-27,1285.2
2014-10-28,1304.24
2014-10-29,1304.949
2014-10-30,1316.329
2014-10-31,1307.599
2014-11-03,1342.363
2014-11-04,1355.775
2014-11-05,1366.894
2014-11-06,1372.28
2014-11-07,1367.774
2014-11-10,1369.719
2014-11-11,1368.222
2014-11-12,1374.997
2014-11-13,1374.322
2014-11-14,1368.25
2014-11-17,1366.891
2014-11-18,1360.222
2014-11-19,1359.588
2014-11-20,1355.176
2014-11-21,1351.219
2014-11-24,1336.476
2014-11-25,1332.589
2014-11-26,1341.654
2014-11-27,1340.3
2014-11-28,1340.094
2014-12-01,1341.295
2014-12-02,1333.505
2014-12-03,1350.178
2014-12-04,1362.156
2014-12-05,1353.69
2014-12-08,1349.619
2014-12-09,1343.269
2014-12-10,1342.176
2014-12-11,1349.957
2014-12-12,1355.933
2014-12-15,1315.678
2014-12-16,1334.325
2014-12-17,1310.135
2014-12-18,1330.458
2014-12-19,1339.066
2014-12-22,1352.54
2014-12-23,1356.094
2014-12-24,1351.433
2014-12-25,1340.253
2014-12-26,1342.82
2014-12-29,1349.891
2014-12-30,1335.992
2014-12-31,1343.468
2015-01-01,1346.418
2015-01-02,1331.128
2015-01-05,1310.468
2015-01-06,1299.942
2015-01-07,1324.502
2015-01-08,1361.616
2015-01-09,1366.348
2015-01-12,1345.314
2015-01-13,1359.41
2015-01-14,1349.085
2015-01-15,1352.716
2015-01-16,1351.184
2015-01-19,1360.42
2015-01-20,1379.039
2015-01-21,1365.771
2015-01-22,1364.72
2015-01-23,1344.053
2015-01-26,1375.324
2015-01-27,1371.081
2015-01-28,1371.155
2015-01-29,1335.329
2015-01-30,1335.72
2015-02-02,1322.372
2015-02-03,1333.015
2015-02-04,1332.979
2015-02-05,1353.905
