Date,ISRAEL LARGE CAP Large Cap
2010-07-05,1219.06
2010-07-06,1225.626
2010-07-07,1219.074
2010-07-08,1226.362
2010-07-09,1227.076
2010-07-12,1252.282
2010-07-13,1246.648
2010-07-14,1248.976
2010-07-15,1264.521
2010-07-16,1268.866
2010-07-19,1235.781
2010-07-20,1233.506
2010-07-21,1252.196
2010-07-22,1261.283
2010-07-23,1263.933
2010-07-26,1198.008
2010-07-27,1211.237
2010-07-28,1187.499
2010-07-29,1162.024
2010-07-30,1162.485
2010-08-02,1198.584
2010-08-03,1204.676
2010-08-04,1204.715
2010-08-05,1188.851
2010-08-06,1191.582
2010-08-09,1212.48
2010-08-10,1201.926
2010-08-11,1203.846
2010-08-12,1192.503
2010-08-13,1190.23
2010-08-16,1201.603
2010-08-17,1220.278
2010-08-18,1217.656
2010-08-19,1212.315
2010-08-20,1206.104
2010-08-23,1212.246
2010-08-24,1198.563
2010-08-25,1186.859
2010-08-26,1192.744
2010-08-27,1188.147
2010-08-30,1199.374
2010-08-31,1203.372
2010-09-01,1224.0
2010-09-02,1222.371
2010-09-03,1224.312
2010-09-06,1245.475
2010-09-07,1236.564
2010-09-08,1241.25
2010-09-09,1242.271
2010-09-10,1242.798
2010-09-13,1289.446
2010-09-14,1290.172
2010-09-15,1288.632
2010-09-16,1264.02
2010-09-17,1264.358
2010-09-20,1299.502
2010-09-21,1326.719
2010-09-22,1333.078
2010-09-23,1330.646
2010-09-24,1340.976
2010-09-27,1311.058
2010-09-28,1301.868
2010-09-29,1314.028
2010-09-30,1316.017
2010-10-01,1315.835
2010-10-04,1302.583
2010-10-05,1315.743
2010-10-06,1300.688
2010-10-07,1307.929
2010-10-08,1305.022
2010-10-11,1307.265
2010-10-12,1296.659
2010-10-13,1329.472
2010-10-14,1335.126
2010-10-15,1338.1
2010-10-18,1343.765
2010-10-19,1328.101
2010-10-20,1327.494
2010-10-21,1321.323
2010-10-22,1315.307
2010-10-25,1317.217
2010-10-26,1296.195
2010-10-27,1289.057
2010-10-28,1292.511
2010-10-29,1294.825
2010-11-01,1290.901
2010-11-02,1269.599
2010-11-03,1293.504
2010-11-04,1301.107
2010-11-05,1297.355
2010-11-08,1279.049
2010-11-09,1289.788
2010-11-10,1282.366
2010-11-11,1259.781
2010-11-12,1253.181
2010-11-15,1279.615
2010-11-16,1269.643
2010-11-17,1263.672
2010-11-18,1283.569
2010-11-19,1288.33
2010-11-22,1281.445
2010-11-23,1257.129
2010-11-24,1265.314
2010-11-25,1265.222
2010-11-26,1256.78
2010-11-29,1272.438
2010-11-30,1274.323
2010-12-01,1271.795
2010-12-02,1270.838
2010-12-03,1279.629
2010-12-06,1267.849
2010-12-07,1278.477
2010-12-08,1262.889
2010-12-09,1323.062
2010-12-10,1326.009
2010-12-13,1356.017
2010-12-14,1360.969
2010-12-15,1336.343
2010-12-16,1332.306
2010-12-17,1334.179
2010-12-20,1320.003
2010-12-21,1319.664
2010-12-22,1321.515
2010-12-23,1309.428
2010-12-24,1311.07
2010-12-27,1340.998
2010-12-28,1332.508
2010-12-29,1346.315
2010-12-30,1354.57
2010-12-31,1355.335
2011-01-03,1358.722
2011-01-04,1363.458
2011-01-05,1358.692
2011-01-06,1350.192
2011-01-07,1346.702
2011-01-10,1377.709
2011-01-11,1394.157
2011-01-12,1381.031
2011-01-13,1392.142
2011-01-14,1391.946
2011-01-17,1384.119
2011-01-18,1397.576
2011-01-19,1396.496
2011-01-20,1371.866
2011-01-21,1370.88
2011-01-24,1359.229
2011-01-25,1364.56
2011-01-26,1384.366
2011-01-27,1398.881
2011-01-28,1378.042
2011-01-31,1342.018
2011-02-01,1355.695
2011-02-02,1380.663
2011-02-03,1361.749
2011-02-04,1351.633
2011-02-07,1364.405
2011-02-08,1337.877
2011-02-09,1324.864
2011-02-10,1313.068
2011-02-11,1312.212
2011-02-14,1313.928
2011-02-15,1325.882
2011-02-16,1345.11
2011-02-17,1340.613
2011-02-18,1342.426
2011-02-21,1343.282
2011-02-22,1321.465
2011-02-23,1306.716
2011-02-24,1278.553
2011-02-25,1281.532
2011-02-28,1296.737
2011-03-01,1278.894
2011-03-02,1281.351
2011-03-03,1296.946
2011-03-04,1298.006
2011-03-07,1294.598
2011-03-08,1273.832
2011-03-09,1274.234
2011-03-10,1278.17
2011-03-11,1278.26
2011-03-14,1256.925
2011-03-15,1243.443
2011-03-16,1235.393
2011-03-17,1252.512
2011-03-18,1259.098
2011-03-21,1264.102
2011-03-22,1261.574
2011-03-23,1272.214
2011-03-24,1294.963
2011-03-25,1297.242
2011-03-28,1313.977
2011-03-29,1300.99
2011-03-30,1307.494
2011-03-31,1311.803
2011-04-01,1311.162
2011-04-04,1342.926
2011-04-05,1318.273
2011-04-06,1339.215
2011-04-07,1335.613
2011-04-08,1341.542
2011-04-11,1338.424
2011-04-12,1305.29
2011-04-13,1310.985
2011-04-14,1317.24
2011-04-15,1317.221
2011-04-18,1308.223
2011-04-19,1319.188
2011-04-20,1314.832
2011-04-21,1308.713
2011-04-22,1308.713
2011-04-25,1305.353
2011-04-26,1259.67
2011-04-27,1253.458
2011-04-28,1251.256
2011-04-29,1261.563
2011-05-02,1275.481
2011-05-03,1256.163
2011-05-04,1252.797
2011-05-05,1245.711
2011-05-06,1238.504
2011-05-09,1238.577
2011-05-10,1240.137
2011-05-11,1244.61
2011-05-12,1263.563
2011-05-13,1263.581
2011-05-16,1287.187
2011-05-17,1275.118
2011-05-18,1290.267
2011-05-19,1294.1
2011-05-20,1296.141
2011-05-23,1280.243
2011-05-24,1272.16
2011-05-25,1258.447
2011-05-26,1263.363
2011-05-27,1267.672
2011-05-30,1288.231
2011-05-31,1315.013
2011-06-01,1298.141
2011-06-02,1287.995
2011-06-03,1295.932
2011-06-06,1293.112
2011-06-07,1298.843
2011-06-08,1296.722
2011-06-09,1270.52
2011-06-10,1262.563
2011-06-13,1257.48
2011-06-14,1271.406
2011-06-15,1247.402
2011-06-16,1248.814
2011-06-17,1261.915
2011-06-20,1223.744
2011-06-21,1236.816
2011-06-22,1244.264
2011-06-23,1222.957
2011-06-24,1228.144
2011-06-27,1219.446
2011-06-28,1232.919
2011-06-29,1249.589
2011-06-30,1253.345
2011-07-01,1256.854
2011-07-04,1278.796
2011-07-05,1276.41
2011-07-06,1266.34
2011-07-07,1289.949
2011-07-08,1285.259
2011-07-11,1265.201
2011-07-12,1271.473
2011-07-13,1282.677
2011-07-14,1285.443
2011-07-15,1275.857
2011-07-18,1245.813
2011-07-19,1254.96
2011-07-20,1265.646
2011-07-21,1264.751
2011-07-22,1266.796
2011-07-25,1262.361
2011-07-26,1253.118
2011-07-27,1247.913
2011-07-28,1220.524
2011-07-29,1225.579
2011-08-01,1165.633
2011-08-02,1160.822
2011-08-03,1132.119
2011-08-04,1115.568
2011-08-05,1104.629
2011-08-08,1054.371
2011-08-09,1041.513
2011-08-10,1025.347
2011-08-11,1027.566
2011-08-12,1025.899
2011-08-15,1046.71
2011-08-16,1050.478
2011-08-17,1062.272
2011-08-18,1016.135
2011-08-19,1016.746
2011-08-22,1041.956
2011-08-23,1030.816
2011-08-24,1038.433
2011-08-25,1021.109
2011-08-26,1017.865
2011-08-29,1053.006
2011-08-30,1055.851
2011-08-31,1073.201
2011-09-01,1080.714
2011-09-02,1072.848
2011-09-05,1003.786
2011-09-06,982.139
2011-09-07,1008.423
2011-09-08,998.293
2011-09-09,993.112
2011-09-12,931.251
2011-09-13,946.065
2011-09-14,966.992
2011-09-15,979.839
2011-09-16,985.266
2011-09-19,957.67
2011-09-20,969.619
2011-09-21,966.844
2011-09-22,928.872
2011-09-23,934.812
2011-09-26,928.97
2011-09-27,935.837
2011-09-28,932.316
2011-09-29,931.215
2011-09-30,924.121
2011-10-03,940.816
2011-10-04,898.067
2011-10-05,904.665
2011-10-06,944.044
2011-10-07,946.595
2011-10-10,952.426
2011-10-11,961.718
2011-10-12,970.481
2011-10-13,966.838
2011-10-14,968.292
2011-10-17,1010.819
2011-10-18,1007.394
2011-10-19,1010.805
2011-10-20,1000.942
2011-10-21,1010.207
2011-10-24,1007.457
2011-10-25,1018.502
2011-10-26,1012.663
2011-10-27,1069.325
2011-10-28,1077.419
2011-10-31,1046.206
2011-11-01,1005.897
2011-11-02,985.122
2011-11-03,1018.082
2011-11-04,1020.444
2011-11-07,1026.898
2011-11-08,1044.251
2011-11-09,1011.838
2011-11-10,1015.367
2011-11-11,1018.628
2011-11-14,1014.782
2011-11-15,1002.548
2011-11-16,1000.864
2011-11-17,1004.992
2011-11-18,1005.6
2011-11-21,959.266
2011-11-22,948.447
2011-11-23,937.114
2011-11-24,912.531
2011-11-25,912.64
2011-11-28,943.034
2011-11-29,939.383
2011-11-30,978.092
2011-12-01,989.705
2011-12-02,988.385
2011-12-05,998.096
2011-12-06,981.748
2011-12-07,977.467
2011-12-08,972.411
2011-12-09,971.959
2011-12-12,969.723
2011-12-13,985.717
2011-12-14,980.972
2011-12-15,1010.412
2011-12-16,1014.591
2011-12-19,1030.497
2011-12-20,1026.486
2011-12-21,1010.013
2011-12-22,1016.012
2011-12-23,1016.146
2011-12-26,1024.036
2011-12-27,1025.215
2011-12-28,1013.68
2011-12-29,981.889
2011-12-30,978.743
2012-01-02,1016.573
2012-01-03,1019.653
2012-01-04,1034.704
2012-01-05,1043.548
2012-01-06,1042.573
2012-01-09,1042.771
2012-01-10,1066.191
2012-01-11,1060.596
2012-01-12,1058.176
2012-01-13,1052.722
2012-01-16,1051.329
2012-01-17,1066.354
2012-01-18,1071.359
2012-01-19,1080.743
2012-01-20,1083.705
2012-01-23,1085.683
2012-01-24,1083.337
2012-01-25,1083.096
2012-01-26,1092.746
2012-01-27,1089.171
2012-01-30,1065.209
2012-01-31,1074.791
2012-02-01,1087.954
2012-02-02,1099.866
2012-02-03,1102.906
2012-02-06,1087.592
2012-02-07,1085.241
2012-02-08,1083.545
2012-02-09,1085.402
2012-02-10,1080.663
2012-02-13,1064.23
2012-02-14,1052.662
2012-02-15,1064.937
2012-02-16,1069.641
2012-02-17,1077.392
2012-02-20,1072.438
2012-02-21,1072.142
2012-02-22,1071.386
2012-02-23,1062.693
2012-02-24,1056.704
2012-02-27,1046.841
2012-02-28,1042.806
2012-02-29,1061.446
2012-03-01,1068.479
2012-03-02,1061.214
2012-03-05,1070.445
2012-03-06,1053.941
2012-03-07,1057.117
2012-03-08,1067.602
2012-03-09,1063.868
2012-03-12,1056.223
2012-03-13,1059.943
2012-03-14,1053.311
2012-03-15,1047.852
2012-03-16,1055.368
2012-03-19,1055.306
2012-03-20,1049.961
2012-03-21,1048.304
2012-03-22,1049.471
2012-03-23,1054.689
2012-03-26,1075.974
2012-03-27,1076.361
2012-03-28,1076.277
2012-03-29,1065.128
2012-03-30,1073.056
2012-04-02,1099.464
2012-04-03,1106.061
2012-04-04,1088.133
2012-04-05,1089.191
2012-04-06,1089.191
2012-04-09,1082.417
2012-04-10,1080.627
2012-04-11,1067.769
2012-04-12,1071.405
2012-04-13,1072.206
2012-04-16,1069.621
2012-04-17,1090.022
2012-04-18,1100.78
2012-04-19,1091.558
2012-04-20,1092.619
2012-04-23,1081.977
2012-04-24,1098.277
2012-04-25,1096.8
2012-04-26,1096.231
2012-04-27,1098.072
2012-04-30,1092.635
2012-05-01,1100.44
2012-05-02,1107.045
2012-05-03,1105.531
2012-05-04,1104.902
2012-05-07,1068.294
2012-05-08,1070.777
2012-05-09,1041.161
2012-05-10,1029.712
2012-05-11,1028.566
2012-05-14,1002.549
2012-05-15,989.964
2012-05-16,994.341
2012-05-17,983.568
2012-05-18,986.774
2012-05-21,957.088
2012-05-22,945.824
2012-05-23,939.008
2012-05-24,951.144
2012-05-25,949.826
2012-05-28,940.257
2012-05-29,938.456
2012-05-30,920.462
2012-05-31,964.501
2012-06-01,963.328
2012-06-04,949.322
2012-06-05,941.365
2012-06-06,950.137
2012-06-07,967.967
2012-06-08,965.472
2012-06-11,959.869
2012-06-12,953.423
2012-06-13,945.849
2012-06-14,932.37
2012-06-15,937.453
2012-06-18,921.754
2012-06-19,934.305
2012-06-20,930.245
2012-06-21,920.488
2012-06-22,917.069
2012-06-25,972.511
2012-06-26,952.631
2012-06-27,951.224
2012-06-28,934.222
2012-06-29,942.614
2012-07-02,959.878
2012-07-03,958.142
2012-07-04,966.086
2012-07-05,964.846
2012-07-06,963.559
2012-07-09,955.801
2012-07-10,950.834
2012-07-11,957.395
2012-07-12,953.49
2012-07-13,957.87
2012-07-16,977.514
2012-07-17,993.492
2012-07-18,1002.74
2012-07-19,997.79
2012-07-20,997.727
2012-07-23,973.997
2012-07-24,972.333
2012-07-25,975.998
2012-07-26,973.376
2012-07-27,981.134
2012-07-30,999.885
2012-07-31,998.668
2012-08-01,1000.729
2012-08-02,975.099
2012-08-03,981.539
2012-08-06,947.469
2012-08-07,984.29
2012-08-08,981.741
2012-08-09,980.45
2012-08-10,978.978
2012-08-13,979.727
2012-08-14,985.872
2012-08-15,980.884
2012-08-16,988.083
2012-08-17,985.589
2012-08-20,981.877
2012-08-21,994.163
2012-08-22,990.816
2012-08-23,987.714
2012-08-24,983.248
2012-08-27,986.236
2012-08-28,976.051
2012-08-29,973.271
2012-08-30,965.279
2012-08-31,971.207
2012-09-03,971.464
2012-09-04,963.739
2012-09-05,961.603
2012-09-06,963.125
2012-09-07,974.533
2012-09-10,998.811
2012-09-11,995.434
2012-09-12,1001.159
2012-09-13,989.316
2012-09-14,1005.574
2012-09-17,1004.825
2012-09-18,1004.129
2012-09-19,997.956
2012-09-20,989.523
2012-09-21,990.424
2012-09-24,993.066
2012-09-25,997.029
2012-09-26,989.387
2012-09-27,1010.779
2012-09-28,1009.246
2012-10-01,1012.356
2012-10-02,1037.839
2012-10-03,1035.784
2012-10-04,1026.778
2012-10-05,1032.04
2012-10-08,1025.014
2012-10-09,1003.993
2012-10-10,1001.541
2012-10-11,1006.098
2012-10-12,1010.52
2012-10-15,1003.9
2012-10-16,1008.004
2012-10-17,1027.927
2012-10-18,1042.483
2012-10-19,1038.083
2012-10-22,1034.615
2012-10-23,1015.137
2012-10-24,1018.919
2012-10-25,1027.838
2012-10-26,1025.185
2012-10-29,1003.641
2012-10-30,1022.419
2012-10-31,1024.606
2012-11-01,1029.02
2012-11-02,1023.973
2012-11-05,1042.939
2012-11-06,1029.555
2012-11-07,1022.233
2012-11-08,1022.35
2012-11-09,1021.107
2012-11-12,1004.132
2012-11-13,1002.981
2012-11-14,988.646
2012-11-15,978.272
2012-11-16,974.07
2012-11-19,987.421
2012-11-20,992.096
2012-11-21,1004.108
2012-11-22,1003.23
2012-11-23,1007.902
2012-11-26,1018.555
2012-11-27,1019.925
2012-11-28,1036.301
2012-11-29,1031.739
2012-11-30,1034.352
2012-12-03,1023.462
2012-12-04,1038.054
2012-12-05,1057.166
2012-12-06,1047.546
2012-12-07,1045.769
2012-12-10,1070.907
2012-12-11,1087.496
2012-12-12,1058.652
2012-12-13,1025.583
2012-12-14,1024.583
2012-12-17,991.66
2012-12-18,1004.827
2012-12-19,1011.118
2012-12-20,991.041
2012-12-21,992.099
2012-12-24,981.536
2012-12-25,974.072
2012-12-26,976.719
2012-12-27,967.935
2012-12-28,966.082
2012-12-31,966.483
2013-01-01,979.144
2013-01-02,984.216
2013-01-03,964.93
2013-01-04,959.245
2013-01-07,985.348
2013-01-08,983.039
2013-01-09,986.018
2013-01-10,1003.186
2013-01-11,1009.605
2013-01-14,996.818
2013-01-15,998.162
2013-01-16,994.249
2013-01-17,987.254
2013-01-18,985.122
2013-01-21,982.073
2013-01-22,981.744
2013-01-23,987.708
2013-01-24,997.808
2013-01-25,996.962
2013-01-28,988.464
2013-01-29,983.149
2013-01-30,976.121
2013-01-31,973.886
2013-02-01,985.14
2013-02-04,985.14
2013-02-05,997.79
2013-02-06,994.116
2013-02-07,985.419
2013-02-08,989.191
2013-02-11,1011.406
2013-02-12,1012.197
2013-02-13,1020.847
2013-02-14,1011.671
2013-02-15,1009.205
2013-02-18,996.468
2013-02-19,1007.468
2013-02-20,1025.466
2013-02-21,1008.279
2013-02-22,1001.363
2013-02-25,1006.435
2013-02-26,991.854
2013-02-27,993.932
2013-02-28,990.133
2013-03-01,983.894
2013-03-04,980.985
2013-03-05,995.573
2013-03-06,1008.259
2013-03-07,1039.498
2013-03-08,1045.806
2013-03-11,1046.72
2013-03-12,1053.766
2013-03-13,1053.628
2013-03-14,1065.255
2013-03-15,1069.454
2013-03-18,1050.657
2013-03-19,1047.454
2013-03-20,1042.344
2013-03-21,1047.655
2013-03-22,1051.991
2013-03-25,1057.092
2013-03-26,1058.025
2013-03-27,1041.48
2013-03-28,1031.852
2013-03-29,1031.852
2013-04-01,1030.788
2013-04-02,1042.74
2013-04-03,1042.745
2013-04-04,1039.31
2013-04-05,1040.528
2013-04-08,1037.398
2013-04-09,1021.951
2013-04-10,1015.84
2013-04-11,1025.617
2013-04-12,1026.183
2013-04-15,1021.198
2013-04-16,1023.271
2013-04-17,1008.395
2013-04-18,1003.257
2013-04-19,1003.091
2013-04-22,995.998
2013-04-23,998.774
2013-04-24,997.436
2013-04-25,1011.352
2013-04-26,1013.46
2013-04-29,1010.537
2013-04-30,1020.245
2013-05-01,1002.098
2013-05-02,1000.023
2013-05-03,1003.525
2013-05-06,1008.697
2013-05-07,1012.111
2013-05-08,1013.46
2013-05-09,1010.958
2013-05-10,1003.448
2013-05-13,1002.996
2013-05-14,991.369
2013-05-15,986.106
2013-05-16,1025.727
2013-05-17,1016.844
2013-05-20,1036.709
2013-05-21,1034.768
2013-05-22,1026.876
2013-05-23,1005.168
2013-05-24,1006.05
2013-05-27,1010.392
2013-05-28,1022.256
2013-05-29,1012.26
2013-05-30,1006.877
2013-05-31,1002.583
2013-06-03,1006.446
2013-06-04,1012.386
2013-06-05,1006.866
2013-06-06,1013.626
2013-06-07,1014.257
2013-06-10,1034.64
2013-06-11,1035.005
2013-06-12,1029.93
2013-06-13,1011.637
2013-06-14,1016.255
2013-06-17,1019.252
2013-06-18,1022.03
2013-06-19,1024.09
2013-06-20,1002.414
2013-06-21,1001.398
2013-06-24,994.088
2013-06-25,996.234
2013-06-26,991.984
2013-06-27,997.408
2013-06-28,993.339
2013-07-01,997.061
2013-07-02,1006.456
2013-07-03,993.189
2013-07-04,998.354
2013-07-05,991.61
2013-07-08,1002.848
2013-07-09,1003.71
2013-07-10,999.453
2013-07-11,1009.713
2013-07-12,1012.028
2013-07-15,1023.276
2013-07-16,1027.655
2013-07-17,1018.544
2013-07-18,1031.03
2013-07-19,1034.857
2013-07-22,1036.79
2013-07-23,1052.64
2013-07-24,1056.269
2013-07-25,1045.823
2013-07-26,1047.546
2013-07-29,1026.587
2013-07-30,996.227
2013-07-31,1000.916
2013-08-01,990.574
2013-08-02,989.269
2013-08-05,976.328
2013-08-06,972.306
2013-08-07,978.651
2013-08-08,990.686
2013-08-09,990.475
2013-08-12,1005.7
2013-08-13,1002.433
2013-08-14,1004.197
2013-08-15,999.656
2013-08-16,1001.76
2013-08-19,1011.298
2013-08-20,1002.785
2013-08-21,980.751
2013-08-22,968.878
2013-08-23,969.202
2013-08-26,972.49
2013-08-27,965.194
2013-08-28,965.013
2013-08-29,972.924
2013-08-30,975.062
2013-09-02,967.716
2013-09-03,968.203
2013-09-04,966.927
2013-09-05,964.214
2013-09-06,965.999
2013-09-09,966.825
2013-09-10,974.017
2013-09-11,986.025
2013-09-12,983.07
2013-09-13,982.363
2013-09-16,989.227
2013-09-17,979.273
2013-09-18,981.157
2013-09-19,994.152
2013-09-20,986.937
2013-09-23,983.43
2013-09-24,985.814
2013-09-25,981.309
2013-09-26,980.247
2013-09-27,980.936
2013-09-30,980.728
2013-10-01,983.862
2013-10-02,979.213
2013-10-03,987.14
2013-10-04,987.613
2013-10-07,1002.303
2013-10-08,1014.565
2013-10-09,1016.043
2013-10-10,1034.994
2013-10-11,1037.738
2013-10-14,1050.906
2013-10-15,1036.057
2013-10-16,1032.769
2013-10-17,1036.068
2013-10-18,1035.833
2013-10-21,1045.465
2013-10-22,1044.055
2013-10-23,1036.563
2013-10-24,1034.339
2013-10-25,1033.709
2013-10-28,1052.977
2013-10-29,1055.841
2013-10-30,1002.922
2013-10-31,984.712
2013-11-01,980.158
2013-11-04,970.491
2013-11-05,974.955
2013-11-06,973.466
2013-11-07,981.814
2013-11-08,982.923
2013-11-11,982.711
2013-11-12,991.585
2013-11-13,995.104
2013-11-14,1003.2
2013-11-15,1002.759
2013-11-18,1006.666
2013-11-19,1015.845
2013-11-20,1048.131
2013-11-21,1044.26
2013-11-22,1044.465
2013-11-25,1055.914
2013-11-26,1054.399
2013-11-27,1061.754
2013-11-28,1058.246
2013-11-29,1059.132
2013-12-02,1064.357
2013-12-03,1062.16
2013-12-04,1056.114
2013-12-05,1054.34
2013-12-06,1058.993
2013-12-09,1045.494
2013-12-10,1074.351
2013-12-11,1062.335
2013-12-12,1035.495
2013-12-13,1036.871
2013-12-16,1040.513
2013-12-17,1035.286
2013-12-18,1038.631
2013-12-19,1036.92
2013-12-20,1035.947
2013-12-23,1041.17
2013-12-24,1033.441
2013-12-25,1043.289
2013-12-26,1046.271
2013-12-27,1050.873
2013-12-30,1044.215
2013-12-31,1048.79
2014-01-01,1057.631
2014-01-02,1053.079
2014-01-03,1048.41
2014-01-06,1043.43
2014-01-07,1050.128
2014-01-08,1064.444
2014-01-09,1070.115
2014-01-10,1074.092
2014-01-13,1084.981
2014-01-14,1073.435
2014-01-15,1137.907
2014-01-16,1133.441
2014-01-17,1131.997
2014-01-20,1140.436
2014-01-21,1155.416
2014-01-22,1145.064
2014-01-23,1127.864
2014-01-24,1123.973
2014-01-27,1108.118
2014-01-28,1129.431
2014-01-29,1146.554
2014-01-30,1138.98
2014-01-31,1130.261
2014-02-03,1126.328
2014-02-04,1123.947
2014-02-05,1126.104
2014-02-06,1146.501
2014-02-07,1145.819
2014-02-10,1132.572
2014-02-11,1115.897
2014-02-12,1125.302
2014-02-13,1124.33
2014-02-14,1122.745
2014-02-17,1135.373
2014-02-18,1156.986
2014-02-19,1174.957
2014-02-20,1208.117
2014-02-21,1210.963
2014-02-24,1210.149
2014-02-25,1221.811
2014-02-26,1223.258
2014-02-27,1221.769
2014-02-28,1227.741
2014-03-03,1243.823
2014-03-04,1244.353
2014-03-05,1261.644
2014-03-06,1282.87
2014-03-07,1281.501
2014-03-10,1260.074
2014-03-11,1262.917
2014-03-12,1242.031
2014-03-13,1239.529
2014-03-14,1240.137
2014-03-17,1256.561
2014-03-18,1264.007
2014-03-19,1283.633
2014-03-20,1275.556
2014-03-21,1276.436
2014-03-24,1245.942
2014-03-25,1257.608
2014-03-26,1271.101
2014-03-27,1250.557
2014-03-28,1250.092
2014-03-31,1305.575
2014-04-01,1327.49
2014-04-02,1354.566
2014-04-03,1344.188
2014-04-04,1341.061
2014-04-07,1346.907
2014-04-08,1285.985
2014-04-09,1310.704
2014-04-10,1326.025
2014-04-11,1326.886
2014-04-14,1283.124
2014-04-15,1282.568
2014-04-16,1278.35
2014-04-17,1268.838
2014-04-18,1268.838
2014-04-21,1267.653
2014-04-22,1311.037
2014-04-23,1298.244
2014-04-24,1274.986
2014-04-25,1277.318
2014-04-28,1258.205
2014-04-29,1256.984
2014-04-30,1268.918
2014-05-01,1275.318
2014-05-02,1275.595
2014-05-05,1264.349
2014-05-06,1268.072
2014-05-07,1260.102
2014-05-08,1296.189
2014-05-09,1292.551
2014-05-12,1272.48
2014-05-13,1294.268
2014-05-14,1292.382
2014-05-15,1281.382
2014-05-16,1279.622
2014-05-19,1280.832
2014-05-20,1272.958
2014-05-21,1282.795
2014-05-22,1296.72
2014-05-23,1297.688
2014-05-26,1311.797
2014-05-27,1313.906
2014-05-28,1311.852
2014-05-29,1287.884
2014-05-30,1287.662
2014-06-02,1303.452
2014-06-03,1301.485
2014-06-04,1301.017
2014-06-05,1297.487
2014-06-06,1301.069
2014-06-09,1314.25
2014-06-10,1321.016
2014-06-11,1332.082
2014-06-12,1321.767
2014-06-13,1323.298
2014-06-16,1316.975
2014-06-17,1314.898
2014-06-18,1328.288
2014-06-19,1358.227
2014-06-20,1355.468
2014-06-23,1347.341
2014-06-24,1329.4
2014-06-25,1327.894
2014-06-26,1331.244
2014-06-27,1330.603
2014-06-30,1342.62
2014-07-01,1350.125
2014-07-02,1370.497
2014-07-03,1374.558
2014-07-04,1374.698
2014-07-07,1369.351
2014-07-08,1348.115
2014-07-09,1357.17
2014-07-10,1352.37
2014-07-11,1353.713
2014-07-14,1383.091
2014-07-15,1386.126
2014-07-16,1381.146
2014-07-17,1359.015
2014-07-18,1352.021
2014-07-21,1370.181
2014-07-22,1382.507
2014-07-23,1381.637
2014-07-24,1386.274
2014-07-25,1380.907
2014-07-28,1370.571
2014-07-29,1375.647
2014-07-30,1380.104
2014-07-31,1361.733
2014-08-01,1362.886
2014-08-04,1361.025
2014-08-05,1359.733
2014-08-06,1331.584
2014-08-07,1330.684
2014-08-08,1329.975
2014-08-11,1297.989
2014-08-12,1309.919
2014-08-13,1301.445
2014-08-14,1306.907
2014-08-15,1300.931
2014-08-18,1313.096
2014-08-19,1322.397
2014-08-20,1333.969
2014-08-21,1363.2
2014-08-22,1357.725
2014-08-25,1338.422
2014-08-26,1320.743
2014-08-27,1331.705
2014-08-28,1324.774
2014-08-29,1323.122
2014-09-01,1326.609
2014-09-02,1333.679
2014-09-03,1323.2
2014-09-04,1326.644
2014-09-05,1322.852
2014-09-08,1315.056
2014-09-09,1309.523
2014-09-10,1296.377
2014-09-11,1301.885
2014-09-12,1301.777
2014-09-15,1310.072
2014-09-16,1314.72
2014-09-17,1317.13
2014-09-18,1328.882
2014-09-19,1326.405
2014-09-22,1320.333
2014-09-23,1309.663
2014-09-24,1306.29
2014-09-25,1305.952
2014-09-26,1302.209
2014-09-29,1357.199
2014-09-30,1353.239
2014-10-01,1345.317
2014-10-02,1360.743
2014-10-03,1352.075
2014-10-06,1358.972
2014-10-07,1347.602
2014-10-08,1342.787
2014-10-09,1352.213
2014-10-10,1340.735
2014-10-13,1307.401
2014-10-14,1259.734
2014-10-15,1273.344
2014-10-16,1274.289
2014-10-17,1266.596
2014-10-20,1302.428
2014-10-21,1303.347
2014-10-22,1337.895
2014-10-23,1340.416
2014-10-24,1338.076
2014-10-27,1341.169
2014-10-28,1361.038
2014-10-29,1361.778
2014-10-30,1373.653
2014-10-31,1364.544
2014-11-03,1400.821
2014-11-04,1414.818
2014-11-05,1426.421
2014-11-06,1432.041
2014-11-07,1427.34
2014-11-10,1429.369
2014-11-11,1427.807
2014-11-12,1434.877
2014-11-13,1434.173
2014-11-14,1427.836
2014-11-17,1428.072
2014-11-18,1421.105
2014-11-19,1420.443
2014-11-20,1415.833
2014-11-21,1411.7
2014-11-24,1396.297
2014-11-25,1392.235
2014-11-26,1401.706
2014-11-27,1400.291
2014-11-28,1400.076
2014-12-01,1401.331
2014-12-02,1393.337
2014-12-03,1411.026
2014-12-04,1423.544
2014-12-05,1414.696
2014-12-08,1410.442
2014-12-09,1403.805
2014-12-10,1402.663
2014-12-11,1410.795
2014-12-12,1417.04
2014-12-15,1374.971
2014-12-16,1394.458
2014-12-17,1369.179
2014-12-18,1390.417
2014-12-19,1399.413
2014-12-22,1413.495
2014-12-23,1417.209
2014-12-24,1412.338
2014-12-25,1400.654
2014-12-26,1403.336
2014-12-29,1410.726
2014-12-30,1396.201
2014-12-31,1404.014
2015-01-01,1407.097
2015-01-02,1391.118
2015-01-05,1369.526
2015-01-06,1358.526
2015-01-07,1384.193
2015-01-08,1422.979
2015-01-09,1427.925
2015-01-12,1405.943
2015-01-13,1420.674
2015-01-14,1409.884
2015-01-15,1413.679
2015-01-16,1412.078
2015-01-19,1421.729
