Date,AUSTRIA IMI IMI (Large+Mid+Small Cap)
2010-09-20,484.614
2010-09-21,488.453
2010-09-22,493.745
2010-09-23,488.448
2010-09-24,501.13
2010-09-27,500.256
2010-09-28,502.602
2010-09-29,505.517
2010-09-30,508.489
2010-10-01,516.849
2010-10-04,511.333
2010-10-05,522.979
2010-10-06,532.76
2010-10-07,537.896
2010-10-08,538.452
2010-10-11,539.565
2010-10-12,533.769
2010-10-13,546.88
2010-10-14,550.901
2010-10-15,547.172
2010-10-18,549.448
2010-10-19,540.046
2010-10-20,547.947
2010-10-21,550.992
2010-10-22,548.513
2010-10-25,554.263
2010-10-26,549.901
2010-10-27,542.439
2010-10-28,546.899
2010-10-29,541.709
2010-11-01,541.28
2010-11-02,551.68
2010-11-03,546.509
2010-11-04,564.36
2010-11-05,556.948
2010-11-08,552.181
2010-11-09,556.589
2010-11-10,543.791
2010-11-11,532.252
2010-11-12,536.739
2010-11-15,538.329
2010-11-16,527.879
2010-11-17,530.952
2010-11-18,541.123
2010-11-19,544.148
2010-11-22,541.066
2010-11-23,521.577
2010-11-24,522.548
2010-11-25,524.365
2010-11-26,517.597
2010-11-29,505.4
2010-11-30,495.941
2010-12-01,515.507
2010-12-02,530.96
2010-12-03,540.326
2010-12-06,538.617
2010-12-07,546.516
2010-12-08,541.192
2010-12-09,545.932
2010-12-10,546.845
2010-12-13,556.702
2010-12-14,554.232
2010-12-15,551.009
2010-12-16,544.5
2010-12-17,543.609
2010-12-20,547.882
2010-12-21,556.748
2010-12-22,558.47
2010-12-23,552.464
2010-12-24,554.641
2010-12-27,555.871
2010-12-28,559.982
2010-12-29,567.216
2010-12-30,567.14
2010-12-31,572.841
2011-01-03,579.836
2011-01-04,574.564
2011-01-05,557.292
2011-01-06,552.671
2011-01-07,553.399
2011-01-10,540.168
2011-01-11,547.148
2011-01-12,559.919
2011-01-13,567.356
2011-01-14,563.655
2011-01-17,558.75
2011-01-18,573.389
2011-01-19,577.34
2011-01-20,561.58
2011-01-21,571.821
2011-01-24,578.032
2011-01-25,571.669
2011-01-26,577.927
2011-01-27,586.896
2011-01-28,580.543
2011-01-31,582.271
2011-02-01,596.539
2011-02-02,595.519
2011-02-03,585.984
2011-02-04,584.913
2011-02-07,589.666
2011-02-08,598.564
2011-02-09,598.412
2011-02-10,592.476
2011-02-11,590.18
2011-02-14,592.831
2011-02-15,591.356
2011-02-16,593.946
2011-02-17,593.429
2011-02-18,595.364
2011-02-21,586.612
2011-02-22,586.556
2011-02-23,579.09
2011-02-24,579.67
2011-02-25,582.328
2011-02-28,588.288
2011-03-01,587.584
2011-03-02,584.323
2011-03-03,585.52
2011-03-04,583.313
2011-03-07,585.118
2011-03-08,578.218
2011-03-09,579.014
2011-03-10,569.588
2011-03-11,567.192
2011-03-14,563.812
2011-03-15,554.08
2011-03-16,550.636
2011-03-17,567.927
2011-03-18,579.342
2011-03-21,589.079
2011-03-22,590.111
2011-03-23,590.06
2011-03-24,602.983
2011-03-25,601.318
2011-03-28,601.25
2011-03-29,601.025
2011-03-30,605.965
2011-03-31,603.607
2011-04-01,607.736
2011-04-04,609.366
2011-04-05,606.605
2011-04-06,617.588
2011-04-07,607.659
2011-04-08,618.06
2011-04-11,616.852
2011-04-12,607.833
2011-04-13,614.61
2011-04-14,606.615
2011-04-15,606.953
2011-04-18,584.04
2011-04-19,590.936
2011-04-20,611.728
2011-04-21,617.873
2011-04-22,617.873
2011-04-25,617.428
2011-04-26,618.683
2011-04-27,622.999
2011-04-28,627.283
2011-04-29,625.048
2011-05-02,631.451
2011-05-03,630.339
2011-05-04,623.696
2011-05-05,606.46
2011-05-06,605.435
2011-05-09,596.168
2011-05-10,607.986
2011-05-11,607.852
2011-05-12,596.13
2011-05-13,589.941
2011-05-16,590.807
2011-05-17,582.04
2011-05-18,589.273
2011-05-19,591.752
2011-05-20,583.699
2011-05-23,570.025
2011-05-24,577.331
2011-05-25,575.014
2011-05-26,575.959
2011-05-27,587.861
2011-05-30,589.639
2011-05-31,600.594
2011-06-01,600.802
2011-06-02,601.406
2011-06-03,603.428
2011-06-06,601.222
2011-06-07,601.708
2011-06-08,591.211
2011-06-09,590.401
2011-06-10,582.181
2011-06-13,582.87
2011-06-14,595.283
2011-06-15,583.877
2011-06-16,571.892
2011-06-17,580.293
2011-06-20,572.528
2011-06-21,587.032
2011-06-22,586.221
2011-06-23,574.626
2011-06-24,560.574
2011-06-27,564.243
2011-06-28,572.669
2011-06-29,586.483
2011-06-30,599.149
2011-07-01,606.879
2011-07-04,607.507
2011-07-05,601.046
2011-07-06,589.888
2011-07-07,596.04
2011-07-08,585.452
2011-07-11,560.888
2011-07-12,558.378
2011-07-13,571.664
2011-07-14,563.521
2011-07-15,559.698
2011-07-18,542.079
2011-07-19,553.189
2011-07-20,559.349
2011-07-21,576.886
2011-07-22,577.222
2011-07-25,574.27
2011-07-26,581.207
2011-07-27,569.539
2011-07-28,561.662
2011-07-29,561.762
2011-08-01,547.345
2011-08-02,528.781
2011-08-03,518.947
2011-08-04,496.623
2011-08-05,482.811
2011-08-08,453.42
2011-08-09,456.703
2011-08-10,446.463
2011-08-11,461.297
2011-08-12,476.136
2011-08-15,483.84
2011-08-16,481.408
2011-08-17,486.029
2011-08-18,457.714
2011-08-19,451.578
2011-08-22,456.053
2011-08-23,453.562
2011-08-24,465.115
2011-08-25,464.665
2011-08-26,463.919
2011-08-29,480.735
2011-08-30,480.067
2011-08-31,494.702
2011-09-01,489.735
2011-09-02,474.524
2011-09-05,452.387
2011-09-06,445.044
2011-09-07,454.914
2011-09-08,457.187
2011-09-09,425.695
2011-09-12,407.281
2011-09-13,411.319
2011-09-14,412.517
2011-09-15,427.628
2011-09-16,432.109
2011-09-19,414.0
2011-09-20,420.946
2011-09-21,415.702
2011-09-22,385.398
2011-09-23,382.071
2011-09-26,388.742
2011-09-27,415.911
2011-09-28,410.2
2011-09-29,415.532
2011-09-30,400.637
2011-10-03,383.818
2011-10-04,374.435
2011-10-05,394.916
2011-10-06,404.882
2011-10-07,412.994
2011-10-10,415.454
2011-10-11,404.844
2011-10-12,426.402
2011-10-13,416.522
2011-10-14,425.526
2011-10-17,418.656
2011-10-18,414.632
2011-10-19,416.641
2011-10-20,403.252
2011-10-21,420.504
2011-10-24,425.002
2011-10-25,424.341
2011-10-26,421.747
2011-10-27,454.889
2011-10-28,450.678
2011-10-31,427.635
2011-11-01,419.296
2011-11-02,414.414
2011-11-03,419.615
2011-11-04,423.105
2011-11-07,416.75
2011-11-08,425.205
2011-11-09,405.753
2011-11-10,397.422
2011-11-11,411.581
2011-11-14,405.439
2011-11-15,395.164
2011-11-16,392.132
2011-11-17,380.439
2011-11-18,377.486
2011-11-21,358.725
2011-11-22,349.488
2011-11-23,344.65
2011-11-24,347.817
2011-11-25,347.83
2011-11-28,366.619
2011-11-29,368.943
2011-11-30,387.124
2011-12-01,381.215
2011-12-02,386.916
2011-12-05,391.225
2011-12-06,388.336
2011-12-07,390.76
2011-12-08,388.469
2011-12-09,385.51
2011-12-12,368.35
2011-12-13,365.426
2011-12-14,354.929
2011-12-15,359.733
2011-12-16,363.627
2011-12-19,362.059
2011-12-20,374.651
2011-12-21,373.279
2011-12-22,381.123
2011-12-23,380.385
2011-12-26,380.385
2011-12-27,382.909
2011-12-28,377.037
2011-12-29,378.661
2011-12-30,380.625
2012-01-02,389.465
2012-01-03,395.104
2012-01-04,386.94
2012-01-05,375.996
2012-01-06,373.674
2012-01-09,368.202
2012-01-10,375.587
2012-01-11,373.609
2012-01-12,379.94
2012-01-13,377.105
2012-01-16,378.003
2012-01-17,384.809
2012-01-18,389.24
2012-01-19,398.415
2012-01-20,401.975
2012-01-23,417.609
2012-01-24,408.99
2012-01-25,410.126
2012-01-26,429.407
2012-01-27,426.752
2012-01-30,414.975
2012-01-31,416.301
2012-02-01,431.113
2012-02-02,435.422
2012-02-03,442.995
2012-02-06,443.803
2012-02-07,450.033
2012-02-08,451.216
2012-02-09,454.061
2012-02-10,437.608
2012-02-13,444.015
2012-02-14,435.528
2012-02-15,434.924
2012-02-16,431.41
2012-02-17,441.722
2012-02-20,451.314
2012-02-21,446.663
2012-02-22,440.959
2012-02-23,442.366
2012-02-24,453.966
2012-02-27,448.772
2012-02-28,449.76
2012-02-29,447.802
2012-03-01,452.248
2012-03-02,447.667
2012-03-05,443.442
2012-03-06,423.207
2012-03-07,426.017
2012-03-08,436.842
2012-03-09,432.865
2012-03-12,430.542
2012-03-13,436.169
2012-03-14,436.255
2012-03-15,441.179
2012-03-16,448.077
2012-03-19,452.397
2012-03-20,447.278
2012-03-21,444.734
2012-03-22,437.837
2012-03-23,441.301
2012-03-26,448.081
2012-03-27,447.11
2012-03-28,441.844
2012-03-29,437.833
2012-03-30,441.553
2012-04-02,441.061
2012-04-03,441.275
2012-04-04,424.314
2012-04-05,416.373
2012-04-06,416.373
2012-04-09,416.612
2012-04-10,408.592
2012-04-11,416.323
2012-04-12,424.893
2012-04-13,414.06
2012-04-16,413.488
2012-04-17,421.212
2012-04-18,416.012
2012-04-19,415.241
2012-04-20,422.451
2012-04-23,411.611
2012-04-24,420.606
2012-04-25,425.189
2012-04-26,427.486
2012-04-27,432.786
2012-04-30,432.896
2012-05-01,432.553
2012-05-02,428.3
2012-05-03,426.144
2012-05-04,421.753
2012-05-07,425.397
2012-05-08,418.708
2012-05-09,406.736
2012-05-10,409.738
2012-05-11,408.742
2012-05-14,392.876
2012-05-15,382.999
2012-05-16,381.939
2012-05-17,380.95
2012-05-18,378.236
2012-05-21,383.379
2012-05-22,393.544
2012-05-23,379.473
2012-05-24,381.257
2012-05-25,377.672
2012-05-28,378.457
2012-05-29,379.761
2012-05-30,367.219
2012-05-31,369.358
2012-06-01,362.362
2012-06-04,364.844
2012-06-05,366.092
2012-06-06,373.14
2012-06-07,375.081
2012-06-08,372.557
2012-06-11,373.868
2012-06-12,369.189
2012-06-13,372.708
2012-06-14,374.067
2012-06-15,381.63
2012-06-18,379.104
2012-06-19,390.195
2012-06-20,393.444
2012-06-21,385.917
2012-06-22,376.823
2012-06-25,369.987
2012-06-26,364.945
2012-06-27,369.414
2012-06-28,368.336
2012-06-29,392.829
2012-07-02,396.325
2012-07-03,398.211
2012-07-04,393.808
2012-07-05,387.214
2012-07-06,378.055
2012-07-09,376.456
2012-07-10,378.262
2012-07-11,376.834
2012-07-12,370.285
2012-07-13,376.783
2012-07-16,376.92
2012-07-17,377.486
2012-07-18,382.057
2012-07-19,385.287
2012-07-20,373.063
2012-07-23,361.047
2012-07-24,358.942
2012-07-25,360.886
2012-07-26,377.611
2012-07-27,381.89
2012-07-30,385.904
2012-07-31,387.795
2012-08-01,384.095
2012-08-02,370.978
2012-08-03,387.642
2012-08-06,395.235
2012-08-07,397.304
2012-08-08,395.852
2012-08-09,395.694
2012-08-10,394.466
2012-08-13,395.671
2012-08-14,395.667
2012-08-15,394.399
2012-08-16,401.27
2012-08-17,403.552
2012-08-20,400.114
2012-08-21,405.363
2012-08-22,401.574
2012-08-23,403.004
2012-08-24,396.517
2012-08-27,398.825
2012-08-28,396.978
2012-08-29,395.716
2012-08-30,388.74
2012-08-31,397.042
2012-09-03,397.905
2012-09-04,395.999
2012-09-05,399.51
2012-09-06,413.123
2012-09-07,421.911
2012-09-10,421.282
2012-09-11,425.301
2012-09-12,431.013
2012-09-13,428.703
2012-09-14,451.492
2012-09-17,448.595
2012-09-18,440.617
2012-09-19,440.348
2012-09-20,432.202
2012-09-21,436.547
2012-09-24,430.993
2012-09-25,431.03
2012-09-26,419.045
2012-09-27,422.959
2012-09-28,419.868
2012-10-01,427.851
2012-10-02,429.133
2012-10-03,430.421
2012-10-04,434.993
2012-10-05,441.864
2012-10-08,436.074
2012-10-09,430.042
2012-10-10,429.273
2012-10-11,436.58
2012-10-12,435.903
2012-10-15,438.116
2012-10-16,446.881
2012-10-17,455.603
2012-10-18,455.312
2012-10-19,446.642
2012-10-22,447.968
2012-10-23,435.303
2012-10-24,435.481
2012-10-25,435.978
2012-10-26,435.036
2012-10-29,431.654
2012-10-30,441.146
2012-10-31,441.761
2012-11-01,441.045
2012-11-02,445.706
2012-11-05,442.42
2012-11-06,444.623
2012-11-07,438.166
2012-11-08,431.521
2012-11-09,432.403
2012-11-12,432.439
2012-11-13,430.964
2012-11-14,431.169
2012-11-15,432.284
2012-11-16,426.672
2012-11-19,437.164
2012-11-20,437.95
2012-11-21,436.604
2012-11-22,443.157
2012-11-23,451.097
2012-11-26,451.794
2012-11-27,454.237
2012-11-28,453.068
2012-11-29,462.727
2012-11-30,464.315
2012-12-03,467.396
2012-12-04,466.763
2012-12-05,470.157
2012-12-06,471.489
2012-12-07,467.123
2012-12-10,468.37
2012-12-11,474.263
2012-12-12,477.567
2012-12-13,481.129
2012-12-14,481.29
2012-12-17,483.636
2012-12-18,492.405
2012-12-19,498.887
2012-12-20,495.005
2012-12-21,491.369
2012-12-24,492.134
2012-12-25,492.134
2012-12-26,493.141
2012-12-27,494.65
2012-12-28,491.744
2012-12-31,490.368
2013-01-01,490.368
2013-01-02,506.996
2013-01-03,503.088
2013-01-04,501.14
2013-01-07,503.696
2013-01-08,501.649
2013-01-09,502.206
2013-01-10,506.223
2013-01-11,509.003
2013-01-14,507.842
2013-01-15,505.179
2013-01-16,503.585
2013-01-17,510.878
2013-01-18,506.483
2013-01-21,505.832
2013-01-22,503.554
2013-01-23,503.612
2013-01-24,508.087
2013-01-25,514.578
2013-01-28,514.43
2013-01-29,514.836
2013-01-30,516.412
2013-01-31,515.564
2013-02-01,519.521
2013-02-04,503.949
2013-02-05,503.236
2013-02-06,502.88
2013-02-07,495.33
2013-02-08,501.955
2013-02-11,503.153
2013-02-12,507.656
2013-02-13,510.502
2013-02-14,503.239
2013-02-15,500.853
2013-02-18,499.277
2013-02-19,501.972
2013-02-20,505.836
2013-02-21,491.686
2013-02-22,496.534
2013-02-25,502.673
2013-02-26,488.766
2013-02-27,496.327
2013-02-28,501.012
2013-03-01,497.642
2013-03-04,497.387
2013-03-05,506.38
2013-03-06,505.015
2013-03-07,509.306
2013-03-08,512.499
2013-03-11,509.785
2013-03-12,507.066
2013-03-13,502.205
2013-03-14,506.788
2013-03-15,507.799
2013-03-18,498.918
2013-03-19,491.519
2013-03-20,497.295
2013-03-21,494.327
2013-03-22,491.22
2013-03-25,479.897
2013-03-26,478.353
2013-03-27,472.69
2013-03-28,473.644
2013-03-29,473.644
2013-04-01,473.865
2013-04-02,479.447
2013-04-03,478.066
2013-04-04,474.855
2013-04-05,475.359
2013-04-08,476.958
2013-04-09,485.962
2013-04-10,498.302
2013-04-11,505.412
2013-04-12,498.577
2013-04-15,487.124
2013-04-16,486.477
2013-04-17,477.03
2013-04-18,475.292
2013-04-19,478.803
2013-04-22,478.749
2013-04-23,485.112
2013-04-24,489.334
2013-04-25,494.305
2013-04-26,489.469
2013-04-29,494.851
2013-04-30,497.52
2013-05-01,497.86
2013-05-02,484.476
2013-05-03,493.148
2013-05-06,493.782
2013-05-07,496.151
2013-05-08,497.887
2013-05-09,494.92
2013-05-10,498.075
2013-05-13,499.714
2013-05-14,507.539
2013-05-15,503.497
2013-05-16,502.85
2013-05-17,502.033
2013-05-20,503.305
2013-05-21,507.533
2013-05-22,505.086
2013-05-23,496.474
2013-05-24,497.988
2013-05-27,500.388
2013-05-28,500.087
2013-05-29,499.715
2013-05-30,503.087
2013-05-31,494.313
2013-06-03,495.16
2013-06-04,496.717
2013-06-05,496.471
2013-06-06,491.374
2013-06-07,501.62
2013-06-10,499.597
2013-06-11,497.327
2013-06-12,495.23
2013-06-13,492.57
2013-06-14,498.163
2013-06-17,498.749
2013-06-18,502.742
2013-06-19,502.749
2013-06-20,481.998
2013-06-21,472.274
2013-06-24,449.969
2013-06-25,453.306
2013-06-26,457.674
2013-06-27,460.972
2013-06-28,457.201
2013-07-01,464.712
2013-07-02,464.485
2013-07-03,454.136
2013-07-04,458.99
2013-07-05,457.118
2013-07-08,462.785
2013-07-09,458.913
2013-07-10,456.252
2013-07-11,471.494
2013-07-12,476.089
2013-07-15,477.405
2013-07-16,476.74
2013-07-17,477.487
2013-07-18,481.662
2013-07-19,478.827
2013-07-22,479.911
2013-07-23,480.841
2013-07-24,486.995
2013-07-25,486.387
2013-07-26,490.351
2013-07-29,492.789
2013-07-30,489.128
2013-07-31,490.92
2013-08-01,503.557
2013-08-02,506.876
2013-08-05,506.149
2013-08-06,507.26
2013-08-07,506.144
2013-08-08,516.183
2013-08-09,519.315
2013-08-12,519.067
2013-08-13,519.163
2013-08-14,523.671
2013-08-15,523.079
2013-08-16,531.657
2013-08-19,525.924
2013-08-20,522.098
2013-08-21,518.784
2013-08-22,523.289
2013-08-23,530.263
2013-08-26,527.348
2013-08-27,517.618
2013-08-28,515.922
2013-08-29,513.233
2013-08-30,506.018
2013-09-02,511.127
2013-09-03,511.368
2013-09-04,517.308
2013-09-05,518.306
2013-09-06,519.363
2013-09-09,524.958
2013-09-10,531.294
2013-09-11,535.179
2013-09-12,529.094
2013-09-13,522.67
2013-09-16,531.755
2013-09-17,528.676
2013-09-18,530.089
2013-09-19,539.883
2013-09-20,536.483
2013-09-23,532.964
2013-09-24,537.703
2013-09-25,541.637
2013-09-26,542.118
2013-09-27,547.861
2013-09-30,544.256
2013-10-01,548.174
2013-10-02,549.166
2013-10-03,550.339
2013-10-04,547.618
2013-10-07,540.94
2013-10-08,536.867
2013-10-09,530.788
2013-10-10,541.206
2013-10-11,542.76
2013-10-14,544.781
2013-10-15,547.438
2013-10-16,546.646
2013-10-17,554.057
2013-10-18,560.584
2013-10-21,560.331
2013-10-22,562.959
2013-10-23,560.715
2013-10-24,561.083
2013-10-25,558.939
2013-10-28,557.853
2013-10-29,563.626
2013-10-30,572.561
2013-10-31,563.792
2013-11-01,559.334
2013-11-04,571.491
2013-11-05,567.559
2013-11-06,574.934
2013-11-07,567.836
2013-11-08,560.949
2013-11-11,565.616
2013-11-12,565.498
2013-11-13,560.881
2013-11-14,561.271
2013-11-15,562.932
2013-11-18,568.508
2013-11-19,565.87
2013-11-20,560.835
2013-11-21,564.962
2013-11-22,568.741
2013-11-25,570.392
2013-11-26,572.444
2013-11-27,574.942
2013-11-28,575.133
2013-11-29,574.551
2013-12-02,569.124
2013-12-03,560.433
2013-12-04,550.71
2013-12-05,548.934
2013-12-06,549.54
2013-12-09,555.692
2013-12-10,559.398
2013-12-11,554.715
2013-12-12,548.412
2013-12-13,542.626
2013-12-16,544.491
2013-12-17,538.709
2013-12-18,546.544
2013-12-19,543.946
2013-12-20,547.846
2013-12-23,555.392
2013-12-24,553.792
2013-12-25,553.792
2013-12-26,554.825
2013-12-27,562.623
2013-12-30,563.296
2013-12-31,561.869
2014-01-01,561.869
2014-01-02,555.017
2014-01-03,557.45
2014-01-06,558.637
2014-01-07,573.373
2014-01-08,580.861
2014-01-09,580.803
2014-01-10,585.719
2014-01-13,587.533
2014-01-14,588.04
2014-01-15,592.645
2014-01-16,589.891
2014-01-17,589.553
2014-01-20,586.65
2014-01-21,584.152
2014-01-22,586.986
2014-01-23,585.396
2014-01-24,572.91
2014-01-27,569.36
2014-01-28,577.927
2014-01-29,567.76
2014-01-30,560.231
2014-01-31,552.435
2014-02-03,546.406
2014-02-04,544.498
2014-02-05,550.161
2014-02-06,557.95
2014-02-07,565.263
2014-02-10,565.663
2014-02-11,577.954
2014-02-12,577.372
2014-02-13,572.976
2014-02-14,580.148
2014-02-17,584.22
2014-02-18,587.332
2014-02-19,582.859
2014-02-20,581.565
2014-02-21,587.529
2014-02-24,590.2
2014-02-25,591.92
2014-02-26,587.93
2014-02-27,581.321
2014-02-28,575.717
2014-03-03,553.745
2014-03-04,564.533
2014-03-05,563.757
2014-03-06,574.569
2014-03-07,568.163
2014-03-10,561.768
2014-03-11,557.486
2014-03-12,550.392
2014-03-13,541.913
2014-03-14,537.336
2014-03-17,548.261
2014-03-18,557.15
2014-03-19,558.621
2014-03-20,550.833
2014-03-21,550.647
2014-03-24,541.775
2014-03-25,545.851
2014-03-26,552.246
2014-03-27,545.736
2014-03-28,551.333
2014-03-31,562.008
2014-04-01,569.209
2014-04-02,568.275
2014-04-03,569.176
2014-04-04,570.776
2014-04-07,561.462
2014-04-08,557.005
2014-04-09,565.766
2014-04-10,564.697
2014-04-11,560.29
2014-04-14,550.9
2014-04-15,544.742
2014-04-16,549.941
2014-04-17,553.536
2014-04-18,553.536
2014-04-21,552.275
2014-04-22,560.88
2014-04-23,563.622
2014-04-24,562.648
2014-04-25,554.961
2014-04-28,555.558
2014-04-29,564.094
2014-04-30,566.041
2014-05-01,566.041
2014-05-02,566.557
2014-05-05,562.215
2014-05-06,560.009
2014-05-07,556.939
2014-05-08,559.415
2014-05-09,553.653
2014-05-12,556.577
2014-05-13,551.184
2014-05-14,549.146
2014-05-15,537.462
2014-05-16,533.066
2014-05-19,535.269
2014-05-20,533.967
2014-05-21,533.366
2014-05-22,541.972
2014-05-23,546.197
2014-05-26,553.659
2014-05-27,557.443
2014-05-28,556.953
2014-05-29,557.69
2014-05-30,559.6
2014-06-02,560.116
2014-06-03,557.138
2014-06-04,556.687
2014-06-05,562.701
2014-06-06,569.339
2014-06-09,567.419
2014-06-10,569.753
2014-06-11,565.129
2014-06-12,567.075
2014-06-13,565.234
2014-06-16,566.932
2014-06-17,566.506
2014-06-18,568.64
2014-06-19,571.154
2014-06-20,568.203
2014-06-23,561.639
2014-06-24,559.172
2014-06-25,555.944
2014-06-26,555.209
2014-06-27,556.129
2014-06-30,560.266
2014-07-01,560.783
2014-07-02,563.639
2014-07-03,564.254
2014-07-04,547.829
2014-07-07,542.622
2014-07-08,533.801
2014-07-09,536.251
2014-07-10,529.543
2014-07-11,532.121
2014-07-14,542.463
2014-07-15,532.578
2014-07-16,535.352
2014-07-17,531.48
2014-07-18,527.469
2014-07-21,525.787
2014-07-22,525.114
2014-07-23,527.445
2014-07-24,526.481
2014-07-25,524.981
2014-07-28,518.721
2014-07-29,517.83
2014-07-30,514.613
2014-07-31,508.482
2014-08-01,503.288
2014-08-04,500.906
2014-08-05,495.574
2014-08-06,492.31
2014-08-07,491.63
2014-08-08,491.633
2014-08-11,497.922
2014-08-12,493.947
2014-08-13,499.608
2014-08-14,499.673
2014-08-15,499.766
2014-08-18,501.752
2014-08-19,501.728
2014-08-20,497.328
2014-08-21,502.984
2014-08-22,500.039
2014-08-25,503.173
2014-08-26,506.147
2014-08-27,507.643
2014-08-28,496.64
2014-08-29,498.427
2014-09-01,497.051
2014-09-02,495.582
2014-09-03,502.477
2014-09-04,501.032
2014-09-05,501.697
2014-09-08,499.391
2014-09-09,496.279
2014-09-10,493.489
2014-09-11,492.424
2014-09-12,489.834
2014-09-15,486.438
2014-09-16,479.8
2014-09-17,485.897
2014-09-18,488.612
2014-09-19,484.943
2014-09-22,482.534
2014-09-23,473.909
2014-09-24,471.194
2014-09-25,467.984
2014-09-26,462.364
2014-09-29,459.717
2014-09-30,457.772
2014-10-01,453.873
2014-10-02,447.902
2014-10-03,444.515
2014-10-06,448.477
2014-10-07,445.164
2014-10-08,442.143
2014-10-09,441.181
2014-10-10,430.459
2014-10-13,436.416
2014-10-14,435.016
2014-10-15,426.973
2014-10-16,425.603
2014-10-17,435.229
2014-10-20,435.927
2014-10-21,442.554
2014-10-22,442.361
2014-10-23,445.154
2014-10-24,448.153
2014-10-27,450.641
2014-10-28,455.06
2014-10-29,453.312
2014-10-30,452.984
2014-10-31,454.418
2014-11-03,454.22
2014-11-04,456.09
2014-11-05,449.491
2014-11-06,448.688
2014-11-07,447.283
2014-11-10,451.494
2014-11-11,451.505
2014-11-12,449.968
2014-11-13,448.208
2014-11-14,448.818
2014-11-17,449.776
2014-11-18,457.471
2014-11-19,458.677
2014-11-20,455.263
2014-11-21,463.182
2014-11-24,466.319
2014-11-25,468.793
2014-11-26,471.023
2014-11-27,466.35
2014-11-28,465.71
2014-12-01,461.805
2014-12-02,460.812
2014-12-03,459.375
2014-12-04,460.453
2014-12-05,459.947
2014-12-08,459.741
2014-12-09,455.907
2014-12-10,455.488
2014-12-11,449.122
2014-12-12,438.453
2014-12-15,424.081
2014-12-16,428.542
2014-12-17,425.578
2014-12-18,428.322
2014-12-19,430.023
2014-12-22,436.033
2014-12-23,436.99
2014-12-24,437.456
2014-12-25,437.456
2014-12-26,436.774
2014-12-29,437.522
2014-12-30,434.117
2014-12-31,431.833
2015-01-01,431.833
2015-01-02,435.794
2015-01-05,421.025
2015-01-06,420.408
2015-01-07,417.717
2015-01-08,423.044
2015-01-09,420.503
2015-01-12,419.556
2015-01-13,420.495
2015-01-14,413.764
2015-01-15,410.334
2015-01-16,407.004
2015-01-19,412.871
2015-01-20,414.902
2015-01-21,419.321
2015-01-22,420.311
2015-01-23,414.151
2015-01-26,418.833
2015-01-27,418.792
2015-01-28,411.127
2015-01-29,410.042
2015-01-30,409.674
2015-02-02,416.882
2015-02-03,428.942
2015-02-04,426.334
2015-02-05,427.196
2015-02-06,427.583
2015-02-09,429.521
2015-02-10,436.664
2015-02-11,434.914
2015-02-12,448.252
2015-02-13,453.981
2015-02-16,455.084
2015-02-17,454.134
2015-02-18,456.891
2015-02-19,457.674
2015-02-20,461.546
2015-02-23,461.578
2015-02-24,463.507
2015-02-25,466.592
2015-02-26,459.613
2015-02-27,463.028
2015-03-02,459.269
2015-03-03,457.664
2015-03-04,450.802
2015-03-05,456.413
2015-03-06,457.12
2015-03-09,454.977
2015-03-10,439.256
2015-03-11,438.207
2015-03-12,439.899
2015-03-13,437.486
2015-03-16,441.535
2015-03-17,438.811
2015-03-18,437.362
2015-03-19,441.223
2015-03-20,450.714
2015-03-23,457.09
2015-03-24,457.03
2015-03-25,458.126
2015-03-26,447.989
2015-03-27,444.019
2015-03-30,450.707
2015-03-31,446.87
2015-04-01,453.31
2015-04-02,459.114
2015-04-03,459.114
2015-04-06,465.485
2015-04-07,464.596
2015-04-08,463.378
2015-04-09,461.964
2015-04-10,461.093
2015-04-13,463.404
2015-04-14,465.896
2015-04-15,465.808
2015-04-16,466.766
2015-04-17,461.877
2015-04-20,464.884
2015-04-21,468.871
2015-04-22,465.267
2015-04-23,467.762
2015-04-24,475.007
2015-04-27,480.256
2015-04-28,481.759
2015-04-29,479.456
2015-04-30,481.082
2015-05-01,481.812
2015-05-04,485.008
2015-05-05,480.883
2015-05-06,485.62
2015-05-07,489.491
2015-05-08,494.792
2015-05-11,491.957
2015-05-12,491.937
2015-05-13,501.69
2015-05-14,502.905
2015-05-15,509.799
2015-05-18,499.131
2015-05-19,490.044
2015-05-20,490.595
2015-05-21,489.15
2015-05-22,485.277
2015-05-25,485.277
2015-05-26,472.306
2015-05-27,476.355
2015-05-28,471.335
2015-05-29,472.012
2015-06-01,467.438
2015-06-02,481.672
2015-06-03,494.629
2015-06-04,495.353
2015-06-05,475.945
2015-06-08,471.852
2015-06-09,473.937
2015-06-10,484.379
2015-06-11,478.831
2015-06-12,474.251
2015-06-15,462.763
2015-06-16,465.993
2015-06-17,461.588
2015-06-18,470.964
2015-06-19,465.615
2015-06-22,482.516
2015-06-23,476.522
2015-06-24,475.5
2015-06-25,472.682
2015-06-26,472.474
2015-06-29,457.701
2015-06-30,454.341
2015-07-01,462.566
2015-07-02,457.854
2015-07-03,457.169
2015-07-06,446.649
2015-07-07,433.182
2015-07-08,443.781
2015-07-09,452.131
2015-07-10,466.247
2015-07-13,468.872
2015-07-14,467.402
2015-07-15,464.274
2015-07-16,468.234
2015-07-17,466.72
2015-07-20,471.092
2015-07-21,471.936
2015-07-22,465.924
2015-07-23,469.893
2015-07-24,466.989
2015-07-27,462.766
2015-07-28,464.915
2015-07-29,464.806
2015-07-30,460.726
