Date,SWITZERLAND MID CAP Mid Cap
2010-09-21,780.408
2010-09-22,788.802
2010-09-23,786.581
2010-09-24,791.72
2010-09-27,787.86
2010-09-28,796.221
2010-09-29,797.436
2010-09-30,794.714
2010-10-01,794.473
2010-10-04,790.242
2010-10-05,801.473
2010-10-06,814.556
2010-10-07,812.424
2010-10-08,823.405
2010-10-11,824.191
2010-10-12,827.175
2010-10-13,835.309
2010-10-14,847.507
2010-10-15,841.92
2010-10-18,844.81
2010-10-19,824.731
2010-10-20,838.776
2010-10-21,841.707
2010-10-22,834.41
2010-10-25,843.736
2010-10-26,827.109
2010-10-27,815.586
2010-10-28,825.652
2010-10-29,827.145
2010-11-01,824.344
2010-11-02,840.109
2010-11-03,835.651
2010-11-04,862.426
2010-11-05,868.136
2010-11-08,862.817
2010-11-09,872.569
2010-11-10,852.811
2010-11-11,851.803
2010-11-12,848.839
2010-11-15,846.613
2010-11-16,834.404
2010-11-17,841.694
2010-11-18,845.676
2010-11-19,846.377
2010-11-22,846.071
2010-11-23,829.091
2010-11-24,837.784
2010-11-25,840.709
2010-11-26,834.205
2010-11-29,827.724
2010-11-30,827.553
2010-12-01,838.299
2010-12-02,859.832
2010-12-03,876.015
2010-12-06,869.1
2010-12-07,880.08
2010-12-08,875.742
2010-12-09,875.46
2010-12-10,876.703
2010-12-13,890.469
2010-12-14,893.417
2010-12-15,888.79
2010-12-16,881.765
2010-12-17,876.486
2010-12-20,888.106
2010-12-21,900.115
2010-12-22,899.159
2010-12-23,895.468
2010-12-24,894.537
2010-12-27,890.238
2010-12-28,900.436
2010-12-29,903.437
2010-12-30,903.765
2010-12-31,908.322
2011-01-03,914.399
2011-01-04,904.037
2011-01-05,876.967
2011-01-06,876.457
2011-01-07,868.334
2011-01-10,857.255
2011-01-11,861.545
2011-01-12,878.762
2011-01-13,872.956
2011-01-14,873.854
2011-01-17,870.069
2011-01-18,873.419
2011-01-19,870.265
2011-01-20,855.473
2011-01-21,866.321
2011-01-24,876.322
2011-01-25,881.175
2011-01-26,888.925
2011-01-27,887.458
2011-01-28,889.428
2011-01-31,885.874
2011-02-01,900.199
2011-02-02,903.103
2011-02-03,895.022
2011-02-04,894.156
2011-02-07,904.19
2011-02-08,896.805
2011-02-09,890.16
2011-02-10,880.649
2011-02-11,883.587
2011-02-14,891.528
2011-02-15,896.323
2011-02-16,896.962
2011-02-17,903.834
2011-02-18,902.229
2011-02-21,895.924
2011-02-22,900.061
2011-02-23,892.375
2011-02-24,892.038
2011-02-25,899.709
2011-02-28,908.59
2011-03-01,909.933
2011-03-02,914.816
2011-03-03,917.122
2011-03-04,921.872
2011-03-07,920.407
2011-03-08,916.798
2011-03-09,918.676
2011-03-10,903.113
2011-03-11,897.357
2011-03-14,893.554
2011-03-15,873.771
2011-03-16,858.494
2011-03-17,875.105
2011-03-18,882.45
2011-03-21,896.066
2011-03-22,896.846
2011-03-23,903.134
2011-03-24,911.989
2011-03-25,909.742
2011-03-28,909.505
2011-03-29,908.671
2011-03-30,909.217
2011-03-31,913.463
2011-04-01,908.44
2011-04-04,916.764
2011-04-05,911.732
2011-04-06,918.618
2011-04-07,918.833
2011-04-08,926.513
2011-04-11,925.719
2011-04-12,929.113
2011-04-13,931.429
2011-04-14,928.844
2011-04-15,926.681
2011-04-18,911.459
2011-04-19,914.64
2011-04-20,935.064
2011-04-21,957.435
2011-04-22,957.435
2011-04-25,957.76
2011-04-26,964.492
2011-04-27,959.941
2011-04-28,971.843
2011-04-29,981.382
2011-05-02,981.633
2011-05-03,976.547
2011-05-04,975.864
2011-05-05,956.117
2011-05-06,961.239
2011-05-09,953.681
2011-05-10,956.095
2011-05-11,955.797
2011-05-12,947.133
2011-05-13,942.447
2011-05-16,944.162
2011-05-17,929.732
2011-05-18,939.312
2011-05-19,939.19
2011-05-20,942.497
2011-05-23,917.84
2011-05-24,923.764
2011-05-25,926.061
2011-05-26,933.02
2011-05-27,952.389
2011-05-30,951.436
2011-05-31,962.457
2011-06-01,968.764
2011-06-02,966.008
2011-06-03,966.161
2011-06-06,957.423
2011-06-07,948.952
2011-06-08,936.221
2011-06-09,935.671
2011-06-10,922.094
2011-06-13,928.265
2011-06-14,925.21
2011-06-15,909.435
2011-06-16,895.446
2011-06-17,900.809
2011-06-20,897.14
2011-06-21,905.452
2011-06-22,913.669
2011-06-23,890.441
2011-06-24,886.333
2011-06-27,885.037
2011-06-28,892.49
2011-06-29,899.747
2011-06-30,910.817
2011-07-01,912.993
2011-07-04,923.918
2011-07-05,921.037
2011-07-06,915.774
2011-07-07,917.897
2011-07-08,916.419
2011-07-11,900.552
2011-07-12,899.713
2011-07-13,914.956
2011-07-14,906.643
2011-07-15,894.297
2011-07-18,869.875
2011-07-19,878.865
2011-07-20,890.47
2011-07-21,908.374
2011-07-22,920.47
2011-07-25,921.442
2011-07-26,922.385
2011-07-27,909.364
2011-07-28,902.75
2011-07-29,911.778
2011-08-01,920.125
2011-08-02,886.225
2011-08-03,873.217
2011-08-04,825.593
2011-08-05,824.157
2011-08-08,790.252
2011-08-09,820.898
2011-08-10,791.532
2011-08-11,781.317
2011-08-12,805.972
2011-08-15,812.03
2011-08-16,794.642
2011-08-17,795.293
2011-08-18,760.181
2011-08-19,754.601
2011-08-22,758.073
2011-08-23,764.882
2011-08-24,782.331
2011-08-25,777.462
2011-08-26,764.053
2011-08-29,783.389
2011-08-30,786.473
2011-08-31,818.925
2011-09-01,818.039
2011-09-02,807.656
2011-09-05,765.179
2011-09-06,728.888
2011-09-07,749.938
2011-09-08,740.906
2011-09-09,713.459
2011-09-12,695.005
2011-09-13,705.061
2011-09-14,716.764
2011-09-15,737.792
2011-09-16,735.875
2011-09-19,715.095
2011-09-20,721.716
2011-09-21,708.597
2011-09-22,671.931
2011-09-23,675.256
2011-09-26,691.395
2011-09-27,725.967
2011-09-28,716.943
2011-09-29,729.286
2011-09-30,699.394
2011-10-03,690.969
2011-10-04,674.564
2011-10-05,681.931
2011-10-06,705.126
2011-10-07,715.417
2011-10-10,731.85
2011-10-11,729.535
2011-10-12,755.075
2011-10-13,741.017
2011-10-14,753.797
2011-10-17,744.988
2011-10-18,739.253
2011-10-19,746.077
2011-10-20,736.244
2011-10-21,766.671
2011-10-24,778.517
2011-10-25,778.461
2011-10-26,774.578
2011-10-27,821.051
2011-10-28,817.32
2011-10-31,789.88
2011-11-01,746.262
2011-11-02,763.034
2011-11-03,774.55
2011-11-04,767.952
2011-11-07,753.534
2011-11-08,757.221
2011-11-09,733.085
2011-11-10,728.431
2011-11-11,750.181
2011-11-14,739.407
2011-11-15,723.775
2011-11-16,724.875
2011-11-17,719.96
2011-11-18,715.375
2011-11-21,696.351
2011-11-22,699.681
2011-11-23,687.687
2011-11-24,687.855
2011-11-25,680.432
2011-11-28,710.051
2011-11-29,714.409
2011-11-30,744.145
2011-12-01,743.013
2011-12-02,747.044
2011-12-05,751.182
2011-12-06,741.505
2011-12-07,743.729
2011-12-08,730.355
2011-12-09,739.185
2011-12-12,719.815
2011-12-13,715.413
2011-12-14,692.938
2011-12-15,705.865
2011-12-16,708.55
2011-12-19,703.93
2011-12-20,722.846
2011-12-21,719.245
2011-12-22,725.9
2011-12-23,731.179
2011-12-26,731.179
2011-12-27,734.593
2011-12-28,727.374
2011-12-29,728.606
2011-12-30,740.412
2012-01-02,740.412
2012-01-03,761.428
2012-01-04,747.214
2012-01-05,727.642
2012-01-06,721.996
2012-01-09,722.78
2012-01-10,732.867
2012-01-11,722.207
2012-01-12,737.709
2012-01-13,734.239
2012-01-16,736.468
2012-01-17,742.627
2012-01-18,754.559
2012-01-19,773.933
2012-01-20,769.853
2012-01-23,780.764
2012-01-24,771.043
2012-01-25,766.515
2012-01-26,786.521
2012-01-27,781.126
2012-01-30,764.445
2012-01-31,770.517
2012-02-01,794.643
2012-02-02,791.636
2012-02-03,798.291
2012-02-06,789.697
2012-02-07,799.419
2012-02-08,797.805
2012-02-09,799.776
2012-02-10,790.997
2012-02-13,795.813
2012-02-14,791.148
2012-02-15,797.285
2012-02-16,793.186
2012-02-17,801.807
2012-02-20,816.333
2012-02-21,807.208
2012-02-22,799.934
2012-02-23,802.295
2012-02-24,816.636
2012-02-27,809.132
2012-02-28,808.811
2012-02-29,803.276
2012-03-01,808.301
2012-03-02,799.133
2012-03-05,795.013
2012-03-06,770.326
2012-03-07,778.416
2012-03-08,796.768
2012-03-09,794.31
2012-03-12,791.468
2012-03-13,799.655
2012-03-14,792.453
2012-03-15,804.115
2012-03-16,812.397
2012-03-19,815.935
2012-03-20,807.657
2012-03-21,804.319
2012-03-22,791.687
2012-03-23,799.862
2012-03-26,812.525
2012-03-27,810.29
2012-03-28,805.378
2012-03-29,797.852
2012-03-30,811.45
2012-04-02,817.965
2012-04-03,820.935
2012-04-04,787.414
2012-04-05,786.636
2012-04-06,786.636
2012-04-09,787.706
2012-04-10,770.582
2012-04-11,780.721
2012-04-12,794.354
2012-04-13,780.766
2012-04-16,781.999
2012-04-17,799.053
2012-04-18,790.525
2012-04-19,794.799
2012-04-20,800.405
2012-04-23,776.902
2012-04-24,788.031
2012-04-25,797.624
2012-04-26,802.962
2012-04-27,809.225
2012-04-30,809.014
2012-05-01,808.168
2012-05-02,807.067
2012-05-03,806.294
2012-05-04,789.764
2012-05-07,788.777
2012-05-08,773.766
2012-05-09,760.985
2012-05-10,768.161
2012-05-11,772.367
2012-05-14,754.917
2012-05-15,740.315
2012-05-16,739.15
2012-05-17,737.195
2012-05-18,724.943
2012-05-21,730.201
2012-05-22,737.254
2012-05-23,713.608
2012-05-24,718.516
2012-05-25,719.103
2012-05-28,719.928
2012-05-29,727.539
2012-05-30,709.55
2012-05-31,702.653
2012-06-01,696.047
2012-06-04,695.136
2012-06-05,692.593
2012-06-06,710.47
2012-06-07,722.798
2012-06-08,715.179
2012-06-11,718.128
2012-06-12,715.52
2012-06-13,726.458
2012-06-14,723.018
2012-06-15,729.779
2012-06-18,729.63
2012-06-19,745.198
2012-06-20,750.655
2012-06-21,740.807
2012-06-22,729.881
2012-06-25,719.953
2012-06-26,718.674
2012-06-27,728.166
2012-06-28,721.121
2012-06-29,756.085
2012-07-02,753.613
2012-07-03,766.347
2012-07-04,763.313
2012-07-05,752.949
2012-07-06,741.998
2012-07-09,738.347
2012-07-10,743.463
2012-07-11,741.057
2012-07-12,729.917
2012-07-13,738.604
2012-07-16,737.823
2012-07-17,738.491
2012-07-18,750.695
2012-07-19,760.066
2012-07-20,745.872
2012-07-23,724.512
2012-07-24,723.354
2012-07-25,728.946
2012-07-26,750.998
2012-07-27,759.402
2012-07-30,757.838
2012-07-31,760.527
2012-08-01,759.243
2012-08-02,745.243
2012-08-03,764.887
2012-08-06,774.114
2012-08-07,774.831
2012-08-08,772.11
2012-08-09,770.449
2012-08-10,768.453
2012-08-13,761.006
2012-08-14,761.883
2012-08-15,760.253
2012-08-16,767.018
2012-08-17,764.729
2012-08-20,765.018
2012-08-21,776.827
2012-08-22,768.925
2012-08-23,774.446
2012-08-24,768.799
2012-08-27,770.502
2012-08-28,769.375
2012-08-29,769.223
2012-08-30,764.976
2012-08-31,775.286
2012-09-03,780.768
2012-09-04,773.404
2012-09-05,778.447
2012-09-06,791.067
2012-09-07,806.752
2012-09-10,804.436
2012-09-11,810.084
2012-09-12,818.056
2012-09-13,820.634
2012-09-14,845.643
2012-09-17,842.5
2012-09-18,832.363
2012-09-19,833.759
2012-09-20,825.867
2012-09-21,830.651
2012-09-24,821.176
2012-09-25,824.174
2012-09-26,805.139
2012-09-27,811.082
2012-09-28,806.924
2012-10-01,822.889
2012-10-02,826.783
2012-10-03,820.222
2012-10-04,826.347
2012-10-05,833.998
2012-10-08,823.204
2012-10-09,813.831
2012-10-10,810.293
2012-10-11,819.532
2012-10-12,819.482
2012-10-15,820.974
2012-10-16,837.308
2012-10-17,846.827
2012-10-18,845.245
2012-10-19,835.92
2012-10-22,836.733
2012-10-23,815.886
2012-10-24,816.422
2012-10-25,816.218
2012-10-26,814.789
2012-10-29,810.862
2012-10-30,816.401
2012-10-31,815.565
2012-11-01,819.517
2012-11-02,817.659
2012-11-05,807.554
2012-11-06,815.781
2012-11-07,805.126
2012-11-08,800.236
2012-11-09,795.574
2012-11-12,791.385
2012-11-13,797.31
2012-11-14,793.202
2012-11-15,788.695
2012-11-16,776.933
2012-11-19,798.127
2012-11-20,798.769
2012-11-21,802.126
2012-11-22,809.443
2012-11-23,821.018
2012-11-26,816.075
2012-11-27,816.006
2012-11-28,816.204
2012-11-29,824.683
2012-11-30,830.583
2012-12-03,833.733
2012-12-04,832.369
2012-12-05,833.342
2012-12-06,836.115
2012-12-07,835.597
2012-12-10,836.851
2012-12-11,839.227
2012-12-12,843.913
2012-12-13,844.645
2012-12-14,845.744
2012-12-17,851.613
2012-12-18,861.51
2012-12-19,867.333
2012-12-20,867.148
2012-12-21,856.829
2012-12-24,858.14
2012-12-25,858.14
2012-12-26,859.549
2012-12-27,857.851
2012-12-28,853.673
2012-12-31,851.668
2013-01-01,851.668
2013-01-02,853.113
2013-01-03,864.521
2013-01-04,869.785
2013-01-07,872.814
2013-01-08,871.347
2013-01-09,875.938
2013-01-10,887.675
2013-01-11,896.244
2013-01-14,892.372
2013-01-15,887.306
2013-01-16,885.021
2013-01-17,895.432
2013-01-18,890.424
2013-01-21,893.256
2013-01-22,891.878
2013-01-23,897.822
2013-01-24,900.973
2013-01-25,911.567
2013-01-28,906.257
2013-01-29,906.6
2013-01-30,915.538
2013-01-31,913.425
2013-02-01,932.939
2013-02-04,914.203
2013-02-05,923.483
2013-02-06,924.162
2013-02-07,916.391
2013-02-08,924.16
2013-02-11,923.727
2013-02-12,931.344
2013-02-13,937.851
2013-02-14,937.683
2013-02-15,939.346
2013-02-18,937.729
2013-02-19,941.964
2013-02-20,943.7
2013-02-21,927.214
2013-02-22,930.639
2013-02-25,932.988
2013-02-26,920.8
2013-02-27,930.595
2013-02-28,935.896
2013-03-01,923.819
2013-03-04,930.239
2013-03-05,943.996
2013-03-06,937.655
2013-03-07,943.329
2013-03-08,939.57
2013-03-11,942.53
2013-03-12,943.805
2013-03-13,933.557
2013-03-14,949.02
2013-03-15,961.092
2013-03-18,952.206
2013-03-19,948.611
2013-03-20,956.705
2013-03-21,949.079
2013-03-22,947.32
2013-03-25,941.661
2013-03-26,942.37
2013-03-27,934.773
2013-03-28,948.636
2013-03-29,948.636
2013-04-01,947.735
2013-04-02,957.013
2013-04-03,954.743
2013-04-04,941.536
2013-04-05,936.99
2013-04-08,934.536
2013-04-09,929.958
2013-04-10,951.538
2013-04-11,961.392
2013-04-12,958.081
2013-04-15,952.851
2013-04-16,951.037
2013-04-17,926.934
2013-04-18,931.1
2013-04-19,936.618
2013-04-22,932.141
2013-04-23,944.785
2013-04-24,947.889
2013-04-25,952.093
2013-04-26,958.482
2013-04-29,971.537
2013-04-30,981.454
2013-05-01,982.617
2013-05-02,977.926
2013-05-03,985.987
2013-05-06,981.148
2013-05-07,986.978
2013-05-08,1005.374
2013-05-09,999.816
2013-05-10,991.948
2013-05-13,992.532
2013-05-14,994.533
2013-05-15,988.2
2013-05-16,997.121
2013-05-17,984.321
2013-05-20,989.202
2013-05-21,987.125
2013-05-22,986.372
2013-05-23,970.643
2013-05-24,979.341
2013-05-27,979.842
2013-05-28,980.047
2013-05-29,977.262
2013-05-30,983.303
2013-05-31,978.034
2013-06-03,972.067
2013-06-04,981.134
2013-06-05,972.866
2013-06-06,969.399
2013-06-07,983.448
2013-06-10,986.032
2013-06-11,987.229
2013-06-12,994.807
2013-06-13,988.898
2013-06-14,994.804
2013-06-17,999.872
2013-06-18,1010.783
2013-06-19,1018.835
2013-06-20,978.37
2013-06-21,967.376
2013-06-24,944.723
2013-06-25,959.231
2013-06-26,967.409
2013-06-27,974.294
2013-06-28,975.368
2013-07-01,988.172
2013-07-02,989.117
2013-07-03,984.553
2013-07-04,988.716
2013-07-05,982.123
2013-07-08,994.811
2013-07-09,994.619
2013-07-10,1001.082
2013-07-11,1022.375
2013-07-12,1029.057
2013-07-15,1029.101
2013-07-16,1032.911
2013-07-17,1028.166
2013-07-18,1033.704
2013-07-19,1039.546
2013-07-22,1048.369
2013-07-23,1036.235
2013-07-24,1036.297
2013-07-25,1034.76
2013-07-26,1035.445
2013-07-29,1037.86
2013-07-30,1044.065
2013-07-31,1047.089
2013-08-01,1041.875
2013-08-02,1063.251
2013-08-05,1066.269
2013-08-06,1077.201
2013-08-07,1076.402
2013-08-08,1091.445
2013-08-09,1091.931
2013-08-12,1080.969
2013-08-13,1064.439
2013-08-14,1073.939
2013-08-15,1061.82
2013-08-16,1068.264
2013-08-19,1068.961
2013-08-20,1070.765
2013-08-21,1059.53
2013-08-22,1066.117
2013-08-23,1076.264
2013-08-26,1069.122
2013-08-27,1055.153
2013-08-28,1037.338
2013-08-29,1033.008
2013-08-30,1029.532
2013-09-02,1043.09
2013-09-03,1042.326
2013-09-04,1047.326
2013-09-05,1047.268
2013-09-06,1056.39
2013-09-09,1063.813
2013-09-10,1076.155
2013-09-11,1077.79
2013-09-12,1073.354
2013-09-13,1071.189
2013-09-16,1086.291
2013-09-17,1079.114
2013-09-18,1085.907
2013-09-19,1104.387
2013-09-20,1101.891
2013-09-23,1096.151
2013-09-24,1099.542
2013-09-25,1095.32
2013-09-26,1092.142
2013-09-27,1101.476
2013-09-30,1101.736
2013-10-01,1104.013
2013-10-02,1100.772
2013-10-03,1101.145
2013-10-04,1097.771
2013-10-07,1091.971
2013-10-08,1089.128
2013-10-09,1073.589
2013-10-10,1082.871
2013-10-11,1089.626
2013-10-14,1094.406
2013-10-15,1100.508
2013-10-16,1098.178
2013-10-17,1113.527
2013-10-18,1128.096
2013-10-21,1139.422
2013-10-22,1152.361
2013-10-23,1158.756
2013-10-24,1159.164
2013-10-25,1154.892
2013-10-28,1154.384
2013-10-29,1146.865
2013-10-30,1156.59
2013-10-31,1159.727
2013-11-01,1143.182
2013-11-04,1150.345
2013-11-05,1141.561
2013-11-06,1154.86
2013-11-07,1147.685
2013-11-08,1144.868
2013-11-11,1157.131
2013-11-12,1161.343
2013-11-13,1149.372
2013-11-14,1159.233
2013-11-15,1162.583
2013-11-18,1174.812
2013-11-19,1168.806
2013-11-20,1156.209
2013-11-21,1155.321
2013-11-22,1161.294
2013-11-25,1162.454
2013-11-26,1166.214
2013-11-27,1173.588
2013-11-28,1176.524
2013-11-29,1175.759
2013-12-02,1167.942
2013-12-03,1150.096
2013-12-04,1138.107
2013-12-05,1142.792
2013-12-06,1150.627
2013-12-09,1162.653
2013-12-10,1162.284
2013-12-11,1159.051
2013-12-12,1143.102
2013-12-13,1140.522
2013-12-16,1153.591
2013-12-17,1146.907
2013-12-18,1163.285
2013-12-19,1169.381
2013-12-20,1181.214
2013-12-23,1192.656
2013-12-24,1188.133
2013-12-25,1188.133
2013-12-26,1189.459
2013-12-27,1212.205
2013-12-30,1214.636
2013-12-31,1210.607
2014-01-01,1210.607
2014-01-02,1195.285
2014-01-03,1201.381
2014-01-06,1200.319
2014-01-07,1198.447
2014-01-08,1201.465
2014-01-09,1198.877
2014-01-10,1213.379
2014-01-13,1218.504
2014-01-14,1224.849
2014-01-15,1218.425
2014-01-16,1225.927
2014-01-17,1225.457
2014-01-20,1226.651
2014-01-21,1226.807
2014-01-22,1232.359
2014-01-23,1236.617
2014-01-24,1215.987
2014-01-27,1199.962
2014-01-28,1216.137
2014-01-29,1215.308
2014-01-30,1216.584
2014-01-31,1207.97
2014-02-03,1190.685
2014-02-04,1189.612
2014-02-05,1192.355
2014-02-06,1217.984
2014-02-07,1227.64
2014-02-10,1223.475
2014-02-11,1238.128
2014-02-12,1230.697
2014-02-13,1245.839
2014-02-14,1252.006
2014-02-17,1254.939
2014-02-18,1257.564
2014-02-19,1260.482
2014-02-20,1244.678
2014-02-21,1251.729
2014-02-24,1258.775
2014-02-25,1263.756
2014-02-26,1265.216
2014-02-27,1270.737
2014-02-28,1291.591
2014-03-03,1262.499
2014-03-04,1277.784
2014-03-05,1282.573
2014-03-06,1298.638
2014-03-07,1293.839
2014-03-10,1294.292
2014-03-11,1297.029
2014-03-12,1299.746
2014-03-13,1288.189
2014-03-14,1280.237
2014-03-17,1290.472
2014-03-18,1296.2
2014-03-19,1294.748
2014-03-20,1276.917
2014-03-21,1278.614
2014-03-24,1256.832
2014-03-25,1271.122
2014-03-26,1284.144
2014-03-27,1282.96
2014-03-28,1286.63
2014-03-31,1298.126
2014-04-01,1302.888
2014-04-02,1305.471
2014-04-03,1297.189
2014-04-04,1301.686
2014-04-07,1295.568
2014-04-08,1294.592
2014-04-09,1307.113
2014-04-10,1313.14
2014-04-11,1293.973
2014-04-14,1280.175
2014-04-15,1270.848
2014-04-16,1284.717
2014-04-17,1295.362
2014-04-18,1295.362
2014-04-21,1291.184
2014-04-22,1307.391
2014-04-23,1312.824
2014-04-24,1317.152
2014-04-25,1309.886
2014-04-28,1310.14
2014-04-29,1321.285
2014-04-30,1330.663
2014-05-01,1332.176
2014-05-02,1335.355
2014-05-05,1334.119
2014-05-06,1339.783
2014-05-07,1332.676
2014-05-08,1335.296
2014-05-09,1327.772
2014-05-12,1339.668
2014-05-13,1336.413
2014-05-14,1328.902
2014-05-15,1314.163
2014-05-16,1303.204
2014-05-19,1304.428
2014-05-20,1308.354
2014-05-21,1308.212
2014-05-22,1321.16
2014-05-23,1319.294
2014-05-26,1329.152
2014-05-27,1327.974
2014-05-28,1330.062
2014-05-29,1332.659
2014-05-30,1332.746
2014-06-02,1330.851
2014-06-03,1325.824
2014-06-04,1329.769
2014-06-05,1339.241
2014-06-06,1351.154
2014-06-09,1345.583
2014-06-10,1346.408
2014-06-11,1339.704
2014-06-12,1338.517
2014-06-13,1333.336
2014-06-16,1349.434
2014-06-17,1352.849
2014-06-18,1356.818
2014-06-19,1378.093
2014-06-20,1373.964
2014-06-23,1369.671
2014-06-24,1374.282
2014-06-25,1364.255
2014-06-26,1357.197
2014-06-27,1363.493
2014-06-30,1370.322
2014-07-01,1378.862
2014-07-02,1380.375
2014-07-03,1388.313
2014-07-04,1382.517
2014-07-07,1374.61
2014-07-08,1361.499
2014-07-09,1360.985
2014-07-10,1338.541
2014-07-11,1340.444
2014-07-14,1365.161
2014-07-15,1358.769
2014-07-16,1367.114
2014-07-17,1362.709
2014-07-18,1357.186
2014-07-21,1359.717
2014-07-22,1371.494
2014-07-23,1375.011
2014-07-24,1383.37
2014-07-25,1367.555
2014-07-28,1360.751
2014-07-29,1358.622
2014-07-30,1346.918
2014-07-31,1335.128
2014-08-01,1341.101
2014-08-04,1323.18
2014-08-05,1322.306
2014-08-06,1307.022
2014-08-07,1300.663
2014-08-08,1302.398
2014-08-11,1321.236
2014-08-12,1314.231
2014-08-13,1332.945
2014-08-14,1341.108
2014-08-15,1335.738
2014-08-18,1346.544
2014-08-19,1355.098
2014-08-20,1348.943
2014-08-21,1354.412
2014-08-22,1350.971
2014-08-25,1365.085
2014-08-26,1370.387
2014-08-27,1368.055
2014-08-28,1361.356
2014-08-29,1367.596
2014-09-01,1362.599
2014-09-02,1370.609
2014-09-03,1376.778
2014-09-04,1361.481
2014-09-05,1358.651
2014-09-08,1352.554
2014-09-09,1343.13
2014-09-10,1336.452
2014-09-11,1341.719
2014-09-12,1341.737
2014-09-15,1340.457
2014-09-16,1337.045
2014-09-17,1341.074
2014-09-18,1351.261
2014-09-19,1343.612
2014-09-22,1339.002
2014-09-23,1330.037
2014-09-24,1323.586
2014-09-25,1310.789
2014-09-26,1306.517
2014-09-29,1302.518
2014-09-30,1304.028
2014-10-01,1290.276
2014-10-02,1273.549
2014-10-03,1269.855
2014-10-06,1270.488
2014-10-07,1255.508
2014-10-08,1252.795
2014-10-09,1250.8
2014-10-10,1223.074
2014-10-13,1220.317
2014-10-14,1221.862
2014-10-15,1197.355
2014-10-16,1194.597
2014-10-17,1231.719
2014-10-20,1236.118
2014-10-21,1252.309
2014-10-22,1260.641
2014-10-23,1267.788
2014-10-24,1266.22
2014-10-27,1269.768
2014-10-28,1287.923
2014-10-29,1293.957
2014-10-30,1296.845
2014-10-31,1297.51
2014-11-03,1278.562
2014-11-04,1289.875
2014-11-05,1298.691
2014-11-06,1293.274
2014-11-07,1282.854
2014-11-10,1294.561
2014-11-11,1300.676
2014-11-12,1299.353
2014-11-13,1305.34
2014-11-14,1292.894
2014-11-17,1290.033
2014-11-18,1306.53
2014-11-19,1308.625
2014-11-20,1309.537
2014-11-21,1307.466
2014-11-24,1312.177
2014-11-25,1322.509
2014-11-26,1327.141
2014-11-27,1334.213
2014-11-28,1332.737
2014-12-01,1329.931
2014-12-02,1321.401
2014-12-03,1326.451
2014-12-04,1332.956
2014-12-05,1340.446
2014-12-08,1314.792
2014-12-09,1310.085
2014-12-10,1304.703
2014-12-11,1305.892
2014-12-12,1300.647
2014-12-15,1282.341
2014-12-16,1302.831
2014-12-17,1291.274
2014-12-18,1304.406
2014-12-19,1315.765
2014-12-22,1323.258
2014-12-23,1315.801
2014-12-24,1317.068
2014-12-25,1317.068
2014-12-26,1314.802
2014-12-29,1314.524
2014-12-30,1306.091
2014-12-31,1299.387
2015-01-01,1299.387
2015-01-02,1292.235
2015-01-05,1281.893
2015-01-06,1270.953
2015-01-07,1259.133
2015-01-08,1282.604
2015-01-09,1294.457
2015-01-12,1298.652
2015-01-13,1312.416
2015-01-14,1304.34
2015-01-15,1317.07
2015-01-16,1315.034
2015-01-19,1322.7
2015-01-20,1315.713
2015-01-21,1320.346
2015-01-22,1303.833
2015-01-23,1322.911
2015-01-26,1313.302
2015-01-27,1309.628
2015-01-28,1293.988
2015-01-29,1294.449
2015-01-30,1301.521
2015-02-02,1308.913
2015-02-03,1314.571
2015-02-04,1330.157
2015-02-05,1329.703
2015-02-06,1333.195
2015-02-09,1330.432
2015-02-10,1339.387
2015-02-11,1338.369
2015-02-12,1347.587
2015-02-13,1347.943
2015-02-16,1354.803
2015-02-17,1353.864
2015-02-18,1357.573
2015-02-19,1367.021
2015-02-20,1370.965
2015-02-23,1376.037
2015-02-24,1382.368
2015-02-25,1381.168
2015-02-26,1380.245
2015-02-27,1388.76
2015-03-02,1382.503
2015-03-03,1370.276
2015-03-04,1367.862
2015-03-05,1367.284
2015-03-06,1354.63
2015-03-09,1341.56
2015-03-10,1318.935
2015-03-11,1331.837
2015-03-12,1335.113
2015-03-13,1341.698
2015-03-16,1338.131
2015-03-17,1341.579
2015-03-18,1357.697
2015-03-19,1363.361
2015-03-20,1402.346
2015-03-23,1420.07
2015-03-24,1422.488
2015-03-25,1409.105
2015-03-26,1387.888
2015-03-27,1383.531
2015-03-30,1387.529
2015-03-31,1367.653
2015-04-01,1372.474
2015-04-02,1387.114
2015-04-03,1387.114
2015-04-06,1397.329
2015-04-07,1403.967
2015-04-08,1396.461
2015-04-09,1405.808
2015-04-10,1410.366
2015-04-13,1405.756
2015-04-14,1418.275
2015-04-15,1418.177
2015-04-16,1430.417
2015-04-17,1413.913
2015-04-20,1422.692
2015-04-21,1432.858
2015-04-22,1414.225
2015-04-23,1430.81
2015-04-24,1434.683
2015-04-27,1434.527
2015-04-28,1418.725
2015-04-29,1423.851
2015-04-30,1429.433
2015-05-01,1437.72
2015-05-04,1442.387
2015-05-05,1444.869
2015-05-06,1442.95
2015-05-07,1423.505
2015-05-08,1435.458
2015-05-11,1432.331
2015-05-12,1436.284
2015-05-13,1454.159
2015-05-14,1457.893
2015-05-15,1469.706
2015-05-18,1466.441
2015-05-19,1456.478
2015-05-20,1452.201
2015-05-21,1463.27
2015-05-22,1450.43
2015-05-25,1450.43
2015-05-26,1428.252
2015-05-27,1435.752
2015-05-28,1443.057
2015-05-29,1428.257
2015-06-01,1426.51
