Date,WORLD ex USA Standard (Large+Mid Cap)
2009-12-01,3869.101
2009-12-02,3880.022
2009-12-03,3889.308
2009-12-04,3860.454
2009-12-07,3845.835
2009-12-08,3794.253
2009-12-09,3766.111
2009-12-10,3777.534
2009-12-11,3774.905
2009-12-14,3808.294
2009-12-15,3782.759
2009-12-16,3827.447
2009-12-17,3740.199
2009-12-18,3711.358
2009-12-21,3749.035
2009-12-22,3758.792
2009-12-23,3794.14
2009-12-24,3812.397
2009-12-25,3808.56
2009-12-28,3835.456
2009-12-29,3851.175
2009-12-30,3808.488
2009-12-31,3826.938
2010-01-01,3826.938
2010-01-04,3901.586
2010-01-05,3912.37
2010-01-06,3913.309
2010-01-07,3895.825
2010-01-08,3918.547
2010-01-11,3969.329
2010-01-12,3954.45
2010-01-13,3938.059
2010-01-14,3969.875
2010-01-15,3931.324
2010-01-18,3947.539
2010-01-19,3934.169
2010-01-20,3852.939
2010-01-21,3807.814
2010-01-22,3779.195
2010-01-25,3757.959
2010-01-26,3737.841
2010-01-27,3701.935
2010-01-28,3668.856
2010-01-29,3647.553
2010-02-01,3660.714
2010-02-02,3714.647
2010-02-03,3696.667
2010-02-04,3599.853
2010-02-05,3522.142
2010-02-08,3533.02
2010-02-09,3543.952
2010-02-10,3555.107
2010-02-11,3563.957
2010-02-12,3566.511
2010-02-15,3567.653
2010-02-16,3616.621
2010-02-17,3658.218
2010-02-18,3668.051
2010-02-19,3632.362
2010-02-22,3670.837
2010-02-23,3643.122
2010-02-24,3640.811
2010-02-25,3589.497
2010-02-26,3643.897
2010-03-01,3654.16
2010-03-02,3701.812
2010-03-03,3752.303
2010-03-04,3729.854
2010-03-05,3774.062
2010-03-08,3801.13
2010-03-09,3791.015
2010-03-10,3814.443
2010-03-11,3815.107
2010-03-12,3845.186
2010-03-15,3810.78
2010-03-16,3855.757
2010-03-17,3891.177
2010-03-18,3857.456
2010-03-19,3839.807
2010-03-22,3837.563
2010-03-23,3857.425
2010-03-24,3811.498
2010-03-25,3829.013
2010-03-26,3837.391
2010-03-29,3867.774
2010-03-30,3870.096
2010-03-31,3878.467
2010-04-01,3925.195
2010-04-02,3929.112
2010-04-05,3927.109
2010-04-06,3925.974
2010-04-07,3918.204
2010-04-08,3893.139
2010-04-09,3943.872
2010-04-12,3976.043
2010-04-13,3952.384
2010-04-14,3994.502
2010-04-15,4007.768
2010-04-16,3945.581
2010-04-19,3901.198
2010-04-20,3935.99
2010-04-21,3924.336
2010-04-22,3873.12
2010-04-23,3887.875
2010-04-26,3925.663
2010-04-27,3850.474
2010-04-28,3774.964
2010-04-29,3816.461
2010-04-30,3820.638
2010-05-03,3797.292
2010-05-04,3695.008
2010-05-05,3638.187
2010-05-06,3553.668
2010-05-07,3447.779
2010-05-10,3637.079
2010-05-11,3595.576
2010-05-12,3631.738
2010-05-13,3638.212
2010-05-14,3525.709
2010-05-17,3472.912
2010-05-18,3498.781
2010-05-19,3415.702
2010-05-20,3351.945
2010-05-21,3364.503
2010-05-24,3349.198
2010-05-25,3249.154
2010-05-26,3297.903
2010-05-27,3386.628
2010-05-28,3401.951
2010-05-31,3399.032
2010-06-01,3395.537
2010-06-02,3370.993
2010-06-03,3429.578
2010-06-04,3355.492
2010-06-07,3282.229
2010-06-08,3273.993
2010-06-09,3324.367
2010-06-10,3383.888
2010-06-11,3401.242
2010-06-14,3474.83
2010-06-15,3502.427
2010-06-16,3522.921
2010-06-17,3529.308
2010-06-18,3539.918
2010-06-21,3587.492
2010-06-22,3547.761
2010-06-23,3498.593
2010-06-24,3472.693
2010-06-25,3444.742
2010-06-28,3472.027
2010-06-29,3359.898
2010-06-30,3349.861
2010-07-01,3326.909
2010-07-02,3345.378
2010-07-05,3327.101
2010-07-06,3423.984
2010-07-07,3449.586
2010-07-08,3501.327
2010-07-09,3519.311
2010-07-12,3517.045
2010-07-13,3575.727
2010-07-14,3601.985
2010-07-15,3598.5
2010-07-16,3550.54
2010-07-19,3526.439
2010-07-20,3513.489
2010-07-21,3525.504
2010-07-22,3588.037
2010-07-23,3606.533
2010-07-26,3645.287
2010-07-27,3657.546
2010-07-28,3673.154
2010-07-29,3682.685
2010-07-30,3659.472
2010-08-02,3757.366
2010-08-03,3780.016
2010-08-04,3755.666
2010-08-05,3763.228
2010-08-06,3771.021
2010-08-09,3789.584
2010-08-10,3730.435
2010-08-11,3624.461
2010-08-12,3599.395
2010-08-13,3597.151
2010-08-16,3614.342
2010-08-17,3652.572
2010-08-18,3653.635
2010-08-19,3630.639
2010-08-20,3558.966
2010-08-23,3569.912
2010-08-24,3529.409
2010-08-25,3484.97
2010-08-26,3533.616
2010-08-27,3554.831
2010-08-30,3568.963
2010-08-31,3550.092
2010-09-01,3648.235
2010-09-02,3665.167
2010-09-03,3698.332
2010-09-06,3729.351
2010-09-07,3689.695
2010-09-08,3699.829
2010-09-09,3735.362
2010-09-10,3732.79
2010-09-13,3792.347
2010-09-14,3817.839
2010-09-15,3811.816
2010-09-16,3799.027
2010-09-17,3789.208
2010-09-20,3834.114
2010-09-21,3830.287
2010-09-22,3854.272
2010-09-23,3836.899
2010-09-24,3887.455
2010-09-27,3892.422
2010-09-28,3902.451
2010-09-29,3909.642
2010-09-30,3890.641
2010-10-01,3906.578
2010-10-04,3879.433
2010-10-05,3955.823
2010-10-06,4000.391
2010-10-07,4012.542
2010-10-08,4011.297
2010-10-11,4014.882
2010-10-12,3983.58
2010-10-13,4048.473
2010-10-14,4088.139
2010-10-15,4062.638
2010-10-18,4065.09
2010-10-19,4004.362
2010-10-20,4048.249
2010-10-21,4061.097
2010-10-22,4039.517
2010-10-25,4073.689
2010-10-26,4034.294
2010-10-27,3980.066
2010-10-28,4023.32
2010-10-29,4029.242
2010-11-01,4032.427
2010-11-02,4071.267
2010-11-03,4058.757
2010-11-04,4174.599
2010-11-05,4168.584
2010-11-08,4155.843
2010-11-09,4169.648
2010-11-10,4098.915
2010-11-11,4100.351
2010-11-12,4073.443
2010-11-15,4071.292
2010-11-16,3988.017
2010-11-17,4000.425
2010-11-18,4067.898
2010-11-19,4064.779
2010-11-22,4044.795
2010-11-23,3966.931
2010-11-24,3982.169
2010-11-25,3993.86
2010-11-26,3936.909
2010-11-29,3881.485
2010-11-30,3858.606
2010-12-01,3925.651
2010-12-02,4009.835
2010-12-03,4061.279
2010-12-06,4050.241
2010-12-07,4078.02
2010-12-08,4047.65
2010-12-09,4063.391
2010-12-10,4073.744
2010-12-13,4130.305
2010-12-14,4141.539
2010-12-15,4110.64
2010-12-16,4088.375
2010-12-17,4069.353
2010-12-20,4071.751
2010-12-21,4121.611
2010-12-22,4124.363
2010-12-23,4129.421
2010-12-24,4135.425
2010-12-27,4124.091
2010-12-28,4138.747
2010-12-29,4156.311
2010-12-30,4146.687
2010-12-31,4169.306
2011-01-03,4174.784
2011-01-04,4189.487
2011-01-05,4143.332
2011-01-06,4142.172
2011-01-07,4134.321
2011-01-10,4102.244
2011-01-11,4128.616
2011-01-12,4196.528
2011-01-13,4247.148
2011-01-14,4240.586
2011-01-17,4230.908
2011-01-18,4280.139
2011-01-19,4276.491
2011-01-20,4194.712
2011-01-21,4233.447
2011-01-24,4271.316
2011-01-25,4261.571
2011-01-26,4290.842
2011-01-27,4300.118
2011-01-28,4252.174
2011-01-31,4259.121
2011-02-01,4332.865
2011-02-02,4360.851
2011-02-03,4333.429
2011-02-04,4333.122
2011-02-07,4356.973
2011-02-08,4390.212
2011-02-09,4371.94
2011-02-10,4339.57
2011-02-11,4335.974
2011-02-14,4350.189
2011-02-15,4361.605
2011-02-16,4384.318
2011-02-17,4419.931
2011-02-18,4431.307
2011-02-21,4402.538
2011-02-22,4364.009
2011-02-23,4338.99
2011-02-24,4326.285
2011-02-25,4372.102
2011-02-28,4417.047
2011-03-01,4415.243
2011-03-02,4390.522
2011-03-03,4409.725
2011-03-04,4418.191
2011-03-07,4393.16
2011-03-08,4371.042
2011-03-09,4369.641
2011-03-10,4282.938
2011-03-11,4264.059
2011-03-14,4200.125
2011-03-15,4057.185
2011-03-16,4061.366
2011-03-17,4134.126
2011-03-18,4164.516
2011-03-21,4234.013
2011-03-22,4272.008
2011-03-23,4264.262
2011-03-24,4305.063
2011-03-25,4302.879
2011-03-28,4287.616
2011-03-29,4279.64
2011-03-30,4328.854
2011-03-31,4328.563
2011-04-01,4348.84
2011-04-04,4375.231
2011-04-05,4363.033
2011-04-06,4388.309
2011-04-07,4371.757
2011-04-08,4429.165
2011-04-11,4423.311
2011-04-12,4361.83
2011-04-13,4391.34
2011-04-14,4377.851
2011-04-15,4370.671
2011-04-18,4283.635
2011-04-19,4308.925
2011-04-20,4417.871
2011-04-21,4466.39
2011-04-22,4466.869
2011-04-25,4451.253
2011-04-26,4472.788
2011-04-27,4476.895
2011-04-28,4549.229
2011-04-29,4564.304
2011-05-02,4593.754
2011-05-03,4554.685
2011-05-04,4511.989
2011-05-05,4449.937
2011-05-06,4460.346
2011-05-09,4405.448
2011-05-10,4452.071
2011-05-11,4444.933
2011-05-12,4385.06
2011-05-13,4370.226
2011-05-16,4357.773
2011-05-17,4312.782
2011-05-18,4357.169
2011-05-19,4372.222
2011-05-20,4347.159
2011-05-23,4253.479
2011-05-24,4270.929
2011-05-25,4285.599
2011-05-26,4311.837
2011-05-27,4368.639
2011-05-30,4367.803
2011-05-31,4428.998
2011-06-01,4406.722
2011-06-02,4346.046
2011-06-03,4353.689
2011-06-06,4333.021
2011-06-07,4350.146
2011-06-08,4302.94
2011-06-09,4312.534
2011-06-10,4245.811
2011-06-13,4244.977
2011-06-14,4305.523
2011-06-15,4236.463
2011-06-16,4164.45
2011-06-17,4198.888
2011-06-20,4183.581
2011-06-21,4257.507
2011-06-22,4269.101
2011-06-23,4162.9
2011-06-24,4171.572
2011-06-27,4175.508
2011-06-28,4217.191
2011-06-29,4296.443
2011-06-30,4365.919
2011-07-01,4386.579
2011-07-04,4415.186
2011-07-05,4404.866
2011-07-06,4374.898
2011-07-07,4397.474
2011-07-08,4367.145
2011-07-11,4263.294
2011-07-12,4233.489
2011-07-13,4304.981
2011-07-14,4272.969
2011-07-15,4262.196
2011-07-18,4193.341
2011-07-19,4250.51
2011-07-20,4302.449
2011-07-21,4372.717
2011-07-22,4400.097
2011-07-25,4375.011
2011-07-26,4401.214
2011-07-27,4338.658
2011-07-28,4310.689
2011-07-29,4293.9
2011-08-01,4254.086
2011-08-02,4181.624
2011-08-03,4120.281
2011-08-04,3965.599
2011-08-05,3877.939
2011-08-08,3741.821
2011-08-09,3776.017
2011-08-10,3715.905
2011-08-11,3782.94
2011-08-12,3855.311
2011-08-15,3928.493
2011-08-16,3913.815
2011-08-17,3937.632
2011-08-18,3770.223
2011-08-19,3721.536
2011-08-22,3719.324
2011-08-23,3766.432
2011-08-24,3788.082
2011-08-25,3758.113
2011-08-26,3753.825
2011-08-29,3827.312
2011-08-30,3851.641
2011-08-31,3930.88
2011-09-01,3925.485
2011-09-02,3842.931
2011-09-05,3703.192
2011-09-06,3654.809
2011-09-07,3752.017
2011-09-08,3767.935
2011-09-09,3642.971
2011-09-12,3539.94
2011-09-13,3582.934
2011-09-14,3599.164
2011-09-15,3692.938
2011-09-16,3714.383
2011-09-19,3626.177
2011-09-20,3669.494
2011-09-21,3621.915
2011-09-22,3432.996
2011-09-23,3447.193
2011-09-26,3459.127
2011-09-27,3617.94
2011-09-28,3589.38
2011-09-29,3609.238
2011-09-30,3536.13
2011-10-03,3452.187
2011-10-04,3369.632
2011-10-05,3445.058
2011-10-06,3556.317
2011-10-07,3602.627
2011-10-10,3673.325
2011-10-11,3689.107
2011-10-12,3759.224
2011-10-13,3726.651
2011-10-14,3770.283
2011-10-17,3753.157
2011-10-18,3711.328
2011-10-19,3745.558
2011-10-20,3676.294
2011-10-21,3780.22
2011-10-24,3840.423
2011-10-25,3817.389
2011-10-26,3806.557
2011-10-27,3998.468
2011-10-28,4018.675
2011-10-31,3880.03
2011-11-01,3715.85
2011-11-02,3749.793
2011-11-03,3788.711
2011-11-04,3787.712
2011-11-07,3777.577
2011-11-08,3800.374
2011-11-09,3723.896
2011-11-10,3682.389
2011-11-11,3777.305
2011-11-14,3744.438
2011-11-15,3702.797
2011-11-16,3692.127
2011-11-17,3654.173
2011-11-18,3622.861
2011-11-21,3523.047
2011-11-22,3514.618
2011-11-23,3441.501
2011-11-24,3421.579
2011-11-25,3418.296
2011-11-28,3534.422
2011-11-29,3573.997
2011-11-30,3700.724
2011-12-01,3707.151
2011-12-02,3728.19
2011-12-05,3763.626
2011-12-06,3723.126
2011-12-07,3739.969
2011-12-08,3678.898
2011-12-09,3694.538
2011-12-12,3635.219
2011-12-13,3609.147
2011-12-14,3522.543
2011-12-15,3534.414
2011-12-16,3543.889
2011-12-19,3518.225
2011-12-20,3588.798
2011-12-21,3583.018
2011-12-22,3610.613
2011-12-23,3631.735
2011-12-26,3635.73
2011-12-27,3639.924
2011-12-28,3591.118
2011-12-29,3610.706
2011-12-30,3660.342
2012-01-02,3683.099
2012-01-03,3751.663
2012-01-04,3734.42
2012-01-05,3677.776
2012-01-06,3652.361
2012-01-09,3648.102
2012-01-10,3709.295
2012-01-11,3685.964
2012-01-12,3695.299
2012-01-13,3674.564
2012-01-16,3684.236
2012-01-17,3729.334
2012-01-18,3751.455
2012-01-19,3801.213
2012-01-20,3816.36
2012-01-23,3860.268
2012-01-24,3827.854
2012-01-25,3831.703
2012-01-26,3903.656
2012-01-27,3879.554
2012-01-30,3843.372
2012-01-31,3857.965
2012-02-01,3927.43
2012-02-02,3937.029
2012-02-03,3964.535
2012-02-06,3963.747
2012-02-07,3987.011
2012-02-08,3997.272
2012-02-09,4009.471
2012-02-10,3945.26
2012-02-13,3978.381
2012-02-14,3947.32
2012-02-15,3977.396
2012-02-16,3964.605
2012-02-17,4007.588
2012-02-20,4063.497
2012-02-21,4050.112
2012-02-22,4027.737
2012-02-23,4043.205
2012-02-24,4076.603
2012-02-27,4058.144
2012-02-28,4075.86
2012-02-29,4070.071
2012-03-01,4079.687
2012-03-02,4054.868
2012-03-05,4031.375
2012-03-06,3926.884
2012-03-07,3932.178
2012-03-08,4017.892
2012-03-09,4012.238
2012-03-12,3998.252
2012-03-13,4042.544
2012-03-14,4031.408
2012-03-15,4061.712
2012-03-16,4099.045
2012-03-19,4112.797
2012-03-20,4069.22
2012-03-21,4049.124
2012-03-22,4029.613
2012-03-23,4041.045
2012-03-26,4078.112
2012-03-27,4085.004
2012-03-28,4052.863
2012-03-29,4013.534
2012-03-30,4039.946
2012-04-02,4086.958
2012-04-03,4056.279
2012-04-04,3939.736
2012-04-05,3931.977
2012-04-06,3925.021
2012-04-09,3917.583
2012-04-10,3859.003
2012-04-11,3873.666
2012-04-12,3928.293
2012-04-13,3879.958
2012-04-16,3875.029
2012-04-17,3939.299
2012-04-18,3936.525
2012-04-19,3922.396
2012-04-20,3944.43
2012-04-23,3869.626
2012-04-24,3904.48
2012-04-25,3934.2
2012-04-26,3956.515
2012-04-27,3982.108
2012-04-30,3971.377
2012-05-01,3966.324
2012-05-02,3942.118
2012-05-03,3933.697
2012-05-04,3881.22
2012-05-07,3853.513
2012-05-08,3804.718
2012-05-09,3773.077
2012-05-10,3792.199
2012-05-11,3790.089
2012-05-14,3721.408
2012-05-15,3678.796
2012-05-16,3637.858
2012-05-17,3619.105
2012-05-18,3566.744
2012-05-21,3584.461
2012-05-22,3638.964
2012-05-23,3548.705
2012-05-24,3570.649
2012-05-25,3561.138
2012-05-28,3571.664
2012-05-29,3599.857
2012-05-30,3531.29
2012-05-31,3518.622
2012-06-01,3463.097
2012-06-04,3452.122
2012-06-05,3473.291
2012-06-06,3546.265
2012-06-07,3596.088
2012-06-08,3549.451
2012-06-11,3574.205
2012-06-12,3576.342
2012-06-13,3596.8
2012-06-14,3590.243
2012-06-15,3628.249
2012-06-18,3642.296
2012-06-19,3700.083
2012-06-20,3724.679
2012-06-21,3674.455
2012-06-22,3635.686
2012-06-25,3590.217
2012-06-26,3583.556
2012-06-27,3622.228
2012-06-28,3620.961
2012-06-29,3749.174
2012-07-02,3769.431
2012-07-03,3812.58
2012-07-04,3804.853
2012-07-05,3773.145
2012-07-06,3729.433
2012-07-09,3702.787
2012-07-10,3704.025
2012-07-11,3705.713
2012-07-12,3651.908
2012-07-13,3701.177
2012-07-16,3710.446
2012-07-17,3702.602
2012-07-18,3739.076
2012-07-19,3784.464
2012-07-20,3720.591
2012-07-23,3632.548
2012-07-24,3612.209
2012-07-25,3605.859
2012-07-26,3706.945
2012-07-27,3769.047
2012-07-30,3797.507
2012-07-31,3795.857
2012-08-01,3793.898
2012-08-02,3739.672
2012-08-03,3818.926
2012-08-06,3862.634
2012-08-07,3895.14
2012-08-08,3894.13
2012-08-09,3903.385
2012-08-10,3896.664
2012-08-13,3889.466
2012-08-14,3898.163
2012-08-15,3889.111
2012-08-16,3927.944
2012-08-17,3936.729
2012-08-20,3935.387
2012-08-21,3976.21
2012-08-22,3938.338
2012-08-23,3957.916
2012-08-24,3933.001
2012-08-27,3940.718
2012-08-28,3928.526
2012-08-29,3918.374
2012-08-30,3879.682
2012-08-31,3904.158
2012-09-03,3915.428
2012-09-04,3879.44
2012-09-05,3875.615
2012-09-06,3944.518
2012-09-07,4021.226
2012-09-10,4012.527
2012-09-11,4034.516
2012-09-12,4058.034
2012-09-13,4067.961
2012-09-14,4167.941
2012-09-17,4149.614
2012-09-18,4122.09
2012-09-19,4145.397
2012-09-20,4102.956
2012-09-21,4126.585
2012-09-24,4097.254
2012-09-25,4118.339
2012-09-26,4034.111
2012-09-27,4060.261
2012-09-28,4022.694
2012-10-01,4060.183
2012-10-02,4059.842
2012-10-03,4039.193
2012-10-04,4072.73
2012-10-05,4112.033
2012-10-08,4073.386
2012-10-09,4034.491
2012-10-10,4008.742
2012-10-11,4031.403
2012-10-12,4026.752
2012-10-15,4034.703
2012-10-16,4097.202
2012-10-17,4146.754
2012-10-18,4156.772
2012-10-19,4120.31
2012-10-22,4109.271
2012-10-23,4037.132
2012-10-24,4043.546
2012-10-25,4057.021
2012-10-26,4044.366
2012-10-29,4022.623
2012-10-30,4057.656
2012-10-31,4050.884
2012-11-01,4076.704
2012-11-02,4071.545
2012-11-05,4046.118
2012-11-06,4063.254
2012-11-07,4025.593
2012-11-08,3999.791
2012-11-09,3988.973
2012-11-12,3977.24
2012-11-13,3979.465
2012-11-14,3945.548
2012-11-15,3931.926
2012-11-16,3905.409
2012-11-19,4001.637
2012-11-20,4001.281
2012-11-21,4011.826
2012-11-22,4053.224
2012-11-23,4090.093
2012-11-26,4084.666
2012-11-27,4086.114
2012-11-28,4080.355
2012-11-29,4132.456
2012-11-30,4136.089
2012-12-03,4150.482
2012-12-04,4156.761
2012-12-05,4158.287
2012-12-06,4167.715
2012-12-07,4164.954
2012-12-10,4171.357
2012-12-11,4195.022
2012-12-12,4210.395
2012-12-13,4209.492
2012-12-14,4214.451
2012-12-17,4225.829
2012-12-18,4256.447
2012-12-19,4297.3
2012-12-20,4291.429
2012-12-21,4264.111
2012-12-24,4257.423
2012-12-25,4262.14
2012-12-26,4265.927
2012-12-27,4273.765
2012-12-28,4261.252
2012-12-31,4261.07
2013-01-01,4261.421
2013-01-02,4335.901
2013-01-03,4324.994
2013-01-04,4339.091
2013-01-07,4332.727
2013-01-08,4316.379
2013-01-09,4334.321
2013-01-10,4374.928
2013-01-11,4397.576
2013-01-14,4390.391
2013-01-15,4402.047
2013-01-16,4377.204
2013-01-17,4398.094
2013-01-18,4394.853
2013-01-21,4404.721
2013-01-22,4409.563
2013-01-23,4399.104
2013-01-24,4419.351
2013-01-25,4453.909
2013-01-28,4446.169
2013-01-29,4474.653
2013-01-30,4485.786
2013-01-31,4470.67
2013-02-01,4497.8
2013-02-04,4440.619
2013-02-05,4425.981
2013-02-06,4444.675
2013-02-07,4411.372
2013-02-08,4439.344
2013-02-11,4411.166
2013-02-12,4458.617
2013-02-13,4457.77
2013-02-14,4439.598
2013-02-15,4414.159
2013-02-18,4425.721
2013-02-19,4466.767
2013-02-20,4465.838
2013-02-21,4378.619
2013-02-22,4401.313
2013-02-25,4419.189
2013-02-26,4356.245
2013-02-27,4383.415
2013-02-28,4426.115
2013-03-01,4392.384
2013-03-04,4391.906
2013-03-05,4446.595
2013-03-06,4455.653
2013-03-07,4464.677
2013-03-08,4467.934
2013-03-11,4493.193
2013-03-12,4495.047
2013-03-13,4467.382
2013-03-14,4508.038
2013-03-15,4545.845
2013-03-18,4484.318
2013-03-19,4468.992
2013-03-20,4486.772
2013-03-21,4478.404
2013-03-22,4480.64
2013-03-25,4460.585
2013-03-26,4460.929
2013-03-27,4444.756
2013-03-28,4461.861
2013-03-29,4461.162
2013-04-01,4441.346
2013-04-02,4466.464
2013-04-03,4456.087
2013-04-04,4412.618
2013-04-05,4413.077
2013-04-08,4431.654
2013-04-09,4458.397
2013-04-10,4526.098
2013-04-11,4577.296
2013-04-12,4551.094
2013-04-15,4504.442
2013-04-16,4482.775
2013-04-17,4435.859
2013-04-18,4423.129
2013-04-19,4434.806
2013-04-22,4443.866
2013-04-23,4503.411
2013-04-24,4551.24
2013-04-25,4587.732
2013-04-26,4589.725
2013-04-29,4626.47
2013-04-30,4664.404
2013-05-01,4650.159
2013-05-02,4623.249
2013-05-03,4655.85
2013-05-06,4642.896
2013-05-07,4684.754
2013-05-08,4742.97
2013-05-09,4711.858
2013-05-10,4689.751
2013-05-13,4702.507
2013-05-14,4707.046
2013-05-15,4714.919
2013-05-16,4724.086
2013-05-17,4703.24
2013-05-20,4746.207
2013-05-21,4752.222
2013-05-22,4749.273
2013-05-23,4633.597
2013-05-24,4633.565
2013-05-27,4612.239
2013-05-28,4630.327
2013-05-29,4618.849
2013-05-30,4615.652
2013-05-31,4559.933
2013-06-03,4535.839
2013-06-04,4571.044
2013-06-05,4493.963
2013-06-06,4474.47
2013-06-07,4509.945
2013-06-10,4531.414
2013-06-11,4522.088
2013-06-12,4530.635
2013-06-13,4496.679
2013-06-14,4524.101
2013-06-17,4572.57
2013-06-18,4571.656
2013-06-19,4592.202
2013-06-20,4383.138
2013-06-21,4352.969
2013-06-24,4281.002
2013-06-25,4309.222
2013-06-26,4347.375
2013-06-27,4383.945
2013-06-28,4389.132
2013-07-01,4432.534
2013-07-02,4439.77
2013-07-03,4406.095
2013-07-04,4457.887
2013-07-05,4410.433
2013-07-08,4440.054
2013-07-09,4474.447
2013-07-10,4505.726
2013-07-11,4589.586
2013-07-12,4583.465
2013-07-15,4592.74
2013-07-16,4611.267
2013-07-17,4615.004
2013-07-18,4639.555
2013-07-19,4647.301
2013-07-22,4683.947
2013-07-23,4688.468
2013-07-24,4700.179
2013-07-25,4676.551
2013-07-26,4662.184
2013-07-29,4632.508
2013-07-30,4638.004
2013-07-31,4622.635
2013-08-01,4666.378
2013-08-02,4717.719
2013-08-05,4702.623
2013-08-06,4719.831
2013-08-07,4683.943
2013-08-08,4719.914
2013-08-09,4732.555
2013-08-12,4719.963
2013-08-13,4727.416
2013-08-14,4759.229
2013-08-15,4711.543
2013-08-16,4734.338
2013-08-19,4717.833
2013-08-20,4689.841
2013-08-21,4648.365
2013-08-22,4656.07
2013-08-23,4705.176
2013-08-26,4698.443
2013-08-27,4651.096
2013-08-28,4606.666
2013-08-29,4601.543
2013-08-30,4563.087
2013-09-02,4621.483
2013-09-03,4632.486
2013-09-04,4659.004
2013-09-05,4660.879
2013-09-06,4692.224
2013-09-09,4728.749
2013-09-10,4777.876
2013-09-11,4804.878
2013-09-12,4804.956
2013-09-13,4795.447
2013-09-16,4852.72
2013-09-17,4831.796
2013-09-18,4860.309
2013-09-19,4948.32
2013-09-20,4922.586
2013-09-23,4913.371
2013-09-24,4911.073
2013-09-25,4913.298
2013-09-26,4918.891
2013-09-27,4929.636
2013-09-30,4885.536
2013-10-01,4905.663
2013-10-02,4893.083
2013-10-03,4888.637
2013-10-04,4880.409
2013-10-07,4853.071
2013-10-08,4835.312
2013-10-09,4811.482
2013-10-10,4868.504
2013-10-11,4910.392
2013-10-14,4923.886
2013-10-15,4932.156
2013-10-16,4936.191
2013-10-17,5006.975
2013-10-18,5046.188
2013-10-21,5057.031
2013-10-22,5101.021
2013-10-23,5069.1
2013-10-24,5092.037
2013-10-25,5068.914
2013-10-28,5078.39
2013-10-29,5075.871
2013-10-30,5089.262
2013-10-31,5049.458
2013-11-01,4999.682
2013-11-04,5019.747
2013-11-05,5006.535
2013-11-06,5041.919
2013-11-07,4992.768
2013-11-08,4970.929
2013-11-11,4997.739
2013-11-12,4995.7
2013-11-13,4968.67
2013-11-14,5017.624
2013-11-15,5051.302
2013-11-18,5087.334
2013-11-19,5058.341
2013-11-20,5046.396
2013-11-21,5031.057
2013-11-22,5048.238
2013-11-25,5060.541
2013-11-26,5046.077
2013-11-27,5050.994
2013-11-28,5078.767
2013-11-29,5080.402
2013-12-02,5047.553
2013-12-03,5011.728
2013-12-04,4960.594
2013-12-05,4944.966
2013-12-06,4974.787
2013-12-09,4997.387
2013-12-10,4991.953
2013-12-11,4965.004
2013-12-12,4907.817
2013-12-13,4899.066
2013-12-16,4933.797
2013-12-17,4913.245
2013-12-18,4959.288
2013-12-19,4996.604
2013-12-20,5021.421
2013-12-23,5062.721
2013-12-24,5060.51
2013-12-25,5061.037
2013-12-26,5078.004
2013-12-27,5134.423
2013-12-30,5148.843
2013-12-31,5156.939
2014-01-01,5157.115
2014-01-02,5104.403
2014-01-03,5112.894
2014-01-06,5095.2
2014-01-07,5100.464
2014-01-08,5118.522
2014-01-09,5091.597
2014-01-10,5136.485
2014-01-13,5148.891
2014-01-14,5125.858
2014-01-15,5151.163
2014-01-16,5153.897
2014-01-17,5163.34
2014-01-20,5161.956
2014-01-21,5161.195
2014-01-22,5171.921
2014-01-23,5149.919
2014-01-24,5059.455
2014-01-27,4998.362
2014-01-28,5004.165
2014-01-29,5013.597
2014-01-30,4972.552
2014-01-31,4948.767
2014-02-03,4903.672
2014-02-04,4845.24
2014-02-05,4873.722
2014-02-06,4939.597
2014-02-07,4991.434
2014-02-10,5015.27
2014-02-11,5070.188
2014-02-12,5093.888
2014-02-13,5095.042
2014-02-14,5114.024
2014-02-17,5138.442
2014-02-18,5175.81
2014-02-19,5180.032
2014-02-20,5148.692
2014-02-21,5186.034
2014-02-24,5206.203
2014-02-25,5222.158
2014-02-26,5190.92
2014-02-27,5185.695
2014-02-28,5218.83
2014-03-03,5129.029
2014-03-04,5188.768
2014-03-05,5199.895
2014-03-06,5240.046
2014-03-07,5205.351
2014-03-10,5178.27
2014-03-11,5181.087
2014-03-12,5136.332
2014-03-13,5115.016
2014-03-14,5058.211
2014-03-17,5088.286
2014-03-18,5121.758
2014-03-19,5110.604
2014-03-20,5049.59
2014-03-21,5062.899
2014-03-24,5045.011
2014-03-25,5086.309
2014-03-26,5122.449
2014-03-27,5132.841
2014-03-28,5163.067
2014-03-31,5195.395
2014-04-01,5216.915
2014-04-02,5225.731
2014-04-03,5220.539
2014-04-04,5242.268
2014-04-07,5196.098
2014-04-08,5201.662
2014-04-09,5212.741
2014-04-10,5213.579
2014-04-11,5152.302
2014-04-14,5146.112
2014-04-15,5121.412
2014-04-16,5181.196
2014-04-17,5207.036
2014-04-18,5212.438
2014-04-21,5200.532
2014-04-22,5239.743
2014-04-23,5238.315
2014-04-24,5242.516
2014-04-25,5225.808
2014-04-28,5222.272
2014-04-29,5258.199
2014-04-30,5277.406
2014-05-01,5294.595
2014-05-02,5294.505
2014-05-05,5289.13
2014-05-06,5303.52
2014-05-07,5275.146
2014-05-08,5306.472
2014-05-09,5273.886
2014-05-12,5294.775
2014-05-13,5314.88
2014-05-14,5327.785
2014-05-15,5300.989
2014-05-16,5289.118
