Date,WORLD ex USA Standard (Large+Mid Cap)
2009-12-01,5000.328
2009-12-02,5014.457
2009-12-03,5026.46
2009-12-04,4989.169
2009-12-07,4970.283
2009-12-08,4903.647
2009-12-09,4867.307
2009-12-10,4882.083
2009-12-11,4878.704
2009-12-14,4921.894
2009-12-15,4889.057
2009-12-16,4946.824
2009-12-17,4834.094
2009-12-18,4796.821
2009-12-21,4845.518
2009-12-22,4858.195
2009-12-23,4904.019
2009-12-24,4927.617
2009-12-25,4922.658
2009-12-28,4957.518
2009-12-29,4977.912
2009-12-30,4922.796
2009-12-31,4946.695
2010-01-01,4946.695
2010-01-04,5043.254
2010-01-05,5057.194
2010-01-06,5058.407
2010-01-07,5035.808
2010-01-08,5065.187
2010-01-11,5130.841
2010-01-12,5111.628
2010-01-13,5090.448
2010-01-14,5131.574
2010-01-15,5081.764
2010-01-18,5102.723
2010-01-19,5085.444
2010-01-20,4980.445
2010-01-21,4922.114
2010-01-22,4885.211
2010-01-25,4857.761
2010-01-26,4831.755
2010-01-27,4785.576
2010-01-28,4742.862
2010-01-29,4715.323
2010-02-01,4732.454
2010-02-02,4802.177
2010-02-03,4778.956
2010-02-04,4653.801
2010-02-05,4553.45
2010-02-08,4567.516
2010-02-09,4581.65
2010-02-10,4596.216
2010-02-11,4607.659
2010-02-12,4610.961
2010-02-15,4612.438
2010-02-16,4675.756
2010-02-17,4729.54
2010-02-18,4742.255
2010-02-19,4696.124
2010-02-22,4745.914
2010-02-23,4710.082
2010-02-24,4707.134
2010-02-25,4640.81
2010-02-26,4711.157
2010-03-01,4724.441
2010-03-02,4786.713
2010-03-03,4852.107
2010-03-04,4823.713
2010-03-05,4880.91
2010-03-08,4915.938
2010-03-09,4902.868
2010-03-10,4933.221
2010-03-11,4934.136
2010-03-12,4973.037
2010-03-15,4928.543
2010-03-16,4986.714
2010-03-17,5032.547
2010-03-18,4988.939
2010-03-19,4966.123
2010-03-22,4963.228
2010-03-23,4988.966
2010-03-24,4929.626
2010-03-25,4952.422
2010-03-26,4963.491
2010-03-29,5003.556
2010-03-30,5006.569
2010-03-31,5017.443
2010-04-01,5078.38
2010-04-02,5083.448
2010-04-05,5080.857
2010-04-06,5079.404
2010-04-07,5069.367
2010-04-08,5037.03
2010-04-09,5102.738
2010-04-12,5144.465
2010-04-13,5113.875
2010-04-14,5168.615
2010-04-15,5185.937
2010-04-16,5105.528
2010-04-19,5048.967
2010-04-20,5094.143
2010-04-21,5079.076
2010-04-22,5012.909
2010-04-23,5032.384
2010-04-26,5081.321
2010-04-27,4984.114
2010-04-28,4886.522
2010-04-29,4940.661
2010-04-30,4946.649
2010-05-03,4916.985
2010-05-04,4785.498
2010-05-05,4712.265
2010-05-06,4603.368
2010-05-07,4466.979
2010-05-10,4712.329
2010-05-11,4658.903
2010-05-12,4706.017
2010-05-13,4714.43
2010-05-14,4568.851
2010-05-17,4500.485
2010-05-18,4534.078
2010-05-19,4426.652
2010-05-20,4344.601
2010-05-21,4360.946
2010-05-24,4341.845
2010-05-25,4212.175
2010-05-26,4275.405
2010-05-27,4390.868
2010-05-28,4410.871
2010-05-31,4407.187
2010-06-01,4402.736
2010-06-02,4370.959
2010-06-03,4446.932
2010-06-04,4350.87
2010-06-07,4255.93
2010-06-08,4245.275
2010-06-09,4310.714
2010-06-10,4387.913
2010-06-11,4410.47
2010-06-14,4506.198
2010-06-15,4542.008
2010-06-16,4568.605
2010-06-17,4576.899
2010-06-18,4590.659
2010-06-21,4652.563
2010-06-22,4601.036
2010-06-23,4537.279
2010-06-24,4503.871
2010-06-25,4467.62
2010-06-28,4503.106
2010-06-29,4357.679
2010-06-30,4344.671
2010-07-01,4315.007
2010-07-02,4339.125
2010-07-05,4315.444
2010-07-06,4441.107
2010-07-07,4474.318
2010-07-08,4541.464
2010-07-09,4564.793
2010-07-12,4561.897
2010-07-13,4638.017
2010-07-14,4672.082
2010-07-15,4667.565
2010-07-16,4605.367
2010-07-19,4574.109
2010-07-20,4557.312
2010-07-21,4572.901
2010-07-22,4654.091
2010-07-23,4678.082
2010-07-26,4728.35
2010-07-27,4744.252
2010-07-28,4764.571
2010-07-29,4776.994
2010-07-30,4746.884
2010-08-02,4873.989
2010-08-03,4903.379
2010-08-04,4871.91
2010-08-05,4881.735
2010-08-06,4891.847
2010-08-09,4915.935
2010-08-10,4839.291
2010-08-11,4701.868
2010-08-12,4669.351
2010-08-13,4666.463
2010-08-16,4688.775
2010-08-17,4738.394
2010-08-18,4739.789
2010-08-19,4709.974
2010-08-20,4617.004
2010-08-23,4631.229
2010-08-24,4578.685
2010-08-25,4521.038
2010-08-26,4584.154
2010-08-27,4611.742
2010-08-30,4630.25
2010-08-31,4605.777
2010-09-01,4733.165
2010-09-02,4755.133
2010-09-03,4798.161
2010-09-06,4838.427
2010-09-07,4787.024
2010-09-08,4800.202
2010-09-09,4846.302
2010-09-10,4842.968
2010-09-13,4920.323
2010-09-14,4953.397
2010-09-15,4945.594
2010-09-16,4929.001
2010-09-17,4916.262
2010-09-20,4974.728
2010-09-21,4969.803
2010-09-22,5000.93
2010-09-23,4978.394
2010-09-24,5044.036
2010-09-27,5050.484
2010-09-28,5064.137
2010-09-29,5073.486
2010-09-30,5048.829
2010-10-01,5069.613
2010-10-04,5034.39
2010-10-05,5133.522
2010-10-06,5191.364
2010-10-07,5207.133
2010-10-08,5205.522
2010-10-11,5210.221
2010-10-12,5169.601
2010-10-13,5253.824
2010-10-14,5305.302
2010-10-15,5272.324
2010-10-18,5275.528
2010-10-19,5196.718
2010-10-20,5253.674
2010-10-21,5270.358
2010-10-22,5242.432
2010-10-25,5286.799
2010-10-26,5235.682
2010-10-27,5165.328
2010-10-28,5221.514
2010-10-29,5229.201
2010-11-01,5233.338
2010-11-02,5283.767
2010-11-03,5267.629
2010-11-04,5417.976
2010-11-05,5410.169
2010-11-08,5393.951
2010-11-09,5411.881
2010-11-10,5320.311
2010-11-11,5322.201
2010-11-12,5287.686
2010-11-15,5284.893
2010-11-16,5176.822
2010-11-17,5192.962
2010-11-18,5280.569
2010-11-19,5276.531
2010-11-22,5250.773
2010-11-23,5149.694
2010-11-24,5169.477
2010-11-25,5184.663
2010-11-26,5110.772
2010-11-29,5038.871
2010-11-30,5009.17
2010-12-01,5096.253
2010-12-02,5205.545
2010-12-03,5272.398
2010-12-06,5258.068
2010-12-07,5294.142
2010-12-08,5254.771
2010-12-09,5275.213
2010-12-10,5288.663
2010-12-13,5362.208
2010-12-14,5376.814
2010-12-15,5336.713
2010-12-16,5307.813
2010-12-17,5283.117
2010-12-20,5286.24
2010-12-21,5350.99
2010-12-22,5354.57
2010-12-23,5361.293
2010-12-24,5369.089
2010-12-27,5354.373
2010-12-28,5373.472
2010-12-29,5396.371
2010-12-30,5383.931
2010-12-31,5413.3
2011-01-03,5420.419
2011-01-04,5439.575
2011-01-05,5379.649
2011-01-06,5378.143
2011-01-07,5367.962
2011-01-10,5326.365
2011-01-11,5360.624
2011-01-12,5448.814
2011-01-13,5514.583
2011-01-14,5506.062
2011-01-17,5493.624
2011-01-18,5557.556
2011-01-19,5552.819
2011-01-20,5446.633
2011-01-21,5496.934
2011-01-24,5546.206
2011-01-25,5533.553
2011-01-26,5571.914
2011-01-27,5583.991
2011-01-28,5521.784
2011-01-31,5530.805
2011-02-01,5626.567
2011-02-02,5662.929
2011-02-03,5627.324
2011-02-04,5626.925
2011-02-07,5657.9
2011-02-08,5701.175
2011-02-09,5677.586
2011-02-10,5635.55
2011-02-11,5630.902
2011-02-14,5649.363
2011-02-15,5664.21
2011-02-16,5693.709
2011-02-17,5739.977
2011-02-18,5754.804
2011-02-21,5717.445
2011-02-22,5667.418
2011-02-23,5634.934
2011-02-24,5619.259
2011-02-25,5678.794
2011-02-28,5737.197
2011-03-01,5734.911
2011-03-02,5702.837
2011-03-03,5728.562
2011-03-04,5739.605
2011-03-07,5707.088
2011-03-08,5678.408
2011-03-09,5676.645
2011-03-10,5564.01
2011-03-11,5539.545
2011-03-14,5456.49
2011-03-15,5270.795
2011-03-16,5276.263
2011-03-17,5370.891
2011-03-18,5410.373
2011-03-21,5500.68
2011-03-22,5550.062
2011-03-23,5540.004
2011-03-24,5593.248
2011-03-25,5590.627
2011-03-28,5570.852
2011-03-29,5561.319
2011-03-30,5625.292
2011-03-31,5624.956
2011-04-01,5651.639
2011-04-04,5686.018
2011-04-05,5670.227
2011-04-06,5703.177
2011-04-07,5681.872
2011-04-08,5756.674
2011-04-11,5749.107
2011-04-12,5669.255
2011-04-13,5707.681
2011-04-14,5690.64
2011-04-15,5681.456
2011-04-18,5569.593
2011-04-19,5602.493
2011-04-20,5744.175
2011-04-21,5807.949
2011-04-22,5808.572
2011-04-25,5788.266
2011-04-26,5816.457
2011-04-27,5821.957
2011-04-28,5916.114
2011-04-29,5936.566
2011-05-02,5975.46
2011-05-03,5924.736
2011-05-04,5869.838
2011-05-05,5789.881
2011-05-06,5804.36
2011-05-09,5733.315
2011-05-10,5794.186
2011-05-11,5785.235
2011-05-12,5707.392
2011-05-13,5688.739
2011-05-16,5673.036
2011-05-17,5614.716
2011-05-18,5672.567
2011-05-19,5692.207
2011-05-20,5660.255
2011-05-23,5539.537
2011-05-24,5562.311
2011-05-25,5581.469
2011-05-26,5615.905
2011-05-27,5690.055
2011-05-30,5688.648
2011-05-31,5768.684
2011-06-01,5739.772
2011-06-02,5660.815
2011-06-03,5670.806
2011-06-06,5644.008
2011-06-07,5666.35
2011-06-08,5604.88
2011-06-09,5617.386
2011-06-10,5530.714
2011-06-13,5529.819
2011-06-14,5608.695
2011-06-15,5518.752
2011-06-16,5424.976
2011-06-17,5469.838
2011-06-20,5450.158
2011-06-21,5546.481
2011-06-22,5561.591
2011-06-23,5423.253
2011-06-24,5434.723
2011-06-27,5439.856
2011-06-28,5494.354
2011-06-29,5597.606
2011-06-30,5688.234
2011-07-01,5715.222
2011-07-04,5752.586
2011-07-05,5739.589
2011-07-06,5700.553
2011-07-07,5730.023
2011-07-08,5690.555
2011-07-11,5555.259
2011-07-12,5516.427
2011-07-13,5609.691
2011-07-14,5567.976
2011-07-15,5553.938
2011-07-18,5464.217
2011-07-19,5538.714
2011-07-20,5606.394
2011-07-21,5697.958
2011-07-22,5733.733
2011-07-25,5701.053
2011-07-26,5735.197
2011-07-27,5653.786
2011-07-28,5617.432
2011-07-29,5595.554
2011-08-01,5543.808
2011-08-02,5449.379
2011-08-03,5369.551
2011-08-04,5167.988
2011-08-05,5053.769
2011-08-08,4876.386
2011-08-09,4920.963
2011-08-10,4842.772
2011-08-11,4930.159
2011-08-12,5024.477
2011-08-15,5119.852
2011-08-16,5100.747
2011-08-17,5131.809
2011-08-18,4913.632
2011-08-19,4850.217
2011-08-22,4847.363
2011-08-23,4908.775
2011-08-24,4937.05
2011-08-25,4897.994
2011-08-26,4892.415
2011-08-29,4988.252
2011-08-30,5019.975
2011-08-31,5123.287
2011-09-01,5116.326
2011-09-02,5008.737
2011-09-05,4826.799
2011-09-06,4763.746
2011-09-07,4890.496
2011-09-08,4911.245
2011-09-09,4748.371
2011-09-12,4614.12
2011-09-13,4670.252
2011-09-14,4691.465
2011-09-15,4813.699
2011-09-16,4841.656
2011-09-19,4727.091
2011-09-20,4783.572
2011-09-21,4721.555
2011-09-22,4475.279
2011-09-23,4493.787
2011-09-26,4509.396
2011-09-27,4716.434
2011-09-28,4679.942
2011-09-29,4705.833
2011-09-30,4610.632
2011-10-03,4501.244
2011-10-04,4393.603
2011-10-05,4491.951
2011-10-06,4637.028
2011-10-07,4697.41
2011-10-10,4789.593
2011-10-11,4810.18
2011-10-12,4901.618
2011-10-13,4859.153
2011-10-14,4916.044
2011-10-17,4893.837
2011-10-18,4839.295
2011-10-19,4883.929
2011-10-20,4793.614
2011-10-21,4929.127
2011-10-24,5007.751
2011-10-25,4977.715
2011-10-26,4963.594
2011-10-27,5213.864
2011-10-28,5240.282
2011-10-31,5059.51
2011-11-01,4845.432
2011-11-02,4889.822
2011-11-03,4940.573
2011-11-04,4939.354
2011-11-07,4926.537
2011-11-08,4956.277
2011-11-09,4856.577
2011-11-10,4802.671
2011-11-11,4926.463
2011-11-14,4883.597
2011-11-15,4829.322
2011-11-16,4815.413
2011-11-17,4765.974
2011-11-18,4725.146
2011-11-21,4595.159
2011-11-22,4584.206
2011-11-23,4488.866
2011-11-24,4462.882
2011-11-25,4458.6
2011-11-28,4610.119
2011-11-29,4661.791
2011-11-30,4827.122
2011-12-01,4835.506
2011-12-02,4862.952
2011-12-05,4909.189
2011-12-06,4856.373
2011-12-07,4878.406
2011-12-08,4798.764
2011-12-09,4819.164
2011-12-12,4741.838
2011-12-13,4707.957
2011-12-14,4595.007
2011-12-15,4610.492
2011-12-16,4622.86
2011-12-19,4589.565
2011-12-20,4681.633
2011-12-21,4674.101
2011-12-22,4710.261
2011-12-23,4737.83
2011-12-26,4743.041
2011-12-27,4748.517
2011-12-28,4685.036
2011-12-29,4710.653
2011-12-30,4775.427
2012-01-02,4805.124
2012-01-03,4894.711
2012-01-04,4872.215
2012-01-05,4798.315
2012-01-06,4765.159
2012-01-09,4759.623
2012-01-10,4839.574
2012-01-11,4809.143
2012-01-12,4821.322
2012-01-13,4794.27
2012-01-16,4807.019
2012-01-17,4865.894
2012-01-18,4894.756
2012-01-19,4959.682
2012-01-20,4979.447
2012-01-23,5036.766
2012-01-24,4994.559
2012-01-25,4999.963
2012-01-26,5093.857
2012-01-27,5062.445
2012-01-30,5015.295
2012-01-31,5034.339
2012-02-01,5125.009
2012-02-02,5137.535
2012-02-03,5173.433
2012-02-06,5172.404
2012-02-07,5202.778
2012-02-08,5216.173
2012-02-09,5232.207
2012-02-10,5148.415
2012-02-13,5191.669
2012-02-14,5151.141
2012-02-15,5190.524
2012-02-16,5173.835
2012-02-17,5229.978
2012-02-20,5302.946
2012-02-21,5285.481
2012-02-22,5256.346
2012-02-23,5276.546
2012-02-24,5320.141
2012-02-27,5297.067
2012-02-28,5320.234
2012-02-29,5312.69
2012-03-01,5325.291
2012-03-02,5292.906
2012-03-05,5262.303
2012-03-06,5125.946
2012-03-07,5132.932
2012-03-08,5245.655
2012-03-09,5238.343
2012-03-12,5220.086
2012-03-13,5277.994
2012-03-14,5263.519
2012-03-15,5303.119
2012-03-16,5351.865
2012-03-19,5370.05
2012-03-20,5313.161
2012-03-21,5286.982
2012-03-22,5261.64
2012-03-23,5276.702
2012-03-26,5325.191
2012-03-27,5334.216
2012-03-28,5293.234
2012-03-29,5242.002
2012-03-30,5276.715
2012-04-02,5338.266
2012-04-03,5298.198
2012-04-04,5146.107
2012-04-05,5136.404
2012-04-06,5127.316
2012-04-09,5117.6
2012-04-10,5041.183
2012-04-11,5060.362
2012-04-12,5131.822
2012-04-13,5069.073
2012-04-16,5062.852
2012-04-17,5147.055
2012-04-18,5143.485
2012-04-19,5125.12
2012-04-20,5154.369
2012-04-23,5057.922
2012-04-24,5103.551
2012-04-25,5142.628
2012-04-26,5172.134
2012-04-27,5206.142
2012-04-30,5192.899
2012-05-01,5186.312
2012-05-02,5154.838
2012-05-03,5143.941
2012-05-04,5076.576
2012-05-07,5040.631
2012-05-08,4977.149
2012-05-09,4935.966
2012-05-10,4962.062
2012-05-11,4959.773
2012-05-14,4869.936
2012-05-15,4814.243
2012-05-16,4760.841
2012-05-17,4736.556
2012-05-18,4668.595
2012-05-21,4692.373
2012-05-22,4763.847
2012-05-23,4645.746
2012-05-24,4674.709
2012-05-25,4662.284
2012-05-28,4676.147
2012-05-29,4713.15
2012-05-30,4623.639
2012-05-31,4607.111
2012-06-01,4534.555
2012-06-04,4520.236
2012-06-05,4547.993
2012-06-06,4643.601
2012-06-07,4708.848
2012-06-08,4648.055
2012-06-11,4680.599
2012-06-12,4683.41
2012-06-13,4710.334
2012-06-14,4701.747
2012-06-15,4751.519
2012-06-18,4770.34
2012-06-19,4846.023
2012-06-20,4878.247
2012-06-21,4812.547
2012-06-22,4761.77
2012-06-25,4702.389
2012-06-26,4693.762
2012-06-27,4744.622
2012-06-28,4743.062
2012-06-29,4911.016
2012-07-02,4937.596
2012-07-03,4994.226
2012-07-04,4984.247
2012-07-05,4942.728
2012-07-06,4885.469
2012-07-09,4850.575
2012-07-10,4852.254
2012-07-11,4854.482
2012-07-12,4784.015
2012-07-13,4848.725
2012-07-16,4860.876
2012-07-17,4850.606
2012-07-18,4898.389
2012-07-19,4957.851
2012-07-20,4874.182
2012-07-23,4758.846
2012-07-24,4732.295
2012-07-25,4723.975
2012-07-26,4856.417
2012-07-27,4937.809
2012-07-30,4975.154
2012-07-31,4972.992
2012-08-01,4970.426
2012-08-02,4899.384
2012-08-03,5003.224
2012-08-06,5060.49
2012-08-07,5103.08
2012-08-08,5101.921
2012-08-09,5114.07
2012-08-10,5105.265
2012-08-13,5095.979
2012-08-14,5107.376
2012-08-15,5095.57
2012-08-16,5146.481
2012-08-17,5158.03
2012-08-20,5156.291
2012-08-21,5209.795
2012-08-22,5160.196
2012-08-23,5185.871
2012-08-24,5153.239
2012-08-27,5163.379
2012-08-28,5147.436
2012-08-29,5134.243
2012-08-30,5083.577
2012-08-31,5115.647
2012-09-03,5130.444
2012-09-04,5083.291
2012-09-05,5078.318
2012-09-06,5168.62
2012-09-07,5269.321
2012-09-10,5257.973
2012-09-11,5286.799
2012-09-12,5317.733
2012-09-13,5330.745
2012-09-14,5461.761
2012-09-17,5437.748
2012-09-18,5401.681
2012-09-19,5432.246
2012-09-20,5376.634
2012-09-21,5407.601
2012-09-24,5369.58
2012-09-25,5397.417
2012-09-26,5287.888
2012-09-27,5322.165
2012-09-28,5273.009
2012-10-01,5322.298
2012-10-02,5321.851
2012-10-03,5294.787
2012-10-04,5338.749
2012-10-05,5390.272
2012-10-08,5339.633
2012-10-09,5288.647
2012-10-10,5254.899
2012-10-11,5284.628
2012-10-12,5278.552
2012-10-15,5288.977
2012-10-16,5370.904
2012-10-17,5436.049
2012-10-18,5449.184
2012-10-19,5401.385
2012-10-22,5386.942
2012-10-23,5292.484
2012-10-24,5300.891
2012-10-25,5318.6
2012-10-26,5302.013
2012-10-29,5273.533
2012-10-30,5319.524
2012-10-31,5310.643
2012-11-01,5344.494
2012-11-02,5337.749
2012-11-05,5304.416
2012-11-06,5326.877
2012-11-07,5277.543
2012-11-08,5243.734
2012-11-09,5229.551
2012-11-12,5214.224
2012-11-13,5217.173
2012-11-14,5172.869
2012-11-15,5155.045
2012-11-16,5120.335
2012-11-19,5246.562
2012-11-20,5246.096
2012-11-21,5259.93
2012-11-22,5314.227
2012-11-23,5362.579
2012-11-26,5355.496
2012-11-27,5357.396
2012-11-28,5349.911
2012-11-29,5418.326
2012-11-30,5423.092
2012-12-03,5441.964
2012-12-04,5450.21
2012-12-05,5452.211
2012-12-06,5464.614
2012-12-07,5461.018
2012-12-10,5469.42
2012-12-11,5500.478
2012-12-12,5520.814
2012-12-13,5519.682
2012-12-14,5526.184
2012-12-17,5541.344
2012-12-18,5581.493
2012-12-19,5635.069
2012-12-20,5627.383
2012-12-21,5591.755
2012-12-24,5583.045
2012-12-25,5589.23
2012-12-26,5594.284
2012-12-27,5604.732
2012-12-28,5588.397
2012-12-31,5588.159
2013-01-01,5588.62
2013-01-02,5686.391
2013-01-03,5672.158
2013-01-04,5690.645
2013-01-07,5682.31
2013-01-08,5660.887
2013-01-09,5684.417
2013-01-10,5737.743
2013-01-11,5767.459
2013-01-14,5758.047
2013-01-15,5773.564
2013-01-16,5740.981
2013-01-17,5768.379
2013-01-18,5764.13
2013-01-21,5777.1
2013-01-22,5783.55
2013-01-23,5769.836
2013-01-24,5796.793
2013-01-25,5842.122
2013-01-28,5831.97
2013-01-29,5869.368
2013-01-30,5884.073
2013-01-31,5864.244
2013-02-01,5899.833
2013-02-04,5824.828
2013-02-05,5805.631
2013-02-06,5830.189
2013-02-07,5786.504
2013-02-08,5823.311
2013-02-11,5786.349
2013-02-12,5848.605
2013-02-13,5847.637
2013-02-14,5823.802
2013-02-15,5790.458
2013-02-18,5805.631
2013-02-19,5859.483
2013-02-20,5858.283
2013-02-21,5743.928
2013-02-22,5773.698
2013-02-25,5797.172
2013-02-26,5715.649
2013-02-27,5751.317
2013-02-28,5807.385
2013-03-01,5763.141
2013-03-04,5762.518
2013-03-05,5834.307
2013-03-06,5846.236
2013-03-07,5858.972
2013-03-08,5863.31
2013-03-11,5896.465
2013-03-12,5898.919
2013-03-13,5862.718
2013-03-14,5916.093
2013-03-15,5965.873
2013-03-18,5885.351
2013-03-19,5865.247
2013-03-20,5888.623
2013-03-21,5878.141
2013-03-22,5881.201
2013-03-25,5854.892
2013-03-26,5855.58
2013-03-27,5835.059
2013-03-28,5857.627
2013-03-29,5856.71
2013-04-01,5830.78
2013-04-02,5863.812
2013-04-03,5850.219
2013-04-04,5793.281
2013-04-05,5794.05
2013-04-08,5818.636
2013-04-09,5853.792
2013-04-10,5942.96
2013-04-11,6010.566
2013-04-12,5976.511
2013-04-15,5916.519
2013-04-16,5888.196
2013-04-17,5826.572
2013-04-18,5809.884
2013-04-19,5825.624
2013-04-22,5837.726
2013-04-23,5916.196
2013-04-24,5979.31
2013-04-25,6027.598
2013-04-26,6031.001
2013-04-29,6080.164
2013-04-30,6130.292
2013-05-01,6111.603
2013-05-02,6076.803
2013-05-03,6119.907
2013-05-06,6103.315
2013-05-07,6158.526
2013-05-08,6235.537
2013-05-09,6195.554
2013-05-10,6166.653
2013-05-13,6183.528
2013-05-14,6189.951
2013-05-15,6200.77
2013-05-16,6213.362
2013-05-17,6186.014
2013-05-20,6243.093
2013-05-21,6251.307
2013-05-22,6247.497
2013-05-23,6095.349
2013-05-24,6095.557
2013-05-27,6067.573
2013-05-28,6091.437
2013-05-29,6076.53
2013-05-30,6072.559
2013-05-31,5999.377
2013-06-03,5967.766
2013-06-04,6014.091
2013-06-05,5912.88
2013-06-06,5887.387
2013-06-07,5934.069
2013-06-10,5962.317
2013-06-11,5950.05
2013-06-12,5961.533
2013-06-13,5916.851
2013-06-14,5952.934
2013-06-17,6016.711
2013-06-18,6015.535
2013-06-19,6042.57
2013-06-20,5767.571
2013-06-21,5727.878
2013-06-24,5633.748
2013-06-25,5670.887
2013-06-26,5721.338
2013-06-27,5769.546
2013-06-28,5776.4
2013-07-01,5833.571
2013-07-02,5843.159
2013-07-03,5798.895
2013-07-04,5867.094
2013-07-05,5804.722
2013-07-08,5843.724
2013-07-09,5888.99
2013-07-10,5930.262
2013-07-11,6040.64
2013-07-12,6032.584
2013-07-15,6044.792
2013-07-16,6069.194
2013-07-17,6074.112
2013-07-18,6106.428
2013-07-19,6116.624
2013-07-22,6164.861
2013-07-23,6170.921
2013-07-24,6186.397
2013-07-25,6155.299
2013-07-26,6136.39
2013-07-29,6097.364
2013-07-30,6104.673
2013-07-31,6084.446
2013-08-01,6142.022
2013-08-02,6209.613
2013-08-05,6189.743
2013-08-06,6212.392
2013-08-07,6165.211
2013-08-08,6212.587
2013-08-09,6229.334
2013-08-12,6212.76
2013-08-13,6222.62
2013-08-14,6264.745
2013-08-15,6202.008
2013-08-16,6232.042
2013-08-19,6210.315
2013-08-20,6173.526
2013-08-21,6118.955
2013-08-22,6129.1
2013-08-23,6193.756
2013-08-26,6184.92
2013-08-27,6122.639
2013-08-28,6064.26
2013-08-29,6057.542
2013-08-30,6006.956
2013-09-02,6083.843
2013-09-03,6098.379
2013-09-04,6133.31
2013-09-05,6135.812
2013-09-06,6177.086
2013-09-09,6225.172
2013-09-10,6289.846
2013-09-11,6325.481
2013-09-12,6325.612
2013-09-13,6313.102
2013-09-16,6388.598
2013-09-17,6361.055
2013-09-18,6398.614
2013-09-19,6514.484
2013-09-20,6480.605
2013-09-23,6468.66
2013-09-24,6465.89
2013-09-25,6468.876
2013-09-26,6476.973
2013-09-27,6491.217
2013-09-30,6433.149
2013-10-01,6459.745
2013-10-02,6443.182
2013-10-03,6437.328
2013-10-04,6426.516
2013-10-07,6390.517
2013-10-08,6367.133
2013-10-09,6335.753
2013-10-10,6410.881
2013-10-11,6466.05
2013-10-14,6483.818
2013-10-15,6494.716
2013-10-16,6500.032
2013-10-17,6593.241
2013-10-18,6644.88
2013-10-21,6659.185
2013-10-22,6717.224
2013-10-23,6675.203
2013-10-24,6705.408
2013-10-25,6674.959
2013-10-28,6687.439
2013-10-29,6684.156
2013-10-30,6701.853
2013-10-31,6649.451
2013-11-01,6583.905
2013-11-04,6610.36
2013-11-05,6592.97
2013-11-06,6639.821
2013-11-07,6575.092
2013-11-08,6546.365
2013-11-11,6581.719
2013-11-12,6579.076
2013-11-13,6543.751
2013-11-14,6608.232
2013-11-15,6652.821
2013-11-18,6700.33
2013-11-19,6662.159
2013-11-20,6646.484
2013-11-21,6626.292
2013-11-22,6648.921
2013-11-25,6665.153
2013-11-26,6646.117
2013-11-27,6652.655
2013-11-28,6689.315
2013-11-29,6691.518
2013-12-02,6648.253
2013-12-03,6601.122
2013-12-04,6533.777
2013-12-05,6513.194
2013-12-06,6552.648
2013-12-09,6582.428
2013-12-10,6575.29
2013-12-11,6539.879
2013-12-12,6464.632
2013-12-13,6453.11
2013-12-16,6499.126
2013-12-17,6472.054
2013-12-18,6532.705
2013-12-19,6581.877
2013-12-20,6614.574
2013-12-23,6669.269
2013-12-24,6666.356
2013-12-25,6667.051
2013-12-26,6689.574
2013-12-27,6764.016
2013-12-30,6783.012
2013-12-31,6793.678
2014-01-01,6793.91
2014-01-02,6724.567
2014-01-03,6735.834
2014-01-06,6712.525
2014-01-07,6719.459
2014-01-08,6743.269
2014-01-09,6707.797
2014-01-10,6766.947
2014-01-13,6783.295
2014-01-14,6752.992
2014-01-15,6786.332
2014-01-16,6789.934
2014-01-17,6802.387
2014-01-20,6800.577
2014-01-21,6799.598
2014-01-22,6813.734
2014-01-23,6784.853
2014-01-24,6665.669
2014-01-27,6585.181
2014-01-28,6592.827
2014-01-29,6605.705
2014-01-30,6551.707
2014-01-31,6520.383
2014-02-03,6460.969
2014-02-04,6383.984
2014-02-05,6421.555
2014-02-06,6508.35
2014-02-07,6576.754
2014-02-10,6608.159
2014-02-11,6680.527
2014-02-12,6711.916
2014-02-13,6713.439
2014-02-14,6738.451
2014-02-17,6770.627
2014-02-18,6819.87
2014-02-19,6825.451
2014-02-20,6784.176
2014-02-21,6833.392
2014-02-24,6860.027
2014-02-25,6881.145
2014-02-26,6840.094
2014-02-27,6834.287
2014-02-28,6878.018
2014-03-03,6759.675
2014-03-04,6838.41
2014-03-05,6853.121
2014-03-06,6907.098
2014-03-07,6861.452
2014-03-10,6825.756
2014-03-11,6829.485
2014-03-12,6770.607
2014-03-13,6742.546
2014-03-14,6667.671
2014-03-17,6707.402
2014-03-18,6751.531
2014-03-19,6736.9
2014-03-20,6656.674
2014-03-21,6674.745
2014-03-24,6651.431
2014-03-25,6705.905
2014-03-26,6753.764
2014-03-27,6769.475
2014-03-28,6809.421
2014-03-31,6852.105
2014-04-01,6880.642
2014-04-02,6892.275
2014-04-03,6885.736
2014-04-04,6914.478
2014-04-07,6853.728
2014-04-08,6861.122
2014-04-09,6876.027
2014-04-10,6877.515
2014-04-11,6796.812
2014-04-14,6790.283
2014-04-15,6757.696
2014-04-16,6836.582
2014-04-17,6870.848
2014-04-18,6877.975
2014-04-21,6862.273
2014-04-22,6914.252
2014-04-23,6912.389
2014-04-24,6918.04
2014-04-25,6896.425
2014-04-28,6891.9
2014-04-29,6939.567
2014-04-30,6965.824
2014-05-01,6988.514
2014-05-02,6989.439
2014-05-05,6983.089
2014-05-06,7002.144
2014-05-07,6965.227
2014-05-08,7007.443
2014-05-09,6964.619
2014-05-12,6993.183
2014-05-13,7019.865
2014-05-14,7037.512
2014-05-15,7002.398
2014-05-16,6987.261
