Date,AUSTRALIA MID GROWTH Mid Cap
2010-08-19,804.367
2010-08-20,783.845
2010-08-23,791.068
2010-08-24,778.941
2010-08-25,753.639
2010-08-26,763.959
2010-08-27,773.266
2010-08-30,793.523
2010-08-31,781.601
2010-09-01,813.368
2010-09-02,820.421
2010-09-03,832.941
2010-09-06,844.315
2010-09-07,840.885
2010-09-08,840.547
2010-09-09,855.781
2010-09-10,853.777
2010-09-13,877.204
2010-09-14,879.299
2010-09-15,889.826
2010-09-16,869.401
2010-09-17,876.992
2010-09-20,883.757
2010-09-21,883.354
2010-09-22,888.027
2010-09-23,880.498
2010-09-24,881.395
2010-09-27,898.344
2010-09-28,896.438
2010-09-29,898.734
2010-09-30,883.795
2010-10-01,886.096
2010-10-04,889.337
2010-10-05,887.49
2010-10-06,917.228
2010-10-07,922.489
2010-10-08,919.849
2010-10-11,926.081
2010-10-12,905.229
2010-10-13,917.017
2010-10-14,933.117
2010-10-15,925.026
2010-10-18,920.07
2010-10-19,904.405
2010-10-20,910.305
2010-10-21,912.627
2010-10-22,914.077
2010-10-25,937.892
2010-10-26,922.938
2010-10-27,890.179
2010-10-28,899.613
2010-10-29,898.499
2010-11-01,915.557
2010-11-02,922.567
2010-11-03,927.14
2010-11-04,947.022
2010-11-05,962.818
2010-11-08,960.096
2010-11-09,964.828
2010-11-10,941.682
2010-11-11,944.712
2010-11-12,929.632
2010-11-15,926.804
2010-11-16,913.583
2010-11-17,901.786
2010-11-18,920.813
2010-11-19,919.972
2010-11-22,926.497
2010-11-23,905.179
2010-11-24,910.405
2010-11-25,911.869
2010-11-26,894.646
2010-11-29,889.418
2010-11-30,884.095
2010-12-01,889.644
2010-12-02,917.053
2010-12-03,937.037
2010-12-06,937.591
2010-12-07,946.187
2010-12-08,929.69
2010-12-09,939.275
2010-12-10,940.122
2010-12-13,951.092
2010-12-14,965.96
2010-12-15,961.559
2010-12-16,965.409
2010-12-17,967.565
2010-12-20,967.645
2010-12-21,985.206
2010-12-22,990.049
2010-12-23,991.238
2010-12-24,986.553
2010-12-27,985.963
2010-12-28,994.072
2010-12-29,994.227
2010-12-30,997.128
2010-12-31,1002.339
2011-01-03,996.08
2011-01-04,988.785
2011-01-05,979.858
2011-01-06,979.811
2011-01-07,985.532
2011-01-10,980.599
2011-01-11,965.94
2011-01-12,976.023
2011-01-13,1001.048
2011-01-14,992.727
2011-01-17,988.512
2011-01-18,995.821
2011-01-19,1011.184
2011-01-20,976.476
2011-01-21,970.588
2011-01-24,977.344
2011-01-25,977.926
2011-01-26,979.402
2011-01-27,979.142
2011-01-28,972.983
2011-01-31,969.0
2011-02-01,989.662
2011-02-02,995.984
2011-02-03,1001.981
2011-02-04,1010.333
2011-02-07,1012.947
2011-02-08,1017.815
2011-02-09,1008.508
2011-02-10,1002.311
2011-02-11,998.515
2011-02-14,1012.665
2011-02-15,1010.85
2011-02-16,1008.972
2011-02-17,1017.203
2011-02-18,1025.851
2011-02-21,1019.338
2011-02-22,1004.262
2011-02-23,1008.244
2011-02-24,1012.905
2011-02-25,1022.629
2011-02-28,1030.029
2011-03-01,1032.209
2011-03-02,1025.235
2011-03-03,1023.277
2011-03-04,1038.008
2011-03-07,1030.252
2011-03-08,1023.659
2011-03-09,1015.37
2011-03-10,984.493
2011-03-11,980.218
2011-03-14,974.392
2011-03-15,933.474
2011-03-16,940.817
2011-03-17,931.457
2011-03-18,961.109
2011-03-21,971.548
2011-03-22,980.1
2011-03-23,980.177
2011-03-24,1003.375
2011-03-25,1017.889
2011-03-28,1009.292
2011-03-29,1011.913
2011-03-30,1032.026
2011-03-31,1036.303
2011-04-01,1046.344
2011-04-04,1055.967
2011-04-05,1058.83
2011-04-06,1068.285
2011-04-07,1069.983
2011-04-08,1088.061
2011-04-11,1082.962
2011-04-12,1047.254
2011-04-13,1055.827
2011-04-14,1046.098
2011-04-15,1042.604
2011-04-18,1035.625
2011-04-19,1024.268
2011-04-20,1053.949
2011-04-21,1068.886
2011-04-22,1068.886
2011-04-25,1064.956
2011-04-26,1071.025
2011-04-27,1061.812
2011-04-28,1074.719
2011-04-29,1057.495
2011-05-02,1066.417
2011-05-03,1052.067
2011-05-04,1034.42
2011-05-05,1020.954
2011-05-06,1030.007
2011-05-09,1026.276
2011-05-10,1030.153
2011-05-11,1042.869
2011-05-12,1008.378
2011-05-13,1010.979
2011-05-16,996.21
2011-05-17,1001.388
2011-05-18,1007.833
2011-05-19,1026.455
2011-05-20,1021.449
2011-05-23,989.621
2011-05-24,994.522
2011-05-25,979.632
2011-05-26,1006.005
2011-05-27,1018.221
2011-05-30,1016.685
2011-05-31,1025.779
2011-06-01,1032.52
2011-06-02,998.194
2011-06-03,1002.115
2011-06-06,1003.618
2011-06-07,993.783
2011-06-08,979.583
2011-06-09,982.681
2011-06-10,981.172
2011-06-13,982.707
2011-06-14,991.194
2011-06-15,989.025
2011-06-16,953.742
2011-06-17,960.6
2011-06-20,946.056
2011-06-21,957.922
2011-06-22,975.831
2011-06-23,957.75
2011-06-24,957.715
2011-06-27,930.185
2011-06-28,932.051
2011-06-29,960.015
2011-06-30,987.761
2011-07-01,983.238
2011-07-04,996.467
2011-07-05,987.207
2011-07-06,992.361
2011-07-07,998.101
2011-07-08,1012.906
2011-07-11,987.13
2011-07-12,971.23
2011-07-13,1000.692
2011-07-14,996.763
2011-07-15,986.958
2011-07-18,982.468
2011-07-19,991.833
2011-07-20,1018.565
2011-07-21,1030.024
2011-07-22,1045.531
2011-07-25,1027.809
2011-07-26,1054.586
2011-07-27,1058.554
2011-07-28,1038.026
2011-07-29,1023.172
2011-08-01,1043.525
2011-08-02,1012.451
2011-08-03,969.668
2011-08-04,942.259
2011-08-05,883.04
2011-08-08,841.858
2011-08-09,831.475
2011-08-10,870.177
2011-08-11,862.675
2011-08-12,881.238
2011-08-15,925.423
2011-08-16,920.062
2011-08-17,936.427
2011-08-18,899.41
2011-08-19,860.184
2011-08-22,853.986
2011-08-23,881.761
2011-08-24,885.652
2011-08-25,897.859
2011-08-26,895.006
2011-08-29,926.81
2011-08-30,935.601
2011-08-31,942.238
2011-09-01,949.203
2011-09-02,933.218
2011-09-05,903.785
2011-09-06,882.499
2011-09-07,912.706
2011-09-08,921.034
2011-09-09,907.97
2011-09-12,847.931
2011-09-13,853.324
2011-09-14,815.393
2011-09-15,839.238
2011-09-16,866.782
2011-09-19,837.113
2011-09-20,836.083
2011-09-21,827.223
2011-09-22,764.499
2011-09-23,752.28
2011-09-26,725.918
2011-09-27,778.139
2011-09-28,771.265
2011-09-29,760.569
2011-09-30,756.387
2011-10-03,719.54
2011-10-04,701.731
2011-10-05,723.443
2011-10-06,767.7
2011-10-07,799.967
2011-10-10,821.067
2011-10-11,820.913
2011-10-12,834.33
2011-10-13,847.129
2011-10-14,851.793
2011-10-17,860.246
2011-10-18,828.668
2011-10-19,844.014
2011-10-20,825.825
2011-10-21,836.292
2011-10-24,875.466
2011-10-25,869.777
2011-10-26,856.124
2011-10-27,908.468
2011-10-28,916.341
2011-10-31,891.905
2011-11-01,851.744
2011-11-02,841.69
2011-11-03,837.438
2011-11-04,861.692
2011-11-07,866.819
2011-11-08,870.713
2011-11-09,867.76
2011-11-10,840.474
2011-11-11,868.261
2011-11-14,870.184
2011-11-15,863.429
2011-11-16,850.87
2011-11-17,848.953
2011-11-18,828.457
2011-11-21,801.634
2011-11-22,795.33
2011-11-23,773.812
2011-11-24,766.137
2011-11-25,760.041
2011-11-28,786.721
2011-11-29,800.066
2011-11-30,829.0
2011-12-01,847.657
2011-12-02,859.908
2011-12-05,866.991
2011-12-06,841.402
2011-12-07,854.834
2011-12-08,855.978
2011-12-09,844.66
2011-12-12,847.898
2011-12-13,836.034
2011-12-14,822.226
2011-12-15,809.301
2011-12-16,814.658
2011-12-19,791.024
2011-12-20,815.268
2011-12-21,830.251
2011-12-22,820.959
2011-12-23,835.348
2011-12-26,835.348
2011-12-27,835.759
2011-12-28,825.029
2011-12-29,819.325
2011-12-30,829.282
2012-01-02,829.282
2012-01-03,850.81
2012-01-04,861.493
2012-01-05,837.36
2012-01-06,829.876
2012-01-09,826.706
2012-01-10,846.976
2012-01-11,853.205
2012-01-12,855.532
2012-01-13,854.431
2012-01-16,847.41
2012-01-17,867.95
2012-01-18,869.952
2012-01-19,876.068
2012-01-20,897.287
2012-01-23,906.673
2012-01-24,895.59
2012-01-25,898.559
2012-01-26,913.313
2012-01-27,917.501
2012-01-30,910.136
2012-01-31,909.668
2012-02-01,910.711
2012-02-02,928.535
2012-02-03,923.14
2012-02-06,932.47
2012-02-07,937.367
2012-02-08,945.585
2012-02-09,943.298
2012-02-10,923.501
2012-02-13,931.904
2012-02-14,914.703
2012-02-15,918.834
2012-02-16,904.469
2012-02-17,908.056
2012-02-20,930.916
2012-02-21,938.855
2012-02-22,931.344
2012-02-23,931.811
2012-02-24,938.587
2012-02-27,933.059
2012-02-28,937.458
2012-02-29,948.48
2012-03-01,936.627
2012-03-02,937.47
2012-03-05,933.803
2012-03-06,909.157
2012-03-07,895.17
2012-03-08,908.392
2012-03-09,923.312
2012-03-12,911.905
2012-03-13,926.818
2012-03-14,935.793
2012-03-15,940.345
2012-03-16,939.339
2012-03-19,946.904
2012-03-20,927.414
2012-03-21,922.63
2012-03-22,915.8
2012-03-23,916.4
2012-03-26,917.565
2012-03-27,923.986
2012-03-28,922.177
2012-03-29,913.935
2012-03-30,925.009
2012-04-02,927.91
2012-04-03,926.644
2012-04-04,910.763
2012-04-05,912.36
2012-04-06,912.36
2012-04-09,912.626
2012-04-10,900.299
2012-04-11,895.031
2012-04-12,912.008
2012-04-13,920.574
2012-04-16,910.519
2012-04-17,910.336
2012-04-18,919.795
2012-04-19,919.517
2012-04-20,920.718
2012-04-23,908.304
2012-04-24,907.447
2012-04-25,909.648
2012-04-26,916.808
2012-04-27,921.039
2012-04-30,924.013
2012-05-01,916.984
2012-05-02,915.387
2012-05-03,903.449
2012-05-04,889.425
2012-05-07,862.73
2012-05-08,852.9
2012-05-09,828.684
2012-05-10,846.452
2012-05-11,838.463
2012-05-14,835.755
2012-05-15,828.32
2012-05-16,804.963
2012-05-17,805.979
2012-05-18,780.82
2012-05-21,779.835
2012-05-22,801.866
2012-05-23,771.403
2012-05-24,768.623
2012-05-25,766.101
2012-05-28,781.39
2012-05-29,796.403
2012-05-30,781.243
2012-05-31,780.275
2012-06-01,767.615
2012-06-04,755.96
2012-06-05,774.236
2012-06-06,783.673
2012-06-07,797.815
2012-06-08,782.548
2012-06-11,786.906
2012-06-12,789.957
2012-06-13,796.219
2012-06-14,786.107
2012-06-15,795.494
2012-06-18,812.649
2012-06-19,817.152
2012-06-20,814.842
2012-06-21,795.296
2012-06-22,783.356
2012-06-25,774.969
2012-06-26,776.734
2012-06-27,785.488
2012-06-28,781.149
2012-06-29,802.28
2012-07-02,804.673
2012-07-03,802.984
2012-07-04,812.403
2012-07-05,810.183
2012-07-06,803.6
2012-07-09,783.459
2012-07-10,787.321
2012-07-11,785.143
2012-07-12,772.404
2012-07-13,781.897
2012-07-16,791.681
2012-07-17,797.226
2012-07-18,803.846
2012-07-19,824.783
2012-07-20,820.846
2012-07-23,796.182
2012-07-24,793.659
2012-07-25,789.637
2012-07-26,801.916
2012-07-27,817.417
2012-07-30,828.311
2012-07-31,830.821
2012-08-01,825.876
2012-08-02,819.465
2012-08-03,813.515
2012-08-06,828.506
2012-08-07,824.915
2012-08-08,823.285
2012-08-09,831.298
2012-08-10,826.508
2012-08-13,827.517
2012-08-14,827.071
2012-08-15,825.244
2012-08-16,834.058
2012-08-17,833.691
2012-08-20,839.294
2012-08-21,844.664
2012-08-22,837.136
2012-08-23,841.781
2012-08-24,826.355
2012-08-27,830.176
2012-08-28,837.178
2012-08-29,835.308
2012-08-30,822.945
2012-08-31,822.404
2012-09-03,817.002
2012-09-04,809.6
2012-09-05,800.588
2012-09-06,821.493
2012-09-07,832.621
2012-09-10,830.93
2012-09-11,835.131
2012-09-12,843.719
2012-09-13,843.062
2012-09-14,861.038
2012-09-17,851.438
2012-09-18,842.684
2012-09-19,848.95
2012-09-20,839.785
2012-09-21,848.891
2012-09-24,839.742
2012-09-25,837.585
2012-09-26,828.986
2012-09-27,841.546
2012-09-28,839.021
2012-10-01,838.769
2012-10-02,839.882
2012-10-03,834.927
2012-10-04,839.815
2012-10-05,849.627
2012-10-08,848.501
2012-10-09,851.904
2012-10-10,852.529
2012-10-11,845.619
2012-10-12,842.652
2012-10-15,840.122
2012-10-16,844.712
2012-10-17,864.478
2012-10-18,868.041
2012-10-19,875.401
2012-10-22,866.728
2012-10-23,852.605
2012-10-24,848.137
2012-10-25,851.672
2012-10-26,846.055
2012-10-29,843.875
2012-10-30,847.072
2012-10-31,853.703
2012-11-01,846.068
2012-11-02,845.968
2012-11-05,844.824
2012-11-06,848.835
2012-11-07,850.104
2012-11-08,845.865
2012-11-09,840.252
2012-11-12,837.841
2012-11-13,830.275
2012-11-14,824.01
2012-11-15,811.438
2012-11-16,807.734
2012-11-19,818.941
2012-11-20,822.936
2012-11-21,819.306
2012-11-22,834.616
2012-11-23,838.53
2012-11-26,843.034
2012-11-27,853.13
2012-11-28,847.419
2012-11-29,851.535
2012-11-30,854.548
2012-12-03,858.69
2012-12-04,857.726
2012-12-05,858.63
2012-12-06,859.529
2012-12-07,860.979
2012-12-10,861.313
2012-12-11,865.753
2012-12-12,873.353
2012-12-13,873.472
2012-12-14,868.465
2012-12-17,867.373
2012-12-18,872.716
2012-12-19,878.42
2012-12-20,881.868
2012-12-21,875.845
2012-12-24,872.677
2012-12-25,872.677
2012-12-26,871.163
2012-12-27,877.972
2012-12-28,883.697
2012-12-31,876.667
2013-01-01,876.667
2013-01-02,897.517
2013-01-03,911.4
2013-01-04,900.716
2013-01-07,903.474
2013-01-08,900.276
2013-01-09,906.765
2013-01-10,912.79
2013-01-11,907.021
2013-01-14,908.449
2013-01-15,908.086
2013-01-16,916.27
2013-01-17,917.667
2013-01-18,920.485
2013-01-21,920.167
2013-01-22,924.26
2013-01-23,921.252
2013-01-24,915.767
2013-01-25,918.444
2013-01-28,915.717
2013-01-29,928.963
2013-01-30,932.301
2013-01-31,928.312
2013-02-01,928.697
2013-02-04,929.887
2013-02-05,916.719
2013-02-06,914.573
2013-02-07,912.467
2013-02-08,919.05
2013-02-11,911.224
2013-02-12,918.39
2013-02-13,927.149
2013-02-14,937.501
2013-02-15,926.733
2013-02-18,933.066
2013-02-19,938.029
2013-02-20,931.073
2013-02-21,916.655
2013-02-22,930.374
2013-02-25,930.257
2013-02-26,911.798
2013-02-27,919.945
2013-02-28,941.207
2013-03-01,931.867
2013-03-04,918.347
2013-03-05,933.448
2013-03-06,948.773
2013-03-07,947.332
2013-03-08,941.616
2013-03-11,951.309
2013-03-12,949.587
2013-03-13,943.378
2013-03-14,947.147
2013-03-15,964.492
2013-03-18,946.815
2013-03-19,937.788
2013-03-20,939.379
2013-03-21,941.843
2013-03-22,934.726
2013-03-25,940.112
2013-03-26,935.425
2013-03-27,944.837
2013-03-28,944.911
2013-03-29,944.911
2013-04-01,943.914
2013-04-02,947.154
2013-04-03,943.413
2013-04-04,924.432
2013-04-05,923.28
2013-04-08,923.417
2013-04-09,944.385
2013-04-10,950.114
2013-04-11,954.508
2013-04-12,945.572
2013-04-15,922.457
2013-04-16,909.241
2013-04-17,908.46
2013-04-18,887.157
2013-04-19,895.598
2013-04-22,907.59
2013-04-23,918.531
2013-04-24,929.383
2013-04-25,934.366
2013-04-26,929.585
2013-04-29,940.367
2013-04-30,942.857
2013-05-01,928.716
2013-05-02,916.291
2013-05-03,926.509
2013-05-06,926.899
2013-05-07,926.589
2013-05-08,942.49
2013-05-09,942.817
2013-05-10,933.14
2013-05-13,933.777
2013-05-14,937.637
2013-05-15,928.512
2013-05-16,922.116
2013-05-17,906.717
2013-05-20,914.53
2013-05-21,902.313
2013-05-22,899.281
2013-05-23,891.374
2013-05-24,872.333
2013-05-27,863.825
2013-05-28,869.059
2013-05-29,880.772
2013-05-30,885.371
2013-05-31,876.024
2013-06-03,866.98
2013-06-04,864.047
2013-06-05,843.995
2013-06-06,830.215
2013-06-07,822.395
2013-06-10,818.883
2013-06-11,823.721
2013-06-12,829.549
2013-06-13,824.752
2013-06-14,837.861
2013-06-17,833.936
2013-06-18,821.411
2013-06-19,845.342
2013-06-20,801.195
2013-06-21,804.545
2013-06-24,800.058
2013-06-25,794.689
2013-06-26,813.762
2013-06-27,824.341
2013-06-28,804.031
2013-07-01,796.871
2013-07-02,812.497
2013-07-03,791.385
2013-07-04,808.141
2013-07-05,801.48
2013-07-08,801.737
2013-07-09,809.939
2013-07-10,821.0
2013-07-11,826.261
2013-07-12,818.306
2013-07-15,816.914
2013-07-16,827.654
2013-07-17,824.156
2013-07-18,821.071
2013-07-19,822.637
2013-07-22,825.242
2013-07-23,827.98
2013-07-24,824.314
2013-07-25,817.395
2013-07-26,820.894
2013-07-29,816.961
2013-07-30,796.001
2013-07-31,792.52
2013-08-01,796.4
2013-08-02,799.776
2013-08-05,798.415
2013-08-06,804.541
2013-08-07,789.28
2013-08-08,808.371
2013-08-09,810.016
2013-08-12,815.962
2013-08-13,821.03
2013-08-14,823.529
2013-08-15,814.83
2013-08-16,819.402
2013-08-19,816.241
2013-08-20,807.329
2013-08-21,809.984
2013-08-22,808.958
2013-08-23,822.353
2013-08-26,822.209
2013-08-27,814.572
2013-08-28,803.407
2013-08-29,800.995
2013-08-30,810.159
2013-09-02,830.377
2013-09-03,837.614
2013-09-04,840.459
2013-09-05,837.962
2013-09-06,844.084
2013-09-09,853.651
2013-09-10,864.331
2013-09-11,877.417
2013-09-12,880.85
2013-09-13,869.087
2013-09-16,885.738
2013-09-17,885.101
2013-09-18,884.01
2013-09-19,908.411
2013-09-20,893.257
2013-09-23,892.155
2013-09-24,885.916
2013-09-25,893.511
2013-09-26,894.898
2013-09-27,895.566
2013-09-30,889.54
2013-10-01,889.489
2013-10-02,886.4
2013-10-03,889.854
2013-10-04,892.231
2013-10-07,885.788
2013-10-08,884.136
2013-10-09,879.856
2013-10-10,882.049
2013-10-11,895.416
2013-10-14,889.966
2013-10-15,899.132
2013-10-16,895.007
2013-10-17,907.651
2013-10-18,914.129
2013-10-21,920.833
2013-10-22,928.322
2013-10-23,917.614
2013-10-24,918.296
2013-10-25,914.832
2013-10-28,914.74
2013-10-29,899.271
2013-10-30,905.322
2013-10-31,908.215
2013-11-01,896.635
2013-11-04,895.144
2013-11-05,904.722
2013-11-06,899.307
2013-11-07,899.372
2013-11-08,886.099
2013-11-11,886.456
2013-11-12,885.746
2013-11-13,871.958
2013-11-14,885.549
2013-11-15,900.602
2013-11-18,899.623
2013-11-19,897.426
2013-11-20,875.359
2013-11-21,859.755
2013-11-22,859.107
2013-11-25,867.628
2013-11-26,861.226
2013-11-27,853.047
2013-11-28,856.29
2013-11-29,858.156
2013-12-02,853.963
2013-12-03,853.508
2013-12-04,842.768
2013-12-05,835.346
2013-12-06,835.061
2013-12-09,829.738
2013-12-10,834.22
2013-12-11,819.666
2013-12-12,802.459
2013-12-13,814.147
2013-12-16,817.747
2013-12-17,812.103
2013-12-18,806.987
2013-12-19,821.672
2013-12-20,835.239
2013-12-23,840.027
2013-12-24,849.313
2013-12-25,849.313
2013-12-26,845.221
2013-12-27,839.823
2013-12-30,847.943
2013-12-31,852.776
2014-01-01,852.776
2014-01-02,851.415
2014-01-03,855.257
2014-01-06,846.996
2014-01-07,844.503
2014-01-08,849.791
2014-01-09,848.756
2014-01-10,855.295
2014-01-13,864.67
2014-01-14,848.448
2014-01-15,851.31
2014-01-16,853.796
2014-01-17,845.168
2014-01-20,841.456
2014-01-21,850.352
2014-01-22,855.178
2014-01-23,840.243
2014-01-24,832.249
2014-01-27,834.825
2014-01-28,831.189
2014-01-29,836.285
2014-01-30,823.341
2014-01-31,821.006
2014-02-03,830.225
2014-02-04,822.767
2014-02-05,817.33
2014-02-06,828.895
2014-02-07,836.238
2014-02-10,842.373
2014-02-11,853.704
2014-02-12,864.705
2014-02-13,859.885
2014-02-14,875.486
2014-02-17,885.34
2014-02-18,882.574
2014-02-19,891.04
2014-02-20,889.426
2014-02-21,895.78
2014-02-24,904.267
2014-02-25,909.208
2014-02-26,910.24
2014-02-27,902.594
2014-02-28,905.958
2014-03-03,905.454
2014-03-04,907.979
2014-03-05,922.424
2014-03-06,934.56
2014-03-07,940.81
2014-03-10,931.031
2014-03-11,926.518
2014-03-12,914.779
2014-03-13,932.33
2014-03-14,914.07
2014-03-17,919.626
2014-03-18,926.542
2014-03-19,929.037
2014-03-20,907.418
2014-03-21,920.763
2014-03-24,920.762
2014-03-25,919.342
2014-03-26,934.909
2014-03-27,931.877
2014-03-28,931.52
2014-03-31,938.601
2014-04-01,935.885
2014-04-02,939.046
2014-04-03,935.713
2014-04-04,947.318
2014-04-07,937.968
2014-04-08,938.069
2014-04-09,952.683
2014-04-10,965.151
2014-04-11,952.221
2014-04-14,937.982
2014-04-15,934.502
2014-04-16,944.199
2014-04-17,948.364
2014-04-18,948.364
2014-04-21,948.567
2014-04-22,953.334
2014-04-23,951.536
2014-04-24,951.936
2014-04-25,953.374
2014-04-28,950.569
2014-04-29,940.378
2014-04-30,944.692
2014-05-01,938.303
2014-05-02,944.925
2014-05-05,942.613
2014-05-06,955.089
2014-05-07,945.064
2014-05-08,955.042
2014-05-09,951.618
2014-05-12,954.482
2014-05-13,961.95
2014-05-14,960.785
2014-05-15,961.17
2014-05-16,955.744
2014-05-19,940.845
2014-05-20,940.02
2014-05-21,934.859
2014-05-22,950.846
2014-05-23,951.017
2014-05-26,957.186
2014-05-27,959.057
2014-05-28,963.998
2014-05-29,970.16
2014-05-30,970.596
2014-06-02,970.443
2014-06-03,957.991
2014-06-04,956.244
2014-06-05,961.3
2014-06-06,964.692
2014-06-09,965.623
2014-06-10,967.157
2014-06-11,963.839
2014-06-12,967.124
2014-06-13,957.181
2014-06-16,959.532
2014-06-17,956.351
2014-06-18,955.397
2014-06-19,976.168
2014-06-20,962.559
2014-06-23,972.526
2014-06-24,968.186
2014-06-25,968.198
2014-06-26,979.63
2014-06-27,973.56
2014-06-30,965.833
2014-07-01,976.216
2014-07-02,986.395
2014-07-03,984.776
2014-07-04,985.617
2014-07-07,985.065
2014-07-08,992.095
2014-07-09,975.196
2014-07-10,976.449
2014-07-11,978.765
2014-07-14,984.2
2014-07-15,979.841
2014-07-16,982.444
2014-07-17,986.44
2014-07-18,987.598
2014-07-21,992.734
2014-07-22,998.223
2014-07-23,1009.013
2014-07-24,1007.226
2014-07-25,1003.663
2014-07-28,1002.092
2014-07-29,1002.854
2014-07-30,1005.248
2014-07-31,1001.434
2014-08-01,990.422
2014-08-04,986.429
2014-08-05,984.595
2014-08-06,991.306
2014-08-07,984.971
2014-08-08,973.836
2014-08-11,979.197
2014-08-12,993.023
2014-08-13,987.165
2014-08-14,994.938
2014-08-15,990.805
2014-08-18,996.539
2014-08-19,1003.231
2014-08-20,1003.502
2014-08-21,1003.945
2014-08-22,1005.929
2014-08-25,1010.26
2014-08-26,1013.05
2014-08-27,1022.848
2014-08-28,1022.883
2014-08-29,1026.588
2014-09-01,1027.45
2014-09-02,1027.545
2014-09-03,1040.809
2014-09-04,1039.529
2014-09-05,1034.443
2014-09-08,1024.827
2014-09-09,1018.961
2014-09-10,1004.161
2014-09-11,995.158
2014-09-12,982.311
2014-09-15,973.12
2014-09-16,965.726
2014-09-17,966.272
2014-09-18,963.642
2014-09-19,964.459
2014-09-22,947.291
2014-09-23,953.527
2014-09-24,950.357
2014-09-25,948.209
2014-09-26,932.51
2014-09-29,921.289
2014-09-30,925.794
2014-10-01,928.658
2014-10-02,928.646
2014-10-03,916.995
2014-10-06,927.404
2014-10-07,929.732
2014-10-08,917.406
2014-10-09,929.977
2014-10-10,898.896
2014-10-13,892.358
2014-10-14,897.169
2014-10-15,913.201
2014-10-16,905.54
2014-10-17,911.06
2014-10-20,923.261
2014-10-21,929.41
2014-10-22,941.892
2014-10-23,937.602
2014-10-24,947.765
2014-10-27,955.237
2014-10-28,958.717
2014-10-29,965.115
2014-10-30,957.43
2014-10-31,962.821
2014-11-03,954.719
2014-11-04,963.103
2014-11-05,945.167
2014-11-06,945.728
2014-11-07,956.365
2014-11-10,956.402
2014-11-11,965.13
2014-11-12,969.242
2014-11-13,970.703
2014-11-14,969.176
2014-11-17,960.318
2014-11-18,961.334
2014-11-19,948.457
2014-11-20,936.049
2014-11-21,939.097
2014-11-24,940.077
2014-11-25,926.694
2014-11-26,936.823
2014-11-27,936.879
2014-11-28,924.763
2014-12-01,903.332
2014-12-02,913.283
2014-12-03,919.488
2014-12-04,924.872
2014-12-05,916.426
2014-12-08,921.772
2014-12-09,912.748
2014-12-10,904.669
2014-12-11,894.613
2014-12-12,895.77
2014-12-15,885.501
2014-12-16,884.639
2014-12-17,883.087
2014-12-18,888.806
2014-12-19,911.058
2014-12-22,923.82
2014-12-23,909.636
2014-12-24,911.222
2014-12-25,911.222
2014-12-26,912.009
2014-12-29,933.019
2014-12-30,923.047
2014-12-31,920.786
2015-01-01,920.786
2015-01-02,921.915
2015-01-05,924.134
2015-01-06,916.343
2015-01-07,904.813
2015-01-08,918.958
2015-01-09,942.415
2015-01-12,931.461
2015-01-13,934.017
2015-01-14,927.294
2015-01-15,930.653
2015-01-16,912.803
2015-01-19,919.215
2015-01-20,912.614
2015-01-21,929.238
2015-01-22,924.824
2015-01-23,921.481
2015-01-26,918.814
2015-01-27,930.168
2015-01-28,931.711
2015-01-29,913.518
2015-01-30,916.103
2015-02-02,923.561
2015-02-03,917.224
2015-02-04,933.378
2015-02-05,943.49
2015-02-06,941.534
2015-02-09,947.901
2015-02-10,937.625
2015-02-11,930.076
2015-02-12,928.458
2015-02-13,950.652
2015-02-16,944.605
2015-02-17,945.346
2015-02-18,961.436
2015-02-19,957.549
2015-02-20,957.662
2015-02-23,960.466
2015-02-24,962.039
2015-02-25,981.905
2015-02-26,971.775
2015-02-27,979.49
2015-03-02,982.603
2015-03-03,986.868
2015-03-04,986.477
2015-03-05,981.298
2015-03-06,977.847
2015-03-09,960.13
2015-03-10,951.227
2015-03-11,946.217
2015-03-12,967.41
2015-03-13,953.55
2015-03-16,949.499
2015-03-17,947.607
2015-03-18,951.535
2015-03-19,962.67
2015-03-20,983.905
2015-03-23,994.209
2015-03-24,1000.306
2015-03-25,999.005
2015-03-26,981.179
2015-03-27,980.159
2015-03-30,950.956
2015-03-31,961.238
2015-04-01,954.843
2015-04-02,956.582
2015-04-03,956.582
2015-04-06,967.566
2015-04-07,974.95
2015-04-08,983.733
2015-04-09,980.72
2015-04-10,986.455
2015-04-13,967.226
2015-04-14,976.803
2015-04-15,967.798
2015-04-16,988.233
2015-04-17,977.602
2015-04-20,959.715
2015-04-21,973.385
2015-04-22,975.801
2015-04-23,979.451
2015-04-24,998.512
2015-04-27,1009.519
2015-04-28,1016.96
2015-04-29,1007.268
2015-04-30,982.702
2015-05-01,978.519
2015-05-04,986.904
2015-05-05,995.329
2015-05-06,987.893
2015-05-07,965.484
2015-05-08,963.986
2015-05-11,965.536
2015-05-12,978.985
2015-05-13,1000.043
2015-05-14,993.805
2015-05-15,1000.188
2015-05-18,988.78
2015-05-19,972.965
2015-05-20,979.277
2015-05-21,997.008
2015-05-22,992.146
2015-05-25,1001.031
2015-05-26,992.641
2015-05-27,985.606
2015-05-28,975.741
2015-05-29,984.722
2015-06-01,973.673
2015-06-02,970.07
2015-06-03,968.57
2015-06-04,939.797
2015-06-05,935.789
2015-06-08,936.464
2015-06-09,936.598
2015-06-10,949.516
2015-06-11,954.014
2015-06-12,958.51
2015-06-15,959.19
2015-06-16,952.845
