Date,AUSTRALIA LARGE GROWTH Large Cap
2010-07-23,1001.318
2010-07-26,1014.382
2010-07-27,1020.398
2010-07-28,1019.144
2010-07-29,1031.334
2010-07-30,1027.459
2010-08-02,1044.752
2010-08-03,1055.045
2010-08-04,1049.627
2010-08-05,1052.294
2010-08-06,1058.424
2010-08-09,1068.8
2010-08-10,1045.021
2010-08-11,1015.034
2010-08-12,1000.37
2010-08-13,1017.143
2010-08-16,1013.418
2010-08-17,1029.723
2010-08-18,1013.692
2010-08-19,1009.968
2010-08-20,991.755
2010-08-23,996.667
2010-08-24,973.607
2010-08-25,956.064
2010-08-26,976.652
2010-08-27,984.57
2010-08-30,1003.105
2010-08-31,982.569
2010-09-01,1025.082
2010-09-02,1037.189
2010-09-03,1041.456
2010-09-06,1054.871
2010-09-07,1050.845
2010-09-08,1047.427
2010-09-09,1063.66
2010-09-10,1057.957
2010-09-13,1082.281
2010-09-14,1093.091
2010-09-15,1103.791
2010-09-16,1089.57
2010-09-17,1098.786
2010-09-20,1109.313
2010-09-21,1104.502
2010-09-22,1122.186
2010-09-23,1125.282
2010-09-24,1127.387
2010-09-27,1147.453
2010-09-28,1149.059
2010-09-29,1148.837
2010-09-30,1134.245
2010-10-01,1141.085
2010-10-04,1153.848
2010-10-05,1146.389
2010-10-06,1176.711
2010-10-07,1190.829
2010-10-08,1189.431
2010-10-11,1196.821
2010-10-12,1171.442
2010-10-13,1182.765
2010-10-14,1211.383
2010-10-15,1201.651
2010-10-18,1191.601
2010-10-19,1170.459
2010-10-20,1176.808
2010-10-21,1178.066
2010-10-22,1178.547
2010-10-25,1210.884
2010-10-26,1200.294
2010-10-27,1167.36
2010-10-28,1186.975
2010-10-29,1184.859
2010-11-01,1202.368
2010-11-02,1215.363
2010-11-03,1222.672
2010-11-04,1261.317
2010-11-05,1291.225
2010-11-08,1283.296
2010-11-09,1277.108
2010-11-10,1242.57
2010-11-11,1250.604
2010-11-12,1232.432
2010-11-15,1228.967
2010-11-16,1217.746
2010-11-17,1200.294
2010-11-18,1213.99
2010-11-19,1204.285
2010-11-22,1211.017
2010-11-23,1180.759
2010-11-24,1187.7
2010-11-25,1186.321
2010-11-26,1168.678
2010-11-29,1165.852
2010-11-30,1156.118
2010-12-01,1164.306
2010-12-02,1199.484
2010-12-03,1224.168
2010-12-06,1226.53
2010-12-07,1241.44
2010-12-08,1215.476
2010-12-09,1232.113
2010-12-10,1232.954
2010-12-13,1245.659
2010-12-14,1257.965
2010-12-15,1247.109
2010-12-16,1240.345
2010-12-17,1232.667
2010-12-20,1236.2
2010-12-21,1253.941
2010-12-22,1263.751
2010-12-23,1276.141
2010-12-24,1267.746
2010-12-27,1266.988
2010-12-28,1277.408
2010-12-29,1274.983
2010-12-30,1280.342
2010-12-31,1282.63
2011-01-03,1274.622
2011-01-04,1259.368
2011-01-05,1236.649
2011-01-06,1237.194
2011-01-07,1231.571
2011-01-10,1222.218
2011-01-11,1216.127
2011-01-12,1234.962
2011-01-13,1260.01
2011-01-14,1249.015
2011-01-17,1246.409
2011-01-18,1260.591
2011-01-19,1276.981
2011-01-20,1235.66
2011-01-21,1231.306
2011-01-24,1245.591
2011-01-25,1246.835
2011-01-26,1248.716
2011-01-27,1249.608
2011-01-28,1235.875
2011-01-31,1231.611
2011-02-01,1250.989
2011-02-02,1264.097
2011-02-03,1274.431
2011-02-04,1288.793
2011-02-07,1287.413
2011-02-08,1296.348
2011-02-09,1283.8
2011-02-10,1277.217
2011-02-11,1264.133
2011-02-14,1279.626
2011-02-15,1279.844
2011-02-16,1272.657
2011-02-17,1285.302
2011-02-18,1290.558
2011-02-21,1278.261
2011-02-22,1270.403
2011-02-23,1266.608
2011-02-24,1264.342
2011-02-25,1277.957
2011-02-28,1284.151
2011-03-01,1284.654
2011-03-02,1281.225
2011-03-03,1285.783
2011-03-04,1300.899
2011-03-07,1291.712
2011-03-08,1285.232
2011-03-09,1271.654
2011-03-10,1233.832
2011-03-11,1226.654
2011-03-14,1227.499
2011-03-15,1179.665
2011-03-16,1183.191
2011-03-17,1183.473
2011-03-18,1221.475
2011-03-21,1237.092
2011-03-22,1239.86
2011-03-23,1241.457
2011-03-24,1269.256
2011-03-25,1287.539
2011-03-28,1282.525
2011-03-29,1285.922
2011-03-30,1318.178
2011-03-31,1330.493
2011-04-01,1344.497
2011-04-04,1346.645
2011-04-05,1350.91
2011-04-06,1373.493
2011-04-07,1375.512
2011-04-08,1390.708
2011-04-11,1419.706
2011-04-12,1385.753
2011-04-13,1388.807
2011-04-14,1378.412
2011-04-15,1371.524
2011-04-18,1360.573
2011-04-19,1344.75
2011-04-20,1384.126
2011-04-21,1406.342
2011-04-22,1406.342
2011-04-25,1401.171
2011-04-26,1409.156
2011-04-27,1395.738
2011-04-28,1409.083
2011-04-29,1394.509
2011-05-02,1404.718
2011-05-03,1379.214
2011-05-04,1354.527
2011-05-05,1344.688
2011-05-06,1344.243
2011-05-09,1344.664
2011-05-10,1348.769
2011-05-11,1362.184
2011-05-12,1314.224
2011-05-13,1319.268
2011-05-16,1303.234
2011-05-17,1308.155
2011-05-18,1318.011
2011-05-19,1336.221
2011-05-20,1325.831
2011-05-23,1291.548
2011-05-24,1296.743
2011-05-25,1279.973
2011-05-26,1313.011
2011-05-27,1334.452
2011-05-30,1331.885
2011-05-31,1340.993
2011-06-01,1349.735
2011-06-02,1315.47
2011-06-03,1314.659
2011-06-06,1312.424
2011-06-07,1310.068
2011-06-08,1288.25
2011-06-09,1288.153
2011-06-10,1284.204
2011-06-13,1286.212
2011-06-14,1302.841
2011-06-15,1293.763
2011-06-16,1253.851
2011-06-17,1260.291
2011-06-20,1242.358
2011-06-21,1264.145
2011-06-22,1273.103
2011-06-23,1245.688
2011-06-24,1255.061
2011-06-27,1236.311
2011-06-28,1246.779
2011-06-29,1285.231
2011-06-30,1313.985
2011-07-01,1314.356
2011-07-04,1319.14
2011-07-05,1314.543
2011-07-06,1317.327
2011-07-07,1327.642
2011-07-08,1334.608
2011-07-11,1304.342
2011-07-12,1278.912
2011-07-13,1306.357
2011-07-14,1300.658
2011-07-15,1282.278
2011-07-18,1269.204
2011-07-19,1286.291
2011-07-20,1312.427
2011-07-21,1324.661
2011-07-22,1328.818
2011-07-25,1309.453
2011-07-26,1330.619
2011-07-27,1331.521
2011-07-28,1306.867
2011-07-29,1288.057
2011-08-01,1306.101
2011-08-02,1273.439
2011-08-03,1226.409
2011-08-04,1202.904
2011-08-05,1137.246
2011-08-08,1089.879
2011-08-09,1087.19
2011-08-10,1125.015
2011-08-11,1126.159
2011-08-12,1143.607
2011-08-15,1195.819
2011-08-16,1185.273
2011-08-17,1211.252
2011-08-18,1172.145
2011-08-19,1139.609
2011-08-22,1138.754
2011-08-23,1168.836
2011-08-24,1166.541
2011-08-25,1166.496
2011-08-26,1169.596
2011-08-29,1197.533
2011-08-30,1200.029
2011-08-31,1213.403
2011-09-01,1220.907
2011-09-02,1193.872
2011-09-05,1160.811
2011-09-06,1138.719
2011-09-07,1177.44
2011-09-08,1183.359
2011-09-09,1161.662
2011-09-12,1109.203
2011-09-13,1123.197
2011-09-14,1095.937
2011-09-15,1121.783
2011-09-16,1149.964
2011-09-19,1113.273
2011-09-20,1116.575
2011-09-21,1119.277
2011-09-22,1038.375
2011-09-23,1015.283
2011-09-26,988.149
2011-09-27,1050.264
2011-09-28,1049.214
2011-09-29,1033.071
2011-09-30,1021.972
2011-10-03,986.028
2011-10-04,961.424
2011-10-05,997.05
2011-10-06,1039.725
2011-10-07,1081.439
2011-10-10,1102.567
2011-10-11,1104.876
2011-10-12,1122.128
2011-10-13,1128.977
2011-10-14,1136.165
2011-10-17,1146.895
2011-10-18,1114.13
2011-10-19,1125.561
2011-10-20,1085.568
2011-10-21,1098.132
2011-10-24,1140.494
2011-10-25,1141.004
2011-10-26,1132.541
2011-10-27,1203.849
2011-10-28,1207.405
2011-10-31,1178.593
2011-11-01,1124.942
2011-11-02,1124.236
2011-11-03,1122.295
2011-11-04,1156.323
2011-11-07,1153.963
2011-11-08,1158.243
2011-11-09,1156.067
2011-11-10,1125.802
2011-11-11,1156.637
2011-11-14,1150.036
2011-11-15,1136.42
2011-11-16,1123.803
2011-11-17,1121.147
2011-11-18,1101.196
2011-11-21,1072.112
2011-11-22,1063.705
2011-11-23,1027.645
2011-11-24,1031.194
2011-11-25,1017.122
2011-11-28,1051.826
2011-11-29,1068.036
2011-11-30,1095.537
2011-12-01,1122.681
2011-12-02,1140.372
2011-12-05,1153.415
2011-12-06,1125.885
2011-12-07,1136.276
2011-12-08,1127.458
2011-12-09,1099.15
2011-12-12,1102.114
2011-12-13,1085.869
2011-12-14,1063.719
2011-12-15,1051.363
2011-12-16,1063.743
2011-12-19,1031.528
2011-12-20,1040.745
2011-12-21,1066.121
2011-12-22,1059.482
2011-12-23,1072.935
2011-12-26,1072.935
2011-12-27,1073.464
2011-12-28,1054.284
2011-12-29,1049.43
2011-12-30,1059.278
2012-01-02,1059.278
2012-01-03,1084.531
2012-01-04,1108.748
2012-01-05,1086.145
2012-01-06,1074.604
2012-01-09,1075.592
2012-01-10,1101.209
2012-01-11,1108.964
2012-01-12,1112.412
2012-01-13,1113.88
2012-01-16,1105.723
2012-01-17,1132.132
2012-01-18,1137.71
2012-01-19,1140.258
2012-01-20,1148.369
2012-01-23,1152.742
2012-01-24,1142.708
2012-01-25,1152.095
2012-01-26,1171.011
2012-01-27,1177.992
2012-01-30,1167.326
2012-01-31,1171.428
2012-02-01,1170.43
2012-02-02,1183.35
2012-02-03,1183.994
2012-02-06,1189.5
2012-02-07,1192.165
2012-02-08,1198.793
2012-02-09,1192.935
2012-02-10,1165.515
2012-02-13,1184.368
2012-02-14,1166.662
2012-02-15,1172.948
2012-02-16,1148.984
2012-02-17,1149.54
2012-02-20,1179.926
2012-02-21,1184.632
2012-02-22,1178.915
2012-02-23,1187.899
2012-02-24,1192.936
2012-02-27,1186.109
2012-02-28,1187.379
2012-02-29,1205.045
2012-03-01,1186.787
2012-03-02,1184.877
2012-03-05,1170.145
2012-03-06,1137.847
2012-03-07,1119.81
2012-03-08,1133.735
2012-03-09,1152.164
2012-03-12,1134.939
2012-03-13,1151.254
2012-03-14,1149.572
2012-03-15,1149.699
2012-03-16,1153.517
2012-03-19,1161.907
2012-03-20,1144.269
2012-03-21,1129.248
2012-03-22,1124.161
2012-03-23,1129.703
2012-03-26,1132.041
2012-03-27,1137.646
2012-03-28,1138.476
2012-03-29,1132.069
2012-03-30,1139.701
2012-04-02,1147.196
2012-04-03,1146.893
2012-04-04,1127.05
2012-04-05,1127.641
2012-04-06,1127.641
2012-04-09,1127.97
2012-04-10,1115.347
2012-04-11,1107.07
2012-04-12,1128.75
2012-04-13,1136.159
2012-04-16,1125.557
2012-04-17,1126.879
2012-04-18,1142.868
2012-04-19,1145.926
2012-04-20,1150.642
2012-04-23,1134.917
2012-04-24,1130.753
2012-04-25,1133.496
2012-04-26,1138.973
2012-04-27,1140.935
2012-04-30,1149.772
2012-05-01,1155.145
2012-05-02,1158.978
2012-05-03,1153.689
2012-05-04,1134.113
2012-05-07,1101.315
2012-05-08,1094.506
2012-05-09,1074.168
2012-05-10,1095.575
2012-05-11,1089.037
2012-05-14,1081.928
2012-05-15,1070.024
2012-05-16,1035.482
2012-05-17,1036.944
2012-05-18,1004.42
2012-05-21,1014.509
2012-05-22,1028.221
2012-05-23,997.197
2012-05-24,1004.077
2012-05-25,994.086
2012-05-28,1009.34
2012-05-29,1024.081
2012-05-30,1002.087
2012-05-31,997.014
2012-06-01,985.079
2012-06-04,971.274
2012-06-05,985.922
2012-06-06,1005.692
2012-06-07,1022.998
2012-06-08,1011.56
2012-06-11,1017.193
2012-06-12,1012.894
2012-06-13,1023.289
2012-06-14,1016.548
2012-06-15,1025.884
2012-06-18,1051.266
2012-06-19,1058.108
2012-06-20,1059.734
2012-06-21,1040.05
2012-06-22,1018.181
2012-06-25,1004.782
2012-06-26,1003.198
2012-06-27,1009.511
2012-06-28,1004.064
2012-06-29,1040.514
2012-07-02,1046.991
2012-07-03,1050.181
2012-07-04,1070.118
2012-07-05,1069.716
2012-07-06,1054.556
2012-07-09,1038.466
2012-07-10,1032.285
2012-07-11,1032.449
2012-07-12,1007.159
2012-07-13,1018.09
2012-07-16,1026.875
2012-07-17,1033.287
2012-07-18,1029.133
2012-07-19,1068.249
2012-07-20,1063.577
2012-07-23,1032.078
2012-07-24,1040.016
2012-07-25,1039.303
2012-07-26,1055.396
2012-07-27,1078.131
2012-07-30,1087.465
2012-07-31,1098.372
2012-08-01,1095.06
2012-08-02,1096.587
2012-08-03,1086.065
2012-08-06,1106.929
2012-08-07,1108.713
2012-08-08,1115.315
2012-08-09,1122.655
2012-08-10,1114.312
2012-08-13,1116.639
2012-08-14,1116.201
2012-08-15,1109.901
2012-08-16,1120.135
2012-08-17,1123.576
2012-08-20,1128.377
2012-08-21,1144.967
2012-08-22,1136.395
2012-08-23,1147.047
2012-08-24,1126.34
2012-08-27,1123.613
2012-08-28,1126.206
2012-08-29,1119.744
2012-08-30,1097.404
2012-08-31,1101.551
2012-09-03,1100.238
2012-09-04,1100.24
2012-09-05,1089.062
2012-09-06,1109.318
2012-09-07,1128.211
2012-09-10,1136.086
2012-09-11,1143.447
2012-09-12,1148.825
2012-09-13,1141.731
2012-09-14,1173.521
2012-09-17,1174.95
2012-09-18,1167.89
2012-09-19,1180.735
2012-09-20,1162.243
2012-09-21,1170.018
2012-09-24,1156.326
2012-09-25,1152.293
2012-09-26,1134.426
2012-09-27,1149.296
2012-09-28,1147.565
2012-10-01,1145.362
2012-10-02,1148.039
2012-10-03,1134.815
2012-10-04,1131.614
2012-10-05,1145.243
2012-10-08,1139.303
2012-10-09,1147.024
2012-10-10,1150.794
2012-10-11,1148.821
2012-10-12,1146.856
2012-10-15,1142.636
2012-10-16,1143.911
2012-10-17,1166.679
2012-10-18,1188.103
2012-10-19,1193.042
2012-10-22,1179.076
2012-10-23,1171.744
2012-10-24,1169.33
2012-10-25,1171.9
2012-10-26,1158.868
2012-10-29,1156.449
2012-10-30,1163.536
2012-10-31,1172.815
2012-11-01,1161.412
2012-11-02,1163.206
2012-11-05,1170.886
2012-11-06,1180.928
2012-11-07,1186.987
2012-11-08,1179.233
2012-11-09,1169.808
2012-11-12,1169.303
2012-11-13,1155.242
2012-11-14,1147.409
2012-11-15,1126.195
2012-11-16,1123.337
2012-11-19,1143.819
2012-11-20,1150.426
2012-11-21,1140.032
2012-11-22,1153.641
2012-11-23,1158.967
2012-11-26,1165.982
2012-11-27,1176.902
2012-11-28,1173.687
2012-11-29,1183.65
2012-11-30,1188.797
2012-12-03,1195.156
2012-12-04,1193.759
2012-12-05,1192.137
2012-12-06,1198.44
2012-12-07,1210.028
2012-12-10,1211.673
2012-12-11,1219.585
2012-12-12,1229.88
2012-12-13,1230.272
2012-12-14,1231.382
2012-12-17,1228.246
2012-12-18,1235.393
2012-12-19,1236.328
2012-12-20,1235.133
2012-12-21,1227.482
2012-12-24,1225.607
2012-12-25,1225.607
2012-12-26,1223.481
2012-12-27,1227.102
2012-12-28,1237.896
2012-12-31,1230.773
2013-01-01,1230.773
2013-01-02,1262.467
2013-01-03,1276.787
2013-01-04,1260.718
2013-01-07,1260.874
2013-01-08,1253.493
2013-01-09,1259.968
2013-01-10,1269.993
2013-01-11,1258.018
2013-01-14,1259.321
2013-01-15,1260.842
2013-01-16,1264.076
2013-01-17,1266.24
2013-01-18,1265.968
2013-01-21,1267.466
2013-01-22,1276.982
2013-01-23,1277.974
2013-01-24,1272.71
2013-01-25,1270.256
2013-01-28,1266.484
2013-01-29,1282.432
2013-01-30,1285.007
2013-01-31,1277.285
2013-02-01,1283.087
2013-02-04,1284.368
2013-02-05,1273.352
2013-02-06,1278.948
2013-02-07,1282.938
2013-02-08,1295.818
2013-02-11,1285.112
2013-02-12,1289.398
2013-02-13,1304.374
2013-02-14,1320.607
2013-02-15,1310.441
2013-02-18,1317.798
2013-02-19,1332.785
2013-02-20,1331.312
2013-02-21,1294.164
2013-02-22,1305.793
2013-02-25,1307.822
2013-02-26,1283.318
2013-02-27,1295.244
2013-02-28,1319.741
2013-03-01,1310.841
2013-03-04,1282.694
2013-03-05,1304.642
2013-03-06,1317.162
2013-03-07,1318.758
2013-03-08,1320.437
2013-03-11,1327.853
2013-03-12,1325.102
2013-03-13,1323.121
2013-03-14,1314.626
2013-03-15,1342.32
2013-03-18,1311.559
2013-03-19,1294.916
2013-03-20,1286.008
2013-03-21,1286.304
2013-03-22,1287.693
2013-03-25,1291.526
2013-03-26,1282.102
2013-03-27,1287.349
2013-03-28,1274.377
2013-03-29,1274.377
2013-04-01,1273.033
2013-04-02,1281.636
2013-04-03,1272.3
2013-04-04,1251.764
2013-04-05,1246.752
2013-04-08,1253.845
2013-04-09,1280.691
2013-04-10,1290.568
2013-04-11,1300.68
2013-04-12,1294.652
2013-04-15,1258.903
2013-04-16,1247.509
2013-04-17,1254.086
2013-04-18,1224.047
2013-04-19,1236.456
2013-04-22,1240.431
2013-04-23,1252.493
2013-04-24,1272.322
2013-04-25,1279.144
2013-04-26,1278.8
2013-04-29,1290.69
2013-04-30,1302.456
2013-05-01,1278.286
2013-05-02,1259.39
2013-05-03,1268.129
2013-05-06,1274.976
2013-05-07,1269.546
2013-05-08,1281.283
2013-05-09,1284.962
2013-05-10,1269.596
2013-05-13,1267.664
2013-05-14,1264.824
2013-05-15,1248.58
2013-05-16,1238.103
2013-05-17,1227.372
2013-05-20,1241.305
2013-05-21,1234.487
2013-05-22,1226.236
2013-05-23,1217.387
2013-05-24,1194.935
2013-05-27,1179.893
2013-05-28,1177.698
2013-05-29,1189.703
2013-05-30,1189.436
2013-05-31,1178.494
2013-06-03,1180.462
2013-06-04,1174.864
2013-06-05,1148.272
2013-06-06,1137.247
2013-06-07,1116.294
2013-06-10,1111.527
2013-06-11,1110.498
2013-06-12,1117.333
2013-06-13,1111.979
2013-06-14,1140.034
2013-06-17,1137.914
2013-06-18,1120.192
2013-06-19,1141.06
2013-06-20,1078.259
2013-06-21,1081.42
2013-06-24,1070.491
2013-06-25,1063.731
2013-06-26,1088.161
2013-06-27,1096.543
2013-06-28,1080.994
2013-07-01,1070.796
2013-07-02,1097.208
2013-07-03,1061.835
2013-07-04,1086.512
2013-07-05,1083.418
2013-07-08,1080.524
2013-07-09,1101.947
2013-07-10,1113.22
2013-07-11,1126.001
2013-07-12,1124.68
2013-07-15,1127.704
2013-07-16,1145.178
2013-07-17,1150.635
2013-07-18,1141.975
2013-07-19,1137.342
2013-07-22,1152.136
2013-07-23,1159.015
2013-07-24,1157.591
2013-07-25,1157.37
2013-07-26,1161.693
2013-07-29,1156.625
2013-07-30,1140.67
2013-07-31,1129.824
2013-08-01,1132.433
2013-08-02,1143.816
2013-08-05,1143.836
2013-08-06,1149.471
2013-08-07,1129.255
2013-08-08,1156.873
2013-08-09,1170.578
2013-08-12,1182.648
2013-08-13,1183.901
2013-08-14,1190.786
2013-08-15,1177.739
2013-08-16,1183.147
2013-08-19,1185.197
2013-08-20,1165.292
2013-08-21,1155.054
2013-08-22,1145.952
2013-08-23,1159.071
2013-08-26,1164.745
2013-08-27,1157.941
2013-08-28,1142.948
2013-08-29,1148.192
2013-08-30,1155.882
2013-09-02,1181.508
2013-09-03,1195.175
2013-09-04,1204.184
2013-09-05,1192.692
2013-09-06,1201.554
2013-09-09,1214.778
2013-09-10,1228.402
2013-09-11,1237.561
2013-09-12,1235.714
2013-09-13,1227.481
2013-09-16,1246.638
2013-09-17,1244.369
2013-09-18,1237.378
2013-09-19,1263.324
2013-09-20,1249.406
2013-09-23,1249.069
2013-09-24,1238.556
2013-09-25,1244.335
2013-09-26,1249.287
2013-09-27,1246.55
2013-09-30,1228.39
2013-10-01,1228.418
2013-10-02,1225.899
2013-10-03,1232.738
2013-10-04,1234.216
2013-10-07,1218.928
2013-10-08,1222.856
2013-10-09,1222.765
2013-10-10,1219.922
2013-10-11,1237.428
2013-10-14,1234.812
2013-10-15,1254.545
2013-10-16,1260.884
2013-10-17,1274.961
2013-10-18,1285.977
2013-10-21,1298.063
2013-10-22,1312.834
2013-10-23,1300.491
2013-10-24,1295.38
2013-10-25,1296.232
2013-10-28,1310.424
2013-10-29,1291.061
2013-10-30,1295.51
2013-10-31,1295.297
2013-11-01,1285.953
2013-11-04,1291.567
2013-11-05,1301.039
2013-11-06,1309.976
2013-11-07,1304.328
2013-11-08,1288.141
2013-11-11,1287.117
2013-11-12,1284.498
2013-11-13,1268.863
2013-11-14,1277.972
2013-11-15,1290.036
2013-11-18,1293.661
2013-11-19,1292.802
2013-11-20,1281.938
2013-11-21,1260.187
2013-11-22,1258.499
2013-11-25,1259.448
2013-11-26,1254.445
2013-11-27,1240.808
2013-11-28,1240.694
2013-11-29,1243.389
2013-12-02,1228.426
2013-12-03,1227.596
2013-12-04,1216.626
2013-12-05,1207.275
2013-12-06,1214.405
2013-12-09,1199.527
2013-12-10,1205.522
2013-12-11,1184.41
2013-12-12,1153.146
2013-12-13,1164.316
2013-12-16,1160.826
2013-12-17,1156.871
2013-12-18,1155.721
2013-12-19,1178.556
2013-12-20,1201.942
2013-12-23,1210.216
2013-12-24,1215.414
2013-12-25,1215.414
2013-12-26,1209.558
2013-12-27,1212.255
2013-12-30,1222.796
2013-12-31,1225.985
2014-01-01,1225.985
2014-01-02,1226.77
2014-01-03,1228.334
2014-01-06,1219.33
2014-01-07,1208.708
2014-01-08,1210.822
2014-01-09,1207.872
2014-01-10,1212.29
2014-01-13,1219.044
2014-01-14,1194.793
2014-01-15,1188.754
2014-01-16,1192.554
2014-01-17,1198.903
2014-01-20,1199.515
2014-01-21,1203.952
2014-01-22,1205.315
2014-01-23,1184.281
2014-01-24,1175.247
2014-01-27,1178.886
2014-01-28,1165.465
2014-01-29,1174.921
2014-01-30,1168.616
2014-01-31,1161.762
2014-02-03,1172.674
2014-02-04,1161.702
2014-02-05,1159.245
2014-02-06,1180.647
2014-02-07,1187.618
2014-02-10,1195.862
2014-02-11,1211.025
2014-02-12,1221.952
2014-02-13,1213.761
2014-02-14,1230.14
2014-02-17,1238.603
2014-02-18,1245.715
2014-02-19,1246.186
2014-02-20,1240.762
2014-02-21,1246.101
2014-02-24,1257.7
2014-02-25,1257.899
2014-02-26,1248.814
2014-02-27,1244.219
2014-02-28,1240.163
2014-03-03,1233.636
2014-03-04,1238.132
2014-03-05,1253.199
2014-03-06,1264.249
2014-03-07,1271.663
2014-03-10,1248.433
2014-03-11,1246.912
2014-03-12,1235.069
2014-03-13,1250.646
2014-03-14,1229.513
2014-03-17,1233.579
2014-03-18,1246.47
2014-03-19,1243.736
2014-03-20,1220.691
2014-03-21,1240.02
2014-03-24,1247.895
2014-03-25,1250.968
2014-03-26,1273.542
2014-03-27,1269.316
2014-03-28,1265.792
2014-03-31,1275.625
2014-04-01,1274.287
2014-04-02,1278.736
2014-04-03,1281.968
2014-04-04,1293.844
2014-04-07,1290.446
2014-04-08,1298.46
2014-04-09,1313.122
2014-04-10,1319.089
2014-04-11,1304.115
2014-04-14,1290.441
2014-04-15,1291.033
2014-04-16,1301.204
2014-04-17,1304.467
2014-04-18,1304.467
2014-04-21,1304.746
2014-04-22,1314.95
2014-04-23,1312.589
2014-04-24,1309.236
2014-04-25,1311.214
2014-04-28,1309.486
2014-04-29,1300.262
2014-04-30,1298.495
2014-05-01,1294.095
2014-05-02,1293.881
2014-05-05,1301.328
2014-05-06,1318.869
2014-05-07,1304.186
2014-05-08,1317.967
2014-05-09,1311.991
2014-05-12,1307.814
2014-05-13,1324.083
2014-05-14,1332.392
2014-05-15,1332.429
2014-05-16,1327.577
2014-05-19,1308.943
2014-05-20,1299.798
2014-05-21,1293.384
2014-05-22,1309.273
2014-05-23,1311.86
2014-05-26,1319.33
2014-05-27,1318.584
2014-05-28,1315.769
2014-05-29,1322.885
2014-05-30,1317.582
2014-06-02,1311.198
2014-06-03,1301.89
2014-06-04,1293.414
2014-06-05,1298.405
2014-06-06,1306.329
2014-06-09,1307.589
2014-06-10,1309.77
2014-06-11,1307.217
2014-06-12,1305.137
2014-06-13,1294.974
2014-06-16,1295.88
2014-06-17,1280.173
2014-06-18,1276.758
2014-06-19,1309.193
2014-06-20,1290.501
2014-06-23,1306.148
2014-06-24,1296.967
2014-06-25,1290.834
2014-06-26,1306.913
2014-06-27,1307.163
2014-06-30,1297.645
2014-07-01,1298.868
2014-07-02,1314.976
2014-07-03,1313.154
2014-07-04,1322.108
2014-07-07,1321.222
2014-07-08,1322.815
2014-07-09,1310.036
2014-07-10,1307.825
2014-07-11,1314.245
2014-07-14,1322.956
2014-07-15,1319.775
2014-07-16,1322.486
2014-07-17,1324.861
2014-07-18,1326.407
2014-07-21,1324.916
2014-07-22,1328.604
2014-07-23,1344.486
2014-07-24,1345.504
2014-07-25,1340.848
2014-07-28,1338.825
2014-07-29,1337.597
2014-07-30,1336.627
2014-07-31,1335.719
2014-08-01,1320.826
2014-08-04,1318.468
2014-08-05,1309.167
2014-08-06,1309.882
2014-08-07,1302.259
2014-08-08,1283.077
2014-08-11,1287.762
2014-08-12,1304.266
2014-08-13,1307.769
2014-08-14,1318.633
2014-08-15,1325.485
2014-08-18,1335.731
2014-08-19,1349.699
2014-08-20,1346.218
2014-08-21,1345.228
2014-08-22,1345.35
2014-08-25,1341.956
2014-08-26,1346.572
2014-08-27,1354.758
2014-08-28,1350.154
2014-08-29,1346.223
2014-09-01,1344.559
2014-09-02,1344.294
2014-09-03,1353.859
2014-09-04,1356.243
2014-09-05,1349.92
2014-09-08,1339.365
2014-09-09,1334.593
2014-09-10,1319.125
2014-09-11,1306.008
2014-09-12,1296.055
2014-09-15,1283.901
2014-09-16,1280.273
2014-09-17,1279.857
2014-09-18,1270.873
2014-09-19,1263.321
2014-09-22,1239.022
2014-09-23,1248.321
2014-09-24,1243.999
2014-09-25,1238.892
2014-09-26,1215.508
2014-09-29,1195.399
2014-09-30,1204.532
2014-10-01,1205.264
2014-10-02,1206.17
2014-10-03,1193.23
2014-10-06,1193.637
2014-10-07,1204.683
2014-10-08,1184.896
2014-10-09,1204.824
2014-10-10,1166.68
2014-10-13,1165.667
2014-10-14,1177.6
2014-10-15,1195.393
2014-10-16,1192.743
2014-10-17,1192.936
2014-10-20,1206.376
2014-10-21,1209.953
2014-10-22,1221.525
2014-10-23,1212.621
2014-10-24,1224.337
2014-10-27,1235.964
2014-10-28,1240.092
2014-10-29,1251.596
2014-10-30,1246.628
2014-10-31,1253.189
2014-11-03,1230.87
2014-11-04,1236.862
2014-11-05,1218.95
2014-11-06,1218.903
2014-11-07,1240.138
2014-11-10,1241.98
2014-11-11,1239.817
2014-11-12,1234.286
2014-11-13,1230.644
2014-11-14,1231.456
2014-11-17,1220.66
2014-11-18,1218.446
2014-11-19,1192.63
2014-11-20,1174.754
2014-11-21,1181.688
2014-11-24,1190.815
2014-11-25,1169.672
2014-11-26,1181.393
2014-11-27,1183.988
2014-11-28,1156.169
2014-12-01,1123.93
2014-12-02,1138.069
2014-12-03,1143.137
2014-12-04,1148.638
2014-12-05,1131.501
2014-12-08,1134.921
2014-12-09,1119.447
2014-12-10,1108.395
2014-12-11,1097.3
2014-12-12,1091.971
2014-12-15,1079.15
2014-12-16,1068.774
2014-12-17,1065.452
2014-12-18,1072.668
2014-12-19,1096.992
2014-12-22,1120.016
2014-12-23,1099.111
2014-12-24,1101.793
2014-12-25,1101.793
2014-12-26,1102.745
2014-12-29,1126.265
2014-12-30,1120.944
2014-12-31,1117.718
2015-01-01,1117.718
2015-01-02,1113.651
2015-01-05,1111.126
2015-01-06,1091.891
2015-01-07,1079.496
2015-01-08,1092.153
