Date,HONG KONG LARGE VALUE Large Cap
2019-06-11,2438.23
2019-06-12,2397.611
2019-06-13,2395.964
2019-06-14,2387.225
2019-06-17,2381.276
2019-06-18,2400.646
2019-06-19,2443.755
2019-06-20,2470.69
2019-06-21,2446.833
2019-06-24,2450.172
2019-06-25,2441.938
2019-06-26,2436.203
2019-06-27,2462.395
2019-06-28,2439.782
2019-07-01,2443.698
2019-07-02,2472.718
2019-07-03,2487.21
2019-07-04,2491.284
2019-07-05,2490.603
2019-07-08,2461.689
2019-07-09,2441.355
2019-07-10,2441.94
2019-07-11,2459.796
2019-07-12,2464.494
2019-07-15,2460.418
2019-07-16,2474.509
2019-07-17,2473.891
2019-07-18,2470.51
2019-07-19,2482.022
2019-07-22,2445.119
2019-07-23,2448.199
2019-07-24,2446.054
2019-07-25,2440.359
2019-07-26,2429.681
2019-07-29,2396.175
2019-07-30,2389.979
2019-07-31,2349.877
2019-08-01,2314.57
2019-08-02,2280.454
2019-08-05,2194.981
2019-08-06,2177.497
2019-08-07,2174.99
2019-08-08,2180.072
2019-08-09,2165.597
2019-08-12,2142.453
2019-08-13,2090.219
2019-08-14,2076.328
2019-08-15,2123.682
2019-08-16,2161.593
2019-08-19,2206.417
2019-08-20,2196.204
2019-08-21,2199.042
2019-08-22,2176.007
2019-08-23,2167.095
2019-08-26,2125.157
2019-08-27,2131.336
2019-08-28,2134.727
2019-08-29,2141.216
2019-08-30,2120.351
2019-09-02,2076.59
2019-09-03,2077.048
2019-09-04,2204.609
2019-09-05,2178.076
2019-09-06,2181.834
2019-09-09,2185.283
2019-09-10,2188.994
2019-09-11,2250.337
2019-09-12,2236.287
2019-09-13,2253.42
2019-09-16,2228.782
2019-09-17,2208.65
2019-09-18,2204.365
2019-09-19,2175.79
2019-09-20,2182.194
2019-09-23,2169.252
2019-09-24,2168.308
2019-09-25,2150.057
2019-09-26,2136.359
2019-09-27,2141.548
2019-09-30,2140.847
2019-10-01,2140.369
2019-10-02,2145.002
2019-10-03,2150.631
2019-10-04,2116.787
2019-10-07,2113.738
2019-10-08,2103.95
2019-10-09,2079.559
2019-10-10,2074.367
2019-10-11,2125.018
2019-10-14,2140.889
2019-10-15,2143.46
2019-10-16,2173.114
2019-10-17,2179.854
2019-10-18,2167.795
2019-10-21,2178.342
2019-10-22,2188.306
2019-10-23,2170.339
2019-10-24,2192.813
2019-10-25,2193.843
2019-10-28,2202.438
2019-10-29,2207.532
2019-10-30,2207.78
2019-10-31,2221.39
2019-11-01,2230.304
2019-11-04,2249.084
2019-11-05,2255.301
2019-11-06,2270.306
2019-11-07,2289.316
2019-11-08,2270.471
2019-11-11,2211.497
2019-11-12,2224.854
2019-11-13,2171.558
2019-11-14,2148.463
2019-11-15,2146.502
2019-11-18,2173.51
2019-11-19,2196.509
2019-11-20,2190.864
2019-11-21,2162.367
2019-11-22,2169.74
2019-11-25,2201.342
2019-11-26,2187.961
2019-11-27,2190.962
2019-11-28,2191.488
2019-11-29,2165.963
2019-12-02,2156.472
2019-12-03,2154.459
2019-12-04,2127.43
2019-12-05,2139.469
2019-12-06,2159.486
2019-12-09,2152.814
2019-12-10,2143.605
2019-12-11,2155.184
2019-12-12,2181.763
2019-12-13,2242.078
2019-12-16,2237.357
2019-12-17,2243.346
2019-12-18,2238.074
2019-12-19,2232.266
2019-12-20,2243.895
2019-12-23,2249.969
2019-12-24,2249.184
2019-12-25,2249.184
2019-12-26,2250.488
2019-12-27,2262.887
2019-12-30,2273.358
2019-12-31,2262.73
2020-01-01,2262.73
2020-01-02,2269.592
2020-01-03,2266.006
2020-01-06,2253.88
2020-01-07,2252.494
2020-01-08,2242.733
2020-01-09,2272.467
2020-01-10,2285.346
2020-01-13,2305.957
2020-01-14,2321.324
2020-01-15,2319.596
2020-01-16,2327.075
2020-01-17,2352.632
2020-01-20,2330.131
2020-01-21,2279.498
2020-01-22,2287.936
2020-01-23,2256.647
2020-01-24,2258.52
2020-01-27,2257.122
2020-01-28,2252.555
2020-01-29,2194.729
2020-01-30,2153.524
2020-01-31,2149.196
2020-02-03,2134.858
2020-02-04,2145.153
2020-02-05,2152.783
2020-02-06,2202.206
2020-02-07,2201.376
2020-02-10,2191.414
2020-02-11,2199.125
2020-02-12,2215.935
2020-02-13,2221.156
2020-02-14,2233.447
2020-02-17,2238.166
2020-02-18,2214.769
2020-02-19,2217.079
2020-02-20,2204.234
2020-02-21,2181.032
2020-02-24,2162.169
2020-02-25,2161.364
2020-02-26,2151.779
2020-02-27,2155.842
2020-02-28,2119.882
2020-03-02,2101.29
2020-03-03,2101.672
2020-03-04,2093.447
2020-03-05,2128.475
2020-03-06,2090.149
2020-03-09,2013.925
2020-03-10,2032.355
2020-03-11,2029.961
2020-03-12,1959.797
2020-03-13,1922.388
2020-03-16,1863.299
2020-03-17,1863.75
2020-03-18,1796.645
2020-03-19,1700.286
2020-03-20,1774.848
2020-03-23,1652.765
2020-03-24,1709.244
2020-03-25,1776.387
2020-03-26,1780.211
2020-03-27,1809.089
2020-03-30,1766.178
2020-03-31,1818.357
2020-04-01,1797.406
2020-04-02,1814.161
2020-04-03,1835.179
2020-04-06,1901.298
2020-04-07,1943.137
2020-04-08,1920.726
2020-04-09,1952.881
2020-04-10,1952.881
2020-04-13,1950.724
2020-04-14,1979.459
2020-04-15,1970.356
2020-04-16,1960.737
2020-04-17,1990.695
2020-04-20,1964.422
2020-04-21,1925.338
2020-04-22,1929.926
2020-04-23,1940.575
2020-04-24,1911.04
2020-04-27,1934.185
2020-04-28,1953.662
2020-04-29,1954.47
2020-04-30,1953.846
2020-05-01,1953.823
2020-05-04,1896.055
2020-05-05,1910.684
2020-05-06,1933.028
2020-05-07,1914.486
2020-05-08,1928.537
2020-05-11,1942.877
2020-05-12,1911.993
2020-05-13,1907.024
2020-05-14,1879.691
2020-05-15,1877.004
2020-05-18,1886.948
2020-05-19,1920.696
2020-05-20,1912.599
2020-05-21,1888.578
2020-05-22,1762.373
2020-05-25,1733.525
2020-05-26,1777.96
2020-05-27,1762.364
2020-05-28,1744.363
2020-05-29,1730.997
2020-06-01,1786.39
2020-06-02,1810.024
2020-06-03,1823.254
2020-06-04,1833.59
2020-06-05,1905.27
2020-06-08,1924.564
2020-06-09,1962.611
2020-06-10,1945.509
2020-06-11,1892.248
2020-06-12,1889.771
2020-06-15,1849.266
2020-06-16,1881.268
2020-06-17,1894.654
2020-06-18,1900.469
2020-06-19,1917.942
2020-06-22,1889.51
2020-06-23,1895.25
2020-06-24,1887.985
2020-06-25,1889.245
2020-06-26,1871.299
2020-06-29,1844.031
2020-06-30,1853.554
2020-07-01,1853.235
2020-07-02,1891.215
2020-07-03,1899.652
2020-07-06,1950.725
2020-07-07,1907.975
2020-07-08,1888.197
2020-07-09,1859.786
2020-07-10,1837.988
2020-07-13,1838.041
2020-07-14,1846.149
2020-07-15,1836.751
2020-07-16,1829.99
2020-07-17,1825.872
2020-07-20,1804.893
2020-07-21,1815.628
2020-07-22,1787.635
2020-07-23,1776.419
2020-07-24,1755.375
2020-07-27,1745.925
2020-07-28,1755.654
2020-07-29,1760.688
2020-07-30,1771.341
2020-07-31,1775.212
2020-08-03,1758.832
2020-08-04,1794.611
2020-08-05,1796.902
2020-08-06,1790.468
2020-08-07,1766.237
2020-08-10,1771.321
2020-08-11,1812.11
2020-08-12,1845.051
2020-08-13,1843.349
2020-08-14,1841.089
2020-08-17,1843.121
2020-08-18,1840.668
2020-08-19,1839.083
2020-08-20,1813.815
2020-08-21,1835.257
2020-08-24,1860.274
2020-08-25,1861.16
2020-08-26,1851.162
2020-08-27,1836.483
2020-08-28,1852.588
2020-08-31,1849.551
2020-09-01,1838.549
2020-09-02,1832.571
2020-09-03,1831.746
2020-09-04,1812.178
2020-09-07,1814.128
2020-09-08,1808.206
2020-09-09,1811.712
2020-09-10,1799.147
2020-09-11,1805.506
2020-09-14,1806.13
2020-09-15,1821.39
2020-09-16,1830.479
2020-09-17,1817.023
2020-09-18,1806.878
2020-09-21,1784.767
2020-09-22,1764.163
2020-09-23,1760.402
2020-09-24,1738.794
2020-09-25,1742.939
2020-09-28,1742.39
2020-09-29,1727.217
2020-09-30,1732.938
2020-10-01,1733.742
2020-10-02,1734.392
2020-10-05,1755.135
2020-10-06,1771.672
2020-10-07,1789.454
2020-10-08,1769.14
2020-10-09,1756.258
2020-10-12,1767.97
2020-10-13,1765.068
2020-10-14,1759.244
2020-10-15,1734.421
2020-10-16,1728.14
2020-10-19,1742.783
2020-10-20,1740.399
2020-10-21,1741.668
2020-10-22,1748.59
2020-10-23,1770.153
2020-10-26,1774.748
2020-10-27,1766.327
2020-10-28,1754.163
2020-10-29,1747.369
2020-10-30,1734.288
2020-11-02,1742.604
2020-11-03,1788.685
2020-11-04,1791.04
2020-11-05,1829.724
2020-11-06,1835.808
2020-11-09,1835.404
2020-11-10,1921.844
2020-11-11,1970.245
2020-11-12,1944.504
2020-11-13,1938.115
2020-11-16,1955.04
2020-11-17,1989.395
2020-11-18,1989.888
2020-11-19,1991.055
2020-11-20,1984.451
2020-11-23,1967.289
2020-11-24,1988.523
2020-11-25,2006.508
2020-11-26,1986.407
2020-11-27,1989.752
2020-11-30,1957.567
2020-12-01,1956.716
2020-12-02,1971.605
2020-12-03,1985.962
2020-12-04,1983.339
2020-12-07,1970.744
2020-12-08,1966.677
2020-12-09,1975.674
2020-12-10,1974.346
2020-12-11,1977.137
2020-12-14,1973.108
2020-12-15,1954.401
2020-12-16,1961.397
2020-12-17,1956.171
2020-12-18,1946.648
2020-12-21,1929.609
2020-12-22,1904.978
2020-12-23,1910.502
2020-12-24,1918.859
2020-12-25,1918.859
2020-12-28,1928.628
2020-12-29,1931.974
2020-12-30,1953.877
2020-12-31,1938.331
2021-01-01,1938.331
2021-01-04,1971.882
2021-01-05,2000.072
2021-01-06,1989.431
2021-01-07,1990.896
2021-01-08,2000.348
2021-01-11,1987.692
2021-01-12,1992.31
2021-01-13,1995.755
2021-01-14,1992.064
2021-01-15,1983.115
2021-01-18,1976.286
2021-01-19,2005.124
2021-01-20,1990.641
2021-01-21,2004.938
2021-01-22,1983.893
2021-01-25,1963.501
2021-01-26,1968.717
2021-01-27,1975.284
2021-01-28,1965.407
2021-01-29,1940.236
2021-02-01,1944.225
2021-02-02,1946.586
2021-02-03,1939.197
2021-02-04,1932.396
2021-02-05,1934.026
2021-02-08,1924.535
2021-02-09,1928.268
2021-02-10,1939.982
2021-02-11,1952.355
2021-02-12,1952.332
2021-02-15,1952.57
2021-02-16,1995.961
2021-02-17,1988.449
2021-02-18,1985.429
2021-02-19,1994.401
2021-02-22,2018.724
2021-02-23,2088.525
2021-02-24,2092.626
2021-02-25,2135.379
2021-02-26,2095.162
2021-03-01,2066.102
2021-03-02,2057.778
2021-03-03,2082.314
2021-03-04,2097.114
2021-03-05,2092.046
2021-03-08,2140.571
2021-03-09,2189.2
2021-03-10,2177.511
2021-03-11,2175.727
2021-03-12,2160.12
2021-03-15,2180.467
2021-03-16,2171.522
2021-03-17,2167.93
2021-03-18,2187.193
2021-03-19,2180.655
2021-03-22,2191.683
2021-03-23,2187.007
2021-03-24,2148.54
2021-03-25,2154.547
2021-03-26,2153.373
2021-03-29,2177.723
2021-03-30,2206.404
2021-03-31,2174.73
2021-04-01,2169.687
2021-04-02,2169.687
2021-04-05,2171.861
2021-04-06,2170.434
2021-04-07,2167.751
2021-04-08,2174.311
2021-04-09,2172.909
2021-04-12,2159.006
2021-04-13,2175.06
2021-04-14,2198.918
2021-04-15,2197.376
2021-04-16,2200.324
2021-04-19,2206.354
2021-04-20,2219.734
2021-04-21,2201.681
2021-04-22,2201.573
2021-04-23,2210.364
2021-04-26,2203.9
2021-04-27,2198.556
2021-04-28,2197.364
2021-04-29,2222.295
2021-04-30,2201.549
2021-05-03,2187.773
2021-05-04,2203.238
2021-05-05,2210.836
2021-05-06,2230.773
2021-05-07,2251.292
2021-05-10,2278.085
2021-05-11,2239.204
2021-05-12,2235.76
2021-05-13,2212.205
2021-05-14,2217.732
2021-05-17,2211.077
2021-05-18,2240.99
2021-05-19,2240.704
2021-05-20,2236.604
2021-05-21,2232.601
2021-05-24,2230.092
2021-05-25,2241.095
2021-05-26,2269.005
2021-05-27,2267.29
2021-05-28,2291.964
2021-05-31,2253.084
2021-06-01,2257.29
2021-06-02,2264.982
2021-06-03,2248.331
2021-06-04,2242.012
2021-06-07,2244.69
2021-06-08,2250.11
2021-06-09,2255.611
2021-06-10,2260.626
2021-06-11,2258.657
2021-06-14,2258.519
2021-06-15,2240.274
2021-06-16,2236.448
2021-06-17,2233.777
2021-06-18,2247.954
2021-06-21,2219.083
2021-06-22,2225.075
2021-06-23,2246.299
2021-06-24,2242.145
2021-06-25,2241.881
2021-06-28,2238.864
2021-06-29,2219.244
2021-06-30,2221.95
2021-07-01,2220.192
2021-07-02,2213.07
2021-07-05,2236.328
2021-07-06,2224.48
2021-07-07,2220.418
2021-07-08,2200.135
2021-07-09,2186.499
2021-07-12,2199.558
2021-07-13,2216.948
2021-07-14,2193.319
2021-07-15,2218.51
2021-07-16,2210.036
2021-07-19,2186.096
2021-07-20,2173.756
2021-07-21,2177.119
2021-07-22,2208.418
2021-07-23,2193.96
2021-07-26,2185.064
2021-07-27,2187.01
2021-07-28,2178.81
2021-07-29,2171.839
2021-07-30,2158.621
2021-08-02,2171.891
2021-08-03,2161.162
2021-08-04,2153.552
2021-08-05,2133.585
2021-08-06,2138.677
2021-08-09,2136.116
2021-08-10,2120.646
2021-08-11,2123.75
2021-08-12,2132.596
2021-08-13,2131.644
2021-08-16,2140.528
2021-08-17,2126.14
2021-08-18,2141.146
2021-08-19,2118.563
2021-08-20,2116.685
2021-08-23,2119.019
2021-08-24,2110.565
2021-08-25,2103.917
2021-08-26,2100.911
2021-08-27,2091.029
2021-08-30,2102.031
2021-08-31,2085.927
2021-09-01,2103.917
2021-09-02,2102.168
2021-09-03,2087.969
2021-09-06,2082.62
2021-09-07,2075.721
2021-09-08,2072.299
2021-09-09,2068.182
2021-09-10,2086.865
2021-09-13,2075.68
2021-09-14,2057.017
2021-09-15,2012.535
2021-09-16,1988.899
2021-09-17,1977.448
2021-09-20,1900.306
2021-09-21,1915.896
2021-09-22,1915.089
2021-09-23,1935.763
2021-09-24,1898.924
2021-09-27,1893.207
2021-09-28,1892.189
2021-09-29,1929.679
2021-09-30,1933.077
2021-10-01,1928.356
2021-10-04,1919.496
2021-10-05,1929.49
2021-10-06,1934.506
2021-10-07,1963.272
2021-10-08,1969.685
2021-10-11,1969.117
2021-10-12,1973.444
2021-10-13,1975.819
2021-10-14,1976.592
2021-10-15,1993.766
2021-10-18,1999.077
2021-10-19,2006.497
2021-10-20,2009.386
2021-10-21,2011.573
2021-10-22,2017.771
2021-10-25,2011.147
2021-10-26,2013.208
2021-10-27,2016.668
2021-10-28,2020.121
2021-10-29,2031.01
2021-11-01,2023.14
2021-11-02,2030.117
2021-11-03,2019.983
2021-11-04,2016.232
2021-11-05,2022.34
2021-11-08,2040.999
2021-11-09,2030.331
2021-11-10,2035.159
2021-11-11,2046.537
2021-11-12,2026.568
2021-11-15,2032.703
2021-11-16,2040.85
2021-11-17,2034.447
2021-11-18,2031.678
2021-11-19,2030.301
2021-11-22,2038.921
2021-11-23,2042.311
2021-11-24,2058.288
2021-11-25,2055.13
2021-11-26,2012.633
2021-11-29,1994.442
2021-11-30,1953.765
2021-12-01,1956.707
2021-12-02,1963.844
2021-12-03,1973.69
2021-12-06,1972.5
2021-12-07,1980.455
2021-12-08,1978.466
2021-12-09,1999.95
2021-12-10,1994.347
2021-12-13,1981.144
2021-12-14,1969.412
2021-12-15,1979.866
2021-12-16,1979.273
2021-12-17,1976.943
2021-12-20,1966.52
2021-12-21,1972.602
2021-12-22,1975.716
2021-12-23,1982.423
2021-12-24,1998.174
2021-12-27,1997.699
2021-12-28,2022.475
2021-12-29,2027.275
2021-12-30,2029.632
2021-12-31,2018.228
2022-01-03,2033.617
2022-01-04,2042.511
2022-01-05,2052.588
2022-01-06,2046.47
2022-01-07,2053.109
2022-01-10,2069.147
2022-01-11,2068.813
2022-01-12,2073.187
2022-01-13,2082.941
2022-01-14,2095.349
2022-01-17,2103.639
2022-01-18,2104.54
2022-01-19,2103.777
2022-01-20,2119.722
2022-01-21,2138.065
2022-01-24,2141.3
2022-01-25,2124.581
2022-01-26,2128.802
2022-01-27,2123.194
2022-01-28,2110.545
2022-01-31,2102.136
2022-02-01,2103.01
2022-02-02,2103.16
2022-02-03,2107.28
2022-02-04,2143.564
2022-02-07,2148.721
2022-02-08,2160.553
2022-02-09,2175.843
2022-02-10,2184.069
2022-02-11,2189.937
2022-02-14,2174.046
2022-02-15,2166.153
2022-02-16,2184.767
2022-02-17,2185.004
2022-02-18,2180.057
2022-02-21,2170.898
2022-02-22,2117.171
2022-02-23,2113.637
2022-02-24,2073.062
2022-02-25,2060.366
2022-02-28,2036.723
2022-03-01,2022.879
2022-03-02,1992.334
2022-03-03,2006.276
2022-03-04,1994.48
2022-03-07,1973.305
2022-03-08,1992.258
2022-03-09,1980.789
2022-03-10,2021.007
2022-03-11,2011.104
2022-03-14,2009.554
2022-03-15,1953.092
2022-03-16,1962.427
2022-03-17,2039.845
2022-03-18,2063.292
2022-03-21,2068.917
2022-03-22,2044.218
2022-03-23,2046.827
2022-03-24,2052.474
2022-03-25,2063.247
2022-03-28,2057.133
2022-03-29,2057.933
2022-03-30,2077.033
2022-03-31,2048.117
2022-04-01,2067.013
2022-04-04,2064.711
2022-04-05,2063.568
2022-04-06,2058.734
2022-04-07,2051.145
2022-04-08,2057.144
2022-04-11,2047.387
2022-04-12,2042.293
2022-04-13,2040.836
2022-04-14,2052.748
2022-04-15,2052.748
2022-04-18,2049.801
2022-04-19,2052.839
2022-04-20,2049.361
2022-04-21,2054.504
2022-04-22,2040.333
2022-04-25,2021.193
2022-04-26,2002.195
2022-04-27,1984.008
2022-04-28,2001.604
2022-04-29,1984.067
2022-05-02,1983.691
2022-05-03,1990.935
2022-05-04,2013.294
2022-05-05,2011.981
2022-05-06,1986.44
2022-05-09,1986.831
2022-05-10,1961.066
2022-05-11,1964.436
2022-05-12,1945.825
2022-05-13,1983.938
2022-05-16,1980.334
2022-05-17,1992.105
2022-05-18,1998.29
2022-05-19,1983.007
2022-05-20,2024.225
2022-05-23,2015.135
2022-05-24,2006.608
2022-05-25,2013.049
2022-05-26,2018.99
2022-05-27,2047.875
2022-05-30,2051.365
2022-05-31,2040.062
2022-06-01,2053.345
2022-06-02,2044.096
2022-06-03,2045.288
2022-06-06,2056.231
2022-06-07,2040.592
2022-06-08,2023.265
2022-06-09,2013.972
2022-06-10,2003.984
2022-06-13,1982.214
2022-06-14,1986.774
2022-06-15,1970.193
2022-06-16,1951.463
2022-06-17,1928.005
2022-06-20,1941.446
2022-06-21,1952.08
2022-06-22,1935.387
2022-06-23,1934.81
2022-06-24,1944.462
2022-06-27,1965.624
2022-06-28,1980.826
2022-06-29,1966.214
2022-06-30,1956.046
2022-07-01,1956.593
2022-07-04,1949.164
2022-07-05,1953.771
2022-07-06,1942.117
2022-07-07,1952.838
2022-07-08,1952.877
2022-07-11,1937.599
2022-07-12,1939.038
2022-07-13,1944.946
2022-07-14,1920.736
2022-07-15,1906.899
2022-07-18,1933.405
2022-07-19,1920.553
2022-07-20,1930.467
2022-07-21,1913.949
2022-07-22,1918.978
2022-07-25,1924.067
2022-07-26,1932.954
2022-07-27,1931.097
2022-07-28,1934.908
2022-07-29,1929.312
2022-08-01,1933.01
2022-08-02,1906.69
2022-08-03,1898.942
2022-08-04,1911.564
2022-08-05,1925.389
2022-08-08,1928.766
2022-08-09,1937.349
2022-08-10,1921.784
2022-08-11,1944.261
2022-08-12,1939.53
2022-08-15,1929.163
2022-08-16,1927.632
2022-08-17,1934.621
2022-08-18,1926.103
2022-08-19,1927.132
2022-08-22,1922.812
2022-08-23,1897.673
2022-08-24,1877.99
2022-08-25,1880.981
2022-08-26,1896.549
2022-08-29,1884.734
2022-08-30,1878.336
2022-08-31,1873.501
2022-09-01,1859.886
2022-09-02,1863.491
2022-09-05,1859.809
2022-09-06,1859.913
2022-09-07,1854.441
2022-09-08,1850.288
2022-09-09,1868.395
2022-09-12,1867.185
2022-09-13,1880.174
2022-09-14,1850.133
2022-09-15,1855.81
2022-09-16,1866.238
2022-09-19,1868.013
2022-09-20,1882.201
2022-09-21,1871.909
2022-09-22,1850.364
2022-09-23,1848.468
2022-09-26,1797.368
2022-09-27,1778.449
2022-09-28,1710.698
2022-09-29,1703.996
2022-09-30,1712.726
2022-10-03,1705.297
2022-10-04,1705.784
2022-10-05,1759.317
2022-10-06,1755.618
2022-10-07,1741.688
2022-10-10,1707.884
2022-10-11,1704.847
2022-10-12,1669.29
2022-10-13,1672.451
2022-10-14,1669.107
2022-10-17,1672.333
2022-10-18,1677.899
2022-10-19,1665.672
2022-10-20,1667.351
2022-10-21,1633.152
2022-10-24,1609.22
2022-10-25,1575.549
2022-10-26,1595.401
2022-10-27,1595.637
2022-10-28,1584.286
2022-10-31,1560.351
2022-11-01,1583.114
2022-11-02,1613.261
2022-11-03,1590.522
2022-11-04,1623.202
2022-11-07,1650.139
2022-11-08,1657.844
2022-11-09,1638.979
2022-11-10,1636.362
2022-11-11,1697.539
2022-11-14,1719.446
2022-11-15,1751.916
2022-11-16,1748.16
2022-11-17,1735.425
2022-11-18,1714.607
2022-11-21,1719.552
2022-11-22,1720.309
2022-11-23,1712.338
2022-11-24,1731.464
2022-11-25,1727.479
2022-11-28,1695.718
2022-11-29,1730.078
2022-11-30,1740.782
2022-12-01,1752.44
2022-12-02,1727.784
2022-12-05,1743.681
2022-12-06,1762.842
2022-12-07,1745.903
2022-12-08,1776.652
2022-12-09,1817.9
2022-12-12,1811.777
2022-12-13,1856.373
2022-12-14,1855.174
2022-12-15,1841.478
2022-12-16,1840.231
2022-12-19,1838.094
2022-12-20,1839.406
2022-12-21,1830.596
2022-12-22,1860.759
2022-12-23,1853.412
2022-12-26,1853.412
2022-12-27,1855.203
2022-12-28,1876.354
2022-12-29,1868.413
2022-12-30,1875.87
2023-01-02,1875.87
2023-01-03,1891.335
2023-01-04,1911.856
2023-01-05,1935.455
2023-01-06,1925.168
2023-01-09,1926.198
2023-01-10,1924.995
2023-01-11,1901.43
2023-01-12,1925.44
2023-01-13,1923.271
2023-01-16,1944.637
2023-01-17,1927.403
2023-01-18,1935.012
2023-01-19,1940.823
2023-01-20,1954.858
2023-01-23,1953.66
2023-01-24,1953.578
2023-01-25,1954.844
2023-01-26,1971.133
2023-01-27,1978.228
2023-01-30,1997.765
2023-01-31,1954.096
2023-02-01,1962.338
2023-02-02,1959.462
2023-02-03,1954.099
2023-02-06,1930.591
2023-02-07,1920.647
2023-02-08,1935.666
2023-02-09,1933.806
2023-02-10,1934.207
2023-02-13,1887.118
2023-02-14,1899.509
2023-02-15,1870.378
2023-02-16,1874.276
2023-02-17,1861.015
2023-02-20,1867.829
2023-02-21,1875.476
2023-02-22,1882.703
2023-02-23,1863.652
2023-02-24,1848.156
2023-02-27,1846.125
2023-02-28,1841.784
2023-03-01,1866.826
2023-03-02,1858.774
2023-03-03,1858.718
2023-03-06,1875.158
2023-03-07,1873.025
2023-03-08,1847.896
2023-03-09,1843.881
2023-03-10,1806.07
2023-03-13,1826.383
2023-03-14,1820.943
2023-03-15,1822.238
2023-03-16,1806.353
2023-03-17,1820.433
2023-03-20,1794.006
2023-03-21,1787.129
2023-03-22,1808.965
2023-03-23,1810.269
2023-03-24,1803.844
2023-03-27,1799.642
2023-03-28,1807.973
2023-03-29,1813.602
2023-03-30,1819.792
2023-03-31,1812.174
2023-04-03,1815.774
2023-04-04,1822.434
2023-04-05,1823.174
2023-04-06,1826.993
2023-04-07,1826.993
2023-04-10,1827.047
2023-04-11,1836.744
2023-04-12,1843.538
2023-04-13,1843.291
2023-04-14,1842.415
2023-04-17,1850.231
2023-04-18,1844.091
2023-04-19,1824.552
2023-04-20,1826.776
2023-04-21,1830.942
2023-04-24,1822.588
2023-04-25,1808.695
2023-04-26,1821.355
2023-04-27,1835.786
2023-04-28,1844.563
2023-05-01,1844.574
2023-05-02,1839.321
2023-05-03,1828.794
2023-05-04,1852.719
2023-05-05,1864.976
2023-05-08,1874.606
2023-05-09,1864.007
2023-05-10,1857.083
2023-05-11,1857.16
2023-05-12,1828.609
2023-05-15,1851.638
2023-05-16,1843.962
2023-05-17,1818.123
2023-05-18,1814.824
2023-05-19,1823.399
2023-05-22,1822.387
2023-05-23,1804.869
2023-05-24,1808.517
2023-05-25,1788.173
2023-05-26,1787.149
2023-05-29,1777.014
2023-05-30,1770.098
2023-05-31,1734.856
2023-06-01,1728.021
2023-06-02,1764.946
2023-06-05,1791.526
2023-06-06,1786.231
2023-06-07,1787.563
2023-06-08,1793.859
2023-06-09,1802.415
2023-06-12,1804.541
2023-06-13,1804.654
2023-06-14,1788.644
2023-06-15,1794.215
2023-06-16,1811.257
2023-06-19,1817.762
2023-06-20,1821.247
2023-06-21,1805.205
2023-06-22,1805.313
2023-06-23,1774.149
2023-06-26,1761.208
2023-06-27,1779.1
2023-06-28,1788.257
2023-06-29,1763.154
2023-06-30,1766.183
2023-07-03,1777.052
2023-07-04,1775.536
2023-07-05,1763.585
2023-07-06,1731.759
2023-07-07,1710.045
2023-07-10,1705.252
2023-07-11,1725.897
2023-07-12,1731.839
2023-07-13,1763.565
2023-07-14,1775.532
2023-07-17,1776.025
2023-07-18,1753.231
2023-07-19,1750.387
2023-07-20,1760.95
2023-07-21,1775.687
2023-07-24,1750.623
2023-07-25,1774.55
2023-07-26,1790.44
2023-07-27,1816.164
2023-07-28,1821.945
2023-07-31,1809.87
2023-08-01,1798.779
2023-08-02,1761.105
2023-08-03,1749.062
2023-08-04,1722.039
2023-08-07,1735.037
2023-08-08,1712.083
2023-08-09,1706.346
2023-08-10,1709.412
2023-08-11,1705.714
2023-08-14,1675.4
2023-08-15,1662.755
2023-08-16,1649.661
2023-08-17,1641.552
2023-08-18,1618.004
2023-08-21,1589.237
2023-08-22,1596.824
2023-08-23,1598.633
2023-08-24,1616.643
2023-08-25,1607.616
2023-08-28,1613.072
2023-08-29,1639.021
2023-08-30,1644.972
2023-08-31,1644.005
2023-09-01,1643.237
2023-09-04,1660.778
2023-09-05,1633.373
2023-09-06,1634.65
2023-09-07,1622.109
2023-09-08,1621.403
2023-09-11,1585.429
2023-09-12,1586.214
2023-09-13,1593.523
2023-09-14,1591.35
2023-09-15,1602.988
2023-09-18,1587.195
2023-09-19,1594.299
2023-09-20,1584.775
2023-09-21,1570.42
2023-09-22,1592.866
2023-09-25,1572.673
2023-09-26,1555.271
2023-09-27,1566.668
2023-09-28,1552.233
2023-09-29,1586.961
2023-10-02,1587.232
2023-10-03,1548.213
2023-10-04,1539.361
2023-10-05,1547.204
2023-10-06,1570.422
2023-10-09,1561.631
2023-10-10,1576.814
2023-10-11,1578.184
2023-10-12,1597.818
2023-10-13,1564.811
2023-10-16,1553.571
2023-10-17,1558.839
2023-10-18,1554.21
2023-10-19,1520.686
2023-10-20,1518.177
2023-10-23,1517.276
2023-10-24,1502.089
2023-10-25,1500.528
2023-10-26,1491.912
2023-10-27,1515.956
2023-10-30,1520.125
2023-10-31,1507.753
2023-11-01,1513.147
2023-11-02,1532.509
2023-11-03,1555.677
2023-11-06,1569.65
2023-11-07,1533.54
2023-11-08,1517.904
2023-11-09,1512.767
2023-11-10,1486.001
2023-11-13,1501.671
2023-11-14,1512.25
2023-11-15,1559.455
2023-11-16,1547.298
2023-11-17,1530.645
2023-11-20,1555.278
2023-11-21,1551.676
2023-11-22,1555.008
2023-11-23,1565.077
2023-11-24,1546.687
