Date,BELGIUM IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-09,944.941
2010-09-10,935.685
2010-09-13,948.662
2010-09-14,958.175
2010-09-15,965.968
2010-09-16,963.674
2010-09-17,950.245
2010-09-20,968.566
2010-09-21,965.533
2010-09-22,972.7
2010-09-23,977.137
2010-09-24,1000.287
2010-09-27,998.058
2010-09-28,1009.899
2010-09-29,1018.432
2010-09-30,1013.962
2010-10-01,1012.934
2010-10-04,997.982
2010-10-05,1023.893
2010-10-06,1034.017
2010-10-07,1034.171
2010-10-08,1057.86
2010-10-11,1060.157
2010-10-12,1058.992
2010-10-13,1095.986
2010-10-14,1092.58
2010-10-15,1081.979
2010-10-18,1077.98
2010-10-19,1060.459
2010-10-20,1078.148
2010-10-21,1099.145
2010-10-22,1095.215
2010-10-25,1101.457
2010-10-26,1081.547
2010-10-27,1063.978
2010-10-28,1075.77
2010-10-29,1085.016
2010-11-01,1089.583
2010-11-02,1096.963
2010-11-03,1070.78
2010-11-04,1105.604
2010-11-05,1080.009
2010-11-08,1070.176
2010-11-09,1080.531
2010-11-10,1055.327
2010-11-11,1044.867
2010-11-12,1039.925
2010-11-15,1041.909
2010-11-16,1014.864
2010-11-17,1031.443
2010-11-18,1060.381
2010-11-19,1063.77
2010-11-22,1060.093
2010-11-23,1029.717
2010-11-24,1029.195
2010-11-25,1030.765
2010-11-26,1008.208
2010-11-29,976.785
2010-11-30,964.611
2010-12-01,991.599
2010-12-02,1018.69
2010-12-03,1032.065
2010-12-06,1026.838
2010-12-07,1037.932
2010-12-08,1024.147
2010-12-09,1012.276
2010-12-10,1024.437
2010-12-13,1040.398
2010-12-14,1036.727
2010-12-15,1032.036
2010-12-16,1021.778
2010-12-17,1015.996
2010-12-20,1017.066
2010-12-21,1026.467
2010-12-22,1022.13
2010-12-23,1022.518
2010-12-24,1023.292
2010-12-27,1018.534
2010-12-28,1015.933
2010-12-29,1018.808
2010-12-30,1024.867
2010-12-31,1030.237
2011-01-03,1036.82
2011-01-04,1030.825
2011-01-05,1013.364
2011-01-06,1013.597
2011-01-07,1001.855
2011-01-10,989.289
2011-01-11,1000.791
2011-01-12,1018.4
2011-01-13,1034.457
2011-01-14,1020.552
2011-01-17,1010.032
2011-01-18,1025.592
2011-01-19,1015.51
2011-01-20,985.352
2011-01-21,1002.359
2011-01-24,1011.279
2011-01-25,1019.653
2011-01-26,1029.705
2011-01-27,1025.476
2011-01-28,999.96
2011-01-31,1004.164
2011-02-01,1017.901
2011-02-02,1025.983
2011-02-03,1015.741
2011-02-04,1005.557
2011-02-07,1025.67
2011-02-08,1033.583
2011-02-09,1028.426
2011-02-10,1014.141
2011-02-11,1018.689
2011-02-14,1009.326
2011-02-15,1015.052
2011-02-16,1009.923
2011-02-17,1009.058
2011-02-18,1008.782
2011-02-21,1003.378
2011-02-22,1006.49
2011-02-23,1007.482
2011-02-24,1004.328
2011-02-25,1008.259
2011-02-28,1021.298
2011-03-01,1036.445
2011-03-02,1021.003
2011-03-03,1041.158
2011-03-04,1049.394
2011-03-07,1041.875
2011-03-08,1033.379
2011-03-09,1039.203
2011-03-10,1024.24
2011-03-11,1020.574
2011-03-14,1018.266
2011-03-15,987.551
2011-03-16,977.046
2011-03-17,997.802
2011-03-18,1003.129
2011-03-21,1027.703
2011-03-22,1022.065
2011-03-23,1023.761
2011-03-24,1042.362
2011-03-25,1044.313
2011-03-28,1036.137
2011-03-29,1035.008
2011-03-30,1043.099
2011-03-31,1040.399
2011-04-01,1064.309
2011-04-04,1078.785
2011-04-05,1076.938
2011-04-06,1085.498
2011-04-07,1069.029
2011-04-08,1078.616
2011-04-11,1083.288
2011-04-12,1074.67
2011-04-13,1089.733
2011-04-14,1084.811
2011-04-15,1096.231
2011-04-18,1069.724
2011-04-19,1094.151
2011-04-20,1110.041
2011-04-21,1116.172
2011-04-22,1116.172
2011-04-25,1115.368
2011-04-26,1140.281
2011-04-27,1138.716
2011-04-28,1158.84
2011-04-29,1164.354
2011-05-02,1167.497
2011-05-03,1158.908
2011-05-04,1133.034
2011-05-05,1098.745
2011-05-06,1102.12
2011-05-09,1081.602
2011-05-10,1094.0
2011-05-11,1080.915
2011-05-12,1078.011
2011-05-13,1088.608
2011-05-16,1093.622
2011-05-17,1083.116
2011-05-18,1090.63
2011-05-19,1096.145
2011-05-20,1096.613
2011-05-23,1063.517
2011-05-24,1071.232
2011-05-25,1068.878
2011-05-26,1058.855
2011-05-27,1071.313
2011-05-30,1075.444
2011-05-31,1102.385
2011-06-01,1102.381
2011-06-02,1084.778
2011-06-03,1087.938
2011-06-06,1086.01
2011-06-07,1088.416
2011-06-08,1072.308
2011-06-09,1072.127
2011-06-10,1041.242
2011-06-13,1044.309
2011-06-14,1059.477
2011-06-15,1036.031
2011-06-16,1020.433
2011-06-17,1039.122
2011-06-20,1033.618
2011-06-21,1046.976
2011-06-22,1036.158
2011-06-23,1008.272
2011-06-24,1009.296
2011-06-27,1020.665
2011-06-28,1021.546
2011-06-29,1040.381
2011-06-30,1047.465
2011-07-01,1049.063
2011-07-04,1066.358
2011-07-05,1052.869
2011-07-06,1041.97
2011-07-07,1059.684
2011-07-08,1037.779
2011-07-11,1002.846
2011-07-12,983.982
2011-07-13,996.178
2011-07-14,1001.927
2011-07-15,999.505
2011-07-18,984.978
2011-07-19,1004.494
2011-07-20,1017.778
2011-07-21,1037.09
2011-07-22,1055.201
2011-07-25,1053.097
2011-07-26,1060.471
2011-07-27,1044.984
2011-07-28,1041.549
2011-07-29,1023.105
2011-08-01,1001.771
2011-08-02,993.961
2011-08-03,970.156
2011-08-04,937.632
2011-08-05,929.139
2011-08-08,898.145
2011-08-09,916.837
2011-08-10,887.645
2011-08-11,915.989
2011-08-12,964.092
2011-08-15,977.331
2011-08-16,982.963
2011-08-17,992.765
2011-08-18,950.223
2011-08-19,941.44
2011-08-22,952.76
2011-08-23,955.326
2011-08-24,950.511
2011-08-25,945.459
2011-08-26,940.884
2011-08-29,961.376
2011-08-30,966.421
2011-08-31,983.921
2011-09-01,974.506
2011-09-02,963.902
2011-09-05,911.599
2011-09-06,920.23
2011-09-07,936.536
2011-09-08,944.104
2011-09-09,905.822
2011-09-12,872.874
2011-09-13,880.418
2011-09-14,886.481
2011-09-15,906.299
2011-09-16,923.401
2011-09-19,899.717
2011-09-20,923.739
2011-09-21,913.737
2011-09-22,861.002
2011-09-23,878.558
2011-09-26,888.581
2011-09-27,930.02
2011-09-28,920.629
2011-09-29,925.5
2011-09-30,906.858
2011-10-03,903.823
2011-10-04,887.979
2011-10-05,893.546
2011-10-06,903.222
2011-10-07,898.964
2011-10-10,920.915
2011-10-11,919.279
2011-10-12,935.724
2011-10-13,932.219
2011-10-14,955.618
2011-10-17,938.426
2011-10-18,929.259
2011-10-19,936.997
2011-10-20,928.355
2011-10-21,952.481
2011-10-24,961.104
2011-10-25,951.258
2011-10-26,941.616
2011-10-27,986.566
2011-10-28,982.207
2011-10-31,961.781
2011-11-01,930.911
2011-11-02,932.482
2011-11-03,942.579
2011-11-04,933.402
2011-11-07,937.118
2011-11-08,960.378
2011-11-09,952.275
2011-11-10,956.759
2011-11-11,991.817
2011-11-14,970.098
2011-11-15,957.129
2011-11-16,965.302
2011-11-17,956.965
2011-11-18,961.157
2011-11-21,936.79
2011-11-22,949.513
2011-11-23,935.699
2011-11-24,929.614
2011-11-25,929.815
2011-11-28,963.153
2011-11-29,962.821
2011-11-30,987.523
2011-12-01,983.146
2011-12-02,986.17
2011-12-05,1001.269
2011-12-06,984.395
2011-12-07,991.936
2011-12-08,979.382
2011-12-09,980.922
2011-12-12,961.839
2011-12-13,961.984
2011-12-14,939.471
2011-12-15,950.058
2011-12-16,944.858
2011-12-19,960.638
2011-12-20,975.093
2011-12-21,968.143
2011-12-22,975.445
2011-12-23,983.528
2011-12-26,983.528
2011-12-27,994.05
2011-12-28,985.2
2011-12-29,993.605
2011-12-30,1002.84
2012-01-02,1021.415
2012-01-03,1015.616
2012-01-04,989.594
2012-01-05,988.17
2012-01-06,972.378
2012-01-09,989.677
2012-01-10,1004.15
2012-01-11,992.395
2012-01-12,1004.056
2012-01-13,979.275
2012-01-16,995.702
2012-01-17,1004.7
2012-01-18,1014.936
2012-01-19,1024.79
2012-01-20,1023.117
2012-01-23,1026.588
2012-01-24,1011.325
2012-01-25,1016.935
2012-01-26,1038.695
2012-01-27,1025.631
2012-01-30,1018.007
2012-01-31,1014.083
2012-02-01,1042.183
2012-02-02,1048.114
2012-02-03,1067.94
2012-02-06,1060.915
2012-02-07,1075.567
2012-02-08,1073.223
2012-02-09,1076.286
2012-02-10,1058.948
2012-02-13,1074.557
2012-02-14,1067.924
2012-02-15,1067.483
2012-02-16,1070.87
2012-02-17,1082.185
2012-02-20,1093.79
2012-02-21,1087.765
2012-02-22,1083.979
2012-02-23,1091.394
2012-02-24,1099.113
2012-02-27,1094.188
2012-02-28,1104.71
2012-02-29,1110.43
2012-03-01,1119.932
2012-03-02,1103.489
2012-03-05,1108.826
2012-03-06,1077.603
2012-03-07,1092.439
2012-03-08,1140.521
2012-03-09,1135.033
2012-03-12,1148.87
2012-03-13,1159.808
2012-03-14,1160.981
2012-03-15,1160.746
2012-03-16,1177.539
2012-03-19,1184.523
2012-03-20,1175.794
2012-03-21,1180.629
2012-03-22,1175.767
2012-03-23,1177.907
2012-03-26,1192.952
2012-03-27,1191.377
2012-03-28,1177.403
2012-03-29,1166.746
2012-03-30,1187.945
2012-04-02,1196.973
2012-04-03,1205.758
2012-04-04,1155.992
2012-04-05,1145.161
2012-04-06,1145.161
2012-04-09,1145.819
2012-04-10,1142.005
2012-04-11,1155.747
2012-04-12,1175.107
2012-04-13,1153.307
2012-04-16,1167.791
2012-04-17,1185.107
2012-04-18,1191.902
2012-04-19,1183.669
2012-04-20,1187.754
2012-04-23,1159.867
2012-04-24,1176.091
2012-04-25,1186.783
2012-04-26,1194.174
2012-04-27,1200.769
2012-04-30,1190.98
2012-05-01,1190.035
2012-05-02,1204.25
2012-05-03,1222.635
2012-05-04,1201.897
2012-05-07,1219.494
2012-05-08,1185.268
2012-05-09,1174.661
2012-05-10,1181.165
2012-05-11,1189.148
2012-05-14,1163.531
2012-05-15,1150.909
2012-05-16,1145.975
2012-05-17,1140.02
2012-05-18,1115.573
2012-05-21,1122.281
2012-05-22,1138.992
2012-05-23,1105.866
2012-05-24,1126.335
2012-05-25,1125.635
2012-05-28,1117.419
2012-05-29,1138.513
2012-05-30,1115.4
2012-05-31,1113.288
2012-06-01,1081.544
2012-06-04,1086.914
2012-06-05,1086.964
2012-06-06,1109.054
2012-06-07,1109.507
2012-06-08,1113.48
2012-06-11,1115.397
2012-06-12,1124.886
2012-06-13,1146.865
2012-06-14,1155.852
2012-06-15,1154.25
2012-06-18,1150.83
2012-06-19,1167.848
2012-06-20,1151.047
2012-06-21,1148.315
2012-06-22,1135.411
2012-06-25,1145.749
2012-06-26,1160.195
2012-06-27,1177.514
2012-06-28,1181.15
2012-06-29,1251.211
2012-07-02,1267.248
2012-07-03,1273.507
2012-07-04,1264.284
2012-07-05,1249.329
2012-07-06,1237.499
2012-07-09,1228.806
2012-07-10,1249.135
2012-07-11,1234.968
2012-07-12,1226.142
2012-07-13,1234.48
2012-07-16,1235.773
2012-07-17,1232.864
2012-07-18,1251.431
2012-07-19,1276.041
2012-07-20,1248.366
2012-07-23,1222.535
2012-07-24,1222.775
2012-07-25,1223.421
2012-07-26,1277.697
2012-07-27,1292.616
2012-07-30,1293.644
2012-07-31,1266.932
2012-08-01,1288.828
2012-08-02,1263.245
2012-08-03,1303.764
2012-08-06,1307.672
2012-08-07,1318.746
2012-08-08,1309.873
2012-08-09,1305.269
2012-08-10,1296.435
2012-08-13,1292.946
2012-08-14,1291.578
2012-08-15,1292.124
2012-08-16,1298.199
2012-08-17,1296.047
2012-08-20,1305.449
2012-08-21,1313.944
2012-08-22,1301.617
2012-08-23,1297.262
2012-08-24,1310.865
2012-08-27,1321.055
2012-08-28,1331.877
2012-08-29,1332.256
2012-08-30,1323.739
2012-08-31,1340.16
2012-09-03,1370.97
2012-09-04,1357.174
2012-09-05,1365.804
2012-09-06,1400.15
2012-09-07,1390.55
2012-09-10,1359.385
2012-09-11,1370.575
2012-09-12,1356.078
2012-09-13,1356.15
2012-09-14,1385.827
2012-09-17,1385.382
2012-09-18,1388.869
2012-09-19,1396.174
2012-09-20,1402.699
2012-09-21,1409.254
2012-09-24,1396.131
2012-09-25,1410.588
2012-09-26,1397.555
2012-09-27,1383.762
2012-09-28,1374.017
2012-10-01,1390.153
2012-10-02,1413.4
2012-10-03,1414.712
2012-10-04,1423.681
2012-10-05,1453.262
2012-10-08,1435.043
2012-10-09,1412.614
2012-10-10,1396.623
2012-10-11,1399.691
2012-10-12,1397.92
2012-10-15,1395.569
2012-10-16,1419.825
2012-10-17,1428.28
2012-10-18,1405.196
2012-10-19,1392.88
2012-10-22,1395.362
2012-10-23,1381.632
2012-10-24,1387.646
2012-10-25,1380.458
2012-10-26,1381.375
2012-10-29,1378.378
2012-10-30,1392.839
2012-10-31,1359.742
2012-11-01,1357.57
2012-11-02,1361.448
2012-11-05,1340.85
2012-11-06,1358.331
2012-11-07,1334.672
2012-11-08,1332.329
2012-11-09,1343.287
2012-11-12,1343.679
2012-11-13,1361.469
2012-11-14,1340.268
2012-11-15,1342.145
2012-11-16,1328.677
2012-11-19,1373.765
2012-11-20,1386.815
2012-11-21,1371.791
2012-11-22,1390.45
2012-11-23,1396.836
2012-11-26,1396.072
2012-11-27,1387.859
2012-11-28,1377.862
2012-11-29,1396.688
2012-11-30,1412.313
2012-12-03,1429.139
2012-12-04,1424.149
2012-12-05,1408.974
2012-12-06,1409.102
2012-12-07,1409.778
2012-12-10,1417.146
2012-12-11,1432.252
2012-12-12,1420.44
2012-12-13,1420.038
2012-12-14,1428.893
2012-12-17,1420.698
2012-12-18,1436.124
2012-12-19,1455.16
2012-12-20,1451.724
2012-12-21,1434.025
2012-12-24,1426.808
2012-12-25,1426.808
2012-12-26,1429.728
2012-12-27,1434.88
2012-12-28,1421.845
2012-12-31,1419.671
2013-01-01,1419.671
2013-01-02,1456.925
2013-01-03,1426.08
2013-01-04,1435.99
2013-01-07,1429.23
2013-01-08,1408.526
2013-01-09,1389.966
2013-01-10,1413.153
2013-01-11,1433.968
2013-01-14,1428.117
2013-01-15,1449.758
2013-01-16,1454.251
2013-01-17,1449.317
2013-01-18,1454.48
2013-01-21,1455.681
2013-01-22,1466.326
2013-01-23,1459.643
2013-01-24,1472.756
2013-01-25,1494.66
2013-01-28,1493.904
2013-01-29,1508.407
2013-01-30,1517.188
2013-01-31,1428.495
2013-02-01,1489.563
2013-02-04,1446.224
2013-02-05,1443.757
2013-02-06,1434.239
2013-02-07,1416.097
2013-02-08,1410.646
2013-02-11,1405.972
2013-02-12,1436.142
2013-02-13,1442.962
2013-02-14,1497.143
2013-02-15,1500.918
2013-02-18,1480.777
2013-02-19,1498.2
2013-02-20,1511.436
2013-02-21,1479.805
2013-02-22,1496.205
2013-02-25,1502.464
2013-02-26,1469.48
2013-02-27,1493.155
2013-02-28,1510.976
2013-03-01,1505.927
2013-03-04,1505.182
2013-03-05,1522.581
2013-03-06,1520.537
2013-03-07,1535.575
2013-03-08,1545.842
2013-03-11,1553.086
2013-03-12,1540.364
2013-03-13,1533.962
2013-03-14,1547.686
2013-03-15,1540.85
2013-03-18,1542.564
2013-03-19,1521.68
2013-03-20,1539.941
2013-03-21,1534.867
2013-03-22,1555.256
2013-03-25,1547.192
2013-03-26,1558.216
2013-03-27,1541.0
2013-03-28,1567.11
2013-03-29,1567.11
2013-04-01,1567.842
2013-04-02,1589.978
2013-04-03,1568.801
2013-04-04,1552.772
2013-04-05,1545.444
2013-04-08,1562.451
2013-04-09,1555.767
2013-04-10,1600.103
2013-04-11,1598.368
2013-04-12,1578.046
2013-04-15,1568.278
2013-04-16,1561.881
2013-04-17,1530.092
2013-04-18,1537.419
2013-04-19,1558.889
2013-04-22,1561.566
2013-04-23,1582.497
2013-04-24,1574.12
2013-04-25,1563.589
2013-04-26,1524.059
2013-04-29,1554.444
2013-04-30,1549.078
2013-05-01,1550.136
2013-05-02,1549.418
2013-05-03,1563.212
2013-05-06,1561.802
2013-05-07,1567.127
2013-05-08,1595.973
2013-05-09,1581.033
2013-05-10,1574.021
2013-05-13,1580.6
2013-05-14,1594.447
2013-05-15,1583.489
2013-05-16,1582.224
2013-05-17,1562.41
2013-05-20,1561.21
2013-05-21,1559.943
2013-05-22,1563.166
2013-05-23,1547.566
2013-05-24,1556.638
2013-05-27,1569.847
2013-05-28,1566.952
2013-05-29,1540.882
2013-05-30,1545.357
2013-05-31,1510.458
2013-06-03,1502.277
2013-06-04,1516.593
2013-06-05,1490.167
2013-06-06,1508.114
2013-06-07,1541.951
2013-06-10,1529.115
2013-06-11,1518.221
2013-06-12,1517.059
2013-06-13,1511.423
2013-06-14,1535.227
2013-06-17,1545.086
2013-06-18,1533.503
2013-06-19,1530.334
2013-06-20,1442.83
2013-06-21,1434.109
2013-06-24,1396.997
2013-06-25,1420.672
2013-06-26,1449.781
2013-06-27,1461.103
2013-06-28,1444.069
2013-07-01,1458.299
2013-07-02,1449.858
2013-07-03,1419.215
2013-07-04,1462.688
2013-07-05,1424.463
2013-07-08,1457.211
2013-07-09,1463.674
2013-07-10,1478.464
2013-07-11,1512.248
2013-07-12,1498.96
2013-07-15,1504.62
2013-07-16,1492.809
2013-07-17,1491.061
2013-07-18,1483.995
2013-07-19,1482.69
2013-07-22,1479.895
2013-07-23,1466.984
2013-07-24,1487.9
2013-07-25,1467.269
2013-07-26,1469.285
2013-07-29,1467.43
2013-07-30,1480.231
2013-07-31,1552.298
2013-08-01,1575.889
2013-08-02,1597.932
2013-08-05,1598.649
2013-08-06,1604.861
2013-08-07,1607.826
2013-08-08,1639.993
2013-08-09,1635.081
2013-08-12,1638.265
2013-08-13,1641.558
2013-08-14,1635.504
2013-08-15,1617.859
2013-08-16,1630.12
2013-08-19,1616.568
2013-08-20,1607.061
2013-08-21,1597.52
2013-08-22,1597.365
2013-08-23,1614.701
2013-08-26,1603.64
2013-08-27,1572.48
2013-08-28,1551.31
2013-08-29,1550.516
2013-08-30,1528.2
2013-09-02,1560.1
2013-09-03,1552.583
2013-09-04,1560.571
2013-09-05,1556.812
2013-09-06,1575.081
2013-09-09,1571.921
2013-09-10,1594.332
2013-09-11,1603.689
2013-09-12,1597.832
2013-09-13,1609.668
2013-09-16,1637.005
2013-09-17,1633.681
2013-09-18,1647.072
2013-09-19,1688.993
2013-09-20,1659.685
2013-09-23,1645.942
2013-09-24,1637.234
2013-09-25,1639.429
2013-09-26,1644.202
2013-09-27,1640.648
2013-09-30,1638.429
2013-10-01,1631.642
2013-10-02,1627.102
2013-10-03,1623.195
2013-10-04,1631.333
2013-10-07,1618.129
2013-10-08,1604.111
2013-10-09,1591.433
2013-10-10,1618.7
2013-10-11,1626.834
2013-10-14,1630.342
2013-10-15,1644.343
2013-10-16,1649.462
2013-10-17,1679.177
2013-10-18,1704.571
2013-10-21,1703.616
2013-10-22,1731.205
2013-10-23,1714.864
2013-10-24,1720.344
2013-10-25,1725.604
2013-10-28,1722.712
2013-10-29,1728.449
2013-10-30,1709.553
2013-10-31,1721.419
2013-11-01,1689.846
2013-11-04,1698.808
2013-11-05,1692.534
2013-11-06,1719.861
2013-11-07,1694.655
2013-11-08,1680.661
2013-11-11,1720.239
2013-11-12,1711.512
2013-11-13,1699.163
2013-11-14,1727.953
2013-11-15,1726.988
2013-11-18,1732.866
2013-11-19,1720.602
2013-11-20,1712.041
2013-11-21,1700.24
2013-11-22,1696.023
2013-11-25,1711.856
2013-11-26,1703.04
2013-11-27,1709.34
2013-11-28,1704.436
2013-11-29,1707.168
2013-12-02,1697.395
2013-12-03,1681.214
2013-12-04,1672.024
2013-12-05,1674.113
2013-12-06,1698.965
2013-12-09,1698.558
2013-12-10,1697.044
2013-12-11,1689.97
2013-12-12,1674.967
2013-12-13,1663.412
2013-12-16,1699.058
2013-12-17,1686.65
2013-12-18,1708.722
2013-12-19,1721.245
2013-12-20,1732.75
2013-12-23,1740.45
2013-12-24,1739.062
2013-12-25,1739.062
2013-12-26,1742.307
2013-12-27,1779.545
2013-12-30,1775.894
2013-12-31,1781.334
2014-01-01,1781.334
2014-01-02,1735.879
2014-01-03,1746.73
2014-01-06,1725.634
2014-01-07,1741.513
2014-01-08,1743.094
2014-01-09,1739.716
2014-01-10,1746.295
2014-01-13,1734.323
2014-01-14,1723.761
2014-01-15,1714.829
2014-01-16,1725.927
2014-01-17,1709.078
2014-01-20,1723.003
2014-01-21,1726.573
2014-01-22,1729.954
2014-01-23,1722.454
2014-01-24,1670.913
2014-01-27,1662.545
2014-01-28,1666.633
2014-01-29,1654.509
2014-01-30,1638.08
2014-01-31,1633.004
2014-02-03,1612.045
2014-02-04,1605.817
2014-02-05,1607.254
2014-02-06,1640.532
2014-02-07,1655.974
2014-02-10,1661.727
2014-02-11,1695.614
2014-02-12,1698.124
2014-02-13,1703.543
2014-02-14,1720.751
2014-02-17,1733.489
2014-02-18,1730.718
2014-02-19,1738.485
2014-02-20,1729.268
2014-02-21,1736.407
2014-02-24,1749.137
2014-02-25,1742.033
2014-02-26,1772.579
2014-02-27,1768.337
2014-02-28,1792.006
2014-03-03,1748.306
2014-03-04,1781.234
2014-03-05,1772.377
2014-03-06,1792.41
2014-03-07,1773.882
2014-03-10,1773.535
2014-03-11,1776.39
2014-03-12,1758.029
2014-03-13,1748.181
2014-03-14,1735.514
2014-03-17,1742.766
2014-03-18,1755.517
2014-03-19,1748.562
2014-03-20,1739.255
2014-03-21,1761.093
2014-03-24,1745.984
2014-03-25,1763.816
2014-03-26,1781.867
2014-03-27,1786.161
2014-03-28,1812.453
2014-03-31,1798.019
2014-04-01,1818.097
2014-04-02,1821.824
2014-04-03,1817.093
2014-04-04,1820.126
2014-04-07,1804.651
2014-04-08,1806.046
2014-04-09,1814.182
2014-04-10,1813.745
2014-04-11,1794.581
2014-04-14,1813.658
2014-04-15,1809.713
2014-04-16,1838.355
2014-04-17,1838.311
2014-04-18,1838.311
2014-04-21,1834.126
2014-04-22,1854.871
2014-04-23,1845.496
2014-04-24,1852.761
2014-04-25,1846.019
2014-04-28,1868.325
2014-04-29,1879.091
2014-04-30,1848.526
2014-05-01,1848.526
2014-05-02,1835.756
2014-05-05,1848.344
2014-05-06,1849.968
2014-05-07,1862.806
2014-05-08,1887.708
2014-05-09,1865.844
2014-05-12,1883.378
2014-05-13,1870.53
2014-05-14,1868.727
2014-05-15,1855.444
2014-05-16,1866.752
2014-05-19,1865.71
2014-05-20,1865.562
2014-05-21,1869.676
2014-05-22,1875.513
2014-05-23,1868.396
2014-05-26,1886.712
2014-05-27,1878.723
2014-05-28,1872.467
2014-05-29,1871.909
2014-05-30,1872.23
2014-06-02,1867.098
2014-06-03,1861.436
2014-06-04,1865.015
2014-06-05,1867.381
2014-06-06,1877.202
2014-06-09,1876.125
2014-06-10,1897.777
2014-06-11,1894.124
2014-06-12,1889.712
2014-06-13,1873.746
2014-06-16,1872.429
2014-06-17,1883.942
2014-06-18,1883.346
2014-06-19,1917.164
2014-06-20,1923.855
2014-06-23,1909.934
2014-06-24,1902.457
2014-06-25,1901.211
2014-06-26,1892.572
2014-06-27,1899.062
2014-06-30,1907.551
2014-07-01,1920.133
2014-07-02,1918.02
2014-07-03,1934.825
2014-07-04,1919.135
2014-07-07,1912.161
2014-07-08,1897.349
2014-07-09,1906.0
2014-07-10,1880.851
2014-07-11,1870.784
2014-07-14,1890.249
2014-07-15,1873.671
2014-07-16,1890.366
2014-07-17,1864.076
2014-07-18,1869.855
2014-07-21,1860.072
2014-07-22,1884.272
2014-07-23,1887.356
2014-07-24,1894.83
2014-07-25,1870.38
2014-07-28,1859.252
2014-07-29,1862.812
2014-07-30,1855.811
2014-07-31,1836.936
2014-08-01,1815.325
2014-08-04,1820.801
2014-08-05,1825.187
2014-08-06,1815.931
2014-08-07,1808.158
2014-08-08,1802.256
2014-08-11,1833.152
2014-08-12,1823.989
2014-08-13,1841.396
2014-08-14,1848.406
2014-08-15,1850.755
2014-08-18,1874.671
2014-08-19,1879.301
2014-08-20,1871.666
2014-08-21,1884.35
2014-08-22,1871.384
2014-08-25,1891.639
2014-08-26,1904.346
2014-08-27,1902.758
2014-08-28,1886.143
2014-08-29,1884.953
2014-09-01,1881.576
2014-09-02,1878.075
2014-09-03,1887.218
2014-09-04,1901.323
2014-09-05,1886.486
2014-09-08,1873.266
2014-09-09,1863.555
2014-09-10,1863.371
2014-09-11,1865.853
2014-09-12,1855.759
2014-09-15,1885.402
2014-09-16,1876.862
2014-09-17,1883.268
2014-09-18,1896.94
2014-09-19,1891.615
2014-09-22,1885.201
2014-09-23,1876.826
2014-09-24,1878.383
2014-09-25,1861.062
2014-09-26,1850.244
2014-09-29,1838.542
2014-09-30,1843.431
2014-10-01,1806.422
2014-10-02,1774.833
2014-10-03,1777.137
2014-10-06,1797.737
2014-10-07,1768.426
2014-10-08,1759.863
2014-10-09,1765.558
2014-10-10,1741.86
2014-10-13,1742.836
2014-10-14,1744.686
2014-10-15,1698.514
2014-10-16,1697.523
2014-10-17,1744.694
2014-10-20,1743.764
2014-10-21,1773.17
2014-10-22,1771.577
2014-10-23,1776.104
2014-10-24,1775.454
2014-10-27,1768.547
2014-10-28,1799.405
2014-10-29,1806.357
2014-10-30,1787.522
2014-10-31,1792.53
2014-11-03,1777.796
2014-11-04,1770.04
2014-11-05,1786.407
2014-11-06,1787.015
2014-11-07,1772.195
2014-11-10,1792.01
2014-11-11,1799.06
2014-11-12,1785.127
2014-11-13,1806.209
2014-11-14,1800.666
2014-11-17,1805.498
2014-11-18,1823.894
2014-11-19,1834.427
2014-11-20,1837.159
2014-11-21,1858.052
2014-11-24,1866.011
2014-11-25,1872.87
2014-11-26,1875.295
2014-11-27,1885.766
2014-11-28,1897.811
2014-12-01,1882.38
2014-12-02,1865.695
2014-12-03,1857.617
2014-12-04,1857.306
2014-12-05,1884.288
2014-12-08,1875.311
2014-12-09,1851.897
2014-12-10,1857.948
2014-12-11,1852.244
2014-12-12,1813.185
2014-12-15,1786.478
2014-12-16,1817.636
2014-12-17,1798.464
2014-12-18,1847.233
2014-12-19,1863.952
2014-12-22,1867.323
2014-12-23,1874.07
2014-12-24,1867.973
2014-12-25,1867.973
2014-12-26,1865.061
2014-12-29,1873.975
2014-12-30,1840.969
2014-12-31,1846.815
2015-01-01,1846.815
2015-01-02,1823.83
2015-01-05,1772.412
2015-01-06,1749.729
2015-01-07,1754.311
2015-01-08,1825.311
2015-01-09,1804.013
2015-01-12,1822.564
2015-01-13,1842.192
2015-01-14,1823.266
2015-01-15,1833.387
2015-01-16,1849.933
2015-01-19,1882.371
2015-01-20,1870.808
2015-01-21,1895.367
2015-01-22,1889.089
2015-01-23,1906.58
2015-01-26,1917.728
2015-01-27,1926.648
2015-01-28,1930.256
2015-01-29,1940.258
2015-01-30,1927.23
2015-02-02,1940.855
2015-02-03,1967.032
2015-02-04,1969.431
2015-02-05,1966.962
2015-02-06,1936.812
2015-02-09,1913.562
2015-02-10,1927.299
2015-02-11,1927.224
2015-02-12,1950.021
2015-02-13,1945.198
2015-02-16,1939.461
2015-02-17,1959.262
2015-02-18,1951.754
2015-02-19,1981.0
2015-02-20,1972.039
2015-02-23,1999.888
2015-02-24,2007.092
2015-02-25,2003.133
2015-02-26,2024.008
2015-02-27,2025.841
2015-03-02,2024.72
2015-03-03,2001.175
2015-03-04,2005.429
2015-03-05,2019.107
2015-03-06,1988.897
2015-03-09,1970.027
2015-03-10,1906.665
2015-03-11,1935.255
