Date,BELGIUM IMI GROWTH IMI (Large+Mid+Small Cap)
2015-03-06,2078.899
2015-03-09,2059.175
2015-03-10,1992.946
2015-03-11,2022.83
2015-03-12,2026.082
2015-03-13,2016.17
2015-03-16,2039.94
2015-03-17,2023.972
2015-03-18,2018.037
2015-03-19,2021.405
2015-03-20,2061.906
2015-03-23,2079.733
2015-03-24,2069.708
2015-03-25,2069.421
2015-03-26,2044.774
2015-03-27,2048.144
2015-03-30,2076.633
2015-03-31,2044.433
2015-04-01,2057.297
2015-04-02,2101.374
2015-04-03,2101.374
2015-04-06,2130.531
2015-04-07,2125.532
2015-04-08,2094.666
2015-04-09,2102.951
2015-04-10,2107.934
2015-04-13,2102.218
2015-04-14,2112.701
2015-04-15,2095.299
2015-04-16,2086.875
2015-04-17,2066.955
2015-04-20,2077.04
2015-04-21,2076.823
2015-04-22,2063.046
2015-04-23,2067.428
2015-04-24,2090.134
2015-04-27,2126.213
2015-04-28,2114.896
2015-04-29,2082.143
2015-04-30,2088.941
2015-05-01,2092.111
2015-05-04,2082.802
2015-05-05,2052.9
2015-05-06,2092.234
2015-05-07,2075.063
2015-05-08,2121.502
2015-05-11,2112.024
2015-05-12,2105.581
2015-05-13,2116.651
2015-05-14,2149.346
2015-05-15,2153.834
2015-05-18,2150.682
2015-05-19,2153.315
2015-05-20,2153.611
2015-05-21,2162.385
2015-05-22,2142.389
2015-05-25,2139.398
2015-05-26,2097.62
2015-05-27,2124.234
2015-05-28,2135.056
2015-05-29,2107.216
2015-06-01,2092.814
2015-06-02,2132.614
2015-06-03,2164.348
2015-06-04,2146.064
2015-06-05,2092.166
2015-06-08,2109.656
2015-06-09,2110.741
2015-06-10,2152.568
2015-06-11,2156.471
2015-06-12,2137.278
2015-06-15,2101.888
2015-06-16,2118.502
2015-06-17,2106.771
2015-06-18,2140.939
2015-06-19,2143.223
2015-06-22,2207.284
2015-06-23,2198.76
2015-06-24,2206.825
2015-06-25,2202.387
2015-06-26,2191.427
2015-06-29,2130.762
2015-06-30,2101.871
2015-07-01,2147.932
2015-07-02,2129.808
2015-07-03,2106.584
2015-07-06,2073.568
2015-07-07,2025.168
2015-07-08,2070.154
2015-07-09,2119.147
2015-07-10,2196.515
2015-07-13,2205.61
2015-07-14,2208.633
2015-07-15,2221.101
2015-07-16,2239.867
2015-07-17,2233.656
2015-07-20,2246.528
2015-07-21,2229.988
2015-07-22,2220.372
2015-07-23,2223.492
2015-07-24,2198.082
2015-07-27,2167.464
2015-07-28,2178.436
2015-07-29,2186.693
2015-07-30,2111.336
2015-07-31,2139.841
2015-08-03,2162.909
2015-08-04,2144.573
2015-08-05,2154.62
2015-08-06,2167.865
2015-08-07,2142.142
2015-08-10,2164.271
2015-08-11,2148.449
2015-08-12,2103.888
2015-08-13,2117.559
2015-08-14,2089.682
2015-08-17,2073.497
2015-08-18,2082.39
2015-08-19,2054.024
2015-08-20,2022.671
2015-08-21,1970.378
2015-08-24,1915.239
2015-08-25,1972.755
2015-08-26,1941.426
2015-08-27,1974.702
2015-08-28,1983.516
2015-08-31,1980.048
2015-09-01,1941.734
2015-09-02,1955.584
2015-09-03,1960.522
2015-09-04,1930.292
2015-09-07,1941.926
2015-09-08,1955.974
2015-09-09,1986.837
2015-09-10,1967.619
2015-09-11,1958.409
2015-09-14,1948.915
2015-09-15,1955.229
2015-09-16,2037.918
2015-09-17,2039.777
2015-09-18,2013.314
2015-09-21,1992.946
2015-09-22,1926.694
2015-09-23,1943.518
2015-09-24,1926.699
2015-09-25,1953.762
2015-09-28,1932.459
2015-09-29,1889.82
2015-09-30,1907.852
2015-10-01,1908.135
2015-10-02,1938.614
2015-10-05,1978.058
2015-10-06,1988.052
2015-10-07,1980.867
2015-10-08,1969.024
2015-10-09,1991.33
2015-10-12,1987.861
2015-10-13,2007.271
2015-10-14,2019.656
2015-10-15,2025.864
2015-10-16,2034.501
2015-10-19,2040.348
2015-10-20,2042.469
2015-10-21,2026.579
2015-10-22,2029.232
2015-10-23,2046.813
2015-10-26,2046.611
2015-10-27,2045.293
2015-10-28,2084.681
2015-10-29,2064.87
2015-10-30,2100.457
2015-11-02,2104.128
2015-11-03,2081.9
2015-11-04,2074.898
2015-11-05,2082.056
2015-11-06,2094.376
2015-11-09,2080.542
2015-11-10,2074.456
2015-11-11,2115.892
2015-11-12,2110.984
2015-11-13,2103.266
2015-11-16,2130.422
2015-11-17,2166.699
2015-11-18,2159.824
2015-11-19,2164.236
2015-11-20,2167.653
2015-11-23,2166.605
2015-11-24,2174.312
2015-11-25,2195.415
2015-11-26,2227.523
2015-11-27,2221.365
2015-11-30,2209.521
2015-12-01,2201.53
2015-12-02,2205.182
2015-12-03,2191.366
2015-12-04,2186.814
2015-12-07,2218.483
2015-12-08,2196.578
2015-12-09,2193.662
2015-12-10,2182.984
2015-12-11,2138.22
2015-12-14,2111.711
2015-12-15,2131.859
2015-12-16,2151.468
2015-12-17,2177.711
2015-12-18,2158.932
2015-12-21,2143.238
2015-12-22,2146.146
2015-12-23,2173.83
2015-12-24,2190.131
2015-12-25,2190.131
2015-12-28,2191.942
2015-12-29,2219.129
2015-12-30,2205.519
2015-12-31,2169.644
2016-01-01,2169.644
2016-01-04,2120.916
2016-01-05,2129.254
2016-01-06,2106.874
2016-01-07,2087.767
2016-01-08,2051.212
2016-01-11,2066.558
2016-01-12,2055.758
2016-01-13,2067.042
2016-01-14,2011.337
2016-01-15,2023.757
2016-01-18,2015.976
2016-01-19,2063.058
2016-01-20,1986.649
2016-01-21,2010.086
2016-01-22,2080.334
2016-01-25,2100.641
2016-01-26,2118.903
2016-01-27,2134.363
2016-01-28,2105.779
2016-01-29,2141.004
2016-02-01,2164.406
2016-02-02,2154.687
2016-02-03,2124.941
2016-02-04,2107.144
2016-02-05,2056.213
2016-02-08,1969.756
2016-02-09,2002.172
2016-02-10,2004.876
2016-02-11,1975.255
2016-02-12,1993.602
2016-02-15,2030.373
2016-02-16,2021.469
2016-02-17,2057.103
2016-02-18,2049.765
2016-02-19,2038.47
2016-02-22,2042.163
2016-02-23,2033.635
2016-02-24,1991.012
2016-02-25,1976.111
2016-02-26,1959.48
2016-02-29,1964.374
2016-03-01,1984.134
2016-03-02,1969.919
2016-03-03,1978.507
2016-03-04,2024.234
2016-03-07,2013.26
2016-03-08,2000.305
2016-03-09,2014.525
2016-03-10,2009.668
2016-03-11,2038.252
2016-03-14,2041.629
2016-03-15,2029.382
2016-03-16,2017.293
2016-03-17,2053.667
2016-03-18,2091.363
2016-03-21,2095.138
2016-03-22,2107.438
2016-03-23,2111.831
2016-03-24,2078.77
2016-03-25,2078.77
2016-03-28,2088.36
2016-03-29,2109.103
2016-03-30,2166.017
2016-03-31,2140.122
2016-04-01,2129.748
2016-04-04,2162.466
2016-04-05,2129.248
2016-04-06,2126.957
2016-04-07,2112.497
2016-04-08,2115.125
2016-04-11,2108.588
2016-04-12,2095.748
2016-04-13,2113.921
2016-04-14,2136.04
2016-04-15,2168.495
2016-04-18,2181.549
2016-04-19,2236.139
2016-04-20,2236.301
2016-04-21,2200.317
2016-04-22,2178.575
2016-04-25,2193.973
2016-04-26,2177.614
2016-04-27,2181.648
2016-04-28,2172.611
2016-04-29,2154.178
2016-05-02,2186.454
2016-05-03,2172.525
2016-05-04,2137.443
2016-05-05,2161.029
2016-05-06,2166.322
2016-05-09,2190.542
2016-05-10,2210.815
2016-05-11,2205.654
2016-05-12,2192.618
2016-05-13,2187.014
2016-05-16,2182.294
2016-05-17,2168.77
2016-05-18,2151.348
2016-05-19,2120.118
2016-05-20,2145.432
2016-05-23,2132.902
2016-05-24,2162.233
2016-05-25,2194.725
2016-05-26,2209.082
2016-05-27,2199.514
2016-05-30,2210.619
2016-05-31,2202.774
2016-06-01,2222.336
2016-06-02,2225.916
2016-06-03,2240.299
2016-06-06,2265.621
2016-06-07,2284.971
2016-06-08,2284.4
2016-06-09,2257.236
2016-06-10,2206.34
2016-06-13,2163.149
2016-06-14,2118.47
2016-06-15,2158.271
2016-06-16,2131.435
2016-06-17,2143.317
2016-06-20,2215.992
2016-06-21,2222.999
2016-06-22,2224.384
2016-06-23,2238.891
2016-06-24,2124.808
2016-06-27,2068.154
2016-06-28,2104.619
2016-06-29,2188.186
2016-06-30,2239.394
2016-07-01,2258.76
2016-07-04,2243.969
2016-07-05,2211.777
2016-07-06,2186.988
2016-07-07,2201.75
2016-07-08,2203.525
2016-07-11,2210.098
2016-07-12,2217.362
2016-07-13,2215.865
2016-07-14,2197.475
2016-07-15,2180.175
2016-07-18,2180.602
2016-07-19,2172.581
2016-07-20,2168.988
2016-07-21,2172.536
2016-07-22,2183.425
2016-07-25,2191.548
2016-07-26,2208.551
2016-07-27,2173.503
2016-07-28,2151.591
2016-07-29,2245.851
2016-08-01,2208.771
2016-08-02,2181.954
2016-08-03,2168.002
2016-08-04,2175.226
2016-08-05,2174.003
2016-08-08,2153.835
2016-08-09,2164.531
2016-08-10,2162.841
2016-08-11,2187.327
2016-08-12,2205.924
2016-08-15,2227.37
2016-08-16,2209.335
2016-08-17,2208.427
2016-08-18,2225.005
2016-08-19,2222.389
2016-08-22,2216.941
2016-08-23,2236.937
2016-08-24,2219.003
2016-08-25,2218.281
2016-08-26,2233.263
2016-08-29,2212.562
2016-08-30,2208.803
2016-08-31,2179.381
2016-09-01,2190.757
2016-09-02,2229.999
2016-09-05,2227.005
2016-09-06,2244.55
2016-09-07,2254.496
2016-09-08,2239.292
2016-09-09,2199.184
2016-09-12,2188.18
2016-09-13,2172.424
2016-09-14,2174.059
2016-09-15,2207.54
2016-09-16,2196.112
2016-09-19,2221.499
2016-09-20,2232.985
2016-09-21,2229.49
2016-09-22,2299.266
2016-09-23,2296.321
2016-09-26,2294.534
2016-09-27,2298.415
2016-09-28,2319.29
2016-09-29,2289.32
2016-09-30,2290.375
2016-10-03,2268.521
2016-10-04,2271.75
2016-10-05,2265.145
2016-10-06,2237.303
2016-10-07,2223.34
2016-10-10,2250.709
2016-10-11,2241.749
2016-10-12,2217.352
2016-10-13,2210.833
2016-10-14,2249.652
2016-10-17,2234.297
2016-10-18,2236.923
2016-10-19,2249.735
2016-10-20,2232.145
2016-10-21,2221.803
2016-10-24,2191.099
2016-10-25,2166.156
2016-10-26,2141.458
2016-10-27,2152.032
2016-10-28,2076.698
2016-10-31,2041.862
2016-11-01,2051.282
2016-11-02,2041.476
2016-11-03,2010.233
2016-11-04,2013.103
2016-11-07,2005.206
2016-11-08,2029.905
2016-11-09,2009.952
2016-11-10,1938.372
2016-11-11,1940.461
2016-11-14,1890.854
2016-11-15,1893.451
2016-11-16,1899.776
2016-11-17,1905.195
2016-11-18,1861.036
2016-11-21,1881.893
2016-11-22,1878.728
2016-11-23,1876.505
2016-11-24,1879.55
2016-11-25,1915.307
2016-11-28,1913.315
2016-11-29,1920.763
2016-11-30,1905.572
2016-12-01,1841.621
2016-12-02,1857.327
2016-12-05,1893.83
2016-12-06,1908.613
2016-12-07,1918.169
2016-12-08,1890.78
2016-12-09,1887.986
2016-12-12,1889.531
2016-12-13,1925.711
2016-12-14,1901.421
2016-12-15,1852.961
2016-12-16,1877.714
2016-12-19,1883.897
2016-12-20,1890.06
2016-12-21,1896.593
2016-12-22,1897.304
2016-12-23,1904.286
2016-12-26,1904.286
2016-12-27,1911.928
2016-12-28,1907.718
2016-12-29,1928.36
2016-12-30,1944.383
2017-01-02,1953.687
2017-01-03,1914.888
2017-01-04,1939.713
2017-01-05,1975.265
2017-01-06,1965.471
2017-01-09,1953.112
2017-01-10,1961.618
2017-01-11,1933.941
2017-01-12,1950.575
2017-01-13,1961.243
2017-01-16,1941.821
2017-01-17,1954.498
2017-01-18,1957.155
2017-01-19,1935.015
2017-01-20,1944.863
2017-01-23,1952.85
2017-01-24,1950.392
2017-01-25,1958.563
2017-01-26,1937.044
2017-01-27,1948.338
2017-01-30,1934.281
2017-01-31,1928.831
2017-02-01,1936.506
2017-02-02,1955.839
2017-02-03,1964.295
2017-02-06,1944.87
2017-02-07,1954.025
2017-02-08,1966.71
2017-02-09,1978.087
2017-02-10,1965.453
2017-02-13,1975.124
2017-02-14,1974.26
2017-02-15,1979.517
2017-02-16,2003.906
2017-02-17,2001.617
2017-02-20,2007.443
2017-02-21,2009.889
2017-02-22,2007.13
2017-02-23,2007.55
2017-02-24,1995.254
2017-02-27,2006.965
2017-02-28,2014.438
2017-03-01,2020.658
2017-03-02,1979.187
2017-03-03,2000.658
2017-03-06,1996.661
2017-03-07,1994.012
2017-03-08,1978.797
2017-03-09,1989.044
2017-03-10,2012.392
2017-03-13,2019.087
2017-03-14,2016.347
2017-03-15,2015.205
2017-03-16,2065.642
2017-03-17,2096.951
2017-03-20,2091.413
2017-03-21,2081.925
2017-03-22,2068.596
2017-03-23,2075.831
2017-03-24,2067.995
2017-03-27,2082.384
2017-03-28,2089.757
2017-03-29,2069.267
2017-03-30,2073.85
2017-03-31,2067.067
2017-04-03,2064.654
2017-04-04,2075.27
2017-04-05,2070.121
2017-04-06,2069.384
2017-04-07,2062.027
2017-04-10,2068.295
2017-04-11,2057.178
2017-04-12,2060.48
2017-04-13,2057.674
2017-04-14,2057.674
2017-04-17,2065.13
2017-04-18,2062.126
2017-04-19,2062.71
2017-04-20,2052.524
2017-04-21,2034.99
2017-04-24,2104.931
2017-04-25,2129.844
2017-04-26,2116.221
2017-04-27,2108.776
2017-04-28,2117.523
2017-05-01,2122.968
2017-05-02,2147.672
2017-05-03,2161.175
2017-05-04,2251.86
2017-05-05,2265.366
2017-05-08,2252.874
2017-05-09,2252.22
2017-05-10,2248.864
2017-05-11,2244.946
2017-05-12,2264.433
2017-05-15,2270.51
2017-05-16,2291.317
2017-05-17,2285.437
2017-05-18,2220.345
2017-05-19,2261.829
2017-05-22,2232.989
2017-05-23,2234.271
2017-05-24,2222.065
2017-05-25,2225.107
2017-05-26,2223.137
2017-05-29,2217.841
2017-05-30,2208.508
2017-05-31,2217.704
2017-06-01,2223.552
2017-06-02,2251.849
2017-06-05,2239.254
2017-06-06,2234.903
2017-06-07,2224.925
2017-06-08,2181.114
2017-06-09,2176.194
2017-06-12,2162.019
2017-06-13,2171.76
2017-06-14,2184.518
2017-06-15,2156.238
2017-06-16,2173.615
2017-06-19,2180.379
2017-06-20,2179.278
2017-06-21,2168.767
2017-06-22,2172.0
2017-06-23,2159.14
2017-06-26,2178.172
2017-06-27,2170.975
2017-06-28,2173.193
2017-06-29,2135.293
2017-06-30,2123.34
2017-07-03,2124.602
2017-07-04,2122.287
2017-07-05,2113.0
2017-07-06,2105.702
2017-07-07,2123.659
2017-07-10,2137.029
2017-07-11,2114.181
2017-07-12,2153.407
2017-07-13,2165.779
2017-07-14,2182.677
2017-07-17,2195.648
2017-07-18,2199.407
2017-07-19,2197.321
2017-07-20,2219.298
2017-07-21,2208.781
2017-07-24,2191.874
2017-07-25,2198.272
2017-07-26,2224.192
2017-07-27,2314.381
2017-07-28,2296.371
2017-07-31,2287.961
2017-08-01,2283.944
2017-08-02,2278.874
2017-08-03,2300.008
2017-08-04,2288.773
2017-08-07,2285.581
2017-08-08,2274.414
2017-08-09,2243.847
2017-08-10,2235.517
2017-08-11,2216.842
2017-08-14,2237.655
2017-08-15,2230.533
2017-08-16,2243.548
2017-08-17,2253.925
2017-08-18,2229.52
2017-08-21,2236.959
2017-08-22,2241.564
2017-08-23,2226.329
2017-08-24,2220.8
2017-08-25,2235.065
2017-08-28,2226.87
2017-08-29,2234.109
2017-08-30,2246.319
2017-08-31,2248.977
2017-09-01,2255.798
2017-09-04,2249.884
2017-09-05,2266.936
2017-09-06,2271.052
2017-09-07,2302.454
2017-09-08,2315.839
2017-09-11,2320.361
2017-09-12,2319.634
2017-09-13,2320.163
2017-09-14,2314.574
2017-09-15,2314.998
2017-09-18,2305.318
2017-09-19,2309.451
2017-09-20,2283.312
2017-09-21,2260.546
2017-09-22,2259.639
2017-09-25,2262.389
2017-09-26,2252.364
2017-09-27,2251.936
2017-09-28,2284.097
2017-09-29,2301.264
2017-10-02,2295.237
2017-10-03,2312.184
2017-10-04,2330.128
2017-10-05,2348.721
2017-10-06,2336.213
2017-10-09,2350.57
2017-10-10,2368.685
2017-10-11,2377.962
2017-10-12,2383.403
2017-10-13,2403.339
2017-10-16,2396.212
2017-10-17,2397.083
2017-10-18,2407.914
2017-10-19,2402.242
2017-10-20,2397.485
2017-10-23,2391.518
2017-10-24,2371.98
2017-10-25,2342.493
2017-10-26,2326.29
2017-10-27,2319.471
2017-10-30,2329.123
2017-10-31,2357.622
2017-11-01,2357.488
2017-11-02,2340.883
2017-11-03,2356.006
2017-11-06,2354.12
2017-11-07,2311.679
2017-11-08,2297.213
2017-11-09,2283.074
2017-11-10,2271.993
2017-11-13,2268.33
2017-11-14,2270.735
2017-11-15,2255.167
2017-11-16,2285.159
2017-11-17,2275.183
2017-11-20,2287.062
2017-11-21,2291.88
2017-11-22,2297.222
2017-11-23,2316.101
2017-11-24,2331.846
2017-11-27,2322.643
2017-11-28,2330.978
2017-11-29,2307.869
2017-11-30,2304.645
2017-12-01,2287.301
2017-12-04,2303.425
2017-12-05,2292.627
2017-12-06,2258.789
2017-12-07,2244.834
2017-12-08,2239.108
2017-12-11,2247.45
2017-12-12,2246.267
2017-12-13,2231.751
2017-12-14,2230.447
2017-12-15,2235.112
2017-12-18,2269.992
2017-12-19,2264.784
2017-12-20,2262.817
2017-12-21,2256.681
2017-12-22,2252.114
2017-12-25,2252.114
2017-12-26,2258.013
2017-12-27,2271.771
2017-12-28,2266.015
2017-12-29,2277.212
2018-01-01,2277.212
2018-01-02,2290.385
2018-01-03,2301.588
2018-01-04,2328.189
2018-01-05,2343.979
2018-01-08,2349.696
2018-01-09,2366.047
2018-01-10,2363.558
2018-01-11,2372.676
2018-01-12,2395.888
2018-01-15,2431.012
2018-01-16,2411.843
2018-01-17,2405.648
2018-01-18,2394.955
2018-01-19,2403.495
2018-01-22,2404.822
2018-01-23,2400.454
2018-01-24,2401.436
2018-01-25,2415.119
2018-01-26,2425.459
2018-01-29,2400.049
2018-01-30,2403.085
2018-01-31,2403.387
2018-02-01,2411.077
2018-02-02,2359.428
2018-02-05,2318.997
2018-02-06,2257.92
2018-02-07,2306.38
2018-02-08,2242.54
2018-02-09,2220.243
2018-02-12,2257.65
2018-02-13,2252.244
2018-02-14,2258.113
2018-02-15,2273.979
2018-02-16,2306.97
2018-02-19,2288.182
2018-02-20,2281.726
2018-02-21,2283.796
2018-02-22,2288.949
2018-02-23,2289.441
2018-02-26,2309.803
2018-02-27,2290.175
2018-02-28,2289.236
2018-03-01,2290.855
2018-03-02,2290.536
2018-03-05,2324.983
2018-03-06,2345.969
2018-03-07,2345.601
2018-03-08,2383.329
2018-03-09,2383.971
2018-03-12,2401.641
2018-03-13,2393.508
2018-03-14,2359.44
2018-03-15,2359.915
2018-03-16,2346.749
2018-03-19,2341.3
2018-03-20,2345.351
2018-03-21,2319.906
2018-03-22,2295.572
2018-03-23,2266.492
2018-03-26,2250.14
2018-03-27,2267.377
2018-03-28,2288.034
2018-03-29,2286.475
2018-03-30,2286.475
2018-04-02,2288.52
2018-04-03,2255.685
2018-04-04,2246.613
2018-04-05,2284.929
2018-04-06,2272.512
2018-04-09,2278.436
2018-04-10,2284.092
2018-04-11,2251.623
2018-04-12,2235.253
2018-04-13,2221.735
2018-04-16,2213.95
2018-04-17,2241.854
2018-04-18,2253.914
2018-04-19,2232.683
2018-04-20,2220.358
2018-04-23,2192.781
2018-04-24,2186.969
2018-04-25,2181.004
2018-04-26,2188.143
2018-04-27,2167.536
2018-04-30,2177.817
2018-05-01,2161.143
2018-05-02,2120.523
2018-05-03,2121.18
2018-05-04,2134.018
2018-05-07,2143.725
2018-05-08,2145.772
2018-05-09,2150.605
2018-05-10,2109.456
2018-05-11,2120.184
2018-05-14,2133.275
2018-05-15,2100.221
2018-05-16,2099.709
2018-05-17,2117.544
2018-05-18,2106.885
2018-05-21,2113.016
2018-05-22,2124.789
2018-05-23,2106.153
2018-05-24,2117.583
2018-05-25,2109.351
2018-05-28,2112.267
2018-05-29,2061.146
2018-05-30,2086.612
2018-05-31,2091.017
2018-06-01,2097.799
2018-06-04,2136.394
2018-06-05,2118.313
2018-06-06,2122.713
2018-06-07,2118.065
2018-06-08,2107.436
2018-06-11,2148.688
2018-06-12,2158.421
2018-06-13,2168.706
2018-06-14,2157.844
2018-06-15,2153.632
2018-06-18,2124.229
2018-06-19,2105.946
2018-06-20,2115.254
2018-06-21,2127.346
2018-06-22,2155.104
2018-06-25,2129.713
2018-06-26,2128.458
2018-06-27,2141.019
2018-06-28,2131.123
2018-06-29,2169.566
2018-07-02,2149.812
2018-07-03,2172.772
2018-07-04,2166.968
2018-07-05,2184.346
2018-07-06,2220.639
2018-07-09,2221.475
2018-07-10,2219.257
2018-07-11,2213.401
2018-07-12,2221.011
2018-07-13,2218.518
2018-07-16,2222.687
2018-07-17,2223.273
2018-07-18,2220.258
2018-07-19,2218.907
2018-07-20,2246.861
2018-07-23,2245.83
2018-07-24,2258.673
2018-07-25,2267.28
2018-07-26,2217.979
2018-07-27,2229.899
2018-07-30,2230.141
2018-07-31,2220.674
2018-08-01,2222.973
2018-08-02,2193.858
2018-08-03,2206.176
2018-08-06,2199.261
2018-08-07,2216.264
2018-08-08,2199.673
2018-08-09,2206.019
2018-08-10,2146.581
2018-08-13,2136.076
2018-08-14,2148.858
2018-08-15,2127.368
2018-08-16,2150.056
2018-08-17,2157.154
2018-08-20,2168.61
2018-08-21,2188.401
2018-08-22,2176.834
2018-08-23,2171.043
2018-08-24,2183.133
2018-08-27,2195.678
2018-08-28,2199.62
2018-08-29,2195.551
2018-08-30,2159.958
2018-08-31,2120.085
2018-09-03,2112.929
2018-09-04,2082.045
2018-09-05,2056.817
2018-09-06,2041.851
2018-09-07,2034.585
2018-09-10,2040.919
2018-09-11,2026.36
2018-09-12,2039.48
2018-09-13,2058.362
2018-09-14,2065.717
2018-09-17,2068.06
2018-09-18,2085.164
2018-09-19,2077.098
2018-09-20,2111.218
2018-09-21,2107.735
2018-09-24,2095.222
2018-09-25,2089.569
2018-09-26,2073.578
2018-09-27,2045.98
2018-09-28,2023.831
2018-10-01,2021.773
2018-10-02,2002.734
2018-10-03,2045.227
2018-10-04,2009.445
2018-10-05,1990.982
2018-10-08,1972.129
2018-10-09,1969.911
2018-10-10,1939.431
2018-10-11,1912.61
2018-10-12,1914.013
2018-10-15,1916.885
2018-10-16,1948.309
2018-10-17,1924.929
2018-10-18,1909.018
2018-10-19,1905.617
2018-10-22,1900.723
2018-10-23,1846.501
2018-10-24,1845.007
2018-10-25,1738.694
2018-10-26,1749.491
2018-10-29,1770.694
2018-10-30,1749.092
2018-10-31,1757.657
2018-11-01,1807.508
2018-11-02,1803.173
2018-11-05,1798.461
2018-11-06,1791.302
2018-11-07,1827.644
2018-11-08,1797.786
2018-11-09,1788.721
2018-11-12,1750.849
2018-11-13,1770.496
2018-11-14,1788.558
2018-11-15,1814.193
2018-11-16,1832.204
2018-11-19,1826.101
2018-11-20,1782.309
2018-11-21,1789.314
2018-11-22,1772.382
2018-11-23,1775.671
2018-11-26,1768.835
2018-11-27,1769.11
2018-11-28,1764.068
2018-11-29,1796.212
2018-11-30,1791.81
2018-12-03,1801.204
2018-12-04,1784.408
2018-12-05,1761.959
2018-12-06,1701.531
2018-12-07,1710.813
2018-12-10,1680.636
2018-12-11,1700.928
2018-12-12,1730.331
2018-12-13,1719.669
2018-12-14,1693.543
2018-12-17,1671.757
2018-12-18,1669.313
2018-12-19,1681.707
2018-12-20,1643.897
2018-12-21,1636.395
2018-12-24,1616.763
2018-12-25,1616.763
2018-12-26,1615.913
2018-12-27,1592.206
2018-12-28,1608.067
2018-12-31,1617.59
2019-01-01,1617.59
2019-01-02,1598.409
2019-01-03,1609.379
2019-01-04,1666.913
2019-01-07,1680.222
2019-01-08,1709.967
2019-01-09,1724.813
2019-01-10,1730.292
2019-01-11,1751.911
2019-01-14,1735.795
2019-01-15,1747.588
2019-01-16,1721.358
2019-01-17,1724.476
2019-01-18,1758.221
2019-01-21,1752.709
2019-01-22,1739.966
2019-01-23,1746.353
2019-01-24,1762.52
2019-01-25,1778.012
2019-01-28,1757.464
2019-01-29,1761.338
2019-01-30,1777.717
2019-01-31,1809.064
2019-02-01,1816.132
2019-02-04,1824.059
2019-02-05,1854.651
2019-02-06,1848.196
2019-02-07,1805.269
2019-02-08,1777.0
2019-02-11,1784.307
2019-02-12,1797.541
2019-02-13,1819.836
2019-02-14,1790.67
2019-02-15,1816.855
2019-02-18,1836.721
2019-02-19,1824.68
2019-02-20,1848.099
2019-02-21,1829.257
2019-02-22,1793.849
2019-02-25,1800.154
2019-02-26,1808.135
2019-02-27,1797.046
2019-02-28,1834.55
2019-03-01,1907.542
2019-03-04,1888.254
2019-03-05,1899.467
2019-03-06,1892.848
2019-03-07,1860.828
2019-03-08,1848.802
2019-03-11,1859.509
2019-03-12,1875.275
2019-03-13,1877.945
2019-03-14,1873.624
2019-03-15,1895.564
2019-03-18,1911.206
2019-03-19,1946.602
2019-03-20,1927.932
2019-03-21,1933.844
2019-03-22,1883.685
2019-03-25,1871.525
2019-03-26,1892.453
2019-03-27,1891.507
2019-03-28,1888.149
2019-03-29,1920.166
2019-04-01,1933.541
2019-04-02,1936.927
2019-04-03,1951.147
2019-04-04,1959.042
2019-04-05,1988.822
2019-04-08,1986.666
2019-04-09,1989.297
2019-04-10,1993.367
2019-04-11,2010.561
2019-04-12,2027.891
2019-04-15,2028.031
2019-04-16,2034.948
2019-04-17,2022.92
2019-04-18,2029.403
2019-04-19,2029.403
2019-04-22,2031.478
2019-04-23,1998.92
2019-04-24,1979.802
2019-04-25,1945.157
2019-04-26,1960.637
2019-04-29,1970.221
2019-04-30,1987.975
2019-05-01,1993.917
2019-05-02,1966.32
2019-05-03,1971.495
2019-05-06,1961.716
2019-05-07,1920.18
2019-05-08,1917.835
2019-05-09,1880.081
2019-05-10,1881.196
2019-05-13,1856.707
2019-05-14,1875.771
2019-05-15,1886.605
2019-05-16,1900.191
2019-05-17,1874.632
2019-05-20,1847.398
2019-05-21,1855.071
2019-05-22,1857.966
2019-05-23,1848.977
2019-05-24,1861.282
2019-05-27,1873.353
2019-05-28,1871.172
2019-05-29,1829.468
2019-05-30,1848.751
2019-05-31,1828.598
2019-06-03,1841.845
2019-06-04,1864.886
2019-06-05,1872.26
2019-06-06,1875.003
2019-06-07,1903.781
2019-06-10,1908.991
2019-06-11,1922.38
2019-06-12,1931.571
2019-06-13,1914.554
2019-06-14,1885.197
2019-06-17,1873.882
2019-06-18,1917.217
2019-06-19,1924.606
2019-06-20,1955.988
2019-06-21,1968.223
2019-06-24,1972.856
2019-06-25,1954.349
2019-06-26,1934.71
2019-06-27,1928.382
2019-06-28,1961.304
2019-07-01,1966.868
2019-07-02,1991.42
2019-07-03,2036.942
2019-07-04,2035.09
2019-07-05,2015.425
2019-07-08,2001.174
2019-07-09,1989.596
2019-07-10,1981.82
2019-07-11,1961.521
2019-07-12,1952.854
2019-07-15,1971.703
2019-07-16,1974.759
2019-07-17,1977.319
2019-07-18,1980.234
2019-07-19,2049.732
2019-07-22,2074.284
2019-07-23,2078.487
2019-07-24,2086.186
2019-07-25,2129.624
2019-07-26,2130.34
2019-07-29,2142.244
2019-07-30,2121.739
2019-07-31,2133.888
2019-08-01,2151.127
2019-08-02,2097.715
2019-08-05,2064.519
2019-08-06,2051.74
2019-08-07,2066.798
2019-08-08,2086.556
2019-08-09,2075.324
2019-08-12,2061.112
2019-08-13,2049.66
2019-08-14,2006.082
2019-08-15,1998.447
2019-08-16,2024.426
2019-08-19,2042.842
2019-08-20,2022.678
