Date,FINLAND Standard (Large+Mid Cap)
2010-08-06,650.31
2010-08-09,657.009
2010-08-10,640.609
2010-08-11,616.306
2010-08-12,615.176
2010-08-13,615.328
2010-08-16,615.005
2010-08-17,624.611
2010-08-18,623.324
2010-08-19,621.122
2010-08-20,608.111
2010-08-23,605.086
2010-08-24,595.14
2010-08-25,587.297
2010-08-26,597.774
2010-08-27,596.111
2010-08-30,596.231
2010-08-31,597.171
2010-09-01,621.042
2010-09-02,624.344
2010-09-03,629.983
2010-09-06,631.663
2010-09-07,629.191
2010-09-08,639.949
2010-09-09,646.603
2010-09-10,651.496
2010-09-13,665.665
2010-09-14,661.896
2010-09-15,665.185
2010-09-16,670.699
2010-09-17,667.82
2010-09-20,682.046
2010-09-21,674.264
2010-09-22,679.58
2010-09-23,669.622
2010-09-24,686.875
2010-09-27,679.41
2010-09-28,689.861
2010-09-29,692.311
2010-09-30,701.706
2010-10-01,710.208
2010-10-04,699.543
2010-10-05,718.916
2010-10-06,726.104
2010-10-07,736.189
2010-10-08,738.524
2010-10-11,743.421
2010-10-12,739.201
2010-10-13,758.631
2010-10-14,749.468
2010-10-15,737.925
2010-10-18,735.044
2010-10-19,718.954
2010-10-20,733.793
2010-10-21,761.158
2010-10-22,749.496
2010-10-25,757.122
2010-10-26,743.501
2010-10-27,736.759
2010-10-28,739.434
2010-10-29,730.29
2010-11-01,728.375
2010-11-02,735.627
2010-11-03,729.507
2010-11-04,754.502
2010-11-05,746.087
2010-11-08,734.163
2010-11-09,749.316
2010-11-10,734.437
2010-11-11,727.581
2010-11-12,723.669
2010-11-15,724.907
2010-11-16,705.197
2010-11-17,710.129
2010-11-18,719.552
2010-11-19,718.555
2010-11-22,709.412
2010-11-23,689.075
2010-11-24,695.065
2010-11-25,702.132
2010-11-26,688.628
2010-11-29,667.279
2010-11-30,663.064
2010-12-01,683.984
2010-12-02,702.859
2010-12-03,716.939
2010-12-06,711.796
2010-12-07,723.515
2010-12-08,715.56
2010-12-09,705.527
2010-12-10,704.898
2010-12-13,719.832
2010-12-14,718.721
2010-12-15,716.644
2010-12-16,712.02
2010-12-17,707.662
2010-12-20,711.289
2010-12-21,728.444
2010-12-22,731.625
2010-12-23,729.854
2010-12-24,732.73
2010-12-27,730.782
2010-12-28,730.724
2010-12-29,732.774
2010-12-30,735.401
2010-12-31,742.793
2011-01-03,757.262
2011-01-04,751.777
2011-01-05,742.962
2011-01-06,736.801
2011-01-07,737.157
2011-01-10,719.218
2011-01-11,730.419
2011-01-12,751.12
2011-01-13,762.598
2011-01-14,764.909
2011-01-17,758.833
2011-01-18,764.614
2011-01-19,749.738
2011-01-20,743.487
2011-01-21,763.769
2011-01-24,770.948
2011-01-25,766.08
2011-01-26,772.199
2011-01-27,776.117
2011-01-28,773.8
2011-01-31,776.127
2011-02-01,789.319
2011-02-02,788.693
2011-02-03,773.63
2011-02-04,768.101
2011-02-07,779.02
2011-02-08,785.071
2011-02-09,793.513
2011-02-10,778.476
2011-02-11,744.704
2011-02-14,730.07
2011-02-15,729.555
2011-02-16,733.436
2011-02-17,731.039
2011-02-18,736.492
2011-02-21,731.151
2011-02-22,729.533
2011-02-23,715.952
2011-02-24,714.41
2011-02-25,719.975
2011-02-28,726.903
2011-03-01,729.883
2011-03-02,725.848
2011-03-03,732.174
2011-03-04,724.694
2011-03-07,725.883
2011-03-08,724.276
2011-03-09,734.217
2011-03-10,719.258
2011-03-11,710.016
2011-03-14,704.31
2011-03-15,696.714
2011-03-16,688.782
2011-03-17,705.334
2011-03-18,717.529
2011-03-21,733.314
2011-03-22,733.315
2011-03-23,732.783
2011-03-24,745.735
2011-03-25,746.656
2011-03-28,751.189
2011-03-29,749.446
2011-03-30,754.821
2011-03-31,756.786
2011-04-01,762.178
2011-04-04,773.605
2011-04-05,776.487
2011-04-06,785.8
2011-04-07,778.122
2011-04-08,789.37
2011-04-11,793.232
2011-04-12,778.824
2011-04-13,783.335
2011-04-14,773.427
2011-04-15,769.866
2011-04-18,745.801
2011-04-19,755.129
2011-04-20,777.572
2011-04-21,782.19
2011-04-22,782.19
2011-04-25,781.627
2011-04-26,787.307
2011-04-27,796.127
2011-04-28,807.983
2011-04-29,808.536
2011-05-02,816.806
2011-05-03,804.406
2011-05-04,790.427
2011-05-05,772.229
2011-05-06,777.857
2011-05-09,765.336
2011-05-10,779.754
2011-05-11,779.159
2011-05-12,768.183
2011-05-13,766.756
2011-05-16,767.547
2011-05-17,759.016
2011-05-18,765.127
2011-05-19,767.023
2011-05-20,757.729
2011-05-23,736.609
2011-05-24,742.494
2011-05-25,743.439
2011-05-26,739.148
2011-05-27,751.974
2011-05-30,755.295
2011-05-31,731.885
2011-06-01,728.916
2011-06-02,729.648
2011-06-03,719.261
2011-06-06,718.845
2011-06-07,722.299
2011-06-08,701.524
2011-06-09,707.707
2011-06-10,690.108
2011-06-13,687.891
2011-06-14,695.554
2011-06-15,674.548
2011-06-16,657.624
2011-06-17,674.994
2011-06-20,653.494
2011-06-21,668.924
2011-06-22,668.972
2011-06-23,645.613
2011-06-24,646.366
2011-06-27,650.262
2011-06-28,654.964
2011-06-29,679.46
2011-06-30,697.768
2011-07-01,700.848
2011-07-04,703.053
2011-07-05,697.359
2011-07-06,687.905
2011-07-07,700.521
2011-07-08,679.611
2011-07-11,651.654
2011-07-12,642.834
2011-07-13,656.669
2011-07-14,648.5
2011-07-15,637.643
2011-07-18,614.633
2011-07-19,627.115
2011-07-20,640.856
2011-07-21,653.026
2011-07-22,654.731
2011-07-25,647.435
2011-07-26,651.044
2011-07-27,638.822
2011-07-28,628.762
2011-07-29,627.46
2011-08-01,600.233
2011-08-02,583.734
2011-08-03,568.576
2011-08-04,535.316
2011-08-05,532.35
2011-08-08,512.106
2011-08-09,535.191
2011-08-10,516.073
2011-08-11,544.593
2011-08-12,562.909
2011-08-15,588.729
2011-08-16,585.123
2011-08-17,588.368
2011-08-18,546.427
2011-08-19,553.579
2011-08-22,552.721
2011-08-23,558.317
2011-08-24,566.115
2011-08-25,559.861
2011-08-26,557.685
2011-08-29,580.621
2011-08-30,584.742
2011-08-31,603.109
2011-09-01,601.857
2011-09-02,577.493
2011-09-05,548.477
2011-09-06,544.194
2011-09-07,568.922
2011-09-08,573.824
2011-09-09,538.642
2011-09-12,518.607
2011-09-13,523.853
2011-09-14,530.933
2011-09-15,554.116
2011-09-16,555.297
2011-09-19,532.824
2011-09-20,546.585
2011-09-21,536.204
2011-09-22,497.727
2011-09-23,494.145
2011-09-26,499.25
2011-09-27,533.149
2011-09-28,524.907
2011-09-29,535.29
2011-09-30,515.612
2011-10-03,507.822
2011-10-04,483.732
2011-10-05,503.48
2011-10-06,527.26
2011-10-07,531.214
2011-10-10,552.695
2011-10-11,551.569
2011-10-12,574.399
2011-10-13,564.685
2011-10-14,576.312
2011-10-17,553.439
2011-10-18,552.471
2011-10-19,554.464
2011-10-20,549.963
2011-10-21,568.303
2011-10-24,586.474
2011-10-25,585.907
2011-10-26,582.926
2011-10-27,629.683
2011-10-28,627.422
2011-10-31,589.53
2011-11-01,555.626
2011-11-02,571.262
2011-11-03,586.861
2011-11-04,574.554
2011-11-07,578.25
2011-11-08,581.258
2011-11-09,557.894
2011-11-10,553.996
2011-11-11,580.669
2011-11-14,567.881
2011-11-15,557.644
2011-11-16,559.692
2011-11-17,548.759
2011-11-18,541.749
2011-11-21,517.209
2011-11-22,508.058
2011-11-23,495.652
2011-11-24,498.886
2011-11-25,496.455
2011-11-28,530.318
2011-11-29,529.274
2011-11-30,551.52
2011-12-01,545.365
2011-12-02,542.927
2011-12-05,548.504
2011-12-06,545.022
2011-12-07,533.434
2011-12-08,513.223
2011-12-09,520.561
2011-12-12,499.444
2011-12-13,496.793
2011-12-14,480.943
2011-12-15,484.277
2011-12-16,480.693
2011-12-19,475.953
2011-12-20,496.7
2011-12-21,491.061
2011-12-22,500.235
2011-12-23,502.802
2011-12-26,502.802
2011-12-27,500.243
2011-12-28,493.125
2011-12-29,497.768
2011-12-30,505.871
2012-01-02,519.714
2012-01-03,530.372
2012-01-04,515.677
2012-01-05,515.574
2012-01-06,512.39
2012-01-09,508.038
2012-01-10,525.559
2012-01-11,515.559
2012-01-12,522.215
2012-01-13,511.514
2012-01-16,523.816
2012-01-17,535.956
2012-01-18,545.827
2012-01-19,554.257
2012-01-20,553.404
2012-01-23,562.395
2012-01-24,544.746
2012-01-25,543.15
2012-01-26,564.761
2012-01-27,550.072
2012-01-30,535.64
2012-01-31,542.515
2012-02-01,562.726
2012-02-02,559.764
2012-02-03,565.7
2012-02-06,560.453
2012-02-07,566.401
2012-02-08,574.107
2012-02-09,573.438
2012-02-10,562.148
2012-02-13,565.821
2012-02-14,562.299
2012-02-15,566.781
2012-02-16,566.084
2012-02-17,583.103
2012-02-20,600.713
2012-02-21,597.24
2012-02-22,590.81
2012-02-23,590.593
2012-02-24,608.726
2012-02-27,591.737
2012-02-28,590.461
2012-02-29,586.812
2012-03-01,584.246
2012-03-02,581.487
2012-03-05,578.805
2012-03-06,553.829
2012-03-07,564.75
2012-03-08,578.385
2012-03-09,572.125
2012-03-12,571.168
2012-03-13,578.924
2012-03-14,576.13
2012-03-15,583.038
2012-03-16,595.063
2012-03-19,600.568
2012-03-20,591.085
2012-03-21,580.675
2012-03-22,573.661
2012-03-23,581.801
2012-03-26,594.523
2012-03-27,588.18
2012-03-28,585.716
2012-03-29,576.579
2012-03-30,590.944
2012-04-02,592.585
2012-04-03,590.266
2012-04-04,559.316
2012-04-05,560.769
2012-04-06,560.769
2012-04-09,561.091
2012-04-10,545.312
2012-04-11,535.051
2012-04-12,535.629
2012-04-13,526.748
2012-04-16,525.303
2012-04-17,543.066
2012-04-18,534.712
2012-04-19,531.076
2012-04-20,531.054
2012-04-23,514.341
2012-04-24,532.272
2012-04-25,545.817
2012-04-26,540.752
2012-04-27,551.912
2012-04-30,542.288
2012-05-01,541.858
2012-05-02,535.615
2012-05-03,535.121
2012-05-04,521.471
2012-05-07,523.886
2012-05-08,517.522
2012-05-09,513.812
2012-05-10,520.357
2012-05-11,524.267
2012-05-14,499.589
2012-05-15,489.21
2012-05-16,483.809
2012-05-17,482.556
2012-05-18,472.644
2012-05-21,481.19
2012-05-22,490.126
2012-05-23,465.55
2012-05-24,469.268
2012-05-25,466.914
2012-05-28,468.28
2012-05-29,473.518
2012-05-30,458.417
2012-05-31,449.35
2012-06-01,437.147
2012-06-04,436.114
2012-06-05,439.139
2012-06-06,453.183
2012-06-07,461.216
2012-06-08,459.212
2012-06-11,456.665
2012-06-12,455.862
2012-06-13,450.485
2012-06-14,441.179
2012-06-15,454.39
2012-06-18,452.758
2012-06-19,465.674
2012-06-20,470.602
2012-06-21,462.855
2012-06-22,460.267
2012-06-25,440.222
2012-06-26,436.677
2012-06-27,444.503
2012-06-28,439.661
2012-06-29,463.565
2012-07-02,468.929
2012-07-03,476.472
2012-07-04,471.578
2012-07-05,464.096
2012-07-06,452.112
2012-07-09,447.388
2012-07-10,450.518
2012-07-11,449.367
2012-07-12,444.088
2012-07-13,449.975
2012-07-16,453.414
2012-07-17,448.717
2012-07-18,449.427
2012-07-19,455.259
2012-07-20,440.349
2012-07-23,427.262
2012-07-24,425.921
2012-07-25,432.025
2012-07-26,451.208
2012-07-27,465.097
2012-07-30,467.321
2012-07-31,466.99
2012-08-01,466.476
2012-08-02,449.182
2012-08-03,471.041
2012-08-06,480.55
2012-08-07,490.77
2012-08-08,485.489
2012-08-09,492.737
2012-08-10,490.709
2012-08-13,485.935
2012-08-14,481.062
2012-08-15,478.93
2012-08-16,490.613
2012-08-17,491.568
2012-08-20,491.807
2012-08-21,503.524
2012-08-22,498.315
2012-08-23,499.912
2012-08-24,498.622
2012-08-27,507.463
2012-08-28,497.64
2012-08-29,488.825
2012-08-30,484.602
2012-08-31,493.842
2012-09-03,501.06
2012-09-04,492.441
2012-09-05,485.037
2012-09-06,493.696
2012-09-07,513.326
2012-09-10,512.866
2012-09-11,521.088
2012-09-12,529.123
2012-09-13,529.847
2012-09-14,555.811
2012-09-17,548.703
2012-09-18,534.371
2012-09-19,535.942
2012-09-20,527.8
2012-09-21,529.745
2012-09-24,520.383
2012-09-25,530.276
2012-09-26,511.741
2012-09-27,517.135
2012-09-28,512.789
2012-10-01,524.446
2012-10-02,522.33
2012-10-03,517.088
2012-10-04,520.183
2012-10-05,531.531
2012-10-08,523.743
2012-10-09,521.443
2012-10-10,517.534
2012-10-11,522.553
2012-10-12,519.282
2012-10-15,522.688
2012-10-16,533.03
2012-10-17,543.158
2012-10-18,544.724
2012-10-19,532.517
2012-10-22,535.622
2012-10-23,520.455
2012-10-24,522.128
2012-10-25,518.704
2012-10-26,517.855
2012-10-29,517.276
2012-10-30,528.08
2012-10-31,526.728
2012-11-01,535.576
2012-11-02,538.163
2012-11-05,530.4
2012-11-06,531.905
2012-11-07,519.76
2012-11-08,517.943
2012-11-09,515.376
2012-11-12,516.569
2012-11-13,515.601
2012-11-14,515.994
2012-11-15,513.689
2012-11-16,504.405
2012-11-19,526.087
2012-11-20,528.733
2012-11-21,536.513
2012-11-22,544.524
2012-11-23,557.139
2012-11-26,550.928
2012-11-27,545.22
2012-11-28,543.389
2012-11-29,554.393
2012-11-30,555.124
2012-12-03,560.479
2012-12-04,562.437
2012-12-05,571.992
2012-12-06,568.425
2012-12-07,573.625
2012-12-10,567.999
2012-12-11,580.087
2012-12-12,580.395
2012-12-13,578.943
2012-12-14,580.873
2012-12-17,583.215
2012-12-18,595.619
2012-12-19,595.621
2012-12-20,595.024
2012-12-21,587.086
2012-12-24,587.999
2012-12-25,587.999
2012-12-26,589.202
2012-12-27,587.156
2012-12-28,581.187
2012-12-31,579.561
2013-01-01,579.561
2013-01-02,605.564
2013-01-03,604.544
2013-01-04,605.296
2013-01-07,606.876
2013-01-08,598.411
2013-01-09,594.691
2013-01-10,608.149
2013-01-11,618.462
2013-01-14,617.807
2013-01-15,613.91
2013-01-16,616.556
2013-01-17,624.717
2013-01-18,616.069
2013-01-21,624.055
2013-01-22,626.573
2013-01-23,627.745
2013-01-24,623.916
2013-01-25,622.18
2013-01-28,623.521
2013-01-29,626.417
2013-01-30,630.641
2013-01-31,619.387
2013-02-01,633.685
2013-02-04,620.644
2013-02-05,623.75
2013-02-06,625.118
2013-02-07,617.68
2013-02-08,626.475
2013-02-11,627.676
2013-02-12,633.231
2013-02-13,634.273
2013-02-14,628.002
2013-02-15,632.054
2013-02-18,626.806
2013-02-19,632.811
2013-02-20,629.724
2013-02-21,613.248
2013-02-22,616.666
2013-02-25,619.361
2013-02-26,598.333
2013-02-27,610.283
2013-02-28,608.389
2013-03-01,603.53
2013-03-04,601.608
2013-03-05,613.596
2013-03-06,612.944
2013-03-07,616.969
2013-03-08,615.421
2013-03-11,613.477
2013-03-12,614.519
2013-03-13,607.972
2013-03-14,612.048
2013-03-15,612.525
2013-03-18,605.385
2013-03-19,602.579
2013-03-20,609.074
2013-03-21,607.583
2013-03-22,605.859
2013-03-25,598.979
2013-03-26,597.788
2013-03-27,588.288
2013-03-28,594.992
2013-03-29,594.992
2013-04-01,595.27
2013-04-02,603.541
2013-04-03,605.457
2013-04-04,601.187
2013-04-05,600.524
2013-04-08,595.485
2013-04-09,599.301
2013-04-10,612.217
2013-04-11,618.579
2013-04-12,610.612
2013-04-15,600.834
2013-04-16,594.291
2013-04-17,586.788
2013-04-18,580.903
2013-04-19,578.452
2013-04-22,580.367
2013-04-23,600.164
2013-04-24,605.741
2013-04-25,618.429
2013-04-26,617.477
2013-04-29,625.294
2013-04-30,627.133
2013-05-01,627.561
2013-05-02,616.338
2013-05-03,628.067
2013-05-06,627.494
2013-05-07,635.098
2013-05-08,645.718
2013-05-09,641.87
2013-05-10,646.584
2013-05-13,650.607
2013-05-14,648.144
2013-05-15,649.32
2013-05-16,649.958
2013-05-17,642.575
2013-05-20,647.864
2013-05-21,649.649
2013-05-22,650.85
2013-05-23,633.983
2013-05-24,635.787
2013-05-27,636.04
2013-05-28,638.673
2013-05-29,636.51
2013-05-30,636.315
2013-05-31,624.552
2013-06-03,623.901
2013-06-04,624.636
2013-06-05,613.385
2013-06-06,615.17
2013-06-07,622.558
2013-06-10,622.973
2013-06-11,615.455
2013-06-12,619.048
2013-06-13,621.575
2013-06-14,631.648
2013-06-17,635.392
2013-06-18,636.379
2013-06-19,637.022
2013-06-20,619.26
2013-06-21,617.451
2013-06-24,593.181
2013-06-25,597.519
2013-06-26,602.447
2013-06-27,604.312
2013-06-28,597.956
2013-07-01,606.105
2013-07-02,608.639
2013-07-03,603.703
2013-07-04,615.217
2013-07-05,607.666
2013-07-08,618.371
2013-07-09,627.391
2013-07-10,627.941
2013-07-11,645.883
2013-07-12,642.752
2013-07-15,639.766
2013-07-16,638.026
2013-07-17,639.653
2013-07-18,638.607
2013-07-19,638.134
2013-07-22,636.562
2013-07-23,642.366
2013-07-24,645.882
2013-07-25,643.316
2013-07-26,640.491
2013-07-29,637.595
2013-07-30,638.695
2013-07-31,634.975
2013-08-01,644.554
2013-08-02,648.419
2013-08-05,649.384
2013-08-06,654.831
2013-08-07,650.304
2013-08-08,663.434
2013-08-09,670.355
2013-08-12,669.944
2013-08-13,667.678
2013-08-14,671.366
2013-08-15,665.573
2013-08-16,675.787
2013-08-19,675.564
2013-08-20,672.102
2013-08-21,665.581
2013-08-22,673.51
2013-08-23,681.729
2013-08-26,679.306
2013-08-27,667.421
2013-08-28,659.843
2013-08-29,658.785
2013-08-30,646.775
2013-09-02,659.36
2013-09-03,693.741
2013-09-04,699.308
2013-09-05,703.871
2013-09-06,706.703
2013-09-09,718.085
2013-09-10,733.472
2013-09-11,744.709
2013-09-12,748.249
2013-09-13,747.522
2013-09-16,755.418
2013-09-17,754.609
2013-09-18,760.775
2013-09-19,770.514
2013-09-20,772.444
2013-09-23,762.293
2013-09-24,763.111
2013-09-25,758.333
2013-09-26,761.172
2013-09-27,768.354
2013-09-30,756.945
2013-10-01,767.199
2013-10-02,767.272
2013-10-03,767.416
2013-10-04,762.287
2013-10-07,755.742
2013-10-08,758.163
2013-10-09,745.672
2013-10-10,763.872
2013-10-11,762.829
2013-10-14,763.939
2013-10-15,773.0
2013-10-16,777.479
2013-10-17,787.601
2013-10-18,797.706
2013-10-21,799.036
2013-10-22,800.432
2013-10-23,797.113
2013-10-24,797.178
2013-10-25,792.617
2013-10-28,787.877
2013-10-29,802.973
2013-10-30,816.022
2013-10-31,806.521
2013-11-01,805.565
2013-11-04,815.123
2013-11-05,813.871
2013-11-06,827.591
2013-11-07,815.062
2013-11-08,812.142
2013-11-11,822.061
2013-11-12,814.3
2013-11-13,812.301
2013-11-14,823.228
2013-11-15,828.08
2013-11-18,838.725
2013-11-19,828.757
2013-11-20,829.364
2013-11-21,833.021
2013-11-22,838.113
2013-11-25,838.724
2013-11-26,837.381
2013-11-27,842.499
2013-11-28,844.191
2013-11-29,835.156
2013-12-02,828.135
2013-12-03,808.668
2013-12-04,805.984
2013-12-05,807.726
2013-12-06,809.353
2013-12-09,822.141
2013-12-10,817.396
2013-12-11,815.089
2013-12-12,803.125
2013-12-13,797.309
2013-12-16,803.762
2013-12-17,796.975
2013-12-18,808.501
2013-12-19,816.202
2013-12-20,826.02
2013-12-23,833.263
2013-12-24,830.862
2013-12-25,830.862
2013-12-26,832.412
2013-12-27,851.769
2013-12-30,848.564
2013-12-31,846.414
2014-01-01,846.414
2014-01-02,835.633
2014-01-03,837.62
2014-01-06,839.404
2014-01-07,835.467
2014-01-08,834.692
2014-01-09,841.673
2014-01-10,850.938
2014-01-13,850.8
2014-01-14,846.144
2014-01-15,848.539
2014-01-16,848.659
2014-01-17,844.369
2014-01-20,843.209
2014-01-21,840.054
2014-01-22,841.982
2014-01-23,827.376
2014-01-24,811.885
2014-01-27,802.974
2014-01-28,809.339
2014-01-29,809.475
2014-01-30,799.008
2014-01-31,781.898
2014-02-03,774.836
2014-02-04,779.398
2014-02-05,786.918
2014-02-06,815.161
2014-02-07,824.9
2014-02-10,834.679
2014-02-11,846.785
2014-02-12,839.33
2014-02-13,842.943
2014-02-14,844.91
2014-02-17,848.939
2014-02-18,854.317
2014-02-19,854.663
2014-02-20,852.171
2014-02-21,860.566
2014-02-24,863.973
2014-02-25,866.516
2014-02-26,856.346
2014-02-27,857.894
2014-02-28,865.555
2014-03-03,840.192
2014-03-04,857.01
2014-03-05,860.214
2014-03-06,868.776
2014-03-07,860.532
2014-03-10,855.537
2014-03-11,855.483
2014-03-12,841.411
2014-03-13,830.308
2014-03-14,833.182
2014-03-17,843.504
2014-03-18,850.088
2014-03-19,843.818
2014-03-20,827.218
2014-03-21,821.352
2014-03-24,811.923
2014-03-25,824.151
2014-03-26,836.264
2014-03-27,828.847
2014-03-28,840.536
2014-03-31,846.153
2014-04-01,866.302
2014-04-02,867.402
2014-04-03,865.312
2014-04-04,865.348
2014-04-07,853.386
2014-04-08,864.394
2014-04-09,867.815
2014-04-10,865.584
2014-04-11,852.685
2014-04-14,840.324
2014-04-15,830.622
2014-04-16,839.618
2014-04-17,845.534
2014-04-18,845.534
2014-04-21,843.609
2014-04-22,857.485
2014-04-23,857.093
2014-04-24,856.506
2014-04-25,848.457
2014-04-28,842.522
2014-04-29,858.65
2014-04-30,864.149
2014-05-01,864.149
2014-05-02,862.891
2014-05-05,862.241
2014-05-06,862.044
2014-05-07,862.791
2014-05-08,870.882
2014-05-09,862.042
2014-05-12,870.405
2014-05-13,876.78
2014-05-14,871.829
2014-05-15,863.406
2014-05-16,856.756
2014-05-19,864.427
2014-05-20,869.652
2014-05-21,876.424
2014-05-22,881.86
2014-05-23,882.971
2014-05-26,886.206
2014-05-27,882.021
2014-05-28,877.799
2014-05-29,878.961
2014-05-30,886.681
2014-06-02,890.205
2014-06-03,882.806
2014-06-04,882.197
2014-06-05,888.032
2014-06-06,897.354
2014-06-09,895.142
2014-06-10,893.134
2014-06-11,889.933
2014-06-12,894.496
2014-06-13,888.848
2014-06-16,890.29
2014-06-17,891.072
2014-06-18,896.709
2014-06-19,904.721
2014-06-20,900.971
2014-06-23,905.294
2014-06-24,894.367
2014-06-25,886.406
2014-06-26,885.667
2014-06-27,886.155
2014-06-30,883.024
2014-07-01,889.104
2014-07-02,890.961
2014-07-03,900.872
2014-07-04,891.411
2014-07-07,884.93
2014-07-08,870.355
2014-07-09,874.925
2014-07-10,867.272
2014-07-11,865.509
2014-07-14,879.335
2014-07-15,870.351
2014-07-16,882.633
2014-07-17,877.238
2014-07-18,881.674
2014-07-21,886.813
2014-07-22,885.716
2014-07-23,888.189
2014-07-24,902.63
2014-07-25,897.456
2014-07-28,892.063
2014-07-29,892.681
2014-07-30,886.386
2014-07-31,876.993
2014-08-01,870.304
2014-08-04,873.989
2014-08-05,870.422
2014-08-06,856.667
2014-08-07,855.168
2014-08-08,844.078
2014-08-11,854.795
2014-08-12,854.926
2014-08-13,856.472
2014-08-14,858.829
2014-08-15,856.536
2014-08-18,863.044
2014-08-19,870.894
2014-08-20,878.359
2014-08-21,885.33
2014-08-22,876.376
2014-08-25,879.545
2014-08-26,881.5
2014-08-27,882.124
2014-08-28,869.103
2014-08-29,880.556
2014-09-01,875.484
2014-09-02,882.168
2014-09-03,890.23
2014-09-04,887.207
2014-09-05,881.819
2014-09-08,883.64
2014-09-09,873.877
2014-09-10,868.825
2014-09-11,869.254
2014-09-12,868.126
2014-09-15,871.365
2014-09-16,864.616
2014-09-17,872.914
2014-09-18,873.566
2014-09-19,879.143
2014-09-22,876.161
2014-09-23,868.721
2014-09-24,870.385
2014-09-25,863.825
2014-09-26,862.011
2014-09-29,857.781
2014-09-30,857.577
2014-10-01,842.545
2014-10-02,833.485
2014-10-03,834.404
2014-10-06,849.206
2014-10-07,835.813
2014-10-08,829.443
2014-10-09,832.123
2014-10-10,813.408
2014-10-13,817.211
2014-10-14,818.311
2014-10-15,794.606
2014-10-16,797.398
2014-10-17,821.654
2014-10-20,814.673
2014-10-21,829.906
2014-10-22,834.581
2014-10-23,845.403
2014-10-24,837.644
2014-10-27,838.885
2014-10-28,855.292
2014-10-29,852.93
2014-10-30,848.586
2014-10-31,853.531
2014-11-03,847.142
2014-11-04,842.791
2014-11-05,850.684
2014-11-06,848.026
2014-11-07,833.58
2014-11-10,844.397
2014-11-11,848.841
2014-11-12,839.902
2014-11-13,850.548
2014-11-14,840.454
2014-11-17,836.742
2014-11-18,853.019
2014-11-19,846.144
2014-11-20,849.569
2014-11-21,865.006
2014-11-24,875.978
2014-11-25,881.589
2014-11-26,886.023
2014-11-27,887.992
2014-11-28,880.475
2014-12-01,881.608
2014-12-02,879.218
2014-12-03,871.397
2014-12-04,874.837
2014-12-05,880.263
2014-12-08,876.997
2014-12-09,865.822
2014-12-10,865.749
2014-12-11,862.179
2014-12-12,847.08
2014-12-15,823.468
2014-12-16,842.236
2014-12-17,835.993
2014-12-18,851.433
2014-12-19,848.78
2014-12-22,855.422
2014-12-23,858.682
2014-12-24,859.598
2014-12-25,859.598
2014-12-26,858.259
2014-12-29,857.783
2014-12-30,844.844
2014-12-31,840.399
2015-01-01,840.399
2015-01-02,841.29
2015-01-05,817.299
2015-01-06,816.101
2015-01-07,803.102
2015-01-08,816.896
2015-01-09,813.591
2015-01-12,815.042
2015-01-13,820.834
2015-01-14,813.476
2015-01-15,806.19
2015-01-16,811.714
2015-01-19,838.327
2015-01-20,833.487
2015-01-21,845.134
2015-01-22,852.993
2015-01-23,860.88
2015-01-26,871.268
2015-01-27,868.663
2015-01-28,874.514
2015-01-29,854.425
2015-01-30,849.603
2015-02-02,843.499
2015-02-03,865.392
2015-02-04,863.536
2015-02-05,878.056
2015-02-06,870.268
2015-02-09,854.519
2015-02-10,860.589
2015-02-11,858.864
2015-02-12,871.953
2015-02-13,879.418
2015-02-16,876.316
2015-02-17,876.262
2015-02-18,878.876
2015-02-19,881.473
2015-02-20,881.495
2015-02-23,883.981
2015-02-24,890.67
2015-02-25,892.806
2015-02-26,884.771
2015-02-27,884.491
2015-03-02,885.386
2015-03-03,878.746
2015-03-04,869.428
2015-03-05,875.797
2015-03-06,865.233
2015-03-09,863.414
2015-03-10,847.146
2015-03-11,851.475
2015-03-12,852.997
2015-03-13,845.682
2015-03-16,855.911
2015-03-17,855.526
2015-03-18,863.545
2015-03-19,867.18
2015-03-20,887.235
2015-03-23,894.753
2015-03-24,898.337
2015-03-25,897.16
2015-03-26,878.688
2015-03-27,872.698
2015-03-30,878.668
2015-03-31,861.289
2015-04-01,862.166
2015-04-02,876.3
2015-04-03,876.3
2015-04-06,888.459
2015-04-07,886.724
2015-04-08,882.473
2015-04-09,879.538
2015-04-10,894.761
2015-04-13,897.064
2015-04-14,897.802
2015-04-15,889.515
2015-04-16,893.89
2015-04-17,882.491
2015-04-20,883.207
2015-04-21,898.058
2015-04-22,885.654
2015-04-23,878.005
2015-04-24,884.74
2015-04-27,887.034
2015-04-28,872.313
2015-04-29,864.628
2015-04-30,845.482
2015-05-01,846.765
2015-05-04,844.669
2015-05-05,825.671
2015-05-06,836.223
2015-05-07,842.797
2015-05-08,862.294
2015-05-11,855.291
2015-05-12,848.254
2015-05-13,862.779
2015-05-14,864.869
2015-05-15,870.164
2015-05-18,863.907
2015-05-19,865.351
2015-05-20,872.632
2015-05-21,882.57
2015-05-22,871.392
2015-05-25,862.586
2015-05-26,848.173
2015-05-27,858.562
2015-05-28,856.232
2015-05-29,847.486
2015-06-01,846.288
2015-06-02,863.862
2015-06-03,872.711
2015-06-04,868.1
2015-06-05,842.627
2015-06-08,839.99
2015-06-09,840.04
2015-06-10,855.833
2015-06-11,855.229
2015-06-12,846.783
2015-06-15,833.508
2015-06-16,842.242
2015-06-17,833.829
2015-06-18,853.554
