Date,BELGIUM SMID CAP SMID (Small+Mid Cap)
2010-09-16,811.904
2010-09-17,807.985
2010-09-20,817.545
2010-09-21,825.072
2010-09-22,837.8
2010-09-23,831.679
2010-09-24,848.362
2010-09-27,850.039
2010-09-28,859.273
2010-09-29,860.615
2010-09-30,858.827
2010-10-01,863.025
2010-10-04,855.409
2010-10-05,875.019
2010-10-06,882.629
2010-10-07,881.639
2010-10-08,886.331
2010-10-11,885.196
2010-10-12,880.23
2010-10-13,909.195
2010-10-14,919.364
2010-10-15,911.012
2010-10-18,914.045
2010-10-19,898.637
2010-10-20,912.005
2010-10-21,918.614
2010-10-22,912.75
2010-10-25,920.473
2010-10-26,912.825
2010-10-27,902.862
2010-10-28,909.158
2010-10-29,907.952
2010-11-01,914.845
2010-11-02,928.637
2010-11-03,920.699
2010-11-04,947.312
2010-11-05,931.23
2010-11-08,924.564
2010-11-09,929.65
2010-11-10,915.372
2010-11-11,902.574
2010-11-12,899.55
2010-11-15,901.79
2010-11-16,882.05
2010-11-17,882.356
2010-11-18,898.531
2010-11-19,902.144
2010-11-22,891.064
2010-11-23,862.081
2010-11-24,858.856
2010-11-25,862.942
2010-11-26,846.371
2010-11-29,822.569
2010-11-30,816.419
2010-12-01,838.603
2010-12-02,864.923
2010-12-03,879.422
2010-12-06,874.405
2010-12-07,880.695
2010-12-08,868.585
2010-12-09,862.092
2010-12-10,868.137
2010-12-13,886.959
2010-12-14,885.829
2010-12-15,882.09
2010-12-16,869.234
2010-12-17,867.484
2010-12-20,868.331
2010-12-21,872.703
2010-12-22,876.585
2010-12-23,874.596
2010-12-24,874.877
2010-12-27,869.247
2010-12-28,868.426
2010-12-29,875.775
2010-12-30,880.839
2010-12-31,889.121
2011-01-03,903.678
2011-01-04,902.051
2011-01-05,882.583
2011-01-06,871.818
2011-01-07,863.503
2011-01-10,848.06
2011-01-11,856.257
2011-01-12,876.234
2011-01-13,893.156
2011-01-14,890.785
2011-01-17,887.487
2011-01-18,904.787
2011-01-19,903.6
2011-01-20,886.259
2011-01-21,906.526
2011-01-24,911.241
2011-01-25,910.833
2011-01-26,921.083
2011-01-27,930.658
2011-01-28,914.805
2011-01-31,912.387
2011-02-01,935.551
2011-02-02,934.305
2011-02-03,919.455
2011-02-04,921.205
2011-02-07,929.287
2011-02-08,939.928
2011-02-09,942.713
2011-02-10,927.672
2011-02-11,930.147
2011-02-14,932.162
2011-02-15,933.825
2011-02-16,940.462
2011-02-17,951.906
2011-02-18,952.067
2011-02-21,940.84
2011-02-22,939.087
2011-02-23,933.817
2011-02-24,929.666
2011-02-25,935.905
2011-02-28,946.077
2011-03-01,953.61
2011-03-02,952.713
2011-03-03,957.663
2011-03-04,962.326
2011-03-07,963.079
2011-03-08,954.495
2011-03-09,951.551
2011-03-10,939.171
2011-03-11,936.167
2011-03-14,944.227
2011-03-15,917.36
2011-03-16,902.205
2011-03-17,921.762
2011-03-18,938.354
2011-03-21,961.337
2011-03-22,955.166
2011-03-23,953.53
2011-03-24,965.592
2011-03-25,963.565
2011-03-28,962.124
2011-03-29,962.175
2011-03-30,967.813
2011-03-31,970.709
2011-04-01,976.027
2011-04-04,990.765
2011-04-05,985.464
2011-04-06,1001.098
2011-04-07,1000.128
2011-04-08,1014.629
2011-04-11,1013.994
2011-04-12,1004.522
2011-04-13,1016.249
2011-04-14,1007.554
2011-04-15,1006.411
2011-04-18,982.403
2011-04-19,996.007
2011-04-20,1022.674
2011-04-21,1029.935
2011-04-22,1029.935
2011-04-25,1029.193
2011-04-26,1046.423
2011-04-27,1048.246
2011-04-28,1066.028
2011-04-29,1069.495
2011-05-02,1079.322
2011-05-03,1067.689
2011-05-04,1059.5
2011-05-05,1042.282
2011-05-06,1040.143
2011-05-09,1026.758
2011-05-10,1049.976
2011-05-11,1037.317
2011-05-12,1030.551
2011-05-13,1033.973
2011-05-16,1036.883
2011-05-17,1019.13
2011-05-18,1026.767
2011-05-19,1032.974
2011-05-20,1027.343
2011-05-23,1000.803
2011-05-24,1013.465
2011-05-25,1006.563
2011-05-26,1006.338
2011-05-27,1016.21
2011-05-30,1018.352
2011-05-31,1038.093
2011-06-01,1040.223
2011-06-02,1026.213
2011-06-03,1038.797
2011-06-06,1038.474
2011-06-07,1043.707
2011-06-08,1025.28
2011-06-09,1024.923
2011-06-10,999.735
2011-06-13,997.895
2011-06-14,1013.748
2011-06-15,992.435
2011-06-16,973.76
2011-06-17,988.814
2011-06-20,980.79
2011-06-21,997.13
2011-06-22,992.833
2011-06-23,955.031
2011-06-24,961.514
2011-06-27,964.443
2011-06-28,962.804
2011-06-29,987.324
2011-06-30,999.181
2011-07-01,1001.738
2011-07-04,1011.901
2011-07-05,999.74
2011-07-06,982.266
2011-07-07,996.129
2011-07-08,975.622
2011-07-11,935.735
2011-07-12,922.615
2011-07-13,945.836
2011-07-14,933.939
2011-07-15,930.429
2011-07-18,902.479
2011-07-19,921.545
2011-07-20,935.743
2011-07-21,963.975
2011-07-22,968.673
2011-07-25,962.168
2011-07-26,969.772
2011-07-27,950.026
2011-07-28,937.152
2011-07-29,929.917
2011-08-01,903.285
2011-08-02,879.431
2011-08-03,864.104
2011-08-04,828.65
2011-08-05,809.934
2011-08-08,774.15
2011-08-09,807.971
2011-08-10,792.783
2011-08-11,816.787
2011-08-12,854.24
2011-08-15,875.695
2011-08-16,858.219
2011-08-17,863.179
2011-08-18,811.297
2011-08-19,805.191
2011-08-22,811.148
2011-08-23,808.825
2011-08-24,839.486
2011-08-25,828.945
2011-08-26,824.879
2011-08-29,848.247
2011-08-30,848.018
2011-08-31,869.565
2011-09-01,862.034
2011-09-02,842.136
2011-09-05,798.086
2011-09-06,789.369
2011-09-07,812.601
2011-09-08,816.105
2011-09-09,774.017
2011-09-12,744.712
2011-09-13,755.307
2011-09-14,765.047
2011-09-15,789.063
2011-09-16,791.747
2011-09-19,760.054
2011-09-20,772.731
2011-09-21,767.702
2011-09-22,713.318
2011-09-23,718.466
2011-09-26,722.652
2011-09-27,760.705
2011-09-28,752.913
2011-09-29,759.045
2011-09-30,734.572
2011-10-03,711.515
2011-10-04,687.154
2011-10-05,713.977
2011-10-06,733.873
2011-10-07,735.663
2011-10-10,759.435
2011-10-11,756.918
2011-10-12,779.541
2011-10-13,768.605
2011-10-14,787.107
2011-10-17,771.197
2011-10-18,763.228
2011-10-19,765.277
2011-10-20,749.262
2011-10-21,774.624
2011-10-24,784.877
2011-10-25,779.608
2011-10-26,776.006
2011-10-27,819.639
2011-10-28,816.26
2011-10-31,782.494
2011-11-01,737.889
2011-11-02,749.21
2011-11-03,763.387
2011-11-04,750.481
2011-11-07,744.96
2011-11-08,752.331
2011-11-09,729.282
2011-11-10,722.141
2011-11-11,747.19
2011-11-14,734.863
2011-11-15,719.244
2011-11-16,714.657
2011-11-17,708.87
2011-11-18,698.566
2011-11-21,674.941
2011-11-22,672.647
2011-11-23,659.877
2011-11-24,659.843
2011-11-25,656.876
2011-11-28,689.803
2011-11-29,686.521
2011-11-30,718.966
2011-12-01,705.971
2011-12-02,713.064
2011-12-05,729.328
2011-12-06,716.445
2011-12-07,714.378
2011-12-08,692.958
2011-12-09,706.522
2011-12-12,680.865
2011-12-13,676.37
2011-12-14,654.959
2011-12-15,661.03
2011-12-16,667.16
2011-12-19,663.076
2011-12-20,684.275
2011-12-21,676.125
2011-12-22,680.511
2011-12-23,682.605
2011-12-26,682.605
2011-12-27,682.367
2011-12-28,674.921
2011-12-29,678.969
2011-12-30,687.343
2012-01-02,695.497
2012-01-03,716.024
2012-01-04,702.201
2012-01-05,686.552
2012-01-06,682.146
2012-01-09,678.714
2012-01-10,692.271
2012-01-11,692.519
2012-01-12,696.573
2012-01-13,688.122
2012-01-16,688.382
2012-01-17,701.83
2012-01-18,706.589
2012-01-19,723.36
2012-01-20,725.819
2012-01-23,740.335
2012-01-24,730.802
2012-01-25,731.442
2012-01-26,759.695
2012-01-27,754.719
2012-01-30,739.051
2012-01-31,742.762
2012-02-01,769.68
2012-02-02,767.392
2012-02-03,771.237
2012-02-06,765.433
2012-02-07,774.785
2012-02-08,777.678
2012-02-09,779.599
2012-02-10,761.734
2012-02-13,772.671
2012-02-14,761.206
2012-02-15,758.951
2012-02-16,764.356
2012-02-17,778.696
2012-02-20,794.467
2012-02-21,787.366
2012-02-22,777.115
2012-02-23,780.075
2012-02-24,790.995
2012-02-27,783.534
2012-02-28,787.798
2012-02-29,787.395
2012-03-01,786.245
2012-03-02,787.815
2012-03-05,783.282
2012-03-06,750.611
2012-03-07,760.043
2012-03-08,776.091
2012-03-09,773.052
2012-03-12,774.929
2012-03-13,785.345
2012-03-14,780.559
2012-03-15,785.509
2012-03-16,799.984
2012-03-19,806.994
2012-03-20,794.933
2012-03-21,793.366
2012-03-22,785.11
2012-03-23,796.014
2012-03-26,809.729
2012-03-27,806.238
2012-03-28,794.202
2012-03-29,787.093
2012-03-30,798.18
2012-04-02,809.757
2012-04-03,809.628
2012-04-04,772.067
2012-04-05,766.545
2012-04-06,766.545
2012-04-09,766.985
2012-04-10,752.894
2012-04-11,761.02
2012-04-12,779.035
2012-04-13,764.322
2012-04-16,761.318
2012-04-17,782.355
2012-04-18,772.014
2012-04-19,768.341
2012-04-20,776.266
2012-04-23,751.017
2012-04-24,759.999
2012-04-25,777.523
2012-04-26,768.293
2012-04-27,778.884
2012-04-30,780.198
2012-05-01,779.579
2012-05-02,776.614
2012-05-03,768.417
2012-05-04,752.651
2012-05-07,749.903
2012-05-08,747.83
2012-05-09,741.493
2012-05-10,753.928
2012-05-11,753.392
2012-05-14,729.324
2012-05-15,715.844
2012-05-16,715.066
2012-05-17,705.358
2012-05-18,703.436
2012-05-21,715.052
2012-05-22,733.385
2012-05-23,706.542
2012-05-24,711.092
2012-05-25,710.767
2012-05-28,715.032
2012-05-29,721.563
2012-05-30,704.026
2012-05-31,697.689
2012-06-01,685.368
2012-06-04,689.972
2012-06-05,689.537
2012-06-06,708.992
2012-06-07,716.27
2012-06-08,703.651
2012-06-11,706.43
2012-06-12,701.071
2012-06-13,700.154
2012-06-14,701.185
2012-06-15,709.24
2012-06-18,704.947
2012-06-19,724.026
2012-06-20,727.612
2012-06-21,716.123
2012-06-22,703.666
2012-06-25,690.276
2012-06-26,685.561
2012-06-27,695.181
2012-06-28,695.138
2012-06-29,739.31
2012-07-02,741.355
2012-07-03,750.89
2012-07-04,744.947
2012-07-05,731.362
2012-07-06,715.043
2012-07-09,707.776
2012-07-10,712.638
2012-07-11,712.823
2012-07-12,702.26
2012-07-13,712.001
2012-07-16,714.232
2012-07-17,715.087
2012-07-18,731.035
2012-07-19,740.391
2012-07-20,723.888
2012-07-23,697.764
2012-07-24,692.485
2012-07-25,697.698
2012-07-26,724.789
2012-07-27,745.572
2012-07-30,747.395
2012-07-31,740.672
2012-08-01,741.775
2012-08-02,714.542
2012-08-03,743.708
2012-08-06,761.158
2012-08-07,763.164
2012-08-08,755.542
2012-08-09,759.113
2012-08-10,758.537
2012-08-13,758.843
2012-08-14,760.211
2012-08-15,756.838
2012-08-16,767.983
2012-08-17,772.302
2012-08-20,769.187
2012-08-21,783.115
2012-08-22,777.889
2012-08-23,778.801
2012-08-24,771.616
2012-08-27,777.154
2012-08-28,771.718
2012-08-29,771.294
2012-08-30,761.67
2012-08-31,772.688
2012-09-03,777.334
2012-09-04,770.368
2012-09-05,773.894
2012-09-06,795.64
2012-09-07,818.468
2012-09-10,818.445
2012-09-11,823.455
2012-09-12,838.49
2012-09-13,835.731
2012-09-14,869.853
2012-09-17,871.256
2012-09-18,854.283
2012-09-19,854.422
2012-09-20,850.509
2012-09-21,857.606
2012-09-24,848.38
2012-09-25,854.032
2012-09-26,827.989
2012-09-27,832.573
2012-09-28,823.776
2012-10-01,835.896
2012-10-02,838.473
2012-10-03,834.804
2012-10-04,845.557
2012-10-05,858.382
2012-10-08,842.985
2012-10-09,834.363
2012-10-10,826.174
2012-10-11,833.437
2012-10-12,833.568
2012-10-15,836.197
2012-10-16,849.722
2012-10-17,864.248
2012-10-18,861.44
2012-10-19,849.118
2012-10-22,849.492
2012-10-23,830.227
2012-10-24,835.214
2012-10-25,835.02
2012-10-26,834.882
2012-10-29,829.192
2012-10-30,843.186
2012-10-31,838.747
2012-11-01,846.694
2012-11-02,843.27
2012-11-05,832.532
2012-11-06,842.926
2012-11-07,827.203
2012-11-08,825.535
2012-11-09,819.41
2012-11-12,820.353
2012-11-13,819.084
2012-11-14,814.669
2012-11-15,812.152
2012-11-16,799.463
2012-11-19,822.829
2012-11-20,826.112
2012-11-21,830.326
2012-11-22,840.029
2012-11-23,851.365
2012-11-26,849.032
2012-11-27,852.869
2012-11-28,851.771
2012-11-29,873.552
2012-11-30,868.864
2012-12-03,871.754
2012-12-04,874.781
2012-12-05,875.433
2012-12-06,876.458
2012-12-07,875.654
2012-12-10,874.079
2012-12-11,881.001
2012-12-12,891.157
2012-12-13,898.39
2012-12-14,906.573
2012-12-17,915.116
2012-12-18,926.703
2012-12-19,939.43
2012-12-20,936.558
2012-12-21,928.433
2012-12-24,926.891
2012-12-25,926.891
2012-12-26,928.788
2012-12-27,932.823
2012-12-28,924.985
2012-12-31,927.099
2013-01-01,927.099
2013-01-02,946.702
2013-01-03,936.867
2013-01-04,930.396
2013-01-07,932.462
2013-01-08,929.106
2013-01-09,935.865
2013-01-10,949.363
2013-01-11,953.866
2013-01-14,954.911
2013-01-15,955.582
2013-01-16,953.145
2013-01-17,972.255
2013-01-18,969.474
2013-01-21,972.607
2013-01-22,971.885
2013-01-23,966.41
2013-01-24,982.069
2013-01-25,996.514
2013-01-28,997.935
2013-01-29,994.668
2013-01-30,995.351
2013-01-31,990.573
2013-02-01,1012.681
2013-02-04,983.773
2013-02-05,989.283
2013-02-06,987.478
2013-02-07,970.751
2013-02-08,977.886
2013-02-11,973.696
2013-02-12,987.232
2013-02-13,992.205
2013-02-14,988.319
2013-02-15,984.339
2013-02-18,978.725
2013-02-19,993.923
2013-02-20,997.981
2013-02-21,966.131
2013-02-22,973.321
2013-02-25,979.393
2013-02-26,950.85
2013-02-27,965.507
2013-02-28,970.493
2013-03-01,956.577
2013-03-04,957.136
2013-03-05,980.145
2013-03-06,978.536
2013-03-07,991.296
2013-03-08,991.885
2013-03-11,993.965
2013-03-12,995.251
2013-03-13,993.099
2013-03-14,999.928
2013-03-15,1003.581
2013-03-18,987.943
2013-03-19,974.453
2013-03-20,982.75
2013-03-21,975.621
2013-03-22,976.508
2013-03-25,961.544
2013-03-26,956.469
2013-03-27,946.851
2013-03-28,954.261
2013-03-29,954.261
2013-04-01,954.707
2013-04-02,960.378
2013-04-03,948.086
2013-04-04,945.038
2013-04-05,939.6
2013-04-08,938.464
2013-04-09,946.526
2013-04-10,971.73
2013-04-11,981.425
2013-04-12,971.11
2013-04-15,959.866
2013-04-16,959.897
2013-04-17,934.574
2013-04-18,939.86
2013-04-19,947.275
2013-04-22,958.469
2013-04-23,982.004
2013-04-24,983.258
2013-04-25,987.704
2013-04-26,984.973
2013-04-29,1005.129
2013-04-30,1013.125
2013-05-01,1013.817
2013-05-02,1009.925
2013-05-03,1029.269
2013-05-06,1027.88
2013-05-07,1042.896
2013-05-08,1056.114
2013-05-09,1049.16
2013-05-10,1036.075
2013-05-13,1033.156
2013-05-14,1033.37
2013-05-15,1027.346
2013-05-16,1035.855
2013-05-17,1028.14
2013-05-20,1035.603
2013-05-21,1035.383
2013-05-22,1041.908
2013-05-23,1027.555
2013-05-24,1027.292
2013-05-27,1034.39
2013-05-28,1036.756
2013-05-29,1034.033
2013-05-30,1040.502
2013-05-31,1023.442
2013-06-03,1025.648
2013-06-04,1032.841
2013-06-05,1023.592
2013-06-06,1022.548
2013-06-07,1033.055
2013-06-10,1028.318
2013-06-11,1020.797
2013-06-12,1020.112
2013-06-13,1018.267
2013-06-14,1031.502
2013-06-17,1038.535
2013-06-18,1041.785
2013-06-19,1044.997
2013-06-20,999.352
2013-06-21,981.858
2013-06-24,955.169
2013-06-25,963.514
2013-06-26,976.454
2013-06-27,978.567
2013-06-28,971.718
2013-07-01,975.734
2013-07-02,969.916
2013-07-03,967.744
2013-07-04,980.861
2013-07-05,969.013
2013-07-08,984.113
2013-07-09,985.866
2013-07-10,995.866
2013-07-11,1019.462
2013-07-12,1021.754
2013-07-15,1027.168
2013-07-16,1026.446
2013-07-17,1028.25
2013-07-18,1035.665
2013-07-19,1038.952
2013-07-22,1034.488
2013-07-23,1032.861
2013-07-24,1049.382
2013-07-25,1038.144
2013-07-26,1032.742
2013-07-29,1026.044
2013-07-30,1029.722
2013-07-31,1037.905
2013-08-01,1052.747
2013-08-02,1075.298
2013-08-05,1075.657
2013-08-06,1075.673
2013-08-07,1074.016
2013-08-08,1106.539
2013-08-09,1107.017
2013-08-12,1107.727
2013-08-13,1108.691
2013-08-14,1111.263
2013-08-15,1102.613
2013-08-16,1114.243
2013-08-19,1109.834
2013-08-20,1104.045
2013-08-21,1093.154
2013-08-22,1103.731
2013-08-23,1113.687
2013-08-26,1102.381
2013-08-27,1074.899
2013-08-28,1066.693
2013-08-29,1061.874
2013-08-30,1041.273
2013-09-02,1055.114
2013-09-03,1053.392
2013-09-04,1050.887
2013-09-05,1051.014
2013-09-06,1054.75
2013-09-09,1067.041
2013-09-10,1082.372
2013-09-11,1088.512
2013-09-12,1084.985
2013-09-13,1080.986
2013-09-16,1101.144
2013-09-17,1095.192
2013-09-18,1103.682
2013-09-19,1120.814
2013-09-20,1120.937
2013-09-23,1113.234
2013-09-24,1111.62
2013-09-25,1110.407
2013-09-26,1106.195
2013-09-27,1108.976
2013-09-30,1105.692
2013-10-01,1116.864
2013-10-02,1119.281
2013-10-03,1112.462
2013-10-04,1115.005
2013-10-07,1107.692
2013-10-08,1103.448
2013-10-09,1093.891
2013-10-10,1116.787
2013-10-11,1116.205
2013-10-14,1116.586
2013-10-15,1130.459
2013-10-16,1139.165
2013-10-17,1151.564
2013-10-18,1162.366
2013-10-21,1164.173
2013-10-22,1176.108
2013-10-23,1173.69
2013-10-24,1177.867
2013-10-25,1168.303
2013-10-28,1165.407
2013-10-29,1175.429
2013-10-30,1170.373
2013-10-31,1162.096
2013-11-01,1146.636
2013-11-04,1154.135
2013-11-05,1149.277
2013-11-06,1162.853
2013-11-07,1142.194
2013-11-08,1133.219
2013-11-11,1144.885
2013-11-12,1140.829
2013-11-13,1125.393
2013-11-14,1136.932
2013-11-15,1135.452
2013-11-18,1137.961
2013-11-19,1130.694
2013-11-20,1123.819
2013-11-21,1122.747
2013-11-22,1123.08
2013-11-25,1128.288
2013-11-26,1137.207
2013-11-27,1141.919
2013-11-28,1146.085
2013-11-29,1148.906
2013-12-02,1137.832
2013-12-03,1122.152
2013-12-04,1116.338
2013-12-05,1120.602
2013-12-06,1129.36
2013-12-09,1132.928
2013-12-10,1137.515
2013-12-11,1136.409
2013-12-12,1129.864
2013-12-13,1122.887
2013-12-16,1135.83
2013-12-17,1133.296
2013-12-18,1141.699
2013-12-19,1149.268
2013-12-20,1164.087
2013-12-23,1174.891
2013-12-24,1177.912
2013-12-25,1177.912
2013-12-26,1180.11
2013-12-27,1195.85
2013-12-30,1198.095
2013-12-31,1198.204
2014-01-01,1198.204
2014-01-02,1175.299
2014-01-03,1180.042
2014-01-06,1182.005
2014-01-07,1178.303
2014-01-08,1175.316
2014-01-09,1172.982
2014-01-10,1190.165
2014-01-13,1188.997
2014-01-14,1189.667
2014-01-15,1182.077
2014-01-16,1189.024
2014-01-17,1186.247
2014-01-20,1185.562
2014-01-21,1185.136
2014-01-22,1183.349
2014-01-23,1197.01
2014-01-24,1180.933
2014-01-27,1174.782
2014-01-28,1181.919
2014-01-29,1175.663
2014-01-30,1174.39
2014-01-31,1169.059
2014-02-03,1154.184
2014-02-04,1149.251
2014-02-05,1150.057
2014-02-06,1175.357
2014-02-07,1179.579
2014-02-10,1185.131
2014-02-11,1199.972
2014-02-12,1197.195
2014-02-13,1205.687
2014-02-14,1211.938
2014-02-17,1222.196
2014-02-18,1230.182
2014-02-19,1235.756
2014-02-20,1227.316
2014-02-21,1234.766
2014-02-24,1244.782
2014-02-25,1246.54
2014-02-26,1249.34
2014-02-27,1250.798
2014-02-28,1272.689
2014-03-03,1249.423
2014-03-04,1268.196
2014-03-05,1272.138
2014-03-06,1285.807
2014-03-07,1282.179
2014-03-10,1279.168
2014-03-11,1279.28
2014-03-12,1271.117
2014-03-13,1255.588
2014-03-14,1245.283
2014-03-17,1259.168
2014-03-18,1269.028
2014-03-19,1272.62
2014-03-20,1258.01
2014-03-21,1263.248
2014-03-24,1252.08
2014-03-25,1262.794
2014-03-26,1272.422
2014-03-27,1266.642
2014-03-28,1271.698
2014-03-31,1282.736
2014-04-01,1283.425
2014-04-02,1284.559
2014-04-03,1275.899
2014-04-04,1274.915
2014-04-07,1272.165
2014-04-08,1263.509
2014-04-09,1267.809
2014-04-10,1268.857
2014-04-11,1257.947
2014-04-14,1250.46
2014-04-15,1247.929
2014-04-16,1261.473
2014-04-17,1268.603
2014-04-18,1268.603
2014-04-21,1265.715
2014-04-22,1281.86
2014-04-23,1284.485
2014-04-24,1286.842
2014-04-25,1287.064
2014-04-28,1286.726
2014-04-29,1285.629
2014-04-30,1291.267
2014-05-01,1291.267
2014-05-02,1289.557
2014-05-05,1292.195
2014-05-06,1306.777
2014-05-07,1311.578
2014-05-08,1312.036
2014-05-09,1300.031
2014-05-12,1302.946
2014-05-13,1288.122
2014-05-14,1290.306
2014-05-15,1279.436
2014-05-16,1264.911
2014-05-19,1269.042
2014-05-20,1263.926
2014-05-21,1264.185
2014-05-22,1266.501
2014-05-23,1265.542
2014-05-26,1274.922
2014-05-27,1277.583
2014-05-28,1280.381
2014-05-29,1285.495
2014-05-30,1285.368
2014-06-02,1282.135
2014-06-03,1274.72
2014-06-04,1274.776
2014-06-05,1275.254
2014-06-06,1282.705
2014-06-09,1283.915
2014-06-10,1280.976
2014-06-11,1281.806
2014-06-12,1280.271
2014-06-13,1266.063
2014-06-16,1265.45
2014-06-17,1266.933
2014-06-18,1268.309
2014-06-19,1281.482
2014-06-20,1274.928
2014-06-23,1270.729
2014-06-24,1268.593
2014-06-25,1254.131
2014-06-26,1255.556
2014-06-27,1260.38
2014-06-30,1269.713
2014-07-01,1279.204
2014-07-02,1286.236
2014-07-03,1293.47
2014-07-04,1289.195
2014-07-07,1278.663
2014-07-08,1269.363
2014-07-09,1270.06
2014-07-10,1257.033
2014-07-11,1252.536
2014-07-14,1267.152
2014-07-15,1262.994
2014-07-16,1276.138
2014-07-17,1269.255
2014-07-18,1267.696
2014-07-21,1270.379
2014-07-22,1276.033
2014-07-23,1283.952
2014-07-24,1287.394
2014-07-25,1278.821
2014-07-28,1279.182
2014-07-29,1266.482
2014-07-30,1250.902
2014-07-31,1247.464
2014-08-01,1233.728
2014-08-04,1225.788
2014-08-05,1229.467
2014-08-06,1224.563
2014-08-07,1224.048
2014-08-08,1215.584
2014-08-11,1227.062
2014-08-12,1223.102
2014-08-13,1236.741
2014-08-14,1243.115
2014-08-15,1241.538
2014-08-18,1256.114
2014-08-19,1258.663
2014-08-20,1251.026
2014-08-21,1259.214
2014-08-22,1252.929
2014-08-25,1252.03
2014-08-26,1262.4
2014-08-27,1266.456
2014-08-28,1261.326
2014-08-29,1254.745
2014-09-01,1246.397
2014-09-02,1245.085
2014-09-03,1247.673
2014-09-04,1238.883
2014-09-05,1234.532
2014-09-08,1231.851
2014-09-09,1221.061
2014-09-10,1216.909
2014-09-11,1213.108
2014-09-12,1213.442
2014-09-15,1208.688
2014-09-16,1201.162
2014-09-17,1212.78
2014-09-18,1217.898
2014-09-19,1211.667
2014-09-22,1210.897
2014-09-23,1209.13
2014-09-24,1207.171
2014-09-25,1201.612
2014-09-26,1199.433
2014-09-29,1201.967
2014-09-30,1201.314
2014-10-01,1187.345
2014-10-02,1173.142
2014-10-03,1170.266
2014-10-06,1170.617
2014-10-07,1158.536
2014-10-08,1154.804
2014-10-09,1159.295
2014-10-10,1126.795
2014-10-13,1121.727
2014-10-14,1119.941
2014-10-15,1099.697
2014-10-16,1090.445
2014-10-17,1128.346
2014-10-20,1123.785
2014-10-21,1143.258
2014-10-22,1154.433
2014-10-23,1150.779
2014-10-24,1149.261
2014-10-27,1149.678
2014-10-28,1165.231
2014-10-29,1164.89
2014-10-30,1149.53
2014-10-31,1146.503
2014-11-03,1135.468
2014-11-04,1147.932
2014-11-05,1152.976
2014-11-06,1152.468
2014-11-07,1145.532
2014-11-10,1154.307
2014-11-11,1155.158
2014-11-12,1155.133
2014-11-13,1155.81
2014-11-14,1154.037
2014-11-17,1152.914
2014-11-18,1169.529
2014-11-19,1174.946
2014-11-20,1169.213
2014-11-21,1165.679
2014-11-24,1171.16
2014-11-25,1180.363
2014-11-26,1185.443
2014-11-27,1183.247
2014-11-28,1178.606
2014-12-01,1178.251
2014-12-02,1176.945
2014-12-03,1176.641
2014-12-04,1180.66
2014-12-05,1180.812
2014-12-08,1183.512
2014-12-09,1179.352
2014-12-10,1178.664
2014-12-11,1178.691
2014-12-12,1160.269
2014-12-15,1141.333
2014-12-16,1164.047
2014-12-17,1151.528
2014-12-18,1162.418
2014-12-19,1174.816
2014-12-22,1178.236
2014-12-23,1180.392
2014-12-24,1179.98
2014-12-25,1179.98
2014-12-26,1178.141
2014-12-29,1181.19
2014-12-30,1172.968
2014-12-31,1169.14
2015-01-01,1169.14
2015-01-02,1163.959
2015-01-05,1138.621
2015-01-06,1132.009
2015-01-07,1121.453
2015-01-08,1146.766
2015-01-09,1146.452
2015-01-12,1145.226
2015-01-13,1156.423
2015-01-14,1149.056
2015-01-15,1144.206
2015-01-16,1149.197
2015-01-19,1171.477
2015-01-20,1167.418
2015-01-21,1172.587
2015-01-22,1157.555
2015-01-23,1160.839
2015-01-26,1181.894
2015-01-27,1194.841
2015-01-28,1191.807
2015-01-29,1189.237
2015-01-30,1180.536
2015-02-02,1191.3
2015-02-03,1209.466
2015-02-04,1204.965
2015-02-05,1210.489
2015-02-06,1198.436
2015-02-09,1188.26
2015-02-10,1193.643
2015-02-11,1187.424
2015-02-12,1205.768
2015-02-13,1217.219
2015-02-16,1209.488
2015-02-17,1210.176
2015-02-18,1216.965
2015-02-19,1229.659
2015-02-20,1228.105
2015-02-23,1230.578
2015-02-24,1228.383
2015-02-25,1236.427
2015-02-26,1229.544
2015-02-27,1233.84
2015-03-02,1231.08
2015-03-03,1215.812
2015-03-04,1212.552
2015-03-05,1219.644
2015-03-06,1203.957
2015-03-09,1195.329
2015-03-10,1169.381
2015-03-11,1165.601
2015-03-12,1171.277
2015-03-13,1167.114
2015-03-16,1187.912
2015-03-17,1177.323
2015-03-18,1180.388
2015-03-19,1178.966
2015-03-20,1212.821
2015-03-23,1224.375
2015-03-24,1228.06
2015-03-25,1228.243
2015-03-26,1204.733
2015-03-27,1207.114
2015-03-30,1217.552
2015-03-31,1195.854
2015-04-01,1199.841
2015-04-02,1224.368
2015-04-03,1224.368
2015-04-06,1241.357
2015-04-07,1240.343
2015-04-08,1234.793
2015-04-09,1236.239
2015-04-10,1246.509
2015-04-13,1236.737
2015-04-14,1248.734
2015-04-15,1238.879
2015-04-16,1238.12
2015-04-17,1221.483
2015-04-20,1231.458
2015-04-21,1235.254
2015-04-22,1226.801
2015-04-23,1233.646
2015-04-24,1241.424
2015-04-27,1260.22
2015-04-28,1256.867
2015-04-29,1240.787
2015-04-30,1238.728
2015-05-01,1240.608
2015-05-04,1244.766
2015-05-05,1226.545
2015-05-06,1237.531
2015-05-07,1226.218
2015-05-08,1238.794
2015-05-11,1253.657
2015-05-12,1259.942
2015-05-13,1268.989
2015-05-14,1282.336
2015-05-15,1294.814
2015-05-18,1290.086
