Date,WORLD ex USA IMI VALUE IMI (Large+Mid+Small Cap)
2020-02-17,1119.882
2020-02-18,1112.467
2020-02-19,1112.076
2020-02-20,1107.147
2020-02-21,1106.296
2020-02-24,1080.257
2020-02-25,1058.935
2020-02-26,1052.954
2020-02-27,1029.213
2020-02-28,996.929
2020-03-02,1004.164
2020-03-03,1009.42
2020-03-04,1015.13
2020-03-05,1009.152
2020-03-06,983.324
2020-03-09,908.746
2020-03-10,901.36
2020-03-11,884.816
2020-03-12,781.876
2020-03-13,779.858
2020-03-16,739.637
2020-03-17,745.131
2020-03-18,704.588
2020-03-19,702.72
2020-03-20,710.992
2020-03-23,688.937
2020-03-24,749.161
2020-03-25,789.9
2020-03-26,809.46
2020-03-27,799.059
2020-03-30,802.976
2020-03-31,808.005
2020-04-01,783.084
2020-04-02,779.075
2020-04-03,764.852
2020-04-06,794.993
2020-04-07,817.28
2020-04-08,818.555
2020-04-09,835.045
2020-04-10,837.472
2020-04-13,833.606
2020-04-14,839.781
2020-04-15,811.029
2020-04-16,803.267
2020-04-17,825.744
2020-04-20,823.415
2020-04-21,796.963
2020-04-22,803.86
2020-04-23,817.403
2020-04-24,809.844
2020-04-27,830.155
2020-04-28,844.126
2020-04-29,865.943
2020-04-30,857.801
2020-05-01,841.632
2020-05-04,823.846
2020-05-05,834.536
2020-05-06,828.609
2020-05-07,829.706
2020-05-08,847.221
2020-05-11,843.501
2020-05-12,842.062
2020-05-13,823.51
2020-05-14,806.182
2020-05-15,809.966
2020-05-18,835.876
2020-05-19,844.712
2020-05-20,852.516
2020-05-21,842.498
2020-05-22,834.382
2020-05-25,845.559
2020-05-26,871.712
2020-05-27,884.366
2020-05-28,898.376
2020-05-29,884.579
2020-06-01,898.031
2020-06-02,917.513
2020-06-03,943.038
2020-06-04,945.761
2020-06-05,970.158
2020-06-08,980.872
2020-06-09,973.908
2020-06-10,965.931
2020-06-11,923.848
2020-06-12,915.823
2020-06-15,906.466
2020-06-16,935.08
2020-06-17,934.065
2020-06-18,929.167
2020-06-19,926.687
2020-06-22,925.388
2020-06-23,942.024
2020-06-24,917.453
2020-06-25,911.451
2020-06-26,907.911
2020-06-29,909.346
2020-06-30,912.505
2020-07-01,912.878
2020-07-02,925.564
2020-07-03,922.354
2020-07-06,940.537
2020-07-07,930.747
2020-07-08,924.776
2020-07-09,914.717
2020-07-10,919.95
2020-07-13,934.244
2020-07-14,934.431
2020-07-15,951.136
2020-07-16,948.687
2020-07-17,946.048
2020-07-20,948.001
2020-07-21,956.941
2020-07-22,953.565
2020-07-23,952.228
2020-07-24,946.859
2020-07-27,952.297
2020-07-28,950.858
2020-07-29,949.066
2020-07-30,932.915
2020-07-31,918.865
2020-08-03,926.996
2020-08-04,941.037
2020-08-05,954.058
2020-08-06,948.495
2020-08-07,943.685
2020-08-10,951.321
2020-08-11,970.765
2020-08-12,982.316
2020-08-13,978.67
2020-08-14,972.138
2020-08-17,972.723
2020-08-18,972.707
2020-08-19,976.184
2020-08-20,961.295
2020-08-21,957.763
2020-08-24,971.408
2020-08-25,972.556
2020-08-26,977.779
2020-08-27,970.191
2020-08-28,978.311
2020-08-31,976.08
2020-09-01,970.507
2020-09-02,971.676
2020-09-03,967.096
2020-09-04,957.886
2020-09-07,968.514
2020-09-08,960.555
2020-09-09,966.49
2020-09-10,967.532
2020-09-11,965.276
2020-09-14,972.589
2020-09-15,973.384
2020-09-16,976.395
2020-09-17,969.259
2020-09-18,966.088
2020-09-21,934.098
2020-09-22,930.579
2020-09-23,927.949
2020-09-24,917.288
2020-09-25,917.388
2020-09-28,937.859
2020-09-29,936.271
2020-09-30,932.128
2020-10-01,931.851
2020-10-02,931.869
2020-10-05,950.048
2020-10-06,956.114
2020-10-07,954.942
2020-10-08,962.276
2020-10-09,965.994
2020-10-12,968.262
2020-10-13,958.759
2020-10-14,958.464
2020-10-15,941.392
2020-10-16,946.032
2020-10-19,951.516
2020-10-20,949.096
2020-10-21,952.039
2020-10-22,947.513
2020-10-23,955.388
2020-10-26,943.828
2020-10-27,933.588
2020-10-28,905.799
2020-10-29,898.734
2020-10-30,898.0
2020-11-02,913.776
2020-11-03,937.008
2020-11-04,943.368
2020-11-05,958.808
2020-11-06,962.336
2020-11-09,999.412
2020-11-10,1024.893
2020-11-11,1030.828
2020-11-12,1023.236
2020-11-13,1022.75
2020-11-16,1045.619
2020-11-17,1053.262
2020-11-18,1057.129
2020-11-19,1047.865
2020-11-20,1053.29
2020-11-23,1055.069
2020-11-24,1080.699
2020-11-25,1083.179
2020-11-26,1079.206
2020-11-27,1084.543
2020-11-30,1064.099
2020-12-01,1078.404
2020-12-02,1085.0
2020-12-03,1096.537
2020-12-04,1102.297
2020-12-07,1096.158
2020-12-08,1094.754
2020-12-09,1100.105
2020-12-10,1100.392
2020-12-11,1092.401
2020-12-14,1097.858
2020-12-15,1101.459
2020-12-16,1110.884
2020-12-17,1117.452
2020-12-18,1109.809
2020-12-21,1087.055
2020-12-22,1084.877
2020-12-23,1099.451
2020-12-24,1103.093
2020-12-25,1104.13
2020-12-28,1108.195
2020-12-29,1118.827
2020-12-30,1120.377
2020-12-31,1113.547
2021-01-01,1113.547
2021-01-04,1117.609
2021-01-05,1121.877
2021-01-06,1142.173
2021-01-07,1152.986
2021-01-08,1158.842
2021-01-11,1143.881
2021-01-12,1149.239
2021-01-13,1152.147
2021-01-14,1160.406
2021-01-15,1147.592
2021-01-18,1143.396
2021-01-19,1148.149
2021-01-20,1153.08
2021-01-21,1155.396
2021-01-22,1146.643
2021-01-25,1135.717
2021-01-26,1140.909
2021-01-27,1127.344
2021-01-28,1125.178
2021-01-29,1107.42
2021-02-01,1112.164
2021-02-02,1121.221
2021-02-03,1131.738
2021-02-04,1132.585
2021-02-05,1143.364
2021-02-08,1155.691
2021-02-09,1156.942
2021-02-10,1161.78
2021-02-11,1161.329
2021-02-12,1163.518
2021-02-15,1180.075
2021-02-16,1181.689
2021-02-17,1173.536
2021-02-18,1165.376
2021-02-19,1173.596
2021-02-22,1180.769
2021-02-23,1186.02
2021-02-24,1187.611
2021-02-25,1196.393
2021-02-26,1162.199
2021-03-01,1177.011
2021-03-02,1179.449
2021-03-03,1189.861
2021-03-04,1186.099
2021-03-05,1176.709
2021-03-08,1191.358
2021-03-09,1200.488
2021-03-10,1203.946
2021-03-11,1211.522
2021-03-12,1214.174
2021-03-15,1214.791
2021-03-16,1219.27
2021-03-17,1217.549
2021-03-18,1228.448
2021-03-19,1221.011
2021-03-22,1217.984
2021-03-23,1207.517
2021-03-24,1198.453
2021-03-25,1198.087
2021-03-26,1211.036
2021-03-29,1209.142
2021-03-30,1212.136
2021-03-31,1205.191
2021-04-01,1208.069
2021-04-02,1208.406
2021-04-05,1217.019
2021-04-06,1221.22
2021-04-07,1227.871
2021-04-08,1227.368
2021-04-09,1224.897
2021-04-12,1224.509
2021-04-13,1224.98
2021-04-14,1230.589
2021-04-15,1236.688
2021-04-16,1244.708
2021-04-19,1250.203
2021-04-20,1229.553
2021-04-21,1225.22
2021-04-22,1231.081
2021-04-23,1232.129
2021-04-26,1242.207
2021-04-27,1238.839
2021-04-28,1243.171
2021-04-29,1244.415
2021-04-30,1234.816
2021-05-03,1243.723
2021-05-04,1233.655
2021-05-05,1247.919
2021-05-06,1260.963
2021-05-07,1276.154
2021-05-10,1288.402
2021-05-11,1266.301
2021-05-12,1258.1
2021-05-13,1250.405
2021-05-14,1269.335
2021-05-17,1271.672
2021-05-18,1283.768
2021-05-19,1264.746
2021-05-20,1272.223
2021-05-21,1274.037
2021-05-24,1278.644
2021-05-25,1278.482
2021-05-26,1276.754
2021-05-27,1276.907
2021-05-28,1284.339
2021-05-31,1279.841
2021-06-01,1291.401
2021-06-02,1296.868
2021-06-03,1292.764
2021-06-04,1299.427
2021-06-07,1303.416
2021-06-08,1302.356
2021-06-09,1298.828
2021-06-10,1298.39
2021-06-11,1297.401
2021-06-14,1299.736
2021-06-15,1301.538
2021-06-16,1301.928
2021-06-17,1282.517
2021-06-18,1254.513
2021-06-21,1256.239
2021-06-22,1266.165
2021-06-23,1264.538
2021-06-24,1267.152
2021-06-25,1274.807
2021-06-28,1264.666
2021-06-29,1260.28
2021-06-30,1251.044
2021-07-01,1254.561
2021-07-02,1258.009
2021-07-05,1265.188
2021-07-06,1253.852
2021-07-07,1251.193
2021-07-08,1239.866
2021-07-09,1252.09
2021-07-12,1262.312
2021-07-13,1259.856
2021-07-14,1257.938
2021-07-15,1247.293
2021-07-16,1240.488
2021-07-19,1210.608
2021-07-20,1209.351
2021-07-21,1229.13
2021-07-22,1234.282
2021-07-23,1237.055
2021-07-26,1248.249
2021-07-27,1249.582
2021-07-28,1247.481
2021-07-29,1261.969
2021-07-30,1248.417
2021-08-02,1261.029
2021-08-03,1261.058
2021-08-04,1259.905
2021-08-05,1262.961
2021-08-06,1259.979
2021-08-09,1259.207
2021-08-10,1262.859
2021-08-11,1275.022
2021-08-12,1275.339
2021-08-13,1282.184
2021-08-16,1272.72
2021-08-17,1261.051
2021-08-18,1262.654
2021-08-19,1239.197
2021-08-20,1236.515
2021-08-23,1252.319
2021-08-24,1259.035
2021-08-25,1259.802
2021-08-26,1255.987
2021-08-27,1261.894
2021-08-30,1266.181
2021-08-31,1263.259
2021-09-01,1272.321
2021-09-02,1276.584
2021-09-03,1280.044
2021-09-06,1284.251
2021-09-07,1280.076
2021-09-08,1270.347
2021-09-09,1268.314
2021-09-10,1268.766
2021-09-13,1274.375
2021-09-14,1274.617
2021-09-15,1268.677
2021-09-16,1264.795
2021-09-17,1253.486
2021-09-20,1232.92
2021-09-21,1234.118
2021-09-22,1243.144
2021-09-23,1253.026
2021-09-24,1250.715
2021-09-27,1260.922
2021-09-28,1246.123
2021-09-29,1241.651
2021-09-30,1239.955
2021-10-01,1232.654
2021-10-04,1236.988
2021-10-05,1240.586
2021-10-06,1228.029
2021-10-07,1241.991
2021-10-08,1248.079
2021-10-11,1252.29
2021-10-12,1248.46
2021-10-13,1249.303
2021-10-14,1259.855
2021-10-15,1271.245
2021-10-18,1267.397
2021-10-19,1273.645
2021-10-20,1278.625
2021-10-21,1271.875
2021-10-22,1273.09
2021-10-25,1272.632
2021-10-26,1278.326
2021-10-27,1275.308
2021-10-28,1279.11
2021-10-29,1266.214
2021-11-01,1280.516
2021-11-02,1273.77
2021-11-03,1276.507
2021-11-04,1276.961
2021-11-05,1279.442
2021-11-08,1282.19
2021-11-09,1276.285
2021-11-10,1272.77
2021-11-11,1270.336
2021-11-12,1272.65
2021-11-15,1275.118
2021-11-16,1269.158
2021-11-17,1261.346
2021-11-18,1257.506
2021-11-19,1250.006
2021-11-22,1246.251
2021-11-23,1245.316
2021-11-24,1241.373
2021-11-25,1246.15
2021-11-26,1212.64
2021-11-29,1204.888
2021-11-30,1190.518
2021-12-01,1212.262
2021-12-02,1206.893
2021-12-03,1205.579
2021-12-06,1216.447
2021-12-07,1236.969
2021-12-08,1238.092
2021-12-09,1231.36
2021-12-10,1230.538
2021-12-13,1221.559
2021-12-14,1219.844
2021-12-15,1217.767
2021-12-16,1238.2
2021-12-17,1230.566
2021-12-20,1211.201
2021-12-21,1226.215
2021-12-22,1236.016
2021-12-23,1247.533
2021-12-24,1248.517
2021-12-27,1248.946
2021-12-28,1255.653
2021-12-29,1261.144
2021-12-30,1259.056
2021-12-31,1261.256
2022-01-03,1259.028
2022-01-04,1282.869
2022-01-05,1291.821
2022-01-06,1281.484
2022-01-07,1291.418
2022-01-10,1288.502
2022-01-11,1297.718
2022-01-12,1317.872
2022-01-13,1329.616
2022-01-14,1323.061
2022-01-17,1326.575
2022-01-18,1316.234
2022-01-19,1309.521
2022-01-20,1313.482
2022-01-21,1293.358
2022-01-24,1260.577
2022-01-25,1264.277
2022-01-26,1278.337
2022-01-27,1268.221
2022-01-28,1266.551
2022-01-31,1271.833
2022-02-01,1287.674
2022-02-02,1300.481
2022-02-03,1301.979
2022-02-04,1294.491
2022-02-07,1303.958
2022-02-08,1308.151
2022-02-09,1323.41
2022-02-10,1328.382
2022-02-11,1323.975
2022-02-14,1297.671
2022-02-15,1305.6
2022-02-16,1315.16
2022-02-17,1309.552
2022-02-18,1300.319
2022-02-21,1291.744
2022-02-22,1282.759
2022-02-23,1280.577
2022-02-24,1225.336
2022-02-25,1262.622
2022-02-28,1260.332
2022-03-01,1236.875
2022-03-02,1234.128
2022-03-03,1225.654
2022-03-04,1188.964
2022-03-07,1170.068
2022-03-08,1163.924
2022-03-09,1202.578
2022-03-10,1204.587
2022-03-11,1203.299
2022-03-14,1209.926
2022-03-15,1206.967
2022-03-16,1229.988
2022-03-17,1251.061
2022-03-18,1250.141
2022-03-21,1256.414
2022-03-22,1265.051
2022-03-23,1262.352
2022-03-24,1260.824
2022-03-25,1263.458
2022-03-28,1257.62
2022-03-29,1280.05
2022-03-30,1284.387
2022-03-31,1272.141
2022-04-01,1268.979
2022-04-04,1272.304
2022-04-05,1267.419
2022-04-06,1252.502
2022-04-07,1243.354
2022-04-08,1253.818
2022-04-11,1252.646
2022-04-12,1247.917
2022-04-13,1247.438
2022-04-14,1252.156
2022-04-15,1251.97
2022-04-18,1248.481
2022-04-19,1246.648
2022-04-20,1264.643
2022-04-21,1262.592
2022-04-22,1234.134
2022-04-25,1208.824
2022-04-26,1199.182
2022-04-27,1189.987
2022-04-28,1199.037
2022-04-29,1207.593
2022-05-02,1194.117
2022-05-03,1204.41
2022-05-04,1202.247
2022-05-05,1194.21
2022-05-06,1189.315
2022-05-09,1157.93
2022-05-10,1157.495
2022-05-11,1168.174
2022-05-12,1151.264
2022-05-13,1169.801
2022-05-16,1175.169
2022-05-17,1196.34
2022-05-18,1193.516
2022-05-19,1188.03
2022-05-20,1193.812
2022-05-23,1215.458
2022-05-24,1213.648
2022-05-25,1218.26
2022-05-26,1227.527
2022-05-27,1237.772
2022-05-30,1248.969
2022-05-31,1235.196
2022-06-01,1230.701
2022-06-02,1236.733
2022-06-03,1234.051
2022-06-06,1241.117
2022-06-07,1239.142
2022-06-08,1235.393
2022-06-09,1215.421
2022-06-10,1179.84
2022-06-13,1147.223
2022-06-14,1132.659
2022-06-15,1138.621
2022-06-16,1127.998
2022-06-17,1110.491
2022-06-20,1124.73
2022-06-21,1132.926
2022-06-22,1123.536
2022-06-23,1108.874
2022-06-24,1124.026
2022-06-27,1136.517
2022-06-28,1139.748
2022-06-29,1127.204
2022-06-30,1108.635
2022-07-01,1100.132
2022-07-04,1111.809
2022-07-05,1078.765
2022-07-06,1073.226
2022-07-07,1094.144
2022-07-08,1100.809
2022-07-11,1087.373
2022-07-12,1084.737
2022-07-13,1081.091
2022-07-14,1052.95
2022-07-15,1068.947
2022-07-18,1089.409
2022-07-19,1107.403
2022-07-20,1108.311
2022-07-21,1104.68
2022-07-22,1113.001
2022-07-25,1115.004
2022-07-26,1110.898
2022-07-27,1112.859
2022-07-28,1125.175
2022-07-29,1138.444
2022-08-01,1148.404
2022-08-02,1135.546
2022-08-03,1129.671
2022-08-04,1135.058
2022-08-05,1129.913
2022-08-08,1143.05
2022-08-09,1138.498
2022-08-10,1160.959
2022-08-11,1162.851
2022-08-12,1161.571
2022-08-15,1157.311
2022-08-16,1158.807
2022-08-17,1150.124
2022-08-18,1151.07
2022-08-19,1135.085
2022-08-22,1123.267
2022-08-23,1126.102
2022-08-24,1123.088
2022-08-25,1127.858
2022-08-26,1120.323
2022-08-29,1107.072
2022-08-30,1103.146
2022-08-31,1097.945
2022-09-01,1072.024
2022-09-02,1090.898
2022-09-05,1079.79
2022-09-06,1073.871
2022-09-07,1065.356
2022-09-08,1076.956
2022-09-09,1100.296
2022-09-12,1123.978
2022-09-13,1102.322
2022-09-14,1092.399
2022-09-15,1088.428
2022-09-16,1080.908
2022-09-19,1079.431
2022-09-20,1072.914
2022-09-21,1062.078
2022-09-22,1053.457
2022-09-23,1019.627
2022-09-26,997.616
2022-09-27,992.924
2022-09-28,990.898
2022-09-29,992.604
2022-09-30,995.491
2022-10-03,1009.14
2022-10-04,1045.435
2022-10-05,1032.383
2022-10-06,1024.688
2022-10-07,1014.221
2022-10-10,1004.029
2022-10-11,994.358
2022-10-12,987.453
2022-10-13,996.632
2022-10-14,1004.301
2022-10-17,1018.288
2022-10-18,1023.507
2022-10-19,1017.879
2022-10-20,1022.526
2022-10-21,1015.437
2022-10-24,1030.769
2022-10-25,1046.714
2022-10-26,1061.657
2022-10-27,1063.324
2022-10-28,1056.052
2022-10-31,1057.085
2022-11-01,1066.02
2022-11-02,1065.516
2022-11-03,1050.002
2022-11-04,1074.942
2022-11-07,1088.953
2022-11-08,1100.191
2022-11-09,1089.819
2022-11-10,1123.693
2022-11-11,1145.457
2022-11-14,1141.683
2022-11-15,1151.978
2022-11-16,1147.43
2022-11-17,1136.769
2022-11-18,1149.705
2022-11-21,1135.422
2022-11-22,1153.659
2022-11-23,1165.721
2022-11-24,1177.874
2022-11-25,1177.261
2022-11-28,1166.257
2022-11-29,1167.872
2022-11-30,1164.966
2022-12-01,1189.593
2022-12-02,1181.996
2022-12-05,1181.25
2022-12-06,1173.38
2022-12-07,1168.706
2022-12-08,1169.246
2022-12-09,1177.032
2022-12-12,1168.182
2022-12-13,1192.494
2022-12-14,1192.733
2022-12-15,1167.394
2022-12-16,1154.162
2022-12-19,1152.297
2022-12-20,1164.08
2022-12-21,1176.238
2022-12-22,1170.843
2022-12-23,1173.447
2022-12-26,1174.007
2022-12-27,1177.553
2022-12-28,1172.106
2022-12-29,1178.483
2022-12-30,1173.742
2023-01-02,1181.138
2023-01-03,1182.868
2023-01-04,1193.442
2023-01-05,1182.327
2023-01-06,1203.656
2023-01-09,1221.236
2023-01-10,1213.609
2023-01-11,1220.832
2023-01-12,1242.406
2023-01-13,1252.147
2023-01-16,1250.772
2023-01-17,1254.384
2023-01-18,1260.675
2023-01-19,1242.108
2023-01-20,1251.01
2023-01-23,1259.396
2023-01-24,1263.938
2023-01-25,1265.841
2023-01-26,1266.652
2023-01-27,1272.165
2023-01-30,1269.741
2023-01-31,1267.258
2023-02-01,1274.332
2023-02-02,1281.115
2023-02-03,1267.242
2023-02-06,1248.355
2023-02-07,1255.271
2023-02-08,1260.75
2023-02-09,1269.507
2023-02-10,1257.899
2023-02-13,1262.278
2023-02-14,1265.877
2023-02-15,1257.795
2023-02-16,1262.478
2023-02-17,1258.044
2023-02-20,1264.754
2023-02-21,1259.227
2023-02-22,1246.664
2023-02-23,1244.514
2023-02-24,1231.143
2023-02-27,1244.627
2023-02-28,1244.716
2023-03-01,1246.512
2023-03-02,1244.854
2023-03-03,1256.149
2023-03-06,1265.556
2023-03-07,1248.632
2023-03-08,1246.858
2023-03-09,1246.389
2023-03-10,1236.68
2023-03-13,1213.511
2023-03-14,1211.794
2023-03-15,1174.913
2023-03-16,1178.813
2023-03-17,1173.786
2023-03-20,1183.257
2023-03-21,1198.631
2023-03-22,1203.649
2023-03-23,1207.361
2023-03-24,1185.029
2023-03-27,1195.436
2023-03-28,1207.202
2023-03-29,1218.008
2023-03-30,1234.386
2023-03-31,1237.995
2023-04-03,1251.406
2023-04-04,1256.811
2023-04-05,1246.072
2023-04-06,1248.45
2023-04-07,1249.078
2023-04-10,1240.268
2023-04-11,1256.311
2023-04-12,1266.793
2023-04-13,1275.361
2023-04-14,1276.555
2023-04-17,1270.344
2023-04-18,1279.503
2023-04-19,1278.761
2023-04-20,1276.718
2023-04-21,1270.733
2023-04-24,1275.535
2023-04-25,1266.696
2023-04-26,1268.787
2023-04-27,1269.056
2023-04-28,1276.487
2023-05-01,1274.407
2023-05-02,1258.628
2023-05-03,1265.381
2023-05-04,1260.893
2023-05-05,1276.522
2023-05-08,1281.755
2023-05-09,1278.552
2023-05-10,1276.052
2023-05-11,1266.598
2023-05-12,1262.901
2023-05-15,1269.689
2023-05-16,1262.782
2023-05-17,1257.009
2023-05-18,1255.489
2023-05-19,1261.992
2023-05-22,1263.421
2023-05-23,1260.051
2023-05-24,1241.207
2023-05-25,1226.676
2023-05-26,1230.529
2023-05-29,1235.888
2023-05-30,1229.079
2023-05-31,1207.794
2023-06-01,1224.592
2023-06-02,1244.544
2023-06-05,1246.75
2023-06-06,1250.625
2023-06-07,1250.419
2023-06-08,1257.877
2023-06-09,1260.218
2023-06-12,1257.399
2023-06-13,1268.802
2023-06-14,1283.291
2023-06-15,1286.387
2023-06-16,1290.17
2023-06-19,1282.012
2023-06-20,1273.927
2023-06-21,1275.841
2023-06-22,1267.6
2023-06-23,1249.569
2023-06-26,1252.952
2023-06-27,1257.848
2023-06-28,1260.721
2023-06-29,1262.008
2023-06-30,1272.397
2023-07-03,1280.832
2023-07-04,1282.192
2023-07-05,1272.532
2023-07-06,1247.764
2023-07-07,1257.095
2023-07-10,1257.986
2023-07-11,1268.883
2023-07-12,1297.141
2023-07-13,1311.992
2023-07-14,1308.829
2023-07-17,1303.233
2023-07-18,1314.471
2023-07-19,1317.739
2023-07-20,1319.899
2023-07-21,1316.789
2023-07-24,1320.757
2023-07-25,1324.181
2023-07-26,1326.03
2023-07-27,1325.536
2023-07-28,1327.573
2023-07-31,1331.269
2023-08-01,1317.304
2023-08-02,1293.706
2023-08-03,1287.958
2023-08-04,1302.413
2023-08-07,1301.232
2023-08-08,1288.602
2023-08-09,1295.491
2023-08-10,1307.603
2023-08-11,1296.847
2023-08-14,1284.743
2023-08-15,1279.115
2023-08-16,1268.12
2023-08-17,1262.774
2023-08-18,1256.193
2023-08-21,1253.918
2023-08-22,1260.388
2023-08-23,1265.999
2023-08-24,1262.83
2023-08-25,1252.906
2023-08-28,1267.424
2023-08-29,1280.391
2023-08-30,1291.558
2023-08-31,1289.253
2023-09-01,1289.115
2023-09-04,1291.501
2023-09-05,1280.835
2023-09-06,1276.773
2023-09-07,1275.385
2023-09-08,1273.714
2023-09-11,1287.441
2023-09-12,1288.385
2023-09-13,1290.215
2023-09-14,1305.372
2023-09-15,1310.744
2023-09-18,1304.169
2023-09-19,1310.511
2023-09-20,1315.599
2023-09-21,1297.593
2023-09-22,1293.85
2023-09-25,1280.725
2023-09-26,1275.178
2023-09-27,1266.962
2023-09-28,1273.161
2023-09-29,1272.723
2023-10-02,1251.207
2023-10-03,1231.331
2023-10-04,1217.732
2023-10-05,1231.81
2023-10-06,1239.781
2023-10-09,1242.373
2023-10-10,1268.335
2023-10-11,1272.169
2023-10-12,1267.814
2023-10-13,1253.262
2023-10-16,1257.101
2023-10-17,1261.517
2023-10-18,1251.73
2023-10-19,1238.328
2023-10-20,1225.703
2023-10-23,1222.388
2023-10-24,1221.427
2023-10-25,1222.727
2023-10-26,1213.159
2023-10-27,1214.463
2023-10-30,1217.255
2023-10-31,1214.448
2023-11-01,1226.92
2023-11-02,1248.842
2023-11-03,1265.062
2023-11-06,1267.134
2023-11-07,1249.94
2023-11-08,1242.597
2023-11-09,1254.18
2023-11-10,1244.163
2023-11-13,1252.669
2023-11-14,1280.1
2023-11-15,1288.805
2023-11-16,1281.958
2023-11-17,1297.257
2023-11-20,1302.402
2023-11-21,1299.519
2023-11-22,1291.515
2023-11-23,1298.302
2023-11-24,1307.698
2023-11-27,1303.429
2023-11-28,1309.869
2023-11-29,1310.806
2023-11-30,1312.349
2023-12-01,1318.996
2023-12-04,1315.865
2023-12-05,1314.5
2023-12-06,1323.238
2023-12-07,1325.799
2023-12-08,1324.815
2023-12-11,1324.564
2023-12-12,1323.478
2023-12-13,1327.506
2023-12-14,1358.795
2023-12-15,1354.007
2023-12-18,1347.703
2023-12-19,1358.915
2023-12-20,1361.801
2023-12-21,1362.965
2023-12-22,1370.901
2023-12-25,1370.569
2023-12-26,1370.908
2023-12-27,1384.692
2023-12-28,1386.342
2023-12-29,1384.354
2024-01-01,1384.714
2024-01-02,1376.032
2024-01-03,1362.741
2024-01-04,1375.41
2024-01-05,1382.477
2024-01-08,1381.781
2024-01-09,1373.148
2024-01-10,1371.54
2024-01-11,1366.054
2024-01-12,1376.905
2024-01-15,1374.219
2024-01-16,1357.128
2024-01-17,1338.171
2024-01-18,1339.876
2024-01-19,1343.858
2024-01-22,1354.716
2024-01-23,1348.628
2024-01-24,1364.585
2024-01-25,1359.106
2024-01-26,1363.323
2024-01-29,1365.715
2024-01-30,1367.531
2024-01-31,1378.107
2024-02-01,1363.844
2024-02-02,1357.26
2024-02-05,1344.522
2024-02-06,1351.185
2024-02-07,1350.324
2024-02-08,1343.347
2024-02-09,1342.239
2024-02-12,1347.804
2024-02-13,1338.753
2024-02-14,1337.123
2024-02-15,1350.918
2024-02-16,1361.722
2024-02-19,1366.061
2024-02-20,1370.326
2024-02-21,1366.684
2024-02-22,1375.0
2024-02-23,1379.135
2024-02-26,1375.641
2024-02-27,1379.946
2024-02-28,1374.118
2024-02-29,1377.78
2024-03-01,1387.214
2024-03-04,1384.16
2024-03-05,1389.708
2024-03-06,1400.764
2024-03-07,1412.605
2024-03-08,1422.547
2024-03-11,1409.361
2024-03-12,1411.291
2024-03-13,1415.908
2024-03-14,1408.013
2024-03-15,1409.153
2024-03-18,1412.857
2024-03-19,1415.256
2024-03-20,1414.988
2024-03-21,1430.678
2024-03-22,1430.001
2024-03-25,1430.024
2024-03-26,1431.342
2024-03-27,1437.031
2024-03-28,1437.553
2024-03-29,1440.21
2024-04-01,1427.161
2024-04-02,1426.107
2024-04-03,1434.013
2024-04-04,1446.329
2024-04-05,1430.906
2024-04-08,1442.649
2024-04-09,1445.243
2024-04-10,1430.546
2024-04-11,1420.013
2024-04-12,1417.432
2024-04-15,1411.882
2024-04-16,1384.938
2024-04-17,1384.12
2024-04-18,1394.159
2024-04-19,1392.362
2024-04-22,1405.63
2024-04-23,1418.74
2024-04-24,1416.921
2024-04-25,1410.833
2024-04-26,1414.006
2024-04-29,1424.437
2024-04-30,1420.476
2024-05-01,1414.483
2024-05-02,1426.662
2024-05-03,1438.7
2024-05-06,1445.142
2024-05-07,1455.406
2024-05-08,1447.391
2024-05-09,1455.075
2024-05-10,1464.802
2024-05-13,1469.172
2024-05-14,1472.796
2024-05-15,1481.089
2024-05-16,1482.263
2024-05-17,1486.341
2024-05-20,1489.337
2024-05-21,1486.254
2024-05-22,1474.008
2024-05-23,1468.115
2024-05-24,1468.349
2024-05-27,1478.943
2024-05-28,1478.678
2024-05-29,1454.487
2024-05-30,1464.575
2024-05-31,1477.414
2024-06-03,1488.297
2024-06-04,1478.957
2024-06-05,1471.495
2024-06-06,1478.02
2024-06-07,1465.097
2024-06-10,1459.507
2024-06-11,1443.205
2024-06-12,1462.328
2024-06-13,1435.913
2024-06-14,1421.693
2024-06-17,1417.206
2024-06-18,1429.565
2024-06-19,1433.107
2024-06-20,1434.84
2024-06-21,1423.728
2024-06-24,1439.932
2024-06-25,1441.551
2024-06-26,1432.624
2024-06-27,1432.311
2024-06-28,1434.409
2024-07-01,1442.585
2024-07-02,1444.5
2024-07-03,1461.056
2024-07-04,1473.521
2024-07-05,1467.982
2024-07-08,1466.192
2024-07-09,1458.305
2024-07-10,1469.214
2024-07-11,1491.579
2024-07-12,1500.423
2024-07-15,1493.837
2024-07-16,1488.325
2024-07-17,1504.908
2024-07-18,1503.382
2024-07-19,1486.949
2024-07-22,1491.916
2024-07-23,1489.089
2024-07-24,1487.196
2024-07-25,1475.325
2024-07-26,1482.74
2024-07-29,1483.323
2024-07-30,1482.892
2024-07-31,1505.986
2024-08-01,1478.761
2024-08-02,1453.115
2024-08-05,1399.794
2024-08-06,1413.261
2024-08-07,1432.243
2024-08-08,1429.428
2024-08-09,1440.368
2024-08-12,1439.835
2024-08-13,1455.926
2024-08-14,1470.966
2024-08-15,1476.2
2024-08-16,1492.768
2024-08-19,1508.161
2024-08-20,1511.996
2024-08-21,1515.353
2024-08-22,1515.302
