Date,SWEDEN SMALL CAP Small Cap
2010-09-23,429.898
2010-09-24,442.504
2010-09-27,440.867
2010-09-28,447.944
2010-09-29,451.444
2010-09-30,453.811
2010-10-01,455.768
2010-10-04,449.642
2010-10-05,459.631
2010-10-06,461.023
2010-10-07,463.683
2010-10-08,462.344
2010-10-11,466.64
2010-10-12,466.559
2010-10-13,479.013
2010-10-14,486.501
2010-10-15,478.935
2010-10-18,475.554
2010-10-19,464.796
2010-10-20,470.545
2010-10-21,476.46
2010-10-22,472.306
2010-10-25,476.551
2010-10-26,469.438
2010-10-27,461.153
2010-10-28,459.221
2010-10-29,461.902
2010-11-01,466.057
2010-11-02,469.132
2010-11-03,467.765
2010-11-04,482.214
2010-11-05,477.153
2010-11-08,471.322
2010-11-09,474.169
2010-11-10,464.07
2010-11-11,459.787
2010-11-12,454.814
2010-11-15,454.489
2010-11-16,443.137
2010-11-17,446.031
2010-11-18,454.309
2010-11-19,455.775
2010-11-22,453.059
2010-11-23,441.3
2010-11-24,447.868
2010-11-25,449.832
2010-11-26,443.25
2010-11-29,436.246
2010-11-30,437.223
2010-12-01,448.405
2010-12-02,460.858
2010-12-03,467.949
2010-12-06,468.448
2010-12-07,472.673
2010-12-08,466.424
2010-12-09,467.076
2010-12-10,468.089
2010-12-13,480.426
2010-12-14,487.835
2010-12-15,488.328
2010-12-16,485.177
2010-12-17,484.003
2010-12-20,484.417
2010-12-21,493.616
2010-12-22,488.941
2010-12-23,491.801
2010-12-24,492.586
2010-12-27,493.687
2010-12-28,492.716
2010-12-29,497.785
2010-12-30,503.413
2010-12-31,506.483
2011-01-03,519.441
2011-01-04,518.856
2011-01-05,510.719
2011-01-06,504.406
2011-01-07,499.342
2011-01-10,496.698
2011-01-11,505.096
2011-01-12,513.67
2011-01-13,517.575
2011-01-14,515.757
2011-01-17,513.064
2011-01-18,517.286
2011-01-19,512.483
2011-01-20,497.892
2011-01-21,505.992
2011-01-24,504.149
2011-01-25,508.162
2011-01-26,518.888
2011-01-27,523.228
2011-01-28,515.523
2011-01-31,517.588
2011-02-01,522.761
2011-02-02,509.318
2011-02-03,503.882
2011-02-04,503.74
2011-02-07,507.982
2011-02-08,508.156
2011-02-09,508.69
2011-02-10,501.096
2011-02-11,502.871
2011-02-14,503.452
2011-02-15,498.636
2011-02-16,503.196
2011-02-17,501.453
2011-02-18,506.613
2011-02-21,503.907
2011-02-22,503.185
2011-02-23,497.802
2011-02-24,499.211
2011-02-25,500.951
2011-02-28,514.561
2011-03-01,518.911
2011-03-02,512.937
2011-03-03,518.62
2011-03-04,524.162
2011-03-07,528.522
2011-03-08,525.565
2011-03-09,532.793
2011-03-10,523.704
2011-03-11,516.148
2011-03-14,512.547
2011-03-15,495.896
2011-03-16,487.355
2011-03-17,499.15
2011-03-18,515.831
2011-03-21,524.486
2011-03-22,522.957
2011-03-23,521.852
2011-03-24,531.006
2011-03-25,529.317
2011-03-28,531.2
2011-03-29,530.739
2011-03-30,536.498
2011-03-31,539.361
2011-04-01,541.137
2011-04-04,544.854
2011-04-05,543.73
2011-04-06,550.341
2011-04-07,544.463
2011-04-08,552.567
2011-04-11,548.05
2011-04-12,535.468
2011-04-13,543.221
2011-04-14,542.229
2011-04-15,544.046
2011-04-18,526.525
2011-04-19,537.505
2011-04-20,554.168
2011-04-21,560.198
2011-04-22,560.198
2011-04-25,560.336
2011-04-26,558.051
2011-04-27,557.242
2011-04-28,566.086
2011-04-29,570.839
2011-05-02,574.558
2011-05-03,566.553
2011-05-04,560.017
2011-05-05,546.227
2011-05-06,551.884
2011-05-09,541.956
2011-05-10,550.054
2011-05-11,546.105
2011-05-12,535.172
2011-05-13,537.929
2011-05-16,540.813
2011-05-17,534.563
2011-05-18,542.748
2011-05-19,547.779
2011-05-20,544.793
2011-05-23,529.757
2011-05-24,534.34
2011-05-25,533.996
2011-05-26,533.885
2011-05-27,543.773
2011-05-30,544.531
2011-05-31,552.36
2011-06-01,555.044
2011-06-02,551.024
2011-06-03,548.227
2011-06-06,546.354
2011-06-07,544.366
2011-06-08,527.692
2011-06-09,526.462
2011-06-10,510.368
2011-06-13,507.247
2011-06-14,513.56
2011-06-15,497.397
2011-06-16,482.85
2011-06-17,490.093
2011-06-20,482.606
2011-06-21,495.109
2011-06-22,491.806
2011-06-23,472.07
2011-06-24,473.479
2011-06-27,482.657
2011-06-28,486.904
2011-06-29,507.595
2011-06-30,522.861
2011-07-01,525.889
2011-07-04,530.928
2011-07-05,531.031
2011-07-06,521.182
2011-07-07,531.488
2011-07-08,520.44
2011-07-11,498.33
2011-07-12,495.998
2011-07-13,505.643
2011-07-14,494.215
2011-07-15,489.149
2011-07-18,473.088
2011-07-19,488.401
2011-07-20,499.752
2011-07-21,511.12
2011-07-22,512.778
2011-07-25,512.43
2011-07-26,513.54
2011-07-27,507.739
2011-07-28,501.741
2011-07-29,501.682
2011-08-01,489.521
2011-08-02,476.721
2011-08-03,457.666
2011-08-04,425.737
2011-08-05,415.96
2011-08-08,387.177
2011-08-09,401.627
2011-08-10,397.919
2011-08-11,415.352
2011-08-12,426.311
2011-08-15,442.09
2011-08-16,440.667
2011-08-17,448.84
2011-08-18,419.56
2011-08-19,415.875
2011-08-22,420.203
2011-08-23,424.72
2011-08-24,433.496
2011-08-25,429.063
2011-08-26,428.142
2011-08-29,445.311
2011-08-30,441.109
2011-08-31,456.624
2011-09-01,451.946
2011-09-02,439.704
2011-09-05,416.426
2011-09-06,417.572
2011-09-07,433.299
2011-09-08,437.754
2011-09-09,420.196
2011-09-12,395.593
2011-09-13,394.14
2011-09-14,395.563
2011-09-15,416.578
2011-09-16,419.445
2011-09-19,403.601
2011-09-20,415.399
2011-09-21,407.592
2011-09-22,375.776
2011-09-23,373.654
2011-09-26,368.577
2011-09-27,394.193
2011-09-28,390.778
2011-09-29,396.893
2011-09-30,392.94
2011-10-03,390.321
2011-10-04,377.139
2011-10-05,388.365
2011-10-06,398.793
2011-10-07,404.687
2011-10-10,421.47
2011-10-11,419.822
2011-10-12,430.113
2011-10-13,420.667
2011-10-14,434.447
2011-10-17,427.035
2011-10-18,428.605
2011-10-19,431.718
2011-10-20,425.904
2011-10-21,441.97
2011-10-24,450.908
2011-10-25,449.33
2011-10-26,448.007
2011-10-27,473.452
2011-10-28,478.205
2011-10-31,461.96
2011-11-01,432.329
2011-11-02,441.868
2011-11-03,448.427
2011-11-04,452.623
2011-11-07,446.64
2011-11-08,452.191
2011-11-09,438.383
2011-11-10,430.946
2011-11-11,447.793
2011-11-14,439.946
2011-11-15,436.13
2011-11-16,433.593
2011-11-17,424.984
2011-11-18,420.264
2011-11-21,401.274
2011-11-22,401.578
2011-11-23,391.102
2011-11-24,389.09
2011-11-25,389.542
2011-11-28,406.177
2011-11-29,412.368
2011-11-30,434.74
2011-12-01,428.195
2011-12-02,432.257
2011-12-05,439.28
2011-12-06,434.683
2011-12-07,436.196
2011-12-08,423.139
2011-12-09,424.156
2011-12-12,408.95
2011-12-13,408.67
2011-12-14,399.362
2011-12-15,405.795
2011-12-16,409.195
2011-12-19,411.479
2011-12-20,426.641
2011-12-21,426.454
2011-12-22,432.431
2011-12-23,436.355
2011-12-26,436.355
2011-12-27,438.247
2011-12-28,432.653
2011-12-29,433.46
2011-12-30,443.904
2012-01-02,449.546
2012-01-03,456.643
2012-01-04,450.046
2012-01-05,448.116
2012-01-06,446.834
2012-01-09,447.539
2012-01-10,453.371
2012-01-11,450.268
2012-01-12,453.082
2012-01-13,448.416
2012-01-16,451.021
2012-01-17,458.085
2012-01-18,462.916
2012-01-19,473.373
2012-01-20,475.094
2012-01-23,480.654
2012-01-24,471.195
2012-01-25,469.686
2012-01-26,480.725
2012-01-27,480.86
2012-01-30,475.117
2012-01-31,477.431
2012-02-01,492.472
2012-02-02,497.65
2012-02-03,504.045
2012-02-06,501.583
2012-02-07,502.929
2012-02-08,505.171
2012-02-09,505.374
2012-02-10,497.129
2012-02-13,499.513
2012-02-14,496.872
2012-02-15,499.899
2012-02-16,497.076
2012-02-17,503.606
2012-02-20,511.356
2012-02-21,508.784
2012-02-22,503.932
2012-02-23,501.738
2012-02-24,509.676
2012-02-27,503.137
2012-02-28,508.222
2012-02-29,509.979
2012-03-01,508.521
2012-03-02,503.32
2012-03-05,503.248
2012-03-06,478.81
2012-03-07,481.135
2012-03-08,498.693
2012-03-09,496.05
2012-03-12,493.683
2012-03-13,501.356
2012-03-14,496.612
2012-03-15,499.226
2012-03-16,504.331
2012-03-19,505.655
2012-03-20,497.726
2012-03-21,496.433
2012-03-22,487.487
2012-03-23,490.145
2012-03-26,506.479
2012-03-27,505.053
2012-03-28,501.205
2012-03-29,494.746
2012-03-30,502.114
2012-04-02,510.801
2012-04-03,514.126
2012-04-04,492.821
2012-04-05,490.084
2012-04-06,490.084
2012-04-09,486.453
2012-04-10,476.643
2012-04-11,480.149
2012-04-12,491.021
2012-04-13,483.971
2012-04-16,484.899
2012-04-17,497.063
2012-04-18,496.253
2012-04-19,498.969
2012-04-20,502.128
2012-04-23,484.973
2012-04-24,492.2
2012-04-25,497.236
2012-04-26,491.561
2012-04-27,496.419
2012-04-30,500.148
2012-05-01,499.814
2012-05-02,497.644
2012-05-03,499.029
2012-05-04,485.53
2012-05-07,485.59
2012-05-08,475.768
2012-05-09,470.704
2012-05-10,474.581
2012-05-11,477.935
2012-05-14,463.923
2012-05-15,456.8
2012-05-16,451.603
2012-05-17,448.092
2012-05-18,438.693
2012-05-21,450.059
2012-05-22,462.783
2012-05-23,447.332
2012-05-24,451.971
2012-05-25,450.002
2012-05-28,451.96
2012-05-29,457.466
2012-05-30,447.409
2012-05-31,444.551
2012-06-01,432.402
2012-06-04,432.974
2012-06-05,429.502
2012-06-06,429.4
2012-06-07,446.716
2012-06-08,440.911
2012-06-11,442.633
2012-06-12,439.749
2012-06-13,438.579
2012-06-14,436.869
2012-06-15,442.689
2012-06-18,440.716
2012-06-19,450.181
2012-06-20,456.011
2012-06-21,451.503
2012-06-22,449.94
2012-06-25,436.947
2012-06-26,433.367
2012-06-27,440.099
2012-06-28,434.463
2012-06-29,461.906
2012-07-02,460.019
2012-07-03,468.009
2012-07-04,469.079
2012-07-05,468.76
2012-07-06,459.81
2012-07-09,458.535
2012-07-10,462.992
2012-07-11,460.665
2012-07-12,452.27
2012-07-13,459.483
2012-07-16,461.453
2012-07-17,463.683
2012-07-18,468.007
2012-07-19,475.307
2012-07-20,472.232
2012-07-23,461.193
2012-07-24,461.51
2012-07-25,460.04
2012-07-26,473.118
2012-07-27,477.194
2012-07-30,484.994
2012-07-31,483.569
2012-08-01,483.703
2012-08-02,477.664
2012-08-03,489.632
2012-08-06,493.803
2012-08-07,493.491
2012-08-08,495.344
2012-08-09,497.333
2012-08-10,498.966
2012-08-13,495.019
2012-08-14,493.974
2012-08-15,491.299
2012-08-16,488.877
2012-08-17,492.479
2012-08-20,494.128
2012-08-21,496.369
2012-08-22,488.653
2012-08-23,491.664
2012-08-24,491.455
2012-08-27,491.864
2012-08-28,487.494
2012-08-29,483.145
2012-08-30,478.857
2012-08-31,487.281
2012-09-03,482.327
2012-09-04,480.045
2012-09-05,482.583
2012-09-06,487.704
2012-09-07,501.98
2012-09-10,499.813
2012-09-11,502.2
2012-09-12,508.786
2012-09-13,506.433
2012-09-14,520.881
2012-09-17,519.177
2012-09-18,514.481
2012-09-19,521.909
2012-09-20,515.61
2012-09-21,514.095
2012-09-24,509.785
2012-09-25,515.1
2012-09-26,506.321
2012-09-27,512.779
2012-09-28,510.41
2012-10-01,513.622
2012-10-02,509.226
2012-10-03,501.537
2012-10-04,508.865
2012-10-05,515.603
2012-10-08,507.67
2012-10-09,500.614
2012-10-10,494.042
2012-10-11,493.751
2012-10-12,492.217
2012-10-15,494.812
2012-10-16,498.023
2012-10-17,506.23
2012-10-18,509.587
2012-10-19,504.197
2012-10-22,502.96
2012-10-23,490.531
2012-10-24,487.733
2012-10-25,486.874
2012-10-26,491.375
2012-10-29,491.784
2012-10-30,498.32
2012-10-31,497.122
2012-11-01,498.274
2012-11-02,496.598
2012-11-05,495.549
2012-11-06,499.306
2012-11-07,492.997
2012-11-08,490.481
2012-11-09,486.335
2012-11-12,485.007
2012-11-13,479.709
2012-11-14,478.528
2012-11-15,475.419
2012-11-16,469.016
2012-11-19,481.336
2012-11-20,478.674
2012-11-21,481.917
2012-11-22,489.894
2012-11-23,496.593
2012-11-26,493.84
2012-11-27,492.12
2012-11-28,493.438
2012-11-29,499.296
2012-11-30,503.88
2012-12-03,507.21
2012-12-04,508.738
2012-12-05,510.769
2012-12-06,510.948
2012-12-07,506.983
2012-12-10,506.499
2012-12-11,513.719
2012-12-12,513.176
2012-12-13,507.172
2012-12-14,510.13
2012-12-17,513.552
2012-12-18,521.089
2012-12-19,528.516
2012-12-20,530.241
2012-12-21,525.411
2012-12-24,524.724
2012-12-25,524.724
2012-12-26,526.617
2012-12-27,528.667
2012-12-28,530.865
2012-12-31,531.301
2013-01-01,531.301
2013-01-02,545.402
2013-01-03,540.981
2013-01-04,539.423
2013-01-07,543.469
2013-01-08,540.652
2013-01-09,539.716
2013-01-10,543.607
2013-01-11,545.532
2013-01-14,547.115
2013-01-15,544.845
2013-01-16,545.498
2013-01-17,550.374
2013-01-18,546.569
2013-01-21,552.063
2013-01-22,551.764
2013-01-23,553.099
2013-01-24,559.446
2013-01-25,564.05
2013-01-28,568.153
2013-01-29,569.227
2013-01-30,575.771
2013-01-31,570.635
2013-02-01,582.811
2013-02-04,572.974
2013-02-05,575.317
2013-02-06,578.748
2013-02-07,570.619
2013-02-08,574.34
2013-02-11,579.58
2013-02-12,589.012
2013-02-13,606.508
2013-02-14,602.903
2013-02-15,607.75
2013-02-18,607.592
2013-02-19,617.105
2013-02-20,623.846
2013-02-21,605.68
2013-02-22,605.689
2013-02-25,608.183
2013-02-26,598.142
2013-02-27,603.426
2013-02-28,608.077
2013-03-01,603.614
2013-03-04,604.045
2013-03-05,615.117
2013-03-06,611.686
2013-03-07,618.504
2013-03-08,613.943
2013-03-11,615.196
2013-03-12,613.209
2013-03-13,607.633
2013-03-14,612.253
2013-03-15,615.252
2013-03-18,609.651
2013-03-19,600.446
2013-03-20,601.872
2013-03-21,598.825
2013-03-22,598.65
2013-03-25,595.046
2013-03-26,598.058
2013-03-27,594.158
2013-03-28,598.921
2013-03-29,598.921
2013-04-01,598.415
2013-04-02,605.401
2013-04-03,601.511
2013-04-04,588.572
2013-04-05,588.883
2013-04-08,592.145
2013-04-09,593.943
2013-04-10,602.5
2013-04-11,607.923
2013-04-12,601.732
2013-04-15,593.352
2013-04-16,588.434
2013-04-17,569.002
2013-04-18,570.082
2013-04-19,571.58
2013-04-22,571.787
2013-04-23,575.1
2013-04-24,580.244
2013-04-25,590.727
2013-04-26,594.072
2013-04-29,601.325
2013-04-30,612.406
2013-05-01,612.922
2013-05-02,607.406
2013-05-03,611.999
2013-05-06,612.233
2013-05-07,615.305
2013-05-08,623.43
2013-05-09,620.652
2013-05-10,613.901
2013-05-13,613.503
2013-05-14,611.456
2013-05-15,612.33
2013-05-16,615.148
2013-05-17,610.2
2013-05-20,614.875
2013-05-21,617.772
2013-05-22,621.698
2013-05-23,606.158
2013-05-24,608.902
2013-05-27,613.375
2013-05-28,613.292
2013-05-29,610.748
2013-05-30,622.039
2013-05-31,612.319
2013-06-03,612.736
2013-06-04,615.223
2013-06-05,600.734
2013-06-06,603.004
2013-06-07,606.468
2013-06-10,601.172
2013-06-11,598.947
2013-06-12,606.023
2013-06-13,603.46
2013-06-14,613.92
2013-06-17,616.479
2013-06-18,616.244
2013-06-19,622.146
2013-06-20,588.684
2013-06-21,581.647
2013-06-24,559.824
2013-06-25,571.522
2013-06-26,578.571
2013-06-27,581.121
2013-06-28,581.444
2013-07-01,591.195
2013-07-02,595.873
2013-07-03,589.818
2013-07-04,601.353
2013-07-05,589.252
2013-07-08,593.588
2013-07-09,596.515
2013-07-10,601.737
2013-07-11,613.246
2013-07-12,614.935
2013-07-15,616.477
2013-07-16,624.048
2013-07-17,627.72
2013-07-18,631.914
2013-07-19,637.989
2013-07-22,641.855
2013-07-23,648.447
2013-07-24,648.021
2013-07-25,646.08
2013-07-26,648.06
2013-07-29,646.976
2013-07-30,643.123
2013-07-31,644.59
2013-08-01,647.104
2013-08-02,643.411
2013-08-05,646.783
2013-08-06,647.688
2013-08-07,645.375
2013-08-08,653.023
2013-08-09,654.011
2013-08-12,651.619
2013-08-13,650.279
2013-08-14,657.763
2013-08-15,645.847
2013-08-16,654.125
2013-08-19,658.644
2013-08-20,659.23
2013-08-21,645.721
2013-08-22,654.937
2013-08-23,658.458
2013-08-26,656.211
2013-08-27,651.756
2013-08-28,644.448
2013-08-29,641.196
2013-08-30,635.778
2013-09-02,649.679
2013-09-03,649.658
2013-09-04,656.134
2013-09-05,652.72
2013-09-06,655.773
2013-09-09,661.96
2013-09-10,674.239
2013-09-11,678.439
2013-09-12,677.637
2013-09-13,673.944
2013-09-16,687.272
2013-09-17,689.824
2013-09-18,691.302
2013-09-19,713.577
2013-09-20,706.66
2013-09-23,703.102
2013-09-24,705.741
2013-09-25,700.684
2013-09-26,702.571
2013-09-27,700.717
2013-09-30,696.094
2013-10-01,706.191
2013-10-02,705.083
2013-10-03,705.198
2013-10-04,697.056
2013-10-07,692.741
2013-10-08,690.033
2013-10-09,679.996
2013-10-10,685.511
2013-10-11,691.732
2013-10-14,689.13
2013-10-15,690.534
2013-10-16,690.189
2013-10-17,704.015
2013-10-18,709.981
2013-10-21,717.482
2013-10-22,723.026
2013-10-23,718.539
2013-10-24,722.39
2013-10-25,730.125
2013-10-28,727.995
2013-10-29,722.913
2013-10-30,723.626
2013-10-31,711.21
2013-11-01,702.798
2013-11-04,705.331
2013-11-05,705.127
2013-11-06,714.99
2013-11-07,714.82
2013-11-08,707.715
2013-11-11,717.467
2013-11-12,708.073
2013-11-13,695.749
2013-11-14,702.786
2013-11-15,704.62
2013-11-18,716.149
2013-11-19,710.151
2013-11-20,706.889
2013-11-21,698.75
2013-11-22,708.781
2013-11-25,713.117
2013-11-26,716.958
2013-11-27,720.877
2013-11-28,725.298
2013-11-29,726.122
2013-12-02,722.983
2013-12-03,716.596
2013-12-04,713.757
2013-12-05,713.803
2013-12-06,714.19
2013-12-09,712.777
2013-12-10,708.865
2013-12-11,705.764
2013-12-12,694.362
2013-12-13,695.0
2013-12-16,697.888
2013-12-17,697.19
2013-12-18,706.347
2013-12-19,714.682
2013-12-20,721.36
2013-12-23,731.548
2013-12-24,728.793
2013-12-25,728.793
2013-12-26,731.665
2013-12-27,741.012
2013-12-30,750.116
2013-12-31,750.525
2014-01-01,750.525
2014-01-02,741.458
2014-01-03,744.83
2014-01-06,744.281
2014-01-07,745.318
2014-01-08,743.486
2014-01-09,744.373
2014-01-10,761.908
2014-01-13,763.229
2014-01-14,768.855
2014-01-15,772.081
2014-01-16,773.404
2014-01-17,780.144
2014-01-20,776.783
2014-01-21,772.927
2014-01-22,780.412
2014-01-23,776.88
2014-01-24,758.228
2014-01-27,749.903
2014-01-28,757.297
2014-01-29,747.78
2014-01-30,741.278
2014-01-31,736.401
2014-02-03,727.865
2014-02-04,725.224
2014-02-05,726.902
2014-02-06,743.72
2014-02-07,747.512
2014-02-10,752.842
2014-02-11,768.505
2014-02-12,768.895
2014-02-13,766.658
2014-02-14,773.504
2014-02-17,777.289
2014-02-18,771.245
2014-02-19,778.668
2014-02-20,772.15
2014-02-21,776.995
2014-02-24,789.339
2014-02-25,792.785
2014-02-26,790.682
2014-02-27,787.714
2014-02-28,809.426
2014-03-03,775.567
2014-03-04,792.289
2014-03-05,790.587
2014-03-06,799.438
2014-03-07,794.676
2014-03-10,793.302
2014-03-11,797.554
2014-03-12,793.395
2014-03-13,791.034
2014-03-14,785.173
2014-03-17,800.437
2014-03-18,808.179
2014-03-19,807.426
2014-03-20,793.054
2014-03-21,788.564
2014-03-24,778.403
2014-03-25,787.325
2014-03-26,787.498
2014-03-27,785.75
2014-03-28,788.076
2014-03-31,800.84
2014-04-01,812.114
2014-04-02,812.165
2014-04-03,802.864
2014-04-04,810.859
2014-04-07,806.59
2014-04-08,803.603
2014-04-09,811.688
2014-04-10,804.787
2014-04-11,793.661
2014-04-14,786.486
2014-04-15,776.302
2014-04-16,784.577
2014-04-17,790.326
2014-04-18,790.326
2014-04-21,787.404
2014-04-22,803.848
2014-04-23,807.148
2014-04-24,814.254
2014-04-25,816.872
2014-04-28,816.982
2014-04-29,820.105
2014-04-30,825.635
2014-05-01,827.502
2014-05-02,831.77
2014-05-05,825.297
2014-05-06,834.53
2014-05-07,833.843
2014-05-08,842.791
2014-05-09,836.074
2014-05-12,846.859
2014-05-13,849.298
2014-05-14,847.186
2014-05-15,845.524
2014-05-16,837.669
2014-05-19,840.144
2014-05-20,839.884
2014-05-21,842.697
2014-05-22,847.475
2014-05-23,842.504
2014-05-26,848.531
2014-05-27,851.543
2014-05-28,853.317
2014-05-29,854.745
2014-05-30,848.692
2014-06-02,848.972
2014-06-03,844.533
2014-06-04,849.979
2014-06-05,845.607
2014-06-06,852.681
2014-06-09,855.586
2014-06-10,852.859
2014-06-11,845.934
2014-06-12,847.856
2014-06-13,843.54
2014-06-16,832.757
2014-06-17,830.058
2014-06-18,830.749
2014-06-19,833.098
2014-06-20,826.739
2014-06-23,840.512
2014-06-24,838.183
2014-06-25,830.291
2014-06-26,828.672
2014-06-27,834.072
2014-06-30,843.309
2014-07-01,843.861
2014-07-02,846.155
2014-07-03,846.74
2014-07-04,842.35
2014-07-07,839.395
2014-07-08,831.908
2014-07-09,835.334
2014-07-10,824.352
2014-07-11,821.924
2014-07-14,832.267
2014-07-15,821.959
2014-07-16,822.863
2014-07-17,819.104
2014-07-18,811.475
2014-07-21,807.223
2014-07-22,809.484
2014-07-23,814.423
2014-07-24,814.968
2014-07-25,813.104
2014-07-28,808.261
2014-07-29,806.278
2014-07-30,796.109
2014-07-31,786.178
2014-08-01,779.53
2014-08-04,777.024
2014-08-05,779.073
2014-08-06,762.473
2014-08-07,757.964
2014-08-08,752.922
2014-08-11,771.742
2014-08-12,770.843
2014-08-13,772.208
2014-08-14,774.171
2014-08-15,769.902
2014-08-18,778.991
2014-08-19,783.609
2014-08-20,779.897
2014-08-21,783.581
2014-08-22,778.252
2014-08-25,781.839
2014-08-26,784.769
2014-08-27,789.965
2014-08-28,778.437
2014-08-29,777.396
2014-09-01,772.934
2014-09-02,771.853
2014-09-03,778.03
2014-09-04,773.415
2014-09-05,763.852
2014-09-08,762.784
2014-09-09,755.271
2014-09-10,751.712
2014-09-11,745.624
2014-09-12,747.668
2014-09-15,747.306
2014-09-16,740.405
2014-09-17,746.286
2014-09-18,749.66
2014-09-19,743.03
2014-09-22,742.559
2014-09-23,736.256
2014-09-24,733.69
2014-09-25,725.534
2014-09-26,721.462
2014-09-29,719.404
2014-09-30,727.717
2014-10-01,716.223
2014-10-02,703.907
2014-10-03,703.463
2014-10-06,706.462
2014-10-07,692.512
2014-10-08,685.498
2014-10-09,681.99
2014-10-10,669.93
2014-10-13,670.649
2014-10-14,674.34
2014-10-15,660.629
2014-10-16,664.035
2014-10-17,687.099
2014-10-20,686.72
2014-10-21,703.806
2014-10-22,709.835
2014-10-23,720.515
2014-10-24,714.602
2014-10-27,713.295
2014-10-28,722.639
2014-10-29,732.001
2014-10-30,730.26
2014-10-31,735.364
2014-11-03,731.717
2014-11-04,733.994
2014-11-05,738.265
2014-11-06,736.22
2014-11-07,730.19
2014-11-10,739.058
2014-11-11,740.413
2014-11-12,737.33
2014-11-13,736.925
2014-11-14,738.025
2014-11-17,735.674
2014-11-18,743.13
2014-11-19,739.641
2014-11-20,737.864
2014-11-21,740.734
2014-11-24,748.25
2014-11-25,755.714
2014-11-26,756.517
2014-11-27,754.352
2014-11-28,752.074
2014-12-01,752.914
2014-12-02,746.219
2014-12-03,751.804
2014-12-04,752.187
2014-12-05,752.823
2014-12-08,750.944
2014-12-09,749.215
2014-12-10,751.522
2014-12-11,745.41
2014-12-12,739.449
2014-12-15,724.449
2014-12-16,722.899
2014-12-17,720.265
2014-12-18,733.902
2014-12-19,737.147
2014-12-22,738.675
2014-12-23,741.436
2014-12-24,738.71
2014-12-25,738.71
2014-12-26,735.46
2014-12-29,739.443
2014-12-30,744.743
2014-12-31,737.351
2015-01-01,737.351
2015-01-02,735.456
2015-01-05,733.282
2015-01-06,734.214
2015-01-07,711.702
2015-01-08,723.798
2015-01-09,721.77
2015-01-12,721.764
2015-01-13,727.993
2015-01-14,714.548
2015-01-15,714.705
2015-01-16,715.756
2015-01-19,722.854
2015-01-20,723.608
2015-01-21,722.453
2015-01-22,727.69
2015-01-23,724.148
2015-01-26,729.761
2015-01-27,732.561
2015-01-28,734.122
2015-01-29,735.516
2015-01-30,738.415
2015-02-02,740.879
2015-02-03,749.401
2015-02-04,747.454
2015-02-05,755.431
2015-02-06,748.879
2015-02-09,746.41
2015-02-10,760.949
2015-02-11,754.471
2015-02-12,768.864
2015-02-13,781.294
2015-02-16,785.568
2015-02-17,782.667
2015-02-18,787.242
2015-02-19,790.146
2015-02-20,791.052
2015-02-23,792.615
2015-02-24,796.653
2015-02-25,805.674
2015-02-26,800.965
2015-02-27,806.156
2015-03-02,802.113
2015-03-03,793.477
2015-03-04,779.276
2015-03-05,786.221
2015-03-06,767.365
2015-03-09,760.396
2015-03-10,744.903
2015-03-11,746.372
2015-03-12,748.904
2015-03-13,749.619
2015-03-16,761.655
2015-03-17,751.502
2015-03-18,755.341
2015-03-19,763.574
2015-03-20,770.414
2015-03-23,779.016
2015-03-24,784.998
2015-03-25,784.684
2015-03-26,767.289
2015-03-27,766.296
2015-03-30,777.851
2015-03-31,774.385
2015-04-01,776.182
2015-04-02,782.987
2015-04-03,782.987
2015-04-06,795.974
2015-04-07,793.52
2015-04-08,789.796
2015-04-09,793.84
2015-04-10,794.663
2015-04-13,796.478
2015-04-14,803.667
2015-04-15,802.822
2015-04-16,811.27
2015-04-17,796.601
2015-04-20,799.861
2015-04-21,810.377
2015-04-22,795.587
2015-04-23,801.019
2015-04-24,809.639
2015-04-27,828.294
2015-04-28,821.358
2015-04-29,823.144
2015-04-30,822.848
2015-05-01,821.014
2015-05-04,828.456
2015-05-05,811.722
2015-05-06,813.672
2015-05-07,806.25
2015-05-08,821.9
2015-05-11,818.471
2015-05-12,808.541
2015-05-13,824.847
2015-05-14,822.491
2015-05-15,835.794
2015-05-18,840.001
2015-05-19,834.647
2015-05-20,831.622
2015-05-21,834.844
2015-05-22,829.911
2015-05-25,830.584
2015-05-26,815.055
2015-05-27,816.828
2015-05-28,816.826
2015-05-29,802.687
2015-06-01,801.652
2015-06-02,805.912
2015-06-03,822.99
2015-06-04,821.064
2015-06-05,792.448
2015-06-08,788.109
2015-06-09,792.147
2015-06-10,808.092
2015-06-11,808.797
2015-06-12,804.634
2015-06-15,783.568
2015-06-16,794.289
2015-06-17,783.676
2015-06-18,789.908
2015-06-19,787.748
2015-06-22,804.814
2015-06-23,801.681
2015-06-24,792.971
2015-06-25,793.975
2015-06-26,791.078
2015-06-29,779.49
2015-06-30,773.212
2015-07-01,785.059
2015-07-02,773.283
2015-07-03,772.782
2015-07-06,763.424
2015-07-07,747.868
2015-07-08,761.765
2015-07-09,775.501
2015-07-10,799.465
2015-07-13,808.855
2015-07-14,802.285
2015-07-15,796.157
2015-07-16,808.801
2015-07-17,800.279
2015-07-20,811.652
2015-07-21,815.944
2015-07-22,799.502
2015-07-23,804.798
2015-07-24,800.699
2015-07-27,793.824
2015-07-28,791.243
2015-07-29,796.012
2015-07-30,793.915
2015-07-31,802.232
2015-08-03,803.046
2015-08-04,801.129
2015-08-05,804.374
