Date,NEW ZEALAND SMALL GROWTH Small Cap
2010-09-10,787.78
2010-09-13,792.831
2010-09-14,803.835
2010-09-15,803.383
2010-09-16,790.207
2010-09-17,801.301
2010-09-20,811.833
2010-09-21,818.96
2010-09-22,831.457
2010-09-23,809.961
2010-09-24,808.895
2010-09-27,815.789
2010-09-28,811.587
2010-09-29,810.632
2010-09-30,798.778
2010-10-01,819.152
2010-10-04,819.315
2010-10-05,829.361
2010-10-06,839.111
2010-10-07,836.606
2010-10-08,837.642
2010-10-11,841.048
2010-10-12,841.158
2010-10-13,854.987
2010-10-14,855.834
2010-10-15,847.469
2010-10-18,855.196
2010-10-19,836.125
2010-10-20,842.216
2010-10-21,846.557
2010-10-22,852.127
2010-10-25,861.037
2010-10-26,857.9
2010-10-27,845.757
2010-10-28,854.186
2010-10-29,875.752
2010-11-01,876.499
2010-11-02,887.633
2010-11-03,889.012
2010-11-04,900.911
2010-11-05,892.483
2010-11-08,877.376
2010-11-09,884.448
2010-11-10,878.932
2010-11-11,882.723
2010-11-12,871.871
2010-11-15,877.492
2010-11-16,860.816
2010-11-17,855.345
2010-11-18,851.374
2010-11-19,850.184
2010-11-22,852.705
2010-11-23,822.617
2010-11-24,814.993
2010-11-25,812.395
2010-11-26,802.445
2010-11-29,796.799
2010-11-30,799.578
2010-12-01,806.683
2010-12-02,821.629
2010-12-03,836.611
2010-12-06,836.904
2010-12-07,841.899
2010-12-08,822.203
2010-12-09,828.909
2010-12-10,826.987
2010-12-13,832.601
2010-12-14,826.038
2010-12-15,817.028
2010-12-16,807.102
2010-12-17,818.614
2010-12-20,824.681
2010-12-21,827.078
2010-12-22,832.389
2010-12-23,840.587
2010-12-24,836.548
2010-12-27,837.276
2010-12-28,845.838
2010-12-29,855.457
2010-12-30,864.592
2010-12-31,871.078
2011-01-03,864.387
2011-01-04,856.471
2011-01-05,861.294
2011-01-06,848.155
2011-01-07,846.993
2011-01-10,849.257
2011-01-11,846.054
2011-01-12,849.425
2011-01-13,870.003
2011-01-14,866.897
2011-01-17,873.076
2011-01-18,868.607
2011-01-19,870.045
2011-01-20,850.459
2011-01-21,859.999
2011-01-24,864.769
2011-01-25,873.02
2011-01-26,842.509
2011-01-27,847.533
2011-01-28,846.306
2011-01-31,846.658
2011-02-01,862.865
2011-02-02,868.417
2011-02-03,849.722
2011-02-04,851.512
2011-02-07,851.333
2011-02-08,859.684
2011-02-09,854.342
2011-02-10,837.37
2011-02-11,826.795
2011-02-14,817.309
2011-02-15,820.041
2011-02-16,820.576
2011-02-17,830.737
2011-02-18,841.171
2011-02-21,828.694
2011-02-22,812.348
2011-02-23,805.696
2011-02-24,809.528
2011-02-25,812.988
2011-02-28,812.16
2011-03-01,816.43
2011-03-02,804.033
2011-03-03,804.989
2011-03-04,804.813
2011-03-07,812.669
2011-03-08,820.29
2011-03-09,819.468
2011-03-10,813.325
2011-03-11,812.389
2011-03-14,807.461
2011-03-15,788.531
2011-03-16,793.111
2011-03-17,785.299
2011-03-18,798.419
2011-03-21,810.103
2011-03-22,825.975
2011-03-23,821.138
2011-03-24,839.78
2011-03-25,843.07
2011-03-28,839.505
2011-03-29,846.545
2011-03-30,858.596
2011-03-31,858.401
2011-04-01,865.171
2011-04-04,871.745
2011-04-05,881.699
2011-04-06,884.591
2011-04-07,882.968
2011-04-08,885.2
2011-04-11,891.243
2011-04-12,894.508
2011-04-13,906.52
2011-04-14,911.228
2011-04-15,919.98
2011-04-18,900.97
2011-04-19,895.684
2011-04-20,910.886
2011-04-21,916.855
2011-04-22,916.855
2011-04-25,915.193
2011-04-26,921.156
2011-04-27,925.842
2011-04-28,925.294
2011-04-29,931.193
2011-05-02,927.169
2011-05-03,918.03
2011-05-04,900.74
2011-05-05,900.592
2011-05-06,914.53
2011-05-09,903.982
2011-05-10,908.915
2011-05-11,907.514
2011-05-12,905.347
2011-05-13,904.563
2011-05-16,900.816
2011-05-17,896.642
2011-05-18,911.044
2011-05-19,914.752
2011-05-20,926.546
2011-05-23,916.284
2011-05-24,921.663
2011-05-25,911.593
2011-05-26,922.367
2011-05-27,934.14
2011-05-30,936.842
2011-05-31,933.858
2011-06-01,946.004
2011-06-02,934.946
2011-06-03,932.268
2011-06-06,936.055
2011-06-07,942.292
2011-06-08,942.976
2011-06-09,953.123
2011-06-10,949.685
2011-06-13,940.472
2011-06-14,941.815
2011-06-15,933.086
2011-06-16,921.842
2011-06-17,924.24
2011-06-20,925.014
2011-06-21,928.561
2011-06-22,930.519
2011-06-23,913.812
2011-06-24,904.495
2011-06-27,895.89
2011-06-28,903.521
2011-06-29,910.055
2011-06-30,925.281
2011-07-01,932.562
2011-07-04,940.255
2011-07-05,941.687
2011-07-06,940.402
2011-07-07,943.113
2011-07-08,943.438
2011-07-11,936.966
2011-07-12,922.493
2011-07-13,939.893
2011-07-14,950.416
2011-07-15,942.595
2011-07-18,935.471
2011-07-19,954.016
2011-07-20,957.135
2011-07-21,963.402
2011-07-22,964.651
2011-07-25,954.189
2011-07-26,965.535
2011-07-27,957.878
2011-07-28,959.578
2011-07-29,965.464
2011-08-01,980.026
2011-08-02,972.761
2011-08-03,953.555
2011-08-04,946.525
2011-08-05,905.657
2011-08-08,860.035
2011-08-09,834.611
2011-08-10,853.129
2011-08-11,854.066
2011-08-12,866.453
2011-08-15,872.21
2011-08-16,883.232
2011-08-17,889.008
2011-08-18,875.085
2011-08-19,868.058
2011-08-22,863.109
2011-08-23,861.812
2011-08-24,857.377
2011-08-25,859.719
2011-08-26,862.201
2011-08-29,875.216
2011-08-30,878.128
2011-08-31,890.65
2011-09-01,897.235
2011-09-02,885.737
2011-09-05,867.902
2011-09-06,848.568
2011-09-07,852.748
2011-09-08,864.462
2011-09-09,851.244
2011-09-12,839.298
2011-09-13,848.239
2011-09-14,838.832
2011-09-15,847.775
2011-09-16,859.79
2011-09-19,849.71
2011-09-20,857.343
2011-09-21,846.469
2011-09-22,814.901
2011-09-23,814.43
2011-09-26,802.022
2011-09-27,836.591
2011-09-28,826.342
2011-09-29,821.55
2011-09-30,816.724
2011-10-03,807.734
2011-10-04,809.577
2011-10-05,820.317
2011-10-06,824.418
2011-10-07,849.643
2011-10-10,855.838
2011-10-11,854.112
2011-10-12,860.678
2011-10-13,853.099
2011-10-14,858.431
2011-10-17,856.958
2011-10-18,848.887
2011-10-19,857.873
2011-10-20,851.302
2011-10-21,850.949
2011-10-24,856.416
2011-10-25,852.256
2011-10-26,841.13
2011-10-27,869.073
2011-10-28,878.608
2011-10-31,869.653
2011-11-01,850.068
2011-11-02,845.798
2011-11-03,839.177
2011-11-04,846.597
2011-11-07,853.062
2011-11-08,853.332
2011-11-09,838.583
2011-11-10,822.318
2011-11-11,840.038
2011-11-14,829.397
2011-11-15,823.566
2011-11-16,820.928
2011-11-17,819.473
2011-11-18,815.813
2011-11-21,805.584
2011-11-22,806.784
2011-11-23,796.998
2011-11-24,787.257
2011-11-25,786.328
2011-11-28,799.267
2011-11-29,811.485
2011-11-30,837.241
2011-12-01,831.559
2011-12-02,836.915
2011-12-05,834.809
2011-12-06,828.382
2011-12-07,824.489
2011-12-08,816.949
2011-12-09,813.604
2011-12-12,809.554
2011-12-13,808.415
2011-12-14,800.329
2011-12-15,805.835
2011-12-16,811.779
2011-12-19,807.441
2011-12-20,810.101
2011-12-21,805.019
2011-12-22,821.19
2011-12-23,820.751
2011-12-26,820.751
2011-12-27,818.257
2011-12-28,829.706
2011-12-29,829.492
2011-12-30,850.237
2012-01-02,850.237
2012-01-03,861.517
2012-01-04,863.668
2012-01-05,848.963
2012-01-06,845.455
2012-01-09,850.225
2012-01-10,847.999
2012-01-11,845.878
2012-01-12,830.74
2012-01-13,832.941
2012-01-16,830.749
2012-01-17,843.229
2012-01-18,850.751
2012-01-19,851.469
2012-01-20,856.284
2012-01-23,862.47
2012-01-24,855.013
2012-01-25,842.653
2012-01-26,857.341
2012-01-27,860.948
2012-01-30,862.399
2012-01-31,866.52
2012-02-01,875.505
2012-02-02,876.878
2012-02-03,878.236
2012-02-06,873.415
2012-02-07,876.407
2012-02-08,873.592
2012-02-09,877.929
2012-02-10,873.396
2012-02-13,882.13
2012-02-14,859.866
2012-02-15,861.115
2012-02-16,852.426
2012-02-17,860.392
2012-02-20,870.939
2012-02-21,874.427
2012-02-22,867.356
2012-02-23,868.88
2012-02-24,871.661
2012-02-27,871.596
2012-02-28,870.73
2012-02-29,879.794
2012-03-01,872.753
2012-03-02,877.661
2012-03-05,876.965
2012-03-06,872.212
2012-03-07,879.916
2012-03-08,894.313
2012-03-09,897.531
2012-03-12,899.665
2012-03-13,904.461
2012-03-14,897.364
2012-03-15,905.108
2012-03-16,907.383
2012-03-19,901.741
2012-03-20,880.864
2012-03-21,878.208
2012-03-22,870.869
2012-03-23,876.548
2012-03-26,885.27
2012-03-27,876.888
2012-03-28,875.301
2012-03-29,875.278
2012-03-30,886.861
2012-04-02,892.486
2012-04-03,893.706
2012-04-04,888.609
2012-04-05,899.985
2012-04-06,899.985
2012-04-09,905.881
2012-04-10,898.425
2012-04-11,887.371
2012-04-12,896.635
2012-04-13,889.222
2012-04-16,873.785
2012-04-17,875.22
2012-04-18,883.618
2012-04-19,885.673
2012-04-20,894.109
2012-04-23,886.759
2012-04-24,887.643
2012-04-25,887.043
2012-04-26,886.52
2012-04-27,895.118
2012-04-30,900.958
2012-05-01,903.417
2012-05-02,900.794
2012-05-03,888.522
2012-05-04,882.158
2012-05-07,883.989
2012-05-08,877.55
2012-05-09,872.142
2012-05-10,881.01
2012-05-11,887.609
2012-05-14,874.0
2012-05-15,860.663
2012-05-16,851.602
2012-05-17,858.171
2012-05-18,846.419
2012-05-21,854.415
2012-05-22,861.81
2012-05-23,845.031
2012-05-24,853.532
2012-05-25,843.235
2012-05-28,840.707
2012-05-29,841.528
2012-05-30,834.639
2012-05-31,819.149
2012-06-01,811.829
2012-06-04,819.019
2012-06-05,813.728
2012-06-06,838.027
2012-06-07,841.147
2012-06-08,838.524
2012-06-11,844.85
2012-06-12,836.772
2012-06-13,831.612
2012-06-14,844.394
2012-06-15,854.119
2012-06-18,861.358
2012-06-19,865.572
2012-06-20,856.529
2012-06-21,851.941
2012-06-22,848.956
2012-06-25,849.08
2012-06-26,847.255
2012-06-27,854.185
2012-06-28,851.245
2012-06-29,872.128
2012-07-02,874.021
2012-07-03,879.11
2012-07-04,884.544
2012-07-05,889.032
2012-07-06,879.689
2012-07-09,881.926
2012-07-10,876.754
2012-07-11,884.033
2012-07-12,875.871
2012-07-13,885.663
2012-07-16,878.751
2012-07-17,866.79
2012-07-18,875.769
2012-07-19,883.774
2012-07-20,874.272
2012-07-23,863.353
2012-07-24,859.99
2012-07-25,859.962
2012-07-26,880.747
2012-07-27,887.61
2012-07-30,888.562
2012-07-31,896.276
2012-08-01,894.897
2012-08-02,896.939
2012-08-03,906.242
2012-08-06,906.276
2012-08-07,906.186
2012-08-08,900.475
2012-08-09,897.709
2012-08-10,895.972
2012-08-13,900.576
2012-08-14,901.823
2012-08-15,902.125
2012-08-16,901.466
2012-08-17,907.223
2012-08-20,909.878
2012-08-21,917.817
2012-08-22,915.907
2012-08-23,926.85
2012-08-24,918.251
2012-08-27,927.2
2012-08-28,921.527
2012-08-29,918.331
2012-08-30,922.301
2012-08-31,932.915
2012-09-03,927.822
2012-09-04,928.243
2012-09-05,927.293
2012-09-06,944.726
2012-09-07,966.557
2012-09-10,985.708
2012-09-11,1003.184
2012-09-12,1026.024
2012-09-13,1035.437
2012-09-14,1035.604
2012-09-17,1041.901
2012-09-18,1040.764
2012-09-19,1038.358
2012-09-20,1039.439
2012-09-21,1041.048
2012-09-24,1027.57
2012-09-25,1040.209
2012-09-26,1030.351
2012-09-27,1042.911
2012-09-28,1056.037
2012-10-01,1049.786
2012-10-02,1062.042
2012-10-03,1047.836
2012-10-04,1048.234
2012-10-05,1053.233
2012-10-08,1055.907
2012-10-09,1052.863
2012-10-10,1047.786
2012-10-11,1039.266
2012-10-12,1046.756
2012-10-15,1047.986
2012-10-16,1039.688
2012-10-17,1064.84
2012-10-18,1066.933
2012-10-19,1064.512
2012-10-22,1064.447
2012-10-23,1070.09
2012-10-24,1072.683
2012-10-25,1083.252
2012-10-26,1085.42
2012-10-29,1072.427
2012-10-30,1074.215
2012-10-31,1074.785
2012-11-01,1077.23
2012-11-02,1062.867
2012-11-05,1062.96
2012-11-06,1070.817
2012-11-07,1071.761
2012-11-08,1059.092
2012-11-09,1055.366
2012-11-12,1062.742
2012-11-13,1065.608
2012-11-14,1055.159
2012-11-15,1055.751
2012-11-16,1055.457
2012-11-19,1070.834
2012-11-20,1068.815
2012-11-21,1065.887
2012-11-22,1077.18
2012-11-23,1084.903
2012-11-26,1090.22
2012-11-27,1090.967
2012-11-28,1104.601
2012-11-29,1104.992
2012-11-30,1119.756
2012-12-03,1091.494
2012-12-04,1083.975
2012-12-05,1086.34
2012-12-06,1098.518
2012-12-07,1094.752
2012-12-10,1092.447
2012-12-11,1089.351
2012-12-12,1089.661
2012-12-13,1092.882
2012-12-14,1092.584
2012-12-17,1093.25
2012-12-18,1090.046
2012-12-19,1089.984
2012-12-20,1103.483
2012-12-21,1099.002
2012-12-24,1095.586
2012-12-25,1095.586
2012-12-26,1088.069
2012-12-27,1087.998
2012-12-28,1090.259
2012-12-31,1103.354
2013-01-01,1103.354
2013-01-02,1114.789
2013-01-03,1121.195
2013-01-04,1108.562
2013-01-07,1126.111
2013-01-08,1123.534
2013-01-09,1126.931
2013-01-10,1136.935
2013-01-11,1132.727
2013-01-14,1134.787
2013-01-15,1134.415
2013-01-16,1137.287
2013-01-17,1137.469
2013-01-18,1119.352
2013-01-21,1118.222
2013-01-22,1125.484
2013-01-23,1127.546
2013-01-24,1123.117
2013-01-25,1130.589
2013-01-28,1121.914
2013-01-29,1122.797
2013-01-30,1134.639
2013-01-31,1132.76
2013-02-01,1140.575
2013-02-04,1150.237
2013-02-05,1139.153
2013-02-06,1138.477
2013-02-07,1120.998
2013-02-08,1145.616
2013-02-11,1143.656
2013-02-12,1149.629
2013-02-13,1151.417
2013-02-14,1171.159
2013-02-15,1155.94
2013-02-18,1158.222
2013-02-19,1159.921
2013-02-20,1158.939
2013-02-21,1152.201
2013-02-22,1153.204
2013-02-25,1158.841
2013-02-26,1139.912
2013-02-27,1151.501
2013-02-28,1161.671
2013-03-01,1157.481
2013-03-04,1136.154
2013-03-05,1145.811
2013-03-06,1157.958
2013-03-07,1152.702
2013-03-08,1143.467
2013-03-11,1153.314
2013-03-12,1159.376
2013-03-13,1155.237
2013-03-14,1163.491
2013-03-15,1168.997
2013-03-18,1151.189
2013-03-19,1152.335
2013-03-20,1154.678
2013-03-21,1163.53
2013-03-22,1161.579
2013-03-25,1162.531
2013-03-26,1176.799
2013-03-27,1181.443
2013-03-28,1186.733
2013-03-29,1186.733
2013-04-01,1185.529
2013-04-02,1195.427
2013-04-03,1195.198
2013-04-04,1197.458
2013-04-05,1194.707
2013-04-08,1180.228
2013-04-09,1180.356
2013-04-10,1194.146
2013-04-11,1202.003
2013-04-12,1193.686
2013-04-15,1193.41
2013-04-16,1192.937
2013-04-17,1213.886
2013-04-18,1204.339
2013-04-19,1213.029
2013-04-22,1223.814
2013-04-23,1221.106
2013-04-24,1230.676
2013-04-25,1241.454
2013-04-26,1244.135
2013-04-29,1264.908
2013-04-30,1266.69
2013-05-01,1255.308
2013-05-02,1248.346
2013-05-03,1242.737
2013-05-06,1264.793
2013-05-07,1257.839
2013-05-08,1252.967
2013-05-09,1261.735
2013-05-10,1236.92
2013-05-13,1244.584
2013-05-14,1239.246
2013-05-15,1245.746
2013-05-16,1255.923
2013-05-17,1232.783
2013-05-20,1258.77
2013-05-21,1258.708
2013-05-22,1259.966
2013-05-23,1267.821
2013-05-24,1246.668
2013-05-27,1227.75
2013-05-28,1222.911
2013-05-29,1242.886
2013-05-30,1232.276
2013-05-31,1214.692
2013-06-03,1228.402
2013-06-04,1204.556
2013-06-05,1199.002
2013-06-06,1198.982
2013-06-07,1191.715
2013-06-10,1196.745
2013-06-11,1189.083
2013-06-12,1199.48
2013-06-13,1197.118
2013-06-14,1213.681
2013-06-17,1200.217
2013-06-18,1208.865
2013-06-19,1222.898
2013-06-20,1162.197
2013-06-21,1158.886
2013-06-24,1171.297
2013-06-25,1153.545
2013-06-26,1176.409
2013-06-27,1171.889
2013-06-28,1176.98
2013-07-01,1186.374
2013-07-02,1186.041
2013-07-03,1186.229
2013-07-04,1202.428
2013-07-05,1186.707
2013-07-08,1212.473
2013-07-09,1228.455
2013-07-10,1230.537
2013-07-11,1235.305
2013-07-12,1229.527
2013-07-15,1230.832
2013-07-16,1228.057
2013-07-17,1245.698
2013-07-18,1243.492
2013-07-19,1246.101
2013-07-22,1255.145
2013-07-23,1262.518
2013-07-24,1274.606
2013-07-25,1286.066
2013-07-26,1288.43
2013-07-29,1278.789
2013-07-30,1269.928
2013-07-31,1260.363
2013-08-01,1241.532
2013-08-02,1243.386
2013-08-05,1241.096
2013-08-06,1251.304
2013-08-07,1250.041
2013-08-08,1252.864
2013-08-09,1253.244
2013-08-12,1257.32
2013-08-13,1240.799
2013-08-14,1259.798
2013-08-15,1256.558
2013-08-16,1265.283
2013-08-19,1253.835
2013-08-20,1230.73
2013-08-21,1201.923
2013-08-22,1193.164
2013-08-23,1187.552
2013-08-26,1202.076
2013-08-27,1184.46
2013-08-28,1178.74
2013-08-29,1166.174
2013-08-30,1169.181
2013-09-02,1205.768
2013-09-03,1199.683
2013-09-04,1220.23
2013-09-05,1222.04
2013-09-06,1233.95
2013-09-09,1244.678
2013-09-10,1259.574
2013-09-11,1258.154
2013-09-12,1275.883
2013-09-13,1279.977
2013-09-16,1306.599
2013-09-17,1314.585
2013-09-18,1311.206
2013-09-19,1347.897
2013-09-20,1343.714
2013-09-23,1332.518
2013-09-24,1322.664
2013-09-25,1326.988
2013-09-26,1323.626
2013-09-27,1321.673
2013-09-30,1325.482
2013-10-01,1317.797
2013-10-02,1328.209
2013-10-03,1330.793
2013-10-04,1338.974
2013-10-07,1334.857
2013-10-08,1328.714
2013-10-09,1317.64
2013-10-10,1320.171
2013-10-11,1323.886
2013-10-14,1325.669
2013-10-15,1332.804
2013-10-16,1345.714
2013-10-17,1369.226
2013-10-18,1370.714
2013-10-21,1387.8
2013-10-22,1408.567
2013-10-23,1397.456
2013-10-24,1382.658
2013-10-25,1382.982
2013-10-28,1381.231
2013-10-29,1365.908
2013-10-30,1362.084
2013-10-31,1374.295
2013-11-01,1376.505
2013-11-04,1384.971
2013-11-05,1415.473
2013-11-06,1448.404
2013-11-07,1425.456
2013-11-08,1418.766
2013-11-11,1411.336
2013-11-12,1414.091
2013-11-13,1420.507
2013-11-14,1428.765
2013-11-15,1432.175
2013-11-18,1431.67
2013-11-19,1420.946
2013-11-20,1410.542
2013-11-21,1387.432
2013-11-22,1366.813
2013-11-25,1372.924
2013-11-26,1364.507
2013-11-27,1357.191
2013-11-28,1359.616
2013-11-29,1365.27
2013-12-02,1364.551
2013-12-03,1374.118
2013-12-04,1332.629
2013-12-05,1318.76
2013-12-06,1334.621
2013-12-09,1343.119
2013-12-10,1351.641
2013-12-11,1346.729
2013-12-12,1349.348
2013-12-13,1356.538
2013-12-16,1358.195
2013-12-17,1356.164
2013-12-18,1346.315
2013-12-19,1335.416
2013-12-20,1335.934
2013-12-23,1345.705
2013-12-24,1359.93
2013-12-25,1359.93
2013-12-26,1353.954
2013-12-27,1352.348
2013-12-30,1359.64
2013-12-31,1352.103
2014-01-01,1352.103
2014-01-02,1349.228
2014-01-03,1364.185
2014-01-06,1373.803
2014-01-07,1385.17
2014-01-08,1406.147
2014-01-09,1423.014
2014-01-10,1445.339
2014-01-13,1468.799
2014-01-14,1461.172
2014-01-15,1472.678
2014-01-16,1470.315
2014-01-17,1457.762
2014-01-20,1456.629
2014-01-21,1478.652
2014-01-22,1492.474
2014-01-23,1476.473
2014-01-24,1443.693
2014-01-27,1426.873
2014-01-28,1429.649
2014-01-29,1437.277
2014-01-30,1407.553
2014-01-31,1411.607
2014-02-03,1404.313
2014-02-04,1383.195
2014-02-05,1398.963
2014-02-06,1409.784
2014-02-07,1420.437
2014-02-10,1407.778
2014-02-11,1420.699
2014-02-12,1424.944
2014-02-13,1433.716
2014-02-14,1438.907
2014-02-17,1439.072
2014-02-18,1435.277
2014-02-19,1427.91
2014-02-20,1435.252
2014-02-21,1435.147
2014-02-24,1448.518
2014-02-25,1464.302
2014-02-26,1454.768
2014-02-27,1460.847
2014-02-28,1461.326
2014-03-03,1470.376
2014-03-04,1486.328
2014-03-05,1502.869
2014-03-06,1533.284
2014-03-07,1539.355
2014-03-10,1540.169
2014-03-11,1548.431
2014-03-12,1540.937
2014-03-13,1548.35
2014-03-14,1534.678
2014-03-17,1534.925
2014-03-18,1560.205
2014-03-19,1567.817
2014-03-20,1564.39
2014-03-21,1551.709
2014-03-24,1561.505
2014-03-25,1565.661
2014-03-26,1567.573
2014-03-27,1564.355
2014-03-28,1554.945
2014-03-31,1561.709
2014-04-01,1553.911
2014-04-02,1526.789
2014-04-03,1522.112
2014-04-04,1527.178
2014-04-07,1499.691
2014-04-08,1467.355
2014-04-09,1479.324
2014-04-10,1510.599
2014-04-11,1484.52
2014-04-14,1465.348
2014-04-15,1455.72
2014-04-16,1442.941
2014-04-17,1451.962
2014-04-18,1451.962
2014-04-21,1449.764
2014-04-22,1462.575
2014-04-23,1467.534
2014-04-24,1471.255
2014-04-25,1474.346
2014-04-28,1441.01
2014-04-29,1447.02
2014-04-30,1489.986
2014-05-01,1487.049
2014-05-02,1508.313
2014-05-05,1506.353
2014-05-06,1518.491
2014-05-07,1515.788
2014-05-08,1501.396
2014-05-09,1483.038
2014-05-12,1489.888
2014-05-13,1506.521
2014-05-14,1527.104
2014-05-15,1519.896
2014-05-16,1515.643
2014-05-19,1509.839
2014-05-20,1481.704
2014-05-21,1471.217
2014-05-22,1470.944
2014-05-23,1488.61
2014-05-26,1494.97
2014-05-27,1493.52
2014-05-28,1498.261
2014-05-29,1498.879
2014-05-30,1508.282
2014-06-02,1505.174
2014-06-03,1479.322
2014-06-04,1476.938
2014-06-05,1492.367
2014-06-06,1504.572
2014-06-09,1505.231
2014-06-10,1505.829
2014-06-11,1517.279
2014-06-12,1546.318
2014-06-13,1545.174
2014-06-16,1552.991
2014-06-17,1552.311
2014-06-18,1562.994
2014-06-19,1569.563
2014-06-20,1533.901
2014-06-23,1545.81
2014-06-24,1529.187
2014-06-25,1532.84
2014-06-26,1547.14
2014-06-27,1549.846
2014-06-30,1550.534
2014-07-01,1555.45
2014-07-02,1553.101
2014-07-03,1557.282
2014-07-04,1554.376
2014-07-07,1555.801
2014-07-08,1549.91
2014-07-09,1540.351
2014-07-10,1541.582
2014-07-11,1533.416
2014-07-14,1541.309
2014-07-15,1527.608
2014-07-16,1520.263
2014-07-17,1516.181
2014-07-18,1507.709
2014-07-21,1517.44
2014-07-22,1516.716
2014-07-23,1515.479
2014-07-24,1505.506
2014-07-25,1498.452
2014-07-28,1496.182
2014-07-29,1490.552
2014-07-30,1482.988
2014-07-31,1489.133
2014-08-01,1482.158
2014-08-04,1471.438
2014-08-05,1474.846
2014-08-06,1470.493
2014-08-07,1472.019
2014-08-08,1461.373
2014-08-11,1460.133
2014-08-12,1455.629
2014-08-13,1457.943
2014-08-14,1466.885
2014-08-15,1475.831
2014-08-18,1473.486
2014-08-19,1478.402
2014-08-20,1478.728
2014-08-21,1474.868
2014-08-22,1487.774
2014-08-25,1484.135
2014-08-26,1486.414
2014-08-27,1494.846
2014-08-28,1502.877
2014-08-29,1507.182
2014-09-01,1501.729
2014-09-02,1488.871
2014-09-03,1497.417
2014-09-04,1490.003
2014-09-05,1492.756
2014-09-08,1487.731
2014-09-09,1483.379
2014-09-10,1481.965
2014-09-11,1481.817
2014-09-12,1465.935
2014-09-15,1476.854
2014-09-16,1463.462
2014-09-17,1449.272
2014-09-18,1449.082
2014-09-19,1454.85
2014-09-22,1466.821
2014-09-23,1460.743
2014-09-24,1465.282
2014-09-25,1453.13
2014-09-26,1432.767
2014-09-29,1410.836
2014-09-30,1415.123
2014-10-01,1422.452
2014-10-02,1430.367
2014-10-03,1410.807
2014-10-06,1420.187
2014-10-07,1421.316
2014-10-08,1416.466
2014-10-09,1439.433
2014-10-10,1418.016
2014-10-13,1410.582
2014-10-14,1407.989
2014-10-15,1419.834
2014-10-16,1414.52
2014-10-17,1423.972
2014-10-20,1440.25
2014-10-21,1456.944
2014-10-22,1472.216
2014-10-23,1452.731
2014-10-24,1468.885
2014-10-27,1474.588
2014-10-28,1490.965
2014-10-29,1501.366
2014-10-30,1491.37
2014-10-31,1483.892
2014-11-03,1479.309
2014-11-04,1489.029
2014-11-05,1478.686
2014-11-06,1472.733
2014-11-07,1477.475
2014-11-10,1491.502
2014-11-11,1501.566
2014-11-12,1527.205
2014-11-13,1520.78
2014-11-14,1530.126
2014-11-17,1532.104
2014-11-18,1537.143
2014-11-19,1523.899
2014-11-20,1530.827
2014-11-21,1521.269
2014-11-24,1515.987
2014-11-25,1524.715
2014-11-26,1524.037
2014-11-27,1518.312
2014-11-28,1496.697
2014-12-01,1510.329
2014-12-02,1514.71
2014-12-03,1544.84
2014-12-04,1555.527
2014-12-05,1541.653
2014-12-08,1533.937
2014-12-09,1549.579
2014-12-10,1542.539
2014-12-11,1536.978
2014-12-12,1547.569
2014-12-15,1536.27
2014-12-16,1547.485
2014-12-17,1534.858
2014-12-18,1550.637
2014-12-19,1555.091
2014-12-22,1533.28
2014-12-23,1529.038
2014-12-24,1529.412
2014-12-25,1529.412
2014-12-26,1538.138
2014-12-29,1559.701
2014-12-30,1564.675
2014-12-31,1563.413
2015-01-01,1563.413
2015-01-02,1545.111
2015-01-05,1533.41
2015-01-06,1528.965
2015-01-07,1524.616
2015-01-08,1540.857
2015-01-09,1554.615
2015-01-12,1544.992
2015-01-13,1544.988
2015-01-14,1541.01
2015-01-15,1542.083
2015-01-16,1530.537
2015-01-19,1536.599
2015-01-20,1513.416
2015-01-21,1505.765
2015-01-22,1497.312
2015-01-23,1497.001
2015-01-26,1480.14
2015-01-27,1502.405
2015-01-28,1509.706
2015-01-29,1478.368
2015-01-30,1467.052
2015-02-02,1459.26
2015-02-03,1458.349
2015-02-04,1475.768
2015-02-05,1488.751
2015-02-06,1486.835
2015-02-09,1496.206
2015-02-10,1500.948
2015-02-11,1504.976
2015-02-12,1510.447
2015-02-13,1532.606
2015-02-16,1535.046
2015-02-17,1537.039
2015-02-18,1545.932
2015-02-19,1554.468
2015-02-20,1561.838
2015-02-23,1575.479
2015-02-24,1556.075
2015-02-25,1613.338
2015-02-26,1632.444
2015-02-27,1639.854
2015-03-02,1624.136
2015-03-03,1622.633
2015-03-04,1620.795
2015-03-05,1603.597
2015-03-06,1595.248
2015-03-09,1577.238
2015-03-10,1559.663
2015-03-11,1538.877
2015-03-12,1576.363
2015-03-13,1565.141
2015-03-16,1590.825
2015-03-17,1570.177
2015-03-18,1574.004
2015-03-19,1585.601
2015-03-20,1622.876
2015-03-23,1631.416
2015-03-24,1626.046
2015-03-25,1629.789
2015-03-26,1609.658
2015-03-27,1614.942
2015-03-30,1596.615
2015-03-31,1597.892
2015-04-01,1580.864
2015-04-02,1594.91
2015-04-03,1594.91
2015-04-06,1620.77
2015-04-07,1610.553
2015-04-08,1632.563
2015-04-09,1633.239
2015-04-10,1634.941
2015-04-13,1613.043
2015-04-14,1643.671
2015-04-15,1640.085
2015-04-16,1671.261
2015-04-17,1673.391
2015-04-20,1653.335
2015-04-21,1664.529
2015-04-22,1644.329
2015-04-23,1616.319
2015-04-24,1612.065
2015-04-27,1623.216
