Date,NEW ZEALAND GROWTH Standard (Large+Mid Cap)
2010-09-20,319.441
2010-09-21,321.462
2010-09-22,324.502
2010-09-23,322.105
2010-09-24,319.112
2010-09-27,321.947
2010-09-28,322.554
2010-09-29,319.159
2010-09-30,312.67
2010-10-01,318.255
2010-10-04,321.321
2010-10-05,322.706
2010-10-06,324.577
2010-10-07,323.241
2010-10-08,323.253
2010-10-11,323.534
2010-10-12,323.736
2010-10-13,328.021
2010-10-14,331.162
2010-10-15,328.113
2010-10-18,329.457
2010-10-19,325.436
2010-10-20,325.878
2010-10-21,326.905
2010-10-22,325.604
2010-10-25,329.009
2010-10-26,325.248
2010-10-27,321.31
2010-10-28,328.574
2010-10-29,336.72
2010-11-01,339.435
2010-11-02,346.036
2010-11-03,348.855
2010-11-04,354.787
2010-11-05,355.61
2010-11-08,352.338
2010-11-09,354.339
2010-11-10,348.727
2010-11-11,347.175
2010-11-12,341.613
2010-11-15,343.211
2010-11-16,339.14
2010-11-17,341.102
2010-11-18,341.635
2010-11-19,340.555
2010-11-22,342.057
2010-11-23,338.086
2010-11-24,337.025
2010-11-25,336.909
2010-11-26,331.777
2010-11-29,326.148
2010-11-30,326.621
2010-12-01,328.538
2010-12-02,332.017
2010-12-03,337.382
2010-12-06,337.917
2010-12-07,337.271
2010-12-08,332.763
2010-12-09,328.192
2010-12-10,329.613
2010-12-13,334.972
2010-12-14,334.233
2010-12-15,330.178
2010-12-16,326.442
2010-12-17,330.035
2010-12-20,330.973
2010-12-21,335.465
2010-12-22,334.767
2010-12-23,337.888
2010-12-24,336.862
2010-12-27,337.154
2010-12-28,340.602
2010-12-29,345.065
2010-12-30,348.521
2010-12-31,349.381
2011-01-03,346.698
2011-01-04,343.522
2011-01-05,343.879
2011-01-06,341.555
2011-01-07,346.059
2011-01-10,344.684
2011-01-11,345.182
2011-01-12,346.899
2011-01-13,354.491
2011-01-14,352.95
2011-01-17,354.048
2011-01-18,350.547
2011-01-19,351.253
2011-01-20,342.81
2011-01-21,344.148
2011-01-24,347.332
2011-01-25,348.437
2011-01-26,348.155
2011-01-27,350.999
2011-01-28,351.706
2011-01-31,348.768
2011-02-01,354.119
2011-02-02,356.67
2011-02-03,352.71
2011-02-04,353.624
2011-02-07,357.698
2011-02-08,362.443
2011-02-09,359.302
2011-02-10,352.919
2011-02-11,349.664
2011-02-14,349.577
2011-02-15,348.186
2011-02-16,347.278
2011-02-17,351.75
2011-02-18,355.547
2011-02-21,353.084
2011-02-22,349.105
2011-02-23,348.902
2011-02-24,350.791
2011-02-25,352.572
2011-02-28,351.991
2011-03-01,352.047
2011-03-02,348.485
2011-03-03,351.429
2011-03-04,351.588
2011-03-07,353.468
2011-03-08,353.565
2011-03-09,351.997
2011-03-10,349.566
2011-03-11,349.886
2011-03-14,348.061
2011-03-15,339.589
2011-03-16,338.464
2011-03-17,334.667
2011-03-18,341.058
2011-03-21,341.385
2011-03-22,347.048
2011-03-23,348.936
2011-03-24,356.001
2011-03-25,358.087
2011-03-28,359.551
2011-03-29,361.8
2011-03-30,366.671
2011-03-31,369.224
2011-04-01,372.066
2011-04-04,371.602
2011-04-05,374.619
2011-04-06,376.847
2011-04-07,376.15
2011-04-08,377.325
2011-04-11,379.054
2011-04-12,378.688
2011-04-13,382.643
2011-04-14,381.651
2011-04-15,382.794
2011-04-18,378.513
2011-04-19,375.703
2011-04-20,383.47
2011-04-21,388.401
2011-04-22,388.401
2011-04-25,387.697
2011-04-26,389.321
2011-04-27,388.341
2011-04-28,388.017
2011-04-29,393.773
2011-05-02,393.926
2011-05-03,391.277
2011-05-04,384.915
2011-05-05,384.461
2011-05-06,389.356
2011-05-09,389.068
2011-05-10,390.69
2011-05-11,393.3
2011-05-12,390.165
2011-05-13,387.577
2011-05-16,386.773
2011-05-17,387.538
2011-05-18,388.779
2011-05-19,391.062
2011-05-20,395.094
2011-05-23,392.028
2011-05-24,394.021
2011-05-25,392.393
2011-05-26,392.428
2011-05-27,398.016
2011-05-30,398.916
2011-05-31,404.73
2011-06-01,403.731
2011-06-02,397.029
2011-06-03,396.045
2011-06-06,397.654
2011-06-07,399.383
2011-06-08,394.38
2011-06-09,391.01
2011-06-10,391.37
2011-06-13,388.118
2011-06-14,392.067
2011-06-15,389.656
2011-06-16,381.388
2011-06-17,386.061
2011-06-20,385.297
2011-06-21,384.044
2011-06-22,389.029
2011-06-23,387.95
2011-06-24,387.639
2011-06-27,383.483
2011-06-28,382.062
2011-06-29,382.593
2011-06-30,393.763
2011-07-01,394.112
2011-07-04,393.687
2011-07-05,394.242
2011-07-06,388.273
2011-07-07,387.252
2011-07-08,389.714
2011-07-11,382.459
2011-07-12,379.176
2011-07-13,386.457
2011-07-14,385.933
2011-07-15,382.661
2011-07-18,380.063
2011-07-19,387.202
2011-07-20,389.824
2011-07-21,395.308
2011-07-22,401.388
2011-07-25,402.355
2011-07-26,404.866
2011-07-27,404.862
2011-07-28,400.872
2011-07-29,400.887
2011-08-01,405.722
2011-08-02,395.346
2011-08-03,390.242
2011-08-04,385.195
2011-08-05,366.379
2011-08-08,350.292
2011-08-09,334.06
2011-08-10,338.603
2011-08-11,348.139
2011-08-12,355.978
2011-08-15,361.095
2011-08-16,365.795
2011-08-17,373.017
2011-08-18,369.663
2011-08-19,362.667
2011-08-22,360.673
2011-08-23,365.195
2011-08-24,368.282
2011-08-25,367.172
2011-08-26,364.122
2011-08-29,367.911
2011-08-30,373.623
2011-08-31,374.11
2011-09-01,373.04
2011-09-02,372.04
2011-09-05,360.94
2011-09-06,355.895
2011-09-07,361.666
2011-09-08,367.832
2011-09-09,365.697
2011-09-12,355.758
2011-09-13,360.104
2011-09-14,353.467
2011-09-15,351.417
2011-09-16,358.34
2011-09-19,350.184
2011-09-20,349.796
2011-09-21,348.966
2011-09-22,333.433
2011-09-23,327.046
2011-09-26,325.208
2011-09-27,341.239
2011-09-28,342.949
2011-09-29,339.541
2011-09-30,340.474
2011-10-03,330.999
2011-10-04,327.786
2011-10-05,334.515
2011-10-06,343.612
2011-10-07,352.669
2011-10-10,354.429
2011-10-11,354.683
2011-10-12,330.548
2011-10-13,319.019
2011-10-14,324.458
2011-10-17,321.899
2011-10-18,306.512
2011-10-19,313.11
2011-10-20,308.791
2011-10-21,316.169
2011-10-24,318.2
2011-10-25,312.869
2011-10-26,313.513
2011-10-27,328.156
2011-10-28,334.559
2011-10-31,329.59
2011-11-01,321.178
2011-11-02,312.189
2011-11-03,310.927
2011-11-04,314.085
2011-11-07,317.311
2011-11-08,316.114
2011-11-09,310.414
2011-11-10,300.295
2011-11-11,304.028
2011-11-14,306.806
2011-11-15,303.452
2011-11-16,294.332
2011-11-17,291.969
2011-11-18,288.066
2011-11-21,280.793
2011-11-22,278.213
2011-11-23,275.969
2011-11-24,273.708
2011-11-25,271.783
2011-11-28,276.572
2011-11-29,279.628
2011-11-30,288.847
2011-12-01,290.519
2011-12-02,295.593
2011-12-05,299.497
2011-12-06,298.233
2011-12-07,294.684
2011-12-08,290.825
2011-12-09,292.082
2011-12-12,292.712
2011-12-13,291.726
2011-12-14,285.93
2011-12-15,284.547
2011-12-16,288.242
2011-12-19,284.533
2011-12-20,284.278
2011-12-21,287.46
2011-12-22,288.999
2011-12-23,288.198
2011-12-26,288.198
2011-12-27,287.322
2011-12-28,288.284
2011-12-29,292.022
2011-12-30,299.097
2012-01-02,299.097
2012-01-03,303.065
2012-01-04,304.901
2012-01-05,299.994
2012-01-06,295.408
2012-01-09,298.257
2012-01-10,297.469
2012-01-11,297.372
2012-01-12,295.832
2012-01-13,295.929
2012-01-16,295.666
2012-01-17,299.405
2012-01-18,301.801
2012-01-19,303.893
2012-01-20,306.006
2012-01-23,311.979
2012-01-24,304.985
2012-01-25,306.259
2012-01-26,312.371
2012-01-27,313.719
2012-01-30,312.504
2012-01-31,313.171
2012-02-01,316.127
2012-02-02,316.761
2012-02-03,315.58
2012-02-06,313.848
2012-02-07,315.563
2012-02-08,318.227
2012-02-09,318.005
2012-02-10,318.586
2012-02-13,320.423
2012-02-14,321.15
2012-02-15,318.103
2012-02-16,315.983
2012-02-17,317.411
2012-02-20,325.388
2012-02-21,324.729
2012-02-22,321.785
2012-02-23,322.097
2012-02-24,323.801
2012-02-27,318.899
2012-02-28,320.975
2012-02-29,324.15
2012-03-01,324.624
2012-03-02,328.143
2012-03-05,324.958
2012-03-06,320.058
2012-03-07,321.462
2012-03-08,321.395
2012-03-09,323.092
2012-03-12,322.057
2012-03-13,325.942
2012-03-14,321.704
2012-03-15,332.505
2012-03-16,332.247
2012-03-19,328.105
2012-03-20,326.151
2012-03-21,324.194
2012-03-22,320.188
2012-03-23,321.745
2012-03-26,324.277
2012-03-27,325.134
2012-03-28,323.584
2012-03-29,322.682
2012-03-30,328.817
2012-04-02,324.08
2012-04-03,323.256
2012-04-04,319.081
2012-04-05,318.579
2012-04-06,318.579
2012-04-09,320.666
2012-04-10,319.232
2012-04-11,321.439
2012-04-12,326.306
2012-04-13,325.647
2012-04-16,321.076
2012-04-17,324.126
2012-04-18,329.29
2012-04-19,325.178
2012-04-20,325.668
2012-04-23,319.988
2012-04-24,319.438
2012-04-25,319.222
2012-04-26,321.136
2012-04-27,323.425
2012-04-30,325.632
2012-05-01,326.421
2012-05-02,330.271
2012-05-03,322.427
2012-05-04,317.566
2012-05-07,317.326
2012-05-08,317.278
2012-05-09,314.935
2012-05-10,316.52
2012-05-11,310.78
2012-05-14,307.066
2012-05-15,304.378
2012-05-16,302.064
2012-05-17,302.144
2012-05-18,296.826
2012-05-21,295.517
2012-05-22,299.885
2012-05-23,293.06
2012-05-24,292.022
2012-05-25,293.989
2012-05-28,293.153
2012-05-29,295.38
2012-05-30,292.293
2012-05-31,295.162
2012-06-01,291.694
2012-06-04,294.277
2012-06-05,286.421
2012-06-06,292.84
2012-06-07,297.465
2012-06-08,292.05
2012-06-11,293.492
2012-06-12,292.308
2012-06-13,289.155
2012-06-14,294.017
2012-06-15,299.874
2012-06-18,302.128
2012-06-19,306.369
2012-06-20,302.346
2012-06-21,298.952
2012-06-22,295.733
2012-06-25,294.565
2012-06-26,293.324
2012-06-27,294.911
2012-06-28,294.811
2012-06-29,301.132
2012-07-02,304.671
2012-07-03,303.562
2012-07-04,306.386
2012-07-05,306.152
2012-07-06,302.843
2012-07-09,301.719
2012-07-10,300.403
2012-07-11,303.843
2012-07-12,304.146
2012-07-13,306.485
2012-07-16,305.792
2012-07-17,305.378
2012-07-18,308.41
2012-07-19,311.266
2012-07-20,305.779
2012-07-23,303.192
2012-07-24,302.344
2012-07-25,300.663
2012-07-26,309.852
2012-07-27,314.276
2012-07-30,316.875
2012-07-31,319.797
2012-08-01,318.907
2012-08-02,321.515
2012-08-03,322.354
2012-08-06,324.813
2012-08-07,325.82
2012-08-08,323.287
2012-08-09,319.929
2012-08-10,319.909
2012-08-13,318.251
2012-08-14,318.732
2012-08-15,321.982
2012-08-16,323.102
2012-08-17,324.027
2012-08-20,327.258
2012-08-21,330.127
2012-08-22,329.068
2012-08-23,330.397
2012-08-24,322.858
2012-08-27,319.111
2012-08-28,319.681
2012-08-29,316.994
2012-08-30,313.632
2012-08-31,320.558
2012-09-03,317.516
2012-09-04,316.849
2012-09-05,316.625
2012-09-06,322.102
2012-09-07,330.112
2012-09-10,328.732
2012-09-11,329.809
2012-09-12,333.379
2012-09-13,335.578
2012-09-14,337.627
2012-09-17,336.588
2012-09-18,335.891
2012-09-19,335.994
2012-09-20,339.407
2012-09-21,340.511
2012-09-24,335.174
2012-09-25,340.195
2012-09-26,335.035
2012-09-27,339.216
2012-09-28,340.068
2012-10-01,337.427
2012-10-02,343.338
2012-10-03,338.462
2012-10-04,337.897
2012-10-05,340.974
2012-10-08,340.937
2012-10-09,337.155
2012-10-10,337.456
2012-10-11,336.744
2012-10-12,337.941
2012-10-15,337.637
2012-10-16,337.682
2012-10-17,344.25
2012-10-18,348.207
2012-10-19,347.826
2012-10-22,347.804
2012-10-23,345.342
2012-10-24,347.719
2012-10-25,350.514
2012-10-26,349.554
2012-10-29,344.033
2012-10-30,345.957
2012-10-31,348.478
2012-11-01,347.567
2012-11-02,343.853
2012-11-05,343.488
2012-11-06,344.484
2012-11-07,343.264
2012-11-08,341.969
2012-11-09,341.989
2012-11-12,341.816
2012-11-13,342.352
2012-11-14,337.664
2012-11-15,336.968
2012-11-16,332.675
2012-11-19,335.667
2012-11-20,335.562
2012-11-21,332.491
2012-11-22,333.479
2012-11-23,336.64
2012-11-26,336.793
2012-11-27,335.205
2012-11-28,336.294
2012-11-29,337.323
2012-11-30,338.317
2012-12-03,340.291
2012-12-04,337.373
2012-12-05,337.025
2012-12-06,341.622
2012-12-07,341.859
2012-12-10,339.792
2012-12-11,337.979
2012-12-12,333.486
2012-12-13,332.684
2012-12-14,335.064
2012-12-17,332.451
2012-12-18,338.941
2012-12-19,343.064
2012-12-20,346.355
2012-12-21,342.022
2012-12-24,338.725
2012-12-25,338.725
2012-12-26,336.401
2012-12-27,334.648
2012-12-28,337.87
2012-12-31,337.09
2013-01-01,337.09
2013-01-02,340.584
2013-01-03,340.6
2013-01-04,338.279
2013-01-07,340.209
2013-01-08,343.114
2013-01-09,346.447
2013-01-10,347.032
2013-01-11,347.098
2013-01-14,349.616
2013-01-15,352.551
2013-01-16,352.327
2013-01-17,355.084
2013-01-18,349.127
2013-01-21,350.052
2013-01-22,353.383
2013-01-23,353.669
2013-01-24,352.889
2013-01-25,354.527
2013-01-28,350.89
2013-01-29,351.897
2013-01-30,353.934
2013-01-31,359.438
2013-02-01,360.583
2013-02-04,363.434
2013-02-05,359.077
2013-02-06,358.865
2013-02-07,352.361
2013-02-08,356.313
2013-02-11,352.471
2013-02-12,355.703
2013-02-13,355.849
2013-02-14,359.21
2013-02-15,350.061
2013-02-18,350.375
2013-02-19,353.465
2013-02-20,349.058
2013-02-21,345.681
2013-02-22,351.978
2013-02-25,352.818
2013-02-26,350.216
2013-02-27,353.52
2013-02-28,361.402
2013-03-01,358.39
2013-03-04,350.108
2013-03-05,353.512
2013-03-06,357.311
2013-03-07,361.333
2013-03-08,358.314
2013-03-11,361.304
2013-03-12,367.203
2013-03-13,359.17
2013-03-14,359.921
2013-03-15,362.893
2013-03-18,360.984
2013-03-19,362.39
2013-03-20,360.397
2013-03-21,363.461
2013-03-22,366.366
2013-03-25,366.277
2013-03-26,369.69
2013-03-27,379.017
2013-03-28,383.326
2013-03-29,383.326
2013-04-01,382.937
2013-04-02,381.717
2013-04-03,382.562
2013-04-04,380.39
2013-04-05,379.48
2013-04-08,380.328
2013-04-09,384.2
2013-04-10,390.842
2013-04-11,391.376
2013-04-12,392.083
2013-04-15,389.982
2013-04-16,389.032
2013-04-17,390.96
2013-04-18,385.669
2013-04-19,384.652
2013-04-22,388.04
2013-04-23,392.348
2013-04-24,394.469
2013-04-25,397.923
2013-04-26,394.232
2013-04-29,397.363
2013-04-30,403.858
2013-05-01,399.388
2013-05-02,395.418
2013-05-03,400.208
2013-05-06,402.798
2013-05-07,402.546
2013-05-08,405.272
2013-05-09,407.658
2013-05-10,398.903
2013-05-13,400.82
2013-05-14,393.974
2013-05-15,389.045
2013-05-16,385.532
2013-05-17,375.162
2013-05-20,378.328
2013-05-21,376.65
2013-05-22,372.306
2013-05-23,370.022
2013-05-24,365.254
2013-05-27,360.15
2013-05-28,361.088
2013-05-29,359.632
2013-05-30,355.575
2013-05-31,354.248
2013-06-03,358.246
2013-06-04,355.959
2013-06-05,349.409
2013-06-06,351.166
2013-06-07,348.53
2013-06-10,354.846
2013-06-11,350.768
2013-06-12,353.634
2013-06-13,351.198
2013-06-14,356.718
2013-06-17,356.288
2013-06-18,354.153
2013-06-19,355.355
2013-06-20,338.414
2013-06-21,335.657
2013-06-24,338.558
2013-06-25,335.364
2013-06-26,348.432
2013-06-27,346.501
2013-06-28,346.13
2013-07-01,348.692
2013-07-02,350.243
2013-07-03,346.855
2013-07-04,350.485
2013-07-05,346.182
2013-07-08,346.523
2013-07-09,351.671
2013-07-10,359.288
2013-07-11,358.139
2013-07-12,356.085
2013-07-15,361.139
2013-07-16,361.413
2013-07-17,360.984
2013-07-18,357.108
2013-07-19,357.458
2013-07-22,358.928
2013-07-23,360.129
2013-07-24,358.647
2013-07-25,358.684
2013-07-26,358.838
2013-07-29,358.301
2013-07-30,354.819
2013-07-31,355.17
2013-08-01,354.287
2013-08-02,356.614
2013-08-05,357.525
2013-08-06,358.683
2013-08-07,360.122
2013-08-08,365.583
2013-08-09,364.465
2013-08-12,361.321
2013-08-13,355.807
2013-08-14,357.191
2013-08-15,358.15
2013-08-16,361.32
2013-08-19,357.861
2013-08-20,354.637
2013-08-21,361.576
2013-08-22,356.205
2013-08-23,353.235
2013-08-26,355.86
2013-08-27,352.768
2013-08-28,351.017
2013-08-29,348.687
2013-08-30,346.4
2013-09-02,355.961
2013-09-03,358.432
2013-09-04,365.589
2013-09-05,364.123
2013-09-06,367.93
2013-09-09,371.961
2013-09-10,376.376
2013-09-11,379.459
2013-09-12,384.334
2013-09-13,384.445
2013-09-16,391.685
2013-09-17,393.948
2013-09-18,394.43
2013-09-19,409.519
2013-09-20,402.486
2013-09-23,400.609
2013-09-24,398.068
2013-09-25,403.188
2013-09-26,405.555
2013-09-27,406.171
2013-09-30,403.95
2013-10-01,405.485
2013-10-02,408.72
2013-10-03,409.149
2013-10-04,407.84
2013-10-07,407.181
2013-10-08,405.323
2013-10-09,401.972
2013-10-10,404.282
2013-10-11,407.42
2013-10-14,407.383
2013-10-15,409.222
2013-10-16,414.556
2013-10-17,418.675
2013-10-18,412.52
2013-10-21,411.946
2013-10-22,418.644
2013-10-23,414.546
2013-10-24,405.872
2013-10-25,408.305
2013-10-28,407.788
2013-10-29,408.831
2013-10-30,408.203
2013-10-31,414.963
2013-11-01,412.715
2013-11-04,412.629
2013-11-05,415.914
2013-11-06,417.732
2013-11-07,416.145
2013-11-08,414.047
2013-11-11,407.428
2013-11-12,405.931
2013-11-13,406.894
2013-11-14,409.22
2013-11-15,410.904
2013-11-18,408.708
2013-11-19,406.4
2013-11-20,405.459
2013-11-21,399.585
2013-11-22,396.804
2013-11-25,396.985
2013-11-26,393.596
2013-11-27,391.569
2013-11-28,389.476
2013-11-29,392.838
2013-12-02,397.115
2013-12-03,401.403
2013-12-04,398.54
2013-12-05,391.795
2013-12-06,391.343
2013-12-09,386.648
2013-12-10,388.059
2013-12-11,384.948
2013-12-12,389.471
2013-12-13,387.85
2013-12-16,381.719
2013-12-17,382.169
2013-12-18,374.092
2013-12-19,375.851
2013-12-20,375.612
2013-12-23,380.339
2013-12-24,385.2
2013-12-25,385.2
2013-12-26,383.507
2013-12-27,378.062
2013-12-30,378.8
2013-12-31,379.981
2014-01-01,379.981
2014-01-02,379.173
2014-01-03,385.906
2014-01-06,387.536
2014-01-07,380.705
2014-01-08,380.447
2014-01-09,385.182
2014-01-10,397.308
2014-01-13,405.339
2014-01-14,406.231
2014-01-15,408.895
2014-01-16,409.702
2014-01-17,403.136
2014-01-20,399.677
2014-01-21,405.378
2014-01-22,408.513
2014-01-23,406.652
2014-01-24,395.294
2014-01-27,393.174
2014-01-28,392.347
2014-01-29,397.134
2014-01-30,388.908
2014-01-31,390.827
2014-02-03,389.221
2014-02-04,389.636
2014-02-05,392.305
2014-02-06,395.34
2014-02-07,395.248
2014-02-10,394.297
2014-02-11,401.666
2014-02-12,408.286
2014-02-13,410.045
2014-02-14,411.747
2014-02-17,413.797
2014-02-18,412.859
2014-02-19,417.765
2014-02-20,410.352
2014-02-21,416.039
2014-02-24,420.597
2014-02-25,417.536
2014-02-26,414.809
2014-02-27,413.303
2014-02-28,416.37
2014-03-03,418.38
2014-03-04,422.302
2014-03-05,429.232
2014-03-06,438.447
2014-03-07,440.977
2014-03-10,441.157
2014-03-11,437.857
2014-03-12,433.946
2014-03-13,444.348
2014-03-14,436.649
2014-03-17,439.8
2014-03-18,449.503
2014-03-19,449.32
2014-03-20,441.871
2014-03-21,439.401
2014-03-24,434.564
2014-03-25,437.909
2014-03-26,441.317
2014-03-27,450.883
2014-03-28,451.991
2014-03-31,452.483
2014-04-01,448.742
2014-04-02,442.143
2014-04-03,442.824
2014-04-04,444.523
2014-04-07,440.223
2014-04-08,442.657
2014-04-09,444.986
2014-04-10,451.175
2014-04-11,452.215
2014-04-14,446.376
2014-04-15,445.653
2014-04-16,446.688
2014-04-17,443.291
2014-04-18,443.291
2014-04-21,442.62
2014-04-22,443.215
2014-04-23,446.457
2014-04-24,446.643
2014-04-25,447.581
2014-04-28,445.053
2014-04-29,448.971
2014-04-30,456.63
2014-05-01,456.783
2014-05-02,461.327
2014-05-05,459.049
2014-05-06,456.424
2014-05-07,447.931
2014-05-08,443.353
2014-05-09,441.243
2014-05-12,440.766
2014-05-13,448.992
2014-05-14,447.188
2014-05-15,439.805
2014-05-16,436.246
2014-05-19,436.383
2014-05-20,425.793
2014-05-21,423.404
2014-05-22,430.042
2014-05-23,428.657
2014-05-26,430.347
2014-05-27,427.301
2014-05-28,425.954
2014-05-29,424.146
2014-05-30,417.829
2014-06-02,416.968
2014-06-03,413.339
2014-06-04,409.654
2014-06-05,411.9
2014-06-06,419.905
2014-06-09,418.845
2014-06-10,419.828
2014-06-11,420.613
2014-06-12,428.594
2014-06-13,420.908
2014-06-16,422.615
2014-06-17,421.963
2014-06-18,421.473
2014-06-19,423.254
2014-06-20,416.398
2014-06-23,412.601
2014-06-24,413.642
2014-06-25,412.692
2014-06-26,415.537
2014-06-27,417.649
2014-06-30,418.222
2014-07-01,416.475
2014-07-02,417.796
2014-07-03,419.551
2014-07-04,422.743
2014-07-07,425.707
2014-07-08,424.039
2014-07-09,417.757
2014-07-10,420.471
2014-07-11,415.666
2014-07-14,417.198
2014-07-15,414.564
2014-07-16,412.898
2014-07-17,408.9
2014-07-18,405.581
2014-07-21,405.639
2014-07-22,404.917
2014-07-23,405.409
2014-07-24,404.844
2014-07-25,407.606
2014-07-28,407.443
2014-07-29,403.177
2014-07-30,398.92
2014-07-31,401.443
2014-08-01,395.14
2014-08-04,392.925
2014-08-05,393.312
2014-08-06,389.703
2014-08-07,392.706
2014-08-08,388.24
2014-08-11,384.874
2014-08-12,385.383
2014-08-13,383.689
2014-08-14,383.048
2014-08-15,379.986
2014-08-18,382.042
2014-08-19,386.151
2014-08-20,388.673
2014-08-21,391.409
2014-08-22,391.182
2014-08-25,390.464
2014-08-26,392.206
2014-08-27,397.294
2014-08-28,396.882
2014-08-29,393.53
2014-09-01,391.174
2014-09-02,388.291
2014-09-03,388.231
2014-09-04,387.867
2014-09-05,388.935
2014-09-08,387.52
2014-09-09,384.091
2014-09-10,380.802
2014-09-11,379.264
2014-09-12,370.975
2014-09-15,364.851
2014-09-16,365.724
2014-09-17,363.4
2014-09-18,363.582
2014-09-19,363.536
2014-09-22,367.739
2014-09-23,363.089
2014-09-24,364.994
2014-09-25,361.972
2014-09-26,356.697
2014-09-29,352.97
2014-09-30,354.392
2014-10-01,353.543
2014-10-02,354.891
2014-10-03,349.075
2014-10-06,351.298
2014-10-07,352.872
2014-10-08,348.926
2014-10-09,356.862
2014-10-10,345.878
2014-10-13,341.32
2014-10-14,338.464
2014-10-15,344.537
2014-10-16,340.3
2014-10-17,338.074
2014-10-20,340.266
2014-10-21,341.806
2014-10-22,342.813
2014-10-23,335.797
2014-10-24,337.616
2014-10-27,338.927
2014-10-28,339.43
2014-10-29,342.176
2014-10-30,337.153
2014-10-31,336.52
2014-11-03,337.943
2014-11-04,342.45
2014-11-05,334.424
2014-11-06,337.971
2014-11-07,335.79
2014-11-10,343.218
2014-11-11,342.644
2014-11-12,345.344
2014-11-13,346.767
2014-11-14,345.716
2014-11-17,349.827
2014-11-18,351.85
2014-11-19,349.574
2014-11-20,351.43
2014-11-21,350.85
2014-11-24,346.54
2014-11-25,337.564
2014-11-26,345.23
2014-11-27,343.928
2014-11-28,341.304
2014-12-01,342.823
2014-12-02,337.349
2014-12-03,345.455
2014-12-04,350.723
2014-12-05,350.909
2014-12-08,350.055
2014-12-09,351.708
2014-12-10,344.86
2014-12-11,346.383
2014-12-12,347.636
2014-12-15,346.145
2014-12-16,348.224
2014-12-17,345.709
2014-12-18,346.564
2014-12-19,352.68
2014-12-22,356.087
2014-12-23,355.158
2014-12-24,356.669
2014-12-25,356.669
2014-12-26,358.704
2014-12-29,360.17
2014-12-30,361.309
2014-12-31,357.211
2015-01-01,357.211
2015-01-02,353.03
2015-01-05,358.766
2015-01-06,355.588
2015-01-07,349.862
2015-01-08,354.148
2015-01-09,354.57
2015-01-12,356.759
2015-01-13,357.147
2015-01-14,356.792
2015-01-15,357.206
2015-01-16,352.02
2015-01-19,352.369
2015-01-20,348.073
2015-01-21,351.856
2015-01-22,345.195
2015-01-23,342.809
2015-01-26,340.22
2015-01-27,345.382
2015-01-28,346.858
2015-01-29,337.013
2015-01-30,335.898
2015-02-02,340.365
2015-02-03,339.071
2015-02-04,342.635
2015-02-05,343.408
2015-02-06,342.966
2015-02-09,344.55
2015-02-10,345.071
2015-02-11,342.608
2015-02-12,343.527
2015-02-13,351.749
2015-02-16,353.054
2015-02-17,352.159
2015-02-18,344.186
2015-02-19,343.306
2015-02-20,344.923
2015-02-23,344.903
2015-02-24,340.536
2015-02-25,349.302
2015-02-26,349.504
2015-02-27,351.254
2015-03-02,351.193
2015-03-03,354.868
2015-03-04,354.37
2015-03-05,347.827
2015-03-06,345.235
2015-03-09,346.18
2015-03-10,342.378
2015-03-11,339.099
2015-03-12,350.423
2015-03-13,346.26
2015-03-16,350.765
2015-03-17,348.041
2015-03-18,346.332
2015-03-19,348.071
2015-03-20,358.043
2015-03-23,360.868
2015-03-24,363.835
2015-03-25,361.628
2015-03-26,356.039
2015-03-27,355.602
2015-03-30,350.624
2015-03-31,349.516
2015-04-01,347.864
2015-04-02,350.69
2015-04-03,350.69
2015-04-06,356.376
2015-04-07,352.793
2015-04-08,355.997
2015-04-09,353.747
2015-04-10,354.132
2015-04-13,351.339
2015-04-14,358.463
2015-04-15,355.804
2015-04-16,363.732
2015-04-17,365.196
2015-04-20,361.265
2015-04-21,362.403
2015-04-22,361.634
2015-04-23,351.874
2015-04-24,354.245
2015-04-27,356.695
2015-04-28,363.304
2015-04-29,360.733
2015-04-30,358.815
2015-05-01,354.434
2015-05-04,354.467
2015-05-05,358.357
2015-05-06,356.019
2015-05-07,352.35
2015-05-08,355.494
2015-05-11,351.428
2015-05-12,352.801
2015-05-13,356.321
2015-05-14,357.272
2015-05-15,355.713
2015-05-18,356.143
2015-05-19,354.246
2015-05-20,352.455
2015-05-21,353.845
2015-05-22,350.542
2015-05-25,350.109
2015-05-26,349.24
2015-05-27,346.907
2015-05-28,346.305
2015-05-29,347.525
2015-06-01,346.915
2015-06-02,346.017
2015-06-03,345.85
2015-06-04,345.031
2015-06-05,344.847
2015-06-08,349.514
2015-06-09,350.886
2015-06-10,349.628
2015-06-11,344.234
2015-06-12,344.895
2015-06-15,343.821
2015-06-16,339.483
2015-06-17,332.812
2015-06-18,333.256
2015-06-19,331.389
2015-06-22,330.482
2015-06-23,326.789
2015-06-24,328.478
2015-06-25,326.779
2015-06-26,324.487
2015-06-29,321.161
2015-06-30,320.443
2015-07-01,326.017
2015-07-02,325.838
2015-07-03,325.085
2015-07-06,321.915
2015-07-07,321.223
2015-07-08,324.59
2015-07-09,322.807
2015-07-10,320.079
2015-07-13,318.779
2015-07-14,323.361
2015-07-15,321.419
2015-07-16,320.124
2015-07-17,322.051
2015-07-20,321.824
2015-07-21,327.205
2015-07-22,325.356
2015-07-23,328.19
2015-07-24,324.805
2015-07-27,325.363
2015-07-28,327.471
2015-07-29,326.549
2015-07-30,322.537
