Date,NEW ZEALAND GROWTH Standard (Large+Mid Cap)
2015-07-31,447.836
2015-08-03,450.19
2015-08-04,450.744
2015-08-05,443.02
2015-08-06,446.977
2015-08-07,446.274
2015-08-10,441.988
2015-08-11,438.181
2015-08-12,439.861
2015-08-13,433.741
2015-08-14,431.731
2015-08-17,435.404
2015-08-18,434.896
2015-08-19,438.454
2015-08-20,442.546
2015-08-21,442.643
2015-08-24,415.256
2015-08-25,418.281
2015-08-26,405.042
2015-08-27,411.805
2015-08-28,414.037
2015-08-31,405.202
2015-09-01,404.064
2015-09-02,398.725
2015-09-03,399.794
2015-09-04,393.3
2015-09-07,389.401
2015-09-08,394.103
2015-09-09,404.535
2015-09-10,398.988
2015-09-11,394.587
2015-09-14,401.236
2015-09-15,395.635
2015-09-16,401.039
2015-09-17,401.706
2015-09-18,409.958
2015-09-21,397.836
2015-09-22,396.135
2015-09-23,392.972
2015-09-24,398.554
2015-09-25,400.629
2015-09-28,399.827
2015-09-29,396.224
2015-09-30,399.011
2015-10-01,401.95
2015-10-02,402.809
2015-10-05,408.987
2015-10-06,411.736
2015-10-07,412.554
2015-10-08,408.375
2015-10-09,414.793
2015-10-12,420.069
2015-10-13,419.694
2015-10-14,425.774
2015-10-15,439.689
2015-10-16,440.904
2015-10-19,441.727
2015-10-20,442.068
2015-10-21,445.62
2015-10-22,450.263
2015-10-23,453.751
2015-10-26,456.202
2015-10-27,460.254
2015-10-28,452.841
2015-10-29,449.033
2015-10-30,453.068
2015-11-02,454.299
2015-11-03,451.825
2015-11-04,448.021
2015-11-05,450.069
2015-11-06,441.76
2015-11-09,438.687
2015-11-10,432.056
2015-11-11,434.032
2015-11-12,430.54
2015-11-13,425.556
2015-11-16,420.424
2015-11-17,419.164
2015-11-18,418.213
2015-11-19,425.833
2015-11-20,427.536
2015-11-23,429.622
2015-11-24,432.206
2015-11-25,432.526
2015-11-26,436.238
2015-11-27,432.191
2015-11-30,434.835
2015-12-01,443.877
2015-12-02,436.361
2015-12-03,435.965
2015-12-04,444.376
2015-12-07,434.935
2015-12-08,431.215
2015-12-09,434.265
2015-12-10,440.986
2015-12-11,441.876
2015-12-14,440.821
2015-12-15,436.028
2015-12-16,441.943
2015-12-17,439.571
2015-12-18,442.065
2015-12-21,442.587
2015-12-22,450.242
2015-12-23,455.012
2015-12-24,460.027
2015-12-25,460.027
2015-12-28,461.272
2015-12-29,467.472
2015-12-30,469.441
2015-12-31,471.116
2016-01-01,471.116
2016-01-04,463.271
2016-01-05,460.572
2016-01-06,458.193
2016-01-07,456.865
2016-01-08,446.022
2016-01-11,439.752
2016-01-12,441.296
2016-01-13,447.402
2016-01-14,436.448
2016-01-15,436.353
2016-01-18,433.676
2016-01-19,436.743
2016-01-20,426.534
2016-01-21,429.28
2016-01-22,436.687
2016-01-25,434.807
2016-01-26,432.095
2016-01-27,431.727
2016-01-28,431.244
2016-01-29,434.582
2016-02-01,436.806
2016-02-02,435.816
2016-02-03,444.927
2016-02-04,451.757
2016-02-05,445.893
2016-02-08,445.287
2016-02-09,446.499
2016-02-10,443.826
2016-02-11,443.934
2016-02-12,440.978
2016-02-15,447.241
2016-02-16,441.643
2016-02-17,446.679
2016-02-18,450.693
2016-02-19,462.367
2016-02-22,471.138
2016-02-23,469.952
2016-02-24,469.696
2016-02-25,471.409
2016-02-26,472.738
2016-02-29,462.262
2016-03-01,471.599
2016-03-02,473.77
2016-03-03,493.632
2016-03-04,500.813
2016-03-07,502.333
2016-03-08,505.391
2016-03-09,503.09
2016-03-10,492.068
2016-03-11,497.796
2016-03-14,494.736
2016-03-15,488.785
2016-03-16,485.132
2016-03-17,503.126
2016-03-18,505.384
2016-03-21,503.567
2016-03-22,507.196
2016-03-23,504.907
2016-03-24,500.599
2016-03-25,500.599
2016-03-28,503.404
2016-03-29,509.943
2016-03-30,523.091
2016-03-31,525.345
2016-04-01,512.419
2016-04-04,507.563
2016-04-05,503.817
2016-04-06,510.04
2016-04-07,508.894
2016-04-08,512.784
2016-04-11,514.768
2016-04-12,513.73
2016-04-13,517.058
2016-04-14,519.171
2016-04-15,527.039
2016-04-18,532.803
2016-04-19,542.676
2016-04-20,541.563
2016-04-21,533.536
2016-04-22,521.245
2016-04-25,521.245
2016-04-26,519.62
2016-04-27,512.964
2016-04-28,526.489
2016-04-29,530.849
2016-05-02,528.651
2016-05-03,527.725
2016-05-04,522.53
2016-05-05,531.389
2016-05-06,533.029
2016-05-09,533.126
2016-05-10,529.813
2016-05-11,541.402
2016-05-12,540.274
2016-05-13,532.254
2016-05-16,531.679
2016-05-17,541.664
2016-05-18,542.032
2016-05-19,528.767
2016-05-20,529.84
2016-05-23,527.853
2016-05-24,522.271
2016-05-25,530.85
2016-05-26,532.256
2016-05-27,530.258
2016-05-30,527.355
2016-05-31,528.155
2016-06-01,531.171
2016-06-02,531.036
2016-06-03,541.249
2016-06-06,541.756
2016-06-07,548.868
2016-06-08,539.22
2016-06-09,539.366
2016-06-10,537.735
2016-06-13,533.235
2016-06-14,530.892
2016-06-15,534.518
2016-06-16,540.138
2016-06-17,537.49
2016-06-20,543.699
2016-06-21,535.434
2016-06-22,531.995
2016-06-23,543.468
2016-06-24,525.67
2016-06-27,522.807
2016-06-28,531.937
2016-06-29,542.912
2016-06-30,552.738
2016-07-01,559.089
2016-07-04,569.232
2016-07-05,568.237
2016-07-06,570.128
2016-07-07,585.369
2016-07-08,597.531
2016-07-11,598.63
2016-07-12,600.075
2016-07-13,591.436
2016-07-14,581.541
2016-07-15,569.717
2016-07-18,575.46
2016-07-19,579.987
2016-07-20,582.794
2016-07-21,579.881
2016-07-22,581.491
2016-07-25,587.408
2016-07-26,595.889
2016-07-27,595.617
2016-07-28,596.086
2016-07-29,616.298
2016-08-01,609.576
2016-08-02,608.168
2016-08-03,593.161
2016-08-04,595.457
2016-08-05,590.532
2016-08-08,591.964
2016-08-09,596.573
2016-08-10,600.782
2016-08-11,603.887
2016-08-12,595.499
2016-08-15,599.435
2016-08-16,593.065
2016-08-17,593.39
2016-08-18,604.216
2016-08-19,606.885
2016-08-22,617.196
2016-08-23,614.751
2016-08-24,611.823
2016-08-25,615.648
2016-08-26,619.658
2016-08-29,608.019
2016-08-30,611.521
2016-08-31,615.951
2016-09-01,625.227
2016-09-02,621.243
2016-09-05,633.57
2016-09-06,638.445
2016-09-07,642.214
2016-09-08,638.302
2016-09-09,616.785
2016-09-12,593.564
2016-09-13,576.806
2016-09-14,577.725
2016-09-15,575.387
2016-09-16,582.247
2016-09-19,591.23
2016-09-20,598.45
2016-09-21,597.981
2016-09-22,603.337
2016-09-23,596.403
2016-09-26,594.762
2016-09-27,594.214
2016-09-28,596.576
2016-09-29,606.235
2016-09-30,613.568
2016-10-03,613.034
2016-10-04,609.316
2016-10-05,588.824
2016-10-06,577.212
2016-10-07,577.52
2016-10-10,563.873
2016-10-11,560.149
2016-10-12,556.753
2016-10-13,558.96
2016-10-14,559.826
2016-10-17,560.097
2016-10-18,559.201
2016-10-19,561.687
2016-10-20,565.801
2016-10-21,569.184
2016-10-24,566.759
2016-10-25,571.471
2016-10-26,556.775
2016-10-27,558.556
2016-10-28,560.678
2016-10-31,571.58
2016-11-01,572.944
2016-11-02,568.648
2016-11-03,561.467
2016-11-04,553.74
2016-11-07,572.919
2016-11-08,583.541
2016-11-09,556.659
2016-11-10,543.627
2016-11-11,524.702
2016-11-14,526.392
2016-11-15,524.436
2016-11-16,519.175
2016-11-17,519.927
2016-11-18,526.103
2016-11-21,532.275
2016-11-22,522.186
2016-11-23,527.343
2016-11-24,532.952
2016-11-25,537.48
2016-11-28,538.294
2016-11-29,538.175
2016-11-30,548.632
2016-12-01,557.745
2016-12-02,559.383
2016-12-05,547.764
2016-12-06,557.12
2016-12-07,559.954
2016-12-08,559.458
2016-12-09,557.843
2016-12-12,559.53
2016-12-13,557.658
2016-12-14,557.102
2016-12-15,540.038
2016-12-16,536.964
2016-12-19,539.456
2016-12-20,537.46
2016-12-21,541.074
2016-12-22,547.325
2016-12-23,548.581
2016-12-26,548.581
2016-12-27,550.137
2016-12-28,546.623
2016-12-29,550.047
2016-12-30,539.418
2017-01-02,539.418
2017-01-03,534.08
2017-01-04,551.579
2017-01-05,552.458
2017-01-06,548.295
2017-01-09,550.412
2017-01-10,555.068
2017-01-11,555.653
2017-01-12,568.626
2017-01-13,567.277
2017-01-16,569.101
2017-01-17,573.492
2017-01-18,578.168
2017-01-19,576.441
2017-01-20,575.566
2017-01-23,584.759
2017-01-24,583.222
2017-01-25,586.576
2017-01-26,585.832
2017-01-27,593.503
2017-01-30,592.567
2017-01-31,596.519
2017-02-01,587.609
2017-02-02,590.706
2017-02-03,598.273
2017-02-06,595.781
2017-02-07,597.752
2017-02-08,594.949
2017-02-09,584.381
2017-02-10,580.549
2017-02-13,581.837
2017-02-14,582.047
2017-02-15,583.461
2017-02-16,576.189
2017-02-17,574.324
2017-02-20,581.632
2017-02-21,585.55
2017-02-22,578.414
2017-02-23,589.003
2017-02-24,577.657
2017-02-27,584.522
2017-02-28,595.991
2017-03-01,585.14
2017-03-02,580.395
2017-03-03,574.323
2017-03-06,570.427
2017-03-07,564.327
2017-03-08,557.272
2017-03-09,548.145
2017-03-10,554.897
2017-03-13,551.873
2017-03-14,547.486
2017-03-15,541.881
2017-03-16,551.594
2017-03-17,554.847
2017-03-20,539.064
2017-03-21,545.237
2017-03-22,540.941
2017-03-23,538.673
2017-03-24,541.371
2017-03-27,538.262
2017-03-28,536.493
2017-03-29,543.282
2017-03-30,544.031
2017-03-31,539.793
2017-04-03,541.807
2017-04-04,541.077
2017-04-05,540.018
2017-04-06,543.398
2017-04-07,534.761
2017-04-10,534.613
2017-04-11,535.088
2017-04-12,529.783
2017-04-13,534.049
2017-04-14,534.049
2017-04-17,536.26
2017-04-18,537.813
2017-04-19,536.771
2017-04-20,536.43
2017-04-21,535.208
2017-04-24,537.806
2017-04-25,532.867
2017-04-26,538.299
2017-04-27,537.069
2017-04-28,542.587
2017-05-01,545.481
2017-05-02,552.391
2017-05-03,549.736
2017-05-04,544.507
2017-05-05,549.59
2017-05-08,552.72
2017-05-09,545.575
2017-05-10,544.235
2017-05-11,537.925
2017-05-12,537.353
2017-05-15,540.165
2017-05-16,536.844
2017-05-17,541.708
2017-05-18,534.953
2017-05-19,536.556
2017-05-22,546.127
2017-05-23,545.909
2017-05-24,545.044
2017-05-25,547.854
2017-05-26,548.722
2017-05-29,548.696
2017-05-30,548.289
2017-05-31,545.106
2017-06-01,547.94
2017-06-02,555.63
2017-06-05,556.02
2017-06-06,564.62
2017-06-07,566.012
2017-06-08,563.558
2017-06-09,557.849
2017-06-12,557.271
2017-06-13,554.379
2017-06-14,562.105
2017-06-15,555.446
2017-06-16,560.01
2017-06-19,564.365
2017-06-20,558.181
2017-06-21,557.227
2017-06-22,562.986
2017-06-23,564.324
2017-06-26,569.23
2017-06-27,569.833
2017-06-28,570.71
2017-06-29,575.383
2017-06-30,570.287
2017-07-03,567.002
2017-07-04,573.048
2017-07-05,568.586
2017-07-06,571.851
2017-07-07,572.631
2017-07-10,565.774
2017-07-11,563.599
2017-07-12,565.672
2017-07-13,573.55
2017-07-14,578.846
2017-07-17,583.108
2017-07-18,588.259
2017-07-19,590.938
2017-07-20,589.257
2017-07-21,593.447
2017-07-24,597.284
2017-07-25,598.933
2017-07-26,591.123
2017-07-27,592.087
2017-07-28,582.947
2017-07-31,588.899
2017-08-01,591.634
2017-08-02,588.017
2017-08-03,586.595
2017-08-04,584.453
2017-08-07,580.465
2017-08-08,580.222
2017-08-09,584.652
2017-08-10,581.224
2017-08-11,580.273
2017-08-14,580.619
2017-08-15,578.591
2017-08-16,585.287
2017-08-17,588.773
2017-08-18,592.747
2017-08-21,592.901
2017-08-22,592.019
2017-08-23,581.967
2017-08-24,578.421
2017-08-25,575.19
2017-08-28,572.609
2017-08-29,567.491
2017-08-30,562.903
2017-08-31,564.835
2017-09-01,561.004
2017-09-04,560.737
2017-09-05,560.455
2017-09-06,556.012
2017-09-07,557.096
2017-09-08,568.088
2017-09-11,562.034
2017-09-12,564.386
2017-09-13,560.167
2017-09-14,553.752
2017-09-15,552.695
2017-09-18,555.201
2017-09-19,560.378
2017-09-20,572.082
2017-09-21,566.887
2017-09-22,567.908
2017-09-25,563.586
2017-09-26,556.491
2017-09-27,558.897
2017-09-28,556.348
2017-09-29,559.938
2017-10-02,555.576
2017-10-03,554.068
2017-10-04,556.068
2017-10-05,553.939
2017-10-06,551.434
2017-10-09,549.009
2017-10-10,550.098
2017-10-11,548.724
2017-10-12,556.498
2017-10-13,559.679
2017-10-16,557.264
2017-10-17,558.965
2017-10-18,556.823
2017-10-19,552.101
2017-10-20,538.914
2017-10-23,538.875
2017-10-24,531.546
2017-10-25,529.961
2017-10-26,522.979
2017-10-27,523.384
2017-10-30,526.621
2017-10-31,526.727
2017-11-01,527.508
2017-11-02,531.511
2017-11-03,529.588
2017-11-06,526.666
2017-11-07,529.991
2017-11-08,534.279
2017-11-09,533.477
2017-11-10,532.441
2017-11-13,527.584
2017-11-14,526.231
2017-11-15,522.78
2017-11-16,522.926
2017-11-17,520.859
2017-11-20,523.64
2017-11-21,525.279
2017-11-22,525.947
2017-11-23,531.198
2017-11-24,539.777
2017-11-27,555.303
2017-11-28,553.698
2017-11-29,553.118
2017-11-30,548.36
2017-12-01,551.421
2017-12-04,548.267
2017-12-05,554.434
2017-12-06,551.591
2017-12-07,552.653
2017-12-08,557.237
2017-12-11,570.114
2017-12-12,570.776
2017-12-13,575.627
2017-12-14,575.859
2017-12-15,577.959
2017-12-18,579.494
2017-12-19,581.662
2017-12-20,582.596
2017-12-21,583.687
2017-12-22,587.114
2017-12-25,587.114
2017-12-26,587.993
2017-12-27,590.845
2017-12-28,595.117
2017-12-29,596.756
2018-01-01,596.756
2018-01-02,596.546
2018-01-03,594.358
2018-01-04,605.893
2018-01-05,609.582
2018-01-08,606.831
2018-01-09,602.398
2018-01-10,597.534
2018-01-11,589.962
2018-01-12,586.027
2018-01-15,586.765
2018-01-16,587.41
2018-01-17,592.382
2018-01-18,587.151
2018-01-19,590.167
2018-01-22,600.403
2018-01-23,603.106
2018-01-24,611.391
2018-01-25,608.402
2018-01-26,597.729
2018-01-29,596.804
2018-01-30,593.157
2018-01-31,614.545
2018-02-01,608.204
2018-02-02,605.36
2018-02-05,589.002
2018-02-06,588.598
2018-02-07,581.18
2018-02-08,577.532
2018-02-09,573.618
2018-02-12,563.599
2018-02-13,573.346
2018-02-14,579.674
2018-02-15,585.222
2018-02-16,597.355
2018-02-19,593.738
2018-02-20,592.06
2018-02-21,586.594
2018-02-22,587.531
2018-02-23,590.474
2018-02-26,596.463
2018-02-27,589.621
2018-02-28,594.961
2018-03-01,594.488
2018-03-02,581.364
2018-03-05,582.532
2018-03-06,592.245
2018-03-07,579.495
2018-03-08,579.955
2018-03-09,578.396
2018-03-12,582.574
2018-03-13,585.781
2018-03-14,580.718
2018-03-15,576.471
2018-03-16,573.575
2018-03-19,578.077
2018-03-20,578.875
2018-03-21,587.479
2018-03-22,585.787
2018-03-23,586.948
2018-03-26,583.399
2018-03-27,587.651
2018-03-28,581.456
2018-03-29,577.324
2018-03-30,577.324
2018-04-02,578.284
2018-04-03,582.109
2018-04-04,591.617
2018-04-05,589.107
2018-04-06,588.365
2018-04-09,601.702
2018-04-10,604.916
2018-04-11,603.655
2018-04-12,595.715
2018-04-13,593.941
2018-04-16,590.173
2018-04-17,579.001
2018-04-18,579.828
2018-04-19,573.656
2018-04-20,556.773
2018-04-23,550.868
2018-04-24,553.654
2018-04-25,549.569
2018-04-26,550.768
2018-04-27,563.079
2018-04-30,563.547
2018-05-01,559.361
2018-05-02,557.845
2018-05-03,562.859
2018-05-04,563.869
2018-05-07,565.49
2018-05-08,561.987
2018-05-09,571.162
2018-05-10,565.374
2018-05-11,578.309
2018-05-14,579.136
2018-05-15,572.375
2018-05-16,565.669
2018-05-17,566.063
2018-05-18,581.21
2018-05-21,581.241
2018-05-22,588.005
2018-05-23,574.652
2018-05-24,576.738
2018-05-25,579.037
2018-05-28,578.757
2018-05-29,573.491
2018-05-30,582.157
2018-05-31,586.898
2018-06-01,579.284
2018-06-04,583.599
2018-06-05,602.957
2018-06-06,614.231
2018-06-07,628.216
2018-06-08,632.523
2018-06-11,641.282
2018-06-12,637.146
2018-06-13,635.245
2018-06-14,637.656
2018-06-15,639.274
2018-06-18,633.283
2018-06-19,623.13
2018-06-20,628.365
2018-06-21,644.323
2018-06-22,640.316
2018-06-25,634.585
2018-06-26,629.745
2018-06-27,628.643
2018-06-28,616.711
2018-06-29,614.365
2018-07-02,607.134
2018-07-03,623.858
2018-07-04,616.511
2018-07-05,623.529
2018-07-06,629.579
2018-07-09,626.265
2018-07-10,627.269
2018-07-11,625.298
2018-07-12,616.874
2018-07-13,615.557
2018-07-16,608.141
2018-07-17,610.759
2018-07-18,603.934
2018-07-19,590.66
2018-07-20,604.77
2018-07-23,592.582
2018-07-24,596.612
2018-07-25,601.976
2018-07-26,601.919
2018-07-27,606.132
2018-07-30,603.056
2018-07-31,597.734
2018-08-01,591.843
2018-08-02,593.685
2018-08-03,595.188
2018-08-06,596.875
2018-08-07,595.279
2018-08-08,592.789
2018-08-09,590.053
2018-08-10,598.352
2018-08-13,588.79
2018-08-14,600.144
2018-08-15,594.617
2018-08-16,596.873
2018-08-17,602.84
2018-08-20,611.088
2018-08-21,618.246
2018-08-22,637.618
2018-08-23,639.857
2018-08-24,647.28
2018-08-27,658.731
2018-08-28,663.152
2018-08-29,680.585
2018-08-30,674.792
2018-08-31,672.989
2018-09-03,660.877
2018-09-04,652.223
2018-09-05,640.138
2018-09-06,620.869
2018-09-07,617.169
2018-09-10,609.008
2018-09-11,623.164
2018-09-12,625.301
2018-09-13,630.19
2018-09-14,629.289
2018-09-17,634.681
2018-09-18,632.36
2018-09-19,638.484
2018-09-20,644.12
2018-09-21,649.892
2018-09-24,634.421
2018-09-25,631.014
2018-09-26,628.897
2018-09-27,621.117
2018-09-28,622.598
2018-10-01,623.894
2018-10-02,619.042
2018-10-03,606.532
2018-10-04,594.73
2018-10-05,586.485
2018-10-08,580.86
2018-10-09,566.403
2018-10-10,571.464
2018-10-11,533.526
2018-10-12,555.726
2018-10-15,560.259
2018-10-16,557.43
2018-10-17,574.524
2018-10-18,569.443
2018-10-19,561.912
2018-10-22,558.716
2018-10-23,544.27
2018-10-24,540.265
2018-10-25,533.414
2018-10-26,531.114
2018-10-29,537.629
2018-10-30,545.45
2018-10-31,553.028
2018-11-01,580.55
2018-11-02,584.525
2018-11-05,567.227
2018-11-06,570.85
2018-11-07,578.998
2018-11-08,585.65
2018-11-09,579.552
2018-11-12,583.63
2018-11-13,568.307
2018-11-14,559.743
2018-11-15,566.489
2018-11-16,561.143
2018-11-19,567.273
2018-11-20,558.745
2018-11-21,548.195
2018-11-22,560.967
2018-11-23,560.22
2018-11-26,552.901
2018-11-27,561.821
2018-11-28,567.501
2018-11-29,578.817
2018-11-30,569.466
2018-12-03,586.466
2018-12-04,589.863
2018-12-05,574.708
2018-12-06,566.485
2018-12-07,569.711
2018-12-10,557.647
2018-12-11,558.145
2018-12-12,561.423
2018-12-13,569.041
2018-12-14,546.558
2018-12-17,557.923
2018-12-18,553.891
2018-12-19,562.89
2018-12-20,552.71
2018-12-21,550.171
2018-12-24,551.466
2018-12-25,551.466
2018-12-26,552.904
2018-12-27,561.355
2018-12-28,559.845
2018-12-31,563.539
2019-01-01,563.539
2019-01-02,560.261
2019-01-03,557.169
2019-01-04,563.216
2019-01-07,573.446
2019-01-08,565.925
2019-01-09,590.156
2019-01-10,585.46
2019-01-11,590.462
2019-01-14,594.963
2019-01-15,599.928
2019-01-16,609.045
2019-01-17,612.829
2019-01-18,615.939
2019-01-21,615.097
2019-01-22,612.839
2019-01-23,617.547
2019-01-24,611.811
2019-01-25,611.09
2019-01-28,609.932
2019-01-29,592.966
2019-01-30,586.421
2019-01-31,606.394
2019-02-01,607.824
2019-02-04,604.155
2019-02-05,614.439
2019-02-06,610.027
2019-02-07,614.911
2019-02-08,618.121
2019-02-11,623.644
2019-02-12,627.048
2019-02-13,640.265
2019-02-14,631.796
2019-02-15,621.737
2019-02-18,627.879
2019-02-19,623.599
2019-02-20,650.868
2019-02-21,671.22
2019-02-22,670.829
2019-02-25,677.551
2019-02-26,680.137
2019-02-27,672.771
2019-02-28,670.59
2019-03-01,675.215
2019-03-04,676.997
2019-03-05,676.913
2019-03-06,678.36
2019-03-07,675.794
2019-03-08,684.174
2019-03-11,677.316
2019-03-12,678.927
2019-03-13,673.161
2019-03-14,676.051
2019-03-15,676.56
2019-03-18,679.7
2019-03-19,677.897
2019-03-20,668.382
2019-03-21,679.778
2019-03-22,686.042
2019-03-25,683.409
2019-03-26,690.531
2019-03-27,686.219
2019-03-28,691.19
2019-03-29,700.469
2019-04-01,697.791
2019-04-02,704.518
2019-04-03,711.991
2019-04-04,703.99
2019-04-05,689.592
2019-04-08,688.876
2019-04-09,686.142
2019-04-10,681.779
2019-04-11,683.529
2019-04-12,684.932
2019-04-15,700.452
2019-04-16,714.779
2019-04-17,716.645
2019-04-18,704.346
2019-04-19,704.346
2019-04-22,704.188
2019-04-23,713.012
2019-04-24,724.775
2019-04-25,725.817
2019-04-26,724.363
2019-04-29,731.71
2019-04-30,732.998
2019-05-01,719.858
2019-05-02,719.445
2019-05-03,723.164
2019-05-06,703.462
2019-05-07,714.39
2019-05-08,710.943
2019-05-09,712.991
2019-05-10,712.529
2019-05-13,714.74
2019-05-14,710.914
2019-05-15,717.08
2019-05-16,717.511
2019-05-17,714.347
2019-05-20,717.402
2019-05-21,712.556
2019-05-22,711.224
2019-05-23,717.008
2019-05-24,716.572
2019-05-27,702.322
2019-05-28,695.955
2019-05-29,695.103
2019-05-30,683.748
2019-05-31,693.269
2019-06-03,698.799
2019-06-04,659.769
2019-06-05,666.729
2019-06-06,673.176
2019-06-07,683.917
2019-06-10,668.131
2019-06-11,677.254
2019-06-12,684.105
2019-06-13,675.637
2019-06-14,672.415
2019-06-17,662.604
2019-06-18,658.436
2019-06-19,670.806
2019-06-20,672.042
2019-06-21,660.157
2019-06-24,676.331
2019-06-25,687.544
2019-06-26,684.575
2019-06-27,689.24
2019-06-28,697.628
2019-07-01,695.922
2019-07-02,703.237
2019-07-03,719.474
2019-07-04,718.592
2019-07-05,714.819
2019-07-08,718.321
2019-07-09,711.501
2019-07-10,738.799
2019-07-11,746.939
2019-07-12,752.812
2019-07-15,751.466
2019-07-16,742.75
2019-07-17,757.242
2019-07-18,766.656
2019-07-19,774.682
2019-07-22,787.508
2019-07-23,789.258
2019-07-24,772.108
2019-07-25,784.588
2019-07-26,770.201
2019-07-29,780.007
2019-07-30,785.336
2019-07-31,784.533
2019-08-01,769.912
2019-08-02,767.576
2019-08-05,749.316
2019-08-06,736.505
2019-08-07,734.836
2019-08-08,730.019
2019-08-09,726.959
2019-08-12,726.961
2019-08-13,727.057
2019-08-14,727.477
2019-08-15,713.891
2019-08-16,708.512
2019-08-19,722.73
2019-08-20,735.86
2019-08-21,689.289
2019-08-22,682.59
2019-08-23,670.713
2019-08-26,663.335
2019-08-27,660.802
2019-08-28,665.299
2019-08-29,664.832
2019-08-30,682.79
2019-09-02,688.814
2019-09-03,696.968
2019-09-04,700.376
2019-09-05,716.167
2019-09-06,736.834
2019-09-09,721.412
2019-09-10,711.942
2019-09-11,701.457
2019-09-12,691.423
2019-09-13,682.84
2019-09-16,689.727
2019-09-17,688.615
2019-09-18,672.48
2019-09-19,666.504
2019-09-20,667.343
2019-09-23,673.252
2019-09-24,667.462
2019-09-25,661.266
2019-09-26,657.108
2019-09-27,658.501
2019-09-30,668.313
2019-10-01,671.626
2019-10-02,667.497
2019-10-03,660.586
2019-10-04,663.706
2019-10-07,668.004
2019-10-08,667.107
2019-10-09,661.72
2019-10-10,658.228
2019-10-11,665.886
2019-10-14,686.868
2019-10-15,694.531
2019-10-16,705.622
2019-10-17,706.703
2019-10-18,698.606
2019-10-21,696.594
2019-10-22,706.507
2019-10-23,697.837
2019-10-24,692.994
2019-10-25,687.484
2019-10-28,685.216
2019-10-29,693.192
2019-10-30,694.524
2019-10-31,703.153
2019-11-01,706.867
2019-11-04,711.873
2019-11-05,710.797
2019-11-06,701.898
2019-11-07,706.777
2019-11-08,710.726
2019-11-11,724.799
2019-11-12,725.028
2019-11-13,733.165
2019-11-14,735.136
2019-11-15,738.293
2019-11-18,736.044
2019-11-19,761.322
2019-11-20,778.985
2019-11-21,777.036
2019-11-22,775.164
2019-11-25,782.9
2019-11-26,780.008
2019-11-27,798.262
2019-11-28,805.387
2019-11-29,821.361
2019-12-02,834.19
2019-12-03,815.789
2019-12-04,812.542
2019-12-05,822.143
2019-12-06,824.319
2019-12-09,816.622
2019-12-10,832.891
2019-12-11,834.91
2019-12-12,844.979
2019-12-13,840.586
2019-12-16,838.86
2019-12-17,839.822
2019-12-18,849.134
2019-12-19,870.543
2019-12-20,855.756
2019-12-23,861.437
2019-12-24,874.64
2019-12-25,874.64
2019-12-26,877.47
2019-12-27,875.806
2019-12-30,877.72
2019-12-31,868.154
2020-01-01,868.154
2020-01-02,863.779
2020-01-03,864.957
2020-01-06,872.832
2020-01-07,860.037
2020-01-08,849.893
2020-01-09,837.694
2020-01-10,842.805
2020-01-13,835.295
2020-01-14,839.04
2020-01-15,844.882
2020-01-16,861.085
2020-01-17,860.083
2020-01-20,857.75
2020-01-21,863.396
2020-01-22,877.767
2020-01-23,880.018
2020-01-24,881.35
2020-01-27,863.81
2020-01-28,851.241
2020-01-29,849.559
2020-01-30,844.712
2020-01-31,848.948
2020-02-03,838.253
2020-02-04,841.834
2020-02-05,844.703
2020-02-06,842.747
2020-02-07,854.468
2020-02-10,848.679
2020-02-11,865.31
2020-02-12,886.487
2020-02-13,881.783
2020-02-14,877.666
2020-02-17,891.165
2020-02-18,884.621
2020-02-19,886.868
2020-02-20,891.81
2020-02-21,898.834
2020-02-24,880.336
2020-02-25,868.511
2020-02-26,859.266
2020-02-27,873.628
2020-02-28,852.474
2020-03-02,850.595
2020-03-03,874.91
2020-03-04,883.187
2020-03-05,899.207
2020-03-06,886.038
2020-03-09,886.871
2020-03-10,845.716
2020-03-11,846.138
2020-03-12,768.025
2020-03-13,734.997
2020-03-16,751.008
2020-03-17,717.885
2020-03-18,717.942
2020-03-19,727.143
2020-03-20,720.552
2020-03-23,692.087
2020-03-24,762.138
2020-03-25,752.793
2020-03-26,800.443
2020-03-27,801.012
2020-03-30,828.295
2020-03-31,822.54
2020-04-01,837.971
2020-04-02,821.283
2020-04-03,823.162
2020-04-06,817.25
2020-04-07,806.454
2020-04-08,832.546
2020-04-09,814.535
2020-04-10,814.535
2020-04-13,816.751
2020-04-14,839.454
2020-04-15,856.688
2020-04-16,863.763
2020-04-17,904.321
2020-04-20,909.612
2020-04-21,869.259
2020-04-22,856.42
2020-04-23,868.799
2020-04-24,866.176
2020-04-27,874.337
2020-04-28,910.082
2020-04-29,893.025
2020-04-30,884.428
2020-05-01,873.231
2020-05-04,877.231
2020-05-05,875.368
2020-05-06,885.18
2020-05-07,890.483
2020-05-08,907.958
2020-05-11,892.623
2020-05-12,904.201
2020-05-13,907.21
2020-05-14,895.664
2020-05-15,885.684
2020-05-18,908.479
2020-05-19,907.535
2020-05-20,914.204
2020-05-21,903.874
2020-05-22,882.246
2020-05-25,902.713
2020-05-26,938.982
2020-05-27,930.269
2020-05-28,913.29
2020-05-29,915.917
2020-06-01,929.894
2020-06-02,939.524
2020-06-03,937.573
2020-06-04,943.923
2020-06-05,928.552
2020-06-08,985.316
2020-06-09,935.544
2020-06-10,939.819
