Date,SWEDEN GROWTH Standard (Large+Mid Cap)
2009-11-30,4358.982
2009-12-01,4491.988
2009-12-02,4551.059
2009-12-03,4502.768
2009-12-04,4495.094
2009-12-07,4429.265
2009-12-08,4325.854
2009-12-09,4301.769
2009-12-10,4323.145
2009-12-11,4327.274
2009-12-14,4368.088
2009-12-15,4279.398
2009-12-16,4332.748
2009-12-17,4189.471
2009-12-18,4141.77
2009-12-21,4217.392
2009-12-22,4224.149
2009-12-23,4265.382
2009-12-24,4250.461
2009-12-25,4250.461
2009-12-28,4315.257
2009-12-29,4340.021
2009-12-30,4274.638
2009-12-31,4296.37
2010-01-01,4296.37
2010-01-04,4423.651
2010-01-05,4422.029
2010-01-06,4414.735
2010-01-07,4411.528
2010-01-08,4418.218
2010-01-11,4529.964
2010-01-12,4472.059
2010-01-13,4509.813
2010-01-14,4536.068
2010-01-15,4474.758
2010-01-18,4519.168
2010-01-19,4496.354
2010-01-20,4348.733
2010-01-21,4305.265
2010-01-22,4287.594
2010-01-25,4276.626
2010-01-26,4223.814
2010-01-27,4222.957
2010-01-28,4184.09
2010-01-29,4257.031
2010-02-01,4359.034
2010-02-02,4401.2
2010-02-03,4386.786
2010-02-04,4221.406
2010-02-05,4133.16
2010-02-08,4153.313
2010-02-09,4201.433
2010-02-10,4206.287
2010-02-11,4245.972
2010-02-12,4205.708
2010-02-15,4173.455
2010-02-16,4240.187
2010-02-17,4310.949
2010-02-18,4323.403
2010-02-19,4317.736
2010-02-22,4335.65
2010-02-23,4264.904
2010-02-24,4299.029
2010-02-25,4250.8
2010-02-26,4350.492
2010-03-01,4362.949
2010-03-02,4410.703
2010-03-03,4479.437
2010-03-04,4498.027
2010-03-05,4580.798
2010-03-08,4629.327
2010-03-09,4579.256
2010-03-10,4672.783
2010-03-11,4675.087
2010-03-12,4751.045
2010-03-15,4687.797
2010-03-16,4767.152
2010-03-17,4799.374
2010-03-18,4723.168
2010-03-19,4735.396
2010-03-22,4713.846
2010-03-23,4777.599
2010-03-24,4704.693
2010-03-25,4759.307
2010-03-26,4717.887
2010-03-29,4703.467
2010-03-30,4675.026
2010-03-31,4719.299
2010-04-01,4803.81
2010-04-02,4803.81
2010-04-05,4813.369
2010-04-06,4820.908
2010-04-07,4772.675
2010-04-08,4797.021
2010-04-09,4837.301
2010-04-12,4886.739
2010-04-13,4890.531
2010-04-14,4958.416
2010-04-15,4981.314
2010-04-16,4952.111
2010-04-19,4908.681
2010-04-20,5012.623
2010-04-21,4937.486
2010-04-22,4892.729
2010-04-23,5125.964
2010-04-26,5148.955
2010-04-27,5001.35
2010-04-28,4924.416
2010-04-29,5056.293
2010-04-30,5044.809
2010-05-03,5048.016
2010-05-04,4837.986
2010-05-05,4627.667
2010-05-06,4460.035
2010-05-07,4244.511
2010-05-10,4633.004
2010-05-11,4530.692
2010-05-12,4678.334
2010-05-13,4635.94
2010-05-14,4445.296
2010-05-17,4446.232
2010-05-18,4531.434
2010-05-19,4312.211
2010-05-20,4134.093
2010-05-21,4235.274
2010-05-24,4215.83
2010-05-25,4016.021
2010-05-26,4169.827
2010-05-27,4300.785
2010-05-28,4345.741
2010-05-31,4356.382
2010-06-01,4384.437
2010-06-02,4400.325
2010-06-03,4497.57
2010-06-04,4345.007
2010-06-07,4228.634
2010-06-08,4180.721
2010-06-09,4356.762
2010-06-10,4491.856
2010-06-11,4459.291
2010-06-14,4608.039
2010-06-15,4679.203
2010-06-16,4654.371
2010-06-17,4662.698
2010-06-18,4713.446
2010-06-21,4777.45
2010-06-22,4724.966
2010-06-23,4656.474
2010-06-24,4547.17
2010-06-25,4551.147
2010-06-28,4587.061
2010-06-29,4376.364
2010-06-30,4424.208
2010-07-01,4329.665
2010-07-02,4410.181
2010-07-05,4366.745
2010-07-06,4537.718
2010-07-07,4566.725
2010-07-08,4581.469
2010-07-09,4665.92
2010-07-12,4664.548
2010-07-13,4850.977
2010-07-14,4924.028
2010-07-15,4897.776
2010-07-16,4796.932
2010-07-19,4751.196
2010-07-20,4733.202
2010-07-21,4828.661
2010-07-22,4969.895
2010-07-23,4939.672
2010-07-26,4977.027
2010-07-27,4945.798
2010-07-28,4910.893
2010-07-29,4911.814
2010-07-30,4920.359
2010-08-02,5128.584
2010-08-03,5129.314
2010-08-04,5093.236
2010-08-05,5102.395
2010-08-06,5109.295
2010-08-09,5138.369
2010-08-10,5014.714
2010-08-11,4791.455
2010-08-12,4746.354
2010-08-13,4705.4
2010-08-16,4851.818
2010-08-17,4937.011
2010-08-18,4921.053
2010-08-19,4829.245
2010-08-20,4708.059
2010-08-23,4709.325
2010-08-24,4606.399
2010-08-25,4565.443
2010-08-26,4692.977
2010-08-27,4759.253
2010-08-30,4710.412
2010-08-31,4744.149
2010-09-01,4989.08
2010-09-02,4972.567
2010-09-03,5029.904
2010-09-06,5061.91
2010-09-07,4981.11
2010-09-08,5065.74
2010-09-09,5093.484
2010-09-10,5128.899
2010-09-13,5242.404
2010-09-14,5309.177
2010-09-15,5316.933
2010-09-16,5326.313
2010-09-17,5371.715
2010-09-20,5483.395
2010-09-21,5523.438
2010-09-22,5581.921
2010-09-23,5474.337
2010-09-24,5683.043
2010-09-27,5607.255
2010-09-28,5682.282
2010-09-29,5653.863
2010-09-30,5667.046
2010-10-01,5628.061
2010-10-04,5504.812
2010-10-05,5673.477
2010-10-06,5656.742
2010-10-07,5675.503
2010-10-08,5622.374
2010-10-11,5684.792
2010-10-12,5650.241
2010-10-13,5796.893
2010-10-14,5842.487
2010-10-15,5763.991
2010-10-18,5720.008
2010-10-19,5616.173
2010-10-20,5767.328
2010-10-21,5905.939
2010-10-22,5816.024
2010-10-25,5860.106
2010-10-26,5726.472
2010-10-27,5627.498
2010-10-28,5632.881
2010-10-29,5633.171
2010-11-01,5696.407
2010-11-02,5772.696
2010-11-03,5748.175
2010-11-04,5980.135
2010-11-05,5850.493
2010-11-08,5811.995
2010-11-09,5891.259
2010-11-10,5757.912
2010-11-11,5705.319
2010-11-12,5658.486
2010-11-15,5675.795
2010-11-16,5511.801
2010-11-17,5538.643
2010-11-18,5686.37
2010-11-19,5724.299
2010-11-22,5704.413
2010-11-23,5572.145
2010-11-24,5678.84
2010-11-25,5723.247
2010-11-26,5666.299
2010-11-29,5628.301
2010-11-30,5658.18
2010-12-01,5835.47
2010-12-02,5981.614
2010-12-03,6116.037
2010-12-06,6073.496
2010-12-07,6092.328
2010-12-08,5992.397
2010-12-09,5908.724
2010-12-10,5974.408
2010-12-13,6077.24
2010-12-14,6141.796
2010-12-15,6145.906
2010-12-16,6085.705
2010-12-17,6092.809
2010-12-20,6068.422
2010-12-21,6177.187
2010-12-22,6138.612
2010-12-23,6120.335
2010-12-24,6130.108
2010-12-27,6132.222
2010-12-28,6106.941
2010-12-29,6148.765
2010-12-30,6190.347
2010-12-31,6228.099
2011-01-03,6389.485
2011-01-04,6300.254
2011-01-05,6141.188
2011-01-06,6065.277
2011-01-07,6083.441
2011-01-10,6055.848
2011-01-11,6216.557
2011-01-12,6267.148
2011-01-13,6314.348
2011-01-14,6298.717
2011-01-17,6238.866
2011-01-18,6299.204
2011-01-19,6193.629
2011-01-20,6008.644
2011-01-21,6166.463
2011-01-24,6166.022
2011-01-25,6252.393
2011-01-26,6441.239
2011-01-27,6400.297
2011-01-28,6233.056
2011-01-31,6260.204
2011-02-01,6237.152
2011-02-02,6069.403
2011-02-03,6073.758
2011-02-04,6124.392
2011-02-07,6152.997
2011-02-08,6178.504
2011-02-09,6167.587
2011-02-10,6092.726
2011-02-11,6186.574
2011-02-14,6126.394
2011-02-15,6091.206
2011-02-16,6119.04
2011-02-17,6047.835
2011-02-18,6099.769
2011-02-21,6082.633
2011-02-22,6084.598
2011-02-23,5993.695
2011-02-24,6028.704
2011-02-25,6078.516
2011-02-28,6258.572
2011-03-01,6226.553
2011-03-02,6120.058
2011-03-03,6168.464
2011-03-04,6172.668
2011-03-07,6213.963
2011-03-08,6204.811
2011-03-09,6295.337
2011-03-10,6180.61
2011-03-11,6090.873
2011-03-14,6054.055
2011-03-15,5854.29
2011-03-16,5773.377
2011-03-17,5918.512
2011-03-18,6129.335
2011-03-21,6272.314
2011-03-22,6226.961
2011-03-23,6242.245
2011-03-24,6395.957
2011-03-25,6363.263
2011-03-28,6380.013
2011-03-29,6386.42
2011-03-30,6465.841
2011-03-31,6461.419
2011-04-01,6506.834
2011-04-04,6560.405
2011-04-05,6524.286
2011-04-06,6622.537
2011-04-07,6526.679
2011-04-08,6660.298
2011-04-11,6596.92
2011-04-12,6452.817
2011-04-13,6545.237
2011-04-14,6536.666
2011-04-15,6532.366
2011-04-18,6294.307
2011-04-19,6513.13
2011-04-20,6802.645
2011-04-21,6867.065
2011-04-22,6867.065
2011-04-25,6868.756
2011-04-26,6932.075
2011-04-27,6918.316
2011-04-28,7020.317
2011-04-29,7085.579
2011-05-02,7121.072
2011-05-03,7020.757
2011-05-04,6953.032
2011-05-05,6798.695
2011-05-06,6838.269
2011-05-09,6770.304
2011-05-10,6900.46
2011-05-11,6899.278
2011-05-12,6771.914
2011-05-13,6770.016
2011-05-16,6848.679
2011-05-17,6698.891
2011-05-18,6753.988
2011-05-19,6842.397
2011-05-20,6780.512
2011-05-23,6558.552
2011-05-24,6585.091
2011-05-25,6650.281
2011-05-26,6597.797
2011-05-27,6763.543
2011-05-30,6770.084
2011-05-31,6847.202
2011-06-01,6897.688
2011-06-02,6847.729
2011-06-03,6760.035
2011-06-06,6736.937
2011-06-07,6754.538
2011-06-08,6544.393
2011-06-09,6562.435
2011-06-10,6318.388
2011-06-13,6275.772
2011-06-14,6402.991
2011-06-15,6200.658
2011-06-16,6078.103
2011-06-17,6172.156
2011-06-20,6087.741
2011-06-21,6288.857
2011-06-22,6212.763
2011-06-23,5939.95
2011-06-24,5957.677
2011-06-27,6129.538
2011-06-28,6157.985
2011-06-29,6382.233
2011-06-30,6526.09
2011-07-01,6549.303
2011-07-04,6626.631
2011-07-05,6643.897
2011-07-06,6513.817
2011-07-07,6658.077
2011-07-08,6489.75
2011-07-11,6223.189
2011-07-12,6207.989
2011-07-13,6379.528
2011-07-14,6245.147
2011-07-15,6147.619
2011-07-18,5900.803
2011-07-19,6091.524
2011-07-20,6200.176
2011-07-21,6280.378
2011-07-22,6297.668
2011-07-25,6276.08
2011-07-26,6285.79
2011-07-27,6199.047
2011-07-28,6142.725
2011-07-29,6170.195
2011-08-01,5943.526
2011-08-02,5784.397
2011-08-03,5591.352
2011-08-04,5222.125
2011-08-05,5284.491
2011-08-08,5000.539
2011-08-09,5207.335
2011-08-10,5030.108
2011-08-11,5279.13
2011-08-12,5372.277
2011-08-15,5506.518
2011-08-16,5461.049
2011-08-17,5527.449
2011-08-18,5054.251
2011-08-19,5007.495
2011-08-22,5060.605
2011-08-23,5164.882
2011-08-24,5248.914
2011-08-25,5143.605
2011-08-26,5151.651
2011-08-29,5333.42
2011-08-30,5281.009
2011-08-31,5493.647
2011-09-01,5473.955
2011-09-02,5286.342
2011-09-05,5009.583
2011-09-06,5042.785
2011-09-07,5259.225
2011-09-08,5259.839
2011-09-09,5012.77
2011-09-12,4773.155
2011-09-13,4815.681
2011-09-14,4846.61
2011-09-15,5105.752
2011-09-16,5095.468
2011-09-19,4870.737
2011-09-20,5075.118
2011-09-21,4952.13
2011-09-22,4533.3
2011-09-23,4532.327
2011-09-26,4560.743
2011-09-27,4929.82
2011-09-28,4760.69
2011-09-29,4917.118
2011-09-30,4693.667
2011-10-03,4628.225
2011-10-04,4416.965
2011-10-05,4599.415
2011-10-06,4747.299
2011-10-07,4803.291
2011-10-10,5003.526
2011-10-11,4979.887
2011-10-12,5124.745
2011-10-13,4962.091
2011-10-14,5137.295
2011-10-17,5042.355
2011-10-18,5058.673
2011-10-19,5079.071
2011-10-20,4996.488
2011-10-21,5238.071
2011-10-24,5326.621
2011-10-25,5307.3
2011-10-26,5351.395
2011-10-27,5802.907
2011-10-28,5805.369
2011-10-31,5506.949
2011-11-01,5132.855
2011-11-02,5277.701
2011-11-03,5382.096
2011-11-04,5370.894
2011-11-07,5304.709
2011-11-08,5346.627
2011-11-09,5124.025
2011-11-10,5091.732
2011-11-11,5307.609
2011-11-14,5174.199
2011-11-15,5094.402
2011-11-16,5082.583
2011-11-17,5001.829
2011-11-18,4959.241
2011-11-21,4736.606
2011-11-22,4750.083
2011-11-23,4598.918
2011-11-24,4571.927
2011-11-25,4561.623
2011-11-28,4792.757
2011-11-29,4876.246
2011-11-30,5252.032
2011-12-01,5192.105
2011-12-02,5237.54
2011-12-05,5323.996
2011-12-06,5207.619
2011-12-07,5240.274
2011-12-08,5065.27
2011-12-09,5135.21
2011-12-12,4944.877
2011-12-13,4944.751
2011-12-14,4804.601
2011-12-15,4874.649
2011-12-16,4891.629
2011-12-19,4888.934
2011-12-20,5048.641
2011-12-21,5015.537
2011-12-22,5083.078
2011-12-23,5117.203
2011-12-26,5117.203
2011-12-27,5132.398
2011-12-28,5041.402
2011-12-29,5091.859
2011-12-30,5205.411
2012-01-02,5264.668
2012-01-03,5393.276
2012-01-04,5303.206
2012-01-05,5259.571
2012-01-06,5244.525
2012-01-09,5244.018
2012-01-10,5369.985
2012-01-11,5311.228
2012-01-12,5336.262
2012-01-13,5254.226
2012-01-16,5267.559
2012-01-17,5381.97
2012-01-18,5459.19
2012-01-19,5548.129
2012-01-20,5521.176
2012-01-23,5619.107
2012-01-24,5532.732
2012-01-25,5486.705
2012-01-26,5641.364
2012-01-27,5591.145
2012-01-30,5539.258
2012-01-31,5537.903
2012-02-01,5748.63
2012-02-02,5761.666
2012-02-03,5846.824
2012-02-06,5812.005
2012-02-07,5843.713
2012-02-08,5858.252
2012-02-09,5886.758
2012-02-10,5798.19
2012-02-13,5856.365
2012-02-14,5817.715
2012-02-15,5876.658
2012-02-16,5879.035
2012-02-17,5967.139
2012-02-20,6118.731
2012-02-21,6079.61
2012-02-22,6000.481
2012-02-23,6027.071
2012-02-24,6120.99
2012-02-27,6036.983
2012-02-28,6099.227
2012-02-29,6102.027
2012-03-01,6064.573
2012-03-02,5985.866
2012-03-05,5945.877
2012-03-06,5632.802
2012-03-07,5652.812
2012-03-08,5934.411
2012-03-09,5840.479
2012-03-12,5827.918
2012-03-13,5919.794
2012-03-14,5891.371
2012-03-15,5985.239
2012-03-16,6070.89
2012-03-19,6079.785
2012-03-20,5916.914
2012-03-21,5873.99
2012-03-22,5768.443
2012-03-23,5850.967
2012-03-26,6030.277
2012-03-27,5995.018
2012-03-28,5947.993
2012-03-29,5833.09
2012-03-30,5972.225
2012-04-02,6074.247
2012-04-03,6072.762
2012-04-04,5764.661
2012-04-05,5709.973
2012-04-06,5709.973
2012-04-09,5667.676
2012-04-10,5539.109
2012-04-11,5614.907
2012-04-12,5787.155
2012-04-13,5631.887
2012-04-16,5683.135
2012-04-17,5792.847
2012-04-18,5720.732
2012-04-19,5793.348
2012-04-20,5886.226
2012-04-23,5550.245
2012-04-24,5655.863
2012-04-25,5747.4
2012-04-26,5757.292
2012-04-27,5883.97
2012-04-30,5888.871
2012-05-01,5884.932
2012-05-02,5826.473
2012-05-03,5877.137
2012-05-04,5686.679
2012-05-07,5663.796
2012-05-08,5529.064
2012-05-09,5513.0
2012-05-10,5551.17
2012-05-11,5574.151
2012-05-14,5353.688
2012-05-15,5273.227
2012-05-16,5178.016
2012-05-17,5137.755
2012-05-18,4984.143
2012-05-21,5139.651
2012-05-22,5298.499
2012-05-23,5089.061
2012-05-24,5174.725
2012-05-25,5139.419
2012-05-28,5181.578
2012-05-29,5269.546
2012-05-30,5134.216
2012-05-31,5039.1
2012-06-01,4911.524
2012-06-04,4908.321
2012-06-05,4915.626
2012-06-06,4914.467
2012-06-07,5122.037
2012-06-08,5062.983
2012-06-11,5154.684
2012-06-12,5164.567
2012-06-13,5120.614
2012-06-14,5099.727
2012-06-15,5157.43
2012-06-18,5149.593
2012-06-19,5294.318
2012-06-20,5405.76
2012-06-21,5344.419
2012-06-22,5325.918
2012-06-25,5144.902
2012-06-26,5103.944
2012-06-27,5161.515
2012-06-28,5088.608
2012-06-29,5433.715
2012-07-02,5439.45
2012-07-03,5527.702
2012-07-04,5542.675
2012-07-05,5508.147
2012-07-06,5383.12
2012-07-09,5356.369
2012-07-10,5435.135
2012-07-11,5386.301
2012-07-12,5291.835
2012-07-13,5405.708
2012-07-16,5398.411
2012-07-17,5372.187
2012-07-18,5452.133
2012-07-19,5566.294
2012-07-20,5545.367
2012-07-23,5391.203
2012-07-24,5408.516
2012-07-25,5439.585
2012-07-26,5615.72
2012-07-27,5684.497
2012-07-30,5773.472
2012-07-31,5779.116
2012-08-01,5786.7
2012-08-02,5702.061
2012-08-03,5896.496
2012-08-06,5930.509
2012-08-07,5915.005
2012-08-08,5939.21
2012-08-09,5974.771
2012-08-10,5990.272
2012-08-13,5941.337
2012-08-14,5930.26
2012-08-15,5892.368
2012-08-16,5898.895
2012-08-17,5959.783
2012-08-20,5958.776
2012-08-21,5990.452
2012-08-22,5821.455
2012-08-23,5829.192
2012-08-24,5848.299
2012-08-27,5894.755
2012-08-28,5760.319
2012-08-29,5708.515
2012-08-30,5660.101
2012-08-31,5758.612
2012-09-03,5729.002
2012-09-04,5634.191
2012-09-05,5637.26
2012-09-06,5729.325
2012-09-07,5944.856
2012-09-10,5905.254
2012-09-11,5969.734
2012-09-12,6040.05
2012-09-13,5990.208
2012-09-14,6250.054
2012-09-17,6164.813
2012-09-18,6132.903
2012-09-19,6228.041
2012-09-20,6156.814
2012-09-21,6131.645
2012-09-24,6106.578
2012-09-25,6177.464
2012-09-26,6000.537
2012-09-27,6042.849
2012-09-28,5972.77
2012-10-01,6054.507
2012-10-02,6026.63
2012-10-03,5930.211
2012-10-04,6017.903
2012-10-05,6111.685
2012-10-08,5989.376
2012-10-09,5925.297
2012-10-10,5857.614
2012-10-11,5865.404
2012-10-12,5831.143
2012-10-15,5879.107
2012-10-16,5957.458
2012-10-17,6040.747
2012-10-18,6094.298
2012-10-19,5977.072
2012-10-22,5991.563
2012-10-23,5803.232
2012-10-24,5812.794
2012-10-25,5841.775
2012-10-26,5877.08
2012-10-29,5891.773
2012-10-30,5953.496
2012-10-31,5910.946
2012-11-01,5965.099
2012-11-02,5983.278
2012-11-05,5949.765
2012-11-06,5992.923
2012-11-07,5893.626
2012-11-08,5863.103
2012-11-09,5817.63
2012-11-12,5814.456
2012-11-13,5791.637
2012-11-14,5775.758
2012-11-15,5720.719
2012-11-16,5626.589
2012-11-19,5822.599
2012-11-20,5830.06
2012-11-21,5860.271
2012-11-22,5949.568
2012-11-23,6055.592
2012-11-26,6063.634
2012-11-27,6029.469
2012-11-28,6013.288
2012-11-29,6088.108
2012-11-30,6111.345
2012-12-03,6147.958
2012-12-04,6173.713
2012-12-05,6174.495
2012-12-06,6190.832
2012-12-07,6157.23
2012-12-10,6171.188
2012-12-11,6263.267
2012-12-12,6216.164
2012-12-13,6110.899
2012-12-14,6123.491
2012-12-17,6203.319
2012-12-18,6288.223
2012-12-19,6354.506
2012-12-20,6366.993
2012-12-21,6341.259
2012-12-24,6332.968
2012-12-25,6332.968
2012-12-26,6355.809
2012-12-27,6385.681
2012-12-28,6357.217
2012-12-31,6362.445
2013-01-01,6362.445
2013-01-02,6542.103
2013-01-03,6476.956
2013-01-04,6469.425
2013-01-07,6444.033
2013-01-08,6382.405
2013-01-09,6358.847
2013-01-10,6400.699
2013-01-11,6427.388
2013-01-14,6447.367
2013-01-15,6425.41
2013-01-16,6425.331
2013-01-17,6458.014
2013-01-18,6418.121
2013-01-21,6471.103
2013-01-22,6460.182
2013-01-23,6477.731
2013-01-24,6548.92
2013-01-25,6662.42
2013-01-28,6707.044
2013-01-29,6738.267
2013-01-30,6756.098
2013-01-31,6625.356
2013-02-01,6755.022
2013-02-04,6640.987
2013-02-05,6657.114
2013-02-06,6690.413
2013-02-07,6529.549
2013-02-08,6575.325
2013-02-11,6567.914
2013-02-12,6630.984
2013-02-13,6760.795
2013-02-14,6707.396
2013-02-15,6715.549
2013-02-18,6689.941
2013-02-19,6758.731
2013-02-20,6814.836
2013-02-21,6612.521
2013-02-22,6677.496
2013-02-25,6655.279
2013-02-26,6491.459
2013-02-27,6575.992
2013-02-28,6610.008
2013-03-01,6589.919
2013-03-04,6615.169
2013-03-05,6723.351
2013-03-06,6705.196
2013-03-07,6757.651
2013-03-08,6711.629
2013-03-11,6723.292
2013-03-12,6697.591
2013-03-13,6617.206
2013-03-14,6636.151
2013-03-15,6681.567
2013-03-18,6591.236
2013-03-19,6476.908
2013-03-20,6475.693
2013-03-21,6416.756
2013-03-22,6458.879
2013-03-25,6434.821
2013-03-26,6482.992
2013-03-27,6475.573
2013-03-28,6536.075
2013-03-29,6536.075
2013-04-01,6530.551
2013-04-02,6594.148
2013-04-03,6546.997
2013-04-04,6410.146
2013-04-05,6438.309
2013-04-08,6462.097
2013-04-09,6514.516
2013-04-10,6652.927
2013-04-11,6722.063
2013-04-12,6617.825
2013-04-15,6536.738
2013-04-16,6487.099
2013-04-17,6248.317
2013-04-18,6257.517
2013-04-19,6230.503
2013-04-22,6209.63
2013-04-23,6288.403
2013-04-24,6281.515
2013-04-25,6393.013
2013-04-26,6416.719
2013-04-29,6454.015
2013-04-30,6544.922
2013-05-01,6550.437
2013-05-02,6439.264
2013-05-03,6557.36
2013-05-06,6543.19
2013-05-07,6536.971
2013-05-08,6642.399
2013-05-09,6612.805
2013-05-10,6591.671
2013-05-13,6603.677
2013-05-14,6583.166
2013-05-15,6555.112
2013-05-16,6619.461
2013-05-17,6601.484
2013-05-20,6636.892
2013-05-21,6695.301
2013-05-22,6736.841
2013-05-23,6546.683
2013-05-24,6537.673
2013-05-27,6623.618
2013-05-28,6613.929
2013-05-29,6554.137
2013-05-30,6656.943
2013-05-31,6512.16
2013-06-03,6602.899
2013-06-04,6580.186
2013-06-05,6448.195
2013-06-06,6472.558
2013-06-07,6467.194
2013-06-10,6460.165
2013-06-11,6424.34
2013-06-12,6462.972
2013-06-13,6429.692
2013-06-14,6532.85
2013-06-17,6563.939
2013-06-18,6578.433
2013-06-19,6618.454
2013-06-20,6206.376
2013-06-21,6132.192
2013-06-24,5890.675
2013-06-25,6026.501
2013-06-26,6095.462
2013-06-27,6140.595
2013-06-28,6080.584
2013-07-01,6224.765
2013-07-02,6214.716
2013-07-03,6139.377
2013-07-04,6274.872
2013-07-05,6115.299
2013-07-08,6191.924
2013-07-09,6250.757
2013-07-10,6324.651
2013-07-11,6486.362
2013-07-12,6489.892
2013-07-15,6497.012
2013-07-16,6640.705
2013-07-17,6654.703
2013-07-18,6619.434
2013-07-19,6676.4
2013-07-22,6698.046
2013-07-23,6738.845
2013-07-24,6780.277
2013-07-25,6760.447
2013-07-26,6775.077
2013-07-29,6774.924
2013-07-30,6740.88
2013-07-31,6753.207
2013-08-01,6754.946
2013-08-02,6750.53
2013-08-05,6767.262
2013-08-06,6789.696
2013-08-07,6774.911
2013-08-08,6848.032
2013-08-09,6868.631
2013-08-12,6839.369
2013-08-13,6878.433
2013-08-14,6946.525
2013-08-15,6802.658
2013-08-16,6886.185
2013-08-19,6897.154
2013-08-20,6899.037
2013-08-21,6707.02
2013-08-22,6818.514
2013-08-23,6887.568
2013-08-26,6902.611
2013-08-27,6831.442
2013-08-28,6761.044
2013-08-29,6702.674
2013-08-30,6618.104
2013-09-02,6744.611
2013-09-03,6759.415
2013-09-04,6805.003
2013-09-05,6741.499
2013-09-06,6810.552
2013-09-09,6884.199
2013-09-10,7017.019
2013-09-11,7061.867
2013-09-12,7065.345
2013-09-13,7007.567
2013-09-16,7192.306
2013-09-17,7202.024
2013-09-18,7213.941
2013-09-19,7437.722
2013-09-20,7373.382
2013-09-23,7299.239
2013-09-24,7309.55
2013-09-25,7202.048
2013-09-26,7261.552
2013-09-27,7221.121
2013-09-30,7162.159
2013-10-01,7280.949
2013-10-02,7207.35
2013-10-03,7199.635
2013-10-04,7091.178
2013-10-07,7032.086
2013-10-08,7003.892
2013-10-09,6904.653
2013-10-10,7008.663
2013-10-11,7081.088
2013-10-14,7042.393
2013-10-15,7001.578
2013-10-16,6975.625
2013-10-17,7024.008
2013-10-18,7119.761
2013-10-21,7191.853
2013-10-22,7253.49
2013-10-23,7216.969
2013-10-24,7271.836
2013-10-25,7188.888
2013-10-28,7127.246
2013-10-29,7081.556
2013-10-30,7079.394
2013-10-31,6932.462
2013-11-01,6807.123
2013-11-04,6882.606
2013-11-05,6809.817
2013-11-06,6922.887
2013-11-07,6912.179
2013-11-08,6827.795
2013-11-11,6900.722
2013-11-12,6780.251
2013-11-13,6692.892
2013-11-14,6797.768
2013-11-15,6835.559
2013-11-18,6937.776
2013-11-19,6871.746
2013-11-20,6877.448
2013-11-21,6814.755
2013-11-22,6920.5
2013-11-25,6972.662
2013-11-26,6971.199
2013-11-27,7012.633
2013-11-28,7041.051
2013-11-29,7016.226
2013-12-02,6985.698
2013-12-03,6903.036
2013-12-04,6902.934
2013-12-05,6857.419
2013-12-06,6848.368
2013-12-09,6866.682
2013-12-10,6814.606
2013-12-11,6775.322
2013-12-12,6656.551
2013-12-13,6677.807
2013-12-16,6754.308
2013-12-17,6709.206
2013-12-18,6802.527
2013-12-19,6879.118
2013-12-20,6908.557
2013-12-23,6979.091
2013-12-24,6952.813
2013-12-25,6952.813
2013-12-26,6980.21
2013-12-27,7105.074
2013-12-30,7180.673
2013-12-31,7184.586
2014-01-01,7184.586
2014-01-02,7067.743
2014-01-03,7053.51
2014-01-06,7048.314
2014-01-07,7037.224
2014-01-08,6987.059
2014-01-09,6944.776
2014-01-10,7076.463
2014-01-13,7048.952
2014-01-14,7091.619
2014-01-15,7133.24
2014-01-16,7159.783
2014-01-17,7205.996
2014-01-20,7171.682
2014-01-21,7163.478
2014-01-22,7231.398
2014-01-23,7156.022
2014-01-24,7023.827
2014-01-27,7054.561
2014-01-28,7123.472
2014-01-29,7056.674
2014-01-30,6934.826
2014-01-31,6932.067
2014-02-03,6830.951
2014-02-04,6800.328
2014-02-05,6831.837
2014-02-06,7002.454
2014-02-07,7026.146
2014-02-10,7055.67
2014-02-11,7229.581
2014-02-12,7183.29
2014-02-13,7168.873
2014-02-14,7233.128
2014-02-17,7256.11
2014-02-18,7140.754
2014-02-19,7178.277
2014-02-20,7132.413
2014-02-21,7165.352
2014-02-24,7293.75
2014-02-25,7293.491
2014-02-26,7279.245
2014-02-27,7242.652
2014-02-28,7373.824
2014-03-03,7148.647
2014-03-04,7293.697
2014-03-05,7327.828
2014-03-06,7436.572
2014-03-07,7341.136
2014-03-10,7341.279
2014-03-11,7341.214
2014-03-12,7260.651
2014-03-13,7221.051
2014-03-14,7186.388
2014-03-17,7341.233
2014-03-18,7405.521
2014-03-19,7364.43
2014-03-20,7298.546
2014-03-21,7283.867
2014-03-24,7202.485
2014-03-25,7290.856
2014-03-26,7292.761
2014-03-27,7227.019
2014-03-28,7231.636
2014-03-31,7341.41
2014-04-01,7429.803
2014-04-02,7416.35
2014-04-03,7320.694
2014-04-04,7347.392
2014-04-07,7298.464
2014-04-08,7370.823
2014-04-09,7396.618
2014-04-10,7323.71
2014-04-11,7272.089
2014-04-14,7266.094
2014-04-15,7168.297
2014-04-16,7203.427
2014-04-17,7208.634
2014-04-18,7208.634
2014-04-21,7181.982
2014-04-22,7366.146
2014-04-23,7253.311
2014-04-24,7290.525
2014-04-25,7246.239
2014-04-28,7270.168
2014-04-29,7301.652
2014-04-30,7342.771
2014-05-01,7359.371
2014-05-02,7341.641
2014-05-05,7294.006
2014-05-06,7321.101
2014-05-07,7285.461
2014-05-08,7350.186
2014-05-09,7299.132
2014-05-12,7377.52
2014-05-13,7443.985
2014-05-14,7449.137
2014-05-15,7501.528
