Date,SWEDEN SMID VALUE SMID (Small+Mid Cap)
2010-09-17,816.977
2010-09-20,831.142
2010-09-21,837.303
2010-09-22,844.654
2010-09-23,831.055
2010-09-24,857.377
2010-09-27,852.676
2010-09-28,865.603
2010-09-29,876.323
2010-09-30,880.004
2010-10-01,876.81
2010-10-04,864.571
2010-10-05,892.898
2010-10-06,897.406
2010-10-07,902.928
2010-10-08,899.822
2010-10-11,907.327
2010-10-12,903.212
2010-10-13,925.413
2010-10-14,937.729
2010-10-15,925.719
2010-10-18,921.968
2010-10-19,899.724
2010-10-20,910.593
2010-10-21,935.509
2010-10-22,929.057
2010-10-25,937.916
2010-10-26,922.635
2010-10-27,908.685
2010-10-28,901.157
2010-10-29,904.478
2010-11-01,906.619
2010-11-02,913.33
2010-11-03,910.549
2010-11-04,948.172
2010-11-05,932.268
2010-11-08,923.28
2010-11-09,929.151
2010-11-10,907.038
2010-11-11,901.945
2010-11-12,894.906
2010-11-15,894.582
2010-11-16,865.048
2010-11-17,869.94
2010-11-18,887.86
2010-11-19,893.363
2010-11-22,883.778
2010-11-23,859.019
2010-11-24,873.269
2010-11-25,878.662
2010-11-26,865.641
2010-11-29,857.637
2010-11-30,857.305
2010-12-01,879.492
2010-12-02,909.253
2010-12-03,925.819
2010-12-06,922.905
2010-12-07,931.901
2010-12-08,915.278
2010-12-09,907.697
2010-12-10,911.551
2010-12-13,932.157
2010-12-14,944.931
2010-12-15,947.385
2010-12-16,939.725
2010-12-17,938.088
2010-12-20,938.395
2010-12-21,955.376
2010-12-22,947.52
2010-12-23,950.857
2010-12-24,952.376
2010-12-27,953.766
2010-12-28,952.218
2010-12-29,962.666
2010-12-30,970.567
2010-12-31,976.486
2011-01-03,1003.401
2011-01-04,998.678
2011-01-05,984.9
2011-01-06,972.726
2011-01-07,971.037
2011-01-10,962.858
2011-01-11,981.992
2011-01-12,998.576
2011-01-13,1007.721
2011-01-14,1007.286
2011-01-17,1001.334
2011-01-18,1016.632
2011-01-19,1007.623
2011-01-20,976.487
2011-01-21,998.98
2011-01-24,1003.864
2011-01-25,1008.412
2011-01-26,1029.637
2011-01-27,1037.761
2011-01-28,1017.579
2011-01-31,1023.567
2011-02-01,1035.467
2011-02-02,1008.742
2011-02-03,998.087
2011-02-04,998.053
2011-02-07,1006.762
2011-02-08,1013.854
2011-02-09,1014.334
2011-02-10,999.244
2011-02-11,1004.789
2011-02-14,1002.337
2011-02-15,995.757
2011-02-16,999.268
2011-02-17,991.894
2011-02-18,999.161
2011-02-21,988.55
2011-02-22,989.208
2011-02-23,979.284
2011-02-24,984.353
2011-02-25,988.193
2011-02-28,1016.686
2011-03-01,1018.78
2011-03-02,1005.881
2011-03-03,1013.05
2011-03-04,1019.461
2011-03-07,1024.388
2011-03-08,1021.066
2011-03-09,1032.44
2011-03-10,1013.353
2011-03-11,1001.161
2011-03-14,997.186
2011-03-15,963.13
2011-03-16,947.471
2011-03-17,974.034
2011-03-18,1003.713
2011-03-21,1020.369
2011-03-22,1016.822
2011-03-23,1016.835
2011-03-24,1033.221
2011-03-25,1029.143
2011-03-28,1027.571
2011-03-29,1029.932
2011-03-30,1038.692
2011-03-31,1045.12
2011-04-01,1053.22
2011-04-04,1063.17
2011-04-05,1057.49
2011-04-06,1073.179
2011-04-07,1061.583
2011-04-08,1078.561
2011-04-11,1068.648
2011-04-12,1045.416
2011-04-13,1055.806
2011-04-14,1055.995
2011-04-15,1055.716
2011-04-18,1019.252
2011-04-19,1041.175
2011-04-20,1073.614
2011-04-21,1086.56
2011-04-22,1086.56
2011-04-25,1086.828
2011-04-26,1091.988
2011-04-27,1091.627
2011-04-28,1106.632
2011-04-29,1104.002
2011-05-02,1119.532
2011-05-03,1096.546
2011-05-04,1078.563
2011-05-05,1049.809
2011-05-06,1056.698
2011-05-09,1042.312
2011-05-10,1057.64
2011-05-11,1048.248
2011-05-12,1029.673
2011-05-13,1032.87
2011-05-16,1032.366
2011-05-17,1021.764
2011-05-18,1036.333
2011-05-19,1043.821
2011-05-20,1041.077
2011-05-23,1012.546
2011-05-24,1020.12
2011-05-25,1028.219
2011-05-26,1024.115
2011-05-27,1043.785
2011-05-30,1043.841
2011-05-31,1057.53
2011-06-01,1061.506
2011-06-02,1053.818
2011-06-03,1044.66
2011-06-06,1041.09
2011-06-07,1040.341
2011-06-08,1010.835
2011-06-09,1005.847
2011-06-10,972.791
2011-06-13,968.798
2011-06-14,980.12
2011-06-15,951.582
2011-06-16,924.938
2011-06-17,939.343
2011-06-20,920.922
2011-06-21,944.809
2011-06-22,937.406
2011-06-23,894.699
2011-06-24,897.369
2011-06-27,909.887
2011-06-28,916.288
2011-06-29,957.932
2011-06-30,987.073
2011-07-01,993.681
2011-07-04,1003.648
2011-07-05,1003.319
2011-07-06,980.772
2011-07-07,1000.806
2011-07-08,976.065
2011-07-11,930.34
2011-07-12,925.519
2011-07-13,947.908
2011-07-14,928.301
2011-07-15,916.253
2011-07-18,885.12
2011-07-19,915.062
2011-07-20,935.066
2011-07-21,963.893
2011-07-22,969.551
2011-07-25,966.275
2011-07-26,967.507
2011-07-27,954.281
2011-07-28,943.787
2011-07-29,943.662
2011-08-01,917.375
2011-08-02,895.234
2011-08-03,866.549
2011-08-04,807.473
2011-08-05,792.454
2011-08-08,739.846
2011-08-09,760.943
2011-08-10,741.943
2011-08-11,788.841
2011-08-12,808.656
2011-08-15,837.174
2011-08-16,828.696
2011-08-17,841.594
2011-08-18,779.444
2011-08-19,774.544
2011-08-22,782.646
2011-08-23,793.057
2011-08-24,808.094
2011-08-25,796.491
2011-08-26,795.449
2011-08-29,831.262
2011-08-30,826.444
2011-08-31,855.312
2011-09-01,846.072
2011-09-02,824.601
2011-09-05,781.414
2011-09-06,782.73
2011-09-07,810.628
2011-09-08,816.176
2011-09-09,781.285
2011-09-12,739.036
2011-09-13,742.093
2011-09-14,743.272
2011-09-15,783.527
2011-09-16,783.191
2011-09-19,749.3
2011-09-20,775.223
2011-09-21,758.687
2011-09-22,701.336
2011-09-23,699.972
2011-09-26,693.477
2011-09-27,747.358
2011-09-28,733.26
2011-09-29,748.144
2011-09-30,727.13
2011-10-03,723.306
2011-10-04,692.541
2011-10-05,714.505
2011-10-06,738.297
2011-10-07,751.203
2011-10-10,783.607
2011-10-11,778.901
2011-10-12,800.954
2011-10-13,779.296
2011-10-14,806.094
2011-10-17,790.751
2011-10-18,792.328
2011-10-19,799.715
2011-10-20,788.588
2011-10-21,821.861
2011-10-24,836.796
2011-10-25,843.394
2011-10-26,842.301
2011-10-27,902.286
2011-10-28,909.325
2011-10-31,870.005
2011-11-01,810.54
2011-11-02,834.045
2011-11-03,845.4
2011-11-04,851.922
2011-11-07,838.898
2011-11-08,847.359
2011-11-09,816.562
2011-11-10,822.253
2011-11-11,858.97
2011-11-14,840.189
2011-11-15,825.176
2011-11-16,822.793
2011-11-17,804.408
2011-11-18,797.062
2011-11-21,761.535
2011-11-22,760.109
2011-11-23,737.233
2011-11-24,735.069
2011-11-25,737.079
2011-11-28,772.101
2011-11-29,779.426
2011-11-30,831.101
2011-12-01,821.947
2011-12-02,830.82
2011-12-05,844.995
2011-12-06,832.959
2011-12-07,832.405
2011-12-08,804.657
2011-12-09,817.147
2011-12-12,789.588
2011-12-13,791.6
2011-12-14,769.133
2011-12-15,779.325
2011-12-16,780.959
2011-12-19,783.807
2011-12-20,812.896
2011-12-21,809.007
2011-12-22,824.446
2011-12-23,832.278
2011-12-26,832.278
2011-12-27,835.262
2011-12-28,820.665
2011-12-29,822.817
2011-12-30,840.853
2012-01-02,854.183
2012-01-03,875.618
2012-01-04,865.326
2012-01-05,858.481
2012-01-06,856.025
2012-01-09,856.208
2012-01-10,872.586
2012-01-11,870.85
2012-01-12,877.654
2012-01-13,863.282
2012-01-16,871.305
2012-01-17,901.372
2012-01-18,912.259
2012-01-19,928.543
2012-01-20,925.96
2012-01-23,938.04
2012-01-24,918.658
2012-01-25,916.932
2012-01-26,941.528
2012-01-27,935.627
2012-01-30,923.727
2012-01-31,924.043
2012-02-01,959.616
2012-02-02,968.965
2012-02-03,984.744
2012-02-06,977.566
2012-02-07,982.094
2012-02-08,988.022
2012-02-09,986.683
2012-02-10,961.318
2012-02-13,967.656
2012-02-14,958.894
2012-02-15,966.804
2012-02-16,960.372
2012-02-17,970.975
2012-02-20,993.264
2012-02-21,989.975
2012-02-22,978.503
2012-02-23,973.863
2012-02-24,991.752
2012-02-27,982.452
2012-02-28,996.163
2012-02-29,996.432
2012-03-01,992.962
2012-03-02,981.426
2012-03-05,974.818
2012-03-06,922.492
2012-03-07,925.174
2012-03-08,962.331
2012-03-09,954.357
2012-03-12,952.268
2012-03-13,971.662
2012-03-14,963.051
2012-03-15,972.503
2012-03-16,978.015
2012-03-19,980.981
2012-03-20,961.383
2012-03-21,954.99
2012-03-22,937.383
2012-03-23,946.134
2012-03-26,974.756
2012-03-27,970.087
2012-03-28,958.723
2012-03-29,948.725
2012-03-30,968.537
2012-04-02,983.866
2012-04-03,986.295
2012-04-04,938.485
2012-04-05,933.92
2012-04-06,933.92
2012-04-09,927.002
2012-04-10,905.428
2012-04-11,914.655
2012-04-12,941.616
2012-04-13,923.816
2012-04-16,928.409
2012-04-17,956.727
2012-04-18,932.866
2012-04-19,940.905
2012-04-20,951.887
2012-04-23,908.992
2012-04-24,922.543
2012-04-25,935.908
2012-04-26,928.301
2012-04-27,947.022
2012-04-30,950.446
2012-05-01,949.81
2012-05-02,944.804
2012-05-03,949.841
2012-05-04,919.231
2012-05-07,917.363
2012-05-08,897.347
2012-05-09,889.598
2012-05-10,888.996
2012-05-11,894.105
2012-05-14,864.716
2012-05-15,848.917
2012-05-16,834.294
2012-05-17,827.808
2012-05-18,806.165
2012-05-21,830.629
2012-05-22,853.226
2012-05-23,819.443
2012-05-24,829.458
2012-05-25,825.547
2012-05-28,832.829
2012-05-29,846.133
2012-05-30,825.881
2012-05-31,816.973
2012-06-01,795.888
2012-06-04,794.669
2012-06-05,790.601
2012-06-06,790.414
2012-06-07,822.279
2012-06-08,813.734
2012-06-11,824.642
2012-06-12,822.647
2012-06-13,818.908
2012-06-14,814.972
2012-06-15,828.998
2012-06-18,826.028
2012-06-19,843.638
2012-06-20,857.801
2012-06-21,850.544
2012-06-22,847.6
2012-06-25,818.485
2012-06-26,812.509
2012-06-27,826.133
2012-06-28,813.8
2012-06-29,869.503
2012-07-02,873.538
2012-07-03,886.264
2012-07-04,886.989
2012-07-05,883.902
2012-07-06,865.075
2012-07-09,865.714
2012-07-10,877.248
2012-07-11,871.529
2012-07-12,856.181
2012-07-13,870.404
2012-07-16,872.278
2012-07-17,875.349
2012-07-18,889.459
2012-07-19,914.039
2012-07-20,900.285
2012-07-23,876.747
2012-07-24,880.256
2012-07-25,878.456
2012-07-26,904.53
2012-07-27,912.849
2012-07-30,928.674
2012-07-31,927.433
2012-08-01,925.165
2012-08-02,911.104
2012-08-03,938.397
2012-08-06,942.873
2012-08-07,943.438
2012-08-08,941.926
2012-08-09,947.639
2012-08-10,952.227
2012-08-13,943.706
2012-08-14,941.184
2012-08-15,929.652
2012-08-16,931.91
2012-08-17,942.092
2012-08-20,943.82
2012-08-21,947.059
2012-08-22,930.669
2012-08-23,935.223
2012-08-24,933.992
2012-08-27,935.988
2012-08-28,923.365
2012-08-29,917.896
2012-08-30,911.218
2012-08-31,926.758
2012-09-03,920.039
2012-09-04,911.95
2012-09-05,918.688
2012-09-06,930.105
2012-09-07,961.017
2012-09-10,957.02
2012-09-11,963.239
2012-09-12,974.264
2012-09-13,971.956
2012-09-14,1008.663
2012-09-17,1001.499
2012-09-18,993.559
2012-09-19,1006.555
2012-09-20,991.424
2012-09-21,990.371
2012-09-24,983.418
2012-09-25,991.916
2012-09-26,964.943
2012-09-27,977.073
2012-09-28,970.259
2012-10-01,980.806
2012-10-02,971.097
2012-10-03,959.749
2012-10-04,973.276
2012-10-05,987.461
2012-10-08,965.635
2012-10-09,949.041
2012-10-10,939.33
2012-10-11,942.986
2012-10-12,939.987
2012-10-15,943.068
2012-10-16,951.943
2012-10-17,967.738
2012-10-18,985.807
2012-10-19,973.665
2012-10-22,974.73
2012-10-23,948.091
2012-10-24,949.896
2012-10-25,950.204
2012-10-26,961.508
2012-10-29,961.765
2012-10-30,974.562
2012-10-31,969.263
2012-11-01,975.952
2012-11-02,974.806
2012-11-05,974.222
2012-11-06,978.194
2012-11-07,967.186
2012-11-08,964.183
2012-11-09,955.977
2012-11-12,955.263
2012-11-13,946.771
2012-11-14,945.849
2012-11-15,936.925
2012-11-16,924.898
2012-11-19,952.277
2012-11-20,952.635
2012-11-21,959.104
2012-11-22,973.909
2012-11-23,985.574
2012-11-26,983.483
2012-11-27,975.587
2012-11-28,976.747
2012-11-29,991.362
2012-11-30,997.865
2012-12-03,1005.475
2012-12-04,1011.35
2012-12-05,1015.133
2012-12-06,1014.9
2012-12-07,1006.674
2012-12-10,1010.468
2012-12-11,1025.739
2012-12-12,1023.868
2012-12-13,1009.109
2012-12-14,1014.803
2012-12-17,1022.669
2012-12-18,1036.725
2012-12-19,1052.986
2012-12-20,1059.464
2012-12-21,1049.934
2012-12-24,1048.561
2012-12-25,1048.561
2012-12-26,1052.343
2012-12-27,1052.184
2012-12-28,1051.675
2012-12-31,1052.54
2013-01-01,1052.54
2013-01-02,1084.285
2013-01-03,1076.138
2013-01-04,1072.643
2013-01-07,1077.413
2013-01-08,1070.733
2013-01-09,1070.318
2013-01-10,1080.496
2013-01-11,1088.281
2013-01-14,1092.885
2013-01-15,1088.763
2013-01-16,1087.708
2013-01-17,1097.599
2013-01-18,1090.154
2013-01-21,1097.527
2013-01-22,1088.224
2013-01-23,1087.684
2013-01-24,1104.512
2013-01-25,1118.167
2013-01-28,1128.085
2013-01-29,1132.89
2013-01-30,1147.266
2013-01-31,1136.15
2013-02-01,1159.311
2013-02-04,1137.084
2013-02-05,1138.993
2013-02-06,1141.32
2013-02-07,1126.377
2013-02-08,1134.881
2013-02-11,1137.53
2013-02-12,1152.256
2013-02-13,1181.059
2013-02-14,1171.979
2013-02-15,1181.317
2013-02-18,1181.058
2013-02-19,1197.471
2013-02-20,1213.279
2013-02-21,1176.891
2013-02-22,1180.527
2013-02-25,1181.632
2013-02-26,1159.235
2013-02-27,1171.1
2013-02-28,1178.525
2013-03-01,1171.867
2013-03-04,1176.043
2013-03-05,1194.638
2013-03-06,1188.553
2013-03-07,1199.408
2013-03-08,1194.886
2013-03-11,1193.746
2013-03-12,1184.539
2013-03-13,1178.163
2013-03-14,1184.586
2013-03-15,1191.3
2013-03-18,1177.714
2013-03-19,1159.123
2013-03-20,1165.349
2013-03-21,1156.403
2013-03-22,1162.46
2013-03-25,1159.51
2013-03-26,1164.118
2013-03-27,1159.469
2013-03-28,1175.852
2013-03-29,1175.852
2013-04-01,1174.859
2013-04-02,1189.384
2013-04-03,1180.056
2013-04-04,1156.568
2013-04-05,1156.815
2013-04-08,1162.38
2013-04-09,1168.615
2013-04-10,1187.061
2013-04-11,1198.668
2013-04-12,1187.831
2013-04-15,1172.476
2013-04-16,1161.758
2013-04-17,1124.739
2013-04-18,1127.791
2013-04-19,1132.887
2013-04-22,1134.468
2013-04-23,1144.029
2013-04-24,1147.733
2013-04-25,1168.785
2013-04-26,1172.384
2013-04-29,1185.44
2013-04-30,1209.044
2013-05-01,1210.063
2013-05-02,1193.989
2013-05-03,1206.427
2013-05-06,1203.471
2013-05-07,1213.379
2013-05-08,1232.27
2013-05-09,1226.779
2013-05-10,1221.881
2013-05-13,1220.386
2013-05-14,1216.356
2013-05-15,1217.334
2013-05-16,1223.699
2013-05-17,1213.309
2013-05-20,1222.767
2013-05-21,1227.917
2013-05-22,1240.435
2013-05-23,1207.997
2013-05-24,1210.081
2013-05-27,1219.417
2013-05-28,1220.576
2013-05-29,1210.707
2013-05-30,1231.064
2013-05-31,1206.809
2013-06-03,1208.445
2013-06-04,1209.072
2013-06-05,1180.762
2013-06-06,1185.223
2013-06-07,1194.154
2013-06-10,1183.761
2013-06-11,1174.817
2013-06-12,1186.726
2013-06-13,1182.357
2013-06-14,1204.016
2013-06-17,1210.157
2013-06-18,1210.181
2013-06-19,1217.245
2013-06-20,1146.285
2013-06-21,1132.583
2013-06-24,1085.383
2013-06-25,1110.05
2013-06-26,1124.135
2013-06-27,1129.04
2013-06-28,1125.634
2013-07-01,1147.261
2013-07-02,1151.872
2013-07-03,1140.744
2013-07-04,1165.359
2013-07-05,1139.62
2013-07-08,1153.414
2013-07-09,1163.166
2013-07-10,1174.716
2013-07-11,1206.279
2013-07-12,1207.141
2013-07-15,1207.02
2013-07-16,1225.567
2013-07-17,1235.546
2013-07-18,1237.875
2013-07-19,1243.814
2013-07-22,1250.513
2013-07-23,1265.509
2013-07-24,1266.993
2013-07-25,1261.411
2013-07-26,1267.771
2013-07-29,1267.167
2013-07-30,1257.751
2013-07-31,1262.432
2013-08-01,1267.421
2013-08-02,1262.31
2013-08-05,1269.955
2013-08-06,1268.216
2013-08-07,1268.307
2013-08-08,1286.716
2013-08-09,1293.478
2013-08-12,1290.696
2013-08-13,1294.246
2013-08-14,1310.041
2013-08-15,1285.726
2013-08-16,1303.666
2013-08-19,1307.746
2013-08-20,1306.952
2013-08-21,1277.528
2013-08-22,1301.052
2013-08-23,1309.756
2013-08-26,1307.59
2013-08-27,1292.247
2013-08-28,1281.501
2013-08-29,1271.242
2013-08-30,1258.785
2013-09-02,1290.122
2013-09-03,1296.223
2013-09-04,1307.891
2013-09-05,1303.223
2013-09-06,1312.391
2013-09-09,1323.956
2013-09-10,1352.338
2013-09-11,1358.307
2013-09-12,1353.145
2013-09-13,1343.45
2013-09-16,1366.124
2013-09-17,1366.565
2013-09-18,1370.725
2013-09-19,1412.363
2013-09-20,1396.395
2013-09-23,1385.518
2013-09-24,1389.116
2013-09-25,1376.108
2013-09-26,1375.708
2013-09-27,1370.792
2013-09-30,1359.447
2013-10-01,1375.851
2013-10-02,1374.871
2013-10-03,1373.486
2013-10-04,1356.263
2013-10-07,1344.863
2013-10-08,1341.321
2013-10-09,1319.618
2013-10-10,1334.508
2013-10-11,1347.136
2013-10-14,1346.152
2013-10-15,1350.451
2013-10-16,1352.665
2013-10-17,1375.33
2013-10-18,1386.831
2013-10-21,1404.648
2013-10-22,1408.552
2013-10-23,1405.495
2013-10-24,1403.736
2013-10-25,1412.669
2013-10-28,1404.993
2013-10-29,1398.225
2013-10-30,1399.887
2013-10-31,1375.785
2013-11-01,1360.404
2013-11-04,1374.87
2013-11-05,1368.978
2013-11-06,1385.816
2013-11-07,1375.207
2013-11-08,1354.574
2013-11-11,1370.531
2013-11-12,1349.211
2013-11-13,1324.28
2013-11-14,1340.305
2013-11-15,1345.586
2013-11-18,1367.774
2013-11-19,1359.073
2013-11-20,1352.087
2013-11-21,1340.877
2013-11-22,1358.19
2013-11-25,1367.525
2013-11-26,1373.341
2013-11-27,1383.657
2013-11-28,1394.318
2013-11-29,1394.112
2013-12-02,1387.126
2013-12-03,1367.981
2013-12-04,1368.128
2013-12-05,1366.553
2013-12-06,1366.543
2013-12-09,1363.869
2013-12-10,1363.263
2013-12-11,1359.053
2013-12-12,1340.507
2013-12-13,1342.832
2013-12-16,1367.159
2013-12-17,1370.476
2013-12-18,1387.852
2013-12-19,1407.634
2013-12-20,1422.281
2013-12-23,1438.222
2013-12-24,1432.806
2013-12-25,1432.806
2013-12-26,1438.452
2013-12-27,1460.028
2013-12-30,1471.62
2013-12-31,1472.422
2014-01-01,1472.422
2014-01-02,1455.537
2014-01-03,1457.125
2014-01-06,1456.052
2014-01-07,1455.572
2014-01-08,1449.608
2014-01-09,1458.027
2014-01-10,1489.078
2014-01-13,1488.321
2014-01-14,1494.351
2014-01-15,1501.87
2014-01-16,1510.592
2014-01-17,1509.443
2014-01-20,1492.011
2014-01-21,1484.502
2014-01-22,1494.867
2014-01-23,1489.178
2014-01-24,1463.086
2014-01-27,1447.117
2014-01-28,1458.236
2014-01-29,1443.084
2014-01-30,1429.676
2014-01-31,1418.121
2014-02-03,1400.058
2014-02-04,1402.677
2014-02-05,1407.894
2014-02-06,1436.991
2014-02-07,1443.109
2014-02-10,1453.104
2014-02-11,1484.965
2014-02-12,1481.325
2014-02-13,1465.103
2014-02-14,1458.273
2014-02-17,1472.34
2014-02-18,1461.698
2014-02-19,1473.733
2014-02-20,1459.08
2014-02-21,1471.253
2014-02-24,1500.875
2014-02-25,1501.028
2014-02-26,1492.428
2014-02-27,1485.593
2014-02-28,1524.208
2014-03-03,1464.911
2014-03-04,1496.481
2014-03-05,1492.743
2014-03-06,1513.945
2014-03-07,1501.813
2014-03-10,1503.838
2014-03-11,1506.956
2014-03-12,1499.75
2014-03-13,1495.608
2014-03-14,1484.034
2014-03-17,1514.181
2014-03-18,1523.387
2014-03-19,1517.334
2014-03-20,1494.766
2014-03-21,1487.174
2014-03-24,1460.013
2014-03-25,1489.426
2014-03-26,1498.954
2014-03-27,1492.076
2014-03-28,1498.204
2014-03-31,1524.939
2014-04-01,1539.521
2014-04-02,1537.585
2014-04-03,1521.358
2014-04-04,1530.793
2014-04-07,1519.469
2014-04-08,1518.91
2014-04-09,1538.624
2014-04-10,1529.538
2014-04-11,1503.513
2014-04-14,1491.37
2014-04-15,1472.535
2014-04-16,1485.187
2014-04-17,1493.764
2014-04-18,1493.764
2014-04-21,1488.241
2014-04-22,1518.749
2014-04-23,1519.559
2014-04-24,1538.135
2014-04-25,1540.033
2014-04-28,1548.887
2014-04-29,1557.106
2014-04-30,1566.599
2014-05-01,1570.14
2014-05-02,1572.763
2014-05-05,1558.986
2014-05-06,1568.669
2014-05-07,1568.501
2014-05-08,1579.509
2014-05-09,1578.366
2014-05-12,1603.927
2014-05-13,1613.94
2014-05-14,1609.596
2014-05-15,1598.023
2014-05-16,1584.012
2014-05-19,1590.77
2014-05-20,1587.946
2014-05-21,1591.721
2014-05-22,1604.108
2014-05-23,1595.391
2014-05-26,1612.227
2014-05-27,1610.896
2014-05-28,1610.276
2014-05-29,1612.97
2014-05-30,1599.587
2014-06-02,1601.531
2014-06-03,1592.879
2014-06-04,1603.472
2014-06-05,1586.448
2014-06-06,1599.719
2014-06-09,1609.84
2014-06-10,1600.733
2014-06-11,1593.133
2014-06-12,1600.662
2014-06-13,1596.331
2014-06-16,1584.114
2014-06-17,1578.775
2014-06-18,1577.802
2014-06-19,1584.377
2014-06-20,1572.282
2014-06-23,1589.498
2014-06-24,1579.571
2014-06-25,1568.015
2014-06-26,1565.619
2014-06-27,1579.4
2014-06-30,1598.993
2014-07-01,1603.859
2014-07-02,1611.03
2014-07-03,1616.927
2014-07-04,1603.296
2014-07-07,1600.338
2014-07-08,1583.938
2014-07-09,1588.758
2014-07-10,1564.031
2014-07-11,1559.784
2014-07-14,1581.814
2014-07-15,1563.325
2014-07-16,1577.381
2014-07-17,1567.852
2014-07-18,1572.141
2014-07-21,1560.976
2014-07-22,1573.813
2014-07-23,1580.707
2014-07-24,1587.253
2014-07-25,1580.253
2014-07-28,1570.929
2014-07-29,1568.108
2014-07-30,1549.023
2014-07-31,1525.61
2014-08-01,1515.074
2014-08-04,1508.626
2014-08-05,1516.368
2014-08-06,1480.675
2014-08-07,1467.686
2014-08-08,1456.307
2014-08-11,1487.232
2014-08-12,1478.335
2014-08-13,1483.093
2014-08-14,1483.654
2014-08-15,1482.45
2014-08-18,1498.525
2014-08-19,1502.431
2014-08-20,1497.299
2014-08-21,1508.118
2014-08-22,1500.188
2014-08-25,1512.277
2014-08-26,1520.245
2014-08-27,1526.765
2014-08-28,1505.453
2014-08-29,1507.7
2014-09-01,1503.605
2014-09-02,1503.991
2014-09-03,1510.23
2014-09-04,1502.877
2014-09-05,1482.304
2014-09-08,1487.533
2014-09-09,1471.593
2014-09-10,1467.868
2014-09-11,1460.268
2014-09-12,1461.941
2014-09-15,1465.915
2014-09-16,1460.819
2014-09-17,1475.118
2014-09-18,1482.795
2014-09-19,1466.691
2014-09-22,1462.437
2014-09-23,1446.47
2014-09-24,1442.389
2014-09-25,1417.387
2014-09-26,1410.222
2014-09-29,1406.015
2014-09-30,1431.539
2014-10-01,1391.699
2014-10-02,1359.983
2014-10-03,1361.794
2014-10-06,1363.425
2014-10-07,1335.339
2014-10-08,1329.539
2014-10-09,1323.918
2014-10-10,1294.379
2014-10-13,1298.923
2014-10-14,1298.865
2014-10-15,1266.664
2014-10-16,1278.637
2014-10-17,1316.043
2014-10-20,1319.311
2014-10-21,1348.365
2014-10-22,1361.709
2014-10-23,1383.539
2014-10-24,1373.465
2014-10-27,1367.709
2014-10-28,1389.056
2014-10-29,1402.645
2014-10-30,1402.241
2014-10-31,1409.016
2014-11-03,1403.639
2014-11-04,1413.13
2014-11-05,1423.402
2014-11-06,1418.469
2014-11-07,1412.067
2014-11-10,1432.602
2014-11-11,1437.723
2014-11-12,1426.939
2014-11-13,1431.389
2014-11-14,1428.329
2014-11-17,1426.902
2014-11-18,1443.476
2014-11-19,1437.403
2014-11-20,1426.984
2014-11-21,1439.201
2014-11-24,1453.516
2014-11-25,1472.444
2014-11-26,1481.82
2014-11-27,1477.674
2014-11-28,1475.634
2014-12-01,1477.342
2014-12-02,1458.784
2014-12-03,1474.015
2014-12-04,1470.122
2014-12-05,1478.436
2014-12-08,1473.193
2014-12-09,1468.828
2014-12-10,1469.396
2014-12-11,1459.949
2014-12-12,1443.853
2014-12-15,1415.764
2014-12-16,1419.228
2014-12-17,1409.573
2014-12-18,1444.286
2014-12-19,1447.8
2014-12-22,1451.075
2014-12-23,1455.583
2014-12-24,1450.232
2014-12-25,1450.232
2014-12-26,1443.852
2014-12-29,1451.612
2014-12-30,1456.668
2014-12-31,1442.21
2015-01-01,1442.21
2015-01-02,1434.239
2015-01-05,1426.266
2015-01-06,1428.079
2015-01-07,1389.368
2015-01-08,1414.786
2015-01-09,1407.911
2015-01-12,1405.209
2015-01-13,1420.582
2015-01-14,1387.753
2015-01-15,1390.278
2015-01-16,1393.51
2015-01-19,1404.577
2015-01-20,1405.537
2015-01-21,1402.71
2015-01-22,1420.871
2015-01-23,1418.073
2015-01-26,1430.185
2015-01-27,1432.913
2015-01-28,1440.947
2015-01-29,1445.205
2015-01-30,1444.269
2015-02-02,1445.317
2015-02-03,1467.322
2015-02-04,1462.57
2015-02-05,1484.277
2015-02-06,1485.594
2015-02-09,1478.723
2015-02-10,1504.237
2015-02-11,1488.175
2015-02-12,1521.204
2015-02-13,1551.87
2015-02-16,1560.525
2015-02-17,1552.101
2015-02-18,1553.918
2015-02-19,1559.709
2015-02-20,1563.53
2015-02-23,1567.143
2015-02-24,1572.765
2015-02-25,1589.165
2015-02-26,1580.555
2015-02-27,1586.654
2015-03-02,1578.713
2015-03-03,1564.034
2015-03-04,1541.081
2015-03-05,1556.928
2015-03-06,1517.354
2015-03-09,1500.518
2015-03-10,1466.364
2015-03-11,1472.939
2015-03-12,1474.983
2015-03-13,1470.791
2015-03-16,1493.534
2015-03-17,1471.981
2015-03-18,1480.195
2015-03-19,1501.166
2015-03-20,1516.664
2015-03-23,1539.133
2015-03-24,1545.881
2015-03-25,1543.763
2015-03-26,1512.175
2015-03-27,1510.913
2015-03-30,1532.015
2015-03-31,1519.907
2015-04-01,1522.944
2015-04-02,1537.459
2015-04-03,1537.459
2015-04-06,1562.961
2015-04-07,1552.519
2015-04-08,1538.703
2015-04-09,1541.86
2015-04-10,1540.013
2015-04-13,1538.817
2015-04-14,1547.957
2015-04-15,1549.598
2015-04-16,1570.875
2015-04-17,1537.2
2015-04-20,1548.681
2015-04-21,1578.809
2015-04-22,1552.769
2015-04-23,1550.362
2015-04-24,1571.869
2015-04-27,1602.606
2015-04-28,1589.543
2015-04-29,1586.872
