Date,AUSTRIA SMID GROWTH SMID (Small+Mid Cap)
2010-09-16,545.105
2010-09-17,544.588
2010-09-20,548.423
2010-09-21,551.374
2010-09-22,558.294
2010-09-23,552.236
2010-09-24,566.904
2010-09-27,568.941
2010-09-28,570.353
2010-09-29,571.942
2010-09-30,573.084
2010-10-01,581.859
2010-10-04,576.174
2010-10-05,588.399
2010-10-06,599.736
2010-10-07,604.455
2010-10-08,605.433
2010-10-11,606.98
2010-10-12,599.099
2010-10-13,611.375
2010-10-14,617.638
2010-10-15,615.421
2010-10-18,616.05
2010-10-19,605.914
2010-10-20,616.651
2010-10-21,623.207
2010-10-22,619.086
2010-10-25,627.449
2010-10-26,622.512
2010-10-27,611.492
2010-10-28,616.901
2010-10-29,608.985
2010-11-01,608.503
2010-11-02,618.582
2010-11-03,612.207
2010-11-04,634.649
2010-11-05,629.438
2010-11-08,626.973
2010-11-09,632.706
2010-11-10,618.174
2010-11-11,607.1
2010-11-12,609.972
2010-11-15,612.689
2010-11-16,599.459
2010-11-17,604.891
2010-11-18,615.52
2010-11-19,619.433
2010-11-22,617.231
2010-11-23,595.643
2010-11-24,600.382
2010-11-25,602.944
2010-11-26,597.817
2010-11-29,586.305
2010-11-30,574.646
2010-12-01,598.882
2010-12-02,618.073
2010-12-03,631.17
2010-12-06,636.474
2010-12-07,642.938
2010-12-08,636.674
2010-12-09,637.929
2010-12-10,635.946
2010-12-13,642.281
2010-12-14,639.934
2010-12-15,631.723
2010-12-16,619.806
2010-12-17,622.761
2010-12-20,628.72
2010-12-21,640.501
2010-12-22,640.946
2010-12-23,632.139
2010-12-24,634.63
2010-12-27,636.568
2010-12-28,640.908
2010-12-29,648.119
2010-12-30,647.988
2010-12-31,654.501
2011-01-03,666.0
2011-01-04,661.483
2011-01-05,636.176
2011-01-06,630.901
2011-01-07,635.664
2011-01-10,624.234
2011-01-11,631.557
2011-01-12,643.49
2011-01-13,647.313
2011-01-14,639.019
2011-01-17,633.221
2011-01-18,646.629
2011-01-19,647.241
2011-01-20,621.82
2011-01-21,635.471
2011-01-24,637.54
2011-01-25,632.205
2011-01-26,641.887
2011-01-27,654.264
2011-01-28,646.046
2011-01-31,641.631
2011-02-01,655.106
2011-02-02,649.755
2011-02-03,640.466
2011-02-04,642.89
2011-02-07,648.731
2011-02-08,653.241
2011-02-09,651.259
2011-02-10,643.558
2011-02-11,642.35
2011-02-14,646.967
2011-02-15,639.097
2011-02-16,641.453
2011-02-17,638.073
2011-02-18,642.338
2011-02-21,638.788
2011-02-22,638.05
2011-02-23,626.607
2011-02-24,625.176
2011-02-25,634.661
2011-02-28,641.932
2011-03-01,640.391
2011-03-02,642.084
2011-03-03,645.738
2011-03-04,645.874
2011-03-07,642.544
2011-03-08,636.925
2011-03-09,637.371
2011-03-10,625.692
2011-03-11,618.805
2011-03-14,611.135
2011-03-15,593.495
2011-03-16,597.594
2011-03-17,617.13
2011-03-18,633.891
2011-03-21,647.7
2011-03-22,647.134
2011-03-23,646.302
2011-03-24,662.792
2011-03-25,663.709
2011-03-28,662.367
2011-03-29,663.812
2011-03-30,667.053
2011-03-31,661.74
2011-04-01,669.009
2011-04-04,672.279
2011-04-05,665.901
2011-04-06,676.676
2011-04-07,664.538
2011-04-08,678.107
2011-04-11,672.022
2011-04-12,662.623
2011-04-13,668.988
2011-04-14,662.142
2011-04-15,661.683
2011-04-18,636.107
2011-04-19,648.214
2011-04-20,673.382
2011-04-21,681.302
2011-04-22,681.302
2011-04-25,680.811
2011-04-26,681.644
2011-04-27,684.745
2011-04-28,692.822
2011-04-29,690.325
2011-05-02,698.531
2011-05-03,698.889
2011-05-04,692.121
2011-05-05,669.631
2011-05-06,669.545
2011-05-09,663.825
2011-05-10,678.717
2011-05-11,677.503
2011-05-12,663.997
2011-05-13,656.904
2011-05-16,656.386
2011-05-17,645.151
2011-05-18,656.122
2011-05-19,657.296
2011-05-20,650.515
2011-05-23,634.717
2011-05-24,644.284
2011-05-25,640.169
2011-05-26,643.565
2011-05-27,658.704
2011-05-30,661.37
2011-05-31,675.899
2011-06-01,678.488
2011-06-02,679.17
2011-06-03,683.413
2011-06-06,682.609
2011-06-07,681.173
2011-06-08,668.097
2011-06-09,669.36
2011-06-10,658.288
2011-06-13,659.067
2011-06-14,672.393
2011-06-15,658.232
2011-06-16,640.33
2011-06-17,654.145
2011-06-20,641.099
2011-06-21,658.641
2011-06-22,658.384
2011-06-23,645.361
2011-06-24,637.614
2011-06-27,642.682
2011-06-28,652.118
2011-06-29,666.996
2011-06-30,677.728
2011-07-01,683.437
2011-07-04,693.065
2011-07-05,687.68
2011-07-06,680.52
2011-07-07,689.251
2011-07-08,679.827
2011-07-11,645.601
2011-07-12,645.846
2011-07-13,670.948
2011-07-14,660.972
2011-07-15,659.824
2011-07-18,634.476
2011-07-19,649.629
2011-07-20,651.871
2011-07-21,660.405
2011-07-22,663.218
2011-07-25,667.19
2011-07-26,672.441
2011-07-27,658.318
2011-07-28,641.439
2011-07-29,644.584
2011-08-01,629.151
2011-08-02,600.434
2011-08-03,582.046
2011-08-04,557.935
2011-08-05,539.022
2011-08-08,496.259
2011-08-09,519.605
2011-08-10,507.206
2011-08-11,522.977
2011-08-12,546.26
2011-08-15,555.098
2011-08-16,549.057
2011-08-17,555.898
2011-08-18,516.977
2011-08-19,507.184
2011-08-22,507.902
2011-08-23,496.931
2011-08-24,512.18
2011-08-25,512.262
2011-08-26,509.325
2011-08-29,527.795
2011-08-30,529.221
2011-08-31,549.888
2011-09-01,542.028
2011-09-02,523.923
2011-09-05,497.178
2011-09-06,488.451
2011-09-07,505.438
2011-09-08,509.058
2011-09-09,480.915
2011-09-12,461.03
2011-09-13,469.382
2011-09-14,475.446
2011-09-15,497.739
2011-09-16,503.694
2011-09-19,478.567
2011-09-20,491.673
2011-09-21,483.498
2011-09-22,456.879
2011-09-23,449.662
2011-09-26,449.514
2011-09-27,483.631
2011-09-28,480.383
2011-09-29,483.565
2011-09-30,460.266
2011-10-03,440.259
2011-10-04,417.411
2011-10-05,444.533
2011-10-06,457.693
2011-10-07,466.968
2011-10-10,477.848
2011-10-11,470.871
2011-10-12,496.587
2011-10-13,488.143
2011-10-14,505.616
2011-10-17,492.585
2011-10-18,489.289
2011-10-19,485.221
2011-10-20,468.801
2011-10-21,489.472
2011-10-24,501.118
2011-10-25,499.88
2011-10-26,496.824
2011-10-27,534.984
2011-10-28,538.241
2011-10-31,514.196
2011-11-01,504.169
2011-11-02,497.13
2011-11-03,511.565
2011-11-04,521.617
2011-11-07,508.562
2011-11-08,523.317
2011-11-09,498.986
2011-11-10,487.888
2011-11-11,506.1
2011-11-14,496.938
2011-11-15,485.872
2011-11-16,481.449
2011-11-17,459.282
2011-11-18,454.89
2011-11-21,432.861
2011-11-22,425.363
2011-11-23,419.275
2011-11-24,422.972
2011-11-25,423.251
2011-11-28,444.836
2011-11-29,449.369
2011-11-30,472.148
2011-12-01,464.242
2011-12-02,466.106
2011-12-05,465.401
2011-12-06,461.442
2011-12-07,466.601
2011-12-08,463.866
2011-12-09,464.901
2011-12-12,441.707
2011-12-13,441.424
2011-12-14,428.994
2011-12-15,433.159
2011-12-16,437.066
2011-12-19,437.189
2011-12-20,450.813
2011-12-21,451.21
2011-12-22,455.354
2011-12-23,454.403
2011-12-26,454.403
2011-12-27,455.612
2011-12-28,448.992
2011-12-29,453.933
2011-12-30,456.288
2012-01-02,465.871
2012-01-03,477.013
2012-01-04,470.011
2012-01-05,463.459
2012-01-06,460.597
2012-01-09,455.098
2012-01-10,464.315
2012-01-11,459.486
2012-01-12,466.14
2012-01-13,464.374
2012-01-16,463.22
2012-01-17,468.946
2012-01-18,476.046
2012-01-19,479.762
2012-01-20,487.724
2012-01-23,491.771
2012-01-24,485.174
2012-01-25,484.999
2012-01-26,501.04
2012-01-27,502.106
2012-01-30,489.576
2012-01-31,494.849
2012-02-01,504.265
2012-02-02,506.721
2012-02-03,518.171
2012-02-06,521.945
2012-02-07,523.954
2012-02-08,526.926
2012-02-09,527.37
2012-02-10,519.184
2012-02-13,527.836
2012-02-14,516.809
2012-02-15,518.991
2012-02-16,510.503
2012-02-17,517.922
2012-02-20,526.78
2012-02-21,522.593
2012-02-22,520.355
2012-02-23,524.819
2012-02-24,538.607
2012-02-27,535.024
2012-02-28,536.868
2012-02-29,533.727
2012-03-01,529.42
2012-03-02,522.633
2012-03-05,524.038
2012-03-06,505.612
2012-03-07,510.285
2012-03-08,519.47
2012-03-09,516.402
2012-03-12,515.407
2012-03-13,517.604
2012-03-14,522.143
2012-03-15,526.248
2012-03-16,533.077
2012-03-19,537.638
2012-03-20,527.326
2012-03-21,522.29
2012-03-22,516.055
2012-03-23,520.442
2012-03-26,536.702
2012-03-27,534.459
2012-03-28,533.122
2012-03-29,538.831
2012-03-30,541.751
2012-04-02,546.584
2012-04-03,553.555
2012-04-04,531.577
2012-04-05,524.284
2012-04-06,524.284
2012-04-09,524.585
2012-04-10,516.345
2012-04-11,522.297
2012-04-12,535.173
2012-04-13,523.437
2012-04-16,531.203
2012-04-17,540.559
2012-04-18,542.947
2012-04-19,543.888
2012-04-20,552.165
2012-04-23,537.661
2012-04-24,546.842
2012-04-25,555.524
2012-04-26,559.735
2012-04-27,562.978
2012-04-30,560.804
2012-05-01,560.359
2012-05-02,556.42
2012-05-03,552.963
2012-05-04,557.282
2012-05-07,557.193
2012-05-08,547.153
2012-05-09,537.01
2012-05-10,534.002
2012-05-11,536.194
2012-05-14,517.262
2012-05-15,511.46
2012-05-16,521.112
2012-05-17,519.763
2012-05-18,512.303
2012-05-21,519.067
2012-05-22,537.41
2012-05-23,521.635
2012-05-24,524.183
2012-05-25,521.914
2012-05-28,522.999
2012-05-29,534.504
2012-05-30,521.84
2012-05-31,533.504
2012-06-01,516.376
2012-06-04,507.411
2012-06-05,507.116
2012-06-06,520.384
2012-06-07,523.09
2012-06-08,519.155
2012-06-11,522.841
2012-06-12,519.414
2012-06-13,517.553
2012-06-14,515.151
2012-06-15,516.634
2012-06-18,515.719
2012-06-19,530.208
2012-06-20,535.516
2012-06-21,520.804
2012-06-22,506.732
2012-06-25,497.766
2012-06-26,493.796
2012-06-27,495.414
2012-06-28,497.059
2012-06-29,524.429
2012-07-02,528.885
2012-07-03,534.134
2012-07-04,526.367
2012-07-05,519.986
2012-07-06,509.477
2012-07-09,510.399
2012-07-10,515.967
2012-07-11,509.949
2012-07-12,507.484
2012-07-13,516.602
2012-07-16,522.246
2012-07-17,522.619
2012-07-18,526.81
2012-07-19,538.246
2012-07-20,527.453
2012-07-23,514.016
2012-07-24,510.497
2012-07-25,518.151
2012-07-26,531.307
2012-07-27,535.44
2012-07-30,539.57
2012-07-31,541.417
2012-08-01,544.385
2012-08-02,527.433
2012-08-03,549.723
2012-08-06,556.87
2012-08-07,554.166
2012-08-08,548.234
2012-08-09,554.642
2012-08-10,551.516
2012-08-13,549.349
2012-08-14,547.478
2012-08-15,545.723
2012-08-16,549.989
2012-08-17,552.724
2012-08-20,552.097
2012-08-21,559.906
2012-08-22,552.406
2012-08-23,552.257
2012-08-24,548.436
2012-08-27,550.116
2012-08-28,544.928
2012-08-29,543.191
2012-08-30,532.66
2012-08-31,540.247
2012-09-03,549.243
2012-09-04,545.073
2012-09-05,555.076
2012-09-06,573.037
2012-09-07,576.085
2012-09-10,573.481
2012-09-11,574.944
2012-09-12,578.737
2012-09-13,579.726
2012-09-14,606.605
2012-09-17,606.041
2012-09-18,593.094
2012-09-19,591.184
2012-09-20,582.149
2012-09-21,585.889
2012-09-24,576.19
2012-09-25,579.722
2012-09-26,569.308
2012-09-27,572.783
2012-09-28,575.27
2012-10-01,585.687
2012-10-02,591.307
2012-10-03,584.824
2012-10-04,586.757
2012-10-05,600.356
2012-10-08,595.307
2012-10-09,587.388
2012-10-10,583.182
2012-10-11,588.476
2012-10-12,585.671
2012-10-15,590.597
2012-10-16,603.282
2012-10-17,611.355
2012-10-18,609.551
2012-10-19,596.748
2012-10-22,603.331
2012-10-23,577.983
2012-10-24,579.76
2012-10-25,584.282
2012-10-26,583.02
2012-10-29,591.049
2012-10-30,593.236
2012-10-31,592.508
2012-11-01,591.548
2012-11-02,599.871
2012-11-05,594.93
2012-11-06,590.759
2012-11-07,590.512
2012-11-08,581.268
2012-11-09,580.153
2012-11-12,578.139
2012-11-13,576.074
2012-11-14,579.414
2012-11-15,577.826
2012-11-16,573.917
2012-11-19,580.484
2012-11-20,584.394
2012-11-21,575.864
2012-11-22,586.249
2012-11-23,598.705
2012-11-26,599.015
2012-11-27,602.366
2012-11-28,608.11
2012-11-29,618.094
2012-11-30,615.536
2012-12-03,624.002
2012-12-04,619.887
2012-12-05,623.598
2012-12-06,625.285
2012-12-07,618.245
2012-12-10,621.652
2012-12-11,626.201
2012-12-12,623.042
2012-12-13,628.266
2012-12-14,629.096
2012-12-17,625.762
2012-12-18,627.47
2012-12-19,638.979
2012-12-20,635.213
2012-12-21,634.053
2012-12-24,635.04
2012-12-25,635.04
2012-12-26,636.339
2012-12-27,631.435
2012-12-28,630.375
2012-12-31,628.611
2013-01-01,628.611
2013-01-02,649.625
2013-01-03,643.043
2013-01-04,640.222
2013-01-07,641.419
2013-01-08,638.798
2013-01-09,632.228
2013-01-10,643.66
2013-01-11,647.83
2013-01-14,637.626
2013-01-15,635.115
2013-01-16,637.94
2013-01-17,647.607
2013-01-18,635.935
2013-01-21,641.71
2013-01-22,639.867
2013-01-23,636.984
2013-01-24,643.629
2013-01-25,653.03
2013-01-28,657.606
2013-01-29,652.057
2013-01-30,657.797
2013-01-31,654.707
2013-02-01,666.397
2013-02-04,654.694
2013-02-05,650.973
2013-02-06,653.264
2013-02-07,642.612
2013-02-08,655.345
2013-02-11,658.787
2013-02-12,657.492
2013-02-13,660.074
2013-02-14,653.164
2013-02-15,656.335
2013-02-18,653.066
2013-02-19,662.211
2013-02-20,661.519
2013-02-21,646.474
2013-02-22,651.842
2013-02-25,660.042
2013-02-26,648.629
2013-02-27,668.71
2013-02-28,666.443
2013-03-01,661.745
2013-03-04,658.403
2013-03-05,660.878
2013-03-06,665.404
2013-03-07,669.74
2013-03-08,672.959
2013-03-11,676.347
2013-03-12,676.086
2013-03-13,671.665
2013-03-14,670.265
2013-03-15,677.399
2013-03-18,665.725
2013-03-19,664.769
2013-03-20,666.847
2013-03-21,651.778
2013-03-22,651.298
2013-03-25,642.171
2013-03-26,642.33
2013-03-27,633.793
2013-03-28,647.911
2013-03-29,647.911
2013-04-01,648.214
2013-04-02,655.753
2013-04-03,648.67
2013-04-04,639.666
2013-04-05,634.956
2013-04-08,639.929
2013-04-09,646.502
2013-04-10,653.363
2013-04-11,661.502
2013-04-12,653.399
2013-04-15,641.656
2013-04-16,637.422
2013-04-17,622.291
2013-04-18,623.56
2013-04-19,623.204
2013-04-22,616.997
2013-04-23,622.917
2013-04-24,627.176
2013-04-25,628.372
2013-04-26,625.944
2013-04-29,628.777
2013-04-30,640.118
2013-05-01,640.555
2013-05-02,583.77
2013-05-03,599.948
2013-05-06,597.789
2013-05-07,595.749
2013-05-08,591.874
2013-05-09,588.347
2013-05-10,599.812
2013-05-13,603.627
2013-05-14,601.616
2013-05-15,592.339
2013-05-16,588.168
2013-05-17,586.125
2013-05-20,587.61
2013-05-21,592.773
2013-05-22,590.57
2013-05-23,578.119
2013-05-24,584.766
2013-05-27,593.588
2013-05-28,588.973
2013-05-29,587.208
2013-05-30,591.17
2013-05-31,587.081
2013-06-03,587.914
2013-06-04,585.208
2013-06-05,575.701
2013-06-06,576.044
2013-06-07,581.492
2013-06-10,583.493
2013-06-11,581.163
2013-06-12,579.838
2013-06-13,567.904
2013-06-14,571.66
2013-06-17,574.421
2013-06-18,581.242
2013-06-19,581.647
2013-06-20,560.289
2013-06-21,555.102
2013-06-24,538.378
2013-06-25,540.779
2013-06-26,544.352
2013-06-27,560.444
2013-06-28,558.09
2013-07-01,563.017
2013-07-02,571.786
2013-07-03,561.968
2013-07-04,562.396
2013-07-05,563.36
2013-07-08,574.497
2013-07-09,571.228
2013-07-10,573.585
2013-07-11,585.815
2013-07-12,592.192
2013-07-15,591.389
2013-07-16,597.555
2013-07-17,599.49
2013-07-18,605.499
2013-07-19,599.065
2013-07-22,593.471
2013-07-23,584.577
2013-07-24,590.926
2013-07-25,588.133
2013-07-26,593.022
2013-07-29,597.21
2013-07-30,588.039
2013-07-31,584.012
2013-08-01,594.95
2013-08-02,596.911
2013-08-05,596.298
2013-08-06,603.056
2013-08-07,573.616
2013-08-08,577.473
2013-08-09,577.45
2013-08-12,578.543
2013-08-13,570.279
2013-08-14,577.59
2013-08-15,576.937
2013-08-16,592.255
2013-08-19,597.693
2013-08-20,596.938
2013-08-21,595.37
2013-08-22,589.791
2013-08-23,596.769
2013-08-26,596.059
2013-08-27,591.023
2013-08-28,584.93
2013-08-29,586.849
2013-08-30,577.832
2013-09-02,581.951
2013-09-03,579.894
2013-09-04,588.537
2013-09-05,590.509
2013-09-06,594.48
2013-09-09,598.111
2013-09-10,610.331
2013-09-11,615.015
2013-09-12,602.748
2013-09-13,591.85
2013-09-16,598.205
2013-09-17,596.328
2013-09-18,601.904
2013-09-19,620.189
2013-09-20,625.129
2013-09-23,615.76
2013-09-24,620.675
2013-09-25,622.074
2013-09-26,624.32
2013-09-27,618.638
2013-09-30,622.158
2013-10-01,626.358
2013-10-02,629.055
2013-10-03,636.211
2013-10-04,633.499
2013-10-07,624.571
2013-10-08,620.969
2013-10-09,606.249
2013-10-10,610.129
2013-10-11,614.102
2013-10-14,616.102
2013-10-15,621.163
2013-10-16,617.166
2013-10-17,613.096
2013-10-18,625.054
2013-10-21,629.088
2013-10-22,633.38
2013-10-23,631.365
2013-10-24,631.084
2013-10-25,631.22
2013-10-28,629.752
2013-10-29,633.326
2013-10-30,640.147
2013-10-31,641.656
2013-11-01,636.582
2013-11-04,644.485
2013-11-05,637.033
2013-11-06,656.339
2013-11-07,651.824
2013-11-08,648.059
2013-11-11,653.622
2013-11-12,659.243
2013-11-13,654.823
2013-11-14,656.765
2013-11-15,650.456
2013-11-18,661.657
2013-11-19,658.028
2013-11-20,656.168
2013-11-21,654.78
2013-11-22,656.862
2013-11-25,654.283
2013-11-26,654.048
2013-11-27,655.524
2013-11-28,655.383
2013-11-29,650.27
2013-12-02,643.086
2013-12-03,632.105
2013-12-04,621.231
2013-12-05,623.831
2013-12-06,624.016
2013-12-09,630.092
2013-12-10,632.022
2013-12-11,631.255
2013-12-12,621.083
2013-12-13,614.512
2013-12-16,612.684
2013-12-17,610.353
2013-12-18,618.466
2013-12-19,616.579
2013-12-20,618.347
2013-12-23,625.979
2013-12-24,624.175
2013-12-25,624.175
2013-12-26,625.34
2013-12-27,634.0
2013-12-30,638.936
2013-12-31,637.317
2014-01-01,637.317
2014-01-02,633.418
2014-01-03,637.46
2014-01-06,638.818
2014-01-07,657.462
2014-01-08,661.235
2014-01-09,662.855
2014-01-10,673.616
2014-01-13,657.313
2014-01-14,658.831
2014-01-15,653.039
2014-01-16,653.582
2014-01-17,652.579
2014-01-20,652.598
2014-01-21,650.256
2014-01-22,654.144
2014-01-23,648.633
2014-01-24,636.626
2014-01-27,642.998
2014-01-28,646.321
2014-01-29,640.998
2014-01-30,634.003
2014-01-31,625.922
2014-02-03,623.333
2014-02-04,614.844
2014-02-05,618.767
2014-02-06,625.44
2014-02-07,639.28
2014-02-10,642.033
2014-02-11,665.252
2014-02-12,665.658
2014-02-13,665.47
2014-02-14,671.647
2014-02-17,678.858
2014-02-18,686.326
2014-02-19,681.222
2014-02-20,674.561
2014-02-21,685.071
2014-02-24,684.022
2014-02-25,685.408
2014-02-26,686.388
2014-02-27,678.392
2014-02-28,697.628
2014-03-03,678.698
2014-03-04,686.793
2014-03-05,690.2
2014-03-06,711.309
2014-03-07,712.514
2014-03-10,701.395
2014-03-11,696.91
2014-03-12,693.675
2014-03-13,679.466
2014-03-14,676.803
2014-03-17,687.351
2014-03-18,694.922
2014-03-19,689.96
2014-03-20,681.47
2014-03-21,675.041
2014-03-24,670.397
2014-03-25,675.964
2014-03-26,687.657
2014-03-27,682.909
2014-03-28,687.618
2014-03-31,696.337
2014-04-01,700.439
2014-04-02,699.048
2014-04-03,698.22
2014-04-04,695.356
2014-04-07,686.461
2014-04-08,683.852
2014-04-09,694.315
2014-04-10,698.652
2014-04-11,696.811
2014-04-14,679.359
2014-04-15,676.361
2014-04-16,677.114
2014-04-17,682.29
2014-04-18,682.29
2014-04-21,680.737
2014-04-22,686.374
2014-04-23,688.727
2014-04-24,693.8
2014-04-25,690.574
2014-04-28,690.033
2014-04-29,693.055
2014-04-30,696.509
2014-05-01,696.509
2014-05-02,697.999
2014-05-05,692.366
2014-05-06,682.23
2014-05-07,682.298
2014-05-08,681.949
2014-05-09,678.833
2014-05-12,687.705
2014-05-13,680.332
2014-05-14,678.541
2014-05-15,670.272
2014-05-16,662.034
2014-05-19,667.215
2014-05-20,663.91
2014-05-21,661.308
2014-05-22,666.643
2014-05-23,667.053
2014-05-26,671.945
2014-05-27,677.665
2014-05-28,674.176
2014-05-29,675.069
2014-05-30,677.01
2014-06-02,674.271
2014-06-03,675.65
2014-06-04,674.39
2014-06-05,679.273
2014-06-06,682.057
2014-06-09,679.757
2014-06-10,679.792
2014-06-11,673.689
2014-06-12,676.605
2014-06-13,673.145
2014-06-16,673.005
2014-06-17,671.158
2014-06-18,673.168
2014-06-19,676.144
2014-06-20,671.512
2014-06-23,665.374
2014-06-24,663.415
2014-06-25,662.501
2014-06-26,663.283
2014-06-27,668.847
2014-06-30,671.479
2014-07-01,669.007
2014-07-02,671.873
2014-07-03,676.151
2014-07-04,682.014
2014-07-07,680.803
2014-07-08,667.601
2014-07-09,669.46
2014-07-10,662.153
2014-07-11,666.763
2014-07-14,676.843
2014-07-15,663.914
2014-07-16,661.745
2014-07-17,656.046
2014-07-18,654.57
2014-07-21,655.33
2014-07-22,652.889
2014-07-23,652.356
2014-07-24,650.342
2014-07-25,643.836
2014-07-28,637.799
2014-07-29,638.249
2014-07-30,633.007
2014-07-31,625.969
2014-08-01,619.068
2014-08-04,610.641
2014-08-05,612.102
2014-08-06,611.072
2014-08-07,614.611
2014-08-08,621.1
2014-08-11,628.804
2014-08-12,628.882
2014-08-13,631.596
2014-08-14,629.096
2014-08-15,629.214
2014-08-18,625.426
2014-08-19,627.348
2014-08-20,624.042
2014-08-21,624.769
2014-08-22,620.29
2014-08-25,623.485
2014-08-26,621.532
2014-08-27,618.783
2014-08-28,608.382
2014-08-29,608.524
2014-09-01,610.247
2014-09-02,610.041
2014-09-03,615.721
2014-09-04,609.268
2014-09-05,606.048
2014-09-08,603.17
2014-09-09,603.668
2014-09-10,601.362
2014-09-11,601.619
2014-09-12,602.354
2014-09-15,602.964
2014-09-16,597.367
2014-09-17,602.047
2014-09-18,601.11
2014-09-19,601.072
2014-09-22,596.942
2014-09-23,594.644
2014-09-24,591.17
2014-09-25,590.962
2014-09-26,583.133
2014-09-29,584.348
2014-09-30,580.239
2014-10-01,574.935
2014-10-02,573.48
2014-10-03,566.221
2014-10-06,560.367
2014-10-07,553.832
2014-10-08,550.188
2014-10-09,547.112
2014-10-10,528.525
2014-10-13,530.207
2014-10-14,528.855
2014-10-15,521.578
2014-10-16,522.77
2014-10-17,525.411
2014-10-20,521.83
2014-10-21,528.898
2014-10-22,529.558
2014-10-23,532.281
2014-10-24,531.035
2014-10-27,529.37
2014-10-28,531.523
2014-10-29,534.667
2014-10-30,528.951
2014-10-31,524.945
2014-11-03,529.001
2014-11-04,532.076
2014-11-05,522.871
2014-11-06,535.883
2014-11-07,543.666
2014-11-10,547.072
2014-11-11,547.912
2014-11-12,551.266
2014-11-13,547.189
2014-11-14,544.303
2014-11-17,542.876
2014-11-18,549.8
2014-11-19,554.389
2014-11-20,556.202
2014-11-21,560.644
2014-11-24,564.446
2014-11-25,570.183
2014-11-26,573.295
2014-11-27,568.875
2014-11-28,567.849
2014-12-01,564.404
2014-12-02,562.107
2014-12-03,562.598
2014-12-04,570.766
2014-12-05,573.059
2014-12-08,572.803
2014-12-09,572.171
2014-12-10,573.444
2014-12-11,566.38
2014-12-12,559.078
2014-12-15,551.647
2014-12-16,555.368
2014-12-17,549.863
2014-12-18,557.092
2014-12-19,563.262
2014-12-22,571.046
2014-12-23,571.218
2014-12-24,571.828
2014-12-25,571.828
2014-12-26,570.937
2014-12-29,575.768
2014-12-30,570.508
2014-12-31,567.507
2015-01-01,567.507
2015-01-02,569.353
2015-01-05,559.568
2015-01-06,558.747
2015-01-07,553.876
2015-01-08,557.157
2015-01-09,562.818
2015-01-12,567.101
2015-01-13,566.658
2015-01-14,557.992
2015-01-15,553.141
2015-01-16,544.74
2015-01-19,553.839
2015-01-20,556.25
2015-01-21,556.82
2015-01-22,555.562
2015-01-23,557.084
2015-01-26,568.454
2015-01-27,569.576
2015-01-28,565.556
2015-01-29,558.785
2015-01-30,557.0
2015-02-02,565.861
2015-02-03,575.231
2015-02-04,574.022
2015-02-05,577.271
2015-02-06,574.183
2015-02-09,575.424
2015-02-10,578.351
2015-02-11,576.287
2015-02-12,586.637
2015-02-13,589.385
2015-02-16,591.2
2015-02-17,595.701
2015-02-18,598.118
2015-02-19,603.27
2015-02-20,606.236
2015-02-23,603.719
2015-02-24,608.334
2015-02-25,614.521
2015-02-26,605.08
2015-02-27,605.611
2015-03-02,606.387
2015-03-03,607.504
2015-03-04,603.328
2015-03-05,614.283
2015-03-06,609.653
2015-03-09,608.359
2015-03-10,593.913
2015-03-11,588.952
2015-03-12,596.54
2015-03-13,594.416
2015-03-16,601.436
2015-03-17,595.751
2015-03-18,597.761
2015-03-19,603.561
2015-03-20,612.909
2015-03-23,617.249
2015-03-24,620.89
2015-03-25,623.972
2015-03-26,608.675
2015-03-27,606.699
2015-03-30,613.281
2015-03-31,608.491
2015-04-01,612.998
2015-04-02,619.873
2015-04-03,619.873
2015-04-06,628.474
2015-04-07,625.015
2015-04-08,619.317
2015-04-09,614.415
2015-04-10,615.103
2015-04-13,614.937
2015-04-14,618.252
2015-04-15,615.079
2015-04-16,618.997
2015-04-17,611.459
2015-04-20,614.276
2015-04-21,617.367
2015-04-22,610.651
2015-04-23,609.896
2015-04-24,616.665
2015-04-27,622.917
2015-04-28,620.326
2015-04-29,623.175
2015-04-30,617.416
2015-05-01,618.352
2015-05-04,623.442
2015-05-05,621.101
2015-05-06,626.129
2015-05-07,638.556
2015-05-08,645.265
2015-05-11,641.399
2015-05-12,641.567
2015-05-13,650.853
2015-05-14,652.43
2015-05-15,659.11
2015-05-18,652.684
2015-05-19,642.568
2015-05-20,639.919
2015-05-21,642.777
2015-05-22,638.018
2015-05-25,638.018
2015-05-26,623.807
2015-05-27,625.753
2015-05-28,627.021
2015-05-29,626.903
2015-06-01,626.393
2015-06-02,640.637
2015-06-03,653.536
2015-06-04,654.493
2015-06-05,623.122
2015-06-08,627.822
2015-06-09,626.902
2015-06-10,635.238
2015-06-11,630.438
2015-06-12,625.694
2015-06-15,613.793
2015-06-16,612.836
2015-06-17,603.125
2015-06-18,613.569
2015-06-19,610.336
2015-06-22,628.753
2015-06-23,623.741
2015-06-24,621.632
2015-06-25,618.933
2015-06-26,619.669
2015-06-29,602.037
2015-06-30,597.076
2015-07-01,614.857
2015-07-02,607.658
2015-07-03,606.441
2015-07-06,597.692
2015-07-07,576.34
2015-07-08,588.794
2015-07-09,591.987
2015-07-10,611.777
2015-07-13,614.662
2015-07-14,610.433
2015-07-15,608.736
2015-07-16,613.602
2015-07-17,611.842
2015-07-20,620.456
2015-07-21,617.637
2015-07-22,608.254
2015-07-23,614.365
2015-07-24,610.965
2015-07-27,606.249
2015-07-28,600.17
