Date,AUSTRIA SMID GROWTH SMID (Small+Mid Cap)
2010-09-16,533.62
2010-09-17,533.114
2010-09-20,536.869
2010-09-21,539.757
2010-09-22,546.531
2010-09-23,540.601
2010-09-24,554.96
2010-09-27,556.954
2010-09-28,558.336
2010-09-29,559.891
2010-09-30,561.01
2010-10-01,569.6
2010-10-04,564.034
2010-10-05,576.002
2010-10-06,587.1
2010-10-07,591.72
2010-10-08,592.677
2010-10-11,594.192
2010-10-12,586.476
2010-10-13,598.494
2010-10-14,604.625
2010-10-15,602.454
2010-10-18,603.071
2010-10-19,593.148
2010-10-20,603.659
2010-10-21,610.076
2010-10-22,606.043
2010-10-25,614.229
2010-10-26,609.396
2010-10-27,598.609
2010-10-28,603.904
2010-10-29,596.154
2010-11-01,595.682
2010-11-02,605.549
2010-11-03,599.309
2010-11-04,621.278
2010-11-05,616.176
2010-11-08,613.764
2010-11-09,619.375
2010-11-10,605.149
2010-11-11,594.309
2010-11-12,597.12
2010-11-15,599.78
2010-11-16,586.829
2010-11-17,592.147
2010-11-18,602.551
2010-11-19,606.383
2010-11-22,604.227
2010-11-23,583.094
2010-11-24,587.732
2010-11-25,590.24
2010-11-26,585.222
2010-11-29,573.952
2010-11-30,562.538
2010-12-01,586.264
2010-12-02,605.051
2010-12-03,617.872
2010-12-06,623.064
2010-12-07,629.392
2010-12-08,623.26
2010-12-09,624.488
2010-12-10,622.547
2010-12-13,628.748
2010-12-14,626.452
2010-12-15,618.413
2010-12-16,606.747
2010-12-17,609.64
2010-12-20,615.474
2010-12-21,627.006
2010-12-22,627.442
2010-12-23,618.821
2010-12-24,621.259
2010-12-27,623.156
2010-12-28,627.405
2010-12-29,634.464
2010-12-30,634.336
2010-12-31,640.712
2011-01-03,651.968
2011-01-04,647.546
2011-01-05,622.773
2011-01-06,617.609
2011-01-07,622.271
2011-01-10,611.082
2011-01-11,618.251
2011-01-12,629.932
2011-01-13,633.674
2011-01-14,625.556
2011-01-17,619.88
2011-01-18,633.005
2011-01-19,633.604
2011-01-20,608.719
2011-01-21,622.083
2011-01-24,624.107
2011-01-25,618.885
2011-01-26,628.363
2011-01-27,640.479
2011-01-28,632.435
2011-01-31,628.113
2011-02-01,641.304
2011-02-02,636.066
2011-02-03,626.972
2011-02-04,629.345
2011-02-07,635.063
2011-02-08,639.477
2011-02-09,637.538
2011-02-10,629.999
2011-02-11,628.817
2011-02-14,633.336
2011-02-15,625.632
2011-02-16,627.938
2011-02-17,624.629
2011-02-18,628.804
2011-02-21,625.33
2011-02-22,624.607
2011-02-23,613.405
2011-02-24,612.004
2011-02-25,621.289
2011-02-28,628.407
2011-03-01,626.899
2011-03-02,628.556
2011-03-03,632.133
2011-03-04,632.266
2011-03-07,629.007
2011-03-08,623.506
2011-03-09,623.942
2011-03-10,612.51
2011-03-11,605.768
2011-03-14,598.259
2011-03-15,580.99
2011-03-16,585.003
2011-03-17,604.127
2011-03-18,620.536
2011-03-21,634.053
2011-03-22,633.499
2011-03-23,632.685
2011-03-24,648.828
2011-03-25,649.725
2011-03-28,648.411
2011-03-29,649.826
2011-03-30,652.999
2011-03-31,647.125
2011-04-01,654.203
2011-04-04,657.401
2011-04-05,651.163
2011-04-06,661.701
2011-04-07,649.831
2011-04-08,663.099
2011-04-11,657.149
2011-04-12,647.958
2011-04-13,654.182
2011-04-14,647.488
2011-04-15,647.039
2011-04-18,622.03
2011-04-19,633.868
2011-04-20,658.479
2011-04-21,666.224
2011-04-22,666.224
2011-04-25,665.744
2011-04-26,666.558
2011-04-27,669.591
2011-04-28,677.489
2011-04-29,675.047
2011-05-02,682.915
2011-05-03,683.265
2011-05-04,676.649
2011-05-05,654.661
2011-05-06,654.578
2011-05-09,648.985
2011-05-10,663.401
2011-05-11,662.215
2011-05-12,648.891
2011-05-13,641.96
2011-05-16,641.453
2011-05-17,630.409
2011-05-18,641.13
2011-05-19,642.277
2011-05-20,635.651
2011-05-23,620.213
2011-05-24,629.562
2011-05-25,625.541
2011-05-26,628.86
2011-05-27,643.633
2011-05-30,646.238
2011-05-31,660.435
2011-06-01,662.965
2011-06-02,663.631
2011-06-03,667.777
2011-06-06,666.934
2011-06-07,665.531
2011-06-08,652.755
2011-06-09,653.989
2011-06-10,643.171
2011-06-13,643.933
2011-06-14,656.952
2011-06-15,643.116
2011-06-16,625.626
2011-06-17,639.123
2011-06-20,626.377
2011-06-21,643.516
2011-06-22,643.265
2011-06-23,630.541
2011-06-24,622.972
2011-06-27,627.924
2011-06-28,637.143
2011-06-29,651.68
2011-06-30,662.165
2011-07-01,667.743
2011-07-04,677.149
2011-07-05,671.888
2011-07-06,664.893
2011-07-07,673.423
2011-07-08,664.216
2011-07-11,629.59
2011-07-12,629.829
2011-07-13,654.308
2011-07-14,644.58
2011-07-15,643.46
2011-07-18,618.74
2011-07-19,633.518
2011-07-20,635.704
2011-07-21,644.026
2011-07-22,646.77
2011-07-25,650.643
2011-07-26,655.764
2011-07-27,641.991
2011-07-28,625.531
2011-07-29,628.598
2011-08-01,613.548
2011-08-02,585.543
2011-08-03,567.611
2011-08-04,544.098
2011-08-05,525.654
2011-08-08,483.952
2011-08-09,506.718
2011-08-10,494.627
2011-08-11,510.007
2011-08-12,532.713
2011-08-15,541.332
2011-08-16,535.44
2011-08-17,542.112
2011-08-18,504.156
2011-08-19,494.605
2011-08-22,495.306
2011-08-23,484.607
2011-08-24,499.478
2011-08-25,499.558
2011-08-26,496.693
2011-08-29,514.632
2011-08-30,516.023
2011-08-31,536.175
2011-09-01,528.51
2011-09-02,510.857
2011-09-05,484.779
2011-09-06,476.27
2011-09-07,492.833
2011-09-08,496.363
2011-09-09,468.922
2011-09-12,449.532
2011-09-13,457.677
2011-09-14,463.589
2011-09-15,485.326
2011-09-16,491.132
2011-09-19,466.633
2011-09-20,479.412
2011-09-21,471.441
2011-09-22,445.485
2011-09-23,438.448
2011-09-26,438.304
2011-09-27,471.57
2011-09-28,468.402
2011-09-29,471.506
2011-09-30,448.787
2011-10-03,429.279
2011-10-04,407.001
2011-10-05,433.447
2011-10-06,446.278
2011-10-07,455.322
2011-10-10,465.931
2011-10-11,459.128
2011-10-12,484.203
2011-10-13,475.969
2011-10-14,493.006
2011-10-17,480.3
2011-10-18,477.086
2011-10-19,473.12
2011-10-20,457.109
2011-10-21,477.265
2011-10-24,488.621
2011-10-25,487.414
2011-10-26,484.434
2011-10-27,521.643
2011-10-28,524.818
2011-10-31,501.373
2011-11-01,491.596
2011-11-02,484.732
2011-11-03,498.808
2011-11-04,508.608
2011-11-07,495.879
2011-11-08,510.266
2011-11-09,486.542
2011-11-10,475.721
2011-11-11,493.478
2011-11-14,484.545
2011-11-15,473.755
2011-11-16,469.442
2011-11-17,447.828
2011-11-18,443.546
2011-11-21,422.066
2011-11-22,414.754
2011-11-23,408.819
2011-11-24,412.423
2011-11-25,412.695
2011-11-28,433.742
2011-11-29,438.162
2011-11-30,460.373
2011-12-01,452.665
2011-12-02,454.482
2011-12-05,453.795
2011-12-06,449.934
2011-12-07,454.965
2011-12-08,452.298
2011-12-09,453.307
2011-12-12,430.692
2011-12-13,430.415
2011-12-14,418.296
2011-12-15,422.357
2011-12-16,426.167
2011-12-19,426.286
2011-12-20,439.57
2011-12-21,439.957
2011-12-22,443.998
2011-12-23,443.071
2011-12-26,443.071
2011-12-27,444.25
2011-12-28,437.795
2011-12-29,442.612
2011-12-30,444.909
2012-01-02,454.252
2012-01-03,465.117
2012-01-04,458.289
2012-01-05,451.901
2012-01-06,449.11
2012-01-09,443.748
2012-01-10,452.736
2012-01-11,448.027
2012-01-12,454.516
2012-01-13,452.793
2012-01-16,451.668
2012-01-17,457.251
2012-01-18,464.174
2012-01-19,467.797
2012-01-20,475.561
2012-01-23,479.507
2012-01-24,473.075
2012-01-25,472.904
2012-01-26,488.544
2012-01-27,489.584
2012-01-30,477.366
2012-01-31,482.508
2012-02-01,491.689
2012-02-02,494.084
2012-02-03,505.248
2012-02-06,508.928
2012-02-07,510.888
2012-02-08,513.785
2012-02-09,514.218
2012-02-10,506.236
2012-02-13,514.673
2012-02-14,503.92
2012-02-15,506.048
2012-02-16,497.771
2012-02-17,505.006
2012-02-20,513.643
2012-02-21,509.56
2012-02-22,507.378
2012-02-23,511.731
2012-02-24,525.174
2012-02-27,521.682
2012-02-28,523.479
2012-02-29,520.416
2012-03-01,516.217
2012-03-02,509.599
2012-03-05,510.969
2012-03-06,493.003
2012-03-07,497.559
2012-03-08,506.515
2012-03-09,503.524
2012-03-12,502.501
2012-03-13,504.642
2012-03-14,509.068
2012-03-15,513.071
2012-03-16,519.728
2012-03-19,524.175
2012-03-20,514.121
2012-03-21,509.212
2012-03-22,503.133
2012-03-23,507.409
2012-03-26,521.336
2012-03-27,519.158
2012-03-28,517.859
2012-03-29,523.405
2012-03-30,526.241
2012-04-02,530.935
2012-04-03,537.707
2012-04-04,516.358
2012-04-05,509.274
2012-04-06,509.274
2012-04-09,509.566
2012-04-10,501.563
2012-04-11,507.344
2012-04-12,519.851
2012-04-13,508.451
2012-04-16,515.995
2012-04-17,525.083
2012-04-18,527.403
2012-04-19,528.317
2012-04-20,536.357
2012-04-23,521.674
2012-04-24,530.583
2012-04-25,539.007
2012-04-26,543.093
2012-04-27,546.239
2012-04-30,543.797
2012-05-01,543.365
2012-05-02,539.546
2012-05-03,536.194
2012-05-04,540.382
2012-05-07,540.296
2012-05-08,530.56
2012-05-09,520.427
2012-05-10,517.512
2012-05-11,519.636
2012-05-14,501.289
2012-05-15,495.666
2012-05-16,505.02
2012-05-17,503.712
2012-05-18,496.483
2012-05-21,503.038
2012-05-22,520.815
2012-05-23,505.527
2012-05-24,507.996
2012-05-25,505.797
2012-05-28,506.848
2012-05-29,517.972
2012-05-30,505.699
2012-05-31,517.003
2012-06-01,500.404
2012-06-04,491.634
2012-06-05,491.348
2012-06-06,504.203
2012-06-07,506.826
2012-06-08,503.013
2012-06-11,506.584
2012-06-12,503.264
2012-06-13,501.398
2012-06-14,499.071
2012-06-15,500.507
2012-06-18,499.621
2012-06-19,513.658
2012-06-20,518.8
2012-06-21,504.547
2012-06-22,490.914
2012-06-25,482.228
2012-06-26,478.382
2012-06-27,479.95
2012-06-28,481.543
2012-06-29,508.059
2012-07-02,512.376
2012-07-03,517.461
2012-07-04,509.937
2012-07-05,503.755
2012-07-06,493.574
2012-07-09,494.467
2012-07-10,499.861
2012-07-11,494.031
2012-07-12,491.643
2012-07-13,500.477
2012-07-16,505.945
2012-07-17,506.305
2012-07-18,510.366
2012-07-19,521.445
2012-07-20,510.988
2012-07-23,497.971
2012-07-24,494.562
2012-07-25,501.977
2012-07-26,514.722
2012-07-27,518.727
2012-07-30,522.728
2012-07-31,524.517
2012-08-01,527.392
2012-08-02,510.969
2012-08-03,532.564
2012-08-06,539.487
2012-08-07,536.868
2012-08-08,531.121
2012-08-09,537.329
2012-08-10,534.301
2012-08-13,532.201
2012-08-14,530.389
2012-08-15,528.688
2012-08-16,532.822
2012-08-17,535.471
2012-08-20,534.863
2012-08-21,542.428
2012-08-22,535.163
2012-08-23,535.018
2012-08-24,531.317
2012-08-27,532.944
2012-08-28,527.919
2012-08-29,526.236
2012-08-30,516.033
2012-08-31,523.288
2012-09-03,532.001
2012-09-04,527.962
2012-09-05,537.651
2012-09-06,555.048
2012-09-07,558.001
2012-09-10,555.479
2012-09-11,556.896
2012-09-12,560.57
2012-09-13,561.528
2012-09-14,587.563
2012-09-17,587.016
2012-09-18,574.476
2012-09-19,572.626
2012-09-20,563.875
2012-09-21,567.497
2012-09-24,558.102
2012-09-25,561.524
2012-09-26,551.436
2012-09-27,554.803
2012-09-28,557.212
2012-10-01,567.302
2012-10-02,572.745
2012-10-03,566.466
2012-10-04,568.338
2012-10-05,581.51
2012-10-08,576.62
2012-10-09,568.949
2012-10-10,564.875
2012-10-11,570.003
2012-10-12,567.286
2012-10-15,572.058
2012-10-16,584.344
2012-10-17,592.164
2012-10-18,590.416
2012-10-19,578.015
2012-10-22,584.392
2012-10-23,559.84
2012-10-24,561.56
2012-10-25,565.941
2012-10-26,564.718
2012-10-29,572.495
2012-10-30,574.613
2012-10-31,573.909
2012-11-01,572.978
2012-11-02,581.04
2012-11-05,576.254
2012-11-06,572.215
2012-11-07,571.975
2012-11-08,563.021
2012-11-09,561.941
2012-11-12,559.99
2012-11-13,557.99
2012-11-14,561.225
2012-11-15,559.688
2012-11-16,555.901
2012-11-19,562.262
2012-11-20,566.05
2012-11-21,557.787
2012-11-22,567.846
2012-11-23,579.911
2012-11-26,580.211
2012-11-27,583.457
2012-11-28,589.021
2012-11-29,598.691
2012-11-30,596.213
2012-12-03,604.414
2012-12-04,600.428
2012-12-05,604.022
2012-12-06,605.657
2012-12-07,598.838
2012-12-10,602.137
2012-12-11,606.544
2012-12-12,603.484
2012-12-13,608.544
2012-12-14,609.347
2012-12-17,606.119
2012-12-18,607.773
2012-12-19,618.921
2012-12-20,615.273
2012-12-21,614.149
2012-12-24,615.105
2012-12-25,615.105
2012-12-26,616.364
2012-12-27,611.613
2012-12-28,610.587
2012-12-31,608.878
2013-01-01,608.878
2013-01-02,629.233
2013-01-03,622.858
2013-01-04,620.125
2013-01-07,621.284
2013-01-08,618.745
2013-01-09,612.381
2013-01-10,623.455
2013-01-11,627.493
2013-01-14,617.61
2013-01-15,615.178
2013-01-16,617.914
2013-01-17,627.278
2013-01-18,615.973
2013-01-21,621.566
2013-01-22,619.781
2013-01-23,616.988
2013-01-24,623.424
2013-01-25,632.53
2013-01-28,636.963
2013-01-29,631.588
2013-01-30,637.148
2013-01-31,634.155
2013-02-01,645.478
2013-02-04,634.142
2013-02-05,630.538
2013-02-06,632.757
2013-02-07,622.439
2013-02-08,634.772
2013-02-11,638.106
2013-02-12,636.853
2013-02-13,639.354
2013-02-14,632.66
2013-02-15,635.732
2013-02-18,632.566
2013-02-19,641.423
2013-02-20,640.753
2013-02-21,626.181
2013-02-22,631.38
2013-02-25,639.322
2013-02-26,628.268
2013-02-27,647.718
2013-02-28,645.523
2013-03-01,640.972
2013-03-04,637.735
2013-03-05,640.132
2013-03-06,644.516
2013-03-07,648.716
2013-03-08,651.78
2013-03-11,655.061
2013-03-12,654.808
2013-03-13,650.526
2013-03-14,649.17
2013-03-15,656.08
2013-03-18,644.773
2013-03-19,643.847
2013-03-20,645.86
2013-03-21,631.265
2013-03-22,630.8
2013-03-25,621.961
2013-03-26,620.128
2013-03-27,611.886
2013-03-28,625.515
2013-03-29,625.515
2013-04-01,625.808
2013-04-02,633.086
2013-04-03,626.248
2013-04-04,617.556
2013-04-05,613.009
2013-04-08,617.809
2013-04-09,624.155
2013-04-10,630.779
2013-04-11,638.636
2013-04-12,630.814
2013-04-15,619.476
2013-04-16,615.389
2013-04-17,600.781
2013-04-18,602.006
2013-04-19,601.662
2013-04-22,595.67
2013-04-23,601.385
2013-04-24,605.369
2013-04-25,606.524
2013-04-26,603.859
2013-04-29,606.592
2013-04-30,617.055
2013-05-01,617.476
2013-05-02,562.737
2013-05-03,578.332
2013-05-06,576.251
2013-05-07,574.284
2013-05-08,570.152
2013-05-09,566.755
2013-05-10,577.798
2013-05-13,581.474
2013-05-14,579.536
2013-05-15,570.6
2013-05-16,566.582
2013-05-17,564.614
2013-05-20,566.045
2013-05-21,571.018
2013-05-22,568.896
2013-05-23,556.901
2013-05-24,563.305
2013-05-27,571.788
2013-05-28,567.343
2013-05-29,565.643
2013-05-30,569.46
2013-05-31,565.521
2013-06-03,566.323
2013-06-04,563.716
2013-06-05,554.558
2013-06-06,554.889
2013-06-07,560.137
2013-06-10,562.065
2013-06-11,559.82
2013-06-12,558.543
2013-06-13,547.048
2013-06-14,550.666
2013-06-17,553.199
2013-06-18,559.768
2013-06-19,560.158
2013-06-20,539.589
2013-06-21,534.594
2013-06-24,518.487
2013-06-25,520.8
2013-06-26,524.241
2013-06-27,539.739
2013-06-28,537.472
2013-07-01,542.216
2013-07-02,550.662
2013-07-03,541.206
2013-07-04,541.618
2013-07-05,542.546
2013-07-08,553.273
2013-07-09,550.124
2013-07-10,552.394
2013-07-11,564.172
2013-07-12,570.314
2013-07-15,569.54
2013-07-16,575.479
2013-07-17,577.342
2013-07-18,583.129
2013-07-19,576.932
2013-07-22,571.545
2013-07-23,562.98
2013-07-24,569.094
2013-07-25,566.405
2013-07-26,571.113
2013-07-29,575.146
2013-07-30,566.314
2013-07-31,562.436
2013-08-01,572.97
2013-08-02,574.858
2013-08-05,574.268
2013-08-06,580.776
2013-08-07,552.424
2013-08-08,556.138
2013-08-09,556.116
2013-08-12,557.169
2013-08-13,549.211
2013-08-14,556.251
2013-08-15,555.622
2013-08-16,570.374
2013-08-19,575.612
2013-08-20,574.885
2013-08-21,573.374
2013-08-22,568.002
2013-08-23,574.721
2013-08-26,574.038
2013-08-27,569.188
2013-08-28,563.32
2013-08-29,565.168
2013-08-30,556.484
2013-09-02,560.451
2013-09-03,558.47
2013-09-04,566.794
2013-09-05,568.692
2013-09-06,572.518
2013-09-09,576.014
2013-09-10,587.783
2013-09-11,592.294
2013-09-12,580.479
2013-09-13,569.985
2013-09-16,576.105
2013-09-17,574.297
2013-09-18,579.667
2013-09-19,597.226
2013-09-20,601.983
2013-09-23,592.96
2013-09-24,597.694
2013-09-25,599.041
2013-09-26,601.204
2013-09-27,595.732
2013-09-30,599.122
2013-10-01,603.166
2013-10-02,605.763
2013-10-03,612.655
2013-10-04,610.043
2013-10-07,601.445
2013-10-08,597.976
2013-10-09,583.802
2013-10-10,587.539
2013-10-11,591.364
2013-10-14,593.29
2013-10-15,598.163
2013-10-16,594.315
2013-10-17,590.395
2013-10-18,601.91
2013-10-21,605.795
2013-10-22,609.928
2013-10-23,607.988
2013-10-24,607.717
2013-10-25,607.848
2013-10-28,606.435
2013-10-29,609.876
2013-10-30,616.445
2013-10-31,617.898
2013-11-01,613.012
2013-11-04,620.622
2013-11-05,613.446
2013-11-06,632.037
2013-11-07,627.689
2013-11-08,624.063
2013-11-11,629.421
2013-11-12,634.834
2013-11-13,630.577
2013-11-14,632.447
2013-11-15,626.372
2013-11-18,637.158
2013-11-19,633.663
2013-11-20,631.872
2013-11-21,630.535
2013-11-22,632.541
2013-11-25,630.057
2013-11-26,629.831
2013-11-27,631.252
2013-11-28,631.117
2013-11-29,626.192
2013-12-02,619.275
2013-12-03,608.7
2013-12-04,598.229
2013-12-05,600.733
2013-12-06,600.911
2013-12-09,606.762
2013-12-10,608.621
2013-12-11,607.882
2013-12-12,598.086
2013-12-13,591.759
2013-12-16,589.998
2013-12-17,587.754
2013-12-18,595.567
2013-12-19,593.749
2013-12-20,595.452
2013-12-23,602.802
2013-12-24,601.064
2013-12-25,601.064
2013-12-26,602.186
2013-12-27,610.525
2013-12-30,615.278
2013-12-31,613.719
2014-01-01,613.719
2014-01-02,609.965
2014-01-03,613.857
2014-01-06,615.165
2014-01-07,633.118
2014-01-08,636.752
2014-01-09,638.312
2014-01-10,648.675
2014-01-13,632.975
2014-01-14,634.437
2014-01-15,628.859
2014-01-16,629.383
2014-01-17,628.416
2014-01-20,628.435
2014-01-21,626.18
2014-01-22,629.923
2014-01-23,624.616
2014-01-24,613.054
2014-01-27,619.19
2014-01-28,622.39
2014-01-29,617.265
2014-01-30,610.528
2014-01-31,602.746
2014-02-03,600.253
2014-02-04,592.078
2014-02-05,595.857
2014-02-06,602.283
2014-02-07,615.61
2014-02-10,618.261
2014-02-11,640.621
2014-02-12,641.011
2014-02-13,640.83
2014-02-14,646.778
2014-02-17,653.723
2014-02-18,660.914
2014-02-19,655.999
2014-02-20,649.585
2014-02-21,659.705
2014-02-24,658.695
2014-02-25,660.03
2014-02-26,660.973
2014-02-27,653.273
2014-02-28,671.797
2014-03-03,653.568
2014-03-04,661.364
2014-03-05,664.644
2014-03-06,684.972
2014-03-07,686.132
2014-03-10,675.425
2014-03-11,671.106
2014-03-12,667.991
2014-03-13,654.308
2014-03-14,651.646
2014-03-17,661.801
2014-03-18,669.091
2014-03-19,664.314
2014-03-20,656.139
2014-03-21,649.949
2014-03-24,645.478
2014-03-25,650.15
2014-03-26,661.396
2014-03-27,656.83
2014-03-28,661.358
2014-03-31,669.745
2014-04-01,673.69
2014-04-02,672.352
2014-04-03,671.555
2014-04-04,668.801
2014-04-07,660.246
2014-04-08,657.736
2014-04-09,667.8
2014-04-10,671.971
2014-04-11,670.2
2014-04-14,653.415
2014-04-15,650.531
2014-04-16,651.255
2014-04-17,656.234
2014-04-18,656.234
2014-04-21,654.74
2014-04-22,660.162
2014-04-23,662.425
2014-04-24,667.305
2014-04-25,664.201
2014-04-28,663.681
2014-04-29,666.588
2014-04-30,669.91
2014-05-01,669.91
2014-05-02,671.343
2014-05-05,665.925
2014-05-06,655.348
2014-05-07,655.413
2014-05-08,654.756
2014-05-09,651.765
2014-05-12,660.221
2014-05-13,653.143
2014-05-14,651.424
2014-05-15,643.485
2014-05-16,635.576
2014-05-19,640.551
2014-05-20,637.244
2014-05-21,634.746
2014-05-22,639.867
2014-05-23,640.261
2014-05-26,644.956
2014-05-27,650.446
2014-05-28,647.098
2014-05-29,647.954
2014-05-30,649.818
2014-06-02,647.041
2014-06-03,648.364
2014-06-04,647.155
2014-06-05,651.841
2014-06-06,654.512
2014-06-09,652.305
2014-06-10,652.339
2014-06-11,646.482
2014-06-12,649.28
2014-06-13,645.961
2014-06-16,645.826
2014-06-17,644.054
2014-06-18,645.982
2014-06-19,648.838
2014-06-20,644.393
2014-06-23,638.503
2014-06-24,636.623
2014-06-25,635.746
2014-06-26,636.496
2014-06-27,641.836
2014-06-30,644.361
2014-07-01,641.99
2014-07-02,644.74
2014-07-03,648.845
2014-07-04,654.471
2014-07-07,653.309
2014-07-08,640.64
2014-07-09,642.424
2014-07-10,635.412
2014-07-11,639.836
2014-07-14,649.508
2014-07-15,637.102
2014-07-16,635.021
2014-07-17,629.552
2014-07-18,628.136
2014-07-21,628.865
2014-07-22,626.522
2014-07-23,626.011
2014-07-24,624.078
2014-07-25,617.835
2014-07-28,612.041
2014-07-29,612.363
2014-07-30,607.333
2014-07-31,600.581
2014-08-01,593.959
2014-08-04,585.874
2014-08-05,587.277
2014-08-06,586.288
2014-08-07,589.684
2014-08-08,595.909
2014-08-11,603.301
2014-08-12,603.376
2014-08-13,605.979
2014-08-14,603.581
2014-08-15,603.694
2014-08-18,600.06
2014-08-19,601.904
2014-08-20,598.732
2014-08-21,599.43
2014-08-22,595.133
2014-08-25,598.197
2014-08-26,596.324
2014-08-27,593.687
2014-08-28,583.707
2014-08-29,583.844
2014-09-01,585.496
2014-09-02,585.299
2014-09-03,590.749
2014-09-04,584.557
2014-09-05,581.468
2014-09-08,578.707
2014-09-09,579.185
2014-09-10,576.972
2014-09-11,577.218
2014-09-12,577.924
2014-09-15,578.509
2014-09-16,573.139
2014-09-17,577.629
2014-09-18,576.73
2014-09-19,576.694
2014-09-22,572.731
2014-09-23,570.526
2014-09-24,567.193
2014-09-25,566.994
2014-09-26,559.482
2014-09-29,560.648
2014-09-30,556.705
2014-10-01,551.617
2014-10-02,550.22
2014-10-03,543.256
2014-10-06,537.639
2014-10-07,531.37
2014-10-08,527.874
2014-10-09,524.923
2014-10-10,507.089
2014-10-13,508.703
2014-10-14,507.405
2014-10-15,500.423
2014-10-16,501.567
2014-10-17,504.101
2014-10-20,500.666
2014-10-21,507.447
2014-10-22,508.08
2014-10-23,510.693
2014-10-24,509.497
2014-10-27,507.899
2014-10-28,509.965
2014-10-29,512.982
2014-10-30,507.498
2014-10-31,503.654
2014-11-03,507.545
2014-11-04,510.497
2014-11-05,501.664
2014-11-06,514.148
2014-11-07,521.615
2014-11-10,524.884
2014-11-11,525.69
2014-11-12,528.908
2014-11-13,524.996
2014-11-14,522.227
2014-11-17,520.858
2014-11-18,527.502
2014-11-19,531.904
2014-11-20,533.644
2014-11-21,537.905
2014-11-24,541.553
2014-11-25,547.058
2014-11-26,550.043
2014-11-27,545.803
2014-11-28,544.818
2014-12-01,541.512
2014-12-02,539.309
2014-12-03,539.78
2014-12-04,547.617
2014-12-05,549.817
2014-12-08,549.571
2014-12-09,548.965
2014-12-10,550.186
2014-12-11,543.408
2014-12-12,536.403
2014-12-15,529.273
2014-12-16,532.844
2014-12-17,527.562
2014-12-18,534.497
2014-12-19,540.417
2014-12-22,547.886
2014-12-23,548.051
2014-12-24,548.636
2014-12-25,548.636
2014-12-26,547.781
2014-12-29,552.416
2014-12-30,547.369
2014-12-31,544.49
2015-01-01,544.49
2015-01-02,546.262
2015-01-05,536.873
2015-01-06,536.086
2015-01-07,531.412
2015-01-08,534.56
2015-01-09,539.991
2015-01-12,544.101
2015-01-13,543.676
2015-01-14,535.361
2015-01-15,530.707
2015-01-16,522.646
2015-01-19,531.377
2015-01-20,533.69
2015-01-21,534.236
2015-01-22,533.029
2015-01-23,534.49
2015-01-26,545.398
2015-01-27,546.475
2015-01-28,542.618
2015-01-29,536.122
2015-01-30,534.41
2015-02-02,542.911
2015-02-03,551.9
2015-02-04,550.74
2015-02-05,553.858
2015-02-06,550.895
2015-02-09,552.086
2015-02-10,554.895
2015-02-11,552.914
2015-02-12,562.844
2015-02-13,565.481
2015-02-16,567.223
2015-02-17,571.54
2015-02-18,573.859
2015-02-19,578.803
2015-02-20,581.648
2015-02-23,579.234
2015-02-24,583.661
2015-02-25,589.597
2015-02-26,580.539
2015-02-27,581.048
2015-03-02,581.793
2015-03-03,582.865
2015-03-04,578.858
2015-03-05,589.369
2015-03-06,584.927
2015-03-09,583.685
2015-03-10,569.825
2015-03-11,565.065
2015-03-12,572.345
2015-03-13,570.247
2015-03-16,576.982
2015-03-17,571.528
2015-03-18,573.456
2015-03-19,579.02
2015-03-20,587.988
2015-03-23,592.151
2015-03-24,595.644
2015-03-25,598.602
2015-03-26,583.927
2015-03-27,582.031
2015-03-30,588.345
2015-03-31,582.741
2015-04-01,587.058
2015-04-02,593.642
2015-04-03,593.642
2015-04-06,601.879
2015-04-07,598.566
2015-04-08,593.109
2015-04-09,588.414
2015-04-10,589.074
2015-04-13,588.915
2015-04-14,592.089
2015-04-15,589.051
2015-04-16,592.802
2015-04-17,585.584
2015-04-20,588.282
2015-04-21,591.242
2015-04-22,584.81
2015-04-23,584.087
2015-04-24,590.57
2015-04-27,596.501
2015-04-28,593.898
2015-04-29,596.626
2015-04-30,591.113
2015-05-01,592.009
2015-05-04,596.882
2015-05-05,594.301
2015-05-06,599.112
2015-05-07,611.003
2015-05-08,617.177
2015-05-11,613.361
2015-05-12,613.522
2015-05-13,622.401
2015-05-14,623.909
2015-05-15,630.297
2015-05-18,624.153
2015-05-19,614.479
2015-05-20,611.946
2015-05-21,614.679
2015-05-22,610.127
2015-05-25,610.127
2015-05-26,596.538
2015-05-27,598.149
2015-05-28,599.361
2015-05-29,599.248
2015-06-01,598.761
2015-06-02,612.377
2015-06-03,624.706
2015-06-04,625.621
2015-06-05,595.634
2015-06-08,600.028
2015-06-09,599.149
2015-06-10,607.116
2015-06-11,602.529
2015-06-12,597.994
2015-06-15,586.621
2015-06-16,585.706
2015-06-17,576.424
2015-06-18,586.406
2015-06-19,583.316
2015-06-22,600.918
2015-06-23,596.128
2015-06-24,594.113
2015-06-25,591.533
2015-06-26,592.236
2015-06-29,575.384
2015-06-30,570.643
2015-07-01,587.637
2015-07-02,580.757
2015-07-03,579.594
2015-07-06,571.126
2015-07-07,550.723
2015-07-08,562.623
2015-07-09,565.674
2015-07-10,584.585
2015-07-13,587.342
2015-07-14,583.301
2015-07-15,581.679
2015-07-16,586.329
2015-07-17,584.647
2015-07-20,592.878
2015-07-21,590.185
2015-07-22,581.218
2015-07-23,587.058
2015-07-24,583.809
2015-07-27,579.302
2015-07-28,573.399
