Date,SWEDEN SMID GROWTH SMID (Small+Mid Cap)
2015-04-20,1181.415
2015-04-21,1196.492
2015-04-22,1189.032
2015-04-23,1194.693
2015-04-24,1211.026
2015-04-27,1232.791
2015-04-28,1221.311
2015-04-29,1216.315
2015-04-30,1212.232
2015-05-01,1209.531
2015-05-04,1221.118
2015-05-05,1198.771
2015-05-06,1206.543
2015-05-07,1196.33
2015-05-08,1219.62
2015-05-11,1216.846
2015-05-12,1201.811
2015-05-13,1220.262
2015-05-14,1216.777
2015-05-15,1226.364
2015-05-18,1232.271
2015-05-19,1221.582
2015-05-20,1221.331
2015-05-21,1232.716
2015-05-22,1227.905
2015-05-25,1229.909
2015-05-26,1206.66
2015-05-27,1211.787
2015-05-28,1215.181
2015-05-29,1195.906
2015-06-01,1191.968
2015-06-02,1199.531
2015-06-03,1222.008
2015-06-04,1213.75
2015-06-05,1175.737
2015-06-08,1171.906
2015-06-09,1175.661
2015-06-10,1200.999
2015-06-11,1201.688
2015-06-12,1197.302
2015-06-15,1170.291
2015-06-16,1181.548
2015-06-17,1168.41
2015-06-18,1180.835
2015-06-19,1177.606
2015-06-22,1206.58
2015-06-23,1199.066
2015-06-24,1185.463
2015-06-25,1186.9
2015-06-26,1181.647
2015-06-29,1161.482
2015-06-30,1150.015
2015-07-01,1167.715
2015-07-02,1141.58
2015-07-03,1138.114
2015-07-06,1121.947
2015-07-07,1094.517
2015-07-08,1111.737
2015-07-09,1135.102
2015-07-10,1169.511
2015-07-13,1176.406
2015-07-14,1171.791
2015-07-15,1152.935
2015-07-16,1172.428
2015-07-17,1164.875
2015-07-20,1183.085
2015-07-21,1183.598
2015-07-22,1157.859
2015-07-23,1162.809
2015-07-24,1155.284
2015-07-27,1143.002
2015-07-28,1136.025
2015-07-29,1145.365
2015-07-30,1140.984
2015-07-31,1153.833
2015-08-03,1151.711
2015-08-04,1150.841
2015-08-05,1147.482
2015-08-06,1140.607
2015-08-07,1131.239
2015-08-10,1159.343
2015-08-11,1147.332
2015-08-12,1136.674
2015-08-13,1159.368
2015-08-14,1153.934
2015-08-17,1149.686
2015-08-18,1147.266
2015-08-19,1120.903
2015-08-20,1116.971
2015-08-21,1098.312
2015-08-24,1061.758
2015-08-25,1079.462
2015-08-26,1074.89
2015-08-27,1098.57
2015-08-28,1103.5
2015-08-31,1097.801
2015-09-01,1080.248
2015-09-02,1087.527
2015-09-03,1113.448
2015-09-04,1084.1
2015-09-07,1094.506
2015-09-08,1112.757
2015-09-09,1126.793
2015-09-10,1121.083
2015-09-11,1132.447
2015-09-14,1117.018
2015-09-15,1113.955
2015-09-16,1130.838
2015-09-17,1129.575
2015-09-18,1122.765
2015-09-21,1109.862
2015-09-22,1073.841
2015-09-23,1076.605
2015-09-24,1056.559
2015-09-25,1073.639
2015-09-28,1052.951
2015-09-29,1064.78
2015-09-30,1091.003
2015-10-01,1093.446
2015-10-02,1101.991
2015-10-05,1134.725
2015-10-06,1147.421
2015-10-07,1142.759
2015-10-08,1151.727
2015-10-09,1178.16
2015-10-12,1179.184
2015-10-13,1170.34
2015-10-14,1158.403
2015-10-15,1152.411
2015-10-16,1153.591
2015-10-19,1141.909
2015-10-20,1152.808
2015-10-21,1151.224
2015-10-22,1149.753
2015-10-23,1162.682
2015-10-26,1164.376
2015-10-27,1166.607
2015-10-28,1176.535
2015-10-29,1159.625
2015-10-30,1174.925
2015-11-02,1173.118
2015-11-03,1175.679
2015-11-04,1182.463
2015-11-05,1176.712
2015-11-06,1169.986
2015-11-09,1168.065
2015-11-10,1157.144
2015-11-11,1169.596
2015-11-12,1162.878
2015-11-13,1141.372
2015-11-16,1153.104
2015-11-17,1165.448
2015-11-18,1170.937
2015-11-19,1187.895
2015-11-20,1197.671
2015-11-23,1190.741
2015-11-24,1174.077
2015-11-25,1181.235
2015-11-26,1190.273
2015-11-27,1193.858
2015-11-30,1212.912
2015-12-01,1215.256
2015-12-02,1226.364
2015-12-03,1232.202
2015-12-04,1222.689
2015-12-07,1216.719
2015-12-08,1195.533
2015-12-09,1203.242
2015-12-10,1183.835
2015-12-11,1162.136
2015-12-14,1154.446
2015-12-15,1173.597
2015-12-16,1173.586
2015-12-17,1177.36
2015-12-18,1166.892
2015-12-21,1171.316
2015-12-22,1178.75
2015-12-23,1199.641
2015-12-24,1209.238
2015-12-25,1209.238
2015-12-28,1207.967
2015-12-29,1219.779
2015-12-30,1220.206
2015-12-31,1219.649
2016-01-01,1219.649
2016-01-04,1174.913
2016-01-05,1147.282
2016-01-06,1150.403
2016-01-07,1128.644
2016-01-08,1118.076
2016-01-11,1106.994
2016-01-12,1102.455
2016-01-13,1100.711
2016-01-14,1082.09
2016-01-15,1044.474
2016-01-18,1038.413
2016-01-19,1065.065
2016-01-20,1022.802
2016-01-21,1032.13
2016-01-22,1060.478
2016-01-25,1061.373
2016-01-26,1071.955
2016-01-27,1076.824
2016-01-28,1070.913
2016-01-29,1079.079
2016-02-01,1081.682
2016-02-02,1056.158
2016-02-03,1059.952
2016-02-04,1072.035
2016-02-05,1055.656
2016-02-08,1008.048
2016-02-09,1016.948
2016-02-10,1028.034
2016-02-11,1009.264
2016-02-12,1023.337
2016-02-15,1048.195
2016-02-16,1042.782
2016-02-17,1075.087
2016-02-18,1094.345
2016-02-19,1085.362
2016-02-22,1100.259
2016-02-23,1092.211
2016-02-24,1071.455
2016-02-25,1089.909
2016-02-26,1091.608
2016-02-29,1094.277
2016-03-01,1103.123
2016-03-02,1087.517
2016-03-03,1091.832
2016-03-04,1115.139
2016-03-07,1110.454
2016-03-08,1097.945
2016-03-09,1107.081
2016-03-10,1102.872
2016-03-11,1127.926
2016-03-14,1136.2
2016-03-15,1132.636
2016-03-16,1128.696
2016-03-17,1145.847
2016-03-18,1150.606
2016-03-21,1148.015
2016-03-22,1152.627
2016-03-23,1154.148
2016-03-24,1138.621
2016-03-25,1138.621
2016-03-28,1141.653
2016-03-29,1142.458
2016-03-30,1187.7
2016-03-31,1188.94
2016-04-01,1178.615
2016-04-04,1178.372
2016-04-05,1160.111
2016-04-06,1172.074
2016-04-07,1156.123
2016-04-08,1181.24
2016-04-11,1190.33
2016-04-12,1194.988
2016-04-13,1200.825
2016-04-14,1201.092
2016-04-15,1199.63
2016-04-18,1200.475
2016-04-19,1234.19
2016-04-20,1229.155
2016-04-21,1224.839
2016-04-22,1203.22
2016-04-25,1202.285
2016-04-26,1204.258
2016-04-27,1205.171
2016-04-28,1208.669
2016-04-29,1198.8
2016-05-02,1197.988
2016-05-03,1189.684
2016-05-04,1182.992
2016-05-05,1177.318
2016-05-06,1173.016
2016-05-09,1175.85
2016-05-10,1180.177
2016-05-11,1182.621
2016-05-12,1170.215
2016-05-13,1169.721
2016-05-16,1180.413
2016-05-17,1181.274
2016-05-18,1176.151
2016-05-19,1156.398
2016-05-20,1176.09
2016-05-23,1179.903
2016-05-24,1193.013
2016-05-25,1201.662
2016-05-26,1211.241
2016-05-27,1206.842
2016-05-30,1206.633
2016-05-31,1206.269
2016-06-01,1202.495
2016-06-02,1197.498
2016-06-03,1211.079
2016-06-06,1219.022
2016-06-07,1232.0
2016-06-08,1233.5
2016-06-09,1216.458
2016-06-10,1177.878
2016-06-13,1161.241
2016-06-14,1129.467
2016-06-15,1133.31
2016-06-16,1098.042
2016-06-17,1125.71
2016-06-20,1172.407
2016-06-21,1177.926
2016-06-22,1175.265
2016-06-23,1205.811
2016-06-24,1168.845
2016-06-27,1067.949
2016-06-28,1089.053
2016-06-29,1129.019
2016-06-30,1147.53
2016-07-01,1169.663
2016-07-04,1161.811
2016-07-05,1138.448
2016-07-06,1123.486
2016-07-07,1134.182
2016-07-08,1144.398
2016-07-11,1169.29
2016-07-12,1180.117
2016-07-13,1186.629
2016-07-14,1185.674
2016-07-15,1181.918
2016-07-18,1184.728
2016-07-19,1184.676
2016-07-20,1194.217
2016-07-21,1184.568
2016-07-22,1176.911
2016-07-25,1188.593
2016-07-26,1189.458
2016-07-27,1188.539
2016-07-28,1192.345
2016-07-29,1211.726
2016-08-01,1201.032
2016-08-02,1193.972
2016-08-03,1185.944
2016-08-04,1203.496
2016-08-05,1208.261
2016-08-08,1206.287
2016-08-09,1233.349
2016-08-10,1240.274
2016-08-11,1252.632
2016-08-12,1248.726
2016-08-15,1248.845
2016-08-16,1241.374
2016-08-17,1226.771
2016-08-18,1242.247
2016-08-19,1231.081
2016-08-22,1230.1
2016-08-23,1241.104
2016-08-24,1234.335
2016-08-25,1230.997
2016-08-26,1239.173
2016-08-29,1231.258
2016-08-30,1221.365
2016-08-31,1212.558
2016-09-01,1214.567
2016-09-02,1225.209
2016-09-05,1232.846
2016-09-06,1248.609
2016-09-07,1258.759
2016-09-08,1254.451
2016-09-09,1227.805
2016-09-12,1217.909
2016-09-13,1213.261
2016-09-14,1222.343
2016-09-15,1233.889
2016-09-16,1215.368
2016-09-19,1232.378
2016-09-20,1227.589
2016-09-21,1224.838
2016-09-22,1258.309
2016-09-23,1249.154
2016-09-26,1238.922
2016-09-27,1228.353
2016-09-28,1239.258
2016-09-29,1246.813
2016-09-30,1251.561
2016-10-03,1253.675
2016-10-04,1254.872
2016-10-05,1248.574
2016-10-06,1239.748
2016-10-07,1229.457
2016-10-10,1237.98
2016-10-11,1202.694
2016-10-12,1194.012
2016-10-13,1192.654
2016-10-14,1200.284
2016-10-17,1187.812
2016-10-18,1201.526
2016-10-19,1199.635
2016-10-20,1199.657
2016-10-21,1189.711
2016-10-24,1188.604
2016-10-25,1174.361
2016-10-26,1172.261
2016-10-27,1147.93
2016-10-28,1148.144
2016-10-31,1136.645
2016-11-01,1133.064
2016-11-02,1130.98
2016-11-03,1128.758
2016-11-04,1111.506
2016-11-07,1117.098
2016-11-08,1112.883
2016-11-09,1106.45
2016-11-10,1101.876
2016-11-11,1086.106
2016-11-14,1073.423
2016-11-15,1079.193
2016-11-16,1078.879
2016-11-17,1090.665
2016-11-18,1092.539
2016-11-21,1097.856
2016-11-22,1098.333
2016-11-23,1090.585
2016-11-24,1099.668
2016-11-25,1101.764
2016-11-28,1099.644
2016-11-29,1099.884
2016-11-30,1101.315
2016-12-01,1091.681
2016-12-02,1091.182
2016-12-05,1100.047
2016-12-06,1104.061
2016-12-07,1115.009
2016-12-08,1113.477
2016-12-09,1117.411
2016-12-12,1112.252
2016-12-13,1128.924
2016-12-14,1122.966
2016-12-15,1106.1
2016-12-16,1107.375
2016-12-19,1113.026
2016-12-20,1111.28
2016-12-21,1127.785
2016-12-22,1129.083
2016-12-23,1135.849
2016-12-26,1135.849
2016-12-27,1139.199
2016-12-28,1141.18
2016-12-29,1149.6
2016-12-30,1157.387
2017-01-02,1168.167
2017-01-03,1155.584
2017-01-04,1163.521
2017-01-05,1174.667
2017-01-06,1170.559
2017-01-09,1162.732
2017-01-10,1166.887
2017-01-11,1158.193
2017-01-12,1180.723
2017-01-13,1189.714
2017-01-16,1182.138
2017-01-17,1177.538
2017-01-18,1183.612
2017-01-19,1168.257
2017-01-20,1186.505
2017-01-23,1184.967
2017-01-24,1193.943
2017-01-25,1202.676
2017-01-26,1203.56
2017-01-27,1205.562
2017-01-30,1193.731
2017-01-31,1207.415
2017-02-01,1215.071
2017-02-02,1231.06
2017-02-03,1229.273
2017-02-06,1212.436
2017-02-07,1213.612
2017-02-08,1221.491
2017-02-09,1215.013
2017-02-10,1223.026
2017-02-13,1228.619
2017-02-14,1228.142
2017-02-15,1231.822
2017-02-16,1243.469
2017-02-17,1229.66
2017-02-20,1236.831
2017-02-21,1237.677
2017-02-22,1232.75
2017-02-23,1234.477
2017-02-24,1216.13
2017-02-27,1211.209
2017-02-28,1222.866
2017-03-01,1230.378
2017-03-02,1219.878
2017-03-03,1217.808
2017-03-06,1215.683
2017-03-07,1214.985
2017-03-08,1209.836
2017-03-09,1204.509
2017-03-10,1210.619
2017-03-13,1223.061
2017-03-14,1217.342
2017-03-15,1218.833
2017-03-16,1239.638
2017-03-17,1243.598
2017-03-20,1245.044
2017-03-21,1227.632
2017-03-22,1220.368
2017-03-23,1231.416
2017-03-24,1229.656
2017-03-27,1227.456
2017-03-28,1231.937
2017-03-29,1223.893
2017-03-30,1228.453
2017-03-31,1231.035
2017-04-03,1221.593
2017-04-04,1219.922
2017-04-05,1229.355
2017-04-06,1232.144
2017-04-07,1232.66
2017-04-10,1236.709
2017-04-11,1233.41
2017-04-12,1245.566
2017-04-13,1242.603
2017-04-14,1242.603
2017-04-17,1248.922
2017-04-18,1241.651
2017-04-19,1247.32
2017-04-20,1251.166
2017-04-21,1239.587
2017-04-24,1281.043
2017-04-25,1298.927
2017-04-26,1304.013
2017-04-27,1293.291
2017-04-28,1300.444
2017-05-01,1304.015
2017-05-02,1313.571
2017-05-03,1309.095
2017-05-04,1313.678
2017-05-05,1324.207
2017-05-08,1317.007
2017-05-09,1322.587
2017-05-10,1315.932
2017-05-11,1320.469
2017-05-12,1326.755
2017-05-15,1327.32
2017-05-16,1333.29
2017-05-17,1323.09
2017-05-18,1302.144
2017-05-19,1318.885
2017-05-22,1324.445
2017-05-23,1335.329
2017-05-24,1336.473
2017-05-25,1340.661
2017-05-26,1342.515
2017-05-29,1335.809
2017-05-30,1335.499
2017-05-31,1343.496
2017-06-01,1346.675
2017-06-02,1359.549
2017-06-05,1352.476
2017-06-06,1348.939
2017-06-07,1351.258
2017-06-08,1341.002
2017-06-09,1347.481
2017-06-12,1325.096
2017-06-13,1345.326
2017-06-14,1366.585
2017-06-15,1332.7
2017-06-16,1356.056
2017-06-19,1356.251
2017-06-20,1341.946
2017-06-21,1342.796
2017-06-22,1352.395
2017-06-23,1355.631
2017-06-26,1349.395
2017-06-27,1344.869
2017-06-28,1350.334
2017-06-29,1342.314
2017-06-30,1349.959
2017-07-03,1351.005
2017-07-04,1334.599
2017-07-05,1342.637
2017-07-06,1337.128
2017-07-07,1342.449
2017-07-10,1344.399
2017-07-11,1333.439
2017-07-12,1360.922
2017-07-13,1366.986
2017-07-14,1374.703
2017-07-17,1381.141
2017-07-18,1373.731
2017-07-19,1381.775
2017-07-20,1385.084
2017-07-21,1377.41
2017-07-24,1372.129
2017-07-25,1375.884
2017-07-26,1377.484
2017-07-27,1381.181
2017-07-28,1384.977
2017-07-31,1387.415
2017-08-01,1397.87
2017-08-02,1397.461
2017-08-03,1396.558
2017-08-04,1390.38
2017-08-07,1397.026
2017-08-08,1395.391
2017-08-09,1383.875
2017-08-10,1375.988
2017-08-11,1358.13
2017-08-14,1383.123
2017-08-15,1371.11
2017-08-16,1377.728
2017-08-17,1375.079
2017-08-18,1363.287
2017-08-21,1368.089
2017-08-22,1373.883
2017-08-23,1376.269
2017-08-24,1370.533
2017-08-25,1381.619
2017-08-28,1382.019
2017-08-29,1380.219
2017-08-30,1380.308
2017-08-31,1398.544
2017-09-01,1403.814
2017-09-04,1398.629
2017-09-05,1396.539
2017-09-06,1387.393
2017-09-07,1403.404
2017-09-08,1401.188
2017-09-11,1407.417
2017-09-12,1410.897
2017-09-13,1407.032
2017-09-14,1410.462
2017-09-15,1419.138
2017-09-18,1419.582
2017-09-19,1415.163
2017-09-20,1420.417
2017-09-21,1414.327
2017-09-22,1420.712
2017-09-25,1409.914
2017-09-26,1388.175
2017-09-27,1387.236
2017-09-28,1397.329
2017-09-29,1409.353
2017-10-02,1412.202
2017-10-03,1424.694
2017-10-04,1428.629
2017-10-05,1425.71
2017-10-06,1416.087
2017-10-09,1414.55
2017-10-10,1423.07
2017-10-11,1420.934
2017-10-12,1418.587
2017-10-13,1429.373
2017-10-16,1421.659
2017-10-17,1409.868
2017-10-18,1414.573
2017-10-19,1414.848
2017-10-20,1414.888
2017-10-23,1413.174
2017-10-24,1397.259
2017-10-25,1397.14
2017-10-26,1393.958
2017-10-27,1410.942
2017-10-30,1412.461
2017-10-31,1418.227
2017-11-01,1418.946
2017-11-02,1417.756
2017-11-03,1416.824
2017-11-06,1415.465
2017-11-07,1405.353
2017-11-08,1405.94
2017-11-09,1389.15
2017-11-10,1382.387
2017-11-13,1370.054
2017-11-14,1364.796
2017-11-15,1355.33
2017-11-16,1376.958
2017-11-17,1364.695
2017-11-20,1363.693
2017-11-21,1380.515
2017-11-22,1378.841
2017-11-23,1390.42
2017-11-24,1394.249
2017-11-27,1382.054
2017-11-28,1378.137
2017-11-29,1365.56
2017-11-30,1372.363
2017-12-01,1356.299
2017-12-04,1363.746
2017-12-05,1359.073
2017-12-06,1352.331
2017-12-07,1350.999
2017-12-08,1352.087
2017-12-11,1356.946
2017-12-12,1371.193
2017-12-13,1365.541
2017-12-14,1362.228
2017-12-15,1352.463
2017-12-18,1377.68
2017-12-19,1368.199
2017-12-20,1373.712
2017-12-21,1374.456
2017-12-22,1377.289
2017-12-25,1377.289
2017-12-26,1378.187
2017-12-27,1391.411
2017-12-28,1392.586
2017-12-29,1399.544
2018-01-01,1399.544
2018-01-02,1400.831
2018-01-03,1412.422
2018-01-04,1431.367
2018-01-05,1446.586
2018-01-08,1443.795
2018-01-09,1448.185
2018-01-10,1446.573
2018-01-11,1459.047
2018-01-12,1466.845
2018-01-15,1482.571
2018-01-16,1475.783
2018-01-17,1477.028
2018-01-18,1474.713
2018-01-19,1483.718
2018-01-22,1490.188
2018-01-23,1499.848
2018-01-24,1510.812
2018-01-25,1507.301
2018-01-26,1513.331
2018-01-29,1499.057
2018-01-30,1492.322
2018-01-31,1504.101
2018-02-01,1508.846
2018-02-02,1480.672
2018-02-05,1441.817
2018-02-06,1405.071
2018-02-07,1441.192
2018-02-08,1399.448
2018-02-09,1389.084
2018-02-12,1410.152
2018-02-13,1411.675
2018-02-14,1438.824
2018-02-15,1448.326
2018-02-16,1466.376
2018-02-19,1450.33
2018-02-20,1448.504
2018-02-21,1455.505
2018-02-22,1453.927
2018-02-23,1449.203
2018-02-26,1458.595
2018-02-27,1448.176
2018-02-28,1431.68
2018-03-01,1406.38
2018-03-02,1386.029
2018-03-05,1405.321
2018-03-06,1426.888
2018-03-07,1426.509
2018-03-08,1443.992
2018-03-09,1451.953
2018-03-12,1454.734
2018-03-13,1455.392
2018-03-14,1458.859
2018-03-15,1467.394
2018-03-16,1454.577
2018-03-19,1441.002
2018-03-20,1436.683
2018-03-21,1431.523
2018-03-22,1405.923
2018-03-23,1404.714
2018-03-26,1402.056
2018-03-27,1417.051
2018-03-28,1403.723
2018-03-29,1405.049
2018-03-30,1405.049
2018-04-02,1404.881
2018-04-03,1392.588
2018-04-04,1369.791
2018-04-05,1395.573
2018-04-06,1398.661
2018-04-09,1401.591
2018-04-10,1422.992
2018-04-11,1408.182
2018-04-12,1404.018
2018-04-13,1408.812
2018-04-16,1407.455
2018-04-17,1433.743
2018-04-18,1447.298
2018-04-19,1456.18
2018-04-20,1444.044
2018-04-23,1448.983
2018-04-24,1447.063
2018-04-25,1431.793
2018-04-26,1444.597
2018-04-27,1429.79
2018-04-30,1419.732
2018-05-01,1401.798
2018-05-02,1401.26
2018-05-03,1404.579
2018-05-04,1407.688
2018-05-07,1419.89
2018-05-08,1432.486
2018-05-09,1451.354
2018-05-10,1456.732
2018-05-11,1467.222
2018-05-14,1464.411
2018-05-15,1446.44
2018-05-16,1449.193
2018-05-17,1452.199
2018-05-18,1456.905
2018-05-21,1474.928
2018-05-22,1474.996
2018-05-23,1444.955
2018-05-24,1445.403
2018-05-25,1449.69
2018-05-28,1435.504
2018-05-29,1404.694
2018-05-30,1422.106
2018-05-31,1429.953
2018-06-01,1443.256
2018-06-04,1464.491
2018-06-05,1463.111
2018-06-06,1471.413
2018-06-07,1485.031
2018-06-08,1472.007
2018-06-11,1486.957
2018-06-12,1482.32
2018-06-13,1480.497
2018-06-14,1486.805
2018-06-15,1451.495
2018-06-18,1444.283
2018-06-19,1414.765
2018-06-20,1422.788
2018-06-21,1409.141
2018-06-22,1416.055
2018-06-25,1403.277
2018-06-26,1406.218
2018-06-27,1403.068
2018-06-28,1377.746
2018-06-29,1408.867
2018-07-02,1390.192
2018-07-03,1415.154
2018-07-04,1406.671
2018-07-05,1415.16
2018-07-06,1425.466
2018-07-09,1441.447
2018-07-10,1451.207
2018-07-11,1429.508
2018-07-12,1428.135
2018-07-13,1424.116
2018-07-16,1443.228
2018-07-17,1438.123
2018-07-18,1449.898
2018-07-19,1449.275
2018-07-20,1458.839
2018-07-23,1454.509
2018-07-24,1472.311
2018-07-25,1462.767
2018-07-26,1475.191
2018-07-27,1478.858
2018-07-30,1491.448
2018-07-31,1493.677
2018-08-01,1489.158
2018-08-02,1470.967
2018-08-03,1472.189
2018-08-06,1469.67
2018-08-07,1476.407
2018-08-08,1474.304
2018-08-09,1472.752
2018-08-10,1443.512
2018-08-13,1439.161
2018-08-14,1428.488
2018-08-15,1391.381
2018-08-16,1407.46
2018-08-17,1415.422
2018-08-20,1422.368
2018-08-21,1432.849
2018-08-22,1444.665
2018-08-23,1436.973
2018-08-24,1432.449
2018-08-27,1448.877
2018-08-28,1455.91
2018-08-29,1450.35
2018-08-30,1456.178
2018-08-31,1445.267
2018-09-03,1454.804
2018-09-04,1432.582
2018-09-05,1421.352
2018-09-06,1410.177
2018-09-07,1408.649
2018-09-10,1414.322
2018-09-11,1413.365
2018-09-12,1433.034
2018-09-13,1436.205
2018-09-14,1435.645
2018-09-17,1453.673
2018-09-18,1446.434
2018-09-19,1455.339
2018-09-20,1479.918
2018-09-21,1482.119
2018-09-24,1477.336
2018-09-25,1476.958
2018-09-26,1468.048
2018-09-27,1468.592
2018-09-28,1454.073
2018-10-01,1451.309
2018-10-02,1441.304
2018-10-03,1455.945
2018-10-04,1430.379
2018-10-05,1405.001
2018-10-08,1381.735
2018-10-09,1380.942
2018-10-10,1349.235
2018-10-11,1332.344
2018-10-12,1331.2
2018-10-15,1323.717
2018-10-16,1360.149
2018-10-17,1349.223
2018-10-18,1342.648
2018-10-19,1319.538
2018-10-22,1316.988
2018-10-23,1274.554
2018-10-24,1253.651
2018-10-25,1247.955
2018-10-26,1239.77
2018-10-29,1264.001
2018-10-30,1267.451
2018-10-31,1296.215
2018-11-01,1306.531
2018-11-02,1330.76
2018-11-05,1307.093
2018-11-06,1310.003
2018-11-07,1324.804
2018-11-08,1320.453
2018-11-09,1299.206
2018-11-12,1270.216
2018-11-13,1268.375
2018-11-14,1257.476
2018-11-15,1248.955
2018-11-16,1265.346
2018-11-19,1252.883
2018-11-20,1218.677
2018-11-21,1236.158
2018-11-22,1230.91
2018-11-23,1226.993
2018-11-26,1245.276
2018-11-27,1235.68
2018-11-28,1236.942
2018-11-29,1258.389
2018-11-30,1251.169
2018-12-03,1277.614
2018-12-04,1265.382
2018-12-05,1251.957
2018-12-06,1206.013
2018-12-07,1217.329
2018-12-10,1191.496
2018-12-11,1214.133
2018-12-12,1241.8
2018-12-13,1237.388
2018-12-14,1222.274
2018-12-17,1211.694
2018-12-18,1206.515
2018-12-19,1212.582
2018-12-20,1196.591
2018-12-21,1189.447
2018-12-24,1183.973
2018-12-25,1183.973
2018-12-26,1177.368
2018-12-27,1169.945
2018-12-28,1202.316
2018-12-31,1218.162
2019-01-01,1218.162
2019-01-02,1204.589
2019-01-03,1181.764
2019-01-04,1227.514
2019-01-07,1246.531
2019-01-08,1256.983
2019-01-09,1276.298
2019-01-10,1280.9
2019-01-11,1280.462
2019-01-14,1264.793
2019-01-15,1270.562
2019-01-16,1276.599
2019-01-17,1280.069
2019-01-18,1306.26
2019-01-21,1301.39
2019-01-22,1295.859
2019-01-23,1287.874
2019-01-24,1286.304
2019-01-25,1296.665
2019-01-28,1283.944
2019-01-29,1297.09
2019-01-30,1304.53
2019-01-31,1303.995
2019-02-01,1313.956
2019-02-04,1312.948
2019-02-05,1311.782
2019-02-06,1312.588
2019-02-07,1282.665
2019-02-08,1277.598
2019-02-11,1288.598
2019-02-12,1291.345
2019-02-13,1321.67
2019-02-14,1311.218
2019-02-15,1329.093
2019-02-18,1339.927
2019-02-19,1328.921
2019-02-20,1345.169
2019-02-21,1338.333
2019-02-22,1342.919
2019-02-25,1344.179
2019-02-26,1350.091
2019-02-27,1350.449
2019-02-28,1348.128
2019-03-01,1353.711
2019-03-04,1352.495
2019-03-05,1356.293
2019-03-06,1353.078
2019-03-07,1312.934
2019-03-08,1299.364
2019-03-11,1315.613
2019-03-12,1325.019
2019-03-13,1337.03
2019-03-14,1343.652
2019-03-15,1366.163
2019-03-18,1370.125
2019-03-19,1384.969
2019-03-20,1382.901
2019-03-21,1379.426
2019-03-22,1342.65
2019-03-25,1349.315
2019-03-26,1355.622
2019-03-27,1348.994
2019-03-28,1360.743
2019-03-29,1374.068
2019-04-01,1397.173
2019-04-02,1389.805
2019-04-03,1419.408
2019-04-04,1410.85
2019-04-05,1418.373
2019-04-08,1418.713
2019-04-09,1408.673
2019-04-10,1410.589
2019-04-11,1411.244
2019-04-12,1424.47
2019-04-15,1424.737
2019-04-16,1430.376
2019-04-17,1436.877
2019-04-18,1429.859
2019-04-19,1429.859
2019-04-22,1428.93
2019-04-23,1428.349
2019-04-24,1428.553
2019-04-25,1411.594
2019-04-26,1420.205
2019-04-29,1420.366
2019-04-30,1408.067
2019-05-01,1407.194
2019-05-02,1389.287
2019-05-03,1395.126
2019-05-06,1374.713
2019-05-07,1350.513
2019-05-08,1357.565
2019-05-09,1332.141
2019-05-10,1344.309
2019-05-13,1322.143
2019-05-14,1339.459
2019-05-15,1342.66
2019-05-16,1364.159
2019-05-17,1354.483
2019-05-20,1333.102
2019-05-21,1348.93
2019-05-22,1345.923
2019-05-23,1319.54
2019-05-24,1333.532
2019-05-27,1329.104
2019-05-28,1331.804
2019-05-29,1316.331
2019-05-30,1321.802
2019-05-31,1304.322
2019-06-03,1314.571
2019-06-04,1332.022
2019-06-05,1341.656
2019-06-06,1343.566
2019-06-07,1366.44
2019-06-10,1370.079
2019-06-11,1379.348
2019-06-12,1381.302
2019-06-13,1381.956
2019-06-14,1376.354
2019-06-17,1372.685
2019-06-18,1385.232
2019-06-19,1386.185
2019-06-20,1415.176
2019-06-21,1420.061
2019-06-24,1419.881
2019-06-25,1430.247
2019-06-26,1422.541
2019-06-27,1420.58
2019-06-28,1424.186
2019-07-01,1431.8
2019-07-02,1434.649
2019-07-03,1442.837
2019-07-04,1440.53
2019-07-05,1399.075
2019-07-08,1403.236
2019-07-09,1391.841
2019-07-10,1394.512
2019-07-11,1394.77
2019-07-12,1404.263
2019-07-15,1415.848
2019-07-16,1409.118
2019-07-17,1405.543
2019-07-18,1398.236
2019-07-19,1414.755
2019-07-22,1419.407
2019-07-23,1421.341
2019-07-24,1418.989
2019-07-25,1404.106
2019-07-26,1393.333
2019-07-29,1396.669
2019-07-30,1376.852
2019-07-31,1371.142
2019-08-01,1369.983
2019-08-02,1345.976
2019-08-05,1314.441
2019-08-06,1315.919
2019-08-07,1313.704
2019-08-08,1339.698
2019-08-09,1330.244
2019-08-12,1325.331
2019-08-13,1329.316
2019-08-14,1291.285
2019-08-15,1285.705
2019-08-16,1292.752
2019-08-19,1311.89
2019-08-20,1306.794
2019-08-21,1332.953
2019-08-22,1313.543
2019-08-23,1308.068
2019-08-26,1298.991
2019-08-27,1306.319
2019-08-28,1289.501
2019-08-29,1304.2
2019-08-30,1315.354
2019-09-02,1311.684
2019-09-03,1303.509
2019-09-04,1328.529
2019-09-05,1341.131
2019-09-06,1354.718
2019-09-09,1344.169
2019-09-10,1336.951
2019-09-11,1358.633
2019-09-12,1372.457
2019-09-13,1390.114
2019-09-16,1378.166
2019-09-17,1371.722
2019-09-18,1379.22
2019-09-19,1383.916
2019-09-20,1375.38
2019-09-23,1352.195
2019-09-24,1360.439
2019-09-25,1340.22
2019-09-26,1346.177
2019-09-27,1350.959
2019-09-30,1344.626
2019-10-01,1330.079
2019-10-02,1297.234
2019-10-03,1298.437
