Date,EM (EMERGING MARKETS) VALUE Standard (Large+Mid Cap)
2020-06-11,465.387
2020-06-12,460.926
2020-06-15,451.145
2020-06-16,461.613
2020-06-17,462.848
2020-06-18,463.327
2020-06-19,466.653
2020-06-22,464.371
2020-06-23,467.928
2020-06-24,466.731
2020-06-25,464.254
2020-06-26,462.767
2020-06-29,460.383
2020-06-30,459.384
2020-07-01,462.562
2020-07-02,473.589
2020-07-03,478.062
2020-07-06,494.281
2020-07-07,489.6
2020-07-08,492.895
2020-07-09,494.542
2020-07-10,489.329
2020-07-13,493.621
2020-07-14,488.46
2020-07-15,489.92
2020-07-16,483.515
2020-07-17,485.767
2020-07-20,490.163
2020-07-21,495.402
2020-07-22,493.469
2020-07-23,492.283
2020-07-24,485.405
2020-07-27,488.611
2020-07-28,490.577
2020-07-29,493.921
2020-07-30,490.479
2020-07-31,488.589
2020-08-03,485.701
2020-08-04,490.649
2020-08-05,495.203
2020-08-06,497.049
2020-08-07,492.657
2020-08-10,494.716
2020-08-11,498.202
2020-08-12,499.399
2020-08-13,501.048
2020-08-14,500.175
2020-08-17,503.361
2020-08-18,503.812
2020-08-19,501.52
2020-08-20,491.574
2020-08-21,494.326
2020-08-24,497.737
2020-08-25,499.659
2020-08-26,498.933
2020-08-27,496.878
2020-08-28,500.804
2020-08-31,492.219
2020-09-01,497.79
2020-09-02,496.467
2020-09-03,495.359
2020-09-04,492.824
2020-09-07,491.25
2020-09-08,491.104
2020-09-09,490.427
2020-09-10,490.587
2020-09-11,491.711
2020-09-14,495.977
2020-09-15,498.94
2020-09-16,500.315
2020-09-17,497.721
2020-09-18,499.71
2020-09-21,490.843
2020-09-22,486.45
2020-09-23,482.737
2020-09-24,473.946
2020-09-25,473.929
2020-09-28,478.868
2020-09-29,477.559
2020-09-30,480.776
2020-10-01,482.585
2020-10-02,481.863
2020-10-05,485.472
2020-10-06,489.502
2020-10-07,489.981
2020-10-08,494.004
2020-10-09,495.273
2020-10-12,500.898
2020-10-13,500.116
2020-10-14,499.456
2020-10-15,494.242
2020-10-16,494.829
2020-10-19,497.274
2020-10-20,499.45
2020-10-21,502.396
2020-10-22,503.567
2020-10-23,505.374
2020-10-26,502.828
2020-10-27,498.958
2020-10-28,491.447
2020-10-29,488.322
2020-10-30,482.748
2020-11-02,486.623
2020-11-03,494.301
2020-11-04,497.482
2020-11-05,511.03
2020-11-06,514.837
2020-11-09,526.305
2020-11-10,532.37
2020-11-11,537.883
2020-11-12,534.369
2020-11-13,532.828
2020-11-16,540.487
2020-11-17,542.557
2020-11-18,545.119
2020-11-19,541.863
2020-11-20,541.881
2020-11-23,548.831
2020-11-24,550.876
2020-11-25,549.655
2020-11-26,553.523
2020-11-27,554.231
2020-11-30,544.732
2020-12-01,554.369
2020-12-02,556.878
2020-12-03,560.001
2020-12-04,565.233
2020-12-07,565.66
2020-12-08,564.239
2020-12-09,565.846
2020-12-10,565.991
2020-12-11,566.876
2020-12-14,567.02
2020-12-15,567.846
2020-12-16,572.908
2020-12-17,576.43
2020-12-18,575.379
2020-12-21,568.677
2020-12-22,565.131
2020-12-23,569.699
2020-12-24,573.821
2020-12-25,574.678
2020-12-28,577.653
2020-12-29,581.063
2020-12-30,589.175
2020-12-31,591.248
2021-01-01,591.615
2021-01-04,597.398
2021-01-05,600.642
2021-01-06,601.526
2021-01-07,607.804
2021-01-08,621.454
2021-01-11,620.086
2021-01-12,623.355
2021-01-13,626.151
2021-01-14,627.546
2021-01-15,620.211
2021-01-18,619.063
2021-01-19,628.171
2021-01-20,631.627
2021-01-21,632.034
2021-01-22,624.148
2021-01-25,628.535
2021-01-26,620.738
2021-01-27,614.946
2021-01-28,605.778
2021-01-29,595.749
2021-02-01,606.224
2021-02-02,616.035
2021-02-03,619.867
2021-02-04,618.089
2021-02-05,622.237
2021-02-08,625.636
2021-02-09,630.6
2021-02-10,635.735
2021-02-11,637.997
2021-02-12,638.856
2021-02-15,642.69
2021-02-16,646.543
2021-02-17,645.348
2021-02-18,637.859
2021-02-19,641.681
2021-02-22,630.726
2021-02-23,633.856
2021-02-24,625.746
2021-02-25,631.455
2021-02-26,612.29
2021-03-01,620.22
2021-03-02,619.857
2021-03-03,627.848
2021-03-04,617.273
2021-03-05,615.0
2021-03-08,606.01
2021-03-09,609.528
2021-03-10,612.844
2021-03-11,625.853
2021-03-12,624.239
2021-03-15,623.671
2021-03-16,627.709
2021-03-17,625.768
2021-03-18,627.069
2021-03-19,621.175
2021-03-22,622.973
2021-03-23,616.617
2021-03-24,605.31
2021-03-25,601.394
2021-03-26,608.705
2021-03-29,611.39
2021-03-30,617.394
2021-03-31,615.568
2021-04-01,620.164
2021-04-02,621.992
2021-04-05,622.969
2021-04-06,625.077
2021-04-07,623.954
2021-04-08,625.735
2021-04-09,620.293
2021-04-12,613.897
2021-04-13,616.035
2021-04-14,622.055
2021-04-15,623.768
2021-04-16,628.595
2021-04-19,630.492
2021-04-20,630.676
2021-04-21,627.185
2021-04-22,628.557
2021-04-23,632.397
2021-04-26,634.786
2021-04-27,634.854
2021-04-28,637.593
2021-04-29,637.544
2021-04-30,629.688
2021-05-03,625.993
2021-05-04,624.225
2021-05-05,625.804
2021-05-06,630.373
2021-05-07,635.182
2021-05-10,638.089
2021-05-11,631.063
2021-05-12,622.995
2021-05-13,616.71
2021-05-14,623.516
2021-05-17,623.662
2021-05-18,633.46
2021-05-19,630.957
2021-05-20,629.706
2021-05-21,631.892
2021-05-24,631.903
2021-05-25,639.361
2021-05-26,642.924
2021-05-27,645.23
2021-05-28,649.643
2021-05-31,654.176
2021-06-01,658.996
2021-06-02,659.315
2021-06-03,657.748
2021-06-04,657.923
2021-06-07,658.715
2021-06-08,658.28
2021-06-09,656.102
2021-06-10,657.945
2021-06-11,658.912
2021-06-14,658.805
2021-06-15,654.506
2021-06-16,652.568
2021-06-17,647.667
2021-06-18,643.704
2021-06-21,638.757
2021-06-22,639.887
2021-06-23,644.362
2021-06-24,648.438
2021-06-25,653.781
2021-06-28,653.879
2021-06-29,650.833
2021-06-30,650.455
2021-07-01,647.474
2021-07-02,643.42
2021-07-05,645.486
2021-07-06,641.763
2021-07-07,638.764
2021-07-08,628.924
2021-07-09,628.666
2021-07-12,632.431
2021-07-13,636.377
2021-07-14,634.737
2021-07-15,640.245
2021-07-16,638.074
2021-07-19,627.891
2021-07-20,624.671
2021-07-21,625.646
2021-07-22,632.775
2021-07-23,628.793
2021-07-26,618.682
2021-07-27,610.346
2021-07-28,615.893
2021-07-29,625.243
2021-07-30,619.559
2021-08-02,627.987
2021-08-03,630.769
2021-08-04,634.048
2021-08-05,634.124
2021-08-06,630.052
2021-08-09,630.089
2021-08-10,630.023
2021-08-11,631.176
2021-08-12,628.75
2021-08-13,624.859
2021-08-16,622.768
2021-08-17,617.077
2021-08-18,620.533
2021-08-19,606.488
2021-08-20,600.863
2021-08-23,608.715
2021-08-24,619.818
2021-08-25,621.609
2021-08-26,616.472
2021-08-27,620.8
2021-08-30,626.758
2021-08-31,636.64
2021-09-01,637.735
2021-09-02,638.003
2021-09-03,640.408
2021-09-06,642.706
2021-09-07,642.321
2021-09-08,636.446
2021-09-09,633.753
2021-09-10,637.463
2021-09-13,637.791
2021-09-14,635.174
2021-09-15,633.464
2021-09-16,627.426
2021-09-17,626.202
2021-09-20,614.97
2021-09-21,617.778
2021-09-22,619.406
2021-09-23,624.801
2021-09-24,620.53
2021-09-27,620.6
2021-09-28,619.125
2021-09-29,616.242
2021-09-30,617.44
2021-10-01,614.394
2021-10-04,610.18
2021-10-05,611.742
2021-10-06,608.609
2021-10-07,618.807
2021-10-08,620.034
2021-10-11,623.136
2021-10-12,617.903
2021-10-13,620.379
2021-10-14,622.618
2021-10-15,628.435
2021-10-18,629.635
2021-10-19,633.694
2021-10-20,635.894
2021-10-21,633.702
2021-10-22,632.099
2021-10-25,635.356
2021-10-26,634.648
2021-10-27,629.403
2021-10-28,625.128
2021-10-29,619.423
2021-11-01,620.972
2021-11-02,619.91
2021-11-03,618.727
2021-11-04,621.0
2021-11-05,618.556
2021-11-08,623.675
2021-11-09,624.079
2021-11-10,622.916
2021-11-11,626.678
2021-11-12,628.356
2021-11-15,627.988
2021-11-16,628.449
2021-11-17,627.246
2021-11-18,620.7
2021-11-19,618.142
2021-11-22,616.013
2021-11-23,615.193
2021-11-24,614.997
2021-11-25,615.236
2021-11-26,599.181
2021-11-29,597.118
2021-11-30,593.843
2021-12-01,601.649
2021-12-02,607.999
2021-12-03,604.49
2021-12-06,602.342
2021-12-07,613.178
2021-12-08,614.226
2021-12-09,617.484
2021-12-10,612.74
2021-12-13,608.859
2021-12-14,604.574
2021-12-15,602.344
2021-12-16,607.297
2021-12-17,605.463
2021-12-20,594.115
2021-12-21,601.095
2021-12-22,603.919
2021-12-23,608.878
2021-12-24,609.803
2021-12-27,610.113
2021-12-28,612.977
2021-12-29,609.332
2021-12-30,611.346
2021-12-31,614.909
2022-01-03,615.721
2022-01-04,617.336
2022-01-05,615.454
2022-01-06,613.677
2022-01-07,620.034
2022-01-10,623.251
2022-01-11,628.204
2022-01-12,636.645
2022-01-13,636.55
2022-01-14,632.832
2022-01-17,630.805
2022-01-18,626.733
2022-01-19,627.88
2022-01-20,632.321
2022-01-21,626.211
2022-01-24,614.542
2022-01-25,609.608
2022-01-26,611.152
2022-01-27,603.297
2022-01-28,603.406
2022-01-31,610.36
2022-02-01,613.855
2022-02-02,613.284
2022-02-03,611.751
2022-02-04,617.515
2022-02-07,618.025
2022-02-08,621.328
2022-02-09,630.194
2022-02-10,636.503
2022-02-11,633.209
2022-02-14,622.689
2022-02-15,625.065
2022-02-16,632.476
2022-02-17,631.221
2022-02-18,628.998
2022-02-21,625.037
2022-02-22,618.642
2022-02-23,618.058
2022-02-24,592.76
2022-02-25,601.024
2022-02-28,600.284
2022-03-01,603.023
2022-03-02,599.96
2022-03-03,604.223
2022-03-04,592.202
2022-03-07,575.558
2022-03-08,570.43
2022-03-09,564.933
2022-03-10,571.437
2022-03-11,565.453
2022-03-14,553.651
2022-03-15,539.292
2022-03-16,561.817
2022-03-17,579.667
2022-03-18,582.913
2022-03-21,579.581
2022-03-22,587.446
2022-03-23,591.862
2022-03-24,592.206
2022-03-25,586.179
2022-03-28,586.88
2022-03-29,590.809
2022-03-30,596.219
2022-03-31,593.857
2022-04-01,596.583
2022-04-04,603.827
2022-04-05,600.713
2022-04-06,596.387
2022-04-07,588.87
2022-04-08,590.786
2022-04-11,584.415
2022-04-12,581.468
2022-04-13,585.182
2022-04-14,583.625
2022-04-15,582.204
2022-04-18,577.517
2022-04-19,571.76
2022-04-20,571.015
2022-04-21,568.405
2022-04-22,563.365
2022-04-25,547.632
2022-04-26,547.634
2022-04-27,545.577
2022-04-28,552.251
2022-04-29,560.388
2022-05-02,558.62
2022-05-03,557.687
2022-05-04,557.29
2022-05-05,554.394
2022-05-06,542.32
2022-05-09,534.189
2022-05-10,531.026
2022-05-11,530.555
2022-05-12,519.436
2022-05-13,527.74
2022-05-16,529.413
2022-05-17,539.419
2022-05-18,540.994
2022-05-19,533.594
2022-05-20,543.487
2022-05-23,544.275
2022-05-24,537.534
2022-05-25,539.699
2022-05-26,542.181
2022-05-27,551.527
2022-05-30,560.401
2022-05-31,565.218
2022-06-01,561.502
2022-06-02,557.741
2022-06-03,558.03
2022-06-06,561.559
2022-06-07,557.218
2022-06-08,561.445
2022-06-09,559.338
2022-06-10,552.259
2022-06-13,533.654
2022-06-14,533.633
2022-06-15,535.768
2022-06-16,530.049
2022-06-17,526.503
2022-06-20,523.947
2022-06-21,532.443
2022-06-22,521.43
2022-06-23,523.034
2022-06-24,530.155
2022-06-27,538.606
2022-06-28,542.282
2022-06-29,535.342
2022-06-30,529.525
2022-07-01,526.342
2022-07-04,527.506
2022-07-05,525.484
2022-07-06,519.389
2022-07-07,525.453
2022-07-08,529.361
2022-07-11,520.395
2022-07-12,513.529
2022-07-13,513.129
2022-07-14,508.778
2022-07-15,505.388
2022-07-18,515.888
2022-07-19,515.399
2022-07-20,517.987
2022-07-21,519.173
2022-07-22,519.335
2022-07-25,519.251
2022-07-26,522.001
2022-07-27,521.519
2022-07-28,525.568
2022-07-29,524.716
2022-08-01,524.848
2022-08-02,519.799
2022-08-03,519.113
2022-08-04,522.729
2022-08-05,526.762
2022-08-08,527.259
2022-08-09,527.979
2022-08-10,527.216
2022-08-11,535.141
2022-08-12,537.859
2022-08-15,535.494
2022-08-16,535.668
2022-08-17,536.173
2022-08-18,532.063
2022-08-19,529.454
2022-08-22,524.687
2022-08-23,524.032
2022-08-24,522.367
2022-08-25,530.977
2022-08-26,533.347
2022-08-29,525.343
2022-08-30,525.915
2022-08-31,525.308
2022-09-01,517.462
2022-09-02,515.08
2022-09-05,514.721
2022-09-06,513.709
2022-09-07,509.432
2022-09-08,510.448
2022-09-09,517.569
2022-09-12,521.476
2022-09-13,522.505
2022-09-14,512.822
2022-09-15,511.869
2022-09-16,504.854
2022-09-19,502.436
2022-09-20,505.185
2022-09-21,499.014
2022-09-22,494.167
2022-09-23,486.785
2022-09-26,475.415
2022-09-27,476.186
2022-09-28,467.645
2022-09-29,467.76
2022-09-30,471.517
2022-10-03,472.505
2022-10-04,481.057
2022-10-05,489.172
2022-10-06,489.286
2022-10-07,484.206
2022-10-10,478.616
2022-10-11,469.735
2022-10-12,470.268
2022-10-13,465.674
2022-10-14,469.119
2022-10-17,471.179
2022-10-18,476.817
2022-10-19,472.639
2022-10-20,473.154
2022-10-21,473.674
2022-10-24,463.365
2022-10-25,465.123
2022-10-26,467.36
2022-10-27,471.106
2022-10-28,465.016
2022-10-31,463.236
2022-11-01,471.735
2022-11-02,473.915
2022-11-03,467.289
2022-11-04,479.203
2022-11-07,485.495
2022-11-08,486.27
2022-11-09,486.669
2022-11-10,481.582
2022-11-11,503.442
2022-11-14,507.129
2022-11-15,514.389
2022-11-16,510.216
2022-11-17,504.496
2022-11-18,504.573
2022-11-21,499.196
2022-11-22,499.462
2022-11-23,502.5
2022-11-24,510.257
2022-11-25,509.853
2022-11-28,504.06
2022-11-29,516.139
2022-11-30,525.551
2022-12-01,527.726
2022-12-02,524.244
2022-12-05,530.479
2022-12-06,524.195
2022-12-07,516.546
2022-12-08,520.562
2022-12-09,525.881
2022-12-12,519.616
2022-12-13,520.273
2022-12-14,524.012
2022-12-15,517.203
2022-12-16,516.768
2022-12-19,516.285
2022-12-20,513.569
2022-12-21,515.055
2022-12-22,519.557
2022-12-23,515.932
2022-12-26,516.487
2022-12-27,518.252
2022-12-28,519.957
2022-12-29,517.28
2022-12-30,517.577
2023-01-02,517.374
2023-01-03,519.725
2023-01-04,526.285
2023-01-05,530.54
2023-01-06,534.598
2023-01-09,547.697
2023-01-10,547.329
2023-01-11,549.114
2023-01-12,550.602
2023-01-13,555.685
2023-01-16,557.26
2023-01-17,555.942
2023-01-18,557.229
2023-01-19,556.298
2023-01-20,560.98
2023-01-23,561.882
2023-01-24,562.113
2023-01-25,562.989
2023-01-26,567.268
2023-01-27,566.293
2023-01-30,560.996
2023-01-31,554.886
2023-02-01,560.849
2023-02-02,561.451
2023-02-03,557.28
2023-02-06,545.804
2023-02-07,546.123
2023-02-08,548.939
2023-02-09,550.125
2023-02-10,545.656
2023-02-13,545.695
2023-02-14,547.253
2023-02-15,543.154
2023-02-16,546.026
2023-02-17,542.21
2023-02-20,546.283
2023-02-21,542.858
2023-02-22,536.039
2023-02-23,539.455
2023-02-24,531.084
2023-02-27,527.675
2023-02-28,524.927
2023-03-01,534.745
2023-03-02,532.891
2023-03-03,537.48
2023-03-06,540.306
2023-03-07,538.516
2023-03-08,533.295
2023-03-09,528.507
2023-03-10,521.824
2023-03-13,524.092
2023-03-14,514.404
2023-03-15,515.774
2023-03-16,512.515
2023-03-17,518.745
2023-03-20,514.316
2023-03-21,518.174
2023-03-22,522.768
2023-03-23,529.085
2023-03-24,524.804
2023-03-27,522.289
2023-03-28,525.562
2023-03-29,531.734
2023-03-30,534.763
2023-03-31,537.807
2023-04-03,537.646
2023-04-04,537.406
2023-04-05,537.712
2023-04-06,536.326
2023-04-07,537.681
2023-04-10,538.918
2023-04-11,544.879
2023-04-12,546.815
2023-04-13,547.919
2023-04-14,549.894
2023-04-17,550.442
2023-04-18,549.578
2023-04-19,544.839
2023-04-20,544.565
2023-04-21,540.249
2023-04-24,538.968
2023-04-25,534.006
2023-04-26,534.404
2023-04-27,537.05
2023-04-28,539.974
2023-05-01,539.869
2023-05-02,539.142
2023-05-03,536.794
2023-05-04,541.737
2023-05-05,544.484
2023-05-08,550.822
2023-05-09,547.269
2023-05-10,545.527
2023-05-11,544.462
2023-05-12,540.965
2023-05-15,542.651
2023-05-16,543.039
2023-05-17,539.967
2023-05-18,542.813
2023-05-19,541.815
2023-05-22,544.192
2023-05-23,541.518
2023-05-24,537.765
2023-05-25,532.646
2023-05-26,535.866
2023-05-29,536.712
2023-05-30,536.04
2023-05-31,529.85
2023-06-01,530.797
2023-06-02,542.209
2023-06-05,544.793
2023-06-06,545.99
2023-06-07,549.368
2023-06-08,550.547
2023-06-09,555.177
2023-06-12,554.031
2023-06-13,558.46
2023-06-14,560.034
2023-06-15,562.991
2023-06-16,566.482
2023-06-19,563.844
2023-06-20,559.999
2023-06-21,556.97
2023-06-22,555.265
2023-06-23,549.873
2023-06-26,549.72
2023-06-27,552.998
2023-06-28,552.266
2023-06-29,549.944
2023-06-30,551.389
2023-07-03,560.237
2023-07-04,561.259
2023-07-05,557.381
2023-07-06,550.321
2023-07-07,548.538
2023-07-10,549.676
2023-07-11,556.54
2023-07-12,561.956
2023-07-13,568.729
2023-07-14,573.727
2023-07-17,574.213
2023-07-18,572.079
2023-07-19,570.721
2023-07-20,570.298
2023-07-21,569.52
2023-07-24,569.056
2023-07-25,578.923
2023-07-26,578.856
2023-07-27,581.917
2023-07-28,585.831
2023-07-31,587.348
2023-08-01,585.435
2023-08-02,572.424
2023-08-03,569.018
2023-08-04,570.894
2023-08-07,570.368
2023-08-08,564.416
2023-08-09,567.285
2023-08-10,567.023
2023-08-11,562.202
2023-08-14,556.054
2023-08-15,553.509
2023-08-16,550.446
2023-08-17,548.824
2023-08-18,544.791
2023-08-21,542.147
2023-08-22,546.327
2023-08-23,548.302
2023-08-24,552.718
2023-08-25,548.051
2023-08-28,552.097
2023-08-29,556.593
2023-08-30,556.82
2023-08-31,552.707
2023-09-01,556.608
2023-09-04,562.807
2023-09-05,558.058
2023-09-06,556.491
2023-09-07,553.831
2023-09-08,554.649
2023-09-11,555.79
2023-09-12,553.622
2023-09-13,553.951
2023-09-14,558.407
2023-09-15,559.949
2023-09-18,556.039
2023-09-19,556.482
2023-09-20,555.441
2023-09-21,548.148
2023-09-22,552.199
2023-09-25,548.995
2023-09-26,543.504
2023-09-27,544.285
2023-09-28,542.45
2023-09-29,547.081
2023-10-02,545.904
2023-10-03,538.079
2023-10-04,532.16
2023-10-05,532.977
2023-10-06,536.902
2023-10-09,535.483
2023-10-10,540.431
2023-10-11,546.196
2023-10-12,549.946
2023-10-13,544.065
2023-10-16,542.558
2023-10-17,545.331
2023-10-18,542.0
2023-10-19,534.576
2023-10-20,530.556
2023-10-23,526.131
2023-10-24,527.634
2023-10-25,528.711
2023-10-26,523.88
2023-10-27,528.407
2023-10-30,528.114
2023-10-31,525.449
2023-11-01,527.067
2023-11-02,534.944
2023-11-03,543.323
2023-11-06,553.196
2023-11-07,547.606
2023-11-08,545.442
2023-11-09,545.213
2023-11-10,541.015
2023-11-13,542.552
2023-11-14,546.548
2023-11-15,559.697
2023-11-16,559.058
2023-11-17,555.418
2023-11-20,559.616
2023-11-21,562.081
2023-11-22,560.012
2023-11-23,562.605
2023-11-24,559.511
2023-11-27,557.959
2023-11-28,561.256
2023-11-29,559.917
2023-11-30,560.96
2023-12-01,559.117
2023-12-04,559.435
2023-12-05,555.461
2023-12-06,557.02
2023-12-07,554.173
2023-12-08,556.98
2023-12-11,554.926
2023-12-12,556.676
2023-12-13,555.663
2023-12-14,566.358
2023-12-15,571.998
2023-12-18,571.137
2023-12-19,571.131
2023-12-20,571.592
2023-12-21,573.012
2023-12-22,573.887
2023-12-25,574.32
2023-12-26,577.568
2023-12-27,583.498
2023-12-28,590.76
2023-12-29,591.138
2024-01-01,591.643
2024-01-02,586.523
2024-01-03,578.825
2024-01-04,580.377
2024-01-05,579.758
2024-01-08,575.924
2024-01-09,573.589
2024-01-10,570.96
2024-01-11,572.967
2024-01-12,574.849
2024-01-15,575.001
2024-01-16,566.235
2024-01-17,553.218
2024-01-18,554.419
2024-01-19,557.655
2024-01-22,554.233
2024-01-23,556.854
2024-01-24,566.168
2024-01-25,570.485
2024-01-26,569.377
2024-01-29,575.16
2024-01-30,570.354
2024-01-31,569.71
2024-02-01,573.703
2024-02-02,577.264
2024-02-05,574.005
2024-02-06,582.865
2024-02-07,583.439
2024-02-08,579.569
2024-02-09,577.313
2024-02-12,577.129
2024-02-13,577.666
2024-02-14,578.821
2024-02-15,580.754
2024-02-16,587.75
2024-02-19,589.786
2024-02-20,591.313
2024-02-21,592.63
2024-02-22,598.033
2024-02-23,597.463
2024-02-26,594.306
2024-02-27,595.865
2024-02-28,590.813
2024-02-29,592.662
2024-03-01,594.594
2024-03-04,596.847
2024-03-05,592.115
2024-03-06,595.995
2024-03-07,596.939
2024-03-08,598.983
2024-03-11,599.559
2024-03-12,604.032
2024-03-13,601.434
2024-03-14,603.102
2024-03-15,596.296
2024-03-18,596.851
2024-03-19,591.02
2024-03-20,593.814
2024-03-21,603.024
2024-03-22,597.55
2024-03-25,595.245
2024-03-26,596.448
2024-03-27,595.096
2024-03-28,598.099
2024-03-29,598.907
2024-04-01,598.445
2024-04-02,602.714
2024-04-03,599.905
2024-04-04,603.317
2024-04-05,601.077
2024-04-08,604.706
2024-04-09,605.426
2024-04-10,607.892
2024-04-11,606.063
2024-04-12,597.101
2024-04-15,592.347
2024-04-16,581.025
2024-04-17,582.01
2024-04-18,585.231
2024-04-19,580.863
2024-04-22,585.122
2024-04-23,586.99
2024-04-24,593.476
2024-04-25,593.009
2024-04-26,598.763
2024-04-29,605.149
2024-04-30,602.839
2024-05-01,602.723
2024-05-02,605.982
2024-05-03,610.966
2024-05-06,613.558
2024-05-07,614.319
2024-05-08,613.79
2024-05-09,611.512
2024-05-10,619.23
2024-05-13,622.529
2024-05-14,622.639
2024-05-15,623.197
2024-05-16,630.881
2024-05-17,633.912
2024-05-20,635.756
2024-05-21,631.829
2024-05-22,631.99
2024-05-23,627.868
2024-05-24,623.967
2024-05-27,629.219
2024-05-28,628.966
2024-05-29,619.671
2024-05-30,611.935
2024-05-31,609.037
2024-06-03,620.446
2024-06-04,607.773
2024-06-05,613.122
2024-06-06,616.762
2024-06-07,619.541
2024-06-10,617.484
2024-06-11,613.386
2024-06-12,614.052
2024-06-13,617.608
2024-06-14,618.976
2024-06-17,617.129
2024-06-18,622.302
2024-06-19,628.699
2024-06-20,630.943
2024-06-21,626.268
2024-06-24,625.91
2024-06-25,626.969
2024-06-26,626.523
2024-06-27,625.384
2024-06-28,629.325
2024-07-01,630.115
2024-07-02,627.157
2024-07-03,633.11
2024-07-04,639.539
2024-07-05,639.812
2024-07-08,640.933
2024-07-09,642.326
2024-07-10,641.536
2024-07-11,647.713
2024-07-12,648.344
2024-07-15,647.121
2024-07-16,644.329
2024-07-17,642.731
2024-07-18,641.418
2024-07-19,632.702
2024-07-22,630.077
2024-07-23,630.892
2024-07-24,628.654
2024-07-25,624.303
2024-07-26,625.682
2024-07-29,628.68
2024-07-30,626.091
2024-07-31,633.301
2024-08-01,634.192
2024-08-02,620.199
2024-08-05,594.176
2024-08-06,599.171
2024-08-07,609.287
2024-08-08,607.244
2024-08-09,615.777
2024-08-12,619.868
2024-08-13,620.89
2024-08-14,625.329
2024-08-15,625.037
2024-08-16,635.215
2024-08-19,642.203
2024-08-20,643.164
2024-08-21,640.97
2024-08-22,640.977
2024-08-23,642.764
2024-08-26,648.196
2024-08-27,645.487
2024-08-28,643.566
2024-08-29,641.787
2024-08-30,643.16
2024-09-02,641.338
2024-09-03,636.938
2024-09-04,629.234
2024-09-05,629.513
2024-09-06,628.527
2024-09-09,621.067
2024-09-10,621.186
2024-09-11,616.309
2024-09-12,625.428
2024-09-13,629.667
2024-09-16,631.49
2024-09-17,634.088
2024-09-18,632.814
2024-09-19,639.048
2024-09-20,642.335
2024-09-23,645.728
2024-09-24,658.232
2024-09-25,661.073
2024-09-26,674.672
2024-09-27,681.665
2024-09-30,680.435
2024-10-01,679.995
2024-10-02,688.772
2024-10-03,678.5
2024-10-04,682.016
2024-10-07,684.75
2024-10-08,666.406
2024-10-09,659.868
2024-10-10,666.731
2024-10-11,667.505
2024-10-14,670.519
2024-10-15,664.044
2024-10-16,662.619
2024-10-17,658.268
2024-10-18,665.299
2024-10-21,661.079
2024-10-22,657.552
2024-10-23,657.264
2024-10-24,653.208
2024-10-25,653.73
2024-10-28,654.297
2024-10-29,653.054
2024-10-30,647.243
2024-10-31,644.1
2024-11-01,645.619
2024-11-04,648.547
2024-11-05,653.631
2024-11-06,647.889
2024-11-07,653.282
2024-11-08,649.587
2024-11-11,644.218
2024-11-12,632.093
2024-11-13,627.405
2024-11-14,621.554
2024-11-15,622.363
2024-11-18,627.218
2024-11-19,628.791
2024-11-20,628.745
2024-11-21,626.495
2024-11-22,625.546
2024-11-25,629.767
2024-11-26,628.797
2024-11-27,628.023
2024-11-28,621.855
2024-11-29,622.261
2024-12-02,624.915
2024-12-03,631.63
2024-12-04,632.337
2024-12-05,632.318
2024-12-06,634.145
2024-12-09,638.448
2024-12-10,638.132
2024-12-11,636.991
2024-12-12,638.612
2024-12-13,634.663
2024-12-16,631.864
2024-12-17,626.581
2024-12-18,628.1
2024-12-19,619.546
2024-12-20,614.136
2024-12-23,619.806
2024-12-24,622.443
2024-12-25,622.83
2024-12-26,622.315
2024-12-27,621.245
2024-12-30,618.056
2024-12-31,617.775
2025-01-01,618.287
2025-01-02,615.008
2025-01-03,615.737
2025-01-06,617.314
2025-01-07,619.967
2025-01-08,617.373
2025-01-09,613.472
2025-01-10,608.461
2025-01-13,598.916
2025-01-14,605.766
2025-01-15,608.604
2025-01-16,613.292
2025-01-17,613.61
2025-01-20,619.472
2025-01-21,620.748
2025-01-22,621.357
2025-01-23,621.714
2025-01-24,625.598
2025-01-27,625.083
2025-01-28,625.037
2025-01-29,626.288
2025-01-30,628.504
2025-01-31,626.969
2025-02-03,618.824
2025-02-04,627.159
2025-02-05,628.664
2025-02-06,631.914
2025-02-07,633.38
2025-02-10,633.937
2025-02-11,633.007
2025-02-12,637.617
2025-02-13,640.785
2025-02-14,647.757
2025-02-17,649.287
2025-02-18,652.626
2025-02-19,651.804
2025-02-20,650.282
2025-02-21,658.487
2025-02-24,655.109
2025-02-25,647.449
2025-02-26,654.736
2025-02-27,649.5
2025-02-28,634.446
2025-03-03,635.982
2025-03-04,633.45
2025-03-05,643.913
2025-03-06,653.176
2025-03-07,651.653
2025-03-10,644.29
2025-03-11,641.346
2025-03-12,643.87
2025-03-13,642.025
2025-03-14,649.941
2025-03-17,655.908
2025-03-18,664.347
2025-03-19,663.452
2025-03-20,661.512
2025-03-21,657.659
2025-03-24,661.097
2025-03-25,658.437
2025-03-26,660.132
2025-03-27,660.216
2025-03-28,653.792
2025-03-31,644.437
2025-04-01,648.837
2025-04-02,650.354
2025-04-03,643.72
2025-04-04,634.42
2025-04-07,586.378
2025-04-08,586.771
2025-04-09,579.237
2025-04-10,598.991
2025-04-11,607.801
2025-04-14,619.105
2025-04-15,625.092
2025-04-16,620.126
2025-04-17,624.407
2025-04-18,625.57
2025-04-21,628.784
2025-04-22,630.122
