Date,UNITED KINGDOM VALUE Standard (Large+Mid Cap)
2009-11-30,11107.145
2009-12-01,11483.586
2009-12-02,11522.94
2009-12-03,11465.484
2009-12-04,11489.753
2009-12-07,11356.461
2009-12-08,11084.852
2009-12-09,10984.444
2009-12-10,11098.204
2009-12-11,11064.001
2009-12-14,11200.694
2009-12-15,11100.877
2009-12-16,11277.864
2009-12-17,10862.603
2009-12-18,10768.047
2009-12-21,11008.071
2009-12-22,11004.201
2009-12-23,11117.765
2009-12-24,11130.424
2009-12-25,11130.424
2009-12-28,11181.432
2009-12-29,11188.785
2009-12-30,11140.297
2009-12-31,11261.848
2010-01-01,11261.848
2010-01-04,11419.084
2010-01-05,11480.484
2010-01-06,11449.469
2010-01-07,11377.522
2010-01-08,11391.648
2010-01-11,11577.566
2010-01-12,11536.241
2010-01-13,11507.653
2010-01-14,11557.507
2010-01-15,11408.53
2010-01-18,11503.566
2010-01-19,11559.137
2010-01-20,11328.56
2010-01-21,11124.379
2010-01-22,10998.141
2010-01-25,10997.653
2010-01-26,11002.471
2010-01-27,10878.149
2010-01-28,10696.046
2010-01-29,10716.271
2010-02-01,10779.05
2010-02-02,10793.349
2010-02-03,10757.207
2010-02-04,10443.159
2010-02-05,10224.912
2010-02-08,10254.175
2010-02-09,10235.188
2010-02-10,10329.055
2010-02-11,10335.778
2010-02-12,10290.466
2010-02-15,10360.997
2010-02-16,10547.541
2010-02-17,10650.173
2010-02-18,10667.592
2010-02-19,10600.936
2010-02-22,10667.973
2010-02-23,10565.904
2010-02-24,10662.228
2010-02-25,10434.345
2010-02-26,10552.466
2010-03-01,10341.859
2010-03-02,10483.867
2010-03-03,10658.219
2010-03-04,10646.917
2010-03-05,10801.372
2010-03-08,10795.281
2010-03-09,10745.829
2010-03-10,10821.168
2010-03-11,10840.006
2010-03-12,10942.831
2010-03-15,10796.986
2010-03-16,10960.217
2010-03-17,11117.335
2010-03-18,11025.495
2010-03-19,10894.743
2010-03-22,10884.035
2010-03-23,10922.734
2010-03-24,10819.396
2010-03-25,10876.677
2010-03-26,10851.461
2010-03-29,10918.796
2010-03-30,10914.002
2010-03-31,10962.61
2010-04-01,11138.384
2010-04-02,11138.384
2010-04-05,11146.401
2010-04-06,11137.221
2010-04-07,11116.833
2010-04-08,11086.274
2010-04-09,11288.513
2010-04-12,11356.078
2010-04-13,11324.058
2010-04-14,11471.461
2010-04-15,11644.082
2010-04-16,11436.772
2010-04-19,11324.351
2010-04-20,11487.577
2010-04-21,11420.191
2010-04-22,11254.465
2010-04-23,11311.53
2010-04-26,11393.423
2010-04-27,11047.565
2010-04-28,10993.573
2010-04-29,11040.896
2010-04-30,10969.257
2010-05-03,10912.284
2010-05-04,10547.037
2010-05-05,10478.74
2010-05-06,10189.383
2010-05-07,9731.828
2010-05-10,10382.85
2010-05-11,10215.868
2010-05-12,10286.033
2010-05-13,10224.147
2010-05-14,9841.687
2010-05-17,9759.854
2010-05-18,9830.929
2010-05-19,9554.079
2010-05-20,9444.518
2010-05-21,9459.852
2010-05-24,9402.168
2010-05-25,9146.25
2010-05-26,9305.419
2010-05-27,9661.378
2010-05-28,9589.089
2010-05-31,9636.177
2010-06-01,9587.7
2010-06-02,9523.317
2010-06-03,9679.725
2010-06-04,9526.972
2010-06-07,9401.395
2010-06-08,9202.787
2010-06-09,9365.951
2010-06-10,9398.536
2010-06-11,9475.662
2010-06-14,9580.138
2010-06-15,9579.61
2010-06-16,9614.294
2010-06-17,9664.238
2010-06-18,9646.729
2010-06-21,9713.074
2010-06-22,9584.224
2010-06-23,9534.885
2010-06-24,9451.727
2010-06-25,9357.116
2010-06-28,9488.936
2010-06-29,9195.659
2010-06-30,9200.41
2010-07-01,9110.826
2010-07-02,9165.025
2010-07-05,9113.704
2010-07-06,9435.785
2010-07-07,9535.728
2010-07-08,9697.845
2010-07-09,9717.033
2010-07-12,9844.565
2010-07-13,10111.958
2010-07-14,10133.819
2010-07-15,10134.838
2010-07-16,10025.81
2010-07-19,9886.093
2010-07-20,9856.008
2010-07-21,9993.481
2010-07-22,10208.051
2010-07-23,10265.101
2010-07-26,10420.876
2010-07-27,10524.956
2010-07-28,10464.461
2010-07-29,10542.558
2010-07-30,10419.03
2010-08-02,10880.876
2010-08-03,10898.252
2010-08-04,10888.292
2010-08-05,10879.864
2010-08-06,10926.23
2010-08-09,11093.289
2010-08-10,10866.858
2010-08-11,10572.771
2010-08-12,10537.226
2010-08-13,10554.162
2010-08-16,10578.504
2010-08-17,10648.683
2010-08-18,10561.003
2010-08-19,10373.44
2010-08-20,10238.41
2010-08-23,10329.505
2010-08-24,10127.297
2010-08-25,10054.31
2010-08-26,10215.761
2010-08-27,10245.352
2010-08-30,10246.345
2010-08-31,10230.239
2010-09-01,10494.341
2010-09-02,10485.416
2010-09-03,10627.658
2010-09-06,10689.645
2010-09-07,10569.545
2010-09-08,10716.964
2010-09-09,10778.798
2010-09-10,10755.928
2010-09-13,10918.079
2010-09-14,10963.629
2010-09-15,11027.892
2010-09-16,11027.724
2010-09-17,10944.436
2010-09-20,11097.994
2010-09-21,11026.995
2010-09-22,11007.746
2010-09-23,11033.837
2010-09-24,11156.567
2010-09-27,11109.672
2010-09-28,11096.59
2010-09-29,11091.987
2010-09-30,11059.403
2010-10-01,11233.094
2010-10-04,11174.079
2010-10-05,11375.123
2010-10-06,11436.277
2010-10-07,11479.864
2010-10-08,11426.536
2010-10-11,11443.062
2010-10-12,11328.408
2010-10-13,11518.468
2010-10-14,11591.974
2010-10-15,11523.46
2010-10-18,11568.705
2010-10-19,11398.64
2010-10-20,11513.696
2010-10-21,11489.657
2010-10-22,11392.391
2010-10-25,11420.614
2010-10-26,11469.634
2010-10-27,11304.274
2010-10-28,11490.673
2010-10-29,11546.112
2010-11-01,11632.82
2010-11-02,11749.152
2010-11-03,11827.238
2010-11-04,12174.686
2010-11-05,12082.272
2010-11-08,12006.103
2010-11-09,12041.064
2010-11-10,11866.69
2010-11-11,11926.139
2010-11-12,11923.629
2010-11-15,11890.411
2010-11-16,11524.604
2010-11-17,11555.776
2010-11-18,11706.299
2010-11-19,11611.153
2010-11-22,11485.91
2010-11-23,11253.103
2010-11-24,11316.156
2010-11-25,11348.17
2010-11-26,11212.589
2010-11-29,10947.288
2010-11-30,10933.144
2010-12-01,11169.242
2010-12-02,11353.595
2010-12-03,11397.193
2010-12-06,11427.747
2010-12-07,11588.537
2010-12-08,11570.986
2010-12-09,11578.428
2010-12-10,11656.3
2010-12-13,11801.201
2010-12-14,11859.742
2010-12-15,11735.687
2010-12-16,11669.41
2010-12-17,11526.1
2010-12-20,11576.646
2010-12-21,11644.587
2010-12-22,11606.779
2010-12-23,11690.6
2010-12-24,11737.567
2010-12-27,11690.459
2010-12-28,11684.76
2010-12-29,11690.366
2010-12-30,11608.369
2010-12-31,11693.272
2011-01-03,11550.994
2011-01-04,11954.743
2011-01-05,11923.633
2011-01-06,11902.484
2011-01-07,11904.188
2011-01-10,11889.804
2011-01-11,11967.935
2011-01-12,12109.283
2011-01-13,12227.429
2011-01-14,12221.947
2011-01-17,12225.029
2011-01-18,12418.265
2011-01-19,12326.435
2011-01-20,12027.639
2011-01-21,12238.563
2011-01-24,12354.04
2011-01-25,12201.205
2011-01-26,12308.826
2011-01-27,12367.763
2011-01-28,12204.301
2011-01-31,12230.462
2011-02-01,12537.972
2011-02-02,12555.348
2011-02-03,12450.035
2011-02-04,12415.804
2011-02-07,12532.411
2011-02-08,12606.401
2011-02-09,12613.131
2011-02-10,12553.101
2011-02-11,12498.034
2011-02-14,12459.542
2011-02-15,12647.209
2011-02-16,12711.154
2011-02-17,12834.566
2011-02-18,12938.347
2011-02-21,12823.089
2011-02-22,12758.915
2011-02-23,12694.295
2011-02-24,12561.932
2011-02-25,12629.682
2011-02-28,12827.413
2011-03-01,12731.953
2011-03-02,12674.473
2011-03-03,12815.796
2011-03-04,12835.238
2011-03-07,12800.566
2011-03-08,12762.568
2011-03-09,12739.609
2011-03-10,12444.593
2011-03-11,12344.275
2011-03-14,12310.154
2011-03-15,12025.456
2011-03-16,11800.676
2011-03-17,12112.985
2011-03-18,12183.357
2011-03-21,12449.834
2011-03-22,12514.438
2011-03-23,12439.603
2011-03-24,12522.83
2011-03-25,12529.828
2011-03-28,12453.073
2011-03-29,12431.747
2011-03-30,12488.032
2011-03-31,12365.816
2011-04-01,12590.954
2011-04-04,12696.857
2011-04-05,12766.843
2011-04-06,12890.082
2011-04-07,12823.582
2011-04-08,12970.395
2011-04-11,12997.524
2011-04-12,12716.209
2011-04-13,12830.004
2011-04-14,12783.002
2011-04-15,12818.341
2011-04-18,12469.529
2011-04-19,12590.526
2011-04-20,12963.17
2011-04-21,12990.524
2011-04-22,12990.524
2011-04-25,12912.519
2011-04-26,13055.289
2011-04-27,13175.008
2011-04-28,13273.282
2011-04-29,13299.196
2011-05-02,13318.731
2011-05-03,13193.566
2011-05-04,13077.961
2011-05-05,12862.846
2011-05-06,12926.401
2011-05-09,12770.518
2011-05-10,12945.765
2011-05-11,13014.329
2011-05-12,12800.366
2011-05-13,12706.838
2011-05-16,12688.061
2011-05-17,12561.967
2011-05-18,12659.274
2011-05-19,12774.494
2011-05-20,12813.854
2011-05-23,12516.309
2011-05-24,12584.23
2011-05-25,12676.532
2011-05-26,12761.294
2011-05-27,12934.392
2011-05-30,12929.679
2011-05-31,13080.208
2011-06-01,12911.107
2011-06-02,12674.635
2011-06-03,12752.763
2011-06-06,12737.649
2011-06-07,12809.227
2011-06-08,12662.001
2011-06-09,12736.939
2011-06-10,12438.303
2011-06-13,12524.111
2011-06-14,12683.483
2011-06-15,12452.25
2011-06-16,12260.146
2011-06-17,12327.757
2011-06-20,12315.9
2011-06-21,12511.469
2011-06-22,12459.792
2011-06-23,12131.885
2011-06-24,12135.314
2011-06-27,12187.177
2011-06-28,12266.99
2011-06-29,12479.858
2011-06-30,12676.054
2011-07-01,12729.271
2011-07-04,12810.578
2011-07-05,12854.454
2011-07-06,12684.83
2011-07-07,12796.194
2011-07-08,12749.764
2011-07-11,12470.351
2011-07-12,12365.62
2011-07-13,12551.293
2011-07-14,12453.933
2011-07-15,12465.739
2011-07-18,12193.458
2011-07-19,12381.817
2011-07-20,12512.273
2011-07-21,12801.389
2011-07-22,12864.011
2011-07-25,12813.314
2011-07-26,12896.397
2011-07-27,12692.61
2011-07-28,12765.48
2011-07-29,12803.442
2011-08-01,12554.746
2011-08-02,12470.255
2011-08-03,12328.271
2011-08-04,11859.787
2011-08-05,11565.145
2011-08-08,11204.05
2011-08-09,11266.961
2011-08-10,10901.778
2011-08-11,11305.936
2011-08-12,11693.418
2011-08-15,11880.168
2011-08-16,11870.917
2011-08-17,11901.813
2011-08-18,11369.726
2011-08-19,11267.574
2011-08-22,11348.882
2011-08-23,11496.39
2011-08-24,11637.075
2011-08-25,11308.691
2011-08-26,11247.721
2011-08-29,11370.762
2011-08-30,11540.698
2011-08-31,11758.702
2011-09-01,11715.486
2011-09-02,11435.655
2011-09-05,10964.305
2011-09-06,11018.446
2011-09-07,11346.868
2011-09-08,11480.497
2011-09-09,11082.679
2011-09-12,10834.476
2011-09-13,10959.864
2011-09-14,11058.024
2011-09-15,11369.764
2011-09-16,11433.753
2011-09-19,11133.741
2011-09-20,11432.155
2011-09-21,11212.586
2011-09-22,10610.577
2011-09-23,10717.083
2011-09-26,10860.24
2011-09-27,11345.092
2011-09-28,11181.496
2011-09-29,11187.356
2011-09-30,11004.005
2011-10-03,10850.989
2011-10-04,10536.465
2011-10-05,10887.557
2011-10-06,11170.832
2011-10-07,11356.57
2011-10-10,11634.572
2011-10-11,11592.288
2011-10-12,11810.36
2011-10-13,11701.912
2011-10-14,11894.977
2011-10-17,11895.897
2011-10-18,11759.164
2011-10-19,12026.785
2011-10-20,11831.715
2011-10-21,12233.51
2011-10-24,12287.999
2011-10-25,12276.002
2011-10-26,12309.292
2011-10-27,12676.012
2011-10-28,12617.528
2011-10-31,12406.154
2011-11-01,11961.922
2011-11-02,12137.435
2011-11-03,12241.253
2011-11-04,12227.752
2011-11-07,12210.244
2011-11-08,12365.552
2011-11-09,12076.648
2011-11-10,12031.331
2011-11-11,12430.447
2011-11-14,12293.958
2011-11-15,12192.662
2011-11-16,12206.767
2011-11-17,12064.886
2011-11-18,11952.064
2011-11-21,11561.467
2011-11-22,11479.188
2011-11-23,11251.659
2011-11-24,11153.225
2011-11-25,11243.03
2011-11-28,11566.278
2011-11-29,11682.859
2011-11-30,12152.448
2011-12-01,12065.236
2011-12-02,12199.789
2011-12-05,12317.099
2011-12-06,12220.254
2011-12-07,12221.788
2011-12-08,12042.852
2011-12-09,12167.128
2011-12-12,11926.602
2011-12-13,12022.416
2011-12-14,11654.746
2011-12-15,11805.47
2011-12-16,11826.308
2011-12-19,11757.029
2011-12-20,11984.884
2011-12-21,11904.649
2011-12-22,12084.52
2011-12-23,12182.156
2011-12-26,12182.156
2011-12-27,12203.964
2011-12-28,12004.045
2011-12-29,12091.112
2011-12-30,12210.741
2012-01-02,12210.741
2012-01-03,12529.174
2012-01-04,12465.788
2012-01-05,12245.023
2012-01-06,12276.235
2012-01-09,12202.227
2012-01-10,12432.063
2012-01-11,12260.619
2012-01-12,12222.517
2012-01-13,12126.626
2012-01-16,12208.73
2012-01-17,12327.454
2012-01-18,12369.68
2012-01-19,12563.998
2012-01-20,12566.641
2012-01-23,12786.735
2012-01-24,12709.837
2012-01-25,12618.144
2012-01-26,12809.809
2012-01-27,12641.713
2012-01-30,12500.448
2012-01-31,12646.946
2012-02-01,12929.811
2012-02-02,12896.425
2012-02-03,13102.205
2012-02-06,13090.141
2012-02-07,13147.655
2012-02-08,13103.591
2012-02-09,13150.054
2012-02-10,12959.74
2012-02-13,13130.548
2012-02-14,13029.917
2012-02-15,13098.881
2012-02-16,13125.416
2012-02-17,13233.185
2012-02-20,13361.11
2012-02-21,13296.866
2012-02-22,13123.493
2012-02-23,13187.233
2012-02-24,13307.902
2012-02-27,13217.528
2012-02-28,13242.271
2012-02-29,13222.64
2012-03-01,13363.845
2012-03-02,13254.552
2012-03-05,13202.252
2012-03-06,12860.916
2012-03-07,12875.616
2012-03-08,13077.571
2012-03-09,13006.039
2012-03-12,12950.946
2012-03-13,13203.572
2012-03-14,13197.182
2012-03-15,13145.625
2012-03-16,13319.321
2012-03-19,13358.548
2012-03-20,13209.368
2012-03-21,13198.133
2012-03-22,13091.052
2012-03-23,13129.855
2012-03-26,13291.73
2012-03-27,13251.232
2012-03-28,13046.951
2012-03-29,12904.92
2012-03-30,13014.456
2012-04-02,13257.515
2012-04-03,13135.814
2012-04-04,12793.415
2012-04-05,12798.691
2012-04-06,12798.691
2012-04-09,12822.137
2012-04-10,12521.054
2012-04-11,12672.813
2012-04-12,12809.572
2012-04-13,12644.066
2012-04-16,12614.291
2012-04-17,12930.09
2012-04-18,12924.664
2012-04-19,12924.3
2012-04-20,13019.706
2012-04-23,12790.576
2012-04-24,12986.685
2012-04-25,12966.694
2012-04-26,13106.832
2012-04-27,13226.523
2012-04-30,13143.359
2012-05-01,13281.121
2012-05-02,13117.758
2012-05-03,13145.875
2012-05-04,12872.288
2012-05-07,12890.611
2012-05-08,12673.23
2012-05-09,12606.602
2012-05-10,12728.289
2012-05-11,12733.769
2012-05-14,12470.962
2012-05-15,12359.633
2012-05-16,12202.428
2012-05-17,11970.824
2012-05-18,11806.429
2012-05-21,11877.008
2012-05-22,12131.774
2012-05-23,11779.503
2012-05-24,11962.189
2012-05-25,11934.804
2012-05-28,11959.201
2012-05-29,12005.818
2012-05-30,11716.133
2012-05-31,11653.128
2012-06-01,11554.132
2012-06-04,11588.79
2012-06-05,11580.502
2012-06-06,11965.219
2012-06-07,12200.339
2012-06-08,12049.488
2012-06-11,12140.636
2012-06-12,12273.057
2012-06-13,12349.49
2012-06-14,12322.962
2012-06-15,12467.643
2012-06-18,12484.7
2012-06-19,12757.413
2012-06-20,12853.755
2012-06-21,12630.17
2012-06-22,12439.473
2012-06-25,12320.52
2012-06-26,12328.812
2012-06-27,12486.789
2012-06-28,12357.937
2012-06-29,12640.571
2012-07-02,12790.604
2012-07-03,12860.004
2012-07-04,12769.916
2012-07-05,12761.251
2012-07-06,12668.994
2012-07-09,12595.231
2012-07-10,12683.368
2012-07-11,12796.217
2012-07-12,12561.924
2012-07-13,12781.5
2012-07-16,12853.017
2012-07-17,12740.839
2012-07-18,12864.531
2012-07-19,12971.513
2012-07-20,12738.299
2012-07-23,12380.968
2012-07-24,12306.099
2012-07-25,12327.28
2012-07-26,12577.409
2012-07-27,12741.426
2012-07-30,12908.812
2012-07-31,12740.17
2012-08-01,12849.658
2012-08-02,12709.207
2012-08-03,13105.978
2012-08-06,13170.76
2012-08-07,13335.454
2012-08-08,13388.303
2012-08-09,13366.454
2012-08-10,13414.1
2012-08-13,13400.307
2012-08-14,13476.412
2012-08-15,13441.989
2012-08-16,13498.692
2012-08-17,13513.161
2012-08-20,13467.247
2012-08-21,13595.946
2012-08-22,13449.088
2012-08-23,13491.819
2012-08-24,13426.536
2012-08-27,13413.377
2012-08-28,13447.472
2012-08-29,13364.817
2012-08-30,13275.943
2012-08-31,13311.232
2012-09-03,13416.782
2012-09-04,13203.276
2012-09-05,13173.656
2012-09-06,13496.114
2012-09-07,13686.833
2012-09-10,13683.88
2012-09-11,13767.578
2012-09-12,13815.642
2012-09-13,13911.003
2012-09-14,14249.847
2012-09-17,14203.444
2012-09-18,14077.688
2012-09-19,14136.952
2012-09-20,14024.758
2012-09-21,14072.882
2012-09-24,14003.316
2012-09-25,14111.462
2012-09-26,13780.571
2012-09-27,13854.003
2012-09-28,13703.784
2012-10-01,13884.018
2012-10-02,13808.282
2012-10-03,13819.667
2012-10-04,13860.129
2012-10-05,14004.546
2012-10-08,13800.517
2012-10-09,13727.605
2012-10-10,13706.158
2012-10-11,13847.511
2012-10-12,13782.809
2012-10-15,13779.576
2012-10-16,14011.157
2012-10-17,14202.902
2012-10-18,14208.174
2012-10-19,14060.242
2012-10-22,14035.233
2012-10-23,13751.705
2012-10-24,13830.919
2012-10-25,13894.242
2012-10-26,13847.89
2012-10-29,13753.095
2012-10-30,13978.855
2012-10-31,13895.426
2012-11-01,14176.749
2012-11-02,14086.67
2012-11-05,13917.062
2012-11-06,14041.271
2012-11-07,13835.549
2012-11-08,13761.376
2012-11-09,13649.518
2012-11-12,13626.67
2012-11-13,13683.717
2012-11-14,13526.817
2012-11-15,13467.753
2012-11-16,13236.725
2012-11-19,13643.011
2012-11-20,13652.809
2012-11-21,13726.457
2012-11-22,13792.125
2012-11-23,13920.388
2012-11-26,13823.556
2012-11-27,13841.394
2012-11-28,13828.092
2012-11-29,14037.025
2012-11-30,14060.21
2012-12-03,14104.274
2012-12-04,14084.111
2012-12-05,14173.45
2012-12-06,14239.505
2012-12-07,14199.844
2012-12-10,14240.13
2012-12-11,14330.763
2012-12-12,14428.556
2012-12-13,14425.914
2012-12-14,14374.047
2012-12-17,14443.296
2012-12-18,14532.481
2012-12-19,14642.26
2012-12-20,14606.358
2012-12-21,14510.319
2012-12-24,14506.733
2012-12-25,14506.733
2012-12-26,14508.533
2012-12-27,14509.109
2012-12-28,14459.72
2012-12-31,14474.744
2013-01-01,14474.744
2013-01-02,14819.811
2013-01-03,14770.955
2013-01-04,14780.781
2013-01-07,14774.669
2013-01-08,14715.801
2013-01-09,14833.079
2013-01-10,14941.637
2013-01-11,14998.833
2013-01-14,14902.389
2013-01-15,14910.437
2013-01-16,14762.085
2013-01-17,14810.675
2013-01-18,14745.262
2013-01-21,14774.266
2013-01-22,14781.775
2013-01-23,14804.335
2013-01-24,14933.926
2013-01-25,15020.118
2013-01-28,14995.297
2013-01-29,15169.444
2013-01-30,15189.189
2013-01-31,15058.082
2013-02-01,15076.859
2013-02-04,14787.562
2013-02-05,14795.706
2013-02-06,14795.218
2013-02-07,14666.299
2013-02-08,14880.577
2013-02-11,14775.055
2013-02-12,14917.235
2013-02-13,14858.149
2013-02-14,14719.488
2013-02-15,14696.785
2013-02-18,14621.448
2013-02-19,14683.499
2013-02-20,14541.972
2013-02-21,14267.515
2013-02-22,14382.969
2013-02-25,14353.632
2013-02-26,14128.342
2013-02-27,14282.809
2013-02-28,14393.504
2013-03-01,14254.816
2013-03-04,14185.297
2013-03-05,14413.907
2013-03-06,14434.732
2013-03-07,14430.283
2013-03-08,14475.22
2013-03-11,14451.598
2013-03-12,14436.083
2013-03-13,14406.921
2013-03-14,14643.783
2013-03-15,14588.702
2013-03-18,14493.881
2013-03-19,14453.028
2013-03-20,14460.79
2013-03-21,14425.132
2013-03-22,14508.772
2013-03-25,14407.818
2013-03-26,14466.524
2013-03-27,14384.937
2013-03-28,14466.975
2013-03-29,14466.975
2013-04-01,14512.707
2013-04-02,14603.672
2013-04-03,14414.225
2013-04-04,14316.763
2013-04-05,14305.397
2013-04-08,14270.78
2013-04-09,14441.671
2013-04-10,14621.377
2013-04-11,14728.146
2013-04-12,14647.44
2013-04-15,14473.44
2013-04-16,14417.537
2013-04-17,14209.544
2013-04-18,14231.874
2013-04-19,14330.631
2013-04-22,14342.196
2013-04-23,14599.369
2013-04-24,14696.538
2013-04-25,14897.121
2013-04-26,14906.378
2013-04-29,14984.85
2013-04-30,15022.711
2013-05-01,15052.532
2013-05-02,15010.235
2013-05-03,15215.58
2013-05-06,15178.931
2013-05-07,15247.479
2013-05-08,15403.523
2013-05-09,15343.844
2013-05-10,15264.814
2013-05-13,15249.704
2013-05-14,15274.749
2013-05-15,15283.729
2013-05-16,15363.483
2013-05-17,15378.155
2013-05-20,15475.224
2013-05-21,15507.514
2013-05-22,15502.309
2013-05-23,15205.918
2013-05-24,15165.287
2013-05-27,15127.722
2013-05-28,15294.223
2013-05-29,15091.465
2013-05-30,15247.457
2013-05-31,15036.685
2013-06-03,15038.839
2013-06-04,15136.434
2013-06-05,14902.943
2013-06-06,14838.719
2013-06-07,15018.297
2013-06-10,14956.931
2013-06-11,14903.921
2013-06-12,14869.005
2013-06-13,14866.755
2013-06-14,14876.247
2013-06-17,14961.477
2013-06-18,14991.345
2013-06-19,14955.866
2013-06-20,14364.899
2013-06-21,14185.041
2013-06-24,14019.053
2013-06-25,14187.135
2013-06-26,14254.023
2013-06-27,14294.175
2013-06-28,14220.815
2013-07-01,14445.6
2013-07-02,14381.997
2013-07-03,14271.337
2013-07-04,14509.626
2013-07-05,14218.943
2013-07-08,14431.744
2013-07-09,14495.665
2013-07-10,14594.362
2013-07-11,14855.804
2013-07-12,14875.218
2013-07-15,14963.401
2013-07-16,14972.093
2013-07-17,15090.559
2013-07-18,15246.346
2013-07-19,15301.178
2013-07-22,15399.238
2013-07-23,15398.151
2013-07-24,15455.808
2013-07-25,15338.16
2013-07-26,15327.713
2013-07-29,15296.354
2013-07-30,15180.052
2013-07-31,15204.121
2013-08-01,15295.476
2013-08-02,15321.912
2013-08-05,15269.348
2013-08-06,15237.157
2013-08-07,15169.561
2013-08-08,15280.357
2013-08-09,15423.073
2013-08-12,15367.971
2013-08-13,15450.103
2013-08-14,15511.648
2013-08-15,15315.029
2013-08-16,15423.139
2013-08-19,15356.338
2013-08-20,15339.78
2013-08-21,15199.824
2013-08-22,15233.264
2013-08-23,15372.167
2013-08-26,15357.379
2013-08-27,15215.387
2013-08-28,15247.665
2013-08-29,15333.587
2013-08-30,15162.507
2013-09-02,15463.019
2013-09-03,15313.037
2013-09-04,15466.563
2013-09-05,15599.999
2013-09-06,15664.149
2013-09-09,15736.457
2013-09-10,15861.805
2013-09-11,15956.296
2013-09-12,15983.645
2013-09-13,15987.975
2013-09-16,16161.784
2013-09-17,15962.018
2013-09-18,16020.382
2013-09-19,16237.262
2013-09-20,16080.239
2013-09-23,16000.345
2013-09-24,15999.254
2013-09-25,16078.523
2013-09-26,16061.646
2013-09-27,16039.918
2013-09-30,15976.779
2013-10-01,15980.953
2013-10-02,16001.175
2013-10-03,16000.102
2013-10-04,15931.892
2013-10-07,15867.146
2013-10-08,15722.884
2013-10-09,15503.503
2013-10-10,15741.293
2013-10-11,15890.37
2013-10-14,16004.795
2013-10-15,16081.072
2013-10-16,16097.446
2013-10-17,16291.173
2013-10-18,16406.492
2013-10-21,16448.196
2013-10-22,16592.028
2013-10-23,16507.351
2013-10-24,16583.932
2013-10-25,16596.401
2013-10-28,16549.071
2013-10-29,16632.798
2013-10-30,16680.348
2013-10-31,16463.0
2013-11-01,16379.849
2013-11-04,16497.27
2013-11-05,16544.802
2013-11-06,16611.244
2013-11-07,16437.479
2013-11-08,16410.424
2013-11-11,16418.941
2013-11-12,16404.577
2013-11-13,16261.265
2013-11-14,16435.934
2013-11-15,16530.64
2013-11-18,16640.742
2013-11-19,16541.259
2013-11-20,16600.105
2013-11-21,16607.458
2013-11-22,16611.391
2013-11-25,16589.386
2013-11-26,16469.74
2013-11-27,16563.507
2013-11-28,16673.0
2013-11-29,16702.867
2013-12-02,16544.969
2013-12-03,16455.935
2013-12-04,16318.968
2013-12-05,16259.759
2013-12-06,16453.332
2013-12-09,16495.738
2013-12-10,16419.631
2013-12-11,16329.794
2013-12-12,16176.425
2013-12-13,16093.974
2013-12-16,16298.763
2013-12-17,16157.254
2013-12-18,16305.672
2013-12-19,16510.698
2013-12-20,16573.157
2013-12-23,16750.294
2013-12-24,16803.476
2013-12-25,16803.476
2013-12-26,16855.295
2013-12-27,17045.319
2013-12-30,17034.088
2013-12-31,17102.601
2014-01-01,17102.601
2014-01-02,16886.138
2014-01-03,16898.792
2014-01-06,16859.942
2014-01-07,16932.738
2014-01-08,16915.935
2014-01-09,16836.918
2014-01-10,16993.29
2014-01-13,16931.767
2014-01-14,17017.168
2014-01-15,17071.914
2014-01-16,17104.627
2014-01-17,17280.269
2014-01-20,17249.437
2014-01-21,17235.643
2014-01-22,17348.408
2014-01-23,17297.868
2014-01-24,16937.014
2014-01-27,16761.407
2014-01-28,16809.87
2014-01-29,16754.419
2014-01-30,16742.414
2014-01-31,16582.548
2014-02-03,16353.82
2014-02-04,16251.027
2014-02-05,16281.854
2014-02-06,16541.09
2014-02-07,16659.594
2014-02-10,16701.714
2014-02-11,16987.838
2014-02-12,17139.356
2014-02-13,17221.797
2014-02-14,17314.489
2014-02-17,17483.617
2014-02-18,17649.331
2014-02-19,17711.746
2014-02-20,17699.716
2014-02-21,17832.655
2014-02-24,17772.776
2014-02-25,17703.031
2014-02-26,17580.082
2014-02-27,17649.87
2014-02-28,17713.445
2014-03-03,17408.306
2014-03-04,17624.735
2014-03-05,17573.085
2014-03-06,17597.736
2014-03-07,17376.211
2014-03-10,17207.622
2014-03-11,17182.716
2014-03-12,17056.323
2014-03-13,16962.143
2014-03-14,16824.271
2014-03-17,16949.375
2014-03-18,16959.488
2014-03-19,16921.971
2014-03-20,16718.83
2014-03-21,16773.225
2014-03-24,16660.394
2014-03-25,16878.896
2014-03-26,16973.313
2014-03-27,16944.898
2014-03-28,17058.69
2014-03-31,17036.23
2014-04-01,17133.1
2014-04-02,17165.135
2014-04-03,17081.058
2014-04-04,17204.817
2014-04-07,17053.236
2014-04-08,17139.724
2014-04-09,17254.802
2014-04-10,17304.824
2014-04-11,17061.364
2014-04-14,17154.223
2014-04-15,17055.977
2014-04-16,17216.644
2014-04-17,17329.379
2014-04-18,17329.379
2014-04-21,17323.709
2014-04-22,17500.343
2014-04-23,17461.833
2014-04-24,17580.643
2014-04-25,17533.334
2014-04-28,17618.283
2014-04-29,17878.465
2014-04-30,17953.923
2014-05-01,17957.558
2014-05-02,18003.172
2014-05-05,17997.837
2014-05-06,18045.06
2014-05-07,18066.82
2014-05-08,18178.312
2014-05-09,18012.217
2014-05-12,18142.986
2014-05-13,18153.703
2014-05-14,18181.0
2014-05-15,18175.351
