Date,KOKUSAI INDEX (WORLD ex JP) LARGE VALUE Large Cap
2010-09-13,695.859
2010-09-14,696.626
2010-09-15,697.669
2010-09-16,696.331
2010-09-17,693.462
2010-09-20,703.985
2010-09-21,702.146
2010-09-22,701.211
2010-09-23,694.412
2010-09-24,707.881
2010-09-27,704.594
2010-09-28,706.936
2010-09-29,705.245
2010-09-30,704.106
2010-10-01,708.498
2010-10-04,703.047
2010-10-05,717.976
2010-10-06,721.561
2010-10-07,722.023
2010-10-08,723.037
2010-10-11,723.356
2010-10-12,722.096
2010-10-13,730.998
2010-10-14,730.927
2010-10-15,726.97
2010-10-18,731.918
2010-10-19,720.728
2010-10-20,729.461
2010-10-21,730.948
2010-10-22,728.576
2010-10-25,730.874
2010-10-26,728.038
2010-10-27,721.949
2010-10-28,727.452
2010-10-29,727.218
2010-11-01,727.61
2010-11-02,734.376
2010-11-03,734.925
2010-11-04,752.388
2010-11-05,751.834
2010-11-08,748.154
2010-11-09,746.309
2010-11-10,741.089
2010-11-11,738.877
2010-11-12,734.243
2010-11-15,734.224
2010-11-16,720.113
2010-11-17,720.649
2010-11-18,731.589
2010-11-19,731.418
2010-11-22,725.396
2010-11-23,710.462
2010-11-24,717.218
2010-11-25,717.843
2010-11-26,708.924
2010-11-29,702.47
2010-11-30,698.063
2010-12-01,713.651
2010-12-02,725.619
2010-12-03,729.696
2010-12-06,727.06
2010-12-07,731.104
2010-12-08,732.18
2010-12-09,736.842
2010-12-10,740.92
2010-12-13,746.173
2010-12-14,747.576
2010-12-15,742.771
2010-12-16,742.915
2010-12-17,739.903
2010-12-20,741.184
2010-12-21,748.38
2010-12-22,750.313
2010-12-23,750.061
2010-12-24,750.835
2010-12-27,749.387
2010-12-28,751.022
2010-12-29,752.412
2010-12-30,751.069
2010-12-31,753.157
2011-01-03,759.714
2011-01-04,762.078
2011-01-05,761.089
2011-01-06,758.632
2011-01-07,755.591
2011-01-10,750.411
2011-01-11,754.817
2011-01-12,766.656
2011-01-13,771.694
2011-01-14,776.328
2011-01-17,775.064
2011-01-18,779.902
2011-01-19,775.436
2011-01-20,771.709
2011-01-21,781.768
2011-01-24,786.492
2011-01-25,783.595
2011-01-26,786.401
2011-01-27,789.422
2011-01-28,778.642
2011-01-31,782.809
2011-02-01,798.666
2011-02-02,798.337
2011-02-03,795.834
2011-02-04,795.52
2011-02-07,801.095
2011-02-08,805.576
2011-02-09,803.293
2011-02-10,800.914
2011-02-11,801.509
2011-02-14,802.479
2011-02-15,803.522
2011-02-16,809.577
2011-02-17,814.005
2011-02-18,817.374
2011-02-21,813.552
2011-02-22,803.31
2011-02-23,800.454
2011-02-24,798.647
2011-02-25,804.919
2011-02-28,812.665
2011-03-01,804.085
2011-03-02,802.96
2011-03-03,812.287
2011-03-04,808.713
2011-03-07,804.638
2011-03-08,808.089
2011-03-09,807.238
2011-03-10,791.998
2011-03-11,793.085
2011-03-14,789.662
2011-03-15,776.416
2011-03-16,761.956
2011-03-17,775.679
2011-03-18,781.749
2011-03-21,795.02
2011-03-22,794.656
2011-03-23,794.364
2011-03-24,801.987
2011-03-25,803.548
2011-03-28,801.742
2011-03-29,803.507
2011-03-30,810.502
2011-03-31,808.272
2011-04-01,815.045
2011-04-04,817.318
2011-04-05,817.062
2011-04-06,823.475
2011-04-07,821.588
2011-04-08,825.406
2011-04-11,823.506
2011-04-12,814.063
2011-04-13,815.723
2011-04-14,812.914
2011-04-15,814.272
2011-04-18,798.408
2011-04-19,803.603
2011-04-20,819.246
2011-04-21,823.517
2011-04-22,823.517
2011-04-25,821.915
2011-04-26,829.356
2011-04-27,834.642
2011-04-28,842.851
2011-04-29,845.735
2011-05-02,846.658
2011-05-03,842.138
2011-05-04,834.469
2011-05-05,821.91
2011-05-06,825.61
2011-05-09,820.544
2011-05-10,828.783
2011-05-11,823.664
2011-05-12,819.564
2011-05-13,815.148
2011-05-16,812.875
2011-05-17,809.571
2011-05-18,816.767
2011-05-19,820.184
2011-05-20,813.335
2011-05-23,799.569
2011-05-24,801.069
2011-05-25,803.641
2011-05-26,805.147
2011-05-27,812.418
2011-05-30,811.953
2011-05-31,822.387
2011-06-01,808.38
2011-06-02,802.472
2011-06-03,800.752
2011-06-06,793.9
2011-06-07,795.084
2011-06-08,789.659
2011-06-09,794.377
2011-06-10,782.187
2011-06-13,784.301
2011-06-14,794.858
2011-06-15,779.477
2011-06-16,776.005
2011-06-17,782.565
2011-06-20,782.849
2011-06-21,794.417
2011-06-22,791.634
2011-06-23,777.903
2011-06-24,772.157
2011-06-27,777.183
2011-06-28,785.352
2011-06-29,796.254
2011-06-30,807.805
2011-07-01,815.877
2011-07-04,816.78
2011-07-05,813.292
2011-07-06,807.999
2011-07-07,814.598
2011-07-08,806.286
2011-07-11,787.113
2011-07-12,782.47
2011-07-13,789.702
2011-07-14,785.121
2011-07-15,783.697
2011-07-18,772.316
2011-07-19,784.222
2011-07-20,790.454
2011-07-21,806.248
2011-07-22,806.658
2011-07-25,800.359
2011-07-26,800.921
2011-07-27,786.663
2011-07-28,783.307
2011-07-29,778.784
2011-08-01,770.611
2011-08-02,754.511
2011-08-03,751.11
2011-08-04,719.178
2011-08-05,712.459
2011-08-08,674.02
2011-08-09,693.69
2011-08-10,665.552
2011-08-11,691.236
2011-08-12,699.596
2011-08-15,716.44
2011-08-16,710.973
2011-08-17,715.373
2011-08-18,684.106
2011-08-19,674.593
2011-08-22,675.398
2011-08-23,691.177
2011-08-24,700.802
2011-08-25,691.757
2011-08-26,692.7
2011-08-29,711.72
2011-08-30,712.164
2011-08-31,721.676
2011-09-01,715.594
2011-09-02,696.523
2011-09-05,683.492
2011-09-06,675.481
2011-09-07,695.71
2011-09-08,692.59
2011-09-09,669.38
2011-09-12,661.47
2011-09-13,668.967
2011-09-14,675.584
2011-09-15,693.257
2011-09-16,695.935
2011-09-19,681.263
2011-09-20,686.873
2011-09-21,669.123
2011-09-22,640.685
2011-09-23,645.769
2011-09-26,659.941
2011-09-27,679.16
2011-09-28,668.599
2011-09-29,677.853
2011-09-30,662.599
2011-10-03,643.871
2011-10-04,644.699
2011-10-05,660.136
2011-10-06,676.185
2011-10-07,677.165
2011-10-10,697.974
2011-10-11,697.114
2011-10-12,710.236
2011-10-13,701.908
2011-10-14,713.361
2011-10-17,702.105
2011-10-18,707.957
2011-10-19,710.06
2011-10-20,705.786
2011-10-21,722.991
2011-10-24,730.822
2011-10-25,720.237
2011-10-26,724.973
2011-10-27,758.215
2011-10-28,756.87
2011-10-31,734.02
2011-11-01,704.052
2011-11-02,715.352
2011-11-03,726.249
2011-11-04,720.223
2011-11-07,722.583
2011-11-08,731.126
2011-11-09,706.797
2011-11-10,709.741
2011-11-11,727.082
2011-11-14,718.443
2011-11-15,714.879
2011-11-16,707.937
2011-11-17,698.58
2011-11-18,697.061
2011-11-21,679.877
2011-11-22,674.964
2011-11-23,659.112
2011-11-24,657.152
2011-11-25,657.209
2011-11-28,679.162
2011-11-29,683.309
2011-11-30,714.749
2011-12-01,712.148
2011-12-02,716.212
2011-12-05,724.653
2011-12-06,722.81
2011-12-07,725.307
2011-12-08,708.78
2011-12-09,719.508
2011-12-12,704.841
2011-12-13,700.881
2011-12-14,689.484
2011-12-15,694.364
2011-12-16,696.165
2011-12-19,689.123
2011-12-20,707.775
2011-12-21,709.806
2011-12-22,718.633
2011-12-23,724.612
2011-12-26,724.629
2011-12-27,724.4
2011-12-28,713.616
2011-12-29,720.774
2011-12-30,722.731
2012-01-02,725.508
2012-01-03,738.796
2012-01-04,735.027
2012-01-05,730.433
2012-01-06,727.038
2012-01-09,727.394
2012-01-10,737.687
2012-01-11,735.67
2012-01-12,737.862
2012-01-13,732.718
2012-01-16,734.542
2012-01-17,739.454
2012-01-18,745.065
2012-01-19,752.529
2012-01-20,754.134
2012-01-23,758.822
2012-01-24,754.78
2012-01-25,755.492
2012-01-26,758.928
2012-01-27,754.28
2012-01-30,748.698
2012-01-31,749.707
2012-02-01,760.934
2012-02-02,761.066
2012-02-03,770.724
2012-02-06,769.972
2012-02-07,773.71
2012-02-08,775.286
2012-02-09,776.211
2012-02-10,766.394
2012-02-13,772.269
2012-02-14,768.471
2012-02-15,767.365
2012-02-16,772.173
2012-02-17,778.833
2012-02-20,783.42
2012-02-21,783.458
2012-02-22,777.878
2012-02-23,780.061
2012-02-24,784.247
2012-02-27,782.962
2012-02-28,785.66
2012-02-29,783.148
2012-03-01,788.162
2012-03-02,784.383
2012-03-05,781.601
2012-03-06,763.52
2012-03-07,767.184
2012-03-08,778.219
2012-03-09,777.853
2012-03-12,777.156
2012-03-13,791.726
2012-03-14,789.954
2012-03-15,794.925
2012-03-16,799.183
2012-03-19,802.018
2012-03-20,797.004
2012-03-21,794.101
2012-03-22,787.076
2012-03-23,790.764
2012-03-26,800.652
2012-03-27,797.35
2012-03-28,791.521
2012-03-29,786.123
2012-03-30,791.176
2012-04-02,797.378
2012-04-03,791.163
2012-04-04,777.589
2012-04-05,775.336
2012-04-06,775.336
2012-04-09,769.375
2012-04-10,754.747
2012-04-11,760.632
2012-04-12,770.315
2012-04-13,758.304
2012-04-16,760.632
2012-04-17,774.565
2012-04-18,770.23
2012-04-19,766.582
2012-04-20,770.574
2012-04-23,760.077
2012-04-24,768.76
2012-04-25,774.511
2012-04-26,779.128
2012-04-27,782.24
2012-04-30,779.035
2012-05-01,783.904
2012-05-02,777.653
2012-05-03,773.604
2012-05-04,762.316
2012-05-07,763.132
2012-05-08,756.761
2012-05-09,750.289
2012-05-10,756.454
2012-05-11,753.868
2012-05-14,741.719
2012-05-15,735.309
2012-05-16,730.88
2012-05-17,722.017
2012-05-18,716.711
2012-05-21,721.733
2012-05-22,727.987
2012-05-23,718.458
2012-05-24,722.932
2012-05-25,721.199
2012-05-28,721.589
2012-05-29,727.3
2012-05-30,714.126
2012-05-31,713.547
2012-06-01,700.334
2012-06-04,700.791
2012-06-05,704.643
2012-06-06,721.678
2012-06-07,726.373
2012-06-08,726.761
2012-06-11,722.945
2012-06-12,729.225
2012-06-13,729.673
2012-06-14,735.131
2012-06-15,743.656
2012-06-18,741.48
2012-06-19,752.78
2012-06-20,754.243
2012-06-21,740.332
2012-06-22,740.379
2012-06-25,728.011
2012-06-26,730.006
2012-06-27,738.966
2012-06-28,736.886
2012-06-29,759.533
2012-07-02,761.93
2012-07-03,767.527
2012-07-04,765.951
2012-07-05,759.095
2012-07-06,750.822
2012-07-09,748.855
2012-07-10,745.985
2012-07-11,749.355
2012-07-12,742.614
2012-07-13,755.299
2012-07-16,754.98
2012-07-17,758.57
2012-07-18,764.734
2012-07-19,766.277
2012-07-20,755.532
2012-07-23,744.471
2012-07-24,737.47
2012-07-25,738.838
2012-07-26,755.554
2012-07-27,769.842
2012-07-30,772.315
2012-07-31,769.95
2012-08-01,770.036
2012-08-02,758.65
2012-08-03,778.233
2012-08-06,781.965
2012-08-07,787.87
2012-08-08,788.451
2012-08-09,788.308
2012-08-10,789.2
2012-08-13,787.426
2012-08-14,788.529
2012-08-15,787.853
2012-08-16,794.138
2012-08-17,794.751
2012-08-20,794.524
2012-08-21,797.447
2012-08-22,793.086
2012-08-23,789.813
2012-08-24,791.216
2012-08-27,792.06
2012-08-28,791.584
2012-08-29,790.47
2012-08-30,783.875
2012-08-31,789.911
2012-09-03,791.076
2012-09-04,786.645
2012-09-05,786.752
2012-09-06,804.667
2012-09-07,812.977
2012-09-10,810.277
2012-09-11,815.399
2012-09-12,818.489
2012-09-13,826.671
2012-09-14,837.562
2012-09-17,833.673
2012-09-18,828.658
2012-09-19,830.258
2012-09-20,827.499
2012-09-21,830.499
2012-09-24,827.644
2012-09-25,825.469
2012-09-26,814.214
2012-09-27,820.361
2012-09-28,814.558
2012-10-01,821.193
2012-10-02,821.58
2012-10-03,821.766
2012-10-04,828.251
2012-10-05,833.513
2012-10-08,827.986
2012-10-09,821.545
2012-10-10,816.55
2012-10-11,819.932
2012-10-12,815.716
2012-10-15,820.711
2012-10-16,831.775
2012-10-17,841.187
2012-10-18,842.922
2012-10-19,830.748
2012-10-22,829.372
2012-10-23,814.638
2012-10-24,814.646
2012-10-25,817.006
2012-10-26,815.117
2012-10-29,812.617
2012-10-30,817.846
2012-10-31,817.007
2012-11-01,825.101
2012-11-02,819.534
2012-11-05,816.227
2012-11-06,823.018
2012-11-07,805.235
2012-11-08,798.967
2012-11-09,797.787
2012-11-12,797.392
2012-11-13,795.216
2012-11-14,786.255
2012-11-15,784.014
2012-11-16,781.171
2012-11-19,798.148
2012-11-20,798.527
2012-11-21,801.165
2012-11-22,804.164
2012-11-23,813.78
2012-11-26,810.505
2012-11-27,807.217
2012-11-28,811.07
2012-11-29,817.737
2012-11-30,818.443
2012-12-03,817.226
2012-12-04,817.267
2012-12-05,822.363
2012-12-06,823.764
2012-12-07,825.307
2012-12-10,825.57
2012-12-11,832.129
2012-12-12,835.513
2012-12-13,832.627
2012-12-14,831.389
2012-12-17,837.789
2012-12-18,845.877
2012-12-19,844.391
2012-12-20,847.384
2012-12-21,840.211
2012-12-24,838.719
2012-12-25,838.703
2012-12-26,838.159
2012-12-27,837.347
2012-12-28,829.528
2012-12-31,836.962
2013-01-01,836.985
2013-01-02,858.152
2013-01-03,855.761
2013-01-04,859.634
2013-01-07,857.985
2013-01-08,854.819
2013-01-09,858.369
2013-01-10,866.903
2013-01-11,869.003
2013-01-14,869.249
2013-01-15,869.483
2013-01-16,867.687
2013-01-17,872.777
2013-01-18,872.477
2013-01-21,874.335
2013-01-22,876.054
2013-01-23,875.54
2013-01-24,880.889
2013-01-25,886.701
2013-01-28,885.624
2013-01-29,892.272
2013-01-30,890.429
2013-01-31,886.497
2013-02-01,894.285
2013-02-04,880.162
2013-02-05,885.957
2013-02-06,885.468
2013-02-07,879.374
2013-02-08,885.157
2013-02-11,884.562
2013-02-12,890.42
2013-02-13,891.791
2013-02-14,888.81
2013-02-15,886.2
2013-02-18,886.477
2013-02-19,894.693
2013-02-20,886.717
2013-02-21,874.042
2013-02-22,881.402
2013-02-25,872.961
2013-02-26,867.601
2013-02-27,879.148
2013-02-28,880.944
2013-03-01,878.417
2013-03-04,880.191
2013-03-05,891.145
2013-03-06,893.032
2013-03-07,895.791
2013-03-08,899.454
2013-03-11,901.454
2013-03-12,900.836
2013-03-13,897.911
2013-03-14,905.644
2013-03-15,906.262
2013-03-18,898.246
2013-03-19,893.867
2013-03-20,900.349
2013-03-21,894.585
2013-03-22,899.543
2013-03-25,893.46
2013-03-26,897.846
2013-03-27,894.142
2013-03-28,897.158
2013-03-29,897.158
2013-04-01,896.414
2013-04-02,903.18
2013-04-03,892.832
2013-04-04,892.808
2013-04-05,890.281
2013-04-08,892.889
2013-04-09,900.056
2013-04-10,912.363
2013-04-11,916.512
2013-04-12,910.79
2013-04-15,895.599
2013-04-16,901.668
2013-04-17,888.187
2013-04-18,886.785
2013-04-19,893.97
2013-04-22,896.417
2013-04-23,909.207
2013-04-24,913.66
2013-04-25,917.982
2013-04-26,916.603
2013-04-29,925.333
2013-04-30,929.07
2013-05-01,921.982
2013-05-02,925.206
2013-05-03,934.766
2013-05-06,934.009
2013-05-07,939.193
2013-05-08,945.906
2013-05-09,941.078
2013-05-10,940.053
2013-05-13,939.523
2013-05-14,946.82
2013-05-15,949.897
2013-05-16,948.727
2013-05-17,953.955
2013-05-20,956.669
2013-05-21,958.142
2013-05-22,954.659
2013-05-23,946.106
2013-05-24,944.826
2013-05-27,946.296
2013-05-28,952.627
2013-05-29,946.013
2013-05-30,951.077
2013-05-31,936.168
2013-06-03,941.353
2013-06-04,940.45
2013-06-05,927.022
2013-06-06,929.975
2013-06-07,940.293
2013-06-10,939.656
2013-06-11,931.866
2013-06-12,927.32
2013-06-13,935.751
2013-06-14,933.891
2013-06-17,942.09
2013-06-18,946.664
2013-06-19,936.934
2013-06-20,905.857
2013-06-21,904.122
2013-06-24,891.967
2013-06-25,901.205
2013-06-26,910.647
2013-06-27,916.25
2013-06-28,911.752
2013-07-01,916.472
2013-07-02,914.842
2013-07-03,910.031
2013-07-04,916.413
2013-07-05,915.786
2013-07-08,924.747
2013-07-09,930.712
2013-07-10,932.351
2013-07-11,946.865
2013-07-12,947.547
2013-07-15,950.862
2013-07-16,949.736
2013-07-17,952.031
2013-07-18,958.877
2013-07-19,961.333
2013-07-22,966.087
2013-07-23,967.567
2013-07-24,966.956
2013-07-25,966.147
2013-07-26,967.034
2013-07-29,965.019
2013-07-30,962.622
2013-07-31,962.015
2013-08-01,969.831
2013-08-02,972.19
2013-08-05,969.071
2013-08-06,965.072
2013-08-07,962.891
2013-08-08,970.344
2013-08-09,970.537
2013-08-12,968.742
2013-08-13,970.143
2013-08-14,969.372
2013-08-15,958.202
2013-08-16,959.099
2013-08-19,952.182
2013-08-20,951.71
2013-08-21,944.12
2013-08-22,950.761
2013-08-23,958.635
2013-08-26,954.068
2013-08-27,939.917
2013-08-28,940.548
2013-08-29,941.216
2013-08-30,936.361
2013-09-02,942.901
2013-09-03,941.947
2013-09-04,948.424
2013-09-05,950.299
2013-09-06,953.769
2013-09-09,961.089
2013-09-10,970.523
2013-09-11,975.808
2013-09-12,973.198
2013-09-13,974.477
2013-09-16,983.535
2013-09-17,984.388
2013-09-18,992.355
2013-09-19,997.567
2013-09-20,989.616
2013-09-23,984.891
2013-09-24,983.273
2013-09-25,983.712
2013-09-26,983.831
2013-09-27,981.919
2013-09-30,975.071
2013-10-01,981.731
2013-10-02,982.136
2013-10-03,976.962
2013-10-04,981.537
2013-10-07,975.867
2013-10-08,968.198
2013-10-09,966.482
2013-10-10,985.191
2013-10-11,991.538
2013-10-14,995.105
2013-10-15,993.053
2013-10-16,1002.453
2013-10-17,1012.756
2013-10-18,1018.264
2013-10-21,1019.052
2013-10-22,1026.699
2013-10-23,1019.427
2013-10-24,1022.824
2013-10-25,1025.971
2013-10-28,1026.183
2013-10-29,1031.928
2013-10-30,1029.561
2013-10-31,1023.116
2013-11-01,1021.704
2013-11-04,1026.595
2013-11-05,1023.307
2013-11-06,1031.679
2013-11-07,1020.336
2013-11-08,1026.934
2013-11-11,1029.075
2013-11-12,1025.284
2013-11-13,1026.698
2013-11-14,1033.259
2013-11-15,1038.333
2013-11-18,1041.118
2013-11-19,1037.569
2013-11-20,1034.789
2013-11-21,1038.132
2013-11-22,1042.173
2013-11-25,1041.339
2013-11-26,1038.367
2013-11-27,1040.904
2013-11-28,1042.877
2013-11-29,1042.076
2013-12-02,1037.837
2013-12-03,1030.972
2013-12-04,1027.042
2013-12-05,1020.248
2013-12-06,1032.147
2013-12-09,1035.017
2013-12-10,1031.679
2013-12-11,1021.243
2013-12-12,1014.702
2013-12-13,1013.324
2013-12-16,1022.425
2013-12-17,1016.644
2013-12-18,1031.441
2013-12-19,1035.367
2013-12-20,1039.77
2013-12-23,1046.106
2013-12-24,1049.037
2013-12-25,1049.061
2013-12-26,1053.177
2013-12-27,1059.233
2013-12-30,1059.16
2013-12-31,1062.235
2014-01-01,1062.249
2014-01-02,1050.088
2014-01-03,1050.871
2014-01-06,1049.365
2014-01-07,1054.869
2014-01-08,1053.099
2014-01-09,1051.235
2014-01-10,1056.271
2014-01-13,1049.87
2014-01-14,1055.323
2014-01-15,1061.377
2014-01-16,1060.626
2014-01-17,1059.13
2014-01-20,1058.939
2014-01-21,1058.432
2014-01-22,1058.535
2014-01-23,1051.343
2014-01-24,1031.273
2014-01-27,1025.763
2014-01-28,1031.532
2014-01-29,1025.194
2014-01-30,1029.434
2014-01-31,1021.426
2014-02-03,1003.833
2014-02-04,1005.144
2014-02-05,1004.807
2014-02-06,1019.573
2014-02-07,1029.99
2014-02-10,1031.392
2014-02-11,1045.156
2014-02-12,1046.787
2014-02-13,1051.49
2014-02-14,1058.359
2014-02-17,1060.342
2014-02-18,1061.661
2014-02-19,1058.998
2014-02-20,1062.522
2014-02-21,1063.534
2014-02-24,1068.296
2014-02-25,1066.348
2014-02-26,1063.346
2014-02-27,1066.181
2014-02-28,1072.128
2014-03-03,1058.96
2014-03-04,1074.485
2014-03-05,1074.523
2014-03-06,1079.531
2014-03-07,1075.988
2014-03-10,1073.787
2014-03-11,1070.308
2014-03-12,1068.043
2014-03-13,1059.254
2014-03-14,1054.463
2014-03-17,1064.489
2014-03-18,1071.429
2014-03-19,1066.479
2014-03-20,1067.918
2014-03-21,1069.327
2014-03-24,1065.329
2014-03-25,1074.292
2014-03-26,1074.497
2014-03-27,1074.032
2014-03-28,1081.817
2014-03-31,1089.084
2014-04-01,1094.077
2014-04-02,1096.162
2014-04-03,1095.768
2014-04-04,1092.83
2014-04-07,1083.8
2014-04-08,1087.691
2014-04-09,1095.667
2014-04-10,1084.053
2014-04-11,1074.9
2014-04-14,1079.482
2014-04-15,1080.454
2014-04-16,1090.555
2014-04-17,1094.664
2014-04-18,1094.664
2014-04-21,1095.827
2014-04-22,1101.844
2014-04-23,1100.014
2014-04-24,1100.941
2014-04-25,1095.573
2014-04-28,1101.057
2014-04-29,1108.384
2014-04-30,1111.445
2014-05-01,1109.592
2014-05-02,1107.911
2014-05-05,1107.608
2014-05-06,1103.156
2014-05-07,1109.727
2014-05-08,1112.203
2014-05-09,1107.921
2014-05-12,1115.451
2014-05-13,1116.613
2014-05-14,1115.167
2014-05-15,1107.32
2014-05-16,1109.008
2014-05-19,1109.355
2014-05-20,1103.412
2014-05-21,1110.358
2014-05-22,1111.276
2014-05-23,1114.069
2014-05-26,1116.876
2014-05-27,1117.927
2014-05-28,1117.163
2014-05-29,1121.348
2014-05-30,1122.773
2014-06-02,1123.473
2014-06-03,1122.804
2014-06-04,1122.675
2014-06-05,1128.204
2014-06-06,1135.268
2014-06-09,1136.639
2014-06-10,1136.524
2014-06-11,1132.054
2014-06-12,1129.601
2014-06-13,1133.029
2014-06-16,1133.451
2014-06-17,1134.612
2014-06-18,1141.003
2014-06-19,1147.453
2014-06-20,1147.557
2014-06-23,1147.859
2014-06-24,1141.429
2014-06-25,1140.342
2014-06-26,1137.694
2014-06-27,1139.719
2014-06-30,1139.448
2014-07-01,1145.866
2014-07-02,1147.406
2014-07-03,1152.355
2014-07-04,1151.407
2014-07-07,1146.623
2014-07-08,1138.481
2014-07-09,1141.6
2014-07-10,1134.564
2014-07-11,1135.79
2014-07-14,1142.512
2014-07-15,1139.779
2014-07-16,1150.117
2014-07-17,1138.063
2014-07-18,1143.668
2014-07-21,1140.62
2014-07-22,1146.698
2014-07-23,1148.575
2014-07-24,1151.114
2014-07-25,1146.188
2014-07-28,1145.885
2014-07-29,1143.243
2014-07-30,1138.654
2014-07-31,1121.736
2014-08-01,1114.975
2014-08-04,1118.744
2014-08-05,1109.958
2014-08-06,1108.021
2014-08-07,1101.5
2014-08-08,1107.181
2014-08-11,1111.931
2014-08-12,1110.697
2014-08-13,1117.486
2014-08-14,1120.859
2014-08-15,1118.655
2014-08-18,1127.288
2014-08-19,1130.949
2014-08-20,1132.204
2014-08-21,1137.945
2014-08-22,1132.558
2014-08-25,1139.255
2014-08-26,1142.732
2014-08-27,1144.262
2014-08-28,1140.104
2014-08-29,1144.272
2014-09-01,1144.199
2014-09-02,1140.909
2014-09-03,1146.631
2014-09-04,1144.957
2014-09-05,1146.312
2014-09-08,1141.035
2014-09-09,1134.01
2014-09-10,1135.568
2014-09-11,1136.041
2014-09-12,1130.787
2014-09-15,1131.062
2014-09-16,1135.634
2014-09-17,1138.609
2014-09-18,1143.792
2014-09-19,1143.007
2014-09-22,1134.659
2014-09-23,1126.494
2014-09-24,1131.35
2014-09-25,1115.314
2014-09-26,1119.018
2014-09-29,1113.357
2014-09-30,1112.352
2014-10-01,1100.618
2014-10-02,1092.774
2014-10-03,1098.528
2014-10-06,1101.207
2014-10-07,1088.174
2014-10-08,1098.466
2014-10-09,1083.761
2014-10-10,1067.874
2014-10-13,1060.632
2014-10-14,1058.899
2014-10-15,1043.824
2014-10-16,1041.605
2014-10-17,1058.591
2014-10-20,1061.712
2014-10-21,1078.892
2014-10-22,1075.83
2014-10-23,1084.569
2014-10-24,1090.206
2014-10-27,1087.194
2014-10-28,1099.154
2014-10-29,1099.955
2014-10-30,1100.866
2014-10-31,1113.887
2014-11-03,1108.397
2014-11-04,1104.959
2014-11-05,1113.258
2014-11-06,1114.089
2014-11-07,1114.592
2014-11-10,1119.631
2014-11-11,1120.092
2014-11-12,1116.407
2014-11-13,1115.369
2014-11-14,1116.218
2014-11-17,1118.525
2014-11-18,1125.226
2014-11-19,1123.514
2014-11-20,1123.332
2014-11-21,1131.934
2014-11-24,1131.62
2014-11-25,1132.077
2014-11-26,1135.79
2014-11-27,1133.236
2014-11-28,1127.055
2014-12-01,1122.625
2014-12-02,1129.081
2014-12-03,1131.358
2014-12-04,1126.934
2014-12-05,1129.432
2014-12-08,1120.116
2014-12-09,1113.092
2014-12-10,1098.5
2014-12-11,1100.186
2014-12-12,1079.43
2014-12-15,1065.011
2014-12-16,1069.489
2014-12-17,1082.319
2014-12-18,1106.18
2014-12-19,1112.022
2014-12-22,1117.096
2014-12-23,1120.629
2014-12-24,1120.553
2014-12-25,1120.53
2014-12-26,1121.673
2014-12-29,1123.004
2014-12-30,1116.046
2014-12-31,1107.78
2015-01-01,1107.782
2015-01-02,1105.429
2015-01-05,1079.495
2015-01-06,1071.111
2015-01-07,1076.677
2015-01-08,1097.93
2015-01-09,1087.694
2015-01-12,1082.441
2015-01-13,1082.945
2015-01-14,1072.007
2015-01-15,1070.184
2015-01-16,1081.382
2015-01-19,1084.97
2015-01-20,1086.307
2015-01-21,1092.89
2015-01-22,1105.359
2015-01-23,1098.612
2015-01-26,1101.367
2015-01-27,1092.348
2015-01-28,1077.496
2015-01-29,1081.439
2015-01-30,1067.431
2015-02-02,1083.034
2015-02-03,1102.102
2015-02-04,1098.409
2015-02-05,1107.546
2015-02-06,1104.561
2015-02-09,1099.497
2015-02-10,1105.725
2015-02-11,1101.554
2015-02-12,1113.443
2015-02-13,1121.398
2015-02-16,1120.844
2015-02-17,1122.015
2015-02-18,1121.802
2015-02-19,1119.329
2015-02-20,1122.579
2015-02-23,1121.772
2015-02-24,1127.101
2015-02-25,1127.766
2015-02-26,1123.437
2015-02-27,1123.473
2015-03-02,1124.257
2015-03-03,1118.285
2015-03-04,1113.103
2015-03-05,1114.218
2015-03-06,1096.975
2015-03-09,1098.045
2015-03-10,1077.721
2015-03-11,1077.46
2015-03-12,1087.004
2015-03-13,1078.877
2015-03-16,1092.076
2015-03-17,1088.395
2015-03-18,1100.217
2015-03-19,1096.0
2015-03-20,1113.533
2015-03-23,1116.993
2015-03-24,1112.17
2015-03-25,1103.059
2015-03-26,1096.218
2015-03-27,1095.47
2015-03-30,1104.592
2015-03-31,1094.41
2015-04-01,1093.909
2015-04-02,1099.42
2015-04-03,1099.42
2015-04-06,1109.233
2015-04-07,1109.983
2015-04-08,1106.494
2015-04-09,1109.468
2015-04-10,1116.434
2015-04-13,1112.104
2015-04-14,1117.888
2015-04-15,1122.489
2015-04-16,1123.428
2015-04-17,1112.911
2015-04-20,1121.083
2015-04-21,1117.257
2015-04-22,1120.641
2015-04-23,1124.622
2015-04-24,1130.88
2015-04-27,1133.406
2015-04-28,1138.511
2015-04-29,1135.211
2015-04-30,1128.196
2015-05-01,1133.588
2015-05-04,1135.856
2015-05-05,1125.218
2015-05-06,1124.491
2015-05-07,1121.638
2015-05-08,1139.683
2015-05-11,1134.339
2015-05-12,1131.77
2015-05-13,1135.14
2015-05-14,1144.882
2015-05-15,1144.811
2015-05-18,1143.135
2015-05-19,1140.142
2015-05-20,1141.059
2015-05-21,1144.753
2015-05-22,1138.815
2015-05-25,1137.901
2015-05-26,1123.474
2015-05-27,1131.903
2015-05-28,1130.472
2015-05-29,1123.391
