Date,SINGAPORE MID CAP Mid Cap
2010-07-19,1238.858
2010-07-20,1257.388
2010-07-21,1243.052
2010-07-22,1265.711
2010-07-23,1265.303
2010-07-26,1267.753
2010-07-27,1274.08
2010-07-28,1273.243
2010-07-29,1281.664
2010-07-30,1280.003
2010-08-02,1308.404
2010-08-03,1302.305
2010-08-04,1299.931
2010-08-05,1301.46
2010-08-06,1298.929
2010-08-09,1298.784
2010-08-10,1278.404
2010-08-11,1250.926
2010-08-12,1249.496
2010-08-13,1259.656
2010-08-16,1251.161
2010-08-17,1251.299
2010-08-18,1254.406
2010-08-19,1261.19
2010-08-20,1248.899
2010-08-23,1242.108
2010-08-24,1234.648
2010-08-25,1244.327
2010-08-26,1251.753
2010-08-27,1257.792
2010-08-30,1268.742
2010-08-31,1273.274
2010-09-01,1302.234
2010-09-02,1302.495
2010-09-03,1312.677
2010-09-06,1324.822
2010-09-07,1323.057
2010-09-08,1323.936
2010-09-09,1336.711
2010-09-10,1337.509
2010-09-13,1364.114
2010-09-14,1355.212
2010-09-15,1369.2
2010-09-16,1363.517
2010-09-17,1361.713
2010-09-20,1366.654
2010-09-21,1369.303
2010-09-22,1371.291
2010-09-23,1373.112
2010-09-24,1392.957
2010-09-27,1392.973
2010-09-28,1394.008
2010-09-29,1414.357
2010-09-30,1421.798
2010-10-01,1427.118
2010-10-04,1432.277
2010-10-05,1434.356
2010-10-06,1443.281
2010-10-07,1437.648
2010-10-08,1435.551
2010-10-11,1445.309
2010-10-12,1431.453
2010-10-13,1459.431
2010-10-14,1462.316
2010-10-15,1474.073
2010-10-18,1473.29
2010-10-19,1466.396
2010-10-20,1460.975
2010-10-21,1466.51
2010-10-22,1466.818
2010-10-25,1477.0
2010-10-26,1453.254
2010-10-27,1431.94
2010-10-28,1443.41
2010-10-29,1454.269
2010-11-01,1482.632
2010-11-02,1495.282
2010-11-03,1509.316
2010-11-04,1528.305
2010-11-05,1523.79
2010-11-08,1560.947
2010-11-09,1570.177
2010-11-10,1548.104
2010-11-11,1552.187
2010-11-12,1514.843
2010-11-15,1503.436
2010-11-16,1489.298
2010-11-17,1490.327
2010-11-18,1499.122
2010-11-19,1495.91
2010-11-22,1503.202
2010-11-23,1451.196
2010-11-24,1458.777
2010-11-25,1475.039
2010-11-26,1451.1
2010-11-29,1446.911
2010-11-30,1441.916
2010-12-01,1481.003
2010-12-02,1504.107
2010-12-03,1502.322
2010-12-06,1498.321
2010-12-07,1515.584
2010-12-08,1504.744
2010-12-09,1512.855
2010-12-10,1500.481
2010-12-13,1506.907
2010-12-14,1512.542
2010-12-15,1483.543
2010-12-16,1466.333
2010-12-17,1464.506
2010-12-20,1452.52
2010-12-21,1472.904
2010-12-22,1482.689
2010-12-23,1481.747
2010-12-24,1488.751
2010-12-27,1501.907
2010-12-28,1525.025
2010-12-29,1545.055
2010-12-30,1550.51
2010-12-31,1548.71
2011-01-03,1565.893
2011-01-04,1568.524
2011-01-05,1562.879
2011-01-06,1568.879
2011-01-07,1558.584
2011-01-10,1537.142
2011-01-11,1554.802
2011-01-12,1564.516
2011-01-13,1572.502
2011-01-14,1558.817
2011-01-17,1554.544
2011-01-18,1568.366
2011-01-19,1573.7
2011-01-20,1537.137
2011-01-21,1534.175
2011-01-24,1545.619
2011-01-25,1537.259
2011-01-26,1550.545
2011-01-27,1551.16
2011-01-28,1540.032
2011-01-31,1518.626
2011-02-01,1530.499
2011-02-02,1551.352
2011-02-03,1547.035
2011-02-04,1547.884
2011-02-07,1541.81
2011-02-08,1540.025
2011-02-09,1529.654
2011-02-10,1502.972
2011-02-11,1480.83
2011-02-14,1489.826
2011-02-15,1480.556
2011-02-16,1485.343
2011-02-17,1483.019
2011-02-18,1479.994
2011-02-21,1467.608
2011-02-22,1428.357
2011-02-23,1422.506
2011-02-24,1417.202
2011-02-25,1443.04
2011-02-28,1439.097
2011-03-01,1476.508
2011-03-02,1453.676
2011-03-03,1458.629
2011-03-04,1471.408
2011-03-07,1475.761
2011-03-08,1482.834
2011-03-09,1485.148
2011-03-10,1466.975
2011-03-11,1444.643
2011-03-14,1442.054
2011-03-15,1387.095
2011-03-16,1401.298
2011-03-17,1384.65
2011-03-18,1387.045
2011-03-21,1417.268
2011-03-22,1434.116
2011-03-23,1447.742
2011-03-24,1471.517
2011-03-25,1487.284
2011-03-28,1484.352
2011-03-29,1486.768
2011-03-30,1507.781
2011-03-31,1507.306
2011-04-01,1515.625
2011-04-04,1529.682
2011-04-05,1520.652
2011-04-06,1540.05
2011-04-07,1538.006
2011-04-08,1559.125
2011-04-11,1548.543
2011-04-12,1539.19
2011-04-13,1553.3
2011-04-14,1557.481
2011-04-15,1559.248
2011-04-18,1541.708
2011-04-19,1546.015
2011-04-20,1569.271
2011-04-21,1575.289
2011-04-22,1575.289
2011-04-25,1571.585
2011-04-26,1573.118
2011-04-27,1580.756
2011-04-28,1583.309
2011-04-29,1589.131
2011-05-02,1589.261
2011-05-03,1565.585
2011-05-04,1544.06
2011-05-05,1534.996
2011-05-06,1537.072
2011-05-09,1549.952
2011-05-10,1557.929
2011-05-11,1561.548
2011-05-12,1527.542
2011-05-13,1547.055
2011-05-16,1524.445
2011-05-17,1522.431
2011-05-18,1537.448
2011-05-19,1548.342
2011-05-20,1553.504
2011-05-23,1506.21
2011-05-24,1511.832
2011-05-25,1511.666
2011-05-26,1519.402
2011-05-27,1534.617
2011-05-30,1542.366
2011-05-31,1552.126
2011-06-01,1549.326
2011-06-02,1535.629
2011-06-03,1537.463
2011-06-06,1516.65
2011-06-07,1517.0
2011-06-08,1507.703
2011-06-09,1503.32
2011-06-10,1486.309
2011-06-13,1471.481
2011-06-14,1485.895
2011-06-15,1468.987
2011-06-16,1447.328
2011-06-17,1442.624
2011-06-20,1447.345
2011-06-21,1474.502
2011-06-22,1461.938
2011-06-23,1458.18
2011-06-24,1479.8
2011-06-27,1465.339
2011-06-28,1466.955
2011-06-29,1482.069
2011-06-30,1501.589
2011-07-01,1510.516
2011-07-04,1523.382
2011-07-05,1509.653
2011-07-06,1502.972
2011-07-07,1523.469
2011-07-08,1535.443
2011-07-11,1508.388
2011-07-12,1488.403
2011-07-13,1502.38
2011-07-14,1501.949
2011-07-15,1490.275
2011-07-18,1480.212
2011-07-19,1498.152
2011-07-20,1524.97
2011-07-21,1535.538
2011-07-22,1555.91
2011-07-25,1547.176
2011-07-26,1557.493
2011-07-27,1554.452
2011-07-28,1557.257
2011-07-29,1551.76
2011-08-01,1560.17
2011-08-02,1539.866
2011-08-03,1522.373
2011-08-04,1494.167
2011-08-05,1444.138
2011-08-08,1390.707
2011-08-09,1392.707
2011-08-10,1345.256
2011-08-11,1333.908
2011-08-12,1360.244
2011-08-15,1397.485
2011-08-16,1380.874
2011-08-17,1396.692
2011-08-18,1373.722
2011-08-19,1332.564
2011-08-22,1336.071
2011-08-23,1353.241
2011-08-24,1339.667
2011-08-25,1351.826
2011-08-26,1345.433
2011-08-29,1370.23
2011-08-30,1368.298
2011-08-31,1430.617
2011-09-01,1407.195
2011-09-02,1391.356
2011-09-05,1361.226
2011-09-06,1364.385
2011-09-07,1386.165
2011-09-08,1388.758
2011-09-09,1361.171
2011-09-12,1316.305
2011-09-13,1307.206
2011-09-14,1320.992
2011-09-15,1334.918
2011-09-16,1354.634
2011-09-19,1306.764
2011-09-20,1327.482
2011-09-21,1312.046
2011-09-22,1256.952
2011-09-23,1259.111
2011-09-26,1223.292
2011-09-27,1276.623
2011-09-28,1249.104
2011-09-29,1240.496
2011-09-30,1215.675
2011-10-03,1184.717
2011-10-04,1151.797
2011-10-05,1170.694
2011-10-06,1187.763
2011-10-07,1207.331
2011-10-10,1238.554
2011-10-11,1240.898
2011-10-12,1270.384
2011-10-13,1271.694
2011-10-14,1298.367
2011-10-17,1310.861
2011-10-18,1286.044
2011-10-19,1292.128
2011-10-20,1269.329
2011-10-21,1277.852
2011-10-24,1296.644
2011-10-25,1310.995
2011-10-26,1299.132
2011-10-27,1370.711
2011-10-28,1392.924
2011-10-31,1354.494
2011-11-01,1297.339
2011-11-02,1326.247
2011-11-03,1316.9
2011-11-04,1331.314
2011-11-07,1326.396
2011-11-08,1333.97
2011-11-09,1320.114
2011-11-10,1290.684
2011-11-11,1302.597
2011-11-14,1316.346
2011-11-15,1309.779
2011-11-16,1310.48
2011-11-17,1299.754
2011-11-18,1276.352
2011-11-21,1252.655
2011-11-22,1277.002
2011-11-23,1254.367
2011-11-24,1258.352
2011-11-25,1241.363
2011-11-28,1275.554
2011-11-29,1273.937
2011-11-30,1299.487
2011-12-01,1316.861
2011-12-02,1328.505
2011-12-05,1334.95
2011-12-06,1322.205
2011-12-07,1321.738
2011-12-08,1279.894
2011-12-09,1261.083
2011-12-12,1259.784
2011-12-13,1253.268
2011-12-14,1238.371
2011-12-15,1237.904
2011-12-16,1251.29
2011-12-19,1226.781
2011-12-20,1245.833
2011-12-21,1262.139
2011-12-22,1270.565
2011-12-23,1274.028
2011-12-26,1274.028
2011-12-27,1268.421
2011-12-28,1263.272
2011-12-29,1261.585
2011-12-30,1255.592
2012-01-02,1255.592
2012-01-03,1289.331
2012-01-04,1296.225
2012-01-05,1285.306
2012-01-06,1292.07
2012-01-09,1279.203
2012-01-10,1305.294
2012-01-11,1311.403
2012-01-12,1304.548
2012-01-13,1320.658
2012-01-16,1310.734
2012-01-17,1343.389
2012-01-18,1342.319
2012-01-19,1349.161
2012-01-20,1358.607
2012-01-23,1366.384
2012-01-24,1362.457
2012-01-25,1389.138
2012-01-26,1402.881
2012-01-27,1415.06
2012-01-30,1400.925
2012-01-31,1422.812
2012-02-01,1423.705
2012-02-02,1434.591
2012-02-03,1439.49
2012-02-06,1445.554
2012-02-07,1461.616
2012-02-08,1479.371
2012-02-09,1473.98
2012-02-10,1447.937
2012-02-13,1458.258
2012-02-14,1449.988
2012-02-15,1459.088
2012-02-16,1438.724
2012-02-17,1458.672
2012-02-20,1477.315
2012-02-21,1478.173
2012-02-22,1470.4
2012-02-23,1470.194
2012-02-24,1469.151
2012-02-27,1456.015
2012-02-28,1470.134
2012-02-29,1492.247
2012-03-01,1484.866
2012-03-02,1492.314
2012-03-05,1468.745
2012-03-06,1439.586
2012-03-07,1431.908
2012-03-08,1472.79
2012-03-09,1471.541
2012-03-12,1463.075
2012-03-13,1470.175
2012-03-14,1473.164
2012-03-15,1480.349
2012-03-16,1484.071
2012-03-19,1479.229
2012-03-20,1474.623
2012-03-21,1476.592
2012-03-22,1470.267
2012-03-23,1482.466
2012-03-26,1477.48
2012-03-27,1508.473
2012-03-28,1506.689
2012-03-29,1490.382
2012-03-30,1500.463
2012-04-02,1507.131
2012-04-03,1507.107
2012-04-04,1487.814
2012-04-05,1484.529
2012-04-06,1484.529
2012-04-09,1468.723
2012-04-10,1478.822
2012-04-11,1466.774
2012-04-12,1483.412
2012-04-13,1490.466
2012-04-16,1485.14
2012-04-17,1490.535
2012-04-18,1495.653
2012-04-19,1501.202
2012-04-20,1502.203
2012-04-23,1489.711
2012-04-24,1500.227
2012-04-25,1502.185
2012-04-26,1510.247
2012-04-27,1512.749
2012-04-30,1510.947
2012-05-01,1512.842
2012-05-02,1519.883
2012-05-03,1514.758
2012-05-04,1498.733
2012-05-07,1456.882
2012-05-08,1457.372
2012-05-09,1434.204
2012-05-10,1448.644
2012-05-11,1436.522
2012-05-14,1418.103
2012-05-15,1422.346
2012-05-16,1382.283
2012-05-17,1387.788
2012-05-18,1349.779
2012-05-21,1362.92
2012-05-22,1386.472
2012-05-23,1358.892
2012-05-24,1356.033
2012-05-25,1352.866
2012-05-28,1365.765
2012-05-29,1378.295
2012-05-30,1359.972
2012-05-31,1357.836
2012-06-01,1339.464
2012-06-04,1323.015
2012-06-05,1333.355
2012-06-06,1363.568
2012-06-07,1367.019
2012-06-08,1345.792
2012-06-11,1379.503
2012-06-12,1378.403
2012-06-13,1386.5
2012-06-14,1379.331
2012-06-15,1401.797
2012-06-18,1414.843
2012-06-19,1431.369
2012-06-20,1440.68
2012-06-21,1415.378
2012-06-22,1406.746
2012-06-25,1395.792
2012-06-26,1404.094
2012-06-27,1418.638
2012-06-28,1426.316
2012-06-29,1459.016
2012-07-02,1471.619
2012-07-03,1493.119
2012-07-04,1484.956
2012-07-05,1508.353
2012-07-06,1508.702
2012-07-09,1481.02
2012-07-10,1512.093
2012-07-11,1524.182
2012-07-12,1499.785
2012-07-13,1529.057
2012-07-16,1533.125
2012-07-17,1548.706
2012-07-18,1557.417
2012-07-19,1560.786
2012-07-20,1549.442
2012-07-23,1522.432
2012-07-24,1539.824
2012-07-25,1551.318
2012-07-26,1562.758
2012-07-27,1573.604
2012-07-30,1584.15
2012-07-31,1590.873
2012-08-01,1594.414
2012-08-02,1582.58
2012-08-03,1595.182
2012-08-06,1604.723
2012-08-07,1595.753
2012-08-08,1604.112
2012-08-09,1603.918
2012-08-10,1608.354
2012-08-13,1611.933
2012-08-14,1625.913
2012-08-15,1609.051
2012-08-16,1603.274
2012-08-17,1600.42
2012-08-20,1601.569
2012-08-21,1605.798
2012-08-22,1591.596
2012-08-23,1605.67
2012-08-24,1604.211
2012-08-27,1592.36
2012-08-28,1584.533
2012-08-29,1592.014
2012-08-30,1575.754
2012-08-31,1591.869
2012-09-03,1588.887
2012-09-04,1583.356
2012-09-05,1572.214
2012-09-06,1577.711
2012-09-07,1604.82
2012-09-10,1606.38
2012-09-11,1614.699
2012-09-12,1622.987
2012-09-13,1632.314
2012-09-14,1673.121
2012-09-17,1669.617
2012-09-18,1660.595
2012-09-19,1661.861
2012-09-20,1657.563
2012-09-21,1673.811
2012-09-24,1652.675
2012-09-25,1650.963
2012-09-26,1644.308
2012-09-27,1655.507
2012-09-28,1662.116
2012-10-01,1655.662
2012-10-02,1660.07
2012-10-03,1646.48
2012-10-04,1650.514
2012-10-05,1661.115
2012-10-08,1648.688
2012-10-09,1649.764
2012-10-10,1645.077
2012-10-11,1638.603
2012-10-12,1650.713
2012-10-15,1651.455
2012-10-16,1657.445
2012-10-17,1662.671
2012-10-18,1664.269
2012-10-19,1668.11
2012-10-22,1662.881
2012-10-23,1660.811
2012-10-24,1655.329
2012-10-25,1677.073
2012-10-26,1676.042
2012-10-29,1656.007
2012-10-30,1653.91
2012-10-31,1653.241
2012-11-01,1639.224
2012-11-02,1641.431
2012-11-05,1636.944
2012-11-06,1626.56
2012-11-07,1644.284
2012-11-08,1624.841
2012-11-09,1614.62
2012-11-12,1622.942
2012-11-13,1624.07
2012-11-14,1612.72
2012-11-15,1589.47
2012-11-16,1585.804
2012-11-19,1598.047
2012-11-20,1596.58
2012-11-21,1609.013
2012-11-22,1619.126
2012-11-23,1622.312
2012-11-26,1634.218
2012-11-27,1625.389
2012-11-28,1624.37
2012-11-29,1654.235
2012-11-30,1661.926
2012-12-03,1654.768
2012-12-04,1652.694
2012-12-05,1648.589
2012-12-06,1646.814
2012-12-07,1660.276
2012-12-10,1665.099
2012-12-11,1660.918
2012-12-12,1665.394
2012-12-13,1670.567
2012-12-14,1679.067
2012-12-17,1671.648
2012-12-18,1672.197
2012-12-19,1682.904
2012-12-20,1689.837
2012-12-21,1678.79
2012-12-24,1687.223
2012-12-25,1687.223
2012-12-26,1689.466
2012-12-27,1690.158
2012-12-28,1698.002
2012-12-31,1690.294
2013-01-01,1690.294
2013-01-02,1716.131
2013-01-03,1718.89
2013-01-04,1713.039
2013-01-07,1707.028
2013-01-08,1711.88
2013-01-09,1721.6
2013-01-10,1744.16
2013-01-11,1735.29
2013-01-14,1728.399
2013-01-15,1722.347
2013-01-16,1723.634
2013-01-17,1721.797
2013-01-18,1723.677
2013-01-21,1720.837
2013-01-22,1720.849
2013-01-23,1731.365
2013-01-24,1726.78
2013-01-25,1724.722
2013-01-28,1719.301
2013-01-29,1723.55
2013-01-30,1731.96
2013-01-31,1728.88
2013-02-01,1728.825
2013-02-04,1728.027
2013-02-05,1722.298
2013-02-06,1731.486
2013-02-07,1722.88
2013-02-08,1728.198
2013-02-11,1723.253
2013-02-12,1724.574
2013-02-13,1736.78
2013-02-14,1744.94
2013-02-15,1741.873
2013-02-18,1742.039
2013-02-19,1753.119
2013-02-20,1759.54
2013-02-21,1747.878
2013-02-22,1734.709
2013-02-25,1728.04
2013-02-26,1716.011
2013-02-27,1727.711
2013-02-28,1740.364
2013-03-01,1728.879
2013-03-04,1691.751
2013-03-05,1699.223
2013-03-06,1714.908
2013-03-07,1715.048
2013-03-08,1702.17
2013-03-11,1702.895
2013-03-12,1718.364
2013-03-13,1716.047
2013-03-14,1711.644
2013-03-15,1705.684
2013-03-18,1699.654
2013-03-19,1708.438
2013-03-20,1702.731
2013-03-21,1714.497
2013-03-22,1716.878
2013-03-25,1726.25
2013-03-26,1730.962
2013-03-27,1738.565
2013-03-28,1731.942
2013-03-29,1731.942
2013-04-01,1731.699
2013-04-02,1741.365
2013-04-03,1753.202
2013-04-04,1738.778
2013-04-05,1743.521
2013-04-08,1734.747
2013-04-09,1740.513
2013-04-10,1749.539
2013-04-11,1756.452
2013-04-12,1764.761
2013-04-15,1753.456
2013-04-16,1743.247
2013-04-17,1725.782
2013-04-18,1735.465
2013-04-19,1732.341
2013-04-22,1733.953
2013-04-23,1723.334
2013-04-24,1737.225
2013-04-25,1758.074
2013-04-26,1773.503
2013-04-29,1790.083
2013-04-30,1794.883
2013-05-01,1792.554
2013-05-02,1782.979
2013-05-03,1779.08
2013-05-06,1791.458
2013-05-07,1792.769
2013-05-08,1811.545
2013-05-09,1815.28
2013-05-10,1799.725
2013-05-13,1798.722
2013-05-14,1802.028
2013-05-15,1798.962
2013-05-16,1789.234
2013-05-17,1778.577
2013-05-20,1778.824
2013-05-21,1780.812
2013-05-22,1780.827
2013-05-23,1720.052
2013-05-24,1721.141
2013-05-27,1726.098
2013-05-28,1723.489
2013-05-29,1702.843
2013-05-30,1689.074
2013-05-31,1653.834
2013-06-03,1667.2
2013-06-04,1697.684
2013-06-05,1682.817
2013-06-06,1656.867
2013-06-07,1657.958
2013-06-10,1635.553
2013-06-11,1631.389
2013-06-12,1620.329
2013-06-13,1606.607
2013-06-14,1628.934
2013-06-17,1630.449
2013-06-18,1637.032
2013-06-19,1638.23
2013-06-20,1571.888
2013-06-21,1562.265
2013-06-24,1522.593
2013-06-25,1545.325
2013-06-26,1560.692
2013-06-27,1577.981
2013-06-28,1595.887
2013-07-01,1589.908
2013-07-02,1600.779
2013-07-03,1577.45
2013-07-04,1586.745
2013-07-05,1588.913
2013-07-08,1573.422
2013-07-09,1585.49
2013-07-10,1599.232
2013-07-11,1649.331
2013-07-12,1642.995
2013-07-15,1641.264
2013-07-16,1646.334
2013-07-17,1630.532
2013-07-18,1633.105
2013-07-19,1637.184
2013-07-22,1649.355
2013-07-23,1664.38
2013-07-24,1671.801
2013-07-25,1662.203
2013-07-26,1667.279
2013-07-29,1658.034
2013-07-30,1661.172
2013-07-31,1653.593
2013-08-01,1649.421
2013-08-02,1650.25
2013-08-05,1649.729
2013-08-06,1648.197
2013-08-07,1650.527
2013-08-08,1660.683
2013-08-09,1663.259
2013-08-12,1655.034
2013-08-13,1649.08
2013-08-14,1636.34
2013-08-15,1622.313
2013-08-16,1617.806
2013-08-19,1600.316
2013-08-20,1583.393
2013-08-21,1569.027
2013-08-22,1557.191
2013-08-23,1559.414
2013-08-26,1570.103
2013-08-27,1552.527
2013-08-28,1545.359
2013-08-29,1551.218
2013-08-30,1560.393
2013-09-02,1567.304
2013-09-03,1570.361
2013-09-04,1553.825
2013-09-05,1549.031
2013-09-06,1565.873
2013-09-09,1576.933
2013-09-10,1596.248
2013-09-11,1597.572
2013-09-12,1602.909
2013-09-13,1600.312
2013-09-16,1651.058
2013-09-17,1644.765
2013-09-18,1648.416
2013-09-19,1692.757
2013-09-20,1677.575
2013-09-23,1671.741
2013-09-24,1665.053
2013-09-25,1670.748
2013-09-26,1673.974
2013-09-27,1676.532
2013-09-30,1658.515
2013-10-01,1668.265
2013-10-02,1666.248
2013-10-03,1660.401
2013-10-04,1658.313
2013-10-07,1654.595
2013-10-08,1653.006
2013-10-09,1652.887
2013-10-10,1668.565
2013-10-11,1673.954
2013-10-14,1670.851
2013-10-15,1672.934
2013-10-16,1683.562
2013-10-17,1688.635
2013-10-18,1710.439
2013-10-21,1712.777
2013-10-22,1723.628
2013-10-23,1722.754
2013-10-24,1731.908
2013-10-25,1731.225
2013-10-28,1730.493
2013-10-29,1735.756
2013-10-30,1752.638
2013-10-31,1747.176
2013-11-01,1734.003
2013-11-04,1726.272
2013-11-05,1721.162
2013-11-06,1731.143
2013-11-07,1727.447
2013-11-08,1712.824
2013-11-11,1707.206
2013-11-12,1699.877
2013-11-13,1700.446
2013-11-14,1711.465
2013-11-15,1728.181
2013-11-18,1738.647
2013-11-19,1734.425
2013-11-20,1728.86
2013-11-21,1705.778
2013-11-22,1705.261
2013-11-25,1705.332
2013-11-26,1710.301
2013-11-27,1699.627
2013-11-28,1698.256
2013-11-29,1699.858
2013-12-02,1698.462
2013-12-03,1691.157
2013-12-04,1670.718
2013-12-05,1642.74
2013-12-06,1649.921
2013-12-09,1652.729
2013-12-10,1642.852
2013-12-11,1623.805
2013-12-12,1620.833
2013-12-13,1628.24
2013-12-16,1619.761
2013-12-17,1626.912
2013-12-18,1620.094
2013-12-19,1613.651
2013-12-20,1623.422
2013-12-23,1637.463
2013-12-24,1647.097
2013-12-25,1647.097
2013-12-26,1649.18
2013-12-27,1658.222
2013-12-30,1656.049
2013-12-31,1669.758
2014-01-01,1669.758
2014-01-02,1664.738
2014-01-03,1640.447
2014-01-06,1638.506
2014-01-07,1628.773
2014-01-08,1643.883
2014-01-09,1634.933
2014-01-10,1642.773
2014-01-13,1641.28
2014-01-14,1628.195
2014-01-15,1624.532
2014-01-16,1616.565
2014-01-17,1616.946
2014-01-20,1610.979
2014-01-21,1606.95
2014-01-22,1617.598
2014-01-23,1601.929
2014-01-24,1586.712
2014-01-27,1585.061
2014-01-28,1597.477
2014-01-29,1596.497
2014-01-30,1587.578
2014-01-31,1583.355
2014-02-03,1569.287
2014-02-04,1564.678
2014-02-05,1567.265
2014-02-06,1578.665
2014-02-07,1590.644
2014-02-10,1587.787
2014-02-11,1601.7
2014-02-12,1601.189
2014-02-13,1604.387
2014-02-14,1612.156
2014-02-17,1621.991
2014-02-18,1620.215
2014-02-19,1633.215
2014-02-20,1636.924
2014-02-21,1635.328
2014-02-24,1644.126
2014-02-25,1652.662
2014-02-26,1646.555
2014-02-27,1659.184
2014-02-28,1654.869
2014-03-03,1641.97
2014-03-04,1653.409
2014-03-05,1661.171
2014-03-06,1676.868
2014-03-07,1674.25
2014-03-10,1664.594
2014-03-11,1677.693
2014-03-12,1669.064
2014-03-13,1664.729
2014-03-14,1668.337
2014-03-17,1669.254
2014-03-18,1673.797
2014-03-19,1671.504
2014-03-20,1638.141
2014-03-21,1654.542
2014-03-24,1671.572
2014-03-25,1673.045
2014-03-26,1697.852
2014-03-27,1713.275
2014-03-28,1727.814
2014-03-31,1733.12
2014-04-01,1731.001
2014-04-02,1737.256
2014-04-03,1761.0
2014-04-04,1756.644
2014-04-07,1742.676
2014-04-08,1765.294
2014-04-09,1775.419
2014-04-10,1772.465
2014-04-11,1772.5
2014-04-14,1761.866
2014-04-15,1794.669
2014-04-16,1805.512
2014-04-17,1808.235
2014-04-18,1808.235
2014-04-21,1803.189
2014-04-22,1812.034
2014-04-23,1799.454
2014-04-24,1815.583
2014-04-25,1807.697
2014-04-28,1805.123
2014-04-29,1812.316
2014-04-30,1823.89
2014-05-01,1828.113
2014-05-02,1836.571
2014-05-05,1837.47
2014-05-06,1845.412
2014-05-07,1839.143
2014-05-08,1844.497
2014-05-09,1837.868
2014-05-12,1843.413
2014-05-13,1842.014
2014-05-14,1862.101
2014-05-15,1865.322
2014-05-16,1874.373
2014-05-19,1881.107
2014-05-20,1880.904
2014-05-21,1877.983
2014-05-22,1876.543
2014-05-23,1887.228
2014-05-26,1881.606
2014-05-27,1877.976
2014-05-28,1885.67
2014-05-29,1907.074
2014-05-30,1889.174
2014-06-02,1888.022
2014-06-03,1889.022
2014-06-04,1880.616
2014-06-05,1891.854
2014-06-06,1910.017
2014-06-09,1913.723
2014-06-10,1906.709
2014-06-11,1898.909
2014-06-12,1908.631
2014-06-13,1899.468
2014-06-16,1894.47
2014-06-17,1884.415
2014-06-18,1887.377
2014-06-19,1889.494
2014-06-20,1881.926
2014-06-23,1884.846
2014-06-24,1887.092
2014-06-25,1878.013
2014-06-26,1889.778
2014-06-27,1886.458
2014-06-30,1886.844
2014-07-01,1872.602
2014-07-02,1884.989
2014-07-03,1888.088
2014-07-04,1890.169
2014-07-07,1888.109
2014-07-08,1891.193
2014-07-09,1889.043
2014-07-10,1892.219
2014-07-11,1900.644
2014-07-14,1894.904
2014-07-15,1892.279
2014-07-16,1902.304
2014-07-17,1909.428
2014-07-18,1910.364
2014-07-21,1914.864
2014-07-22,1916.816
2014-07-23,1928.245
2014-07-24,1934.451
2014-07-25,1936.11
2014-07-28,1934.895
2014-07-29,1930.126
2014-07-30,1916.467
2014-07-31,1915.032
2014-08-01,1908.381
2014-08-04,1898.268
2014-08-05,1896.894
2014-08-06,1893.61
2014-08-07,1883.787
2014-08-08,1872.597
2014-08-11,1878.673
2014-08-12,1878.964
2014-08-13,1886.254
2014-08-14,1888.138
2014-08-15,1898.268
2014-08-18,1897.521
2014-08-19,1900.195
2014-08-20,1899.516
2014-08-21,1899.012
2014-08-22,1898.525
2014-08-25,1898.136
2014-08-26,1897.957
2014-08-27,1906.167
2014-08-28,1898.628
2014-08-29,1898.896
2014-09-01,1892.942
2014-09-02,1893.146
2014-09-03,1906.726
2014-09-04,1902.379
2014-09-05,1898.697
2014-09-08,1892.585
2014-09-09,1884.549
2014-09-10,1880.417
2014-09-11,1881.688
2014-09-12,1885.115
2014-09-15,1866.091
2014-09-16,1852.625
2014-09-17,1860.004
2014-09-18,1853.617
2014-09-19,1858.351
2014-09-22,1851.011
2014-09-23,1847.473
2014-09-24,1850.054
2014-09-25,1850.778
2014-09-26,1841.52
2014-09-29,1843.718
2014-09-30,1827.628
2014-10-01,1823.344
2014-10-02,1810.947
2014-10-03,1816.207
2014-10-06,1821.49
2014-10-07,1813.465
2014-10-08,1800.292
2014-10-09,1819.113
2014-10-10,1796.209
2014-10-13,1788.199
2014-10-14,1783.26
2014-10-15,1790.157
2014-10-16,1761.1
2014-10-17,1769.323
2014-10-20,1777.361
2014-10-21,1791.724
2014-10-22,1790.949
2014-10-23,1809.271
2014-10-24,1802.072
2014-10-27,1802.285
2014-10-28,1802.098
2014-10-29,1808.452
2014-10-30,1797.057
2014-10-31,1807.651
2014-11-03,1802.128
2014-11-04,1795.293
2014-11-05,1793.533
2014-11-06,1797.941
2014-11-07,1791.118
2014-11-10,1803.181
2014-11-11,1806.972
2014-11-12,1814.676
2014-11-13,1811.847
2014-11-14,1800.807
2014-11-17,1787.931
2014-11-18,1804.573
2014-11-19,1789.558
2014-11-20,1788.266
2014-11-21,1800.643
2014-11-24,1795.559
2014-11-25,1800.994
2014-11-26,1812.124
2014-11-27,1802.562
2014-11-28,1802.987
2014-12-01,1770.022
2014-12-02,1773.398
2014-12-03,1751.662
2014-12-04,1756.72
2014-12-05,1753.272
2014-12-08,1747.161
2014-12-09,1768.079
2014-12-10,1782.512
2014-12-11,1774.154
2014-12-12,1776.407
2014-12-15,1763.526
2014-12-16,1745.829
2014-12-17,1745.832
2014-12-18,1738.734
2014-12-19,1751.642
2014-12-22,1775.39
2014-12-23,1768.749
2014-12-24,1779.876
2014-12-25,1779.876
2014-12-26,1784.773
2014-12-29,1790.055
2014-12-30,1795.78
2014-12-31,1789.711
2015-01-01,1789.711
