Date,ITALY SMALL CAP Small Cap
2010-09-24,135.026
2010-09-27,135.516
2010-09-28,136.192
2010-09-29,136.239
2010-09-30,137.026
2010-10-01,137.823
2010-10-04,136.217
2010-10-05,140.101
2010-10-06,141.076
2010-10-07,142.106
2010-10-08,142.336
2010-10-11,143.143
2010-10-12,142.46
2010-10-13,145.883
2010-10-14,147.192
2010-10-15,145.905
2010-10-18,146.195
2010-10-19,143.749
2010-10-20,146.188
2010-10-21,148.458
2010-10-22,147.374
2010-10-25,148.445
2010-10-26,146.57
2010-10-27,144.535
2010-10-28,146.38
2010-10-29,146.895
2010-11-01,146.008
2010-11-02,147.357
2010-11-03,145.963
2010-11-04,149.447
2010-11-05,146.811
2010-11-08,144.309
2010-11-09,145.355
2010-11-10,141.108
2010-11-11,139.052
2010-11-12,138.395
2010-11-15,138.416
2010-11-16,134.489
2010-11-17,135.727
2010-11-18,137.108
2010-11-19,137.997
2010-11-22,136.507
2010-11-23,131.856
2010-11-24,131.981
2010-11-25,132.151
2010-11-26,130.293
2010-11-29,126.22
2010-11-30,123.894
2010-12-01,127.036
2010-12-02,131.571
2010-12-03,133.837
2010-12-06,132.004
2010-12-07,133.65
2010-12-08,133.963
2010-12-09,134.927
2010-12-10,135.493
2010-12-13,138.116
2010-12-14,137.935
2010-12-15,136.537
2010-12-16,134.7
2010-12-17,133.545
2010-12-20,134.103
2010-12-21,135.704
2010-12-22,135.954
2010-12-23,135.394
2010-12-24,135.928
2010-12-27,135.224
2010-12-28,135.028
2010-12-29,135.739
2010-12-30,136.034
2010-12-31,137.402
2011-01-03,138.183
2011-01-04,137.719
2011-01-05,135.392
2011-01-06,134.193
2011-01-07,132.812
2011-01-10,129.4
2011-01-11,131.677
2011-01-12,135.752
2011-01-13,139.748
2011-01-14,139.713
2011-01-17,138.346
2011-01-18,140.425
2011-01-19,142.132
2011-01-20,140.738
2011-01-21,144.056
2011-01-24,145.255
2011-01-25,144.055
2011-01-26,144.357
2011-01-27,146.738
2011-01-28,145.062
2011-01-31,145.279
2011-02-01,148.099
2011-02-02,148.068
2011-02-03,145.08
2011-02-04,144.939
2011-02-07,146.558
2011-02-08,148.216
2011-02-09,148.77
2011-02-10,146.306
2011-02-11,145.969
2011-02-14,144.968
2011-02-15,145.814
2011-02-16,147.525
2011-02-17,147.894
2011-02-18,148.227
2011-02-21,144.093
2011-02-22,143.567
2011-02-23,144.043
2011-02-24,143.181
2011-02-25,145.308
2011-02-28,147.161
2011-03-01,147.137
2011-03-02,147.214
2011-03-03,147.281
2011-03-04,147.531
2011-03-07,151.784
2011-03-08,150.793
2011-03-09,152.186
2011-03-10,149.829
2011-03-11,148.804
2011-03-14,149.98
2011-03-15,147.436
2011-03-16,145.037
2011-03-17,147.576
2011-03-18,149.73
2011-03-21,152.37
2011-03-22,152.467
2011-03-23,151.939
2011-03-24,153.699
2011-03-25,153.735
2011-03-28,153.597
2011-03-29,151.516
2011-03-30,153.353
2011-03-31,153.759
2011-04-01,154.196
2011-04-04,156.071
2011-04-05,155.869
2011-04-06,158.963
2011-04-07,158.358
2011-04-08,160.731
2011-04-11,161.053
2011-04-12,159.457
2011-04-13,160.292
2011-04-14,159.257
2011-04-15,158.351
2011-04-18,152.891
2011-04-19,155.258
2011-04-20,158.384
2011-04-21,159.62
2011-04-22,159.62
2011-04-25,159.505
2011-04-26,160.794
2011-04-27,161.648
2011-04-28,164.962
2011-04-29,165.534
2011-05-02,165.988
2011-05-03,165.239
2011-05-04,163.757
2011-05-05,159.997
2011-05-06,160.572
2011-05-09,156.407
2011-05-10,158.8
2011-05-11,158.29
2011-05-12,157.403
2011-05-13,155.954
2011-05-16,156.097
2011-05-17,153.735
2011-05-18,154.843
2011-05-19,155.439
2011-05-20,152.481
2011-05-23,148.445
2011-05-24,149.505
2011-05-25,150.175
2011-05-26,149.766
2011-05-27,152.207
2011-05-30,152.51
2011-05-31,154.089
2011-06-01,154.521
2011-06-02,153.816
2011-06-03,155.049
2011-06-06,153.791
2011-06-07,153.968
2011-06-08,150.348
2011-06-09,150.052
2011-06-10,147.219
2011-06-13,146.815
2011-06-14,149.381
2011-06-15,144.706
2011-06-16,142.297
2011-06-17,144.949
2011-06-20,142.748
2011-06-21,145.373
2011-06-22,145.341
2011-06-23,138.706
2011-06-24,137.743
2011-06-27,138.61
2011-06-28,140.586
2011-06-29,144.73
2011-06-30,148.159
2011-07-01,149.765
2011-07-04,150.257
2011-07-05,148.206
2011-07-06,143.838
2011-07-07,144.917
2011-07-08,140.23
2011-07-11,132.665
2011-07-12,133.647
2011-07-13,137.118
2011-07-14,135.775
2011-07-15,134.114
2011-07-18,130.062
2011-07-19,132.548
2011-07-20,135.051
2011-07-21,140.407
2011-07-22,141.817
2011-07-25,138.954
2011-07-26,139.829
2011-07-27,136.537
2011-07-28,136.328
2011-07-29,136.856
2011-08-01,131.483
2011-08-02,127.209
2011-08-03,126.421
2011-08-04,121.088
2011-08-05,120.243
2011-08-08,115.748
2011-08-09,117.559
2011-08-10,112.488
2011-08-11,116.98
2011-08-12,121.82
2011-08-15,123.791
2011-08-16,123.851
2011-08-17,125.293
2011-08-18,117.572
2011-08-19,117.398
2011-08-22,118.687
2011-08-23,118.009
2011-08-24,119.749
2011-08-25,119.524
2011-08-26,119.21
2011-08-29,123.35
2011-08-30,122.725
2011-08-31,125.474
2011-09-01,124.625
2011-09-02,120.881
2011-09-05,114.642
2011-09-06,112.239
2011-09-07,115.941
2011-09-08,115.84
2011-09-09,110.198
2011-09-12,106.28
2011-09-13,108.032
2011-09-14,110.478
2011-09-15,114.03
2011-09-16,115.77
2011-09-19,112.361
2011-09-20,113.485
2011-09-21,112.593
2011-09-22,106.214
2011-09-23,106.443
2011-09-26,107.956
2011-09-27,113.302
2011-09-28,113.579
2011-09-29,114.496
2011-09-30,110.881
2011-10-03,108.901
2011-10-04,105.905
2011-10-05,108.114
2011-10-06,111.893
2011-10-07,112.094
2011-10-10,115.955
2011-10-11,114.85
2011-10-12,118.072
2011-10-13,115.576
2011-10-14,118.741
2011-10-17,115.892
2011-10-18,115.937
2011-10-19,117.613
2011-10-20,114.31
2011-10-21,117.284
2011-10-24,117.816
2011-10-25,117.547
2011-10-26,116.678
2011-10-27,122.591
2011-10-28,120.927
2011-10-31,116.032
2011-11-01,108.077
2011-11-02,110.153
2011-11-03,112.631
2011-11-04,110.561
2011-11-07,110.841
2011-11-08,110.875
2011-11-09,105.272
2011-11-10,105.838
2011-11-11,110.979
2011-11-14,107.995
2011-11-15,105.816
2011-11-16,105.589
2011-11-17,103.636
2011-11-18,103.672
2011-11-21,98.984
2011-11-22,97.899
2011-11-23,93.902
2011-11-24,93.477
2011-11-25,92.001
2011-11-28,95.526
2011-11-29,95.541
2011-11-30,100.678
2011-12-01,100.236
2011-12-02,101.573
2011-12-05,104.96
2011-12-06,103.486
2011-12-07,102.752
2011-12-08,99.283
2011-12-09,101.088
2011-12-12,96.715
2011-12-13,95.275
2011-12-14,92.483
2011-12-15,93.325
2011-12-16,94.118
2011-12-19,93.357
2011-12-20,96.411
2011-12-21,94.827
2011-12-22,95.971
2011-12-23,96.174
2011-12-26,96.174
2011-12-27,95.483
2011-12-28,94.19
2011-12-29,93.871
2011-12-30,94.861
2012-01-02,97.026
2012-01-03,98.697
2012-01-04,96.624
2012-01-05,92.934
2012-01-06,91.662
2012-01-09,90.192
2012-01-10,91.634
2012-01-11,91.48
2012-01-12,93.724
2012-01-13,92.755
2012-01-16,93.518
2012-01-17,93.822
2012-01-18,94.639
2012-01-19,97.768
2012-01-20,98.576
2012-01-23,101.486
2012-01-24,101.073
2012-01-25,101.72
2012-01-26,104.69
2012-01-27,103.896
2012-01-30,102.208
2012-01-31,102.753
2012-02-01,107.187
2012-02-02,108.117
2012-02-03,109.59
2012-02-06,110.294
2012-02-07,110.952
2012-02-08,111.696
2012-02-09,112.41
2012-02-10,110.297
2012-02-13,110.47
2012-02-14,109.357
2012-02-15,109.503
2012-02-16,108.083
2012-02-17,110.087
2012-02-20,112.945
2012-02-21,114.139
2012-02-22,112.918
2012-02-23,111.507
2012-02-24,113.625
2012-02-27,112.169
2012-02-28,112.662
2012-02-29,112.502
2012-03-01,114.529
2012-03-02,113.841
2012-03-05,113.207
2012-03-06,108.228
2012-03-07,109.418
2012-03-08,112.922
2012-03-09,111.165
2012-03-12,110.393
2012-03-13,112.007
2012-03-14,111.808
2012-03-15,112.103
2012-03-16,112.848
2012-03-19,113.737
2012-03-20,112.873
2012-03-21,112.12
2012-03-22,109.971
2012-03-23,111.999
2012-03-26,113.5
2012-03-27,112.572
2012-03-28,111.046
2012-03-29,107.242
2012-03-30,108.26
2012-04-02,107.565
2012-04-03,106.715
2012-04-04,101.845
2012-04-05,101.091
2012-04-06,101.091
2012-04-09,101.149
2012-04-10,97.265
2012-04-11,99.076
2012-04-12,101.584
2012-04-13,98.314
2012-04-16,97.194
2012-04-17,101.898
2012-04-18,100.193
2012-04-19,98.893
2012-04-20,99.297
2012-04-23,95.729
2012-04-24,98.089
2012-04-25,100.404
2012-04-26,99.832
2012-04-27,101.891
2012-04-30,102.214
2012-05-01,102.133
2012-05-02,99.2
2012-05-03,98.238
2012-05-04,96.971
2012-05-07,98.626
2012-05-08,96.189
2012-05-09,94.398
2012-05-10,96.081
2012-05-11,96.558
2012-05-14,94.081
2012-05-15,91.39
2012-05-16,90.319
2012-05-17,88.996
2012-05-18,88.162
2012-05-21,89.677
2012-05-22,92.748
2012-05-23,88.24
2012-05-24,88.451
2012-05-25,88.607
2012-05-28,88.113
2012-05-29,88.709
2012-05-30,85.952
2012-05-31,85.732
2012-06-01,84.269
2012-06-04,85.947
2012-06-05,85.957
2012-06-06,89.446
2012-06-07,91.178
2012-06-08,89.896
2012-06-11,88.177
2012-06-12,86.166
2012-06-13,86.558
2012-06-14,87.784
2012-06-15,89.954
2012-06-18,88.374
2012-06-19,90.872
2012-06-20,92.892
2012-06-21,92.876
2012-06-22,92.142
2012-06-25,88.486
2012-06-26,86.616
2012-06-27,88.061
2012-06-28,87.23
2012-06-29,93.003
2012-07-02,92.297
2012-07-03,93.201
2012-07-04,92.013
2012-07-05,89.803
2012-07-06,87.025
2012-07-09,86.851
2012-07-10,86.972
2012-07-11,86.535
2012-07-12,84.42
2012-07-13,85.668
2012-07-16,88.939
2012-07-17,91.463
2012-07-18,87.875
2012-07-19,89.618
2012-07-20,87.542
2012-07-23,84.871
2012-07-24,83.469
2012-07-25,84.041
2012-07-26,88.238
2012-07-27,87.12
2012-07-30,86.767
2012-07-31,87.072
2012-08-01,86.65
2012-08-02,82.358
2012-08-03,87.269
2012-08-06,88.628
2012-08-07,89.202
2012-08-08,89.092
2012-08-09,89.159
2012-08-10,88.794
2012-08-13,88.938
2012-08-14,88.902
2012-08-15,88.617
2012-08-16,90.55
2012-08-17,91.389
2012-08-20,91.031
2012-08-21,94.262
2012-08-22,93.488
2012-08-23,93.554
2012-08-24,93.009
2012-08-27,93.75
2012-08-28,93.988
2012-08-29,93.693
2012-08-30,93.077
2012-08-31,95.603
2012-09-03,97.273
2012-09-04,97.173
2012-09-05,97.847
2012-09-06,100.856
2012-09-07,102.785
2012-09-10,103.308
2012-09-11,103.953
2012-09-12,105.123
2012-09-13,104.512
2012-09-14,108.625
2012-09-17,108.513
2012-09-18,106.785
2012-09-19,106.925
2012-09-20,104.535
2012-09-21,105.668
2012-09-24,104.741
2012-09-25,105.601
2012-09-26,101.596
2012-09-27,102.41
2012-09-28,100.87
2012-10-01,103.318
2012-10-02,103.982
2012-10-03,104.254
2012-10-04,105.19
2012-10-05,107.333
2012-10-08,104.894
2012-10-09,104.145
2012-10-10,103.439
2012-10-11,104.392
2012-10-12,104.36
2012-10-15,104.323
2012-10-16,106.892
2012-10-17,109.004
2012-10-18,108.332
2012-10-19,106.433
2012-10-22,107.18
2012-10-23,104.544
2012-10-24,105.306
2012-10-25,105.351
2012-10-26,105.135
2012-10-29,103.491
2012-10-30,104.513
2012-10-31,103.985
2012-11-01,105.576
2012-11-02,104.836
2012-11-05,103.087
2012-11-06,103.521
2012-11-07,101.399
2012-11-08,100.632
2012-11-09,99.813
2012-11-12,98.605
2012-11-13,98.758
2012-11-14,98.02
2012-11-15,97.401
2012-11-16,95.096
2012-11-19,98.002
2012-11-20,97.792
2012-11-21,98.711
2012-11-22,100.32
2012-11-23,101.339
2012-11-26,101.026
2012-11-27,100.969
2012-11-28,100.838
2012-11-29,104.152
2012-11-30,104.069
2012-12-03,104.867
2012-12-04,105.582
2012-12-05,105.808
2012-12-06,104.897
2012-12-07,103.75
2012-12-10,101.748
2012-12-11,103.749
2012-12-12,105.378
2012-12-13,106.938
2012-12-14,107.533
2012-12-17,108.803
2012-12-18,110.141
2012-12-19,112.132
2012-12-20,112.587
2012-12-21,111.479
2012-12-24,111.652
2012-12-25,111.652
2012-12-26,111.881
2012-12-27,112.793
2012-12-28,112.311
2012-12-31,111.997
2013-01-01,111.997
2013-01-02,115.736
2013-01-03,115.081
2013-01-04,115.639
2013-01-07,117.033
2013-01-08,117.13
2013-01-09,119.051
2013-01-10,121.484
2013-01-11,122.603
2013-01-14,122.858
2013-01-15,122.803
2013-01-16,121.904
2013-01-17,124.546
2013-01-18,124.735
2013-01-21,125.362
2013-01-22,125.613
2013-01-23,125.027
2013-01-24,127.382
2013-01-25,128.094
2013-01-28,129.234
2013-01-29,129.059
2013-01-30,127.568
2013-01-31,128.031
2013-02-01,130.383
2013-02-04,124.629
2013-02-05,124.093
2013-02-06,124.77
2013-02-07,122.808
2013-02-08,124.764
2013-02-11,124.714
2013-02-12,126.737
2013-02-13,127.137
2013-02-14,125.51
2013-02-15,125.409
2013-02-18,124.694
2013-02-19,126.992
2013-02-20,126.399
2013-02-21,121.862
2013-02-22,122.131
2013-02-25,123.153
2013-02-26,117.03
2013-02-27,118.915
2013-02-28,119.602
2013-03-01,117.701
2013-03-04,117.436
2013-03-05,119.136
2013-03-06,118.228
2013-03-07,119.469
2013-03-08,120.183
2013-03-11,119.367
2013-03-12,118.845
2013-03-13,116.874
2013-03-14,119.356
2013-03-15,121.526
2013-03-18,120.186
2013-03-19,118.175
2013-03-20,120.828
2013-03-21,120.738
2013-03-22,122.133
2013-03-25,119.79
2013-03-26,118.877
2013-03-27,117.018
2013-03-28,117.735
2013-03-29,117.735
2013-04-01,117.79
2013-04-02,118.067
2013-04-03,116.726
2013-04-04,116.585
2013-04-05,118.304
2013-04-08,117.748
2013-04-09,119.498
2013-04-10,123.072
2013-04-11,124.575
2013-04-12,123.582
2013-04-15,122.441
2013-04-16,122.426
2013-04-17,120.085
2013-04-18,120.164
2013-04-19,122.186
2013-04-22,123.261
2013-04-23,126.291
2013-04-24,125.844
2013-04-25,126.943
2013-04-26,126.847
2013-04-29,129.454
2013-04-30,130.051
2013-05-01,130.14
2013-05-02,130.148
2013-05-03,131.384
2013-05-06,131.315
2013-05-07,133.159
2013-05-08,135.211
2013-05-09,133.828
2013-05-10,133.231
2013-05-13,133.098
2013-05-14,133.058
2013-05-15,133.39
2013-05-16,134.296
2013-05-17,133.814
2013-05-20,135.326
2013-05-21,134.697
2013-05-22,135.167
2013-05-23,132.114
2013-05-24,131.879
2013-05-27,133.527
2013-05-28,134.582
2013-05-29,134.073
2013-05-30,135.107
2013-05-31,133.687
2013-06-03,132.529
2013-06-04,134.132
2013-06-05,133.547
2013-06-06,132.307
2013-06-07,133.712
2013-06-10,133.261
2013-06-11,131.84
2013-06-12,131.361
2013-06-13,131.19
2013-06-14,132.425
2013-06-17,133.669
2013-06-18,134.358
2013-06-19,134.317
2013-06-20,128.984
2013-06-21,126.716
2013-06-24,124.412
2013-06-25,123.826
2013-06-26,125.219
2013-06-27,126.602
2013-06-28,125.887
2013-07-01,127.489
2013-07-02,126.981
2013-07-03,125.235
2013-07-04,128.162
2013-07-05,127.46
2013-07-08,129.118
2013-07-09,128.029
2013-07-10,128.9
2013-07-11,130.765
2013-07-12,129.575
2013-07-15,131.229
2013-07-16,131.473
2013-07-17,131.533
2013-07-18,134.356
2013-07-19,135.104
2013-07-22,136.624
2013-07-23,137.16
2013-07-24,138.308
2013-07-25,138.313
2013-07-26,138.635
2013-07-29,137.726
2013-07-30,138.978
2013-07-31,138.945
2013-08-01,141.114
2013-08-02,141.755
2013-08-05,142.733
2013-08-06,143.518
2013-08-07,143.703
2013-08-08,146.284
2013-08-09,146.007
2013-08-12,146.667
2013-08-13,146.53
2013-08-14,148.146
2013-08-15,147.979
2013-08-16,149.085
2013-08-19,146.974
2013-08-20,145.136
2013-08-21,143.871
2013-08-22,146.242
2013-08-23,146.691
2013-08-26,143.028
2013-08-27,140.665
2013-08-28,140.578
2013-08-29,141.687
2013-08-30,139.435
2013-09-02,141.851
2013-09-03,141.062
2013-09-04,139.547
2013-09-05,139.631
2013-09-06,140.498
2013-09-09,143.391
2013-09-10,144.358
2013-09-11,146.929
2013-09-12,146.84
2013-09-13,146.387
2013-09-16,148.614
2013-09-17,148.939
2013-09-18,148.699
2013-09-19,151.727
2013-09-20,151.741
2013-09-23,151.748
2013-09-24,153.072
2013-09-25,152.937
2013-09-26,151.081
2013-09-27,150.223
2013-09-30,149.123
2013-10-01,152.315
2013-10-02,153.541
2013-10-03,154.874
2013-10-04,157.669
2013-10-07,158.533
2013-10-08,159.037
2013-10-09,159.088
2013-10-10,161.398
2013-10-11,162.787
2013-10-14,163.811
2013-10-15,164.819
2013-10-16,165.957
2013-10-17,168.712
2013-10-18,169.961
2013-10-21,170.722
2013-10-22,173.054
2013-10-23,168.753
2013-10-24,171.066
2013-10-25,168.047
2013-10-28,166.943
2013-10-29,170.601
2013-10-30,169.43
2013-10-31,168.635
2013-11-01,166.54
2013-11-04,167.436
2013-11-05,166.967
2013-11-06,168.776
2013-11-07,165.544
2013-11-08,165.809
2013-11-11,167.497
2013-11-12,167.775
2013-11-13,164.111
2013-11-14,163.981
2013-11-15,164.398
2013-11-18,168.128
2013-11-19,166.373
2013-11-20,165.208
2013-11-21,165.687
2013-11-22,167.152
2013-11-25,167.117
2013-11-26,168.39
2013-11-27,170.055
2013-11-28,170.932
2013-11-29,171.137
2013-12-02,169.625
2013-12-03,167.077
2013-12-04,166.476
2013-12-05,165.774
2013-12-06,166.825
2013-12-09,169.074
2013-12-10,169.866
2013-12-11,168.125
2013-12-12,166.164
2013-12-13,166.018
2013-12-16,168.07
2013-12-17,166.301
2013-12-18,168.148
2013-12-19,170.318
2013-12-20,171.089
2013-12-23,172.612
2013-12-24,172.115
2013-12-25,172.115
2013-12-26,172.436
2013-12-27,175.901
2013-12-30,176.507
2013-12-31,176.06
2014-01-01,176.06
2014-01-02,175.016
2014-01-03,176.336
2014-01-06,177.496
2014-01-07,179.352
2014-01-08,177.999
2014-01-09,178.679
2014-01-10,181.246
2014-01-13,183.151
2014-01-14,184.121
2014-01-15,184.593
2014-01-16,183.289
2014-01-17,183.824
2014-01-20,183.543
2014-01-21,183.049
2014-01-22,181.193
2014-01-23,180.808
2014-01-24,177.302
2014-01-27,173.054
2014-01-28,175.74
2014-01-29,174.386
2014-01-30,173.623
2014-01-31,173.261
2014-02-03,169.321
2014-02-04,170.394
2014-02-05,171.689
2014-02-06,176.582
2014-02-07,178.766
2014-02-10,179.527
2014-02-11,182.995
2014-02-12,183.505
2014-02-13,185.074
2014-02-14,187.274
2014-02-17,188.743
2014-02-18,189.147
2014-02-19,189.752
2014-02-20,188.685
2014-02-21,189.507
2014-02-24,190.153
2014-02-25,191.287
2014-02-26,191.269
2014-02-27,191.993
2014-02-28,195.634
2014-03-03,189.221
2014-03-04,195.486
2014-03-05,198.288
2014-03-06,199.573
2014-03-07,199.091
2014-03-10,199.598
2014-03-11,199.532
2014-03-12,198.317
2014-03-13,198.033
2014-03-14,195.578
2014-03-17,199.427
2014-03-18,200.314
2014-03-19,199.953
2014-03-20,197.987
2014-03-21,196.339
2014-03-24,193.789
2014-03-25,194.639
2014-03-26,197.519
2014-03-27,197.652
2014-03-28,200.702
2014-03-31,205.922
2014-04-01,209.186
2014-04-02,207.158
2014-04-03,208.051
2014-04-04,209.468
2014-04-07,209.05
2014-04-08,205.76
2014-04-09,206.86
2014-04-10,205.362
2014-04-11,202.097
2014-04-14,198.707
2014-04-15,194.201
2014-04-16,198.943
2014-04-17,200.446
2014-04-18,200.446
2014-04-21,199.99
2014-04-22,202.927
2014-04-23,201.871
2014-04-24,202.371
2014-04-25,200.568
2014-04-28,200.978
2014-04-29,202.561
2014-04-30,202.684
2014-05-01,202.684
2014-05-02,203.796
2014-05-05,202.431
2014-05-06,202.3
2014-05-07,197.316
2014-05-08,200.356
2014-05-09,194.954
2014-05-12,195.665
2014-05-13,192.318
2014-05-14,189.243
2014-05-15,183.146
2014-05-16,182.98
2014-05-19,183.287
2014-05-20,183.878
2014-05-21,183.962
2014-05-22,182.382
2014-05-23,185.272
2014-05-26,191.275
2014-05-27,191.726
2014-05-28,192.814
2014-05-29,192.799
2014-05-30,194.785
2014-06-02,196.45
2014-06-03,194.766
2014-06-04,195.105
2014-06-05,195.793
2014-06-06,199.078
2014-06-09,199.517
2014-06-10,197.961
2014-06-11,195.512
2014-06-12,194.796
2014-06-13,192.7
2014-06-16,191.047
2014-06-17,190.179
2014-06-18,190.338
2014-06-19,191.682
2014-06-20,188.725
2014-06-23,186.894
2014-06-24,185.716
2014-06-25,185.671
2014-06-26,185.517
2014-06-27,186.077
2014-06-30,185.744
2014-07-01,187.934
2014-07-02,189.73
2014-07-03,190.944
2014-07-04,188.512
2014-07-07,186.402
2014-07-08,182.631
2014-07-09,183.401
2014-07-10,178.824
2014-07-11,179.555
2014-07-14,180.525
2014-07-15,177.922
2014-07-16,181.538
2014-07-17,179.267
2014-07-18,179.059
2014-07-21,176.726
2014-07-22,177.59
2014-07-23,177.006
2014-07-24,181.293
2014-07-25,179.634
2014-07-28,178.489
2014-07-29,177.974
2014-07-30,177.18
2014-07-31,174.096
2014-08-01,171.773
2014-08-04,171.228
2014-08-05,168.132
2014-08-06,162.846
2014-08-07,158.612
2014-08-08,160.333
2014-08-11,163.208
2014-08-12,163.239
2014-08-13,163.212
2014-08-14,163.032
2014-08-15,163.062
2014-08-18,164.618
2014-08-19,165.566
2014-08-20,164.869
2014-08-21,168.226
2014-08-22,166.973
2014-08-25,169.507
2014-08-26,172.011
2014-08-27,174.784
2014-08-28,172.03
2014-08-29,171.913
2014-09-01,170.523
2014-09-02,170.723
2014-09-03,172.737
2014-09-04,173.573
2014-09-05,174.486
2014-09-08,173.482
2014-09-09,172.023
2014-09-10,170.954
2014-09-11,170.912
2014-09-12,171.351
2014-09-15,169.235
2014-09-16,167.476
2014-09-17,169.927
2014-09-18,169.058
2014-09-19,166.914
2014-09-22,164.59
2014-09-23,163.726
2014-09-24,163.029
2014-09-25,160.21
2014-09-26,160.633
2014-09-29,158.984
2014-09-30,159.872
2014-10-01,159.266
2014-10-02,154.879
2014-10-03,154.889
2014-10-06,155.977
2014-10-07,154.35
2014-10-08,153.219
2014-10-09,150.243
2014-10-10,148.424
2014-10-13,148.424
2014-10-14,148.3
2014-10-15,143.626
2014-10-16,142.06
2014-10-17,147.637
2014-10-20,146.747
2014-10-21,150.146
2014-10-22,150.709
2014-10-23,151.672
2014-10-24,152.98
2014-10-27,150.659
2014-10-28,152.585
2014-10-29,150.82
2014-10-30,148.458
2014-10-31,150.406
2014-11-03,148.686
2014-11-04,146.764
2014-11-05,148.13
2014-11-06,146.333
2014-11-07,144.412
2014-11-10,144.512
2014-11-11,144.134
2014-11-12,142.154
2014-11-13,142.863
2014-11-14,144.138
2014-11-17,145.188
2014-11-18,148.129
2014-11-19,149.059
2014-11-20,148.138
2014-11-21,150.139
2014-11-24,151.253
2014-11-25,152.956
2014-11-26,153.338
2014-11-27,154.625
2014-11-28,154.631
2014-12-01,152.464
2014-12-02,151.798
2014-12-03,152.752
2014-12-04,152.043
2014-12-05,153.783
2014-12-08,153.681
2014-12-09,152.118
2014-12-10,151.277
2014-12-11,150.062
2014-12-12,147.454
2014-12-15,143.625
2014-12-16,147.551
2014-12-17,145.877
2014-12-18,147.465
2014-12-19,146.765
2014-12-22,147.979
2014-12-23,148.834
2014-12-24,148.993
2014-12-25,148.993
2014-12-26,148.761
2014-12-29,148.679
2014-12-30,148.277
2014-12-31,147.496
2015-01-01,147.496
2015-01-02,148.248
2015-01-05,144.162
2015-01-06,141.809
2015-01-07,139.789
2015-01-08,142.418
2015-01-09,141.042
2015-01-12,140.913
2015-01-13,143.186
2015-01-14,142.308
2015-01-15,141.448
2015-01-16,141.803
2015-01-19,147.375
2015-01-20,148.684
2015-01-21,150.515
2015-01-22,151.226
2015-01-23,150.752
2015-01-26,153.447
2015-01-27,154.97
2015-01-28,153.971
2015-01-29,154.562
2015-01-30,154.894
2015-02-02,156.171
2015-02-03,160.416
2015-02-04,161.258
2015-02-05,161.945
2015-02-06,160.747
2015-02-09,158.584
2015-02-10,160.778
2015-02-11,159.309
2015-02-12,163.093
2015-02-13,162.84
2015-02-16,162.847
2015-02-17,163.455
2015-02-18,165.1
2015-02-19,166.84
2015-02-20,167.061
2015-02-23,167.1
2015-02-24,167.982
2015-02-25,167.319
2015-02-26,167.603
2015-02-27,168.612
2015-03-02,168.401
2015-03-03,165.98
2015-03-04,165.551
2015-03-05,168.179
2015-03-06,167.85
2015-03-09,168.262
2015-03-10,165.593
2015-03-11,165.943
2015-03-12,167.904
2015-03-13,167.437
2015-03-16,170.014
2015-03-17,167.98
2015-03-18,168.021
2015-03-19,169.067
2015-03-20,173.108
2015-03-23,176.191
2015-03-24,177.737
2015-03-25,178.744
2015-03-26,176.166
2015-03-27,175.5
2015-03-30,176.784
2015-03-31,175.369
2015-04-01,176.589
2015-04-02,179.157
2015-04-03,179.157
2015-04-06,181.643
2015-04-07,180.855
2015-04-08,180.15
2015-04-09,179.99
2015-04-10,180.824
2015-04-13,181.919
2015-04-14,181.593
2015-04-15,180.861
2015-04-16,179.179
2015-04-17,175.555
2015-04-20,176.876
2015-04-21,175.92
2015-04-22,175.738
2015-04-23,175.584
2015-04-24,177.968
2015-04-27,181.607
2015-04-28,182.513
2015-04-29,180.996
2015-04-30,182.696
2015-05-01,182.973
2015-05-04,183.073
2015-05-05,179.942
2015-05-06,182.938
2015-05-07,183.419
2015-05-08,185.869
2015-05-11,185.763
2015-05-12,185.891
2015-05-13,187.693
2015-05-14,189.012
2015-05-15,190.71
2015-05-18,189.875
2015-05-19,188.328
2015-05-20,188.308
2015-05-21,188.137
2015-05-22,185.723
2015-05-25,182.791
2015-05-26,180.742
2015-05-27,182.817
2015-05-28,183.628
2015-05-29,182.837
2015-06-01,182.31
2015-06-02,186.964
2015-06-03,189.933
2015-06-04,188.91
2015-06-05,181.752
2015-06-08,181.274
2015-06-09,180.963
2015-06-10,185.256
2015-06-11,184.247
2015-06-12,182.985
2015-06-15,178.74
2015-06-16,179.049
2015-06-17,177.931
2015-06-18,181.283
2015-06-19,181.729
2015-06-22,188.674
2015-06-23,187.414
2015-06-24,186.75
2015-06-25,188.024
2015-06-26,188.326
2015-06-29,180.088
2015-06-30,180.651
2015-07-01,183.312
2015-07-02,181.014
2015-07-03,180.152
2015-07-06,174.118
2015-07-07,167.122
2015-07-08,171.727
2015-07-09,177.005
2015-07-10,183.025
2015-07-13,182.942
2015-07-14,180.469
2015-07-15,181.317
2015-07-16,184.059
2015-07-17,183.649
2015-07-20,186.315
2015-07-21,185.921
2015-07-22,186.342
2015-07-23,188.438
2015-07-24,187.681
2015-07-27,184.641
2015-07-28,186.013
2015-07-29,189.718
2015-07-30,187.898
2015-07-31,191.144
2015-08-03,192.478
2015-08-04,190.735
2015-08-05,191.374
2015-08-06,190.805
