Date,WORLD ex USA LARGE GROWTH Large Cap
2010-08-30,782.78
2010-08-31,777.617
2010-09-01,799.349
2010-09-02,803.217
2010-09-03,809.179
2010-09-06,815.257
2010-09-07,808.005
2010-09-08,809.893
2010-09-09,817.608
2010-09-10,817.172
2010-09-13,829.366
2010-09-14,835.505
2010-09-15,834.739
2010-09-16,831.624
2010-09-17,831.024
2010-09-20,840.735
2010-09-21,839.397
2010-09-22,845.752
2010-09-23,843.328
2010-09-24,853.537
2010-09-27,855.61
2010-09-28,857.529
2010-09-29,859.23
2010-09-30,854.477
2010-10-01,857.753
2010-10-04,853.812
2010-10-05,868.842
2010-10-06,878.655
2010-10-07,880.196
2010-10-08,880.438
2010-10-11,881.148
2010-10-12,875.973
2010-10-13,889.634
2010-10-14,898.527
2010-10-15,893.17
2010-10-18,892.009
2010-10-19,877.822
2010-10-20,887.399
2010-10-21,891.333
2010-10-22,885.848
2010-10-25,895.08
2010-10-26,885.349
2010-10-27,873.414
2010-10-28,882.797
2010-10-29,882.678
2010-11-01,884.033
2010-11-02,891.758
2010-11-03,890.554
2010-11-04,918.497
2010-11-05,920.503
2010-11-08,918.46
2010-11-09,920.396
2010-11-10,905.415
2010-11-11,907.885
2010-11-12,900.124
2010-11-15,899.513
2010-11-16,881.371
2010-11-17,883.108
2010-11-18,899.098
2010-11-19,896.888
2010-11-22,894.899
2010-11-23,878.453
2010-11-24,882.951
2010-11-25,886.604
2010-11-26,874.574
2010-11-29,863.707
2010-11-30,858.804
2010-12-01,871.811
2010-12-02,891.458
2010-12-03,903.708
2010-12-06,902.128
2010-12-07,907.827
2010-12-08,898.461
2010-12-09,900.452
2010-12-10,902.861
2010-12-13,914.745
2010-12-14,916.538
2010-12-15,908.741
2010-12-16,904.116
2010-12-17,900.851
2010-12-20,901.798
2010-12-21,913.634
2010-12-22,915.144
2010-12-23,916.315
2010-12-24,917.916
2010-12-27,915.979
2010-12-28,918.966
2010-12-29,921.932
2010-12-30,919.55
2010-12-31,924.048
2011-01-03,923.991
2011-01-04,926.237
2011-01-05,915.169
2011-01-06,914.905
2011-01-07,913.102
2011-01-10,906.746
2011-01-11,912.889
2011-01-12,924.982
2011-01-13,932.565
2011-01-14,928.881
2011-01-17,927.436
2011-01-18,937.356
2011-01-19,934.742
2011-01-20,913.174
2011-01-21,918.769
2011-01-24,927.434
2011-01-25,925.953
2011-01-26,934.722
2011-01-27,934.403
2011-01-28,923.735
2011-01-31,925.895
2011-02-01,939.83
2011-02-02,948.482
2011-02-03,943.453
2011-02-04,942.905
2011-02-07,946.78
2011-02-08,954.24
2011-02-09,948.879
2011-02-10,942.051
2011-02-11,943.396
2011-02-14,948.173
2011-02-15,948.802
2011-02-16,951.635
2011-02-17,959.298
2011-02-18,960.009
2011-02-21,954.91
2011-02-22,948.113
2011-02-23,942.564
2011-02-24,939.101
2011-02-25,950.704
2011-02-28,959.369
2011-03-01,959.842
2011-03-02,955.027
2011-03-03,959.615
2011-03-04,960.627
2011-03-07,953.819
2011-03-08,948.512
2011-03-09,947.893
2011-03-10,928.297
2011-03-11,925.106
2011-03-14,910.277
2011-03-15,880.373
2011-03-16,883.553
2011-03-17,898.51
2011-03-18,905.223
2011-03-21,918.907
2011-03-22,925.427
2011-03-23,924.574
2011-03-24,933.6
2011-03-25,932.931
2011-03-28,929.148
2011-03-29,929.55
2011-03-30,943.215
2011-03-31,943.528
2011-04-01,946.742
2011-04-04,953.45
2011-04-05,951.823
2011-04-06,956.541
2011-04-07,951.614
2011-04-08,963.78
2011-04-11,963.235
2011-04-12,949.044
2011-04-13,955.456
2011-04-14,954.595
2011-04-15,954.837
2011-04-18,938.612
2011-04-19,945.273
2011-04-20,969.081
2011-04-21,981.535
2011-04-22,981.554
2011-04-25,977.859
2011-04-26,981.269
2011-04-27,980.337
2011-04-28,994.367
2011-04-29,997.93
2011-05-02,1004.76
2011-05-03,996.089
2011-05-04,986.55
2011-05-05,973.698
2011-05-06,976.124
2011-05-09,965.092
2011-05-10,973.907
2011-05-11,971.482
2011-05-12,957.766
2011-05-13,955.934
2011-05-16,955.306
2011-05-17,946.363
2011-05-18,956.043
2011-05-19,958.339
2011-05-20,953.347
2011-05-23,933.375
2011-05-24,938.701
2011-05-25,941.286
2011-05-26,949.299
2011-05-27,962.182
2011-05-30,962.357
2011-05-31,974.128
2011-06-01,971.275
2011-06-02,957.717
2011-06-03,958.499
2011-06-06,955.237
2011-06-07,958.214
2011-06-08,946.764
2011-06-09,949.845
2011-06-10,935.365
2011-06-13,935.014
2011-06-14,945.494
2011-06-15,931.777
2011-06-16,915.556
2011-06-17,919.956
2011-06-20,916.864
2011-06-21,932.095
2011-06-22,933.883
2011-06-23,913.226
2011-06-24,917.92
2011-06-27,919.627
2011-06-28,928.576
2011-06-29,945.287
2011-06-30,958.066
2011-07-01,962.293
2011-07-04,969.726
2011-07-05,969.53
2011-07-06,965.71
2011-07-07,971.303
2011-07-08,967.178
2011-07-11,947.883
2011-07-12,940.641
2011-07-13,956.808
2011-07-14,950.816
2011-07-15,949.556
2011-07-18,936.014
2011-07-19,946.269
2011-07-20,955.582
2011-07-21,966.713
2011-07-22,973.464
2011-07-25,971.081
2011-07-26,977.115
2011-07-27,964.994
2011-07-28,958.353
2011-07-29,952.775
2011-08-01,947.694
2011-08-02,932.123
2011-08-03,917.888
2011-08-04,883.846
2011-08-05,862.999
2011-08-08,832.089
2011-08-09,841.653
2011-08-10,830.633
2011-08-11,843.906
2011-08-12,859.206
2011-08-15,874.577
2011-08-16,873.197
2011-08-17,878.23
2011-08-18,840.27
2011-08-19,829.452
2011-08-22,828.229
2011-08-23,838.393
2011-08-24,841.37
2011-08-25,835.55
2011-08-26,836.928
2011-08-29,850.924
2011-08-30,858.298
2011-08-31,875.917
2011-09-01,876.713
2011-09-02,860.072
2011-09-05,828.799
2011-09-06,819.481
2011-09-07,840.832
2011-09-08,842.989
2011-09-09,816.997
2011-09-12,795.701
2011-09-13,803.441
2011-09-14,806.437
2011-09-15,823.276
2011-09-16,828.399
2011-09-19,808.646
2011-09-20,818.893
2011-09-21,808.002
2011-09-22,763.508
2011-09-23,765.706
2011-09-26,765.505
2011-09-27,799.941
2011-09-28,791.651
2011-09-29,793.558
2011-09-30,776.735
2011-10-03,758.929
2011-10-04,741.477
2011-10-05,757.718
2011-10-06,783.548
2011-10-07,793.974
2011-10-10,807.989
2011-10-11,812.557
2011-10-12,826.25
2011-10-13,821.442
2011-10-14,830.94
2011-10-17,827.504
2011-10-18,818.815
2011-10-19,823.518
2011-10-20,808.01
2011-10-21,830.693
2011-10-24,845.537
2011-10-25,841.645
2011-10-26,840.397
2011-10-27,880.394
2011-10-28,889.157
2011-10-31,857.498
2011-11-01,825.72
2011-11-02,833.236
2011-11-03,841.183
2011-11-04,844.159
2011-11-07,841.552
2011-11-08,847.452
2011-11-09,831.082
2011-11-10,819.675
2011-11-11,840.09
2011-11-14,832.774
2011-11-15,825.898
2011-11-16,822.199
2011-11-17,813.951
2011-11-18,806.221
2011-11-21,783.839
2011-11-22,784.32
2011-11-23,768.401
2011-11-24,764.948
2011-11-25,763.668
2011-11-28,788.638
2011-11-29,797.128
2011-11-30,823.886
2011-12-01,825.856
2011-12-02,827.042
2011-12-05,832.617
2011-12-06,824.797
2011-12-07,829.682
2011-12-08,818.191
2011-12-09,818.663
2011-12-12,807.994
2011-12-13,802.096
2011-12-14,783.565
2011-12-15,784.709
2011-12-16,786.118
2011-12-19,781.247
2011-12-20,794.991
2011-12-21,793.875
2011-12-22,798.227
2011-12-23,802.896
2011-12-26,803.955
2011-12-27,805.233
2011-12-28,796.236
2011-12-29,799.336
2011-12-30,809.662
2012-01-02,813.922
2012-01-03,830.074
2012-01-04,827.407
2012-01-05,817.571
2012-01-06,811.301
2012-01-09,812.202
2012-01-10,824.066
2012-01-11,818.334
2012-01-12,819.65
2012-01-13,815.559
2012-01-16,818.33
2012-01-17,827.393
2012-01-18,833.575
2012-01-19,841.883
2012-01-20,845.261
2012-01-23,853.167
2012-01-24,846.606
2012-01-25,848.279
2012-01-26,865.082
2012-01-27,860.177
2012-01-30,852.927
2012-01-31,854.46
2012-02-01,868.539
2012-02-02,870.421
2012-02-03,877.078
2012-02-06,877.328
2012-02-07,882.354
2012-02-08,883.907
2012-02-09,887.032
2012-02-10,874.055
2012-02-13,881.932
2012-02-14,875.304
2012-02-15,882.288
2012-02-16,879.64
2012-02-17,887.281
2012-02-20,899.873
2012-02-21,897.011
2012-02-22,893.544
2012-02-23,898.092
2012-02-24,903.355
2012-02-27,899.875
2012-02-28,904.616
2012-02-29,902.984
2012-03-01,904.374
2012-03-02,897.899
2012-03-05,893.287
2012-03-06,870.749
2012-03-07,872.419
2012-03-08,892.312
2012-03-09,891.674
2012-03-12,889.606
2012-03-13,897.991
2012-03-14,893.957
2012-03-15,901.747
2012-03-16,910.537
2012-03-19,912.336
2012-03-20,901.897
2012-03-21,898.029
2012-03-22,893.598
2012-03-23,895.973
2012-03-26,904.648
2012-03-27,907.162
2012-03-28,901.145
2012-03-29,893.752
2012-03-30,900.325
2012-04-02,912.704
2012-04-03,906.911
2012-04-04,880.632
2012-04-05,879.006
2012-04-06,877.217
2012-04-09,876.146
2012-04-10,863.804
2012-04-11,866.324
2012-04-12,880.345
2012-04-13,870.492
2012-04-16,871.31
2012-04-17,883.794
2012-04-18,885.651
2012-04-19,884.984
2012-04-20,889.611
2012-04-23,873.119
2012-04-24,879.58
2012-04-25,885.736
2012-04-26,890.855
2012-04-27,894.612
2012-04-30,893.447
2012-05-01,892.456
2012-05-02,889.2
2012-05-03,888.297
2012-05-04,875.97
2012-05-07,867.904
2012-05-08,855.324
2012-05-09,850.05
2012-05-10,851.777
2012-05-11,853.138
2012-05-14,839.214
2012-05-15,830.835
2012-05-16,822.175
2012-05-17,819.609
2012-05-18,806.205
2012-05-21,810.806
2012-05-22,821.943
2012-05-23,801.602
2012-05-24,806.335
2012-05-25,804.356
2012-05-28,807.699
2012-05-29,815.31
2012-05-30,799.906
2012-05-31,796.569
2012-06-01,782.037
2012-06-04,776.866
2012-06-05,781.405
2012-06-06,797.731
2012-06-07,809.487
2012-06-08,798.639
2012-06-11,805.529
2012-06-12,806.364
2012-06-13,811.21
2012-06-14,808.383
2012-06-15,813.679
2012-06-18,819.744
2012-06-19,830.819
2012-06-20,834.112
2012-06-21,823.395
2012-06-22,813.552
2012-06-25,805.586
2012-06-26,805.069
2012-06-27,811.762
2012-06-28,811.649
2012-06-29,838.449
2012-07-02,843.063
2012-07-03,853.693
2012-07-04,852.699
2012-07-05,846.5
2012-07-06,838.628
2012-07-09,831.55
2012-07-10,831.162
2012-07-11,829.058
2012-07-12,816.742
2012-07-13,828.055
2012-07-16,830.445
2012-07-17,829.521
2012-07-18,838.31
2012-07-19,849.777
2012-07-20,839.437
2012-07-23,819.522
2012-07-24,817.082
2012-07-25,814.065
2012-07-26,835.599
2012-07-27,847.88
2012-07-30,852.415
2012-07-31,852.571
2012-08-01,853.591
2012-08-02,843.504
2012-08-03,857.609
2012-08-06,866.341
2012-08-07,870.614
2012-08-08,870.733
2012-08-09,874.2
2012-08-10,872.002
2012-08-13,870.525
2012-08-14,872.32
2012-08-15,870.109
2012-08-16,877.355
2012-08-17,877.1
2012-08-20,878.205
2012-08-21,886.129
2012-08-22,877.321
2012-08-23,883.038
2012-08-24,878.187
2012-08-27,879.569
2012-08-28,876.91
2012-08-29,874.8
2012-08-30,866.594
2012-08-31,870.142
2012-09-03,873.834
2012-09-04,865.48
2012-09-05,865.265
2012-09-06,879.487
2012-09-07,892.711
2012-09-10,889.692
2012-09-11,892.85
2012-09-12,894.806
2012-09-13,898.22
2012-09-14,917.759
2012-09-17,914.594
2012-09-18,912.273
2012-09-19,917.479
2012-09-20,908.434
2012-09-21,912.166
2012-09-24,905.669
2012-09-25,910.53
2012-09-26,894.417
2012-09-27,899.382
2012-09-28,891.903
2012-10-01,900.07
2012-10-02,900.632
2012-10-03,895.519
2012-10-04,903.301
2012-10-05,910.918
2012-10-08,903.361
2012-10-09,894.767
2012-10-10,888.582
2012-10-11,892.613
2012-10-12,892.078
2012-10-15,893.34
2012-10-16,904.902
2012-10-17,913.623
2012-10-18,914.841
2012-10-19,909.632
2012-10-22,906.89
2012-10-23,891.556
2012-10-24,894.201
2012-10-25,898.576
2012-10-26,895.88
2012-10-29,892.459
2012-10-30,897.994
2012-10-31,894.594
2012-11-01,898.302
2012-11-02,898.508
2012-11-05,895.097
2012-11-06,897.827
2012-11-07,890.528
2012-11-08,884.822
2012-11-09,883.79
2012-11-12,880.542
2012-11-13,881.377
2012-11-14,873.12
2012-11-15,868.939
2012-11-16,865.387
2012-11-19,886.499
2012-11-20,887.114
2012-11-21,888.491
2012-11-22,898.432
2012-11-23,906.019
2012-11-26,906.304
2012-11-27,907.228
2012-11-28,906.298
2012-11-29,917.167
2012-11-30,917.488
2012-12-03,920.863
2012-12-04,922.144
2012-12-05,921.075
2012-12-06,923.916
2012-12-07,923.972
2012-12-10,927.27
2012-12-11,930.835
2012-12-12,932.701
2012-12-13,931.755
2012-12-14,933.011
2012-12-17,934.846
2012-12-18,940.811
2012-12-19,947.894
2012-12-20,946.066
2012-12-21,938.954
2012-12-24,937.494
2012-12-25,938.897
2012-12-26,939.877
2012-12-27,941.917
2012-12-28,940.437
2012-12-31,940.166
2013-01-01,940.227
2013-01-02,954.738
2013-01-03,953.101
2013-01-04,955.794
2013-01-07,952.915
2013-01-08,949.83
2013-01-09,952.765
2013-01-10,959.921
2013-01-11,964.618
2013-01-14,962.438
2013-01-15,966.745
2013-01-16,962.282
2013-01-17,966.661
2013-01-18,965.893
2013-01-21,966.725
2013-01-22,969.441
2013-01-23,968.995
2013-01-24,972.779
2013-01-25,981.191
2013-01-28,977.661
2013-01-29,983.509
2013-01-30,986.787
2013-01-31,983.458
2013-02-01,992.585
2013-02-04,982.242
2013-02-05,977.93
2013-02-06,983.758
2013-02-07,975.826
2013-02-08,981.825
2013-02-11,973.597
2013-02-12,984.297
2013-02-13,984.876
2013-02-14,983.028
2013-02-15,978.512
2013-02-18,980.202
2013-02-19,990.331
2013-02-20,992.551
2013-02-21,974.628
2013-02-22,979.214
2013-02-25,982.29
2013-02-26,971.057
2013-02-27,976.039
2013-02-28,987.165
2013-03-01,980.773
2013-03-04,981.125
2013-03-05,992.113
2013-03-06,993.199
2013-03-07,997.16
2013-03-08,995.897
2013-03-11,1001.725
2013-03-12,1002.511
2013-03-13,998.699
2013-03-14,1007.323
2013-03-15,1017.858
2013-03-18,1003.478
2013-03-19,1000.533
2013-03-20,1003.234
2013-03-21,999.309
2013-03-22,999.679
2013-03-25,997.724
2013-03-26,998.465
2013-03-27,996.549
2013-03-28,1001.667
2013-03-29,1001.686
2013-04-01,998.023
2013-04-02,1002.525
2013-04-03,1003.511
2013-04-04,992.865
2013-04-05,992.411
2013-04-08,998.577
2013-04-09,1000.484
2013-04-10,1012.77
2013-04-11,1026.046
2013-04-12,1019.732
2013-04-15,1010.277
2013-04-16,1004.717
2013-04-17,993.913
2013-04-18,991.715
2013-04-19,995.257
2013-04-22,995.375
2013-04-23,1007.901
2013-04-24,1017.684
2013-04-25,1025.177
2013-04-26,1026.805
2013-04-29,1034.297
2013-04-30,1040.767
2013-05-01,1037.615
2013-05-02,1031.48
2013-05-03,1037.95
2013-05-06,1035.977
2013-05-07,1045.027
2013-05-08,1059.124
2013-05-09,1052.352
2013-05-10,1049.446
2013-05-13,1053.213
2013-05-14,1055.145
2013-05-15,1057.295
2013-05-16,1059.622
2013-05-17,1053.636
2013-05-20,1062.366
2013-05-21,1063.092
2013-05-22,1063.168
2013-05-23,1037.779
2013-05-24,1039.586
2013-05-27,1033.403
2013-05-28,1037.008
2013-05-29,1033.344
2013-05-30,1031.963
2013-05-31,1020.063
2013-06-03,1012.064
2013-06-04,1020.856
2013-06-05,1004.325
2013-06-06,1000.485
2013-06-07,1009.365
2013-06-10,1015.499
2013-06-11,1013.769
2013-06-12,1018.056
2013-06-13,1007.504
2013-06-14,1013.525
2013-06-17,1022.93
2013-06-18,1021.746
2013-06-19,1027.818
2013-06-20,980.461
2013-06-21,975.339
2013-06-24,958.045
2013-06-25,964.771
2013-06-26,974.559
2013-06-27,984.238
2013-06-28,984.837
2013-07-01,994.514
2013-07-02,997.135
2013-07-03,989.987
2013-07-04,1001.609
2013-07-05,991.683
2013-07-08,996.108
2013-07-09,1004.268
2013-07-10,1011.599
2013-07-11,1030.927
2013-07-12,1029.421
2013-07-15,1030.497
2013-07-16,1033.156
2013-07-17,1034.542
2013-07-18,1036.631
2013-07-19,1037.705
2013-07-22,1044.878
2013-07-23,1043.362
2013-07-24,1045.081
2013-07-25,1039.67
2013-07-26,1035.643
2013-07-29,1029.483
2013-07-30,1031.692
2013-07-31,1028.735
2013-08-01,1040.273
2013-08-02,1054.186
2013-08-05,1050.885
2013-08-06,1057.205
2013-08-07,1047.838
2013-08-08,1052.626
2013-08-09,1053.998
2013-08-12,1050.944
2013-08-13,1053.261
2013-08-14,1060.635
2013-08-15,1048.727
2013-08-16,1052.825
2013-08-19,1051.206
2013-08-20,1045.25
2013-08-21,1036.216
2013-08-22,1036.723
2013-08-23,1047.361
2013-08-26,1046.888
2013-08-27,1037.099
2013-08-28,1024.368
2013-08-29,1022.385
2013-08-30,1014.241
2013-09-02,1027.745
2013-09-03,1029.644
2013-09-04,1034.136
2013-09-05,1031.762
2013-09-06,1037.691
2013-09-09,1044.811
2013-09-10,1055.204
2013-09-11,1060.931
2013-09-12,1060.509
2013-09-13,1059.127
2013-09-16,1072.415
2013-09-17,1067.244
2013-09-18,1074.701
2013-09-19,1096.65
2013-09-20,1091.562
2013-09-23,1089.014
2013-09-24,1087.128
2013-09-25,1086.754
2013-09-26,1088.427
2013-09-27,1090.837
2013-09-30,1081.37
2013-10-01,1083.954
2013-10-02,1079.485
2013-10-03,1080.107
2013-10-04,1075.617
2013-10-07,1069.667
2013-10-08,1065.263
2013-10-09,1058.047
2013-10-10,1069.424
2013-10-11,1079.188
2013-10-14,1080.829
2013-10-15,1081.598
2013-10-16,1080.875
2013-10-17,1097.746
2013-10-18,1108.26
2013-10-21,1111.031
2013-10-22,1122.141
2013-10-23,1117.619
2013-10-24,1121.683
2013-10-25,1116.07
2013-10-28,1120.077
2013-10-29,1116.408
2013-10-30,1119.364
2013-10-31,1110.896
2013-11-01,1100.929
2013-11-04,1104.833
2013-11-05,1103.267
2013-11-06,1109.795
2013-11-07,1099.572
2013-11-08,1094.588
2013-11-11,1101.265
2013-11-12,1101.119
2013-11-13,1094.591
2013-11-14,1106.37
2013-11-15,1113.686
2013-11-18,1121.483
2013-11-19,1115.928
2013-11-20,1114.152
2013-11-21,1110.025
2013-11-22,1113.762
2013-11-25,1118.696
2013-11-26,1113.621
2013-11-27,1115.27
2013-11-28,1121.909
2013-11-29,1121.554
2013-12-02,1114.684
2013-12-03,1107.474
2013-12-04,1096.316
2013-12-05,1094.54
2013-12-06,1101.139
2013-12-09,1105.98
2013-12-10,1103.292
2013-12-11,1097.785
2013-12-12,1083.257
2013-12-13,1082.347
2013-12-16,1089.301
2013-12-17,1084.463
2013-12-18,1096.001
2013-12-19,1104.509
2013-12-20,1109.395
2013-12-23,1117.984
2013-12-24,1116.887
2013-12-25,1117.273
2013-12-26,1121.321
2013-12-27,1135.121
2013-12-30,1137.942
2013-12-31,1139.386
2014-01-01,1139.426
2014-01-02,1127.834
2014-01-03,1129.815
2014-01-06,1124.118
2014-01-07,1125.628
2014-01-08,1130.4
2014-01-09,1123.784
2014-01-10,1134.107
2014-01-13,1136.734
2014-01-14,1130.282
2014-01-15,1134.182
2014-01-16,1134.864
2014-01-17,1135.519
2014-01-20,1135.784
2014-01-21,1137.441
2014-01-22,1139.307
2014-01-23,1131.935
2014-01-24,1111.042
2014-01-27,1097.033
2014-01-28,1097.081
2014-01-29,1098.41
2014-01-30,1088.19
2014-01-31,1084.605
2014-02-03,1075.626
2014-02-04,1062.91
2014-02-05,1069.519
2014-02-06,1085.323
2014-02-07,1095.422
2014-02-10,1102.224
2014-02-11,1113.624
2014-02-12,1116.921
2014-02-13,1115.255
2014-02-14,1119.296
2014-02-17,1124.001
2014-02-18,1132.163
2014-02-19,1132.384
2014-02-20,1124.963
2014-02-21,1132.498
2014-02-24,1137.797
2014-02-25,1142.593
2014-02-26,1136.414
2014-02-27,1135.32
2014-02-28,1141.878
2014-03-03,1120.987
2014-03-04,1135.329
2014-03-05,1136.732
2014-03-06,1146.429
2014-03-07,1140.358
2014-03-10,1134.619
2014-03-11,1134.384
2014-03-12,1123.918
2014-03-13,1118.267
2014-03-14,1106.423
2014-03-17,1112.23
2014-03-18,1120.603
2014-03-19,1118.701
2014-03-20,1105.832
2014-03-21,1108.694
2014-03-24,1106.813
2014-03-25,1115.418
2014-03-26,1122.67
2014-03-27,1126.018
2014-03-28,1131.875
2014-03-31,1138.787
2014-04-01,1143.527
2014-04-02,1145.777
2014-04-03,1145.397
2014-04-04,1148.446
2014-04-07,1137.57
2014-04-08,1139.107
2014-04-09,1140.55
2014-04-10,1141.268
2014-04-11,1127.102
2014-04-14,1128.018
2014-04-15,1123.404
2014-04-16,1136.263
2014-04-17,1140.243
2014-04-18,1141.687
2014-04-21,1139.48
2014-04-22,1147.83
2014-04-23,1147.114
2014-04-24,1146.843
2014-04-25,1142.708
2014-04-28,1141.288
2014-04-29,1146.312
2014-04-30,1150.755
2014-05-01,1156.865
2014-05-02,1155.28
2014-05-05,1154.065
2014-05-06,1156.906
2014-05-07,1149.638
2014-05-08,1155.615
2014-05-09,1148.805
2014-05-12,1153.076
2014-05-13,1158.876
2014-05-14,1162.756
2014-05-15,1158.179
2014-05-16,1157.607
2014-05-19,1155.755
2014-05-20,1154.35
2014-05-21,1155.588
2014-05-22,1162.3
2014-05-23,1163.626
2014-05-26,1171.49
2014-05-27,1170.477
2014-05-28,1169.091
2014-05-29,1173.006
2014-05-30,1174.878
2014-06-02,1176.77
2014-06-03,1175.204
2014-06-04,1175.859
2014-06-05,1178.036
2014-06-06,1181.553
2014-06-09,1182.107
2014-06-10,1183.406
2014-06-11,1182.572
2014-06-12,1182.772
2014-06-13,1179.982
2014-06-16,1178.192
2014-06-17,1178.133
2014-06-18,1179.16
2014-06-19,1193.846
2014-06-20,1191.164
2014-06-23,1188.016
2014-06-24,1186.047
2014-06-25,1181.047
2014-06-26,1181.255
2014-06-27,1184.364
2014-06-30,1188.304
2014-07-01,1195.839
2014-07-02,1198.672
2014-07-03,1202.949
2014-07-04,1201.882
2014-07-07,1195.007
2014-07-08,1186.153
2014-07-09,1185.713
2014-07-10,1175.624
2014-07-11,1175.581
2014-07-14,1185.478
2014-07-15,1179.514
2014-07-16,1186.897
2014-07-17,1180.551
2014-07-18,1179.502
2014-07-21,1176.527
2014-07-22,1185.328
2014-07-23,1187.711
2014-07-24,1189.682
2014-07-25,1182.929
2014-07-28,1182.432
2014-07-29,1182.222
2014-07-30,1177.093
2014-07-31,1164.096
2014-08-01,1155.97
2014-08-04,1151.021
2014-08-05,1149.528
2014-08-06,1142.948
2014-08-07,1137.799
2014-08-08,1131.291
2014-08-11,1143.683
2014-08-12,1142.466
2014-08-13,1147.857
2014-08-14,1153.188
2014-08-15,1150.941
2014-08-18,1159.459
2014-08-19,1165.937
2014-08-20,1164.248
2014-08-21,1168.612
2014-08-22,1162.44
2014-08-25,1170.158
2014-08-26,1173.965
2014-08-27,1175.211
2014-08-28,1168.782
2014-08-29,1170.394
2014-09-01,1169.839
2014-09-02,1170.73
2014-09-03,1179.009
2014-09-04,1177.951
2014-09-05,1173.617
2014-09-08,1169.98
2014-09-09,1164.953
2014-09-10,1162.846
2014-09-11,1164.664
2014-09-12,1162.995
2014-09-15,1162.775
2014-09-16,1161.352
2014-09-17,1162.904
2014-09-18,1168.211
2014-09-19,1165.153
2014-09-22,1155.123
2014-09-23,1148.133
2014-09-24,1148.681
2014-09-25,1142.066
2014-09-26,1138.578
2014-09-29,1133.956
2014-09-30,1133.123
2014-10-01,1122.975
2014-10-02,1107.22
2014-10-03,1102.844
2014-10-06,1112.069
2014-10-07,1104.332
2014-10-08,1097.284
2014-10-09,1098.038
2014-10-10,1075.265
2014-10-13,1077.394
2014-10-14,1070.643
2014-10-15,1059.313
2014-10-16,1056.299
2014-10-17,1071.034
2014-10-20,1077.621
2014-10-21,1086.408
2014-10-22,1091.17
2014-10-23,1092.942
2014-10-24,1095.417
2014-10-27,1097.616
2014-10-28,1106.879
2014-10-29,1114.198
2014-10-30,1111.52
2014-10-31,1124.027
2014-11-03,1110.23
2014-11-04,1116.259
2014-11-05,1119.714
2014-11-06,1118.166
2014-11-07,1114.48
2014-11-10,1122.45
2014-11-11,1125.471
2014-11-12,1124.132
2014-11-13,1128.426
2014-11-14,1127.422
2014-11-17,1122.593
2014-11-18,1135.165
2014-11-19,1132.862
2014-11-20,1131.73
2014-11-21,1140.48
2014-11-24,1140.84
2014-11-25,1145.891
2014-11-26,1150.053
2014-11-27,1149.75
2014-11-28,1147.702
2014-12-01,1143.966
2014-12-02,1141.898
2014-12-03,1139.944
2014-12-04,1140.008
2014-12-05,1141.359
2014-12-08,1135.149
2014-12-09,1128.183
2014-12-10,1117.919
2014-12-11,1112.375
2014-12-12,1101.236
2014-12-15,1079.568
2014-12-16,1091.126
2014-12-17,1085.008
2014-12-18,1101.743
2014-12-19,1109.079
2014-12-22,1113.822
2014-12-23,1110.153
2014-12-24,1113.396
2014-12-25,1112.806
2014-12-26,1113.003
2014-12-29,1116.8
2014-12-30,1107.36
2014-12-31,1105.454
2015-01-01,1105.474
2015-01-02,1097.837
2015-01-05,1077.984
2015-01-06,1065.168
2015-01-07,1060.154
2015-01-08,1084.996
2015-01-09,1082.73
2015-01-12,1086.909
2015-01-13,1093.05
2015-01-14,1082.839
2015-01-15,1094.333
2015-01-16,1093.214
2015-01-19,1103.745
2015-01-20,1105.953
2015-01-21,1111.647
2015-01-22,1110.416
2015-01-23,1116.978
2015-01-26,1119.789
2015-01-27,1129.321
2015-01-28,1125.168
2015-01-29,1119.847
2015-01-30,1112.291
2015-02-02,1117.305
2015-02-03,1121.956
2015-02-04,1130.868
2015-02-05,1131.509
2015-02-06,1125.19
2015-02-09,1121.363
2015-02-10,1124.467
2015-02-11,1118.51
2015-02-12,1132.609
2015-02-13,1140.771
2015-02-16,1141.544
2015-02-17,1143.508
2015-02-18,1148.994
2015-02-19,1155.332
2015-02-20,1158.142
2015-02-23,1165.351
2015-02-24,1168.444
2015-02-25,1171.467
2015-02-26,1172.182
2015-02-27,1174.938
2015-03-02,1172.62
2015-03-03,1167.186
2015-03-04,1163.867
2015-03-05,1167.414
2015-03-06,1157.578
2015-03-09,1151.015
2015-03-10,1132.301
2015-03-11,1132.18
2015-03-12,1141.073
2015-03-13,1140.253
2015-03-16,1152.611
2015-03-17,1151.423
2015-03-18,1159.879
2015-03-19,1164.048
2015-03-20,1184.524
2015-03-23,1191.155
2015-03-24,1191.732
2015-03-25,1187.28
2015-03-26,1172.705
2015-03-27,1174.084
2015-03-30,1176.3
2015-03-31,1164.082
2015-04-01,1165.426
2015-04-02,1177.684
2015-04-03,1179.348
2015-04-06,1190.378
2015-04-07,1192.863
2015-04-08,1195.402
2015-04-09,1198.686
2015-04-10,1204.489
2015-04-13,1200.273
2015-04-14,1206.974
2015-04-15,1203.836
2015-04-16,1209.317
2015-04-17,1198.799
2015-04-20,1200.883
2015-04-21,1210.445
2015-04-22,1210.244
2015-04-23,1214.391
2015-04-24,1222.56
2015-04-27,1231.875
2015-04-28,1228.893
2015-04-29,1220.536
2015-04-30,1210.058
2015-05-01,1208.869
2015-05-04,1211.118
