Date,WORLD ex USA LARGE GROWTH Large Cap
2015-05-08,1180.273
2015-05-11,1179.543
2015-05-12,1176.909
2015-05-13,1184.733
2015-05-14,1190.174
2015-05-15,1196.26
2015-05-18,1195.147
2015-05-19,1190.659
2015-05-20,1191.168
2015-05-21,1198.23
2015-05-22,1190.65
2015-05-25,1191.785
2015-05-26,1174.237
2015-05-27,1180.666
2015-05-28,1179.898
2015-05-29,1169.249
2015-06-01,1166.227
2015-06-02,1171.583
2015-06-03,1178.541
2015-06-04,1171.938
2015-06-05,1148.436
2015-06-08,1146.367
2015-06-09,1144.04
2015-06-10,1164.679
2015-06-11,1166.825
2015-06-12,1163.778
2015-06-15,1150.924
2015-06-16,1153.54
2015-06-17,1147.42
2015-06-18,1161.3
2015-06-19,1160.573
2015-06-22,1185.435
2015-06-23,1184.359
2015-06-24,1179.333
2015-06-25,1178.168
2015-06-26,1171.106
2015-06-29,1144.535
2015-06-30,1137.006
2015-07-01,1146.489
2015-07-02,1146.013
2015-07-03,1140.952
2015-07-06,1125.715
2015-07-07,1111.046
2015-07-08,1111.04
2015-07-09,1126.109
2015-07-10,1147.618
2015-07-13,1154.118
2015-07-14,1163.284
2015-07-15,1163.483
2015-07-16,1173.69
2015-07-17,1170.809
2015-07-20,1173.182
2015-07-21,1172.511
2015-07-22,1158.424
2015-07-23,1164.801
2015-07-24,1155.162
2015-07-27,1145.856
2015-07-28,1148.13
2015-07-29,1156.162
2015-07-30,1150.951
2015-07-31,1164.127
2015-08-03,1163.657
2015-08-04,1163.985
2015-08-05,1164.722
2015-08-06,1160.651
2015-08-07,1155.873
2015-08-10,1164.706
2015-08-11,1153.134
2015-08-12,1136.497
2015-08-13,1140.96
2015-08-14,1140.169
2015-08-17,1138.749
2015-08-18,1135.579
2015-08-19,1119.82
2015-08-20,1107.546
2015-08-21,1083.355
2015-08-24,1051.236
2015-08-25,1062.75
2015-08-26,1058.311
2015-08-27,1073.607
2015-08-28,1081.506
2015-08-31,1074.337
2015-09-01,1049.4
2015-09-02,1047.638
2015-09-03,1057.161
2015-09-04,1037.597
2015-09-07,1042.331
2015-09-08,1048.017
2015-09-09,1070.21
2015-09-10,1058.868
2015-09-11,1054.615
2015-09-14,1050.557
2015-09-15,1054.685
2015-09-16,1075.398
2015-09-17,1078.076
2015-09-18,1069.295
2015-09-21,1061.709
2015-09-22,1035.283
2015-09-23,1032.513
2015-09-24,1022.656
2015-09-25,1036.401
2015-09-28,1023.78
2015-09-29,1006.598
2015-09-30,1029.996
2015-10-01,1035.9
2015-10-02,1044.992
2015-10-05,1064.323
2015-10-06,1073.287
2015-10-07,1075.321
2015-10-08,1078.134
2015-10-09,1091.073
2015-10-12,1092.585
2015-10-13,1084.684
2015-10-14,1078.753
2015-10-15,1093.287
2015-10-16,1099.635
2015-10-19,1095.457
2015-10-20,1093.772
2015-10-21,1095.286
2015-10-22,1096.782
2015-10-23,1108.294
2015-10-26,1109.171
2015-10-27,1102.388
2015-10-28,1113.304
2015-10-29,1105.807
2015-10-30,1110.374
2015-11-02,1106.303
2015-11-03,1104.788
2015-11-04,1104.074
2015-11-05,1104.244
2015-11-06,1094.753
2015-11-09,1090.23
2015-11-10,1086.09
2015-11-11,1096.525
2015-11-12,1088.916
2015-11-13,1077.596
2015-11-16,1074.758
2015-11-17,1091.545
2015-11-18,1089.432
2015-11-19,1104.994
2015-11-20,1105.764
2015-11-23,1098.87
2015-11-24,1091.375
2015-11-25,1096.645
2015-11-26,1105.5
2015-11-27,1099.978
2015-11-30,1098.454
2015-12-01,1106.043
2015-12-02,1103.654
2015-12-03,1096.139
2015-12-04,1091.817
2015-12-07,1095.24
2015-12-08,1081.656
2015-12-09,1080.635
2015-12-10,1076.908
2015-12-11,1066.839
2015-12-14,1054.482
2015-12-15,1061.696
2015-12-16,1073.878
2015-12-17,1077.005
2015-12-18,1067.389
2015-12-21,1064.323
2015-12-22,1067.586
2015-12-23,1080.163
2015-12-24,1085.938
2015-12-25,1085.735
2015-12-28,1084.984
2015-12-29,1094.045
2015-12-30,1091.913
2015-12-31,1084.237
2016-01-01,1084.237
2016-01-04,1055.838
2016-01-05,1053.017
2016-01-06,1042.679
2016-01-07,1026.436
2016-01-08,1019.305
2016-01-11,1012.25
2016-01-12,1011.272
2016-01-13,1020.713
2016-01-14,1003.475
2016-01-15,992.698
2016-01-18,984.602
2016-01-19,996.226
2016-01-20,968.963
2016-01-21,972.489
2016-01-22,1003.403
2016-01-25,1005.48
2016-01-26,1006.275
2016-01-27,1015.434
2016-01-28,1006.839
2016-01-29,1021.304
2016-02-01,1031.422
2016-02-02,1018.731
2016-02-03,1014.906
2016-02-04,1017.873
2016-02-05,1003.574
2016-02-08,985.577
2016-02-09,976.682
2016-02-10,976.042
2016-02-11,966.586
2016-02-12,962.53
2016-02-15,989.258
2016-02-16,989.776
2016-02-17,1001.956
2016-02-18,1008.502
2016-02-19,1001.638
2016-02-22,1010.95
2016-02-23,1003.508
2016-02-24,989.879
2016-02-25,1002.537
2016-02-26,1003.773
2016-02-29,1002.06
2016-03-01,1013.503
2016-03-02,1022.936
2016-03-03,1028.624
2016-03-04,1038.505
2016-03-07,1035.504
2016-03-08,1034.055
2016-03-09,1035.276
2016-03-10,1033.66
2016-03-11,1051.164
2016-03-14,1056.332
2016-03-15,1046.928
2016-03-16,1040.285
2016-03-17,1060.306
2016-03-18,1056.306
2016-03-21,1054.25
2016-03-22,1055.771
2016-03-23,1051.544
2016-03-24,1039.541
2016-03-25,1041.251
2016-03-28,1046.387
2016-03-29,1048.952
2016-03-30,1068.763
2016-03-31,1063.184
2016-04-01,1041.599
2016-04-04,1049.652
2016-04-05,1034.006
2016-04-06,1042.06
2016-04-07,1044.026
2016-04-08,1053.49
2016-04-11,1055.631
2016-04-12,1056.46
2016-04-13,1071.341
2016-04-14,1081.199
2016-04-15,1080.85
2016-04-18,1079.563
2016-04-19,1103.327
2016-04-20,1102.519
2016-04-21,1100.671
2016-04-22,1092.23
2016-04-25,1090.983
2016-04-26,1089.634
2016-04-27,1086.736
2016-04-28,1087.185
2016-04-29,1084.203
2016-05-02,1081.591
2016-05-03,1071.692
2016-05-04,1059.088
2016-05-05,1056.857
2016-05-06,1054.492
2016-05-09,1059.073
2016-05-10,1069.75
2016-05-11,1069.553
2016-05-12,1065.333
2016-05-13,1056.898
2016-05-16,1061.888
2016-05-17,1063.498
2016-05-18,1061.869
2016-05-19,1046.483
2016-05-20,1056.029
2016-05-23,1053.036
2016-05-24,1062.276
2016-05-25,1071.368
2016-05-26,1077.212
2016-05-27,1078.675
2016-05-30,1080.543
2016-05-31,1079.441
2016-06-01,1078.218
2016-06-02,1076.094
2016-06-03,1089.084
2016-06-06,1092.767
2016-06-07,1101.659
2016-06-08,1103.113
2016-06-09,1091.601
2016-06-10,1071.78
2016-06-13,1053.134
2016-06-14,1033.727
2016-06-15,1040.762
2016-06-16,1028.299
2016-06-17,1038.932
2016-06-20,1071.386
2016-06-21,1076.955
2016-06-22,1078.54
2016-06-23,1090.951
2016-06-24,1032.88
2016-06-27,1012.532
2016-06-28,1030.004
2016-06-29,1058.066
2016-06-30,1068.429
2016-07-01,1075.491
2016-07-04,1078.849
2016-07-05,1068.876
2016-07-06,1055.885
2016-07-07,1061.561
2016-07-08,1063.543
2016-07-11,1078.137
2016-07-12,1086.0
2016-07-13,1090.046
2016-07-14,1093.875
2016-07-15,1090.872
2016-07-18,1093.311
2016-07-19,1087.815
2016-07-20,1095.834
2016-07-21,1095.239
2016-07-22,1092.239
2016-07-25,1092.467
2016-07-26,1096.501
2016-07-27,1096.446
2016-07-28,1097.615
2016-07-29,1116.348
2016-08-01,1114.439
2016-08-02,1110.726
2016-08-03,1099.048
2016-08-04,1101.712
2016-08-05,1100.995
2016-08-08,1100.998
2016-08-09,1114.525
2016-08-10,1117.712
2016-08-11,1125.304
2016-08-12,1127.832
2016-08-15,1130.197
2016-08-16,1124.862
2016-08-17,1121.814
2016-08-18,1124.944
2016-08-19,1119.202
2016-08-22,1121.354
2016-08-23,1126.541
2016-08-24,1121.931
2016-08-25,1118.084
2016-08-26,1117.968
2016-08-29,1108.949
2016-08-30,1107.574
2016-08-31,1101.313
2016-09-01,1106.461
2016-09-02,1117.831
2016-09-05,1120.895
2016-09-06,1131.338
2016-09-07,1135.411
2016-09-08,1132.223
2016-09-09,1112.12
2016-09-12,1104.314
2016-09-13,1098.718
2016-09-14,1096.978
2016-09-15,1100.863
2016-09-16,1094.938
2016-09-19,1104.676
2016-09-20,1106.457
2016-09-21,1114.865
2016-09-22,1134.134
2016-09-23,1127.248
2016-09-26,1118.281
2016-09-27,1119.325
2016-09-28,1121.334
2016-09-29,1122.337
2016-09-30,1118.149
2016-10-03,1119.017
2016-10-04,1118.785
2016-10-05,1113.64
2016-10-06,1107.585
2016-10-07,1101.735
2016-10-10,1105.323
2016-10-11,1096.347
2016-10-12,1086.511
2016-10-13,1083.103
2016-10-14,1088.642
2016-10-17,1083.153
2016-10-18,1092.176
2016-10-19,1095.846
2016-10-20,1092.615
2016-10-21,1085.367
2016-10-24,1083.292
2016-10-25,1079.466
2016-10-26,1079.79
2016-10-27,1077.515
2016-10-28,1072.586
2016-10-31,1070.786
2016-11-01,1071.648
2016-11-02,1067.123
2016-11-03,1061.959
2016-11-04,1055.055
2016-11-07,1059.885
2016-11-08,1061.978
2016-11-09,1051.836
2016-11-10,1049.45
2016-11-11,1043.894
2016-11-14,1032.7
2016-11-15,1035.477
2016-11-16,1032.082
2016-11-17,1038.33
2016-11-18,1027.8
2016-11-21,1034.578
2016-11-22,1031.082
2016-11-23,1024.069
2016-11-24,1029.613
2016-11-25,1037.199
2016-11-28,1033.901
2016-11-29,1036.689
2016-11-30,1034.942
2016-12-01,1029.724
2016-12-02,1028.01
2016-12-05,1031.702
2016-12-06,1035.632
2016-12-07,1042.387
2016-12-08,1041.69
2016-12-09,1047.397
2016-12-12,1050.275
2016-12-13,1063.92
2016-12-14,1061.723
2016-12-15,1040.735
2016-12-16,1043.221
2016-12-19,1050.325
2016-12-20,1047.865
2016-12-21,1049.226
2016-12-22,1049.186
2016-12-23,1048.716
2016-12-26,1048.773
2016-12-27,1048.305
2016-12-28,1046.927
2016-12-29,1052.681
2016-12-30,1057.386
2017-01-02,1059.721
2017-01-03,1050.115
2017-01-04,1061.141
2017-01-05,1076.891
2017-01-06,1073.114
2017-01-09,1071.704
2017-01-10,1076.037
2017-01-11,1068.529
2017-01-12,1079.207
2017-01-13,1083.332
2017-01-16,1078.142
2017-01-17,1079.942
2017-01-18,1082.499
2017-01-19,1073.898
2017-01-20,1078.564
2017-01-23,1080.762
2017-01-24,1083.726
2017-01-25,1092.529
2017-01-26,1089.929
2017-01-27,1091.673
2017-01-30,1086.132
2017-01-31,1088.042
2017-02-01,1088.051
2017-02-02,1090.504
2017-02-03,1095.417
2017-02-06,1088.379
2017-02-07,1088.614
2017-02-08,1095.98
2017-02-09,1095.168
2017-02-10,1098.854
2017-02-13,1102.808
2017-02-14,1093.137
2017-02-15,1099.51
2017-02-16,1108.106
2017-02-17,1111.335
2017-02-20,1109.5
2017-02-21,1109.946
2017-02-22,1113.776
2017-02-23,1119.131
2017-02-24,1111.883
2017-02-27,1112.487
2017-02-28,1111.834
2017-03-01,1114.028
2017-03-02,1113.828
2017-03-03,1111.549
2017-03-06,1112.247
2017-03-07,1108.841
2017-03-08,1104.174
2017-03-09,1104.834
2017-03-10,1114.821
2017-03-13,1120.095
2017-03-14,1117.929
2017-03-15,1119.901
2017-03-16,1137.816
2017-03-17,1139.759
2017-03-20,1140.989
2017-03-21,1140.54
2017-03-22,1134.659
2017-03-23,1139.794
2017-03-24,1143.581
2017-03-27,1144.916
2017-03-28,1151.351
2017-03-29,1148.325
2017-03-30,1148.303
2017-03-31,1142.708
2017-04-03,1140.89
2017-04-04,1143.238
2017-04-05,1142.967
2017-04-06,1140.134
2017-04-07,1140.97
2017-04-10,1142.444
2017-04-11,1146.584
2017-04-12,1147.938
2017-04-13,1146.162
2017-04-14,1144.634
2017-04-17,1152.008
2017-04-18,1143.398
2017-04-19,1141.627
2017-04-20,1145.981
2017-04-21,1143.364
2017-04-24,1166.799
2017-04-25,1171.377
2017-04-26,1172.233
2017-04-27,1173.398
2017-04-28,1172.005
2017-05-01,1174.738
2017-05-02,1180.241
2017-05-03,1180.238
2017-05-04,1185.689
2017-05-05,1192.389
2017-05-08,1195.166
2017-05-09,1194.387
2017-05-10,1195.551
2017-05-11,1194.214
2017-05-12,1201.546
2017-05-15,1205.374
2017-05-16,1216.48
2017-05-17,1213.983
2017-05-18,1206.563
2017-05-19,1214.394
2017-05-22,1222.613
2017-05-23,1221.914
2017-05-24,1219.583
2017-05-25,1224.146
2017-05-26,1222.198
2017-05-29,1221.648
2017-05-30,1222.24
2017-05-31,1229.295
2017-06-01,1232.881
2017-06-02,1246.739
2017-06-05,1245.977
2017-06-06,1240.807
2017-06-07,1237.369
2017-06-08,1228.545
2017-06-09,1228.568
2017-06-12,1221.881
2017-06-13,1229.377
2017-06-14,1235.539
2017-06-15,1219.953
2017-06-16,1231.464
2017-06-19,1238.439
2017-06-20,1230.589
2017-06-21,1227.973
2017-06-22,1230.355
2017-06-23,1233.688
2017-06-26,1238.551
2017-06-27,1236.061
2017-06-28,1239.086
2017-06-29,1230.204
2017-06-30,1222.079
2017-07-03,1220.821
2017-07-04,1215.539
2017-07-05,1217.204
2017-07-06,1214.664
2017-07-07,1210.0
2017-07-10,1214.708
2017-07-11,1213.02
2017-07-12,1229.551
2017-07-13,1232.12
2017-07-14,1242.286
2017-07-17,1242.883
2017-07-18,1243.984
2017-07-19,1248.934
2017-07-20,1257.398
2017-07-21,1251.011
2017-07-24,1245.173
2017-07-25,1246.835
2017-07-26,1248.177
2017-07-27,1255.02
2017-07-28,1249.645
2017-07-31,1249.935
2017-08-01,1259.507
2017-08-02,1258.638
2017-08-03,1262.015
2017-08-04,1258.727
2017-08-07,1261.621
2017-08-08,1257.507
2017-08-09,1251.361
2017-08-10,1245.232
2017-08-11,1240.906
2017-08-14,1245.123
2017-08-15,1242.1
2017-08-16,1246.244
2017-08-17,1248.964
2017-08-18,1241.698
2017-08-21,1242.409
2017-08-22,1247.228
2017-08-23,1248.295
2017-08-24,1247.934
2017-08-25,1252.285
2017-08-28,1254.167
2017-08-29,1252.555
2017-08-30,1247.927
2017-08-31,1256.013
2017-09-01,1262.119
2017-09-04,1258.614
2017-09-05,1259.682
2017-09-06,1263.386
2017-09-07,1273.878
2017-09-08,1276.622
2017-09-11,1282.618
2017-09-12,1283.857
2017-09-13,1280.288
2017-09-14,1274.701
2017-09-15,1279.537
2017-09-18,1280.75
2017-09-19,1285.013
2017-09-20,1287.468
2017-09-21,1277.251
2017-09-22,1280.699
2017-09-25,1277.456
2017-09-26,1267.507
2017-09-27,1268.009
2017-09-28,1272.436
2017-09-29,1278.603
2017-10-02,1279.485
2017-10-03,1283.211
2017-10-04,1286.381
2017-10-05,1282.361
2017-10-06,1280.308
2017-10-09,1283.023
2017-10-10,1294.198
2017-10-11,1295.882
2017-10-12,1299.143
2017-10-13,1305.933
2017-10-16,1305.978
2017-10-17,1301.4
2017-10-18,1304.461
2017-10-19,1306.549
2017-10-20,1298.455
2017-10-23,1297.96
2017-10-24,1295.379
2017-10-25,1292.327
2017-10-26,1294.862
2017-10-27,1296.005
2017-10-30,1300.612
2017-10-31,1303.55
2017-11-01,1307.043
2017-11-02,1309.013
2017-11-03,1308.924
2017-11-06,1308.911
2017-11-07,1308.811
2017-11-08,1313.287
2017-11-09,1307.374
2017-11-10,1307.172
2017-11-13,1300.848
2017-11-14,1300.101
2017-11-15,1292.703
2017-11-16,1303.395
2017-11-17,1303.425
2017-11-20,1307.951
2017-11-21,1315.722
2017-11-22,1319.852
2017-11-23,1325.844
2017-11-24,1332.166
2017-11-27,1327.142
2017-11-28,1324.556
2017-11-29,1318.561
2017-11-30,1318.149
2017-12-01,1310.387
2017-12-04,1314.441
2017-12-05,1312.321
2017-12-06,1307.115
2017-12-07,1308.967
2017-12-08,1312.284
2017-12-11,1317.015
2017-12-12,1316.927
2017-12-13,1319.183
2017-12-14,1315.814
2017-12-15,1312.791
2017-12-18,1332.41
2017-12-19,1326.544
2017-12-20,1323.813
2017-12-21,1328.921
2017-12-22,1328.131
2017-12-25,1329.008
2017-12-26,1329.961
2017-12-27,1334.812
2017-12-28,1336.439
2017-12-29,1341.446
2018-01-01,1341.446
2018-01-02,1342.848
2018-01-03,1346.625
2018-01-04,1364.876
2018-01-05,1373.058
2018-01-08,1370.367
2018-01-09,1374.001
2018-01-10,1372.771
2018-01-11,1370.782
2018-01-12,1376.689
2018-01-15,1389.804
2018-01-16,1389.763
2018-01-17,1389.551
2018-01-18,1387.863
2018-01-19,1398.001
2018-01-22,1401.212
2018-01-23,1413.892
2018-01-24,1415.473
2018-01-25,1413.711
2018-01-26,1414.659
2018-01-29,1404.766
2018-01-30,1398.635
2018-01-31,1397.318
2018-02-01,1394.769
2018-02-02,1372.759
2018-02-05,1347.24
2018-02-06,1307.614
2018-02-07,1321.767
2018-02-08,1305.921
2018-02-09,1288.284
2018-02-12,1302.336
2018-02-13,1306.18
2018-02-14,1319.735
2018-02-15,1338.49
2018-02-16,1349.274
2018-02-19,1343.931
2018-02-20,1341.207
2018-02-21,1340.684
2018-02-22,1338.035
2018-02-23,1343.958
2018-02-26,1352.355
2018-02-27,1348.453
2018-02-28,1334.323
2018-03-01,1315.528
2018-03-02,1305.558
2018-03-05,1311.88
2018-03-06,1324.07
2018-03-07,1321.802
2018-03-08,1331.914
2018-03-09,1337.607
2018-03-12,1346.821
2018-03-13,1344.918
2018-03-14,1342.452
2018-03-15,1344.058
2018-03-16,1339.304
2018-03-19,1331.333
2018-03-20,1326.767
2018-03-21,1325.848
2018-03-22,1322.757
2018-03-23,1303.369
2018-03-26,1303.33
2018-03-27,1317.265
2018-03-28,1314.052
2018-03-29,1316.607
2018-03-30,1319.409
2018-04-02,1317.976
2018-04-03,1311.24
2018-04-04,1307.814
2018-04-05,1325.492
2018-04-06,1324.161
2018-04-09,1331.555
2018-04-10,1343.466
2018-04-11,1341.677
2018-04-12,1338.192
2018-04-13,1339.771
2018-04-16,1340.676
2018-04-17,1345.095
2018-04-18,1354.744
2018-04-19,1349.504
2018-04-20,1339.644
2018-04-23,1333.399
2018-04-24,1335.713
2018-04-25,1327.727
2018-04-26,1334.433
2018-04-27,1341.161
2018-04-30,1342.215
2018-05-01,1332.684
2018-05-02,1335.164
2018-05-03,1332.634
2018-05-04,1338.19
2018-05-07,1343.35
2018-05-08,1342.776
2018-05-09,1345.407
2018-05-10,1350.761
2018-05-11,1361.138
2018-05-14,1368.798
2018-05-15,1355.855
2018-05-16,1357.274
2018-05-17,1362.767
2018-05-18,1361.645
2018-05-21,1365.469
2018-05-22,1368.08
2018-05-23,1354.223
2018-05-24,1353.883
2018-05-25,1351.816
2018-05-28,1348.016
2018-05-29,1336.126
2018-05-30,1336.968
2018-05-31,1341.132
2018-06-01,1342.338
2018-06-04,1351.639
2018-06-05,1349.94
2018-06-06,1357.658
2018-06-07,1359.172
2018-06-08,1354.699
2018-06-11,1362.703
2018-06-12,1361.65
2018-06-13,1362.911
2018-06-14,1358.026
2018-06-15,1352.765
2018-06-18,1341.584
2018-06-19,1325.175
2018-06-20,1333.611
2018-06-21,1331.61
2018-06-22,1340.523
2018-06-25,1321.025
2018-06-26,1319.79
2018-06-27,1319.186
2018-06-28,1312.503
2018-06-29,1327.98
2018-07-02,1310.893
2018-07-03,1320.079
2018-07-04,1317.407
2018-07-05,1320.036
2018-07-06,1332.131
2018-07-09,1341.711
2018-07-10,1344.805
2018-07-11,1331.024
2018-07-12,1338.591
2018-07-13,1347.023
2018-07-16,1347.874
2018-07-17,1347.749
2018-07-18,1352.472
2018-07-19,1348.609
2018-07-20,1359.527
2018-07-23,1352.465
2018-07-24,1359.474
2018-07-25,1357.838
2018-07-26,1364.5
2018-07-27,1368.221
2018-07-30,1364.523
2018-07-31,1359.766
2018-08-01,1358.535
2018-08-02,1346.407
2018-08-03,1350.258
2018-08-06,1346.467
2018-08-07,1355.396
2018-08-08,1354.388
2018-08-09,1356.608
2018-08-10,1332.35
2018-08-13,1324.007
2018-08-14,1330.414
2018-08-15,1313.351
2018-08-16,1321.207
2018-08-17,1325.47
2018-08-20,1334.262
2018-08-21,1339.676
2018-08-22,1346.167
2018-08-23,1341.364
2018-08-24,1348.305
2018-08-27,1363.975
2018-08-28,1367.92
2018-08-29,1367.761
2018-08-30,1364.34
2018-08-31,1355.563
2018-09-03,1351.594
2018-09-04,1336.67
2018-09-05,1323.462
2018-09-06,1318.228
2018-09-07,1313.715
2018-09-10,1317.263
2018-09-11,1317.083
2018-09-12,1324.04
2018-09-13,1328.581
2018-09-14,1334.13
2018-09-17,1334.012
2018-09-18,1338.749
2018-09-19,1343.21
2018-09-20,1354.722
2018-09-21,1363.248
2018-09-24,1358.587
2018-09-25,1362.273
2018-09-26,1366.415
2018-09-27,1359.513
2018-09-28,1354.417
2018-10-01,1355.721
2018-10-02,1347.59
2018-10-03,1345.73
2018-10-04,1328.263
2018-10-05,1318.439
2018-10-08,1308.668
2018-10-09,1301.285
2018-10-10,1284.556
2018-10-11,1254.436
2018-10-12,1259.164
2018-10-15,1256.05
2018-10-16,1271.184
2018-10-17,1268.669
2018-10-18,1256.098
2018-10-19,1256.348
2018-10-22,1253.081
2018-10-23,1233.456
2018-10-24,1227.287
2018-10-25,1216.915
2018-10-26,1212.256
2018-10-29,1212.282
2018-10-30,1217.484
2018-10-31,1237.932
2018-11-01,1245.091
2018-11-02,1255.293
2018-11-05,1249.701
2018-11-06,1253.283
2018-11-07,1265.066
2018-11-08,1267.671
2018-11-09,1257.69
2018-11-12,1244.756
2018-11-13,1246.767
2018-11-14,1244.58
2018-11-15,1243.585
2018-11-16,1247.72
2018-11-19,1247.308
2018-11-20,1228.634
2018-11-21,1235.817
2018-11-22,1235.55
2018-11-23,1236.701
2018-11-26,1241.127
2018-11-27,1237.897
2018-11-28,1241.233
2018-11-29,1255.692
2018-11-30,1252.222
2018-12-03,1270.335
2018-12-04,1260.812
2018-12-05,1246.083
2018-12-06,1220.611
2018-12-07,1226.582
2018-12-10,1205.525
2018-12-11,1211.34
2018-12-12,1234.292
2018-12-13,1231.602
2018-12-14,1215.585
2018-12-17,1210.735
2018-12-18,1201.275
2018-12-19,1202.785
2018-12-20,1184.602
2018-12-21,1180.013
2018-12-24,1176.183
2018-12-25,1161.5
2018-12-26,1164.528
2018-12-27,1169.216
2018-12-28,1183.195
2018-12-31,1188.895
2019-01-01,1188.895
2019-01-02,1182.59
2019-01-03,1181.584
2019-01-04,1195.572
2019-01-07,1205.145
2019-01-08,1212.621
2019-01-09,1230.7
2019-01-10,1229.872
2019-01-11,1229.205
2019-01-14,1223.665
2019-01-15,1230.873
2019-01-16,1226.822
2019-01-17,1228.732
2019-01-18,1242.364
2019-01-21,1241.985
2019-01-22,1236.404
2019-01-23,1236.343
2019-01-24,1237.863
2019-01-25,1248.347
2019-01-28,1245.316
2019-01-29,1249.007
2019-01-30,1253.179
2019-01-31,1269.549
2019-02-01,1271.12
2019-02-04,1271.511
2019-02-05,1284.601
2019-02-06,1281.419
2019-02-07,1270.889
2019-02-08,1262.485
2019-02-11,1262.591
2019-02-12,1275.564
2019-02-13,1282.406
2019-02-14,1283.576
2019-02-15,1289.664
2019-02-18,1300.145
2019-02-19,1301.505
2019-02-20,1311.31
2019-02-21,1313.101
2019-02-22,1313.872
2019-02-25,1319.586
2019-02-26,1321.124
2019-02-27,1317.66
2019-02-28,1314.934
2019-03-01,1319.26
2019-03-04,1320.314
2019-03-05,1320.139
2019-03-06,1318.427
2019-03-07,1311.953
2019-03-08,1302.124
2019-03-11,1308.057
2019-03-12,1316.58
2019-03-13,1321.532
2019-03-14,1325.074
2019-03-15,1334.916
2019-03-18,1340.155
2019-03-19,1343.673
2019-03-20,1339.653
2019-03-21,1344.949
2019-03-22,1332.956
2019-03-25,1322.889
2019-03-26,1337.192
2019-03-27,1335.944
2019-03-28,1332.781
2019-03-29,1340.479
2019-04-01,1350.19
2019-04-02,1348.288
2019-04-03,1360.204
2019-04-04,1355.726
2019-04-05,1357.147
2019-04-08,1361.652
2019-04-09,1360.146
2019-04-10,1359.748
2019-04-11,1358.89
2019-04-12,1361.216
2019-04-15,1365.726
2019-04-16,1368.651
2019-04-17,1369.221
2019-04-18,1365.745
2019-04-19,1367.232
2019-04-22,1366.768
2019-04-23,1370.222
2019-04-24,1373.782
2019-04-25,1371.291
2019-04-26,1376.256
2019-04-29,1377.498
2019-04-30,1383.247
2019-05-01,1385.961
2019-05-02,1375.861
2019-05-03,1381.536
2019-05-06,1374.541
2019-05-07,1361.962
2019-05-08,1363.211
2019-05-09,1350.477
2019-05-10,1354.337
2019-05-13,1344.202
2019-05-14,1345.366
2019-05-15,1356.057
2019-05-16,1365.362
2019-05-17,1366.125
2019-05-20,1359.126
2019-05-21,1360.936
2019-05-22,1362.426
2019-05-23,1351.853
2019-05-24,1361.559
2019-05-27,1364.798
2019-05-28,1362.446
2019-05-29,1342.571
2019-05-30,1341.353
2019-05-31,1335.813
2019-06-03,1343.011
2019-06-04,1344.417
2019-06-05,1360.957
2019-06-06,1364.009
2019-06-07,1379.737
2019-06-10,1383.954
2019-06-11,1391.702
2019-06-12,1390.047
2019-06-13,1386.126
2019-06-14,1381.011
2019-06-17,1381.162
2019-06-18,1393.883
2019-06-19,1403.832
2019-06-20,1423.914
2019-06-21,1415.813
2019-06-24,1422.852
2019-06-25,1419.127
2019-06-26,1409.639
2019-06-27,1414.347
2019-06-28,1422.484
2019-07-01,1427.57
2019-07-02,1434.641
2019-07-03,1443.25
2019-07-04,1444.864
2019-07-05,1430.627
2019-07-08,1424.276
2019-07-09,1419.495
2019-07-10,1421.177
2019-07-11,1422.392
2019-07-12,1421.738
2019-07-15,1424.748
2019-07-16,1421.956
2019-07-17,1423.061
2019-07-18,1416.427
2019-07-19,1425.224
2019-07-22,1424.293
2019-07-23,1426.992
2019-07-24,1429.483
2019-07-25,1425.431
2019-07-26,1426.831
2019-07-29,1425.709
2019-07-30,1418.444
2019-07-31,1418.151
2019-08-01,1418.175
2019-08-02,1399.637
2019-08-05,1378.961
2019-08-06,1369.4
2019-08-07,1380.46
2019-08-08,1396.271
2019-08-09,1394.919
2019-08-12,1395.947
2019-08-13,1389.511
2019-08-14,1376.751
2019-08-15,1368.72
2019-08-16,1379.973
2019-08-19,1391.941
2019-08-20,1391.017
2019-08-21,1401.514
2019-08-22,1391.449
2019-08-23,1389.347
2019-08-26,1382.539
2019-08-27,1391.727
2019-08-28,1389.071
2019-08-29,1397.436
2019-08-30,1404.365
2019-09-02,1402.545
2019-09-03,1401.488
2019-09-04,1416.016
2019-09-05,1425.261
2019-09-06,1433.112
2019-09-09,1426.053
2019-09-10,1414.721
2019-09-11,1420.187
2019-09-12,1428.47
2019-09-13,1431.924
2019-09-16,1417.597
2019-09-17,1425.984
2019-09-18,1425.528
2019-09-19,1431.544
2019-09-20,1428.109
2019-09-23,1424.743
2019-09-24,1429.014
2019-09-25,1416.869
2019-09-26,1421.804
2019-09-27,1421.862
2019-09-30,1418.25
2019-10-01,1407.564
2019-10-02,1385.202
2019-10-03,1387.927
2019-10-04,1396.318
2019-10-07,1403.778
2019-10-08,1393.178
2019-10-09,1397.626
2019-10-10,1402.11
2019-10-11,1417.836
2019-10-14,1415.589
2019-10-15,1425.153
2019-10-16,1427.712
2019-10-17,1432.819
2019-10-18,1428.844
2019-10-21,1433.38
2019-10-22,1432.506
2019-10-23,1428.773
2019-10-24,1437.467
