Date,WORLD ex USA GROWTH Standard (Large+Mid Cap)
2009-11-30,2250.376
2009-12-01,2313.474
2009-12-02,2323.767
2009-12-03,2331.32
2009-12-04,2310.96
2009-12-07,2303.748
2009-12-08,2272.573
2009-12-09,2258.703
2009-12-10,2264.353
2009-12-11,2265.78
2009-12-14,2285.575
2009-12-15,2271.764
2009-12-16,2295.59
2009-12-17,2243.532
2009-12-18,2229.422
2009-12-21,2249.056
2009-12-22,2254.872
2009-12-23,2276.85
2009-12-24,2288.704
2009-12-25,2286.887
2009-12-28,2302.023
2009-12-29,2311.373
2009-12-30,2285.53
2009-12-31,2296.782
2010-01-01,2296.782
2010-01-04,2341.918
2010-01-05,2342.442
2010-01-06,2343.781
2010-01-07,2333.821
2010-01-08,2347.519
2010-01-11,2377.121
2010-01-12,2366.217
2010-01-13,2358.416
2010-01-14,2379.219
2010-01-15,2357.245
2010-01-18,2368.137
2010-01-19,2359.707
2010-01-20,2311.687
2010-01-21,2284.157
2010-01-22,2267.509
2010-01-25,2253.16
2010-01-26,2240.39
2010-01-27,2221.59
2010-01-28,2205.4
2010-01-29,2190.018
2010-02-01,2197.383
2010-02-02,2231.523
2010-02-03,2225.015
2010-02-04,2167.371
2010-02-05,2118.805
2010-02-08,2125.681
2010-02-09,2133.793
2010-02-10,2136.989
2010-02-11,2148.879
2010-02-12,2152.406
2010-02-15,2152.782
2010-02-16,2180.956
2010-02-17,2206.566
2010-02-18,2213.792
2010-02-19,2192.969
2010-02-22,2215.766
2010-02-23,2200.302
2010-02-24,2198.514
2010-02-25,2167.79
2010-02-26,2200.083
2010-03-01,2210.616
2010-03-02,2240.808
2010-03-03,2269.641
2010-03-04,2255.521
2010-03-05,2282.359
2010-03-08,2299.567
2010-03-09,2292.632
2010-03-10,2304.985
2010-03-11,2304.426
2010-03-12,2322.428
2010-03-15,2300.903
2010-03-16,2326.84
2010-03-17,2346.897
2010-03-18,2328.404
2010-03-19,2318.63
2010-03-22,2319.07
2010-03-23,2330.091
2010-03-24,2302.376
2010-03-25,2309.619
2010-03-26,2313.789
2010-03-29,2332.408
2010-03-30,2335.883
2010-03-31,2342.692
2010-04-01,2371.845
2010-04-02,2373.506
2010-04-05,2372.775
2010-04-06,2370.017
2010-04-07,2364.153
2010-04-08,2348.586
2010-04-09,2377.974
2010-04-12,2394.098
2010-04-13,2379.781
2010-04-14,2402.662
2010-04-15,2407.791
2010-04-16,2370.802
2010-04-19,2344.552
2010-04-20,2363.824
2010-04-21,2358.823
2010-04-22,2331.696
2010-04-23,2345.42
2010-04-26,2371.224
2010-04-27,2330.144
2010-04-28,2283.792
2010-04-29,2312.585
2010-04-30,2316.459
2010-05-03,2299.773
2010-05-04,2241.456
2010-05-05,2206.764
2010-05-06,2165.434
2010-05-07,2102.593
2010-05-10,2208.418
2010-05-11,2186.677
2010-05-12,2208.391
2010-05-13,2215.017
2010-05-14,2151.178
2010-05-17,2117.797
2010-05-18,2131.443
2010-05-19,2078.87
2010-05-20,2035.79
2010-05-21,2041.788
2010-05-24,2036.273
2010-05-25,1974.514
2010-05-26,2007.763
2010-05-27,2061.711
2010-05-28,2072.291
2010-05-31,2073.047
2010-06-01,2074.181
2010-06-02,2061.972
2010-06-03,2100.029
2010-06-04,2058.34
2010-06-07,2013.285
2010-06-08,2010.955
2010-06-09,2045.692
2010-06-10,2084.657
2010-06-11,2089.054
2010-06-14,2137.424
2010-06-15,2152.582
2010-06-16,2167.663
2010-06-17,2169.591
2010-06-18,2174.237
2010-06-21,2206.003
2010-06-22,2183.017
2010-06-23,2153.848
2010-06-24,2140.192
2010-06-25,2121.783
2010-06-28,2139.207
2010-06-29,2072.264
2010-06-30,2061.066
2010-07-01,2042.716
2010-07-02,2052.557
2010-07-05,2042.578
2010-07-06,2099.51
2010-07-07,2110.19
2010-07-08,2140.507
2010-07-09,2152.664
2010-07-12,2151.717
2010-07-13,2185.432
2010-07-14,2203.547
2010-07-15,2204.101
2010-07-16,2172.885
2010-07-19,2157.867
2010-07-20,2151.814
2010-07-21,2161.451
2010-07-22,2197.037
2010-07-23,2212.694
2010-07-26,2232.689
2010-07-27,2229.472
2010-07-28,2239.305
2010-07-29,2241.566
2010-07-30,2229.339
2010-08-02,2284.114
2010-08-03,2298.801
2010-08-04,2280.186
2010-08-05,2284.988
2010-08-06,2290.666
2010-08-09,2300.443
2010-08-10,2265.633
2010-08-11,2203.905
2010-08-12,2193.429
2010-08-13,2194.977
2010-08-16,2208.695
2010-08-17,2232.255
2010-08-18,2233.12
2010-08-19,2224.113
2010-08-20,2181.662
2010-08-23,2184.425
2010-08-24,2161.691
2010-08-25,2135.444
2010-08-26,2167.292
2010-08-27,2178.623
2010-08-30,2190.159
2010-08-31,2177.074
2010-09-01,2237.985
2010-09-02,2249.38
2010-09-03,2266.654
2010-09-06,2283.775
2010-09-07,2261.597
2010-09-08,2267.937
2010-09-09,2289.27
2010-09-10,2288.273
2010-09-13,2322.416
2010-09-14,2340.142
2010-09-15,2339.009
2010-09-16,2331.154
2010-09-17,2330.42
2010-09-20,2357.664
2010-09-21,2354.865
2010-09-22,2372.643
2010-09-23,2364.665
2010-09-24,2394.52
2010-09-27,2399.484
2010-09-28,2406.651
2010-09-29,2413.098
2010-09-30,2400.595
2010-10-01,2409.648
2010-10-04,2397.272
2010-10-05,2439.517
2010-10-06,2466.404
2010-10-07,2469.909
2010-10-08,2471.082
2010-10-11,2474.204
2010-10-12,2458.765
2010-10-13,2498.177
2010-10-14,2522.816
2010-10-15,2507.825
2010-10-18,2504.48
2010-10-19,2463.494
2010-10-20,2491.639
2010-10-21,2502.376
2010-10-22,2487.881
2010-10-25,2513.674
2010-10-26,2487.548
2010-10-27,2453.695
2010-10-28,2479.626
2010-10-29,2480.492
2010-11-01,2485.805
2010-11-02,2507.404
2010-11-03,2503.06
2010-11-04,2579.489
2010-11-05,2583.742
2010-11-08,2578.061
2010-11-09,2584.606
2010-11-10,2541.347
2010-11-11,2545.939
2010-11-12,2524.913
2010-11-15,2523.234
2010-11-16,2471.022
2010-11-17,2477.001
2010-11-18,2520.874
2010-11-19,2516.601
2010-11-22,2511.141
2010-11-23,2465.752
2010-11-24,2479.557
2010-11-25,2490.299
2010-11-26,2457.438
2010-11-29,2425.132
2010-11-30,2412.905
2010-12-01,2451.058
2010-12-02,2506.958
2010-12-03,2542.085
2010-12-06,2538.738
2010-12-07,2555.201
2010-12-08,2528.864
2010-12-09,2531.894
2010-12-10,2539.372
2010-12-13,2573.732
2010-12-14,2578.263
2010-12-15,2557.992
2010-12-16,2545.776
2010-12-17,2538.943
2010-12-20,2541.407
2010-12-21,2573.583
2010-12-22,2577.037
2010-12-23,2579.784
2010-12-24,2583.836
2010-12-27,2578.52
2010-12-28,2587.57
2010-12-29,2596.777
2010-12-30,2591.544
2010-12-31,2605.015
2011-01-03,2606.168
2011-01-04,2611.947
2011-01-05,2580.515
2011-01-06,2578.87
2011-01-07,2575.485
2011-01-10,2557.505
2011-01-11,2577.15
2011-01-12,2610.52
2011-01-13,2630.399
2011-01-14,2621.195
2011-01-17,2616.712
2011-01-18,2645.178
2011-01-19,2637.31
2011-01-20,2575.087
2011-01-21,2591.934
2011-01-24,2614.04
2011-01-25,2610.264
2011-01-26,2637.192
2011-01-27,2637.936
2011-01-28,2608.616
2011-01-31,2612.882
2011-02-01,2654.613
2011-02-02,2674.679
2011-02-03,2660.806
2011-02-04,2660.081
2011-02-07,2673.702
2011-02-08,2693.298
2011-02-09,2678.508
2011-02-10,2659.043
2011-02-11,2663.22
2011-02-14,2676.912
2011-02-15,2677.822
2011-02-16,2684.705
2011-02-17,2704.074
2011-02-18,2707.205
2011-02-21,2692.122
2011-02-22,2672.517
2011-02-23,2655.947
2011-02-24,2646.461
2011-02-25,2680.198
2011-02-28,2707.29
2011-03-01,2709.99
2011-03-02,2696.597
2011-03-03,2711.158
2011-03-04,2714.826
2011-03-07,2697.581
2011-03-08,2682.039
2011-03-09,2680.671
2011-03-10,2623.31
2011-03-11,2612.326
2011-03-14,2573.9
2011-03-15,2490.18
2011-03-16,2497.546
2011-03-17,2541.217
2011-03-18,2562.605
2011-03-21,2602.367
2011-03-22,2619.405
2011-03-23,2618.026
2011-03-24,2644.693
2011-03-25,2643.256
2011-03-28,2632.776
2011-03-29,2633.937
2011-03-30,2672.144
2011-03-31,2674.342
2011-04-01,2683.55
2011-04-04,2703.86
2011-04-05,2700.197
2011-04-06,2713.107
2011-04-07,2697.109
2011-04-08,2731.079
2011-04-11,2727.178
2011-04-12,2686.544
2011-04-13,2705.299
2011-04-14,2702.125
2011-04-15,2702.577
2011-04-18,2655.304
2011-04-19,2675.851
2011-04-20,2743.522
2011-04-21,2777.809
2011-04-22,2778.179
2011-04-25,2767.762
2011-04-26,2778.735
2011-04-27,2776.546
2011-04-28,2815.867
2011-04-29,2825.993
2011-05-02,2843.998
2011-05-03,2818.023
2011-05-04,2790.986
2011-05-05,2753.364
2011-05-06,2761.39
2011-05-09,2732.383
2011-05-10,2758.684
2011-05-11,2752.188
2011-05-12,2713.671
2011-05-13,2709.019
2011-05-16,2705.565
2011-05-17,2678.295
2011-05-18,2705.119
2011-05-19,2713.404
2011-05-20,2700.223
2011-05-23,2642.634
2011-05-24,2657.873
2011-05-25,2664.6
2011-05-26,2685.449
2011-05-27,2723.078
2011-05-30,2725.067
2011-05-31,2759.776
2011-06-01,2751.491
2011-06-02,2714.305
2011-06-03,2715.5
2011-06-06,2706.475
2011-06-07,2714.397
2011-06-08,2680.154
2011-06-09,2689.02
2011-06-10,2647.318
2011-06-13,2646.051
2011-06-14,2676.985
2011-06-15,2636.979
2011-06-16,2588.789
2011-06-17,2602.796
2011-06-20,2593.482
2011-06-21,2638.798
2011-06-22,2645.168
2011-06-23,2584.829
2011-06-24,2596.161
2011-06-27,2600.368
2011-06-28,2625.395
2011-06-29,2674.632
2011-06-30,2712.052
2011-07-01,2723.502
2011-07-04,2744.972
2011-07-05,2743.291
2011-07-06,2731.197
2011-07-07,2748.657
2011-07-08,2735.619
2011-07-11,2678.281
2011-07-12,2660.071
2011-07-13,2707.522
2011-07-14,2688.724
2011-07-15,2684.154
2011-07-18,2644.066
2011-07-19,2675.938
2011-07-20,2702.641
2011-07-21,2735.026
2011-07-22,2754.818
2011-07-25,2747.975
2011-07-26,2763.467
2011-07-27,2728.523
2011-07-28,2707.082
2011-07-29,2693.189
2011-08-01,2677.003
2011-08-02,2629.867
2011-08-03,2589.231
2011-08-04,2488.799
2011-08-05,2432.347
2011-08-08,2340.591
2011-08-09,2371.96
2011-08-10,2343.144
2011-08-11,2382.014
2011-08-12,2426.203
2011-08-15,2470.355
2011-08-16,2463.107
2011-08-17,2476.583
2011-08-18,2367.825
2011-08-19,2340.085
2011-08-22,2336.367
2011-08-23,2365.046
2011-08-24,2375.11
2011-08-25,2359.121
2011-08-26,2363.147
2011-08-29,2405.964
2011-08-30,2427.026
2011-08-31,2478.503
2011-09-01,2477.979
2011-09-02,2430.939
2011-09-05,2343.645
2011-09-06,2316.407
2011-09-07,2378.346
2011-09-08,2386.181
2011-09-09,2311.454
2011-09-12,2250.452
2011-09-13,2271.675
2011-09-14,2281.517
2011-09-15,2329.861
2011-09-16,2344.192
2011-09-19,2288.215
2011-09-20,2317.09
2011-09-21,2286.685
2011-09-22,2160.072
2011-09-23,2163.297
2011-09-26,2162.194
2011-09-27,2260.25
2011-09-28,2236.086
2011-09-29,2242.103
2011-09-30,2193.483
2011-10-03,2141.511
2011-10-04,2090.739
2011-10-05,2136.532
2011-10-06,2208.612
2011-10-07,2237.579
2011-10-10,2279.085
2011-10-11,2290.614
2011-10-12,2331.499
2011-10-13,2317.03
2011-10-14,2344.643
2011-10-17,2332.664
2011-10-18,2309.838
2011-10-19,2322.274
2011-10-20,2279.772
2011-10-21,2345.406
2011-10-24,2388.76
2011-10-25,2378.629
2011-10-26,2374.371
2011-10-27,2487.438
2011-10-28,2509.9
2011-10-31,2420.765
2011-11-01,2328.646
2011-11-02,2351.1
2011-11-03,2376.073
2011-11-04,2382.375
2011-11-07,2375.209
2011-11-08,2390.929
2011-11-09,2342.953
2011-11-10,2311.008
2011-11-11,2369.429
2011-11-14,2348.023
2011-11-15,2326.647
2011-11-16,2316.182
2011-11-17,2291.0
2011-11-18,2269.4
2011-11-21,2205.708
2011-11-22,2206.473
2011-11-23,2161.512
2011-11-24,2152.651
2011-11-25,2148.593
2011-11-28,2219.046
2011-11-29,2243.512
2011-11-30,2321.338
2011-12-01,2325.036
2011-12-02,2329.259
2011-12-05,2345.873
2011-12-06,2322.818
2011-12-07,2335.17
2011-12-08,2301.173
2011-12-09,2303.772
2011-12-12,2272.134
2011-12-13,2255.978
2011-12-14,2201.297
2011-12-15,2205.218
2011-12-16,2211.702
2011-12-19,2197.328
2011-12-20,2240.342
2011-12-21,2236.198
2011-12-22,2248.252
2011-12-23,2261.186
2011-12-26,2264.088
2011-12-27,2267.501
2011-12-28,2242.289
2011-12-29,2251.705
2011-12-30,2281.67
2012-01-02,2293.502
2012-01-03,2338.536
2012-01-04,2329.347
2012-01-05,2300.854
2012-01-06,2284.417
2012-01-09,2286.835
2012-01-10,2320.784
2012-01-11,2305.113
2012-01-12,2309.94
2012-01-13,2297.972
2012-01-16,2304.881
2012-01-17,2330.459
2012-01-18,2348.714
2012-01-19,2371.687
2012-01-20,2379.073
2012-01-23,2402.064
2012-01-24,2381.326
2012-01-25,2387.344
2012-01-26,2434.584
2012-01-27,2421.612
2012-01-30,2400.552
2012-01-31,2408.382
2012-02-01,2449.456
2012-02-02,2455.655
2012-02-03,2473.327
2012-02-06,2472.545
2012-02-07,2484.82
2012-02-08,2488.992
2012-02-09,2497.132
2012-02-10,2462.771
2012-02-13,2483.396
2012-02-14,2465.078
2012-02-15,2484.512
2012-02-16,2476.759
2012-02-17,2498.631
2012-02-20,2534.146
2012-02-21,2525.75
2012-02-22,2516.083
2012-02-23,2529.152
2012-02-24,2545.175
2012-02-27,2534.765
2012-02-28,2547.946
2012-02-29,2544.52
2012-03-01,2548.277
2012-03-02,2530.455
2012-03-05,2515.096
2012-03-06,2450.906
2012-03-07,2457.917
2012-03-08,2514.29
2012-03-09,2512.41
2012-03-12,2505.488
2012-03-13,2528.742
2012-03-14,2515.315
2012-03-15,2536.246
2012-03-16,2559.988
2012-03-19,2565.407
2012-03-20,2536.429
2012-03-21,2527.126
2012-03-22,2513.633
2012-03-23,2522.438
2012-03-26,2548.315
2012-03-27,2553.816
2012-03-28,2536.356
2012-03-29,2517.41
2012-03-30,2538.211
2012-04-02,2571.901
2012-04-03,2556.135
2012-04-04,2480.44
2012-04-05,2477.231
2012-04-06,2472.512
2012-04-09,2469.258
2012-04-10,2435.152
2012-04-11,2443.903
2012-04-12,2484.849
2012-04-13,2456.312
2012-04-16,2457.195
2012-04-17,2493.515
2012-04-18,2496.646
2012-04-19,2494.924
2012-04-20,2507.244
2012-04-23,2458.466
2012-04-24,2476.438
2012-04-25,2496.428
2012-04-26,2512.241
2012-04-27,2524.517
2012-04-30,2520.145
2012-05-01,2518.231
2012-05-02,2509.175
2012-05-03,2506.124
2012-05-04,2470.047
2012-05-07,2447.911
2012-05-08,2411.348
2012-05-09,2394.717
2012-05-10,2401.307
2012-05-11,2403.218
2012-05-14,2362.118
2012-05-15,2337.503
2012-05-16,2312.632
2012-05-17,2304.012
2012-05-18,2267.348
2012-05-21,2281.112
2012-05-22,2313.13
2012-05-23,2256.52
2012-05-24,2270.397
2012-05-25,2265.681
2012-05-28,2275.705
2012-05-29,2297.471
2012-05-30,2253.882
2012-05-31,2243.866
2012-06-01,2202.382
2012-06-04,2189.725
2012-06-05,2203.012
2012-06-06,2247.589
2012-06-07,2281.093
2012-06-08,2250.708
2012-06-11,2269.218
2012-06-12,2270.663
2012-06-13,2282.798
2012-06-14,2274.627
2012-06-15,2290.505
2012-06-18,2307.244
2012-06-19,2339.091
2012-06-20,2349.996
2012-06-21,2318.182
2012-06-22,2289.384
2012-06-25,2266.21
2012-06-26,2263.687
2012-06-27,2284.083
2012-06-28,2282.532
2012-06-29,2359.035
2012-07-02,2371.572
2012-07-03,2401.167
2012-07-04,2398.724
2012-07-05,2381.268
2012-07-06,2357.171
2012-07-09,2337.846
2012-07-10,2338.676
2012-07-11,2332.061
2012-07-12,2298.204
2012-07-13,2330.92
2012-07-16,2337.74
2012-07-17,2334.027
2012-07-18,2357.295
2012-07-19,2390.164
2012-07-20,2360.81
2012-07-23,2304.398
2012-07-24,2297.989
2012-07-25,2291.854
2012-07-26,2352.78
2012-07-27,2385.841
2012-07-30,2398.463
2012-07-31,2397.565
2012-08-01,2398.407
2012-08-02,2369.394
2012-08-03,2409.862
2012-08-06,2435.669
2012-08-07,2447.786
2012-08-08,2447.12
2012-08-09,2456.98
2012-08-10,2452.286
2012-08-13,2446.97
2012-08-14,2451.949
2012-08-15,2446.924
2012-08-16,2467.597
2012-08-17,2468.673
2012-08-20,2470.497
2012-08-21,2493.752
2012-08-22,2469.607
2012-08-23,2485.684
2012-08-24,2471.264
2012-08-27,2474.615
2012-08-28,2467.209
2012-08-29,2462.072
2012-08-30,2439.526
2012-08-31,2451.886
2012-09-03,2460.998
2012-09-04,2437.864
2012-09-05,2437.756
2012-09-06,2476.834
2012-09-07,2516.569
2012-09-10,2508.103
2012-09-11,2515.862
2012-09-12,2525.084
2012-09-13,2534.208
2012-09-14,2591.304
2012-09-17,2581.716
2012-09-18,2573.025
2012-09-19,2587.467
2012-09-20,2563.141
2012-09-21,2574.638
2012-09-24,2555.545
2012-09-25,2568.865
2012-09-26,2523.717
2012-09-27,2538.542
2012-09-28,2520.471
2012-10-01,2542.194
2012-10-02,2542.868
2012-10-03,2528.365
2012-10-04,2550.625
2012-10-05,2572.46
2012-10-08,2550.648
2012-10-09,2526.02
2012-10-10,2508.41
2012-10-11,2519.703
2012-10-12,2517.852
2012-10-15,2521.42
2012-10-16,2553.234
2012-10-17,2578.521
2012-10-18,2580.963
2012-10-19,2565.099
2012-10-22,2557.624
2012-10-23,2514.453
2012-10-24,2521.353
2012-10-25,2534.229
2012-10-26,2527.037
2012-10-29,2518.448
2012-10-30,2534.057
2012-10-31,2527.007
2012-11-01,2539.183
2012-11-02,2537.693
2012-11-05,2526.849
2012-11-06,2534.936
2012-11-07,2514.534
2012-11-08,2498.117
2012-11-09,2493.986
2012-11-12,2484.801
2012-11-13,2486.8
2012-11-14,2464.276
2012-11-15,2451.886
2012-11-16,2440.985
2012-11-19,2498.541
2012-11-20,2500.709
2012-11-21,2504.754
2012-11-22,2532.491
2012-11-23,2554.116
2012-11-26,2553.776
2012-11-27,2557.439
2012-11-28,2554.318
2012-11-29,2583.658
2012-11-30,2585.246
2012-12-03,2594.41
2012-12-04,2597.375
2012-12-05,2594.408
2012-12-06,2601.732
2012-12-07,2600.99
2012-12-10,2609.435
2012-12-11,2620.108
2012-12-12,2625.679
2012-12-13,2621.418
2012-12-14,2624.61
2012-12-17,2629.139
2012-12-18,2645.524
2012-12-19,2666.711
2012-12-20,2662.78
2012-12-21,2642.815
2012-12-24,2638.564
2012-12-25,2642.153
2012-12-26,2644.666
2012-12-27,2650.104
2012-12-28,2644.907
2012-12-31,2644.765
2013-01-01,2644.938
2013-01-02,2687.214
2013-01-03,2681.133
2013-01-04,2687.4
2013-01-07,2679.848
2013-01-08,2670.919
2013-01-09,2678.572
2013-01-10,2698.938
2013-01-11,2712.08
2013-01-14,2706.083
2013-01-15,2717.903
2013-01-16,2706.228
2013-01-17,2718.321
2013-01-18,2716.234
2013-01-21,2719.743
2013-01-22,2726.967
2013-01-23,2724.486
2013-01-24,2733.601
2013-01-25,2756.475
2013-01-28,2746.831
2013-01-29,2761.069
2013-01-30,2769.872
2013-01-31,2760.55
2013-02-01,2786.546
2013-02-04,2757.93
2013-02-05,2746.056
2013-02-06,2762.078
2013-02-07,2741.264
2013-02-08,2757.517
2013-02-11,2734.177
2013-02-12,2763.508
2013-02-13,2765.575
2013-02-14,2760.543
2013-02-15,2748.589
2013-02-18,2752.268
2013-02-19,2779.896
2013-02-20,2784.865
2013-02-21,2736.073
2013-02-22,2749.59
2013-02-25,2756.149
2013-02-26,2726.576
2013-02-27,2740.487
2013-02-28,2769.906
2013-03-01,2751.881
2013-03-04,2753.404
2013-03-05,2783.441
2013-03-06,2787.883
2013-03-07,2797.612
2013-03-08,2792.702
2013-03-11,2808.201
2013-03-12,2810.839
2013-03-13,2799.442
2013-03-14,2823.098
2013-03-15,2851.521
2013-03-18,2814.585
2013-03-19,2806.721
2013-03-20,2814.071
2013-03-21,2804.709
2013-03-22,2803.946
2013-03-25,2797.579
2013-03-26,2799.931
2013-03-27,2794.548
2013-03-28,2811.49
2013-03-29,2812.258
2013-04-01,2800.518
2013-04-02,2811.679
2013-04-03,2813.921
2013-04-04,2783.655
2013-04-05,2781.565
2013-04-08,2797.283
2013-04-09,2804.386
2013-04-10,2839.38
2013-04-11,2873.649
2013-04-12,2855.343
2013-04-15,2825.703
2013-04-16,2811.412
2013-04-17,2780.978
2013-04-18,2774.751
2013-04-19,2783.97
2013-04-22,2785.944
2013-04-23,2821.288
2013-04-24,2847.841
2013-04-25,2870.25
2013-04-26,2874.191
2013-04-29,2894.264
2013-04-30,2915.14
2013-05-01,2906.399
2013-05-02,2888.04
2013-05-03,2906.587
2013-05-06,2901.084
2013-05-07,2924.212
2013-05-08,2963.607
2013-05-09,2947.115
2013-05-10,2938.104
2013-05-13,2947.769
2013-05-14,2952.332
2013-05-15,2956.49
2013-05-16,2963.482
2013-05-17,2945.985
2013-05-20,2969.861
2013-05-21,2972.323
2013-05-22,2972.073
2013-05-23,2902.254
2013-05-24,2907.326
2013-05-27,2891.86
2013-05-28,2901.297
2013-05-29,2894.006
2013-05-30,2892.23
2013-05-31,2860.344
2013-06-03,2840.444
2013-06-04,2863.029
2013-06-05,2817.846
2013-06-06,2807.89
2013-06-07,2830.35
2013-06-10,2848.312
2013-06-11,2842.744
2013-06-12,2855.165
2013-06-13,2826.852
2013-06-14,2844.483
2013-06-17,2871.792
2013-06-18,2869.725
2013-06-19,2887.234
2013-06-20,2755.53
2013-06-21,2739.537
2013-06-24,2690.74
2013-06-25,2710.09
2013-06-26,2734.152
2013-06-27,2761.013
2013-06-28,2763.095
2013-07-01,2792.328
2013-07-02,2799.063
2013-07-03,2781.208
2013-07-04,2812.622
2013-07-05,2785.062
2013-07-08,2798.721
2013-07-09,2819.764
2013-07-10,2841.351
2013-07-11,2895.092
2013-07-12,2891.741
2013-07-15,2894.979
2013-07-16,2903.173
2013-07-17,2904.958
2013-07-18,2913.314
2013-07-19,2915.831
2013-07-22,2935.71
2013-07-23,2931.93
2013-07-24,2937.056
2013-07-25,2922.281
2013-07-26,2911.749
2013-07-29,2894.802
2013-07-30,2901.264
2013-07-31,2892.517
2013-08-01,2923.384
2013-08-02,2960.071
2013-08-05,2952.116
2013-08-06,2969.176
2013-08-07,2942.844
2013-08-08,2958.542
2013-08-09,2962.333
2013-08-12,2952.916
2013-08-13,2958.348
2013-08-14,2979.167
2013-08-15,2945.404
2013-08-16,2957.347
2013-08-19,2953.472
2013-08-20,2938.327
2013-08-21,2913.288
2013-08-22,2915.382
2013-08-23,2945.014
2013-08-26,2942.513
2013-08-27,2914.006
2013-08-28,2878.746
2013-08-29,2874.293
2013-08-30,2853.183
2013-09-02,2890.786
2013-09-03,2896.398
2013-09-04,2909.978
2013-09-05,2904.785
2013-09-06,2921.095
2013-09-09,2943.07
2013-09-10,2972.026
2013-09-11,2987.499
2013-09-12,2985.442
2013-09-13,2982.181
2013-09-16,3019.469
2013-09-17,3005.466
2013-09-18,3024.916
2013-09-19,3084.331
2013-09-20,3069.666
2013-09-23,3063.008
2013-09-24,3058.357
2013-09-25,3056.751
2013-09-26,3060.497
2013-09-27,3068.157
2013-09-30,3043.193
2013-10-01,3051.577
2013-10-02,3038.173
2013-10-03,3037.404
2013-10-04,3024.726
2013-10-07,3007.237
2013-10-08,2995.645
2013-10-09,2975.268
2013-10-10,3007.476
2013-10-11,3034.49
2013-10-14,3039.722
2013-10-15,3041.872
2013-10-16,3040.233
2013-10-17,3086.059
2013-10-18,3115.548
2013-10-21,3125.983
2013-10-22,3154.859
2013-10-23,3141.131
2013-10-24,3152.905
2013-10-25,3137.362
2013-10-28,3146.851
2013-10-29,3136.245
2013-10-30,3145.151
2013-10-31,3123.145
2013-11-01,3091.739
2013-11-04,3102.714
2013-11-05,3097.427
2013-11-06,3116.933
2013-11-07,3088.052
2013-11-08,3073.652
2013-11-11,3091.948
2013-11-12,3090.889
2013-11-13,3071.914
2013-11-14,3104.904
2013-11-15,3124.576
2013-11-18,3144.639
2013-11-19,3129.666
2013-11-20,3122.916
2013-11-21,3111.309
2013-11-22,3122.079
2013-11-25,3134.841
2013-11-26,3123.417
2013-11-27,3127.141
2013-11-28,3145.464
2013-11-29,3145.504
2013-12-02,3126.772
2013-12-03,3106.46
2013-12-04,3075.57
2013-12-05,3071.105
2013-12-06,3088.083
2013-12-09,3102.602
2013-12-10,3097.801
2013-12-11,3082.975
2013-12-12,3042.873
2013-12-13,3040.468
2013-12-16,3058.949
2013-12-17,3047.31
2013-12-18,3077.021
2013-12-19,3099.79
2013-12-20,3113.886
2013-12-23,3138.397
2013-12-24,3136.036
2013-12-25,3136.986
2013-12-26,3148.333
2013-12-27,3185.075
2013-12-30,3194.347
2013-12-31,3198.68
2014-01-01,3198.817
2014-01-02,3168.293
2014-01-03,3175.367
2014-01-06,3161.776
2014-01-07,3162.971
2014-01-08,3176.716
2014-01-09,3158.954
2014-01-10,3187.249
2014-01-13,3195.66
2014-01-14,3178.18
2014-01-15,3189.811
2014-01-16,3192.368
2014-01-17,3194.514
2014-01-20,3194.681
2014-01-21,3199.477
2014-01-22,3205.215
2014-01-23,3186.99
2014-01-24,3130.331
2014-01-27,3091.051
2014-01-28,3094.745
2014-01-29,3101.751
2014-01-30,3071.872
2014-01-31,3060.304
2014-02-03,3035.708
2014-02-04,2998.963
2014-02-05,3016.863
2014-02-06,3059.604
2014-02-07,3088.677
2014-02-10,3106.501
2014-02-11,3139.221
2014-02-12,3149.209
2014-02-13,3146.273
2014-02-14,3157.829
2014-02-17,3172.454
2014-02-18,3193.888
2014-02-19,3194.554
2014-02-20,3173.489
2014-02-21,3195.447
2014-02-24,3211.468
2014-02-25,3225.124
2014-02-26,3207.498
2014-02-27,3205.821
2014-02-28,3226.91
2014-03-03,3168.072
2014-03-04,3206.801
2014-03-05,3212.237
2014-03-06,3240.018
2014-03-07,3222.979
2014-03-10,3205.492
2014-03-11,3205.269
2014-03-12,3175.225
2014-03-13,3161.495
2014-03-14,3126.954
2014-03-17,3144.819
2014-03-18,3167.485
2014-03-19,3161.752
2014-03-20,3123.473
2014-03-21,3130.49
2014-03-24,3122.727
2014-03-25,3146.435
2014-03-26,3168.938
2014-03-27,3177.892
2014-03-28,3193.965
2014-03-31,3214.598
2014-04-01,3227.476
2014-04-02,3233.915
2014-04-03,3230.997
2014-04-04,3241.306
2014-04-07,3210.874
2014-04-08,3211.845
2014-04-09,3218.015
2014-04-10,3219.352
2014-04-11,3178.289
2014-04-14,3174.267
2014-04-15,3160.677
2014-04-16,3198.973
2014-04-17,3212.467
2014-04-18,3216.862
2014-04-21,3210.155
2014-04-22,3233.433
2014-04-23,3232.71
2014-04-24,3233.334
2014-04-25,3223.883
2014-04-28,3218.064
2014-04-29,3232.949
2014-04-30,3246.325
2014-05-01,3262.075
2014-05-02,3260.395
2014-05-05,3256.822
2014-05-06,3266.047
2014-05-07,3244.295
2014-05-08,3258.669
2014-05-09,3239.811
2014-05-12,3253.378
2014-05-13,3268.875
2014-05-14,3276.804
2014-05-15,3260.442
